Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000149182,ARFGAP2,73,-0.3384,74,-0.3221,68,-0.5056,104,0.30537,90,0.00059,109,0.34968
ENSG00000134575,ACP2,11,-1.3655,35,0.35317,24,-0.2933,24,-0.3377,15,-0.9459,51,1.15218
ENSG00000110514,MADD,25,-2.4702,149,0.20354,111,-0.2955,128,-0.0548,160,0.31539,187,0.66699
ENSG00000165916,PSMC3,95,-0.9551,86,-1.1044,149,-0.2942,213,0.41125,218,0.34557,212,0.34152
ENSG00000149187,CELF1,88,-1.0845,253,0.58757,256,0.70826,129,-0.6137,176,-0.0031,175,-0.0132
ENSG00000213619,NDUFS3,46,-1.4574,130,0.11983,61,-1.1266,181,0.94411,77,-0.6992,141,0.29458
ENSG00000110536,PTPMT1,25,-0.2695,24,-0.3500,15,-1.1703,55,1.50106,6,-2.3027,25,-0.3362
ENSG00000172247,C1QTNF4,18,-3.8127,289,0.32579,119,-1.1607,353,0.91869,145,-0.7608,308,0.49278
ENSG00000109919,MTCH2,70,0.06506,46,-0.5857,63,-0.1288,85,0.49407,34,-1.0547,72,0.12026
ENSG00000109920,FNBP4,125,0.97242,71,0.03174,131,1.27243,37,-1.1665,45,-0.6746,41,-0.9147
ENSG00000149177,PTPRJ,13,-1.0436,20,-0.4279,28,0.08319,31,0.33094,35,0.44826,24,-0.1751
ENSG00000149136,SSRP1,79,-0.1178,124,0.61362,117,0.59084,62,-0.6117,81,-0.0907,74,-0.2394
ENSG00000186907,RTN4RL2,2,-4.2476,35,-0.3305,32,-0.4785,43,0.01115,40,-0.1149,79,1.20858
ENSG00000134809,TIMM10,23,-0.6931,24,-0.6348,17,-1.2479,64,1.36218,9,-2.0862,41,0.20728
ENSG00000156587,UBE2L6,17,-0.6722,43,0.77029,10,-1.6584,42,1.01610,21,-0.3918,21,-0.3951
ENSG00000149131,SERPING1,18,-0.6068,36,0.49445,11,-1.4364,47,1.38608,18,-0.5915,15,-0.9428
ENSG00000166793,YPEL4,15,-1.8733,50,-0.0353,52,0.02438,44,-0.2975,30,-0.8462,91,1.12767
ENSG00000156599,ZDHHC5,2,-3.4877,14,-0.6007,14,-0.6585,21,-0.0117,37,0.88914,34,0.88757
ENSG00000156603,MED19,38,-0.4939,77,0.64637,69,0.52482,39,-0.5472,38,-0.4793,56,0.11957
ENSG00000213593,TMX2,87,-0.0276,90,0.02404,40,-1.3092,94,0.11940,63,-0.5184,141,0.90537
ENSG00000211450,SELENOH,60,-1.5969,111,-0.6641,60,-1.7116,278,1.18289,104,-0.7555,231,0.58858
ENSG00000198561,CTNND1,42,0.02687,5,-3.0786,38,-0.1586,45,0.17231,43,0.05984,57,0.58612
ENSG00000186660,ZFP91,358,1.14984,226,0.36556,228,0.43562,120,-0.7809,211,0.25227,97,-1.0489
ENSG00000110042,DTX4,30,0.25603,27,0.09071,24,-0.0982,21,-0.3487,31,0.32555,27,0.12057
ENSG00000110048,OSBP,60,0.19599,51,-0.0363,58,0.16055,41,-0.4782,50,-0.0820,63,0.34232
ENSG00000166900,STX3,16,-0.7484,32,0.26417,36,0.52379,13,-1.2949,44,0.78815,33,0.38532
ENSG00000166902,MRPL16,15,-1.2414,42,0.28923,19,-1.0080,52,0.90975,18,-0.9821,40,0.22170
ENSG00000110107,PRPF19,44,-1.6487,157,0.30553,111,-0.2820,102,-0.4783,119,-0.1382,226,1.09134
ENSG00000110108,TMEM109,6,-2.0330,22,-0.1665,12,-1.1372,31,0.53104,31,0.39524,33,0.57595
ENSG00000006118,TMEM132A,26,-2.2794,163,0.54504,60,-1.1125,195,1.22755,66,-0.8882,103,-0.2175
ENSG00000167986,DDB1,94,-0.5233,104,-0.3635,84,-0.7728,154,0.34036,112,-0.2469,186,0.66414
ENSG00000149532,CPSF7,53,-0.0082,53,-0.0099,54,0.01999,43,-0.4472,73,0.49717,60,0.20897
ENSG00000167985,SDHAF2,28,-0.2923,52,0.71671,13,-1.5335,36,0.15348,22,-0.6561,50,0.73787
ENSG00000011347,SYT7,23,-2.8930,121,-0.4129,248,0.87802,106,-0.7543,223,0.57167,196,0.40805
ENSG00000134780,DAGLA,0,-8.3388,27,0.00045,25,-0.0982,27,0.00826,34,0.38638,38,0.65373
ENSG00000124920,MYRF,332,5.42217,1,-5.2388,2,-4.5056,4,-3.5460,18,-1.1747,15,-1.5760
ENSG00000134825,TMEM258,174,1.12809,53,-0.8125,25,-2.0711,132,0.90932,39,-1.2718,88,-0.0090
ENSG00000134824,FADS2,61,0.33643,25,-1.0243,34,-0.6336,72,0.86121,61,0.34623,31,-0.8087
ENSG00000149485,FADS1,246,1.28628,58,-1.0576,111,-0.0634,128,0.23057,159,0.52628,40,-1.7205
ENSG00000221968,FADS3,18,-0.9782,19,-0.9203,30,-0.2594,37,0.09143,26,-0.4844,58,0.98704
ENSG00000167996,FTH1,4238,0.90061,1029,-1.3519,911,-1.6478,3933,1.09713,2015,-0.3207,1882,-0.4732
ENSG00000149503,INCENP,12,-0.8573,36,0.88638,36,1.02738,11,-1.2487,38,0.96182,11,-1.1139
ENSG00000162174,ASRGL1,121,-0.2087,126,-0.1437,173,0.41115,167,0.40872,142,0.03755,73,-1.0698
ENSG00000124942,AHNAK,224,1.89230,37,-1.1259,56,-0.5399,109,0.78695,46,-0.7843,10,-3.1662
ENSG00000254772,EEF1G,374,0.01884,229,-0.7482,199,-1.0462,590,1.10299,328,-0.1877,296,-0.3860
ENSG00000149541,B3GAT3,20,-1.6236,70,0.26693,30,-1.1037,70,0.35735,33,-0.8930,98,0.99249
ENSG00000089597,GANAB,35,-0.3237,25,-0.8652,26,-0.8807,57,0.62797,29,-0.6116,60,0.60303
ENSG00000204922,UQCC3,16,-1.3667,53,0.50449,18,-1.2623,57,0.85446,32,-0.3328,41,0.09287
ENSG00000162191,UBXN1,85,-0.0773,78,-0.2168,64,-0.5725,120,0.66878,50,-0.8844,94,0.10194
ENSG00000168000,BSCL2,44,-3.2200,533,0.55715,191,-1.1584,485,0.53717,242,-0.7044,569,0.77556
ENSG00000162188,GNG3,44,-2.9220,233,-0.4349,171,-0.9900,469,0.98529,240,-0.3880,400,0.49505
ENSG00000214753,HNRNPUL2,127,-0.7764,244,0.24955,210,0.01220,177,-0.3254,346,0.83701,209,0.00521
ENSG00000162222,TTC9C,13,-0.7306,11,-0.9230,29,0.67429,20,-0.0178,10,-1.0166,25,0.39368
ENSG00000168002,POLR2G,54,0.20429,30,-0.6963,21,-1.3129,68,0.80925,32,-0.6117,56,0.29111
ENSG00000162231,NXF1,12,-0.8837,6,-1.9092,19,-0.1626,19,-0.2331,15,-0.5106,42,1.36902
ENSG00000162236,STX5,29,0.07612,34,0.31462,15,-1.0531,28,0.03060,22,-0.3900,40,0.66295
ENSG00000133316,WDR74,25,-0.2523,44,0.61931,21,-0.6022,28,-0.1279,30,-0.0204,37,0.39218
ENSG00000168003,SLC3A2,44,-0.5707,30,-1.1307,32,-1.1418,126,1.74451,14,-2.2866,54,-0.3022
ENSG00000168539,CHRM1,1,-5.4389,106,0.68935,38,-1.0278,73,0.10049,67,-0.0520,113,0.94328
ENSG00000176485,PLAAT3,660,3.27887,66,-1.0038,41,-1.8432,88,-0.7126,92,-0.5065,53,-1.4534
ENSG00000184743,ATL3,54,1.68878,11,-0.9421,15,-0.4894,23,0.28202,7,-1.5226,15,-0.4953
ENSG00000133318,RTN3,491,-1.1442,1306,0.39350,943,-0.1488,709,-0.7121,827,-0.3404,1809,1.12422
ENSG00000188070,C11orf95,8,-1.6794,10,-1.2908,14,-0.8358,31,0.58535,40,0.86014,29,0.34472
ENSG00000072518,MARK2,30,-0.9368,52,-0.0686,59,0.12380,50,-0.1767,83,0.67650,57,0.08454
ENSG00000176340,COX8A,148,-0.9970,205,-0.4988,82,-2.0093,509,1.47557,169,-0.7889,297,0.10347
ENSG00000167770,OTUB1,29,-2.1945,144,0.21627,72,-0.9448,150,0.38214,88,-0.5591,200,0.90282
ENSG00000168439,STIP1,44,-0.7430,68,-0.0493,51,-0.5521,83,0.35054,47,-0.6161,96,0.59544
ENSG00000149743,TRPT1,19,-0.1804,12,-0.8676,11,-1.0794,36,1.29497,9,-1.2978,20,-0.0759
ENSG00000149761,NUDT22,10,-1.5839,18,-0.8031,12,-1.4973,40,0.61572,44,0.61877,43,0.64387
ENSG00000110011,DNAJC4,2,-3.9904,7,-2.5475,34,-0.1979,65,1.28731,25,-0.6300,41,0.15058
ENSG00000173511,VEGFB,36,-1.0940,53,-0.5035,32,-1.3748,138,1.56955,71,-0.0659,49,-0.6909
ENSG00000173486,FKBP2,37,-0.8537,63,-0.0373,26,-1.4817,101,1.05715,40,-0.7163,73,0.23622
ENSG00000173457,PPP1R14B,14,-1.5460,38,-0.0936,16,-1.4649,65,1.13223,41,0.04420,40,-0.0106
ENSG00000002330,BAD,34,-1.6037,49,-1.0453,51,-1.0847,145,0.92213,100,0.05968,124,0.46285
ENSG00000173264,GPR137,11,-1.4327,31,0.15474,16,-0.9335,37,0.63190,22,-0.3888,36,0.47099
ENSG00000173153,ESRRA,6,-2.2742,22,-0.5028,17,-0.9772,29,-0.0938,34,0.18477,61,1.37586
ENSG00000173113,TRMT112,64,-0.7133,91,-0.1580,45,-1.3331,130,0.54417,83,-0.3065,146,0.69891
ENSG00000126432,PRDX5,129,-1.5202,211,-0.7811,142,-1.4893,561,1.12396,297,-0.2496,438,0.42882
ENSG00000162302,RPS6KA4,19,-1.0916,55,0.56386,28,-0.5735,40,0.06561,68,0.91790,35,-0.1643
ENSG00000110076,NRXN2,46,-1.9341,167,0.02989,197,0.33153,155,-0.1195,276,0.85672,148,-0.1860
ENSG00000168066,SF1,115,-0.0131,150,0.41554,82,-0.6083,127,0.18509,88,-0.4274,132,0.23163
ENSG00000168067,MAP4K2,18,-1.8512,74,0.32192,80,0.51069,48,-0.4442,112,1.01888,49,-0.3684
ENSG00000133895,MEN1,22,-0.1341,17,-0.4637,17,-0.5779,24,0.01443,20,-0.2135,36,0.78105
ENSG00000110047,EHD1,38,1.10342,6,-1.8422,11,-0.9621,22,0.27482,25,0.38463,19,-0.0423
ENSG00000110046,ATG2A,16,-0.3373,20,0.07702,14,-0.5380,21,0.12219,31,0.73155,19,-0.0589
ENSG00000068971,PPP2R5B,38,-0.5159,50,-0.0999,34,-0.7729,50,-0.1498,67,0.36977,81,0.79218
ENSG00000213465,ARL2,138,-0.1249,116,-0.3987,69,-1.2889,202,0.67521,159,0.09993,167,0.20971
ENSG00000110025,SNX15,23,0.04606,19,-0.2404,17,-0.4426,30,0.63506,8,-1.5216,24,0.16470
ENSG00000168061,SAC3D1,8,-1.3641,27,0.41570,12,-0.9250,19,-0.1308,29,0.52027,31,0.73919
ENSG00000162300,ZFPL1,22,-0.1479,12,-1.0767,10,-1.4450,33,0.68456,8,-1.6141,40,0.99021
ENSG00000149823,VPS51,23,-2.2243,102,0.03147,54,-1.0400,158,1.07111,99,-0.0207,97,-0.0558
ENSG00000149809,TM7SF2,44,-0.4133,14,-2.0951,43,-0.4790,63,0.18164,32,-0.8919,104,1.18236
ENSG00000149806,FAU,690,0.35525,414,-0.4625,175,-1.8927,984,1.40762,365,-0.6550,388,-0.6202
ENSG00000162298,SYVN1,36,0.30006,26,-0.2376,19,-0.7929,33,0.17589,18,-0.7707,42,0.63812
ENSG00000149792,MRPL49,6,-1.6613,23,0.31385,6,-1.7103,29,1.02948,19,-0.0074,19,0.06737
ENSG00000014216,CAPN1,6,-2.2572,7,-2.1088,16,-0.8663,29,0.07234,28,0.00027,58,1.53979
ENSG00000133884,DPF2,38,0.46698,11,-1.4468,24,-0.2758,34,0.34686,28,-0.0456,29,0.05868
ENSG00000245532,NEAT1,787,2.28861,40,-2.5760,314,0.64582,151,-0.7446,178,-0.3618,73,-1.8367
ENSG00000251562,MALAT1,25763,1.02508,4551,-1.7219,41447,2.54525,4789,-1.9024,4725,-1.6660,3698,-2.1609
ENSG00000142186,SCYL1,24,-1.6275,68,-0.0218,28,-1.4860,94,0.67347,54,-0.3948,105,0.78288
ENSG00000168056,LTBP3,61,-0.1095,24,-1.5212,43,-0.7007,102,1.03321,35,-0.9478,70,0.12583
ENSG00000176973,FAM89B,7,-2.9169,40,-0.2859,16,-1.7770,74,0.99462,29,-0.7761,75,0.86219
ENSG00000173442,EHBP1L1,4,-3.0254,22,-0.7941,22,-0.8672,51,0.77115,46,0.37276,47,0.47278
ENSG00000173327,MAP3K11,70,1.88973,8,-1.6722,12,-1.1678,27,0.29575,16,-0.5636,19,-0.3936
ENSG00000173039,RELA,19,0.06902,5,-1.8877,11,-0.7929,31,1.27094,16,-0.2284,13,-0.5560
ENSG00000172977,KAT5,24,-0.4317,18,-0.8532,27,-0.2716,41,0.53962,16,-1.0940,42,0.49897
ENSG00000172922,RNASEH2C,36,0.15084,41,0.34645,7,-2.4818,41,0.49720,37,0.18493,38,0.29327
ENSG00000172757,CFL1,405,-0.5854,436,-0.4693,368,-0.8047,677,0.30111,630,0.11149,819,0.62904
ENSG00000172803,SNX32,2,-3.4189,36,0.82130,17,-0.4100,23,0.11063,6,-1.8038,35,0.91294
ENSG00000172500,FIBP,30,-1.2406,42,-0.7449,36,-1.0566,90,0.65364,52,-0.4116,103,0.81749
ENSG00000175602,CCDC85B,146,-1.9436,379,-0.5086,280,-1.0577,798,0.97870,652,0.35943,548,0.08532
ENSG00000175573,C11orf68,32,-1.1276,37,-0.9332,38,-0.9489,79,0.33689,88,0.44332,101,0.77431
ENSG00000175550,DRAP1,90,-0.6281,141,0.07870,64,-1.2358,211,1.04498,98,-0.5004,128,-0.0935
ENSG00000175467,SART1,40,0.11606,34,-0.1188,32,-0.2660,48,0.54499,14,-1.5131,38,0.04811
ENSG00000175334,BANF1,46,-0.5787,59,-0.1918,40,-0.8554,99,0.90946,49,-0.4734,66,0.00559
ENSG00000087365,SF3B2,181,0.09296,272,0.76169,208,0.36017,137,-0.4425,147,-0.2420,143,-0.3189
ENSG00000175115,PACS1,21,-1.2337,35,-0.4546,49,0.10562,43,-0.1653,53,0.20303,65,0.62327
ENSG00000174996,KLC2,10,-3.1886,81,-0.1413,64,-0.5679,89,0.00933,111,0.36195,145,0.95095
ENSG00000174903,RAB1B,53,-0.4927,47,-0.6835,57,-0.4153,77,0.10636,77,0.09015,103,0.65721
ENSG00000174871,CNIH2,9,-3.2143,55,-0.6370,49,-0.9017,133,1.08483,82,-0.0325,96,0.25112
ENSG00000174851,YIF1A,28,0.21776,9,-1.4235,12,-1.1622,42,1.25489,13,-0.9993,23,-0.1198
ENSG00000179292,TMEM151A,122,0.64808,42,-1.0384,59,-0.5788,62,-0.5359,91,0.17234,130,0.89644
ENSG00000174684,B4GAT1,91,-1.8924,380,0.31145,207,-0.7112,353,0.24924,236,-0.4491,477,0.80871
ENSG00000174547,MRPL11,16,-0.1578,12,-0.6813,8,-1.3527,28,0.94156,6,-1.7061,25,0.57274
ENSG00000174516,PELI3,4,-3.1866,13,-1.5058,16,-1.3121,35,-0.0355,48,0.44684,79,1.60773
ENSG00000174483,BBS1,11,-1.2467,25,0.02078,21,-0.2893,33,0.63409,18,-0.5062,26,0.10707
ENSG00000174165,ZDHHC24,16,-0.3448,20,-0.0455,17,-0.3318,19,-0.1924,19,-0.1185,30,0.71557
ENSG00000174080,CTSF,83,-0.6498,80,-0.7039,78,-0.8136,176,0.74976,86,-0.6002,162,0.47878
ENSG00000173992,CCS,28,-0.3201,27,-0.4106,27,-0.4493,48,0.71796,27,-0.4158,34,-0.0361
ENSG00000239306,RBM14,18,-0.5697,11,-1.3122,22,-0.2350,19,-0.5276,44,0.90235,40,0.85370
ENSG00000173933,RBM4,66,0.09062,79,0.38894,39,-0.7829,69,0.22007,38,-0.7746,77,0.38691
ENSG00000173898,SPTBN2,5,-4.6024,141,0.23620,130,0.13080,151,0.47162,142,0.25358,106,-0.2361
ENSG00000173599,PC,10,-2.1250,37,-0.2392,24,-0.9467,75,1.33172,40,-0.0920,34,-0.3818
ENSG00000173621,LRFN4,6,-2.1842,20,-0.5343,27,-0.1385,31,0.14033,48,0.82637,34,0.29235
ENSG00000173227,SYT12,0,-8.1499,8,-1.8965,41,0.64414,24,-0.3998,40,0.53868,45,0.81542
ENSG00000173120,KDM2A,50,0.07500,58,0.31623,62,0.48793,30,-0.8443,42,-0.1808,55,0.27405
ENSG00000173020,GRK2,19,-2.5536,112,0.10535,73,-0.6350,130,0.46128,176,0.84798,104,-0.0158
ENSG00000172932,ANKRD13D,12,-1.7918,25,-0.6916,31,-0.3701,51,0.59103,60,0.70156,38,-0.0261
ENSG00000175482,POLD4,18,-0.4280,3,-3.0096,12,-1.0575,39,1.20688,24,0.05195,24,0.02041
ENSG00000172531,PPP1CA,29,-1.3264,27,-1.4106,59,-0.2466,72,0.12376,95,0.53232,98,0.68466
ENSG00000172508,CARNS1,446,4.75464,3,-4.2399,7,-3.2541,12,-2.7214,54,-0.1343,19,-1.8297
ENSG00000172663,TMEM134,23,0.09885,8,-1.5601,21,-0.0502,31,0.77318,14,-0.6755,19,-0.2366
ENSG00000110711,AIP,32,-0.7680,82,0.74552,25,-1.2228,69,0.60880,50,-0.0591,50,-0.0606
ENSG00000110697,PITPNM1,1,-4.6410,22,-1.0778,27,-0.8253,59,0.62061,83,1.05417,52,0.31511
ENSG00000167797,CDK2AP2,34,0.47176,7,-1.8848,9,-1.6775,38,0.87182,25,-0.0384,29,0.23726
ENSG00000084207,GSTP1,230,0.27913,126,-0.6685,86,-1.3592,321,1.21089,113,-0.8330,165,-0.2841
ENSG00000167792,NDUFV1,92,-0.9626,168,-0.0249,85,-1.1606,212,0.47742,153,-0.1682,241,0.66125
ENSG00000110717,NDUFS8,79,-0.8581,133,-0.0569,64,-1.2678,224,1.15481,68,-1.0934,147,0.12224
ENSG00000110721,CHKA,52,0.60207,12,-1.6503,30,-0.2859,43,0.42083,24,-0.5877,39,0.15655
ENSG00000110066,KMT5B,113,0.67088,72,-0.0595,103,0.59055,73,-0.0564,48,-0.6916,46,-0.8254
ENSG00000110075,PPP6R3,54,0.53340,18,-1.1704,36,-0.1313,33,-0.3361,47,0.31405,50,0.44394
ENSG00000110090,CPT1A,15,-0.9345,11,-1.3541,36,0.51341,34,0.45778,31,0.22473,21,-0.4470
ENSG00000197345,MRPL21,44,-0.7926,77,0.07597,47,-0.7609,87,0.37257,38,-1.0261,109,0.76200
ENSG00000110092,CCND1,53,1.38843,32,0.53736,19,-0.3712,25,0.17537,25,0.12527,4,-2.5998
ENSG00000131626,PPFIA1,192,1.30503,84,-0.0927,143,0.91854,61,-0.7208,62,-0.5497,41,-1.2959
ENSG00000085733,CTTN,76,0.05519,40,-0.9459,62,-0.2919,72,-0.0382,70,-0.0731,103,0.65463
ENSG00000162105,SHANK2,9,-3.2273,133,0.81244,90,0.18579,84,0.06519,80,-0.0170,79,-0.0447
ENSG00000172893,DHCR7,41,0.93388,8,-1.6537,16,-0.6181,26,0.25245,31,0.47192,21,-0.1952
ENSG00000137522,RNF121,7,-1.5282,12,-0.7698,17,-0.2667,20,0.02769,31,0.72688,27,0.56729
ENSG00000137497,NUMA1,168,0.74913,74,-0.5704,148,0.62283,83,-0.4761,77,-0.5058,99,-0.1207
ENSG00000149357,LAMTOR1,81,-0.4910,106,-0.0698,59,-1.0678,145,0.58926,100,-0.1562,134,0.35110
ENSG00000110200,ANAPC15,16,-1.5529,36,-0.3699,19,-1.4402,73,1.12409,75,0.83000,34,-0.4791
ENSG00000165458,INPPL1,24,0.44107,11,-0.7960,15,-0.3464,26,0.77937,13,-0.5717,14,-0.4903
ENSG00000162129,CLPB,45,-0.4058,78,0.46485,63,0.12808,47,-0.4177,96,0.82172,49,-0.3078
ENSG00000186642,PDE2A,5,-4.5345,141,0.33711,91,-0.3932,130,0.27427,97,-0.2610,163,0.68017
ENSG00000186635,ARAP1,22,0.25357,16,-0.2099,13,-0.5517,23,0.50100,19,0.02972,16,-0.2847
ENSG00000214530,STARD10,37,0.01450,26,-0.4970,29,-0.4049,37,0.02693,53,0.61408,40,0.15713
ENSG00000137478,FCHSD2,85,1.62646,32,-0.0422,38,0.27902,17,-1.1521,41,0.34148,21,-0.7506
ENSG00000110237,ARHGEF17,22,-1.3097,36,-0.5808,59,0.23344,50,-0.0899,50,-0.0839,73,0.62915
ENSG00000054965,FAM168A,111,-0.3385,116,-0.2647,113,-0.3516,149,0.16787,178,0.41796,149,0.14443
ENSG00000021300,PLEKHB1,710,1.84459,89,-1.5767,79,-1.8662,379,0.97581,171,-0.5852,109,-1.3669
ENSG00000175582,RAB6A,148,-0.5860,181,-0.2737,197,-0.1510,226,0.10443,121,-0.8908,313,0.71653
ENSG00000175581,MRPL48,27,0.48610,29,0.60600,9,-1.2831,19,-0.0755,13,-0.6988,28,0.59662
ENSG00000181924,COA4,41,1.08797,10,-1.1909,7,-1.7557,31,0.85154,10,-1.1803,22,0.09523
ENSG00000175575,PAAF1,80,0.93516,46,0.01468,27,-0.8925,52,0.28567,33,-0.4772,43,-0.1097
ENSG00000214517,PPME1,57,-0.8860,97,-0.0607,117,0.27442,53,-1.1975,122,0.30523,170,1.02165
ENSG00000165434,PGM2L1,101,-2.3705,769,0.77299,726,0.78592,266,-1.1058,541,0.18593,578,0.33632
ENSG00000254837,AP001372.2,27,0.32521,11,-1.0341,30,0.58936,21,-0.1050,28,0.40387,15,-0.6200
ENSG00000077514,POLD3,25,0.14531,31,0.52806,33,0.69622,14,-0.8322,13,-0.8596,24,0.10990
ENSG00000166439,RNF169,49,0.95395,30,0.17516,41,0.79429,23,-0.3203,14,-1.0548,14,-1.1274
ENSG00000166435,XRRA1,62,0.86310,48,0.43535,62,1.03081,22,-0.9874,22,-0.7738,23,-0.8152
ENSG00000118363,SPCS2,221,0.61962,115,-0.4290,104,-0.6425,169,0.22776,138,-0.1484,163,0.12845
ENSG00000137486,ARRB1,42,-0.8878,32,-1.2869,57,-0.4487,89,0.39965,141,1.08674,71,-0.0650
ENSG00000149273,RPS3,464,0.54979,285,-0.2434,123,-1.6418,462,0.74183,421,0.38538,259,-0.4368
ENSG00000171533,MAP6,38,-1.2491,88,0.04230,80,-0.1229,89,0.07039,56,-0.6718,125,0.71118
ENSG00000198382,UVRAG,86,1.43112,54,0.60544,41,0.19155,20,-1.0953,30,-0.3115,28,-0.4630
ENSG00000137492,THAP12,56,0.13539,94,1.00015,45,-0.2502,55,0.13970,40,-0.4012,35,-0.6504
ENSG00000179240,GVQW3,12,-1.2667,17,-0.7669,48,1.08387,19,-0.7400,39,0.55862,28,0.03004
ENSG00000158636,EMSY,37,0.91517,27,0.39767,34,0.90782,13,-0.9372,11,-0.9903,15,-0.5721
ENSG00000078124,ACER3,173,1.60600,41,-0.7994,73,0.11724,44,-0.8193,68,-0.0099,61,-0.1960
ENSG00000149269,PAK1,37,-3.0116,447,0.78855,237,-0.2754,260,-0.1264,211,-0.4331,411,0.75173
ENSG00000074201,CLNS1A,57,0.02179,43,-0.4046,29,-1.1133,77,0.70556,30,-0.9795,71,0.43713
ENSG00000048649,RSF1,632,0.66524,500,0.27674,743,1.12112,269,-0.8591,376,-0.1816,208,-1.1863
ENSG00000151366,NDUFC2,162,-0.1659,180,-0.0018,81,-1.3321,244,0.67993,88,-1.1018,237,0.51612
ENSG00000033327,GAB2,91,1.87374,13,-1.3347,20,-0.7133,17,-1.1259,59,1.06827,29,-0.1582
ENSG00000149256,TENM4,17,-0.7374,23,-0.2582,44,0.92566,9,-1.9119,48,0.95781,34,0.42102
ENSG00000182103,FAM181B,71,1.21384,11,-1.6805,23,-0.6553,63,1.49066,8,-2.1418,9,-2.1397
ENSG00000137509,PRCP,48,0.55743,17,-1.1035,27,-0.4022,54,1.04620,6,-2.4827,28,-0.3685
ENSG00000137502,RAB30,104,0.43364,89,0.18091,92,0.27762,70,-0.2528,77,-0.0489,65,-0.3544
ENSG00000165494,PCF11,221,1.63954,96,0.17826,136,0.88756,46,-1.1410,47,-0.9263,41,-1.2192
ENSG00000137494,ANKRD42,3,-3.3659,60,1.06034,38,0.30549,31,-0.0260,24,-0.4696,31,-0.0484
ENSG00000137500,CCDC90B,67,0.95379,54,0.59693,23,-0.7948,39,0.09476,30,-0.3265,29,-0.4170
ENSG00000150672,DLG2,215,0.36318,176,0.03437,213,0.39835,158,-0.1648,179,0.06061,124,-0.5652
ENSG00000171204,TMEM126B,40,-0.2151,26,-0.8543,24,-1.0442,62,0.68422,26,-0.8549,64,0.64415
ENSG00000171202,TMEM126A,19,-0.7276,25,-0.2579,18,-0.8534,51,1.24036,9,-1.7348,29,-0.0442
ENSG00000137504,CREBZF,24,-0.4185,40,0.37408,39,0.41138,23,-0.5687,21,-0.6280,40,0.46538
ENSG00000137501,SYTL2,196,0.83342,131,0.16135,157,0.52886,79,-0.7695,121,0.03437,92,-0.4350
ENSG00000073921,PICALM,221,1.34905,51,-1.0296,74,-0.5294,77,-0.5160,122,0.32127,114,0.23760
ENSG00000074266,EED,22,-0.2888,27,0.08670,30,0.26733,20,-0.4847,29,0.15341,31,0.30000
ENSG00000149196,HIKESHI,46,0.16462,43,0.04296,23,-1.0078,66,1.06783,3,-3.8474,40,-0.0449
ENSG00000151376,ME3,10,-1.2505,38,0.84788,12,-1.0171,20,-0.2357,10,-1.1676,42,1.19997
ENSG00000166575,TMEM135,14,-0.5013,5,-2.0007,27,0.61069,20,0.04076,7,-1.5863,28,0.65370
ENSG00000168959,GRM5,22,-2.4600,124,0.13512,138,0.34647,98,-0.3021,152,0.46691,137,0.33066
ENSG00000110172,CHORDC1,100,0.73533,89,0.53846,81,0.44235,37,-1.0336,50,-0.3685,63,-0.0087
ENSG00000165323,FAT3,22,-2.1622,118,0.40208,130,0.64762,91,-0.0275,77,-0.2851,86,-0.1224
ENSG00000180773,SLC36A4,58,0.33243,80,0.87291,37,-0.4117,41,-0.2974,43,-0.1507,48,0.00405
ENSG00000166004,CEP295,67,0.40385,84,0.77753,95,1.18455,28,-1.1581,42,-0.3416,28,-1.0490
ENSG00000166012,TAF1D,236,0.53224,181,0.09697,269,0.88015,113,-0.7839,141,-0.2988,135,-0.4130
ENSG00000182919,C11orf54,65,1.92065,9,-1.3182,24,0.20325,16,-0.5262,19,-0.1858,13,-0.8824
ENSG00000042429,MED17,24,0.03959,36,0.74064,22,-0.1091,17,-0.5646,25,0.15285,25,0.15834
ENSG00000168876,ANKRD49,37,0.66549,43,0.91711,38,0.85056,9,-1.7674,20,-0.3402,21,-0.2518
ENSG00000166025,AMOTL1,27,0.50030,12,-0.6877,22,0.17382,15,-0.5470,33,0.84239,18,-0.1226
ENSG00000150316,CWC15,171,0.57162,187,0.72103,114,-0.0910,119,-0.0176,60,-1.0783,100,-0.3293
ENSG00000263465,SRSF8,72,-0.5155,132,0.44704,84,-0.3103,99,-0.0309,106,0.08582,114,0.23675
ENSG00000149218,ENDOD1,293,2.21646,74,-0.2329,67,-0.4355,63,-0.6010,52,-0.7842,58,-0.6653
ENSG00000149212,SESN3,132,-0.4355,285,0.81885,205,0.29894,160,-0.1729,132,-0.4306,151,-0.2532
ENSG00000166037,CEP57,81,0.63670,76,0.53626,73,0.51810,33,-0.9715,42,-0.4150,53,-0.0545
ENSG00000087053,MTMR2,69,1.03583,49,0.44750,16,-1.4106,32,-0.3084,29,-0.3682,48,0.49524
ENSG00000149231,CCDC82,239,1.34039,115,0.09506,164,0.78976,54,-1.2805,96,-0.2006,73,-0.6866
