Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000176956,LY6H,743,1.78773,99,-1.4933,266,0.01871,267,0.02167,185,-0.5461,159,-0.7836,385,0.61875,15,-4.2444,184,-0.5531,324,0.33442
ENSG00000277494,GPIHBP1,9,0.04254,0,-6.4334,1,-3.0995,2,-1.8073,4,-1.0738,1,-3.1323,0,-7.7290,78,4.79891,1,-2.7148,4,-1.0986
ENSG00000250571,GLI4,8,-1.2751,25,0.45349,17,-0.2104,35,1.01217,18,-0.0400,21,0.16962,14,-0.4963,9,-1.1039,32,0.84890,12,-0.7023
ENSG00000158106,RHPN1,30,-0.0652,18,-0.8488,26,-0.2741,41,0.43529,11,-1.5569,25,-0.3351,42,0.48712,11,-1.5748,18,-0.8621,93,1.90107
ENSG00000104529,EEF1D,57,-1.2667,63,-1.1257,74,-0.9537,160,0.32154,131,0.00175,145,0.16242,100,-0.4188,248,1.05167,284,1.28915,105,-0.3463
ENSG00000104522,TSTA3,21,0.03554,54,1.61960,17,-0.3329,16,-0.3474,14,-0.6039,28,0.49401,16,-0.3768,8,-1.3935,4,-2.3415,31,0.65979
ENSG00000183309,ZNF623,53,1.53771,38,0.94927,19,-0.1643,9,-1.2037,21,-0.0242,16,-0.4042,16,-0.3933,12,-0.8397,2,-3.1321,26,0.32522
ENSG00000180900,SCRIB,15,-0.9614,35,0.28548,20,-0.6278,44,0.67327,10,-1.5886,28,-0.0617,18,-0.7133,41,0.55607,40,0.53805,47,0.78732
ENSG00000179950,PUF60,116,0.27466,89,-0.1331,114,0.28257,85,-0.2133,72,-0.4720,156,0.76672,113,0.23759,112,0.22262,40,-1.3370,59,-0.7629
ENSG00000185189,NRBP2,70,0.07836,75,0.18664,49,-0.4974,73,0.14771,39,-0.8127,46,-0.5654,41,-0.7408,121,0.98519,10,-2.7707,156,1.43880
ENSG00000178209,PLEC,70,-0.5417,44,-1.2360,69,-0.6353,307,1.94818,42,-1.3274,70,-0.5525,37,-1.5169,102,0.02690,98,-0.0264,191,1.07097
ENSG00000178719,GRINA,180,-0.0033,220,0.32004,301,0.96948,231,0.40147,127,-0.5409,246,0.50381,166,-0.1310,66,-1.5305,66,-1.5290,78,-1.2895
ENSG00000178896,EXOSC4,40,1.29891,18,-0.0473,20,0.12339,21,0.18597,17,-0.0611,20,0.15087,26,0.54615,9,-0.9759,7,-1.3597,3,-2.5681
ENSG00000197858,GPAA1,51,0.03261,43,-0.2589,68,0.53871,42,-0.2669,39,-0.4093,87,0.89461,52,0.05473,43,-0.2605,28,-0.8822,33,-0.6497
ENSG00000179091,CYC1,72,-0.5581,127,0.33684,170,0.93898,80,-0.3959,107,0.05330,175,0.86456,124,0.29898,41,-1.4104,39,-1.4693,29,-1.8957
ENSG00000179526,SHARPIN,25,0.45112,30,0.79161,14,-0.4580,16,-0.2560,26,0.51526,32,0.88808,20,0.15555,23,0.34624,2,-2.8084,1,-3.7550
ENSG00000179632,MAF1,51,0.45314,38,0.01034,40,0.08354,24,-0.7000,38,-0.0098,51,0.48094,46,0.31593,33,-0.2332,29,-0.4435,29,-0.4303
ENSG00000179832,MROH1,39,-0.0974,62,0.65189,54,0.50511,39,-0.0748,36,-0.1914,36,-0.1970,42,0.04866,6,-2.7174,11,-1.9245,71,0.89849
ENSG00000261236,BOP1,39,0.38437,24,-0.3984,49,0.86580,22,-0.5150,40,0.41294,17,-0.9316,35,0.18780,10,-1.6822,27,-0.2286,28,-0.1634
ENSG00000185122,HSF1,22,-0.8583,44,0.20993,35,-0.1597,46,0.28624,42,0.11898,64,0.81043,52,0.48684,24,-0.7545,16,-1.3441,45,0.23810
ENSG00000185000,DGAT1,44,0.51989,43,0.49155,36,0.22722,41,0.38643,22,-0.5910,22,-0.5390,25,-0.3664,11,-1.5680,24,-0.4387,46,0.57084
ENSG00000261678,SCRT1,18,-1.6322,92,0.86769,72,0.52100,20,-1.4803,113,1.23018,58,0.12847,71,0.44250,3,-4.2134,31,-0.8615,43,-0.3590
ENSG00000071894,CPSF1,28,0.31419,22,-0.0914,33,0.68983,21,-0.1302,25,0.16234,17,-0.4182,26,0.18450,13,-0.8412,3,-2.8707,30,0.41095
ENSG00000160948,VPS28,106,0.00080,122,0.21730,114,0.12698,109,0.04008,86,-0.3239,140,0.44073,144,0.48806,68,-0.6927,67,-0.7045,98,-0.1283
ENSG00000187954,CYHR1,53,-0.2853,72,0.20793,75,0.31560,59,-0.0933,68,0.11900,90,0.56695,38,-0.7739,34,-0.9321,28,-1.2456,101,0.77113
ENSG00000167702,KIFC2,126,-0.0284,100,-0.3842,132,0.05548,123,-0.0720,191,0.64652,189,0.62465,170,0.44940,12,-3.4844,99,-0.4082,137,0.10417
ENSG00000160972,PPP1R16A,13,-0.9847,35,0.54766,22,-0.1949,31,0.32905,39,0.70270,28,0.19950,24,-0.0800,10,-1.3811,7,-1.9172,44,0.90831
ENSG00000167700,MFSD3,9,-1.2180,18,-0.1540,33,0.97491,11,-0.8575,23,0.21108,29,0.62029,26,0.43731,4,-2.4022,16,-0.3264,15,-0.3801
ENSG00000160959,LRRC14,12,-0.8885,15,-0.5701,31,0.68760,26,0.30032,47,1.31943,19,-0.2013,20,-0.0759,8,-1.3588,12,-0.8969,13,-0.7115
ENSG00000254402,LRRC24,11,-1.1228,11,-1.1051,32,0.64234,17,-0.3940,35,0.71772,12,-0.9679,32,0.54291,5,-2.0592,24,0.13907,36,0.74767
ENSG00000213563,C8orf82,11,-0.2647,22,0.78685,13,-0.0412,9,-0.5599,17,0.37578,13,-0.0379,25,1.00131,11,-0.2539,2,-2.8319,11,-0.3391
ENSG00000147799,ARHGAP39,11,-0.7948,17,-0.0619,27,0.72749,18,-0.0456,20,0.15202,33,0.96617,19,0.07699,13,-0.5126,0,-5.6884,15,-0.3134
ENSG00000161016,RPL8,441,-0.3618,489,-0.2032,390,-0.6023,799,0.58656,701,0.37210,782,0.55057,819,0.62886,573,0.04917,530,-0.0768,201,-1.5512
ENSG00000147789,ZNF7,7,-1.1755,27,0.78901,19,0.23357,17,0.07381,14,-0.2110,9,-0.9399,2,-2.8508,19,0.19613,26,0.73568,22,0.44229
ENSG00000170619,COMMD5,28,0.76260,17,-0.0408,13,-0.5262,20,0.25060,7,-1.4163,33,1.04665,41,1.40528,10,-0.8827,0,-7.2800,11,-0.7115
ENSG00000182307,C8orf33,80,0.40553,68,0.14430,61,-0.0168,58,-0.0993,78,0.37108,50,-0.3323,33,-0.9536,69,0.17628,53,-0.2562,70,0.18481
ENSG00000181404,WASHC1,49,-0.4119,76,0.27011,67,0.08137,37,-0.8381,49,-0.4125,59,-0.1097,41,-0.6764,60,-0.0917,61,-0.0808,136,1.26163
ENSG00000172785,CBWD1,8,-0.9173,10,-0.5575,17,0.33655,4,-1.9561,6,-1.3637,15,0.07621,30,1.23750,13,-0.1548,8,-0.8840,29,1.17738
ENSG00000107104,KANK1,16,-1.1778,18,-1.0176,9,-2.1588,105,1.85936,17,-1.0948,51,0.58412,12,-1.6134,84,1.43714,42,0.26561,27,-0.4139
ENSG00000080503,SMARCA2,379,0.21685,504,0.68429,295,-0.1955,284,-0.2390,264,-0.3514,289,-0.2100,275,-0.2865,257,-0.3921,372,0.18712,421,0.38870
ENSG00000147852,VLDLR,41,0.70908,24,-0.1287,42,0.85510,0,-5.1746,7,-1.9298,23,-0.2258,34,0.41532,33,0.37773,27,0.04757,16,-0.7659
ENSG00000080608,PUM3,26,-1.0457,69,0.48867,30,-0.9039,11,-2.2572,20,-1.4192,14,-1.9790,49,-0.0617,82,0.76537,126,1.53142,105,1.19563
ENSG00000080298,RFX3,12,-2.0015,34,-0.4364,58,0.46584,58,0.40267,17,-1.4671,43,-0.0781,51,0.19599,34,-0.4415,15,-1.6051,114,1.58361
ENSG00000106688,SLC1A1,19,-0.8040,12,-1.5302,56,1.05510,9,-1.8230,15,-1.1825,38,0.27452,79,1.50898,0,-5.4139,24,-0.4772,45,0.55339
ENSG00000106993,CDC37L1,54,0.24125,55,0.27671,68,0.72687,17,-1.4779,23,-1.0718,56,0.30318,60,0.42589,35,-0.4371,13,-1.9354,58,0.37442
ENSG00000147853,AK3,41,-1.2458,78,-0.2831,49,-1.0653,209,1.34502,88,-0.1016,171,0.98498,90,-0.0669,157,0.84535,22,-2.1543,75,-0.3418
ENSG00000099219,ERMP1,28,0.80230,15,-0.1761,19,0.21476,19,0.20792,21,0.33747,5,-1.8164,12,-0.5665,38,1.34342,8,-1.1447,2,-2.9322
ENSG00000183354,KIAA2026,139,-0.2858,215,0.40393,112,-0.6736,142,-0.2518,133,-0.3528,103,-0.7511,100,-0.8006,283,0.86311,284,0.86839,214,0.39641
ENSG00000137040,RANBP6,52,0.36452,67,0.77443,85,1.38289,13,-1.7849,35,-0.2906,27,-0.6773,39,-0.1007,23,-0.9170,9,-2.2769,25,-0.7939
ENSG00000147854,UHRF2,9,-0.8536,27,0.82308,22,0.55339,5,-1.6822,12,-0.4305,12,-0.4829,13,-0.3088,20,0.28401,1,-3.7238,35,1.27183
ENSG00000107077,KDM4C,41,0.98757,13,-0.8051,13,-0.8774,10,-1.2257,15,-0.5732,10,-1.1784,7,-1.6253,30,0.48517,35,0.75645,56,1.55818
ENSG00000137038,DMAC1,45,-0.8491,83,0.10068,99,0.42238,57,-0.4943,77,-0.0281,128,0.80169,160,1.19307,57,-0.4799,8,-3.3581,46,-0.7975
ENSG00000153707,PTPRD,173,0.24964,219,0.63321,197,0.52639,41,-1.9250,102,-0.5772,68,-1.2006,41,-1.9265,316,1.26542,103,-0.5642,169,0.21578
ENSG00000107186,MPDZ,85,-0.1468,84,-0.1797,68,-0.5483,47,-1.0650,32,-1.6435,57,-0.7579,38,-1.3683,238,1.58143,153,0.79960,161,0.88383
ENSG00000147862,NFIB,265,0.42596,147,-0.5059,79,-1.5468,328,0.78136,121,-0.8075,180,-0.1874,118,-0.8347,269,0.45305,299,0.62752,350,0.88992
ENSG00000175893,ZDHHC21,115,0.63838,101,0.41876,106,0.57172,59,-0.4237,45,-0.8199,54,-0.5457,66,-0.2470,46,-0.8032,45,-0.8319,108,0.53958
ENSG00000155158,TTC39B,53,0.60540,65,0.93876,45,0.38619,16,-1.2771,35,-0.0583,17,-1.1585,14,-1.4574,2,-3.7920,43,0.26764,66,0.95260
ENSG00000164975,SNAPC3,52,0.26170,62,0.56368,50,0.24376,45,0.02968,45,0.02601,31,-0.5304,62,0.56097,29,-0.6196,12,-1.9003,44,-0.0103
ENSG00000164985,PSIP1,819,0.92310,358,-0.4168,440,-0.1040,230,-1.0903,205,-1.2631,297,-0.7009,335,-0.5167,643,0.51732,725,0.71624,643,0.51642
ENSG00000164989,CCDC171,39,0.35973,24,-0.4361,9,-1.9323,14,-1.1668,23,-0.4505,13,-1.3466,15,-1.0764,45,0.58934,82,1.61647,71,1.34926
ENSG00000044459,CNTLN,9,-1.3227,20,-0.2025,12,-1.0499,54,1.41764,10,-1.2606,8,-1.6161,1,-3.7983,55,1.43179,32,0.51518,40,0.90314
ENSG00000107295,SH3GL2,194,0.32167,170,0.10284,337,1.49068,75,-1.1549,159,0.00044,71,-1.2395,199,0.36143,9,-4.1476,74,-1.1812,125,-0.3817
ENSG00000155876,RRAGA,97,0.11218,131,0.60528,138,0.78119,41,-1.1933,73,-0.3377,92,0.03274,137,0.67335,63,-0.5547,17,-2.4683,66,-0.4776
ENSG00000147874,HAUS6,25,-0.0970,26,-0.0374,23,-0.2859,28,0.08638,12,-1.2634,23,-0.2397,12,-1.1649,71,1.65091,23,-0.2464,29,0.12084
ENSG00000137154,RPS6,480,-0.8675,530,-0.7170,410,-1.1880,1183,0.55371,1238,0.62899,1173,0.53959,1000,0.27932,1563,1.02478,907,0.12104,347,-1.3556
ENSG00000155886,SLC24A2,419,1.16295,451,1.29163,317,0.78165,62,-1.8298,247,0.27068,47,-2.2330,66,-1.7365,210,0.01720,56,-1.9848,97,-1.1734
ENSG00000171843,MLLT3,39,-0.1184,78,1.02275,39,-0.1224,6,-2.7964,15,-1.4873,40,-0.0460,29,-0.5775,26,-0.7391,34,-0.3102,114,1.70885
ENSG00000188352,FOCAD,34,-0.2432,69,0.90969,86,1.55263,20,-1.0568,32,-0.3038,9,-2.1426,34,-0.2460,6,-2.8038,22,-0.8650,36,-0.1544
ENSG00000198642,KLHL9,70,0.59382,46,-0.0723,51,0.10014,43,-0.2023,34,-0.5319,65,0.45884,42,-0.2254,57,0.26025,11,-2.1724,62,0.40180
ENSG00000099810,MTAP,8,-0.9589,14,-0.1922,18,0.23491,14,-0.1685,17,0.11245,9,-0.7392,6,-1.4046,15,0.00200,21,0.45007,31,1.13326
ENSG00000107105,ELAVL2,161,0.28228,337,1.55475,236,1.06912,41,-1.7934,149,0.16092,68,-1.0509,103,-0.4266,5,-4.6264,54,-1.3912,92,-0.6006
ENSG00000198680,TUSC1,20,0.43209,13,-0.2041,19,0.37384,8,-0.9244,9,-0.6908,18,0.30985,29,1.05171,21,0.54536,5,-1.4806,4,-1.9431
ENSG00000137055,PLAA,48,1.50179,18,-0.1467,18,-0.1349,13,-0.6410,12,-0.7291,27,0.50974,29,0.63677,9,-1.2052,3,-2.6685,20,0.06563
ENSG00000096872,IFT74,20,-0.4185,28,0.03571,17,-0.7972,14,-1.0138,15,-0.9187,33,0.32844,21,-0.4060,50,1.00113,39,0.60773,43,0.77215
ENSG00000120162,MOB3B,52,0.88827,17,-0.9051,20,-0.6997,20,-0.6176,16,-0.9767,16,-0.9724,15,-1.0363,123,2.53171,10,-1.6938,24,-0.3688
ENSG00000147894,C9orf72,20,-0.1954,64,1.80575,40,1.11658,2,-3.6243,16,-0.4730,23,0.07527,14,-0.7236,14,-0.7142,0,-7.6292,12,-0.9303
ENSG00000122729,ACO1,5,-2.2615,15,-0.8179,17,-0.6916,55,1.26924,10,-1.3650,51,1.11785,13,-1.0489,23,-0.1696,9,-1.5415,67,1.61158
ENSG00000197579,TOPORS,60,0.47209,73,0.79883,26,-0.8771,32,-0.5125,13,-1.8490,22,-1.0580,29,-0.6498,106,1.43849,39,-0.2183,65,0.59739
ENSG00000235453,SMIM27,21,-0.1952,21,-0.2084,17,-0.6066,18,-0.4462,28,0.24771,60,1.56071,50,1.21826,25,0.05321,5,-2.1862,1,-4.0235
ENSG00000165264,NDUFB6,48,-1.2092,86,-0.3379,138,0.46718,86,-0.3329,78,-0.4759,187,0.92050,311,1.85126,51,-1.1160,12,-3.2682,36,-1.6482
ENSG00000137074,APTX,35,0.16207,48,0.70151,30,-0.0563,16,-0.9779,18,-0.8533,40,0.40063,27,-0.2208,41,0.42073,17,-0.9516,41,0.44460
ENSG00000086061,DNAJA1,296,0.63877,248,0.34966,282,0.64003,128,-0.6913,110,-0.9168,235,0.26024,275,0.51757,179,-0.1733,72,-1.5453,87,-1.2766
ENSG00000122692,SMU1,83,1.02518,34,-0.4029,67,0.74631,47,0.07775,33,-0.4642,38,-0.2669,42,-0.0798,54,0.30303,8,-2.5471,17,-1.4138
ENSG00000107262,BAG1,35,-1.4928,79,-0.2618,92,-0.0397,89,-0.0774,123,0.43606,126,0.47737,128,0.49798,98,0.06355,106,0.19240,64,-0.5951
ENSG00000086065,CHMP5,122,0.33217,96,-0.0498,141,0.65059,89,-0.1731,81,-0.3162,106,0.09932,153,0.70007,74,-0.4558,28,-1.8970,60,-0.7798
ENSG00000086102,NFX1,53,-0.0326,65,0.28179,67,0.38120,17,-1.7234,29,-0.9440,54,-0.0160,34,-0.7257,70,0.41202,46,-0.2711,95,0.91142
ENSG00000165271,NOL6,15,0.28497,7,-0.9793,29,1.60335,0,-7.4601,15,0.27080,16,0.32047,13,0.07113,10,-0.3900,0,-4.9890,7,-0.8748
ENSG00000010438,PRSS3,2,-3.3364,54,1.19638,42,0.89806,9,-1.5246,43,0.80852,26,0.00994,66,1.55888,1,-4.1849,0,-7.8555,0,-4.9061
ENSG00000107341,UBE2R2,93,0.14467,73,-0.2229,85,0.01308,102,0.30238,52,-0.7509,84,-0.0152,88,0.05960,111,0.43702,58,-0.5898,99,0.25390
ENSG00000137073,UBAP2,36,-1.1909,60,-0.3879,33,-1.3876,155,1.14822,95,0.32257,55,-0.5326,45,-0.8420,113,0.61437,158,1.17989,69,-0.1781
ENSG00000165006,UBAP1,20,-1.0260,60,0.70162,52,0.52001,47,0.30703,50,0.39548,29,-0.4306,37,-0.0743,32,-0.2920,24,-0.7296,24,-0.7230
ENSG00000164978,NUDT2,15,-0.8447,26,0.03611,28,0.14821,34,0.44545,14,-0.8742,51,1.13329,46,0.97951,24,-0.0565,2,-3.2685,12,-1.1725
ENSG00000164976,MYORG,8,-1.6775,37,0.58791,13,-1.0480,79,1.96106,19,-0.4626,65,1.58923,13,-0.9663,17,-0.5741,5,-2.3073,8,-1.6274
ENSG00000164972,C9orf24,1,-4.5232,27,0.18135,24,-0.0153,8,-1.6011,38,0.72998,71,1.85390,70,1.82564,2,-3.3041,0,-5.8241,0,-7.8984
ENSG00000164970,FAM219A,54,-0.0460,56,0.00813,93,0.96794,53,-0.0647,63,0.19922,44,-0.3735,45,-0.3331,44,-0.3736,21,-1.4578,46,-0.3003
ENSG00000168913,ENHO,62,-2.3158,273,-0.0733,178,-0.8008,373,0.42530,510,0.94964,788,1.73590,461,0.77700,102,-1.5684,99,-1.6214,125,-1.2675
ENSG00000122756,CNTFR,34,-0.7235,137,1.57084,29,-1.0441,113,1.22709,22,-1.3786,122,1.36839,24,-1.2436,12,-2.2572,15,-1.8811,58,0.10685
ENSG00000164967,RPP25L,12,-1.0403,28,0.24231,38,0.85171,8,-1.5634,8,-1.5540,61,1.57568,40,0.84932,10,-1.3332,15,-0.6768,4,-2.5642
ENSG00000137100,DCTN3,58,-0.6287,66,-0.4143,133,0.79905,80,-0.1178,74,-0.2415,151,0.91157,177,1.18619,28,-1.7124,18,-2.3734,34,-1.4206
ENSG00000147955,SIGMAR1,32,0.18520,40,0.52848,36,0.41634,49,0.85939,13,-1.1861,25,-0.2053,24,-0.3042,22,-0.3794,11,-1.4479,27,-0.0881
ENSG00000137070,IL11RA,6,-1.0461,0,-6.0401,10,-0.3018,11,-0.1034,8,-0.4765,5,-1.0949,8,-0.5703,36,1.93354,3,-1.9164,31,1.63769
ENSG00000187186,AL162231.1,37,-1.1648,74,-0.1303,101,0.40573,83,0.04401,110,0.51319,95,0.27453,182,1.37386,19,-2.1883,27,-1.6547,54,-0.6018
ENSG00000122733,PHF24,204,0.79903,127,0.02412,187,0.74895,101,-0.3272,196,0.73627,70,-0.8829,111,-0.1810,6,-4.4041,59,-1.1416,124,-0.0088
ENSG00000165280,VCP,219,1.05957,159,0.51606,134,0.27677,83,-0.5041,67,-0.8318,107,-0.1125,98,-0.2468,93,-0.3412,45,-1.4270,127,0.14928
ENSG00000165283,STOML2,74,0.21804,74,0.23184,105,0.91136,57,-0.2017,55,-0.2475,73,0.20548,106,0.81316,29,-1.2202,6,-3.5331,25,-1.4329
ENSG00000005238,FAM214B,62,0.91565,29,-0.3155,28,-0.3813,53,0.65209,34,-0.0542,16,-1.2278,12,-1.6613,40,0.19230,26,-0.4455,60,0.87500
ENSG00000198722,UNC13B,28,0.35296,11,-1.0574,24,0.11374,21,-0.0981,21,-0.0990,20,-0.1569,14,-0.7319,10,-1.1815,30,0.45845,43,1.07580
ENSG00000198853,RUSC2,94,0.50201,54,-0.3841,121,1.08788,45,-0.6578,75,0.14400,44,-0.6825,71,0.04869,24,-1.5637,34,-1.0784,71,0.06209
ENSG00000107140,TESK1,34,0.09638,38,0.26298,37,0.25959,41,0.39510,34,0.11434,31,-0.0566,45,0.55518,19,-0.7577,17,-0.9194,17,-0.9149
ENSG00000159884,CCDC107,17,-0.7085,15,-0.8594,36,0.51477,21,-0.3662,26,-0.0982,38,0.52614,43,0.74012,22,-0.3188,24,-0.2081,21,-0.4369
ENSG00000137076,TLN1,14,-1.5977,15,-1.5221,12,-1.9041,71,0.93774,37,-0.1328,61,0.66960,14,-1.5552,129,2.03285,31,-0.4250,46,0.21721
ENSG00000107175,CREB3,34,-0.6891,52,-0.0704,58,0.13900,40,-0.4466,71,0.43183,76,0.55556,66,0.31296,40,-0.4485,49,-0.1517,48,-0.1755
ENSG00000070610,GBA2,35,-0.4584,68,0.61084,75,0.89624,51,0.16039,39,-0.2870,35,-0.4495,60,0.41968,20,-1.2532,17,-1.4823,36,-0.4144
ENSG00000107185,RGP1,25,0.16175,23,0.07934,22,0.02535,8,-1.4516,15,-0.5709,19,-0.2094,12,-0.9148,19,-0.2614,28,0.37412,49,1.31593
ENSG00000137133,HINT2,22,-0.5916,63,1.04908,29,-0.2178,31,-0.1184,21,-0.6969,62,1.04848,53,0.77464,36,0.13044,0,-6.9288,17,-1.0361
ENSG00000137103,TMEM8B,37,-0.2331,45,0.07962,50,0.26373,47,0.13451,50,0.25760,69,0.77542,39,-0.1302,27,-0.7180,25,-0.8049,32,-0.4457
ENSG00000122705,CLTA,296,0.46504,260,0.25105,335,0.76526,174,-0.3768,212,-0.0746,184,-0.2957,304,0.50987,166,-0.4504,85,-1.4668,90,-1.3841
ENSG00000159921,GNE,42,1.30737,38,1.14271,18,-0.0283,7,-1.4396,11,-0.8088,15,-0.3391,8,-1.2443,26,0.50954,16,-0.2559,7,-1.3951
ENSG00000137075,RNF38,55,0.23113,68,0.57444,73,0.79234,51,0.12221,65,0.50496,52,0.15608,21,-1.2029,21,-1.2529,8,-2.5630,34,-0.4960
ENSG00000281649,EBLN3P,62,0.33381,50,-0.0037,48,-0.0833,42,-0.2797,47,-0.1063,65,0.41162,75,0.64746,37,-0.4666,7,-2.8005,71,0.55935
ENSG00000147905,ZCCHC7,34,0.48580,26,0.06405,28,0.21479,25,-0.0054,18,-0.4974,18,-0.4578,13,-0.9307,31,0.37409,18,-0.5073,33,0.48236
ENSG00000137106,GRHPR,21,-1.4433,54,-0.0474,64,0.25268,29,-1.0170,48,-0.2197,122,1.30781,75,0.47668,96,0.89199,24,-1.2638,14,-2.0421
ENSG00000175768,TOMM5,34,-0.8631,81,0.48678,84,0.61508,27,-1.1833,53,-0.1892,110,0.99739,136,1.37296,20,-1.6660,16,-1.9369,13,-2.2855
ENSG00000165275,TRMT10B,13,-0.1913,9,-0.7115,12,-0.3884,13,-0.2582,5,-1.6139,16,0.09075,4,-2.0449,44,1.79561,16,0.09008,23,0.63220
ENSG00000122741,DCAF10,85,0.59188,56,-0.0674,81,0.58915,16,-1.9835,39,-0.6302,53,-0.1567,44,-0.4467,61,0.05545,50,-0.2340,79,0.48583
ENSG00000180071,ANKRD18A,25,-1.5907,12,-2.6550,0,-6.9769,3,-4.4917,3,-4.5409,0,-6.4161,0,-8.7957,252,2.22397,417,3.47107,76,0.08900
ENSG00000283886,BX664615.2,14,-0.7162,25,0.18551,28,0.38856,13,-0.8594,13,-0.8590,28,0.34812,28,0.33806,30,0.48065,25,0.19619,15,-0.6401
ENSG00000240240,BX664727.3,15,-0.2829,18,-0.0476,20,0.15325,7,-1.3656,12,-0.7202,2,-3.1009,6,-1.6459,8,-1.2155,13,-0.4964,82,2.69558
ENSG00000154529,CNTNAP3B,51,1.40723,33,0.69045,9,-1.4076,18,-0.3165,12,-0.9194,11,-1.0048,8,-1.5267,5,-1.9958,24,0.12784,59,1.70300
ENSG00000231527,FAM27C,9,-1.1740,20,-0.0319,29,0.67928,3,-2.6531,13,-0.6095,18,-0.1787,18,-0.1847,11,-0.9229,20,-0.0081,51,1.54815
ENSG00000107242,PIP5K1B,16,-0.7928,64,1.39006,50,1.13926,0,-6.6054,17,-0.7675,45,0.77015,59,1.25795,2,-3.6300,1,-4.5639,0,-5.8661
ENSG00000187866,FAM122A,24,0.42601,36,1.12100,29,0.88248,1,-3.9655,7,-1.3014,8,-1.2745,29,0.75703,10,-0.9049,12,-0.6536,14,-0.3614
ENSG00000119139,TJP2,17,-1.2674,4,-3.3743,6,-2.9622,95,1.48979,1,-4.4601,26,-0.6227,4,-3.3324,202,3.11176,20,-1.0345,51,0.42063
ENSG00000135063,FAM189A2,3,-3.2990,8,-2.1067,2,-3.8407,195,3.36647,0,-5.6024,14,-1.3706,4,-3.1081,61,0.92119,11,-1.7574,79,1.37159
ENSG00000107282,APBA1,58,0.70398,37,0.00105,34,-0.1435,45,0.29410,48,0.40301,32,-0.2521,35,-0.0903,18,-1.1180,16,-1.2349,53,0.54520
ENSG00000188647,PTAR1,23,-1.0071,51,0.23264,33,-0.4671,83,1.03734,25,-0.8701,77,0.91100,45,0.04098,55,0.34978,25,-0.8364,33,-0.4282
ENSG00000198887,SMC5,36,-0.7024,62,0.12853,12,-2.4535,39,-0.5961,26,-1.1938,23,-1.3660,3,-4.0301,136,1.44626,179,1.97907,102,0.93287
ENSG00000119138,KLF9,213,0.63627,145,0.01348,186,0.47492,119,-0.2971,147,0.04069,132,-0.1351,152,0.08711,108,-0.4386,55,-1.4603,136,-0.0872
ENSG00000083067,TRPM3,101,0.87612,87,0.62593,37,-0.7921,113,1.06733,36,-0.7596,35,-0.8240,30,-1.0478,26,-1.2244,70,0.25970,79,0.45981
ENSG00000107362,ABHD17B,55,0.32311,71,0.73373,33,-0.5142,36,-0.3358,20,-1.2169,25,-0.8822,11,-2.0632,147,2.05238,24,-0.9543,40,-0.2047
ENSG00000155621,C9orf85,4,-1.7035,14,-0.0342,11,-0.5066,17,0.26548,5,-1.5737,16,0.15622,5,-1.5941,39,1.62729,25,0.87508,13,-0.1466
ENSG00000119125,GDA,406,1.80999,66,-1.1627,175,0.37852,89,-0.7198,96,-0.6026,43,-1.7973,205,0.59114,9,-4.0350,163,0.22356,133,-0.1069
ENSG00000107372,ZFAND5,383,0.46771,268,-0.1090,398,0.60447,348,0.31076,295,0.04348,248,-0.2260,258,-0.1660,112,-1.4377,62,-2.3033,383,0.46482
ENSG00000165092,ALDH1A1,15,-2.3106,36,-0.9956,29,-1.4184,181,1.64707,130,1.04787,164,1.46270,63,-0.1409,64,-0.1129,12,-2.5811,34,-1.0652
ENSG00000198963,RORB,29,-2.4719,457,1.90493,318,1.46463,95,-0.7203,146,-0.0609,135,-0.1846,70,-1.1938,29,-2.4617,7,-4.4107,66,-1.2738
ENSG00000106733,NMRK1,12,-0.5660,24,0.42152,26,0.66717,3,-2.6332,27,0.62044,19,0.05691,33,0.99303,12,-0.5888,0,-7.3330,17,-0.0973
ENSG00000134996,OSTF1,21,-0.2572,47,1.04842,45,1.12723,13,-1.0177,12,-1.0283,25,0.01507,27,0.12472,32,0.39030,4,-2.6582,2,-3.4197
ENSG00000135002,RFK,84,-0.0025,148,0.92046,134,0.86950,40,-1.1297,96,0.20769,56,-0.6400,129,0.68960,9,-3.2969,41,-1.0974,55,-0.6429
ENSG00000106772,PRUNE2,130,-0.0791,212,0.71468,244,1.10619,37,-1.9638,99,-0.5115,77,-0.8898,51,-1.4919,191,0.54113,102,-0.4635,118,-0.2365
ENSG00000197969,VPS13A,139,0.90476,71,-0.1741,90,0.22086,37,-1.1595,55,-0.5805,33,-1.3325,69,-0.2292,29,-1.5074,118,0.63800,144,0.97444
ENSG00000156052,GNAQ,451,0.68473,277,-0.1043,279,-0.1008,421,0.57159,312,0.08588,275,-0.1136,347,0.25696,212,-0.5166,180,-0.7664,218,-0.4725
