Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000197024,ZNF398,22,0.70662,14,-0.2752,25,0.64418,10,-0.7859,8,-1.1521
ENSG00000196453,ZNF777,14,-0.2142,19,0.41117,11,-0.5960,23,0.61500,12,-0.4206
ENSG00000181220,ZNF746,18,0.25061,22,0.66567,6,-1.4714,13,-0.3293,10,-0.7915
ENSG00000171130,ATP6V0E2,142,0.07046,123,-0.2198,91,-0.6390,206,0.65077,140,0.03438
ENSG00000106538,RARRES2,10,-1.5436,11,-1.2599,39,0.83070,81,2.16358,31,0.50952
ENSG00000214022,REPIN1,32,-0.0345,22,-0.7225,34,0.04702,55,0.83472,38,0.27337
ENSG00000106565,TMEM176B,6,-1.4288,1,-3.8440,36,1.60825,56,2.51617,15,0.18720
ENSG00000002933,TMEM176A,7,-1.0569,3,-2.0497,17,0.47213,39,1.96186,21,0.94276
ENSG00000055118,KCNH2,20,0.23460,20,0.21853,14,-0.3448,26,0.59522,9,-1.1688
ENSG00000197150,ABCB8,22,0.36677,17,-0.1883,27,0.59710,13,-0.5810,13,-0.5210
ENSG00000164885,CDK5,114,1.27884,68,-0.0690,21,-1.8315,40,-0.8861,30,-1.4129
ENSG00000164896,FASTK,43,-0.1933,52,0.20059,31,-0.6219,39,-0.3020,60,0.42330
ENSG00000164897,TMUB1,14,-0.2729,16,-0.0875,25,0.64657,18,0.13456,17,0.01907
ENSG00000133612,AGAP3,119,-0.2828,116,-0.2906,106,-0.3783,299,1.32979,129,-0.0824
ENSG00000033050,ABCF2,65,0.60562,60,0.33793,37,-0.4896,34,-0.5922,23,-1.2649
ENSG00000033100,CHPF2,17,0.44630,18,0.51236,10,-0.4649,13,-0.0719,4,-1.8171
ENSG00000082014,SMARCD3,65,-0.4646,69,-0.2902,59,-0.4789,138,0.87666,111,0.58801
ENSG00000013374,NUB1,73,-0.3471,109,0.49502,149,0.90607,48,-0.8975,64,-0.5037
ENSG00000106615,RHEB,154,-0.0035,189,0.42607,63,-1.3708,189,0.33090,129,-0.2995
ENSG00000106617,PRKAG2,37,-0.1591,44,0.20150,40,0.02493,42,0.09645,37,-0.1047
ENSG00000239911,PRKAG2-AS1,43,0.40454,47,0.50826,8,-2.1822,28,-0.4103,26,-0.5729
ENSG00000178234,GALNT11,76,0.32737,85,0.53571,40,-0.7524,44,-0.6309,41,-0.7948
ENSG00000055609,KMT2C,112,-0.6468,137,-0.2063,413,1.70582,76,-1.0718,164,0.13308
ENSG00000133627,ACTR3B,127,1.40965,61,-0.4111,14,-2.5655,59,-0.4088,38,-1.1593
ENSG00000130226,DPP6,316,0.88036,239,0.13177,138,-0.7441,175,-0.3808,84,-1.5960
ENSG00000220575,HTR5A-AS1,27,1.46173,13,-0.3406,2,-2.7210,6,-1.4148,9,-0.8619
ENSG00000157219,HTR5A,37,1.74827,18,-0.2039,1,-4.0602,9,-1.1283,5,-2.1659
ENSG00000186480,INSIG1,88,-0.3632,115,0.20099,185,0.94752,138,0.46287,62,-0.8704
ENSG00000184863,RBM33,22,-0.6808,32,0.03869,66,1.26270,10,-1.6471,40,0.46463
ENSG00000105983,LMBR1,56,0.72351,47,0.21921,31,-0.4512,32,-0.4367,17,-1.4820
ENSG00000146909,NOM1,12,-0.8998,24,0.60484,22,0.26580,10,-0.9531,25,0.55342
ENSG00000009335,UBE3C,53,0.16481,74,0.87542,28,-0.8558,11,-2.2210,35,-0.5903
ENSG00000105993,DNAJB6,282,0.32087,312,0.49735,156,-0.7066,176,-0.5250,155,-0.7788
ENSG00000155093,PTPRN2,204,0.48415,174,0.08186,91,-0.9446,215,0.40560,97,-0.9171
ENSG00000117868,ESYT2,34,0.01003,34,-0.0292,49,0.58599,26,-0.4326,31,-0.1533
ENSG00000126870,WDR60,76,-0.8498,115,-0.0103,232,1.14849,33,-1.8765,179,0.80729
ENSG00000147364,FBXO25,57,0.06258,63,0.27329,53,-0.0745,34,-0.7478,52,-0.1026
ENSG00000180190,TDRP,18,0.32781,18,0.29934,14,-0.1488,14,-0.1372,8,-0.9919
ENSG00000104714,ERICH1,25,-0.4416,32,0.05750,57,1.02672,7,-2.0783,39,0.43290
ENSG00000198010,DLGAP2,65,0.58227,62,0.41465,17,-1.6044,12,-2.1375,42,-0.3146
ENSG00000182372,CLN8,17,0.00015,22,0.47890,22,0.36974,10,-0.8284,12,-0.6327
ENSG00000253982,AC100810.1,32,0.16002,10,-1.7940,26,-0.2077,50,0.86328,45,0.80120
ENSG00000104728,ARHGEF10,19,-0.4054,7,-1.9055,91,2.42293,23,-0.0391,22,-0.1191
ENSG00000176595,KBTBD11,172,0.91951,79,-0.7760,47,-1.4420,204,0.86220,74,-0.8228
ENSG00000036448,MYOM2,27,0.76706,17,-0.2874,15,-0.3599,26,0.41561,9,-1.3155
ENSG00000183117,CSMD1,34,0.65791,32,0.41147,13,-0.9806,12,-1.0953,14,-0.9976
ENSG00000147316,MCPH1,20,-0.0763,25,0.36491,36,0.88882,7,-1.5713,15,-0.5213
ENSG00000155189,AGPAT5,76,0.22599,60,-0.2698,80,0.22713,80,0.23593,58,-0.3098
ENSG00000275342,PRAG1,56,1.66628,29,-0.1309,13,-1.3708,10,-1.6838,5,-2.7076
ENSG00000147324,MFHAS1,30,0.02872,23,-0.5012,37,0.32461,49,0.77690,27,-0.1723
ENSG00000173273,TNKS,42,0.28458,44,0.32046,29,-0.3756,27,-0.5114,27,-0.5275
ENSG00000253230,LINC00599,22,-0.6717,50,1.07171,15,-1.0537,25,-0.3513,30,-0.0516
ENSG00000175806,MSRA,43,1.10423,21,-0.5353,17,-0.7245,21,-0.4687,18,-0.7220
ENSG00000171044,XKR6,9,-0.7733,17,0.41628,30,1.23112,3,-2.2839,16,0.22063
ENSG00000104643,MTMR9,80,0.44226,77,0.29547,55,-0.3041,53,-0.3402,36,-1.0060
ENSG00000154319,FAM167A,11,-1.3403,4,-2.5894,70,1.98045,75,2.11860,21,-0.1025
ENSG00000154328,NEIL2,38,0.39062,32,-0.0192,23,-0.4935,50,0.70297,17,-1.0766
ENSG00000079459,FDFT1,146,0.77897,84,-0.4521,111,0.05208,133,0.35009,48,-1.2997
ENSG00000164733,CTSB,305,0.43160,293,0.28382,147,-0.8527,186,-0.4875,185,-0.5438
ENSG00000283674,AC068587.4,36,-0.4150,69,1.00900,35,-0.3346,8,-2.4623,43,-0.0312
ENSG00000154359,LONRF1,27,-0.1962,35,0.30526,24,-0.3183,28,-0.0865,31,0.08038
ENSG00000250305,TRMT9B,11,-1.2466,30,0.75306,29,0.54332,12,-0.8066,27,0.48619
ENSG00000164741,DLC1,31,-0.6511,25,-0.9766,119,1.73261,53,0.31948,50,0.28240
ENSG00000104723,TUSC3,99,0.81205,82,0.27256,38,-0.9522,51,-0.5215,28,-1.4933
ENSG00000155970,MICU3,182,0.54909,201,0.68295,48,-1.6746,67,-1.1881,77,-1.0581
ENSG00000104219,ZDHHC2,23,0.01881,18,-0.4929,22,-0.1107,45,1.08177,21,-0.1851
ENSG00000198791,CNOT7,123,0.36834,127,0.37523,62,-0.8084,90,-0.2418,67,-0.7561
ENSG00000155975,VPS37A,28,0.57334,21,-0.1561,5,-2.1656,23,0.06997,21,-0.0985
ENSG00000003987,MTMR7,53,0.88447,44,0.33602,9,-2.0567,18,-1.0693,20,-1.0585
ENSG00000129422,MTUS1,102,0.05274,33,-1.9066,314,1.98882,100,4.59104,89,-0.2021
ENSG00000078674,PCM1,364,-0.0833,367,-0.0551,669,0.93927,142,-1.4911,393,0.07009
ENSG00000104763,ASAH1,93,0.19105,68,-0.4303,100,0.24879,105,0.33026,80,-0.1216
ENSG00000156011,PSD3,571,0.92199,384,-0.0789,174,-1.2755,243,-0.7691,270,-0.6634
ENSG00000147408,CSGALNACT1,50,-0.0166,33,-0.8054,92,0.98264,72,0.56650,47,-0.1343
ENSG00000104613,INTS10,34,-0.0103,34,-0.0419,44,0.39657,43,0.34945,27,-0.4289
ENSG00000147416,ATP6V1B2,290,0.32305,378,0.87455,70,-1.9543,150,-0.8076,134,-1.0566
ENSG00000061337,LZTS1,49,0.92257,25,-0.5363,15,-1.2116,32,-0.0953,27,-0.3596
ENSG00000168546,GFRA2,34,0.19516,48,0.91268,15,-1.1442,15,-1.1129,18,-0.9490
ENSG00000130227,XPO7,61,0.52624,38,-0.4825,62,0.35804,56,0.19651,32,-0.6971
ENSG00000158806,NPM2,70,-0.1481,74,-0.0225,69,-0.1337,68,-0.1403,92,0.37268
ENSG00000158856,DMTN,379,0.64912,251,-0.2873,152,-1.0065,321,0.15492,232,-0.3929
ENSG00000158863,FAM160B2,19,0.13521,19,0.09738,29,0.72378,14,-0.3690,11,-0.7814
ENSG00000168453,HR,19,0.16053,15,-0.3224,15,-0.2117,18,-0.0016,20,0.25186
ENSG00000168481,LGI3,69,0.48018,70,0.43934,30,-0.9692,46,-0.3150,30,-1.0591
ENSG00000168490,PHYHIP,545,0.88190,408,0.11096,155,-1.3995,215,-0.9060,237,-0.8221
ENSG00000168495,POLR3D,14,-0.1888,18,0.43927,24,0.78947,7,-1.1398,11,-0.4703
ENSG00000104635,SLC39A14,29,0.96871,23,0.30374,11,-0.8551,15,-0.4492,3,-2.6142
ENSG00000120896,SORBS3,8,-1.1227,2,-2.7845,40,1.60501,31,1.16996,27,1.10625
ENSG00000120913,PDLIM2,15,-0.1148,8,-1.1073,24,0.67410,34,1.25354,15,-0.0551
ENSG00000158941,CCAR2,44,0.46099,36,-0.0139,41,0.17897,32,-0.2033,21,-0.8865
ENSG00000179388,EGR3,125,1.76197,32,-1.3628,47,-0.5934,59,-0.2387,27,-1.5004
ENSG00000008853,RHOBTB2,55,0.01345,67,0.41828,34,-0.7396,32,-0.8320,57,0.08435
ENSG00000147457,CHMP7,39,0.48736,35,0.21586,17,-0.9170,32,0.02986,19,-0.8625
ENSG00000104679,R3HCC1,33,0.46400,24,-0.2458,24,-0.1992,33,0.29514,19,-0.5783
ENSG00000197217,ENTPD4,63,0.30834,76,0.67740,49,-0.1718,15,-1.9185,31,-0.9458
ENSG00000147454,SLC25A37,21,-0.5219,30,0.19522,39,0.56279,20,-0.4976,33,0.34487
ENSG00000272163,AF106564.1,26,0.89184,15,-0.3826,10,-0.9436,14,-0.4304,14,-0.4077
ENSG00000104722,NEFM,1271,-1.1684,5816,2.60577,340,-2.8604,115,-4.4336,1050,-1.2817
ENSG00000277586,NEFL,1604,-0.7997,4981,1.85460,492,-2.3711,389,-2.7147,1860,-0.4096
ENSG00000104756,KCTD9,15,-0.1823,20,0.42748,23,0.56809,7,-1.3427,15,-0.1927
ENSG00000221914,PPP2R2A,74,0.22561,79,0.33759,84,0.35745,34,-1.0582,44,-0.7242
ENSG00000104765,BNIP3L,276,0.31755,271,0.23318,192,-0.3599,176,-0.4909,185,-0.4559
ENSG00000240694,PNMA2,378,0.13780,462,0.54592,171,-1.1268,269,-0.4416,290,-0.3572
ENSG00000092964,DPYSL2,1034,-0.0669,1111,0.08391,1220,0.21701,1180,0.16403,924,-0.2468
ENSG00000015592,STMN4,250,1.21965,142,-0.2166,69,-1.2902,109,-0.5931,73,-1.2842
ENSG00000120899,PTK2B,202,0.65186,210,0.64029,51,-1.6841,70,-1.2107,74,-1.2317
ENSG00000120885,CLU,3209,-0.4284,2459,-0.8597,7672,1.11585,6145,0.73468,4521,0.25775
ENSG00000168077,SCARA3,17,-1.3308,17,-1.1895,79,1.39859,103,1.89391,37,0.11619
ENSG00000147419,CCDC25,200,0.16117,233,0.46781,165,-0.1897,114,-0.7602,135,-0.5438
ENSG00000134014,ELP3,46,0.67897,28,-0.4173,27,-0.4018,47,0.47946,21,-0.8423
ENSG00000186918,ZNF395,21,0.12805,10,-1.2454,39,1.07659,37,0.98237,15,-0.4505
ENSG00000214050,FBXO16,15,-0.0343,22,0.74115,8,-0.8948,8,-1.0341,14,-0.2335
ENSG00000104290,FZD3,157,0.42146,148,0.23436,123,-0.1118,55,-1.3395,99,-0.4773
ENSG00000012232,EXTL3,41,0.08729,50,0.49096,32,-0.3074,21,-0.9497,33,-0.2974
ENSG00000147421,HMBOX1,28,-0.9187,35,-0.4241,94,1.25335,84,1.05833,45,0.02679
ENSG00000197892,KIF13B,12,-0.4920,4,-2.1422,57,2.24857,11,-0.5184,21,0.54944
ENSG00000133872,SARAF,619,0.56695,482,-0.0337,241,-1.0944,617,0.36854,308,-0.7830
ENSG00000104660,LEPROTL1,42,0.86277,25,-0.3659,10,-1.5585,24,-0.3276,26,-0.2399
ENSG00000104671,DCTN6,57,0.09501,49,-0.1954,39,-0.5065,86,0.74966,49,-0.1736
ENSG00000285669,AC026979.4,33,-0.4905,49,0.29566,41,-0.0360,32,-0.4478,55,0.49509
ENSG00000104687,GSR,36,-0.2587,53,0.56506,19,-1.1471,36,-0.1743,43,0.12744
ENSG00000104695,PPP2CB,273,-0.0358,303,0.17742,183,-0.6470,334,0.29886,266,-0.0697
ENSG00000172733,PURG,13,0.01999,12,-0.0963,18,0.46920,16,0.35352,10,-0.4661
ENSG00000165392,WRN,12,-0.9829,29,0.73538,48,1.42452,6,-1.7855,17,-0.3150
ENSG00000198042,MAK16,18,0.24897,16,0.04173,20,0.34248,11,-0.5364,12,-0.4485
ENSG00000133878,DUSP26,77,1.02024,46,-0.2156,23,-1.2218,63,0.32552,19,-1.6389
ENSG00000156687,UNC5D,46,0.44771,52,0.64644,15,-1.3570,16,-1.3451,24,-0.7504
ENSG00000183779,ZNF703,15,-0.2446,11,-0.8237,30,0.90854,32,1.04475,16,-0.1101
ENSG00000147475,ERLIN2,25,-0.4367,12,-1.5674,75,1.52509,52,0.85705,36,0.29297
ENSG00000147471,PLPBP,55,0.10388,42,-0.4200,52,-0.0261,75,0.56340,53,0.00617
ENSG00000129691,ASH2L,53,0.81420,29,-0.5011,46,0.27976,26,-0.5922,25,-0.7196
ENSG00000175324,LSM1,35,0.57101,23,-0.3880,16,-0.8612,45,0.76973,18,-0.7005
ENSG00000156735,BAG4,186,0.54861,203,0.65947,53,-1.5822,76,-1.0333,76,-1.1016
ENSG00000085788,DDHD2,82,0.31297,82,0.25698,41,-0.8535,61,-0.2610,58,-0.3791
ENSG00000147548,NSD3,239,-0.0539,282,0.29505,320,0.43182,74,-1.8072,246,0.01352
ENSG00000077782,FGFR1,13,-1.6336,32,0.05182,107,2.15221,21,-0.6121,34,0.12848
ENSG00000147526,TACC1,376,0.22331,352,0.06108,542,0.75460,150,-1.2608,252,-0.5194
ENSG00000169499,PLEKHA2,85,0.83396,49,-0.4191,41,-0.6121,75,0.32695,35,-0.9446
ENSG00000169490,TM2D2,46,0.75090,35,0.06412,28,-0.3257,18,-0.9571,20,-0.9174
ENSG00000168615,ADAM9,31,0.62859,25,0.07231,12,-1.0272,21,-0.2158,16,-0.6759
ENSG00000165061,ZMAT4,29,-0.0147,42,0.78739,9,-1.6820,38,0.43739,15,-1.0600
ENSG00000104332,SFRP1,13,-0.5967,26,0.79011,12,-0.5837,26,0.61246,13,-0.4824
ENSG00000147533,GOLGA7,65,0.15912,40,-0.7763,84,0.50945,75,0.32842,65,0.12158
ENSG00000158669,GPAT4,28,-0.0567,43,0.80390,28,-0.0528,20,-0.5927,16,-1.0057
ENSG00000029534,ANK1,8,-1.3079,23,0.88097,15,-0.0013,10,-0.6586,21,0.61235
ENSG00000083168,KAT6A,39,-0.7353,48,-0.2881,130,1.40372,42,-0.4522,72,0.44430
ENSG00000070718,AP3M2,120,0.34366,143,0.66827,25,-2.1614,71,-0.5818,69,-0.6805
ENSG00000070501,POLB,32,0.69321,18,-0.4921,20,-0.2808,20,-0.2929,21,-0.2465
ENSG00000078668,VDAC3,146,0.67272,125,0.23416,34,-1.7706,94,-0.2648,68,-0.8181
ENSG00000168575,SLC20A2,29,-0.4304,37,0.09358,55,0.73422,43,0.34111,31,-0.2073
ENSG00000176209,SMIM19,50,0.66697,29,-0.5043,27,-0.5629,41,0.09928,33,-0.2761
ENSG00000120925,RNF170,52,0.13023,45,-0.1814,62,0.37646,53,0.11291,42,-0.2852
ENSG00000168172,HOOK3,208,-0.2541,241,0.05751,340,0.60572,100,-1.2982,288,0.37919
ENSG00000168522,FNTA,52,0.36628,39,-0.2639,42,-0.1061,60,0.47664,32,-0.5636
ENSG00000165102,HGSNAT,19,-0.0312,22,0.23157,27,0.53289,19,-0.0485,13,-0.6895
ENSG00000164808,SPIDR,33,0.52531,29,0.16837,11,-1.3680,15,-0.8536,24,-0.1956
ENSG00000221869,CEBPD,34,1.32430,9,-1.4863,42,1.14265,16,-0.3705,4,-2.3900
ENSG00000253729,PRKDC,125,0.31551,108,-0.0185,172,0.74284,67,-0.7450,68,-0.7803
ENSG00000104738,MCM4,28,0.23830,30,0.35199,23,-0.1233,18,-0.5337,17,-0.6380
ENSG00000169139,UBE2V2,265,0.64531,237,0.30772,91,-1.2423,113,-0.9084,134,-0.7058
ENSG00000147481,SNTG1,33,-0.8035,89,1.44056,18,-1.4570,19,-1.4324,47,-0.0367
ENSG00000168300,PCMTD1,42,-0.5665,72,0.55246,84,0.66314,35,-0.7271,53,-0.0864
ENSG00000023287,RB1CC1,631,-0.2617,786,0.20160,598,-0.2724,182,-2.0679,1081,0.77981
ENSG00000047249,ATP6V1H,245,1.14874,164,0.05360,79,-1.0875,91,-0.8642,56,-1.7018
ENSG00000147509,RGS20,24,-0.3190,7,-2.2279,26,-0.1565,80,1.77023,43,0.77176
ENSG00000187735,TCEA1,109,-0.4042,94,-0.6312,226,0.89301,172,0.43435,164,0.40910
ENSG00000120992,LYPLA1,21,-0.0938,29,0.55524,13,-0.8267,37,0.84830,11,-1.1667
ENSG00000137547,MRPL15,53,0.55503,38,-0.2145,28,-0.5995,61,0.59184,24,-0.8990
ENSG00000206579,XKR4,40,-0.2942,62,0.65083,39,-0.2381,26,-0.8380,45,-0.0137
ENSG00000167904,TMEM68,12,-0.4507,21,0.79519,2,-2.4699,14,-0.1280,17,0.25315
ENSG00000137574,TGS1,28,-0.7496,56,0.71110,40,-0.0208,32,-0.3465,45,0.19971
ENSG00000008988,RPS20,332,-0.2042,238,-0.7931,476,0.43058,543,0.64587,474,0.47887
ENSG00000170791,CHCHD7,53,0.97866,31,-0.3016,14,-1.4464,24,-0.6461,28,-0.4295
ENSG00000104331,IMPAD1,86,0.40493,81,0.23489,53,-0.4715,56,-0.3999,50,-0.6324
ENSG00000169122,FAM110B,42,0.55780,24,-0.6122,37,0.18334,38,0.21434,26,-0.4464
ENSG00000215114,UBXN2B,45,0.68666,38,0.21885,8,-2.0982,26,-0.4081,23,-0.6483
ENSG00000137575,SDCBP,145,0.15951,161,0.35549,121,-0.1724,109,-0.3296,97,-0.5601
ENSG00000198846,TOX,17,-1.9494,77,0.96249,55,0.16857,12,-2.0772,89,1.11361
ENSG00000178538,CA8,10,-0.4869,9,-0.5539,2,-2.4206,21,0.81264,24,1.20765
ENSG00000104388,RAB2A,377,0.48845,363,0.33563,199,-0.6814,227,-0.4768,183,-0.8747
ENSG00000171316,CHD7,18,-1.1639,17,-1.1541,86,1.67090,31,-0.0416,57,1.09922
ENSG00000177182,CLVS1,35,1.20657,20,-0.2054,1,-3.8309,25,0.19692,9,-1.4332
ENSG00000198363,ASPH,118,-0.8892,176,-0.0663,326,0.95473,172,-0.0939,253,0.60419
ENSG00000185942,NKAIN3,8,-0.7938,4,-1.6675,26,1.20904,23,1.01800,20,0.88052
ENSG00000274956,NKAIN3-IT1,86,-0.1712,35,-1.7119,143,0.69056,146,0.72667,144,0.80526
ENSG00000137563,GGH,25,0.65811,17,-0.2087,14,-0.4943,26,0.49202,9,-1.1456
ENSG00000185728,YTHDF3,51,0.18654,52,0.19105,41,-0.2182,52,0.15703,33,-0.6150
ENSG00000254377,MIR124-2HG,32,-0.4944,70,1.24920,31,-0.4029,23,-0.8368,26,-0.7486
ENSG00000180828,BHLHE22,15,-0.3703,25,0.67794,9,-1.0501,13,-0.4935,20,0.22426
ENSG00000172817,CYP7B1,25,0.24866,7,-2.0085,49,1.28392,29,0.38456,25,0.16162
ENSG00000104442,ARMC1,74,0.02683,105,0.77929,44,-0.7951,35,-1.1404,57,-0.4182
ENSG00000147571,CRH,15,0.00650,12,-0.5098,9,-0.8391,38,1.48791,13,-0.2780
ENSG00000179041,RRS1,13,-0.1902,12,-0.3082,17,0.34671,12,-0.1805,19,0.50642
ENSG00000169085,VXN,237,1.65454,80,-0.9356,62,-1.1914,126,-0.0953,48,-1.6573
ENSG00000175073,VCPIP1,73,0.28369,89,0.68321,25,-1.4177,52,-0.3379,37,-0.9288
ENSG00000104205,SGK3,25,-0.6489,18,-1.1184,111,2.06433,42,0.36471,33,-0.0507
ENSG00000245910,SNHG6,202,-0.4683,173,-0.6958,239,-0.0857,425,0.85664,388,0.80936
ENSG00000121022,COPS5,83,1.37854,35,-0.6973,20,-1.4079,55,0.13718,22,-1.3719
ENSG00000104218,CSPP1,51,-0.8650,91,0.31400,151,1.08687,22,-1.9314,104,0.52658
ENSG00000066777,ARFGEF1,63,-0.2105,90,0.55050,113,0.79937,30,-1.2798,48,-0.6097
ENSG00000046889,PREX2,55,-0.7679,25,-1.9800,199,1.54083,115,0.59119,135,0.98599
ENSG00000140396,NCOA2,33,-0.2324,42,0.28778,34,-0.0963,34,-0.1169,38,0.06651
ENSG00000067167,TRAM1,25,-0.4046,27,-0.2060,46,0.67538,50,0.82351,27,-0.1685
ENSG00000147601,TERF1,85,-0.1769,106,0.27640,156,0.85602,51,-0.9247,76,-0.3483
ENSG00000147604,RPL7,498,0.06155,283,-0.9820,722,0.64874,751,0.71431,507,0.08171
ENSG00000040341,STAU2,157,-0.2786,272,0.92096,88,-1.0922,78,-1.2696,176,-0.0182
ENSG00000104343,UBE2W,74,0.71213,57,0.06549,25,-1.1946,41,-0.4491,38,-0.6432
ENSG00000154582,ELOC,154,0.70467,91,-0.4547,64,-0.9066,122,0.08429,99,-0.2607
ENSG00000175606,TMEM70,69,1.00002,56,0.34565,9,-2.3682,25,-0.9539,19,-1.4371
ENSG00000104369,JPH1,32,1.02182,18,-0.2850,8,-1.4992,14,-0.6400,16,-0.5334
ENSG00000104381,GDAP1,152,0.74110,138,0.41189,46,-1.3645,49,-1.2848,63,-0.9710
ENSG00000270866,AC067773.1,19,0.70444,9,-0.7580,16,0.17227,17,0.26309,10,-0.5994
ENSG00000091656,ZFHX4,30,-0.8055,12,-2.2251,145,2.07567,62,0.55174,62,0.62299
ENSG00000164751,PEX2,22,-0.1214,20,-0.2696,22,-0.0907,42,0.98539,21,-0.1460
ENSG00000171033,PKIA,117,0.44218,82,-0.3352,77,-0.3601,106,0.12465,88,-0.1881
ENSG00000104427,ZC2HC1A,77,0.44982,71,0.20626,74,0.23856,39,-0.7668,35,-1.0223
ENSG00000104435,STMN2,1107,0.30736,1543,1.02580,223,-2.2265,432,-1.2462,488,-1.1424
ENSG00000164683,HEY1,48,0.65247,22,-0.9764,51,0.51122,52,0.52924,23,-0.7618
ENSG00000147586,MRPS28,41,0.07760,31,-0.4590,35,-0.1960,72,0.95379,37,-0.1491
ENSG00000076554,TPD52,209,0.24213,257,0.66256,61,-1.7225,86,-1.2089,159,-0.2949
ENSG00000205189,ZBTB10,30,-0.0573,22,-0.5994,48,0.75014,41,0.48412,30,-0.0135
ENSG00000164684,ZNF704,69,-0.0502,79,0.23762,91,0.41173,50,-0.5250,60,-0.2722
ENSG00000076641,PAG1,23,-0.3745,28,-0.0290,44,0.72366,28,0.00553,30,0.09994
ENSG00000164687,FABP5,83,-0.0802,88,0.03519,86,-0.0175,104,0.29263,82,-0.0920
ENSG00000147588,PMP2,360,-0.5238,261,-1.0311,670,0.60754,593,0.40707,788,1.02400
ENSG00000133731,IMPA1,57,0.65556,37,-0.3070,62,0.58363,24,-0.8976,27,-0.8113
ENSG00000104231,ZFAND1,30,0.51242,28,0.33404,11,-1.1278,11,-1.1297,19,-0.4193
ENSG00000184672,RALYL,83,0.46266,85,0.45196,27,-1.4207,37,-0.9452,51,-0.5095
ENSG00000133739,LRRCC1,40,-0.7063,57,0.02952,113,1.14738,43,-0.4035,66,0.27741
ENSG00000176731,RBIS,75,0.76534,42,-0.5045,35,-0.6907,69,0.35619,38,-0.6190
ENSG00000104267,CA2,22,-0.4258,9,-1.9423,69,1.56297,67,1.49537,25,-0.1728
ENSG00000123124,WWP1,53,0.19897,56,0.30543,53,0.15072,33,-0.6032,33,-0.6303
ENSG00000176623,RMDN1,19,-0.8791,29,0.00053,39,0.47861,34,0.26168,42,0.66693
ENSG00000085719,CPNE3,34,-0.6844,16,-1.8245,110,1.43579,102,1.29379,60,0.44404
ENSG00000156103,MMP16,28,-0.1012,39,0.54737,23,-0.3822,14,-1.1374,30,0.01805
ENSG00000164823,OSGIN2,32,-0.0578,28,-0.3271,51,0.69484,52,0.74320,24,-0.5377
ENSG00000104320,NBN,72,0.47014,68,0.26487,64,0.11194,21,-1.5341,38,-0.7509
ENSG00000104325,DECR1,44,-0.1512,33,-0.6421,65,0.52189,95,1.17680,40,-0.2594
ENSG00000104327,CALB1,118,2.00548,51,-0.3455,5,-3.5816,24,-1.4046,10,-2.7968
ENSG00000123119,NECAB1,862,0.76254,881,0.69336,193,-1.8162,226,-1.5839,246,-1.5533
ENSG00000155099,PIP4P2,64,0.04947,77,0.41256,34,-0.9648,65,0.05323,53,-0.3022
ENSG00000253738,OTUD6B-AS1,198,0.53821,158,-0.0049,163,0.04669,103,-0.6682,106,-0.6823
ENSG00000155100,OTUD6B,41,0.25149,33,-0.1995,61,0.80535,11,-1.7509,35,-0.1036
ENSG00000079102,RUNX1T1,50,-0.2750,75,0.59417,68,0.30364,16,-1.9026,57,0.00036
ENSG00000205133,TRIQK,49,0.61231,43,0.24584,26,-0.6177,20,-0.9590,24,-0.7621
ENSG00000188343,FAM92A,51,0.96614,32,-0.1978,14,-1.3591,25,-0.5095,24,-0.6644
ENSG00000183808,RBM12B,13,-0.1979,17,0.40335,18,0.39906,12,-0.2225,11,-0.4428
ENSG00000164951,PDP1,210,0.72219,209,0.60113,45,-1.9062,68,-1.2870,75,-1.2249
ENSG00000164944,VIRMA,37,0.27406,30,-0.1956,35,0.06423,25,-0.4424,33,-0.0030
ENSG00000156162,DPY19L4,26,-0.3018,27,-0.2190,53,0.90720,17,-0.9047,38,0.43458
ENSG00000164941,INTS8,20,0.43985,18,0.13608,9,-0.9020,13,-0.4365,14,-0.3110
ENSG00000156170,NDUFAF6,22,0.49283,18,0.00847,10,-0.8567,16,-0.1635,14,-0.3772
ENSG00000156467,UQCRB,894,0.19591,653,-0.4386,777,-0.0895,922,0.18371,903,0.16787
ENSG00000156471,PTDSS1,62,1.04108,37,-0.2271,24,-0.8579,27,-0.6511,24,-0.9247
ENSG00000169439,SDC2,37,-0.5967,19,-1.6825,61,0.31394,140,1.77564,70,0.62728
ENSG00000104324,CPQ,10,-1.1150,7,-1.6120,84,2.78242,18,-0.0195,19,0.02681
ENSG00000180543,TSPYL5,48,0.41341,48,0.36070,22,-0.9132,22,-0.9344,31,-0.4171
ENSG00000147649,MTDH,304,-0.1346,424,0.57279,456,0.55544,180,-0.9021,214,-0.6951
ENSG00000104341,LAPTM4B,56,0.04622,46,-0.3466,64,0.22607,98,0.94880,41,-0.5140
ENSG00000156482,RPL30,375,-0.2210,260,-0.8647,418,0.01272,769,1.01757,548,0.50903
ENSG00000132541,RIDA,63,-0.3497,42,-1.0350,91,0.31375,185,1.53959,82,0.16940
