Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000147905,ZCCHC7,25,0.42029,11,-0.8677,32,0.81159,15,-0.3802,16,-0.2496,12,-0.7691,31,0.78495,22,0.22257
ENSG00000137106,GRHPR,54,-0.1182,20,-1.6460,53,-0.1561,64,0.15077,65,0.16820,56,-0.0875,89,0.69061,65,0.17431
ENSG00000175768,TOMM5,12,-2.3014,33,-0.7912,61,0.13863,59,0.09707,101,0.98291,74,0.53103,64,0.22608,20,-1.5239
ENSG00000122741,DCAF10,33,-0.4062,34,-0.3649,51,0.29693,46,0.15140,45,0.08985,53,0.41696,14,-1.6591,49,0.23728
ENSG00000180071,ANKRD18A,180,5.09160,5,-2.1422,6,-1.9421,8,-1.5619,0,-7.4982,1,-4.4959,0,-8.5187,15,-0.6474
ENSG00000283886,BX664615.2,20,0.26686,6,-1.4900,20,0.22835,20,0.24601,16,-0.1428,24,0.62114,15,-0.1767,7,-1.3594
ENSG00000240240,BX664727.3,20,0.09953,9,-1.1154,30,0.75359,26,0.60272,5,-1.8369,18,-0.0789,6,-1.7466,30,0.75902
ENSG00000154529,CNTNAP3B,26,0.21523,32,0.57565,47,1.20602,23,0.01140,17,-0.4720,4,-2.5836,4,-2.5501,47,1.21957
ENSG00000107242,PIP5K1B,8,-2.6930,25,-1.0861,104,1.20535,32,-0.7977,42,-0.3153,92,1.16420,31,-0.7677,52,0.02176
ENSG00000187866,FAM122A,11,-1.0852,11,-1.0687,24,0.12529,38,1.04078,23,0.09013,20,-0.1362,18,-0.3350,18,-0.3504
ENSG00000119139,TJP2,180,2.39420,7,-2.7631,2,-4.1852,6,-3.3158,1,-5.0959,8,-2.7709,137,1.80398,130,1.70934
ENSG00000135063,FAM189A2,88,2.05857,8,-1.9026,6,-2.1200,8,-1.9590,11,-1.4254,8,-1.9063,82,1.89949,48,0.92384
ENSG00000107282,APBA1,54,-0.4201,104,0.63498,89,0.37641,73,0.07405,85,0.29744,60,-0.2816,60,-0.2502,46,-0.6618
ENSG00000188647,PTAR1,68,0.60091,39,-0.2791,24,-1.0183,25,-1.0328,69,0.62081,35,-0.5174,98,1.23632,51,0.13792
ENSG00000198887,SMC5,142,2.51662,21,-0.8481,18,-1.0686,21,-0.8867,9,-2.0487,11,-1.8801,22,-0.7657,85,1.44843
ENSG00000119138,KLF9,34,-1.8627,99,-0.2709,136,0.24153,126,0.13072,107,-0.1502,181,0.83548,78,-0.6358,104,-0.1892
ENSG00000083067,TRPM3,42,0.02531,69,0.85779,34,-0.2863,37,-0.1695,51,0.33618,15,-1.6101,60,0.62108,50,0.30611
ENSG00000107362,ABHD17B,98,1.85475,13,-1.4708,34,-0.0071,54,0.89127,34,-0.0043,9,-2.0146,17,-1.0552,17,-1.0875
ENSG00000119125,GDA,67,-1.6316,183,-0.0979,123,-0.7213,345,1.13203,134,-0.5850,288,0.74704,71,-1.5398,103,-0.9926
ENSG00000107372,ZFAND5,197,-1.1286,345,-0.2614,419,0.04417,520,0.45696,466,0.21748,460,0.22171,402,-0.0208,284,-0.5688
ENSG00000165092,ALDH1A1,76,0.68274,51,0.02669,23,-1.1854,25,-1.1807,102,1.18867,22,-1.3452,99,1.13079,57,0.20720
ENSG00000198963,RORB,29,-1.9331,239,1.39045,141,0.46966,99,-0.1053,194,1.01288,31,-1.9979,104,-0.0163,88,-0.2922
ENSG00000135045,C9orf40,9,-0.9413,21,0.40217,20,0.29044,25,0.76481,33,1.16364,11,-0.6831,7,-1.2035,3,-2.4863
ENSG00000156017,CARNMT1,17,-0.6698,22,-0.2446,27,0.09017,32,0.42788,37,0.59690,32,0.42047,7,-1.8977,17,-0.6068
ENSG00000106733,NMRK1,17,-1.1228,32,-0.1729,54,0.70252,34,-0.0460,28,-0.3711,48,0.55964,37,0.05567,22,-0.7549
ENSG00000134996,OSTF1,23,-0.2896,19,-0.6230,25,-0.1663,33,0.30874,49,0.90936,26,-0.1010,28,0.00406,17,-0.7766
ENSG00000135002,RFK,19,-2.6692,111,-0.0457,163,0.58977,189,0.98038,121,0.09813,119,0.07306,59,-1.0294,52,-1.2069
ENSG00000106772,PRUNE2,221,0.83460,129,-0.0567,130,-0.0412,204,0.81671,90,-0.6226,94,-0.6005,84,-0.7311,84,-0.7163
ENSG00000197969,VPS13A,36,-0.7243,87,0.66951,46,-0.3592,76,0.51202,36,-0.7342,30,-1.0987,51,-0.1948,110,1.06529
ENSG00000156052,GNAQ,188,-0.7611,275,-0.1694,338,0.16150,307,0.00870,396,0.42089,340,0.19320,296,-0.0497,270,-0.1974
ENSG00000148019,CEP78,94,1.65061,29,-0.3502,15,-1.3680,26,-0.5862,10,-1.8627,24,-0.7290,46,0.39792,69,1.06649
ENSG00000135069,PSAT1,189,1.02980,48,-1.1599,64,-0.7356,54,-1.0757,66,-0.6710,72,-0.5946,306,1.93902,95,-0.1141
ENSG00000106829,TLE4,234,2.85094,33,-0.7111,11,-2.3811,47,-0.1993,33,-0.6992,30,-0.9383,36,-0.5951,23,-1.2770
ENSG00000196781,TLE1,51,-0.5549,58,-0.3746,84,0.22897,52,-0.5993,112,0.70552,77,0.09290,93,0.39135,75,0.04418
ENSG00000148057,IDNK,14,-0.4915,8,-1.2349,17,-0.2239,12,-0.7254,15,-0.3240,30,0.81821,39,1.17950,14,-0.4557
ENSG00000135018,UBQLN1,64,-1.0979,67,-1.0297,139,0.09639,188,0.68792,135,0.04803,178,0.58018,106,-0.3270,64,-1.1000
ENSG00000165113,GKAP1,87,1.53338,18,-1.0362,34,-0.0555,22,-0.7703,51,0.60842,11,-1.8907,35,-0.0291,62,0.92907
ENSG00000165115,KIF27,58,1.84601,15,-0.4398,4,-2.2598,10,-1.0917,5,-2.0707,12,-0.8057,21,0.09711,52,1.61622
ENSG00000165119,HNRNPK,395,-0.3243,427,-0.2012,419,-0.2312,600,0.39412,424,-0.2142,550,0.23111,488,0.00912,396,-0.3193
ENSG00000148053,NTRK2,805,-0.0041,607,-0.4502,638,-0.3726,491,-0.8489,1085,0.48351,620,-0.4617,1632,1.18988,1080,0.47553
ENSG00000135049,AGTPBP1,83,0.78389,32,-0.7125,92,0.97691,58,0.22552,62,0.31502,34,-0.7224,22,-1.2956,38,-0.4763
ENSG00000135040,NAA35,60,0.73314,35,-0.1480,39,0.00287,39,0.04258,14,-1.4766,44,0.24620,19,-1.0526,50,0.42843
ENSG00000135052,GOLM1,93,-0.6249,108,-0.4000,152,0.14654,134,-0.0658,71,-1.0520,133,-0.0788,234,0.85761,199,0.58605
ENSG00000135070,ISCA1,49,-1.2886,147,0.41102,149,0.43728,159,0.62831,135,0.27543,107,-0.1161,82,-0.5156,45,-1.4081
ENSG00000083223,TUT7,68,1.60190,11,-1.2740,14,-0.9488,17,-0.7427,7,-1.9009,22,-0.3274,21,-0.3682,66,1.54762
ENSG00000196730,DAPK1,32,-1.3992,65,-0.3032,92,0.24406,114,0.70206,62,-0.3688,99,0.41553,66,-0.2834,46,-0.8356
ENSG00000135047,CTSL,39,-0.4642,38,-0.4705,84,0.79645,55,0.10319,47,-0.1703,53,0.04360,59,0.18955,37,-0.5492
ENSG00000156345,CDK20,4,-2.4311,8,-1.4896,34,0.79578,31,0.74876,9,-1.3055,37,1.09852,8,-1.4853,11,-0.9504
ENSG00000106723,SPIN1,94,-1.0304,170,-0.1069,224,0.33759,245,0.55671,144,-0.3672,239,0.51123,112,-0.7623,108,-0.8147
ENSG00000148082,SHC3,75,-1.7536,228,-0.0492,163,-0.5805,177,-0.4958,251,0.10017,314,0.53932,316,0.47926,340,0.60238
ENSG00000187742,SECISBP2,91,1.22160,31,-0.5226,36,-0.2971,52,0.31243,26,-0.8022,26,-0.8549,13,-1.7877,84,1.07862
ENSG00000187764,SEMA4D,249,2.64944,48,-0.3504,22,-1.5570,58,-0.0641,49,-0.3239,39,-0.7256,34,-0.8701,5,-3.5274
ENSG00000130222,GADD45G,9,-2.3433,38,-0.2074,24,-0.9318,41,-0.0974,27,-0.7308,66,0.79070,63,0.57927,61,0.54276
ENSG00000165023,DIRAS2,80,-1.6008,202,-0.1838,168,-0.4679,415,1.20793,271,0.28969,240,0.10275,129,-0.8785,106,-1.1748
ENSG00000148090,AUH,21,-0.6813,22,-0.6168,48,0.60888,50,0.80126,14,-1.2642,43,0.50615,15,-1.1919,22,-0.6373
ENSG00000090054,SPTLC1,37,-0.1847,32,-0.4009,43,0.05813,54,0.48280,42,0.01650,36,-0.2463,59,0.55030,23,-0.9139
ENSG00000196305,IARS,39,-0.6809,29,-1.1514,97,0.76405,85,0.63986,45,-0.4569,73,0.34206,32,-0.9922,48,-0.3528
ENSG00000198000,NOL8,96,1.80823,17,-1.0229,29,-0.2566,23,-0.6497,21,-0.7566,18,-1.0201,24,-0.5160,69,1.18750
ENSG00000127080,IPPK,24,0.19896,16,-0.4394,24,0.19060,35,0.99704,9,-1.2518,13,-0.7571,23,0.13609,17,-0.2865
ENSG00000185963,BICD2,29,-0.5842,12,-1.8395,59,0.53514,37,-0.2353,22,-1.0079,71,0.98818,52,0.33116,34,-0.3433
ENSG00000165233,CARD19,13,-0.7608,19,-0.1395,23,0.18305,33,0.85042,15,-0.5203,20,-0.0958,29,0.51154,5,-2.0630
ENSG00000131669,NINJ1,17,-0.4027,32,0.62349,23,0.12801,21,-0.0395,17,-0.3668,8,-1.5847,40,1.02232,29,0.45271
ENSG00000165238,WNK2,50,-1.0429,129,0.45583,125,0.40101,106,0.14892,87,-0.1887,105,0.13596,70,-0.5290,93,-0.0687
ENSG00000188938,FAM120AOS,64,0.23526,53,-0.0451,47,-0.2455,50,-0.1548,52,-0.1005,56,0.04372,51,-0.1143,69,0.37791
ENSG00000048828,FAM120A,100,-0.0053,112,0.17714,126,0.37704,92,-0.1391,58,-0.8370,104,0.07815,113,0.19903,97,-0.0466
ENSG00000197724,PHF2,58,1.27779,18,-0.5835,12,-1.2533,26,-0.0813,20,-0.4740,15,-0.9697,31,0.24998,48,0.97339
ENSG00000175787,ZNF169,7,-1.2444,18,0.07050,18,0.07590,26,0.83480,13,-0.3833,19,0.20636,9,-0.9022,13,-0.3731
ENSG00000148110,MFSD14B,31,0.09287,19,-0.6753,27,-0.1075,40,0.56279,25,-0.2394,27,-0.1753,24,-0.3239,34,0.25423
ENSG00000185920,PTCH1,22,-0.4638,15,-0.9771,26,-0.2049,21,-0.5586,21,-0.5430,35,0.33670,59,1.16344,38,0.41339
ENSG00000182150,ERCC6L2,71,0.79911,26,-0.7779,33,-0.4144,38,-0.2240,23,-0.9628,53,0.35961,29,-0.6459,70,0.78586
ENSG00000130956,HABP4,155,-0.4708,195,-0.1044,224,0.11573,195,-0.1185,327,0.73911,241,0.26687,188,-0.1689,125,-0.8037
ENSG00000081377,CDC14B,84,2.12284,24,-0.0610,20,-0.3286,18,-0.6106,9,-1.6181,14,-0.9808,40,0.74067,13,-1.0270
ENSG00000196312,MFSD14C,58,0.49778,57,0.47975,40,-0.0767,44,0.05529,44,0.04662,37,-0.2313,30,-0.5380,34,-0.3711
ENSG00000196116,TDRD7,14,-0.3758,8,-1.1429,18,0.05141,14,-0.3607,21,0.26831,24,0.54243,19,0.14274,20,0.19431
ENSG00000136842,TMOD1,17,-1.4873,20,-1.2332,64,0.53535,46,0.03050,37,-0.3144,81,1.13957,25,-0.9522,38,-0.2928
ENSG00000136925,TSTD2,14,-0.3845,7,-1.4473,25,0.48611,24,0.53106,8,-1.2341,17,-0.1008,25,0.47107,21,0.22231
ENSG00000136937,NCBP1,38,0.05801,41,0.18535,38,0.05939,45,0.37332,36,-0.0566,34,-0.1467,26,-0.5477,31,-0.2697
ENSG00000136936,XPA,117,1.57147,49,0.08656,31,-0.6231,30,-0.7773,35,-0.4573,36,-0.4583,42,-0.1668,62,0.46243
ENSG00000136938,ANP32B,805,3.14213,146,-0.1701,37,-2.2247,41,-2.2216,61,-1.4885,70,-1.3990,93,-0.8638,258,0.76285
ENSG00000095380,NANS,13,-0.6568,24,0.30495,31,0.71949,27,0.57994,26,0.44975,15,-0.4490,12,-0.6992,7,-1.5658
ENSG00000136928,GABBR2,30,-3.3684,268,-0.0828,343,0.31575,420,0.76116,366,0.42510,348,0.38769,125,-1.2509,153,-0.9492
ENSG00000119523,ALG2,8,-1.1458,27,0.69135,16,-0.1616,22,0.36927,9,-1.0222,24,0.51799,18,0.06370,8,-1.2020
ENSG00000106803,SEC61B,35,-1.0485,26,-1.4868,67,-0.0578,74,0.10455,57,-0.3113,114,0.95899,83,0.28637,52,-0.4750
ENSG00000136874,STX17,58,1.26635,15,-0.9274,18,-0.6306,25,-0.1256,24,-0.2104,20,-0.5246,35,0.40186,32,0.25175
ENSG00000023318,ERP44,28,0.20375,12,-1.0632,19,-0.4039,31,0.46180,24,-0.0073,23,-0.1327,36,0.61783,17,-0.5273
ENSG00000066697,MSANTD3,8,-1.2316,13,-0.6448,27,0.52758,23,0.32016,32,0.83172,16,-0.3676,9,-1.1000,26,0.50058
ENSG00000241697,TMEFF1,81,-0.6403,144,0.26661,176,0.59924,201,0.96607,110,-0.1664,86,-0.6008,74,-0.7881,62,-1.0391
ENSG00000148123,PLPPR1,82,2.04585,6,-2.1621,7,-1.9342,7,-2.1426,41,0.76610,15,-0.8488,48,1.04904,29,0.17838
ENSG00000136897,MRPL50,22,-0.6523,15,-1.2060,70,1.19606,33,-0.0686,13,-1.4332,40,0.26236,36,0.08292,40,0.25561
ENSG00000136870,ZNF189,42,0.37622,20,-0.7815,37,0.17352,42,0.43295,31,-0.1149,35,0.11321,23,-0.5809,24,-0.4649
ENSG00000165152,TMEM246,38,-1.5736,103,-0.0544,146,0.50449,175,0.95219,107,0.00751,116,0.15552,48,-1.2348,44,-1.3478
ENSG00000155827,RNF20,183,1.05946,86,-0.1877,59,-0.7856,78,-0.3807,66,-0.6034,69,-0.5957,94,-0.0574,190,1.12343
ENSG00000136824,SMC2,83,1.52881,28,-0.3132,22,-0.6646,18,-1.0730,20,-0.8196,38,0.21548,28,-0.3020,46,0.50940
ENSG00000136783,NIPSNAP3A,32,0.25982,24,-0.1807,28,0.06736,33,0.36172,32,0.24632,13,-1.1929,50,1.01245,13,-1.1476
ENSG00000070214,SLC44A1,485,2.72842,73,-0.6926,58,-1.0566,74,-0.7387,68,-0.8103,59,-1.1119,97,-0.2547,93,-0.3123
ENSG00000106701,FSD1L,42,-0.0034,35,-0.2787,53,0.37914,63,0.79302,20,-1.1185,39,-0.1279,37,-0.1712,26,-0.7218
ENSG00000106692,FKTN,32,0.46840,13,-0.8761,20,-0.2471,27,0.19671,12,-1.0794,27,0.22177,33,0.50002,21,-0.1700
ENSG00000148143,ZNF462,111,1.86301,44,0.21497,18,-1.1542,11,-1.9660,32,-0.2896,24,-0.7649,33,-0.2118,73,1.08847
ENSG00000119318,RAD23B,76,-0.9656,137,-0.0527,196,0.53888,183,0.47940,102,-0.5119,188,0.53327,102,-0.5064,58,-1.3613
ENSG00000070061,ELP1,44,-0.2750,29,-0.9284,55,0.06118,71,0.54726,63,0.27708,59,0.18943,33,-0.7308,45,-0.2392
ENSG00000119328,ABITRAM,10,-0.8547,8,-1.0245,27,0.77607,22,0.48497,21,0.35986,18,0.06869,12,-0.5239,11,-0.6293
ENSG00000119326,CTNNAL1,9,-1.0589,7,-1.5377,18,-0.1196,24,0.45591,6,-1.6943,31,0.95024,27,0.58015,12,-0.7240
ENSG00000106771,TMEM245,136,-0.1352,133,-0.1753,172,0.23623,189,0.44781,136,-0.1362,140,-0.1049,99,-0.6385,150,0.02359
ENSG00000260230,FRRS1L,88,-1.5789,169,-0.5972,279,0.19472,277,0.20777,120,-1.1241,425,1.06583,187,-0.4433,226,-0.1457
ENSG00000095203,EPB41L4B,7,-3.2251,42,-0.5523,47,-0.3610,64,0.13401,51,-0.2497,110,1.20929,47,-0.3786,55,-0.1259
ENSG00000070159,PTPN3,2,-3.4239,21,-0.1546,24,0.05036,36,0.86518,67,1.86352,15,-0.7574,8,-1.5444,6,-1.8717
ENSG00000157654,PALM2-AKAP2,131,0.50529,98,0.03575,71,-0.4672,101,0.09310,55,-0.8533,116,0.34059,56,-0.8501,116,0.29756
ENSG00000136810,TXN,82,-1.2620,72,-1.4614,256,0.51572,158,-0.2971,238,0.39673,324,1.09008,183,-0.0278,70,-1.5095
ENSG00000198121,LPAR1,652,4.78290,92,0.11371,8,-3.5305,16,-2.6169,34,-1.4101,4,-4.6895,29,-1.6582,5,-4.0545
ENSG00000136813,ECPAS,99,-0.0035,81,-0.3276,144,0.60490,123,0.40118,77,-0.4001,96,-0.0654,73,-0.4799,81,-0.3181
ENSG00000173258,ZNF483,177,-0.9471,325,-0.0028,353,0.12924,454,0.62690,283,-0.2218,363,0.19774,186,-0.8755,299,-0.1352
ENSG00000106853,PTGR1,12,-1.0938,10,-1.4240,26,0.03944,21,-0.3349,35,0.53443,37,0.70196,28,0.13122,27,0.10342
ENSG00000242616,GNG10,73,-0.5328,51,-1.0745,113,0.15191,83,-0.3680,118,0.22889,176,1.05551,95,-0.1183,58,-0.8943
ENSG00000148154,UGCG,12,-2.1233,37,-0.4563,72,0.59068,63,0.44169,48,-0.0735,67,0.54857,26,-1.0184,44,-0.2010
ENSG00000119314,PTBP3,14,-0.8197,31,0.36983,27,0.18462,41,1.02918,21,-0.2237,22,-0.1652,8,-1.6398,15,-0.7579
ENSG00000119471,HSDL2,52,0.26660,36,-0.3134,28,-0.7042,23,-1.1263,62,0.53523,29,-0.7148,123,1.77188,39,-0.2127
ENSG00000148153,INIP,64,0.54563,39,-0.2495,41,-0.1777,51,0.18641,28,-0.7671,55,0.35016,35,-0.4424,39,-0.2486
ENSG00000148158,SNX30,59,0.76065,23,-0.7208,38,0.01914,48,0.45426,33,-0.1980,41,0.18821,19,-0.9930,22,-0.8199
ENSG00000119321,FKBP15,37,1.32918,19,0.18527,10,-0.7176,16,-0.1343,7,-1.3631,14,-0.3066,8,-1.0985,28,0.79799
ENSG00000176386,CDC26,14,-0.7551,7,-1.7490,25,0.10020,16,-0.6320,17,-0.4887,28,0.31210,40,0.88395,43,0.98731
ENSG00000136875,PRPF4,16,-0.3376,30,0.64367,26,0.45115,26,0.48306,7,-1.5903,22,0.17745,17,-0.2268,7,-1.5022
ENSG00000119431,HDHD3,16,-0.2428,27,0.61922,20,0.10881,21,0.21602,8,-1.2481,22,0.32907,16,-0.2058,12,-0.6815
ENSG00000148218,ALAD,143,1.35512,64,-0.0120,56,-0.2255,56,-0.2310,31,-1.1315,37,-0.9157,78,0.30454,84,0.44128
ENSG00000148229,POLE3,62,0.16622,50,-0.1812,56,-0.0154,57,0.03506,61,0.13426,60,0.11232,68,0.29691,31,-0.9221
ENSG00000136888,ATP6V1G1,43,-1.7982,127,-0.1598,176,0.36764,192,0.58602,92,-0.6677,179,0.45224,129,-0.1369,96,-0.5997
ENSG00000157693,TMEM268,24,-1.6717,88,0.32294,112,0.73184,102,0.66629,95,0.46013,68,-0.1007,34,-1.1312,24,-1.6360
ENSG00000148219,ASTN2,28,0.12618,32,0.34009,24,-0.1112,26,-0.0027,45,0.93806,13,-1.1007,36,0.53209,14,-0.8722
ENSG00000119401,TRIM32,3,-2.4997,19,0.29037,19,0.32645,21,0.52321,14,-0.1413,21,0.52266,13,-0.3256,6,-1.5205
ENSG00000136869,TLR4,62,1.24834,22,-0.4710,11,-1.5306,10,-1.7653,21,-0.5409,17,-0.9329,68,1.42349,58,1.12515
ENSG00000078725,BRINP1,32,-1.2239,38,-0.9666,135,1.09054,75,0.12439,53,-0.4345,97,0.60039,61,-0.2237,40,-0.8623
ENSG00000136861,CDK5RAP2,213,2.76014,23,-1.1627,17,-1.6460,25,-1.1158,26,-0.9719,14,-2.0427,20,-1.3996,116,1.46163
ENSG00000106780,MEGF9,124,0.44002,78,-0.3106,74,-0.3943,101,0.11574,110,0.24347,70,-0.5275,115,0.30540,105,0.16706
ENSG00000119402,FBXW2,23,-0.5970,45,0.43927,39,0.20846,43,0.43383,25,-0.5009,39,0.24213,20,-0.7774,25,-0.5067
ENSG00000095261,PSMD5,15,-0.1965,18,0.04247,14,-0.2776,23,0.53477,10,-0.7658,23,0.47577,16,-0.1104,8,-1.1894
ENSG00000119397,CNTRL,72,2.11965,15,-0.5327,9,-1.3856,7,-1.8409,2,-3.5814,6,-2.1093,7,-1.7690,89,2.59389
ENSG00000119396,RAB14,81,-0.8570,70,-1.0723,244,0.92255,154,0.17339,112,-0.3489,170,0.35909,136,-0.0530,110,-0.3862
ENSG00000148180,GSN,342,1.80914,37,-1.8064,60,-1.1062,37,-1.9559,79,-0.6822,50,-1.4752,303,1.57209,224,1.01869
ENSG00000148175,STOM,46,-0.7901,59,-0.4136,46,-0.7972,34,-1.3383,53,-0.5946,62,-0.3689,244,2.05124,129,0.84658
ENSG00000136848,DAB2IP,25,-1.1209,42,-0.2989,57,0.18756,46,-0.1831,80,0.73849,47,-0.1358,56,0.15900,63,0.34496
ENSG00000119421,NDUFA8,49,-1.7174,77,-1.0546,316,1.23270,155,0.02986,90,-0.8171,251,0.97753,128,-0.2730,49,-1.7146
ENSG00000106852,LHX6,6,-2.2796,54,1.12455,83,1.93455,14,-1.1557,37,0.48264,15,-1.0386,7,-2.0062,31,0.20894
ENSG00000119446,RBM18,24,-1.0160,37,-0.3278,74,0.78868,53,0.25745,39,-0.2483,41,-0.1771,47,0.03485,49,0.10387
ENSG00000056586,RC3H2,38,-0.7490,53,-0.2587,84,0.50275,74,0.32311,63,0.01614,64,0.05534,60,-0.0497,46,-0.4631
ENSG00000011454,RABGAP1,157,0.39646,116,-0.0880,90,-0.4943,144,0.29559,123,0.00556,101,-0.3382,101,-0.3139,150,0.32746
ENSG00000165209,STRBP,37,-1.3191,92,0.06299,80,-0.1639,102,0.25230,90,0.01952,109,0.39274,48,-0.9425,116,0.43633
ENSG00000119522,DENND1A,15,-1.2991,38,0.05925,39,0.11004,47,0.48999,42,0.25350,35,-0.0649,44,0.29723,20,-0.9023
ENSG00000106689,LHX2,36,-1.6671,99,-0.1441,76,-0.5631,74,-0.6687,148,0.50356,115,0.10475,243,1.37166,106,-0.0367
ENSG00000236668,AC006450.3,2,-3.0892,20,0.04651,12,-0.7448,13,-0.6325,64,2.11916,23,0.31565,17,-0.2500,6,-1.6230
ENSG00000119408,NEK6,24,0.13241,16,-0.4855,20,-0.1318,15,-0.6589,17,-0.4076,27,0.38034,34,0.68920,25,0.21750
ENSG00000136930,PSMB7,87,-0.9219,84,-0.9760,208,0.46079,220,0.63981,199,0.38209,184,0.28926,128,-0.3173,56,-1.5815
ENSG00000136942,RPL35,784,0.04322,459,-0.7960,584,-0.4236,458,-0.8744,1097,0.59478,976,0.45875,1163,0.69422,678,-0.1887
ENSG00000136950,ARPC5L,32,-1.9555,64,-0.9435,164,0.55155,144,0.38158,124,0.09199,176,0.78939,102,-0.2141,43,-1.5403
ENSG00000136935,GOLGA1,39,1.24385,18,-0.0590,17,-0.1684,19,0.04155,16,-0.1985,13,-0.6274,15,-0.3599,17,-0.1083
ENSG00000173611,SCAI,34,-1.2406,104,0.48286,84,0.14503,103,0.55296,43,-0.8987,95,0.39481,25,-1.7159,82,0.10241
ENSG00000119414,PPP6C,72,-0.0915,63,-0.2952,104,0.50951,79,0.06737,60,-0.3645,102,0.54828,70,-0.1306,29,-1.4494
ENSG00000136933,RABEPK,21,-0.6389,13,-1.3149,51,0.76162,45,0.63059,25,-0.3935,37,0.24651,35,0.13407,12,-1.5049
ENSG00000044574,HSPA5,104,-0.4015,51,-1.4742,193,0.59297,153,0.24234,62,-1.1879,161,0.33241,172,0.40250,132,-0.0289
ENSG00000165219,GAPVD1,47,0.29969,19,-1.0864,44,0.18777,50,0.46834,31,-0.3572,34,-0.2374,45,0.23333,35,-0.1620
ENSG00000119487,MAPKAP1,47,-0.0935,43,-0.2358,57,0.21355,50,-0.0016,34,-0.5777,57,0.25669,41,-0.3064,62,0.34662
ENSG00000196814,MVB12B,108,2.31257,46,0.69011,12,-1.3233,28,-0.1467,11,-1.5331,17,-0.9120,11,-1.4367,21,-0.5198
ENSG00000169155,ZBTB43,39,0.10774,29,-0.3256,33,-0.1160,42,0.28390,32,-0.2040,41,0.23936,41,0.19465,20,-0.8880
ENSG00000177125,ZBTB34,14,-0.5021,21,0.18000,19,0.01487,24,0.42402,24,0.34442,17,-0.1998,20,0.05517,11,-0.8655
ENSG00000136828,RALGPS1,38,0.02655,59,0.77338,37,0.00090,47,0.42790,51,0.51941,28,-0.4694,16,-1.3066,20,-0.9700
ENSG00000136895,GARNL3,39,-0.0186,18,-1.2008,31,-0.3602,50,0.44128,32,-0.3079,60,0.81421,29,-0.4645,23,-0.8069
ENSG00000136856,SLC2A8,32,0.35232,25,-0.0631,23,-0.2245,26,-0.0109,11,-1.2826,27,0.04979,37,0.55394,27,0.07094
ENSG00000197958,RPL12,452,0.68730,118,-1.4304,254,-0.2484,129,-1.3905,302,0.02090,402,0.56532,499,0.85854,289,-0.0483
ENSG00000148356,LRSAM1,24,-0.3034,37,0.37699,33,0.19287,36,0.42128,24,-0.2769,18,-0.8214,18,-0.6848,45,0.72563
ENSG00000136854,STXBP1,174,-2.0175,690,0.09193,685,0.08115,1144,1.11368,571,-0.2085,691,0.10814,368,-0.8910,356,-0.9427
ENSG00000187024,PTRH1,13,-0.6341,28,0.57338,9,-1.1201,16,-0.3862,30,0.69603,18,-0.1134,20,0.06487,27,0.52377
ENSG00000136807,CDK9,30,-0.8454,50,-0.0341,50,-0.0352,67,0.48911,59,0.21092,65,0.43958,43,-0.2747,18,-1.6140
ENSG00000106992,AK1,120,-0.0869,140,0.16373,178,0.56018,98,-0.4345,116,-0.1389,134,0.10652,153,0.31019,92,-0.4983
ENSG00000160408,ST6GALNAC6,77,-1.3392,390,1.27417,148,-0.3413,139,-0.4827,303,0.82741,132,-0.5692,262,0.58145,114,-0.7421
ENSG00000136908,DPM2,29,-0.5174,37,-0.1490,55,0.49083,56,0.62153,24,-0.7805,49,0.34604,36,-0.1903,13,-1.6841
ENSG00000167106,FAM102A,143,1.06379,35,-1.1808,75,-0.0239,62,-0.3592,94,0.34841,77,0.02988,78,0.03821,56,-0.4861
ENSG00000148339,SLC25A25,17,-1.0880,38,0.12710,57,0.76084,47,0.51768,29,-0.3060,37,0.08709,30,-0.2699,15,-1.2913
ENSG00000148334,PTGES2,46,-1.2464,154,0.65224,83,-0.3477,128,0.39432,104,0.00681,106,0.04545,107,0.05606,72,-0.5638
ENSG00000171159,C9orf16,91,-1.8111,261,-0.2008,322,0.13392,278,-0.1141,441,0.65133,422,0.66957,297,0.00407,152,-1.0332
ENSG00000148337,CIZ1,56,0.09780,62,0.27560,53,0.02229,70,0.54346,41,-0.4025,46,-0.2301,36,-0.6025,45,-0.2526
ENSG00000106976,DNM1,187,-1.9508,1076,0.78535,739,0.15894,1162,1.08869,695,0.06058,497,-0.5178,319,-1.1518,359,-0.9687
ENSG00000167110,GOLGA2,87,0.37955,75,0.12507,58,-0.2795,59,-0.2782,44,-0.6987,65,-0.0991,58,-0.2719,120,0.91565
ENSG00000175854,SWI5,26,0.16187,13,-0.9069,28,0.29345,14,-0.8912,25,0.12390,31,0.52156,40,0.88174,12,-0.9943
ENSG00000167112,TRUB2,42,-0.5318,47,-0.3413,62,0.07677,90,0.79858,61,0.05568,44,-0.5217,65,0.15049,46,-0.3848
