Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000197601,FAR1,68,0.07237,35,-1.1036,45,-0.5697,97,0.67495,44,-0.6087,105,0.81119,91,0.57555
ENSG00000262655,SPON1,52,-0.4474,21,-1.9476,43,-0.7350,12,-2.5860,384,4.02166,1,-5.7768,12,-2.6717
ENSG00000129083,COPB1,44,-0.0210,27,-0.8685,40,-0.1885,41,-0.1290,96,1.34474,38,-0.2571,44,-0.0362
ENSG00000129084,PSMA1,47,0.12511,23,-1.1191,60,0.54056,68,0.78118,78,1.02554,25,-0.8481,22,-1.0585
ENSG00000152270,PDE3B,10,-0.6263,26,1.06094,39,1.64049,10,-0.6814,0,-5.8421,0,-7.5353,14,-0.1808
ENSG00000110693,SOX6,26,-1.4132,50,-0.4404,60,-0.0935,23,-1.5737,187,2.00856,35,-0.9550,79,0.35388
ENSG00000110696,C11orf58,177,-0.0793,115,-0.8573,333,1.00968,252,0.50967,166,-0.1864,189,0.02243,141,-0.4470
ENSG00000110700,RPS13,262,-0.1439,152,-1.1173,446,0.76188,99,-1.6501,392,0.53553,578,1.24347,204,-0.5394
ENSG00000011405,PIK3C2A,89,-0.2362,76,-0.5553,111,0.12361,51,-1.1078,205,1.21154,112,0.13674,104,0.01017
ENSG00000070081,NUCB2,44,-1.1664,72,-0.4509,94,0.04026,90,-0.0346,164,1.00666,107,0.26237,91,-0.0088
ENSG00000260196,AC124798.1,33,2.21881,5,-1.0626,13,0.42682,24,1.54953,0,-5.2142,0,-6.1711,0,-6.9033
ENSG00000006071,ABCC8,28,0.86515,18,0.07560,24,0.60235,38,1.42012,1,-4.0938,5,-1.9036,4,-2.0348
ENSG00000129159,KCNC1,81,1.49452,43,0.42308,36,0.03974,72,1.26183,0,-6.9993,3,-3.3540,1,-4.5609
ENSG00000129158,SERGEF,63,0.96797,33,-0.1279,53,0.66058,47,0.46129,9,-2.1519,29,-0.3601,19,-0.9697
ENSG00000110756,HPS5,8,-1.7484,13,-1.2787,31,0.22530,26,-0.0441,34,0.36067,43,0.77234,48,1.00221
ENSG00000110768,GTF2H1,26,-0.0183,23,-0.2556,32,0.32604,46,0.98174,24,-0.1347,19,-0.4549,16,-0.7827
ENSG00000134333,LDHA,168,0.66244,61,-1.1080,249,1.39409,186,0.84083,127,0.17780,43,-1.5190,16,-2.9335
ENSG00000074319,TSG101,47,-0.2618,43,-0.4796,41,-0.4803,68,0.35039,134,1.59431,28,-1.0825,39,-0.5465
ENSG00000151116,UEVLD,21,0.39075,17,0.01491,12,-0.4522,20,0.30528,0,-5.2422,16,-0.0921,30,1.01298
ENSG00000179119,SPTY2D1,11,-1.1104,14,-0.9007,45,1.19236,25,0.14089,30,0.48541,22,-0.0577,21,-0.1098
ENSG00000110786,PTPN5,95,1.37316,47,0.16607,31,-0.5614,114,1.75700,5,-3.1974,7,-2.6596,2,-4.4761
ENSG00000166833,NAV2,40,-1.4334,54,-1.0955,62,-0.7767,66,-0.6670,354,2.45577,29,-1.9029,144,0.61136
ENSG00000165973,NELL1,16,0.23189,17,0.37671,3,-2.1941,58,2.78074,0,-5.7156,0,-6.4553,2,-2.5216
ENSG00000171714,ANO5,40,0.09691,32,-0.3078,59,0.79259,52,0.57028,68,1.04927,6,-2.7512,9,-2.0660
ENSG00000091664,SLC17A6,48,1.89546,27,0.95821,12,-0.5376,23,0.46221,0,-5.9828,0,-7.6792,0,-5.6182
ENSG00000198168,SVIP,114,-0.3509,95,-0.7205,197,0.56079,128,-0.1572,97,-0.5990,205,0.62685,200,0.58527
ENSG00000187398,LUZP2,19,-1.0163,24,-0.7175,60,0.84957,47,0.41783,32,-0.2140,41,0.17626,45,0.32590
ENSG00000134343,ANO3,43,0.30183,20,-0.9834,64,1.01079,134,2.62272,0,-6.9586,0,-8.5916,3,-3.4489
ENSG00000176971,FIBIN,16,-1.3206,11,-2.0106,42,0.23937,4,-3.1298,198,3.80260,5,-2.8322,7,-2.5670
ENSG00000129151,BBOX1,21,-0.5211,4,-2.9802,40,0.48064,5,-2.6856,152,3.58717,7,-2.0826,3,-3.0947
ENSG00000109881,CCDC34,41,-0.0748,45,0.10261,59,0.52524,106,1.62334,5,-3.2179,26,-0.8088,17,-1.4308
ENSG00000205213,LGR4,25,-0.2522,9,-1.8995,23,-0.4403,16,-0.9909,143,3.36490,6,-2.2846,5,-2.4980
ENSG00000148943,LIN7C,75,0.61192,47,-0.1921,72,0.54307,74,0.60223,51,-0.0309,27,-1.0346,23,-1.2525
ENSG00000169519,METTL15,32,0.98894,23,0.52588,12,-0.6451,26,0.64555,0,-6.0479,2,-3.1963,25,0.52939
ENSG00000152219,ARL14EP,37,0.34493,21,-0.6265,37,0.32295,45,0.65413,44,0.62088,15,-1.0821,22,-0.5240
ENSG00000066382,MPPED2,24,0.55755,17,-0.0024,35,1.23836,32,1.10659,0,-5.9620,4,-2.2592,8,-1.2145
ENSG00000170946,DNAJC24,29,0.06317,26,-0.1691,44,0.77179,26,-0.1401,1,-4.7875,26,-0.0985,47,0.87636
ENSG00000109911,ELP4,19,-0.3389,15,-0.7422,42,0.99469,15,-0.6609,43,1.02162,17,-0.4654,20,-0.2190
ENSG00000007372,PAX6,38,-1.0936,26,-1.8177,59,-0.4113,12,-2.7421,418,3.92359,11,-2.9370,18,-2.1909
ENSG00000049449,RCN1,68,0.84124,14,-1.8082,46,0.17586,23,-0.9397,108,1.75246,25,-0.7779,33,-0.3754
ENSG00000149100,EIF3M,71,0.22652,26,-1.4847,119,1.14016,113,1.04877,75,0.32131,41,-0.6535,23,-1.5005
ENSG00000060749,QSER1,28,-1.2532,39,-0.8411,68,0.16092,47,-0.4453,117,1.11778,76,0.34738,81,0.45186
ENSG00000280798,LINC00294,30,0.37152,22,-0.1646,24,0.01345,30,0.37072,31,0.43796,16,-0.6710,17,-0.5593
ENSG00000176102,CSTF3,38,0.70417,17,-0.7156,38,0.71554,40,0.81129,0,-6.5032,17,-0.6095,33,0.46633
ENSG00000110422,HIPK3,36,0.17417,33,0.06506,31,-0.0455,24,-0.4523,30,-0.1259,48,0.66982,22,-0.6102
ENSG00000110427,KIAA1549L,198,0.84259,128,0.10271,129,0.10652,308,1.70100,57,-1.1798,6,-4.3937,15,-3.1398
ENSG00000085063,CD59,228,0.28978,119,-0.8651,390,1.24990,139,-0.5164,356,1.07669,109,-0.8982,76,-1.4555
ENSG00000110429,FBXO3,57,0.17433,43,-0.3372,85,0.84471,101,1.16567,15,-1.9117,37,-0.5478,33,-0.7174
ENSG00000135387,CAPRIN1,111,0.31716,54,-0.9592,138,0.69341,120,0.45321,124,0.50207,76,-0.3006,58,-0.7339
ENSG00000135372,NAT10,17,-0.9750,24,-0.5505,27,-0.3152,57,0.96810,29,-0.1890,20,-0.7785,62,1.12220
ENSG00000121691,CAT,30,-0.1796,9,-2.1568,43,0.43158,17,-1.0549,118,2.45261,32,-0.0600,8,-2.0562
ENSG00000149089,APIP,15,0.05454,4,-2.0660,22,0.68757,13,-0.2293,12,-0.2663,36,1.58041,11,-0.4295
ENSG00000110435,PDHX,43,0.41440,27,-0.3993,48,0.58647,65,1.15042,1,-5.1867,24,-0.5591,35,0.04728
ENSG00000026508,CD44,1,-5.3999,3,-3.9826,13,-1.8717,0,-6.2079,269,4.28549,40,-0.2007,32,-0.5294
ENSG00000110436,SLC1A2,3637,0.96965,1362,-0.7669,5194,1.66796,917,-1.2918,4005,1.15054,81,-4.8601,75,-4.9612
ENSG00000149090,PAMR1,55,0.93434,13,-1.5353,35,0.14933,14,-1.2765,121,2.64240,2,-3.8324,2,-4.0458
ENSG00000166326,TRIM44,182,-0.6459,302,0.20516,265,-0.0435,318,0.25952,123,-1.2532,304,0.18023,382,0.57143
ENSG00000110442,COMMD9,37,0.97271,21,-0.0053,7,-1.5325,31,0.67342,15,-0.4637,14,-0.5651,19,-0.1058
ENSG00000148948,LRRC4C,57,-0.2544,47,-0.6577,93,0.54152,120,0.99313,81,0.31289,39,-0.8590,54,-0.3408
ENSG00000166181,API5,83,0.75354,43,-0.3769,39,-0.4904,87,0.84773,24,-1.2356,52,-0.0381,53,0.00660
ENSG00000052841,TTC17,28,-0.4796,29,-0.5125,58,0.70917,44,0.21409,18,-1.1327,48,0.38717,51,0.49493
ENSG00000149084,HSD17B12,76,-0.9246,58,-1.4806,236,0.95570,106,-0.4064,367,1.83086,96,-0.5542,91,-0.6503
ENSG00000187479,C11orf96,23,-0.4915,33,0.05870,119,2.56635,10,-1.8310,0,-6.7979,26,-0.3266,12,-1.4534
ENSG00000151348,EXT2,28,0.48063,14,-0.7571,43,1.24463,33,0.75149,21,0.00484,12,-0.8677,4,-2.5189
ENSG00000085117,CD82,10,-2.1923,17,-1.5385,20,-1.1761,1,-4.6548,76,1.02289,76,1.01129,120,1.93392
ENSG00000175274,TP53I11,31,1.50766,11,-0.3217,19,0.57593,24,1.00627,0,-5.6164,9,-0.5874,1,-3.5168
ENSG00000019505,SYT13,197,1.63376,70,-0.2496,111,0.55903,167,1.30739,14,-2.6596,8,-3.3976,2,-5.4292
ENSG00000175264,CHST1,133,1.40468,37,-0.8569,81,0.49868,106,0.96179,74,0.33813,4,-3.9380,10,-2.6463
ENSG00000121671,CRY2,93,0.83044,66,0.25750,56,-0.0465,79,0.53497,53,-0.1233,18,-1.7598,29,-1.0856
ENSG00000121653,MAPK8IP1,224,0.68254,149,-0.0168,106,-0.5549,91,-0.7990,103,-0.6047,229,0.72098,150,-0.0039
ENSG00000121680,PEX16,34,1.23821,14,-0.2629,6,-1.5439,18,0.09458,0,-5.9388,17,0.00032,30,1.01590
ENSG00000135365,PHF21A,22,-0.8533,31,-0.3285,29,-0.3825,22,-0.8208,39,0.09901,53,0.60631,69,1.08075
ENSG00000149091,DGKZ,268,0.82172,263,0.97681,152,-0.1469,262,0.78432,20,-3.2276,47,-1.9390,52,-1.7936
ENSG00000110497,AMBRA1,22,1.33028,13,0.55502,3,-1.9347,18,0.93883,0,-5.2348,1,-3.0541,11,0.13119
ENSG00000175224,ATG13,67,0.19391,53,-0.2392,42,-0.5568,69,0.24252,56,-0.0950,82,0.52828,56,-0.1024
ENSG00000175220,ARHGAP1,44,0.05826,38,-0.2446,12,-1.9422,41,-0.0872,26,-0.7917,77,1.01406,68,0.77493
ENSG00000175216,CKAP5,77,-0.8793,102,-0.5009,176,0.45491,197,0.65337,226,0.89796,94,-0.5728,99,-0.4918
ENSG00000134569,LRP4,60,-0.1022,40,-0.8130,65,0.05171,19,-1.8639,233,2.55864,20,-1.8088,30,-1.1581
ENSG00000149179,C11orf49,81,1.20502,41,0.02640,57,0.56385,47,0.23889,17,-1.3802,13,-1.7416,28,-0.5807
ENSG00000149182,ARFGAP2,76,0.02538,89,0.34780,74,-0.0167,97,0.42636,69,-0.1282,37,-1.1104,67,-0.1687
ENSG00000165912,PACSIN3,16,0.09476,11,-0.6278,14,-0.1615,4,-2.1167,13,-0.2743,39,1.65588,16,0.05186
ENSG00000134575,ACP2,34,1.22557,12,-0.5377,14,-0.3016,41,1.63481,0,-4.9469,14,-0.2312,5,-1.8325
ENSG00000110514,MADD,164,0.86574,111,0.21814,69,-0.5715,193,1.17181,58,-0.8476,38,-1.4958,48,-1.1344
ENSG00000165915,SLC39A13,38,2.11478,10,-0.3566,6,-0.9331,11,-0.2054,0,-5.4902,7,-0.7795,15,0.32022
ENSG00000165916,PSMC3,149,0.42522,125,0.14927,117,0.01693,131,0.21038,99,-0.2499,120,0.06069,59,-1.0607
ENSG00000149187,CELF1,149,0.49910,121,0.16585,89,-0.3538,171,0.74368,56,-1.0725,81,-0.5058,98,-0.1905
ENSG00000213619,NDUFS3,108,0.86209,32,-1.2370,108,0.86270,89,0.52075,108,0.86572,31,-1.1916,14,-2.2967
ENSG00000110536,PTPMT1,35,0.77135,9,-1.5786,28,0.42002,16,-0.4907,37,0.88572,18,-0.2752,24,0.14489
ENSG00000172247,C1QTNF4,171,1.26857,87,0.08022,134,0.82617,109,0.46228,26,-1.7925,28,-1.6579,22,-2.0246
ENSG00000109919,MTCH2,56,0.00612,37,-0.7304,53,-0.0843,68,0.31834,132,1.54322,35,-0.7575,29,-1.0289
ENSG00000109920,FNBP4,27,-1.8642,63,-0.6260,75,-0.2879,79,-0.2069,52,-0.8496,91,0.03367,265,2.03155
ENSG00000149177,PTPRJ,21,0.55626,14,-0.0672,2,-2.5920,20,0.50827,0,-5.7715,20,0.48104,27,1.01617
ENSG00000086205,FOLH1,1,-4.0961,6,-2.4668,0,-7.4948,0,-6.0903,8,-1.9044,118,3.00770,80,1.98069
ENSG00000134817,APLNR,3,-4.9087,39,-1.6602,4,-4.6247,0,-8.6816,210,1.26093,348,2.35159,179,0.95644
ENSG00000149115,TNKS1BP1,15,0.67862,17,1.05389,0,-6.1163,20,1.15919,0,-5.2645,6,-0.7231,6,-0.7635
ENSG00000149136,SSRP1,47,-0.3978,64,0.09236,25,-1.3743,97,0.80051,42,-0.5772,46,-0.4522,101,0.86607
ENSG00000186907,RTN4RL2,37,1.17165,14,-0.5157,31,0.83785,48,1.64378,0,-6.1304,6,-1.7635,2,-3.4366
ENSG00000134809,TIMM10,45,1.95944,8,-1.0240,22,0.58941,15,0.00451,0,-5.8250,16,0.06889,8,-0.9939
ENSG00000156587,UBE2L6,35,1.05460,18,-0.1163,35,1.04884,11,-0.8538,7,-1.6021,19,0.02786,9,-1.0986
ENSG00000149131,SERPING1,29,0.83215,17,0.00932,37,1.32062,12,-0.5210,0,-6.0004,7,-1.3738,19,0.16467
ENSG00000166793,YPEL4,51,1.17871,20,-0.4861,26,0.03670,58,1.44844,0,-6.5544,12,-1.1245,19,-0.4944
ENSG00000156599,ZDHHC5,28,0.64661,17,-0.2605,41,1.33776,15,-0.3841,14,-0.4919,13,-0.6095,9,-1.2203
ENSG00000156603,MED19,26,-0.3767,23,-0.6112,42,0.43755,80,1.62156,16,-1.0828,14,-1.3393,36,0.16028
ENSG00000213593,TMX2,85,0.53210,49,-0.4183,44,-0.5532,77,0.36178,82,0.46518,51,-0.3176,58,-0.0977
ENSG00000211450,SELENOH,128,1.10968,30,-1.3764,68,0.01106,143,1.32575,75,0.16672,49,-0.5020,17,-2.1471
ENSG00000198561,CTNND1,61,0.11230,59,0.06976,45,-0.3795,59,0.05770,86,0.70775,48,-0.2753,38,-0.6411
ENSG00000186660,ZFP91,105,-0.7876,152,-0.2350,151,-0.2222,143,-0.3042,76,-1.2884,297,0.93893,304,0.97983
ENSG00000110042,DTX4,31,0.19283,25,-0.1654,22,-0.3492,25,-0.1195,9,-1.6508,38,0.52752,44,0.80004
ENSG00000110048,OSBP,30,-0.6754,30,-0.7449,39,-0.2604,74,0.83594,101,1.40927,24,-1.0231,37,-0.3384
ENSG00000166900,STX3,26,0.22061,19,-0.2798,39,0.94328,36,0.76728,12,-0.9851,9,-1.3387,20,-0.2087
ENSG00000166902,MRPL16,47,0.98642,9,-1.7356,50,1.11589,31,0.28078,52,1.16084,7,-1.9179,5,-2.4429
ENSG00000110107,PRPF19,117,0.96502,55,-0.3632,89,0.47780,117,0.97718,50,-0.4519,20,-1.8718,31,-1.1992
ENSG00000110108,TMEM109,35,1.60074,16,0.23985,9,-0.6223,17,0.31482,0,-5.7057,9,-0.7170,11,-0.4152
ENSG00000006118,TMEM132A,153,1.10437,38,-1.3341,87,0.12762,57,-0.5597,229,1.92549,21,-2.0801,26,-1.7610
ENSG00000167986,DDB1,153,0.46405,62,-1.1142,167,0.61503,91,-0.3967,289,1.65242,56,-1.1634,51,-1.3044
ENSG00000149532,CPSF7,58,0.63822,43,0.15566,43,0.13632,44,0.17227,11,-1.9326,37,-0.1362,39,-0.0418
ENSG00000167985,SDHAF2,20,-0.0220,20,0.01353,38,1.07802,28,0.56297,11,-0.9213,14,-0.5608,9,-1.1498
ENSG00000011347,SYT7,127,0.07002,161,0.55847,108,-0.1903,366,2.06677,33,-2.0276,10,-3.6762,9,-3.8595
ENSG00000134780,DAGLA,43,1.02872,21,-0.2618,53,1.40313,34,0.62563,15,-0.7606,2,-3.7264,2,-3.3809
ENSG00000124920,MYRF,2,-5.2793,18,-2.5073,16,-2.4621,5,-4.0069,22,-2.0667,308,2.58041,276,2.30102
ENSG00000134825,TMEM258,63,0.61560,17,-1.6409,43,-0.0196,25,-0.8492,57,0.44652,85,1.16511,42,-0.0496
ENSG00000134824,FADS2,59,-1.0386,113,-0.0219,54,-1.1783,19,-2.6816,266,1.52252,161,0.58491,127,0.17903
ENSG00000149485,FADS1,71,-1.1936,139,-0.1567,86,-0.8960,38,-2.1404,247,0.84266,252,0.87989,238,0.77317
ENSG00000221968,FADS3,45,0.95852,21,-0.3548,22,-0.2818,44,0.91547,34,0.45568,4,-2.6406,15,-0.8738
ENSG00000167996,FTH1,2155,0.15404,1042,-1.1233,2318,0.27713,858,-1.3054,2005,0.03459,4859,1.64792,1430,-0.5122
ENSG00000162174,ASRGL1,120,0.35072,129,0.56965,100,0.03708,49,-1.0687,107,0.15661,75,-0.4284,70,-0.5306
ENSG00000124942,AHNAK,32,-2.7147,133,-0.6260,146,-0.4044,21,-3.3143,698,2.59875,144,-0.4261,194,0.05835
ENSG00000254772,EEF1G,260,0.01224,228,-0.2328,435,0.90105,136,-1.0193,266,0.05078,351,0.52147,160,-0.7639
ENSG00000149489,ROM1,16,-0.6869,10,-1.4987,22,-0.1525,5,-2.3553,78,2.15883,29,0.27238,27,0.13152
ENSG00000149541,B3GAT3,63,0.98161,37,0.04904,27,-0.4589,40,0.16476,11,-1.8372,35,-0.0569,38,0.09241
ENSG00000089597,GANAB,45,0.53358,23,-0.6302,34,0.06971,32,-0.0190,33,0.01770,31,-0.0676,40,0.31826
ENSG00000204922,UQCC3,31,1.18200,5,-1.9085,32,1.24773,12,-0.4019,0,-5.8300,8,-0.9165,31,1.22179
ENSG00000162191,UBXN1,83,0.78184,43,-0.3563,66,0.36511,29,-0.9234,27,-1.0529,70,0.46610,60,0.20679
ENSG00000168000,BSCL2,362,1.34107,132,-0.4661,204,0.30967,361,1.33848,79,-1.2003,39,-2.2752,50,-1.9002
ENSG00000162188,GNG3,208,0.82730,161,0.45258,138,0.11329,287,1.43599,27,-2.3885,28,-2.3268,18,-2.9910
ENSG00000214753,HNRNPUL2,156,0.41078,131,0.13858,167,0.52299,164,0.49058,15,-3.1757,117,-0.0689,97,-0.3779
ENSG00000168002,POLR2G,62,0.06053,11,-2.6708,142,1.55982,19,-1.7879,157,1.76386,50,-0.2862,25,-1.3523
ENSG00000185475,TMEM179B,21,0.24749,8,-1.3013,4,-2.0163,10,-0.9055,62,2.39451,16,-0.2122,13,-0.4925
ENSG00000162236,STX5,41,1.08221,15,-0.6933,42,1.13729,26,0.26701,0,-6.3164,15,-0.5340,21,-0.0741
ENSG00000133316,WDR74,32,1.04510,15,-0.2728,29,0.84599,19,0.12815,0,-6.0189,6,-1.6993,24,0.54406
ENSG00000168003,SLC3A2,120,0.76810,47,-0.8812,105,0.52794,40,-1.0099,194,1.69890,21,-1.9694,38,-1.1117
ENSG00000168539,CHRM1,81,1.62035,37,0.24081,15,-1.2018,75,1.47629,12,-1.5786,6,-2.6150,0,-7.2829
ENSG00000176485,PLAAT3,48,-1.7325,50,-1.8303,62,-1.3630,23,-2.8008,119,-0.3426,547,2.59912,277,1.10578
ENSG00000184743,ATL3,26,0.56194,9,-1.1828,28,0.65410,4,-2.1670,23,0.33310,28,0.67802,22,0.24610
ENSG00000133318,RTN3,570,0.14076,416,-0.4265,450,-0.2453,1356,1.74430,397,-0.4471,401,-0.4294,181,-1.6613
ENSG00000188070,C11orf95,40,1.60446,19,0.33976,13,-0.3207,25,0.75838,0,-5.5208,4,-2.1102,9,-0.9678
ENSG00000072518,MARK2,61,0.72803,38,-0.0844,14,-1.5768,64,0.82736,40,0.01158,24,-0.7605,37,-0.0961
ENSG00000176340,COX8A,313,0.90589,101,-1.0758,425,1.49450,179,-0.0516,217,0.26448,103,-0.9318,41,-2.3084
ENSG00000167770,OTUB1,103,1.06940,54,-0.0649,60,0.14326,79,0.60098,26,-1.1981,38,-0.6128,31,-0.9400
ENSG00000168439,STIP1,47,0.36576,16,-1.4678,51,0.52879,49,0.46756,68,1.04535,33,-0.1889,18,-1.1098
ENSG00000149743,TRPT1,19,0.13688,6,-1.7818,39,1.36875,12,-0.5840,42,1.50891,11,-0.7252,7,-1.4169
ENSG00000149761,NUDT22,29,0.66661,18,-0.1060,23,0.31414,17,-0.1777,22,0.20748,12,-0.7087,14,-0.4657
ENSG00000110011,DNAJC4,52,1.41259,20,-0.2639,21,-0.1973,20,-0.2367,0,-6.4238,35,0.69435,18,-0.3810
ENSG00000173511,VEGFB,96,0.58484,50,-0.5444,64,-0.0973,25,-1.5641,141,1.28731,54,-0.3620,62,-0.1359
ENSG00000173486,FKBP2,46,1.80180,8,-1.3138,9,-0.9068,2,-2.9055,32,1.09313,25,0.66691,5,-1.7285
ENSG00000173457,PPP1R14B,54,1.08587,19,-0.7085,36,0.35387,12,-1.3717,53,1.04522,15,-0.9659,22,-0.4385
ENSG00000002330,BAD,105,1.06482,63,0.20295,39,-0.5961,52,-0.1595,46,-0.3364,45,-0.3971,42,-0.4719
ENSG00000173264,GPR137,39,0.73218,32,0.48816,41,0.84520,16,-0.7156,5,-2.2850,18,-0.4813,17,-0.6386
ENSG00000173153,ESRRA,49,1.74379,17,-0.1544,22,0.26168,17,-0.1172,0,-6.0928,7,-1.4925,20,0.10154
ENSG00000173113,TRMT112,90,1.01321,37,-0.5621,70,0.56082,61,0.31818,48,-0.0774,43,-0.2657,16,-1.7283
ENSG00000126432,PRDX5,261,0.88680,105,-0.7145,253,0.83240,147,-0.0986,196,0.38565,115,-0.4903,65,-1.3776
ENSG00000162302,RPS6KA4,42,1.44681,26,0.66144,7,-1.5433,18,-0.0636,0,-6.0872,15,-0.3550,15,-0.2848
ENSG00000110076,NRXN2,267,0.69326,255,0.74493,150,-0.2730,250,0.58197,54,-1.8409,79,-1.2657,110,-0.7634
ENSG00000068976,PYGM,52,0.41639,12,-2.0101,10,-2.1453,11,-1.9826,216,3.77035,7,-2.6364,4,-3.3432
ENSG00000168066,SF1,110,0.38321,64,-0.5655,105,0.30332,58,-0.6666,73,-0.3025,92,0.08425,134,0.72806
ENSG00000168067,MAP4K2,57,0.73911,61,1.07996,16,-1.2493,58,0.76956,10,-2.0184,14,-1.5233,17,-1.1583
ENSG00000133895,MEN1,26,0.52153,21,0.16346,16,-0.3196,25,0.43602,30,0.75503,1,-4.3080,14,-0.4974
ENSG00000110047,EHD1,15,-1.1490,19,-0.9365,28,-0.2073,13,-1.3667,68,1.30952,57,0.97472,38,0.28034
ENSG00000110046,ATG2A,21,0.69915,17,0.34721,11,-0.3892,14,0.02606,5,-1.4677,5,-1.4206,22,0.70459
ENSG00000068971,PPP2R5B,42,0.62993,35,0.36494,30,0.05853,64,1.38226,4,-2.9863,8,-1.9367,15,-1.0612
ENSG00000213465,ARL2,97,0.10639,83,-0.1615,66,-0.5237,102,0.18779,71,-0.3903,134,0.66185,90,-0.0113
ENSG00000110025,SNX15,21,0.62466,13,-0.1509,11,-0.3694,14,-0.0857,19,0.40039,12,-0.3326,13,-0.2109
ENSG00000162300,ZFPL1,25,1.02783,12,-0.2818,10,-0.5037,18,0.44938,0,-5.6561,14,0.02365,19,0.56893
ENSG00000149823,VPS51,76,1.00663,35,-0.3313,38,-0.1687,44,0.06779,41,-0.0368,40,-0.0724,28,-0.6639
ENSG00000149809,TM7SF2,78,0.23371,39,-0.9739,44,-0.6964,46,-0.6273,157,1.50449,81,0.30297,58,-0.2510
ENSG00000149806,FAU,496,0.63192,176,-1.1699,597,0.96620,180,-1.0212,422,0.35270,506,0.66770,182,-1.0032
ENSG00000162298,SYVN1,17,-0.3847,10,-1.2178,30,0.55612,27,0.37958,41,1.12924,19,-0.1860,16,-0.4267
ENSG00000014216,CAPN1,33,0.31857,24,-0.2228,20,-0.4981,22,-0.3309,78,1.92584,11,-1.4650,7,-2.1239
ENSG00000133884,DPF2,26,0.74051,8,-1.1946,4,-2.1689,22,0.46671,1,-3.4258,28,0.88675,35,1.31674
ENSG00000245532,NEAT1,80,-3.1790,407,-0.8402,504,-0.4093,36,-4.3306,1807,1.90108,347,-0.9925,1602,1.64242
ENSG00000251562,MALAT1,2847,-3.5272,15444,-1.1226,11392,-1.4722,26013,-0.1824,15218,-1.0293,17242,-0.8357,129062,3.12432
ENSG00000142186,SCYL1,64,1.51870,17,-0.8842,18,-0.6196,42,0.71671,35,0.39582,16,-0.8131,10,-1.5033
ENSG00000168056,LTBP3,100,0.67333,41,-0.8709,33,-1.1159,50,-0.4820,153,1.47752,49,-0.5122,70,0.06509
ENSG00000176973,FAM89B,55,1.50693,27,0.24218,33,0.56344,27,0.23878,0,-6.4260,14,-0.8446,6,-1.9972
ENSG00000173442,EHBP1L1,57,1.46046,23,-0.1808,52,1.29350,26,0.04617,6,-2.1063,8,-1.6515,5,-2.3602
ENSG00000173327,MAP3K11,25,-0.2596,10,-1.7154,34,0.24302,9,-1.8446,9,-1.7698,60,1.26219,76,1.73948
ENSG00000173039,RELA,24,0.01695,14,-0.9220,29,0.33369,16,-0.6274,47,1.20285,21,-0.2283,25,0.07421
ENSG00000172977,KAT5,17,0.29357,7,-1.2620,37,1.64554,13,-0.2214,0,-5.7548,26,0.96226,10,-0.5208
ENSG00000172922,RNASEH2C,51,1.62752,14,-0.6470,21,-0.0138,14,-0.5936,0,-4.9158,23,0.19740,27,0.44030
ENSG00000172757,CFL1,562,0.38713,401,-0.2039,466,0.07203,600,0.49897,423,-0.0877,400,-0.1786,318,-0.5476
ENSG00000172803,SNX32,19,0.92733,10,-0.2243,14,0.36426,32,1.92844,3,-2.0680,1,-3.0208,0,-4.4354
ENSG00000172732,MUS81,23,0.25181,4,-2.6110,53,1.76393,18,-0.1238,35,0.94498,15,-0.4400,8,-1.4611
ENSG00000172638,EFEMP2,22,0.42783,20,0.27592,17,-0.0583,1,-3.6335,28,0.84007,22,0.43440,7,-1.3298
ENSG00000172500,FIBP,54,0.88251,36,0.25789,36,0.18603,34,0.11404,0,-6.8025,36,0.21439,23,-0.5414
ENSG00000175602,CCDC85B,382,0.78956,291,0.37509,296,0.34562,228,-0.0904,123,-1.0576,187,-0.4122,129,-0.9914
ENSG00000175573,C11orf68,66,0.93347,35,-0.1637,30,-0.3989,42,0.14932,42,0.15047,28,-0.5137,29,-0.4617
ENSG00000175550,DRAP1,131,0.70213,57,-0.7509,134,0.75246,98,0.21184,110,0.40885,72,-0.2946,32,-1.5536
ENSG00000175467,SART1,24,0.24185,13,-0.8127,42,1.24968,20,-0.0065,1,-3.6562,27,0.45489,23,0.22364
ENSG00000175334,BANF1,37,0.24704,18,-0.9884,61,1.10440,33,0.04221,26,-0.3193,45,0.54932,18,-0.8733
ENSG00000087365,SF3B2,91,-0.8549,109,-0.6520,168,0.11781,180,0.23085,234,0.68368,133,-0.2657,227,0.63114
ENSG00000175115,PACS1,39,0.18272,45,0.52675,24,-0.5525,41,0.28344,46,0.47432,24,-0.5932,13,-1.5321
ENSG00000174996,KLC2,92,0.96152,63,0.35591,36,-0.5977,105,1.19540,17,-1.7751,30,-0.8834,16,-1.8302
ENSG00000174903,RAB1B,62,0.20239,45,-0.3703,66,0.30609,68,0.34315,42,-0.4413,55,-0.0206,58,0.08605
