Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000165458,INPPL1,35,0.87887,14,-0.5240,4,-2.1491,45,1.31705,21,0.07949,15,-0.4134,32,0.72654,8,-1.3035,6,-1.7360,20,-0.0141
ENSG00000162129,CLPB,48,-0.3251,39,-0.6441,82,0.51034,41,-0.5721,67,0.18797,54,-0.1470,96,0.77142,44,-0.4628,52,-0.2108,64,0.12322
ENSG00000186642,PDE2A,36,-1.7407,48,-1.3480,61,-0.9825,46,-1.4127,78,-0.6156,144,0.34891,217,1.02764,287,1.51297,209,0.95995,88,-0.5104
ENSG00000214530,STARD10,32,-0.1996,15,-1.3276,13,-1.5527,13,-1.5063,37,0.01203,39,0.11560,96,1.60465,10,-1.8761,100,1.68432,28,-0.5057
ENSG00000137478,FCHSD2,66,1.59439,42,0.81969,24,-0.0957,34,0.45393,25,-0.0249,28,0.18770,12,-1.1130,18,-0.5221,28,0.16697,9,-1.7727
ENSG00000110237,ARHGEF17,21,-1.4622,43,-0.3630,18,-1.6873,54,-0.0137,47,-0.2298,70,0.39873,69,0.37944,57,0.06427,132,1.47454,48,-0.2512
ENSG00000054965,FAM168A,128,-0.1174,118,-0.2474,96,-0.5598,161,0.23940,132,-0.0656,168,0.30929,170,0.33183,78,-0.8676,202,0.60574,135,-0.0487
ENSG00000021300,PLEKHB1,635,2.47836,46,-1.8627,18,-3.1915,261,0.82156,284,0.96495,242,0.69602,65,-1.3352,50,-1.7344,50,-1.7399,78,-1.2338
ENSG00000175582,RAB6A,102,-1.3846,177,-0.5659,222,-0.2103,171,-0.6150,206,-0.3271,239,-0.1009,298,0.24754,328,0.40409,216,-0.2561,365,0.74473
ENSG00000175581,MRPL48,26,0.04651,10,-1.3175,26,0.05776,16,-0.7022,21,-0.2882,29,0.20470,10,-1.3677,26,0.02367,16,-0.6411,41,1.01079
ENSG00000181924,COA4,46,1.28691,7,-1.5823,10,-1.0649,45,1.26528,51,1.45539,26,0.31298,2,-3.3131,19,-0.1118,4,-2.1986,13,-0.7977
ENSG00000175575,PAAF1,84,0.92100,29,-0.7339,21,-1.2284,38,-0.3352,69,0.59073,39,-0.2989,57,0.29851,42,-0.1742,49,0.03593,47,-0.0220
ENSG00000214517,PPME1,34,-1.9011,106,-0.2088,157,0.40452,39,-1.6991,50,-1.3594,116,-0.0763,138,0.20482,139,0.21096,203,0.83195,158,0.53542
ENSG00000165434,PGM2L1,152,-1.6548,525,0.23653,1023,1.35284,160,-1.5808,207,-1.1933,481,0.09832,382,-0.2639,453,0.00374,604,0.46198,480,0.11425
ENSG00000077514,POLD3,35,0.80655,39,0.99058,37,0.90255,13,-0.7108,16,-0.4127,8,-1.4287,27,0.35319,37,0.87986,12,-0.7959,10,-1.3138
ENSG00000166439,RNF169,43,0.80663,57,1.28079,27,0.04059,40,0.69638,24,-0.1391,10,-1.4611,14,-0.9059,53,1.13757,15,-0.8463,10,-1.6062
ENSG00000166435,XRRA1,60,0.73892,82,1.26356,36,-0.0858,47,0.34760,21,-0.8652,35,-0.1127,43,0.19374,22,-0.8006,21,-0.9002,29,-0.4956
ENSG00000118363,SPCS2,200,0.34698,81,-1.0473,115,-0.5207,158,-0.0312,214,0.45369,150,-0.1044,188,0.24816,118,-0.4799,200,0.34517,169,0.09155
ENSG00000137486,ARRB1,75,0.06437,52,-0.4969,41,-0.8670,109,0.67194,88,0.31674,117,0.78662,56,-0.3730,33,-1.1652,106,0.62108,61,-0.2902
ENSG00000149273,RPS3,389,0.64573,81,-1.7568,37,-2.8917,306,0.25756,532,1.17438,500,1.06809,244,-0.0984,201,-0.3996,232,-0.1779,199,-0.4910
ENSG00000171533,MAP6,20,-2.2447,91,-0.0231,68,-0.4786,70,-0.4244,57,-0.7276,95,0.05137,52,-0.8672,151,0.79915,125,0.48019,125,0.62577
ENSG00000198382,UVRAG,48,0.59057,76,1.36633,48,0.60884,13,-1.3667,26,-0.3720,12,-1.4857,26,-0.3920,47,0.55097,15,-1.2087,28,-0.2692
ENSG00000137492,THAP12,41,-0.0420,41,-0.0501,66,0.70074,32,-0.4397,50,0.26224,37,-0.2208,58,0.48255,69,0.76896,17,-1.3716,33,-0.4592
ENSG00000179240,GVQW3,21,-0.5086,46,0.72966,43,0.62043,15,-1.0007,20,-0.5869,13,-1.2207,23,-0.3784,49,0.83164,32,0.16615,29,0.00816
ENSG00000078124,ACER3,215,1.94396,68,-0.0147,47,-0.5808,78,0.20061,36,-0.9781,79,0.21950,38,-0.9201,26,-1.4797,35,-1.0269,68,-0.0272
ENSG00000149269,PAK1,47,-2.8602,198,-0.7459,361,0.18673,138,-1.2840,159,-1.0707,240,-0.4529,256,-0.3516,595,1.00589,396,0.33345,487,0.87277
ENSG00000074201,CLNS1A,43,-0.3443,35,-0.6845,41,-0.4303,74,0.48485,71,0.43184,41,-0.4494,49,-0.1536,53,-0.0461,85,0.72249,53,-0.0386
ENSG00000048649,RSF1,487,0.57793,708,1.20949,770,1.35803,439,0.41064,232,-0.5895,215,-0.7028,326,-0.0602,254,-0.4494,136,-1.3888,168,-1.2362
ENSG00000151366,NDUFC2,56,-1.9960,89,-1.3269,130,-0.7528,138,-0.6588,246,0.23163,167,-0.3680,226,0.09641,348,0.79900,236,0.16509,303,0.73738
ENSG00000033327,GAB2,111,2.30317,30,0.01121,25,-0.2717,12,-1.3026,9,-1.8117,52,0.91385,25,-0.2761,9,-1.7380,17,-0.8466,22,-0.5558
ENSG00000149256,TENM4,11,-1.5835,32,-0.0557,41,0.32231,16,-1.0612,13,-1.4427,34,0.02672,44,0.43827,7,-2.2507,66,1.11934,45,0.60134
ENSG00000182103,FAM181B,66,1.36280,4,-2.8817,6,-2.2839,159,3.17852,26,-0.1432,4,-2.7889,25,-0.2334,7,-2.0096,14,-1.0699,12,-1.5200
ENSG00000137509,PRCP,53,0.00726,13,-2.0178,22,-1.2935,163,1.92835,59,0.18430,44,-0.2836,32,-0.7482,47,-0.1617,18,-1.6110,60,0.24362
ENSG00000137502,RAB30,120,0.72838,84,0.16173,93,0.31399,134,0.91255,67,-0.1870,54,-0.5209,59,-0.3965,76,0.00732,70,-0.1367,52,-0.6933
ENSG00000165494,PCF11,147,1.08347,248,2.04328,111,0.61593,101,0.45516,36,-1.1232,38,-1.0509,51,-0.6028,61,-0.3351,22,-1.8290,31,-1.5523
ENSG00000137494,ANKRD42,6,-2.6205,53,0.58347,42,0.20667,30,-0.3158,40,0.14349,29,-0.3487,47,0.37083,41,0.17853,69,1.01680,28,-0.4994
ENSG00000137500,CCDC90B,46,0.43641,30,-0.2241,25,-0.5324,50,0.56210,32,-0.1674,29,-0.3126,20,-0.8447,44,0.33948,49,0.52218,32,-0.1512
ENSG00000150672,DLG2,242,0.46911,210,0.24328,255,0.55599,231,0.39722,227,0.36817,148,-0.3122,203,0.18745,254,0.54811,105,-0.8290,96,-1.1172
ENSG00000171204,TMEM126B,30,-0.6669,46,-0.0101,22,-1.1348,58,0.35713,39,-0.2568,35,-0.4306,44,-0.0990,77,0.81254,16,-1.5975,63,0.62819
ENSG00000171202,TMEM126A,5,-2.6712,8,-2.1789,14,-1.3813,26,-0.4122,66,1.05038,39,0.19079,39,0.17995,45,0.42764,23,-0.6212,50,0.74233
ENSG00000137504,CREBZF,53,0.55533,50,0.44949,10,-1.9119,43,0.22602,12,-1.6884,25,-0.5975,14,-1.4490,45,0.29760,23,-0.7149,57,0.89525
ENSG00000137501,SYTL2,132,0.38171,154,0.63364,179,0.88796,40,-1.4297,65,-0.7249,87,-0.2684,85,-0.3053,198,1.05205,64,-0.7304,80,-0.4841
ENSG00000073921,PICALM,202,1.02506,105,-0.0446,50,-1.1767,106,-0.0195,76,-0.5476,120,0.17233,66,-0.7545,135,0.36009,112,0.05395,107,-0.0109
ENSG00000074266,EED,38,0.63386,25,0.00872,24,-0.0734,23,-0.1274,22,-0.1799,12,-1.1565,14,-0.8426,42,0.79361,28,0.13082,25,-0.0165
ENSG00000149196,HIKESHI,28,-0.7157,14,-1.6804,20,-1.2112,32,-0.5108,66,0.64794,45,0.03164,32,-0.5094,56,0.37782,35,-0.3358,67,0.87650
ENSG00000151376,ME3,3,-3.1002,14,-1.1703,9,-1.7084,12,-1.3861,22,-0.4282,23,-0.4113,31,0.04876,43,0.58458,34,0.21523,55,1.36153
ENSG00000166575,TMEM135,31,0.35568,13,-0.9630,10,-1.3446,18,-0.4508,13,-0.9121,15,-0.7618,39,0.72845,43,0.87912,30,0.32343,28,0.22992
ENSG00000168959,GRM5,31,-1.8900,128,0.23941,149,0.48149,63,-0.8417,48,-1.2638,87,-0.3696,188,0.86953,237,1.26371,110,0.00079,93,-0.3175
ENSG00000110172,CHORDC1,37,-0.6521,127,1.30100,65,0.20107,20,-1.5567,38,-0.6122,29,-1.0381,19,-1.6512,85,0.62768,71,0.33607,65,0.25765
ENSG00000165323,FAT3,32,-1.8128,121,0.21538,206,1.08739,112,0.09318,83,-0.3799,46,-1.2672,57,-0.9511,212,1.13264,46,-1.2527,118,0.21852
ENSG00000180773,SLC36A4,17,-1.2293,71,0.97372,57,0.61350,35,-0.1442,50,0.40558,34,-0.2161,27,-0.5502,36,-0.1187,7,-2.4940,44,0.23255
ENSG00000166004,CEP295,59,0.20291,155,1.87204,87,0.83972,27,-0.9661,15,-1.8427,27,-0.9588,27,-0.9514,91,0.91754,38,-0.4718,30,-0.9309
ENSG00000166012,TAF1D,170,0.11044,383,1.46672,103,-0.6681,99,-0.7211,197,0.34097,192,0.30144,67,-1.3192,171,0.11661,108,-0.5895,138,-0.2613
ENSG00000182919,C11orf54,59,1.54036,26,0.15377,26,0.17408,41,0.89629,18,-0.4336,11,-1.1562,27,0.19990,26,0.17439,2,-3.3396,15,-0.7803
ENSG00000042429,MED17,18,-0.1648,21,0.08408,14,-0.5127,17,-0.2172,21,0.13115,13,-0.6559,13,-0.5793,52,1.62492,12,-0.7248,18,-0.1493
ENSG00000166025,AMOTL1,39,0.15386,37,0.07852,48,0.49759,19,-0.9644,42,0.29588,38,0.13306,48,0.50688,7,-2.4470,41,0.25477,34,-0.0575
ENSG00000150316,CWC15,112,0.19267,87,-0.2058,175,0.91669,96,-0.0551,155,0.71936,73,-0.4710,85,-0.2438,75,-0.4329,70,-0.5350,87,-0.2349
ENSG00000263465,SRSF8,72,-0.5464,86,-0.2661,85,-0.2827,69,-0.6125,61,-0.8028,148,0.58586,162,0.73847,114,0.16506,124,0.30620,103,0.00479
ENSG00000149218,ENDOD1,234,1.67527,59,-0.5832,72,-0.2782,70,-0.3201,72,-0.2840,40,-1.1635,34,-1.4269,42,-1.0989,97,0.17464,106,0.39824
ENSG00000149212,SESN3,105,-0.8716,192,0.05319,327,0.91568,306,0.80491,226,0.31251,112,-0.7718,151,-0.3232,237,0.38553,233,0.35897,113,-0.8869
ENSG00000166037,CEP57,42,-0.0101,67,0.75098,83,1.09627,66,0.71133,41,-0.0255,25,-0.7776,16,-1.4262,61,0.59676,34,-0.3178,23,-1.0544
ENSG00000087053,MTMR2,50,0.21178,19,-1.2723,31,-0.5303,6,-2.7997,20,-1.1517,43,-0.0359,36,-0.3094,66,0.66187,63,0.58647,63,0.76371
ENSG00000149231,CCDC82,269,1.74147,264,1.71004,119,0.34789,57,-0.7889,42,-1.2679,39,-1.3625,46,-1.1174,106,0.16263,53,-0.9127,51,-1.0974
ENSG00000110318,CEP126,98,-0.3179,222,0.99648,290,1.46693,89,-0.4732,112,-0.1103,54,-1.2259,85,-0.5265,247,1.18072,53,-1.2565,64,-1.1043
ENSG00000110330,BIRC2,41,-0.1254,43,-0.0415,38,-0.2215,40,-0.1628,61,0.51042,49,0.18273,25,-0.8665,51,0.21907,41,-0.1212,47,0.12044
ENSG00000152558,TMEM123,151,2.33849,11,-1.8541,8,-2.4165,189,2.84332,17,-1.3107,17,-1.2993,6,-2.6376,20,-1.0634,9,-2.2091,16,-1.5439
ENSG00000137692,DCUN1D5,32,-1.1253,83,0.35759,121,0.97168,82,0.33720,82,0.33080,46,-0.5730,63,-0.0914,94,0.54422,17,-2.0014,59,-0.2135
ENSG00000187240,DYNC2H1,48,-0.3432,174,1.79190,125,1.19310,82,0.48747,19,-1.7420,10,-2.6490,21,-1.6108,127,1.22357,22,-1.4945,32,-1.1252
ENSG00000152578,GRIA4,42,-1.9590,138,-0.1864,252,0.77524,79,-1.0459,126,-0.3237,64,-1.3618,298,1.05591,548,2.18698,29,-2.5247,98,-0.8375
ENSG00000170903,MSANTD4,87,0.54619,96,0.70695,94,0.66390,111,0.94678,40,-0.6500,60,-0.0446,56,-0.1588,64,0.05604,27,-1.2368,35,-0.9861
ENSG00000149313,AASDHPPT,78,-1.0038,154,0.03375,248,0.80765,73,-1.1044,85,-0.8753,97,-0.6801,127,-0.2577,214,0.56788,230,0.68411,166,0.19275
ENSG00000152402,GUCY1A2,30,-2.6580,262,0.62417,412,1.39446,109,-0.7589,229,0.40629,111,-0.7303,210,0.26761,313,0.91984,110,-0.7400,115,-0.7802
ENSG00000152404,CWF19L2,287,1.51217,260,1.33272,189,0.79113,98,-0.2598,88,-0.4239,55,-1.1410,81,-0.5443,70,-0.7690,53,-1.1976,70,-0.9088
ENSG00000110675,ELMOD1,14,-3.7707,85,-1.1078,156,-0.1940,35,-2.4227,93,-0.9817,124,-0.5411,319,0.96383,285,0.77504,157,-0.1801,283,1.00175
ENSG00000166266,CUL5,119,0.21703,146,0.54639,194,1.02466,84,-0.3333,109,0.08182,76,-0.4751,79,-0.4203,145,0.53735,55,-0.9578,79,-0.5087
ENSG00000075239,ACAT1,58,-0.3458,53,-0.4989,56,-0.4221,86,0.25815,69,-0.0954,71,-0.0405,29,-1.3704,84,0.22287,53,-0.4915,106,0.76088
ENSG00000149308,NPAT,30,0.07699,57,1.15653,41,0.61552,30,0.11871,9,-1.6073,9,-1.6418,24,-0.2513,62,1.29637,13,-1.1054,20,-0.5968
ENSG00000149311,ATM,139,1.53059,114,1.18246,60,0.12451,49,-0.1809,52,-0.0999,58,0.06638,21,-1.4773,42,-0.4257,42,-0.4387,29,-1.1124
ENSG00000178105,DDX10,65,-0.1519,147,1.17144,149,1.19464,62,-0.2311,29,-1.3792,33,-1.1608,72,0.00646,103,0.57007,34,-1.1355,56,-0.4593
ENSG00000185742,C11orf87,16,-3.7353,88,-1.2451,196,-0.0173,58,-1.8470,114,-0.8444,84,-1.3050,352,0.93372,567,1.78127,131,-0.6418,257,0.52684
ENSG00000137710,RDX,1112,3.22403,240,0.28117,179,-0.1855,290,0.58469,108,-0.9486,78,-1.4418,74,-1.5199,71,-1.5697,76,-1.4738,62,-1.9839
ENSG00000137714,FDX1,10,-1.6973,8,-2.0004,16,-1.0139,29,-0.1344,37,0.26509,29,-0.1089,15,-1.0679,67,1.23790,26,-0.2674,46,0.79471
ENSG00000137727,ARHGAP20,10,-2.1460,39,-0.1600,75,0.89606,7,-2.6682,13,-1.7398,49,0.20063,39,-0.1392,45,0.07754,40,-0.1088,66,0.89833
ENSG00000170145,SIK2,50,-0.2225,55,-0.0970,65,0.18622,60,0.04892,33,-0.8455,57,-0.0354,52,-0.1740,37,-0.7035,137,1.41767,50,-0.2646
ENSG00000086848,ALG9,14,-0.8624,15,-0.7511,30,0.28723,23,-0.1332,11,-1.1840,45,0.97342,21,-0.2638,31,0.34806,35,0.53962,24,-0.0467
ENSG00000109846,CRYAB,1865,3.95415,32,-3.1301,5,-5.8077,359,0.48515,114,-1.2864,331,0.35408,13,-4.3853,34,-3.0567,65,-2.1067,121,-1.3665
ENSG00000150764,DIXDC1,297,2.30244,96,0.28700,105,0.44008,29,-1.5316,33,-1.3148,55,-0.5721,33,-1.3187,58,-0.4910,101,0.37649,50,-0.8515
ENSG00000150768,DLAT,8,-2.7637,19,-1.5354,43,-0.3284,63,0.27387,58,0.16661,29,-0.9084,55,0.07173,62,0.25988,52,-0.0148,81,0.89781
ENSG00000150776,NKAPD1,76,0.83709,54,0.29082,82,0.95881,53,0.26181,41,-0.1339,16,-1.5769,34,-0.4341,27,-0.7566,33,-0.4990,42,-0.1490
ENSG00000150779,TIMM8B,27,-1.3275,33,-1.0187,20,-1.7460,87,0.48017,142,1.30374,108,0.82739,49,-0.4353,44,-0.5747,86,0.45826,59,-0.1629
ENSG00000204370,SDHD,11,-1.5318,12,-1.3408,12,-1.3220,34,0.16229,48,0.74255,42,0.50187,12,-1.4187,37,0.33183,45,0.63493,37,0.37705
ENSG00000150787,PTS,3,-3.7497,17,-1.2786,16,-1.3174,25,-0.6893,48,0.29997,46,0.25907,37,-0.0927,49,0.33858,60,0.67379,57,0.76445
ENSG00000149294,NCAM1,579,0.03847,598,0.09056,831,0.62002,573,0.02244,264,-1.1627,496,-0.2040,543,-0.0626,696,0.33158,853,0.66328,448,-0.4287
ENSG00000048028,USP28,15,-0.3969,42,1.28117,19,-0.0585,32,0.78177,9,-1.0793,15,-0.3908,6,-1.6583,16,-0.3025,19,-0.0297,20,0.03443
ENSG00000109906,ZBTB16,72,-0.8192,184,0.65022,222,0.96557,84,-0.5871,132,0.11804,164,0.46727,115,-0.0939,29,-2.1567,69,-0.8708,133,0.15761
ENSG00000076043,REXO2,37,0.80664,16,-0.4828,32,0.55398,37,0.81640,23,0.03841,14,-0.6635,10,-1.1806,10,-1.1643,15,-0.6125,24,0.16934
ENSG00000182985,CADM1,120,-0.3278,196,0.44780,234,0.73864,335,1.34969,162,0.14695,95,-0.6774,49,-1.6779,110,-0.4529,97,-0.6448,126,-0.3071
ENSG00000109917,ZPR1,27,-0.8104,18,-1.3815,52,0.19777,21,-1.1531,35,-0.4205,37,-0.3134,55,0.28296,60,0.41106,91,1.11072,52,0.22238
ENSG00000160584,SIK3,233,0.92287,151,0.21876,121,-0.1320,53,-1.3776,88,-0.6251,139,0.08256,87,-0.6414,139,0.08986,162,0.33139,136,0.05717
ENSG00000168092,PAFAH1B2,253,0.05348,222,-0.1514,313,0.39740,147,-0.7837,154,-0.7143,313,0.39732,312,0.38996,156,-0.6944,320,0.43105,247,0.02145
ENSG00000149577,SIDT2,27,0.01689,20,-0.4539,5,-2.3042,37,0.54249,5,-2.4562,32,0.29155,53,1.13126,14,-0.9610,37,0.53263,29,0.18788
ENSG00000149591,TAGLN,331,4.76904,46,0.28053,2,-4.3577,13,-1.5681,19,-1.0542,5,-2.8940,11,-1.7804,5,-2.9842,0,-8.3639,9,-2.3238
ENSG00000160613,PCSK7,124,1.43569,152,1.80633,16,-1.7514,16,-1.7464,15,-1.9019,59,0.19872,50,-0.0598,37,-0.5486,30,-0.8416,42,-0.3840
ENSG00000167257,RNF214,66,0.89673,53,0.52716,114,1.86661,28,-0.4687,23,-0.7412,23,-0.7496,19,-1.0758,18,-1.1215,27,-0.5353,28,-0.5500
ENSG00000186318,BACE1,349,1.89792,150,0.42305,129,0.18231,69,-0.7730,45,-1.4268,78,-0.5925,106,-0.1180,79,-0.5793,119,0.05708,84,-0.5671
ENSG00000110274,CEP164,41,1.09806,34,0.80278,22,0.05981,14,-0.5741,10,-1.0299,13,-0.6887,16,-0.3603,21,0.00013,32,0.69462,15,-0.5796
ENSG00000137726,FXYD6,173,-1.5047,253,-0.9383,344,-0.4691,217,-1.1697,303,-0.6635,549,0.26368,790,0.85697,529,0.20185,940,1.15455,495,0.12184
ENSG00000177098,SCN4B,7,-2.8176,16,-1.5286,41,-0.1736,24,-0.9733,28,-0.7237,62,0.50397,39,-0.2392,31,-0.5935,28,-0.7549,90,1.53914
ENSG00000149575,SCN2B,69,-1.5357,214,0.18575,234,0.32253,61,-1.7269,103,-0.9463,256,0.46974,217,0.20761,107,-0.8891,301,0.73252,242,0.47881
ENSG00000110344,UBE4A,89,0.22164,45,-0.8366,79,0.03937,55,-0.5258,51,-0.6402,33,-1.2748,70,-0.1534,84,0.13644,111,0.57579,103,0.58812
ENSG00000167283,ATP5MG,112,-1.6327,83,-2.0664,141,-1.2815,253,-0.4008,592,0.96120,429,0.42797,341,0.06270,295,-0.1628,400,0.31592,429,0.54346
ENSG00000118058,KMT2A,481,1.05485,788,1.95273,415,0.80447,265,0.07677,133,-0.9794,120,-1.1348,156,-0.7354,225,-0.1800,122,-1.1072,107,-1.4920
ENSG00000149582,TMEM25,14,-2.3519,17,-2.0487,48,-0.4897,41,-0.7300,35,-0.9790,58,-0.2089,78,0.25930,101,0.67625,74,0.17585,110,1.07855
ENSG00000118096,IFT46,10,-1.6142,20,-0.5219,27,-0.0925,29,0.01587,27,-0.0944,29,-0.0038,28,-0.0303,35,0.29346,36,0.32431,35,0.38384
ENSG00000095139,ARCN1,21,-1.6684,38,-0.7535,76,0.31181,51,-0.3128,65,0.07245,34,-0.9318,47,-0.4349,92,0.60746,120,1.06327,69,0.18201
ENSG00000019144,PHLDB1,341,3.74805,43,-0.2702,5,-3.3391,36,-0.5252,29,-0.8560,52,0.02204,9,-2.5388,13,-2.0169,30,-0.8327,19,-1.6927
ENSG00000110367,DDX6,219,0.00017,250,0.21537,375,0.87514,267,0.31863,172,-0.3744,175,-0.3433,231,0.08555,207,-0.0876,218,-0.0031,170,-0.4689
ENSG00000186166,CCDC84,41,0.53946,127,2.62719,14,-1.1401,14,-1.0487,12,-1.3167,27,-0.1323,9,-1.7378,34,0.25913,16,-0.8873,18,-0.8220
ENSG00000118181,RPS25,780,0.43389,158,-1.9997,155,-2.0336,689,0.23367,1783,1.87358,974,0.79949,527,-0.1888,508,-0.2442,308,-1.0084,416,-0.6497
ENSG00000196655,TRAPPC4,30,-0.2529,9,-2.0365,5,-2.8249,43,0.32118,66,1.02380,28,-0.3195,28,-0.3247,50,0.56309,24,-0.5868,46,0.53524
ENSG00000149428,HYOU1,59,-0.6939,95,0.05185,127,0.51612,70,-0.4300,47,-1.0321,73,-0.3542,129,0.53526,98,0.09451,95,0.05871,104,0.23719
ENSG00000160695,VPS11,22,-0.6741,16,-1.1659,10,-1.7678,38,0.15081,29,-0.2795,24,-0.5504,19,-0.8902,57,0.79790,23,-0.6506,59,1.13937
ENSG00000188486,H2AFX,39,0.56427,11,-1.4056,13,-1.1166,27,-0.0165,47,0.87417,30,0.13065,20,-0.5058,12,-1.2580,44,0.77121,29,0.08479
ENSG00000172375,C2CD2L,24,-1.3927,37,-0.7632,56,-0.1456,26,-1.3117,43,-0.5321,55,-0.1531,100,0.78528,99,0.78326,58,-0.0716,78,0.49318
ENSG00000110395,CBL,35,-0.1897,42,0.06404,66,0.79221,63,0.71460,28,-0.5715,19,-1.1234,36,-0.1648,45,0.17233,27,-0.6108,40,0.01336
ENSG00000076706,MCAM,286,4.52188,42,0.29419,3,-3.3076,14,-1.3127,11,-1.6653,16,-1.1444,8,-2.1703,3,-3.5695,3,-3.3989,10,-2.0231
ENSG00000173456,RNF26,13,-1.2256,4,-2.7349,20,-0.5422,12,-1.2999,18,-0.6905,28,-0.0680,37,0.37147,37,0.36013,35,0.29010,48,1.07092
ENSG00000036672,USP2,30,-0.7973,47,-0.0991,38,-0.4322,33,-0.6388,20,-1.3525,34,-0.5770,63,0.35692,108,1.25371,66,0.44518,54,0.14544
ENSG00000154096,THY1,211,-2.5109,771,-0.5822,1166,0.05873,240,-2.3248,347,-1.7798,1088,-0.0502,1356,0.29946,1226,0.13891,2460,1.29586,1537,0.64182
ENSG00000110400,NECTIN1,75,0.36381,24,-1.3884,54,-0.1465,34,-0.8805,33,-0.8897,83,0.52851,88,0.61466,82,0.50646,48,-0.3339,65,0.16624
ENSG00000184232,OAF,4,-2.6690,11,-1.3591,3,-3.2077,189,3.81439,42,0.65631,18,-0.6311,6,-2.3119,17,-0.7200,18,-0.6824,8,-2.0171
ENSG00000181264,TLCD5,52,1.27254,20,-0.2186,9,-1.4427,55,1.37716,24,0.04074,11,-1.1483,13,-0.9195,20,-0.2351,15,-0.6400,21,-0.1870
ENSG00000196914,ARHGEF12,131,-0.8409,353,0.71137,380,0.83462,304,0.46816,243,0.10833,87,-1.4466,282,0.34623,328,0.59236,179,-0.3708,145,-0.8120
ENSG00000109929,SC5D,133,-0.0506,79,-0.8417,125,-0.1473,209,0.67306,102,-0.4621,138,0.01293,103,-0.4447,124,-0.1577,134,-0.0386,167,0.38571
ENSG00000137642,SORL1,333,-0.7240,458,-0.2336,649,0.31409,347,-0.6613,264,-1.0722,412,-0.3967,430,-0.3314,445,-0.2779,554,0.06230,831,0.94148
ENSG00000255248,MIR100HG,92,-0.2248,260,1.48294,176,0.81441,96,-0.1646,113,0.08841,51,-1.1318,48,-1.2173,148,0.51949,62,-0.8230,78,-0.5775
ENSG00000109971,HSPA8,227,-1.8878,295,-1.5010,553,-0.5522,642,-0.3242,858,0.13064,473,-0.7914,403,-1.0327,1486,1.03029,713,-0.1608,1278,1.02441
ENSG00000023171,GRAMD1B,8,-3.6906,104,0.11994,103,0.10827,70,-0.4927,86,-0.1622,111,0.23391,62,-0.6623,113,0.25608,190,1.11795,102,0.10874
ENSG00000166257,SCN3B,234,-1.1455,421,-0.2529,635,0.39607,97,-2.4535,164,-1.6788,418,-0.2668,471,-0.0805,979,1.11530,1401,1.76019,375,-0.5119
ENSG00000154144,TBRG1,103,-0.1919,121,0.05840,134,0.22787,68,-0.8311,81,-0.5547,103,-0.1931,106,-0.1442,157,0.48149,95,-0.3106,142,0.40419
ENSG00000110013,SIAE,51,-0.2387,50,-0.2840,42,-0.5331,59,-0.0221,40,-0.6045,30,-1.0388,37,-0.7289,79,0.44129,35,-0.8181,98,1.04807
ENSG00000154146,NRGN,438,-2.5871,1023,-1.3367,1897,-0.4008,917,-1.4994,1579,-0.6816,3021,0.33075,2825,0.22339,3016,0.32801,3261,0.45430,3822,0.93601
ENSG00000165478,HEPACAM,537,2.34386,40,-1.8876,16,-3.2484,561,2.43598,114,-0.3290,101,-0.5248,46,-1.6929,57,-1.3918,76,-0.9434,50,-1.7857
ENSG00000165495,PKNOX2,7,-2.1230,11,-1.5222,16,-0.9644,4,-2.9704,46,0.67517,26,-0.2148,29,-0.0430,52,0.87490,19,-0.6563,50,1.08957
ENSG00000149557,FEZ1,706,1.66126,123,-1.1659,159,-0.7756,283,0.11417,238,-0.1543,238,-0.1577,188,-0.5249,291,0.15771,190,-0.5035,247,-0.1170
ENSG00000149547,EI24,135,0.19607,92,-0.4000,125,0.08092,111,-0.1079,107,-0.1676,152,0.39212,160,0.47255,88,-0.4755,157,0.43522,101,-0.3143
ENSG00000134910,STT3A,27,0.18452,25,0.08607,10,-1.2094,40,0.83567,18,-0.4239,30,0.39783,9,-1.4406,11,-1.1499,37,0.72662,25,0.13524
ENSG00000109832,DDX25,7,-2.0074,11,-1.4912,20,-0.5741,30,0.00541,31,0.06056,12,-1.3243,35,0.25500,60,1.14789,26,-0.2134,41,0.66343
ENSG00000182934,SRPRA,23,-1.2181,42,-0.3304,65,0.34629,45,-0.2092,20,-1.4078,48,-0.1080,19,-1.5049,89,0.86431,39,-0.4361,77,0.82676
ENSG00000110074,FOXRED1,17,-1.0766,21,-0.8266,25,-0.5543,21,-0.7698,15,-1.3129,30,-0.2578,36,0.03379,53,0.62236,47,0.44935,54,0.85856
ENSG00000149571,KIRREL3,10,-1.3927,25,-0.0192,29,0.20410,9,-1.5543,27,0.09170,12,-1.0648,25,-0.0063,67,1.62834,6,-2.1268,31,0.40795
