Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000148482,SLC39A12,6,-1.8298,64,1.92251,40,1.21331,2,-3.5746,28,0.47146,22,0.07963
ENSG00000165995,CACNB2,2,-4.5659,5,-3.2312,39,-0.3872,75,1.08699,89,0.96556,35,-0.5938
ENSG00000241058,NSUN6,22,0.53784,16,0.08922,9,-0.8381,11,-0.6466,19,0.28038,25,0.88382
ENSG00000165997,ARL5B,15,-0.6487,18,-0.3991,16,-0.5871,24,0.11231,27,0.27359,32,0.59276
ENSG00000120594,PLXDC2,68,1.12286,73,1.24977,21,-0.8033,7,-2.6981,17,-1.0292,74,1.51523
ENSG00000078114,NEBL,116,-0.1083,282,1.37608,126,0.01996,91,-0.6470,194,0.72310,79,-0.7582
ENSG00000078403,MLLT10,32,0.53823,29,0.38266,11,-1.0873,15,-0.7651,49,1.29760,27,0.29502
ENSG00000136770,DNAJC1,38,0.57218,60,1.32301,21,-0.3816,12,-1.4662,54,1.14510,25,-0.0947
ENSG00000148444,COMMD3,59,0.96964,22,-0.6443,33,0.00907,37,0.27824,17,-0.9877,24,-0.4973
ENSG00000168283,BMI1,93,1.19926,50,0.15453,29,-0.7383,51,0.26842,25,-0.9054,34,-0.4829
ENSG00000150867,PIP4K2A,842,3.38521,348,1.42309,29,-2.5774,54,-1.9189,31,-2.3444,75,-1.1486
ENSG00000148450,MSRB2,63,-0.0909,64,-0.0541,99,0.74689,57,-0.3217,53,-0.3418,61,-0.1402
ENSG00000165312,OTUD1,6,-0.8050,15,0.44918,9,-0.2984,13,0.37216,21,1.02330,5,-1.3808
ENSG00000120549,KIAA1217,11,-1.6586,7,-2.3268,18,-1.0252,14,-1.6707,62,1.01576,99,2.34884
ENSG00000107863,ARHGAP21,752,1.61070,480,0.81324,173,-0.8789,170,-1.0806,334,0.21725,308,0.09602
ENSG00000099256,PRTFDC1,48,1.69114,31,0.88590,16,-0.1720,5,-2.0757,29,0.79822,16,-0.1413
ENSG00000151023,ENKUR,19,0.01056,43,1.34724,26,0.56435,11,-0.9916,16,-0.2711,16,-0.2376
ENSG00000185875,THNSL1,10,-0.1328,5,-1.2245,8,-0.5293,11,0.00328,7,-0.6081,19,1.05736
ENSG00000151025,GPR158,23,-2.1639,13,-3.0212,58,-0.8850,112,0.29356,74,-0.4608,207,1.45737
ENSG00000136750,GAD2,16,-2.5443,9,-3.4071,79,-0.2127,126,0.87229,186,1.21344,56,-0.7966
ENSG00000136754,ABI1,43,-0.7713,58,-0.3186,50,-0.5744,76,0.18327,89,0.37772,90,0.44356
ENSG00000107890,ANKRD26,121,0.04752,105,-0.1792,81,-0.6239,72,-0.9964,321,1.71960,148,0.41658
ENSG00000136758,YME1L1,66,-0.4840,65,-0.5132,70,-0.4444,108,0.42444,103,0.20204,95,0.08003
ENSG00000107897,ACBD5,100,0.83330,86,0.57983,55,-0.1323,51,-0.3563,56,-0.1073,52,-0.2590
ENSG00000099246,RAB18,83,-0.3229,86,-0.2786,79,-0.4306,130,0.58031,106,0.05223,86,-0.2922
ENSG00000150054,MPP7,0,-8.2658,0,-7.3043,7,-0.7965,26,2.49946,1,-2.9906,7,-0.8534
ENSG00000254635,WAC-AS1,68,-0.1513,36,-1.1302,58,-0.4376,65,-0.3079,162,1.28258,91,0.35469
ENSG00000095787,WAC,173,-0.1905,146,-0.4528,203,0.06948,189,-0.0665,241,0.33753,211,0.14314
ENSG00000165757,JCAD,3,-3.7811,33,-0.3207,32,-0.4298,44,0.15538,48,0.23603,64,0.82712
ENSG00000107951,MTPAP,12,-0.6078,10,-0.9805,16,-0.2901,23,0.47727,15,-0.3530,23,0.35016
ENSG00000148516,ZEB1,75,-0.8822,184,0.51288,130,-0.0563,109,-0.4429,153,0.20919,183,0.56961
ENSG00000165322,ARHGAP12,35,0.12547,46,0.54921,32,-0.0225,26,-0.4475,33,0.02916,37,0.22878
ENSG00000170759,KIF5B,646,1.31889,919,1.98697,219,-0.5007,131,-1.5569,296,0.00830,205,-0.6149
ENSG00000120616,EPC1,65,0.84384,79,1.18890,22,-0.9314,24,-0.9822,58,0.65723,42,0.14487
ENSG00000216937,CCDC7,129,0.87293,214,1.77761,96,0.43022,34,-1.5305,51,-0.6088,55,-0.5374
ENSG00000150093,ITGB1,194,2.29260,129,1.48283,34,-0.7443,18,-1.9980,82,0.68365,21,-1.5166
ENSG00000099250,NRP1,3,-2.5124,12,-0.4934,20,0.27077,11,-0.7906,29,0.85336,29,0.97283
ENSG00000148498,PARD3,19,0.47061,41,1.78575,16,0.15883,7,-1.3412,29,1.17006,4,-1.9216
ENSG00000108094,CUL2,34,-0.4777,26,-0.8854,21,-1.2850,69,1.04817,22,-1.1146,54,0.27839
ENSG00000095794,CREM,22,-1.0306,15,-1.6039,44,0.07677,50,0.37827,51,0.29655,46,0.13398
ENSG00000108100,CCNY,63,-0.7633,60,-0.8537,132,0.42690,119,0.32493,108,0.06715,86,-0.3336
ENSG00000198105,ZNF248,24,-0.2811,22,-0.4398,20,-0.5973,33,0.30711,29,0.00785,35,0.35818
ENSG00000175395,ZNF25,25,-1.3899,31,-1.0934,44,-0.6172,79,0.54731,77,0.30264,79,0.40284
ENSG00000189180,ZNF33A,90,0.62389,37,-0.7692,46,-0.5007,60,-0.0335,69,0.18690,72,0.30026
ENSG00000075407,ZNF37A,86,0.53150,69,0.17578,38,-0.8146,42,-0.7693,98,0.75553,90,0.69468
ENSG00000185904,LINC00839,1,-3.3208,2,-2.6299,10,-0.2197,15,0.69561,10,-0.2158,16,0.61573
ENSG00000196693,ZNF33B,12,-1.0101,12,-1.0500,18,-0.4737,24,-0.0426,30,0.33363,41,0.94718
ENSG00000165733,BMS1,67,0.20683,32,-0.9456,49,-0.2926,68,0.35126,54,-0.1382,61,0.06577
ENSG00000169826,CSGALNACT2,32,0.58738,56,1.54922,13,-0.9246,15,-0.7623,17,-0.3690,26,0.29575
ENSG00000198915,RASGEF1A,1,-4.1725,5,-2.3527,35,0.57799,31,0.42082,23,-0.1879,30,0.27637
ENSG00000169813,HNRNPF,83,1.78696,50,0.87575,31,0.13112,17,-1.0621,22,-0.4203,17,-0.8720
ENSG00000169740,ZNF32,50,-0.0879,34,-0.6800,55,0.06405,62,0.37975,36,-0.5959,52,-0.0349
ENSG00000107551,RASSF4,62,0.74835,77,1.11985,39,-0.0267,23,-1.0908,90,1.38412,17,-1.3525
ENSG00000165512,ZNF22,39,1.16073,46,1.46543,13,-0.6096,12,-0.8595,20,0.03838,15,-0.4355
ENSG00000172661,WASHC2C,24,-0.0780,14,-0.8945,10,-1.4633,31,0.53199,30,0.28905,31,0.39831
ENSG00000265354,TIMM23,10,-2.2723,12,-2.1118,51,0.08169,73,1.06766,29,-0.8014,45,-0.1437
ENSG00000266412,NCOA4,127,0.83170,62,-0.3106,54,-0.5866,76,0.01214,80,0.08697,77,0.01910
ENSG00000170324,FRMPD2,0,-5.5359,4,-2.3391,8,-1.4409,44,2.44677,15,-0.4693,9,-1.3846
ENSG00000107643,MAPK8,25,-0.9957,9,-2.4435,27,-0.9460,61,0.60868,52,0.13938,70,0.70512
ENSG00000128805,ARHGAP22,48,2.43788,32,1.62637,8,-0.6751,4,-1.8740,11,-0.2001,5,-1.4431
ENSG00000225830,ERCC6,23,0.13275,21,0.03146,15,-0.5577,13,-0.9135,31,0.63004,36,1.01912
ENSG00000197444,OGDHL,9,-2.7227,13,-2.1627,42,-0.5351,80,0.82714,88,0.68415,59,0.06302
ENSG00000227345,PARG,30,-0.2684,43,0.25988,38,0.11161,35,-0.0524,21,-0.8434,43,0.29937
ENSG00000099290,WASHC2A,50,0.32869,21,-0.9885,22,-1.0541,50,0.49026,36,-0.1900,49,0.32626
ENSG00000198964,SGMS1,60,1.61571,38,0.79133,18,-0.4054,11,-1.3408,36,0.71800,19,-0.3450
ENSG00000185532,PRKG1,8,-0.6003,12,-0.0804,7,-0.9654,5,-1.6955,45,2.22160,20,0.81818
ENSG00000177613,CSTF2T,57,0.98841,20,-0.6880,23,-0.5454,26,-0.4092,15,-1.1414,52,0.94520
ENSG00000122873,CISD1,60,-1.9424,71,-1.6771,155,-0.5571,333,1.16761,155,-0.5061,219,0.03273
ENSG00000072401,UBE2D1,19,-0.3859,8,-1.6993,20,-0.2911,27,0.30043,17,-0.4786,35,0.70064
ENSG00000108064,TFAM,36,0.04298,42,0.30502,21,-0.8130,35,0.05380,39,0.18888,40,0.25607
ENSG00000237949,LINC00844,567,3.40157,345,2.18334,27,-2.0794,7,-4.4099,9,-3.5648,49,-1.1793
ENSG00000165443,PHYHIPL,255,0.43425,186,-0.0730,119,-0.8197,174,-0.2367,89,-1.1911,336,1.04120
ENSG00000148541,FAM13C,216,2.46762,94,0.87881,22,-1.4553,28,-1.2846,34,-0.7502,50,-0.1436
ENSG00000108091,CCDC6,45,-0.8817,52,-0.6680,61,-0.4787,97,0.43295,74,-0.1412,103,0.45229
ENSG00000151150,ANK3,641,0.91509,342,-0.1108,267,-0.5434,305,-0.4025,297,-0.3322,503,0.57634
ENSG00000072422,RHOBTB1,37,1.54897,4,-1.9531,8,-0.8651,13,-0.2052,17,0.27319,16,0.17443
ENSG00000150347,ARID5B,159,1.49078,43,-0.6586,27,-1.4331,65,-0.0076,74,0.19032,65,-0.0159
ENSG00000138311,ZNF365,89,-0.2543,34,-1.6898,59,-0.9574,146,0.83456,90,-0.2408,119,0.23364
ENSG00000181915,ADO,79,0.70437,29,-0.8475,28,-1.0206,64,0.53358,34,-0.6371,55,0.12814
ENSG00000148572,NRBF2,25,-0.3163,19,-0.7070,16,-1.0869,49,1.27510,18,-0.8003,23,-0.4661
ENSG00000171988,JMJD1C,248,0.83938,154,0.06085,80,-1.0176,91,-0.9976,271,0.98917,218,0.71094
ENSG00000165476,REEP3,199,3.37396,90,1.57671,8,-2.2829,10,-2.2642,6,-2.5070,18,-1.0993
ENSG00000183230,CTNNA3,109,2.99848,86,2.43161,5,-2.2630,1,-5.0833,7,-1.5837,13,-0.8132
ENSG00000198739,LRRTM3,10,-2.3850,11,-2.2116,28,-0.9342,55,0.24517,35,-0.5276,106,1.50785
ENSG00000108176,DNAJC12,33,-0.2937,15,-1.5171,36,-0.1957,51,0.54889,41,0.01811,40,-0.0075
ENSG00000096717,SIRT1,22,0.67221,30,1.22814,12,-0.2803,8,-1.1825,19,0.45118,15,0.13977
ENSG00000148634,HERC4,54,0.52503,20,-1.0182,23,-0.8758,36,-0.1304,71,0.98443,45,0.26705
ENSG00000096746,HNRNPH3,170,0.77571,141,0.46636,74,-0.6099,92,-0.2983,103,-0.0465,116,0.16821
ENSG00000204130,RUFY2,178,0.93063,76,-0.4455,61,-0.8374,79,-0.5081,87,-0.2267,164,0.91680
ENSG00000122912,SLC25A16,13,-0.5197,1,-3.6153,15,-0.3032,19,0.08596,26,0.53707,27,0.73383
ENSG00000138336,TET1,27,0.83813,56,2.14693,13,-0.3999,3,-2.6347,14,-0.2296,21,0.46245
ENSG00000060339,CCAR1,213,0.74922,181,0.47598,85,-0.7795,99,-0.6341,164,0.31680,177,0.50311
ENSG00000165730,STOX1,11,-1.1024,57,1.44126,37,0.83343,13,-1.1219,31,0.39597,17,-0.5217
ENSG00000107625,DDX50,49,0.11659,30,-0.6324,36,-0.4057,48,0.14738,48,0.07790,54,0.30052
ENSG00000165732,DDX21,136,1.03755,96,0.45890,40,-0.9674,61,-0.3799,71,-0.0317,85,0.28064
ENSG00000198954,KIF1BP,71,-0.1586,29,-1.5167,43,-1.0005,109,0.82634,62,-0.3746,91,0.25102
ENSG00000122958,VPS26A,83,0.32280,53,-0.3845,63,-0.1298,71,0.08779,53,-0.3768,75,0.16567
ENSG00000156502,SUPV3L1,14,-0.6591,1,-3.6406,17,-0.4448,26,0.39073,38,0.88961,25,0.23694
ENSG00000156515,HK1,33,-2.5920,62,-1.6622,112,-0.8428,261,0.88031,163,-0.1996,255,0.58557
ENSG00000099282,TSPAN15,123,4.23543,26,0.70827,3,-2.3554,4,-2.3995,6,-1.4140,2,-2.8036
ENSG00000171224,FAM241B,3,-3.6867,2,-4.2521,30,-0.4590,71,1.67662,29,-0.5150,30,-0.4940
ENSG00000079332,SAR1A,85,0.01974,52,-0.7352,54,-0.7413,98,0.36487,99,0.26284,93,0.19597
ENSG00000180817,PPA1,254,0.04812,118,-1.1342,184,-0.4985,357,0.95182,169,-0.5913,189,-0.4543
ENSG00000172731,LRRC20,6,-1.9120,4,-2.4167,35,0.83821,26,0.43702,17,-0.3684,20,-0.1869
ENSG00000148730,EIF4EBP2,29,-0.6401,73,0.84462,55,0.42601,37,-0.3366,53,0.31000,32,-0.5009
ENSG00000166224,SGPL1,30,1.61725,22,1.05146,6,-1.0647,10,-0.3611,14,0.28901,5,-1.3392
ENSG00000166228,PCBD1,23,-0.9686,32,-0.4334,59,0.57160,55,0.61608,26,-0.7381,26,-0.8359
ENSG00000107731,UNC5B,96,3.34342,28,0.81381,9,-1.0753,4,-2.3867,15,-0.1567,6,-1.5496
ENSG00000107738,VSIR,12,-0.1448,22,0.82418,28,1.49755,5,-1.6348,32,1.50022,0,-5.4199
ENSG00000197746,PSAP,758,-0.1763,893,0.08203,519,-0.8284,996,0.38449,612,-0.5101,1021,0.33472
ENSG00000107742,SPOCK2,54,-1.8373,136,-0.4643,116,-0.7656,246,0.74705,181,-0.0122,211,0.25702
ENSG00000138303,ASCC1,27,1.40821,22,1.06352,7,-0.8799,8,-0.7167,7,-0.6898,12,0.10856
ENSG00000166295,ANAPC16,64,0.09534,52,-0.2296,68,0.20335,56,-0.1954,81,0.46468,56,-0.1486
ENSG00000168209,DDIT4,26,0.18905,101,2.74351,25,0.18720,8,-1.8110,22,-0.0748,8,-1.6090
ENSG00000148719,DNAJB12,47,0.93352,24,-0.1645,18,-0.6731,29,0.18385,29,0.15365,21,-0.4287
ENSG00000107745,MICU1,75,-0.2494,55,-0.7435,42,-1.2380,111,0.56479,61,-0.5728,126,0.65253
ENSG00000122884,P4HA1,43,1.36520,57,1.88701,8,-1.4229,6,-2.1190,16,-0.2434,26,0.61921
ENSG00000122882,ECD,26,0.54289,8,-1.3297,11,-0.8758,22,0.38518,10,-0.9044,26,0.57329
ENSG00000138286,FAM149B1,33,0.86402,25,0.41540,20,0.03146,23,0.36349,8,-1.3787,9,-1.3045
ENSG00000213551,DNAJC9,23,0.16065,5,-1.9224,16,-0.4171,20,-0.0757,49,1.43237,19,-0.1488
ENSG00000182180,MRPS16,55,0.41276,31,-0.4769,42,-0.0168,44,0.07143,54,0.39297,34,-0.3997
ENSG00000138279,ANXA7,80,-0.1492,59,-0.6228,58,-0.7040,108,0.50039,83,-0.0995,99,0.20484
ENSG00000107758,PPP3CB,60,-2.0326,53,-2.2118,173,-0.5010,287,0.52462,211,-0.1466,363,0.84497
ENSG00000166348,USP54,149,3.09035,73,1.55419,7,-2.1396,9,-2.1338,16,-0.9185,16,-1.0067
ENSG00000176986,SEC24C,27,-0.0299,22,-0.3664,20,-0.5207,28,0.07289,47,0.85629,27,-0.0571
ENSG00000196968,FUT11,19,0.18551,14,-0.2598,11,-0.6784,17,0.11733,16,-0.0640,21,0.41790
ENSG00000172586,CHCHD1,42,-1.0193,25,-1.7691,96,0.27101,121,0.99128,51,-0.7267,56,-0.6476
ENSG00000214655,ZSWIM8,31,0.48559,9,-1.4059,22,-0.0427,14,-0.9884,51,1.33600,30,0.49267
ENSG00000166507,NDST2,13,-0.1266,9,-0.7079,20,0.57008,13,-0.1865,16,0.09736,14,-0.0233
ENSG00000148660,CAMK2G,85,-1.2361,156,-0.3031,122,-0.7434,189,-0.0058,230,0.30973,307,0.90715
ENSG00000035403,VCL,6,-1.8730,33,0.64013,16,-0.5109,17,-0.5476,56,1.56110,24,0.12241
ENSG00000185009,AP3M1,19,0.09133,12,-0.6454,14,-0.3618,17,-0.1115,25,0.52719,22,0.37985
ENSG00000156110,ADK,24,-0.3328,32,0.11112,28,-0.1186,31,0.05652,18,-0.7587,38,0.43081
ENSG00000156650,KAT6B,146,0.77798,151,0.83671,60,-0.7004,55,-0.9839,173,1.07315,91,0.01921
ENSG00000156671,SAMD8,80,0.38085,62,-0.0310,46,-0.5462,59,-0.1368,42,-0.6413,91,0.67090
ENSG00000165637,VDAC2,80,-1.0634,71,-1.2402,109,-0.6376,252,1.24169,102,-0.6942,136,-0.2675
ENSG00000165655,ZNF503,10,-0.8206,3,-2.4216,16,-0.1760,13,-0.6120,18,0.03864,40,1.57568
ENSG00000156113,KCNMA1,47,-2.1921,81,-1.3961,148,-0.5347,199,-0.0367,260,0.40539,372,1.17596
ENSG00000148606,POLR3A,10,-2.1426,17,-1.2910,17,-1.4489,52,0.55943,34,-0.2814,75,1.14924
ENSG00000138326,RPS24,1187,0.07598,1924,0.87055,1735,0.79830,921,-0.4429,561,-1.0827,811,-0.5688
ENSG00000108175,ZMIZ1,48,0.13466,46,0.04969,40,-0.1543,29,-0.8388,74,0.83903,60,0.56155
ENSG00000108179,PPIF,91,1.36300,62,0.70043,25,-0.7809,42,0.09689,36,-0.1770,18,-1.3433
ENSG00000165424,ZCCHC24,309,2.65062,198,1.71402,56,-0.4382,12,-3.1417,66,-0.1439,33,-1.3044
ENSG00000225484,NUTM2B-AS1,22,0.46643,8,-1.0800,13,-0.4296,13,-0.5404,25,0.64330,25,0.76884
ENSG00000133678,TMEM254,15,0.16561,10,-0.5190,10,-0.4513,11,-0.4341,18,0.45750,21,0.77968
ENSG00000189129,PLAC9,1,-3.0412,0,-7.3387,30,1.72449,12,-0.1626,32,1.53353,0,-7.2121
ENSG00000122359,ANXA11,11,-2.9895,27,-1.7385,56,-0.7344,129,1.05399,107,0.34471,88,0.03379
ENSG00000122378,PRXL2A,157,-0.9925,313,0.07275,314,0.08183,297,-0.0149,278,-0.1174,364,0.35179
ENSG00000108219,TSPAN14,26,-0.2834,19,-0.7008,31,0.00214,28,-0.2291,44,0.55729,39,0.41096
ENSG00000185737,NRG3,5,-2.5173,12,-1.2946,25,-0.3148,38,0.60547,24,-0.3233,41,0.60806
ENSG00000165678,GHITM,113,-1.7159,103,-1.8590,275,-0.4074,541,1.17833,216,-0.7432,345,-0.0193
ENSG00000107771,CCSER2,181,0.21286,182,0.21969,135,-0.2746,141,-0.2513,115,-0.4930,214,0.55361
ENSG00000182771,GRID1,21,0.44476,21,0.47887,10,-0.7003,15,-0.0657,10,-0.6244,20,0.37320
ENSG00000062650,WAPL,64,0.59805,76,0.89597,30,-0.6413,30,-0.7627,58,0.43716,52,0.30800
ENSG00000122367,LDB3,182,3.94447,49,0.98048,2,-3.4825,3,-3.5959,18,-0.6162,15,-0.9508
ENSG00000107779,BMPR1A,15,0.06639,19,0.42095,13,-0.1712,7,-1.2506,23,0.73834,23,0.84786
ENSG00000173267,SNCG,10,-4.8484,7,-5.2841,152,-0.9527,578,2.63006,169,-0.7224,80,-1.9542
ENSG00000148671,ADIRF,22,-0.7388,63,0.90324,68,1.19734,15,-1.6439,92,1.57788,12,-1.7039
ENSG00000148672,GLUD1,143,-0.2837,435,1.58143,229,0.52817,80,-1.4840,281,0.80490,125,-0.5381
ENSG00000122376,SHLD2,13,0.14052,4,-1.6164,13,0.23839,13,0.29256,8,-0.5939,12,0.05505
ENSG00000223482,NUTM2A-AS1,68,1.12058,34,0.00104,28,-0.3404,26,-0.5365,22,-0.6598,45,0.49892
ENSG00000138138,ATAD1,53,-0.5947,42,-0.9573,49,-0.7822,95,0.47314,86,0.16225,99,0.43892
ENSG00000171862,PTEN,42,-1.0773,52,-0.7640,93,0.17481,80,-0.1380,123,0.60179,105,0.38596
ENSG00000138134,STAMBPL1,2,-3.0658,1,-4.0226,17,-0.0789,25,0.84423,14,-0.3261,22,0.41035
ENSG00000107798,LIPA,247,2.91399,83,0.75372,8,-2.9314,32,-0.9845,33,-0.6840,33,-0.7746
ENSG00000119922,IFIT2,91,3.12146,42,1.46728,4,-2.2038,5,-2.1795,7,-1.2962,11,-0.6920
ENSG00000119917,IFIT3,28,0.49872,44,1.27264,19,-0.1562,17,-0.3988,33,0.75196,7,-1.5876
ENSG00000185745,IFIT1,56,-0.2547,32,-1.0811,43,-0.6881,81,0.52495,49,-0.4484,85,0.48176
ENSG00000152778,IFIT5,33,0.61446,29,0.39665,10,-1.2704,28,0.54909,12,-0.9577,20,-0.1986
ENSG00000138182,KIF20B,36,1.10530,26,0.56441,8,-1.2067,11,-0.9733,28,0.67596,24,0.53140
ENSG00000148688,RPP30,26,0.02244,14,-0.8968,12,-1.2011,32,0.52998,23,-0.2102,34,0.48352
ENSG00000180628,PCGF5,87,0.61135,56,-0.1150,45,-0.4681,61,0.05692,80,0.45569,50,-0.3199
ENSG00000165338,HECTD2,8,-1.2797,4,-2.2161,16,-0.3135,21,0.21287,33,0.83466,26,0.49045
ENSG00000119938,PPP1R3C,22,-0.6543,106,2.00623,50,0.74073,11,-2.0357,75,1.36297,10,-1.9061
ENSG00000107854,TNKS2,61,0.75095,38,-0.0116,31,-0.3579,28,-0.6574,63,0.81618,42,0.19041
ENSG00000095564,BTAF1,47,1.56812,9,-0.9990,8,-1.2497,14,-0.5870,42,1.34062,16,-0.2167
ENSG00000107864,CPEB3,25,-1.1525,23,-1.2804,52,-0.0195,50,-0.1021,94,0.95646,66,0.40770
ENSG00000198060,MARCH5,14,-1.1848,26,-0.2492,21,-0.6051,39,0.60198,27,-0.1739,35,0.23135
ENSG00000138190,EXOC6,12,-1.6137,15,-1.2751,27,-0.5001,36,-0.0121,63,0.91710,54,0.75232
ENSG00000138207,RBP4,9,-2.3197,17,-1.4663,23,-1.0861,87,2.13207,31,-0.5399,17,-1.5256
ENSG00000148690,FRA10AC1,250,0.53968,201,0.18560,214,0.32254,148,-0.4104,185,0.05255,156,-0.2345
ENSG00000108231,LGI1,13,-2.3317,52,-0.3301,46,-0.5884,70,0.18354,100,0.71215,87,0.53652
ENSG00000173145,NOC3L,44,1.40700,29,0.70612,11,-0.8301,17,-0.1602,23,0.32563,9,-1.1799
ENSG00000108239,TBC1D12,190,3.00578,66,0.88593,10,-2.0534,14,-1.8464,48,0.37113,20,-1.0630
ENSG00000095637,SORBS1,61,-0.5644,93,0.08179,65,-0.5165,71,-0.4618,128,0.60745,136,0.81488
ENSG00000059573,ALDH18A1,9,-0.6855,10,-0.5859,15,0.06684,17,0.35341,16,0.14345,13,-0.1305
ENSG00000119977,TCTN3,8,-0.7965,18,0.46158,9,-0.6786,14,0.14066,30,1.30315,8,-0.7292
ENSG00000177853,ZNF518A,115,1.57338,88,1.10795,29,-0.7358,15,-1.9765,93,1.19797,40,-0.1987
ENSG00000197430,OPALIN,756,4.68004,193,1.17265,7,-3.9366,9,-3.9075,8,-3.6736,19,-2.4957
ENSG00000077147,TM9SF3,154,0.51539,110,-0.0238,75,-0.6795,108,-0.0866,106,-0.0881,140,0.40792
ENSG00000196233,LCOR,75,1.30697,71,1.20840,16,-1.2253,11,-2.0210,73,1.27448,39,0.24932
ENSG00000187122,SLIT1,6,-3.3880,11,-2.5618,39,-0.7748,65,0.09682,46,-0.4517,141,1.65375
ENSG00000052749,RRP12,6,-2.0242,6,-2.0667,15,-0.8411,36,0.87381,35,0.54045,28,0.20439
ENSG00000171314,PGAM1,129,-1.7326,155,-1.4591,349,-0.2498,640,1.26087,243,-0.7806,322,-0.3866
ENSG00000171311,EXOSC1,21,0.07893,13,-0.6972,16,-0.4111,25,0.56843,19,-0.0507,17,-0.2607
ENSG00000171307,ZDHHC16,7,-1.2490,3,-2.3063,9,-0.8047,24,1.10256,15,-0.0685,16,0.06783
ENSG00000155229,MMS19,35,0.13270,37,0.21955,19,-0.8621,33,0.09823,39,0.33586,34,0.13694
ENSG00000171160,MORN4,5,-2.5696,24,-0.3531,30,0.01134,31,0.09730,42,0.54795,36,0.35153
ENSG00000155252,PI4K2A,10,-1.1648,3,-2.7870,21,-0.0525,30,0.71260,33,0.65141,18,-0.3642
ENSG00000119986,AVPI1,12,-0.7922,3,-2.6056,14,-0.5747,30,1.01181,14,-0.5626,23,0.17562
ENSG00000155256,ZFYVE27,11,-1.1468,4,-2.6701,10,-1.3547,30,0.62915,39,0.84247,31,0.50832
ENSG00000155265,GOLGA7B,9,-1.8303,13,-1.3384,38,0.35461,26,-0.3674,49,0.74567,45,0.68164
ENSG00000095713,CRTAC1,17,-1.3288,3,-3.8774,18,-1.3759,67,1.27011,33,-0.3593,52,0.37952
ENSG00000107521,HPS1,23,-0.0708,18,-0.3905,17,-0.5783,28,0.42144,29,0.29265,22,-0.1176
ENSG00000172987,HPSE2,5,-1.3409,15,0.27111,27,1.53265,5,-1.5104,17,0.47126,12,-0.0751
ENSG00000119946,CNNM1,7,-2.7776,5,-3.4368,20,-1.4709,51,0.05234,87,0.92302,101,1.40705
ENSG00000120053,GOT1,60,-2.4041,54,-2.5488,126,-1.3923,517,1.63193,215,-0.4876,292,-0.0087
ENSG00000155287,SLC25A28,41,0.50988,35,0.23588,19,-0.7792,26,-0.2639,39,0.44254,35,0.28678
ENSG00000119929,CUTC,31,1.11893,34,1.29250,10,-0.7121,14,-0.2726,12,-0.3390,9,-0.8320
ENSG00000014919,COX15,24,0.32378,14,-0.4950,14,-0.5596,27,0.72638,13,-0.6394,16,-0.3876
ENSG00000196072,BLOC1S2,44,-0.7934,45,-0.7577,68,-0.1252,104,0.91019,38,-0.9787,62,-0.2849
ENSG00000099194,SCD,2737,3.08615,1511,1.76497,282,-1.0832,97,-3.0273,292,-0.9519,231,-1.4026
ENSG00000235823,OLMALINC,265,2.56715,185,1.81514,35,-1.0302,20,-2.1379,32,-1.0771,39,-0.8567
ENSG00000166136,NDUFB8,230,-0.9983,277,-0.7154,578,0.50315,613,0.85182,221,-1.0605,246,-0.9690
ENSG00000166135,HIF1AN,24,-0.0165,15,-0.7337,14,-0.8880,29,0.47622,32,0.46576,24,0.00072
ENSG00000119906,SLF2,147,1.91876,91,1.03227,26,-1.0104,12,-2.4940,104,1.26137,46,-0.1071
ENSG00000055950,MRPL43,77,0.80803,27,-0.8622,43,-0.1622,53,0.28038,42,-0.1857,37,-0.4171
ENSG00000107816,LZTS2,89,2.35671,29,0.34869,16,-0.6828,11,-1.3870,27,0.21059,19,-0.4049
ENSG00000186862,PDZD7,5,-1.4845,1,-3.1945,8,-0.8821,22,1.13549,12,-0.2095,16,0.26608
ENSG00000107819,SFXN3,28,-0.5128,14,-1.5510,33,-0.2389,41,0.15997,50,0.41059,50,0.47558
ENSG00000166167,BTRC,27,-1.1034,31,-0.9245,30,-1.0594,63,0.25995,44,-0.3988,104,1.16361
ENSG00000166171,DPCD,10,-1.6486,18,-0.8079,40,0.41631,44,0.87696,22,-0.5296,19,-0.8539
ENSG00000166169,POLL,10,-0.0840,4,-1.3468,11,0.04348,8,-0.6245,32,1.82231,9,-0.2445
ENSG00000107829,FBXW4,54,0.69192,76,1.28880,36,0.04744,23,-0.8635,41,0.26520,25,-0.5531
ENSG00000107833,NPM3,6,-1.3165,6,-1.2817,10,-0.5268,21,0.98132,15,0.09072,12,-0.2019
ENSG00000198408,OGA,169,-0.3460,173,-0.3106,139,-0.7071,204,-0.0770,264,0.35396,312,0.71989
ENSG00000120049,KCNIP2,8,-2.1588,14,-1.4584,39,0.08032,50,0.74977,75,1.16989,16,-1.3724
ENSG00000120029,ARMH3,19,0.63624,6,-1.1968,9,-0.6198,14,0.28659,15,0.31045,12,-0.0542
