Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000186862,PDZD7,9,-0.9022,3,-2.3735,28,0.81097,30,1.09451,12,-0.5249,24,0.54702,9,-1.0111,6,-1.5203,19,0.16579
ENSG00000107819,SFXN3,54,0.29371,53,0.26708,43,-0.0570,54,0.35404,63,0.56539,29,-0.6591,33,-0.4527,25,-0.8934,38,-0.2570
ENSG00000166167,BTRC,34,-0.7684,24,-1.2720,77,0.52515,90,0.93091,45,-0.3172,60,0.11097,70,0.38171,24,-1.3054,42,-0.4409
ENSG00000166171,DPCD,10,-1.6742,10,-1.6530,27,-0.1219,35,0.31759,47,0.75164,28,-0.0692,44,0.66389,22,-0.4242,36,0.32956
ENSG00000107829,FBXW4,72,0.72242,44,-0.0699,30,-0.6630,33,-0.5961,46,-0.0190,19,-1.3749,77,0.83647,52,0.19191,58,0.34650
ENSG00000198408,OGA,223,-0.5298,238,-0.4274,472,0.67998,319,0.03912,395,0.38042,227,-0.5039,255,-0.3208,308,-0.0217,367,0.25931
ENSG00000120049,KCNIP2,1,-4.6410,19,-0.4774,20,-0.3966,14,-1.0905,65,1.53459,30,0.20734,24,-0.1513,51,1.09651,26,-0.0220
ENSG00000120029,ARMH3,17,-0.2517,27,0.47092,15,-0.4657,13,-0.7274,28,0.52803,13,-0.6833,20,-0.0435,24,0.28216,32,0.73854
ENSG00000166197,NOLC1,80,-0.3430,31,-1.7878,141,0.56234,91,-0.1662,120,0.29407,121,0.31389,84,-0.2792,134,0.47909,106,0.09233
ENSG00000107862,GBF1,16,-1.0995,25,-0.3913,41,0.40694,45,0.63750,33,0.03860,45,0.53720,20,-0.7155,28,-0.1928,23,-0.5412
ENSG00000059915,PSD,34,-2.6255,148,-0.4265,111,-0.8673,172,-0.2035,353,1.00615,89,-1.2042,370,1.08785,283,0.62621,202,0.06722
ENSG00000107872,FBXL15,11,-2.4874,33,-0.9173,67,0.18774,70,0.30037,95,0.77372,73,0.32694,81,0.50329,78,0.43726,17,-1.9225
ENSG00000107874,CUEDC2,40,-0.8301,80,0.27623,52,-0.3990,59,-0.2313,50,-0.4771,134,1.15299,73,0.13216,66,-0.0479,62,-0.1392
ENSG00000269609,RPARP-AS1,11,-1.1304,21,-0.0874,16,-0.5609,18,-0.3426,21,-0.0867,40,0.92715,21,-0.1067,15,-0.5789,43,1.08164
ENSG00000138107,ACTR1A,73,-0.5417,102,-0.0169,100,-0.0457,162,0.88072,92,-0.1715,100,-0.0478,69,-0.6124,68,-0.6531,100,-0.0464
ENSG00000171206,TRIM8,64,0.39162,36,-0.5126,27,-0.9791,32,-0.7542,46,-0.1359,59,0.26111,73,0.61080,76,0.66218,58,0.21364
ENSG00000138175,ARL3,56,-1.0400,111,0.03649,83,-0.4180,85,-0.4268,170,0.73110,144,0.45517,107,-0.0336,174,0.76795,74,-0.6086
ENSG00000166272,WBP1L,41,0.34615,45,0.51780,23,-0.5273,20,-0.8648,35,0.10070,51,0.73016,24,-0.4817,50,0.69320,19,-0.8353
ENSG00000166275,BORCS7,78,-0.2240,127,0.54903,80,-0.1904,89,-0.0260,89,-0.0232,86,-0.0840,90,-0.0145,100,0.16701,76,-0.2769
ENSG00000148842,CNNM2,15,-0.8114,63,1.51937,26,0.02810,27,0.05466,23,-0.1476,20,-0.4251,17,-0.6125,18,-0.5931,22,-0.2206
ENSG00000076685,NT5C2,45,0.30711,34,-0.1665,29,-0.4230,34,-0.1493,13,-1.5847,30,-0.3274,29,-0.4053,63,0.85193,63,0.85223
ENSG00000148798,INA,10,-4.1025,36,-2.2196,254,0.81358,188,0.35152,248,0.76951,303,1.12363,98,-0.7258,117,-0.4461,112,-0.5066
ENSG00000173915,ATP5MD,115,-1.9288,344,-0.2629,362,-0.1841,291,-0.5806,595,0.62444,823,1.19016,644,0.76104,380,-0.1088,220,-0.9546
ENSG00000148843,PDCD11,28,-0.2850,32,-0.1011,46,0.49017,34,0.01486,35,0.07672,13,-1.4854,24,-0.5148,26,-0.4053,66,1.10872
ENSG00000107954,NEURL1,8,-2.7063,51,-0.0524,46,-0.2272,52,-0.0493,90,0.86846,42,-0.3585,71,0.47553,59,0.18424,59,0.16690
ENSG00000107957,SH3PXD2A,224,1.76735,67,-0.3094,54,-0.6339,76,-0.1202,73,-0.1632,61,-0.4450,72,-0.1867,43,-0.9771,66,-0.3268
ENSG00000065613,SLK,195,0.02747,160,-0.2840,276,0.60141,116,-0.8530,276,0.59964,134,-0.5634,110,-0.8583,325,0.87753,206,0.11638
ENSG00000148834,GSTO1,69,-0.8666,102,-0.2756,143,0.26447,168,0.61934,122,0.00904,212,0.92847,88,-0.4991,69,-0.8786,70,-0.8446
ENSG00000156395,SORCS3,7,-2.1299,21,-0.6180,16,-0.9686,66,1.58427,16,-1.0201,25,-0.3448,22,-0.4979,18,-0.7804,49,0.77191
ENSG00000108018,SORCS1,1,-4.7441,33,0.06901,40,0.36715,53,0.99208,42,0.44443,13,-1.3372,28,-0.1996,26,-0.3345,29,-0.1441
ENSG00000108039,XPNPEP1,22,0.22450,17,-0.2434,15,-0.3807,17,-0.2652,28,0.58582,22,0.21470,5,-2.0399,19,0.00362,32,0.82843
ENSG00000148700,ADD3,707,1.26832,485,0.60731,119,-1.5840,122,-1.6599,146,-1.2828,165,-1.0997,399,0.28579,749,1.37378,332,-0.0124
ENSG00000119950,MXI1,210,1.14516,99,-0.1207,42,-1.4134,64,-0.8657,72,-0.6010,151,0.56761,121,0.20792,168,0.75187,73,-0.5991
ENSG00000119953,SMNDC1,42,0.14450,16,-1.3608,48,0.35627,30,-0.4469,40,0.06802,46,0.29207,32,-0.3088,44,0.22448,57,0.64879
ENSG00000108055,SMC3,230,1.07346,86,-0.5344,127,0.07379,81,-0.7045,84,-0.5831,90,-0.4651,111,-0.1400,203,0.85495,120,-0.0151
ENSG00000150593,PDCD4,63,0.44268,12,-2.0840,37,-0.3735,45,-0.0908,63,0.46515,55,0.24124,48,-0.0021,79,0.84309,28,-0.8247
ENSG00000214413,BBIP1,61,1.10255,45,0.60313,18,-0.8349,35,0.22621,26,-0.2619,28,-0.1619,31,-0.0268,20,-0.6933,12,-1.4047
ENSG00000108061,SHOC2,99,-0.8360,119,-0.5530,212,0.36412,163,-0.0734,205,0.30772,173,0.03170,142,-0.2825,192,0.20598,227,0.47413
ENSG00000119927,GPAM,14,-1.1756,52,0.87339,6,-2.3504,11,-1.5863,5,-2.7367,48,0.73916,37,0.29149,96,2.01170,26,-0.2800
ENSG00000151532,VTI1A,11,-0.6549,16,-0.0982,16,-0.1191,14,-0.3744,11,-0.6550,23,0.47171,18,0.07060,31,0.95139,18,0.07527
ENSG00000148737,TCF7L2,29,-0.4392,53,0.48664,14,-1.5911,25,-0.7193,20,-0.9930,54,0.52124,22,-0.8608,101,1.64521,45,0.24260
ENSG00000196865,NHLRC2,34,0.86414,15,-0.3949,28,0.53094,20,0.05524,3,-2.6429,4,-2.3860,9,-1.2283,35,0.94058,30,0.66724
ENSG00000043591,ADRB1,5,-2.5218,12,-1.2442,56,1.19760,21,-0.4406,55,1.15936,16,-0.8199,24,-0.1981,47,0.88744,16,-0.7809
ENSG00000165813,CCDC186,102,-0.3199,35,-1.9403,249,1.15351,118,-0.1114,154,0.33342,120,-0.0707,59,-1.1741,147,0.25061,153,0.32054
ENSG00000169129,AFAP1L2,21,-0.1063,11,-1.0988,20,-0.1843,11,-1.2268,37,0.80457,16,-0.5091,30,0.41933,30,0.42506,41,0.95692
ENSG00000099204,ABLIM1,85,-0.5995,234,1.06209,52,-1.3348,77,-0.8155,59,-1.1372,121,-0.0357,109,-0.2072,267,1.29964,159,0.40626
ENSG00000151553,FAM160B1,23,-0.4340,47,0.71895,41,0.49966,37,0.40110,16,-0.9786,13,-1.2406,27,-0.1736,32,0.08300,28,-0.1300
ENSG00000165832,TRUB1,14,-1.7911,43,-0.1266,83,0.94489,63,0.56568,72,0.70048,56,0.29239,23,-1.1020,23,-1.0884,27,-0.8348
ENSG00000107518,ATRNL1,7,-4.1341,81,-0.6528,198,0.77996,122,-0.0222,248,1.17740,184,0.65605,86,-0.5609,105,-0.2626,80,-0.6693
ENSG00000165868,HSPA12A,52,-1.7316,108,-0.6302,214,0.45423,265,0.95499,163,0.00903,210,0.41971,101,-0.7372,62,-1.4644,180,0.16746
ENSG00000187164,SHTN1,1491,2.71374,181,-1.0385,285,-0.3405,219,-0.8230,237,-0.6275,248,-0.5584,300,-0.2578,152,-1.2981,201,-0.8756
ENSG00000165650,PDZD8,99,0.92428,22,-1.4250,57,0.02122,59,0.07761,58,0.03786,69,0.31639,36,-0.6874,69,0.32461,37,-0.6664
ENSG00000229847,EMX2OS,33,0.17411,26,-0.2015,3,-3.3643,9,-1.9006,14,-1.0677,23,-0.4018,65,1.35660,79,1.70649,33,0.17588
ENSG00000170370,EMX2,89,0.79240,16,-1.8666,6,-3.1652,9,-2.8486,45,-0.3005,23,-1.3166,92,0.86065,206,2.41968,53,-0.0473
ENSG00000107560,RAB11FIP2,94,-0.6186,160,0.22495,165,0.27744,130,-0.1250,161,0.23698,132,-0.0895,69,-1.0918,192,0.52598,160,0.22023
ENSG00000165669,FAM204A,82,-0.5345,107,-0.1109,151,0.44340,85,-0.5163,124,0.12478,94,-0.3163,110,-0.0628,162,0.56560,147,0.40278
ENSG00000151893,CACUL1,63,-0.1532,19,-1.9570,85,0.32658,59,-0.2787,125,0.98008,79,0.20358,60,-0.2240,41,-0.8033,103,0.64749
ENSG00000107581,EIF3A,615,0.71780,342,-0.2412,516,0.42288,364,-0.1607,432,0.13288,321,-0.3424,256,-0.6889,452,0.20510,318,-0.3543
ENSG00000119979,DENND10,30,-0.6621,44,-0.0462,34,-0.4485,57,0.41708,53,0.23683,28,-0.7694,41,-0.1471,61,0.46888,50,0.15713
ENSG00000183605,SFXN4,24,0.29929,11,-0.8354,15,-0.4046,23,0.29847,14,-0.5325,17,-0.2356,21,0.10101,18,-0.1124,30,0.68164
ENSG00000165672,PRDX3,59,-0.7956,91,-0.1377,90,-0.1520,145,0.72543,117,0.27895,137,0.53234,86,-0.2256,74,-0.4435,44,-1.2313
ENSG00000151923,TIAL1,78,0.77718,16,-1.7145,49,0.00189,49,0.00344,33,-0.6087,54,0.17387,36,-0.4593,53,0.15337,69,0.58362
ENSG00000151929,BAG3,17,-0.8732,185,3.73953,0,-8.7884,4,-2.9196,0,-6.2777,2,-3.5172,13,-1.2811,50,0.79146,30,-0.0474
ENSG00000198825,INPP5F,73,-2.1867,351,0.21764,434,0.57189,510,0.99590,200,-0.6680,559,1.00497,145,-1.1589,83,-1.9811,198,-0.6804
ENSG00000107651,SEC23IP,24,-0.3460,46,0.72283,33,0.15392,33,0.19556,15,-1.0264,17,-0.8459,19,-0.6753,23,-0.4186,54,0.98545
ENSG00000120008,WDR11,37,0.75076,6,-1.9868,23,-0.0332,28,0.36438,10,-1.2588,15,-0.7017,12,-0.9408,23,-0.0014,50,1.26594
ENSG00000066468,FGFR2,372,2.66852,215,1.50269,11,-3.1628,32,-1.6666,4,-4.4861,28,-1.7435,39,-1.2848,90,0.01273,71,-0.3565
ENSG00000107669,ATE1,88,0.30510,114,0.74417,69,-0.0706,72,-0.0137,63,-0.2176,42,-0.8614,54,-0.4583,71,-0.0463,81,0.17437
ENSG00000138162,TACC2,17,-1.3971,16,-1.4232,56,0.46227,70,0.98201,40,-0.0577,43,0.04412,23,-0.9062,54,0.41627,30,-0.5163
ENSG00000107679,PLEKHA1,178,0.71801,124,0.12356,139,0.31304,135,0.29676,109,-0.0787,100,-0.2196,53,-1.1969,54,-1.1609,121,0.08444
ENSG00000166033,HTRA1,409,0.23526,1402,2.56493,31,-3.6096,151,-1.4196,41,-3.2127,289,-0.3194,234,-0.6435,613,0.91793,211,-0.8083
ENSG00000095574,IKZF5,74,2.06725,12,-0.9353,20,-0.1988,23,0.03401,15,-0.6389,7,-1.7451,25,0.16749,17,-0.4348,11,-1.0859
ENSG00000196177,ACADSB,30,-0.5102,31,-0.4835,28,-0.6163,66,0.86292,46,0.13132,50,0.26832,23,-0.9402,49,0.23722,32,-0.4173
ENSG00000154473,BUB3,50,0.41202,30,-0.3978,38,-0.0354,40,0.06085,45,0.25345,32,-0.3057,39,0.02896,26,-0.6251,47,0.29987
ENSG00000154478,GPR26,0,-9.0080,0,-7.4655,97,1.79570,5,-2.9511,138,2.55409,9,-1.9928,1,-4.5682,64,1.02837,27,-0.3931
ENSG00000182022,CHST15,1,-4.9066,41,0.55884,27,-0.1111,55,1.27059,23,-0.3939,17,-0.8275,32,0.12012,8,-1.9853,33,0.21479
ENSG00000065154,OAT,84,-1.1785,280,0.72904,206,0.21928,263,0.72474,120,-0.6297,306,0.88051,72,-1.4176,96,-0.9690,108,-0.7915
ENSG00000107902,LHPP,608,3.53264,122,0.20109,22,-2.3694,40,-1.6324,24,-2.2785,34,-1.7723,108,-0.0017,42,-1.4510,38,-1.5851
ENSG00000189319,FAM53B,64,2.13466,30,0.69599,4,-2.3855,17,-0.2700,16,-0.2445,15,-0.4072,10,-0.9834,6,-1.6468,15,-0.4242
ENSG00000203791,EEF1AKMT2,22,0.21434,46,1.51389,21,0.18763,16,-0.2704,21,0.16267,15,-0.3535,17,-0.1137,6,-1.7542,8,-1.2275
ENSG00000165660,ABRAXAS2,9,-1.0034,9,-1.0003,26,0.55435,35,1.23302,21,0.22076,10,-0.8792,3,-2.7090,24,0.39039,13,-0.5838
ENSG00000019995,ZRANB1,77,-0.5267,115,0.09620,149,0.52050,108,0.00048,128,0.27119,88,-0.3262,71,-0.6531,109,0.01644,128,0.26846
ENSG00000175029,CTBP2,41,-0.3489,91,0.93817,39,-0.4314,46,-0.2137,33,-0.6783,43,-0.2628,58,0.19725,61,0.26967,57,0.15317
ENSG00000107938,EDRF1,18,0.11523,1,-3.8184,30,0.98371,25,0.82958,7,-1.3389,16,0.00214,17,0.05743,7,-1.1582,17,0.05880
ENSG00000188690,UROS,66,-1.0547,179,0.50912,130,-0.0192,118,-0.1961,125,-0.0813,196,0.65899,154,0.25290,119,-0.1503,108,-0.3044
ENSG00000107949,BCCIP,63,0.25942,17,-1.6945,57,0.09133,40,-0.4986,59,0.16435,38,-0.5305,53,-0.0259,88,0.82748,79,0.64450
ENSG00000150760,DOCK1,143,2.21627,56,0.45932,6,-2.9397,10,-2.2736,25,-0.8043,40,-0.0830,34,-0.3168,50,0.30304,44,0.09867
ENSG00000132334,PTPRE,51,0.02695,33,-0.6479,54,0.12029,59,0.30994,52,0.07801,26,-0.9800,34,-0.5868,63,0.39161,66,0.46960
ENSG00000170430,MGMT,27,0.66868,8,-1.1415,23,0.43188,25,0.64342,13,-0.4117,8,-1.2382,19,0.10874,19,0.10983,9,-0.9431
ENSG00000108010,GLRX3,22,-0.8237,18,-1.1383,36,-0.0445,49,0.52706,36,-0.0415,50,0.47624,44,0.25964,26,-0.5447,41,0.17257
ENSG00000176769,TCERG1L,1,-4.2678,0,-6.5023,63,2.28445,10,-0.8831,23,0.43916,25,0.58217,4,-2.1706,32,1.00112,7,-1.3093
ENSG00000175470,PPP2R2D,22,-1.1152,44,-0.0541,43,-0.0983,65,0.65656,60,0.44149,40,-0.2259,37,-0.3295,37,-0.3435,45,-0.0290
ENSG00000176171,BNIP3,130,-1.2953,432,0.59680,302,0.00673,394,0.50980,271,-0.1623,379,0.37903,248,-0.3014,245,-0.3224,207,-0.5840
ENSG00000188385,JAKMIP3,39,1.09136,24,0.27994,15,-0.4972,22,0.10146,12,-0.7846,15,-0.4378,8,-1.3281,7,-1.6591,40,1.10112
ENSG00000151640,DPYSL4,19,-0.8659,56,0.81811,39,0.23240,46,0.57296,30,-0.2090,33,-0.0571,26,-0.3952,15,-1.2081,28,-0.2729
ENSG00000165752,STK32C,14,-1.8519,50,0.05337,49,0.01832,71,0.72540,54,0.17424,25,-1.0017,48,-0.0250,35,-0.4844,66,0.51662
ENSG00000148814,LRRC27,7,-1.4005,1,-3.9262,20,0.15329,15,-0.2691,14,-0.4344,31,0.86027,21,0.24223,20,0.16456,36,1.16843
ENSG00000068383,INPP5A,25,-1.3531,40,-0.6425,72,0.29332,85,0.66761,84,0.55708,52,-0.2345,59,-0.0264,53,-0.1825,44,-0.4868
ENSG00000148826,NKX6-2,364,4.64296,64,0.43515,0,-5.7885,14,-1.9924,0,-8.3711,12,-2.1313,19,-1.4487,0,-9.4428,4,-3.6522
ENSG00000197177,ADGRA1,6,-3.0920,25,-0.9272,40,-0.2460,73,0.87466,53,0.19980,91,1.13279,34,-0.4769,24,-1.0261,45,-0.0453
ENSG00000171798,KNDC1,27,-1.8062,101,0.19206,95,0.09816,106,0.30433,153,0.88352,66,-0.4803,91,0.02412,69,-0.4089,82,-0.1371
ENSG00000130640,TUBGCP2,38,-0.8663,63,-0.0981,86,0.42123,101,0.79960,72,0.11902,54,-0.3156,33,-1.0830,62,-0.1235,56,-0.2814
ENSG00000130643,CALY,13,-4.5856,176,-0.7864,456,0.74205,437,0.78145,406,0.54717,437,0.66833,117,-1.4036,221,-0.4319,208,-0.5303
ENSG00000127884,ECHS1,110,-0.3279,165,0.31526,103,-0.4257,160,0.30571,157,0.23753,140,0.05304,161,0.27564,89,-0.6492,109,-0.3368
ENSG00000148824,MTG1,26,0.52427,23,0.29992,22,0.26003,11,-0.8713,28,0.63366,19,0.00659,12,-0.6936,19,0.04988,17,-0.1796
ENSG00000203772,SPRN,4,-3.8132,77,0.45393,58,-3.7249,94,0.92918,67,0.22353,37,-0.6991,40,-0.5842,44,-0.4318,66,0.20541
ENSG00000171772,SYCE1,1,-4.1385,19,-0.5795,44,0.79612,25,-0.1139,32,0.27532,62,1.39772,25,-0.1013,20,-0.4486,16,-0.7745
ENSG00000177963,RIC8A,29,-0.6155,53,0.30975,41,-0.0836,65,0.76889,48,0.15346,24,-0.9129,23,-0.9663,39,-0.1670,47,0.12584
ENSG00000142082,SIRT3,16,-0.8127,40,0.59233,20,-0.4707,25,-0.1482,33,0.30033,20,-0.5160,45,0.78634,22,-0.3262,29,0.06387
ENSG00000185627,PSMD13,55,-0.3056,52,-0.3874,77,0.21841,102,0.80486,60,-0.1676,48,-0.5212,52,-0.4075,55,-0.3124,66,-0.0084
ENSG00000142089,IFITM3,102,1.77992,55,0.65157,0,-6.4786,10,-2.0595,7,-2.4968,3,-3.6386,58,0.74746,68,1.01408,55,0.65330
ENSG00000182272,B4GALNT4,50,-0.4586,54,-0.3507,39,-0.8298,64,-0.0810,67,-0.0197,38,-0.8867,63,-0.0971,131,1.11404,102,0.68564
ENSG00000185187,SIGIRR,46,1.07619,14,-0.7930,11,-1.2133,23,-0.0946,10,-1.3685,20,-0.2946,29,0.27529,38,0.75159,28,0.21248
ENSG00000174915,PTDSS2,41,0.47995,41,0.48897,21,-0.5886,28,-0.0985,18,-0.7546,9,-1.7617,32,0.11420,35,0.24468,47,0.73017
ENSG00000023191,RNH1,129,1.49931,115,1.29244,27,-1.0506,40,-0.5123,18,-1.6460,42,-0.3826,58,0.11757,37,-0.5819,31,-0.8650
ENSG00000174775,HRAS,99,-0.0706,113,0.12914,70,-0.6086,102,-0.0402,137,0.44311,124,0.28219,151,0.61637,79,-0.4339,63,-0.7826
ENSG00000177030,DEAF1,48,-1.0802,179,1.03240,52,-0.9654,94,-0.0539,93,-0.0510,95,-0.0239,123,0.40036,119,0.33937,68,-0.5520
ENSG00000177156,TALDO1,199,1.21565,144,0.65372,76,-0.3791,108,0.21208,67,-0.5743,113,0.25397,69,-0.5360,47,-1.1096,35,-1.5631
ENSG00000177225,GATD1,49,0.84506,30,0.03259,16,-0.8794,16,-1.0355,28,-0.0876,18,-0.7411,34,0.24922,30,0.05346,56,1.06740
ENSG00000184524,CEND1,56,-2.6097,190,-0.7912,347,0.15310,543,1.06411,288,-0.1469,506,0.77775,306,-0.0515,142,-1.2413,239,-0.4418
ENSG00000177542,SLC25A22,15,-2.6984,127,0.51565,83,-0.1702,175,1.28943,86,-0.1167,63,-0.6037,95,0.04409,30,-1.7107,74,-0.3491
ENSG00000177600,RPLP2,1074,0.57776,750,-0.0100,370,-1.1062,496,-0.7231,761,0.01187,877,0.24152,1433,1.07554,763,0.01693,529,-0.5592
ENSG00000177666,PNPLA2,21,0.09238,12,-0.7060,20,-0.0077,26,0.49644,20,0.06103,18,-0.1493,12,-0.7999,17,-0.2044,25,0.39134
ENSG00000177700,POLR2L,68,-1.1776,177,0.30440,69,-1.1609,122,-0.3208,184,0.36909,225,0.70725,235,0.78030,166,0.20619,96,-0.6647
ENSG00000177830,CHID1,54,-0.3667,78,0.21301,60,-0.2035,93,0.58311,70,0.04353,61,-0.1776,54,-0.3613,34,-1.0780,85,0.35325
ENSG00000183020,AP2A2,61,-1.3555,123,-0.2696,169,0.23673,189,0.47492,206,0.55860,127,-0.2221,113,-0.4106,141,-0.0567,145,-0.0144
ENSG00000078902,TOLLIP,41,-2.4903,254,0.27829,240,0.18875,368,1.06839,208,-0.0435,209,-0.0340,205,-0.0691,95,-1.2478,149,-0.5655
ENSG00000174672,BRSK2,43,-0.6713,41,-0.7580,54,-0.3369,96,0.70499,83,0.35676,49,-0.4895,83,0.35665,44,-0.6548,76,0.21700
ENSG00000182208,MOB2,24,0.09020,16,-0.5252,23,0.04297,29,0.47503,21,-0.1502,35,0.70535,21,-0.0842,7,-1.7908,21,-0.1400
ENSG00000184545,DUSP8,23,-1.3928,33,-0.8515,42,-0.4692,42,-0.5216,77,0.48059,28,-1.0716,125,1.32031,68,0.27552,91,0.76254
ENSG00000244242,IFITM10,17,-0.9088,80,1.60721,15,-1.1561,60,1.29595,5,-2.5793,42,0.49114,17,-0.9702,8,-1.9821,9,-1.8942
ENSG00000117984,CTSD,294,-0.2006,551,0.83187,270,-0.3342,482,0.69723,213,-0.6999,340,0.02848,253,-0.4391,232,-0.5709,221,-0.6495
ENSG00000214026,MRPL23,28,0.04250,49,0.95118,18,-0.6743,28,0.01379,20,-0.4932,32,0.23226,31,0.21343,25,-0.1481,16,-0.7999
ENSG00000110651,CD81,372,0.52860,380,0.56183,131,-1.1151,229,-0.2859,159,-0.8194,259,-0.0626,244,-0.1600,419,0.72758,271,0.01224
ENSG00000184281,TSSC4,20,0.11580,12,-0.6620,12,-0.6937,17,-0.1173,26,0.55835,28,0.65463,19,0.05737,15,-0.3398,19,0.02422
ENSG00000269821,KCNQ1OT1,280,1.38996,13,-3.3187,154,0.35940,101,-0.3479,6,-4.4100,26,-2.3761,38,-1.7998,62,-1.0749,456,2.38568
ENSG00000129757,CDKN1C,344,3.45558,74,0.27819,19,-1.7711,56,-0.1934,6,-3.4816,33,-0.9885,22,-1.5598,0,-8.9755,13,-2.3332
ENSG00000205531,NAP1L4,184,0.39866,120,-0.2906,137,-0.0793,138,-0.0797,139,-0.0585,131,-0.1449,127,-0.1984,196,0.49810,131,-0.1527
ENSG00000110619,CARS,38,-0.6848,31,-1.0225,78,0.42923,70,0.28646,57,-0.0597,122,1.19619,57,-0.0704,41,-0.5669,33,-0.9340
ENSG00000005801,ZNF195,33,0.53340,28,0.25683,27,0.23304,24,0.04247,12,-0.9756,21,-0.1852,10,-1.2932,36,0.71313,20,-0.2761
ENSG00000177105,RHOG,168,3.82005,62,1.39658,2,-3.7696,6,-2.3450,3,-3.1078,7,-1.9449,13,-1.0989,2,-3.3804,2,-3.9245
ENSG00000167323,STIM1,16,-1.9961,147,1.56562,34,-0.8637,92,0.85201,51,-0.2184,14,-2.1836,64,0.14084,12,-2.3303,68,0.22762
ENSG00000167325,RRM1,29,-0.2511,51,0.66378,43,0.39429,37,0.16004,27,-0.3470,25,-0.4662,19,-0.8847,38,0.20758,32,-0.1002
ENSG00000051009,FAM160A2,14,-0.2678,29,0.84798,32,1.04150,19,0.13882,20,0.20394,7,-1.4141,13,-0.3911,10,-0.8286,9,-0.8945
ENSG00000110148,CCKBR,0,-5.1012,13,-1.0920,32,0.26593,52,1.30163,24,-0.1925,36,0.45964,33,0.32130,7,-1.9007,20,-0.4313
ENSG00000166311,SMPD1,75,0.91638,62,0.59200,40,-0.0922,57,0.51370,32,-0.4648,35,-0.3110,24,-0.9103,27,-0.7341,21,-1.0594
ENSG00000166313,APBB1,393,0.16300,397,0.17894,385,0.12838,554,0.85806,279,-0.3810,333,-0.1027,303,-0.2546,136,-1.4824,219,-0.7575
ENSG00000132254,ARFIP2,30,-0.4194,72,1.01716,57,0.62486,43,0.16465,35,-0.1490,30,-0.3987,19,-1.0855,40,0.05857,20,-1.0107
ENSG00000132286,TIMM10B,32,-0.0384,21,-0.6506,38,0.23137,38,0.29829,29,-0.1831,55,0.84832,37,0.21502,26,-0.3472,11,-1.6004
ENSG00000132275,RRP8,30,0.64074,4,-2.3955,16,-0.3705,18,-0.1632,13,-0.6906,12,-0.8015,31,0.68153,43,1.26087,17,-0.2741
ENSG00000166333,ILK,54,0.58429,10,-1.9523,33,-0.1881,25,-0.6957,36,-0.0704,35,-0.0861,37,-0.0071,70,1.03240,49,0.44696
ENSG00000166337,TAF10,77,0.38219,56,-0.1345,28,-1.2085,64,0.10291,51,-0.2645,72,0.26670,87,0.58772,62,0.03473,46,-0.4297
ENSG00000166340,TPP1,119,0.35155,333,2.25733,63,-0.6439,47,-1.1747,22,-2.2040,59,-0.7422,61,-0.6932,118,0.34035,85,-0.1791
ENSG00000158042,MRPL17,19,-0.6787,25,-0.2776,31,0.03951,33,0.19131,37,0.34498,41,0.49759,30,0.00284,29,-0.0684,21,-0.5329
ENSG00000175390,EIF3F,84,-0.2839,29,-1.8641,77,-0.4145,82,-0.3566,105,0.07790,119,0.27718,152,0.67980,129,0.41266,144,0.58519
ENSG00000166402,TUB,13,-1.8981,17,-1.5518,44,-0.1022,49,0.04895,70,0.63377,60,0.38098,50,0.08556,84,0.95433,37,-0.3697
ENSG00000166405,RIC3,37,-0.4291,14,-1.8934,68,0.55432,53,0.16873,37,-0.4258,56,0.23357,42,-0.2089,27,-0.9238,98,1.17102
ENSG00000166441,RPL27A,806,0.62322,677,0.33275,238,-1.2997,300,-1.0300,491,-0.1824,601,0.13967,1146,1.24020,543,-0.0236,409,-0.4718
ENSG00000166444,ST5,24,0.10012,46,1.21387,6,-1.9356,22,0.02241,9,-1.3431,14,-0.7133,25,0.19719,28,0.35554,26,0.22663
ENSG00000166452,AKIP1,11,-0.6752,21,0.26699,13,-0.4481,22,0.42177,19,0.08202,24,0.47761,15,-0.3048,14,-0.3629,16,-0.1757
ENSG00000175348,TMEM9B,82,0.23214,117,0.81845,58,-0.3275,80,0.20411,69,-0.0457,53,-0.4573,56,-0.3681,41,-0.8416,76,0.09499
ENSG00000175352,NRIP3,11,-3.1759,118,0.33714,77,-0.3537,145,0.78839,45,-1.1523,118,0.34138,96,0.00610,84,-0.2157,119,0.35584
ENSG00000184014,DENND5A,183,1.45441,172,1.34015,32,-1.3433,61,-0.4323,23,-1.8483,103,0.44028,49,-0.7225,41,-0.9892,56,-0.5238
ENSG00000166471,TMEM41B,52,0.45615,72,0.99376,25,-0.7238,56,0.65355,22,-0.9096,24,-0.7761,31,-0.3599,23,-0.8545,34,-0.2230
ENSG00000205339,IPO7,105,-0.2049,81,-0.6069,181,0.68246,134,0.21657,130,0.14289,149,0.35791,91,-0.4203,128,0.10889,59,-1.0760
