Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000149187,CELF1,233,0.61680,151,-0.2495,132,-0.4034,174,0.07704
ENSG00000213619,NDUFS3,61,-1.1573,156,0.70066,113,-0.1542,114,-0.1414
ENSG00000110536,PTPMT1,15,-1.0734,26,-0.2361,23,-0.3328,53,1.21407
ENSG00000123444,KBTBD4,11,-0.8534,28,1.22483,19,-0.0144,5,-2.0965
ENSG00000172247,C1QTNF4,188,-0.4479,264,0.21558,251,0.05238,243,-0.0093
ENSG00000109919,MTCH2,53,-0.3288,69,0.23013,63,-0.0172,61,-0.0638
ENSG00000109920,FNBP4,111,1.54393,31,-1.1222,29,-0.9089,63,0.37852
ENSG00000149177,PTPRJ,34,-0.1786,48,0.73137,24,-0.7468,29,-0.4670
ENSG00000149136,SSRP1,118,0.62823,70,-0.4407,58,-0.6324,110,0.49548
ENSG00000186907,RTN4RL2,46,-0.1972,65,0.71529,38,-0.4991,35,-0.6501
ENSG00000134809,TIMM10,14,-1.9292,56,0.48910,59,0.38425,47,-0.0084
ENSG00000156587,UBE2L6,8,-2.0101,24,-0.4719,39,0.51321,54,1.15867
ENSG00000166793,YPEL4,32,-0.7822,64,0.63745,54,0.08843,37,-0.5733
ENSG00000156599,ZDHHC5,20,-0.2330,26,0.33541,16,-0.5468,24,0.13739
ENSG00000156603,MED19,61,0.24558,58,0.20917,38,-0.5663,50,-0.1143
ENSG00000213593,TMX2,94,-0.1507,116,0.35604,84,-0.3459,95,-0.1353
ENSG00000211450,SELENOH,85,-1.3744,249,0.69731,272,0.59340,103,-1.0775
ENSG00000198561,CTNND1,38,0.17374,29,-0.4763,23,-0.6720,58,0.96514
ENSG00000186660,ZFP91,218,0.48192,127,-0.6501,167,0.00074,216,0.46248
ENSG00000110042,DTX4,22,-0.3175,23,-0.3947,36,0.52421,32,0.33163
ENSG00000110048,OSBP,59,0.27454,57,0.34967,36,-0.5812,40,-0.4037
ENSG00000166900,STX3,29,0.52533,25,0.39064,19,-0.2064,9,-1.4737
ENSG00000166902,MRPL16,28,-0.5722,47,0.53718,41,0.08569,28,-0.5498
ENSG00000110107,PRPF19,122,-0.3208,199,0.94413,100,-0.6551,88,-0.8550
ENSG00000110108,TMEM109,17,-0.7790,35,0.64623,23,-0.3247,26,-0.1315
ENSG00000006118,TMEM132A,53,-0.9803,93,-0.0775,88,-0.1632,155,0.89165
ENSG00000167986,DDB1,72,-1.0291,170,0.72513,101,-0.4642,134,0.01795
ENSG00000149476,TKFC,12,-0.4539,18,0.23592,21,0.45077,12,-0.5454
ENSG00000149532,CPSF7,49,0.06875,49,0.10405,39,-0.3098,48,0.04480
ENSG00000167985,SDHAF2,27,-0.5948,42,0.24148,40,0.06789,39,0.04540
ENSG00000011347,SYT7,300,0.91338,203,0.26533,144,-0.4292,64,-1.7272
ENSG00000134780,DAGLA,26,-0.3185,37,0.37074,35,0.16305,23,-0.5615
ENSG00000124920,MYRF,32,0.39789,9,-2.1075,19,-0.4449,67,2.00323
ENSG00000134825,TMEM258,37,-1.7663,130,0.45255,140,0.42189,108,-0.0523
ENSG00000168496,FEN1,17,-0.2201,25,0.79394,15,-0.3764,10,-0.9579
ENSG00000134824,FADS2,33,-1.0555,41,-0.9810,59,-0.0925,150,1.78733
ENSG00000149485,FADS1,45,-0.5972,28,-1.7160,29,-1.2751,207,2.66816
ENSG00000221968,FADS3,37,0.04033,38,0.13975,23,-0.7480,44,0.33117
ENSG00000167996,FTH1,807,-1.7029,1847,-0.5317,4727,1.42785,2479,0.13614
ENSG00000162174,ASRGL1,73,-0.6656,65,-1.1548,138,0.43764,223,1.42337
ENSG00000124942,AHNAK,20,-1.1793,5,-3.8139,32,-0.4393,163,3.48918
ENSG00000254772,EEF1G,125,-1.3888,234,-0.5383,461,0.85496,435,0.73852
ENSG00000149541,B3GAT3,31,-1.0968,67,0.27115,65,0.11834,71,0.25961
ENSG00000089597,GANAB,35,-0.5973,60,0.55016,36,-0.5525,52,0.08508
ENSG00000204922,UQCC3,17,-1.4015,45,0.34108,41,0.03851,49,0.36960
ENSG00000162191,UBXN1,44,-0.7174,58,-0.3504,96,0.64359,84,0.41012
ENSG00000168000,BSCL2,282,-0.6900,550,0.79378,353,-0.3132,317,-0.4941
ENSG00000162188,GNG3,286,-0.7368,551,0.64273,508,0.24753,263,-0.8734
ENSG00000214753,HNRNPUL2,198,0.18786,155,-0.3432,239,0.53627,155,-0.2460
ENSG00000162222,TTC9C,22,-0.0887,32,0.98182,17,-0.5340,9,-1.5167
ENSG00000168002,POLR2G,26,-1.0299,52,0.11770,58,0.27181,59,0.30564
ENSG00000162231,NXF1,18,-0.4249,25,0.19874,14,-0.8658,34,0.66416
ENSG00000162236,STX5,21,-0.9027,44,0.55270,32,-0.2091,36,0.00666
ENSG00000133316,WDR74,27,0.00739,28,0.13397,30,0.23750,19,-0.5451
ENSG00000168003,SLC3A2,28,-1.2195,61,0.05498,31,-1.0848,117,1.30244
ENSG00000168539,CHRM1,90,0.41174,79,0.28201,50,-0.5961,55,-0.4444
ENSG00000176485,PLAAT3,47,-0.5772,38,-1.2287,58,-0.1999,161,1.85690
ENSG00000184743,ATL3,13,-0.4958,17,-0.2335,14,-0.4891,32,1.03168
ENSG00000133318,RTN3,1656,-0.2022,2749,1.29690,998,-1.0388,702,-1.5920
ENSG00000188070,C11orf95,15,-1.0993,35,0.36394,40,0.49410,25,-0.3306
ENSG00000072518,MARK2,54,0.18470,47,-0.0728,55,0.20982,41,-0.3119
ENSG00000176340,COX8A,101,-2.0117,381,0.20687,568,0.89185,322,-0.1636
ENSG00000167770,OTUB1,137,-0.2716,195,0.57197,140,-0.2336,117,-0.5441
ENSG00000126500,FLRT1,20,0.17430,22,0.55107,14,-0.4289,11,-0.8747
ENSG00000168439,STIP1,66,-0.3877,100,0.52553,59,-0.5769,82,-0.0197
ENSG00000149743,TRPT1,5,-1.8683,18,0.02397,29,0.91430,18,0.06646
ENSG00000149761,NUDT22,20,-0.6175,33,0.26958,34,0.23247,27,-0.1659
ENSG00000110011,DNAJC4,20,-1.0192,38,-0.0228,53,0.60896,41,0.14670
ENSG00000173511,VEGFB,17,-2.2021,56,-0.4530,95,0.62170,119,1.08730
ENSG00000173486,FKBP2,16,-1.9684,60,0.26108,77,0.64386,57,0.06742
ENSG00000173457,PPP1R14B,9,-1.5915,23,-0.2073,37,0.68688,35,0.57449
ENSG00000002330,BAD,55,-1.0858,107,0.01407,143,0.54181,119,0.20418
ENSG00000173264,GPR137,17,-1.2996,41,0.21670,45,0.32880,43,0.23245
ENSG00000173153,ESRRA,16,-1.2045,41,0.55879,42,0.39508,25,-0.5117
ENSG00000173113,TRMT112,44,-1.4197,135,0.74016,120,0.22081,79,-0.5015
ENSG00000126432,PRDX5,281,-0.8455,505,0.22420,704,0.77081,311,-0.6808
ENSG00000162302,RPS6KA4,30,-0.4592,37,-0.0827,46,0.31634,43,0.20354
ENSG00000110076,NRXN2,256,0.50601,163,-0.4317,172,-0.2021,231,0.31312
ENSG00000168066,SF1,121,-0.2614,147,0.12819,114,-0.3562,169,0.33578
ENSG00000168067,MAP4K2,76,0.63909,35,-0.9429,71,0.51227,59,0.16845
ENSG00000133895,MEN1,23,-0.0810,33,0.93690,13,-1.0459,15,-0.7808
ENSG00000110047,EHD1,28,0.44427,16,-0.7098,15,-0.6438,38,0.98716
ENSG00000110046,ATG2A,17,-0.1412,14,-0.6849,22,0.25045,29,0.82032
ENSG00000068971,PPP2R5B,43,-0.5412,66,0.33404,65,0.16833,50,-0.2723
ENSG00000213465,ARL2,99,-0.6534,161,0.28644,155,0.11041,143,-0.0307
ENSG00000110025,SNX15,12,-0.8696,20,-0.0036,18,-0.1649,30,0.75120
ENSG00000168061,SAC3D1,13,-0.9783,27,0.25602,35,0.62691,19,-0.3973
ENSG00000162300,ZFPL1,12,-0.8781,25,0.47499,24,0.23132,17,-0.3487
ENSG00000149823,VPS51,51,-1.1799,120,0.42078,113,0.14985,106,0.03624
ENSG00000149809,TM7SF2,67,-0.1369,87,0.51938,60,-0.3205,54,-0.4913
ENSG00000149806,FAU,140,-1.9122,381,-0.4473,898,1.32294,522,0.23760
ENSG00000162298,SYVN1,7,-1.9799,29,0.51009,23,-0.1054,31,0.44910
ENSG00000149792,MRPL49,17,-0.3635,26,0.64943,17,-0.3277,15,-0.5008
ENSG00000014216,CAPN1,14,-1.4044,47,1.10780,27,-0.3785,24,-0.5193
ENSG00000133884,DPF2,21,-0.2655,26,0.25090,21,-0.2621,25,0.07566
ENSG00000245532,NEAT1,203,1.25216,22,-3.0046,46,-1.3731,283,2.05908
ENSG00000251562,MALAT1,45148,3.55238,2335,-3.0148,2898,-2.1914,8581,-0.4807
ENSG00000142186,SCYL1,26,-1.2875,72,0.64293,60,0.08357,51,-0.2168
ENSG00000168056,LTBP3,32,-0.8075,46,-0.2815,58,0.20450,78,0.78399
ENSG00000176973,FAM89B,14,-1.6753,45,0.28751,54,0.49712,43,0.09621
ENSG00000173442,EHBP1L1,28,-0.6264,42,0.15082,50,0.38488,37,-0.1310
ENSG00000173327,MAP3K11,22,0.38932,11,-1.0014,16,-0.1750,31,1.05711
ENSG00000197136,PCNX3,18,-0.5321,36,1.14308,17,-0.6799,13,-1.0481
ENSG00000173039,RELA,8,-1.1590,15,-0.3088,18,0.14617,29,1.01518
ENSG00000172977,KAT5,24,-0.6849,42,0.44968,33,-0.1567,36,-0.0172
ENSG00000172922,RNASEH2C,17,-1.2163,39,0.13081,50,0.53192,39,0.10070
ENSG00000172757,CFL1,592,-0.4907,939,0.49857,755,-0.0762,645,-0.3480
ENSG00000172803,SNX32,17,-0.5276,33,1.01062,11,-1.2345,20,-0.2942
ENSG00000172500,FIBP,57,-0.7454,104,0.42789,100,0.21456,73,-0.3390
ENSG00000175602,CCDC85B,276,-0.8135,426,-0.1295,754,0.98784,368,-0.3385
ENSG00000175573,C11orf68,52,-0.5253,83,0.42335,72,0.02250,61,-0.2839
ENSG00000175550,DRAP1,59,-1.2129,112,-0.2324,209,1.01816,126,0.05124
ENSG00000175467,SART1,23,-0.5770,35,0.23703,24,-0.4728,42,0.48175
ENSG00000175376,EIF1AD,22,0.10566,24,0.49897,15,-0.5170,15,-0.5494
ENSG00000175334,BANF1,30,-1.4905,83,0.25623,76,0.02267,101,0.53626
ENSG00000087365,SF3B2,227,0.45575,167,-0.1337,113,-0.7495,212,0.32703
ENSG00000175115,PACS1,54,0.19691,50,0.08411,40,-0.3126,47,-0.0553
ENSG00000174996,KLC2,70,-0.8598,147,0.69133,131,0.20296,73,-0.7948
ENSG00000174903,RAB1B,71,-0.3214,90,0.12107,86,0.00337,91,0.09134
ENSG00000174871,CNIH2,42,-1.3940,97,-0.0439,164,0.95822,94,-0.0823
ENSG00000174851,YIF1A,13,-0.9209,18,-0.6124,21,-0.2176,50,1.47424
ENSG00000179292,TMEM151A,69,-0.2252,90,0.38613,61,-0.4280,76,-0.0453
ENSG00000174684,B4GAT1,307,-0.4050,528,0.96279,251,-0.7363,255,-0.7090
ENSG00000174547,MRPL11,7,-1.9691,29,0.44077,36,0.70024,20,-0.3297
ENSG00000174516,PELI3,26,-0.8593,52,0.50369,55,0.44954,28,-0.7535
ENSG00000174483,BBS1,10,-1.3933,28,0.45512,26,0.16007,25,0.07664
ENSG00000174165,ZDHHC24,25,-0.2206,26,-0.2021,30,0.10580,36,0.40028
ENSG00000174080,CTSF,89,-0.7050,141,0.09196,111,-0.3445,195,0.66617
ENSG00000173992,CCS,24,-0.3383,32,0.16587,32,0.14686,28,-0.1187
ENSG00000239306,RBM14,35,-0.2820,42,0.04060,44,0.09842,44,0.09443
ENSG00000173933,RBM4,56,-0.6790,106,0.71586,54,-0.7201,83,-0.0038
ENSG00000173914,RBM4B,14,-0.3366,21,0.57326,7,-1.4432,21,0.35453
ENSG00000173898,SPTBN2,132,-0.1480,117,-0.4904,220,0.80201,143,-0.0042
ENSG00000173599,PC,26,-0.8096,35,-0.3965,59,0.65715,55,0.50959
ENSG00000173621,LRFN4,31,0.04950,38,0.68481,22,-0.4784,17,-0.9542
ENSG00000173227,SYT12,79,0.58305,61,0.14805,46,-0.3700,39,-0.6580
ENSG00000173120,KDM2A,74,0.71751,47,-0.1448,37,-0.4942,46,-0.1555
ENSG00000173020,GRK2,114,-0.1006,108,-0.2712,142,0.29666,136,0.21852
ENSG00000172932,ANKRD13D,35,-0.3639,46,0.17122,41,-0.1033,47,0.14500
ENSG00000175482,POLD4,15,-0.7266,22,-0.1838,31,0.47823,29,0.36106
ENSG00000172531,PPP1CA,72,-0.0545,87,0.40990,67,-0.1972,56,-0.4980
ENSG00000172508,CARNS1,38,0.19416,13,-2.0106,18,-1.0692,101,2.34425
ENSG00000110711,AIP,13,-1.8325,46,0.21120,58,0.56447,47,0.19596
ENSG00000110697,PITPNM1,26,-0.7832,31,-0.6763,80,1.25446,45,0.13757
ENSG00000167797,CDK2AP2,14,-0.8647,17,-0.6708,38,0.91196,32,0.60639
ENSG00000084207,GSTP1,62,-1.3756,119,-0.4791,186,0.46076,248,1.03413
ENSG00000167792,NDUFV1,160,-0.6511,297,0.70324,224,-0.0795,163,-0.6167
ENSG00000110717,NDUFS8,58,-1.3897,143,0.14226,208,0.79564,123,-0.1759
ENSG00000110721,CHKA,22,-0.4558,29,-0.0064,28,-0.1130,38,0.48056
ENSG00000110066,KMT5B,76,0.49688,45,-0.5980,41,-0.5803,88,0.78444
ENSG00000171067,C11orf24,15,-0.4854,25,0.68800,20,0.04975,11,-0.9541
ENSG00000110075,PPP6R3,37,-0.0014,39,0.16870,23,-0.7867,44,0.34871
ENSG00000110090,CPT1A,19,-0.1569,18,-0.3654,14,-0.6437,37,1.05920
ENSG00000197345,MRPL21,60,-0.6153,103,0.51398,88,0.03638,68,-0.3976
ENSG00000110092,CCND1,14,-0.4586,9,-1.4349,24,0.48996,40,1.50845
ENSG00000131626,PPFIA1,115,0.84958,41,-1.2934,48,-0.7182,138,1.22159
ENSG00000085733,CTTN,85,0.08087,92,0.35104,73,-0.1824,58,-0.5638
ENSG00000162105,SHANK2,69,-0.1681,76,-0.0160,81,0.10091,80,0.08385
ENSG00000172893,DHCR7,27,-0.1284,29,-0.0092,23,-0.4035,38,0.46124
ENSG00000137522,RNF121,25,0.06180,28,0.38575,25,0.02094,14,-0.8989
ENSG00000137497,NUMA1,99,0.49408,57,-0.6527,54,-0.5794,119,0.84813
ENSG00000149357,LAMTOR1,58,-1.0845,123,0.23673,128,0.23113,126,0.19533
ENSG00000110200,ANAPC15,21,-1.4668,49,-0.1024,92,1.11090,46,-0.1769
ENSG00000162129,CLPB,59,-0.0591,58,-0.1152,59,-0.0413,71,0.27387
ENSG00000186642,PDE2A,82,-0.6651,140,0.39003,128,0.07646,111,-0.1666
ENSG00000214530,STARD10,30,-0.6653,51,0.40484,49,0.17554,37,-0.3109
ENSG00000137478,FCHSD2,26,-0.0513,19,-0.8199,36,0.53156,39,0.65799
ENSG00000110237,ARHGEF17,54,-0.3304,79,0.56654,62,-0.0875,44,-0.6447
ENSG00000054965,FAM168A,94,-0.4449,127,0.11456,119,-0.0438,140,0.24124
ENSG00000021300,PLEKHB1,59,-1.5992,71,-1.7116,271,1.01930,366,1.69415
ENSG00000175582,RAB6A,257,-0.1784,345,0.55344,239,-0.3082,209,-0.5279
ENSG00000175581,MRPL48,16,-0.9501,32,0.31607,34,0.31543,26,-0.1071
ENSG00000181924,COA4,7,-1.7954,17,-0.5515,31,0.74060,35,0.99251
ENSG00000175575,PAAF1,34,-0.6087,54,0.29053,59,0.35659,39,-0.3721
ENSG00000214517,PPME1,193,0.64325,158,0.42074,91,-0.6750,69,-1.1180
ENSG00000165434,PGM2L1,626,0.61851,512,0.37514,260,-0.9139,297,-0.6950
ENSG00000077514,POLD3,30,0.61463,20,-0.2370,9,-1.4662,31,0.64203
ENSG00000166439,RNF169,32,0.88376,16,-0.4312,16,-0.3889,20,0.00321
ENSG00000166435,XRRA1,45,0.50890,32,-0.1486,24,-0.5810,38,0.18144
ENSG00000118363,SPCS2,87,-0.7529,143,0.12164,144,0.08649,163,0.31918
ENSG00000137486,ARRB1,53,-0.6461,77,-0.0524,90,0.24652,95,0.35638
ENSG00000149273,RPS3,110,-1.5994,237,-0.5223,543,1.18997,368,0.41109
ENSG00000158555,GDPD5,22,0.13568,26,0.72851,16,-0.4602,9,-1.2631
ENSG00000171533,MAP6,82,-0.1993,107,0.41779,88,-0.0747,69,-0.4875
ENSG00000198382,UVRAG,58,1.31786,28,-0.1237,11,-1.5969,23,-0.4286
ENSG00000137492,THAP12,50,0.22575,40,-0.2396,29,-0.6919,63,0.65382
ENSG00000179240,GVQW3,32,1.17051,12,-0.8523,21,0.33398,12,-0.5477
ENSG00000078124,ACER3,71,0.47658,45,-0.5008,42,-0.4604,77,0.61662
ENSG00000149260,CAPN5,10,-0.9694,21,0.36760,24,0.47277,15,-0.3985
ENSG00000149269,PAK1,239,-0.5162,449,1.03004,255,-0.4080,164,-1.1296
ENSG00000074201,CLNS1A,40,-0.5763,61,0.22555,38,-0.6337,78,0.59660
ENSG00000048649,RSF1,585,0.84354,262,-0.8299,328,-0.2207,483,0.47197
ENSG00000151366,NDUFC2,122,-1.3344,384,1.06720,225,-0.3460,203,-0.5178
ENSG00000033327,GAB2,29,0.14145,17,-0.9416,38,0.65337,35,0.51924
ENSG00000149256,TENM4,48,0.60949,34,-0.0152,26,-0.4814,30,-0.2486
ENSG00000182103,FAM181B,6,-2.2153,10,-1.8400,23,-0.2049,86,2.77833
ENSG00000137509,PRCP,22,-1.1683,44,-0.0062,34,-0.4495,78,1.05979
ENSG00000137502,RAB30,62,-0.1744,70,0.07666,44,-0.7471,95,0.59124
ENSG00000165494,PCF11,131,1.16668,45,-1.0291,57,-0.3870,91,0.44272
ENSG00000137494,ANKRD42,49,0.30218,43,0.10250,43,0.04711,29,-0.6244
ENSG00000137500,CCDC90B,28,-0.3627,36,0.06478,37,0.07134,38,0.14872
ENSG00000150672,DLG2,218,0.42509,137,-0.5656,185,0.11721,205,0.30798
ENSG00000171204,TMEM126B,18,-1.6784,59,0.36617,53,0.05853,65,0.42085
ENSG00000171202,TMEM126A,13,-1.5642,40,0.33631,55,0.79404,27,-0.4577
ENSG00000137504,CREBZF,40,0.46704,31,-0.0108,29,-0.0850,23,-0.4595
ENSG00000137501,SYTL2,129,0.59545,80,-0.3829,111,0.30540,73,-0.4099
ENSG00000073921,PICALM,91,0.00969,108,0.47701,46,-1.1410,94,0.06511
ENSG00000074266,EED,26,0.08290,29,0.33464,14,-0.9718,27,0.12715
ENSG00000149196,HIKESHI,18,-1.6685,69,0.90674,50,-0.0272,41,-0.3794
ENSG00000151376,ME3,23,-0.5614,47,1.12728,25,-0.4829,15,-1.2308
ENSG00000166575,TMEM135,21,-0.1960,28,0.52818,18,-0.4868,20,-0.2785
ENSG00000168959,GRM5,156,0.62580,121,0.24814,79,-0.5818,72,-0.7326
ENSG00000110172,CHORDC1,98,0.75280,74,0.36539,30,-1.2664,45,-0.6339
ENSG00000165323,FAT3,110,0.53349,86,0.10983,53,-0.7375,75,-0.1636
ENSG00000180773,SLC36A4,37,-0.3388,57,0.71244,34,-0.4713,33,-0.5079
ENSG00000166004,CEP295,81,1.32495,32,-0.5613,33,-0.3389,29,-0.5468
ENSG00000166012,TAF1D,165,0.35693,119,-0.3145,181,0.53697,99,-0.5295
ENSG00000182919,C11orf54,22,0.01274,21,-0.0796,10,-1.1952,34,0.86063
ENSG00000042429,MED17,16,-0.3098,23,0.43557,15,-0.4705,19,-0.0185
ENSG00000168876,ANKRD49,54,1.71273,12,-1.4125,14,-0.8622,29,0.43670
ENSG00000166025,AMOTL1,35,0.39015,20,-0.7594,41,0.71899,27,-0.0497
ENSG00000150316,CWC15,110,-0.2606,125,-0.0461,115,-0.1770,163,0.44813
ENSG00000263465,SRSF8,85,-0.2037,109,0.38523,104,0.15620,62,-0.7236
ENSG00000149218,ENDOD1,101,0.34727,88,0.15397,48,-0.9098,88,0.10343
ENSG00000149212,SESN3,218,0.24033,179,-0.1571,129,-0.6567,252,0.51355
ENSG00000166037,CEP57,62,0.75682,35,-0.4142,31,-0.4809,46,0.21374
ENSG00000087053,MTMR2,43,-0.0848,58,0.73446,36,-0.4007,25,-0.9727
ENSG00000149231,CCDC82,133,0.92773,71,-0.3302,57,-0.6015,79,-0.0521
ENSG00000110318,CEP126,212,0.95203,112,-0.3215,99,-0.4371,111,-0.2407
ENSG00000110330,BIRC2,31,-0.5990,54,0.54252,39,-0.2485,41,-0.1568
ENSG00000152558,TMEM123,6,-2.0002,9,-1.8884,11,-1.1448,88,3.20682
ENSG00000137692,DCUN1D5,88,0.56366,66,0.06610,49,-0.4870,53,-0.3328
ENSG00000187240,DYNC2H1,96,1.38220,36,-0.6623,22,-1.2361,53,0.18855
ENSG00000152578,GRIA4,146,-0.0872,191,0.63417,87,-0.9553,135,-0.2200
ENSG00000170903,MSANTD4,86,0.58776,50,-0.5192,53,-0.2862,78,0.40890
ENSG00000149313,AASDHPPT,182,-0.0108,237,0.77702,115,-0.7843,117,-0.7476
ENSG00000152402,GUCY1A2,249,0.81764,168,0.12131,118,-0.5246,96,-0.8568
ENSG00000152404,CWF19L2,201,0.91615,78,-1.0332,99,-0.3730,183,0.72566
ENSG00000110675,ELMOD1,109,-0.8552,261,1.17133,129,-0.5878,109,-0.8552
ENSG00000166266,CUL5,128,0.49973,93,-0.1229,76,-0.4240,99,0.03351
ENSG00000075239,ACAT1,52,-0.3645,68,0.18296,43,-0.6486,85,0.52686
ENSG00000149308,NPAT,37,0.93245,19,-0.3762,13,-0.9366,25,0.23374
ENSG00000149311,ATM,65,1.02346,27,-0.8099,17,-1.2507,59,0.81619
ENSG00000178105,DDX10,128,0.96441,73,-0.1378,50,-0.7117,62,-0.3658
ENSG00000185742,C11orf87,139,-0.3145,226,0.94246,131,-0.4137,82,-1.1709
ENSG00000137710,RDX,241,0.54350,101,-1.2668,110,-0.8147,380,1.50003
ENSG00000137714,FDX1,21,-0.6710,42,0.82614,27,-0.2533,21,-0.6502
ENSG00000137727,ARHGAP20,46,0.26691,49,0.60910,27,-0.6426,23,-0.9256
ENSG00000170145,SIK2,69,0.12349,71,0.27337,64,-0.0061,43,-0.6757
ENSG00000086848,ALG9,15,-0.7193,31,0.94414,20,-0.2532,13,-0.8753
ENSG00000109846,CRYAB,94,-1.3741,125,-1.2262,179,-0.3344,608,2.21940
ENSG00000150764,DIXDC1,111,0.47323,83,-0.0905,64,-0.4932,89,0.06735
ENSG00000150768,DLAT,41,-0.4831,63,0.43206,45,-0.3318,55,0.01630
ENSG00000150776,NKAPD1,75,0.79825,44,-0.2948,43,-0.2303,42,-0.2494
ENSG00000150779,TIMM8B,28,-1.5619,76,0.09553,115,0.84944,70,-0.0864
ENSG00000204370,SDHD,12,-1.5310,41,0.75260,23,-0.5794,38,0.30244
ENSG00000150787,PTS,16,-1.7286,58,0.58771,72,0.77994,27,-0.9223
ENSG00000149294,NCAM1,632,0.40997,524,0.10530,308,-0.8297,521,0.06123
ENSG00000048028,USP28,25,0.54410,20,0.28910,14,-0.4407,11,-0.8453
ENSG00000109906,ZBTB16,162,0.42666,124,-0.0668,127,-0.0097,102,-0.3772
ENSG00000076043,REXO2,28,0.27451,22,-0.1967,27,0.20824,21,-0.1918
ENSG00000182985,CADM1,108,-0.3857,122,-0.2690,69,-1.1075,263,1.29149
ENSG00000109917,ZPR1,45,0.03748,46,0.13271,53,0.33120,28,-0.7270
ENSG00000160584,SIK3,148,0.63813,93,-0.2858,92,-0.2218,102,-0.0476
ENSG00000168092,PAFAH1B2,249,0.13041,265,0.38826,202,-0.2311,157,-0.6577
ENSG00000149577,SIDT2,20,-0.3745,28,0.30487,20,-0.3860,28,0.17969
ENSG00000160613,PCSK7,58,0.99201,31,-0.2642,25,-0.5691,29,-0.2925
ENSG00000167257,RNF214,90,1.42365,30,-0.8351,27,-0.8009,47,0.12446
ENSG00000186318,BACE1,151,0.54026,113,0.01730,75,-0.6774,108,-0.0547
ENSG00000110274,CEP164,34,1.14713,18,-0.0348,4,-2.4135,18,-0.0025
ENSG00000137726,FXYD6,395,-0.6769,726,0.61236,503,-0.2717,526,-0.1980
ENSG00000177098,SCN4B,44,-0.3938,71,0.74025,49,-0.2118,34,-0.8112
ENSG00000149575,SCN2B,215,0.21899,211,0.28064,163,-0.2677,142,-0.5020
ENSG00000110344,UBE4A,82,0.16746,88,0.48265,59,-0.3933,48,-0.7379
ENSG00000167283,ATP5MG,127,-1.6880,424,0.47503,495,0.58867,293,-0.3515
ENSG00000118058,KMT2A,484,1.55791,131,-1.1867,127,-0.9333,284,0.44514
ENSG00000149582,TMEM25,48,-0.5875,83,0.58679,59,-0.2384,58,-0.2570
ENSG00000118096,IFT46,22,-0.8852,49,0.87848,30,-0.3387,28,-0.4720
ENSG00000095139,ARCN1,49,-0.4387,71,0.33116,53,-0.3056,68,0.12394
ENSG00000019144,PHLDB1,41,0.38905,13,-1.9007,31,-0.0763,76,1.69278
ENSG00000110367,DDX6,321,0.85655,163,-0.5329,150,-0.5158,238,0.28523
ENSG00000186166,CCDC84,51,1.75211,14,-0.9306,6,-2.0347,25,0.31232
ENSG00000118181,RPS25,197,-1.9484,549,-0.4473,1341,1.40474,708,0.13176
ENSG00000196655,TRAPPC4,16,-1.5288,56,0.96637,28,-0.6431,41,0.02493
ENSG00000149428,HYOU1,127,0.27662,125,0.39291,76,-0.6127,83,-0.4667
ENSG00000160695,VPS11,11,-1.6735,37,0.60912,38,0.41445,24,-0.3703
ENSG00000188486,H2AFX,21,-0.5593,27,-0.2088,36,0.35706,38,0.41400
ENSG00000172269,DPAGT1,18,0.09750,18,0.09619,20,0.33217,11,-0.7294
ENSG00000172375,C2CD2L,58,-0.2352,91,0.97815,41,-0.8259,40,-0.8708
ENSG00000172273,HINFP,26,0.60801,18,-0.0638,18,-0.0710,13,-0.5881
ENSG00000110395,CBL,34,-0.2424,46,0.45799,32,-0.3329,34,-0.2422
ENSG00000076706,MCAM,29,0.81293,4,-2.9282,7,-1.5079,58,2.44821
ENSG00000173456,RNF26,17,-0.8049,37,0.88493,24,-0.2484,18,-0.6580
ENSG00000036672,USP2,31,0.08770,28,-0.1027,28,-0.1008,32,0.17311
ENSG00000154096,THY1,1468,0.23987,1634,0.71957,814,-0.7695,694,-1.0266
ENSG00000110400,NECTIN1,57,0.01909,67,0.49930,44,-0.4336,41,-0.5213
ENSG00000184232,OAF,5,-2.2381,4,-2.9252,20,-0.0760,81,3.27096
ENSG00000181264,TLCD5,18,0.08413,14,-0.4888,18,0.04320,24,0.58844
ENSG00000196914,ARHGEF12,247,0.46681,157,-0.4832,159,-0.3141,252,0.50634
ENSG00000109929,SC5D,144,0.16181,140,0.16406,103,-0.4242,127,-0.0574
ENSG00000137642,SORL1,500,0.41809,468,0.47252,263,-0.6965,249,-0.7850
ENSG00000255248,MIR100HG,166,0.57291,98,-0.5173,96,-0.3970,160,0.50056
ENSG00000154127,UBASH3B,21,-0.3761,33,0.65885,17,-0.6941,24,-0.1705
ENSG00000109971,HSPA8,500,-1.3906,1666,1.15721,877,-0.4861,863,-0.5127
ENSG00000023171,GRAMD1B,80,-0.4455,127,0.57075,90,-0.2524,85,-0.3397
ENSG00000166257,SCN3B,540,0.42001,494,0.40495,245,-0.9332,334,-0.4251
ENSG00000154144,TBRG1,118,0.16633,109,0.04489,121,0.21970,78,-0.5403
