Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000008256,CYTH3,35,-0.0096,40,0.20725,33,-0.1013,38,0.08878,39,0.15419,17,-1.1315,34,-0.0498,46,0.41333,36,0.02905
ENSG00000136238,RAC1,489,-0.2219,411,-0.4954,641,0.21156,590,0.07764,693,0.33833,522,-0.1193,498,-0.1933,524,-0.1126,628,0.20156
ENSG00000164535,DAGLB,26,-0.0263,14,-0.9458,16,-0.7109,32,0.30487,32,0.33415,36,0.49948,19,-0.4592,28,0.11149,29,0.19307
ENSG00000136240,KDELR2,39,-0.0574,49,0.28619,59,0.60271,37,-0.1713,30,-0.4783,39,-0.0544,29,-0.5191,47,0.22970,39,-0.0706
ENSG00000136247,ZDHHC4,36,0.72755,30,0.38879,17,-0.4477,22,-0.1207,12,-1.0079,27,0.25206,17,-0.4892,25,0.09906,23,0.00579
ENSG00000146576,C7orf26,7,-1.4410,15,-0.3403,16,-0.2538,15,-0.3224,16,-0.2149,24,0.44470,12,-0.6094,30,0.80847,25,0.51827
ENSG00000236609,ZNF853,32,0.98789,37,1.23026,17,-0.0726,14,-0.2922,11,-0.6968,12,-0.5281,9,-0.9968,24,0.49215,9,-1.0116
ENSG00000205903,ZNF316,26,0.25116,21,-0.0533,28,0.39676,36,0.79308,28,0.37010,7,-1.6503,22,0.01471,16,-0.4801,18,-0.3607
ENSG00000164631,ZNF12,21,-0.6023,16,-0.9650,39,0.39103,41,0.49280,27,-0.2016,14,-1.2044,41,0.48325,48,0.72772,29,-0.0768
ENSG00000146574,CCZ1B,16,-0.5856,8,-1.5645,21,-0.1949,26,0.12015,16,-0.5917,34,0.58821,34,0.56480,25,0.09363,29,0.33454
ENSG00000106392,C1GALT1,17,-0.4644,20,-0.1808,42,1.05057,25,0.20886,18,-0.3720,19,-0.2245,20,-0.1897,15,-0.5892,24,0.10465
ENSG00000164654,MIOS,18,-0.0970,16,-0.2112,16,-0.2204,17,-0.1384,20,0.07242,21,0.19998,21,0.18046,13,-0.5764,23,0.34165
ENSG00000106399,RPA3,21,-0.2879,23,-0.1507,20,-0.3245,16,-0.7245,18,-0.5191,46,1.01740,42,0.84927,26,0.05569,19,-0.4443
ENSG00000219545,UMAD1,42,0.46337,26,-0.2954,34,0.10583,29,-0.1159,28,-0.1707,26,-0.3390,9,-1.8939,61,1.08510,31,-0.0550
ENSG00000106415,GLCCI1,54,-0.2017,30,-1.1222,89,0.59266,58,-0.1072,60,-0.0475,33,-0.9865,38,-0.7458,164,1.69656,46,-0.5113
ENSG00000003147,ICA1,40,-0.4493,22,-1.3572,52,-0.0289,67,0.36847,82,0.71005,44,-0.2779,43,-0.3144,64,0.31088,58,0.16236
ENSG00000122584,NXPH1,13,-0.6777,17,-0.2005,23,0.21525,19,-0.0895,14,-0.5333,21,0.09546,29,0.63169,41,1.22264,10,-1.0476
ENSG00000189043,NDUFA4,1265,0.21787,1099,-0.0089,487,-1.2696,344,-1.7904,418,-1.4960,2176,1.14205,2057,1.04094,1395,0.37877,905,-0.3518
ENSG00000106443,PHF14,129,-0.0011,101,-0.3964,156,0.30495,148,0.21713,147,0.20306,95,-0.4929,120,-0.1148,159,0.33515,119,-0.1433
ENSG00000005108,THSD7A,8,-2.3245,52,0.47041,32,-0.3076,37,-0.0576,8,-2.3784,20,-1.0097,159,2.62549,42,0.11344,15,-1.5478
ENSG00000106460,TMEM106B,98,-0.2528,96,-0.2815,102,-0.1964,127,0.15554,109,-0.0812,140,0.31491,87,-0.4341,178,0.71758,107,-0.1347
ENSG00000122644,ARL4A,13,-1.5610,23,-0.7280,12,-1.7129,34,-0.0946,35,-0.0478,29,-0.3389,110,1.95825,14,-1.4320,46,0.45243
ENSG00000006468,ETV1,55,-0.4450,78,0.12187,79,0.14510,75,0.04463,147,1.18686,27,-1.5007,14,-2.4599,119,0.82164,66,-0.1795
ENSG00000136267,DGKB,59,-0.8282,57,-0.8553,28,-1.9032,84,-0.2741,85,-0.2591,117,0.25849,225,1.38757,17,-2.6189,162,0.94536
ENSG00000214960,CRPPA,10,-0.0190,7,-0.4901,8,-0.4128,24,1.36796,13,0.30968,11,0.11528,5,-1.0834,13,0.31902,6,-0.7688
ENSG00000106524,ANKMY2,24,-0.8069,24,-0.7945,26,-0.6805,35,-0.1933,37,-0.1164,51,0.38391,67,0.85526,40,0.00433,48,0.33267
ENSG00000136261,BZW2,20,-0.6388,17,-0.9148,14,-1.2128,39,0.39053,36,0.24182,29,-0.1004,28,-0.1636,31,0.04722,46,0.78855
ENSG00000106537,TSPAN13,120,-0.6228,47,-2.0271,126,-0.5504,149,-0.2909,139,-0.3983,282,0.75537,197,0.15812,269,0.67348,229,0.45978
ENSG00000106546,AHR,7,-0.7259,9,-0.4231,18,0.63995,15,0.37109,7,-0.8793,5,-1.1689,12,-0.0226,30,1.52290,9,-0.5877
ENSG00000071189,SNX13,44,-0.5511,55,-0.2313,57,-0.1613,89,0.55264,68,0.10694,55,-0.2147,54,-0.2500,74,0.25770,68,0.13651
ENSG00000048052,HDAC9,46,-0.2750,40,-0.4767,59,0.13006,58,0.10700,37,-0.5868,51,-0.1124,58,0.09346,81,0.64698,57,0.09206
ENSG00000105849,TWISTNB,21,-0.7857,26,-0.4480,49,0.58004,39,0.20973,40,0.24214,23,-0.6204,18,-0.9512,44,0.42075,41,0.34063
ENSG00000173452,TMEM196,10,-0.8098,9,-1.0221,8,-1.2016,12,-0.6749,11,-0.7826,17,-0.1078,60,2.13596,10,-0.8935,22,0.32655
ENSG00000105855,ITGB8,74,0.24507,136,1.30007,103,0.80045,52,-0.3165,42,-0.6496,56,-0.1962,51,-0.3447,17,-1.9677,51,-0.3695
ENSG00000105866,SP4,14,-0.1780,16,0.02150,25,0.77173,14,-0.1478,20,0.42474,11,-0.5210,14,-0.1723,23,0.59575,9,-0.8280
ENSG00000136237,RAPGEF5,181,0.09141,63,-1.5234,206,0.29509,190,0.16577,210,0.32586,176,0.03786,77,-1.2409,133,-0.3979,239,0.62910
ENSG00000196683,TOMM7,581,0.53570,677,0.79656,309,-0.4776,140,-1.6775,236,-0.8945,610,0.61871,651,0.72974,476,0.20957,252,-0.8684
ENSG00000122591,FAM126A,17,0.02513,18,0.06626,41,1.49150,29,0.90853,16,-0.0897,6,-1.4399,2,-3.1961,18,0.13198,11,-0.7529
ENSG00000122550,KLHL7,32,-0.7077,43,-0.2722,48,-0.0989,40,-0.3753,59,0.23136,58,0.21570,31,-0.7530,85,0.84211,56,0.18693
ENSG00000136243,NUP42,13,-1.4904,25,-0.4841,31,-0.1559,38,0.18978,39,0.21882,30,-0.1685,41,0.31101,59,0.91094,32,-0.1223
ENSG00000136235,GPNMB,13,-1.1708,44,0.69640,69,1.48784,30,0.08531,10,-1.5187,28,-0.0332,30,0.06427,36,0.36568,13,-1.2899
ENSG00000156928,MALSU1,14,-1.4055,29,-0.3212,28,-0.3810,28,-0.3694,31,-0.1939,48,0.48728,46,0.42869,48,0.48255,41,0.27694
ENSG00000164548,TRA2A,38,-0.6722,51,-0.2126,72,0.31431,107,0.98401,52,-0.1906,39,-0.6509,40,-0.6181,84,0.58360,53,-0.1806
ENSG00000188732,FAM221A,8,-1.0949,13,-0.4394,18,0.05272,15,-0.2091,19,0.11516,15,-0.2411,26,0.62503,26,0.62081,17,-0.0160
ENSG00000105926,MPP6,112,0.08522,131,0.34707,132,0.34929,103,-0.0490,107,0.00731,41,-1.4475,187,0.93979,73,-0.5857,88,-0.3337
ENSG00000105928,GSDME,2,-2.5030,11,-0.1603,6,-1.0625,19,0.72299,8,-0.6284,31,1.58757,12,0.02522,10,-0.2833,11,-0.1660
ENSG00000070882,OSBPL3,43,0.33358,17,-1.0944,37,0.09067,55,0.70796,34,-0.0797,43,0.31901,20,-0.9084,43,0.30165,31,-0.2361
ENSG00000172115,CYCS,405,0.03063,380,-0.0705,260,-0.6672,205,-1.0280,314,-0.3743,636,0.77551,493,0.34863,428,0.11771,428,0.13197
ENSG00000122566,HNRNPA2B1,275,-0.6975,451,0.07880,433,0.01421,353,-0.3105,327,-0.4295,457,0.09788,560,0.43267,673,0.73972,383,-0.2039
ENSG00000122565,CBX3,135,-0.6006,157,-0.3654,202,0.03104,177,-0.1730,274,0.53106,146,-0.4727,279,0.56444,221,0.17502,193,-0.0399
ENSG00000086300,SNX10,265,-0.1411,140,-1.1294,178,-0.7675,247,-0.2529,461,0.76462,344,0.27510,160,-0.9272,215,-0.4727,445,0.82490
ENSG00000005020,SKAP2,63,-0.1817,42,-0.7874,48,-0.6138,60,-0.2452,107,0.68282,62,-0.2030,85,0.29287,40,-0.8692,99,0.63996
ENSG00000106049,HIBADH,24,0.33195,25,0.39316,16,-0.3233,11,-0.8395,15,-0.3980,25,0.38579,21,0.10090,25,0.35798,17,-0.2442
ENSG00000106052,TAX1BP1,262,-0.9230,341,-0.5168,592,0.36446,598,0.37962,844,0.96528,322,-0.6064,454,-0.0642,273,-0.8601,523,0.18340
ENSG00000153814,JAZF1,54,-0.2379,27,-1.3296,52,-0.2968,44,-0.5691,76,0.28675,80,0.37023,53,-0.2890,92,0.60844,78,0.38238
ENSG00000146592,CREB5,20,-0.4563,15,-0.9496,142,3.24803,39,0.56779,17,-0.7077,3,-2.9809,4,-2.6287,17,-0.7134,7,-2.0465
ENSG00000255690,TRIL,55,-0.2630,206,2.05618,118,0.99454,45,-0.5728,21,-1.7268,78,0.30091,46,-0.5210,37,-0.8536,21,-1.8282
ENSG00000122574,WIPF3,68,0.03985,37,-0.8829,38,-0.8498,57,-0.2376,60,-0.1553,104,0.74872,87,0.44396,31,-1.1765,90,0.56704
ENSG00000136193,SCRN1,189,-0.1903,218,0.03494,178,-0.2840,137,-0.6955,194,-0.1563,215,0.01450,293,0.51596,268,0.37075,221,0.06186
ENSG00000106080,FKBP14,6,-0.8274,21,0.98250,14,0.36370,23,1.17132,11,-0.0453,3,-2.0023,10,-0.1564,9,-0.4127,8,-0.5723
ENSG00000106086,PLEKHA8,10,-0.5609,14,-0.1348,21,0.51860,23,0.70720,19,0.37855,10,-0.6201,8,-0.9385,21,0.51445,12,-0.3731
ENSG00000180354,MTURN,848,0.73846,536,-0.0165,528,-0.0407,624,0.22772,683,0.37611,301,-0.9170,516,-0.0780,476,-0.2068,453,-0.3146
ENSG00000006625,GGCT,54,-0.4530,38,-0.9698,37,-1.0385,47,-0.6560,59,-0.3200,91,0.38733,116,0.79065,48,-0.6340,115,0.89530
ENSG00000196295,GARS-DT,9,-1.9436,25,-0.4178,46,0.53383,121,2.35589,29,-0.1832,20,-0.7688,17,-0.9963,33,0.00095,15,-1.3232
ENSG00000106105,GARS,76,-0.6992,52,-1.2904,73,-0.7706,92,-0.4079,126,0.08060,183,0.69721,138,0.22402,123,0.04460,167,0.62738
ENSG00000078549,ADCYAP1R1,52,-0.2146,167,1.78612,64,0.11107,50,-0.2773,32,-0.9444,38,-0.7039,46,-0.4189,68,0.19828,41,-0.6648
ENSG00000164600,NEUROD6,112,-0.7870,36,-2.4631,224,0.31154,184,-0.0023,392,1.27678,106,-0.8668,47,-2.0797,332,0.97959,207,0.20611
ENSG00000154678,PDE1C,32,-1.1762,37,-0.9546,186,1.74637,69,0.02710,83,0.32327,33,-1.1381,37,-0.9427,111,0.79729,47,-0.6302
ENSG00000106355,LSM5,47,0.45178,45,0.37545,34,-0.0407,28,-0.3806,22,-0.7569,30,-0.2663,43,0.32822,60,0.87881,22,-0.7727
ENSG00000105778,AVL9,73,-0.0509,41,-0.9565,66,-0.2058,81,0.11083,81,0.11548,94,0.35553,52,-0.5844,89,0.27262,89,0.29518
ENSG00000170852,KBTBD2,26,-0.6038,37,-0.0604,43,0.18833,31,-0.3282,36,-0.0919,41,0.12896,21,-0.9387,62,0.78042,43,0.20826
ENSG00000122642,FKBP9,58,0.23874,74,0.64651,52,0.07712,46,-0.1434,35,-0.5641,45,-0.1667,45,-0.1493,44,-0.2116,50,0.00932
ENSG00000122643,NT5C3A,27,-0.1073,30,0.06542,34,0.27900,39,0.49787,27,-0.0973,25,-0.2242,28,-0.0506,45,0.72284,16,-0.9423
ENSG00000164610,RP9,18,-0.8759,25,-0.3560,34,0.11612,43,0.52462,31,0.00601,32,0.01882,27,-0.2509,54,0.90431,25,-0.4070
ENSG00000164619,BMPER,18,-0.2280,11,-1.0268,12,-0.8568,21,-0.0564,38,0.93469,17,-0.3463,8,-1.5282,32,0.67862,28,0.51831
ENSG00000173852,DPY19L1,48,-0.2937,40,-0.5645,55,-0.0936,50,-0.2382,76,0.43090,47,-0.3330,11,-2.4526,138,1.48085,57,-0.0119
ENSG00000122557,HERPUD2,18,-0.8252,40,0.40811,46,0.62011,38,0.30294,31,-0.0224,26,-0.2967,21,-0.5951,35,0.17612,29,-0.1443
ENSG00000271122,AC018647.2,17,0.20782,23,0.73082,18,0.27350,13,-0.2392,20,0.46676,13,-0.1840,10,-0.5514,14,-0.0541,10,-0.6576
ENSG00000122545,SEPTIN7,967,-0.1145,783,-0.4468,1735,0.85138,1191,0.22147,1575,0.68573,585,-0.8956,742,-0.5291,982,-0.0892,913,-0.2287
ENSG00000164542,KIAA0895,20,0.12612,12,-0.6619,14,-0.3557,16,-0.1882,26,0.56822,22,0.34755,14,-0.3956,15,-0.3174,21,0.27651
ENSG00000011426,ANLN,31,-0.1981,32,-0.1783,210,3.64432,32,-0.1584,12,-1.6060,4,-3.2637,2,-3.7715,17,-1.1307,8,-2.3332
ENSG00000155849,ELMO1,148,-0.1516,69,-1.3283,118,-0.4978,166,0.03236,208,0.40110,192,0.26996,102,-0.7327,167,0.04255,228,0.63931
ENSG00000086289,EPDR1,169,0.24273,72,-1.0896,79,-0.9563,107,-0.4848,158,0.13325,187,0.40586,46,-1.7700,59,-1.3826,290,1.39760
ENSG00000010270,STARD3NL,57,-0.1429,58,-0.1082,40,-0.6743,35,-0.9089,62,0.00229,86,0.52703,38,-0.7740,86,0.53446,80,0.46368
ENSG00000078053,AMPH,168,-0.3118,95,-1.1798,166,-0.3324,176,-0.2361,246,0.29967,202,-0.0229,244,0.28245,267,0.43084,241,0.30191
ENSG00000006715,VPS41,114,-0.2212,93,-0.5485,148,0.19265,125,-0.0773,185,0.56452,138,0.08508,72,-0.9341,148,0.19568,144,0.17418
ENSG00000106536,POU6F2,15,-0.6924,5,-2.1418,47,1.12865,52,1.31471,39,0.82590,7,-1.7821,1,-4.4049,50,1.23599,10,-1.3270
ENSG00000241127,YAE1,9,-0.4753,12,0.01717,11,-0.1430,5,-1.1760,10,-0.1843,16,0.53870,10,-0.2194,23,1.07153,11,-0.1667
ENSG00000006451,RALA,49,-0.2811,40,-0.6037,71,0.30848,60,0.04791,94,0.78153,38,-0.6587,47,-0.3445,51,-0.2329,68,0.26608
ENSG00000065883,CDK13,76,-0.0508,84,0.10015,114,0.61190,156,1.15452,97,0.33347,30,-1.4489,52,-0.6427,94,0.28144,41,-1.0775
ENSG00000168303,MPLKIP,24,-0.2771,35,0.28404,28,-0.0606,26,-0.2048,22,-0.4569,41,0.56343,22,-0.4339,42,0.59360,26,-0.2159
ENSG00000136197,C7orf25,11,-0.4982,11,-0.4002,8,-0.9128,14,-0.0742,13,-0.2299,25,0.85188,15,-0.0204,21,0.56041,15,0.04580
ENSG00000106588,PSMA2,55,-0.5537,78,0.00946,73,-0.1091,33,-1.3209,69,-0.1843,114,0.61837,127,0.80461,71,-0.1348,79,0.03449
ENSG00000106591,MRPL32,32,-0.4484,29,-0.5933,29,-0.5686,33,-0.3656,35,-0.3102,59,0.53972,48,0.20874,59,0.54313,49,0.27774
ENSG00000002746,HECW1,90,-0.0479,47,-1.0572,74,-0.3597,95,0.03791,153,0.82455,81,-0.2243,70,-0.4472,144,0.71846,88,-0.1013
ENSG00000164543,STK17A,20,-0.0501,33,0.76306,33,0.79567,15,-0.4927,14,-0.5280,22,0.12665,17,-0.2658,11,-0.9509,20,-0.0835
ENSG00000106603,COA1,31,-0.4643,31,-0.5119,28,-0.6229,39,-0.1339,35,-0.3179,82,1.09566,46,0.12988,45,0.08369,44,0.05759
ENSG00000106605,BLVRA,27,-0.8241,49,0.08922,34,-0.4583,24,-0.9934,46,0.00263,84,0.98067,56,0.30001,52,0.17845,45,-0.0405
ENSG00000062582,MRPS24,65,-0.3132,84,0.10035,60,-0.4366,41,-1.0214,28,-1.5824,157,1.15312,136,0.89792,95,0.29745,62,-0.4125
ENSG00000106608,URGCP,29,-0.3077,15,-1.2427,36,0.04691,35,0.02757,46,0.44271,47,0.49048,28,-0.3625,47,0.47479,33,-0.1055
ENSG00000078967,UBE2D4,43,0.44387,28,-0.2028,50,0.72208,23,-0.4949,20,-0.7317,33,0.05252,21,-0.6641,42,0.40368,31,-0.0641
ENSG00000136279,DBNL,71,0.09878,60,-0.1731,39,-0.8427,76,0.20517,58,-0.2109,76,0.20983,60,-0.1821,44,-0.6578,92,0.60600
ENSG00000106624,AEBP1,5,-1.6621,101,4.07063,18,0.30448,6,-1.4595,4,-2.0594,3,-2.3393,1,-3.1784,5,-1.6232,4,-1.9440
ENSG00000106628,POLD2,31,-0.3365,61,0.76462,34,-0.2060,37,-0.0652,23,-0.7798,59,0.69130,32,-0.2936,31,-0.3603,39,0.00710
ENSG00000106636,YKT6,30,-0.2754,33,-0.1367,44,0.33298,31,-0.2383,33,-0.1454,43,0.31085,32,-0.1640,23,-0.6896,45,0.40111
ENSG00000058404,CAMK2B,491,-0.0695,241,-1.1694,358,-0.5668,704,0.51698,647,0.37477,382,-0.4649,451,-0.2071,376,-0.4890,741,0.69861
ENSG00000015676,NUDCD3,202,-0.0097,116,-0.8740,148,-0.4975,207,0.02690,270,0.46056,136,-0.6262,221,0.13030,242,0.28150,246,0.34979
ENSG00000136271,DDX56,26,-0.4010,28,-0.2382,22,-0.6438,28,-0.2496,24,-0.4868,43,0.41809,37,0.16778,47,0.57243,38,0.24819
ENSG00000158604,TMED4,36,-0.9377,76,0.22942,72,0.13781,60,-0.1613,72,0.13679,74,0.16699,71,0.12017,81,0.33058,60,-0.1827
ENSG00000105953,OGDH,99,0.38995,80,0.05063,90,0.22750,64,-0.3104,60,-0.4130,80,0.03639,42,-0.9376,80,0.03393,92,0.30587
ENSG00000122515,ZMIZ2,70,0.41447,78,0.59762,39,-0.4851,56,0.06095,42,-0.3918,49,-0.1542,71,0.43720,40,-0.4601,47,-0.2338
ENSG00000196262,PPIA,1089,-0.4204,932,-0.6619,1071,-0.4476,621,-1.2808,1188,-0.2845,2185,0.70908,1680,0.27089,1460,0.04281,1993,0.64052
ENSG00000105968,H2AFV,210,0.22778,199,0.13628,216,0.27292,169,-0.1282,174,-0.0794,121,-0.6467,258,0.56574,219,0.29066,131,-0.5821
ENSG00000146676,PURB,92,-0.4813,112,-0.1822,174,0.53508,145,0.23593,146,0.24091,79,-0.7147,171,0.50100,151,0.30015,92,-0.5367
ENSG00000232956,SNHG15,15,0.00397,16,0.06891,11,-0.4744,12,-0.2848,7,-1.1740,18,0.31725,23,0.71131,21,0.51514,13,-0.2048
ENSG00000136280,CCM2,205,1.24408,101,0.03788,51,-1.0177,78,-0.3673,69,-0.5413,113,0.22181,90,-0.1420,85,-0.2298,95,-0.0523
ENSG00000136274,NACAD,51,-0.1141,49,-0.1764,78,0.55676,50,-0.1655,40,-0.5071,78,0.56907,36,-0.6621,37,-0.6450,67,0.34329
ENSG00000136270,TBRG4,28,-0.3735,24,-0.5836,22,-0.7161,31,-0.1979,30,-0.2730,40,0.17766,23,-0.6764,46,0.41256,56,0.84994
ENSG00000164742,ADCY1,466,0.53418,261,-0.4008,234,-0.5697,317,-0.0932,347,0.05280,225,-0.6295,370,0.15638,242,-0.5137,449,0.54345
ENSG00000146674,IGFBP3,15,0.37566,6,-0.9249,3,-1.7479,9,-0.4254,14,0.23012,13,0.09446,7,-0.7588,12,0.01951,20,0.95274
ENSG00000136205,TNS3,66,0.69364,135,2.02125,46,0.10567,36,-0.2676,11,-2.0304,20,-1.1380,59,0.49971,14,-1.7248,22,-1.1270
ENSG00000136273,HUS1,11,0.14203,6,-0.7004,10,-0.0027,13,0.43837,11,0.20611,15,0.61748,3,-1.6111,7,-0.4311,11,0.22076
ENSG00000183696,UPP1,35,0.47538,10,-1.3790,27,0.04996,35,0.47999,25,-0.0169,15,-0.7940,19,-0.4390,46,0.96702,22,-0.2417
ENSG00000188730,VWC2,30,-0.1789,24,-0.5607,48,0.55689,31,-0.1313,33,-0.0717,20,-0.8057,21,-0.7490,99,1.84813,18,-1.0936
ENSG00000132436,FIGNL1,8,-0.4202,9,-0.2402,10,-0.1413,13,0.38343,10,-0.1241,8,-0.4593,4,-1.3408,20,1.02646,12,0.21876
ENSG00000106070,GRB10,46,0.37391,23,-0.6904,30,-0.3119,27,-0.4492,17,-1.1916,41,0.18649,52,0.57425,33,-0.1788,48,0.50848
ENSG00000106078,COBL,90,-0.2851,84,-0.3853,125,0.24118,123,0.21316,121,0.19431,89,-0.2915,122,0.21188,95,-0.1975,112,0.08404
ENSG00000170419,VSTM2A,95,-0.2612,67,-0.7983,59,-0.9896,53,-1.1525,37,-1.6852,251,1.37364,205,1.00862,84,-0.4427,134,0.33137
ENSG00000224223,VSTM2A-OT1,5,-2.2566,11,-1.3060,11,-1.2001,35,0.51380,23,-0.1656,29,0.22495,47,1.04382,8,-1.6432,41,0.94834
ENSG00000132432,SEC61G,36,-1.1400,79,0.07108,55,-0.5162,40,-1.0041,32,-1.3457,147,1.10929,139,1.00618,100,0.45013,66,-0.2529
ENSG00000146648,EGFR,18,-1.1114,119,2.05867,83,1.34049,26,-0.5843,16,-1.2635,38,0.03970,31,-0.2756,27,-0.5202,8,-2.4628
ENSG00000132434,LANCL2,57,-0.3087,52,-0.4408,59,-0.2672,64,-0.1312,59,-0.2490,108,0.73494,61,-0.1998,75,0.11838,79,0.24035
ENSG00000154978,VOPP1,100,0.06787,103,0.12917,66,-0.5887,109,0.20968,110,0.23393,73,-0.4311,73,-0.4308,122,0.40161,100,0.07834
ENSG00000146729,NIPSNAP2,91,-0.1264,149,0.66753,111,0.18455,79,-0.3601,80,-0.3354,102,0.04730,101,0.03473,97,-0.0359,90,-0.1688
ENSG00000239789,MRPS17,35,0.03491,23,-0.6203,22,-0.6945,22,-0.6620,26,-0.4594,48,0.51608,56,0.79837,38,0.15174,37,0.14732
ENSG00000146731,CCT6A,101,-0.4852,98,-0.5315,152,0.16192,131,-0.0760,125,-0.1456,127,-0.1220,138,0.01241,177,0.41387,162,0.30147
ENSG00000129103,SUMF2,45,-0.0053,49,0.12564,46,0.01680,49,0.13246,39,-0.2235,34,-0.4491,40,-0.1818,37,-0.3412,57,0.41958
ENSG00000106153,CHCHD2,293,-0.3228,516,0.59141,266,-0.4747,147,-1.3802,190,-0.9921,630,0.93328,592,0.82661,328,-0.1468,317,-0.2243
ENSG00000214652,ZNF727,13,0.38660,7,-0.6185,8,-0.3063,12,0.24842,20,1.07687,4,-1.3939,9,-0.1190,14,0.56299,7,-0.5906
ENSG00000234444,ZNF736,11,-0.7008,16,-0.0473,22,0.41654,23,0.52511,17,-0.0037,20,0.25984,15,-0.1320,16,-0.0698,14,-0.3188
ENSG00000173041,ZNF680,20,-0.4890,57,1.20849,33,0.29066,30,0.12314,18,-0.6702,18,-0.6138,40,0.60429,22,-0.3624,19,-0.6464
ENSG00000197008,ZNF138,5,-1.0587,8,-0.3610,9,-0.3466,8,-0.3738,8,-0.5423,17,0.67334,10,-0.0614,16,0.58681,14,0.41309
ENSG00000198039,ZNF273,8,-1.1923,11,-0.7787,16,-0.2605,26,0.55842,13,-0.4802,16,-0.2018,12,-0.6219,42,1.40087,20,0.09946
ENSG00000152926,ZNF117,10,-0.4938,19,0.38555,22,0.64591,21,0.58139,12,-0.2417,8,-0.8833,6,-1.1878,12,-0.2370,17,0.28983
ENSG00000146757,ZNF92,7,-0.8672,15,0.23036,23,0.84880,8,-0.7498,12,-0.1410,10,-0.3929,8,-0.7834,22,0.77210,14,0.07868
ENSG00000196715,VKORC1L1,74,0.17827,42,-0.7091,54,-0.3310,65,-0.0434,71,0.10930,64,-0.0535,72,0.13360,64,-0.0540,79,0.31423
ENSG00000169919,GUSB,10,-0.3442,13,-0.0001,14,0.19044,22,0.91560,5,-1.4771,10,-0.3380,12,-0.1289,9,-0.5810,16,0.43932
ENSG00000126522,ASL,12,-0.0028,16,0.41992,9,-0.4907,13,0.07012,4,-1.5241,13,0.12313,6,-1.0360,18,0.57981,16,0.44615
ENSG00000241258,CRCP,18,-0.3819,27,0.27174,24,0.10922,27,0.24885,21,-0.0895,10,-1.1724,21,-0.0953,34,0.65705,22,-0.0484
ENSG00000169902,TPST1,22,-0.0517,15,-0.6540,13,-0.8241,19,-0.2768,15,-0.6321,29,0.41455,32,0.55038,23,0.03194,29,0.46328
ENSG00000237310,AC008267.5,18,0.82879,13,0.31331,15,0.58814,1,-2.8400,4,-1.4703,14,0.44515,19,0.98923,9,-0.2714,6,-0.8676
ENSG00000243335,KCTD7,12,-0.3024,16,0.22223,24,0.87979,22,0.68065,14,-0.0047,6,-1.3183,14,-0.0274,7,-0.9784,13,-0.1141
ENSG00000154710,RABGEF1,45,-0.1251,36,-0.4985,56,0.20422,48,-0.0233,55,0.17949,47,-0.0808,53,0.13119,56,0.21730,47,-0.0651
ENSG00000272831,AC027644.3,14,-0.1086,27,0.99531,14,-0.0566,4,-1.7805,5,-1.6542,20,0.52823,25,0.89350,17,0.22112,10,-0.6257
ENSG00000106609,TMEM248,84,0.30734,76,0.15518,52,-0.4560,71,0.04678,58,-0.2686,73,0.09213,42,-0.7787,65,-0.1082,85,0.38818
ENSG00000126524,SBDS,113,-0.1607,130,0.05938,117,-0.1002,90,-0.5168,120,-0.0684,124,-0.0180,129,0.04650,189,0.68044,119,-0.0819
ENSG00000158321,AUTS2,43,-0.1120,57,0.34073,86,1.03038,56,0.30981,51,0.16312,33,-0.5343,34,-0.4758,35,-0.4235,33,-0.5597
ENSG00000185274,GALNT17,111,0.35710,47,-0.9932,75,-0.2670,92,0.04576,74,-0.3037,67,-0.4612,51,-0.8554,138,0.71770,119,0.53204
ENSG00000183166,CALN1,52,0.20715,41,-0.1615,51,0.17871,56,0.33492,37,-0.3025,21,-1.1843,85,1.04316,42,-0.1097,34,-0.4756
ENSG00000196313,POM121,39,0.13188,31,-0.2667,32,-0.1918,40,0.16814,31,-0.2422,33,-0.1450,32,-0.1812,37,0.01560,44,0.33611
ENSG00000130305,NSUN5,25,-0.3571,21,-0.6248,42,0.48686,32,0.03791,23,-0.4533,39,0.34676,32,0.05357,36,0.21976,31,-0.0088
ENSG00000009954,BAZ1B,115,-0.6514,123,-0.5452,339,1.11633,301,0.90362,278,0.76807,61,-1.6158,149,-0.2541,149,-0.2486,115,-0.7156
ENSG00000106635,BCL7B,71,0.17145,46,-0.5132,47,-0.4934,51,-0.3451,77,0.30343,71,0.16077,74,0.22939,47,-0.4932,78,0.36449
ENSG00000106638,TBL2,6,-0.8501,7,-0.5913,7,-0.7013,8,-0.3620,9,-0.2409,24,1.29909,15,0.50878,11,0.07593,10,-0.1133
ENSG00000009950,MLXIPL,19,0.30783,8,-0.9851,16,-0.0415,30,1.06400,15,-0.1084,12,-0.4935,9,-0.8070,19,0.25990,16,-0.0338
