Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000134461,ANKRD16,6,-1.3570,15,0.21819,13,-0.1214,19,0.50897
ENSG00000134452,FBH1,36,0.36934,28,-0.0819,10,-1.6717,44,0.70525
ENSG00000134453,RBM17,150,0.71746,82,-0.6678,81,-0.3101,159,0.81843
ENSG00000170525,PFKFB3,51,0.43711,34,-0.5952,39,-0.0037,62,0.76027
ENSG00000237943,PRKCQ-AS1,70,3.32859,5,-2.5196,17,0.33360,6,-1.2896
ENSG00000123243,ITIH5,14,-1.2471,15,-2.0329,45,0.63037,129,2.76613
ENSG00000151657,KIN,46,1.14915,21,-0.4544,12,-0.9740,27,0.25365
ENSG00000165629,ATP5F1C,105,-0.8679,222,1.08136,80,-1.2804,128,-0.5614
ENSG00000165632,TAF3,52,0.45909,31,-0.8149,52,0.44914,63,0.76853
ENSG00000270111,CELF2-DT,0,-6.1990,22,2.60699,10,-0.6618,0,-7.0753
ENSG00000048740,CELF2,93,-1.5810,308,0.92950,221,-0.2521,170,-0.6699
ENSG00000151461,UPF2,93,0.07155,87,-0.1006,116,0.43941,70,-0.3740
ENSG00000181192,DHTKD1,39,1.35615,9,-1.7637,35,1.16363,27,0.69333
ENSG00000065665,SEC61A2,46,-0.1324,59,0.89438,29,-0.8266,19,-1.4494
ENSG00000165609,NUDT5,40,0.81464,23,-0.2308,6,-2.1814,36,0.63689
ENSG00000151465,CDC123,40,-0.2873,56,0.87961,26,-0.9706,26,-0.9489
ENSG00000183049,CAMK1D,53,-2.2980,265,0.46011,292,0.31729,232,-0.0606
ENSG00000151468,CCDC3,8,-2.3990,44,0.11542,67,0.76051,45,0.09651
ENSG00000123240,OPTN,248,-0.5664,404,0.66181,319,-0.1687,198,-0.9134
ENSG00000107537,PHYH,15,-1.4354,43,0.39977,53,0.50719,28,-0.5275
ENSG00000086475,SEPHS1,16,-0.6472,24,-0.1442,30,0.29977,33,0.48209
ENSG00000165630,PRPF18,31,0.37788,24,-0.1652,26,0.05266,23,-0.0952
ENSG00000239665,AL157392.3,14,-0.0437,16,0.56643,10,-0.4948,8,-0.8998
ENSG00000151474,FRMD4A,43,-0.3898,57,0.10776,46,-0.3024,69,0.35479
ENSG00000065809,FAM107B,739,5.46094,9,-4.8390,32,-1.6895,44,-1.2151
ENSG00000187522,HSPA14,10,-0.6716,17,0.29105,8,-1.0741,24,0.62155
ENSG00000176244,ACBD7,30,-1.4963,55,-1.1887,163,1.23918,187,1.50884
ENSG00000152464,RPP38,17,0.31853,12,-0.5785,8,-0.7926,29,1.21841
ENSG00000152465,NMT2,40,-0.6310,66,0.45656,60,-0.0095,44,-0.4864
ENSG00000148468,FAM171A1,161,0.44785,121,-0.0772,106,-0.2432,115,-0.1044
ENSG00000148481,MINDY3,43,-0.1347,52,0.49326,45,-0.0500,22,-1.1837
ENSG00000165985,C1QL3,6,-1.9614,31,2.85610,4,-2.5418,2,-3.3058
ENSG00000148484,RSU1,32,0.46985,17,-1.1447,23,-0.0173,58,1.54719
ENSG00000026025,VIM,115,-0.5632,48,-3.0479,111,-0.6192,967,3.90587
ENSG00000136738,STAM,70,0.36693,57,0.10599,55,-0.0271,35,-0.7513
ENSG00000148482,SLC39A12,9,-1.6306,12,-2.0101,5,-2.2832,141,3.61144
ENSG00000165995,CACNB2,5,-4.1247,112,1.65229,70,-0.3224,30,-1.6137
ENSG00000165997,ARL5B,24,-0.3784,35,0.61837,26,-0.2412,17,-0.9113
ENSG00000120594,PLXDC2,98,2.05248,20,-1.3923,21,-0.5965,43,0.49469
ENSG00000078114,NEBL,136,-0.2690,126,-0.8604,191,0.28981,360,1.40965
ENSG00000078403,MLLT10,40,0.57942,28,0.00385,24,-0.2711,21,-0.4944
ENSG00000136770,DNAJC1,54,1.62147,15,-1.1857,21,-0.0483,29,0.45778
ENSG00000148444,COMMD3,53,0.68906,36,0.06031,16,-1.1872,33,-0.1015
ENSG00000168283,BMI1,125,0.98594,64,-0.3368,82,0.26643,36,-1.0236
ENSG00000150867,PIP4K2A,1051,3.89973,57,-2.8959,142,-0.3725,79,-1.2750
ENSG00000148450,MSRB2,55,-0.3535,55,-0.8413,135,1.14947,104,0.67451
ENSG00000165312,OTUD1,17,-0.2622,19,-0.0801,33,0.84836,12,-0.7836
ENSG00000120549,KIAA1217,26,-0.5101,43,0.94478,33,-0.1446,7,-2.3510
ENSG00000107863,ARHGAP21,862,1.65553,263,-0.8947,309,-0.1472,298,-0.2053
ENSG00000099256,PRTFDC1,53,1.46881,14,-1.4799,29,0.41190,37,0.83921
ENSG00000151023,ENKUR,15,-0.1204,10,-1.4539,23,0.55676,48,1.90972
ENSG00000185875,THNSL1,10,-0.5353,16,0.69045,4,-1.9395,16,0.20030
ENSG00000151025,GPR158,23,-2.2851,131,1.23609,108,0.04047,34,-1.7355
ENSG00000136750,GAD2,9,-3.6151,101,-0.3223,148,0.50609,220,1.20604
ENSG00000136754,ABI1,56,-0.9008,104,0.16538,65,-0.6695,156,0.74043
ENSG00000107890,ANKRD26,145,0.11863,137,0.07489,123,-0.1396,122,-0.1619
ENSG00000136758,YME1L1,98,-0.1419,109,0.11270,95,-0.1843,111,0.06081
ENSG00000107897,ACBD5,128,0.96310,59,-0.7516,79,0.14675,91,0.37593
ENSG00000099246,RAB18,90,-0.5269,139,0.50409,101,-0.3395,102,-0.3216
ENSG00000150054,MPP7,3,-3.2430,36,2.27738,9,-1.6319,10,-1.5225
ENSG00000254635,WAC-AS1,85,-0.0671,97,0.41588,91,0.03883,42,-1.1820
ENSG00000095787,WAC,227,-0.0581,229,-0.1131,332,0.57621,183,-0.3969
ENSG00000165757,JCAD,14,-1.6798,45,0.49865,31,-0.4189,51,0.36100
ENSG00000107951,MTPAP,22,-0.3727,30,0.24877,34,0.26138,20,-0.5666
ENSG00000148516,ZEB1,87,-0.6140,109,-0.6056,229,0.98034,184,0.59420
ENSG00000165322,ARHGAP12,43,0.29475,30,-0.6593,34,-0.0759,66,1.02047
ENSG00000170759,KIF5B,955,1.80072,215,-1.5253,513,0.64069,389,0.17359
ENSG00000120616,EPC1,87,1.27688,35,-0.6321,29,-0.5629,47,0.20725
ENSG00000216937,CCDC7,143,1.16552,50,-1.2421,146,1.20498,65,-0.1833
ENSG00000150093,ITGB1,211,2.09651,29,-2.2794,52,-0.4081,166,1.59263
ENSG00000099250,NRP1,1,-3.2131,13,-0.3709,19,0.44087,31,1.29177
ENSG00000148498,PARD3,27,0.69890,7,-2.4199,23,0.42753,66,2.50668
ENSG00000108094,CUL2,36,-0.5068,57,0.69551,44,-0.2068,25,-1.0392
ENSG00000095794,CREM,30,-0.7766,51,0.06452,57,0.20386,58,0.25254
ENSG00000108100,CCNY,88,-0.5637,128,0.10909,118,-0.0938,151,0.30700
ENSG00000198105,ZNF248,34,-0.0362,41,0.94834,15,-1.2209,14,-1.3664
ENSG00000175395,ZNF25,43,-1.4488,132,0.96718,124,0.18397,35,-1.7623
ENSG00000189180,ZNF33A,113,0.78649,64,-0.3787,69,-0.0492,69,-0.0335
ENSG00000075407,ZNF37A,119,0.98886,60,-0.4053,57,-0.2536,63,-0.0956
ENSG00000196693,ZNF33B,22,-0.4276,30,0.22242,25,-0.2461,31,0.12036
ENSG00000165733,BMS1,62,-0.0626,70,0.35810,52,-0.3402,49,-0.4494
ENSG00000169826,CSGALNACT2,35,0.79556,17,-0.8749,27,0.36592,32,0.62179
ENSG00000198915,RASGEF1A,9,-2.3060,53,0.97529,37,-0.2816,34,-0.4308
ENSG00000169813,HNRNPF,93,1.53112,27,-1.1455,27,-0.5753,64,0.83590
ENSG00000169740,ZNF32,50,-0.4021,68,0.23943,61,-0.0798,61,-0.0861
ENSG00000107551,RASSF4,87,1.22891,27,-1.4658,51,0.28991,85,1.18138
ENSG00000165512,ZNF22,44,1.17099,17,-0.9163,16,-0.4983,37,0.85666
ENSG00000172661,WASHC2C,32,0.19638,30,0.27343,28,-0.0391,15,-0.9986
ENSG00000265354,TIMM23,15,-1.8080,63,1.22557,23,-1.2193,41,-0.3249
ENSG00000266412,NCOA4,127,0.55683,81,-0.4662,102,0.18750,105,0.23975
ENSG00000204179,PTPN20,4,-2.5989,28,1.61344,13,-0.7430,10,-1.2253
ENSG00000170324,FRMPD2,6,-2.8537,53,2.02922,30,-0.4588,3,-3.8212
ENSG00000107643,MAPK8,26,-1.1365,66,1.03526,38,-0.5611,32,-0.8651
ENSG00000225830,ERCC6,26,0.07432,25,-0.0728,30,0.24901,22,-0.1857
ENSG00000197444,OGDHL,10,-2.9955,92,1.39029,64,-0.2239,31,-1.3073
ENSG00000227345,PARG,35,-0.3880,44,-0.0273,68,0.70164,32,-0.4959
ENSG00000099290,WASHC2A,61,0.63143,45,0.41071,13,-1.7813,28,-0.6036
ENSG00000198964,SGMS1,80,1.60051,23,-1.0817,23,-0.5359,46,0.60691
ENSG00000177613,CSTF2T,56,0.69321,38,0.14026,23,-0.7563,25,-0.6232
ENSG00000122873,CISD1,91,-1.2860,257,1.17170,170,-0.3333,80,-1.4894
ENSG00000072401,UBE2D1,18,-0.8624,37,1.00010,12,-1.4626,26,-0.2983
ENSG00000108064,TFAM,55,0.36113,39,-0.4707,69,0.77141,37,-0.2500
ENSG00000237949,LINC00844,696,3.97151,14,-4.4985,43,-1.5234,226,1.12976
ENSG00000165443,PHYHIPL,271,0.26394,226,-0.0881,201,-0.2204,248,0.12079
ENSG00000148541,FAM13C,221,2.53943,40,-1.2405,39,-0.6169,23,-1.3956
ENSG00000108091,CCDC6,54,-0.9057,108,0.63665,89,-0.1053,66,-0.5895
ENSG00000151150,ANK3,805,1.12865,396,-0.2051,466,0.18190,100,-2.1817
ENSG00000072422,RHOBTB1,17,0.45084,13,0.23400,10,-0.3793,7,-0.8532
ENSG00000150347,ARID5B,163,1.13754,78,-0.2618,63,-0.4626,57,-0.6049
ENSG00000138311,ZNF365,78,-0.8582,165,1.11182,113,-0.2904,37,-1.9829
ENSG00000181915,ADO,85,0.49966,64,0.11558,51,-0.3110,42,-0.6444
ENSG00000148572,NRBF2,35,-0.0653,42,0.81820,28,-0.3836,8,-2.1835
ENSG00000171988,JMJD1C,294,1.10350,141,-0.3454,125,-0.3351,120,-0.3988
ENSG00000165476,REEP3,249,3.93628,12,-3.0146,21,-1.0654,33,-0.3649
ENSG00000183230,CTNNA3,173,5.18133,3,-4.1202,7,-1.7694,8,-1.5068
ENSG00000198739,LRRTM3,15,-2.0563,72,1.10270,62,0.08168,22,-1.4814
ENSG00000108176,DNAJC12,45,-0.1232,58,0.84826,28,-0.8890,22,-1.2122
ENSG00000096717,SIRT1,36,1.06723,15,-0.7553,11,-0.8824,32,0.87647
ENSG00000148634,HERC4,48,0.21186,46,0.47731,20,-1.1236,31,-0.4556
ENSG00000096746,HNRNPH3,129,0.49402,86,-0.4360,98,0.03351,121,0.38566
ENSG00000204130,RUFY2,196,1.18065,96,-0.1207,60,-0.7852,56,-0.8758
ENSG00000122912,SLC25A16,15,-0.7958,30,0.74060,23,-0.2169,15,-0.8216
ENSG00000060339,CCAR1,177,0.58915,115,-0.3019,134,0.12275,115,-0.1183
ENSG00000165730,STOX1,21,-0.5408,18,-1.4502,43,0.63183,90,2.01735
ENSG00000107625,DDX50,55,0.14710,49,-0.0831,41,-0.3199,60,0.30344
ENSG00000165732,DDX21,177,1.35649,70,-0.5384,56,-0.5710,73,-0.1600
ENSG00000198954,KIF1BP,64,-0.3763,96,0.87873,34,-1.3494,58,-0.5395
ENSG00000122862,SRGN,18,-0.2910,8,-2.3987,30,0.56340,92,2.86377
ENSG00000122958,VPS26A,79,-0.0155,77,-0.1479,102,0.39810,75,-0.0910
ENSG00000156502,SUPV3L1,25,-0.2844,34,0.78592,20,-0.6241,15,-1.0562
ENSG00000156515,HK1,53,-2.0354,254,1.40322,147,-0.5022,87,-1.3003
ENSG00000099282,TSPAN15,109,4.69677,1,-4.5092,5,-1.5414,16,0.03949
ENSG00000171224,FAM241B,3,-4.0909,62,2.20007,25,-0.9214,11,-2.0682
ENSG00000079332,SAR1A,85,-0.3077,118,0.71636,58,-0.8944,72,-0.5516
ENSG00000180817,PPA1,194,-0.3855,283,0.71265,148,-0.8088,177,-0.5266
ENSG00000172731,LRRC20,6,-2.6177,41,0.95685,34,-0.0147,23,-0.6294
ENSG00000148730,EIF4EBP2,41,-0.6363,47,-0.9440,86,0.55077,146,1.49919
ENSG00000166228,PCBD1,18,-1.1218,41,0.31291,37,-0.0628,43,0.20302
ENSG00000107731,UNC5B,77,2.53301,7,-2.7227,20,0.01677,43,1.30070
ENSG00000197746,PSAP,839,-0.4060,1166,0.35414,452,-1.3597,1446,0.48078
ENSG00000107742,SPOCK2,67,-1.6635,222,0.61182,125,-0.7189,244,0.35679
ENSG00000138303,ASCC1,35,1.48076,12,-0.8309,5,-1.7199,24,0.76832
ENSG00000166295,ANAPC16,78,0.08012,65,-0.5392,88,0.27063,116,0.74370
ENSG00000168209,DDIT4,40,1.14395,11,-1.7526,20,-0.0390,57,1.79561
ENSG00000148719,DNAJB12,36,0.14948,31,-0.1459,29,-0.2072,40,0.34130
ENSG00000107745,MICU1,75,-0.4120,107,0.49256,85,-0.1995,68,-0.5600
ENSG00000122882,ECD,19,0.15205,18,0.27183,13,-0.4061,13,-0.4337
ENSG00000138286,FAM149B1,28,0.52896,16,-0.8490,36,0.93005,24,0.24096
ENSG00000213551,DNAJC9,17,-0.8093,32,0.41491,20,-0.6256,35,0.27297
ENSG00000182180,MRPS16,48,0.18714,43,0.02717,30,-0.5662,49,0.21530
ENSG00000138279,ANXA7,99,-0.2484,132,0.64807,61,-1.0029,92,-0.3740
ENSG00000107758,PPP3CB,68,-2.0916,331,1.29337,232,-0.2159,104,-1.4491
ENSG00000166348,USP54,181,3.11264,16,-2.3669,25,-0.6947,45,0.24992
ENSG00000176986,SEC24C,26,-0.2402,33,0.37307,26,-0.2333,24,-0.3965
ENSG00000196968,FUT11,20,0.09437,18,-0.3116,19,0.02161,26,0.52671
ENSG00000172586,CHCHD1,50,-0.7753,95,0.77110,68,-0.3057,49,-0.8067
ENSG00000214655,ZSWIM8,18,-0.5043,26,0.02958,13,-1.0472,44,0.91524
ENSG00000166507,NDST2,8,-1.1557,19,0.35716,28,0.75879,8,-1.1579
ENSG00000148660,CAMK2G,87,-1.3999,229,0.32217,170,-0.3646,292,0.51957
ENSG00000035403,VCL,8,-1.9509,25,-0.5477,20,-0.5747,83,1.86933
ENSG00000185009,AP3M1,23,0.40106,17,-0.2484,11,-0.7137,26,0.60922
ENSG00000156110,ADK,26,-0.1852,31,0.13425,31,0.06871,26,-0.2017
ENSG00000156650,KAT6B,130,0.49867,86,-0.4043,116,0.31715,98,0.03270
ENSG00000156671,SAMD8,98,0.40409,73,-0.2032,58,-0.4353,95,0.36644
ENSG00000165637,VDAC2,95,-1.0211,213,0.81057,111,-0.7799,157,-0.2359
ENSG00000165655,ZNF503,9,-1.0525,21,0.72048,18,-0.0123,11,-0.8300
ENSG00000156113,KCNMA1,57,-2.0821,262,0.86386,237,0.10371,137,-0.7667
ENSG00000151208,DLG5,13,-0.2263,15,-0.0494,20,0.39678,14,-0.1201
ENSG00000148606,POLR3A,23,-0.9520,55,1.37513,16,-1.5109,23,-0.9980
ENSG00000138326,RPS24,1500,0.23876,921,-1.1518,2627,1.21703,2014,0.73869
ENSG00000108175,ZMIZ1,63,-0.3748,78,-0.0497,81,0.02971,100,0.38055
ENSG00000108179,PPIF,86,1.17245,31,-1.1158,25,-0.8228,92,1.29114
ENSG00000165424,ZCCHC24,320,2.74558,27,-2.7289,87,0.17610,132,0.89364
ENSG00000225484,NUTM2B-AS1,42,1.09118,18,-0.7661,16,-0.4727,34,0.67771
ENSG00000133678,TMEM254,18,0.23815,15,-0.2876,10,-0.7237,26,0.81384
ENSG00000122359,ANXA11,16,-2.9574,143,1.41389,64,-0.8886,80,-0.5449
ENSG00000122378,PRXL2A,173,-1.0980,346,-0.0334,379,0.13631,510,0.63483
ENSG00000108219,TSPAN14,36,-0.2686,40,-0.2283,50,0.27991,55,0.42383
ENSG00000185737,NRG3,11,-1.9971,52,1.28164,29,-0.5638,23,-0.9131
ENSG00000165678,GHITM,160,-1.5042,513,1.09420,306,-0.5107,254,-0.8020
ENSG00000148600,CDHR1,8,-1.2140,21,0.77564,13,-0.5036,15,-0.2705
ENSG00000107771,CCSER2,214,0.38906,168,-0.0067,168,-0.0058,126,-0.4657
ENSG00000182771,GRID1,27,0.58770,19,0.08971,10,-0.9542,17,-0.1553
ENSG00000062650,WAPL,90,0.88023,46,-0.5858,45,-0.2811,72,0.47932
ENSG00000122367,LDB3,218,4.98502,4,-4.0979,7,-2.2332,19,-0.7056
ENSG00000107779,BMPR1A,23,0.29758,15,-0.8337,7,-1.5752,53,1.76241
ENSG00000173267,SNCG,17,-3.4189,230,2.23814,94,-0.9204,34,-2.4529
ENSG00000148671,ADIRF,41,-0.4524,19,-2.7157,52,-0.0751,283,3.44695
ENSG00000148672,GLUD1,140,-0.2537,108,-1.3586,185,0.19132,507,2.05614
ENSG00000122376,SHLD2,18,0.22363,15,-0.2384,14,-0.1391,20,0.40143
ENSG00000223482,NUTM2A-AS1,71,1.55936,25,-0.5978,15,-1.0169,27,-0.1168
ENSG00000138138,ATAD1,57,-0.6365,94,0.49673,72,-0.2775,72,-0.2733
ENSG00000171862,PTEN,52,-1.2627,122,0.18916,153,0.44790,115,-0.0211
ENSG00000138134,STAMBPL1,9,-1.6948,36,1.40850,18,-0.6692,12,-1.2957
ENSG00000107798,LIPA,194,2.92824,24,-1.7816,27,-0.7409,29,-0.6231
ENSG00000119922,IFIT2,75,2.81623,5,-2.8015,17,-0.0714,32,1.02308
ENSG00000119917,IFIT3,27,0.62046,11,-1.5404,12,-0.7300,62,2.17809
ENSG00000185745,IFIT1,56,-0.3679,75,0.26759,60,-0.2778,71,0.00848
ENSG00000152778,IFIT5,46,1.08270,22,-0.3988,20,-0.3216,21,-0.2179
ENSG00000152782,PANK1,3,-2.2903,17,0.06542,29,0.90320,16,-0.0320
ENSG00000138182,KIF20B,38,1.59368,14,-0.3406,2,-2.5772,13,-0.2816
ENSG00000232229,LINC00865,4,-1.9830,17,0.97074,14,-0.0519,8,-0.8462
ENSG00000148688,RPP30,28,-0.0299,29,0.14522,22,-0.4114,30,0.07516
ENSG00000180628,PCGF5,81,-0.0220,76,-0.2909,105,0.41015,94,0.22525
ENSG00000165338,HECTD2,3,-2.7268,27,1.23873,13,-0.7344,17,-0.4021
ENSG00000119938,PPP1R3C,13,-0.8281,16,-1.1216,28,0.32097,66,1.91406
ENSG00000107854,TNKS2,62,0.53570,43,-0.2008,30,-0.6345,55,0.34524
ENSG00000095564,BTAF1,40,1.02839,18,-0.7107,15,-0.5284,32,0.68275
ENSG00000107864,CPEB3,13,-2.6763,86,0.57581,125,0.83581,34,-1.2600
ENSG00000198060,MARCH5,14,-1.4065,39,0.34542,25,-0.5763,52,0.60794
ENSG00000119912,IDE,12,-0.1978,12,-0.4197,13,-0.1072,25,0.98676
ENSG00000138190,EXOC6,21,-1.1143,52,1.12795,30,-0.5697,21,-1.1328
ENSG00000138207,RBP4,4,-3.8385,73,2.81020,10,-2.3911,16,-1.8019
ENSG00000148690,FRA10AC1,304,0.46406,196,-0.6053,369,0.79879,220,-0.0709
ENSG00000108231,LGI1,10,-2.5922,64,0.40011,38,-0.6703,96,0.82846
ENSG00000173145,NOC3L,56,1.58442,16,-1.1422,26,0.25847,25,0.15127
ENSG00000108239,TBC1D12,176,2.85143,22,-1.8297,28,-0.6028,33,-0.3445
ENSG00000095637,SORBS1,90,-0.4245,110,-0.2508,83,-0.5518,221,1.08212
ENSG00000059573,ALDH18A1,12,-0.8174,22,0.38587,22,0.10211,17,-0.2990
ENSG00000119977,TCTN3,16,-0.0814,17,0.13288,13,-0.4457,19,0.17239
ENSG00000177853,ZNF518A,92,1.20670,32,-1.1969,46,0.01515,82,0.98198
ENSG00000197430,OPALIN,1062,5.55168,16,-4.5636,41,-1.8563,42,-1.8129
ENSG00000077147,TM9SF3,161,0.36941,132,0.12806,86,-0.6323,116,-0.1658
ENSG00000196233,LCOR,64,0.98795,32,-0.4486,34,-0.0766,32,-0.1544
ENSG00000187122,SLIT1,16,-1.9999,78,1.47739,48,-0.4012,19,-1.7655
ENSG00000052749,RRP12,14,-0.7070,28,1.63032,7,-1.7213,6,-1.9469
ENSG00000171314,PGAM1,127,-1.8913,519,0.95082,350,-0.3476,327,-0.4569
ENSG00000171311,EXOSC1,18,-0.1824,21,0.29881,24,0.27821,10,-1.0179
ENSG00000171307,ZDHHC16,8,-1.3445,21,0.64626,18,-0.0436,14,-0.3906
ENSG00000155229,MMS19,31,-0.5896,50,0.50573,50,0.16367,25,-0.9461
ENSG00000171160,MORN4,8,-2.4059,44,0.55861,43,0.12446,39,-0.0093
ENSG00000155252,PI4K2A,12,-1.2910,32,0.69291,38,0.51076,9,-1.7239
ENSG00000119986,AVPI1,12,-1.2690,34,1.18106,17,-0.7221,15,-0.9460
ENSG00000155256,ZFYVE27,14,-1.2544,38,1.08658,24,-0.4189,15,-1.0950
ENSG00000155265,GOLGA7B,14,-1.4718,41,0.49002,47,0.39132,26,-0.5519
ENSG00000095713,CRTAC1,12,-1.4359,40,1.65955,13,-1.3583,13,-1.3744
ENSG00000107521,HPS1,18,-0.3892,22,-0.2757,24,0.03223,38,0.77897
ENSG00000119946,CNNM1,10,-2.4608,65,1.83645,34,-0.5788,10,-2.3839
ENSG00000120053,GOT1,87,-1.9654,405,1.63448,200,-0.7125,104,-1.7093
ENSG00000155287,SLC25A28,32,0.05108,33,0.26215,14,-1.2100,36,0.23600
ENSG00000119929,CUTC,24,0.37328,21,0.31057,7,-1.5114,18,-0.0766
ENSG00000014919,COX15,22,0.05817,21,-0.1633,18,-0.3187,30,0.52792
ENSG00000095485,CWF19L1,17,0.30173,15,0.46325,11,-0.3485,5,-1.4675
ENSG00000196072,BLOC1S2,53,-0.6924,92,0.53899,82,-0.0035,54,-0.6590
ENSG00000099194,SCD,2609,3.06473,132,-3.4444,480,-0.2665,1222,1.33266
ENSG00000235823,OLMALINC,262,2.80440,18,-3.0181,55,-0.1927,133,1.31528
ENSG00000166136,NDUFB8,207,-1.0999,454,0.38233,533,0.39943,304,-0.5117
ENSG00000166135,HIF1AN,17,-0.5343,24,-0.0328,31,0.37787,26,0.11493
ENSG00000119906,SLF2,178,2.16481,36,-1.3085,42,-0.4227,53,-0.0342
ENSG00000055950,MRPL43,75,0.51182,53,-0.1190,35,-0.6977,64,0.24595
ENSG00000107816,LZTS2,62,1.69523,16,-1.2119,27,0.23791,25,0.12615
ENSG00000186862,PDZD7,5,-1.3502,15,1.01710,11,-0.2007,6,-1.1512
ENSG00000107819,SFXN3,26,-0.7726,49,0.59613,46,0.11895,23,-0.9479
ENSG00000166167,BTRC,25,-1.3415,75,1.32512,35,-0.8362,29,-1.1329
ENSG00000166171,DPCD,11,-1.7489,40,0.76330,36,0.07877,23,-0.6230
ENSG00000107829,FBXW4,69,0.95733,33,-0.6699,51,0.42851,36,-0.1109
ENSG00000198408,OGA,193,-0.5488,307,0.59412,228,-0.2838,188,-0.5837
ENSG00000120049,KCNIP2,1,-4.8285,52,0.70838,54,0.27285,40,-0.1906
ENSG00000120029,ARMH3,18,0.37284,15,0.07788,8,-0.8386,15,0.08133
ENSG00000166197,NOLC1,114,-0.1077,127,0.18740,109,-0.1722,111,-0.1489
ENSG00000107862,GBF1,20,-0.9161,45,1.39343,13,-1.4719,17,-1.1124
ENSG00000059915,PSD,29,-3.1799,219,-0.3561,398,0.85632,414,0.92765
ENSG00000107872,FBXL15,19,-2.1982,88,0.50109,88,0.15573,80,0.01747
ENSG00000107874,CUEDC2,69,-0.3944,90,0.12843,102,0.24972,77,-0.2084
ENSG00000269609,RPARP-AS1,10,-1.1486,24,0.46625,32,0.60479,10,-1.1697
ENSG00000138107,ACTR1A,88,-0.4319,136,0.86691,78,-0.6319,58,-1.0827
ENSG00000171206,TRIM8,65,0.04325,54,-0.5768,66,0.07305,112,0.97172
ENSG00000138175,ARL3,81,-0.9996,161,0.20321,161,0.07166,177,0.22988
ENSG00000166272,WBP1L,38,0.12643,32,-0.3500,25,-0.5392,60,0.90783
ENSG00000166275,BORCS7,94,0.10246,78,-0.4730,96,0.14430,135,0.71228
ENSG00000148842,CNNM2,13,-0.8800,27,0.66562,12,-1.0449,25,0.11102
ENSG00000076685,NT5C2,44,0.37576,30,-0.5703,32,-0.1493,58,0.86311
ENSG00000148798,INA,18,-3.8925,322,1.98687,159,-0.6574,65,-2.0032
ENSG00000173915,ATP5MD,312,-1.2129,771,0.64454,784,0.23633,383,-0.8989
ENSG00000148843,PDCD11,40,0.43130,30,-0.0277,29,-0.0714,24,-0.3904
ENSG00000107954,NEURL1,8,-2.6288,51,0.32424,87,1.03424,26,-0.9253
ENSG00000107957,SH3PXD2A,112,1.03954,55,-0.3610,68,0.19512,33,-0.9331
ENSG00000065613,SLK,225,0.50486,167,0.02700,166,-0.0056,101,-0.7811
ENSG00000148834,GSTO1,123,-0.3442,183,0.97436,93,-0.7762,62,-1.4008
ENSG00000156395,SORCS3,14,-0.7099,27,1.11558,9,-1.3706,14,-0.7233
ENSG00000108018,SORCS1,5,-2.6528,38,1.94212,16,-0.9126,8,-1.8557
ENSG00000108039,XPNPEP1,29,0.04518,31,0.39751,7,-2.1433,34,0.30021
ENSG00000148700,ADD3,734,1.70603,109,-2.5085,254,-0.1619,886,2.10535
ENSG00000119950,MXI1,256,1.40428,82,-1.1217,149,0.43926,131,0.22599
ENSG00000119953,SMNDC1,72,1.08230,34,-0.4802,29,-0.4367,40,0.08511
ENSG00000108055,SMC3,284,1.73595,78,-1.0775,87,-0.3306,124,0.24543
ENSG00000150593,PDCD4,95,0.82493,49,-0.6084,54,-0.1298,78,0.48320
ENSG00000214413,BBIP1,74,1.06925,34,-0.5656,26,-0.6184,50,0.40754
ENSG00000108061,SHOC2,91,-0.5651,138,0.23658,142,0.13787,116,-0.1840
ENSG00000119927,GPAM,27,0.06109,14,-1.8741,44,0.84496,84,2.09606
ENSG00000023041,ZDHHC6,13,-0.5736,19,0.13680,7,-1.5407,33,0.94463
ENSG00000151532,VTI1A,14,-0.2123,16,0.02469,15,-0.0732,18,0.20529
ENSG00000260917,AL158212.3,5,-1.3310,14,0.31763,12,-0.1613,17,0.36248
ENSG00000148737,TCF7L2,21,-0.6090,26,-0.6197,34,0.13078,67,1.32394
ENSG00000196865,NHLRC2,30,0.53399,19,-0.4044,13,-0.7614,34,0.77609
ENSG00000043591,ADRB1,10,-1.7960,40,1.01352,25,-0.4510,24,-0.5239
ENSG00000165813,CCDC186,129,0.10812,128,0.26392,115,-0.0709,75,-0.7560
ENSG00000169129,AFAP1L2,14,-1.4570,45,0.93672,34,-0.1691,21,-0.8821
ENSG00000099204,ABLIM1,69,-0.9689,97,-0.9602,149,0.25033,350,1.80251
ENSG00000151553,FAM160B1,17,-0.7214,32,0.83460,19,-0.5390,17,-0.7475
ENSG00000165832,TRUB1,13,-1.9315,58,1.30615,35,-0.4535,22,-1.1646
ENSG00000107518,ATRNL1,28,-3.0964,288,2.01089,144,-0.6438,42,-2.4818
ENSG00000165868,HSPA12A,71,-1.3856,222,1.58307,95,-0.9313,55,-1.7492
ENSG00000187164,SHTN1,1708,3.10965,194,-1.8673,302,-0.3069,115,-1.7777
ENSG00000165650,PDZD8,113,0.76518,61,-0.5813,82,0.22286,81,0.19820
