Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000179941,BBS10,24,-0.3270,26,-0.1962,34,0.56520,24,-0.3402,18,-0.7956
ENSG00000091039,OSBPL8,60,-0.7099,61,-0.6886,109,0.58380,61,-0.6788,108,0.22397
ENSG00000186908,ZDHHC17,52,-0.3049,40,-0.7222,68,0.30327,72,0.20656,58,-0.1417
ENSG00000067798,NAV3,74,0.07969,71,0.02770,67,-0.1483,54,-0.4017,99,0.55720
ENSG00000067715,SYT1,491,-2.0322,2772,0.65835,2155,0.61000,747,-1.4072,1637,-0.2007
ENSG00000058272,PPP1R12A,247,-0.0952,256,-0.0348,225,-0.4962,117,-1.2459,650,1.56809
ENSG00000111052,LIN7A,6,-2.7579,31,-0.4706,54,1.20534,16,-1.4986,40,-0.0644
ENSG00000111058,ACSS3,18,0.02557,21,0.25294,10,-1.5223,65,2.37743,13,-0.5093
ENSG00000139220,PPFIA2,220,0.12197,117,-0.8642,232,0.52955,86,-1.3321,221,0.12795
ENSG00000133773,CCDC59,30,0.14214,13,-1.1139,28,0.00855,27,-0.0296,40,0.57907
ENSG00000179104,TMTC2,95,3.30819,18,0.05994,7,-2.1504,17,-0.0446,4,-2.2736
ENSG00000072041,SLC6A15,23,-1.0949,49,0.06630,58,0.93850,24,-1.0098,24,-1.0146
ENSG00000182050,MGAT4C,41,0.12762,30,-0.3291,29,-0.8208,54,0.59557,78,1.23680
ENSG00000133641,C12orf29,21,-1.3075,13,-2.0507,60,0.83697,56,0.20484,44,-0.1825
ENSG00000198707,CEP290,404,2.14409,79,-0.6894,66,-1.6414,31,-2.0708,314,1.62867
ENSG00000139324,TMTC3,25,-0.2164,18,-0.7255,30,0.18309,25,-0.2489,39,0.48035
ENSG00000049130,KITLG,8,-2.4973,14,-1.6287,59,1.79993,22,-1.0155,23,-0.9436
ENSG00000139318,DUSP6,13,-2.2903,34,-0.9291,83,1.52619,32,-0.9964,35,-0.8554
ENSG00000070961,ATP2B1,243,-1.6897,719,-0.0235,868,0.73281,254,-1.6218,873,0.29031
ENSG00000271614,ATP2B1-AS1,11,-1.8234,22,-0.7597,47,1.20107,22,-0.7486,25,-0.5456
ENSG00000011465,DCN,10,-1.2153,14,-0.6714,15,-1.1521,40,0.97208,70,1.99668
ENSG00000133639,BTG1,19,-1.6549,13,-2.1935,65,0.52812,42,-0.4588,104,1.01682
ENSG00000102189,EEA1,227,1.08837,99,-0.2758,84,-1.0065,46,-1.4525,307,1.64860
ENSG00000173598,NUDT4,74,-1.5424,320,0.76357,239,0.72534,92,-1.2161,93,-1.1952
ENSG00000177889,UBE2N,62,-1.5235,185,0.16212,195,0.65166,131,-0.3832,119,-0.5259
ENSG00000198015,MRPL42,58,0.06279,69,0.33723,59,0.21674,34,-0.7799,43,-0.4198
ENSG00000136040,PLXNC1,17,-1.1751,41,0.17824,45,0.89767,13,-1.5930,26,-0.5745
ENSG00000173588,CEP83,51,1.52232,22,0.05452,11,-1.6805,8,-1.3489,62,1.90629
ENSG00000184752,NDUFA12,30,-1.5169,28,-1.6618,102,0.92214,123,0.65506,33,-1.4133
ENSG00000120798,NR2C1,23,-0.1256,14,-0.9532,26,0.15013,19,-0.4240,39,0.69130
ENSG00000180263,FGD6,11,-0.6860,12,-0.4978,13,-0.7481,37,1.32600,29,0.91103
ENSG00000028203,VEZT,83,0.32885,73,0.11911,71,0.15469,33,-1.1103,65,-0.0741
ENSG00000111142,METAP2,334,1.16162,181,0.12674,102,-1.3831,154,-0.1322,396,1.47170
ENSG00000074527,NTN4,7,-1.7092,35,0.77727,18,-0.4784,20,-0.1386,43,1.14316
ENSG00000139343,SNRPF,28,-0.8511,28,-0.8183,52,0.30622,65,0.49372,47,-0.0370
ENSG00000111144,LTA4H,18,-1.3815,30,-0.5995,52,0.74705,28,-0.6952,49,0.16616
ENSG00000059758,CDK17,99,-0.0150,100,-0.0074,118,0.66500,64,-0.6998,33,-1.6860
ENSG00000120802,TMPO,35,-0.3726,24,-0.9485,50,0.46137,30,-0.5938,55,0.35187
ENSG00000075415,SLC25A3,153,-1.2446,226,-0.6574,415,0.81506,360,0.07538,204,-0.8151
ENSG00000185046,ANKS1B,385,0.62932,200,-0.4311,290,0.39323,130,-1.0852,168,-0.6970
ENSG00000111647,UHRF1BP1L,25,-0.4782,12,-1.5841,43,0.96660,28,-0.3126,21,-0.7334
ENSG00000075089,ACTR6,31,-0.6835,35,-0.4586,60,1.08474,34,-0.5306,13,-1.9358
ENSG00000136021,SCYL2,27,-0.4833,24,-0.6578,44,0.70797,17,-1.2167,39,0.07519
ENSG00000151572,ANO4,77,2.57021,5,-1.8380,13,-1.0160,5,-2.0081,23,0.28965
ENSG00000120805,ARL1,53,-0.7094,45,-0.9411,102,0.90976,66,-0.3516,52,-0.7130
ENSG00000196091,MYBPC1,35,-0.3518,23,-0.9510,28,-1.1915,110,1.59679,95,1.32378
ENSG00000111666,CHPT1,57,-0.6471,63,-0.4864,85,-0.0557,163,1.06464,70,-0.3342
ENSG00000111670,GNPTAB,156,0.29187,125,-0.0698,135,0.12581,92,-0.5432,121,-0.1166
ENSG00000120860,WASHC3,47,-0.0356,8,-2.5745,54,0.42031,88,0.99114,17,-1.5937
ENSG00000017427,IGF1,4,-2.3929,10,-1.0332,22,0.54410,10,-0.9774,36,1.06042
ENSG00000139352,ASCL1,39,0.14361,44,0.34368,19,-1.6766,97,1.74902,63,0.94100
ENSG00000111696,NT5DC3,11,-2.8340,88,0.26364,93,0.99836,53,-0.5357,34,-1.2047
ENSG00000166598,HSP90B1,669,0.67348,256,-0.8632,417,-0.2184,338,-0.4322,679,0.69715
ENSG00000204954,C12orf73,21,-0.4331,21,-0.4157,35,1.16882,12,-1.2223,8,-1.8289
ENSG00000139372,TDG,24,0.28106,16,-0.3835,19,-0.2295,7,-1.5836,42,1.21938
ENSG00000111727,HCFC2,8,-1.1546,16,-0.1789,18,0.01522,28,0.72202,19,0.08866
ENSG00000120837,NFYB,61,0.17964,53,-0.0440,56,0.09685,62,0.21209,33,-0.7765
ENSG00000198431,TXNRD1,23,-1.0406,35,-0.4319,52,0.48816,48,0.07425,41,-0.1661
ENSG00000151131,C12orf45,36,0.31900,14,-1.0959,31,0.19491,37,0.38448,20,-0.5565
ENSG00000136051,WASHC4,83,1.13819,18,-1.2840,34,-0.6437,46,0.16468,67,0.76999
ENSG00000136044,APPL2,24,0.16601,24,0.20906,15,-0.9783,60,1.78428,14,-0.6460
ENSG00000074590,NUAK1,107,-1.0396,349,0.84182,236,0.47483,85,-1.3863,138,-0.6514
ENSG00000136026,CKAP4,36,-0.1906,65,0.75230,39,-0.1572,22,-0.9741,52,0.38253
ENSG00000111783,RFX4,38,0.60274,17,-0.6303,11,-2.0163,102,2.51315,34,0.42810
ENSG00000111785,RIC8B,24,-0.1883,14,-1.0245,28,0.21158,5,-2.5689,56,1.22656
ENSG00000151135,TMEM263,31,-0.3802,25,-0.6990,42,0.31807,54,0.52483,26,-0.6092
ENSG00000120832,MTERF2,23,-0.0418,15,-0.6604,23,-0.1067,23,-0.0035,36,0.72325
ENSG00000151136,BTBD11,4,-2.7612,33,0.43271,26,0.13916,22,-0.1818,36,0.56698
ENSG00000136045,PWP1,39,-0.3537,23,-1.1702,51,0.12858,65,0.45899,59,0.28546
ENSG00000110851,PRDM4,21,-0.2360,23,-0.0606,25,0.22446,24,-0.0052,19,-0.3313
ENSG00000075035,WSCD2,8,-2.0785,23,-0.5150,42,1.22411,22,-0.6075,18,-0.8977
ENSG00000075856,SART3,81,0.60625,58,0.06153,47,-0.5067,51,-0.1362,81,0.62232
ENSG00000136003,ISCU,51,-1.9101,76,-1.3153,228,1.14910,164,-0.1280,119,-0.6209
ENSG00000110880,CORO1C,76,0.96407,49,0.22281,39,-0.3369,33,-0.4235,37,-0.2090
ENSG00000084112,SSH1,19,-0.7808,41,0.41372,35,0.34895,25,-0.3973,24,-0.4314
ENSG00000166111,SVOP,11,-3.3446,108,0.01550,143,1.43505,45,-1.3273,46,-1.2853
ENSG00000135093,USP30,28,0.23644,12,-1.0198,29,0.74512,7,-1.8510,21,-0.2218
ENSG00000076248,UNG,18,0.02866,30,0.87550,13,-0.8267,39,1.32906,9,-1.0060
ENSG00000110906,KCTD10,24,-0.5565,40,0.22985,39,0.45989,27,-0.4063,22,-0.7104
ENSG00000151148,UBE3B,38,0.12061,29,-0.3327,39,0.42673,35,-0.0245,15,-1.2645
ENSG00000139428,MMAB,58,0.20281,50,-0.0457,52,0.03679,60,0.24144,34,-0.6244
ENSG00000139433,GLTP,192,2.64287,29,-0.7012,28,-1.4243,64,0.51031,14,-1.7864
ENSG00000139437,TCHP,76,1.71391,37,0.42941,18,-1.2172,22,-0.3824,37,0.45296
ENSG00000139436,GIT2,30,-0.2345,42,0.27593,38,0.24947,40,0.20176,14,-1.3732
ENSG00000174456,C12orf76,131,0.37269,99,-0.0796,116,0.43832,70,-0.6264,43,-1.3522
ENSG00000122970,IFT81,32,0.75654,19,-0.1337,14,-1.0457,20,0.01715,47,1.41117
ENSG00000174437,ATP2A2,135,-1.7545,336,-0.3687,531,1.01013,322,-0.4335,261,-0.7604
ENSG00000196510,ANAPC7,21,-0.9093,39,0.00117,44,0.49997,29,-0.4625,35,-0.1707
ENSG00000111229,ARPC3,68,-1.2515,48,-1.7669,189,0.95962,164,0.11631,109,-0.5270
ENSG00000204856,FAM216A,6,-2.6144,37,-0.0299,51,1.45314,14,-1.4594,15,-1.3776
ENSG00000111237,VPS29,60,-0.6879,67,-0.5326,119,1.04774,82,-0.2218,19,-2.3725
ENSG00000196850,PPTC7,8,-1.7086,28,0.05919,33,0.93747,27,0.02045,5,-2.4228
ENSG00000204852,TCTN1,17,-0.0063,14,-0.2932,15,-0.3952,26,0.74448,21,0.39524
ENSG00000186298,PPP1CC,103,0.20127,67,-0.4795,87,-0.1585,135,0.63933,84,-0.1327
ENSG00000111249,CUX2,1,-4.9157,17,-1.7213,72,1.67501,33,-0.7071,38,-0.5024
ENSG00000204842,ATXN2,159,0.75181,87,-0.2319,87,-0.4838,97,-0.0552,143,0.57284
ENSG00000089234,BRAP,17,-0.7244,14,-0.9940,29,0.29494,33,0.32542,30,0.21193
ENSG00000111275,ALDH2,190,-0.4950,150,-0.8624,229,-0.4219,604,1.44115,285,0.14386
ENSG00000234608,MAPKAPK5-AS1,25,-0.4290,24,-0.4817,37,0.46134,32,-0.0348,26,-0.3843
ENSG00000089022,MAPKAPK5,30,-0.0338,28,-0.1735,36,0.54473,16,-1.0016,23,-0.4860
ENSG00000089248,ERP29,52,-0.7591,69,-0.3262,99,0.68048,86,0.02114,41,-1.0953
ENSG00000111300,NAA25,37,0.40148,25,-0.2365,29,-0.0154,19,-0.6618,36,0.33309
ENSG00000173064,HECTD4,78,-0.4044,93,-0.1294,113,0.44097,75,-0.4674,86,-0.2525
ENSG00000089009,RPL6,525,-0.0533,177,-1.7162,554,0.07650,848,0.73526,553,0.02886
ENSG00000179295,PTPN11,410,0.91977,211,-0.1801,211,-0.3763,226,-0.0706,248,0.08211
ENSG00000089169,RPH3A,125,-0.6852,321,0.83333,205,0.21767,127,-0.6571,133,-0.5914
ENSG00000135144,DTX1,15,-1.2173,40,0.28518,34,0.09972,43,0.41667,30,-0.1765
ENSG00000111344,RASAL1,56,1.26598,19,-0.4557,25,-0.1084,6,-2.1798,28,0.13027
ENSG00000123064,DDX54,24,-0.9698,14,-1.8284,62,1.43595,34,-0.4511,17,-1.4723
ENSG00000139405,RITA1,10,-1.4712,23,-0.2639,35,1.11409,15,-0.8991,15,-0.9050
ENSG00000186815,TPCN1,34,0.09088,45,0.52789,28,-0.4303,55,0.87082,19,-0.7879
ENSG00000151176,PLBD2,46,0.18933,66,0.80513,43,0.23439,15,-1.5466,20,-1.0766
ENSG00000139410,SDSL,32,1.29016,28,1.05626,6,-2.0163,39,1.65465,10,-0.5844
ENSG00000123066,MED13L,107,1.17412,54,0.03208,38,-1.0014,40,-0.4282,103,1.10509
ENSG00000111412,C12orf49,41,-0.4997,75,0.45984,63,0.41708,45,-0.3578,27,-1.1458
ENSG00000135119,RNFT2,23,-1.5255,74,0.27927,74,0.72465,39,-0.7450,43,-0.5773
ENSG00000135116,HRK,16,0.00599,46,1.79013,12,-0.9168,14,-0.1868,14,-0.1616
ENSG00000088992,TESC,2,-3.6880,38,0.62599,32,0.86406,7,-1.8632,22,-0.2859
ENSG00000135108,FBXO21,81,-0.5156,125,0.16604,119,0.18647,92,-0.3205,119,0.07465
ENSG00000171435,KSR2,20,-1.1168,58,0.53495,51,0.85799,16,-1.4402,17,-1.3355
ENSG00000176871,WSB2,161,-1.2175,510,0.59980,406,0.55303,278,-0.3832,156,-1.2646
ENSG00000089220,PEBP1,1321,-0.5100,1597,-0.2127,2014,0.38541,1902,0.06584,1348,-0.4783
ENSG00000135090,TAOK3,206,0.84244,116,-0.1041,97,-0.7561,102,-0.3083,233,1.05420
ENSG00000111707,SUDS3,44,-0.1957,49,9.80740,46,-0.2324,39,-0.3887,86,0.90829
ENSG00000139767,SRRM4,33,-1.3370,98,0.34157,92,0.56234,26,-1.7293,90,0.19834
ENSG00000152137,HSPB8,140,0.56740,74,-0.4556,79,-0.6857,217,1.33385,81,-0.3086
ENSG00000111725,PRKAB1,15,-0.3261,24,0.36214,21,0.38167,13,-0.6042,12,-0.7005
ENSG00000122966,CIT,26,-2.3619,112,-0.1786,162,1.22402,57,-1.2089,82,-0.6620
ENSG00000135127,BICDL1,5,-1.8033,9,-0.9001,22,1.24410,5,-1.6936,17,-0.0099
ENSG00000111737,RAB35,11,-1.4360,30,0.01445,32,0.24071,39,0.42333,27,-0.1561
ENSG00000089154,GCN1,23,-0.0549,21,-0.1546,28,0.66766,14,-0.8113,11,-1.1182
ENSG00000089157,RPLP0,314,0.15198,209,-0.4911,286,0.00074,430,0.67555,188,-0.6528
ENSG00000111775,COX6A1,231,-1.5786,368,-0.8746,769,0.74162,824,0.39762,415,-0.6914
ENSG00000170855,TRIAP1,12,-0.3737,18,0.24042,17,0.40496,7,-1.0657,13,-0.1772
ENSG00000257218,GATC,70,0.71153,51,0.17602,46,0.05992,41,-0.1731,16,-1.6195
ENSG00000111786,SRSF9,59,-0.1913,58,-0.1984,65,-0.0546,93,0.54824,61,-0.1263
ENSG00000088986,DYNLL1,436,-1.0956,525,-0.8124,1109,1.03189,842,-0.0741,366,-1.3603
ENSG00000110871,COQ5,31,0.78296,14,-0.4821,20,0.10150,12,-0.6507,16,-0.2966
ENSG00000022840,RNF10,65,-0.3254,64,-0.3536,88,0.38738,59,-0.4718,81,0.03151
ENSG00000167272,POP5,20,0.10154,9,-1.0933,20,0.35313,18,-0.0544,17,-0.1631
ENSG00000157782,CABP1,35,-2.9677,334,0.45103,295,0.61748,210,-0.2969,188,-0.4732
ENSG00000110917,MLEC,76,0.04101,73,-0.0282,66,-0.3791,88,0.28630,107,0.60103
ENSG00000175970,UNC119B,18,-0.4153,28,0.23766,23,-0.0420,25,0.06131,26,0.15915
ENSG00000122971,ACADS,22,0.43885,16,-0.0985,14,-0.5216,37,1.27798,9,-1.0225
ENSG00000157837,SPPL3,82,0.08500,111,0.57526,81,0.14283,56,-0.5179,44,-0.8779
ENSG00000157895,C12orf43,28,-0.8517,61,0.36481,53,0.34070,33,-0.5746,45,-0.1281
ENSG00000089041,P2RX7,212,2.95624,11,-2.1182,27,-1.4044,12,-1.9347,56,0.32363
ENSG00000110931,CAMKK2,60,-2.1688,280,0.18416,298,0.74102,169,-0.6146,203,-0.3286
ENSG00000089053,ANAPC5,229,1.58797,61,-0.6293,83,-0.3232,47,-1.0256,78,-0.2470
ENSG00000170633,RNF34,39,-0.2901,53,0.16727,52,0.32906,32,-0.6015,40,-0.2724
ENSG00000089094,KDM2B,25,-0.3462,50,0.75451,30,-0.1480,17,-0.9803,42,0.46928
ENSG00000188735,TMEM120B,7,-1.2096,33,1.11921,17,0.05289,22,0.38742,4,-2.1720
ENSG00000110801,PSMD9,11,-1.0681,13,-0.8678,26,0.49992,37,0.81384,11,-1.1003
ENSG00000110987,BCL7A,36,-0.5782,45,-0.2125,55,0.21332,37,-0.5020,70,0.49733
ENSG00000175727,MLXIP,44,0.50860,35,0.13995,29,-0.3104,27,-0.2607,39,0.32430
ENSG00000139719,VPS33A,27,-0.1425,24,-0.3389,35,0.76784,19,-0.6757,13,-1.2671
ENSG00000130779,CLIP1,244,0.49642,159,-0.1997,139,-0.7933,103,-0.8769,461,1.62537
ENSG00000111011,RSRC2,209,0.73335,67,-1.0819,105,-0.7600,114,-0.2597,322,1.50369
ENSG00000139726,DENR,65,-0.7531,108,0.03823,114,0.28447,81,-0.4159,119,0.19159
ENSG00000130787,HIP1R,159,1.58074,75,0.26532,38,-1.4284,122,1.08776,53,-0.2801
ENSG00000139722,VPS37B,21,-0.1837,31,0.42956,23,-0.0895,28,0.24987,19,-0.3732
ENSG00000150967,ABCB9,12,-0.9966,30,0.45572,24,0.14961,17,-0.4611,26,0.23608
ENSG00000182196,ARL6IP4,236,-0.1715,275,0.07409,266,0.03353,300,0.21056,226,-0.2398
ENSG00000090975,PITPNM2,16,-1.3364,33,-0.2349,40,0.18924,43,0.18556,50,0.40655
ENSG00000051825,MPHOSPH9,56,1.18518,13,-1.1140,25,-0.3688,27,-0.0438,32,0.22315
ENSG00000130921,C12orf65,22,-0.8288,33,-0.1820,32,-0.4882,37,-0.0070,89,1.47201
ENSG00000111328,CDK2AP1,251,0.41701,133,-0.5898,128,-1.1952,479,1.56024,310,0.77184
ENSG00000139697,SBNO1,135,0.22106,133,0.19238,118,-0.0033,60,-1.0494,144,0.32653
ENSG00000183955,KMT5A,42,0.07612,49,0.31214,36,-0.3739,24,-0.8189,72,0.96441
ENSG00000150977,RILPL2,12,-0.4700,12,-0.5779,19,0.51741,10,-0.7903,19,0.20950
ENSG00000184209,SNRNP35,36,0.66823,12,-1.0064,24,-0.0121,22,-0.1376,26,0.12100
ENSG00000188026,RILPL1,60,0.71642,34,-0.2147,35,-0.3641,45,0.24081,40,0.06286
ENSG00000086598,TMED2,47,-0.7655,57,-0.4657,90,0.69245,72,-0.0974,47,-0.7454
ENSG00000111364,DDX55,63,1.19527,12,-1.4575,23,-0.8377,8,-1.9381,85,1.76270
ENSG00000111361,EIF2B1,28,-0.1657,11,-1.6103,36,0.56612,29,-0.1160,29,-0.1287
ENSG00000111358,GTF2H3,39,0.18217,45,0.41220,32,-0.3051,39,0.17347,35,-0.0074
ENSG00000119242,CCDC92,106,-0.6534,270,0.86426,170,0.21959,94,-0.8265,113,-0.5418
ENSG00000179195,ZNF664,137,1.13002,49,-0.5601,65,-0.2399,70,0.00572,52,-0.4660
ENSG00000196498,NCOR2,116,0.44956,87,-0.0070,74,-0.5580,79,-0.1614,153,0.91935
ENSG00000073060,SCARB1,40,0.13845,62,0.85463,28,-0.8022,52,0.55585,45,0.30758
ENSG00000150991,UBC,568,-1.2856,1046,-0.3493,1553,0.73825,1356,0.06235,753,-0.8578
ENSG00000184992,BRI3BP,57,-0.6775,119,0.49517,101,0.53889,51,-0.8501,49,-0.9021
ENSG00000081760,AACS,20,-1.6650,55,-0.1217,74,0.92406,47,-0.3620,32,-0.9631
ENSG00000139364,TMEM132B,84,-0.7304,119,-0.1869,144,0.27503,100,-0.4625,173,0.41368
ENSG00000256193,LINC00507,3,-3.7006,14,-1.4778,53,2.07368,8,-2.3236,25,-0.6029
ENSG00000139370,SLC15A4,25,0.29630,21,0.02442,21,0.05206,16,-0.4587,20,-0.0823
ENSG00000151948,GLT1D1,3,-3.2605,29,0.18651,30,0.56587,19,-0.4726,29,0.19256
ENSG00000151952,TMEM132D,5,-2.3041,9,-1.3072,29,1.13273,13,-0.8386,24,0.14890
ENSG00000060709,RIMBP2,8,-3.4169,66,-0.3495,101,0.92320,37,-1.2071,101,0.34525
ENSG00000111450,STX2,24,0.70169,10,-0.6174,14,-0.3750,11,-0.5754,27,0.91992
ENSG00000132341,RAN,102,-1.4393,121,-1.1741,341,1.32036,189,-0.4928,132,-1.0407
ENSG00000061936,SFSWAP,150,1.90530,43,-0.2441,36,-0.9862,18,-1.5844,78,0.70907
ENSG00000198598,MMP17,17,-1.4943,73,0.79487,42,-0.2440,43,-0.0567,65,0.61151
ENSG00000177169,ULK1,27,-1.3662,80,0.29809,71,0.23299,80,0.29235,54,-0.3409
ENSG00000177192,PUS1,12,-0.2617,25,0.93614,15,0.28274,4,-1.8094,9,-0.7211
ENSG00000183495,EP400,62,0.63541,43,0.06835,34,-0.5973,28,-0.6114,77,1.00955
ENSG00000185163,DDX51,33,0.21621,26,-0.1552,30,0.07301,23,-0.3799,30,0.06619
ENSG00000184967,NOC4L,11,-0.6727,28,0.81246,18,0.28935,9,-1.0035,12,-0.5177
ENSG00000182870,GALNT9,13,-2.0891,58,0.10495,67,0.91607,38,-0.5605,32,-0.8303
ENSG00000112787,FBRSL1,26,-0.7512,55,0.42003,35,-0.5898,67,0.75393,65,0.68657
ENSG00000176894,PXMP2,7,-1.3335,7,-1.2720,15,-0.2414,37,1.32956,23,0.50554
ENSG00000247077,PGAM5,13,-1.5491,36,-0.0653,47,0.96498,32,-0.2783,14,-1.4889
ENSG00000176915,ANKLE2,35,-0.2534,21,-1.0684,47,0.48309,49,0.26179,29,-0.5663
ENSG00000090615,GOLGA3,66,-0.0335,77,0.21802,69,0.08127,49,-0.4927,68,0.01596
ENSG00000196458,ZNF605,62,0.96474,27,-0.3947,26,-0.8652,19,-0.8862,82,1.47172
ENSG00000198393,ZNF26,16,-0.3359,17,-0.2369,21,0.09070,8,-1.3957,37,0.95700
ENSG00000198040,ZNF84,43,-0.0068,50,0.24264,44,0.09581,33,-0.4331,40,-0.1266
ENSG00000090612,ZNF268,27,0.70473,8,-1.0787,16,-0.2149,24,0.55623,16,-0.1245
ENSG00000196199,MPHOSPH8,472,0.85048,317,0.18574,220,-0.7769,100,-1.6003,619,1.33356
ENSG00000121390,PSPC1,58,0.01138,64,0.16848,60,0.18926,35,-0.7809,55,-0.0569
ENSG00000132950,ZMYM5,62,1.97651,9,-1.2244,12,-1.3028,6,-1.7936,49,1.51654
ENSG00000121741,ZMYM2,82,0.35192,49,-0.4633,73,0.39847,38,-0.8609,52,-0.3641
ENSG00000121742,GJB6,12,-3.0614,80,-0.2740,92,-0.1110,230,1.51496,76,-0.3477
ENSG00000165475,CRYL1,88,1.19916,38,-0.1721,32,-0.9078,87,1.19321,26,-0.7971
ENSG00000032742,IFT88,58,1.92907,1,-3.7863,12,-1.2241,10,-0.9759,49,1.58651
ENSG00000278291,AL161772.1,47,-1.2168,64,-0.7421,119,0.55128,147,0.57143,65,-0.7231
ENSG00000172458,IL17D,84,0.04844,45,-0.9112,63,-0.7887,194,1.49559,112,0.52490
ENSG00000150459,SAP18,214,-0.2039,214,-0.2003,264,0.32645,254,0.07337,161,-0.6460
ENSG00000173141,MRPL57,47,-0.7445,38,-1.0618,88,0.61209,85,0.18659,60,-0.3790
ENSG00000180776,ZDHHC20,103,1.55762,34,-0.3025,37,-0.3892,42,0.00897,15,-1.5534
ENSG00000165487,MICU2,59,0.29089,35,-0.5484,50,0.06760,65,0.45744,32,-0.6491
ENSG00000102678,FGF9,0,-4.9680,13,-0.6442,27,1.27462,12,-0.7708,17,-0.2586
ENSG00000151835,SACS,40,-0.6418,52,-0.2521,73,0.77642,39,-0.6950,39,-0.6971
ENSG00000165566,AMER2,594,2.27704,125,-0.4766,112,-1.1743,188,0.17202,111,-0.6645
ENSG00000139505,MTMR6,68,-0.4741,95,0.05669,110,0.79449,54,-0.8164,37,-1.3911
ENSG00000139496,NUP58,49,-0.1017,55,0.09543,60,0.54392,38,-0.4855,21,-1.4029
ENSG00000132932,ATP8A2,16,-2.1437,115,0.86288,75,0.35526,42,-0.7475,60,-0.2053
ENSG00000127870,RNF6,25,-1.0732,29,-0.8553,68,1.35229,26,-1.0638,25,-1.1221
ENSG00000132970,WASF3,211,-0.1249,246,0.12308,205,-0.3534,285,0.36134,307,0.48591
ENSG00000132975,GPR12,8,-1.4047,16,-0.2828,24,0.94330,15,-0.4172,11,-0.8873
ENSG00000152484,USP12,66,0.51164,51,0.11392,52,0.31147,30,-0.7087,20,-1.3512
ENSG00000122026,RPL21,1639,0.75656,679,-0.6640,862,-0.5923,1708,0.82726,1172,0.19763
ENSG00000122034,GTF3A,40,-1.2413,70,-0.4053,113,1.00115,85,-0.0907,29,-1.6992
ENSG00000122033,MTIF3,89,0.61064,23,-1.4986,62,0.06100,52,-0.2607,75,0.32454
ENSG00000186184,POLR1D,32,-0.8060,52,-0.0462,62,0.60124,51,-0.0762,28,-0.9881
ENSG00000152520,PAN3,31,0.98894,17,0.00158,14,-0.5931,16,-0.0949,22,0.38104
ENSG00000102755,FLT1,12,-1.2487,38,0.58673,15,-1.5904,45,0.85770,84,2.03066
ENSG00000132963,POMP,104,-0.7828,120,-0.5671,197,0.56274,188,0.14861,122,-0.5420
ENSG00000132938,MTUS2,2,-3.7664,20,-0.3608,30,0.84397,5,-2.3188,40,0.79156
ENSG00000139514,SLC7A1,21,-0.7105,35,0.06867,33,-0.0299,40,0.29620,39,0.25379
ENSG00000122042,UBL3,234,-0.0166,222,-0.0998,247,0.16687,198,-0.2798,226,-0.0680
ENSG00000102781,KATNAL1,48,-0.0453,88,0.96206,47,-0.1870,43,-0.1996,33,-0.6040
ENSG00000189403,HMGB1,1559,1.22594,553,-0.4918,601,-0.7152,575,-0.4312,1261,0.85068
ENSG00000132952,USPL1,13,-0.5076,10,-0.9451,20,0.22899,13,-0.4823,30,0.79744
ENSG00000120694,HSPH1,171,-1.2644,300,-0.4039,480,0.94771,190,-1.1058,334,-0.2382
ENSG00000187676,B3GLCT,22,0.05281,21,-0.0431,20,-0.3047,26,0.29125,28,0.44280
ENSG00000073910,FRY,29,-1.7157,95,0.11327,111,1.05237,46,-1.0185,45,-1.0405
ENSG00000139597,N4BP2L1,53,-0.0188,45,-0.2457,58,0.34198,50,-0.1019,35,-0.6447
ENSG00000244754,N4BP2L2,330,1.36436,79,-0.9707,106,-0.9919,79,-0.9749,357,1.51063
ENSG00000083642,PDS5B,143,-0.1896,175,0.14030,151,-0.2093,69,-1.2938,312,1.11560
ENSG00000133121,STARD13,36,0.77537,17,-0.4031,22,-0.0135,13,-0.8081,23,0.08283
ENSG00000172915,NBEA,53,-1.2529,134,0.17964,137,0.56121,70,-0.8324,115,-0.0627
ENSG00000133083,DCLK1,115,-1.7832,456,0.33947,462,0.99251,216,-0.8379,140,-1.4951
ENSG00000133104,SPART,220,1.29923,70,-0.5845,84,-0.6295,97,-0.0811,132,0.41405
ENSG00000180440,SERTM1,8,-2.5748,12,-1.9059,61,1.55990,24,-0.9236,36,-0.3152
ENSG00000120693,SMAD9,52,1.82513,0,-4.6096,4,-3.1092,55,1.94867,48,1.69614
ENSG00000120697,ALG5,26,0.09922,9,-1.4949,32,1.27212,15,-0.7560,2,-3.4161
ENSG00000102710,SUPT20H,24,0.43626,17,-0.1189,17,-0.1773,19,0.10635,18,-0.0082
ENSG00000120686,UFM1,100,0.28485,81,-0.0486,86,0.08788,77,-0.1243,64,-0.4189
ENSG00000188811,NHLRC3,58,1.18268,40,0.55628,26,-0.2763,25,-0.1727,4,-2.8540
ENSG00000183722,LHFPL6,25,-1.0873,54,0.08789,52,0.09615,56,0.16702,60,0.26642
ENSG00000133103,COG6,24,-0.4097,13,-1.2936,38,0.81201,21,-0.5924,27,-0.2390
