Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000166575,TMEM135,35,0.90296,5,-1.9782,33,1.18398,13,-0.6511,23,0.22074,5,-2.0077,13,-0.6854,7,-1.6161
ENSG00000168959,GRM5,7,-3.7290,113,0.30884,120,0.56570,125,0.47781,80,-0.2299,52,-0.9136,86,-0.1263,106,0.21090
ENSG00000110172,CHORDC1,56,0.30464,5,-3.1870,63,0.66492,45,-0.0302,25,-0.9278,25,-0.9376,44,-0.0771,74,0.76969
ENSG00000165323,FAT3,12,-3.0339,75,-0.3016,107,0.35608,129,0.57300,63,-0.5823,38,-1.3474,133,0.62548,137,0.67413
ENSG00000180773,SLC36A4,29,-0.4303,22,-0.8590,45,0.31407,51,0.45047,45,0.24738,37,-0.0692,34,-0.2008,33,-0.2352
ENSG00000166004,CEP295,54,0.33171,10,-2.2466,45,0.04534,49,0.18832,41,-0.1230,24,-0.9079,46,0.08747,80,0.99542
ENSG00000166012,TAF1D,196,0.38704,50,-1.7107,128,-0.3778,116,-0.4555,154,-0.0079,165,0.09836,157,0.01843,326,1.26162
ENSG00000182919,C11orf54,40,0.92702,32,0.52993,19,-0.3177,8,-1.5769,19,-0.2884,15,-0.5909,42,1.01566,13,-0.7990
ENSG00000020922,MRE11,31,1.10092,0,-5.8503,12,-0.4590,28,0.94014,18,0.23449,10,-0.6714,16,-0.0097,18,0.18284
ENSG00000168876,ANKRD49,28,0.39176,9,-1.2708,22,0.03155,9,-1.2664,3,-2.9272,5,-2.0388,28,0.37065,70,2.04015
ENSG00000166025,AMOTL1,17,-0.9850,38,0.29139,26,-0.4050,9,-1.8928,55,0.88633,38,0.27529,43,0.48304,42,0.43036
ENSG00000150316,CWC15,128,0.17127,91,-0.3712,85,-0.5928,121,0.07797,175,0.68281,93,-0.3367,179,0.72216,111,-0.0601
ENSG00000263465,SRSF8,68,-0.3709,52,-0.7886,100,0.32185,71,-0.2880,130,0.68244,96,0.18795,66,-0.4004,74,-0.2237
ENSG00000149218,ENDOD1,293,1.84242,161,0.73715,90,-0.2654,55,-0.9715,72,-0.5570,44,-1.2982,53,-1.0212,79,-0.4134
ENSG00000149212,SESN3,91,-1.0802,253,0.53230,176,-0.0749,195,0.10052,159,-0.2204,174,-0.0783,281,0.70413,147,-0.3452
ENSG00000166037,CEP57,58,0.48164,32,-0.4735,53,0.42285,37,-0.2203,27,-0.7106,23,-0.9808,52,0.30076,44,0.03770
ENSG00000087053,MTMR2,59,0.78782,8,-2.2878,50,0.71266,14,-1.4208,39,0.10331,23,-0.6852,30,-0.3011,40,0.15940
ENSG00000149231,CCDC82,148,0.96860,49,-0.8221,88,0.13148,52,-0.7324,70,-0.2766,62,-0.4496,61,-0.4756,122,0.63162
ENSG00000110318,CEP126,83,-0.6556,51,-1.3845,159,0.50534,233,1.02923,68,-0.9548,94,-0.4541,158,0.37019,95,-0.4465
ENSG00000110330,BIRC2,60,0.44478,71,0.74404,38,-0.3536,31,-0.5866,58,0.40966,32,-0.5229,50,0.16589,36,-0.3446
ENSG00000152558,TMEM123,154,2.50065,27,-0.6141,11,-2.1886,3,-3.8329,15,-1.4694,44,0.16721,80,1.17448,41,0.04103
ENSG00000137692,DCUN1D5,35,-0.8572,33,-0.9662,71,0.29168,69,0.18342,102,0.82559,57,-0.1290,62,0.00092,46,-0.4450
ENSG00000187240,DYNC2H1,61,-0.0207,88,0.57181,49,-0.4360,47,-0.4255,32,-1.0329,29,-1.1823,97,0.73864,116,1.05893
ENSG00000152578,GRIA4,40,-1.6756,15,-3.0794,111,-0.1651,436,2.34652,62,-1.0392,47,-1.4330,172,0.57838,100,-0.3012
ENSG00000170903,MSANTD4,59,-0.1541,37,-0.8948,51,-0.4637,82,0.37204,89,0.49542,63,-0.0665,109,0.84489,60,-0.1278
ENSG00000149313,AASDHPPT,86,-0.7541,108,-0.4053,185,0.62163,169,0.31552,211,0.68175,71,-1.0509,93,-0.6266,101,-0.5042
ENSG00000152402,GUCY1A2,30,-2.5457,95,-0.8350,198,0.42485,314,1.10603,174,0.10952,106,-0.6696,174,0.10902,138,-0.2559
ENSG00000152404,CWF19L2,204,0.81301,66,-0.9762,99,-0.4396,150,0.29994,78,-0.7368,93,-0.4531,180,0.60464,175,0.55897
ENSG00000110675,ELMOD1,8,-4.0627,85,-0.7177,219,1.14271,228,0.86604,145,0.11083,90,-0.6400,69,-1.0309,68,-1.0704
ENSG00000166266,CUL5,111,0.16402,46,-1.2141,140,0.73249,94,-0.1007,76,-0.4390,68,-0.6077,129,0.39862,62,-0.7413
ENSG00000075239,ACAT1,45,-0.6400,76,0.15887,63,-0.1778,72,0.07906,63,-0.1339,70,0.02821,92,0.48771,79,0.22241
ENSG00000149308,NPAT,31,0.28565,36,0.53160,26,0.04590,19,-0.4268,6,-2.0610,26,-0.0022,28,0.15617,32,0.33987
ENSG00000149311,ATM,122,1.34340,82,0.65442,34,-0.8985,33,-0.8016,31,-0.8923,30,-0.9135,47,-0.2475,103,1.04598
ENSG00000178105,DDX10,65,-0.1855,83,0.18507,95,0.56690,110,0.65671,46,-0.7163,28,-1.4775,80,0.12914,38,-1.0360
ENSG00000185742,C11orf87,4,-4.7614,68,-0.7842,163,0.84962,240,1.29155,132,0.26539,62,-0.9179,65,-0.8371,60,-0.9662
ENSG00000137710,RDX,1322,2.89278,241,-0.3061,135,-1.4040,93,-1.7571,175,-0.7989,146,-1.0734,369,0.37983,168,-0.8588
ENSG00000137714,FDX1,14,-0.9628,13,-1.0590,32,0.40016,34,0.40518,53,1.13930,21,-0.4046,20,-0.4233,15,-0.9234
ENSG00000137727,ARHGAP20,6,-2.3102,6,-2.3766,47,1.11815,54,1.03483,40,0.51188,16,-0.8674,9,-1.7247,18,-0.7231
ENSG00000170145,SIK2,50,-0.4935,139,1.19627,72,0.09381,48,-0.5659,73,0.10957,37,-0.9508,56,-0.3062,66,-0.0584
ENSG00000086848,ALG9,10,-0.9530,16,-0.2105,30,1.15052,16,-0.1748,19,0.02464,21,0.18146,7,-1.4794,5,-1.8861
ENSG00000109846,CRYAB,2581,3.98634,326,-0.3387,111,-2.2527,41,-3.4231,161,-1.4203,354,-0.2110,128,-1.7645,119,-1.8674
ENSG00000150764,DIXDC1,247,1.51528,151,0.63772,106,0.07529,38,-1.4989,105,0.04765,63,-0.7628,36,-1.5731,63,-0.7446
ENSG00000150768,DLAT,14,-1.5936,35,-0.2542,51,0.46623,49,0.28625,61,0.64383,40,-0.0373,30,-0.4754,28,-0.5968
ENSG00000150776,NKAPD1,51,-0.0096,43,-0.2574,45,-0.2644,57,0.16083,40,-0.3883,28,-0.9365,88,0.88967,71,0.53012
ENSG00000150779,TIMM8B,66,-0.0765,40,-0.8478,57,-0.3778,65,-0.1079,94,0.49686,109,0.74661,74,0.10235,73,0.09060
ENSG00000204370,SDHD,25,0.00211,36,0.58333,25,0.00636,24,-0.0923,26,0.05160,30,0.28075,26,0.06478,9,-1.5928
ENSG00000150787,PTS,23,-0.8122,36,-0.1554,38,-0.0893,44,0.16646,57,0.58320,57,0.58680,41,0.03160,25,-0.6994
ENSG00000149294,NCAM1,634,0.22928,878,0.77324,663,0.40301,447,-0.3263,299,-0.9471,292,-0.9873,473,-0.2392,486,-0.1953
ENSG00000109906,ZBTB16,68,-0.9953,52,-1.4005,142,0.17646,99,-0.4308,200,0.70332,92,-0.5513,164,0.37335,202,0.72189
ENSG00000076043,REXO2,35,0.70302,9,-1.3928,24,0.15026,13,-0.8601,31,0.52196,16,-0.5470,29,0.39061,21,-0.1533
ENSG00000182985,CADM1,134,-0.4015,196,0.20106,162,-0.1363,133,-0.4134,204,0.26589,127,-0.4938,269,0.72447,183,0.08637
ENSG00000109917,ZPR1,17,-1.2587,12,-1.7742,53,0.68917,49,0.38015,45,0.25779,44,0.20858,34,-0.2191,27,-0.5399
ENSG00000160584,SIK3,261,1.07729,279,1.20110,126,-0.1718,100,-0.4908,123,-0.1711,57,-1.3474,62,-1.2264,111,-0.3391
ENSG00000168092,PAFAH1B2,252,0.11666,150,-0.6976,297,0.51359,278,0.27414,250,0.10477,186,-0.3680,162,-0.5831,177,-0.4486
ENSG00000149577,SIDT2,36,0.53244,36,0.55609,24,-0.1577,16,-0.7506,19,-0.4914,27,0.10113,28,0.14480,24,-0.1246
ENSG00000160613,PCSK7,100,1.31414,37,-0.3535,40,-0.2522,11,-2.1115,26,-0.8563,38,-0.3149,17,-1.5192,109,1.48076
ENSG00000167257,RNF214,63,0.57522,31,-0.5747,52,0.33607,45,0.02358,32,-0.5293,19,-1.2650,58,0.41975,40,-0.1517
ENSG00000186318,BACE1,418,2.08727,201,0.72035,109,-0.3520,82,-0.7233,90,-0.5836,63,-1.1187,48,-1.5154,71,-0.9329
ENSG00000110274,CEP164,32,0.70359,23,0.21677,19,-0.1085,7,-1.5306,17,-0.3036,19,-0.0968,21,0.06421,27,0.42942
ENSG00000137726,FXYD6,195,-1.4324,441,-0.1852,672,0.67876,486,-0.0293,653,0.45082,421,-0.2570,278,-0.8999,462,-0.1115
ENSG00000177098,SCN4B,2,-3.9699,13,-1.4257,47,0.71727,46,0.48427,50,0.64246,37,0.14766,12,-1.5757,38,0.18326
ENSG00000149575,SCN2B,32,-2.4504,209,0.38105,218,0.61323,168,0.02660,200,0.30645,118,-0.5327,107,-0.6771,163,-0.0176
ENSG00000110344,UBE4A,78,0.41006,24,-1.4424,91,0.93380,55,-0.1503,49,-0.3496,41,-0.6166,40,-0.6403,46,-0.4215
ENSG00000167283,ATP5MG,145,-1.2381,312,-0.0595,294,-0.1987,398,0.33578,509,0.74739,444,0.51478,347,0.10842,203,-0.7341
ENSG00000118058,KMT2A,435,0.91799,175,-0.5674,221,-0.2510,259,0.05165,145,-0.8476,90,-1.5770,295,0.26320,444,0.95248
ENSG00000149582,TMEM25,19,-1.5822,30,-0.9279,81,0.92103,61,0.20900,68,0.37591,34,-0.7106,42,-0.4088,43,-0.3450
ENSG00000118096,IFT46,19,-0.5072,34,0.36325,31,0.26973,29,0.12447,36,0.45740,21,-0.3518,20,-0.4838,18,-0.6142
ENSG00000095139,ARCN1,44,-0.3874,108,1.08912,70,0.45822,56,-0.0229,50,-0.1830,30,-0.9665,42,-0.4595,24,-1.2838
ENSG00000019144,PHLDB1,383,3.42120,93,0.46560,25,-1.7852,6,-3.5373,22,-1.7837,31,-1.2659,17,-2.0984,72,0.04374
ENSG00000110367,DDX6,196,-0.0082,194,-0.0288,199,0.01150,238,0.30554,146,-0.4789,172,-0.2223,236,0.28601,197,-0.0035
ENSG00000186166,CCDC84,32,0.86309,8,-1.2888,19,0.08049,11,-0.8574,1,-3.6699,11,-0.7881,21,0.20872,44,1.47392
ENSG00000118181,RPS25,928,0.45275,433,-0.7572,354,-1.2660,817,0.24469,928,0.45266,1415,1.18130,909,0.41975,534,-0.4322
ENSG00000196655,TRAPPC4,22,-0.2947,22,-0.2918,25,-0.1097,39,0.65241,35,0.45801,17,-0.6396,29,0.14052,24,-0.1212
ENSG00000149428,HYOU1,41,-1.1080,51,-0.7800,121,0.80500,85,0.01690,77,-0.1417,57,-0.6120,73,-0.2340,97,0.23141
ENSG00000160695,VPS11,12,-1.0971,30,0.31876,24,-0.0003,37,0.66838,36,0.62721,20,-0.3281,29,0.26192,8,-1.6800
ENSG00000188486,H2AFX,49,0.95629,20,-0.4972,23,-0.3234,25,-0.1184,30,0.14077,22,-0.3496,32,0.27377,26,-0.0997
ENSG00000172375,C2CD2L,21,-1.4364,38,-0.5101,70,0.63105,99,1.04627,22,-1.3343,33,-0.7159,58,0.14444,46,-0.2094
ENSG00000110395,CBL,38,0.10440,14,-1.3905,49,0.75505,26,-0.4752,45,0.39055,23,-0.6631,24,-0.6138,35,-0.0239
ENSG00000076706,MCAM,104,2.36712,10,-1.5487,7,-2.3643,2,-3.7516,6,-2.3684,18,-0.7100,20,-0.5697,103,2.33806
ENSG00000173456,RNF26,8,-1.2389,1,-3.7851,29,1.09009,5,-1.8350,12,-0.6224,10,-0.9204,30,0.80430,28,0.71756
ENSG00000036672,USP2,24,-0.4326,21,-0.6647,43,0.63486,70,1.31075,17,-0.9669,14,-1.2616,22,-0.6121,25,-0.4143
ENSG00000154096,THY1,127,-3.1893,1336,0.37920,1860,1.38092,1117,0.08699,498,-1.1693,632,-0.8068,358,-1.6623,931,-0.2037
ENSG00000110400,NECTIN1,85,0.93639,14,-1.8331,56,0.32760,71,0.62761,46,-0.0697,52,0.11887,27,-0.8985,18,-1.4718
ENSG00000184232,OAF,27,-0.2059,46,0.65821,12,-1.6279,7,-2.2076,45,0.59572,21,-0.5893,105,2.17945,22,-0.5545
ENSG00000181264,TLCD5,52,1.71985,8,-1.3375,10,-1.1843,6,-1.8222,20,0.03087,22,0.20685,33,0.86295,23,0.25542
ENSG00000196914,ARHGEF12,62,-1.7692,233,0.26290,179,-0.2096,227,0.22148,225,0.20023,170,-0.2449,273,0.52432,256,0.41459
ENSG00000109929,SC5D,99,-0.3175,151,0.36362,126,0.08920,86,-0.5350,181,0.66678,135,0.18502,82,-0.5984,94,-0.3885
ENSG00000137642,SORL1,224,-0.9137,356,-0.1958,605,0.93697,270,-0.6268,459,0.21171,224,-0.9155,268,-0.6396,410,0.02933
ENSG00000255248,MIR100HG,103,-0.0030,68,-0.6502,121,0.33420,83,-0.3466,82,-0.3675,68,-0.6512,114,0.16086,152,0.63421
ENSG00000109971,HSPA8,248,-1.4283,496,-0.3672,783,0.48640,828,0.45763,1039,0.84062,381,-0.7778,650,0.06020,268,-1.3111
ENSG00000023171,GRAMD1B,14,-2.6510,46,-0.8805,99,0.41723,79,-0.0580,144,0.94143,68,-0.2917,61,-0.4685,108,0.45125
ENSG00000166257,SCN3B,61,-3.2521,1228,1.42093,810,0.95771,579,0.12818,152,-1.9242,308,-0.8600,117,-2.3087,474,-0.1932
ENSG00000154144,TBRG1,72,-0.7183,62,-0.9381,132,0.31693,160,0.55911,160,0.56151,77,-0.6110,112,-0.0212,97,-0.2431
ENSG00000110013,SIAE,33,-0.4408,29,-0.6192,54,0.47784,19,-1.2770,73,0.85917,29,-0.5990,57,0.46228,30,-0.5523
ENSG00000154146,NRGN,281,-3.1289,2582,0.22869,3180,0.78960,3023,0.48833,2162,-0.0577,1948,-0.2231,995,-1.2582,1885,-0.2752
ENSG00000165478,HEPACAM,513,1.77304,508,1.75367,41,-2.6006,27,-2.9196,82,-1.2733,122,-0.6666,351,1.06313,138,-0.4762
ENSG00000165495,PKNOX2,0,-6.4562,17,-0.1046,17,-0.0803,32,0.92512,37,1.17878,8,-1.2765,22,0.27904,14,-0.3776
ENSG00000149557,FEZ1,799,1.96085,290,0.14762,163,-0.9103,169,-0.6963,292,0.16121,210,-0.3601,257,-0.0423,135,-1.0468
ENSG00000149547,EI24,148,0.31277,77,-0.7109,142,0.33220,118,-0.0455,110,-0.1659,100,-0.3192,104,-0.2575,135,0.16219
ENSG00000134910,STT3A,36,0.57237,55,1.29712,31,0.45711,12,-1.1519,14,-0.8568,7,-1.8142,17,-0.5658,17,-0.6195
ENSG00000109832,DDX25,1,-4.4376,38,0.47371,37,0.55463,41,0.59718,33,0.23383,26,-0.1376,16,-0.8752,19,-0.6387
ENSG00000182934,SRPRA,30,-0.4089,45,0.21970,50,0.50113,23,-0.8204,41,0.05176,30,-0.4582,43,0.14643,33,-0.2797
ENSG00000110074,FOXRED1,22,-0.3889,42,0.68237,35,0.49092,16,-0.8137,43,0.71822,17,-0.7712,13,-1.1222,19,-0.5424
ENSG00000110080,ST3GAL4,57,2.09579,21,0.28463,13,-0.5672,11,-0.6332,14,-0.3145,3,-2.2788,25,0.55880,4,-2.2697
ENSG00000149571,KIRREL3,23,0.33832,0,-6.5944,23,0.45885,31,0.84565,27,0.58234,5,-1.9153,22,0.24262,9,-1.0446
ENSG00000134909,ARHGAP32,30,-2.0671,77,-0.6613,118,0.02435,269,1.42026,88,-0.4410,96,-0.3073,124,0.09972,130,0.17299
ENSG00000170322,NFRKB,14,-0.3802,8,-1.2386,24,0.59908,8,-1.1975,12,-0.6138,8,-1.2471,42,1.46197,16,-0.1720
ENSG00000084234,APLP2,164,-1.2348,172,-1.1653,480,0.59884,440,0.30177,494,0.49320,220,-0.7931,441,0.30398,283,-0.4027
ENSG00000196323,ZBTB44,179,0.60038,123,-0.0213,127,0.04072,108,-0.2222,77,-0.7564,130,0.07497,118,-0.0817,128,0.04308
ENSG00000134917,ADAMTS8,10,-0.8317,13,-0.4291,20,0.42927,24,0.55613,5,-1.7068,9,-0.9992,14,-0.2117,31,1.03584
ENSG00000120451,SNX19,50,0.33968,78,1.09470,34,-0.3172,24,-0.7901,25,-0.7217,49,0.30113,29,-0.5047,46,0.18957
ENSG00000182667,NTM,658,0.74131,402,-0.0680,341,-0.4118,231,-0.9278,307,-0.4933,151,-1.5728,923,1.34148,503,0.29293
ENSG00000183715,OPCML,21,-3.1520,146,-0.2871,272,1.01501,232,0.45802,236,0.48483,96,-0.9364,69,-1.4318,138,-0.3802
ENSG00000080854,IGSF9B,5,-2.3106,14,-0.9691,35,0.59332,35,0.42835,14,-1.0124,19,-0.5702,13,-1.1505,63,1.44403
ENSG00000166086,JAM3,289,2.97803,90,0.62767,42,-0.7264,30,-1.1059,12,-2.3857,21,-1.6100,11,-2.5201,35,-0.8805
ENSG00000151502,VPS26B,32,-1.4226,96,0.27719,105,0.56048,110,0.49971,63,-0.4055,103,0.38945,53,-0.6608,39,-1.1279
ENSG00000151500,THYN1,35,-0.4101,45,-0.0225,61,0.64128,44,-0.0642,23,-1.0370,47,0.03933,42,-0.1264,37,-0.3282
ENSG00000151498,ACAD8,26,0.51417,8,-1.3026,26,0.65651,11,-0.8568,22,0.25400,17,-0.1346,17,-0.1570,11,-0.8141
ENSG00000109956,B3GAT1,283,0.58598,212,0.11641,147,-0.5740,285,0.59993,70,-1.5982,270,0.51070,253,0.39983,162,-0.3155
ENSG00000120645,IQSEC3,5,-3.1125,27,-0.5648,51,0.56806,42,0.08888,44,0.16115,60,0.69483,36,-0.1507,27,-0.5770
ENSG00000073614,KDM5A,197,1.16533,68,-0.5751,82,-0.3556,85,-0.2246,42,-1.3043,58,-0.8133,126,0.40151,161,0.80825
ENSG00000060237,WNK1,1214,2.30827,251,-0.4849,194,-1.0585,214,-0.7344,236,-0.5822,394,0.23230,264,-0.4044,260,-0.4291
ENSG00000082805,ERC1,76,-0.2096,115,0.44023,61,-0.6927,75,-0.2312,72,-0.3084,75,-0.2416,152,0.91520,126,0.59605
ENSG00000006831,ADIPOR2,223,2.82303,79,0.74883,24,-1.3157,20,-1.3722,27,-0.9458,21,-1.2961,32,-0.7103,26,-0.9880
ENSG00000151067,CACNA1C,8,-2.3643,14,-1.5288,57,0.88724,69,0.94473,25,-0.6811,13,-1.5978,29,-0.4351,57,0.63635
ENSG00000004478,FKBP4,99,-0.0891,75,-0.5295,152,0.83876,106,0.02136,93,-0.1976,79,-0.4492,59,-0.8965,83,-0.3775
ENSG00000171792,RHNO1,12,-0.5805,9,-0.9616,20,0.24356,13,-0.4621,26,0.61150,10,-0.9145,21,0.25192,26,0.64448
ENSG00000111218,PRMT8,2,-3.7118,17,-0.5440,31,0.47037,49,1.13290,48,1.11409,9,-1.5469,11,-1.1738,18,-0.4577
ENSG00000118971,CCND2,49,-2.0403,253,0.47216,233,0.44787,217,0.22078,139,-0.4901,193,0.02985,180,-0.0844,164,-0.2298
ENSG00000078237,TIGAR,19,-0.6996,10,-1.5820,32,0.15069,24,-0.3383,59,1.15097,25,-0.2496,14,-1.1703,50,0.84725
ENSG00000047621,C12orf4,14,-1.5593,62,0.69932,56,0.72089,31,-0.4213,43,0.10389,19,-1.1645,31,-0.4109,36,-0.1814
ENSG00000139180,NDUFA9,40,-1.0947,120,0.65936,105,0.58339,75,-0.1181,103,0.39310,42,-0.9879,55,-0.5893,55,-0.6023
ENSG00000130035,GALNT8,29,-1.7392,45,-1.0573,110,0.42611,92,0.02690,182,1.18565,99,0.14778,52,-0.8545,73,-0.3388
ENSG00000111262,KCNA1,5,-3.8955,95,0.55490,104,1.00601,51,-0.4375,54,-0.3336,45,-0.6242,20,-1.8066,91,0.48797
ENSG00000010278,CD9,229,2.86770,119,1.45461,12,-2.4520,7,-2.9392,23,-1.2316,56,0.16455,19,-1.5199,19,-1.4683
ENSG00000215039,CD27-AS1,42,0.57715,21,-0.5037,16,-1.0912,35,0.25922,40,0.47093,37,0.36647,41,0.54202,30,0.03649
ENSG00000139190,VAMP1,15,-1.5224,5,-3.1452,65,1.10440,19,-1.1599,132,2.09374,14,-1.6096,13,-1.7296,14,-1.6507
ENSG00000111639,MRPL51,124,0.17322,90,-0.3486,95,-0.3267,108,-0.0479,174,0.72569,149,0.46368,99,-0.1935,89,-0.3532
ENSG00000111640,GAPDH,1186,-0.6034,1766,0.02351,2145,0.45353,1818,0.07030,2082,0.29063,1443,-0.2969,1732,-0.0072,938,-0.9625
ENSG00000010295,IFFO1,5,-1.8455,4,-1.9779,22,0.53713,22,0.35106,12,-0.6217,46,1.67554,10,-0.8699,8,-1.1274
ENSG00000111642,CHD4,424,1.21372,68,-1.6961,179,-0.2869,225,0.13431,117,-0.8881,139,-0.6238,361,0.92647,196,-0.0814
ENSG00000111653,ING4,27,0.12079,33,0.43265,26,0.10157,27,0.12589,25,0.01443,15,-0.8224,26,0.03696,19,-0.4272
ENSG00000139200,PIANP,9,-3.0002,80,0.22534,105,0.93890,88,0.38972,43,-0.7429,74,0.10997,34,-1.0812,51,-0.4752
ENSG00000111652,COPS7A,37,-1.3320,60,-0.6133,115,0.57218,97,0.14951,158,0.95954,78,-0.1964,59,-0.6310,51,-0.8494
ENSG00000089693,MLF2,123,-1.1833,370,0.54723,323,0.42503,358,0.49166,234,-0.1977,211,-0.3577,169,-0.7041,215,-0.3272
ENSG00000159335,PTMS,113,-1.7729,356,-0.0197,386,0.14450,617,0.89329,173,-1.1380,290,-0.3460,286,-0.3665,611,0.87643
ENSG00000250510,GPR162,12,-2.8678,58,-0.5540,122,0.90423,108,0.43715,67,-0.3197,82,-0.0023,79,-0.0538,50,-0.7866
ENSG00000111667,USP5,62,-0.5374,106,0.31773,125,0.81839,90,0.04686,77,-0.2053,58,-0.6364,42,-1.1140,61,-0.5528
ENSG00000111669,TPI1,254,-1.6026,1011,0.55398,998,0.72755,718,-0.0069,894,0.34875,532,-0.4796,393,-0.9458,415,-0.8644
ENSG00000010626,LRRC23,39,0.40028,35,0.22324,30,0.00431,16,-0.9554,34,0.19913,35,0.25255,32,0.09652,20,-0.6465
ENSG00000111674,ENO2,147,-2.2136,678,0.11701,1062,1.25115,505,-0.3513,751,0.28289,355,-0.8944,212,-1.6726,472,-0.4586
ENSG00000111676,ATN1,69,0.16744,49,-0.3736,61,-0.0439,43,-0.5678,81,0.43912,96,0.70634,66,0.10487,34,-0.9169
ENSG00000111678,C12orf57,102,-0.7875,171,0.02472,107,-0.8536,193,0.22259,347,1.22117,247,0.62990,195,0.23871,106,-0.7214
ENSG00000215021,PHB2,34,-0.9622,33,-1.0191,80,0.49623,85,0.47120,73,0.20648,59,-0.1269,62,-0.0394,51,-0.3480
ENSG00000126749,EMG1,29,0.40149,16,-0.4959,26,0.29520,11,-1.0168,19,-0.2853,34,0.68237,14,-0.7307,23,0.07318
ENSG00000139182,CLSTN3,5,-4.4755,85,-0.3576,171,1.10330,131,0.33099,117,0.14471,65,-0.7718,47,-1.2660,105,-0.0229
ENSG00000139197,PEX5,32,-0.4705,31,-0.5448,41,-0.0907,36,-0.2865,91,1.24480,34,-0.3754,24,-0.9008,61,0.56359
ENSG00000059804,SLC2A3,16,-2.6299,125,0.45329,137,0.83293,88,-0.1178,96,0.01265,69,-0.4939,56,-0.8330,87,-0.1349
ENSG00000065970,FOXJ2,37,0.52092,12,-1.2520,26,-0.0507,20,-0.4844,37,0.51724,33,0.30934,20,-0.4303,31,0.25792
ENSG00000089818,NECAP1,26,-2.6389,74,-1.1233,225,0.89618,136,-0.1779,242,0.76791,133,-0.2085,71,-1.1696,163,0.10753
ENSG00000166532,RIMKLB,33,-0.5049,71,0.75307,30,-0.7501,15,-1.6394,51,0.18806,30,-0.6547,56,0.35548,104,1.42193
ENSG00000111752,PHC1,17,-0.3693,24,0.20398,17,-0.4947,19,-0.1572,13,-0.7136,10,-1.1293,26,0.30959,54,1.59021
ENSG00000003056,M6PR,28,-0.6592,28,-0.6998,73,1.24510,38,-0.2253,26,-0.8081,33,-0.4155,45,0.04735,17,-1.4169
ENSG00000175899,A2M,25,-1.6757,26,-1.6088,14,-2.8169,64,-0.2538,40,-0.9665,153,1.19867,142,1.06562,259,2.23210
ENSG00000139112,GABARAPL1,61,-2.4005,329,0.17296,417,0.77207,346,0.25171,480,0.80065,176,-0.8122,161,-0.9443,155,-1.0071
ENSG00000256537,SMIM10L1,83,0.24364,52,-0.4935,84,0.36757,69,-0.0435,78,0.16001,81,0.21583,38,-0.9709,56,-0.3764
ENSG00000070018,LRP6,85,1.16904,47,0.16717,27,-0.8802,19,-1.2375,16,-1.4710,26,-0.7837,65,0.70657,87,1.19372
ENSG00000111261,MANSC1,14,-0.9821,11,-1.3205,35,0.53136,43,0.74733,35,0.39662,26,-0.0833,16,-0.8393,23,-0.2869
ENSG00000165714,BORCS5,24,0.44276,28,0.67767,14,-0.5615,29,0.75120,22,0.31763,6,-1.5896,17,-0.1158,15,-0.2574
ENSG00000111266,DUSP16,72,2.43645,20,0.12749,15,-0.4938,7,-1.5687,9,-1.0517,19,0.02326,3,-2.5637,14,-0.4341
ENSG00000111269,CREBL2,37,-1.0780,63,-0.2606,67,-0.2114,77,0.06298,121,0.80571,77,0.05539,96,0.42857,70,-0.0861
ENSG00000111276,CDKN1B,125,0.58671,75,-0.2353,88,0.01559,79,-0.1484,126,0.60509,61,-0.5687,88,0.01183,54,-0.7405
ENSG00000013583,HEBP1,39,1.09829,14,-0.5632,15,-0.4907,16,-0.3163,15,-0.4413,36,0.97313,21,0.05970,12,-0.7059
ENSG00000084444,FAM234B,14,-2.1893,33,-0.9425,90,0.90375,71,0.25904,87,0.59118,39,-0.6725,29,-1.1421,62,0.04295
ENSG00000273079,GRIN2B,44,-2.9769,222,-0.5519,466,0.88817,685,1.31567,178,-0.8945,139,-1.2650,263,-0.2914,230,-0.5004
ENSG00000171681,ATF7IP,112,1.38555,19,-1.4301,43,-0.2503,38,-0.3966,20,-1.3400,43,-0.2270,84,0.87449,47,-0.0863
ENSG00000246705,H2AFJ,69,2.56201,12,-0.5029,8,-1.3974,7,-1.4089,8,-1.1853,17,0.02696,16,-0.1157,19,0.14982
ENSG00000084463,WBP11,123,0.22545,122,0.20617,125,0.33425,114,0.10644,96,-0.1722,52,-1.1027,115,0.11730,72,-0.6231
ENSG00000151490,PTPRO,1,-3.9884,8,-1.8554,35,0.52780,80,1.84447,10,-1.4793,8,-1.8737,38,0.50257,25,-0.1265
ENSG00000151491,EPS8,34,0.94303,18,-0.0582,2,-3.1626,0,-6.0034,7,-1.4303,30,0.74360,57,1.91363,36,1.06498
ENSG00000023734,STRAP,64,-0.8730,111,-0.0132,154,0.70808,108,-0.0645,148,0.45218,83,-0.4791,82,-0.5022,64,-0.8715
ENSG00000008394,MGST1,57,-0.6107,295,2.25477,40,-1.3751,16,-2.4865,46,-0.9480,101,0.29052,131,0.71017,82,-0.0571
