Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000065809,FAM107B,188,-0.3243,21,-3.7837,42,-2.7311,141,-0.7687,399,0.93037,609,2.31404
ENSG00000284024,HSPA14,11,0.39430,7,-0.2660,5,-0.7555,12,0.59082,10,0.32171,9,0.05286
ENSG00000187522,HSPA14,26,0.40516,30,0.83064,28,0.64018,9,-1.1889,8,-1.4072,10,-1.1230
ENSG00000176244,ACBD7,38,-0.5968,89,0.94342,32,-0.9431,95,0.90527,17,-1.8166,54,-0.0549
ENSG00000152464,RPP38,15,0.21617,12,-0.1426,14,0.06336,26,1.09758,0,-4.1886,13,-0.0199
ENSG00000152465,NMT2,72,1.07530,35,-0.1579,48,0.42889,25,-0.6840,26,-0.5988,28,-0.5696
ENSG00000148468,FAM171A1,98,-0.0753,83,-0.3771,98,-0.0958,72,-0.5707,150,0.62616,122,0.32315
ENSG00000148481,MINDY3,12,-1.4449,42,0.55913,43,0.59490,26,-0.2802,10,-1.6975,32,0.04747
ENSG00000165985,C1QL3,81,3.56472,7,-1.2289,9,-0.7761,11,-0.4707,8,-0.9823,0,-4.8965
ENSG00000148484,RSU1,6,-1.7511,14,-0.6179,17,-0.3189,44,1.31087,26,0.40919,22,0.15872
ENSG00000026025,VIM,221,-0.1305,90,-1.6471,76,-1.9068,1003,2.78955,135,-0.9021,234,-0.0453
ENSG00000136738,STAM,49,-0.0607,43,-0.3082,55,0.13746,25,-1.1374,59,0.23113,66,0.47790
ENSG00000148482,SLC39A12,41,0.28891,35,0.02288,19,-0.9976,90,1.70543,10,-1.8858,30,-0.2377
ENSG00000165995,CACNB2,51,0.19146,99,1.67890,60,0.51335,8,-2.6603,28,-0.7861,4,-3.7584
ENSG00000165997,ARL5B,29,0.22750,28,0.19103,35,0.59763,10,-1.4622,33,0.43546,15,-0.8534
ENSG00000120594,PLXDC2,56,-0.1605,21,-1.7569,36,-0.9222,99,0.79833,85,0.53035,99,0.97077
ENSG00000078114,NEBL,195,0.15594,159,-0.2045,119,-0.7033,335,1.08618,122,-0.5969,195,0.17368
ENSG00000078403,MLLT10,38,0.90542,22,0.01822,18,-0.3815,12,-0.8993,12,-0.8586,28,0.43548
ENSG00000136770,DNAJC1,12,-1.0601,23,-0.0412,22,-0.1417,47,1.13030,5,-2.2471,30,0.44420
ENSG00000148444,COMMD3,38,0.05833,26,-0.5996,38,0.04897,25,-0.6293,45,0.32134,48,0.50293
ENSG00000168283,BMI1,48,-0.2666,49,-0.2635,50,-0.2426,58,0.02292,57,-0.0135,76,0.55896
ENSG00000150867,PIP4K2A,428,-0.4133,76,-3.1799,158,-2.0783,453,-0.3238,1038,1.07057,1302,1.93163
ENSG00000148450,MSRB2,65,-0.1098,91,0.49930,53,-0.4948,107,0.70204,56,-0.3414,57,-0.3690
ENSG00000165312,OTUD1,19,0.21156,16,-0.0810,21,0.51537,13,-0.3884,15,-0.1684,13,-0.3446
ENSG00000120549,KIAA1217,131,1.92308,26,-0.9217,44,-0.0412,20,-1.2823,99,1.36787,7,-2.8850
ENSG00000107863,ARHGAP21,693,0.84845,209,-1.1988,279,-0.7193,331,-0.3794,362,-0.2350,706,1.06452
ENSG00000099256,PRTFDC1,26,-1.0166,26,-1.1652,25,-1.2255,77,0.69876,78,0.71003,87,1.11025
ENSG00000151023,ENKUR,9,-1.1112,12,-0.8108,13,-0.6506,42,1.38204,2,-3.3948,33,1.18492
ENSG00000151025,GPR158,98,0.37796,93,0.34806,143,1.27355,30,-1.4770,81,0.07427,9,-3.4335
ENSG00000136750,GAD2,28,-1.8384,173,1.27262,98,0.08328,48,-1.0347,143,0.70147,42,-1.3779
ENSG00000136754,ABI1,134,0.56663,106,0.20054,106,0.20934,122,0.40597,45,-1.1464,65,-0.6640
ENSG00000107890,ANKRD26,118,1.01051,40,-0.8273,111,1.09455,24,-1.5057,34,-1.0136,53,-0.3729
ENSG00000136758,YME1L1,115,0.22183,87,-0.2607,107,0.11870,93,-0.1202,106,0.08731,100,0.00715
ENSG00000120539,MASTL,20,1.29151,8,-0.2799,11,0.20923,5,-0.9156,2,-1.9910,10,0.09888
ENSG00000107897,ACBD5,35,-0.9816,56,-0.3150,59,-0.2069,106,0.78465,57,-0.2264,84,0.45597
ENSG00000099246,RAB18,142,0.27448,130,0.14834,129,0.13036,123,0.03456,94,-0.3900,102,-0.2906
ENSG00000150051,MKX,0,-6.0093,12,1.49348,14,1.99916,0,-6.6218,0,-5.4725,0,-4.2322
ENSG00000150054,MPP7,2,-2.2659,22,1.50946,21,1.38956,1,-2.5900,2,-2.5129,2,-2.2615
ENSG00000254635,WAC-AS1,57,0.54480,37,-0.1942,78,1.35157,14,-1.5674,16,-1.4400,25,-0.8142
ENSG00000095787,WAC,193,0.21768,183,0.14737,174,0.05089,129,-0.4368,135,-0.3667,176,0.07567
ENSG00000095739,BAMBI,21,0.33990,9,-1.0542,4,-2.3303,42,1.54931,13,-0.4588,27,0.83420
ENSG00000165757,JCAD,38,0.69890,36,0.72406,25,0.01864,11,-1.3076,30,0.27147,12,-1.2528
ENSG00000259994,AL353796.1,10,0.61481,12,1.15608,8,0.40858,4,-0.5940,0,-5.6906,3,-1.4203
ENSG00000107951,MTPAP,21,-0.4911,22,-0.4466,31,0.17549,25,-0.2351,43,0.66262,31,0.14346
ENSG00000148516,ZEB1,100,0.39582,69,-0.2495,79,0.00871,104,0.46199,42,-0.9804,83,0.10673
ENSG00000165322,ARHGAP12,44,0.16757,38,-0.0799,41,0.08142,69,0.92987,34,-0.2430,26,-0.7630
ENSG00000170759,KIF5B,334,-0.1511,165,-1.3618,219,-0.8981,482,0.44868,403,0.15157,658,1.21150
ENSG00000120616,EPC1,96,1.11207,36,-0.5790,40,-0.3730,42,-0.2631,59,0.25853,50,-0.0053
ENSG00000216937,CCDC7,46,-0.7109,69,-0.1013,85,0.31270,113,0.73814,26,-1.5857,80,0.17820
ENSG00000150093,ITGB1,92,0.14989,29,-1.7634,30,-1.7137,113,0.49464,94,0.17573,169,1.50025
ENSG00000099250,NRP1,12,0.38190,11,0.22195,7,-0.5091,11,0.23153,13,0.50467,7,-0.5404
ENSG00000148498,PARD3,16,-0.5546,17,-0.5270,11,-1.1188,47,1.27280,4,-2.5556,39,1.14408
ENSG00000108094,CUL2,51,0.29485,34,-0.3891,70,0.99926,27,-0.7312,25,-0.8660,37,-0.2824
ENSG00000095794,CREM,74,0.80647,39,-0.2749,40,-0.2267,55,0.30743,58,0.37579,33,-0.5870
ENSG00000108100,CCNY,112,0.16453,108,0.13442,116,0.25990,82,-0.3246,66,-0.6661,100,-0.0212
ENSG00000198105,ZNF248,21,1.13305,9,-0.3686,20,1.28022,8,-0.5251,0,-5.4347,5,-1.1915
ENSG00000175395,ZNF25,60,-0.1913,99,0.72701,108,0.92579,30,-1.2903,45,-0.6369,32,-1.2778
ENSG00000189180,ZNF33A,76,1.00645,26,-0.8146,56,0.57789,26,-0.7475,21,-1.0266,44,0.09221
ENSG00000075407,ZNF37A,64,1.41948,15,-1.0210,22,-0.4580,22,-0.4008,25,-0.2135,34,0.37264
ENSG00000185904,LINC00839,1,-2.6634,12,0.40175,16,0.87780,1,-3.0689,22,1.30833,5,-1.1901
ENSG00000196693,ZNF33B,8,-0.1908,14,0.80118,16,1.15937,6,-0.5983,0,-3.9724,4,-1.4415
ENSG00000165733,BMS1,56,0.71225,41,0.20373,48,0.51735,24,-0.6684,24,-0.6358,24,-0.7546
ENSG00000165731,RET,2,-1.6480,16,1.86310,11,0.98732,0,-3.4361,0,-6.1025,2,-1.7730
ENSG00000169826,CSGALNACT2,54,0.70601,29,-0.3406,25,-0.6227,24,-0.5957,41,0.25846,45,0.47014
ENSG00000198915,RASGEF1A,15,-0.9913,44,0.82233,35,0.37948,27,-0.1229,25,-0.2160,17,-0.8834
ENSG00000169813,HNRNPF,45,-0.3084,34,-0.8450,31,-0.9686,68,0.34589,75,0.52650,88,0.93968
ENSG00000243660,ZNF487,3,-1.1063,10,0.59503,8,0.23957,10,0.47580,2,-1.7156,7,-0.1333
ENSG00000169740,ZNF32,32,-0.4977,47,0.11527,50,0.26483,45,0.05275,25,-0.8405,49,0.19732
ENSG00000107551,RASSF4,31,-0.8117,48,-0.1389,34,-0.7347,85,0.81206,33,-0.7062,78,0.78457
ENSG00000165507,DEPP1,27,1.32583,7,-0.9567,4,-1.6738,33,1.74201,0,-3.8743,14,0.20394
ENSG00000165512,ZNF22,26,-0.2838,19,-0.7838,21,-0.6911,77,1.60831,25,-0.3174,34,0.19986
ENSG00000165406,MARCH8,6,-1.5407,7,-1.5070,9,-1.0383,26,0.68306,25,0.57564,33,1.34852
ENSG00000172661,WASHC2C,33,0.56876,16,-0.6993,25,0.11502,15,-0.7131,39,0.84812,21,-0.1646
ENSG00000188234,AGAP4,8,0.36729,9,0.62371,6,-0.1954,2,-1.6513,3,-0.9108,7,0.26193
ENSG00000265354,TIMM23,30,-0.9839,62,0.18741,77,0.61014,36,-0.6873,57,0.04001,52,-0.1436
ENSG00000266412,NCOA4,88,-0.2641,81,-0.4441,95,-0.1573,90,-0.2195,132,0.39749,135,0.51488
ENSG00000265763,ZNF488,4,-1.8040,3,-2.2291,4,-2.1186,5,-1.4632,35,1.57487,34,1.98974
ENSG00000170324,FRMPD2,0,-7.3149,40,2.25729,23,0.79212,9,-0.8199,0,-7.2732,1,-3.5416
ENSG00000107643,MAPK8,65,0.30374,61,0.24216,77,0.70456,36,-0.6590,59,0.15038,24,-1.3485
ENSG00000128805,ARHGAP22,9,0.07517,4,-1.1997,2,-2.1236,3,-1.3220,16,1.05855,18,1.56030
ENSG00000165633,VSTM4,11,0.05858,5,-1.0787,7,-0.6601,19,1.00724,5,-0.9767,17,0.92702
ENSG00000204161,TMEM273,5,-0.8588,1,-3.2297,2,-2.3410,15,0.77772,15,0.78652,21,1.80002
ENSG00000225830,ERCC6,25,1.33457,10,-0.2931,11,-0.0005,20,0.90519,4,-1.3783,6,-1.1579
ENSG00000197444,OGDHL,23,-0.9680,77,1.20628,68,0.90466,25,-0.8693,18,-1.3723,16,-1.6389
ENSG00000227345,PARG,20,-0.8027,38,0.27071,50,0.85029,39,0.28552,9,-1.9148,25,-0.4545
ENSG00000204152,TIMM23B,22,0.26201,12,-0.7141,12,-0.7803,26,0.56809,31,0.83321,20,0.14599
ENSG00000099290,WASHC2A,34,-0.0149,25,-0.5522,31,-0.1685,12,-1.6044,85,1.58287,33,-0.0847
ENSG00000198964,SGMS1,26,-0.1444,26,-0.2006,22,-0.4580,29,-0.0119,30,0.05396,39,0.59830
ENSG00000204147,ASAH2B,2,-2.2477,13,0.57426,18,1.29465,7,-0.5766,5,-0.8417,5,-1.0494
ENSG00000185532,PRKG1,40,1.69092,7,-1.2756,7,-1.2819,44,1.84199,4,-2.0738,11,-0.5479
ENSG00000177613,CSTF2T,27,-0.2812,22,-0.6644,35,0.17590,21,-0.6447,48,0.66518,39,0.37631
ENSG00000122873,CISD1,78,-0.8014,158,0.38297,258,1.47304,52,-1.4230,104,-0.3560,50,-1.6061
ENSG00000072401,UBE2D1,15,-0.7476,31,0.53381,39,1.03393,10,-1.2689,13,-0.9102,17,-0.6138
ENSG00000108064,TFAM,36,0.11109,30,-0.2276,30,-0.2143,47,0.53229,35,0.03971,33,-0.0157
ENSG00000237949,LINC00844,292,-0.4831,66,-2.8782,132,-1.8253,508,0.41169,813,1.24144,775,1.43132
ENSG00000165443,PHYHIPL,211,-0.0335,190,-0.2264,292,0.59738,148,-0.5913,198,-0.1355,207,-0.0669
ENSG00000148541,FAM13C,32,-0.7524,17,-1.7932,27,-1.1097,26,-1.0347,70,0.49950,124,1.98167
ENSG00000165449,SLC16A9,21,-0.6030,3,-3.2776,4,-3.2624,132,2.84261,11,-1.5073,49,0.92412
ENSG00000108091,CCDC6,111,0.29539,102,0.18338,121,0.51040,75,-0.3436,122,0.45245,40,-1.4106
ENSG00000151150,ANK3,422,0.62349,183,-0.8125,333,0.25578,131,-1.2465,313,0.12315,359,0.40424
ENSG00000072422,RHOBTB1,5,-0.5397,9,0.45738,7,-0.0047,2,-1.8235,2,-1.4591,11,0.84918
ENSG00000150347,ARID5B,102,0.58866,33,-1.3166,68,-0.0903,73,0.03721,90,0.37033,89,0.40504
ENSG00000138311,ZNF365,166,0.47833,133,0.12878,155,0.41738,34,-1.9622,121,-0.0463,111,-0.2070
ENSG00000181915,ADO,84,0.08266,58,-0.5687,67,-0.3084,29,-1.5570,119,0.67016,118,0.76911
ENSG00000148572,NRBF2,26,0.33046,20,-0.1478,32,0.77270,4,-2.3347,16,-0.4696,22,0.01615
ENSG00000171988,JMJD1C,306,1.41983,64,-1.2726,135,-0.0002,97,-0.5232,91,-0.6342,163,0.34954
ENSG00000165476,REEP3,63,-0.6039,17,-2.7108,27,-2.0189,84,-0.1370,177,1.12165,207,1.80985
ENSG00000183230,CTNNA3,16,-0.7378,1,-4.7926,5,-2.5817,24,-0.0734,56,1.35001,61,1.96152
ENSG00000198739,LRRTM3,24,-0.4689,30,-0.0963,59,1.28038,17,-0.9240,38,0.26731,15,-1.2994
ENSG00000108176,DNAJC12,23,-0.2602,33,0.34138,41,0.79545,9,-1.7186,21,-0.4097,23,-0.3259
ENSG00000096717,SIRT1,9,-0.9197,16,0.06062,16,-0.0259,17,0.12019,6,-1.5275,24,0.77356
ENSG00000148634,HERC4,29,0.63361,16,-0.3409,34,1.11545,3,-2.4749,9,-1.1169,17,-0.2411
ENSG00000108187,PBLD,17,0.18484,5,-1.7095,8,-1.1009,25,0.82710,18,0.24042,25,1.02416
ENSG00000096746,HNRNPH3,145,0.32110,89,-0.5279,91,-0.4772,112,-0.0996,177,0.65443,140,0.30116
ENSG00000204130,RUFY2,166,0.58989,67,-0.9496,119,0.05252,69,-0.8223,133,0.22503,152,0.52050
ENSG00000122912,SLC25A16,27,0.11975,25,-0.0342,36,0.68185,18,-0.5086,29,0.22970,16,-0.8189
ENSG00000138336,TET1,10,0.05198,9,-0.2061,9,-0.1114,12,0.33371,1,-2.5635,14,0.72525
ENSG00000060339,CCAR1,199,0.85721,94,-0.4265,160,0.56855,93,-0.4033,99,-0.3044,88,-0.5406
ENSG00000165730,STOX1,15,-0.7052,27,0.17958,18,-0.4925,57,1.47590,16,-0.6538,20,-0.3422
ENSG00000107625,DDX50,44,0.60531,27,-0.1949,37,0.35322,34,0.18247,20,-0.6425,24,-0.4324
ENSG00000165732,DDX21,152,0.94058,30,-1.7894,66,-0.4813,104,0.29290,82,-0.0974,127,0.73881
ENSG00000198954,KIF1BP,82,0.35515,53,-0.3917,92,0.64903,43,-0.6893,34,-1.0230,72,0.17602
ENSG00000122862,SRGN,82,1.27091,22,-0.9796,19,-1.2323,87,1.38733,7,-2.4476,47,0.33168
ENSG00000122958,VPS26A,92,0.01630,86,-0.0948,104,0.25635,75,-0.3102,83,-0.1508,94,0.05996
ENSG00000156502,SUPV3L1,40,0.38817,37,0.29642,34,0.15670,27,-0.2334,22,-0.5936,26,-0.3271
ENSG00000156515,HK1,198,0.32047,234,0.71442,208,0.47281,139,-0.2484,149,-0.1450,47,-2.0365
ENSG00000099282,TSPAN15,15,-0.9834,4,-2.9580,7,-2.1744,24,-0.2916,48,0.84132,76,2.21343
ENSG00000171224,FAM241B,3,-2.6524,44,1.64996,36,1.18677,10,-1.0744,5,-1.9619,2,-3.3892
ENSG00000079332,SAR1A,121,0.23530,100,-0.0938,107,0.03014,87,-0.3036,136,0.42447,94,-0.2010
ENSG00000180817,PPA1,178,-0.2106,257,0.45617,292,0.72445,154,-0.4314,125,-0.7654,134,-0.7304
ENSG00000172731,LRRC20,21,-0.2744,38,0.84065,34,0.60679,28,0.20345,15,-0.7663,8,-1.9158
ENSG00000148730,EIF4EBP2,65,-0.2932,71,-0.1653,52,-0.7026,154,1.17067,83,0.11136,76,-0.0483
ENSG00000107719,PALD1,16,0.17904,8,-1.0123,5,-1.5972,26,1.02013,11,-0.4461,25,1.09738
ENSG00000138316,ADAMTS14,6,-0.7477,0,-3.7619,2,-2.6110,8,-0.2956,20,1.10449,26,2.16200
ENSG00000166224,SGPL1,12,-0.8022,17,-0.3832,10,-1.3007,24,0.18025,18,-0.2056,41,1.38682
ENSG00000166228,PCBD1,28,-0.2525,39,0.29824,32,-0.1077,42,0.38378,53,0.75439,18,-1.0521
ENSG00000107731,UNC5B,15,-1.1913,4,-3.2462,6,-2.6498,66,1.15836,44,0.45889,77,1.86835
ENSG00000107738,VSIR,87,0.36558,42,-0.8653,26,-1.6696,182,1.70112,58,-0.3025,82,0.31553
ENSG00000197746,PSAP,1146,-0.0526,962,-0.3755,1084,-0.1610,1357,0.22318,1464,0.34903,1299,0.17389
ENSG00000107742,SPOCK2,129,-0.3506,203,0.45635,172,0.13529,221,0.53205,211,0.45587,65,-1.5162
ENSG00000138303,ASCC1,15,-0.6795,10,-1.3519,15,-0.7979,38,0.82349,27,0.21835,40,1.08699
ENSG00000166295,ANAPC16,68,0.08323,74,0.26797,46,-0.5809,72,0.18859,59,-0.1421,70,0.14654
ENSG00000168209,DDIT4,12,-0.4151,19,0.28685,9,-0.9847,43,1.72117,10,-0.6883,12,-0.5233
ENSG00000148719,DNAJB12,24,-0.3787,29,-0.0744,23,-0.5370,34,0.14335,36,0.27116,39,0.45878
ENSG00000107745,MICU1,101,0.52759,74,0.02822,83,0.23791,55,-0.4514,80,0.13475,54,-0.5294
ENSG00000122884,P4HA1,4,-1.5903,8,-0.8225,9,-0.6480,19,0.62666,16,0.37670,21,1.01122
ENSG00000122882,ECD,40,0.75020,23,-0.1981,20,-0.4325,16,-0.7616,51,1.17866,19,-0.5535
ENSG00000138286,FAM149B1,10,-0.6014,14,-0.0972,14,-0.1578,12,-0.3398,18,0.26565,20,0.50631
ENSG00000213551,DNAJC9,39,0.55158,23,-0.3452,28,0.01382,29,0.08426,34,0.33747,23,-0.3390
ENSG00000182180,MRPS16,59,0.02230,46,-0.4173,44,-0.4931,54,-0.0969,76,0.45734,76,0.52423
ENSG00000138279,ANXA7,154,0.20482,117,-0.2675,160,0.30890,103,-0.4442,144,0.09318,134,-0.0266
ENSG00000107758,PPP3CB,264,0.33015,267,0.40715,352,0.99418,121,-0.9132,172,-0.3654,73,-1.7958
ENSG00000166348,USP54,38,-0.3994,10,-2.5344,19,-1.5294,46,-0.0616,65,0.47748,114,1.92962
ENSG00000176986,SEC24C,44,1.04925,27,0.28156,20,-0.2673,11,-1.1152,19,-0.2955,21,-0.2117
ENSG00000196968,FUT11,20,-0.0674,21,-0.0603,34,0.91679,16,-0.4330,14,-0.6136,16,-0.5040
ENSG00000172586,CHCHD1,53,-0.0984,76,0.58554,75,0.54343,43,-0.4402,42,-0.4540,34,-0.8921
ENSG00000214655,ZSWIM8,41,1.08843,19,-0.2495,18,-0.3206,19,-0.1998,22,0.05952,19,-0.2229
ENSG00000166507,NDST2,38,0.72713,29,0.30264,28,0.24938,16,-0.6768,16,-0.6560,18,-0.4962
ENSG00000148660,CAMK2G,245,0.40923,225,0.30398,276,0.72285,172,-0.1742,116,-0.7874,94,-1.2211
ENSG00000035403,VCL,62,1.19167,27,-0.2751,22,-0.5670,79,1.64957,5,-2.6862,17,-1.0070
ENSG00000185009,AP3M1,12,-0.3166,6,-1.4376,14,-0.1530,15,0.00339,24,0.72574,22,0.76146
ENSG00000156110,ADK,29,0.04991,29,0.08688,28,0.01684,34,0.33147,21,-0.4083,26,-0.1357
ENSG00000156650,KAT6B,100,0.96895,32,-0.9689,46,-0.3656,71,0.37746,65,0.24169,57,0.03203
ENSG00000156671,SAMD8,152,0.34046,82,-0.7156,86,-0.6353,120,-0.0392,193,0.75049,154,0.42741
ENSG00000165637,VDAC2,133,-0.5950,259,0.57026,238,0.40099,160,-0.3048,151,-0.3931,150,-0.4499
ENSG00000165655,ZNF503,38,1.40039,21,0.40995,23,0.65333,10,-0.7691,3,-2.6255,6,-1.7457
ENSG00000156113,KCNMA1,250,0.90400,156,0.11916,196,0.57203,90,-0.7553,186,0.39750,42,-2.0351
ENSG00000151208,DLG5,19,0.50621,14,-0.0029,10,-0.5397,19,0.47843,12,-0.2527,14,-0.0200
ENSG00000148606,POLR3A,28,0.33067,30,0.51134,34,0.75054,16,-0.5775,7,-1.8374,14,-0.8231
ENSG00000138326,RPS24,971,-0.6519,1579,0.14205,1393,-0.0920,2010,0.52543,1288,-0.2069,1483,0.02317
ENSG00000108175,ZMIZ1,187,0.42861,124,-0.2812,98,-0.6815,144,-0.0080,325,1.41029,100,-0.6450
ENSG00000108179,PPIF,40,-0.2518,38,-0.3683,22,-1.2705,95,1.20503,50,0.09623,58,0.41816
ENSG00000165424,ZCCHC24,62,-0.8055,42,-1.5040,28,-2.1645,154,0.65828,203,1.14807,187,1.22318
ENSG00000225484,NUTM2B-AS1,31,1.01511,12,-0.5236,14,-0.2940,8,-1.0831,24,0.59986,17,0.05229
ENSG00000133678,TMEM254,14,0.52464,12,0.27669,9,-0.2157,9,-0.2048,4,-1.3442,11,0.20885
ENSG00000122359,ANXA11,71,0.37997,94,1.04514,76,0.59414,46,-0.3252,10,-2.6381,19,-1.7670
ENSG00000122378,PRXL2A,478,0.40107,418,0.20539,333,-0.2164,553,0.65135,277,-0.4784,281,-0.5141
ENSG00000108219,TSPAN14,80,1.33119,34,-0.1190,25,-0.6909,40,0.12608,26,-0.5701,34,-0.1534
ENSG00000185737,NRG3,21,-0.6098,47,0.79193,51,0.95356,14,-1.2070,14,-1.2510,19,-0.8619
ENSG00000165678,GHITM,241,-0.5845,429,0.39506,557,0.94682,223,-0.7102,324,-0.1199,189,-1.0580
ENSG00000148600,CDHR1,6,-1.0674,18,0.78707,16,0.58621,4,-1.5205,19,0.75193,5,-1.4004
ENSG00000107771,CCSER2,100,-0.3710,119,-0.1125,161,0.46023,99,-0.3848,78,-0.7541,150,0.33043
ENSG00000182771,GRID1,30,0.50098,19,-0.2678,19,-0.2076,19,-0.1907,20,-0.1589,26,0.29956
ENSG00000062650,WAPL,66,0.42420,30,-0.9406,48,-0.1051,48,-0.0847,43,-0.2773,73,0.70651
ENSG00000122367,LDB3,50,-0.0994,1,-5.2038,8,-2.9825,15,-1.9066,111,1.25095,143,2.34070
ENSG00000107779,BMPR1A,21,-0.2371,14,-0.9279,18,-0.5225,69,1.87040,15,-0.7361,24,0.01615
ENSG00000173267,SNCG,15,-3.3127,312,1.73100,271,1.36664,24,-2.6641,13,-3.5705,30,-2.5397
ENSG00000148671,ADIRF,124,0.17553,86,-0.4579,37,-1.8142,381,2.28686,58,-1.0135,96,-0.2679
ENSG00000148672,GLUD1,210,-0.1070,185,-0.3448,179,-0.4074,409,1.02320,211,-0.0955,230,0.04609
ENSG00000122376,SHLD2,24,0.10690,15,-0.6296,23,0.06412,18,-0.2928,22,-0.0277,29,0.54113
ENSG00000223482,NUTM2A-AS1,33,0.86656,13,-0.7564,16,-0.3873,16,-0.3237,19,-0.0625,26,0.53475
ENSG00000107789,MINPP1,7,-1.0306,14,0.04214,20,0.63076,6,-1.3617,13,-0.0738,16,0.26655
ENSG00000138138,ATAD1,26,-1.3005,72,0.28352,92,0.80174,56,-0.1468,54,-0.2029,45,-0.5657
ENSG00000171862,PTEN,94,0.17753,116,0.62042,121,0.70340,61,-0.5098,49,-0.8443,41,-1.2439
ENSG00000138134,STAMBPL1,8,-0.8501,18,0.49134,28,1.41534,5,-1.4742,5,-1.5788,8,-0.8984
ENSG00000107798,LIPA,49,-1.2107,26,-2.2798,37,-1.7801,76,-0.5566,222,1.24521,247,1.86209
ENSG00000119922,IFIT2,31,0.31525,9,-1.6320,14,-1.0688,34,0.44040,15,-0.8420,53,1.52323
ENSG00000119917,IFIT3,39,-0.1283,31,-0.5471,27,-0.8097,107,1.62132,28,-0.6694,47,0.16839
ENSG00000185745,IFIT1,50,-0.1393,36,-0.7485,76,0.62379,61,0.15768,45,-0.3270,58,0.09697
ENSG00000152778,IFIT5,20,-0.7316,30,-0.1258,35,0.13541,39,0.31216,36,0.16411,33,0.03479
ENSG00000138182,KIF20B,13,-0.1047,6,-1.2359,21,0.90587,15,0.19216,12,-0.1332,13,-0.0891
ENSG00000148688,RPP30,42,0.74120,22,-0.3860,27,0.01232,22,-0.3452,27,-0.0059,27,0.01294
ENSG00000180628,PCGF5,40,-1.3200,90,-0.0680,117,0.42371,96,0.04936,109,0.24988,91,-0.0427
ENSG00000165338,HECTD2,31,0.43477,23,-0.0176,17,-0.5563,12,-1.0536,59,1.61670,14,-0.8265
ENSG00000119938,PPP1R3C,5,-1.0706,23,1.59204,7,-0.6414,21,1.12354,1,-3.1830,5,-1.3846
ENSG00000107854,TNKS2,39,0.03890,31,-0.3418,36,-0.1163,42,0.17674,26,-0.5900,50,0.53764
ENSG00000174721,FGFBP3,6,-0.5023,10,0.33742,5,-0.8121,12,0.64094,8,-0.0850,9,0.18498
ENSG00000095564,BTAF1,57,1.53210,14,-0.9290,14,-0.8672,17,-0.5504,16,-0.6279,34,0.68735
ENSG00000107864,CPEB3,21,-1.1926,48,0.12219,96,1.64703,34,-0.4162,22,-1.0929,19,-1.3999
ENSG00000198060,MARCH5,19,-0.7945,30,-0.1354,35,0.17070,25,-0.3898,40,0.35286,37,0.28531
ENSG00000119912,IDE,11,-0.1955,11,-0.2010,14,0.16187,20,0.70948,10,-0.4227,12,-0.1453
ENSG00000138190,EXOC6,39,0.55854,33,0.29062,48,1.06801,25,-0.1872,15,-0.9544,6,-2.3980
ENSG00000138207,RBP4,10,-1.5361,61,1.80710,29,0.14694,11,-1.4169,31,0.23830,5,-2.5941
ENSG00000148690,FRA10AC1,87,-0.4820,104,-0.2268,142,0.34908,121,0.04084,107,-0.1561,127,0.14444
ENSG00000108231,LGI1,56,0.06133,64,0.33100,71,0.54091,57,0.09396,36,-0.6254,32,-0.8854
ENSG00000173145,NOC3L,31,0.98759,10,-0.9875,16,-0.1007,24,0.52258,2,-3.0208,23,0.56873
ENSG00000108239,TBC1D12,52,-0.1398,21,-1.6589,28,-1.1946,24,-1.3281,104,1.03293,116,1.53568
ENSG00000095637,SORBS1,162,0.52750,87,-0.5255,104,-0.2222,212,1.00537,99,-0.2662,100,-0.2824
ENSG00000059573,ALDH18A1,18,0.53331,14,0.12539,16,0.46426,3,-1.8749,14,0.10477,10,-0.4294
ENSG00000119977,TCTN3,13,-0.7228,19,-0.1083,20,-0.0776,30,0.63221,19,-0.1438,23,0.16878
ENSG00000138185,ENTPD1,0,-4.4518,8,-0.3551,5,-1.1627,37,2.45329,7,-0.4340,9,-0.1260
ENSG00000177853,ZNF518A,36,0.25643,12,-1.5814,30,-0.0477,32,0.07211,35,0.22633,44,0.73749
ENSG00000197430,OPALIN,540,0.06700,35,-4.1973,142,-2.1329,385,-0.4750,1092,1.28934,1146,1.75654
ENSG00000077147,TM9SF3,99,-0.5321,117,-0.3081,145,0.08272,143,0.05727,180,0.43089,150,0.15498
ENSG00000196233,LCOR,46,0.54673,23,-0.6277,29,-0.1938,24,-0.4578,20,-0.7311,50,0.82609
ENSG00000187122,SLIT1,108,1.25570,47,-0.1666,66,0.46594,11,-2.3833,89,0.89934,16,-1.8851
ENSG00000213390,ARHGAP19,2,-2.2215,3,-1.9157,5,-1.1282,12,0.21257,19,1.07582,21,1.53444
ENSG00000052749,RRP12,12,-0.4431,25,0.79479,19,0.28014,12,-0.4382,14,-0.2586,11,-0.7206
