Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000130707,ASS1,1,-4.8431,27,-0.6646,47,0.48462,78,1.03990,28,-0.6210
ENSG00000107164,FUBP3,72,1.38880,52,0.80123,24,-0.7787,30,-0.0732,16,-1.0654
ENSG00000130713,EXOSC2,22,-0.0978,5,-2.2973,23,0.07522,43,1.04908,19,-0.2684
ENSG00000097007,ABL1,65,1.89398,30,0.50800,15,-1.0029,19,-0.2505,12,-0.8572
ENSG00000126878,AIF1L,332,2.88614,86,0.26621,31,-2.1444,107,0.62216,23,-1.7594
ENSG00000126883,NUP214,41,1.05361,18,-0.2679,20,-0.3012,28,0.42157,11,-1.0915
ENSG00000160539,PLPP7,7,-1.2513,8,-1.1660,25,2.24753,3,-2.5271,2,-3.1426
ENSG00000130723,PRRC2B,94,-0.9299,166,-0.0506,155,-0.3387,273,0.76949,250,0.62398
ENSG00000130714,POMT1,20,-0.3458,41,0.77935,27,0.30898,23,-0.1641,4,-2.5136
ENSG00000130717,UCK1,23,-0.5131,41,0.36479,36,0.36720,27,-0.2831,19,-0.8082
ENSG00000107263,RAPGEF1,19,-1.3752,57,0.30541,46,-0.0978,83,0.94514,37,-0.3863
ENSG00000160563,MED27,18,0.02152,6,-1.7112,22,0.84903,13,-0.5161,11,-0.7036
ENSG00000196358,NTNG2,13,-1.3217,56,0.93881,38,0.71354,4,-2.8579,17,-0.9110
ENSG00000107290,SETX,179,1.10452,46,-1.0859,54,-1.4706,191,1.22076,186,1.17483
ENSG00000125482,TTF1,50,0.12006,34,-0.5005,33,-1.0035,71,0.69238,111,1.50109
ENSG00000125484,GTF3C4,16,-0.8153,17,-0.6658,26,-0.1474,46,0.87103,36,0.44030
ENSG00000165698,SPACA9,9,-1.3465,18,-0.4185,25,0.26791,46,1.13863,9,-1.3706
ENSG00000165699,TSC1,63,-0.0885,34,-1.0348,62,-0.2242,92,0.52925,102,0.70739
ENSG00000148308,GTF3C5,36,0.60426,24,-0.0308,22,-0.4013,43,0.92392,13,-1.0321
ENSG00000160271,RALGDS,110,1.28825,54,0.07524,40,-0.7665,66,0.42214,43,-0.2845
ENSG00000148296,SURF6,92,0.49786,72,0.10570,58,-0.5116,53,-0.3937,113,0.85050
ENSG00000148297,MED22,15,-0.3917,12,-0.6936,21,0.38725,23,0.31957,14,-0.4862
ENSG00000148303,RPL7A,527,-0.2781,751,0.29042,687,0.35167,453,-0.5146,423,-0.6197
ENSG00000148290,SURF1,61,-0.6420,158,0.89333,96,0.14899,53,-0.8720,74,-0.3398
ENSG00000148291,SURF2,13,-1.4176,19,-0.8128,41,0.92878,21,-0.6809,31,-0.0796
ENSG00000148248,SURF4,47,-0.4390,47,-0.4342,73,0.60806,66,0.08542,29,-1.1685
ENSG00000148300,REXO4,48,0.44278,29,-0.3962,29,-0.7370,52,0.56054,65,0.94760
ENSG00000160326,SLC2A6,8,-1.7774,12,-1.2560,37,1.46776,27,-0.0554,6,-2.3193
ENSG00000235106,BRD3OS,2,-4.4060,83,0.88800,56,0.60181,27,-0.8845,35,-0.5036
ENSG00000169925,BRD3,120,0.78572,88,0.27703,51,-1.1000,84,0.19437,146,1.13453
ENSG00000196363,WDR5,13,-0.4087,19,0.20277,21,0.86968,7,-1.2486,5,-1.7475
ENSG00000186350,RXRA,33,-0.2719,67,0.87054,34,-0.4489,56,0.56368,32,-0.3097
ENSG00000130558,OLFM1,100,-3.4975,596,-0.8603,1392,1.47963,395,-1.4821,903,-0.2167
ENSG00000196422,PPP1R26,6,-1.7052,24,0.23149,24,0.53394,12,-0.8439,22,0.13341
ENSG00000122140,MRPS2,13,-1.4073,24,-0.5097,42,0.96108,30,-0.1836,18,-0.9784
ENSG00000107147,KCNT1,2,-4.6301,28,-0.9084,64,1.15792,62,0.36381,22,-1.2513
ENSG00000130559,CAMSAP1,40,-0.2706,14,-1.8319,56,0.69624,31,-0.6442,53,0.16149
ENSG00000130560,UBAC1,65,-0.4419,90,0.08270,89,0.15395,82,-0.0637,84,-0.0372
ENSG00000148411,NACC2,163,1.45443,137,1.14202,40,-1.5062,73,0.07968,83,0.28174
ENSG00000238227,TMEM250,10,-1.9084,25,-0.5122,45,1.19710,19,-0.9135,23,-0.5944
ENSG00000160360,GPSM1,17,-1.0039,47,0.61086,31,-0.1050,55,0.86289,17,-1.0207
ENSG00000165688,PMPCA,27,-0.7931,34,-0.4453,49,0.36985,59,0.44460,33,-0.4908
ENSG00000148396,SEC16A,24,-1.0564,50,0.07428,49,0.06351,91,1.07934,21,-1.2751
ENSG00000172889,EGFL7,9,-3.5590,49,-1.0453,125,1.19394,128,0.45544,31,-1.7025
ENSG00000165716,DIPK1B,6,-2.9723,25,-0.8771,57,1.12101,52,0.25045,21,-1.1763
ENSG00000233016,SNHG7,31,-0.3077,29,-0.4068,43,0.48704,49,0.41670,12,-1.6817
ENSG00000244187,TMEM141,54,-0.3050,48,-0.4905,81,0.92346,39,-0.7925,29,-1.2716
ENSG00000196642,RABL6,72,-1.4640,326,0.92786,182,-0.1010,144,-0.4161,237,0.38672
ENSG00000232434,AJM1,11,-1.7216,56,0.77806,40,0.53361,10,-1.8860,33,-0.1072
ENSG00000054148,PHPT1,125,-0.5578,246,0.52318,196,0.36440,128,-0.5231,110,-0.7610
ENSG00000107223,EDF1,228,-0.7935,313,-0.3014,437,0.59046,333,-0.2009,286,-0.4381
ENSG00000159069,FBXW5,33,-1.7756,121,0.20717,124,0.62172,88,-0.2983,79,-0.4689
ENSG00000107317,PTGDS,2626,1.82511,3097,2.16886,353,-2.3433,1227,0.45399,224,-2.1695
ENSG00000148362,PAXX,58,0.04236,90,0.76904,57,0.03152,48,-0.2290,26,-1.1946
ENSG00000107331,ABCA2,497,2.29889,95,-0.6038,114,-0.6473,98,-0.5655,27,-2.4924
ENSG00000107281,NPDC1,59,-1.8190,157,-0.3375,229,0.68644,255,0.44339,97,-1.0688
ENSG00000177239,MAN1B1,21,-1.1589,17,-1.4321,49,0.30442,100,1.34460,19,-1.2867
ENSG00000176978,DPP7,47,-0.7819,82,0.08483,81,0.11359,122,0.72906,46,-0.8095
ENSG00000176884,GRIN1,23,-3.7567,127,-1.2691,382,1.32851,327,0.19750,129,-1.2533
ENSG00000176101,SSNA1,94,0.75146,41,-0.5573,70,0.68305,6,-3.3461,32,-0.9382
ENSG00000176058,TPRN,87,1.92167,10,-1.5759,26,-0.3663,15,-1.0033,22,-0.4036
ENSG00000187713,TMEM203,12,-1.9705,28,-0.7905,59,1.04337,36,-0.3973,37,-0.3797
ENSG00000212864,RNF208,10,-3.2662,77,-0.2480,121,1.41135,29,-1.7221,64,-0.5429
ENSG00000188229,TUBB4B,36,-2.6182,144,-0.5522,285,1.72814,64,-1.7695,98,-1.1479
ENSG00000188986,NELFB,28,-1.3059,92,0.51637,67,0.02835,88,0.44337,56,-0.2789
ENSG00000165802,NSMF,47,-2.7514,648,1.35306,306,0.16657,130,-1.2589,266,-0.1512
ENSG00000182154,MRPL41,78,-1.1769,242,0.59829,197,0.65641,94,-0.9083,85,-1.0622
ENSG00000148399,DPH7,15,-0.2522,12,-0.5773,18,0.17102,28,0.75238,10,-0.8095
ENSG00000165724,ZMYND19,9,-0.9561,9,-0.9392,20,0.61762,18,0.10938,15,-0.2230
ENSG00000181090,EHMT1,49,1.21621,29,0.33558,16,-1.0383,42,0.96246,17,-0.5226
ENSG00000148408,CACNA1B,4,-3.8392,18,-1.7612,72,0.98822,85,0.63032,38,-0.6684
ENSG00000015171,ZMYND11,277,0.73046,137,-0.4125,136,-0.8236,233,0.43913,316,0.95917
ENSG00000151240,DIP2C,87,0.72341,43,-0.3911,51,-0.2908,70,0.37188,50,-0.1614
ENSG00000107929,LARP4B,42,-0.2726,30,-0.7520,51,0.13800,90,0.99995,24,-1.0980
ENSG00000107937,GTPBP4,84,0.58296,27,-1.1731,56,-0.1746,60,0.02794,81,0.52646
ENSG00000067064,IDI1,192,0.46553,224,0.72957,152,0.20099,42,-1.8728,70,-1.1074
ENSG00000047056,WDR37,8,-1.6424,28,0.30046,25,0.22112,6,-1.9183,42,0.98765
ENSG00000185736,ADARB2,184,2.79189,106,1.58673,11,-3.0139,25,-0.8012,41,-0.0265
ENSG00000067057,PFKP,39,-2.3452,74,-1.4180,271,2.19951,52,-1.9395,69,-1.5209
ENSG00000107959,PITRM1,38,-0.7761,41,-0.6587,79,1.09287,36,-0.8508,33,-0.9776
ENSG00000067082,KLF6,24,-1.7431,35,-1.1790,47,-1.3263,370,3.10446,44,-0.8475
ENSG00000173848,NET1,43,-0.4238,59,0.05607,29,-1.7677,235,2.66289,57,0.01791
ENSG00000196372,ASB13,5,-2.5743,20,-0.4307,34,1.03034,16,-0.7553,24,-0.1705
ENSG00000108021,TASOR2,78,0.89824,24,-0.9766,24,-1.7006,128,1.79557,83,0.99084
ENSG00000057608,GDI2,184,0.62916,88,-0.5531,137,0.35731,88,-0.5528,68,-0.9376
ENSG00000134452,FBH1,27,-0.1280,21,-0.5092,27,-0.2753,61,1.26676,20,-0.5422
ENSG00000134453,RBM17,172,0.80831,116,0.15488,83,-0.7353,131,0.34270,137,0.42182
ENSG00000170525,PFKFB3,28,-0.0014,41,0.60240,30,0.27009,24,-0.2194,7,-2.1364
ENSG00000237943,PRKCQ-AS1,88,3.04214,13,-0.5622,12,-1.0609,2,-3.1250,3,-2.3512
ENSG00000123243,ITIH5,12,-2.4018,41,-0.5553,22,-2.3974,352,3.70870,56,-0.0784
ENSG00000151657,KIN,50,1.11302,13,-0.9817,13,-1.6821,78,1.97420,33,0.43437
ENSG00000165629,ATP5F1C,76,-0.7796,96,-0.4159,168,1.45080,35,-1.9259,37,-1.8458
ENSG00000165632,TAF3,66,0.07353,61,-0.0471,38,-1.4119,165,1.66736,111,0.95152
ENSG00000048740,CELF2,50,-2.3865,103,-1.3223,270,0.41983,292,0.30100,361,0.65423
ENSG00000151461,UPF2,116,0.01697,52,-1.2275,83,-0.9624,255,1.34993,229,1.15145
ENSG00000181192,DHTKD1,50,1.30359,52,1.41035,12,-1.6539,12,-0.9179,41,0.96684
ENSG00000065665,SEC61A2,33,-0.3661,11,-2.0348,51,0.83911,56,0.49342,12,-1.8223
ENSG00000165609,NUDT5,32,0.75780,31,0.73265,18,-0.2580,20,-0.0033,6,-1.8557
ENSG00000151465,CDC123,28,-0.6350,39,-0.1203,48,0.49000,57,0.49008,11,-1.9802
ENSG00000183049,CAMK1D,30,-3.1057,216,-0.1397,253,0.27368,205,-0.2215,387,0.82103
ENSG00000151468,CCDC3,3,-4.1475,29,-1.1325,72,0.81991,102,0.88205,29,-1.0874
ENSG00000123240,OPTN,212,-0.7947,103,-1.8802,382,0.31618,307,-0.2148,605,0.90135
ENSG00000107537,PHYH,19,-0.6225,34,0.33896,29,0.09859,40,0.58272,14,-1.0623
ENSG00000086475,SEPHS1,22,-0.5473,52,0.86087,35,0.43158,13,-1.3047,15,-1.1031
ENSG00000165630,PRPF18,35,0.38315,7,-2.1135,18,-1.2395,76,1.72372,54,1.09165
ENSG00000151474,FRMD4A,37,-0.4763,59,0.27311,38,-0.8235,112,1.36801,63,0.37617
ENSG00000065809,FAM107B,891,5.13496,36,-1.7165,16,-3.9734,52,-1.1675,41,-1.5361
ENSG00000176244,ACBD7,24,-1.5564,205,1.96588,49,-0.9401,52,-0.4042,98,0.60667
ENSG00000152465,NMT2,46,-0.7849,70,-0.1174,65,-0.5144,120,0.75640,134,0.94549
ENSG00000148468,FAM171A1,183,0.87945,81,-0.4370,106,-0.0382,67,-0.7451,106,-0.0216
ENSG00000148481,MINDY3,27,-0.4485,15,-1.2832,47,1.39659,20,-0.8744,9,-2.0597
ENSG00000165985,C1QL3,1,-4.5345,15,-1.0817,29,-0.2622,7,-2.1405,116,2.37152
ENSG00000148484,RSU1,21,-0.0400,20,-0.1257,17,-0.7807,61,1.78314,14,-0.6227
ENSG00000026025,VIM,32,-2.8794,721,2.15688,55,-3.0542,1034,3.02485,56,-2.0598
ENSG00000136738,STAM,68,0.76681,10,-2.0871,45,0.17375,36,-0.2511,43,0.02558
ENSG00000165995,CACNB2,3,-4.5807,36,-1.0065,80,0.60106,96,0.54425,75,0.13669
ENSG00000165997,ARL5B,16,-0.3950,4,-2.4157,25,0.88107,14,-0.5524,20,-0.0481
ENSG00000120594,PLXDC2,115,1.86881,22,-0.9313,27,-1.1073,77,1.10589,21,-0.9942
ENSG00000078114,NEBL,60,-1.0316,293,1.58370,92,-0.7336,112,-0.0721,151,0.41153
ENSG00000078403,MLLT10,42,0.63251,22,-0.4195,21,-0.9114,60,1.21842,37,0.39214
ENSG00000136770,DNAJC1,52,0.97071,56,1.11396,18,-1.2513,32,0.20201,37,0.39460
ENSG00000148444,COMMD3,49,0.65416,29,-0.1940,31,-0.2333,52,0.75382,14,-1.2644
ENSG00000168283,BMI1,98,0.92988,38,-0.6091,51,-0.2802,74,0.45505,40,-0.5051
ENSG00000150867,PIP4K2A,1214,4.01165,83,-1.2618,80,-2.1356,44,-2.2051,67,-1.5795
ENSG00000148450,MSRB2,67,-0.2691,105,0.44816,85,0.28661,29,-1.5113,79,-0.0026
ENSG00000120549,KIAA1217,34,-0.4910,10,-2.2753,42,-0.3115,119,1.62260,47,0.03385
ENSG00000107863,ARHGAP21,822,1.67577,214,-0.5974,211,-1.1385,331,0.08933,497,0.76313
ENSG00000099256,PRTFDC1,39,1.28607,40,1.34153,15,-0.5457,3,-2.5080,7,-1.3725
ENSG00000151023,ENKUR,14,-0.6613,71,2.19136,9,-2.1070,24,0.25405,47,1.36442
ENSG00000151025,GPR158,8,-3.7365,23,-2.1703,121,0.97072,83,-0.2392,131,0.49556
ENSG00000136750,GAD2,2,-5.0708,188,1.25026,84,-0.2306,103,0.21922,101,0.18332
ENSG00000136754,ABI1,16,-2.2787,92,0.35886,74,0.01892,119,0.79051,65,-0.1937
ENSG00000107890,ANKRD26,159,-0.0934,115,-0.5956,110,-1.2236,394,1.45351,359,1.28260
ENSG00000136758,YME1L1,89,-0.0688,56,-0.7756,97,0.18120,82,-0.1984,116,0.36587
ENSG00000107897,ACBD5,125,1.03681,84,0.36489,52,-0.7620,65,-0.0455,82,0.33110
ENSG00000099246,RAB18,79,-0.3982,97,-0.0634,115,0.51802,76,-0.4528,69,-0.5906
ENSG00000254635,WAC-AS1,88,-0.2861,64,-0.7807,94,-0.3810,120,0.20065,220,1.23431
ENSG00000095787,WAC,224,-0.1065,178,-0.4721,239,-0.0142,218,-0.1506,344,0.59471
ENSG00000165757,JCAD,14,-1.6729,19,-1.1604,38,-0.2598,111,1.71180,39,-0.0647
ENSG00000107951,MTPAP,29,0.56560,26,0.41376,19,-0.1555,4,-2.2314,27,0.46351
ENSG00000148516,ZEB1,94,-0.8732,224,0.50262,113,-1.1025,311,1.06017,342,1.23599
ENSG00000165322,ARHGAP12,28,-0.3828,50,0.55168,35,-0.0479,12,-1.6638,55,0.72928
ENSG00000170759,KIF5B,1076,1.78076,404,0.05976,224,-1.5082,294,-0.4434,775,1.16203
ENSG00000120616,EPC1,81,1.02629,22,-1.0790,22,-1.7422,149,2.19536,52,0.27703
ENSG00000216937,CCDC7,178,1.15316,107,0.28667,51,-1.5150,20,-2.2482,283,2.05221
ENSG00000150093,ITGB1,226,1.85746,85,0.12294,27,-2.5126,255,2.10753,57,-0.4951
ENSG00000148498,PARD3,16,-0.5889,77,2.03937,10,-2.0503,37,0.66679,49,1.18675
ENSG00000108094,CUL2,41,-0.3863,25,-1.1087,64,0.89323,48,-0.1152,22,-1.2800
ENSG00000095794,CREM,26,-0.5073,34,-0.0697,39,0.37931,29,-0.3066,31,-0.2000
ENSG00000108100,CCNY,86,-0.5198,131,0.14468,141,0.70527,26,-2.2747,103,-0.2315
ENSG00000198105,ZNF248,29,-0.1060,16,-1.0226,30,-0.0364,43,0.53620,38,0.32096
ENSG00000175395,ZNF25,34,-1.3144,34,-1.3072,104,1.32227,35,-1.2490,63,-0.3518
ENSG00000189180,ZNF33A,123,0.65335,92,0.17658,56,-1.1216,127,0.70471,148,0.96555
ENSG00000075407,ZNF37A,112,0.83962,52,-0.4010,35,-1.6940,207,1.98617,91,0.47935
ENSG00000196693,ZNF33B,16,-0.9687,4,-2.7828,23,-0.8266,63,1.23332,80,1.69847
ENSG00000165733,BMS1,82,0.32211,26,-1.4562,56,-0.5718,85,0.38274,142,1.26115
ENSG00000169826,CSGALNACT2,39,1.38092,11,-0.7165,12,-1.1141,25,0.62254,27,0.74352
ENSG00000198915,RASGEF1A,2,-4.2171,30,-0.3532,48,1.11262,21,-0.8577,34,-0.1344
ENSG00000169813,HNRNPF,70,1.08021,35,-0.0382,29,-0.6617,63,0.91356,19,-1.0081
ENSG00000169740,ZNF32,39,-0.4861,39,-0.4747,65,0.84305,36,-0.6146,30,-0.9119
ENSG00000107551,RASSF4,70,0.91811,63,0.75161,30,-0.8213,58,0.61769,25,-0.6980
ENSG00000165512,ZNF22,55,1.35694,41,0.80892,17,-1.0108,27,0.13196,20,-0.3488
ENSG00000172661,WASHC2C,48,0.83153,15,-1.0044,23,-0.7377,68,1.42871,23,-0.3804
ENSG00000265354,TIMM23,12,-1.9555,26,-0.7724,57,1.35809,24,-0.8921,26,-0.7748
ENSG00000266412,NCOA4,139,0.91551,79,-0.0235,79,-0.0329,42,-0.9896,64,-0.3402
ENSG00000170324,FRMPD2,1,-4.5731,11,-1.9488,59,2.26229,3,-3.7503,33,-0.3303
ENSG00000107643,MAPK8,31,-0.7686,21,-1.3655,63,0.87158,60,0.25950,24,-1.1685
ENSG00000225830,ERCC6,23,0.15070,15,-0.5445,18,-0.4716,13,-0.7117,50,1.47713
ENSG00000197444,OGDHL,8,-2.8214,47,-0.3118,81,1.94153,4,-3.9676,24,-1.2990
ENSG00000227345,PARG,38,-0.2921,27,-0.8019,40,-0.4439,31,-0.6081,122,1.69478
ENSG00000099290,WASHC2A,69,0.76659,15,-1.6241,40,-0.2842,69,0.77348,41,-0.0870
ENSG00000198964,SGMS1,75,1.55513,22,-0.5098,18,-1.4288,47,0.71691,51,0.87469
ENSG00000177613,CSTF2T,55,1.23571,15,-0.9020,26,-0.0735,20,-0.4022,19,-0.5351
ENSG00000122873,CISD1,60,-1.6318,69,-1.4347,225,1.20121,66,-1.4957,197,0.19405
ENSG00000072401,UBE2D1,21,-0.3107,13,-1.0461,32,1.06542,9,-1.5124,18,-0.5434
ENSG00000108064,TFAM,56,0.79609,27,-0.3579,27,-0.7217,42,0.33226,55,0.77171
ENSG00000237949,LINC00844,765,3.94119,220,0.99882,35,-2.8322,3,-5.1943,13,-3.3553
ENSG00000165443,PHYHIPL,276,0.71085,148,-0.3014,201,0.45599,90,-1.0616,71,-1.4176
ENSG00000148541,FAM13C,254,2.67839,30,-1.0753,33,-1.6435,62,0.04226,65,0.11240
ENSG00000108091,CCDC6,42,-1.0797,46,-0.9387,92,0.31292,100,0.25883,108,0.39093
ENSG00000151150,ANK3,1118,1.53805,70,-2.8313,337,-0.9250,286,-0.7394,1086,1.48255
ENSG00000150347,ARID5B,191,1.23531,29,-1.7663,48,-1.6913,184,1.16196,226,1.54430
ENSG00000138311,ZNF365,80,-0.2912,22,-2.2492,124,1.19141,39,-1.3946,76,-0.3667
ENSG00000181915,ADO,83,0.81158,41,-0.3471,56,0.35926,15,-1.8116,34,-0.6118
ENSG00000148572,NRBF2,42,0.46814,3,-3.1414,33,0.15618,41,0.43323,31,-0.0290
ENSG00000171988,JMJD1C,291,0.90646,98,-0.8487,82,-1.8511,481,1.83945,323,1.09064
ENSG00000165476,REEP3,256,4.22874,14,-1.4404,10,-2.8375,20,-0.9447,21,-0.8787
ENSG00000183230,CTNNA3,207,5.06035,2,-3.5642,6,-3.2264,1,-4.7483,16,-0.7774
ENSG00000198739,LRRTM3,26,-0.8852,1,-4.7479,54,0.61338,38,-0.3374,76,0.79709
ENSG00000108176,DNAJC12,53,0.21968,31,-0.6444,50,0.27711,38,-0.3007,42,-0.1462
ENSG00000096717,SIRT1,30,0.79936,18,-0.0261,10,-1.5887,44,1.43535,33,0.94050
ENSG00000148634,HERC4,44,0.37999,44,0.38557,33,-0.1681,37,0.11255,23,-0.6079
ENSG00000096746,HNRNPH3,142,0.42281,126,0.22436,87,-0.7136,199,0.99826,105,-0.0633
ENSG00000204130,RUFY2,239,1.37300,38,-1.5900,86,-0.6607,112,0.08305,159,0.65339
ENSG00000122912,SLC25A16,13,-0.9118,2,-3.1304,27,0.55632,26,0.15682,31,0.47066
ENSG00000060339,CCAR1,211,0.48246,105,-0.6231,107,-1.1115,363,1.43493,247,0.75137
ENSG00000165730,STOX1,11,-1.0316,65,1.92244,12,-1.5911,38,0.90351,32,0.64037
ENSG00000107625,DDX50,60,0.36753,21,-1.2223,42,-0.4133,73,0.69198,71,0.63640
ENSG00000165732,DDX21,204,1.30057,65,-0.5804,46,-1.8421,209,1.34621,191,1.17644
ENSG00000198954,KIF1BP,85,0.37573,58,-0.2515,78,0.57083,30,-1.2298,36,-0.9841
ENSG00000122958,VPS26A,91,0.31423,30,-1.3827,81,0.31701,51,-0.5815,88,0.25723
ENSG00000156502,SUPV3L1,18,-0.6218,11,-1.3769,30,0.49411,49,1.00964,8,-1.8408
ENSG00000156515,HK1,21,-3.3214,93,-1.1749,273,1.65228,107,-0.9516,124,-0.7307
ENSG00000099282,TSPAN15,131,4.33800,22,0.30105,4,-3.1317,0,-7.0221,7,-1.3936
ENSG00000171224,FAM241B,3,-3.2493,13,-1.3229,47,2.21939,4,-2.9335,18,-0.8831
ENSG00000079332,SAR1A,78,-0.2992,48,-1.0482,102,0.28700,126,0.46507,82,-0.2298
ENSG00000180817,PPA1,183,-0.2910,169,-0.4116,266,0.81866,149,-0.6026,100,-1.2118
ENSG00000172731,LRRC20,2,-4.1440,34,-0.0618,46,1.17987,8,-2.2338,36,0.02904
ENSG00000148730,EIF4EBP2,20,-1.5465,127,1.37362,46,-0.6357,92,0.79375,49,-0.2198
ENSG00000166228,PCBD1,10,-2.1431,88,1.21646,43,0.08022,35,-0.3169,32,-0.4526
ENSG00000107731,UNC5B,105,3.08213,49,1.42397,6,-2.8140,8,-1.4631,15,-0.5398
ENSG00000107738,VSIR,9,-1.5548,81,2.08231,14,-1.5284,65,1.64344,11,-1.2780
ENSG00000197746,PSAP,756,-0.3266,1135,0.32613,1048,0.48454,765,-0.3064,340,-1.5474
ENSG00000107742,SPOCK2,20,-3.3789,282,0.59928,218,0.42062,212,0.12719,136,-0.5705
ENSG00000166295,ANAPC16,57,-0.3516,98,0.51746,57,-0.6835,153,1.30396,60,-0.2682
ENSG00000168209,DDIT4,37,0.89291,53,1.54084,12,-1.4618,46,1.26269,4,-2.3309
ENSG00000148719,DNAJB12,46,0.80170,35,0.35494,23,-0.6224,47,0.86090,14,-1.0212
ENSG00000107745,MICU1,76,-0.1988,39,-1.2183,87,0.05443,102,0.27445,120,0.53504
ENSG00000138286,FAM149B1,28,0.56125,30,0.68273,18,-0.1606,15,-0.3978,11,-0.8780
ENSG00000213551,DNAJC9,23,-0.3348,19,-0.6253,31,0.30535,27,-0.1216,32,0.14800
ENSG00000182180,MRPS16,41,-0.1941,33,-0.5261,51,0.42386,51,0.16183,28,-0.7676
ENSG00000138279,ANXA7,84,-0.0569,90,0.03717,97,0.42024,86,-0.0277,31,-1.5981
ENSG00000107758,PPP3CB,55,-2.3523,76,-1.8867,375,2.08032,100,-1.4726,123,-1.1649
ENSG00000166348,USP54,172,3.07690,32,-0.1215,14,-2.2370,49,0.53643,15,-1.2964
ENSG00000176986,SEC24C,23,-0.6517,31,-0.1746,37,0.23941,66,1.05381,6,-2.6154
ENSG00000196968,FUT11,27,0.37738,11,-0.9204,21,-0.0613,31,0.61984,17,-0.2990
ENSG00000172586,CHCHD1,28,-1.2325,37,-0.8231,80,1.10987,52,-0.3024,31,-1.1054
ENSG00000214655,ZSWIM8,28,0.07902,36,0.52127,26,-0.0266,29,0.14520,14,-1.0056
ENSG00000166507,NDST2,8,-1.4115,10,-1.0480,22,0.26146,41,1.12292,15,-0.5297
ENSG00000148660,CAMK2G,44,-2.2107,276,0.63425,216,0.57436,130,-0.5776,130,-0.5743
ENSG00000035403,VCL,2,-3.7322,27,-0.3967,17,-1.8698,202,3.58056,18,-1.0122
ENSG00000185009,AP3M1,22,0.39665,20,0.28953,18,0.16171,8,-1.0636,13,-0.4385
ENSG00000156110,ADK,27,-0.1332,28,-0.1170,28,-0.2746,45,0.64992,34,0.19808
ENSG00000156650,KAT6B,172,0.54010,102,-0.3038,66,-1.6688,296,1.49775,271,1.33519
ENSG00000156671,SAMD8,107,0.77771,61,-0.1460,58,-0.4551,70,0.06066,82,0.32819
ENSG00000165637,VDAC2,86,-0.7685,114,-0.3393,182,1.17865,69,-1.1064,51,-1.5534
ENSG00000165655,ZNF503,10,-1.0780,3,-2.7700,22,0.30017,37,0.99715,21,0.05840
ENSG00000156113,KCNMA1,48,-2.2253,114,-0.9475,223,0.23933,251,0.29327,343,0.81379
ENSG00000151208,DLG5,19,0.07991,25,0.51736,16,-0.5119,26,0.56730,19,0.05797
ENSG00000148606,POLR3A,28,-0.6917,14,-1.7012,51,0.62247,46,0.09910,43,-0.0254
ENSG00000138326,RPS24,1700,0.15934,2800,0.99974,1336,-0.4667,1111,-0.5148,1774,0.22862
ENSG00000108175,ZMIZ1,53,-0.2169,55,-0.1691,63,0.12484,76,0.34600,48,-0.3836
ENSG00000108179,PPIF,49,0.81949,57,1.07529,29,-0.0723,6,-2.2837,11,-1.5673
ENSG00000165424,ZCCHC24,374,2.86522,120,0.60487,38,-1.9549,39,-1.1541,68,-0.3238
ENSG00000225484,NUTM2B-AS1,30,0.29648,23,-0.0866,16,-1.2716,86,2.23041,14,-0.8182
ENSG00000122359,ANXA11,9,-3.4694,89,-0.0273,107,0.71311,92,0.02348,71,-0.3656
ENSG00000122378,PRXL2A,112,-1.4995,405,0.51405,292,-0.0431,298,0.01076,390,0.44998
ENSG00000108219,TSPAN14,34,-0.7679,52,-0.1168,51,-0.3145,105,1.03801,64,0.20180
ENSG00000185737,NRG3,6,-2.3695,21,-0.5692,36,0.67120,33,0.11591,30,-0.0500
ENSG00000165678,GHITM,108,-1.6398,165,-1.0000,438,1.77889,113,-1.5622,123,-1.4395
ENSG00000107771,CCSER2,256,0.75413,104,-0.6915,139,-0.5032,155,-0.0667,272,0.85915
ENSG00000062650,WAPL,93,1.13218,59,0.34296,32,-1.1510,59,0.36421,73,0.69403
ENSG00000122367,LDB3,268,4.28645,15,-1.4051,10,-3.0378,36,-0.1287,11,-1.9120
ENSG00000173267,SNCG,5,-5.2229,49,-1.9484,275,3.20912,33,-2.5428,31,-2.6343
ENSG00000148671,ADIRF,11,-2.7997,274,2.41944,21,-2.7890,305,2.66992,13,-2.5239
ENSG00000148672,GLUD1,117,-0.4341,454,1.89965,118,-0.8164,128,-0.2930,136,-0.2068
ENSG00000223482,NUTM2A-AS1,50,0.95816,21,-0.4691,26,-0.2069,34,0.30756,17,-0.7458
ENSG00000138138,ATAD1,42,-0.7339,30,-1.2276,81,0.80991,58,-0.2196,54,-0.3441
ENSG00000171862,PTEN,60,-0.8601,48,-1.2080,126,0.78489,92,-0.2115,92,-0.2060
ENSG00000138134,STAMBPL1,4,-2.6298,13,-1.0035,32,1.12282,8,-1.7828,34,0.46477
ENSG00000107798,LIPA,247,3.32228,19,-1.3735,27,-1.4757,31,-0.6410,7,-2.8072
ENSG00000119922,IFIT2,76,2.91485,20,0.33322,5,-2.7159,17,0.08412,21,0.42814
