Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000111144,LTA4H,18,-1.3815,30,-0.5995,57,0.55672,59,0.47416,43,-0.0423,28,-0.6952,49,0.16616
ENSG00000059758,CDK17,99,-0.0150,100,-0.0074,129,0.55387,72,-0.5250,123,0.38513,64,-0.6998,33,-1.6860
ENSG00000120802,TMPO,35,-0.3726,24,-0.9485,44,-0.0279,45,0.03572,61,0.60559,30,-0.5938,55,0.35187
ENSG00000075415,SLC25A3,153,-1.2446,226,-0.6574,421,0.44275,388,0.19880,419,0.36854,360,0.07538,204,-0.8151
ENSG00000185046,ANKS1B,385,0.62932,200,-0.4311,283,0.15409,159,-0.7845,368,0.63606,130,-1.0852,168,-0.6970
ENSG00000111647,UHRF1BP1L,25,-0.4782,12,-1.5841,43,0.48643,23,-0.6144,52,0.79685,28,-0.3126,21,-0.7334
ENSG00000075089,ACTR6,31,-0.6835,35,-0.4586,63,0.60795,54,0.19732,60,0.43606,34,-0.5306,13,-1.9358
ENSG00000136021,SCYL2,27,-0.4833,24,-0.6578,56,0.96214,17,-1.1451,38,0.06502,17,-1.2167,39,0.07519
ENSG00000151572,ANO4,77,2.57021,5,-1.8380,18,-0.1001,8,-1.2693,9,-1.2325,5,-2.0081,23,0.28965
ENSG00000120805,ARL1,53,-0.7094,45,-0.9411,101,0.41727,124,0.66226,93,0.21200,66,-0.3516,52,-0.7130
ENSG00000196091,MYBPC1,35,-0.3518,23,-0.9510,28,-0.8418,27,-0.7502,31,-0.6013,110,1.59679,95,1.32378
ENSG00000111666,CHPT1,57,-0.6471,63,-0.4864,82,-0.1134,122,0.55952,72,-0.3264,163,1.06464,70,-0.3342
ENSG00000111670,GNPTAB,156,0.29187,125,-0.0698,147,0.25200,98,-0.4456,135,0.06579,92,-0.5432,121,-0.1166
ENSG00000120860,WASHC3,47,-0.0356,8,-2.5745,56,0.29458,63,0.42134,47,-0.0601,88,0.99114,17,-1.5937
ENSG00000017427,IGF1,4,-2.3929,10,-1.0332,19,0.01586,26,0.52539,24,0.38449,10,-0.9774,36,1.06042
ENSG00000139352,ASCL1,39,0.14361,44,0.34368,22,-0.9071,21,-0.8318,13,-1.6330,97,1.74902,63,0.94100
ENSG00000111696,NT5DC3,11,-2.8340,88,0.26364,103,0.71870,99,0.45176,76,0.03823,53,-0.5357,34,-1.2047
ENSG00000166598,HSP90B1,669,0.67348,256,-0.8632,395,-0.2356,284,-0.7044,517,0.27697,338,-0.4322,679,0.69715
ENSG00000204954,C12orf73,21,-0.4331,21,-0.4157,41,0.89510,17,-0.7371,36,0.53026,12,-1.2223,8,-1.8289
ENSG00000139372,TDG,24,0.28106,16,-0.3835,20,0.04494,8,-1.3764,21,0.12011,7,-1.5836,42,1.21938
ENSG00000111727,HCFC2,8,-1.1546,16,-0.1789,19,0.13152,7,-1.3568,22,0.34858,28,0.72202,19,0.08866
ENSG00000120837,NFYB,61,0.17964,53,-0.0440,59,0.16274,45,-0.2757,56,0.06867,62,0.21209,33,-0.7765
ENSG00000198431,TXNRD1,23,-1.0406,35,-0.4319,62,0.64938,26,-0.9039,51,0.17226,48,0.07425,41,-0.1661
ENSG00000151131,C12orf45,36,0.31900,14,-1.0959,21,-0.6407,40,0.49658,41,0.64324,37,0.38448,20,-0.5565
ENSG00000136051,WASHC4,83,1.13819,18,-1.2840,28,-0.7854,43,0.05412,39,-0.1178,46,0.16468,67,0.76999
ENSG00000136044,APPL2,24,0.16601,24,0.20906,16,-0.5085,10,-1.1648,16,-0.4629,60,1.78428,14,-0.6460
ENSG00000074590,NUAK1,107,-1.0396,349,0.84182,304,0.83995,202,-0.0620,153,-0.5539,85,-1.3863,138,-0.6514
ENSG00000136026,CKAP4,36,-0.1906,65,0.75230,43,0.12217,13,-1.7184,46,0.19772,22,-0.9741,52,0.38253
ENSG00000111783,RFX4,38,0.60274,17,-0.6303,10,-1.7241,16,-0.7526,12,-1.2723,102,2.51315,34,0.42810
ENSG00000111785,RIC8B,24,-0.1883,14,-1.0245,30,0.21992,15,-0.8884,33,0.37670,5,-2.5689,56,1.22656
ENSG00000151135,TMEM263,31,-0.3802,25,-0.6990,44,0.24473,31,-0.3807,46,0.30646,54,0.52483,26,-0.6092
ENSG00000120832,MTERF2,23,-0.0418,15,-0.6604,19,-0.4369,21,-0.1478,29,0.41897,23,-0.0035,36,0.72325
ENSG00000151136,BTBD11,4,-2.7612,33,0.43271,36,0.77060,18,-0.5457,16,-0.7446,22,-0.1818,36,0.56698
ENSG00000136045,PWP1,39,-0.3537,23,-1.1702,56,0.28250,41,-0.2721,48,-0.0522,65,0.45899,59,0.28546
ENSG00000110851,PRDM4,21,-0.2360,23,-0.0606,26,0.14334,24,-0.0148,26,0.14311,24,-0.0052,19,-0.3313
ENSG00000075035,WSCD2,8,-2.0785,23,-0.5150,51,1.03764,18,-0.9355,42,0.45364,22,-0.6075,18,-0.8977
ENSG00000075856,SART3,81,0.60625,58,0.06153,47,-0.3402,38,-0.5835,53,-0.0769,51,-0.1362,81,0.62232
ENSG00000136003,ISCU,51,-1.9101,76,-1.3153,212,0.37974,189,0.10090,271,0.80776,164,-0.1280,119,-0.6209
ENSG00000110880,CORO1C,76,0.96407,49,0.22281,53,0.44347,19,-1.2135,27,-0.7559,33,-0.4235,37,-0.2090
ENSG00000084112,SSH1,19,-0.7808,41,0.41372,35,0.22421,34,0.10063,34,0.14307,25,-0.3973,24,-0.4314
ENSG00000166111,SVOP,11,-3.3446,108,0.01550,162,0.95867,133,0.35938,119,0.19933,45,-1.3273,46,-1.2853
ENSG00000135093,USP30,28,0.23644,12,-1.0198,32,0.57278,26,0.10855,27,0.16699,7,-1.8510,21,-0.2218
ENSG00000076248,UNG,18,0.02866,30,0.87550,14,-0.4549,22,0.34613,8,-1.2308,39,1.32906,9,-1.0060
ENSG00000110906,KCTD10,24,-0.5565,40,0.22985,52,0.94153,29,-0.2522,24,-0.6585,27,-0.4063,22,-0.7104
ENSG00000151148,UBE3B,38,0.12061,29,-0.3327,44,0.46275,35,0.00614,35,-0.0294,35,-0.0245,15,-1.2645
ENSG00000139428,MMAB,58,0.20281,50,-0.0457,64,0.48583,45,-0.2035,37,-0.5828,60,0.24144,34,-0.6244
ENSG00000139433,GLTP,192,2.64287,29,-0.7012,21,-1.4596,53,0.21826,25,-1.0274,64,0.51031,14,-1.7864
ENSG00000139437,TCHP,76,1.71391,37,0.42941,19,-0.7064,16,-0.8485,17,-0.7938,22,-0.3824,37,0.45296
ENSG00000139436,GIT2,30,-0.2345,42,0.27593,50,0.76772,21,-0.8348,28,-0.3901,40,0.20176,14,-1.3732
ENSG00000174456,C12orf76,131,0.37269,99,-0.0796,135,0.56132,65,-0.7472,115,0.18033,70,-0.6264,43,-1.3522
ENSG00000122970,IFT81,32,0.75654,19,-0.1337,19,-0.1303,6,-1.8829,11,-1.0133,20,0.01715,47,1.41117
ENSG00000174437,ATP2A2,135,-1.7545,336,-0.3687,567,0.64237,410,-0.0553,539,0.44483,322,-0.4335,261,-0.7604
ENSG00000196510,ANAPC7,21,-0.9093,39,0.00117,47,0.41731,28,-0.4988,47,0.35847,29,-0.4625,35,-0.1707
ENSG00000111229,ARPC3,68,-1.2515,48,-1.7669,153,0.00402,166,0.13354,256,1.01394,164,0.11631,109,-0.5270
ENSG00000204856,FAM216A,6,-2.6144,37,-0.0299,55,0.84908,42,0.14841,49,0.48255,14,-1.4594,15,-1.3776
ENSG00000111237,VPS29,60,-0.6879,67,-0.5326,128,0.68275,97,0.05150,115,0.37887,82,-0.2218,19,-2.3725
ENSG00000196850,PPTC7,8,-1.7086,28,0.05919,32,0.35605,31,0.22601,36,0.58365,27,0.02045,5,-2.4228
ENSG00000204852,TCTN1,17,-0.0063,14,-0.2932,18,0.18649,7,-1.3234,13,-0.3657,26,0.74448,21,0.39524
ENSG00000186298,PPP1CC,103,0.20127,67,-0.4795,83,-0.1887,113,0.35523,80,-0.2305,135,0.63933,84,-0.1327
ENSG00000111249,CUX2,1,-4.9157,17,-1.7213,47,-0.1783,61,0.26593,113,1.62115,33,-0.7071,38,-0.5024
ENSG00000204842,ATXN2,159,0.75181,87,-0.2319,94,-0.1463,88,-0.2159,76,-0.4905,97,-0.0552,143,0.57284
ENSG00000089234,BRAP,17,-0.7244,14,-0.9940,31,0.29119,26,-0.0494,28,0.06185,33,0.32542,30,0.21193
ENSG00000111275,ALDH2,190,-0.4950,150,-0.8624,141,-1.1356,319,0.32956,316,0.35657,604,1.44115,285,0.14386
ENSG00000234608,MAPKAPK5-AS1,25,-0.4290,24,-0.4817,34,0.07150,26,-0.3689,47,0.66610,32,-0.0348,26,-0.3843
ENSG00000089022,MAPKAPK5,30,-0.0338,28,-0.1735,39,0.48038,30,-0.0808,34,0.14941,16,-1.0016,23,-0.4860
ENSG00000089248,ERP29,52,-0.7591,69,-0.3262,112,0.62690,103,0.32201,78,-0.1295,86,0.02114,41,-1.0953
ENSG00000111300,NAA25,37,0.40148,25,-0.2365,36,0.49941,21,-0.4844,21,-0.5415,19,-0.6618,36,0.33309
ENSG00000173064,HECTD4,78,-0.4044,93,-0.1294,137,0.66970,87,-0.2425,91,-0.1933,75,-0.4674,86,-0.2525
ENSG00000089009,RPL6,525,-0.0533,177,-1.7162,371,-0.7317,622,0.21999,795,0.72873,848,0.73526,553,0.02886
ENSG00000179295,PTPN11,410,0.91977,211,-0.1801,224,-0.1091,234,-0.0102,180,-0.4759,226,-0.0706,248,0.08211
ENSG00000089169,RPH3A,125,-0.6852,321,0.83333,224,0.30990,238,0.33080,161,-0.3283,127,-0.6571,133,-0.5914
ENSG00000135144,DTX1,15,-1.2173,40,0.28518,25,-0.5827,62,1.02100,35,0.08843,43,0.41667,30,-0.1765
ENSG00000111344,RASAL1,56,1.26598,19,-0.4557,25,-0.0569,2,-3.5025,37,0.63985,6,-2.1798,28,0.13027
ENSG00000123064,DDX54,24,-0.9698,14,-1.8284,49,0.13619,19,-1.3241,101,1.64989,34,-0.4511,17,-1.4723
ENSG00000139405,RITA1,10,-1.4712,23,-0.2639,38,0.74403,28,0.04421,33,0.36758,15,-0.8991,15,-0.9050
ENSG00000186815,TPCN1,34,0.09088,45,0.52789,29,-0.2237,30,-0.1201,27,-0.3335,55,0.87082,19,-0.7879
ENSG00000151176,PLBD2,46,0.18933,66,0.80513,63,1.01987,41,0.03420,14,-1.7060,15,-1.5466,20,-1.0766
ENSG00000139410,SDSL,32,1.29016,28,1.05626,10,-0.8045,8,-0.9994,1,-3.5563,39,1.65465,10,-0.5844
ENSG00000123066,MED13L,107,1.17412,54,0.03208,43,-0.4002,22,-1.3653,38,-0.5968,40,-0.4282,103,1.10509
ENSG00000111412,C12orf49,41,-0.4997,75,0.45984,64,0.26828,93,0.82002,46,-0.3650,45,-0.3578,27,-1.1458
ENSG00000135119,RNFT2,23,-1.5255,74,0.27927,101,1.12268,50,-0.3416,46,-0.5115,39,-0.7450,43,-0.5773
ENSG00000135116,HRK,16,0.00599,46,1.79013,16,-0.0076,10,-0.7495,6,-1.4874,14,-0.1868,14,-0.1616
ENSG00000088992,TESC,2,-3.6880,38,0.62599,42,1.10651,19,-0.5267,23,-0.1838,7,-1.8632,22,-0.2859
ENSG00000135108,FBXO21,81,-0.5156,125,0.16604,127,0.24540,136,0.29752,98,-0.2516,92,-0.3205,119,0.07465
ENSG00000171435,KSR2,20,-1.1168,58,0.53495,58,0.74451,37,-0.1761,47,0.20427,16,-1.4402,17,-1.3355
ENSG00000176871,WSB2,161,-1.2175,510,0.59980,389,0.19821,391,0.15934,438,0.39622,278,-0.3832,156,-1.2646
ENSG00000089220,PEBP1,1321,-0.5100,1597,-0.2127,2010,0.20303,1945,0.10222,2055,0.21713,1902,0.06584,1348,-0.4783
ENSG00000135090,TAOK3,206,0.84244,116,-0.1041,88,-0.6579,98,-0.3773,110,-0.2076,102,-0.3083,233,1.05420
ENSG00000111707,SUDS3,44,-0.1957,49,9.80740,47,-0.1178,41,-0.2939,48,-0.0495,39,-0.3887,86,0.90829
ENSG00000139767,SRRM4,33,-1.3370,98,0.34157,110,0.71942,65,-0.3180,77,-0.0601,26,-1.7293,90,0.19834
ENSG00000152137,HSPB8,140,0.56740,74,-0.4556,87,-0.2638,75,-0.4241,70,-0.5829,217,1.33385,81,-0.3086
ENSG00000111725,PRKAB1,15,-0.3261,24,0.36214,26,0.65150,18,-0.1226,16,-0.3230,13,-0.6042,12,-0.7005
ENSG00000122966,CIT,26,-2.3619,112,-0.1786,161,0.55221,107,-0.2494,192,0.82255,57,-1.2089,82,-0.6620
ENSG00000135127,BICDL1,5,-1.8033,9,-0.9001,29,1.29890,6,-1.5706,19,0.26536,5,-1.6936,17,-0.0099
ENSG00000111737,RAB35,11,-1.4360,30,0.01445,39,0.56674,32,0.10455,21,-0.5682,39,0.42333,27,-0.1561
ENSG00000089154,GCN1,23,-0.0549,21,-0.1546,28,0.31250,20,-0.2382,32,0.57194,14,-0.8113,11,-1.1182
ENSG00000089157,RPLP0,314,0.15198,209,-0.4911,207,-0.6272,425,0.65434,334,0.28983,430,0.67555,188,-0.6528
ENSG00000111775,COX6A1,231,-1.5786,368,-0.8746,593,-0.1696,983,0.69373,925,0.68501,824,0.39762,415,-0.6914
ENSG00000170855,TRIAP1,12,-0.3737,18,0.24042,20,0.62345,5,-1.5919,18,0.27210,7,-1.0657,13,-0.1772
ENSG00000257218,GATC,70,0.71153,51,0.17602,39,-0.3002,35,-0.4018,62,0.59537,41,-0.1731,16,-1.6195
ENSG00000111786,SRSF9,59,-0.1913,58,-0.1984,72,0.17272,52,-0.3737,62,-0.1280,93,0.54824,61,-0.1263
ENSG00000088986,DYNLL1,436,-1.0956,525,-0.8124,967,0.19276,879,-0.0063,1437,0.95035,842,-0.0741,366,-1.3603
ENSG00000110871,COQ5,31,0.78296,14,-0.4821,22,0.34000,17,-0.1917,17,-0.2229,12,-0.6507,16,-0.2966
ENSG00000022840,RNF10,65,-0.3254,64,-0.3536,82,0.07167,93,0.25358,93,0.29630,59,-0.4718,81,0.03151
ENSG00000167272,POP5,20,0.10154,9,-1.0933,22,0.35506,17,-0.1594,20,0.11024,18,-0.0544,17,-0.1631
ENSG00000157782,CABP1,35,-2.9677,334,0.45103,286,0.25254,326,0.40882,292,0.26122,210,-0.2969,188,-0.4732
ENSG00000110917,MLEC,76,0.04101,73,-0.0282,68,-0.1783,73,-0.0167,60,-0.3716,88,0.28630,107,0.60103
ENSG00000175970,UNC119B,18,-0.4153,28,0.23766,28,0.35815,28,0.23574,14,-0.8374,25,0.06131,26,0.15915
ENSG00000122971,ACADS,22,0.43885,16,-0.0985,15,-0.2679,16,-0.0671,13,-0.4734,37,1.27798,9,-1.0225
ENSG00000157837,SPPL3,82,0.08500,111,0.57526,106,0.68457,60,-0.4287,54,-0.6262,56,-0.5179,44,-0.8779
ENSG00000157895,C12orf43,28,-0.8517,61,0.36481,60,0.46648,58,0.29453,39,-0.3576,33,-0.5746,45,-0.1281
ENSG00000089041,P2RX7,212,2.95624,11,-2.1182,27,-0.9842,2,-4.1337,40,-0.2138,12,-1.9347,56,0.32363
ENSG00000110931,CAMKK2,60,-2.1688,280,0.18416,265,0.12506,351,0.55280,320,0.46232,169,-0.6146,203,-0.3286
ENSG00000089053,ANAPC5,229,1.58797,61,-0.6293,93,0.05008,49,-0.9500,84,-0.1536,47,-1.0256,78,-0.2470
ENSG00000170633,RNF34,39,-0.2901,53,0.16727,58,0.43966,47,-0.0097,44,-0.1268,32,-0.6015,40,-0.2724
ENSG00000089094,KDM2B,25,-0.3462,50,0.75451,30,-0.0747,28,-0.1610,31,-0.0409,17,-0.9803,42,0.46928
ENSG00000188735,TMEM120B,7,-1.2096,33,1.11921,19,0.23441,28,0.79252,9,-0.9843,22,0.38742,4,-2.1720
ENSG00000110801,PSMD9,11,-1.0681,13,-0.8678,24,0.12588,33,0.58861,25,0.15552,37,0.81384,11,-1.1003
ENSG00000110987,BCL7A,36,-0.5782,45,-0.2125,55,0.12571,38,-0.4964,63,0.36291,37,-0.5020,70,0.49733
ENSG00000175727,MLXIP,44,0.50860,35,0.13995,30,-0.1305,24,-0.4478,31,-0.0847,27,-0.2607,39,0.32430
ENSG00000139719,VPS33A,27,-0.1425,24,-0.3389,41,0.74985,26,-0.1978,31,0.10133,19,-0.6757,13,-1.2671
ENSG00000130779,CLIP1,244,0.49642,159,-0.1997,161,-0.2260,68,-1.5033,142,-0.4131,103,-0.8769,461,1.62537
ENSG00000111011,RSRC2,209,0.73335,67,-1.0819,108,-0.4168,90,-0.6217,107,-0.3994,114,-0.2597,322,1.50369
ENSG00000139726,DENR,65,-0.7531,108,0.03823,127,0.38418,120,0.20543,92,-0.2471,81,-0.4159,119,0.19159
ENSG00000130787,HIP1R,159,1.58074,75,0.26532,40,-0.8656,50,-0.3638,28,-1.3741,122,1.08776,53,-0.2801
ENSG00000139722,VPS37B,21,-0.1837,31,0.42956,24,-0.0061,17,-0.5524,26,0.13575,28,0.24987,19,-0.3732
ENSG00000150967,ABCB9,12,-0.9966,30,0.45572,37,1.14764,11,-1.0358,10,-1.4069,17,-0.4611,26,0.23608
ENSG00000182196,ARL6IP4,236,-0.1715,275,0.07409,227,-0.2941,359,0.50730,276,0.09009,300,0.21056,226,-0.2398
ENSG00000090975,PITPNM2,16,-1.3364,33,-0.2349,39,0.02151,21,-0.9427,53,0.58872,43,0.18556,50,0.40655
ENSG00000051825,MPHOSPH9,56,1.18518,13,-1.1140,30,0.17622,25,-0.1454,16,-0.8768,27,-0.0438,32,0.22315
ENSG00000130921,C12orf65,22,-0.8288,33,-0.1820,29,-0.5130,26,-0.5706,41,0.14180,37,-0.0070,89,1.47201
ENSG00000111328,CDK2AP1,251,0.41701,133,-0.5898,99,-1.2472,142,-0.4907,164,-0.2917,479,1.56024,310,0.77184
ENSG00000139697,SBNO1,135,0.22106,133,0.19238,100,-0.3163,120,0.03101,142,0.34838,60,-1.0494,144,0.32653
ENSG00000183955,KMT5A,42,0.07612,49,0.31214,40,-0.0100,39,-0.0476,28,-0.6082,24,-0.8189,72,0.96441
ENSG00000150977,RILPL2,12,-0.4700,12,-0.5779,17,0.04263,23,0.50313,20,0.33664,10,-0.7903,19,0.20950
ENSG00000184209,SNRNP35,36,0.66823,12,-1.0064,26,0.18165,23,-0.0345,21,-0.2568,22,-0.1376,26,0.12100
ENSG00000188026,RILPL1,60,0.71642,34,-0.2147,45,0.31474,20,-0.9955,27,-0.6466,45,0.24081,40,0.06286
ENSG00000086598,TMED2,47,-0.7655,57,-0.4657,81,0.12165,98,0.40811,100,0.50185,72,-0.0974,47,-0.7454
ENSG00000111364,DDX55,63,1.19527,12,-1.4575,31,-0.0058,19,-0.7092,14,-1.2769,8,-1.9381,85,1.76270
ENSG00000111361,EIF2B1,28,-0.1657,11,-1.6103,45,0.80390,20,-0.6520,30,-0.0409,29,-0.1160,29,-0.1287
ENSG00000111358,GTF2H3,39,0.18217,45,0.41220,32,-0.1842,25,-0.5328,36,0.02817,39,0.17347,35,-0.0074
ENSG00000119242,CCDC92,106,-0.6534,270,0.86426,203,0.51902,137,-0.2442,136,-0.2908,94,-0.8265,113,-0.5418
ENSG00000179195,ZNF664,137,1.13002,49,-0.5601,58,-0.3504,53,-0.4285,81,0.27029,70,0.00572,52,-0.4660
ENSG00000196498,NCOR2,116,0.44956,87,-0.0070,68,-0.4908,58,-0.6530,90,0.04445,79,-0.1614,153,0.91935
ENSG00000073060,SCARB1,40,0.13845,62,0.85463,29,-0.4532,27,-0.5073,28,-0.4852,52,0.55585,45,0.30758
ENSG00000150991,UBC,568,-1.2856,1046,-0.3493,1730,0.62458,1204,-0.1270,1462,0.20953,1356,0.06235,753,-0.8578
ENSG00000184992,BRI3BP,57,-0.6775,119,0.49517,103,0.32845,117,0.45689,89,0.02929,51,-0.8501,49,-0.9021
ENSG00000081760,AACS,20,-1.6650,55,-0.1217,94,1.05858,57,-0.0700,52,-0.2607,47,-0.3620,32,-0.9631
ENSG00000139364,TMEM132B,84,-0.7304,119,-0.1869,168,0.48946,73,-0.9424,144,0.12696,100,-0.4625,173,0.41368
ENSG00000256193,LINC00507,3,-3.7006,14,-1.4778,35,-0.1348,25,-0.6287,96,2.08943,8,-2.3236,25,-0.6029
ENSG00000139370,SLC15A4,25,0.29630,21,0.02442,26,0.40983,12,-0.8481,20,-0.1136,16,-0.4587,20,-0.0823
ENSG00000151948,GLT1D1,3,-3.2605,29,0.18651,32,0.40768,22,-0.2627,32,0.35486,19,-0.4726,29,0.19256
ENSG00000151952,TMEM132D,5,-2.3041,9,-1.3072,24,0.14902,29,0.39664,36,0.89336,13,-0.8386,24,0.14890
ENSG00000060709,RIMBP2,8,-3.4169,66,-0.3495,92,0.24431,72,-0.2039,129,0.88052,37,-1.2071,101,0.34525
ENSG00000111450,STX2,24,0.70169,10,-0.6174,17,0.20771,3,-2.4102,14,-0.1415,11,-0.5754,27,0.91992
ENSG00000132341,RAN,102,-1.4393,121,-1.1741,337,0.57711,274,0.08927,380,0.73319,189,-0.4928,132,-1.0407
ENSG00000061936,SFSWAP,150,1.90530,43,-0.2441,37,-0.6186,29,-0.8379,39,-0.4558,18,-1.5844,78,0.70907
ENSG00000198598,MMP17,17,-1.4943,73,0.79487,44,-0.0494,34,-0.4084,42,-0.1041,43,-0.0567,65,0.61151
ENSG00000177169,ULK1,27,-1.3662,80,0.29809,80,0.40638,48,-0.4991,67,0.02627,80,0.29235,54,-0.3409
ENSG00000177192,PUS1,12,-0.2617,25,0.93614,22,0.99440,3,-2.1529,11,-0.3811,4,-1.8094,9,-0.7211
ENSG00000183495,EP400,62,0.63541,43,0.06835,34,-0.3730,42,-0.0011,31,-0.5104,28,-0.6114,77,1.00955
ENSG00000185163,DDX51,33,0.21621,26,-0.1552,32,0.18307,19,-0.6566,32,0.16504,23,-0.3799,30,0.06619
ENSG00000184967,NOC4L,11,-0.6727,28,0.81246,22,0.49147,15,-0.2481,16,-0.1344,9,-1.0035,12,-0.5177
ENSG00000182870,GALNT9,13,-2.0891,58,0.10495,74,0.70826,78,0.60564,49,-0.1635,38,-0.5605,32,-0.8303
ENSG00000112787,FBRSL1,26,-0.7512,55,0.42003,29,-0.7321,49,0.20953,38,-0.1855,67,0.75393,65,0.68657
ENSG00000176894,PXMP2,7,-1.3335,7,-1.2720,13,-0.3919,9,-0.9060,21,0.46897,37,1.32956,23,0.50554
ENSG00000247077,PGAM5,13,-1.5491,36,-0.0653,55,0.85064,32,-0.2531,42,0.20914,32,-0.2783,14,-1.4889
ENSG00000176915,ANKLE2,35,-0.2534,21,-1.0684,52,0.46302,35,-0.2787,46,0.18907,49,0.26179,29,-0.5663
ENSG00000090615,GOLGA3,66,-0.0335,77,0.21802,86,0.55053,31,-1.1873,61,-0.1751,49,-0.4927,68,0.01596
ENSG00000196458,ZNF605,62,0.96474,27,-0.3947,32,-0.1831,22,-0.7221,20,-0.9518,19,-0.8862,82,1.47172
ENSG00000198393,ZNF26,16,-0.3359,17,-0.2369,29,0.80217,18,-0.2039,10,-1.1808,8,-1.3957,37,0.95700
ENSG00000198040,ZNF84,43,-0.0068,50,0.24264,50,0.31883,42,-0.0385,37,-0.2890,33,-0.4331,40,-0.1266
ENSG00000090612,ZNF268,27,0.70473,8,-1.0787,16,-0.1223,6,-1.4306,21,0.35029,24,0.55623,16,-0.1245
ENSG00000196199,MPHOSPH8,472,0.85048,317,0.18574,215,-0.5348,179,-0.7109,247,-0.2377,100,-1.6003,619,1.33356
ENSG00000121390,PSPC1,58,0.01138,64,0.16848,63,0.21725,32,-0.9173,70,0.36009,35,-0.7809,55,-0.0569
ENSG00000132950,ZMYM5,62,1.97651,9,-1.2244,14,-0.6748,3,-2.6380,15,-0.5146,6,-1.7936,49,1.51654
ENSG00000121741,ZMYM2,82,0.35192,49,-0.4633,87,0.62835,40,-0.7800,67,0.04329,38,-0.8609,52,-0.3641
ENSG00000121742,GJB6,12,-3.0614,80,-0.2740,65,-0.7349,180,1.05981,90,-0.1054,230,1.51496,76,-0.3477
ENSG00000165475,CRYL1,88,1.19916,38,-0.1721,27,-0.8611,23,-0.9852,43,0.00218,87,1.19321,26,-0.7971
ENSG00000032742,IFT88,58,1.92907,1,-3.7863,11,-0.9356,12,-0.7180,14,-0.5633,10,-0.9759,49,1.58651
ENSG00000278291,AL161772.1,47,-1.2168,64,-0.7421,110,0.11153,136,0.44203,125,0.33450,147,0.57143,65,-0.7231
ENSG00000172458,IL17D,84,0.04844,45,-0.9112,49,-0.9611,95,0.26117,67,-0.3203,194,1.49559,112,0.52490
ENSG00000150459,SAP18,214,-0.2039,214,-0.2003,216,-0.2330,397,0.81284,270,0.19384,254,0.07337,161,-0.6460
ENSG00000173141,MRPL57,47,-0.7445,38,-1.0618,85,0.22585,50,-0.6392,113,0.74894,85,0.18659,60,-0.3790
ENSG00000180776,ZDHHC20,103,1.55762,34,-0.3025,42,0.04227,31,-0.4467,31,-0.4767,42,0.00897,15,-1.5534
ENSG00000165487,MICU2,59,0.29089,35,-0.5484,54,0.19572,41,-0.2899,49,-0.0122,65,0.45744,32,-0.6491
ENSG00000102678,FGF9,0,-4.9680,13,-0.6442,27,0.62582,19,-0.1300,30,0.73424,12,-0.7708,17,-0.2586
ENSG00000151835,SACS,40,-0.6418,52,-0.2521,80,0.59996,45,-0.4855,77,0.43440,39,-0.6950,39,-0.6971
ENSG00000165566,AMER2,594,2.27704,125,-0.4766,106,-0.8801,129,-0.4286,113,-0.6904,188,0.17202,111,-0.6645
ENSG00000139505,MTMR6,68,-0.4741,95,0.05669,137,0.92079,91,-0.0062,80,-0.2388,54,-0.8164,37,-1.3911
ENSG00000139496,NUP58,49,-0.1017,55,0.09543,66,0.51103,55,0.08276,52,0.01585,38,-0.4855,21,-1.4029
ENSG00000132932,ATP8A2,16,-2.1437,115,0.86288,94,0.71106,87,0.38236,40,-0.8939,42,-0.7475,60,-0.2053
ENSG00000127870,RNF6,25,-1.0732,29,-0.8553,68,0.60638,50,-0.0423,77,0.78252,26,-1.0638,25,-1.1221
ENSG00000132970,WASF3,211,-0.1249,246,0.12308,174,-0.5308,271,0.28210,219,-0.0711,285,0.36134,307,0.48591
ENSG00000132975,GPR12,8,-1.4047,16,-0.2828,29,0.89195,19,-0.0375,20,0.01694,15,-0.4172,11,-0.8873
ENSG00000152484,USP12,66,0.51164,51,0.11392,55,0.31353,48,-0.0090,49,0.03203,30,-0.7087,20,-1.3512
ENSG00000122026,RPL21,1639,0.75656,679,-0.6640,540,-1.2083,1066,0.04524,1241,0.33233,1708,0.82726,1172,0.19763
ENSG00000122034,GTF3A,40,-1.2413,70,-0.4053,110,0.43791,95,0.08624,125,0.61823,85,-0.0907,29,-1.6992
ENSG00000122033,MTIF3,89,0.61064,23,-1.4986,58,-0.0998,69,0.18407,65,0.10884,52,-0.2607,75,0.32454
ENSG00000186184,POLR1D,32,-0.8060,52,-0.0462,70,0.58049,73,0.49926,45,-0.3039,51,-0.0762,28,-0.9881
ENSG00000152520,PAN3,31,0.98894,17,0.00158,15,-0.2010,7,-1.3810,16,-0.1288,16,-0.0949,22,0.38104
ENSG00000102755,FLT1,12,-1.2487,38,0.58673,12,-1.3899,28,0.09997,11,-1.4185,45,0.85770,84,2.03066
ENSG00000132963,POMP,104,-0.7828,120,-0.5671,185,0.15628,230,0.47860,199,0.27077,188,0.14861,122,-0.5420
