Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000001629,ANKIB1,116,-0.4483,141,-0.1417,385,1.58196,350,1.40335,121,-0.4268,43,-2.0690,110,-0.5785
ENSG00000157259,GATAD1,116,0.50562,70,-0.2956,204,1.50446,92,0.12272,38,-1.3259,53,-0.7929,92,0.14319
ENSG00000244055,AC007566.1,116,2.37298,36,0.20225,71,1.37814,25,-0.3505,5,-2.7233,7,-2.3486,21,-0.6941
ENSG00000127980,PEX1,116,2.30042,24,-0.4556,62,1.07914,18,-0.8985,7,-2.3198,17,-1.0478,27,-0.2938
ENSG00000127993,RBM48,116,2.39072,15,-1.1300,44,0.54367,10,-1.6381,19,-0.8419,22,-0.5800,22,-0.5716
ENSG00000234545,FAM133B,116,-0.6998,148,-0.3186,380,1.25619,205,0.20161,100,-1.0051,107,-0.8992,274,0.79255
ENSG00000105810,CDK6,116,2.17365,21,-0.7497,84,1.52908,59,0.88102,16,-1.2878,3,-3.6255,13,-1.5493
ENSG00000004766,VPS50,116,1.79379,24,-0.8434,19,-1.1603,21,-1.0032,26,-0.8153,61,0.74683,30,-0.5743
ENSG00000127995,CASD1,116,0.69198,115,0.68142,53,-0.5730,32,-1.3210,47,-0.8096,101,0.52376,74,-0.0429
ENSG00000127990,SGCE,116,1.57147,41,-0.1873,69,0.63961,31,-0.6295,37,-0.3703,37,-0.3689,29,-0.8201
ENSG00000242265,PEG10,116,0.01097,181,0.74436,126,0.14121,84,-0.4927,71,-0.8283,113,-0.0253,138,0.33242
ENSG00000158528,PPP1R9A,116,-1.0967,198,-0.2693,274,0.25056,177,-0.4473,136,-0.9324,230,-0.0367,426,1.18449
ENSG00000105854,PON2,116,0.43380,138,0.72293,83,-0.0994,144,0.79618,175,1.37949,12,-3.1311,16,-2.7029
ENSG00000004799,PDK4,116,0.88300,81,0.28579,209,1.99596,135,1.15446,50,-0.5278,1,-5.4190,17,-2.1978
ENSG00000158560,DYNC1I1,116,-0.7074,147,-0.3425,83,-1.2121,54,-1.8613,93,-1.1224,302,0.99089,315,1.07737
ENSG00000004864,SLC25A13,116,2.84450,25,-0.0703,60,1.44760,32,0.33953,3,-2.9887,7,-2.0422,2,-3.8653
ENSG00000127922,SEM1,116,0.13241,96,-0.1617,97,-0.1453,97,-0.1502,136,0.45901,128,0.34019,65,-0.8390
ENSG00000231764,DLX6-AS1,116,1.59075,11,-2.1582,1,-5.6434,0,-5.7977,56,0.35341,47,0.02526,63,0.60763
ENSG00000006128,TAC1,116,1.62123,4,-3.6296,2,-4.2443,0,-6.7782,58,0.46285,83,1.19358,24,-1.0241
ENSG00000164715,LMTK2,116,1.22480,40,-0.5078,10,-2.5438,11,-2.4754,24,-1.4195,103,1.20360,65,0.27473
ENSG00000205356,TECPR1,116,1.32335,55,0.06439,16,-1.7615,30,-0.8966,41,-0.4363,44,-0.3176,71,0.54510
ENSG00000164713,BRI3,116,0.75246,56,-0.4304,51,-0.5619,71,-0.0523,87,0.32469,94,0.45576,38,-1.0821
ENSG00000106236,NPTX2,116,1.69770,49,0.18125,0,-7.9574,7,-2.7702,18,-1.4624,69,0.88135,45,0.07295
ENSG00000166448,TMEM130,116,-1.3125,239,-0.1998,11,-4.7392,15,-4.2480,195,-0.5679,553,1.45956,417,0.82729
ENSG00000196367,TRRAP,116,2.22409,9,-1.9151,32,-0.0932,17,-1.0482,28,-0.2840,27,-0.3457,25,-0.5069
ENSG00000198742,SMURF1,116,2.20931,56,0.84449,23,-0.5931,21,-0.7044,18,-1.0038,23,-0.6736,19,-0.9373
ENSG00000241685,ARPC1A,116,0.05039,122,0.12843,77,-0.5990,36,-1.7117,109,-0.0583,157,0.63082,120,0.12884
ENSG00000130429,ARPC1B,116,2.16012,30,-0.2264,20,-0.8198,44,0.40229,37,0.14618,20,-0.9553,11,-1.8880
ENSG00000106244,PDAP1,116,-0.3326,73,-1.0423,150,0.07578,160,0.17778,143,0.00188,117,-0.3543,206,0.69056
ENSG00000106245,BUD31,116,0.73858,67,-0.1450,54,-0.4836,66,-0.1888,88,0.32108,84,0.24008,46,-0.8217
ENSG00000160917,CPSF4,116,2.14566,36,0.07586,14,-1.3390,33,-0.1044,28,-0.3850,31,-0.2061,16,-1.3198
ENSG00000241468,ATP5MF,116,-0.6945,171,-0.0824,73,-1.3921,123,-0.6039,230,0.44705,290,0.91869,142,-0.4255
ENSG00000197343,ZNF655,116,1.01986,74,0.26451,65,0.05164,32,-1.0501,51,-0.3682,56,-0.2147,64,0.04183
ENSG00000106261,ZKSCAN1,116,-1.1276,292,0.31921,563,1.46219,268,0.17804,164,-0.6567,125,-1.0974,291,0.35538
ENSG00000166526,ZNF3,116,2.25611,40,0.30588,60,0.98537,33,-0.0092,8,-2.1441,12,-1.6051,20,-0.8300
ENSG00000168090,COPS6,116,0.21898,111,0.14631,73,-0.5144,76,-0.4567,125,0.39015,128,0.43254,65,-0.7443
ENSG00000166508,MCM7,116,2.07602,43,0.28140,48,0.48187,78,1.31160,18,-1.1232,6,-2.6995,13,-1.6992
ENSG00000106290,TAF6,116,2.01505,34,-0.1499,10,-1.8892,11,-1.7836,47,0.45241,35,-0.1041,17,-1.2506
ENSG00000188186,LAMTOR4,116,-0.5488,262,0.76983,145,-0.1971,154,-0.0972,191,0.27331,176,0.12497,116,-0.6019
ENSG00000239521,CASTOR3,116,0.42486,119,0.47253,101,0.20682,109,0.32579,81,-0.1761,78,-0.2434,65,-0.5577
ENSG00000078487,ZCWPW1,116,2.90098,0,-7.9873,40,0.73870,49,1.09684,10,-1.5602,9,-1.6679,5,-2.3571
ENSG00000146834,MEPCE,116,1.75043,32,-0.4161,37,-0.2289,21,-1.0765,25,-0.8599,40,-0.0845,43,0.02259
ENSG00000166925,TSC22D4,116,-1.5522,756,1.48647,579,1.00241,675,1.27626,398,0.41578,60,-2.6641,69,-2.4444
ENSG00000106351,AGFG2,116,2.83716,0,-6.4105,18,-0.5855,36,0.54172,7,-2.0518,20,-0.4094,17,-0.7088
ENSG00000077080,ACTL6B,116,1.38420,21,-1.3266,2,-4.6776,5,-3.5082,21,-1.4678,106,1.49539,57,0.19442
ENSG00000172354,GNB2,116,-0.2129,177,0.46755,72,-0.9378,63,-1.1384,132,-0.0050,182,0.59325,135,0.02843
ENSG00000146830,GIGYF1,116,2.35660,29,-0.1115,21,-0.6013,17,-0.9278,17,-1.0267,19,-0.8484,30,-0.0971
ENSG00000172336,POP7,116,1.63912,40,-0.1655,23,-1.0227,13,-1.8378,28,-0.7758,74,0.98546,25,-0.9833
ENSG00000146828,SLC12A9,116,2.72562,31,0.23469,39,0.58379,23,-0.2677,11,-1.4331,8,-1.9192,11,-1.3956
ENSG00000087087,SRRT,116,1.37781,33,-0.7051,61,0.26561,67,0.43727,41,-0.3884,25,-1.2229,53,0.05731
ENSG00000169871,TRIM56,116,1.33603,8,-2.7325,132,1.58043,140,1.68977,49,-0.1079,2,-4.5410,13,-2.1797
ENSG00000106367,AP1S1,116,0.40407,82,-0.1507,17,-2.5088,23,-2.0749,75,-0.3283,161,1.14522,97,0.12204
ENSG00000128564,VGF,116,-0.0659,22,-2.5636,0,-7.4918,1,-6.8264,90,-0.5075,309,2.06564,135,0.19971
ENSG00000106397,PLOD3,116,2.41282,58,1.04751,54,0.93052,26,-0.2843,8,-2.1500,11,-1.6862,9,-2.0290
ENSG00000106400,ZNHIT1,116,-0.0591,81,-0.6240,164,0.50808,162,0.48142,139,0.27010,102,-0.2809,98,-0.3566
ENSG00000214253,FIS1,116,-1.1480,470,1.10840,355,0.61916,384,0.75244,243,-0.0025,209,-0.2656,101,-1.4530
ENSG00000128581,IFT22,116,1.44775,28,-0.8632,20,-1.4145,12,-2.0763,60,0.33859,45,-0.1538,55,0.17803
ENSG00000257923,CUX1,116,0.80930,57,-0.3532,104,0.62525,67,-0.0859,72,0.03529,44,-0.8084,66,-0.1195
ENSG00000128563,PRKRIP1,116,1.72322,43,0.02457,31,-0.4942,46,0.11268,28,-0.7168,33,-0.4346,35,-0.3754
ENSG00000160991,ORAI2,116,0.96748,56,-0.2230,13,-2.3705,36,-0.9097,61,-0.0910,51,-0.4149,100,0.84379
ENSG00000160993,ALKBH4,116,2.65806,31,0.18376,16,-0.8457,7,-2.0418,9,-1.8103,27,-0.0775,18,-0.7028
ENSG00000005075,POLR2J,116,1.12738,28,-1.1601,61,0.04616,69,0.23956,80,0.56422,50,-0.2815,29,-1.2031
ENSG00000285437,POLR2J3,116,1.35937,9,-2.6313,100,1.10117,50,-0.0753,31,-0.8971,13,-2.2491,79,0.80736
ENSG00000267368,UPK3BL1,116,1.04519,66,0.09968,50,-0.3479,67,0.12447,67,0.15061,46,-0.5183,47,-0.4696
ENSG00000170632,ARMC10,116,1.00189,99,0.72406,64,0.02417,52,-0.2966,44,-0.6347,70,0.18615,37,-0.8977
ENSG00000161048,NAPEPLD,116,0.63026,96,0.32615,122,0.71570,43,-0.9214,35,-1.3350,81,0.05680,89,0.21341
ENSG00000105819,PMPCB,116,1.11890,43,-0.4987,35,-0.7964,27,-1.1781,48,-0.3732,87,0.72077,51,-0.2653
ENSG00000105821,DNAJC2,116,0.66108,37,-1.1347,61,-0.3689,86,0.16172,32,-1.4608,79,0.03068,126,0.95173
ENSG00000161057,PSMC2,116,0.81507,72,0.03477,75,0.09556,52,-0.4901,43,-0.8289,97,0.58693,56,-0.4086
ENSG00000005483,KMT2E,116,-1.3734,142,-1.0609,602,1.28631,330,0.25254,227,-0.3827,165,-0.9193,424,0.78142
ENSG00000135250,SRPK2,116,-1.8298,249,-0.6771,535,0.54468,308,-0.3481,215,-0.9803,421,0.17274,676,1.12372
ENSG00000008282,SYPL1,116,1.09691,148,1.54182,145,1.50986,81,0.48574,37,-0.8309,11,-2.6661,8,-3.1489
ENSG00000105835,NAMPT,116,1.87271,46,0.24083,25,-0.7024,25,-0.7183,25,-0.7752,45,0.20809,23,-0.9297
ENSG00000005249,PRKAR2B,116,0.40255,39,-1.2910,20,-2.2835,20,-2.2595,82,-0.1716,155,1.06307,117,0.48162
ENSG00000105856,HBP1,116,2.22366,50,0.65482,64,1.06518,20,-0.7911,17,-1.1268,13,-1.5304,13,-1.5611
ENSG00000164597,COG5,116,2.68634,12,-1.2476,24,-0.1954,5,-2.3374,22,-0.3785,23,-0.2857,13,-1.2203
ENSG00000172209,GPR22,116,1.92182,0,-5.4468,1,-4.9779,0,-9.0571,19,-1.2142,66,1.01974,51,0.51947
ENSG00000075790,BCAP29,116,-0.1463,91,-0.5147,127,0.00185,54,-1.3045,94,-0.5145,172,0.56725,174,0.59570
ENSG00000233705,SLC26A4-AS1,116,1.19250,25,-1.2403,12,-2.2736,8,-2.9241,49,-0.2482,108,1.28988,46,-0.3664
ENSG00000105879,CBLL1,116,2.32486,34,0.10668,15,-1.1193,33,0.03286,8,-2.2549,22,-0.6483,32,-0.0228
ENSG00000091140,DLD,116,0.87608,24,-1.5819,19,-1.9606,29,-1.2917,55,-0.3588,128,1.26033,63,-0.1301
ENSG00000091129,NRCAM,116,-1.5978,258,-0.3768,73,-2.2752,147,-1.2382,272,-0.3280,560,1.05165,510,0.85194
ENSG00000135241,PNPLA8,116,0.42546,74,-0.2923,93,0.06450,76,-0.2428,100,0.20750,91,0.04160,75,-0.3042
ENSG00000177683,THAP5,116,0.97844,52,-0.3300,97,0.67726,52,-0.3277,44,-0.6597,69,0.13056,50,-0.4414
ENSG00000128590,DNAJB9,116,1.71747,28,-0.6892,15,-1.6226,20,-1.1320,31,-0.5413,60,0.63839,34,-0.4127
ENSG00000173114,LRRN3,116,0.44696,100,0.21155,11,-3.0212,16,-2.5412,64,-0.5560,113,0.47311,141,0.90780
ENSG00000128512,DOCK4,116,0.35081,66,-0.5401,110,0.27295,79,-0.2689,67,-0.5763,107,0.25607,107,0.24537
ENSG00000198839,ZNF277,116,2.03973,22,-0.7578,42,0.21013,19,-0.9930,26,-0.5559,26,-0.5940,31,-0.2819
ENSG00000006652,IFRD1,116,1.98525,18,-1.1477,51,0.48092,44,0.27097,23,-0.8615,30,-0.3812,21,-0.9830
ENSG00000146802,TMEM168,116,2.65946,20,-0.4835,46,0.84149,27,-0.0368,11,-1.4622,14,-1.1233,9,-1.8694
ENSG00000164604,GPR85,116,2.67667,0,-5.4999,4,-2.7858,0,-6.5285,22,-0.3619,34,0.36107,22,-0.4004
ENSG00000214194,SMIM30,116,2.03333,17,-1.1417,45,0.33601,56,0.70236,37,-0.0040,20,-1.0320,10,-2.1077
ENSG00000128573,FOXP2,116,2.16625,71,1.21809,5,-2.9106,4,-3.0926,15,-1.3425,19,-1.0118,40,0.29219
ENSG00000198898,CAPZA2,116,-0.2395,98,-0.4928,46,-1.6369,63,-1.1784,118,-0.2308,232,1.06391,162,0.34213
ENSG00000077063,CTTNBP2,116,0.92708,62,-0.0938,186,1.80049,58,-0.2069,34,-1.1330,25,-1.5750,61,-0.1422
ENSG00000128534,LSM8,116,1.91245,27,-0.5861,58,0.63798,32,-0.3025,24,-0.7931,27,-0.6226,27,-0.6149
ENSG00000184408,KCND2,116,1.57158,23,-1.0969,6,-2.9203,5,-3.3420,28,-0.8561,84,1.18620,45,-0.0630
ENSG00000071243,ING3,116,2.21272,23,-0.5956,24,-0.5198,22,-0.6393,28,-0.3135,17,-1.0917,30,-0.1818
ENSG00000196937,FAM3C,116,-0.5582,155,-0.1040,28,-2.6457,40,-2.1334,114,-0.6466,328,1.39483,215,0.48838
ENSG00000106278,PTPRZ1,116,-0.6016,56,-1.7021,178,0.07850,212,0.35660,424,1.99055,62,-1.6579,83,-1.2115
ENSG00000008311,AASS,116,1.15628,36,-0.7554,219,2.43366,50,-0.2259,61,0.09869,4,-3.9563,14,-2.2220
ENSG00000081803,CADPS2,116,0.81469,14,-2.4187,7,-3.3834,9,-2.9851,26,-1.6165,141,1.39436,113,0.91146
ENSG00000128609,NDUFA5,116,-1.3385,140,-1.0555,122,-1.2644,110,-1.4210,407,0.74538,454,0.97056,274,-0.0092
ENSG00000106299,WASL,116,-0.3069,144,0.03308,81,-0.8623,57,-1.3860,112,-0.4027,227,0.92960,166,0.30132
ENSG00000170775,GPR37,116,-0.6330,495,1.84164,651,2.43062,341,1.13830,36,-2.5009,16,-3.6968,13,-3.9443
ENSG00000048405,ZNF800,116,1.88733,13,-1.6436,51,0.42895,62,0.73649,22,-0.9416,10,-2.2102,44,0.18744
ENSG00000004059,ARF5,116,1.00345,47,-0.4635,17,-1.9743,9,-2.8542,40,-0.7798,129,1.45437,53,-0.3188
ENSG00000197157,SND1,116,1.62728,40,-0.1876,30,-0.6292,17,-1.4959,33,-0.5473,51,0.21867,40,-0.1953
ENSG00000128594,LRRC4,116,1.25792,23,-1.2954,10,-2.4985,17,-1.7632,32,-0.9267,75,0.58295,85,0.82605
ENSG00000106344,RBM28,116,1.11343,27,-1.2333,127,1.28561,48,-0.3396,36,-0.8602,33,-1.0137,70,0.30511
ENSG00000165055,METTL2B,116,2.01869,25,-0.5819,30,-0.3120,21,-0.8815,43,0.29159,14,-1.5914,31,-0.2824
ENSG00000273270,AC090114.2,116,2.42769,61,1.15767,39,0.38504,15,-1.1218,23,-0.4724,4,-3.1277,11,-1.7001
ENSG00000128595,CALU,116,0.73692,75,0.02975,94,0.38986,66,-0.1831,49,-0.6966,70,-0.0987,75,0.02465
ENSG00000128596,CCDC136,116,0.12314,28,-2.0446,29,-1.9679,30,-1.9439,82,-0.4627,165,0.82198,188,1.10753
ENSG00000128524,ATP6V1F,116,-0.1563,66,-1.0238,65,-1.0463,71,-0.9071,170,0.52969,227,1.13990,83,-0.7408
ENSG00000064419,TNPO3,116,1.54317,32,-0.6116,49,0.06843,22,-1.1611,28,-0.8550,42,-0.2130,56,0.31386
ENSG00000158457,TSPAN33,116,2.86045,2,-3.3235,11,-1.2857,28,0.15528,11,-1.3584,21,-0.3362,17,-0.6845
ENSG00000158467,AHCYL2,116,2.59540,15,-0.9594,18,-0.7278,10,-1.6207,34,0.32577,17,-0.8772,12,-1.3716
ENSG00000186591,UBE2H,116,0.31997,89,-0.1045,114,0.29928,114,0.29407,79,-0.3140,84,-0.2215,95,0.00331
ENSG00000128607,KLHDC10,116,1.21631,92,0.80776,45,-0.3383,19,-1.6377,38,-0.6777,53,-0.0998,54,-0.0694
ENSG00000106477,CEP41,116,1.49586,38,-0.3554,41,-0.2596,47,-0.0542,30,-0.8018,47,-0.0640,44,-0.1731
ENSG00000106484,MEST,116,1.75736,7,-2.5566,5,-3.1736,11,-1.9498,24,-0.9213,51,0.33361,66,0.85977
ENSG00000270953,AC007938.3,116,2.51602,5,-2.6807,3,-3.0485,1,-4.4055,8,-2.1064,29,-0.0322,48,0.94290
ENSG00000286214,AUXG01000058.1,116,-2.2968,385,-0.4894,34,-4.0780,49,-3.5437,234,-1.3507,680,0.48071,1421,2.23522
ENSG00000231721,LINC-PINT,116,2.39543,21,-0.5952,30,-0.0510,14,-1.2116,14,-1.2606,27,-0.2382,23,-0.4961
ENSG00000128585,MKLN1,116,0.14707,59,-0.8964,132,0.36133,99,-0.1028,133,0.42863,89,-0.2960,103,-0.0501
ENSG00000221866,PLXNA4,116,1.35365,0,-6.2901,3,-3.9481,9,-2.5757,22,-1.4070,73,0.64657,101,1.32154
ENSG00000131558,EXOC4,116,0.98944,61,-0.0680,71,0.18105,28,-1.2728,47,-0.5166,72,0.22952,61,-0.0716
ENSG00000205060,SLC35B4,116,0.96824,38,-0.8031,57,-0.1975,34,-0.9700,36,-0.9748,87,0.55548,77,0.32132
ENSG00000085662,AKR1B1,116,0.41098,81,-0.1555,51,-0.8662,63,-0.5494,98,0.15014,129,0.68608,67,-0.5190
ENSG00000172331,BPGM,116,2.45218,21,-0.5300,23,-0.4059,17,-0.9119,16,-1.0676,32,0.10629,15,-1.1912
ENSG00000122786,CALD1,116,-0.0714,19,-2.7463,200,0.82912,265,1.32913,151,0.40386,27,-2.3959,128,0.09793
ENSG00000080802,CNOT4,116,1.10945,48,-0.3391,90,0.66499,56,-0.1085,40,-0.6681,31,-1.1154,73,0.36278
ENSG00000243317,STMP1,116,1.45143,26,-1.0016,41,-0.2956,80,0.79921,58,0.28785,36,-0.5421,22,-1.3560
ENSG00000105887,MTPN,116,-0.8578,267,0.46557,57,-1.9157,103,-1.0385,197,-0.0386,286,0.67221,250,0.40469
ENSG00000105894,PTN,116,-1.7301,278,-0.3994,481,0.48167,250,-0.5650,778,1.61593,88,-2.2657,363,0.02225
ENSG00000157680,DGKI,116,0.76134,66,-0.1632,15,-2.3410,27,-1.5196,37,-1.1262,72,-0.0286,144,1.37213
ENSG00000182158,CREB3L2,116,2.57448,31,0.12712,55,1.07769,28,-0.0549,17,-0.8896,4,-3.0905,8,-1.9817
ENSG00000122779,TRIM24,116,1.06813,69,0.18724,121,1.14711,61,-0.0127,34,-0.9649,28,-1.2822,60,-0.0426
ENSG00000122778,KIAA1549,116,1.86192,10,-2.0431,1,-4.7417,8,-2.3106,14,-1.6965,54,0.55984,64,0.90672
ENSG00000157741,UBN2,116,0.94888,29,-1.2466,111,0.86820,48,-0.4877,57,-0.2407,29,-1.3693,90,0.59251
ENSG00000164898,FMC1,116,1.96280,37,-0.0256,48,0.38183,38,-0.0041,25,-0.7217,33,-0.2235,12,-1.8425
ENSG00000146963,LUC7L2,116,-0.4354,83,-0.9423,243,0.76698,222,0.61216,114,-0.5059,78,-1.1349,239,0.86803
ENSG00000236279,CLEC2L,116,1.86893,3,-3.7892,0,-10.503,2,-4.3970,31,-0.4362,72,1.17723,36,-0.1788
ENSG00000064393,HIPK2,116,-2.2191,378,-0.4375,1249,1.58809,2132,2.74828,324,-0.7390,50,-3.5852,180,-1.6807
ENSG00000006459,KDM7A,116,2.47442,5,-2.5721,27,-0.1389,6,-2.4564,18,-0.8240,22,-0.4979,32,0.12524
ENSG00000157800,SLC37A3,116,2.62069,6,-2.2063,14,-1.0988,1,-3.9839,13,-1.2251,30,0.11002,29,0.04598
ENSG00000133606,MKRN1,116,1.14096,59,-0.0020,43,-0.4930,45,-0.4101,49,-0.3004,75,0.44580,38,-0.7396
ENSG00000146966,DENND2A,116,2.56570,38,0.45041,25,-0.2208,17,-0.7811,19,-0.7310,6,-2.3804,21,-0.5378
ENSG00000133597,ADCK2,116,2.16140,34,-0.0133,23,-0.6123,22,-0.6718,12,-1.6782,35,0.00618,28,-0.3634
ENSG00000090266,NDUFB2,116,-1.4456,301,0.02833,202,-0.6024,235,-0.3655,405,0.59171,449,0.79753,200,-0.6813
ENSG00000157764,BRAF,116,0.89106,13,-2.5038,48,-0.5491,24,-1.5631,49,-0.5630,86,0.44350,103,0.80958
ENSG00000090263,MRPS33,116,0.82912,69,-0.0192,55,-0.3797,64,-0.1311,61,-0.2336,75,0.13443,61,-0.2381
ENSG00000261115,TMEM178B,116,0.83325,25,-1.5573,12,-2.6565,20,-1.8895,38,-1.0171,106,0.78865,119,1.04552
ENSG00000006530,AGK,116,2.31990,9,-1.9183,10,-1.7375,10,-1.6808,18,-0.9721,48,0.75672,22,-0.6323
ENSG00000257093,DENND11,116,1.11168,92,0.71249,82,0.52805,86,0.60207,49,-0.3303,35,-0.8789,25,-1.4391
ENSG00000106028,SSBP1,116,0.27079,79,-0.3339,74,-0.4331,117,0.28188,102,0.07390,101,0.05785,93,-0.0833
ENSG00000106123,EPHB6,116,-0.5811,165,-0.0280,7,-4.7153,21,-3.0855,144,-0.2686,263,0.86793,277,0.98027
ENSG00000197448,GSTK1,116,2.25915,21,-0.6708,23,-0.5382,18,-0.9376,41,0.40108,23,-0.5874,11,-1.7140
ENSG00000159784,FAM131B,116,0.67076,119,0.71742,66,-0.2371,70,-0.1562,43,-0.9684,103,0.55239,52,-0.6569
ENSG00000159840,ZYX,116,1.41773,45,-0.1694,22,-1.2589,23,-1.1831,38,-0.4831,66,0.49158,45,-0.2035
ENSG00000198420,TCAF1,116,-1.3844,184,-0.6825,169,-0.8095,103,-1.5543,184,-0.7504,427,0.77865,525,1.22491
ENSG00000174469,CNTNAP2,116,-0.6139,89,-1.0109,70,-1.3692,37,-2.3041,144,-0.3034,397,1.78302,159,-0.1307
ENSG00000055130,CUL1,116,0.80236,96,0.49028,41,-0.8603,30,-1.3324,48,-0.6769,91,0.46696,75,0.09465
ENSG00000155660,PDIA4,116,1.45917,62,0.38250,79,0.77708,61,0.34703,20,-1.4940,31,-0.7782,36,-0.5373
ENSG00000204946,ZNF783,116,2.71625,8,-1.7471,15,-0.8699,14,-1.0482,16,-0.8987,17,-0.8257,26,-0.0382
ENSG00000171130,ATP6V0E2,116,-0.7231,218,0.27596,116,-0.7185,112,-0.7772,245,0.53823,255,0.61963,138,-0.4985
ENSG00000106538,RARRES2,116,2.35433,42,0.44213,12,-1.4045,24,-0.4517,39,0.38267,10,-1.8766,13,-1.4933
ENSG00000214022,REPIN1,116,1.95029,59,0.71351,40,0.05311,22,-0.8784,33,-0.2726,28,-0.5510,13,-1.7790
ENSG00000055118,KCNH2,116,2.71012,0,-6.3513,1,-4.5845,4,-2.5943,30,0.18105,30,0.17980,15,-0.9661
ENSG00000197150,ABCB8,116,2.27010,28,-0.2363,27,-0.3040,4,-2.9631,29,-0.2106,24,-0.5064,23,-0.6075
ENSG00000164885,CDK5,116,0.95433,24,-1.5002,10,-2.7777,17,-2.0024,44,-0.6590,135,1.48579,63,-0.0582
ENSG00000164889,SLC4A2,116,2.40610,54,0.91240,56,0.99052,33,0.11583,14,-1.2534,3,-3.5314,8,-2.1878
ENSG00000164896,FASTK,116,1.28749,65,0.28761,33,-0.7698,19,-1.5635,68,0.42574,47,-0.2409,39,-0.5737
ENSG00000164897,TMUB1,116,2.38334,18,-0.8035,23,-0.4798,21,-0.6118,31,0.00027,17,-0.9837,18,-0.8834
ENSG00000133612,AGAP3,116,-0.3769,266,0.98994,72,-1.1063,72,-1.1033,174,0.30726,167,0.22748,132,-0.1927
ENSG00000033050,ABCF2,116,1.48440,32,-0.6229,29,-0.8127,17,-1.6138,33,-0.6772,75,0.83118,38,-0.4142
ENSG00000082014,SMARCD3,116,0.55250,65,-0.3804,39,-1.1456,46,-0.9113,102,0.39477,84,0.03249,94,0.22917
ENSG00000013374,NUB1,116,0.60277,62,-0.4078,140,0.92527,67,-0.2827,69,-0.2544,60,-0.5041,79,-0.0245
ENSG00000106615,RHEB,116,-0.1159,66,-0.9889,44,-1.5873,77,-0.7399,145,0.28508,215,1.07351,111,-0.2101
ENSG00000106617,PRKAG2,116,1.11541,35,-0.8079,11,-2.5309,6,-3.3811,59,0.00016,67,0.22119,87,0.71665
ENSG00000239911,PRKAG2-AS1,116,1.55460,39,-0.2787,2,-4.2188,7,-2.6948,40,-0.2562,73,0.84403,38,-0.3459
ENSG00000178234,GALNT11,116,1.25172,33,-0.8025,13,-2.1226,13,-2.1581,54,-0.0229,82,0.76203,51,-0.1248
ENSG00000055609,KMT2C,116,-0.5986,104,-0.7702,512,1.95643,216,0.39435,123,-0.5599,61,-1.6845,191,0.21237
ENSG00000133627,ACTR3B,116,0.91122,84,0.37554,9,-2.8864,4,-4.1986,57,-0.2804,99,0.74524,72,0.12604
ENSG00000130226,DPP6,116,-0.4958,87,-0.9263,32,-2.4207,64,-1.4052,143,-0.1875,292,1.21950,209,0.51470
ENSG00000186480,INSIG1,116,0.08632,160,0.61424,206,1.05641,106,-0.0526,84,-0.4748,98,-0.1921,73,-0.7089
ENSG00000184863,RBM33,116,1.44535,7,-2.8037,60,0.29872,54,0.14355,46,-0.1440,28,-0.9569,56,0.20654
ENSG00000105983,LMBR1,116,1.66956,40,-0.1419,18,-1.3858,7,-2.7253,35,-0.3860,67,0.79095,28,-0.7743
ENSG00000146909,NOM1,116,2.47478,6,-2.4209,19,-0.7175,11,-1.5481,20,-0.7185,20,-0.7046,35,0.28166
ENSG00000009335,UBE3C,116,1.40280,36,-0.5480,32,-0.6922,17,-1.6894,26,-1.1101,61,0.33108,66,0.50304
ENSG00000105993,DNAJB6,116,-1.1972,353,0.55628,218,-0.2274,221,-0.2011,172,-0.6513,338,0.56007,291,0.27224
ENSG00000155093,PTPRN2,116,-0.0074,109,-0.1086,23,-2.4654,30,-2.0605,143,0.38236,219,1.26658,81,-0.6186
ENSG00000117868,ESYT2,116,1.44462,35,-0.5214,29,-0.8413,8,-2.7700,52,0.06848,56,0.21053,47,-0.0971
ENSG00000126870,WDR60,116,-0.0388,38,-1.7281,120,0.01650,118,-0.0044,115,-0.0491,84,-0.6036,198,0.99985
ENSG00000147364,FBXO25,116,1.21340,26,-1.1970,65,0.24018,64,0.21196,35,-0.8062,42,-0.5061,69,0.36938
ENSG00000104714,ERICH1,116,1.91064,31,-0.3723,40,0.04563,12,-1.7451,26,-0.7052,30,-0.4447,40,0.02869
ENSG00000198010,DLGAP2,116,1.33147,12,-2.2425,2,-4.7410,11,-2.3264,37,-0.5996,65,0.39931,91,1.06331
ENSG00000182372,CLN8,116,1.20156,83,0.61652,150,1.69069,93,0.82150,21,-1.5916,22,-1.5780,19,-1.7557
ENSG00000253982,AC100810.1,116,1.70154,55,0.39728,39,-0.1522,51,0.26054,50,0.26602,17,-1.5690,19,-1.3434
ENSG00000104728,ARHGEF10,116,1.03334,39,-0.7385,204,2.12355,117,1.04653,37,-0.9013,10,-2.8091,27,-1.3932
ENSG00000176595,KBTBD11,116,-0.0059,150,0.41748,63,-0.9523,89,-0.4212,108,-0.1251,165,0.65835,99,-0.2792
