Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000042429,MED17,18,-0.1648,17,-0.2056,19,-0.0376,13,-0.6665,24,0.49821
ENSG00000166025,AMOTL1,39,0.15386,43,0.33395,30,-0.2389,43,0.36709,30,-0.3644
ENSG00000150316,CWC15,112,0.19267,131,0.49210,125,0.41609,79,-0.3845,81,-0.4532
ENSG00000263465,SRSF8,72,-0.5464,86,-0.2992,65,-0.7596,155,0.75050,109,0.16190
ENSG00000149218,ENDOD1,234,1.67527,66,-0.4599,71,-0.3290,37,-1.3725,91,0.13159
ENSG00000149212,SESN3,105,-0.8716,259,0.59967,266,0.64707,132,-0.5761,162,-0.3240
ENSG00000166037,CEP57,42,-0.0101,75,1.06798,53,0.42394,21,-1.1423,33,-0.5549
ENSG00000087053,MTMR2,50,0.21178,25,-0.9218,13,-1.8606,39,-0.1828,64,1.11420
ENSG00000149231,CCDC82,269,1.74147,192,1.31941,49,-1.0811,42,-1.3158,63,-0.9261
ENSG00000110318,CEP126,98,-0.3179,256,1.45642,100,-0.3073,70,-0.9004,99,-0.4602
ENSG00000110330,BIRC2,41,-0.1254,41,-0.1414,50,0.22773,37,-0.2847,46,0.13047
ENSG00000152558,TMEM123,151,2.33849,9,-2.2160,103,1.91637,12,-1.9254,15,-1.8690
ENSG00000137692,DCUN1D5,32,-1.1253,102,0.78001,82,0.37208,54,-0.3429,58,-0.3288
ENSG00000187240,DYNC2H1,48,-0.3432,149,1.80585,50,-0.3029,15,-2.1475,49,-0.4784
ENSG00000152578,GRIA4,42,-1.9590,195,0.39842,103,-0.6960,181,0.25909,174,0.28615
ENSG00000170903,MSANTD4,87,0.54619,95,0.77609,76,0.35654,58,-0.1105,39,-0.9676
ENSG00000149313,AASDHPPT,78,-1.0038,201,0.51619,79,-1.0554,112,-0.4939,188,0.61293
ENSG00000152402,GUCY1A2,30,-2.6580,337,1.20646,169,-0.0864,161,-0.1738,154,-0.3389
ENSG00000152404,CWF19L2,287,1.51217,224,1.24932,93,-0.3698,68,-0.8759,66,-1.1811
ENSG00000110675,ELMOD1,14,-3.7707,121,-0.6350,64,-1.6303,222,0.40536,258,1.12588
ENSG00000166266,CUL5,119,0.21703,170,0.91098,96,-0.1240,78,-0.4854,87,-0.4008
ENSG00000075239,ACAT1,58,-0.3458,54,-0.4989,77,0.09960,50,-0.6196,91,0.58709
ENSG00000149308,NPAT,30,0.07699,49,1.03549,20,-0.5688,17,-0.8598,27,-0.0775
ENSG00000149311,ATM,139,1.53059,87,0.82196,51,-0.1532,39,-0.5726,34,-1.0249
ENSG00000178105,DDX10,65,-0.1519,148,1.37911,45,-0.7596,53,-0.5153,61,-0.3837
ENSG00000185742,C11orf87,16,-3.7353,142,-0.5613,86,-1.3481,218,0.16775,294,1.17691
ENSG00000137710,RDX,1112,3.22403,210,0.06988,199,-0.0177,76,-1.5700,67,-2.1439
ENSG00000137714,FDX1,10,-1.6973,12,-1.5175,33,0.08461,22,-0.5620,47,1.14997
ENSG00000137727,ARHGAP20,10,-2.1460,57,0.49546,10,-2.2407,44,0.04291,57,0.76616
ENSG00000170145,SIK2,50,-0.2225,60,0.05545,47,-0.3687,54,-0.1132,65,0.28593
ENSG00000086848,ALG9,14,-0.8624,22,-0.1681,17,-0.6218,33,0.51145,28,0.27970
ENSG00000109846,CRYAB,1865,3.95415,18,-4.0540,237,-0.1940,172,-0.7176,93,-2.0633
ENSG00000150764,DIXDC1,297,2.30244,100,0.40731,31,-1.5070,44,-0.9675,62,-0.5872
ENSG00000150768,DLAT,8,-2.7637,31,-0.8816,61,0.24513,42,-0.3775,71,0.85586
ENSG00000150776,NKAPD1,76,0.83709,68,0.73888,47,0.08284,25,-0.9705,37,-0.4546
ENSG00000150779,TIMM8B,27,-1.3275,26,-1.4248,115,1.07077,78,0.33901,61,-0.1116
ENSG00000204370,SDHD,11,-1.5318,12,-1.4158,41,0.53236,27,-0.2155,38,0.65001
ENSG00000150787,PTS,3,-3.7497,17,-1.3810,36,-0.1355,42,0.10148,56,1.01821
ENSG00000149294,NCAM1,579,0.03847,715,0.41781,419,-0.5046,519,-0.1444,579,0.06104
ENSG00000048028,USP28,15,-0.3969,30,0.82225,20,0.09899,10,-0.9667,19,-0.0700
ENSG00000109906,ZBTB16,72,-0.8192,203,0.92790,108,-0.2163,140,0.23130,99,-0.4819
ENSG00000076043,REXO2,37,0.80664,24,0.12281,30,0.52429,12,-0.9666,20,-0.2963
ENSG00000182985,CADM1,120,-0.3278,215,0.67497,249,0.95619,72,-1.1741,117,-0.5397
ENSG00000109917,ZPR1,27,-0.8104,35,-0.4444,28,-0.8025,46,0.01132,61,0.78628
ENSG00000160584,SIK3,233,0.92287,136,0.05748,70,-1.0253,113,-0.2627,142,0.18638
ENSG00000168092,PAFAH1B2,253,0.05348,267,0.15949,150,-0.8059,313,0.43963,243,-0.0088
ENSG00000149577,SIDT2,27,0.01689,12,-1.1955,21,-0.3799,43,0.85901,28,0.11430
ENSG00000149591,TAGLN,331,4.76904,24,-0.7872,16,-1.3729,8,-2.3454,6,-3.1588
ENSG00000160613,PCSK7,124,1.43569,84,0.86894,15,-1.9221,55,0.08186,39,-0.6671
ENSG00000167257,RNF214,66,0.89673,84,1.52191,26,-0.6475,21,-0.9701,26,-0.8445
ENSG00000186318,BACE1,349,1.89792,139,0.34127,57,-1.1396,92,-0.3683,90,-0.5531
ENSG00000110274,CEP164,41,1.09806,28,0.52468,12,-0.8452,15,-0.5591,20,-0.1358
ENSG00000137726,FXYD6,173,-1.5047,298,-0.7403,260,-0.9618,669,0.65722,591,0.65380
ENSG00000177098,SCN4B,7,-2.8176,28,-0.7675,26,-0.9061,51,0.18940,66,1.07040
ENSG00000149575,SCN2B,69,-1.5357,224,0.28366,82,-1.3708,237,0.38270,227,0.45775
ENSG00000110344,UBE4A,89,0.22164,62,-0.3716,53,-0.6291,52,-0.6684,101,0.73999
ENSG00000167283,ATP5MG,112,-1.6327,112,-1.7184,423,0.45183,385,0.28274,396,0.50701
ENSG00000118058,KMT2A,481,1.05485,602,1.72088,199,-0.4007,138,-0.9892,133,-1.3345
ENSG00000149582,TMEM25,14,-2.3519,32,-1.1570,38,-0.9125,68,0.04503,101,1.27253
ENSG00000118096,IFT46,10,-1.6142,24,-0.3198,28,-0.0421,29,-0.0187,35,0.51742
ENSG00000095139,ARCN1,21,-1.6684,57,-0.1517,58,-0.1198,41,-0.7166,84,0.80815
ENSG00000019144,PHLDB1,341,3.74805,24,-1.2213,33,-0.7355,31,-0.8494,20,-1.8643
ENSG00000110367,DDX6,219,0.00017,313,0.64614,219,0.00720,203,-0.1264,187,-0.3693
ENSG00000186166,CCDC84,41,0.53946,70,1.73255,13,-1.2553,18,-0.7986,21,-0.7123
ENSG00000118181,RPS25,780,0.43389,156,-2.1213,1236,1.40631,751,0.41458,413,-0.8081
ENSG00000196655,TRAPPC4,30,-0.2529,7,-2.4913,54,0.79788,28,-0.3507,42,0.49235
ENSG00000149428,HYOU1,59,-0.6939,111,0.33247,58,-0.7577,101,0.16152,101,0.23693
ENSG00000160695,VPS11,22,-0.6741,13,-1.5259,33,-0.0559,22,-0.7665,51,1.15879
ENSG00000188486,H2AFX,39,0.56427,12,-1.3358,37,0.54006,25,-0.1728,28,0.09124
ENSG00000172375,C2CD2L,24,-1.3927,46,-0.4621,34,-0.9388,77,0.41939,78,0.68341
ENSG00000110395,CBL,35,-0.1897,54,0.51943,45,0.20611,27,-0.6212,38,-0.0944
ENSG00000076706,MCAM,286,4.52188,23,-0.7033,13,-1.5686,12,-1.6658,7,-2.8187
ENSG00000173456,RNF26,13,-1.2256,12,-1.3611,15,-1.0348,32,0.18297,43,1.16959
ENSG00000036672,USP2,30,-0.7973,42,-0.2808,27,-1.0240,49,-0.0519,67,0.81972
ENSG00000154096,THY1,211,-2.5109,968,-0.2526,293,-2.1328,1222,0.14732,1659,1.16488
ENSG00000110400,NECTIN1,75,0.36381,39,-0.7024,33,-0.9497,86,0.64405,65,0.21843
ENSG00000184232,OAF,4,-2.6690,7,-2.1206,115,3.45288,12,-1.3357,12,-1.6827
ENSG00000181264,TLCD5,52,1.27254,15,-0.7723,39,0.93456,12,-1.1016,20,-0.3867
ENSG00000196914,ARHGEF12,131,-0.8409,366,0.88020,273,0.33058,185,-0.3470,188,-0.4344
ENSG00000109929,SC5D,133,-0.0506,102,-0.4969,155,0.21596,121,-0.2190,152,0.25435
ENSG00000137642,SORL1,333,-0.7240,554,0.06797,306,-0.9166,421,-0.3955,699,0.75598
ENSG00000255248,MIR100HG,92,-0.2248,218,1.36792,104,-0.0367,49,-1.2522,89,-0.4282
ENSG00000109971,HSPA8,227,-1.8878,424,-1.0248,750,-0.0896,438,-0.9733,1206,1.28970
ENSG00000023171,GRAMD1B,8,-3.6906,103,0.12604,78,-0.3476,87,-0.1703,122,0.64211
ENSG00000166257,SCN3B,234,-1.1455,528,0.11200,130,-2.1217,444,-0.1871,701,1.00722
ENSG00000154144,TBRG1,103,-0.1919,127,0.16052,74,-0.7407,104,-0.1843,136,0.41048
ENSG00000110013,SIAE,51,-0.2387,46,-0.4387,50,-0.3140,34,-0.9405,82,0.87400
ENSG00000154146,NRGN,438,-2.5871,1460,-0.8615,1248,-1.1102,2923,0.30885,3549,1.08600
ENSG00000165478,HEPACAM,537,2.34386,28,-2.5306,338,1.72020,73,-1.0735,56,-1.8353
ENSG00000165495,PKNOX2,7,-2.1230,13,-1.2985,25,-0.3183,28,-0.1389,44,1.14544
ENSG00000149557,FEZ1,706,1.66126,141,-1.0271,261,-0.0163,213,-0.3605,245,-0.1754
ENSG00000149547,EI24,135,0.19607,109,-0.1561,109,-0.1505,156,0.48415,109,-0.2071
ENSG00000134910,STT3A,27,0.18452,18,-0.4744,29,0.34933,20,-0.3045,25,0.12639
ENSG00000109832,DDX25,7,-2.0074,16,-1.0359,30,0.03657,23,-0.3839,42,0.98612
ENSG00000182934,SRPRA,23,-1.2181,53,0.04480,33,-0.7538,34,-0.7117,72,0.93046
ENSG00000110074,FOXRED1,17,-1.0766,23,-0.7382,18,-1.0893,33,-0.1159,52,1.13019
ENSG00000149571,KIRREL3,10,-1.3927,27,0.10596,18,-0.5753,19,-0.4901,33,0.75413
ENSG00000134909,ARHGAP32,57,-1.5855,231,0.63194,139,-0.2684,152,-0.1115,170,0.11049
ENSG00000084234,APLP2,194,-1.0949,496,0.39658,348,-0.2212,305,-0.4428,453,0.34721
ENSG00000196323,ZBTB44,205,0.97829,178,0.84836,97,-0.2388,116,0.05218,72,-0.9739
ENSG00000134917,ADAMTS8,21,-0.1150,10,-1.3002,9,-1.3411,44,1.25797,24,0.20017
ENSG00000120451,SNX19,64,0.58308,40,-0.1485,39,-0.1965,45,0.03654,43,-0.0487
ENSG00000182667,NTM,668,0.81333,602,0.72624,507,0.40394,216,-1.0261,305,-0.6355
ENSG00000183715,OPCML,29,-2.9326,232,0.18566,84,-1.4755,209,0.00273,285,0.88555
ENSG00000080854,IGSF9B,22,-0.5410,35,0.18233,10,-1.8212,38,0.30002,38,0.51475
ENSG00000166086,JAM3,266,3.28658,20,-1.3688,8,-2.7712,31,-0.6535,35,-0.6234
ENSG00000151502,VPS26B,45,-1.2465,60,-0.8636,66,-0.7261,123,0.33440,136,0.80305
ENSG00000151500,THYN1,27,-0.7943,27,-0.8788,43,-0.0999,42,-0.1370,60,0.72226
ENSG00000151498,ACAD8,3,-3.0765,15,-0.8094,16,-0.7245,25,0.01475,37,1.13590
ENSG00000109956,B3GAT1,276,0.44814,119,-0.9293,337,0.87910,248,0.30514,164,-0.5522
ENSG00000120645,IQSEC3,16,-1.8065,49,-0.1546,71,0.47317,63,0.27466,53,-0.0381
ENSG00000073614,KDM5A,222,1.61009,208,1.78505,74,-0.2310,30,-1.6714,34,-1.8014
ENSG00000060237,WNK1,1115,2.30780,374,0.39619,228,-0.4578,276,-0.1354,143,-1.5136
ENSG00000082805,ERC1,93,0.41422,172,1.72119,77,0.12375,66,-0.1340,28,-1.8909
ENSG00000006831,ADIPOR2,179,2.79325,22,-0.8842,22,-0.9031,24,-0.7362,29,-0.6563
ENSG00000151067,CACNA1C,13,-2.0353,96,1.17128,25,-1.1473,43,-0.2958,55,0.16586
ENSG00000004478,FKBP4,84,-0.7561,69,-1.1114,75,-0.9830,128,-0.1221,203,1.17381
ENSG00000111218,PRMT8,7,-2.1489,32,0.09195,18,-0.9011,52,0.97783,31,0.04863
ENSG00000118971,CCND2,88,-1.1457,185,-0.0068,172,-0.1334,219,0.28556,198,0.16275
ENSG00000078237,TIGAR,20,-0.9581,42,0.20594,24,-0.7249,33,-0.2434,47,0.57421
ENSG00000047621,C12orf4,19,-1.1931,60,0.65835,35,-0.2969,13,-1.8123,53,0.64694
ENSG00000139180,NDUFA9,41,-1.2105,74,-0.3365,72,-0.3836,64,-0.5671,125,0.91339
ENSG00000130035,GALNT8,23,-2.2799,67,-0.7174,84,-0.3630,146,0.60515,126,0.51628
ENSG00000111262,KCNA1,9,-3.3422,84,-0.0861,27,-1.8609,99,0.19793,126,1.03314
ENSG00000110799,VWF,90,2.14696,6,-2.2838,57,1.53018,20,-0.3921,11,-1.7505
ENSG00000010278,CD9,223,3.33523,3,-3.8433,60,0.81691,16,-1.4200,16,-1.7248
ENSG00000215039,CD27-AS1,38,0.55293,21,-0.4091,32,0.27174,24,-0.1927,26,-0.0515
ENSG00000139190,VAMP1,4,-4.0310,18,-2.0874,30,-1.2985,60,-0.1757,116,1.87607
ENSG00000111639,MRPL51,68,-0.5093,38,-1.4639,167,1.04493,96,0.01366,94,-0.0261
ENSG00000111640,GAPDH,603,-1.6847,482,-2.1209,1766,-0.0592,1324,-0.5428,2838,1.35818
ENSG00000010295,IFFO1,11,-1.0708,13,-0.8188,15,-0.6493,29,0.42329,29,0.67100
ENSG00000111642,CHD4,474,1.41385,341,0.96414,223,0.16995,115,-0.9385,119,-1.1291
ENSG00000111653,ING4,20,-0.6004,22,-0.4522,28,-0.0967,26,-0.2086,36,0.54773
ENSG00000139200,PIANP,39,-0.8709,43,-0.7815,48,-0.5967,114,0.92358,75,0.23430
ENSG00000111652,COPS7A,37,-1.5366,77,-0.4667,76,-0.4850,77,-0.4630,144,1.01921
ENSG00000089693,MLF2,63,-2.4172,149,-1.2228,227,-0.5528,294,-0.1191,476,1.24617
ENSG00000159335,PTMS,364,-0.0308,501,0.53610,269,-0.5447,559,0.74157,287,-0.5868
ENSG00000250510,GPR162,15,-2.9251,63,-0.8831,72,-0.6723,171,0.84664,133,0.56809
ENSG00000111667,USP5,35,-1.4178,51,-0.9204,48,-1.0112,93,0.06481,131,1.12021
ENSG00000111669,TPI1,238,-1.9201,396,-1.2401,549,-0.7229,699,-0.3255,1327,1.39613
ENSG00000010626,LRRC23,26,-0.0805,20,-0.5285,31,0.19877,30,0.12211,29,0.10007
ENSG00000111674,ENO2,117,-2.8519,471,-0.8525,261,-1.7744,838,0.10745,1239,1.41252
ENSG00000111676,ATN1,68,0.12453,48,-0.4456,102,0.88847,71,0.20817,49,-0.5762
ENSG00000111678,C12orf57,107,-0.6993,47,-2.0113,264,0.83076,201,0.31667,176,0.12529
ENSG00000215021,PHB2,31,-1.3597,38,-1.1472,54,-0.5771,72,-0.1111,113,1.12183
ENSG00000126749,EMG1,29,0.41744,19,-0.2167,35,0.81735,12,-0.9500,21,-0.1569
ENSG00000139182,CLSTN3,8,-4.0366,103,-0.3210,45,-1.6118,137,0.17495,182,1.13604
ENSG00000139197,PEX5,18,-1.4448,38,-0.3292,43,-0.1080,38,-0.3305,60,0.69709
ENSG00000059804,SLC2A3,28,-1.8055,93,0.01518,31,-1.7525,107,0.26993,123,0.81108
ENSG00000065970,FOXJ2,28,-0.1495,29,-0.0812,17,-0.9406,35,0.22719,35,0.37687
ENSG00000089818,NECAP1,46,-1.9040,113,-0.6247,87,-1.0487,160,-0.0510,241,1.13995
ENSG00000166532,RIMKLB,31,-0.1741,40,0.21339,58,0.91221,26,-0.5271,29,-0.4594
ENSG00000111752,PHC1,14,-0.9928,39,0.62611,32,0.25673,20,-0.5134,26,-0.0714
ENSG00000003056,M6PR,29,-1.0183,49,-0.2614,47,-0.3230,42,-0.5147,76,0.79490
ENSG00000175899,A2M,283,1.41320,41,-1.7207,279,1.64112,115,-0.0887,59,-1.4663
ENSG00000139112,GABARAPL1,87,-2.1057,225,-0.7537,193,-0.9944,384,0.14188,511,1.07807
ENSG00000256537,SMIM10L1,72,-0.0257,95,0.46321,56,-0.4672,69,-0.0975,74,0.00802
ENSG00000070018,LRP6,124,2.03584,49,0.46384,51,0.53352,12,-1.7525,21,-1.2438
ENSG00000111261,MANSC1,7,-2.3118,18,-0.9885,29,-0.2608,33,-0.0176,47,0.96551
ENSG00000111269,CREBL2,57,-0.4184,55,-0.5202,82,0.16097,79,0.09177,82,0.22789
ENSG00000111276,CDKN1B,140,0.47266,79,-0.4581,119,0.23813,111,0.10984,98,-0.1446
ENSG00000084444,FAM234B,17,-2.3474,44,-1.0524,55,-0.7036,89,0.10317,123,1.12041
ENSG00000273079,GRIN2B,105,-1.8558,858,1.72103,158,-1.3423,186,-1.0830,362,0.01250
ENSG00000171681,ATF7IP,158,1.49866,132,1.38920,68,0.11707,17,-2.0744,35,-1.2720
ENSG00000084463,WBP11,117,0.10919,176,0.88027,84,-0.4323,70,-0.7305,106,-0.0696
ENSG00000151490,PTPRO,10,-1.7772,30,-0.1958,19,-0.9230,46,0.54646,41,0.50868
ENSG00000151491,EPS8,57,1.65866,11,-1.0346,53,1.86186,9,-1.3294,9,-1.5749
ENSG00000023734,STRAP,64,-0.8436,90,-0.3374,93,-0.2831,62,-0.9376,153,0.94767
ENSG00000008394,MGST1,62,0.22884,17,-1.8083,122,1.61869,59,0.19238,36,-0.8544
ENSG00000048540,LMO3,204,-0.6654,240,-0.4496,225,-0.5607,408,0.46543,363,0.38301
ENSG00000052126,PLEKHA5,45,-1.1386,244,1.90289,68,-0.5518,48,-1.1171,74,-0.5494
ENSG00000139154,AEBP2,28,-0.7278,69,0.78416,37,-0.3243,47,0.07676,41,-0.2217
ENSG00000139155,SLCO1C1,6,-2.4296,10,-1.8095,146,4.00411,6,-2.5057,10,-2.2192
ENSG00000084453,SLCO1A2,488,4.72246,22,-1.5375,33,-0.9083,17,-1.9334,11,-2.9688
ENSG00000121350,PYROXD1,62,1.13587,38,0.36351,25,-0.3402,12,-1.4338,31,0.04038
ENSG00000111711,GOLT1B,18,-0.9157,16,-1.1928,16,-1.1653,27,-0.3489,53,1.41663
ENSG00000111716,LDHB,215,-1.4138,182,-1.7534,855,0.82960,428,-0.4037,675,0.58619
ENSG00000111726,CMAS,54,-1.7815,151,-0.2570,68,-1.5269,179,0.03047,252,1.04853
ENSG00000111728,ST8SIA1,21,-1.9334,103,0.54096,14,-2.5842,76,0.00446,101,0.78650
ENSG00000111731,C2CD5,13,-2.3007,96,0.83459,36,-0.8702,48,-0.3970,72,0.41906
ENSG00000139163,ETNK1,80,-0.2723,84,-0.2293,56,-0.8972,95,-0.0251,121,0.61841
ENSG00000134532,SOX5,38,-0.0260,64,0.89179,69,1.03874,17,-1.2863,26,-0.8744
ENSG00000060982,BCAT1,21,-1.8735,96,0.48521,67,-0.1576,53,-0.5307,85,0.38975
ENSG00000205707,ETFRF1,33,0.28034,10,-1.6504,49,1.04192,30,0.12881,24,-0.2851
ENSG00000133703,KRAS,31,-1.3826,117,0.73009,69,-0.2264,71,-0.1617,79,0.01702
ENSG00000246695,RASSF8-AS1,56,0.86502,36,0.18179,60,1.13655,38,0.25924,13,-1.7568
ENSG00000123094,RASSF8,98,1.41165,66,0.84524,80,1.21914,22,-1.0559,13,-2.1885
ENSG00000123095,BHLHE41,204,1.57938,60,-0.4820,133,0.95065,56,-0.5812,50,-0.9907
ENSG00000123096,SSPN,106,1.40106,19,-1.3998,156,2.73230,7,-2.7833,15,-2.1688
ENSG00000123104,ITPR2,144,0.90079,123,0.72782,212,1.90427,23,-1.9930,25,-2.2556
ENSG00000111790,FGFR1OP2,82,-0.3158,184,1.12323,50,-1.1471,72,-0.5736,104,0.06223
ENSG00000064115,TM7SF3,53,-0.4386,71,0.01005,67,-0.0963,71,-0.0002,76,0.16828
ENSG00000152944,MED21,4,-2.3828,20,-0.3279,28,0.25671,30,0.38802,25,0.16755
ENSG00000211455,STK38L,58,0.59733,51,0.41956,45,0.21657,37,-0.1258,31,-0.5718
ENSG00000029153,ARNTL2,1,-4.1966,26,0.42909,9,-1.3111,36,1.02489,21,0.01430
ENSG00000110841,PPFIBP1,114,-0.3419,345,1.76942,66,-1.2505,103,-0.5383,112,-0.5422
ENSG00000061794,MRPS35,35,-0.9350,63,-0.0346,54,-0.2671,46,-0.5333,81,0.64335
ENSG00000087448,KLHL42,98,-0.4421,172,0.47911,82,-0.7748,119,-0.1692,146,0.27511
ENSG00000123106,CCDC91,159,0.11139,268,1.10922,125,-0.2885,120,-0.3469,118,-0.5194
ENSG00000087502,ERGIC2,83,-0.1215,124,0.57808,79,-0.2054,60,-0.6684,93,0.09863
ENSG00000133687,TMTC1,5,-3.2070,41,-0.1013,20,-1.2369,41,-0.0989,63,1.05564
ENSG00000133704,IPO8,47,0.39495,37,0.02103,35,-0.0492,51,0.58896,29,-0.5279
ENSG00000110888,CAPRIN2,18,-1.7484,137,1.66397,22,-1.5798,24,-1.4256,64,0.21769
ENSG00000170456,DENND5B,37,-1.5991,167,0.83068,87,-0.3327,82,-0.4241,112,0.14763
ENSG00000151743,AMN1,2,-4.0110,33,-0.4514,26,-0.8275,27,-0.7311,68,1.42940
ENSG00000174718,RESF1,93,1.20069,90,1.32825,42,-0.0830,15,-1.7114,29,-0.9024
ENSG00000151746,BICD1,92,-0.1248,181,1.12378,104,0.07182,59,-0.8621,83,-0.4287
ENSG00000139132,FGD4,48,0.73334,38,0.42275,83,2.04154,8,-2.0772,11,-1.9018
ENSG00000087470,DNM1L,111,-1.1077,312,0.55753,119,-1.0769,145,-0.7583,297,0.71549
ENSG00000139117,CPNE8,16,-0.8127,33,0.26321,28,-0.0038,27,-0.0451,29,0.07028
ENSG00000139116,KIF21A,433,-0.4709,1140,1.25919,316,-1.0183,369,-0.7709,591,0.01934
ENSG00000173208,ABCD2,2,-3.6375,45,1.09982,45,1.10469,7,-1.9921,20,-0.4453
ENSG00000151229,SLC2A13,33,-2.2385,116,-0.4132,81,-0.9869,161,0.14588,205,0.93734
ENSG00000188906,LRRK2,5,-2.7312,53,0.91427,35,0.14076,12,-1.5767,36,0.30777
ENSG00000018236,CNTN1,256,-0.5861,361,-0.0606,245,-0.7066,430,0.24683,432,0.37588
ENSG00000151233,GXYLT1,37,0.99910,29,0.65614,25,0.40225,10,-1.0991,15,-0.6544
ENSG00000015153,YAF2,92,0.12907,115,0.53539,63,-0.4985,74,-0.2326,85,-0.0076
ENSG00000134283,PPHLN1,18,-1.4842,50,0.00064,47,-0.0940,48,-0.0568,58,0.38573
ENSG00000139168,ZCRB1,342,1.26229,219,0.57563,176,0.17500,116,-0.5275,109,-0.8393
ENSG00000139174,PRICKLE1,21,-1.4223,71,0.47462,14,-2.1506,60,0.18774,68,0.60720
ENSG00000129317,PUS7L,80,1.17811,86,1.53156,24,-0.8073,17,-1.3078,27,-0.8365
ENSG00000151239,TWF1,59,0.79022,30,-0.3381,49,0.53585,37,0.03467,29,-0.5184
ENSG00000184613,NELL2,30,-3.2041,157,-0.8570,79,-1.9204,225,-0.2651,441,1.69369
ENSG00000189079,ARID2,75,1.64990,35,0.43198,29,0.05060,10,-1.5524,22,-0.5354
ENSG00000139218,SCAF11,354,1.44320,269,1.11041,189,0.42812,81,-0.9933,70,-1.5428
ENSG00000111371,SLC38A1,124,-0.5114,214,0.38074,249,0.66158,84,-1.1716,170,-0.0303
ENSG00000134294,SLC38A2,166,0.28365,67,-1.1864,114,-0.3263,135,-0.0382,173,0.59515
ENSG00000005175,RPAP3,28,-0.8606,109,1.56714,47,-0.0569,12,-2.2204,44,-0.2343
ENSG00000079337,RAPGEF3,64,1.92359,12,-0.8981,42,1.35351,15,-0.5124,9,-1.6493
ENSG00000211584,SLC48A1,218,1.43371,28,-1.8821,86,-0.1165,88,-0.0801,96,0.11717
ENSG00000134291,TMEM106C,4,-2.7603,33,0.47739,15,-0.8905,19,-0.4812,33,0.75319
ENSG00000152556,PFKM,12,-2.8109,37,-1.2633,107,0.49909,45,-0.9532,116,1.04821
ENSG00000177981,ASB8,41,-0.8272,77,0.14367,69,-0.0573,66,-0.1205,77,0.21743
ENSG00000177875,CCDC184,4,-3.4360,27,-0.7889,36,-0.3304,32,-0.5223,67,1.24379
ENSG00000167528,ZNF641,12,-0.8253,23,0.12123,21,-0.0341,17,-0.3842,24,0.34827
ENSG00000129315,CCNT1,36,0.52438,61,1.71205,22,-0.2481,14,-0.9509,15,-1.0947
ENSG00000167535,CACNB3,26,-1.1521,24,-1.3032,57,0.05721,105,1.22758,52,-0.1325
ENSG00000174243,DDX23,82,0.66258,79,0.67619,35,-0.6991,40,-0.5047,52,-0.1067
ENSG00000172602,RND1,9,-2.3111,22,-1.1406,22,-1.1045,67,0.73857,60,0.85408
ENSG00000134285,FKBP11,28,0.30246,38,0.89275,15,-0.6637,30,0.45055,17,-0.7255
ENSG00000134287,ARF3,149,-1.3239,238,-0.6675,265,-0.4924,510,0.65116,417,0.42564
ENSG00000169884,WNT10B,2,-3.0416,8,-1.3914,13,-0.6818,26,0.45224,29,1.02570
ENSG00000181418,DDN,107,-0.9171,105,-1.0024,383,1.29294,349,1.09799,109,-1.2202
ENSG00000181929,PRKAG1,24,-0.3478,22,-0.5207,27,-0.1796,31,0.03430,36,0.43293
ENSG00000167548,KMT2D,29,-0.1570,45,0.61532,31,-0.0748,51,0.84453,20,-0.9769
ENSG00000123416,TUBA1B,737,-1.6512,1003,-1.2713,1306,-0.8538,2945,0.53521,2994,0.89803
ENSG00000167552,TUBA1A,1694,0.90474,504,-1.0777,470,-1.1853,794,-0.3396,1282,0.77894
ENSG00000123352,SPATS2,24,-1.2963,97,0.95631,33,-0.9289,39,-0.6388,66,0.34592
ENSG00000135519,KCNH3,21,-2.1161,67,-0.4022,71,-0.3051,134,0.83562,91,0.17058
ENSG00000187778,MCRS1,22,-0.4568,15,-1.1497,31,0.02524,40,0.51959,34,0.27302
ENSG00000110844,PRPF40B,8,-2.1010,44,0.56713,24,-0.4873,23,-0.5602,39,0.52224
ENSG00000139644,TMBIM6,811,1.15925,267,-0.6729,571,0.64048,342,-0.2665,326,-0.4744
ENSG00000135472,FAIM2,264,-0.8191,262,-0.8900,223,-1.1456,516,0.24395,624,0.94633
ENSG00000110881,ASIC1,52,0.61911,30,-0.2642,32,-0.1570,38,0.12057,34,-0.0753
ENSG00000066117,SMARCD1,18,-0.5245,29,0.25618,22,-0.2159,14,-0.8986,30,0.50831
ENSG00000178449,COX14,41,-1.2529,30,-1.8112,123,0.49023,123,0.49292,106,0.31429
ENSG00000161813,LARP4,37,0.12244,49,0.64101,34,-0.0022,35,0.06515,27,-0.5184
ENSG00000066084,DIP2B,192,1.92496,61,-0.0330,26,-1.4064,69,0.17518,48,-0.5657
ENSG00000185432,METTL7A,301,0.73086,76,-1.4857,670,2.80648,52,-2.0718,79,-1.7650
ENSG00000110911,SLC11A2,72,0.51043,46,-0.2070,49,-0.1134,42,-0.3802,56,0.18683
ENSG00000050426,LETMD1,56,0.18577,26,-1.0501,49,-0.0294,68,0.56641,51,0.05440
