Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000165650,PDZD8,74,0.75361,43,-0.1227,53,0.22042,68,0.62140,41,-0.1928,33,-0.5887,37,-0.3397,41,-0.2152
ENSG00000170370,EMX2,45,0.21166,89,1.37190,156,2.52430,33,-0.2821,23,-0.8656,9,-2.3631,24,-0.7701,4,-3.3459
ENSG00000107560,RAB11FIP2,83,-0.3253,74,-0.4956,61,-0.7796,266,1.66863,151,0.65216,69,-0.6674,107,0.07897,68,-0.6922
ENSG00000165669,FAM204A,126,-0.0694,145,0.15341,134,0.03166,221,0.85436,130,-0.0252,126,-0.0832,145,0.15350,83,-0.7989
ENSG00000151893,CACUL1,38,-0.7295,54,-0.1996,47,-0.4321,99,0.78752,108,0.93121,37,-0.8631,72,0.24810,61,-0.0023
ENSG00000107581,EIF3A,548,0.41705,1023,1.51560,293,-0.5790,637,0.67005,366,-0.2318,231,-1.0322,465,0.15008,223,-1.0894
ENSG00000119979,DENND10,24,-0.8938,40,-0.1516,49,0.17456,33,-0.4488,70,0.76686,37,-0.2823,39,-0.1568,54,0.38252
ENSG00000165672,PRDX3,44,-1.1014,37,-1.3784,86,-0.0936,44,-1.1008,112,0.34352,84,-0.1432,110,0.31701,153,1.02040
ENSG00000151923,TIAL1,96,1.00076,38,-0.5231,41,-0.3741,61,0.25018,53,-7.4263,30,-0.9421,44,-0.2940,66,0.43365
ENSG00000198825,INPP5F,63,-2.5335,70,-2.3729,115,-1.6380,293,-0.2151,248,-0.4775,481,0.68424,509,0.68663,547,0.95313
ENSG00000107651,SEC23IP,51,1.25802,27,0.17949,28,0.25222,32,0.46129,15,-0.7240,11,-1.2505,25,0.09361,20,-0.3431
ENSG00000120008,WDR11,34,0.57953,10,-1.2669,26,0.15725,15,-0.6766,71,1.90063,10,-1.4431,7,-1.7151,27,0.24105
ENSG00000066468,FGFR2,379,3.61435,136,1.23810,38,-0.8432,10,-2.7215,33,-1.0635,10,-2.8619,11,-2.6334,13,-2.5954
ENSG00000107669,ATE1,113,1.25436,47,-0.1896,45,-0.2815,88,0.82681,49,-0.1281,42,-0.4039,45,-0.2807,31,-0.8978
ENSG00000138162,TACC2,5,-2.9918,24,-0.6767,36,-0.0780,44,0.24388,61,0.78664,32,-0.2705,67,0.93831,38,0.01490
ENSG00000107679,PLEKHA1,212,1.07234,77,-0.5742,41,-1.5271,138,0.34597,178,0.77248,75,-0.6914,105,-0.0933,107,-0.0696
ENSG00000166033,HTRA1,433,1.95933,209,0.62144,353,1.55486,61,-1.3087,67,-1.1802,75,-1.1016,37,-2.0727,62,-1.4015
ENSG00000196177,ACADSB,27,-0.2163,11,-1.5360,26,-0.3055,62,1.11398,38,0.30166,32,0.04418,22,-0.5501,32,0.03157
ENSG00000154473,BUB3,42,0.23197,20,-0.8934,20,-0.9280,34,-0.1074,55,0.68631,24,-0.7270,33,-0.1547,56,0.81735
ENSG00000154478,GPR26,0,-7.7435,0,-8.4352,53,1.03686,5,-2.3783,41,0.60149,32,0.26155,12,-1.2274,53,1.24720
ENSG00000182022,CHST15,7,-1.7522,3,-3.0316,19,-0.3048,22,-0.0669,34,0.59084,26,0.16613,27,0.24085,35,0.76219
ENSG00000065154,OAT,145,-0.1267,35,-2.2774,74,-1.1678,95,-0.7757,150,-0.0773,164,0.07538,256,0.80656,244,0.85025
ENSG00000107902,LHPP,526,2.49970,470,2.24256,82,-0.7853,56,-1.3544,54,-1.4075,41,-1.9549,24,-2.6319,33,-2.2821
ENSG00000019995,ZRANB1,74,-0.2832,85,-0.0710,66,-0.4701,154,0.91453,130,0.62131,60,-0.6729,94,0.09348,82,-0.1321
ENSG00000175029,CTBP2,47,0.48328,37,0.08286,44,0.37557,22,-0.7122,54,0.70308,30,-0.2828,26,-0.4591,30,-0.2637
ENSG00000188690,UROS,80,-1.1094,64,-1.4419,193,0.26978,83,-1.0454,126,-0.4023,308,1.27645,87,-0.9741,191,0.29121
ENSG00000107949,BCCIP,103,0.69535,97,0.59847,89,0.44810,83,0.34136,85,0.36773,32,-1.2423,93,0.52856,30,-1.3488
ENSG00000150760,DOCK1,167,2.17828,225,2.88643,45,-0.1309,32,-0.6696,3,-4.1215,5,-3.3469,9,-2.4743,1,-5.1472
ENSG00000132334,PTPRE,70,0.63215,45,-0.0775,48,-0.0075,100,1.24991,50,0.06291,29,-0.8472,51,0.12050,27,-0.9369
ENSG00000170430,MGMT,36,0.57926,17,-0.6160,25,-0.0112,18,-0.5393,33,0.44309,24,-0.0849,19,-0.4480,28,0.19422
ENSG00000108010,GLRX3,17,-1.2914,16,-1.4096,42,0.09033,21,-0.9785,48,0.30987,55,0.60644,38,-0.0462,52,0.51620
ENSG00000175470,PPP2R2D,27,-0.8871,20,-1.3051,30,-0.7246,48,-0.0105,49,0.03473,73,0.80106,31,-0.6541,64,0.53849
ENSG00000176171,BNIP3,208,-0.4165,134,-1.0888,157,-0.8506,225,-0.2954,254,-0.1066,330,0.36554,350,0.41624,361,0.53684
ENSG00000151640,DPYSL4,9,-1.5984,0,-5.3614,24,-0.1770,13,-1.1156,46,0.86023,43,0.89152,13,-1.0669,40,0.69839
ENSG00000165752,STK32C,11,-2.3351,18,-1.5761,65,0.38854,37,-0.5175,35,-0.5972,52,0.04072,40,-0.3992,101,1.37185
ENSG00000148814,LRRC27,11,-0.8582,20,0.04597,32,0.83638,26,0.47680,3,-2.7764,20,0.09008,18,-0.0421,21,0.14301
ENSG00000068383,INPP5A,10,-2.3282,14,-1.7503,68,0.63759,35,-0.4205,45,-0.0404,67,0.70153,50,0.11675,53,0.24268
ENSG00000148826,NKX6-2,463,4.16652,140,1.18411,19,-1.9481,22,-1.7299,17,-2.0720,8,-3.3409,3,-4.5559,6,-3.8232
ENSG00000197177,ADGRA1,12,-1.8644,14,-1.6735,30,-0.5239,35,-0.2730,47,0.20641,51,0.36465,51,0.31446,63,0.79301
ENSG00000171798,KNDC1,20,-2.1081,16,-2.4511,119,0.60358,74,-0.1780,91,0.15764,117,0.66716,78,-0.0879,96,0.27301
ENSG00000130640,TUBGCP2,52,-0.6908,32,-1.4106,94,0.23462,85,0.07292,85,0.07734,82,0.02522,101,0.36646,98,0.35424
ENSG00000198546,ZNF511,21,0.10921,7,-1.4948,33,0.81652,3,-2.7225,5,-2.0208,21,0.05519,18,-0.1386,35,1.10892
ENSG00000130643,CALY,58,-2.8705,37,-3.5319,189,-1.1289,236,-0.7901,437,0.17757,422,0.13725,443,0.19826,835,1.57237
ENSG00000127884,ECHS1,72,-0.8454,54,-1.2749,142,0.22851,97,-0.3820,103,-0.2890,159,0.46578,101,-0.3116,174,0.65122
ENSG00000148824,MTG1,39,0.80883,12,-1.0063,18,-0.4223,15,-0.7142,15,-0.7550,28,0.30774,19,-0.3208,32,0.52740
ENSG00000203772,SPRN,5,-3.0231,3,-3.4750,19,-1.0731,73,1.09384,49,0.42147,25,-0.6954,39,0.06813,70,1.21461
ENSG00000171772,SYCE1,12,-1.0376,2,-3.1441,16,-0.6128,11,-1.1454,38,0.80850,28,0.34936,21,-0.1216,38,0.93606
ENSG00000177963,RIC8A,6,-2.8761,27,-0.6772,43,0.01121,24,-0.8478,90,1.26794,43,0.00737,31,-0.5087,59,0.61535
ENSG00000142082,SIRT3,15,-0.8543,14,-1.0228,28,0.06904,22,-0.2940,41,0.66735,30,0.16183,11,-1.3475,40,0.72493
ENSG00000185627,PSMD13,36,-1.2080,25,-1.7356,33,-1.3386,59,-0.4705,48,-0.7864,67,-0.2927,122,0.70904,168,1.54486
ENSG00000142089,IFITM3,49,0.40596,115,1.94770,175,2.90422,2,-4.0208,1,-4.6839,11,-1.9605,2,-4.2109,7,-2.5798
ENSG00000182272,B4GALNT4,36,-0.8575,23,-1.5287,136,1.29749,68,0.13405,41,-0.6559,84,0.53081,39,-0.7585,59,-0.1004
ENSG00000185187,SIGIRR,50,1.18983,31,0.34946,52,1.23263,5,-2.4421,2,-3.2110,23,-0.1192,27,0.11447,17,-0.6146
ENSG00000174915,PTDSS2,33,0.55949,19,-0.2906,26,0.16227,22,-0.0745,30,0.38276,11,-1.2993,12,-1.0040,35,0.76896
ENSG00000023191,RNH1,137,1.63716,37,-0.5403,70,0.45867,14,-2.0376,60,0.20860,39,-0.5412,29,-0.9489,53,-0.0131
ENSG00000174775,HRAS,81,-0.5372,74,-0.6725,126,0.16883,66,-0.8516,78,-0.5905,179,0.87695,84,-0.4741,135,0.31506
ENSG00000177030,DEAF1,43,-1.3794,59,-0.9107,198,1.05751,90,-0.2501,57,-0.9488,167,0.89376,67,-0.7022,102,-0.0505
ENSG00000177156,TALDO1,189,1.09145,68,-0.5742,78,-0.3732,56,-0.8877,68,-0.5901,75,-0.4803,97,-0.0222,140,0.66694
ENSG00000177225,GATD1,39,0.03024,48,0.33465,59,0.67956,33,-0.2477,85,1.33480,27,-0.6080,17,-1.2906,26,-0.6761
ENSG00000184524,CEND1,45,-3.0908,77,-2.2910,258,-0.4802,198,-0.8852,302,-0.2343,620,1.13390,434,0.34862,473,0.56430
ENSG00000177542,SLC25A22,7,-3.8466,32,-1.6570,96,0.03372,60,-0.6996,87,-0.1276,148,0.87594,120,0.39732,121,0.47342
ENSG00000177600,RPLP2,903,0.09648,1465,0.90504,1471,0.91136,510,-0.7991,456,-0.9718,1069,0.42438,371,-1.2846,596,-0.6158
ENSG00000177700,POLR2L,128,-0.6400,99,-1.0250,270,0.55372,135,-0.5600,73,-1.4783,320,0.99448,119,-0.7466,229,0.32454
ENSG00000177830,CHID1,40,-0.7687,53,-0.3254,60,-0.1283,46,-0.5390,75,0.21884,43,-0.6938,92,0.55718,100,0.81270
ENSG00000183020,AP2A2,101,-0.8464,79,-1.2230,94,-0.9585,172,-0.0222,212,0.31729,185,0.10319,252,0.59934,232,0.53769
ENSG00000078902,TOLLIP,45,-2.5003,41,-2.6351,179,-0.4268,132,-0.8941,196,-0.2865,327,0.62347,323,0.52046,390,0.98740
ENSG00000174672,BRSK2,43,-0.6582,32,-1.1075,86,0.42127,51,-0.4154,155,1.45805,51,-0.4652,41,-0.7465,76,0.25239
ENSG00000182208,MOB2,11,-1.2782,25,-0.0462,33,0.41186,8,-1.6696,25,-0.0485,23,-0.2344,39,0.69041,35,0.58111
ENSG00000184545,DUSP8,24,-1.4070,22,-1.5436,193,2.09695,49,-0.3028,74,0.34425,55,-0.1543,22,-1.5453,52,-0.2417
ENSG00000244242,IFITM10,4,-2.6893,19,-0.4722,9,-1.6079,24,-0.1551,17,-0.6985,32,0.37561,29,0.13976,48,1.20090
ENSG00000117984,CTSD,247,-0.3877,228,-0.5076,209,-0.6455,145,-1.2018,258,-0.3167,285,-0.1797,525,0.84418,486,0.83106
ENSG00000214026,MRPL23,20,-1.3228,17,-1.5852,60,0.34561,14,-1.8655,27,-0.9195,89,1.20028,35,-0.4802,66,0.59663
ENSG00000110651,CD81,288,0.36216,175,-0.4361,449,1.11962,151,-0.6617,270,0.25468,134,-0.9246,165,-0.5268,270,0.28929
ENSG00000184281,TSSC4,12,-0.8979,19,-0.2045,14,-0.6841,21,-0.1218,34,0.70239,30,0.53429,6,-1.9312,28,0.42434
ENSG00000269821,KCNQ1OT1,641,2.37311,297,0.87659,52,-1.8397,149,-0.2524,478,1.75643,13,-4.0372,70,-1.4012,18,-3.5079
ENSG00000129757,CDKN1C,482,4.15838,94,0.43355,20,-1.9353,6,-3.6540,9,-3.0948,10,-3.0504,42,-0.8494,24,-1.7895
ENSG00000205531,NAP1L4,247,0.72524,208,0.43927,143,-0.1716,152,-0.0689,138,-0.2261,117,-0.5380,163,0.04235,153,-0.0731
ENSG00000110619,CARS,44,-0.6329,40,-0.7980,43,-0.6662,61,-0.1323,77,0.24252,69,0.06398,111,0.84527,75,0.22254
ENSG00000167323,STIM1,8,-2.6257,33,-0.5526,40,-0.2275,96,1.20871,61,0.43934,33,-0.5739,65,0.54487,48,0.05938
ENSG00000167325,RRM1,39,0.01183,24,-0.7554,13,-1.6395,44,0.18694,62,0.75359,27,-0.6436,48,0.32682,54,0.58514
ENSG00000244734,HBB,21,-0.3230,23,-0.1620,151,3.58819,13,-1.0716,12,-1.2298,17,-0.7506,0,-6.9743,4,-2.9939
ENSG00000110148,CCKBR,1,-4.3954,10,-1.6990,48,0.68537,22,-0.5386,12,-1.4086,45,0.64948,58,0.98216,38,0.31452
ENSG00000166311,SMPD1,88,1.00243,29,-0.7939,35,-0.4974,45,-0.0821,30,-0.7405,39,-0.3639,52,0.14472,61,0.45580
ENSG00000166313,APBB1,369,-0.3386,172,-1.5025,337,-0.4784,386,-0.2659,351,-0.4179,582,0.45180,440,-0.0615,675,0.74471
ENSG00000110171,TRIM3,5,-2.2876,11,-1.2610,15,-0.7325,14,-0.8739,48,1.08830,19,-0.4270,17,-0.5969,50,1.39864
ENSG00000132254,ARFIP2,18,-1.2939,14,-1.7117,23,-0.9689,31,-0.4803,42,-0.0435,62,0.68897,49,0.21052,64,0.76286
ENSG00000132286,TIMM10B,33,-0.0479,40,0.24972,28,-0.3011,26,-0.4549,43,0.35590,37,0.14354,21,-0.7478,39,0.22076
ENSG00000166333,ILK,13,-1.6143,20,-0.9776,62,0.77726,14,-1.4983,36,-0.1094,45,0.29607,51,0.43908,49,0.45030
ENSG00000166337,TAF10,62,-0.4284,80,-0.0193,155,1.09101,52,-0.6790,28,-1.6270,126,0.84873,17,-2.3091,81,0.01386
ENSG00000166340,TPP1,101,1.39962,26,-0.8085,77,0.91628,15,-1.6793,49,0.15000,28,-0.8041,39,-0.1996,41,-0.1530
ENSG00000158042,MRPL17,23,-0.6706,10,-1.9110,34,-0.0660,6,-2.5663,51,0.56380,52,0.71618,23,-0.7080,53,0.74862
ENSG00000175390,EIF3F,90,-0.2789,110,0.03847,156,0.61224,133,0.34427,79,-0.4888,105,-0.0429,75,-0.5576,111,0.05379
ENSG00000166402,TUB,8,-2.5379,16,-1.6059,74,0.79154,40,-0.2277,55,0.29679,61,0.53582,25,-0.9348,59,0.46835
ENSG00000166405,RIC3,29,-0.4057,30,-0.3636,12,-1.7064,26,-0.5836,90,1.47385,27,-0.5723,30,-0.3424,53,0.64339
ENSG00000166441,RPL27A,702,0.64651,835,0.94415,814,0.90104,236,-1.0784,266,-0.9019,537,0.23157,193,-1.3870,308,-0.7413
ENSG00000166452,AKIP1,5,-1.9628,21,0.03098,29,0.51855,14,-0.5481,20,-0.0761,22,0.11265,18,-0.2164,28,0.54290
ENSG00000175348,TMEM9B,55,0.25390,29,-0.7610,49,0.08425,31,-0.6211,45,-0.0433,42,-0.1987,59,0.37558,58,0.38831
ENSG00000175352,NRIP3,19,-2.0778,41,-0.9574,99,0.44907,126,0.85325,53,-0.5377,92,0.37302,96,0.39299,67,-0.2037
ENSG00000184014,DENND5A,194,1.40182,130,0.68622,86,0.00581,38,-1.2302,35,-1.3484,93,0.14622,73,-0.2542,56,-0.7165
ENSG00000166471,TMEM41B,27,-0.1981,17,-0.8873,23,-0.4800,32,0.05978,64,1.22117,25,-0.3862,47,0.69150,24,-0.4029
ENSG00000205339,IPO7,54,-1.1048,120,0.14511,97,-0.1920,114,0.06544,154,0.55624,97,-0.2239,143,0.42912,111,0.01592
ENSG00000133789,SWAP70,69,0.81575,77,1.01468,42,0.02046,66,0.75455,47,0.16724,11,-2.1008,60,0.58766,17,-1.4311
ENSG00000133812,SBF2,33,0.45522,16,-0.7422,36,0.55170,26,0.07151,83,2.12671,14,-0.9657,12,-1.1599,9,-1.6591
ENSG00000255823,MTRNR2L8,632,-0.5559,1257,0.54651,2399,1.70910,895,-0.0092,402,-1.2490,1265,0.64588,339,-1.5043,273,-1.9525
ENSG00000110315,RNF141,163,1.18107,153,1.07574,64,-0.3559,29,-1.5313,107,0.45756,83,0.05593,30,-1.4973,46,-0.9358
ENSG00000072952,MRVI1,32,0.18179,87,1.98111,84,1.90592,28,-0.0407,10,-1.5080,8,-2.0157,15,-1.0111,6,-2.4540
ENSG00000198730,CTR9,144,0.59305,136,0.49568,59,-0.8336,156,0.72634,108,0.11607,52,-1.1012,169,0.86754,63,-0.7858
ENSG00000110321,EIF4G2,157,-0.8535,136,-1.0715,202,-0.4718,165,-0.7774,264,-0.0490,333,0.37368,287,0.08790,421,0.84263
ENSG00000236287,ZBED5,26,-0.2281,37,0.34954,32,0.11309,19,-0.7315,13,-1.3003,26,-0.2617,43,0.56198,40,0.51131
ENSG00000170242,USP47,274,1.38709,251,1.22923,69,-0.8718,129,0.10363,130,0.11412,58,-1.2221,106,-0.2146,68,-0.9761
ENSG00000050165,DKK3,244,-1.5380,174,-2.0400,566,-0.2474,886,0.47563,722,0.14101,384,-0.9302,996,0.67156,1132,1.05551
ENSG00000133816,MICAL2,14,-3.3369,20,-2.8154,39,-1.8650,120,-0.1822,186,0.53158,146,0.14604,232,0.90804,220,0.95992
ENSG00000197702,PARVA,10,-1.5703,26,-0.1534,36,0.40007,11,-1.4212,28,0.00838,43,0.80306,40,0.56532,22,-0.3927
ENSG00000133794,ARNTL,1,-4.1966,6,-2.2770,29,0.01194,23,-0.3448,71,1.57768,23,-0.3428,22,-0.3628,42,0.75776
ENSG00000148925,BTBD10,13,-2.9749,25,-2.0147,41,-1.2832,95,0.00171,91,-0.0695,114,0.34771,152,0.78022,151,0.90056
ENSG00000197601,FAR1,152,1.67558,33,-0.8680,36,-0.7128,66,0.21855,75,0.43760,27,-1.2285,40,-0.5731,59,0.05336
ENSG00000129083,COPB1,58,0.53255,39,-0.1212,33,-0.3706,40,-0.0516,48,0.23784,34,-0.3310,35,-0.2816,47,0.23635
ENSG00000129084,PSMA1,31,-1.6092,19,-2.3018,59,-0.6466,33,-1.5138,86,-0.0596,105,0.30022,102,0.21878,175,1.37214
ENSG00000110696,C11orf58,283,0.24664,221,-0.1504,266,0.14725,357,0.63250,236,-0.0417,211,-0.2479,250,0.04546,196,-0.3729
ENSG00000110700,RPS13,513,0.13318,856,0.99522,706,0.66157,225,-1.1466,227,-1.1372,646,0.59238,211,-1.2474,345,-0.5454
ENSG00000011405,PIK3C2A,142,1.75072,87,0.85943,65,0.37430,62,0.29064,61,0.26919,20,-1.5398,23,-1.2463,18,-1.6766
ENSG00000070081,NUCB2,87,0.06013,119,0.57530,69,-0.3076,168,1.17701,45,-0.9435,46,-1.0153,108,0.42489,74,-0.2221
ENSG00000006071,ABCC8,17,-0.7960,2,-3.5162,23,-0.3264,24,-0.2736,68,1.50084,27,-0.0765,7,-2.0065,43,0.82458
ENSG00000129159,KCNC1,8,-3.1103,9,-2.9202,28,-1.3301,93,0.53537,59,-0.1824,92,0.61240,73,0.14410,106,0.89097
ENSG00000129158,SERGEF,29,-1.3563,27,-1.4837,79,0.18598,54,-0.4127,35,-1.0657,156,1.65088,54,-0.4160,58,-0.3512
ENSG00000110768,GTF2H1,25,-0.6378,17,-1.2250,24,-0.6935,49,0.40746,75,1.13537,32,-0.2821,25,-0.6223,50,0.49993
ENSG00000134333,LDHA,51,-2.5564,69,-2.0975,105,-1.4850,142,-1.0311,193,-0.5584,315,0.24961,471,0.89359,546,1.39116
ENSG00000074319,TSG101,50,0.03196,41,-0.2920,40,-0.3131,50,0.03595,58,0.25974,45,-0.1465,49,0.01015,56,0.24161
ENSG00000179119,SPTY2D1,39,0.33923,41,0.41455,19,-0.7633,52,0.81426,51,0.76780,20,-0.7832,43,0.49486,16,-1.1448
ENSG00000110786,PTPN5,6,-3.5489,6,-3.5243,66,-0.1048,58,-0.3232,71,0.01900,73,0.06501,64,-0.1596,144,1.45610
ENSG00000166833,NAV2,29,0.26667,45,1.04234,44,0.99934,49,1.17481,34,0.54842,6,-2.1774,12,-1.0369,8,-1.7307
ENSG00000165973,NELL1,4,-3.6437,4,-3.6557,9,-2.6378,41,-0.3904,65,0.32348,37,-0.6385,112,1.25342,112,1.51605
ENSG00000171714,ANO5,0,-7.9326,17,-1.0722,14,-1.3809,10,-1.8059,25,-0.4776,65,1.28018,40,0.24649,53,0.84224
ENSG00000198168,SVIP,527,1.95130,220,0.37027,125,-0.5267,167,-0.0720,178,0.02246,109,-0.8147,115,-0.6557,100,-0.9448
ENSG00000187398,LUZP2,12,-1.4373,36,0.20487,48,0.64094,82,1.60260,31,-0.0300,29,-0.1741,29,-0.1301,12,-1.6163
ENSG00000134343,ANO3,8,-2.6735,10,-2.3517,14,-1.8312,49,0.06247,107,1.38388,34,-0.5466,76,0.77925,70,0.75175
ENSG00000109881,CCDC34,7,-3.7174,53,-0.8418,84,-0.1277,91,-0.0044,105,0.22203,125,0.58615,150,0.81724,86,-0.0931
ENSG00000148943,LIN7C,45,0.42008,25,-0.5052,38,0.16677,26,-0.4513,21,-0.7577,34,-0.0503,52,0.66859,36,0.05075
ENSG00000152219,ARL14EP,14,-1.6732,35,-0.3336,20,-1.1633,89,1.21872,55,0.39957,36,-0.2988,59,0.50913,43,-0.0062
ENSG00000066382,MPPED2,10,-1.0800,1,-4.1518,22,0.07819,31,0.63318,31,0.65705,21,0.02770,16,-0.4385,28,0.52026
ENSG00000170946,DNAJC24,36,0.43972,40,0.61856,21,-0.4243,39,0.56517,65,1.46303,14,-1.0931,8,-1.7531,18,-0.6877
ENSG00000148950,IMMP1L,17,-0.7373,18,-0.6275,48,0.88270,8,-1.8976,13,-1.1833,37,0.54917,15,-0.9120,42,0.78582
ENSG00000049449,RCN1,0,-6.4163,9,-1.9593,85,1.54212,30,-0.2265,39,0.20071,20,-0.8795,1,-4.5377,70,1.42759
ENSG00000149100,EIF3M,60,-0.5623,53,-0.7763,79,-0.1391,66,-0.4245,157,0.99261,88,0.03351,106,0.32138,84,-0.0520
ENSG00000060749,QSER1,33,0.25467,63,1.35963,39,0.52397,48,0.88671,52,1.02327,10,-1.6518,9,-1.7026,8,-1.9201
ENSG00000280798,LINC00294,29,-0.7807,23,-1.1193,34,-0.5157,77,0.78613,47,-0.0357,58,0.36954,53,0.18248,49,0.03399
ENSG00000176102,CSTF3,22,-0.8918,22,-0.9021,57,0.58566,64,0.76128,32,-0.3650,46,0.23202,24,-0.8070,44,0.17299
ENSG00000110422,HIPK3,24,-0.1475,13,-1.0558,33,0.34915,43,0.80049,13,-1.1279,25,-0.0940,26,-0.0432,31,0.30907
ENSG00000110427,KIAA1549L,16,-3.6728,33,-2.6747,165,-0.2491,329,0.88831,270,0.55324,145,-0.4927,270,0.55315,276,0.68685
ENSG00000085063,CD59,44,-1.9646,90,-0.9109,191,0.27441,86,-0.9650,188,0.25241,132,-0.3495,271,0.86376,238,0.74379
ENSG00000110429,FBXO3,10,-2.3922,27,-0.8754,24,-1.0801,61,0.39217,69,0.58199,40,-0.3111,35,-0.4933,87,1.17934
ENSG00000135387,CAPRIN1,82,-0.4289,44,-1.3538,84,-0.3776,86,-0.3549,91,-0.2497,91,-0.2871,142,0.46069,180,1.01239
ENSG00000135372,NAT10,76,1.20935,40,0.13213,21,-0.8712,46,0.34863,74,1.17193,16,-1.4117,32,-0.2050,24,-0.7196
ENSG00000110435,PDHX,32,-0.5543,34,-0.4377,43,-0.0633,22,-1.1246,32,-0.5376,46,0.03363,62,0.53184,67,0.74986
ENSG00000110436,SLC1A2,86,-1.4433,95,-1.2955,1219,3.47802,196,-0.1831,190,-0.2300,64,-2.0035,80,-1.5583,103,-1.2767
ENSG00000166326,TRIM44,362,-0.2447,624,0.64078,350,-0.3002,682,0.79139,390,-0.1299,396,-0.1150,434,0.04377,296,-0.6181
ENSG00000110442,COMMD9,22,-0.8677,22,-0.8628,48,0.36808,13,-1.5917,20,-1.0190,44,0.25076,50,0.42138,60,0.86778
ENSG00000166352,C11orf74,25,-0.4797,5,-2.7144,12,-1.6065,30,-0.2115,35,0.01103,50,0.71285,49,0.57948,44,0.43845
ENSG00000148948,LRRC4C,46,-0.9476,80,-0.0828,49,-0.8344,162,1.08615,140,0.82787,64,-0.4842,124,0.61595,59,-0.6286
ENSG00000166181,API5,63,-0.2965,41,-0.9296,83,0.14573,59,-0.3899,63,-0.2787,56,-0.5324,146,1.10079,95,0.41934
ENSG00000052841,TTC17,54,0.73232,42,0.30068,28,-0.3236,41,0.26135,82,1.48092,32,-0.1213,5,-2.6767,14,-1.4463
ENSG00000149084,HSD17B12,169,0.87654,93,-0.1035,93,-0.1082,71,-0.5240,103,0.04481,53,-1.0569,172,0.90551,94,-0.0986
ENSG00000151348,EXT2,15,-0.6770,1,-3.7621,12,-1.0072,20,-0.2664,35,0.65953,23,0.00814,23,-0.0358,40,1.05567
ENSG00000085117,CD82,110,2.38026,89,1.94351,21,-0.5595,12,-1.3523,34,0.20816,8,-2.0574,9,-1.8291,3,-3.5037
ENSG00000019505,SYT13,17,-3.4390,10,-4.2091,95,-0.8911,179,0.10470,160,-0.0718,239,0.67546,181,0.12168,279,0.99026
ENSG00000175264,CHST1,27,-1.7738,35,-1.4287,72,-0.3048,184,1.24583,84,-0.0669,95,0.13276,76,-0.2331,106,0.34031
ENSG00000121671,CRY2,4,-3.4810,8,-2.6538,74,0.66597,63,0.40043,79,0.78351,43,-0.2216,59,0.31047,58,0.31184
ENSG00000121653,MAPK8IP1,261,0.55892,84,-1.2251,303,0.81266,94,-1.0444,218,0.26424,223,0.34428,108,-0.8467,169,-0.1612
ENSG00000121680,PEX16,35,-0.1472,24,-0.7530,58,0.67084,12,-1.7444,11,-1.9344,48,0.40077,26,-0.5996,62,0.91158
ENSG00000135365,PHF21A,34,0.14457,90,1.83545,41,0.41511,36,0.24526,40,0.38327,14,-1.3551,25,-0.3397,10,-1.8478
ENSG00000149091,DGKZ,93,-1.8597,100,-1.7607,505,0.78129,317,0.00999,475,0.67856,378,0.33906,169,-0.9660,366,0.27719
ENSG00000175224,ATG13,42,-0.6005,40,-0.7016,66,0.08930,19,-1.7753,75,0.30125,74,0.30840,60,-0.0700,87,0.62369
ENSG00000175220,ARHGAP1,51,0.75429,19,-0.7757,46,0.57004,20,-0.7428,45,0.55972,29,-0.1977,17,-0.9267,32,0.02191
ENSG00000175216,CKAP5,129,0.06585,106,-0.2455,84,-0.6082,198,0.77207,91,-0.4892,87,-0.6209,182,0.62689,138,0.19976
ENSG00000149179,C11orf49,15,-2.1513,18,-1.8598,111,0.95003,38,-0.7835,38,-0.7912,68,0.14615,96,0.70310,88,0.62542
ENSG00000149182,ARFGAP2,78,-0.1437,46,-0.9461,75,-0.2025,77,-0.1685,121,0.57755,74,-0.2430,106,0.35175,100,0.29930
ENSG00000134575,ACP2,17,-1.2557,14,-1.5914,26,-0.6578,39,-0.0290,65,0.81476,40,0.03894,47,0.27954,53,0.55988
ENSG00000110514,MADD,36,-1.7985,34,-1.9062,83,-0.5492,141,0.28037,117,-0.0134,152,0.46497,93,-0.3872,188,0.89105
ENSG00000165916,PSMC3,136,-0.5817,110,-0.9063,208,0.08243,114,-0.8557,171,-0.2225,245,0.40112,266,0.49126,238,0.34959
ENSG00000149187,CELF1,48,-1.3501,107,-0.1205,95,-0.3204,222,1.09090,217,1.05302,68,-0.9101,123,0.09251,105,-0.1707
ENSG00000213619,NDUFS3,51,-1.3168,26,-2.3150,83,-0.5901,78,-0.6765,84,-0.5645,137,0.22888,183,0.68168,214,1.13215
ENSG00000110536,PTPMT1,52,0.67791,2,-3.6688,48,0.53735,6,-2.6374,46,0.48228,40,0.29713,25,-0.5107,41,0.35522
