Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000166900,STX3,10,-1.1736,49,1.32087,26,0.24497,29,0.46010,18,-0.2665,26,0.33106,21,-0.0363,17,-0.3523,9,-1.3327,8,-1.4253
ENSG00000166902,MRPL16,35,-0.1613,20,-0.9896,42,0.10941,20,-0.9825,70,0.95239,52,0.50448,51,0.42943,31,-0.3632,29,-0.4553,27,-0.5529
ENSG00000110107,PRPF19,151,0.04159,93,-0.7070,181,0.33436,219,0.64514,222,0.67089,187,0.43756,106,-0.5150,94,-0.6926,121,-0.3032,55,-1.4870
ENSG00000110108,TMEM109,17,-0.7067,17,-0.7285,40,0.60354,34,0.33852,31,0.19992,33,0.33410,21,-0.3932,24,-0.2028,13,-1.1627,39,0.52623
ENSG00000006118,TMEM132A,45,-1.1767,62,-0.6767,128,0.45978,75,-0.3909,99,0.04035,83,-0.2631,95,-0.0259,81,-0.2787,221,1.39370,89,-0.1277
ENSG00000167986,DDB1,78,-0.8319,66,-1.0852,128,-0.0581,203,0.68848,132,-0.0122,192,0.68156,112,-0.2649,90,-0.5998,175,0.44059,94,-0.5441
ENSG00000149476,TKFC,18,0.14184,7,-1.2547,13,-0.3982,42,1.57776,6,-1.5605,15,-0.1999,19,0.24082,23,0.54453,1,-3.3191,22,0.47754
ENSG00000149532,CPSF7,41,-0.2124,57,0.29917,55,0.23980,70,0.64148,56,0.26201,32,-0.6394,47,0.00743,31,-0.6302,56,0.26867,41,-0.2220
ENSG00000167985,SDHAF2,38,-0.0090,16,-1.3452,31,-0.3477,54,0.53554,22,-0.8322,51,0.53553,37,-0.0629,43,0.17681,40,0.05578,39,0.02569
ENSG00000011347,SYT7,283,0.69209,317,0.88582,319,0.89767,349,1.05125,98,-0.9697,125,-0.6624,101,-0.9274,186,0.01370,90,-1.1074,37,-2.4040
ENSG00000134780,DAGLA,37,0.21939,16,-1.0211,50,0.71718,34,0.11164,12,-1.4216,43,0.53821,22,-0.5539,48,0.64795,28,-0.2271,18,-0.8618
ENSG00000124920,MYRF,9,-1.6146,55,1.27514,1,-3.8967,29,0.21252,3,-2.8805,5,-2.4870,0,-5.1901,39,0.67412,2,-3.4620,131,3.10310
ENSG00000134825,TMEM258,27,-2.1090,47,-1.3141,103,-0.1206,92,-0.3035,183,0.81276,137,0.37902,167,0.66058,114,0.03466,70,-0.7205,146,0.43736
ENSG00000168496,FEN1,18,-0.0333,15,-0.3836,26,0.50072,25,0.41929,11,-0.7905,31,0.90895,20,0.06404,10,-0.8805,12,-0.6253,8,-1.1977
ENSG00000134824,FADS2,42,-0.6313,24,-1.4232,36,-0.8312,40,-0.6841,29,-1.1858,49,-0.4140,38,-0.7588,81,0.40147,144,1.39479,157,1.54495
ENSG00000149485,FADS1,48,-0.4292,41,-0.6748,19,-1.8405,53,-0.2796,33,-1.0200,18,-2.0163,25,-1.3951,33,-1.0047,147,1.39821,266,2.59661
ENSG00000221968,FADS3,30,-0.2700,44,0.29731,77,1.24149,53,0.60129,14,-1.4674,24,-0.6936,21,-0.8616,26,-0.5318,51,0.55583,36,-0.0102
ENSG00000167996,FTH1,878,-1.4727,735,-1.7372,1290,-0.8937,1073,-1.1719,1471,-0.6932,2701,0.29163,4932,1.27833,4521,1.12413,1363,-0.8101,3596,0.73068
ENSG00000162174,ASRGL1,74,-0.5818,71,-0.6412,67,-0.7465,67,-0.7286,73,-0.6104,58,-1.0372,153,0.56140,122,0.19560,223,1.20476,222,1.19335
ENSG00000124942,AHNAK,15,-1.5128,25,-0.7671,2,-3.9493,6,-2.7163,5,-3.1568,5,-3.2114,39,-0.0696,24,-0.8143,53,0.39339,273,3.89373
ENSG00000254772,EEF1G,131,-1.2324,120,-1.3638,130,-1.2410,179,-0.7630,324,0.16620,269,-0.1436,521,0.94886,402,0.51323,352,0.29678,518,0.94120
ENSG00000149541,B3GAT3,31,-1.0492,32,-0.9872,62,0.01719,86,0.55669,96,0.73478,46,-0.4657,58,-0.0934,73,0.28557,91,0.63968,50,-0.2955
ENSG00000089597,GANAB,46,-0.1266,24,-1.1140,47,-0.0962,43,-0.2225,76,0.68077,68,0.56140,61,0.32866,11,-2.2921,55,0.15573,49,-0.0067
ENSG00000204922,UQCC3,21,-0.9881,13,-1.7132,37,-0.1033,36,-0.1596,70,0.90768,41,0.06129,54,0.49259,27,-0.5854,44,0.14231,54,0.49694
ENSG00000162191,UBXN1,41,-0.7581,47,-0.5669,73,0.13624,69,0.02984,36,-0.9386,57,-0.2874,95,0.55181,96,0.57747,60,-0.1848,109,0.78648
ENSG00000168000,BSCL2,348,-0.3073,215,-1.0426,723,0.87900,381,-0.1650,686,0.78823,481,0.22745,457,0.12108,249,-0.8194,385,-0.1478,249,-0.8235
ENSG00000162188,GNG3,378,-0.2478,194,-1.2637,512,0.23409,356,-0.3402,500,0.19315,692,0.83852,675,0.68605,341,-0.4064,339,-0.4158,187,-1.3224
ENSG00000214753,HNRNPUL2,232,0.42450,164,-0.1312,160,-0.1683,150,-0.2667,181,0.02686,143,-0.3835,222,0.34879,256,0.58912,141,-0.3677,168,-0.0899
ENSG00000162222,TTC9C,23,0.01922,20,-0.1855,36,0.73487,27,0.23141,40,0.91014,27,0.31098,15,-0.6829,19,-0.3148,11,-1.0993,7,-1.8236
ENSG00000168002,POLR2G,24,-1.0826,29,-0.8357,59,0.28395,47,-0.0962,44,-0.2005,55,0.17624,44,-0.1794,71,0.58454,30,-0.7846,88,0.93619
ENSG00000162231,NXF1,5,-2.1592,31,0.44911,51,1.25414,20,-0.2322,28,0.26107,14,-0.8345,24,0.01947,4,-2.5618,52,1.31873,16,-0.6276
ENSG00000162236,STX5,17,-1.0874,24,-0.6150,44,0.32237,63,0.91463,27,-0.4605,42,0.28034,21,-0.8210,43,0.27086,32,-0.2016,41,0.19174
ENSG00000133316,WDR74,32,0.27825,22,-0.3145,43,0.77939,30,0.18096,28,0.08454,19,-0.5288,36,0.51339,24,-0.1496,27,0.02358,11,-1.2668
ENSG00000168003,SLC3A2,29,-1.1314,28,-1.1381,41,-0.5722,60,0.00516,49,-0.3059,78,0.46671,44,-0.4734,18,-1.8145,167,1.75555,67,0.17785
ENSG00000168539,CHRM1,99,0.52619,81,0.18827,92,0.39955,97,0.49537,60,-0.2672,73,0.04478,44,-0.7388,56,-0.3741,72,0.00332,39,-0.9480
ENSG00000176485,PLAAT3,29,-1.2384,64,-0.0341,36,-0.9085,35,-0.9418,28,-1.3167,44,-0.6553,57,-0.2280,60,-0.1356,35,-0.9648,288,2.72032
ENSG00000184743,ATL3,9,-0.9691,17,-0.0598,13,-0.5464,15,-0.2917,13,-0.4712,21,0.24019,15,-0.3251,12,-0.5785,22,0.30551,41,1.34344
ENSG00000133318,RTN3,2170,0.24696,1141,-0.7588,2604,0.54427,3108,0.84084,1575,-0.2613,3230,1.05375,945,-1.0451,1051,-0.8845,691,-1.5161,713,-1.4688
ENSG00000188070,C11orf95,8,-1.9661,23,-0.4318,64,1.24210,23,-0.4134,27,-0.2050,29,-0.0519,51,0.83976,29,-0.0773,16,-0.9376,34,0.16083
ENSG00000072518,MARK2,47,-0.0457,61,0.35391,67,0.52104,67,0.51001,43,-0.1982,30,-0.8208,63,0.41553,46,-0.0736,44,-0.1469,37,-0.4322
ENSG00000176340,COX8A,121,-1.6327,81,-2.2217,315,-0.1829,225,-0.7020,402,0.20604,482,0.56937,690,1.10723,446,0.37378,321,-0.1513,323,-0.1449
ENSG00000167770,OTUB1,167,0.05904,108,-0.6193,211,0.43669,203,0.37499,130,-0.3239,217,0.54890,135,-0.2726,146,-0.1532,136,-0.2571,97,-0.7798
ENSG00000126500,FLRT1,19,0.07111,22,0.23686,4,-2.0867,49,1.63493,10,-0.8512,24,0.48517,5,-1.8056,23,0.36174,9,-1.0785,13,-0.5756
ENSG00000168439,STIP1,72,-0.2340,61,-0.4816,80,-0.0544,44,-0.9630,189,1.37002,93,0.19988,75,-0.1554,43,-1.0111,109,0.43065,56,-0.6219
ENSG00000149743,TRPT1,7,-1.3183,3,-2.3822,16,-0.1405,2,-2.7235,26,0.63088,22,0.39800,27,0.67676,31,0.90110,18,-0.0113,19,0.12796
ENSG00000149761,NUDT22,27,-0.1180,13,-1.1846,31,0.10018,12,-1.3858,33,0.17338,43,0.70647,43,0.60512,24,-0.3025,14,-1.0871,39,0.45252
ENSG00000110011,DNAJC4,20,-0.9910,21,-0.8987,31,-0.3235,21,-0.9033,53,0.52940,42,0.16766,65,0.86685,41,0.13416,46,0.30829,36,-0.0649
ENSG00000173511,VEGFB,21,-1.7222,12,-2.5619,24,-1.5826,28,-1.3284,75,0.17206,77,0.22813,86,0.38457,103,0.69500,107,0.75363,131,1.09936
ENSG00000173486,FKBP2,9,-2.6344,22,-1.3447,38,-0.5620,36,-0.6197,71,0.42853,77,0.63456,100,0.99412,55,0.01255,42,-0.4202,72,0.43844
ENSG00000173457,PPP1R14B,9,-1.5769,10,-1.4109,16,-0.6515,12,-1.1586,39,0.70639,24,-0.0551,51,1.15529,22,-0.1759,30,0.26742,39,0.71743
ENSG00000002330,BAD,76,-0.5252,34,-1.7028,131,0.33496,72,-0.6026,115,0.12707,108,0.02795,163,0.70119,122,0.22406,115,0.12544,123,0.23764
ENSG00000173264,GPR137,18,-1.1592,16,-1.2652,39,0.03955,36,-0.0821,36,-0.0952,47,0.40105,34,-0.1500,57,0.64876,60,0.75137,26,-0.5741
ENSG00000173153,ESRRA,24,-0.5485,9,-2.0270,31,-0.1477,11,-1.7398,60,0.93058,53,0.80104,49,0.58467,36,0.08221,34,-0.0178,17,-1.0872
ENSG00000173113,TRMT112,54,-1.0177,34,-1.7114,59,-0.9063,92,-0.2146,194,0.99644,166,0.84730,134,0.37813,105,-0.0038,79,-0.4491,78,-0.4680
ENSG00000126432,PRDX5,362,-0.3930,201,-1.2897,428,-0.1322,266,-0.8680,439,-0.0905,696,0.74861,808,0.90502,600,0.40881,229,-1.0926,394,-0.2623
ENSG00000162302,RPS6KA4,29,-0.4439,30,-0.3951,35,-0.1460,42,0.13517,37,-0.0911,37,-0.0901,37,-0.0742,56,0.57932,37,-0.0616,50,0.39647
ENSG00000110076,NRXN2,263,0.49351,248,0.39858,213,0.15413,235,0.30687,125,-0.6770,120,-0.8056,129,-0.6313,216,0.17191,287,0.63427,175,-0.1629
ENSG00000168066,SF1,105,-0.4539,137,-0.0451,195,0.52952,123,-0.2044,187,0.46252,115,-0.3376,108,-0.4104,120,-0.2422,148,0.07770,191,0.49562
ENSG00000168067,MAP4K2,72,0.47961,79,0.63880,28,-0.9634,57,0.09649,31,-0.8144,30,-0.9491,69,0.41808,72,0.48541,74,0.52045,44,-0.3152
ENSG00000133895,MEN1,21,-0.2576,26,0.09369,24,0.00854,41,0.85918,14,-0.8785,43,1.07026,12,-1.0138,13,-0.9265,12,-1.0375,18,-0.4531
ENSG00000110047,EHD1,29,0.45333,27,0.33099,6,-1.8204,24,0.10409,11,-0.9919,20,-0.1686,11,-1.0826,19,-0.2129,18,-0.3384,57,1.59906
ENSG00000110046,ATG2A,10,-0.9137,24,0.41021,13,-0.5776,18,-0.0447,5,-1.9602,17,-0.1676,13,-0.5870,30,0.78137,29,0.71379,29,0.71394
ENSG00000068971,PPP2R5B,48,-0.3165,38,-0.6958,52,-0.2060,77,0.42670,68,0.23051,68,0.25002,56,-0.0758,73,0.35172,65,0.14937,36,-0.7653
ENSG00000213465,ARL2,112,-0.4134,86,-0.8101,131,-0.1651,156,0.10672,167,0.21997,177,0.34935,165,0.20297,144,-0.0114,129,-0.1897,157,0.12059
ENSG00000110025,SNX15,13,-0.6256,10,-1.0017,19,-0.0389,23,0.21660,22,0.13948,18,-0.2021,20,0.05116,16,-0.3761,32,0.78364,28,0.51925
ENSG00000168061,SAC3D1,14,-0.8624,13,-0.9497,8,-1.6128,27,0.16189,23,-0.1179,38,0.82260,19,-0.3959,50,1.18132,21,-0.2514,18,-0.4806
ENSG00000162300,ZFPL1,10,-1.1234,15,-0.5490,19,-0.2019,17,-0.3486,38,0.94376,26,0.36524,33,0.72340,15,-0.5201,23,0.15186,11,-0.9694
ENSG00000149823,VPS51,57,-0.9293,45,-1.2845,107,0.05425,129,0.35029,135,0.42582,115,0.18565,94,-0.1425,131,0.37385,107,0.05980,104,0.00491
ENSG00000149809,TM7SF2,67,-0.1268,67,-0.1207,91,0.37112,84,0.24083,64,-0.1911,97,0.53502,55,-0.4168,65,-0.1747,44,-0.7719,65,-0.1786
ENSG00000149806,FAU,127,-1.9481,153,-1.6689,315,-0.5806,289,-0.7137,423,-0.1209,440,-0.0673,1038,1.37929,759,0.82921,418,-0.1409,626,0.50741
ENSG00000162298,SYVN1,4,-2.6614,10,-1.3491,40,0.80826,21,-0.2070,25,0.07255,29,0.33396,24,-0.0360,22,-0.1564,31,0.37315,32,0.42124
ENSG00000149792,MRPL49,17,-0.3506,17,-0.3116,19,-0.1556,36,0.89310,19,-0.1275,28,0.53600,25,0.27667,9,-1.1761,11,-0.9079,19,-0.1039
ENSG00000014216,CAPN1,14,-1.3129,14,-1.3105,49,0.61999,27,-0.3221,39,0.25996,61,1.13598,26,-0.4121,28,-0.2800,17,-1.0045,32,-0.0741
ENSG00000133884,DPF2,12,-1.0681,29,0.31299,22,-0.1445,25,0.06073,38,0.72457,24,-0.0306,28,0.23472,13,-0.8944,20,-0.2961,30,0.36996
ENSG00000245532,NEAT1,55,-1.0289,352,2.09543,3,-5.0628,16,-2.7861,36,-1.6286,26,-2.2219,65,-0.7659,27,-2.0567,197,1.00922,369,2.18943
ENSG00000251562,MALAT1,2331,-2.3946,87966,4.57265,2557,-2.2583,2726,-2.1642,3127,-1.9616,1632,-3.0497,4347,-1.4717,1448,-3.0915,9311,-0.3123,7850,-0.5765
ENSG00000142186,SCYL1,33,-0.8288,19,-1.6861,85,0.63821,39,-0.5851,87,0.66164,73,0.44052,57,-0.0239,64,0.16875,42,-0.5006,60,0.06163
ENSG00000168056,LTBP3,25,-1.0668,38,-0.4754,55,0.10896,28,-0.9437,55,0.10482,46,-0.1918,54,0.07851,61,0.28122,67,0.41464,90,0.92024
ENSG00000176973,FAM89B,18,-1.2632,11,-1.9603,61,0.65225,50,0.30943,35,-0.2328,40,-0.0202,68,0.83941,39,-0.0698,40,-0.0185,46,0.18536
ENSG00000173442,EHBP1L1,29,-0.5075,26,-0.6447,76,1.04991,41,0.02459,41,0.05467,27,-0.6690,75,1.03144,24,-0.7755,33,-0.2867,41,0.03492
ENSG00000173327,MAP3K11,14,-0.3553,30,0.85244,10,-0.9349,23,0.37599,9,-1.0093,8,-1.3146,13,-0.5123,19,0.13500,10,-0.9029,53,1.85333
ENSG00000197136,PCNX3,17,-0.5715,19,-0.4063,33,0.42346,35,0.50702,52,1.18384,31,0.34507,15,-0.8199,19,-0.4501,12,-1.1229,15,-0.8333
ENSG00000173039,RELA,11,-0.6393,5,-1.6841,14,-0.2677,18,0.12008,16,-0.1093,13,-0.4178,23,0.46339,14,-0.2776,24,0.51877,35,1.17901
ENSG00000172977,KAT5,20,-0.8711,28,-0.4185,36,-0.0166,33,-0.1541,53,0.60086,46,0.41191,42,0.22123,24,-0.6021,47,0.41998,25,-0.5961
ENSG00000172922,RNASEH2C,15,-1.3772,20,-0.9192,49,0.45474,18,-1.1089,59,0.75373,34,-0.1384,47,0.37497,52,0.55859,30,-0.3116,48,0.41814
ENSG00000172757,CFL1,732,-0.1183,453,-0.8606,896,0.20254,963,0.31991,681,-0.2322,1077,0.57034,815,0.05208,696,-0.1986,616,-0.3876,674,-0.2487
ENSG00000172803,SNX32,13,-0.9252,22,-0.1336,70,1.84603,34,0.55953,46,1.06538,8,-1.7799,12,-1.0242,10,-1.2847,36,0.64936,4,-2.4610
ENSG00000172500,FIBP,49,-0.9074,65,-0.4910,114,0.39638,71,-0.3610,101,0.19537,116,0.48513,123,0.52395,78,-0.2157,84,-0.0879,62,-0.5620
ENSG00000175602,CCDC85B,334,-0.4586,219,-1.1052,384,-0.2410,402,-0.1694,357,-0.3541,493,0.17127,753,0.85145,754,0.85363,313,-0.5614,424,-0.0877
ENSG00000175573,C11orf68,62,-0.2163,43,-0.7948,82,0.21574,66,-0.1228,85,0.28117,91,0.43680,75,0.07135,70,-0.0324,62,-0.2192,59,-0.2975
ENSG00000175550,DRAP1,80,-0.6517,37,-1.8148,85,-0.5689,77,-0.7226,123,0.00400,137,0.20174,234,1.07092,185,0.66397,105,-0.2381,147,0.29090
ENSG00000175467,SART1,21,-0.6321,24,-0.4312,55,0.87983,27,-0.2587,50,0.71983,21,-0.6836,27,-0.2537,21,-0.6313,49,0.68580,35,0.12386
ENSG00000175376,EIF1AD,27,0.42311,17,-0.3080,31,0.65691,37,0.96210,18,-0.1576,18,-0.2301,12,-0.8268,18,-0.1812,19,-0.1298,11,-0.9853
ENSG00000175334,BANF1,39,-1.0227,21,-1.8840,60,-0.3500,49,-0.6766,138,0.99276,83,0.18094,90,0.29256,62,-0.3014,106,0.54890,96,0.39339
ENSG00000087365,SF3B2,262,0.64229,191,0.12905,132,-0.4524,184,0.06718,231,0.43499,145,-0.3365,119,-0.6059,107,-0.7782,198,0.18422,225,0.39152
ENSG00000175115,PACS1,56,0.25101,51,0.09767,63,0.44107,67,0.54402,39,-0.3301,39,-0.3488,27,-0.8649,53,0.14752,59,0.33337,34,-0.5415
ENSG00000174996,KLC2,87,-0.4481,52,-1.2335,141,0.30972,117,0.00201,117,0.01110,180,0.81327,146,0.35740,115,-0.0137,91,-0.3900,54,-1.1665
ENSG00000174903,RAB1B,75,-0.2210,68,-0.3667,91,0.09252,108,0.36152,93,0.12137,79,-0.1473,85,-0.0268,88,0.03244,80,-0.1058,101,0.25181
ENSG00000174871,CNIH2,53,-0.9497,31,-1.7568,96,-0.0512,78,-0.3625,135,0.49449,89,-0.1869,177,0.95717,152,0.69068,98,-0.0203,91,-0.1300
ENSG00000174851,YIF1A,7,-1.8387,20,-0.2443,15,-0.6279,37,0.76062,18,-0.3595,9,-1.4582,24,0.05671,17,-0.4954,38,0.79206,61,1.61215
ENSG00000179292,TMEM151A,70,-0.1773,67,-0.2315,89,0.21331,110,0.54649,60,-0.4239,95,0.34917,31,-1.4173,91,0.24069,72,-0.1385,81,0.05160
ENSG00000174684,B4GAT1,381,-0.0299,232,-0.7949,646,0.83286,590,0.68269,465,0.28830,471,0.34901,217,-0.9012,285,-0.4806,356,-0.1348,154,-1.4130
ENSG00000174547,MRPL11,7,-1.7927,7,-1.9251,29,0.25809,9,-1.5294,27,0.14059,40,0.88636,39,0.74188,33,0.47465,17,-0.5583,23,-0.0757
ENSG00000174516,PELI3,33,-0.4358,19,-1.2524,51,0.25166,44,0.04472,37,-0.2437,63,0.68950,46,0.09242,65,0.66029,27,-0.6969,28,-0.6903
ENSG00000174483,BBS1,9,-1.4489,11,-1.1661,30,0.36102,15,-0.7549,40,0.81146,29,0.29458,21,-0.2195,32,0.44499,25,0.06926,25,0.06833
ENSG00000174165,ZDHHC24,29,0.00012,22,-0.4266,32,0.15107,39,0.48409,29,0.01590,16,-0.9122,17,-0.8373,44,0.70280,25,-0.2025,47,0.78313
ENSG00000174080,CTSF,84,-0.7456,95,-0.5562,154,0.20261,136,0.00125,149,0.14440,132,-0.0503,128,-0.0908,94,-0.5700,242,0.94833,148,0.13510
ENSG00000173992,CCS,26,-0.2058,23,-0.4164,22,-0.4362,24,-0.3347,42,0.54167,35,0.29141,30,0.03716,34,0.22111,29,-0.0240,26,-0.1948
ENSG00000239306,RBM14,31,-0.4321,39,-0.0966,37,-0.1898,41,-0.0183,59,0.56433,37,-0.1984,48,0.24560,39,-0.0842,53,0.37999,35,-0.2694
ENSG00000173933,RBM4,46,-0.9229,66,-0.3708,90,0.11789,123,0.63459,129,0.70888,94,0.21514,71,-0.2472,37,-1.2200,102,0.31814,65,-0.3972
ENSG00000173914,RBM4B,21,0.28708,8,-1.2297,24,0.50637,12,-0.6364,22,0.35368,25,0.62643,8,-1.1649,6,-1.5578,20,0.16661,23,0.45217
ENSG00000173898,SPTBN2,142,-0.0109,121,-0.2662,157,0.14937,143,-0.0047,109,-0.4194,88,-0.8131,244,0.86868,197,0.51257,127,-0.1935,159,0.16741
ENSG00000173599,PC,28,-0.6098,23,-0.8953,27,-0.6578,35,-0.2858,39,-0.0986,38,-0.1503,74,0.93491,45,0.13597,48,0.24492,62,0.63458
ENSG00000173621,LRFN4,38,0.40453,23,-0.4079,41,0.52910,50,0.83927,46,0.69180,25,-0.2697,27,-0.1477,18,-0.7874,20,-0.6311,14,-1.1810
ENSG00000173227,SYT12,80,0.54201,78,0.48341,61,0.10317,90,0.73165,60,0.07805,46,-0.3875,27,-1.1266,65,0.19825,56,-0.0428,22,-1.4648
ENSG00000173120,KDM2A,68,0.47845,80,0.76591,49,-0.0313,61,0.31786,53,0.08542,37,-0.5233,37,-0.4564,38,-0.4470,48,-0.0619,43,-0.2233
ENSG00000173020,GRK2,119,-0.0230,109,-0.1613,136,0.18527,134,0.17218,93,-0.4004,89,-0.5139,120,-0.0060,165,0.49953,156,0.40690,117,-0.0446
ENSG00000172932,ANKRD13D,35,-0.2995,34,-0.3638,65,0.67046,27,-0.6887,59,0.49391,39,-0.1700,46,0.09575,35,-0.3055,56,0.42985,37,-0.2306
ENSG00000175482,POLD4,18,-0.4464,13,-0.9252,19,-0.3204,16,-0.5652,27,0.22627,24,-0.0079,25,0.04654,38,0.73601,16,-0.6294,43,0.94376
ENSG00000172531,PPP1CA,76,0.03415,69,-0.1367,68,-0.1475,96,0.40525,91,0.30765,89,0.30618,63,-0.2670,70,-0.0946,44,-0.8078,67,-0.1643
ENSG00000172508,CARNS1,12,-1.5679,64,1.03511,0,-6.0569,34,-0.0297,6,-2.4693,12,-1.7269,0,-6.6970,36,0.06662,1,-5.2077,201,3.48063
ENSG00000110711,AIP,13,-1.7750,14,-1.6762,44,0.06666,30,-0.5539,75,0.93689,40,-0.0996,53,0.36021,63,0.62466,39,-0.1469,56,0.44838
ENSG00000110697,PITPNM1,40,-0.0538,12,-1.8780,18,-1.2534,24,-0.8463,21,-1.0225,47,0.19565,54,0.41547,106,1.56892,39,-0.1171,52,0.33514
ENSG00000167797,CDK2AP2,12,-1.0390,16,-0.5885,14,-0.7556,16,-0.5246,9,-1.3906,24,0.03966,46,1.11387,30,0.40502,29,0.33766,36,0.71022
ENSG00000084207,GSTP1,47,-1.6944,77,-0.9593,101,-0.5568,88,-0.7599,144,-0.0002,130,-0.1815,230,0.75939,142,-0.0258,222,0.69856,275,1.06609
ENSG00000167792,NDUFV1,181,-0.4088,139,-0.8111,273,0.23922,231,-0.0268,346,0.63013,319,0.55953,209,-0.1812,239,0.03123,168,-0.5177,158,-0.6150
ENSG00000110717,NDUFS8,59,-1.2767,57,-1.3187,113,-0.2925,103,-0.4297,222,0.79614,140,0.04530,259,1.06487,158,0.23595,148,0.12992,98,-0.5070
ENSG00000110721,CHKA,17,-0.8738,28,-0.0572,39,0.46696,27,-0.1416,44,0.63345,18,-0.7798,36,0.30093,19,-0.6281,56,1.06576,20,-0.5584
ENSG00000110066,KMT5B,60,0.04693,93,0.76316,50,-0.2257,65,0.18835,61,0.07898,25,-1.3840,58,0.00244,24,-1.3265,88,0.67183,89,0.69572
ENSG00000171067,C11orf24,15,-0.3828,14,-0.5065,13,-0.6691,39,1.10676,21,0.13608,26,0.48900,18,-0.1162,22,0.19222,5,-2.0230,17,-0.2237
ENSG00000110075,PPP6R3,19,-1.0215,54,0.63873,46,0.35425,39,0.10640,52,0.56331,29,-0.3971,25,-0.5566,20,-0.9123,46,0.35322,43,0.26533
ENSG00000110090,CPT1A,17,-0.3289,21,0.02667,7,-1.5243,5,-2.0823,15,-0.5367,32,0.74692,13,-0.7767,16,-0.4237,24,0.18292,50,1.44977
ENSG00000197345,MRPL21,74,-0.2413,46,-0.9662,95,0.15277,62,-0.5061,105,0.30989,127,0.71487,95,0.14990,81,-0.0928,74,-0.2350,63,-0.5002
ENSG00000110092,CCND1,9,-1.0805,19,0.05396,0,-5.0747,5,-2.0019,35,1.03328,4,-2.4767,25,0.49069,24,0.37301,22,0.29871,58,1.94364
ENSG00000131626,PPFIA1,76,0.06094,154,1.24381,31,-1.3103,47,-0.6693,44,-0.7707,40,-0.9929,34,-1.1781,62,-0.2680,144,1.11960,131,0.95986
ENSG00000085733,CTTN,74,-0.1319,95,0.25600,125,0.70428,86,0.09744,93,0.22299,77,-0.0773,50,-0.7261,95,0.25714,78,-0.0584,38,-1.1516
ENSG00000162105,SHANK2,54,-0.5414,85,0.16529,105,0.51685,85,0.16543,88,0.23063,51,-0.6940,80,0.06446,82,0.11615,92,0.30023,68,-0.1823
ENSG00000172893,DHCR7,32,0.17155,21,-0.4612,16,-0.8843,23,-0.3396,4,-2.6979,50,1.03679,15,-1.0080,31,0.09442,17,-0.7812,58,1.12726
ENSG00000137522,RNF121,28,0.23003,22,-0.1380,33,0.50655,34,0.52385,18,-0.4846,27,0.20974,16,-0.6790,34,0.51720,16,-0.5894,12,-1.1139
ENSG00000137497,NUMA1,66,-0.2109,132,0.91724,88,0.24626,55,-0.4821,73,-0.0608,36,-1.2380,32,-1.3237,76,0.00238,125,0.81259,114,0.65864
ENSG00000149357,LAMTOR1,80,-0.5371,37,-1.6742,118,0.08031,107,-0.0835,126,0.18452,131,0.27188,151,0.46930,105,-0.1013,113,0.01166,138,0.32400
ENSG00000110200,ANAPC15,29,-0.9009,13,-2.0499,37,-0.5034,36,-0.5388,62,0.28945,56,0.15009,74,0.59212,110,1.26079,43,-0.2775,50,-0.0503
ENSG00000162129,CLPB,63,0.05895,54,-0.1732,47,-0.4063,55,-0.1449,66,0.14052,61,0.00602,65,0.12087,53,-0.2110,82,0.48493,59,-0.0335
ENSG00000186642,PDE2A,79,-0.6673,85,-0.5562,269,1.31715,196,0.77230,87,-0.5319,75,-0.8178,144,0.26330,111,-0.1499,156,0.39389,66,-0.9528
ENSG00000214530,STARD10,29,-0.6790,31,-0.5457,32,-0.4910,63,0.56695,48,0.12011,57,0.43543,36,-0.3455,63,0.54942,31,-0.5403,43,-0.0589
ENSG00000137478,FCHSD2,25,-0.1354,28,0.03853,6,-2.2828,15,-0.8467,28,0.03847,23,-0.2796,18,-0.5888,54,1.14193,10,-1.4258,67,1.52709
ENSG00000110237,ARHGEF17,54,-0.2984,54,-0.3028,96,0.62195,73,0.17007,60,-0.1282,84,0.45967,46,-0.5402,78,0.28527,45,-0.5769,44,-0.6068
ENSG00000054965,FAM168A,94,-0.4106,94,-0.4015,106,-0.2168,142,0.24449,146,0.28052,121,-0.0094,108,-0.1978,131,0.10563,148,0.31231,131,0.11266
ENSG00000021300,PLEKHB1,28,-2.5835,90,-0.8686,29,-2.5268,61,-1.4687,73,-1.1916,95,-0.8618,249,0.73566,293,1.01176,109,-0.5863,623,2.46579
ENSG00000175582,RAB6A,303,0.09464,212,-0.4625,363,0.38547,236,-0.2954,360,0.37448,384,0.54246,255,-0.1784,223,-0.3884,245,-0.2377,174,-0.7708
ENSG00000175581,MRPL48,22,-0.3970,10,-1.5704,26,-0.1482,17,-0.7644,34,0.28209,41,0.67895,37,0.42158,31,0.12792,31,0.17288,21,-0.4161
