Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4to10,Feature log2 fold change topic 4to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000105793,GTPBP10,34,0.13960,35,0.37421,17,-0.9117,22,-0.5977
ENSG00000157224,CLDN12,25,0.56232,17,-0.3272,27,0.55224,12,-0.6744
ENSG00000058091,CDK14,161,-0.1143,210,0.72529,41,-2.1434,118,-0.6178
ENSG00000127989,MTERF1,6,-0.5763,10,0.22229,7,-0.4608,12,0.45003
ENSG00000127914,AKAP9,388,-0.8136,863,1.41750,344,-0.8855,215,-1.6721
ENSG00000001630,CYP51A1,170,0.29414,141,-0.0970,233,0.74912,82,-0.9411
ENSG00000001631,KRIT1,31,-0.5520,52,0.75160,25,-0.7927,33,-0.3932
ENSG00000001629,ANKIB1,50,-1.3256,127,0.50548,144,0.43296,120,0.15604
ENSG00000157259,GATAD1,44,-0.6432,74,0.57398,90,0.56511,38,-0.8007
ENSG00000127980,PEX1,21,-0.1163,21,-0.1505,27,0.28961,26,0.25562
ENSG00000127993,RBM48,19,0.11256,19,0.21420,7,-1.4046,17,-0.0488
ENSG00000234545,FAM133B,133,-0.2787,178,0.48745,179,0.22838,92,-0.8399
ENSG00000105810,CDK6,10,-0.7976,20,0.90757,9,-0.7855,12,-0.4106
ENSG00000004766,VPS50,60,0.88549,37,-0.1289,34,-0.2028,15,-1.5179
ENSG00000127920,GNG11,6,-1.4006,8,-1.3270,38,1.64771,34,1.71323
ENSG00000105829,BET1,10,-0.1711,12,0.16897,7,-0.7157,12,0.21157
ENSG00000127995,CASD1,71,-0.1204,89,0.55868,50,-0.6494,50,-0.6925
ENSG00000127990,SGCE,32,0.00614,33,0.13216,39,0.32819,23,-0.5185
ENSG00000242265,PEG10,156,-0.0530,184,0.48336,81,-1.0323,121,-0.4616
ENSG00000158528,PPP1R9A,232,-0.6020,452,1.35138,76,-2.1728,144,-1.3108
ENSG00000105854,PON2,9,-2.7663,18,-2.3150,379,3.99779,65,0.43036
ENSG00000004799,PDK4,3,-2.3126,13,0.03232,43,1.94642,13,0.02290
ENSG00000158560,DYNC1I1,344,0.29329,356,0.66663,71,-2.1457,121,-1.4266
ENSG00000127922,SEM1,128,0.37537,91,-0.4167,144,0.49151,102,-0.0586
ENSG00000231764,DLX6-AS1,22,-1.7530,61,-0.0910,76,0.28688,124,1.25927
ENSG00000006128,TAC1,83,0.60729,66,0.24470,8,-2.9367,37,-0.7870
ENSG00000164715,LMTK2,93,0.98882,54,-0.2131,29,-1.0304,32,-0.9501
ENSG00000205356,TECPR1,39,-0.0956,43,0.13644,27,-0.6544,45,0.15800
ENSG00000164713,BRI3,80,0.56960,39,-1.1112,96,0.73522,86,0.62874
ENSG00000106236,NPTX2,69,0.48026,60,0.37397,17,-1.7386,27,-1.0895
ENSG00000166448,TMEM130,494,0.63956,366,0.07391,125,-1.5934,240,-0.6559
ENSG00000196367,TRRAP,15,-0.1731,18,0.37755,18,0.16686,11,-0.6816
ENSG00000198742,SMURF1,11,-0.9697,26,1.03323,14,-0.4751,13,-0.6199
ENSG00000241685,ARPC1A,147,0.42795,114,-0.0949,55,-1.1426,118,0.00196
ENSG00000130429,ARPC1B,18,0.39699,9,-1.1931,30,1.17679,21,0.63717
ENSG00000106244,PDAP1,119,-0.3929,164,0.34095,127,-0.2359,146,-0.0257
ENSG00000106245,BUD31,85,0.39003,63,-0.2858,56,-0.3426,76,0.14239
ENSG00000160917,CPSF4,21,0.00875,17,-0.5441,38,0.98840,24,0.28927
ENSG00000241468,ATP5MF,283,0.68626,155,-0.7013,134,-0.6228,268,0.50711
ENSG00000196652,ZKSCAN5,12,-0.2471,14,0.03209,14,0.06052,16,0.21533
ENSG00000221909,FAM200A,10,-0.0751,14,0.83055,1,-2.6590,6,-0.8686
ENSG00000197343,ZNF655,47,0.16086,40,-0.2241,60,0.51976,40,-0.1305
ENSG00000146833,TRIM4,5,-1.0849,12,0.65044,9,-0.2144,11,0.09154
ENSG00000106261,ZKSCAN1,116,-0.8323,235,0.89296,209,0.18844,102,-0.9708
ENSG00000166526,ZNF3,10,-0.4617,14,0.15516,23,0.92409,10,-0.4212
ENSG00000168090,COPS6,141,0.63307,88,-0.4365,65,-0.6863,113,0.17463
ENSG00000166508,MCM7,9,-0.4735,11,-0.2096,28,1.30429,12,-0.0494
ENSG00000106290,TAF6,36,0.63775,18,-0.9988,35,0.45627,36,0.55287
ENSG00000214309,MBLAC1,8,-0.0468,8,-0.2395,3,-1.5296,14,0.87346
ENSG00000188186,LAMTOR4,186,0.50448,115,-0.6317,198,0.50213,156,0.13429
ENSG00000146826,MAP11,20,0.34073,16,-0.0751,5,-1.7243,19,0.21824
ENSG00000239521,CASTOR3,55,-0.4116,74,0.17513,87,0.35487,68,-0.0294
ENSG00000121716,PILRB,8,-0.4362,11,-0.0708,24,1.24431,9,-0.3162
ENSG00000078487,ZCWPW1,6,-0.8675,10,0.13887,20,1.13100,9,-0.1336
ENSG00000146834,MEPCE,39,0.31918,29,-0.3337,32,-0.0248,37,0.18438
ENSG00000166925,TSC22D4,36,-1.8592,70,-1.1684,545,2.85818,148,0.50662
ENSG00000166924,NYAP1,15,-0.3329,19,0.34434,13,-0.4775,18,0.00403
ENSG00000106351,AGFG2,12,0.36312,8,-0.6259,23,1.25535,8,-0.3463
ENSG00000077080,ACTL6B,102,1.00923,56,-0.3151,16,-2.0064,48,-0.4254
ENSG00000172354,GNB2,153,0.35215,123,-0.0993,119,-0.1082,108,-0.2827
ENSG00000146830,GIGYF1,13,-0.1655,16,0.27011,15,0.07101,12,-0.3618
ENSG00000172336,POP7,72,1.24368,30,-0.7441,19,-1.0799,35,-0.2059
ENSG00000087087,SRRT,33,-0.0688,38,0.38776,40,0.24176,18,-0.9928
ENSG00000087085,ACHE,33,0.95676,17,-0.4208,20,-0.0599,12,-0.8381
ENSG00000227053,AC105446.1,20,1.15990,7,-1.1624,0,-4.8412,19,0.89862
ENSG00000169871,TRIM56,3,-2.6192,16,-0.0102,52,1.93610,18,0.22204
ENSG00000106367,AP1S1,190,0.90971,97,-0.6195,23,-2.4650,153,0.39609
ENSG00000128564,VGF,296,1.53258,117,-0.6325,44,-1.7967,79,-1.0152
ENSG00000106400,ZNHIT1,98,0.10441,86,-0.2429,71,-0.4039,121,0.46350
ENSG00000214253,FIS1,209,0.27187,148,-0.5765,175,-0.0593,261,0.64273
ENSG00000128581,IFT22,47,-0.0827,51,0.12488,28,-0.8367,56,0.22023
ENSG00000160963,COL26A1,30,1.22438,12,-0.7789,5,-1.6206,17,0.03235
ENSG00000233123,LINC01007,28,1.94456,4,-2.2804,0,-6.7519,21,1.02215
ENSG00000257923,CUX1,32,-1.0607,61,0.14404,114,1.07608,61,0.08495
ENSG00000128563,PRKRIP1,23,-0.2296,28,0.25782,27,0.04679,22,-0.2257
ENSG00000160991,ORAI2,40,-0.9466,91,1.08712,52,-0.4178,42,-0.8081
ENSG00000160993,ALKBH4,18,0.16522,14,-0.3809,27,0.81576,15,-0.0680
ENSG00000161036,LRWD1,15,1.00271,7,-0.6528,7,-0.3292,8,-0.2030
ENSG00000005075,POLR2J,49,0.17797,31,-0.9477,66,0.61614,74,0.92371
ENSG00000285437,POLR2J3,8,-1.7811,34,1.50321,29,0.31123,9,-1.5573
ENSG00000170632,ARMC10,71,0.60095,50,-0.1304,43,-0.3129,37,-0.5793
ENSG00000161048,NAPEPLD,97,0.36989,86,0.25097,34,-1.2655,55,-0.6193
ENSG00000105819,PMPCB,96,0.83570,57,-0.3206,34,-0.9546,52,-0.3205
ENSG00000105821,DNAJC2,76,-0.2999,116,0.98391,34,-1.4497,44,-1.1279
ENSG00000161057,PSMC2,87,0.39250,72,0.05948,44,-0.7255,55,-0.4042
ENSG00000189056,RELN,4,-2.8010,1,-4.9056,203,4.22173,52,1.32314
ENSG00000164815,ORC5,28,0.86987,17,-0.0653,4,-1.9915,11,-0.7400
ENSG00000005483,KMT2E,155,-1.2370,425,1.14956,276,-0.2176,204,-0.7279
ENSG00000272918,AC005070.3,16,0.45276,14,0.17156,5,-1.3860,9,-0.5543
ENSG00000135250,SRPK2,389,-0.4698,654,0.98591,147,-1.8560,333,-0.6865
ENSG00000091127,PUS7,9,-0.3323,14,0.99902,5,-1.0717,5,-1.2816
ENSG00000135249,RINT1,11,0.42103,8,-0.2161,8,-0.1932,8,-0.1072
ENSG00000008282,SYPL1,10,-1.0785,12,-1.0095,81,2.59385,21,0.21275
ENSG00000105835,NAMPT,45,0.49760,30,-0.4206,31,-0.1826,38,0.15512
ENSG00000005249,PRKAR2B,166,0.74181,109,-0.1462,40,-1.5791,93,-0.3400
ENSG00000105856,HBP1,12,-0.0785,13,0.06461,20,0.67090,9,-0.5269
ENSG00000164597,COG5,22,0.54328,15,-0.4209,20,0.23373,15,-0.1485
ENSG00000172209,GPR22,85,0.39061,77,0.37488,8,-3.0752,47,-0.6184
ENSG00000075790,BCAP29,196,-0.0510,247,0.73672,80,-1.4052,111,-0.9760
ENSG00000233705,SLC26A4-AS1,94,0.56441,62,-0.3804,35,-1.0380,83,0.28205
ENSG00000091137,SLC26A4,10,0.00956,14,1.22732,0,-4.0062,2,-2.5125
ENSG00000105879,CBLL1,24,0.57446,17,-0.1876,13,-0.4570,15,-0.3093
ENSG00000091140,DLD,118,0.82523,67,-0.4606,64,-0.3176,67,-0.2647
ENSG00000091136,LAMB1,40,1.20547,18,-0.5990,8,-1.5893,19,-0.2955
ENSG00000091129,NRCAM,527,0.27449,500,0.30248,318,-0.5542,267,-0.8770
ENSG00000135241,PNPLA8,72,-0.4279,104,0.40724,106,0.23347,72,-0.4010
ENSG00000177683,THAP5,48,-0.1909,59,0.34388,42,-0.3739,46,-0.2255
ENSG00000128590,DNAJB9,57,0.98971,29,-0.5118,23,-0.6139,28,-0.3475
ENSG00000173114,LRRN3,92,-0.4772,152,0.89575,96,-0.3365,59,-1.1404
ENSG00000128512,DOCK4,87,0.56179,52,-0.6291,95,0.58669,65,-0.0218
ENSG00000198839,ZNF277,29,-0.0549,31,0.02085,45,0.62459,24,-0.4147
ENSG00000006652,IFRD1,30,0.52203,19,-0.5286,35,0.62013,21,-0.1805
ENSG00000146802,TMEM168,13,0.03506,14,0.23626,15,0.18143,8,-0.7148
ENSG00000164603,BMT2,27,0.52834,18,-0.3071,20,-0.0387,18,-0.1879
ENSG00000164604,GPR85,20,-0.3128,24,-0.0152,34,0.57407,25,0.05922
ENSG00000214194,SMIM30,15,-0.7704,23,-0.0993,50,1.20581,26,0.15022
ENSG00000128573,FOXP2,4,-3.1484,53,3.16268,5,-2.7069,8,-2.0511
ENSG00000105976,MET,21,1.25667,9,-0.6571,5,-1.2069,9,-0.3825
ENSG00000198898,CAPZA2,222,0.71352,141,-0.2779,100,-0.6730,131,-0.2801
ENSG00000004866,ST7,15,0.04094,15,0.10488,13,-0.1242,13,-0.1999
ENSG00000077063,CTTNBP2,33,-0.4707,56,0.91972,35,-0.3466,20,-1.2208
ENSG00000128534,LSM8,24,-0.2635,31,0.39579,38,0.46744,16,-0.8570
ENSG00000184408,KCND2,73,0.57635,52,-0.1072,26,-1.0995,47,-0.2383
ENSG00000071243,ING3,16,-0.9971,38,1.03882,23,-0.3093,19,-0.6991
ENSG00000196937,FAM3C,284,0.31428,268,0.34907,77,-1.7194,166,-0.6184
ENSG00000106278,PTPRZ1,33,-2.3217,95,-0.9429,700,2.97412,150,0.17206
ENSG00000008311,AASS,4,-2.9369,23,-0.3549,137,3.04204,13,-1.0989
ENSG00000081803,CADPS2,96,0.01789,124,0.98333,15,-2.7667,35,-1.5792
ENSG00000128609,NDUFA5,475,0.42318,345,-0.3018,200,-0.9871,463,0.33502
ENSG00000106299,WASL,185,0.19360,184,0.31730,84,-1.0449,123,-0.5090
ENSG00000170775,GPR37,15,-1.9456,65,1.17520,67,0.52223,30,-0.7759
ENSG00000048405,ZNF800,9,-1.6172,32,0.95987,16,-0.6993,27,0.15111
ENSG00000004059,ARF5,126,1.12121,56,-0.7532,25,-1.6247,81,0.16941
ENSG00000197157,SND1,54,0.62845,34,-0.3727,35,-0.1693,35,-0.1569
ENSG00000128594,LRRC4,61,0.10980,65,0.44674,23,-1.3769,41,-0.5504
ENSG00000106344,RBM28,30,-0.7910,60,0.87540,58,0.33352,23,-1.1514
ENSG00000106348,IMPDH1,21,0.55318,12,-0.7362,19,0.27868,20,0.37363
ENSG00000165055,METTL2B,17,-0.7507,30,0.39712,45,0.84829,19,-0.5204
ENSG00000273270,AC090114.2,9,-0.0950,9,-0.2992,16,0.74173,11,0.18948
ENSG00000128595,CALU,54,-0.3149,69,0.23768,90,0.54869,49,-0.4427
ENSG00000128596,CCDC136,160,0.11570,163,0.25927,58,-1.4544,140,-0.1300
ENSG00000128524,ATP6V1F,217,0.65368,126,-0.6099,103,-0.6398,198,0.41718
ENSG00000064419,TNPO3,56,0.50239,44,0.03506,32,-0.4780,28,-0.6973
ENSG00000158457,TSPAN33,26,1.21175,11,-0.7742,5,-1.4043,14,0.00155
ENSG00000158467,AHCYL2,19,-0.3398,14,-1.1674,94,2.44434,23,0.00711
ENSG00000128578,STRIP2,15,0.87045,6,-1.1550,19,1.10715,9,-0.0450
ENSG00000240204,SMKR1,15,-0.0778,16,-0.0667,8,-1.0862,22,0.58222
ENSG00000186591,UBE2H,78,-0.0750,82,0.01609,105,0.40199,73,-0.1846
ENSG00000128607,KLHDC10,65,0.11713,65,0.20767,39,-0.6606,51,-0.2773
ENSG00000106477,CEP41,50,0.19068,50,0.33595,32,-0.5160,27,-0.8040
ENSG00000106484,MEST,48,-0.0330,62,0.90195,14,-1.8005,20,-1.4018
ENSG00000270953,AC007938.3,38,-0.1749,56,1.05092,12,-1.9139,16,-1.4833
ENSG00000286214,AUXG01000058.1,871,-0.1399,1244,1.09213,101,-3.3183,393,-1.3995
ENSG00000271204,AC016831.5,3,-1.6437,14,1.86313,11,0.22428,0,-3.6404
ENSG00000231721,LINC-PINT,27,0.40886,21,-0.1279,21,-0.0261,17,-0.3724
ENSG00000128585,MKLN1,64,-0.5562,101,0.51860,99,0.20594,66,-0.4535
ENSG00000128567,PODXL,17,0.28864,6,-1.8956,32,1.31552,30,1.38086
ENSG00000221866,PLXNA4,97,0.53451,79,0.21537,18,-2.0746,49,-0.6722
ENSG00000106554,CHCHD3,25,0.51611,19,-0.1085,9,-1.1436,18,-0.1153
ENSG00000131558,EXOC4,63,0.22615,61,0.30146,32,-0.8470,38,-0.6141
ENSG00000205060,SLC35B4,81,0.56892,64,0.18065,20,-1.6793,38,-0.7546
ENSG00000085662,AKR1B1,131,1.16957,55,-0.8351,57,-0.4112,70,-0.1270
ENSG00000172331,BPGM,24,0.51061,16,-0.3499,15,-0.3075,19,0.06256
ENSG00000122786,CALD1,44,-1.2130,78,-0.4082,380,2.51995,55,-0.8062
ENSG00000105875,WDR91,13,0.71746,7,-0.6586,17,1.00280,6,-0.6851
ENSG00000080802,CNOT4,40,-0.5616,66,0.67973,40,-0.4675,44,-0.3770
ENSG00000155561,NUP205,10,-0.0583,11,0.30187,12,0.22023,6,-0.7431
ENSG00000243317,STMP1,27,0.07906,23,-0.3893,46,0.89191,26,0.00544
ENSG00000105887,MTPN,234,-0.0144,244,0.10632,196,-0.2824,230,-0.0412
ENSG00000105894,PTN,65,-2.4780,238,-0.6172,1256,2.53432,369,0.37991
ENSG00000157680,DGKI,72,-0.5376,132,1.26511,18,-2.5039,48,-1.1214
ENSG00000122779,TRIM24,34,-0.5212,53,0.56576,41,-0.1625,36,-0.3539
ENSG00000122778,KIAA1549,37,-0.1139,48,0.74006,31,-0.3653,15,-1.4764
ENSG00000157741,UBN2,23,-1.4391,72,1.17412,52,-0.0500,35,-0.6918
ENSG00000164898,FMC1,36,0.43776,22,-0.7488,35,0.31785,39,0.52338
ENSG00000146963,LUC7L2,81,-0.9888,167,0.52641,208,0.58658,122,-0.2761
ENSG00000236279,CLEC2L,62,1.11285,29,-0.5609,7,-2.4061,35,-0.0497
ENSG00000064393,HIPK2,45,-2.2851,196,0.26551,387,1.24020,228,0.40275
ENSG00000006459,KDM7A,14,-0.7537,25,0.50926,27,0.34250,18,-0.2926
ENSG00000157800,SLC37A3,28,0.80982,18,-0.1372,8,-1.2152,13,-0.6174
ENSG00000133606,MKRN1,77,0.76032,42,-0.6393,21,-1.4094,70,0.49870
ENSG00000146966,DENND2A,1,-3.2653,14,0.16756,22,0.79688,25,1.06889
ENSG00000133597,ADCK2,32,0.27609,30,0.33730,17,-0.7450,16,-0.8718
ENSG00000090266,NDUFB2,421,0.54594,232,-0.8574,282,-0.1947,490,0.76339
ENSG00000157764,BRAF,72,0.17396,74,0.42917,31,-1.1252,42,-0.7215
ENSG00000090263,MRPS33,99,0.43397,74,-0.2222,68,-0.2298,75,-0.0978
ENSG00000261115,TMEM178B,122,0.82438,77,-0.1593,49,-0.7771,50,-0.7796
ENSG00000006530,AGK,44,1.10044,22,-0.4407,16,-0.7021,16,-0.7495
ENSG00000257093,DENND11,29,-0.3383,38,0.26138,37,0.05987,33,-0.0975
ENSG00000106028,SSBP1,107,0.06541,103,-0.0101,79,-0.4122,111,0.12477
ENSG00000211772,TRBC2,14,0.50789,10,-0.1670,8,-0.5155,10,-0.2043
ENSG00000106123,EPHB6,234,0.01620,281,0.68510,74,-1.7160,136,-0.8744
ENSG00000197448,GSTK1,24,0.21514,19,-0.2910,38,0.91468,16,-0.4447
ENSG00000159784,FAM131B,85,0.75855,49,-0.4957,37,-0.6835,61,0.08038
ENSG00000159840,ZYX,37,-0.0238,39,0.08990,36,-0.0610,35,-0.1088
ENSG00000198420,TCAF1,457,-0.0051,563,0.74916,137,-1.8162,251,-0.9785
ENSG00000174469,CNTNAP2,341,0.67609,242,-0.0017,71,-1.8446,181,-0.4826
ENSG00000055130,CUL1,94,0.81400,58,-0.2421,33,-0.9926,48,-0.4435
ENSG00000155660,PDIA4,24,0.14383,21,-0.1122,41,0.99459,13,-0.8858
ENSG00000197024,ZNF398,13,-0.4592,20,0.41783,14,-0.2862,16,-0.0686
ENSG00000204946,ZNF783,11,-0.0486,12,0.14706,14,0.31820,8,-0.4513
ENSG00000196453,ZNF777,12,-0.4493,17,0.35728,11,-0.4016,16,0.08218
ENSG00000181220,ZNF746,21,0.85679,12,-0.2479,8,-0.7704,9,-0.6196
ENSG00000171130,ATP6V0E2,262,0.47166,168,-0.5675,223,0.12905,243,0.29336
ENSG00000106538,RARRES2,3,-2.1938,10,-0.6244,46,2.23683,18,0.68064
ENSG00000214022,REPIN1,26,-0.0054,19,-0.7839,52,1.11748,36,0.57293
ENSG00000284691,AC073111.4,19,1.01866,10,-0.4178,5,-1.0658,8,-0.4495
ENSG00000055118,KCNH2,21,0.58021,12,-0.6643,8,-0.8964,23,0.66269
ENSG00000197150,ABCB8,20,-0.0580,20,-0.2108,22,0.08536,27,0.39604
ENSG00000164885,CDK5,136,1.08969,64,-0.6383,30,-1.4778,80,-0.0110
ENSG00000164896,FASTK,49,0.35878,33,-0.5875,57,0.55352,46,0.23367
ENSG00000164897,TMUB1,23,0.70369,12,-0.8565,20,0.28232,20,0.34783
ENSG00000133612,AGAP3,168,0.17557,114,-0.7884,232,0.66043,226,0.69482
ENSG00000033050,ABCF2,67,0.84038,39,-0.3874,30,-0.5643,36,-0.3377
ENSG00000033100,CHPF2,23,1.06593,13,-0.0241,2,-2.7703,6,-1.3203
ENSG00000082014,SMARCD3,74,-0.3246,84,-0.1728,140,0.72593,102,0.24257
ENSG00000013374,NUB1,56,-0.7415,111,1.01726,80,-0.0957,40,-1.2066
ENSG00000106615,RHEB,234,0.90817,121,-0.5993,105,-0.5489,147,-0.0333
ENSG00000106617,PRKAG2,53,0.39348,45,0.09904,41,-0.0968,25,-0.8861
ENSG00000239911,PRKAG2-AS1,60,0.41710,46,-0.1407,13,-1.9691,56,0.26211
ENSG00000178234,GALNT11,83,0.48637,65,0.01362,27,-1.2810,54,-0.2814
ENSG00000055609,KMT2C,59,-1.5540,191,0.99883,249,0.84611,73,-1.1201
ENSG00000261455,LINC01003,10,0.03899,7,-0.6478,18,0.94480,12,0.45356
ENSG00000133627,ACTR3B,89,0.82160,54,-0.2543,18,-1.7451,51,-0.2230
ENSG00000130226,DPP6,339,0.93183,186,-0.4160,140,-0.6531,166,-0.4260
ENSG00000273344,PAXIP1-AS1,8,-0.5132,11,0.06801,20,0.98453,9,-0.2251
ENSG00000220575,HTR5A-AS1,29,1.20328,15,-0.1983,0,-7.7998,9,-0.9338
ENSG00000157219,HTR5A,35,1.07669,17,-0.5496,5,-2.0959,20,-0.0453
ENSG00000186480,INSIG1,115,0.00394,119,0.12307,193,0.82533,60,-1.0543
ENSG00000184863,RBM33,22,-0.5782,37,0.75236,25,-0.3115,21,-0.6017
ENSG00000105983,LMBR1,71,1.07613,34,-0.6050,23,-0.8951,37,-0.2129
ENSG00000146909,NOM1,21,-0.1617,24,0.18521,17,-0.4492,24,0.07610
ENSG00000009335,UBE3C,62,0.45380,50,0.06823,25,-0.9941,38,-0.4367
ENSG00000105993,DNAJB6,285,0.14998,285,0.26630,183,-0.5618,193,-0.5139
ENSG00000155093,PTPRN2,186,0.64884,113,-0.4869,97,-0.5020,149,0.17443
ENSG00000117868,ESYT2,39,0.12712,34,-0.1823,36,-0.0118,40,0.17127
ENSG00000126870,WDR60,74,-0.6833,127,0.53922,129,0.26150,87,-0.3775
ENSG00000147364,FBXO25,39,-0.3564,53,0.34552,39,-0.3166,46,-0.0399
ENSG00000180190,TDRP,20,0.77303,11,-0.4203,9,-0.6054,12,-0.1190
ENSG00000104714,ERICH1,27,-0.4140,41,0.63767,24,-0.5117,25,-0.4672
ENSG00000198010,DLGAP2,60,-0.0841,74,0.61337,13,-2.2977,49,-0.3898
ENSG00000182372,CLN8,17,-0.7244,33,0.82351,30,0.20502,14,-0.9689
ENSG00000253982,AC100810.1,20,-0.3141,18,-0.7480,49,1.18798,36,0.76578
ENSG00000104728,ARHGEF10,6,-2.1321,25,0.33869,65,1.72445,18,-0.3610
ENSG00000176595,KBTBD11,138,0.43384,91,-0.5614,130,0.25213,129,0.27008
ENSG00000036448,MYOM2,31,0.34609,27,0.12191,15,-0.8322,20,-0.4171
ENSG00000183117,CSMD1,35,0.48988,30,0.26482,17,-0.7004,12,-1.2467
ENSG00000147316,MCPH1,15,-0.4929,23,0.56166,25,0.36425,12,-0.7959
ENSG00000155189,AGPAT5,65,0.17649,54,-0.2307,93,0.73557,48,-0.3294
ENSG00000275342,PRAG1,27,1.42491,7,-1.5896,8,-0.8485,21,0.71859
ENSG00000147324,MFHAS1,27,-0.4103,34,-0.0083,33,-0.0334,45,0.49106
ENSG00000173273,TNKS,39,-0.0277,40,0.06303,35,-0.1823,39,0.01177
ENSG00000253230,LINC00599,60,0.21183,62,0.47447,26,-1.0918,30,-0.9493
ENSG00000175806,MSRA,44,0.74477,25,-0.4619,16,-0.9389,32,0.12235
ENSG00000254093,PINX1,10,-0.0627,12,0.45597,6,-0.7521,8,-0.4948
ENSG00000171044,XKR6,8,-1.1121,22,1.61901,4,-1.8781,7,-1.1831
ENSG00000104643,MTMR9,95,0.05106,108,0.53779,44,-1.1295,58,-0.7521
ENSG00000154319,FAM167A,1,-3.4640,5,-2.1375,116,4.10610,17,0.21859
ENSG00000154328,NEIL2,53,0.36677,40,-0.2739,46,0.06368,43,-0.0443
ENSG00000079459,FDFT1,136,0.64927,83,-0.4822,180,0.98036,53,-0.9923
ENSG00000164733,CTSB,393,0.89206,215,-0.4745,192,-0.4256,210,-0.3148
ENSG00000283674,AC068587.4,26,-1.0957,74,1.76140,7,-2.8272,21,-1.3377
ENSG00000154359,LONRF1,37,0.17181,37,0.27862,24,-0.5079,23,-0.6152
ENSG00000250305,TRMT9B,13,-1.3096,40,1.24094,30,0.05468,15,-1.0934
ENSG00000164741,DLC1,15,-1.9494,65,1.00132,86,0.87363,31,-0.7879
ENSG00000104723,TUSC3,108,0.63214,84,0.21857,21,-1.9846,44,-0.9472
ENSG00000155970,MICU3,181,0.27988,174,0.35943,36,-2.1806,117,-0.4777
ENSG00000104219,ZDHHC2,22,0.08397,13,-1.2393,57,1.63076,31,0.65751
ENSG00000198791,CNOT7,119,0.21521,112,0.17788,51,-1.1191,94,-0.2101
ENSG00000155975,VPS37A,18,-0.0432,19,0.02109,11,-0.7367,23,0.31817
ENSG00000003987,MTMR7,54,0.79190,34,-0.1806,17,-1.1628,27,-0.4841
ENSG00000129422,MTUS1,28,-1.7724,91,0.33832,227,1.69001,59,-0.5362
ENSG00000078674,PCM1,205,-0.8854,444,1.03420,307,-0.1571,189,-0.9540
ENSG00000104763,ASAH1,137,0.50297,91,-0.4229,139,0.43497,93,-0.2187
ENSG00000156011,PSD3,441,0.18513,408,0.05842,198,-1.0710,414,0.05645
ENSG00000147408,CSGALNACT1,26,-0.6753,43,0.31886,51,0.41332,38,-0.0515
ENSG00000104613,INTS10,45,0.41013,32,-0.3119,31,-0.2304,38,0.11144
ENSG00000175445,LPL,18,1.23952,7,-0.8166,6,-0.7753,9,-0.1538
ENSG00000147416,ATP6V1B2,650,1.13831,342,-0.2896,97,-2.0406,230,-0.8081
ENSG00000061337,LZTS1,40,0.80464,15,-1.3163,13,-1.0925,52,1.23382
ENSG00000254092,AC021613.1,7,-1.5433,24,0.85250,14,-0.4523,21,0.18381
ENSG00000168546,GFRA2,36,0.12475,39,0.45562,17,-1.0543,22,-0.7173
ENSG00000130227,XPO7,54,0.21285,48,-0.0347,42,-0.2252,45,-0.1239
ENSG00000158806,NPM2,80,-0.0421,76,-0.2291,56,-0.5936,119,0.66031
ENSG00000158856,DMTN,313,0.29858,231,-0.4273,248,-0.1190,339,0.41081
ENSG00000158863,FAM160B2,16,-0.1077,14,-0.5517,26,0.63403,25,0.67131
ENSG00000275074,NUDT18,19,0.91677,12,-0.0087,4,-1.6560,6,-1.1506
ENSG00000168453,HR,21,-0.0885,24,0.39376,8,-1.4731,20,-0.0932
ENSG00000168481,LGI3,154,1.24331,75,-0.3889,28,-1.6706,49,-0.9133
ENSG00000168490,PHYHIP,626,0.90735,361,-0.3117,134,-1.6581,338,-0.2870
ENSG00000168495,POLR3D,12,-0.1211,14,0.27400,10,-0.3539,11,-0.1908
ENSG00000104635,SLC39A14,33,1.06837,17,-0.4514,7,-1.4561,16,-0.3617
ENSG00000120910,PPP3CC,19,0.55790,13,-0.1711,13,-0.1283,10,-0.4998
ENSG00000120896,SORBS3,10,-0.3801,8,-1.1205,46,2.15429,16,0.39440
ENSG00000120913,PDLIM2,16,-0.1104,11,-1.0480,25,0.65318,34,1.27781
ENSG00000158941,CCAR2,56,0.64732,40,-0.0252,31,-0.4021,23,-0.9337
ENSG00000147439,BIN3,13,0.66280,8,-0.4102,6,-0.7758,10,0.11057
ENSG00000179388,EGR3,96,0.48640,63,-0.4813,55,-0.4772,94,0.38944
ENSG00000008853,RHOBTB2,72,0.49961,52,-0.2165,59,0.08676,43,-0.4170
ENSG00000147457,CHMP7,50,0.90248,26,-0.5870,40,0.32142,23,-0.5680
ENSG00000104679,R3HCC1,40,0.28506,33,-0.1487,44,0.39097,27,-0.4008
ENSG00000197217,ENTPD4,88,0.41254,76,0.23803,17,-2.0963,53,-0.4647
ENSG00000147454,SLC25A37,22,-0.4800,27,-0.1234,53,0.97606,31,0.12028
ENSG00000272163,AF106564.1,20,0.03782,20,0.09410,2,-3.3492,26,0.47567
ENSG00000104722,NEFM,6103,2.03660,1847,-0.8699,166,-4.0489,889,-1.6821
ENSG00000277586,NEFL,3187,0.86458,2068,-0.0207,375,-2.5670,1326,-0.7432
