Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000150977,RILPL2,12,-0.2036,6,-1.2421,21,0.70121,26,1.06760,18,0.41112,0,-4.8383,14,0.08550,12,-0.1586
ENSG00000184209,SNRNP35,17,-0.3200,15,-0.5078,29,0.46790,20,-0.0732,16,-0.4393,21,-0.0246,18,-0.3313,30,0.61658
ENSG00000188026,RILPL1,44,0.38909,17,-1.1138,34,-0.0320,25,-0.5371,30,-0.2187,25,-0.5024,25,-0.5562,61,1.10560
ENSG00000086598,TMED2,59,-0.5740,109,0.40766,76,-0.1630,99,0.25811,73,-0.2343,72,-0.2497,111,0.50531,68,-0.3833
ENSG00000111364,DDX55,28,0.62546,9,-1.0424,6,-1.7361,29,0.70874,37,1.10719,13,-0.5140,15,-0.3899,18,-0.0827
ENSG00000111361,EIF2B1,9,-1.4773,16,-0.7095,36,0.60228,18,-0.4982,30,0.31589,15,-0.7517,32,0.45117,30,0.35762
ENSG00000111358,GTF2H3,36,0.51581,26,0.01270,28,0.12418,26,0.03058,26,0.03116,16,-0.7272,25,-0.0364,25,-0.0794
ENSG00000119242,CCDC92,122,-0.3695,221,0.58587,121,-0.3770,186,0.30143,208,0.48718,133,-0.2322,144,-0.1254,132,-0.2774
ENSG00000179195,ZNF664,70,0.38809,82,0.66429,60,0.13952,34,-0.7396,33,-0.7684,40,-0.4922,71,0.47173,44,-0.3922
ENSG00000196498,NCOR2,117,0.59631,104,0.39946,74,-0.1546,71,-0.2090,92,0.20131,52,-0.7060,65,-0.3982,87,0.11796
ENSG00000073060,SCARB1,42,0.41882,18,-0.9461,41,0.35742,7,-2.1700,32,-0.0329,45,0.53041,36,0.17670,34,0.09612
ENSG00000150991,UBC,510,-1.0945,572,-0.9194,1021,-0.0159,1128,0.14517,723,-0.5581,1228,0.28271,1362,0.52175,1202,0.28313
ENSG00000150990,DHX37,11,-0.4999,29,1.07720,9,-0.7872,14,-0.1306,18,0.28578,18,0.34046,14,-0.0711,11,-0.5052
ENSG00000184992,BRI3BP,101,-0.1415,121,0.15939,61,-0.9219,119,0.12922,154,0.54757,139,0.38297,96,-0.2352,106,-0.0648
ENSG00000081760,AACS,24,-1.6027,51,-0.4710,51,-0.4528,71,0.05766,76,0.16850,52,-0.4196,104,0.80085,76,0.17951
ENSG00000139364,TMEM132B,124,-0.1301,70,-1.0035,99,-0.4859,168,0.35567,245,0.99871,98,-0.4993,117,-0.2518,154,0.25071
ENSG00000256193,LINC00507,1,-4.7242,0,-8.7089,10,-1.3053,7,-1.8445,4,-2.6461,0,-7.7385,5,-2.5004,103,4.64596
ENSG00000139370,SLC15A4,15,-0.2874,12,-0.6546,16,-0.2714,16,-0.2705,27,0.57849,22,0.28506,26,0.60360,13,-0.5581
ENSG00000151948,GLT1D1,8,-1.8979,23,-0.2973,35,0.33474,50,0.93199,32,0.21584,25,-0.1756,40,0.64991,15,-1.0960
ENSG00000151952,TMEM132D,8,-1.2402,29,0.72030,13,-0.6081,18,-0.0430,33,0.94540,3,-2.5238,24,0.46056,17,-0.1499
ENSG00000060709,RIMBP2,35,-1.1001,56,-0.4016,55,-0.4154,40,-0.9156,112,0.73388,44,-0.7674,83,0.25781,105,0.73089
ENSG00000111450,STX2,40,1.31025,28,0.68105,11,-0.8105,16,-0.1915,37,1.15146,10,-0.9068,12,-0.6549,8,-1.2755
ENSG00000132341,RAN,122,-1.2760,283,0.02236,244,-0.2125,295,0.09066,190,-0.6013,245,-0.2036,371,0.53645,333,0.32977
ENSG00000061936,SFSWAP,91,1.36919,14,-1.6059,20,-1.0498,28,-0.5998,62,0.68194,56,0.52164,25,-0.7981,42,0.07080
ENSG00000198598,MMP17,22,-1.1349,24,-0.9978,25,-0.9332,17,-1.4903,60,0.43437,59,0.38217,72,0.85565,55,0.31787
ENSG00000177169,ULK1,25,-1.0649,39,-0.3687,47,-0.0817,27,-0.9228,59,0.28214,69,0.54705,52,0.10723,61,0.40814
ENSG00000183495,EP400,51,0.23579,36,-0.3278,26,-0.8316,37,-0.2752,59,0.48197,59,0.45869,35,-0.4203,52,0.30446
ENSG00000185163,DDX51,9,-1.8232,18,-0.8451,24,-0.4427,29,-0.1318,35,0.14618,38,0.26270,26,-0.3592,57,1.12868
ENSG00000184967,NOC4L,9,-0.6240,23,0.82640,15,0.08477,17,0.26375,14,-0.0082,6,-1.3452,17,0.33128,11,-0.3458
ENSG00000182870,GALNT9,22,-1.8996,90,0.20536,43,-0.9345,95,0.29450,82,0.05729,105,0.45973,107,0.56063,70,-0.2164
ENSG00000112787,FBRSL1,32,-0.1613,30,-0.2949,58,0.78559,13,-1.5284,22,-0.7771,44,0.32531,36,0.02391,43,0.36056
ENSG00000176894,PXMP2,27,0.65501,9,-1.1234,37,1.17880,19,0.06100,4,-2.1187,18,0.01903,17,-0.0840,16,-0.1805
ENSG00000247077,PGAM5,8,-1.7088,11,-1.2890,23,-0.2387,17,-0.6585,43,0.76999,22,-0.2887,42,0.87506,29,0.12969
ENSG00000176915,ANKLE2,40,-0.1648,44,-0.0379,35,-0.3795,34,-0.4130,59,0.45379,36,-0.3187,41,-0.1420,58,0.47497
ENSG00000090615,GOLGA3,63,-0.1904,85,0.30677,54,-0.4271,77,0.12864,87,0.34151,74,0.06349,75,0.11453,58,-0.3357
ENSG00000196458,ZNF605,62,1.04430,26,-0.3961,19,-0.8366,21,-0.7179,75,1.38319,33,0.01490,22,-0.7261,26,-0.4254
ENSG00000198393,ZNF26,16,0.01221,7,-1.0726,11,-0.5095,5,-1.6932,41,1.66335,28,0.98186,11,-0.5167,12,-0.4530
ENSG00000198040,ZNF84,22,-0.9033,41,0.07848,20,-1.0327,27,-0.5794,53,0.47510,100,1.59852,31,-0.3985,34,-0.2548
ENSG00000090612,ZNF268,28,1.01330,8,-0.8553,14,-0.1577,9,-0.8297,20,0.43050,23,0.70805,9,-0.8717,15,0.04881
ENSG00000196199,MPHOSPH8,503,0.62012,265,-0.4185,181,-1.0002,665,1.10325,548,0.76377,360,0.06727,193,-0.9829,270,-0.4271
ENSG00000121390,PSPC1,56,-0.2625,54,-0.3352,32,-1.1313,95,0.58014,72,0.12325,75,0.20666,66,0.00080,74,0.18965
ENSG00000132950,ZMYM5,62,1.70846,9,-1.3406,12,-1.0058,23,0.03092,32,0.55114,47,1.18634,8,-1.7423,14,-0.7963
ENSG00000121741,ZMYM2,94,0.52409,60,-0.2170,53,-0.4062,60,-0.2061,109,0.76879,65,-0.0846,66,-0.0770,56,-0.3482
ENSG00000121742,GJB6,59,0.62586,8,-2.3718,153,2.45524,15,-1.5302,18,-1.1992,6,-2.6821,16,-1.5172,55,0.59025
ENSG00000165475,CRYL1,81,1.23866,29,-0.4591,52,0.47098,12,-1.7251,23,-0.8237,53,0.51009,24,-0.7859,45,0.25021
ENSG00000032742,IFT88,75,2.07298,28,0.31719,8,-1.5742,19,-0.2694,18,-0.3679,35,0.65558,9,-1.5651,15,-0.7005
ENSG00000278291,AL161772.1,51,-0.7801,72,-0.2239,104,0.36324,78,-0.0989,70,-0.2766,48,-0.8725,103,0.38564,103,0.38318
ENSG00000172458,IL17D,83,0.62270,66,0.25540,128,1.39838,26,-1.1752,38,-0.6165,43,-0.4160,47,-0.3108,43,-0.4890
ENSG00000150459,SAP18,149,-0.4074,178,-0.1243,243,0.37419,230,0.29031,137,-0.5372,194,0.00846,202,0.08352,196,0.03235
ENSG00000173141,MRPL57,72,-0.3886,71,-0.4047,128,0.54578,75,-0.3203,55,-0.7902,128,0.55198,89,-0.0468,104,0.23843
ENSG00000180776,ZDHHC20,78,1.01050,40,-0.0816,17,-1.4051,30,-0.5528,26,-0.7420,82,1.10089,51,0.34001,24,-0.9260
ENSG00000165487,MICU2,43,0.36372,12,-1.5378,38,0.17035,23,-0.6358,41,0.27623,37,0.08927,47,0.56330,29,-0.3277
ENSG00000102678,FGF9,3,-2.8387,8,-1.3977,22,0.12287,30,0.61898,17,-0.2813,8,-1.3895,25,0.40552,32,0.89478
ENSG00000151835,SACS,56,-0.7495,100,0.15982,30,-1.6959,142,0.74006,162,0.97426,84,-0.1154,94,0.06905,71,-0.4146
ENSG00000182957,SPATA13,65,2.34495,11,-0.6775,9,-0.9436,2,-3.0744,4,-2.1850,46,1.65611,10,-0.8772,9,-1.1133
ENSG00000151849,CENPJ,29,0.72677,7,-1.3475,14,-0.3871,24,0.42886,43,1.41787,41,1.32159,7,-1.5598,6,-1.7321
ENSG00000165566,AMER2,460,1.80825,151,-0.1246,132,-0.3403,65,-1.4274,78,-1.1392,403,1.54969,94,-0.9359,80,-1.2024
ENSG00000139505,MTMR6,71,-0.3917,78,-0.2511,39,-1.3253,115,0.35942,117,0.39131,95,0.05363,131,0.66925,71,-0.4548
ENSG00000139496,NUP58,24,-1.0309,38,-0.3440,20,-1.3358,33,-0.5559,67,0.56764,72,0.69853,57,0.33671,52,0.18564
ENSG00000132932,ATP8A2,39,-1.1025,48,-0.7779,47,-0.8054,130,0.81634,113,0.57586,90,0.20228,110,0.61136,53,-0.6831
ENSG00000127870,RNF6,38,-0.7577,49,-0.3864,47,-0.4523,99,0.76036,33,-0.9983,77,0.33438,81,0.46861,61,-0.0557
ENSG00000132970,WASF3,234,0.36922,178,-0.0762,238,0.39540,195,0.06988,124,-0.6422,279,0.66320,154,-0.3375,155,-0.3294
ENSG00000132975,GPR12,19,-0.0407,17,-0.2865,11,-0.8704,12,-0.7913,23,0.21774,35,0.90992,28,0.65684,13,-0.7228
ENSG00000152484,USP12,64,0.15030,75,0.41769,46,-0.3661,41,-0.5232,56,-0.0404,47,-0.3231,60,0.07922,64,0.18954
ENSG00000122026,RPL21,2293,0.73836,2454,0.85508,2635,0.97968,829,-0.8891,717,-1.1111,1282,-0.2128,825,-0.9781,1399,-0.0832
ENSG00000122034,GTF3A,68,-0.9035,98,-0.3291,170,0.55969,99,-0.3204,81,-0.6334,82,-0.6143,117,-0.0595,189,0.86087
ENSG00000122033,MTIF3,92,0.17122,89,0.11859,102,0.34857,99,0.29294,86,0.06665,61,-0.4748,75,-0.1566,72,-0.2276
ENSG00000186184,POLR1D,37,-0.7717,63,0.07378,75,0.35144,66,0.14566,43,-0.5377,74,0.34264,68,0.23088,54,-0.1959
ENSG00000102755,FLT1,50,1.52431,20,-0.0387,33,0.77533,9,-1.2576,4,-2.3191,32,0.72104,7,-1.6414,21,0.04669
ENSG00000132963,POMP,121,-0.7249,225,0.24952,287,0.65430,183,-0.0826,90,-1.1831,210,0.13720,198,0.04948,208,0.13543
ENSG00000132938,MTUS2,14,-0.9365,17,-0.5908,12,-1.0870,28,0.17673,47,1.04564,19,-0.4608,14,-1.0010,43,1.06126
ENSG00000139514,SLC7A1,21,-0.6675,15,-1.2147,21,-0.7292,39,0.27147,28,-0.2631,50,0.67499,50,0.78198,28,-0.2690
ENSG00000122042,UBL3,219,0.23014,155,-0.3206,149,-0.3837,156,-0.3046,106,-0.8978,342,0.98407,194,0.04146,190,0.00806
ENSG00000102781,KATNAL1,47,0.04758,61,0.45207,33,-0.5145,53,0.22165,57,0.34485,42,-0.1619,49,0.12853,34,-0.5077
ENSG00000189403,HMGB1,1662,0.93063,1020,0.11354,728,-0.4225,1319,0.53499,919,-0.0537,1094,0.22646,563,-0.8948,820,-0.2628
ENSG00000132952,USPL1,14,-0.2130,23,0.60156,7,-1.1578,10,-0.6117,18,0.22787,26,0.83686,23,0.73576,6,-1.5561
ENSG00000120694,HSPH1,339,-0.8217,457,-0.3618,303,-0.9947,1014,0.94947,976,0.88291,465,-0.3341,628,0.16431,464,-0.3721
ENSG00000187676,B3GLCT,22,-0.1160,35,0.65687,15,-0.7180,8,-1.5636,50,1.26820,25,0.12236,28,0.33746,11,-1.1801
ENSG00000073910,FRY,42,-1.0599,38,-1.2183,58,-0.5751,84,-0.0018,117,0.54021,90,0.10518,108,0.47885,97,0.25913
ENSG00000139597,N4BP2L1,31,-0.3771,24,-0.7599,26,-0.6428,22,-0.8541,35,-0.1815,41,0.06022,53,0.57269,53,0.57370
ENSG00000244754,N4BP2L2,352,1.16391,137,-0.3985,94,-0.9765,138,-0.3884,354,1.17252,297,0.86258,87,-1.1880,109,-0.8205
ENSG00000083642,PDS5B,317,0.27232,249,-0.1184,121,-1.2236,500,1.04608,453,0.87428,290,0.12856,156,-0.9215,218,-0.3637
ENSG00000133121,STARD13,55,0.60421,54,0.58659,12,-1.7391,24,-0.6911,57,0.67583,61,0.80650,48,0.45747,8,-2.3451
ENSG00000172915,NBEA,182,-0.2899,219,0.00294,104,-1.1479,369,0.86816,358,0.81761,219,0.00149,168,-0.4557,199,-0.1671
ENSG00000133083,DCLK1,145,-1.5730,255,-0.7228,236,-0.8419,743,1.01515,398,-0.0262,374,-0.1260,675,0.99919,274,-0.6775
ENSG00000133104,SPART,227,1.51168,80,-0.2579,47,-1.0601,79,-0.2777,123,0.42873,114,0.31031,74,-0.4178,62,-0.7296
ENSG00000180440,SERTM1,14,-1.5648,18,-1.2064,30,-0.4723,26,-0.6846,38,-0.0975,37,-0.1428,40,-0.0100,81,1.38283
ENSG00000120697,ALG5,17,-0.0126,8,-1.1882,18,0.02148,11,-0.7151,13,-0.4179,28,0.79302,23,0.50794,16,-0.1006
ENSG00000102710,SUPT20H,38,1.27853,9,-1.0653,7,-1.4100,10,-0.8503,15,-0.1948,26,0.62433,13,-0.5017,22,0.44791
ENSG00000120686,UFM1,114,0.49809,100,0.28807,77,-0.1306,76,-0.1542,80,-0.0853,97,0.22626,65,-0.4404,83,-0.0310
ENSG00000188811,NHLRC3,37,0.70394,9,-1.5352,24,-0.0032,15,-0.7179,34,0.56134,55,1.39439,14,-0.9045,19,-0.3708
ENSG00000183722,LHFPL6,72,0.65753,11,-2.1586,59,0.32748,70,0.61378,27,-0.8967,33,-0.5770,69,0.68471,35,-0.5411
ENSG00000133103,COG6,24,-0.4133,21,-0.6406,20,-0.7372,28,-0.2055,59,1.01467,26,-0.3354,36,0.22625,34,0.13628
ENSG00000102738,MRPS31,35,0.13005,17,-0.9847,30,-0.1472,41,0.38413,37,0.21933,36,0.18467,29,-0.1787,35,0.11474
ENSG00000120688,WBP4,161,0.50545,123,0.06337,87,-0.4803,184,0.72183,120,0.01528,113,-0.0737,64,-1.0433,134,0.22783
ENSG00000165572,KBTBD6,91,-0.2547,91,-0.2498,61,-0.8553,104,-0.0348,122,0.21719,125,0.26016,139,0.49743,96,-0.1783
ENSG00000120696,KBTBD7,36,-0.1515,25,-0.7182,45,0.21046,40,0.02993,46,0.23615,45,0.22607,38,-0.0799,41,0.07094
ENSG00000172766,NAA16,57,1.94029,5,-2.0611,10,-0.9227,20,0.08137,40,1.25625,12,-0.7260,13,-0.5857,9,-1.1847
ENSG00000102760,RGCC,125,0.90165,70,-0.0515,132,0.99427,19,-2.0352,14,-2.4088,75,0.04201,49,-0.6863,97,0.53597
ENSG00000102780,DGKH,66,0.28597,103,1.04877,16,-1.8180,44,-0.3434,134,1.53241,64,0.23847,40,-0.5320,21,-1.5998
ENSG00000023516,AKAP11,264,-0.4239,422,0.32713,247,-0.5280,412,0.28812,428,0.34858,422,0.32657,288,-0.3198,340,-0.0266
ENSG00000120675,DNAJC15,95,0.63212,59,-0.1425,74,0.22891,83,0.40134,59,-0.1299,81,0.36806,39,-0.8609,58,-0.1889
ENSG00000120658,ENOX1,54,0.47758,24,-0.7760,29,-0.4928,28,-0.5523,61,0.66194,60,0.64819,34,-0.2850,39,-0.0602
ENSG00000179630,LACC1,105,3.25414,11,-0.9050,6,-1.7052,16,-0.3509,12,-0.7214,19,-0.1172,12,-0.9179,4,-2.4620
ENSG00000151778,SERP2,47,-1.3360,97,-0.2261,175,0.73619,102,-0.1465,54,-1.1125,100,-0.1678,107,-0.0796,164,0.73266
ENSG00000102804,TSC22D1,255,-1.5115,351,-1.0279,534,-0.3815,587,-0.2327,667,-0.0292,420,-0.7538,946,0.62464,1046,0.82956
ENSG00000083635,NUFIP1,20,0.42594,17,0.18566,5,-1.7189,17,0.16042,28,1.02706,16,0.07076,8,-1.1077,17,0.18857
ENSG00000133114,GPALPP1,90,0.58654,44,-0.5584,40,-0.6910,77,0.32557,95,0.67292,52,-0.2855,48,-0.4499,66,0.10160
ENSG00000188342,GTF2F2,68,0.95653,49,0.40252,26,-0.5894,37,-0.0439,27,-0.5247,51,0.46318,28,-0.5315,34,-0.2218
ENSG00000180332,KCTD4,35,0.91004,43,1.26927,5,-1.9918,2,-3.3824,38,1.02104,29,0.59104,13,-0.6926,12,-0.9161
ENSG00000133112,TPT1,1460,0.34960,1499,0.39325,2065,0.93745,712,-0.7867,475,-1.4019,976,-0.2968,922,-0.4276,1369,0.27814
ENSG00000170919,TPT1-AS1,34,0.52430,9,-1.4112,33,0.46555,9,-1.5555,31,0.40070,37,0.68004,22,-0.1871,24,-0.0585
ENSG00000136152,COG3,19,0.14101,8,-1.2072,11,-0.6281,10,-0.8176,18,0.08277,38,1.33458,19,0.17382,15,-0.2427
ENSG00000123200,ZC3H13,886,1.68200,366,0.13383,198,-0.8301,396,0.26248,356,0.08793,348,0.05262,136,-1.5013,273,-0.3710
ENSG00000235903,CPB2-AS1,184,3.27202,32,-0.1307,5,-2.8792,8,-2.2307,29,-0.2739,52,0.62480,14,-1.5499,7,-2.4730
ENSG00000139684,ESD,68,-0.1677,48,-0.7017,85,0.19683,92,0.31446,46,-0.7594,52,-0.5923,86,0.24313,96,0.43896
ENSG00000102468,HTR2A,27,-2.1992,19,-2.7163,74,-0.7142,336,1.84699,68,-0.8516,62,-0.9959,158,0.55878,136,0.26357
ENSG00000136143,SUCLA2,42,-1.3058,53,-0.9394,45,-1.2135,116,0.26746,59,-0.7821,88,-0.1620,157,0.90770,132,0.55216
ENSG00000136146,MED4,48,-0.2442,47,-0.2819,51,-0.1586,62,0.14532,70,0.34914,45,-0.3715,65,0.24804,56,-0.0133
ENSG00000136156,ITM2B,576,-0.2762,285,-1.3565,911,0.46246,657,-0.0680,478,-0.5683,683,-0.0077,867,0.43544,768,0.20645
ENSG00000139687,RB1,41,0.50266,17,-0.8715,35,0.27281,17,-0.8377,30,0.00970,24,-0.3414,40,0.55286,27,-0.1848
ENSG00000136161,RCBTB2,13,-0.1537,25,0.98015,14,0.00783,8,-0.7595,22,0.72747,9,-0.6853,13,-0.1344,11,-0.3729
ENSG00000102531,FNDC3A,80,0.62416,50,-0.1351,38,-0.5410,43,-0.3593,76,0.54598,48,-0.1781,43,-0.4237,61,0.21698
ENSG00000102543,CDADC1,18,-0.1711,34,0.83193,27,0.43922,15,-0.4559,27,0.45204,10,-1.0941,16,-0.4013,20,-0.0124
ENSG00000102547,CAB39L,53,-0.2544,57,-0.1376,56,-0.1542,78,0.37421,71,0.22114,88,0.56936,68,0.16162,41,-0.7214
ENSG00000136169,SETDB2,19,0.24742,10,-0.7476,2,-2.7158,5,-1.5788,23,0.58599,38,1.42864,13,-0.3678,19,0.28460
ENSG00000136144,RCBTB1,23,-0.1894,25,-0.0524,16,-0.6818,20,-0.3470,15,-0.8276,41,0.75823,37,0.71436,20,-0.3781
ENSG00000123179,EBPL,18,-0.1677,23,0.20385,27,0.46427,15,-0.4125,6,-1.8089,31,0.68176,23,0.21528,18,-0.1913
ENSG00000102753,KPNA3,118,0.54549,77,-0.1388,58,-0.5904,103,0.32010,115,0.49388,87,0.04230,72,-0.2846,72,-0.2875
ENSG00000123178,SPRYD7,37,-0.7925,42,-0.5934,54,-0.2107,58,-0.0880,66,0.12729,61,-0.0106,81,0.53345,66,0.13693
ENSG00000204977,TRIM13,27,-0.0605,23,-0.3071,12,-1.2701,24,-0.2451,34,0.29924,56,1.13300,36,0.42240,17,-0.8154
ENSG00000136104,RNASEH2B,60,0.12583,52,-0.0965,55,-0.0092,44,-0.3646,50,-0.1527,79,0.58139,39,-0.5924,67,0.36241
ENSG00000150510,FAM124A,68,1.55650,10,-1.4489,10,-1.4915,18,-0.6794,9,-1.6361,61,1.33979,21,-0.4641,28,0.03796
ENSG00000102786,INTS6,53,0.74493,17,-1.0478,13,-1.3844,18,-0.9513,56,0.82397,51,0.66427,19,-0.9700,46,0.56211
ENSG00000136100,VPS36,59,-0.3178,46,-0.7048,50,-0.5854,102,0.55735,107,0.64476,55,-0.4222,77,0.10543,75,0.07398
ENSG00000136108,CKAP2,8,-1.4627,16,-0.3384,20,-0.0085,40,1.10194,21,0.04108,14,-0.6308,24,0.25337,19,-0.0983
ENSG00000165416,SUGT1,162,0.53900,66,-0.8730,87,-0.4563,141,0.31360,118,0.02907,104,-0.1765,114,-0.0366,128,0.17610
ENSG00000136099,PCDH8,2,-4.8117,0,-10.141,19,-1.8011,19,-1.8081,6,-3.3921,0,-9.1530,17,-2.1126,280,4.72973
ENSG00000118946,PCDH17,322,0.35460,411,0.76758,87,-1.6716,232,-0.1747,535,1.23090,367,0.57300,211,-0.3580,105,-1.4982
ENSG00000083544,TDRD3,71,1.82753,28,0.18765,18,-0.5077,18,-0.5092,24,-0.0198,33,0.43415,15,-0.8774,14,-1.0036
ENSG00000280165,PCDH20,11,-1.9830,42,0.02977,20,-1.1253,39,-0.1087,79,1.05983,48,0.22506,49,0.31388,39,-0.1031
ENSG00000184226,PCDH9,1417,1.53709,677,0.24772,178,-1.8132,522,-0.1703,909,0.73854,749,0.41296,366,-0.7948,313,-1.0476
ENSG00000276644,DACH1,18,-0.5924,78,1.86635,1,-4.0705,13,-1.0485,70,1.65263,19,-0.5551,28,0.08636,6,-2.3562
ENSG00000204899,MZT1,30,-1.4326,147,1.06848,68,-0.2068,61,-0.3833,85,0.15691,60,-0.4101,85,0.17513,76,-0.0213
ENSG00000083520,DIS3,52,0.50017,38,-0.0133,19,-1.0722,49,0.40784,53,0.53598,64,0.84481,29,-0.4763,24,-0.7562
ENSG00000083535,PIBF1,61,1.71037,13,-0.8649,10,-1.1910,16,-0.4899,44,1.10251,37,0.79644,9,-1.4183,13,-0.9270
ENSG00000118922,KLF12,17,-0.8575,16,-0.9719,26,-0.2087,37,0.37338,29,-0.0121,52,0.91417,22,-0.4991,37,0.43347
ENSG00000136111,TBC1D4,47,0.56629,43,0.38687,17,-1.0611,42,0.35024,37,0.16272,40,0.29238,32,-0.0708,22,-0.6848
ENSG00000188243,COMMD6,98,-0.5096,169,0.35246,224,0.82238,86,-0.7188,51,-1.4953,180,0.45649,109,-0.3895,167,0.37981
ENSG00000118939,UCHL3,21,-0.1925,35,0.63003,27,0.21279,20,-0.2647,21,-0.2056,22,-0.1572,24,0.00673,22,-0.1231
ENSG00000136153,LMO7,90,-0.5806,161,0.34643,36,-1.9554,144,0.16088,313,1.50474,180,0.52650,80,-0.8238,109,-0.3156
ENSG00000178695,KCTD12,66,0.16135,77,0.40480,67,0.19761,25,-1.3542,50,-0.2684,80,0.48578,58,-0.0375,57,-0.0769
ENSG00000102805,CLN5,26,0.95194,5,-1.4870,28,1.13801,4,-1.7432,14,-0.0387,12,-0.2682,13,-0.2066,14,-0.0343
ENSG00000005812,FBXL3,49,-0.6101,60,-0.2903,55,-0.4331,67,-0.1102,68,-0.1051,77,0.09920,101,0.63172,72,0.00271
ENSG00000005810,MYCBP2,446,-0.1306,421,-0.2204,236,-1.1146,850,0.93882,711,0.63287,378,-0.3885,397,-0.3463,501,0.06105
ENSG00000139737,SLAIN1,179,1.73727,67,0.03116,23,-1.5841,11,-2.6662,18,-1.9644,192,1.87850,54,-0.3390,30,-1.3023
ENSG00000136160,EDNRB,107,1.40341,27,-0.8486,135,1.84342,8,-2.6008,24,-1.0076,2,-4.2122,22,-1.2698,61,0.48659
ENSG00000152193,OBI1,26,0.07891,17,-0.5915,17,-0.6117,41,0.78481,33,0.43913,47,1.02453,20,-0.3947,15,-0.8368
ENSG00000139746,RBM26,273,0.82998,124,-0.4547,91,-0.9214,134,-0.3289,281,0.88098,225,0.50707,129,-0.4371,133,-0.3786
ENSG00000102471,NDFIP2,109,-1.2976,332,0.44569,98,-1.4579,167,-0.6504,379,0.67022,272,0.11817,378,0.77146,206,-0.3564
ENSG00000136158,SPRY2,47,-0.3827,37,-0.7377,86,0.59005,48,-0.3622,72,0.29332,35,-0.8476,79,0.51253,59,-0.0429
ENSG00000178235,SLITRK1,83,-0.3874,118,0.16965,42,-1.4285,105,-0.0167,246,1.43367,98,-0.1278,102,-0.0734,83,-0.4261
ENSG00000228824,MIR4500HG,9,-1.3528,33,0.67128,9,-1.3349,8,-1.4770,55,1.56970,33,0.63295,22,-0.0023,14,-0.7088
ENSG00000165300,SLITRK5,35,-1.2990,67,-0.3189,42,-1.0537,49,-0.8123,192,1.44197,77,-0.0993,95,0.26605,86,0.06847
ENSG00000152749,GPR180,43,0.48665,30,-0.0880,17,-0.9763,31,-0.0374,54,0.86438,28,-0.1642,32,-0.0039,25,-0.3763
ENSG00000134873,CLDN10,68,0.78785,36,-0.2226,150,2.31256,14,-1.6557,9,-2.2703,20,-1.1377,17,-1.4811,44,0.08512
ENSG00000134874,DZIP1,244,1.34146,153,0.52448,90,-0.3247,103,-0.1086,177,0.77544,116,0.06741,29,-2.1690,83,-0.4930
ENSG00000102580,DNAJC3,69,1.33348,20,-0.6668,35,0.18383,38,0.31861,31,0.01391,24,-0.4089,23,-0.5110,24,-0.4497
ENSG00000102595,UGGT2,68,1.72465,5,-2.4214,9,-1.4713,3,-2.9575,61,1.51319,32,0.39379,14,-0.9463,22,-0.2325
ENSG00000185352,HS6ST3,18,-2.3797,25,-1.9564,62,-0.5925,114,0.38355,88,-0.0352,16,-2.6027,48,-1.0404,240,2.18423
ENSG00000139793,MBNL2,154,-0.0147,120,-0.4065,81,-0.9986,121,-0.3957,153,-0.0188,188,0.31032,211,0.57481,156,0.01580
ENSG00000125249,RAP2A,89,-0.6933,126,-0.1587,154,0.16656,134,-0.0532,126,-0.1499,107,-0.4099,183,0.51853,143,0.05073
ENSG00000065150,IPO5,70,-0.8377,57,-1.1669,93,-0.4055,117,-0.0520,113,-0.1051,71,-0.8188,118,-0.0347,224,1.23882
ENSG00000152767,FARP1,111,0.16451,104,0.06637,114,0.21592,82,-0.3105,145,0.61279,78,-0.3955,98,-0.0439,85,-0.2852
ENSG00000102572,STK24,34,-1.0500,79,0.23335,82,0.30422,51,-0.4558,66,-0.0585,61,-0.1894,93,0.57150,62,-0.1692
ENSG00000088387,DOCK9,104,0.70651,46,-0.6078,41,-0.7582,55,-0.3128,71,0.07528,51,-0.4264,84,0.40225,69,0.04742
ENSG00000134882,UBAC2,9,-1.5512,20,-0.4728,24,-0.1660,19,-0.5027,28,0.07393,10,-1.4084,35,0.52630,43,0.89194
ENSG00000125304,TM9SF2,62,-0.4976,60,-0.5341,58,-0.5991,68,-0.3391,71,-0.2746,103,0.31268,109,0.46704,104,0.37235
ENSG00000175198,PCCA,18,0.11868,6,-1.5341,17,0.04403,19,0.14657,22,0.43853,11,-0.6067,19,0.20048,19,0.18291
ENSG00000125247,TMTC4,42,0.96847,17,-0.5064,17,-0.4796,20,-0.2385,5,-2.3628,66,1.79484,28,0.34043,5,-2.2735
ENSG00000102452,NALCN,53,-0.1663,50,-0.2384,27,-1.1626,53,-0.1656,92,0.73742,64,0.13929,77,0.50563,46,-0.4016
ENSG00000102466,FGF14,44,-0.9570,88,0.11434,52,-0.6927,86,0.07328,101,0.34514,58,-0.5374,86,0.08906,108,0.52571
