Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000104763,ASAH1,98,0.01540,103,0.10549,65,-0.6193,75,-0.4055,105,0.29175
ENSG00000156011,PSD3,407,-0.1499,244,-0.9468,342,-0.4248,452,0.01497,505,0.48330
ENSG00000147408,CSGALNACT1,37,-0.6443,104,1.02079,48,-0.2549,56,-0.0127,53,-0.2061
ENSG00000104613,INTS10,37,-0.3249,64,0.57520,39,-0.2481,61,0.48847,42,-0.2599
ENSG00000147416,ATP6V1B2,136,-1.3262,71,-2.2880,140,-1.2815,210,-0.6626,441,1.66237
ENSG00000061337,LZTS1,54,0.56787,17,-1.2084,20,-0.9817,74,1.10359,36,-0.1977
ENSG00000168546,GFRA2,3,-3.1949,6,-2.1620,35,0.46274,19,-0.4451,33,1.04294
ENSG00000130227,XPO7,33,-0.7084,47,-0.1611,37,-0.5341,43,-0.3176,61,0.58847
ENSG00000158806,NPM2,85,0.13262,48,-0.7679,110,0.54045,61,-0.4119,81,0.08446
ENSG00000158856,DMTN,385,0.48504,162,-0.8844,272,-0.0778,269,-0.0991,295,0.11773
ENSG00000158863,FAM160B2,17,-0.2687,32,0.74196,8,-1.3562,28,0.52020,20,-0.1204
ENSG00000168453,HR,16,-0.3939,23,0.20639,20,-0.0318,21,0.06235,20,0.03863
ENSG00000168481,LGI3,28,-1.4201,25,-1.5548,45,-0.6912,33,-1.1434,95,1.52039
ENSG00000168490,PHYHIP,379,-0.3520,123,-2.0536,305,-0.6912,484,0.03518,574,0.82992
ENSG00000104635,SLC39A14,9,-1.5520,31,0.29854,16,-0.7132,20,-0.3947,30,0.65028
ENSG00000120896,SORBS3,22,0.25336,60,2.09480,21,0.19999,2,-3.2054,13,-0.9557
ENSG00000120913,PDLIM2,36,1.32125,33,1.20329,19,0.24814,0,-5.9439,12,-0.8129
ENSG00000158941,CCAR2,33,-0.5743,37,-0.4135,11,-2.2381,39,-0.3248,60,0.99292
ENSG00000179388,EGR3,76,0.02135,33,-1.2709,55,-0.4830,103,0.51794,80,0.26859
ENSG00000008853,RHOBTB2,58,-0.3051,52,-0.4562,59,-0.2761,106,0.67815,71,0.04570
ENSG00000147457,CHMP7,22,-0.8561,23,-0.7811,22,-0.8567,18,-1.1522,51,1.20777
ENSG00000104679,R3HCC1,36,0.27135,19,-0.7589,21,-0.5792,29,-0.0954,33,0.35090
ENSG00000197217,ENTPD4,21,-1.5317,18,-1.7795,45,-0.4058,59,0.04032,73,1.01331
ENSG00000147454,SLC25A37,16,-1.1720,92,1.68373,18,-1.0181,59,0.87101,27,-0.7637
ENSG00000272163,AF106564.1,17,-0.1725,2,-2.8895,20,0.09341,27,0.52211,21,0.32019
ENSG00000104722,NEFM,563,-2.1334,150,-4.0620,1185,-1.0180,2232,-0.0333,3110,1.59041
ENSG00000277586,NEFL,686,-1.6255,437,-2.2961,2385,0.30565,2361,0.28932,2313,0.65684
ENSG00000221914,PPP2R2A,51,-0.3610,51,-0.3544,51,-0.3412,68,0.09553,70,0.33142
ENSG00000104765,BNIP3L,173,-0.3335,145,-0.6044,181,-0.2598,165,-0.4015,245,0.55826
ENSG00000240694,PNMA2,245,-0.7206,130,-1.6798,300,-0.4078,252,-0.6789,493,1.08703
ENSG00000092964,DPYSL2,888,-0.4250,1718,0.64208,950,-0.3195,785,-0.6165,1214,0.16100
ENSG00000015592,STMN4,138,-0.7861,53,-2.2162,127,-0.9122,163,-0.5351,301,1.31913
ENSG00000120899,PTK2B,97,-0.4933,60,-1.2238,77,-0.8477,142,0.11276,158,0.74930
ENSG00000120885,CLU,3472,-0.1813,14537,2.42462,1837,-1.1642,1821,-1.1780,2873,-0.9149
ENSG00000168077,SCARA3,90,0.38495,312,2.81168,15,-2.3221,26,-1.4983,44,-1.3189
ENSG00000147419,CCDC25,223,0.02030,128,-0.8456,229,0.05944,218,-0.0201,235,0.23246
ENSG00000134014,ELP3,21,-0.6530,29,-0.1822,21,-0.6219,26,-0.3080,37,0.60402
ENSG00000186918,ZNF395,29,0.72543,34,0.98261,15,-0.3219,29,0.70336,13,-0.9919
ENSG00000104290,FZD3,73,-1.0366,92,-0.6931,100,-0.5672,175,0.32696,165,0.58445
ENSG00000012232,EXTL3,25,-0.9931,31,-0.6896,52,0.10866,39,-0.3303,56,0.59984
ENSG00000147421,HMBOX1,47,-0.2160,144,1.71845,40,-0.4738,26,-1.1003,47,-0.4602
ENSG00000133872,SARAF,459,-0.3752,481,-0.3010,269,-1.1974,359,-0.7553,708,0.85293
ENSG00000104660,LEPROTL1,20,-0.6188,21,-0.5496,9,-1.7433,16,-1.0257,40,1.22514
ENSG00000104671,DCTN6,118,1.27920,53,-0.0560,60,0.12429,43,-0.3882,46,-0.5574
ENSG00000285669,AC026979.4,20,-1.4277,23,-1.2316,120,1.48476,59,0.25746,47,-0.2328
ENSG00000104687,GSR,28,-0.5068,27,-0.6031,23,-0.7980,34,-0.2179,47,0.72118
ENSG00000104695,PPP2CB,304,0.15001,243,-0.2044,239,-0.2292,203,-0.4879,296,0.25954
ENSG00000165392,WRN,7,-1.8507,37,0.68024,40,0.78137,32,0.43822,22,-0.4244
ENSG00000198042,MAK16,21,-0.0445,15,-0.5935,28,0.40752,32,0.62590,20,-0.2408
ENSG00000133878,DUSP26,68,0.00995,24,-1.5471,23,-1.6389,29,-1.3118,89,1.28735
ENSG00000156687,UNC5D,14,-1.3951,6,-2.6322,21,-0.7938,33,-0.0755,45,1.29408
ENSG00000183779,ZNF703,25,0.09934,45,1.09377,3,-2.9163,5,-2.1961,26,0.39624
ENSG00000147475,ERLIN2,10,-1.3177,57,1.46477,16,-0.6294,18,-0.4877,23,-0.1063
ENSG00000147471,PLPBP,84,0.68534,58,0.07004,35,-0.6897,48,-0.2038,54,-0.0507
ENSG00000129691,ASH2L,26,-0.8227,26,-0.8173,49,0.16848,28,-0.7237,52,0.68952
ENSG00000175324,LSM1,51,1.12646,28,0.13822,9,-1.5444,13,-1.0446,26,0.04832
ENSG00000156735,BAG4,69,-1.2038,46,-1.8112,90,-0.7965,159,0.09092,190,1.05714
ENSG00000085788,DDHD2,37,-1.0588,38,-1.0499,65,-0.2177,77,0.06117,88,0.68822
ENSG00000147548,NSD3,113,-1.2024,179,-0.5011,323,0.43956,377,0.69986,245,-0.0161
ENSG00000077782,FGFR1,14,-1.1467,71,1.48106,22,-0.4409,43,0.60865,24,-0.6141
ENSG00000147526,TACC1,201,-0.8909,295,-0.3000,355,-0.0031,434,0.31913,379,0.23976
ENSG00000169499,PLEKHA2,63,0.38099,36,-0.4923,32,-0.6674,53,0.12229,52,0.16505
ENSG00000169490,TM2D2,30,-0.2791,21,-0.8384,6,-2.5753,17,-1.1160,48,1.33126
ENSG00000168615,ADAM9,10,-1.4125,27,-0.0129,10,-1.4996,17,-0.6626,34,1.05707
ENSG00000165061,ZMAT4,19,-0.5702,4,-2.7618,8,-1.8407,33,0.25202,36,1.13646
ENSG00000147533,GOLGA7,74,0.49389,68,0.35780,57,0.06991,47,-0.2471,50,-0.2954
ENSG00000158669,GPAT4,22,-0.8118,29,-0.3714,16,-1.3316,43,0.21871,44,0.66918
ENSG00000083168,KAT6A,30,-0.9585,69,0.33467,69,0.34323,48,-0.2358,57,0.08014
ENSG00000070718,AP3M2,47,-1.2483,29,-1.9534,50,-1.1475,125,0.27626,134,1.08648
ENSG00000070501,POLB,32,0.72199,13,-0.6686,16,-0.3276,21,0.07900,20,-0.0395
ENSG00000078668,VDAC3,73,-1.1318,56,-1.5133,109,-0.5117,96,-0.7028,196,1.22495
ENSG00000168575,SLC20A2,42,0.02215,108,1.67185,11,-1.9100,36,-0.1899,36,-0.4713
ENSG00000176209,SMIM19,54,0.76303,23,-0.6038,32,-0.1069,19,-0.8720,35,0.13644
ENSG00000120925,RNF170,27,-0.9523,60,0.29624,19,-1.4951,62,0.35786,55,0.39179
ENSG00000168172,HOOK3,123,-0.9806,258,0.17492,534,1.42976,251,0.13008,191,-0.6054
ENSG00000168522,FNTA,53,0.33544,65,0.64821,20,-1.1890,36,-0.2867,43,-0.0073
ENSG00000165102,HGSNAT,9,-1.8576,18,-0.7803,16,-1.0055,58,1.07330,34,0.42079
ENSG00000164808,SPIDR,31,0.22100,3,-2.9305,24,-0.2180,44,0.80115,28,0.13097
ENSG00000221869,CEBPD,43,0.76037,58,1.25470,6,-2.1903,31,0.21405,22,-0.6190
ENSG00000253729,PRKDC,70,-0.7813,119,0.04721,78,-0.6169,134,0.23177,126,0.32922
ENSG00000104738,MCM4,18,-0.6466,17,-0.7277,21,-0.4199,31,0.19275,31,0.51238
ENSG00000169139,UBE2V2,179,-0.3386,93,-1.3448,222,-0.0017,187,-0.2710,256,0.59041
ENSG00000147481,SNTG1,18,-1.4921,12,-2.1104,32,-0.6746,135,1.75137,49,-0.0024
ENSG00000168300,PCMTD1,31,-0.8939,51,-0.1135,27,-1.0548,91,0.84008,58,0.20625
ENSG00000023287,RB1CC1,356,-1.2573,459,-0.8704,2131,1.70460,805,0.00665,710,-0.3999
ENSG00000047249,ATP6V1H,112,-0.4460,97,-0.6671,33,-2.2563,114,-0.4239,189,1.07783
ENSG00000147509,RGS20,52,1.12828,126,3.00738,3,-3.2033,2,-3.6787,13,-1.7245
ENSG00000187735,TCEA1,92,-0.2095,206,1.13245,177,0.86836,82,-0.3914,82,-0.7598
ENSG00000120992,LYPLA1,35,0.36223,33,0.25390,5,-2.5392,16,-0.8462,32,0.50961
ENSG00000137547,MRPL15,23,-0.0240,16,-0.6393,11,-1.2110,16,-0.5517,28,0.76796
ENSG00000206579,XKR4,15,-1.8635,20,-1.4655,66,0.38296,117,1.35752,51,-0.0984
ENSG00000137574,TGS1,28,-0.7861,44,-0.0680,61,0.46784,100,1.31695,38,-0.6217
ENSG00000008988,RPS20,1167,1.38559,727,0.55455,822,0.76118,254,-1.1091,369,-1.0077
ENSG00000170791,CHCHD7,67,0.93027,40,0.08982,24,-0.7101,20,-1.0066,38,0.02116
ENSG00000104331,IMPAD1,50,-0.5867,72,-0.0131,48,-0.6616,64,-0.2095,83,0.49347
ENSG00000169122,FAM110B,22,-0.6732,17,-1.1171,29,-0.2671,36,0.07951,40,0.61373
ENSG00000215114,UBXN2B,45,-0.0475,17,-1.5316,57,0.32234,51,0.15371,49,0.20726
ENSG00000137575,SDCBP,124,-0.1642,115,-0.2796,81,-0.8180,102,-0.4680,158,0.58486
ENSG00000198846,TOX,14,-1.8516,25,-0.9705,58,0.33153,28,-0.8302,58,0.88672
ENSG00000104388,RAB2A,204,-0.7088,155,-1.1337,161,-1.0702,269,-0.2799,404,1.03139
ENSG00000171316,CHD7,15,-1.2774,92,1.65827,89,1.59735,56,0.75400,17,-1.8971
ENSG00000177182,CLVS1,21,-0.1585,2,-3.4289,12,-1.0218,22,-0.0957,30,1.02465
ENSG00000198363,ASPH,98,-0.8714,266,0.71995,158,-0.1291,128,-0.4647,178,0.12931
ENSG00000274956,NKAIN3-IT1,123,1.18246,121,1.15276,106,0.92519,35,-0.8592,37,-1.3617
ENSG00000185728,YTHDF3,28,-0.8937,43,-0.2426,33,-0.6473,59,0.25586,57,0.46523
ENSG00000254377,MIR124-2HG,9,-2.7867,4,-3.8583,11,-2.4830,208,2.20799,63,0.10810
ENSG00000180828,BHLHE22,14,-0.4847,12,-0.7194,17,-0.2583,15,-0.4338,23,0.65277
ENSG00000104442,ARMC1,46,-0.6312,31,-1.2311,79,0.19905,60,-0.2261,80,0.55590
ENSG00000179041,RRS1,17,-0.1626,24,0.38731,38,1.15793,9,-1.0707,17,-0.3890
ENSG00000169085,VXN,172,0.22261,67,-1.2390,74,-1.0938,121,-0.3362,178,0.70612
ENSG00000175073,VCPIP1,29,-0.9002,40,-0.4103,29,-0.9097,70,0.49291,58,0.47341
ENSG00000104205,SGK3,23,-0.2670,64,1.41569,22,-0.3793,34,0.30282,22,-0.6566
ENSG00000245910,SNHG6,756,1.53583,405,0.43517,524,0.87077,101,-1.7115,219,-1.0267
ENSG00000121022,COPS5,53,-0.1570,53,-0.1497,18,-1.7531,52,-0.1767,68,0.61638
ENSG00000104218,CSPP1,43,-1.3408,99,-0.0530,229,1.36429,260,1.60526,66,-1.2536
ENSG00000066777,ARFGEF1,26,-1.3289,39,-0.7571,46,-0.4786,108,0.89172,69,0.31567
ENSG00000046889,PREX2,88,0.12922,258,2.06659,59,-0.5055,40,-1.1018,61,-0.8614
ENSG00000140396,NCOA2,25,-1.0191,25,-0.9901,47,-0.0207,38,-0.3424,57,0.74744
ENSG00000067167,TRAM1,36,0.41564,66,1.45258,30,0.08340,12,-1.2682,23,-0.6524
ENSG00000147601,TERF1,35,-1.4658,83,-0.1410,72,-0.3658,141,0.73241,95,0.21128
ENSG00000147604,RPL7,1117,0.85255,770,0.22963,1109,0.84013,373,-0.9098,552,-0.6087
ENSG00000040341,STAU2,122,-0.5962,100,-0.8974,267,0.65782,163,-0.1477,189,0.21348
ENSG00000104343,UBE2W,57,-0.2714,36,-0.9632,59,-0.1994,48,-0.5239,79,0.65004
ENSG00000154582,ELOC,229,1.02480,104,-0.2795,141,0.21456,41,-1.7019,121,-0.0924
ENSG00000175606,TMEM70,44,-0.2688,25,-1.1493,18,-1.6005,31,-0.7786,67,1.17205
ENSG00000104369,JPH1,16,-0.6954,12,-1.1024,11,-1.2942,46,0.96546,28,0.40400
ENSG00000104381,GDAP1,72,-0.6400,46,-1.3281,101,-0.1272,110,0.02081,127,0.61979
ENSG00000091656,ZFHX4,17,-1.1717,115,1.99364,38,0.03508,21,-0.8613,30,-0.6634
ENSG00000164751,PEX2,35,0.76748,34,0.71408,19,-0.2274,13,-0.7791,20,-0.3578
ENSG00000171033,PKIA,133,0.20095,89,-0.4259,131,0.18243,83,-0.5494,123,0.16944
ENSG00000104427,ZC2HC1A,45,-0.6495,44,-0.6941,61,-0.1851,87,0.38991,75,0.33018
ENSG00000104435,STMN2,678,-0.9290,189,-2.8306,1335,0.13073,797,-0.6812,1551,1.04831
ENSG00000164683,HEY1,36,-0.1311,41,0.07571,30,-0.3712,41,0.10189,40,0.10554
ENSG00000147586,MRPS28,77,0.99153,63,0.65687,23,-0.9271,24,-0.8492,39,-0.2564
ENSG00000076554,TPD52,161,-0.2206,49,-2.0181,231,0.35890,126,-0.6089,215,0.59388
ENSG00000205189,ZBTB10,30,0.25817,36,0.51458,8,-1.7276,35,0.50651,25,-0.1374
ENSG00000164684,ZNF704,22,-1.4988,60,-0.0141,91,0.66686,63,0.07951,61,0.04844
ENSG00000076641,PAG1,17,-0.8463,41,0.51318,29,-0.0188,42,0.54146,28,-0.1966
ENSG00000164687,FABP5,347,1.27810,580,2.30474,74,-1.2224,50,-1.7933,97,-1.4350
ENSG00000147588,PMP2,1093,1.00168,1751,1.88802,1015,0.87190,187,-1.7879,327,-1.6299
ENSG00000133731,IMPA1,22,-0.9367,34,-0.2936,45,0.12806,52,0.38337,43,0.16533
ENSG00000104231,ZFAND1,19,-0.2757,14,-0.7310,27,0.27399,27,0.27346,24,0.09903
ENSG00000184672,RALYL,41,-0.6939,6,-3.4920,81,0.38416,71,0.16752,73,0.55830
ENSG00000133739,LRRCC1,30,-0.5293,74,0.92438,137,2.10364,60,0.56576,20,-1.8772
ENSG00000176731,RBIS,89,0.90225,48,-0.1183,45,-0.2096,31,-0.7994,50,-0.0746
ENSG00000104267,CA2,49,0.72083,123,2.49874,22,-0.5554,4,-2.9967,20,-1.3191
ENSG00000123124,WWP1,36,-0.4412,54,0.20490,60,0.39044,41,-0.2184,47,-0.0208
ENSG00000176623,RMDN1,27,0.00911,40,0.67160,38,0.59446,30,0.20189,22,-0.6306
ENSG00000085719,CPNE3,40,-0.1270,137,2.02171,22,-1.0704,34,-0.4164,34,-0.7603
ENSG00000156103,MMP16,13,-1.5337,17,-1.1666,44,0.29579,49,0.48294,40,0.38123
ENSG00000164823,OSGIN2,18,-0.7735,57,1.11967,15,-1.0302,21,-0.4793,30,0.11561
ENSG00000104320,NBN,46,-0.2387,57,0.11714,56,0.07141,97,0.99705,46,-0.4675
ENSG00000104325,DECR1,53,0.95463,45,0.66767,17,-0.8501,17,-0.8850,28,-0.2488
ENSG00000104327,CALB1,53,0.24885,11,-2.0765,0,-6.0139,53,0.25925,56,0.91365
ENSG00000123119,NECAB1,330,-0.8650,88,-2.8265,387,-0.6218,651,0.19978,716,0.97372
ENSG00000155099,PIP4P2,44,-0.6104,64,-0.0454,42,-0.7064,69,0.08174,73,0.41067
ENSG00000253738,OTUD6B-AS1,156,-0.1121,117,-0.5615,166,-0.0208,140,-0.2908,183,0.33864
ENSG00000155100,OTUD6B,20,-1.0160,49,0.39105,73,1.08137,49,0.40944,32,-0.5746
ENSG00000079102,RUNX1T1,38,-1.1355,45,-0.8762,76,-0.0726,146,1.01572,81,0.09553
ENSG00000205133,TRIQK,50,0.36610,15,-1.5208,21,-0.9727,40,0.01502,45,0.52200
ENSG00000188343,FAM92A,43,0.38248,34,0.02022,26,-0.4154,51,0.65019,31,-0.3139
ENSG00000164951,PDP1,70,-1.3638,31,-2.5707,108,-0.7050,169,-0.0039,220,1.21336
ENSG00000164944,VIRMA,31,-0.4091,56,0.50725,38,-0.1192,47,0.23883,39,-0.1330
ENSG00000156162,DPY19L4,13,-1.1188,44,0.84758,18,-0.5951,44,0.83968,24,-0.2935
ENSG00000156170,NDUFAF6,24,0.27165,13,-0.6807,11,-0.8709,15,-0.4719,23,0.53892
ENSG00000156467,UQCRB,1683,0.84337,957,-0.0902,1747,0.90776,532,-1.0031,868,-0.5027
ENSG00000156471,PTDSS1,22,-1.0495,32,-0.4662,10,-2.0940,33,-0.3926,55,1.16815
ENSG00000169439,SDC2,45,0.30429,175,2.96696,16,-1.2348,6,-2.6743,22,-1.4636
ENSG00000180543,TSPYL5,19,-1.4924,23,-1.2136,45,-0.1829,48,-0.0770,62,0.86350
ENSG00000147649,MTDH,139,-1.2460,345,0.16233,214,-0.5964,409,0.44032,336,0.27772
ENSG00000104341,LAPTM4B,47,-0.2985,88,0.69027,34,-0.8323,24,-1.3281,64,0.39773
ENSG00000132561,MATN2,34,0.71008,107,3.04737,2,-3.2410,16,-0.4945,10,-1.9282
ENSG00000156482,RPL30,1356,1.77598,678,0.52459,700,0.57843,164,-1.6836,336,-1.1051
ENSG00000132541,RIDA,114,1.29145,85,0.77319,53,-0.0003,22,-1.3258,43,-0.6763
ENSG00000104361,NIPAL2,18,-0.5296,1,-4.1619,11,-1.3155,43,0.85418,31,0.72340
ENSG00000253948,VPS13B-DT,52,1.77375,32,0.87680,12,-0.5974,5,-1.8634,14,-0.8327
ENSG00000164919,COX6C,1662,1.29258,416,-0.9709,728,-0.1021,319,-1.3734,773,-0.0151
ENSG00000147669,POLR2K,205,1.50279,39,-1.2250,65,-0.4371,48,-0.8793,83,-0.1053
ENSG00000034677,RNF19A,47,-0.6273,140,1.16472,71,0.03405,47,-0.6176,66,-0.2147
ENSG00000186106,ANKRD46,47,-0.7080,21,-1.8989,55,-0.4879,64,-0.2555,94,0.99099
ENSG00000070756,PABPC1,412,0.45065,445,0.57733,523,0.85190,332,0.09678,236,-0.8586
ENSG00000164924,YWHAZ,793,-0.4873,373,-1.6359,561,-1.0193,971,-0.1705,1351,1.00173
ENSG00000261087,AP003469.4,36,0.10822,16,-1.1441,26,-0.4247,24,-0.5349,39,0.62035
ENSG00000120963,ZNF706,114,0.46113,64,-0.4511,47,-0.9208,96,0.18057,89,0.15133
ENSG00000104490,NCALD,104,-1.5421,55,-2.4829,258,-0.1459,285,0.01256,355,1.01322
ENSG00000048392,RRM2B,33,-0.6902,45,-0.2058,37,-0.5115,62,0.30894,56,0.33616
ENSG00000104517,UBR5,40,-0.7006,69,0.15677,54,-0.2529,132,1.25506,56,-0.4064
ENSG00000155096,AZIN1,169,-0.0579,117,-0.6366,104,-0.8150,124,-0.5428,207,0.68297
ENSG00000155097,ATP6V1C1,93,-1.0899,56,-1.8473,137,-0.4982,157,-0.2790,239,1.10681
ENSG00000164929,BAALC,747,1.23422,498,0.53026,307,-0.2529,150,-1.3549,317,-0.4256
ENSG00000247081,BAALC-AS1,128,1.43206,166,1.92964,35,-0.7141,19,-1.5835,34,-1.3357
ENSG00000164933,SLC25A32,14,-0.3176,14,-0.2683,7,-1.2542,6,-1.6357,22,1.03608
ENSG00000176406,RIMS2,170,-0.7748,100,-1.5804,685,1.54427,455,0.80477,231,-0.6086
ENSG00000147650,LRP12,15,-0.6858,17,-0.5034,10,-1.3849,44,0.97870,26,0.25933
ENSG00000169946,ZFPM2,6,-1.8724,13,-0.8556,10,-1.2348,27,0.29055,28,0.98446
ENSG00000254615,AC027031.2,42,0.97725,8,-1.6373,7,-1.7433,21,-0.1311,26,0.38354
ENSG00000164830,OXR1,126,-1.8587,84,-2.4513,318,-0.4588,527,0.34697,533,1.01347
ENSG00000147655,RSPO2,12,-1.8440,4,-3.1691,27,-0.6091,36,-0.1655,54,1.41272
ENSG00000104408,EIF3E,178,0.53737,138,0.11596,125,-0.0340,124,-0.0594,119,-0.2404
ENSG00000104412,EMC2,72,-0.1234,113,0.60721,88,0.19055,100,0.40246,68,-0.4573
ENSG00000164841,TMEM74,3,-2.7679,13,-0.6895,13,-0.6736,16,-0.3493,26,1.19233
ENSG00000120533,ENY2,100,0.21027,71,-0.3150,77,-0.1899,87,-0.0047,90,0.09465
ENSG00000147654,EBAG9,49,-0.3677,56,-0.1564,53,-0.2335,45,-0.4971,69,0.44156
ENSG00000147642,SYBU,56,-1.0268,53,-1.1341,51,-1.1675,92,-0.2727,141,1.14808
ENSG00000164794,KCNV1,41,-0.8950,13,-2.5738,42,-0.8434,74,0.03522,92,1.11599
ENSG00000164796,CSMD3,9,-1.3193,0,-5.6052,9,-1.2971,56,1.70761,22,0.28004
ENSG00000104447,TRPS1,19,-0.7891,125,2.45565,37,0.18255,25,-0.3857,20,-1.3494
ENSG00000147677,EIF3H,229,1.17054,121,0.08905,115,0.01700,67,-0.8383,102,-0.3845
ENSG00000147679,UTP23,19,-1.0602,48,0.37581,31,-0.3018,82,1.31578,33,-0.4460
ENSG00000164754,RAD21,171,-0.7941,250,-0.2042,331,0.24683,275,-0.0544,302,0.23685
ENSG00000177570,SAMD12,33,-1.0416,16,-2.1503,78,0.28089,99,0.68142,71,0.33478
ENSG00000147676,MAL2,86,-0.5989,28,-2.2682,59,-1.1889,83,-0.6505,168,1.38399
ENSG00000136999,CCN3,8,-1.7332,2,-3.6074,26,-0.0204,8,-1.8320,36,1.69887
ENSG00000064313,TAF2,12,-1.0725,41,0.90522,28,0.27547,39,0.78808,20,-0.5962
ENSG00000172172,MRPL13,51,1.20106,35,0.56983,2,-3.2454,12,-1.1496,25,-0.0259
ENSG00000136986,DERL1,17,-0.9473,47,0.63553,16,-1.0739,29,-0.1343,35,0.34796
ENSG00000165156,ZHX1,112,-0.2525,165,0.36418,139,0.09330,117,-0.1810,130,-0.0339
ENSG00000156802,ATAD2,10,-1.4514,35,0.48636,37,0.56631,40,0.72997,23,-0.4152
ENSG00000156804,FBXO32,21,-1.5811,25,-1.3197,61,0.04023,53,-0.1828,72,0.84912
ENSG00000176853,FAM91A1,16,-0.8245,7,-1.9577,11,-1.4036,24,-0.1495,35,1.25623
ENSG00000164983,TMEM65,59,0.08013,43,-0.4203,26,-1.1911,38,-0.5891,66,0.65841
ENSG00000170881,RNF139,9,-0.9989,21,0.23175,1,-3.7639,12,-0.6048,23,1.04434
ENSG00000147684,NDUFB9,854,1.14896,332,-0.4136,573,0.45905,144,-1.6821,403,-0.2408
ENSG00000170873,MTSS1,28,-0.6356,47,0.17197,54,0.39291,28,-0.6636,45,0.17754
ENSG00000104549,SQLE,37,-0.4877,109,1.27335,27,-0.9797,31,-0.7611,51,1.59203
ENSG00000153310,FAM49B,77,-0.5211,38,-1.6003,58,-0.9535,133,0.33735,128,0.74505
ENSG00000153317,ASAP1,62,-1.0864,96,-0.4142,175,0.55251,141,0.19537,129,0.12328
ENSG00000132294,EFR3A,86,-1.0930,62,-1.5945,242,0.52781,169,-0.0576,198,0.50561
ENSG00000184156,KCNQ3,97,-0.5656,33,-2.1649,218,0.74819,140,0.01541,150,0.29386
ENSG00000129295,LRRC6,35,-0.5010,37,-0.4055,133,1.79360,75,0.74845,33,-1.0836
ENSG00000129292,PHF20L1,58,-1.0781,114,-0.0385,172,0.62465,242,1.22031,98,-0.5821
ENSG00000104419,NDRG1,67,0.17373,111,1.03842,63,0.09613,34,-0.8512,54,-0.3615
ENSG00000131773,KHDRBS3,110,-1.0906,54,-2.1573,191,-0.2400,329,0.64859,256,0.58136
ENSG00000167632,TRAPPC9,21,-1.0604,34,-0.2816,16,-1.3847,35,-0.2547,51,0.92151
ENSG00000282164,PEG13,3,-2.6581,7,-1.4340,18,-0.0972,11,-0.7652,25,1.30697
ENSG00000123908,AGO2,41,-0.1865,61,0.45424,42,-0.1297,57,0.35327,43,-0.2227
ENSG00000169398,PTK2,65,-0.4045,77,-0.1302,79,-0.0887,139,0.82914,80,-0.1728
ENSG00000105339,DENND3,16,-0.4673,19,-0.1431,6,-1.7641,49,1.39462,20,-0.1403
ENSG00000022567,SLC45A4,13,-0.8467,14,-0.7949,19,-0.3632,31,0.45696,26,0.43528
ENSG00000184489,PTP4A3,10,-1.0618,47,1.45636,22,0.16523,38,1.07007,14,-1.0751
ENSG00000181790,ADGRB1,46,-0.2704,49,-0.1671,25,-1.2149,63,0.22834,60,0.40267
ENSG00000180155,LYNX1,88,-0.3496,52,-1.1544,73,-0.6220,101,-0.1226,130,0.72309
ENSG00000160932,LY6E,144,-0.0305,101,-0.5922,94,-0.6960,105,-0.5291,171,0.62079
ENSG00000176956,LY6H,165,-0.8706,75,-2.0465,187,-0.6809,340,0.26312,354,0.87978
ENSG00000250571,GLI4,32,0.97528,21,0.31026,6,-1.5340,12,-0.5983,17,-0.0341
ENSG00000158106,RHPN1,38,0.33078,35,0.16930,13,-1.3368,44,0.53853,30,-0.0882
ENSG00000104529,EEF1D,154,0.62413,244,1.43311,123,0.24280,69,-0.6681,77,-0.9244
ENSG00000104524,PYCR3,13,-0.5184,11,-0.7561,9,-0.9935,30,0.82467,19,0.30180
ENSG00000104522,TSTA3,28,0.69324,4,-2.3297,1,-3.5531,12,-0.6029,23,0.98875
ENSG00000183309,ZNF623,6,-1.7875,3,-2.7342,17,-0.3575,29,0.45462,27,0.92740
ENSG00000180900,SCRIB,28,0.29543,46,1.13133,5,-2.1256,12,-0.9608,24,0.03264
ENSG00000179950,PUF60,98,0.10968,156,0.88303,40,-1.2657,65,-0.5426,93,0.04728
ENSG00000185189,NRBP2,20,-1.1353,59,0.58742,9,-2.3326,81,1.12508,41,-0.0471
ENSG00000178209,PLEC,81,-0.3271,344,2.24204,59,-0.8071,63,-0.7229,75,-0.8667
ENSG00000178719,GRINA,155,-0.7184,285,0.24792,75,-1.8080,140,-0.8690,299,0.86524
ENSG00000178896,EXOSC4,41,0.91756,17,-0.5252,9,-1.4756,2,-3.2997,28,0.67389
ENSG00000197858,GPAA1,86,0.29818,107,0.66320,28,-1.4391,58,-0.3304,73,0.05806
ENSG00000179091,CYC1,117,0.28322,110,0.18909,27,-1.9430,74,-0.4400,109,0.40213
ENSG00000179526,SHARPIN,37,1.02189,27,0.47181,8,-1.4087,8,-1.2986,20,-0.0059
ENSG00000179632,MAF1,49,0.42801,40,0.09987,37,-0.0557,20,-0.9829,39,0.08313
ENSG00000179832,MROH1,41,-0.2404,29,-0.7474,29,-0.7581,56,0.27194,53,0.44993
