Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000072952,MRVI1,12,-1.7532,29,-0.4104,4,-3.8255,26,-0.6356,70,1.00826,88,1.40738,152,2.49331
ENSG00000198730,CTR9,12,-2.9235,154,0.98217,65,-0.5645,162,1.25966,67,-0.3604,37,-1.2492,78,-0.1360
ENSG00000110321,EIF4G2,250,-0.3769,140,-1.2611,415,0.65875,299,-0.1069,222,-0.5618,282,-0.1898,347,0.13713
ENSG00000236287,ZBED5,13,-1.8840,51,0.16778,52,0.29319,52,0.25510,21,-1.1710,50,0.15213,54,0.28573
ENSG00000170242,USP47,12,-3.3507,323,1.76490,78,-0.8074,129,0.20525,159,0.52242,86,-0.4560,118,0.03629
ENSG00000050165,DKK3,795,0.39662,138,-2.2737,894,0.94126,426,-0.6411,318,-1.0357,392,-0.7167,763,0.32963
ENSG00000133816,MICAL2,68,-0.7909,28,-2.1295,185,1.32987,157,0.59102,28,-2.1007,49,-1.2965,26,-2.2376
ENSG00000197702,PARVA,12,-1.5074,25,-0.3960,34,0.12617,27,-0.3230,14,-1.2766,57,0.92171,58,0.94612
ENSG00000187079,TEAD1,12,-1.8728,71,0.87328,23,-1.1855,40,-0.0670,53,0.40127,45,0.13890,104,1.55383
ENSG00000133794,ARNTL,12,-1.4837,10,-1.7537,44,0.81823,51,0.89304,5,-2.6364,25,-0.3796,19,-0.7681
ENSG00000148925,BTBD10,12,-3.0243,19,-2.3417,148,1.33505,123,0.54141,40,-1.2530,42,-1.1883,51,-0.8843
ENSG00000197601,FAR1,71,-0.3389,165,1.02252,78,-0.2871,85,-0.0791,149,0.84732,45,-1.0307,64,-0.5009
ENSG00000262655,SPON1,12,-1.9046,24,-0.8792,17,-1.7181,7,-2.8303,36,-0.2531,28,-0.6331,284,3.94409
ENSG00000129083,COPB1,12,-2.1239,56,0.22321,46,-0.1219,58,0.31130,82,0.84620,31,-0.6987,55,0.18642
ENSG00000129084,PSMA1,346,1.93624,36,-1.7157,147,0.63535,72,-0.7530,24,-2.3023,34,-1.8313,74,-0.6542
ENSG00000110693,SOX6,898,3.98236,117,-0.2051,16,-3.5656,62,-1.2558,60,-1.2111,66,-1.0723,131,-0.0208
ENSG00000110696,C11orf58,572,1.27698,264,-0.0114,205,-0.5521,326,0.36534,266,-0.0015,183,-0.5848,171,-0.6897
ENSG00000110700,RPS13,12,-4.4859,74,-1.8448,300,0.44577,105,-1.4249,409,0.80504,478,1.07518,361,0.59978
ENSG00000011405,PIK3C2A,12,-2.8948,93,0.17886,39,-1.4765,99,0.31007,127,0.67979,93,0.18139,238,1.80363
ENSG00000070081,NUCB2,12,-2.6769,124,0.85393,49,-0.8271,122,0.96055,62,-0.2781,64,-0.2196,106,0.58891
ENSG00000006071,ABCC8,12,-1.0883,17,-0.5338,31,0.62579,36,0.72854,3,-3.1515,10,-1.3670,28,0.22004
ENSG00000129159,KCNC1,94,0.03648,25,-1.9649,136,1.02987,125,0.56118,3,-4.7625,51,-0.8937,42,-1.1949
ENSG00000129158,SERGEF,12,-2.1786,10,-2.3494,67,0.69578,47,-0.1265,27,-0.9894,85,0.83272,62,0.30864
ENSG00000110768,GTF2H1,12,-1.8918,44,0.07992,45,0.14881,57,0.56656,15,-1.5405,46,0.14941,51,0.30055
ENSG00000134333,LDHA,395,1.00323,25,-3.2056,372,1.56448,113,-1.0710,67,-1.7623,83,-1.4470,81,-1.4908
ENSG00000074319,TSG101,12,-2.1631,51,0.00728,62,0.48847,52,0.05423,60,0.29022,33,-0.6555,47,-0.0926
ENSG00000179119,SPTY2D1,12,-1.3493,25,-0.2132,19,-0.8193,53,1.14508,46,0.73057,31,0.09112,22,-0.4075
ENSG00000110786,PTPN5,12,-2.3583,3,-4.0654,90,1.17967,76,0.51257,4,-3.6658,58,0.02118,44,-0.4073
ENSG00000166833,NAV2,12,-2.2537,158,1.86064,16,-2.1834,66,0.37295,60,0.17432,48,-0.1594,115,1.26958
ENSG00000165973,NELL1,12,-1.2757,4,-2.7847,47,1.49042,26,-0.0865,10,-1.4624,21,-0.4421,16,-0.8317
ENSG00000171714,ANO5,12,-2.1456,16,-1.7268,57,0.30470,90,1.14320,9,-2.5828,24,-1.1182,80,0.76347
ENSG00000091664,SLC17A6,12,-1.1871,0,-5.2025,41,1.23581,39,0.77357,0,-7.5301,17,-0.6491,13,-1.0613
ENSG00000198168,SVIP,12,-3.5986,200,0.63553,119,-0.2721,150,0.18947,344,1.58632,78,-0.8495,75,-0.9119
ENSG00000187398,LUZP2,12,-1.2600,31,0.18034,22,-0.4037,38,0.58802,16,-0.7728,20,-0.4883,56,1.17565
ENSG00000134343,ANO3,12,-2.1657,13,-1.9648,58,0.31546,119,1.73801,5,-3.2183,42,-0.2940,14,-1.9115
ENSG00000109881,CCDC34,12,-2.8616,49,-0.8148,98,0.40317,161,1.29439,32,-1.4635,51,-0.7409,53,-0.6996
ENSG00000148943,LIN7C,539,3.04850,12,-3.2714,52,-1.4001,81,-0.4806,88,-0.3150,57,-0.9700,117,0.13047
ENSG00000152219,ARL14EP,12,-1.8114,4,-3.2517,52,0.66391,74,1.19277,10,-2.0480,22,-0.8644,32,-0.3190
ENSG00000066382,MPPED2,12,-1.2033,8,-1.8184,24,-0.1934,56,1.48572,5,-2.3413,20,-0.4053,36,0.50708
ENSG00000170946,DNAJC24,12,-1.5605,76,1.35956,27,-0.4311,41,0.38452,46,0.50055,18,-0.9143,24,-0.4972
ENSG00000007372,PAX6,12,-1.8681,49,0.29000,8,-2.7733,26,-0.7656,56,0.49039,55,0.45509,195,2.90307
ENSG00000049449,RCN1,236,2.07552,16,-2.2678,77,0.16477,57,-0.3910,6,-3.5805,41,-0.8596,69,-0.0647
ENSG00000149100,EIF3M,201,1.18517,53,-0.9551,107,0.18965,83,-0.2866,82,-0.2791,82,-0.2868,70,-0.5216
ENSG00000060749,QSER1,12,-1.8241,98,1.50035,24,-1.0225,32,-0.3610,57,0.58451,57,0.57150,55,0.51720
ENSG00000280798,LINC00294,12,-2.0168,21,-1.1770,65,0.92286,38,-0.2898,30,-0.6555,53,0.23416,47,0.06620
ENSG00000176102,CSTF3,12,-1.7127,16,-1.3006,42,0.27694,45,0.33727,33,-0.1696,65,0.90795,26,-0.5622
ENSG00000110422,HIPK3,547,3.42929,23,-2.1035,44,-1.4773,55,-0.9256,72,-0.4465,58,-0.7589,62,-0.6609
ENSG00000110427,KIAA1549L,451,0.75822,35,-3.1377,358,0.57146,417,0.71827,90,-1.7369,157,-0.9160,117,-1.3517
ENSG00000085063,CD59,627,1.58969,60,-2.1393,278,0.28561,133,-1.0223,174,-0.5421,191,-0.3991,278,0.19213
ENSG00000110429,FBXO3,12,-2.4031,56,-0.0976,75,0.57060,76,0.44288,38,-0.6830,53,-0.1900,43,-0.5081
ENSG00000135387,CAPRIN1,12,-3.4780,96,-0.4111,149,0.43205,126,0.02913,78,-0.7173,95,-0.4227,239,1.07724
ENSG00000135372,NAT10,12,-1.8032,84,1.24595,33,-0.3808,69,1.05828,19,-1.1253,19,-1.0686,30,-0.4157
ENSG00000149089,APIP,12,-1.2802,64,1.40974,23,-0.3802,25,-0.1510,22,-0.3293,13,-1.0904,49,0.93080
ENSG00000110435,PDHX,12,-2.4452,35,-0.8376,91,1.04851,74,0.35239,32,-0.9891,24,-1.4208,55,-0.1568
ENSG00000110436,SLC1A2,943,-0.8986,174,-3.3985,708,-1.6635,748,-1.3397,578,-1.6334,1851,0.14957,10661,3.75858
ENSG00000179431,FJX1,127,2.35731,0,-6.7651,41,0.46581,18,-0.9869,8,-2.0905,14,-1.3312,21,-0.7209
ENSG00000166326,TRIM44,187,-1.2044,643,0.73388,377,-0.1839,536,0.49013,506,0.33654,362,-0.1937,229,-0.9035
ENSG00000110442,COMMD9,12,-1.7064,13,-1.5794,57,1.14179,22,-0.8258,46,0.36481,32,-0.2077,30,-0.3021
ENSG00000148948,LRRC4C,12,-2.8166,72,-0.1374,77,-0.0508,154,1.30995,83,0.08411,50,-0.6901,32,-1.3519
ENSG00000166181,API5,12,-2.8098,61,-0.3986,104,0.70811,96,0.36298,75,-0.0622,37,-1.1499,69,-0.2050
ENSG00000052841,TTC17,12,-1.9385,74,0.86718,24,-1.1355,67,0.81799,42,-0.0352,20,-1.2003,96,1.33804
ENSG00000149084,HSD17B12,12,-3.1916,67,-0.6488,88,-0.3163,74,-0.5378,145,0.57144,98,-0.0706,299,1.85459
ENSG00000151348,EXT2,12,-1.3801,13,-1.2231,40,0.72583,29,-0.0472,11,-1.4971,21,-0.5348,52,0.93255
ENSG00000085117,CD82,12,-1.6020,91,1.65901,7,-2.8266,4,-3.0960,169,2.98920,13,-1.4205,57,0.81511
ENSG00000019505,SYT13,658,1.58454,18,-3.9144,349,0.74712,254,-0.0335,55,-2.3335,100,-1.4540,114,-1.2599
ENSG00000175264,CHST1,12,-3.1649,39,-1.4206,136,0.77752,121,0.34065,46,-1.1748,127,0.38292,89,-0.1868
ENSG00000121671,CRY2,206,1.68137,24,-1.7535,88,0.30105,71,-0.1323,17,-2.2416,68,-0.1951,38,-1.0656
ENSG00000121653,MAPK8IP1,225,0.44370,129,-0.4437,164,-0.0876,70,-1.4470,307,0.96295,276,0.78052,145,-0.2615
ENSG00000121680,PEX16,12,-1.1866,15,-0.8281,35,0.78442,12,-1.2215,32,0.34755,39,0.66704,20,-0.3735
ENSG00000135365,PHF21A,12,-1.6034,76,1.31803,19,-1.1189,32,-0.1287,52,0.65711,36,0.09268,60,0.91642
ENSG00000149091,DGKZ,391,0.82461,62,-2.0277,275,0.36061,164,-0.6180,137,-0.8441,356,0.66562,224,-0.0832
ENSG00000175224,ATG13,12,-2.5068,58,-0.1410,88,0.82834,54,-0.2806,57,-0.1817,53,-0.2813,59,-0.1205
ENSG00000175220,ARHGAP1,12,-1.7437,65,0.87015,42,0.26496,29,-0.4637,48,0.36857,22,-0.8013,42,0.18348
ENSG00000175216,CKAP5,356,1.29228,111,-0.6159,136,-0.4055,239,0.68684,144,-0.2114,90,-0.9343,86,-0.9901
ENSG00000134569,LRP4,176,1.89243,30,-1.0452,11,-2.9609,15,-2.1670,12,-2.3023,69,0.24384,287,2.98437
ENSG00000149179,C11orf49,12,-2.3846,12,-2.3254,82,0.86031,28,-1.1918,56,-0.0731,79,0.46950,100,0.87957
ENSG00000149182,ARFGAP2,12,-2.9264,86,0.02423,115,0.76017,76,-0.2023,77,-0.1644,71,-0.2837,78,-0.1404
ENSG00000134575,ACP2,12,-1.3849,27,-0.1302,46,1.14800,22,-0.4961,5,-2.4588,22,-0.4584,32,0.13317
ENSG00000110514,MADD,12,-3.1687,36,-1.5459,143,0.90548,148,0.72252,64,-0.6877,64,-0.6993,60,-0.8053
ENSG00000165916,PSMC3,12,-3.6699,85,-0.7838,196,0.81765,137,-0.0566,140,-0.0231,142,0.00083,123,-0.2227
ENSG00000149187,CELF1,12,-3.9851,252,0.57799,167,-0.1181,277,0.84637,152,-0.2387,179,0.02611,122,-0.5749
ENSG00000213619,NDUFS3,18,-2.5085,10,-3.3950,164,1.49028,62,-0.7321,68,-0.5487,46,-1.1200,139,0.59426
ENSG00000172247,C1QTNF4,12,-4.0945,67,-1.6043,304,1.23055,151,-0.4163,81,-1.3227,241,0.35813,201,0.06540
ENSG00000109919,MTCH2,12,-2.3259,42,-0.4519,78,0.81521,51,-0.1694,44,-0.3783,32,-0.8800,76,0.48795
ENSG00000109920,FNBP4,12,-2.6399,267,2.39955,35,-1.3332,104,0.74208,37,-0.9597,43,-0.7398,59,-0.2496
ENSG00000149177,PTPRJ,177,2.53668,33,-0.4047,26,-1.0515,39,-0.2008,7,-2.7328,34,-0.3885,47,0.13047
ENSG00000149136,SSRP1,12,-2.7545,113,0.64579,82,0.19786,92,0.35429,68,-0.1710,54,-0.5182,71,-0.0858
ENSG00000186907,RTN4RL2,167,2.34694,1,-5.0344,59,0.69196,30,-0.6893,1,-4.9524,21,-1.1590,6,-2.9761
ENSG00000134809,TIMM10,12,-1.8237,1,-4.5660,67,1.42239,18,-1.2664,28,-0.5404,40,-0.0025,54,0.49699
ENSG00000156587,UBE2L6,12,-1.1550,5,-2.2874,29,0.34138,16,-0.7121,17,-0.6405,41,0.75463,54,1.25717
ENSG00000166793,YPEL4,12,-1.9495,14,-1.6488,74,1.50505,55,0.41657,3,-3.9611,28,-0.6823,15,-1.6222
ENSG00000156599,ZDHHC5,12,-0.9380,8,-1.4988,30,0.74115,24,0.17265,14,-0.6397,18,-0.2639,22,-0.0124
ENSG00000156603,MED19,12,-1.8692,39,-0.0783,57,0.81842,53,0.44774,32,-0.3717,10,-2.0967,26,-0.7064
ENSG00000213593,TMX2,185,0.79376,74,-0.6774,147,0.62462,75,-0.6973,65,-0.8633,71,-0.7261,119,0.07661
ENSG00000211450,SELENOH,12,-3.6355,29,-2.3222,253,1.78925,80,-0.9149,85,-0.7540,102,-0.4848,123,-0.1929
ENSG00000198561,CTNND1,12,-2.3268,77,0.51105,51,-0.2163,77,0.56742,35,-0.7450,57,0.01079,81,0.58539
ENSG00000186660,ZFP91,32,-2.6144,274,0.64791,134,-0.6562,252,0.58216,389,1.24857,140,-0.4195,144,-0.3839
ENSG00000110042,DTX4,12,-1.2839,27,-0.0471,29,0.11606,29,0.08206,11,-1.3274,17,-0.7115,63,1.35376
ENSG00000110048,OSBP,510,3.17642,63,-0.6611,58,-1.0526,73,-0.4951,30,-1.7558,53,-0.9392,37,-1.4536
ENSG00000166900,STX3,12,-1.0096,11,-1.0969,28,0.46936,47,1.38109,18,-0.4099,6,-2.0237,1,-4.1217
ENSG00000166902,MRPL16,12,-1.5135,4,-3.0394,49,1.10293,32,-0.0125,21,-0.6733,21,-0.6337,37,0.19986
ENSG00000110107,PRPF19,288,1.19260,103,-0.4853,188,0.72237,117,-0.3185,46,-1.7015,61,-1.2813,64,-1.2104
ENSG00000006118,TMEM132A,12,-2.7828,15,-2.4777,107,0.84404,51,-0.7010,43,-0.9027,54,-0.5590,193,1.55498
ENSG00000167986,DDB1,12,-3.3507,72,-0.7041,158,0.83641,60,-1.0659,85,-0.4485,105,-0.1204,225,1.12402
ENSG00000149532,CPSF7,12,-2.2247,48,-0.1257,59,0.27613,50,-0.0741,69,0.44279,34,-0.6544,77,0.61023
ENSG00000167985,SDHAF2,12,-1.5071,33,0.06041,36,0.24489,31,-0.0501,12,-1.4987,33,0.04195,58,0.96809
ENSG00000011347,SYT7,12,-3.8360,121,-0.4219,193,0.46839,296,1.20039,51,-1.7159,139,-0.2130,61,-1.4606
ENSG00000134780,DAGLA,89,1.71248,1,-4.5989,43,0.65151,30,-0.1321,3,-3.1785,30,-0.1108,4,-3.0696
ENSG00000124920,MYRF,12,-2.2650,133,1.51953,8,-3.1733,1,-5.3782,404,4.37528,6,-3.0808,3,-4.2023
ENSG00000134825,TMEM258,236,1.68665,33,-1.5014,91,0.09070,27,-1.8970,118,0.47471,73,-0.2826,87,-0.0197
ENSG00000134824,FADS2,142,1.48271,33,-0.8769,25,-1.5949,21,-1.6481,80,0.49026,80,0.49267,168,1.79888
ENSG00000149485,FADS1,203,0.90482,184,0.73653,44,-1.8319,37,-1.8608,280,1.46823,123,0.08468,246,1.23861
ENSG00000221968,FADS3,12,-1.2379,21,-0.3409,48,1.68870,18,-0.6413,4,-2.6802,10,-1.4823,19,-0.5631
ENSG00000167996,FTH1,1637,-0.0520,606,-1.5696,1959,0.34850,458,-2.0988,2865,0.86388,2797,0.82335,1947,0.22507
ENSG00000162174,ASRGL1,12,-3.4289,85,-0.5454,86,-0.6979,116,-0.0634,135,0.18945,243,1.17127,271,1.36343
ENSG00000124942,AHNAK,12,-3.0409,201,1.30778,4,-5.0984,21,-2.3605,157,0.87378,155,0.84653,431,2.88227
ENSG00000254772,EEF1G,184,-0.6178,116,-1.3192,259,-0.1319,129,-1.2503,448,0.79984,525,1.07189,453,0.82089
ENSG00000149541,B3GAT3,12,-1.9889,16,-1.5788,58,0.63271,43,-0.0651,23,-1.0108,62,0.51516,62,0.52430
ENSG00000089597,GANAB,12,-2.1514,33,-0.6257,75,1.08067,28,-0.9528,43,-0.2274,18,-1.5250,85,0.87138
ENSG00000204922,UQCC3,12,-1.4779,12,-1.4934,43,0.77639,20,-0.7197,34,0.09882,40,0.37594,37,0.24456
ENSG00000162191,UBXN1,12,-2.5689,67,0.02007,74,0.23652,47,-0.6006,99,0.64819,62,-0.1218,104,0.72139
ENSG00000168000,BSCL2,987,1.66355,42,-3.2698,535,0.93181,216,-0.9171,65,-2.6229,199,-0.9690,236,-0.7064
ENSG00000162188,GNG3,774,1.26325,29,-3.7336,585,1.30389,213,-0.8913,73,-2.4256,195,-0.9622,158,-1.2751
ENSG00000214753,HNRNPUL2,12,-4.1292,137,-0.5452,190,-0.0609,285,0.70687,230,0.26669,282,0.59804,153,-0.3827
ENSG00000168002,POLR2G,178,1.82868,31,-1.0330,56,-0.2028,16,-2.1275,50,-0.3236,51,-0.2961,110,0.94929
ENSG00000162236,STX5,12,-1.2471,33,0.29934,38,0.85135,17,-0.7237,18,-0.5873,25,-0.1338,23,-0.2444
ENSG00000168003,SLC3A2,222,1.99413,17,-2.1004,55,-0.5407,28,-1.5212,38,-0.9570,40,-0.8749,186,1.64109
ENSG00000168539,CHRM1,140,1.24390,10,-2.7723,84,0.57746,74,0.19405,33,-1.0441,22,-1.6822,40,-0.7896
ENSG00000176485,PLAAT3,12,-3.4212,258,1.28066,34,-2.2758,36,-1.9097,658,3.31405,77,-0.6784,100,-0.2723
ENSG00000133318,RTN3,1893,0.60456,499,-1.4719,1984,1.11620,1242,-0.0850,472,-1.5533,453,-1.6152,604,-1.1849
ENSG00000188070,C11orf95,158,2.71740,5,-2.9540,27,-0.6241,17,-1.2145,17,-1.1712,20,-0.8876,55,0.68916
ENSG00000072518,MARK2,12,-2.1044,62,0.39732,44,-0.1952,48,-0.0205,75,0.71784,59,0.30338,52,0.10591
ENSG00000176340,COX8A,12,-4.2366,40,-2.5689,374,1.47184,86,-1.5378,179,-0.3371,284,0.39768,254,0.21724
ENSG00000167770,OTUB1,13,-3.1183,36,-1.6756,194,1.71558,81,-0.4841,64,-0.8065,69,-0.6901,67,-0.7439
ENSG00000168439,STIP1,12,-2.4762,47,-0.4293,92,1.01746,46,-0.5336,65,0.07125,44,-0.5534,58,-0.1076
ENSG00000110011,DNAJC4,12,-1.6160,27,-0.3855,40,0.35283,15,-1.3153,22,-0.7165,65,1.03577,64,0.99240
ENSG00000173511,VEGFB,12,-2.1024,11,-2.1819,51,0.11003,15,-1.8293,29,-0.7743,137,1.78609,109,1.35495
ENSG00000173486,FKBP2,12,-1.9593,10,-2.1877,71,1.31799,14,-1.8004,39,-0.1616,39,-0.1675,69,0.72787
ENSG00000173457,PPP1R14B,12,-1.1092,7,-1.8653,24,-0.0885,10,-1.4827,29,0.28215,45,0.99121,63,1.59115
ENSG00000002330,BAD,12,-2.7412,22,-1.8558,117,1.19726,36,-1.2187,62,-0.2855,87,0.23580,101,0.48654
ENSG00000173264,GPR137,12,-1.3617,4,-2.7004,38,0.66589,19,-0.7365,30,0.01945,47,0.77284,37,0.39556
ENSG00000173153,ESRRA,12,-1.4359,7,-2.0898,52,1.44583,16,-1.0573,8,-2.0122,27,-0.1875,44,0.59396
ENSG00000173113,TRMT112,228,1.52275,18,-2.4031,124,0.72086,46,-1.1586,55,-0.8057,70,-0.4411,61,-0.6481
ENSG00000126432,PRDX5,13,-4.7169,87,-1.9789,526,1.36632,177,-0.9952,190,-0.8109,415,0.41302,367,0.21622
ENSG00000162302,RPS6KA4,12,-1.5601,22,-0.6410,33,-0.0432,20,-0.8522,42,0.36996,58,0.88551,63,1.03668
ENSG00000110076,NRXN2,62,-1.5337,201,0.26578,163,-0.0883,257,0.76694,140,-0.3084,177,0.06512,123,-0.5035
ENSG00000168066,SF1,12,-3.5478,117,-0.1678,168,0.62092,124,-0.0870,118,-0.1615,114,-0.2157,155,0.27110
ENSG00000168067,MAP4K2,12,-2.0537,40,-0.2515,51,0.22448,62,0.51696,28,-0.7962,67,0.58540,37,-0.3562
ENSG00000110047,EHD1,12,-1.1059,53,1.27898,20,-0.4694,8,-1.7987,20,-0.3484,20,-0.2926,71,1.81174
ENSG00000068971,PPP2R5B,12,-1.8401,4,-3.4350,63,1.20262,30,-0.5143,35,-0.2287,32,-0.3464,49,0.29705
ENSG00000213465,ARL2,19,-2.6949,68,-0.8209,185,1.30070,53,-1.2767,143,0.34610,102,-0.1901,87,-0.4283
ENSG00000149823,VPS51,12,-2.7835,23,-1.7979,113,0.99463,48,-0.7779,46,-0.7809,116,0.66669,101,0.42818
ENSG00000149809,TM7SF2,12,-2.5613,104,0.72924,66,-0.0033,44,-0.6690,104,0.74002,38,-0.8432,116,0.92430
ENSG00000149806,FAU,31,-3.4154,113,-1.5314,367,0.40804,122,-1.5243,502,0.79321,561,0.98267,482,0.72232
ENSG00000162298,SYVN1,12,-1.1891,22,-0.2297,34,0.63903,16,-0.7606,39,0.65609,25,-0.0308,19,-0.4707
ENSG00000014216,CAPN1,12,-1.1813,3,-3.1513,45,1.54407,12,-1.2931,12,-1.2018,27,0.07623,29,0.17594
ENSG00000245532,NEAT1,12,-4.5730,1234,2.87352,38,-3.3529,72,-2.0861,340,0.39953,166,-0.7269,865,2.07672
ENSG00000251562,MALAT1,2877,-3.0611,155138,4.14151,3917,-3.0514,26347,0.31704,1244,-4.2796,4130,-2.5321,11282,-1.0385
ENSG00000142186,SCYL1,12,-2.0743,26,-0.8951,81,1.49257,31,-0.7178,13,-1.9614,34,-0.5263,52,0.15576
ENSG00000168056,LTBP3,12,-2.2359,84,0.75093,39,-0.6589,26,-1.1798,58,0.15588,85,0.77312,137,1.61036
ENSG00000176973,FAM89B,12,-1.3400,10,-1.5274,42,0.99154,18,-0.7992,8,-1.8825,50,0.88860,32,0.16378
ENSG00000173442,EHBP1L1,12,-1.5410,10,-1.7289,39,0.42458,23,-0.6228,5,-2.6358,66,1.14079,66,1.14238
ENSG00000172977,KAT5,12,-1.2585,10,-1.4312,37,0.77275,23,-0.3033,25,-0.1221,29,0.07796,29,0.11798
ENSG00000172922,RNASEH2C,12,-1.1732,12,-1.1684,29,0.26090,14,-1.0147,22,-0.2265,42,0.79091,52,1.16538
ENSG00000172757,CFL1,162,-1.8924,336,-0.8014,841,1.06028,419,-0.5036,532,-0.0870,472,-0.2765,482,-0.2416
ENSG00000172803,SNX32,12,-1.2975,4,-2.8246,43,1.11652,35,0.42402,6,-2.2162,14,-1.0771,30,0.11363
ENSG00000172500,FIBP,12,-2.7187,21,-1.8941,130,1.65055,37,-1.1217,67,-0.1460,48,-0.6649,66,-0.1652
ENSG00000175602,CCDC85B,24,-3.7737,123,-1.3879,399,0.66892,238,-0.4224,266,-0.2143,617,1.17341,249,-0.3173
ENSG00000175573,C11orf68,12,-2.2401,21,-1.3847,85,1.28621,42,-0.3989,45,-0.2662,42,-0.3447,38,-0.4969
ENSG00000175550,DRAP1,12,-3.0169,43,-1.1254,121,0.72340,44,-1.1752,110,0.31699,133,0.62688,124,0.50649
ENSG00000175467,SART1,12,-1.1050,29,0.26130,29,0.35653,8,-1.8027,37,0.64012,32,0.40696,31,0.36738
ENSG00000175334,BANF1,37,-0.6333,29,-0.9940,72,0.63812,20,-1.6792,54,-0.0534,90,0.77485,75,0.47509
ENSG00000087365,SF3B2,367,1.11436,262,0.54457,145,-0.5408,196,0.08269,195,0.06319,100,-0.9702,163,-0.2200
ENSG00000175115,PACS1,193,1.92291,28,-1.2715,63,-0.0034,54,-0.2959,21,-1.6736,74,0.23606,23,-1.5427
ENSG00000174996,KLC2,12,-2.6001,23,-1.6686,120,1.60184,57,-0.3223,10,-2.7927,77,0.19183,38,-0.8857
ENSG00000174903,RAB1B,199,1.29803,62,-0.5885,88,-0.0823,67,-0.5171,51,-0.9031,100,0.14481,106,0.23089
ENSG00000174871,CNIH2,12,-2.4430,11,-2.4749,94,1.14676,30,-1.1447,26,-1.3120,119,1.10209,66,0.13518
ENSG00000179292,TMEM151A,12,-2.9289,102,0.28222,98,0.32665,48,-0.9433,291,2.16289,30,-1.5980,15,-2.5950
ENSG00000174684,B4GAT1,478,0.52185,119,-1.6301,510,1.01122,266,-0.4501,131,-1.4820,203,-0.8298,305,-0.1985
ENSG00000174516,PELI3,12,-1.5105,4,-2.9302,63,2.05732,21,-0.6845,14,-1.2126,19,-0.8194,11,-1.5654
ENSG00000174080,CTSF,12,-3.4580,69,-0.8823,164,0.71866,86,-0.6021,110,-0.1704,119,-0.0530,213,0.90440
ENSG00000173992,CCS,12,-1.4041,39,0.43684,30,0.02567,16,-0.9965,20,-0.5933,18,-0.8033,87,1.81314
ENSG00000239306,RBM14,95,1.42473,26,-0.7026,41,0.00736,28,-0.6350,19,-1.1164,27,-0.6170,60,0.64427
ENSG00000173933,RBM4,12,-2.6304,74,0.09896,92,0.70055,64,-0.1322,56,-0.3271,74,0.09628,51,-0.4804
ENSG00000173898,SPTBN2,176,0.55050,31,-2.0811,125,-0.0058,167,0.53234,48,-1.4638,208,0.82839,79,-0.7138
ENSG00000173599,PC,12,-1.6731,32,-0.2003,42,0.38902,25,-0.6142,26,-0.4854,43,0.28103,64,0.92678
ENSG00000173621,LRFN4,12,-1.1089,9,-1.4825,32,0.61543,29,0.29635,19,-0.3570,34,0.50317,11,-1.1402
ENSG00000173227,SYT12,12,-1.6789,10,-1.9493,56,1.16357,48,0.49998,6,-2.7130,21,-0.8304,30,-0.2885
ENSG00000173120,KDM2A,130,1.05321,93,0.48835,46,-0.8028,89,0.46655,81,0.27157,35,-1.0264,52,-0.4331
ENSG00000173020,GRK2,12,-2.9519,81,-0.0999,87,0.01735,73,-0.2944,73,-0.2722,185,1.26704,106,0.32937
ENSG00000172932,ANKRD13D,12,-1.4952,29,-0.1277,33,0.08842,30,-0.1327,37,0.23313,39,0.30231,42,0.45393
ENSG00000172531,PPP1CA,12,-2.5686,45,-0.6067,98,0.99575,36,-1.0093,85,0.38818,92,0.52942,35,-0.9904
ENSG00000172508,CARNS1,12,-2.9247,183,1.27661,25,-2.2377,4,-4.5307,614,4.23911,13,-2.7303,5,-4.1089
ENSG00000110711,AIP,12,-1.6445,16,-1.1555,51,0.93452,18,-1.0894,44,0.34708,26,-0.4667,50,0.56848
ENSG00000110697,PITPNM1,12,-1.5008,7,-2.2835,44,0.76652,11,-1.7063,10,-1.7778,71,1.33222,57,0.92517
ENSG00000167797,CDK2AP2,12,-1.2049,25,-0.0548,29,0.23800,9,-1.6860,44,0.85078,23,-0.1823,49,1.03058
ENSG00000084207,GSTP1,12,-3.4271,38,-1.7280,128,0.15345,47,-1.5162,224,1.02863,179,0.64890,259,1.28400
ENSG00000167792,NDUFV1,197,0.05829,93,-1.0991,273,0.94473,108,-0.9420,169,-0.1782,191,0.01007,127,-0.6236
ENSG00000110717,NDUFS8,12,-3.1905,32,-1.7289,164,1.28851,53,-1.0742,67,-0.6573,116,0.20747,133,0.42911
ENSG00000110721,CHKA,12,-1.3891,26,-0.1958,30,0.01408,34,0.22117,25,-0.2728,22,-0.4318,55,0.99124
ENSG00000110066,KMT5B,47,-0.8019,134,0.85265,48,-1.0116,111,0.60525,133,0.82777,69,-0.2168,78,-0.0274
ENSG00000110075,PPP6R3,12,-1.7730,69,0.95295,31,-0.4461,46,0.31226,18,-1.1221,32,-0.2812,76,1.11160
