Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000168002,POLR2G,14,-1.6262,47,0.17328,102,1.49170,29,-0.6286,66,0.72282,30,-0.6620
ENSG00000168003,SLC3A2,57,-0.4534,39,-1.0915,331,2.79392,43,-0.9585,50,-0.6317,51,-0.7431
ENSG00000168539,CHRM1,6,-3.1683,20,-1.5429,4,-3.8057,119,1.74013,19,-1.5040,71,0.68599
ENSG00000176485,PLAAT3,663,1.81219,496,1.53467,284,0.30103,94,-1.5187,44,-2.5315,62,-2.3059
ENSG00000133318,RTN3,534,-0.3774,588,-0.2508,419,-0.7532,1183,1.09992,135,-2.4481,716,0.11424
ENSG00000072518,MARK2,32,-1.2479,42,-0.9272,38,-0.9954,72,-0.0222,97,0.47489,110,0.96210
ENSG00000176340,COX8A,161,0.12155,58,-1.5425,239,0.78452,236,0.88880,172,0.23750,109,-0.6016
ENSG00000167770,OTUB1,56,-0.9318,94,-0.1494,70,-0.6014,218,1.57266,75,-0.4851,65,-0.8438
ENSG00000110011,DNAJC4,66,0.49665,39,-0.3735,74,0.66934,54,0.17255,59,0.29345,35,-0.6642
ENSG00000173511,VEGFB,101,0.45319,42,-1.0189,85,0.17494,88,0.27258,149,1.12128,56,-0.6028
ENSG00000173457,PPP1R14B,23,-0.6880,6,-2.6615,41,0.22895,49,0.57907,71,1.16029,37,0.07751
ENSG00000002330,BAD,73,-0.3389,79,-0.2527,60,-0.6450,127,0.63206,124,0.49444,80,-0.2502
ENSG00000173264,GPR137,25,-0.4690,13,-1.5436,0,-7.2200,49,0.71969,78,1.44913,36,0.14529
ENSG00000173113,TRMT112,118,1.11604,37,-0.8307,46,-0.4323,99,0.96812,51,-0.2624,39,-0.8380
ENSG00000126432,PRDX5,233,0.18638,70,-1.7820,325,0.74297,329,0.89733,246,0.27585,157,-0.5461
ENSG00000110076,NRXN2,276,-0.5397,237,-0.8462,138,-1.5934,474,0.36447,552,0.57177,501,0.55378
ENSG00000168066,SF1,68,-0.9927,192,0.76468,157,0.32432,101,-0.4240,135,0.08193,113,-0.2525
ENSG00000168067,MAP4K2,22,-1.4406,29,-1.1017,55,-0.0219,62,0.18093,96,0.89465,68,0.42772
ENSG00000110047,EHD1,48,-0.0094,98,1.42213,78,0.76666,43,-0.2217,39,-0.3692,13,-2.2118
ENSG00000068971,PPP2R5B,83,0.61483,58,0.02348,43,-0.4555,113,1.37781,33,-0.8364,23,-1.5899
ENSG00000213465,ARL2,238,0.63589,171,0.10770,107,-0.6422,249,0.83303,117,-0.5115,104,-0.8354
ENSG00000149823,VPS51,200,1.03718,66,-0.8385,65,-0.7937,154,0.67537,196,0.99755,59,-1.1218
ENSG00000149809,TM7SF2,125,1.06387,74,0.20636,124,1.03856,57,-0.2777,28,-1.3442,42,-0.8797
ENSG00000149806,FAU,532,1.06745,210,-0.5071,180,-0.7031,347,0.38902,347,0.34161,213,-0.5405
ENSG00000245532,NEAT1,547,-1.6025,3115,1.42622,4779,2.00378,387,-2.2467,1182,-0.4277,662,-1.5425
ENSG00000251562,MALAT1,3060,-3.7935,80339,1.51846,23697,-0.7606,4697,-3.3212,59200,0.70950,42997,0.23335
ENSG00000142186,SCYL1,36,-0.2941,12,-2.0604,68,0.75657,81,1.25725,34,-0.3456,35,-0.3791
ENSG00000168056,LTBP3,14,-2.4474,77,0.10510,177,1.52969,96,0.52281,70,-0.0663,40,-1.1165
ENSG00000173442,EHBP1L1,1,-4.8448,55,0.35900,6,-3.0474,59,0.46833,102,1.36643,39,-0.2834
ENSG00000173327,MAP3K11,44,-0.0452,115,2.00012,12,-2.0427,31,-0.6729,52,0.19880,19,-1.5477
ENSG00000172757,CFL1,968,0.45887,678,-0.1330,822,0.19003,1068,0.72371,465,-0.7098,520,-0.6584
ENSG00000172500,FIBP,86,0.46991,43,-0.6763,1,-5.3626,127,1.38562,51,-0.3646,54,-0.3311
ENSG00000175602,CCDC85B,541,-0.1796,276,-1.3149,224,-1.5264,951,0.87307,1222,1.18614,537,-0.2395
ENSG00000175573,C11orf68,12,-2.5536,28,-1.4875,81,0.25196,148,1.56323,72,0.06209,59,-0.3327
ENSG00000175550,DRAP1,90,-0.2658,89,-0.3134,40,-1.4776,102,-0.0594,110,0.06393,146,0.70927
ENSG00000175334,BANF1,55,0.49865,11,-2.0961,13,-1.6625,69,1.03499,47,0.24299,43,0.13631
ENSG00000087365,SF3B2,217,-0.0844,162,-0.6013,273,0.28681,238,0.06934,143,-0.7373,286,0.47934
ENSG00000175115,PACS1,119,0.45545,15,-2.7806,134,0.66204,127,0.65344,129,0.58878,77,-0.3036
ENSG00000174996,KLC2,31,-1.5289,20,-2.3415,73,-0.2351,186,1.61953,39,-1.1874,99,0.32102
ENSG00000174903,RAB1B,136,0.42504,110,0.09643,136,0.42303,112,0.12013,75,-0.5323,85,-0.4042
ENSG00000174871,CNIH2,15,-2.4841,68,-0.2454,17,-2.2900,126,0.92232,125,0.77859,79,0.01770
ENSG00000179292,TMEM151A,362,1.84245,192,0.79956,36,-1.9193,149,0.29984,23,-2.5453,54,-1.5288
ENSG00000174684,B4GAT1,189,-1.2227,243,-0.9127,599,0.60050,771,1.23917,238,-0.8713,367,-0.2511
ENSG00000174080,CTSF,214,0.63866,122,-0.3000,303,1.24565,188,0.48216,101,-0.5724,71,-1.3159
ENSG00000173933,RBM4,39,-0.8785,150,1.58136,92,0.45410,61,-0.2330,38,-0.9284,35,-1.2532
ENSG00000173898,SPTBN2,72,-1.3474,11,-4.2809,70,-1.3866,255,0.74332,329,1.07513,242,0.75656
ENSG00000173599,PC,108,1.22314,20,-1.5588,119,1.41201,46,-0.2258,42,-0.3175,40,-0.5238
ENSG00000173621,LRFN4,0,-7.0833,70,0.64164,0,-7.8415,55,0.17739,85,0.86471,55,0.19694
ENSG00000173227,SYT12,0,-7.3826,35,-0.9423,45,-0.4928,115,1.24207,52,-0.2694,73,0.36110
ENSG00000173120,KDM2A,0,-6.3732,88,0.79984,50,-0.2163,73,0.42870,35,-0.7785,57,-0.0309
ENSG00000173020,GRK2,56,-1.9015,147,-0.4926,53,-1.9913,293,0.77356,447,1.41680,172,-0.2504
ENSG00000172932,ANKRD13D,31,-0.7361,26,-1.0786,4,-3.5650,57,0.26074,141,1.83230,51,0.05684
ENSG00000172531,PPP1CA,6,-3.4293,16,-2.2216,112,0.88918,126,1.32076,71,0.14049,60,-0.1782
ENSG00000172508,CARNS1,719,2.30702,557,2.28814,63,-1.7876,52,-2.1938,10,-4.4102,4,-5.8708
ENSG00000110697,PITPNM1,6,-2.9164,6,-3.0152,56,0.45983,64,0.79539,96,1.40212,41,-0.0460
ENSG00000084207,GSTP1,353,1.23581,177,0.07870,186,0.14099,171,0.01320,166,-0.0416,99,-1.0079
ENSG00000167792,NDUFV1,117,-0.4214,180,0.30329,155,0.02500,253,0.97559,128,-0.2832,88,-1.0366
ENSG00000110717,NDUFS8,161,0.66802,96,-0.1935,119,0.17213,126,0.29833,109,0.03050,79,-0.5849
ENSG00000110066,KMT5B,84,0.76130,46,-0.2515,72,0.49595,21,-1.5366,46,-0.2246,65,0.43181
ENSG00000110075,PPP6R3,111,1.43527,35,-0.5313,35,-0.4949,58,0.36673,35,-0.4678,37,-0.5187
ENSG00000110090,CPT1A,0,-6.8275,17,-1.6081,215,3.00268,19,-1.3812,71,0.73385,31,-0.7008
ENSG00000131626,PPFIA1,29,-2.5228,276,1.11567,242,0.71246,31,-2.5823,189,0.30160,165,0.10236
ENSG00000085733,CTTN,107,0.21321,96,0.05469,128,0.50964,95,0.02702,72,-0.4123,82,-0.2634
ENSG00000162105,SHANK2,33,-0.5413,4,-3.6091,10,-2.2400,54,0.26251,32,-0.5828,92,1.72513
ENSG00000172893,DHCR7,208,2.07501,118,1.18828,115,0.94548,16,-2.2525,10,-2.7321,16,-2.3891
ENSG00000137497,NUMA1,66,-1.1296,189,0.59748,238,0.90375,91,-0.7130,142,0.04573,124,-0.2132
ENSG00000149357,LAMTOR1,154,0.32806,111,-0.2182,126,-0.0017,182,0.69776,121,-0.0637,91,-0.6356
ENSG00000165458,INPPL1,68,0.38530,40,-0.5164,190,2.29535,47,-0.2176,48,-0.1587,18,-1.8830
ENSG00000162129,CLPB,25,-1.3575,24,-1.5243,53,-0.1938,62,0.06171,71,0.25515,94,1.02547
ENSG00000186642,PDE2A,0,-7.7462,44,-0.9910,5,-3.9672,180,1.71183,77,-0.0527,89,0.22484
ENSG00000214530,STARD10,304,1.70708,203,1.14003,79,-0.5679,127,0.20431,38,-1.6640,19,-2.9856
ENSG00000110237,ARHGEF17,5,-3.0800,14,-1.7677,81,1.09532,94,1.67514,40,-0.0859,26,-0.8876
ENSG00000054965,FAM168A,169,0.33063,49,-1.6826,217,0.75218,193,0.63810,101,-0.4877,135,-0.0415
ENSG00000021300,PLEKHB1,1142,1.76437,600,0.69508,409,-0.0293,237,-0.9588,527,0.38329,137,-1.9617
ENSG00000175582,RAB6A,44,-1.8243,113,-0.4613,166,0.19485,223,0.79562,100,-0.6139,163,0.21866
ENSG00000175575,PAAF1,132,0.91427,132,1.07889,57,-0.4440,60,-0.4015,30,-1.4148,52,-0.7187
ENSG00000214517,PPME1,42,-1.4405,127,0.32481,54,-1.0463,149,0.63564,41,-1.4570,125,0.34523
ENSG00000165434,PGM2L1,55,-2.5290,89,-1.9496,133,-1.2213,403,0.59427,181,-0.7560,529,1.44850
ENSG00000166439,RNF169,0,-6.8804,59,0.56630,54,0.34780,15,-1.7682,60,0.51890,58,0.63313
ENSG00000118363,SPCS2,138,0.33141,140,0.40560,100,-0.1893,135,0.33283,65,-0.8571,91,-0.4207
ENSG00000137486,ARRB1,99,0.14849,28,-1.8820,191,1.27068,120,0.53709,124,0.51357,64,-0.6689
ENSG00000149273,RPS3,579,1.29025,233,-0.2638,288,0.09660,352,0.48661,270,-0.0059,134,-1.2942
ENSG00000171533,MAP6,21,-1.5343,24,-1.4128,25,-1.2914,87,0.80961,78,0.50572,75,0.59438
ENSG00000198382,UVRAG,70,0.92358,58,0.69548,23,-0.8485,28,-0.6459,22,-0.9186,38,-0.0950
ENSG00000137492,THAP12,0,-6.6315,40,0.12481,43,0.25107,35,-0.0963,40,0.13874,46,0.45063
ENSG00000078124,ACER3,162,0.85883,140,0.70572,109,0.20451,61,-0.7863,31,-1.7166,87,-0.2136
ENSG00000149269,PAK1,37,-2.1491,17,-3.4177,74,-1.1199,326,1.58829,29,-2.4861,231,0.96483
ENSG00000074201,CLNS1A,89,0.24323,85,0.18583,128,0.83433,87,0.22044,57,-0.4568,50,-0.8089
ENSG00000048649,RSF1,183,-1.6628,612,0.22996,415,-0.4172,247,-1.3089,500,-0.1230,861,1.09720
ENSG00000151366,NDUFC2,140,0.72194,54,-0.8792,57,-0.7174,178,1.38214,58,-0.6747,61,-0.7546
ENSG00000118369,USP35,0,-6.5233,24,-0.5585,0,-7.2879,31,-0.1802,51,0.67455,59,1.34699
ENSG00000033327,GAB2,71,-0.1557,197,1.99631,24,-1.8042,63,-0.3755,62,-0.3725,36,-1.4144
ENSG00000182103,FAM181B,133,1.12856,56,-0.3484,238,2.26904,43,-0.7950,36,-0.9851,25,-1.7565
ENSG00000137502,RAB30,52,-0.9154,104,0.20368,216,1.42937,87,-0.1168,57,-0.7563,75,-0.4293
ENSG00000165494,PCF11,53,-1.5696,342,1.76701,25,-2.6834,31,-2.5123,100,-0.6122,187,0.50055
ENSG00000150672,DLG2,92,-0.7284,119,-0.3653,29,-2.4348,126,-0.2675,148,0.02403,235,1.11277
ENSG00000137501,SYTL2,145,0.24185,76,-0.8367,140,0.18328,150,0.33815,45,-1.5593,155,0.47051
ENSG00000073921,PICALM,314,1.04481,315,1.25929,167,-0.0057,142,-0.2953,56,-1.6826,76,-1.4354
ENSG00000168959,GRM5,15,-2.3208,10,-3.0692,23,-1.6463,102,0.75015,25,-1.5187,134,1.69810
ENSG00000165323,FAT3,1,-5.3829,37,-1.1375,103,0.54574,68,-0.1432,59,-0.3391,121,1.16710
ENSG00000180773,SLC36A4,14,-1.9352,67,0.51642,22,-1.2821,25,-1.1783,61,0.29711,76,0.90410
ENSG00000166004,CEP295,0,-7.1414,104,1.40314,54,0.04696,17,-1.8330,34,-0.6503,64,0.43313
ENSG00000166012,TAF1D,262,0.49628,275,0.66823,141,-0.5007,188,-0.0491,160,-0.3025,148,-0.5198
ENSG00000150316,CWC15,37,-1.4498,141,0.74689,159,0.85072,42,-1.3444,58,-0.7661,110,0.31331
ENSG00000263465,SRSF8,12,-3.7453,164,0.21054,70,-1.1447,228,0.84773,130,-0.1959,157,0.14044
ENSG00000149218,ENDOD1,303,1.81599,155,0.69227,151,0.56066,87,-0.3677,19,-2.6017,39,-1.7941
ENSG00000149212,SESN3,62,-1.5025,36,-2.4271,261,0.75182,133,-0.3838,161,-0.0382,277,1.23281
ENSG00000166037,CEP57,0,-7.2965,132,1.71209,44,-0.4321,30,-1.1127,34,-0.8446,60,0.07512
ENSG00000149231,CCDC82,18,-2.7171,229,1.46224,84,-0.4575,62,-0.9899,64,-0.8659,124,0.20974
ENSG00000110318,CEP126,0,-7.4407,68,-1.0819,27,-2.3444,97,-0.4910,106,-0.3040,275,2.04463
ENSG00000110330,BIRC2,89,1.25417,50,0.32704,65,0.69948,38,-0.1795,8,-2.3665,27,-0.8049
ENSG00000152558,TMEM123,145,1.17768,128,1.14581,91,0.38373,69,-0.0685,58,-0.3254,10,-3.2743
ENSG00000137692,DCUN1D5,61,-0.0523,29,-1.2973,69,0.14664,38,-0.8511,78,0.36590,95,0.95846
ENSG00000187240,DYNC2H1,0,-7.2950,32,-0.9911,100,0.89336,23,-1.5389,69,0.27627,101,1.33019
ENSG00000152578,GRIA4,0,-8.0977,8,-3.8930,77,-0.4398,131,0.47904,79,-0.3989,194,1.63612
ENSG00000170903,MSANTD4,90,0.10495,89,0.09781,113,0.48070,32,-1.6025,86,0.04145,104,0.45009
ENSG00000149313,AASDHPPT,90,-0.0597,39,-1.4185,26,-1.9512,167,1.16212,49,-0.9891,117,0.50665
ENSG00000152402,GUCY1A2,0,-8.0056,4,-4.7285,45,-1.1509,104,0.15780,90,-0.0929,201,1.99114
ENSG00000152404,CWF19L2,88,-1.3120,423,1.47850,86,-1.3528,78,-1.6012,270,0.44296,204,-0.0170
ENSG00000110675,ELMOD1,0,-7.0726,29,-0.9179,6,-3.0855,79,0.89566,13,-1.9665,87,1.36271
ENSG00000166266,CUL5,0,-7.8738,163,1.20424,42,-1.1525,73,-0.3570,54,-0.7776,108,0.40634
ENSG00000075239,ACAT1,162,1.39799,59,-0.3225,101,0.56503,57,-0.3771,66,-0.1131,50,-0.6791
ENSG00000149311,ATM,16,-1.8787,104,1.24793,30,-0.9546,42,-0.4846,40,-0.5154,59,0.13620
ENSG00000178105,DDX10,36,-1.0133,68,-0.0326,11,-2.7795,32,-1.2705,57,-0.2994,129,1.56329
ENSG00000185742,C11orf87,0,-7.5267,8,-3.2498,1,-5.9633,136,1.39068,15,-2.2590,126,1.53155
ENSG00000137710,RDX,437,0.43240,744,1.67382,336,0.00390,94,-2.0652,204,-0.7730,232,-0.7045
ENSG00000170145,SIK2,0,-6.7767,22,-1.0266,41,0.04134,62,0.81843,32,-0.3442,54,0.64117
ENSG00000109846,CRYAB,3130,2.60690,1753,1.72343,269,-1.6269,284,-1.6602,104,-3.0244,58,-4.2103
ENSG00000150764,DIXDC1,46,-1.0393,263,2.48551,39,-1.2897,51,-0.9481,28,-1.7881,52,-1.0045
ENSG00000150776,NKAPD1,51,-0.1726,87,0.82828,51,-0.1572,28,-1.1403,49,-0.2172,61,0.15561
ENSG00000149294,NCAM1,914,0.97069,485,-0.0925,441,-0.2348,536,0.08735,252,-1.0966,486,-0.0994
ENSG00000109906,ZBTB16,194,-1.0060,529,0.67518,397,0.11156,314,-0.2951,375,0.01840,352,-0.1068
ENSG00000182985,CADM1,94,-1.3368,114,-1.1366,682,1.98389,132,-0.8940,126,-0.8890,279,0.48715
ENSG00000109917,ZPR1,4,-3.4027,57,0.47430,34,-0.4014,62,0.64008,32,-0.4781,44,-0.0001
ENSG00000160584,SIK3,308,0.89248,384,1.56910,118,-0.6619,129,-0.5838,43,-2.1603,102,-1.0620
ENSG00000168092,PAFAH1B2,216,-0.2117,271,0.17397,188,-0.4290,362,0.73667,108,-1.2789,228,-0.1519
ENSG00000160613,PCSK7,32,-1.9348,204,1.17909,118,0.06879,50,-1.3400,143,0.38624,109,-0.0747
ENSG00000167257,RNF214,0,-6.9679,54,0.26766,14,-1.8215,4,-3.6838,86,1.03575,82,1.41124
ENSG00000186318,BACE1,352,0.90286,470,1.76942,81,-1.4183,152,-0.5084,61,-1.8331,101,-1.3002
ENSG00000137726,FXYD6,147,-0.3697,78,-1.4403,119,-0.7033,390,1.52384,54,-1.8795,202,0.16826
ENSG00000149575,SCN2B,49,-1.7122,42,-2.0648,72,-1.1338,256,1.04484,126,-0.2806,220,0.86595
ENSG00000110344,UBE4A,105,1.26931,52,0.10992,59,0.27837,38,-0.4460,18,-1.5533,44,-0.2420
ENSG00000167283,ATP5MG,272,0.87966,95,-0.8868,229,0.58711,210,0.50681,132,-0.3108,119,-0.5718
ENSG00000118058,KMT2A,95,-2.2420,492,0.31562,409,-0.0196,167,-1.5076,431,0.06377,630,0.96841
ENSG00000149582,TMEM25,3,-3.2275,19,-0.9737,0,-5.4213,65,1.33437,37,0.17752,42,0.48222
ENSG00000095139,ARCN1,62,0.42747,43,-0.1792,23,-1.1209,51,0.13092,30,-0.7038,58,0.40332
ENSG00000019144,PHLDB1,752,1.85861,707,2.23056,109,-1.3493,90,-1.7582,61,-2.1985,33,-3.4130
ENSG00000110367,DDX6,138,-0.9030,247,-0.0014,241,-0.0388,265,0.12966,181,-0.4894,295,0.38210
ENSG00000186166,CCDC84,0,-7.0032,95,1.41177,68,0.57622,15,-1.8761,21,-1.2714,55,0.32802
ENSG00000118181,RPS25,763,1.14960,280,-0.5568,462,0.29293,395,0.04443,480,0.35379,267,-0.7077
ENSG00000149428,HYOU1,9,-3.3896,15,-2.7372,24,-1.8926,105,0.38614,129,0.66915,151,1.38357
ENSG00000188486,H2AFX,26,-1.1734,48,-0.2951,110,1.10847,86,0.79662,58,0.03502,35,-0.9117
ENSG00000172375,C2CD2L,65,0.30349,42,-0.4230,46,-0.2528,79,0.73268,16,-1.8135,56,0.08697
ENSG00000076706,MCAM,310,1.20478,466,2.66583,12,-3.7567,32,-2.5066,81,-0.9700,39,-2.3255
ENSG00000036672,USP2,21,-1.6992,87,0.56588,86,0.47272,99,0.82899,34,-0.9775,43,-0.7572
ENSG00000154096,THY1,191,-1.8268,194,-1.9266,193,-1.8091,1404,1.69058,293,-1.1824,805,0.54018
ENSG00000110400,NECTIN1,171,1.27089,141,1.09691,18,-2.2610,101,0.41928,38,-1.1550,32,-1.6601
ENSG00000196914,ARHGEF12,86,-1.4098,130,-0.8561,342,0.77197,178,-0.3269,196,-0.1459,302,0.76617
ENSG00000109929,SC5D,173,0.90557,94,-0.1111,157,0.74084,103,0.05296,39,-1.4589,79,-0.4534
ENSG00000137642,SORL1,143,-1.1792,114,-1.6287,236,-0.4094,510,0.99988,218,-0.5340,404,0.61728
ENSG00000255248,MIR100HG,115,0.00647,111,-0.0511,162,0.56501,58,-1.1537,84,-0.4822,149,0.57301
ENSG00000109971,HSPA8,108,-0.2878,41,-1.8592,182,0.54822,166,0.45902,86,-0.6413,169,0.57760
ENSG00000023171,GRAMD1B,8,-2.8898,30,-1.0617,53,-0.1021,108,1.29308,27,-1.1562,67,0.37404
ENSG00000166257,SCN3B,47,-2.4996,101,-1.4753,134,-0.9415,499,1.45968,85,-1.6291,328,0.64600
ENSG00000154144,TBRG1,27,-2.2683,88,-0.5453,55,-1.2139,192,0.91473,89,-0.4688,156,0.58218
ENSG00000110013,SIAE,72,0.65898,54,0.21882,51,0.09413,65,0.56919,17,-1.5654,34,-0.6666
ENSG00000154146,NRGN,804,-1.8104,808,-1.9258,1319,-1.0666,5783,1.66083,2564,-0.0345,2775,0.12048
ENSG00000165478,HEPACAM,856,1.04345,560,0.36785,1464,2.07270,168,-1.6620,358,-0.3922,153,-1.9484
ENSG00000149557,FEZ1,932,1.76434,576,1.03382,216,-0.7087,255,-0.4987,133,-1.4452,152,-1.4670
ENSG00000149547,EI24,189,0.24182,212,0.49764,103,-0.7153,178,0.16613,114,-0.5505,146,-0.2123
ENSG00000182934,SRPRA,37,-0.0697,28,-0.5236,11,-1.9251,64,0.98290,37,-0.0519,38,0.00133
ENSG00000134909,ARHGAP32,58,-1.0677,15,-3.1645,49,-1.3187,171,0.74173,104,-0.1791,192,1.19771
ENSG00000084234,APLP2,72,-2.1257,135,-1.3014,279,-0.0766,330,0.21964,224,-0.4256,475,1.14095
ENSG00000196323,ZBTB44,254,0.52403,226,0.37891,69,-1.5049,178,-0.0618,180,-0.0311,176,-0.0839
ENSG00000182667,NTM,118,-1.9754,324,-0.4895,879,1.21283,289,-0.6847,340,-0.3662,576,0.65318
ENSG00000183715,OPCML,0,-7.9944,27,-2.0060,5,-4.1370,188,1.39320,45,-1.1574,155,1.16972
ENSG00000166086,JAM3,385,1.95922,323,2.03823,46,-1.5677,82,-0.7484,7,-4.3099,8,-4.3606
ENSG00000151502,VPS26B,99,0.44612,21,-2.0204,21,-1.9420,101,0.56295,117,0.73162,89,0.37290
ENSG00000109956,B3GAT1,403,0.74588,236,-0.1520,246,-0.0654,264,0.04921,410,0.77192,169,-0.7930
ENSG00000120645,IQSEC3,43,-0.6735,5,-3.9933,9,-2.8958,111,0.99396,188,1.80271,65,-0.0487
ENSG00000073614,KDM5A,109,-1.0797,454,1.50949,159,-0.5006,48,-2.4285,254,0.24687,219,0.00387
ENSG00000060237,WNK1,988,0.54885,1483,1.53331,443,-0.7310,385,-1.0314,525,-0.4679,457,-0.8298
ENSG00000082805,ERC1,0,-7.6333,39,-1.0494,36,-1.0864,37,-1.1364,125,0.87902,140,1.62997
ENSG00000006831,ADIPOR2,306,1.48590,306,1.85189,88,-0.5960,34,-2.1452,64,-1.0678,49,-1.7075
ENSG00000151067,CACNA1C,0,-6.8280,12,-2.0549,5,-3.0814,71,1.02926,34,-0.3328,72,1.28236
ENSG00000004478,FKBP4,38,-0.7759,51,-0.3518,66,0.09067,98,0.88358,56,-0.1714,54,-0.2566
ENSG00000118971,CCND2,17,-3.0508,29,-2.4088,100,-0.4168,248,1.30211,132,0.03160,165,0.52600
ENSG00000139180,NDUFA9,8,-2.8901,61,0.13815,75,0.46502,72,0.47331,33,-0.8344,60,0.13617
ENSG00000130035,GALNT8,0,-7.3980,50,-0.3748,35,-0.9085,131,1.51968,26,-1.3202,67,0.14613
ENSG00000111262,KCNA1,0,-6.9197,1,-5.5277,12,-1.9199,131,2.47415,4,-3.5786,56,0.48248
ENSG00000110799,VWF,37,-0.4426,68,0.61772,14,-1.8547,32,-0.7340,156,2.05896,28,-1.0627
ENSG00000010278,CD9,406,2.00558,328,1.99149,83,-0.7122,53,-1.4970,13,-3.3806,16,-3.4584
ENSG00000111639,MRPL51,137,1.17720,56,-0.3419,91,0.46488,70,0.05818,53,-0.3912,49,-0.6302
ENSG00000111640,GAPDH,1361,0.53035,643,-0.7323,1334,0.49680,1458,0.75184,619,-0.7280,775,-0.4703
ENSG00000111642,CHD4,88,-2.1954,665,1.13820,365,-0.0413,154,-1.4754,409,0.13997,415,0.21597
ENSG00000139200,PIANP,44,-0.5756,24,-1.5855,18,-1.8680,152,1.87884,52,-0.2998,55,-0.2688
ENSG00000111652,COPS7A,10,-2.3139,26,-0.9374,56,0.29947,74,0.90330,28,-0.7671,56,0.40787
ENSG00000089693,MLF2,299,0.33049,193,-0.4124,187,-0.4215,392,0.92173,112,-1.2002,223,-0.1750
ENSG00000159335,PTMS,107,-3.0136,536,-0.6807,51,-4.0952,699,-0.2270,1795,1.39194,1175,0.89371
ENSG00000250510,GPR162,43,-0.3300,37,-0.5854,0,-7.9017,75,0.66721,57,0.13420,67,0.53224
ENSG00000111667,USP5,104,-0.0188,140,0.52253,86,-0.3277,151,0.67076,67,-0.7077,73,-0.7132
ENSG00000111669,TPI1,285,-0.9318,225,-1.3914,431,-0.2950,1092,1.53849,304,-0.8330,511,-0.0310
ENSG00000010626,LRRC23,60,0.53677,33,-0.4358,36,-0.2819,54,0.42193,66,0.68431,31,-0.6114
ENSG00000111674,ENO2,271,-0.8925,152,-1.8828,301,-0.7293,1070,1.68539,209,-1.2823,525,0.18663
ENSG00000111676,ATN1,116,-0.0020,104,-0.1903,156,0.48121,124,0.11673,119,0.04283,105,-0.2113
ENSG00000111678,C12orf57,165,0.88320,46,-1.2426,104,0.12015,104,0.12201,170,0.93452,77,-0.4598
ENSG00000215021,PHB2,87,0.24883,86,0.26472,73,-0.0258,110,0.73066,44,-0.8096,50,-0.7670
ENSG00000139182,CLSTN3,22,-2.4270,32,-1.9951,45,-1.3379,232,1.56612,30,-1.9401,154,0.78706
ENSG00000139197,PEX5,2,-4.1778,56,0.89288,19,-0.9313,48,0.59453,13,-1.4772,36,0.06388
ENSG00000059804,SLC2A3,37,-0.7491,49,-0.3538,27,-1.2365,100,0.97960,30,-1.0849,71,0.32530
ENSG00000065970,FOXJ2,56,0.36268,31,-0.6363,59,0.45535,41,-0.1505,40,-0.1590,49,0.20003
ENSG00000089818,NECAP1,45,-0.7683,38,-1.1340,31,-1.3164,176,1.85738,15,-2.3465,73,-0.0199
ENSG00000139112,GABARAPL1,64,-1.6700,88,-1.2946,123,-0.6852,432,1.72166,89,-1.1865,198,0.07263
ENSG00000060138,YBX3,6,-3.1617,48,-0.0486,176,2.31435,32,-0.7139,66,0.48264,28,-1.0601
ENSG00000256537,SMIM10L1,70,0.40169,54,-0.0183,15,-1.9282,60,0.15565,56,0.05038,59,0.16565
ENSG00000070018,LRP6,101,0.52698,153,1.52548,89,0.32221,27,-1.6105,44,-0.7703,45,-0.9199
ENSG00000111269,CREBL2,69,0.14891,16,-2.2237,37,-0.8164,99,0.88437,46,-0.4668,81,0.57699
ENSG00000111276,CDKN1B,174,1.20106,140,0.96807,122,0.58236,69,-0.3574,22,-2.0635,38,-1.4415
ENSG00000178878,APOLD1,0,-6.9274,29,-0.7578,46,0.02342,41,-0.1439,134,1.91984,43,-0.0811
ENSG00000273079,GRIN2B,5,-5.6723,79,-1.8374,50,-2.3886,212,-0.2407,138,-0.8798,551,2.31047
ENSG00000171681,ATF7IP,50,-0.8284,116,0.57597,41,-1.1227,51,-0.8835,110,0.41126,106,0.47311
ENSG00000246705,H2AFJ,214,1.88632,182,1.97528,12,-2.6862,37,-1.1253,41,-0.8782,8,-3.5069
ENSG00000084463,WBP11,39,-1.5923,152,0.58450,68,-0.7688,75,-0.6772,53,-1.1495,167,0.91936
ENSG00000023734,STRAP,61,-0.5270,53,-0.8204,136,0.76342,135,0.88027,72,-0.2725,70,-0.3909
ENSG00000008394,MGST1,86,-0.1361,40,-1.4164,368,2.54286,73,-0.4266,111,0.28529,47,-1.2415
ENSG00000048540,LMO3,69,-1.5911,81,-1.4586,256,0.44216,301,0.83521,142,-0.4942,240,0.44424
ENSG00000052126,PLEKHA5,21,-2.6486,115,-0.0865,10,-3.7283,45,-1.6059,114,-0.0961,247,1.88987
ENSG00000139154,AEBP2,28,-0.7134,30,-0.6959,5,-3.2590,31,-0.6259,54,0.29751,80,1.40621
