Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000179241,LDLRAD3,34,0.69458,26,0.27271,68,1.97707,3,-2.7657,23,0.10271,10,-1.2512,18,-0.2773,13,-0.8307
ENSG00000110442,COMMD9,10,-1.8886,30,-0.2731,26,-0.4791,14,-1.3723,27,-0.4319,53,0.74271,25,-0.5466,59,0.97802
ENSG00000166352,C11orf74,20,-0.4618,18,-0.5819,11,-1.3585,13,-1.0760,18,-0.5729,44,0.98282,23,-0.2169,37,0.61735
ENSG00000148948,LRRC4C,72,-0.2320,29,-1.5993,62,-0.4574,146,0.93915,169,1.19722,84,0.02833,33,-1.4259,75,-0.1701
ENSG00000166181,API5,59,-0.4607,64,-0.3373,86,0.12711,78,-0.0140,77,-0.0507,80,0.02995,122,0.70904,72,-0.1567
ENSG00000052841,TTC17,94,1.47378,33,-0.2915,29,-0.4853,39,-0.0358,81,1.19381,37,-0.0958,25,-0.6906,10,-2.1600
ENSG00000149084,HSD17B12,139,-0.0031,168,0.29933,182,0.43127,127,-0.1468,99,-0.5389,90,-0.7473,292,1.25063,103,-0.5178
ENSG00000187479,C11orf96,27,0.41145,25,0.26078,17,-0.3241,15,-0.4886,7,-1.7051,24,0.20429,22,0.09975,25,0.30436
ENSG00000151348,EXT2,2,-3.2600,26,0.11163,13,-0.9639,3,-2.9616,39,0.73450,43,1.08076,26,0.05876,26,0.06896
ENSG00000085117,CD82,90,1.59465,70,1.11641,61,0.88888,12,-1.6624,5,-2.7626,9,-2.1890,54,0.68534,23,-0.7376
ENSG00000019505,SYT13,1,-6.2373,11,-3.6452,11,-3.6171,87,-0.6550,194,0.61806,290,1.62998,39,-1.8790,202,0.80225
ENSG00000175264,CHST1,29,-1.7911,27,-1.8911,4,-4.5524,42,-1.2454,153,0.78766,146,0.82605,232,1.53283,85,-0.1973
ENSG00000121671,CRY2,20,-1.4231,29,-0.8975,6,-3.2279,11,-2.2797,83,0.77316,74,0.67758,110,1.27273,55,0.11416
ENSG00000121653,MAPK8IP1,126,-0.7882,203,-0.0501,288,0.52248,82,-1.4463,168,-0.3479,213,0.02757,276,0.45204,262,0.41897
ENSG00000121680,PEX16,17,-1.0211,27,-0.3859,28,-0.3015,0,-5.4967,37,0.15179,46,0.54973,52,0.67911,44,0.45897
ENSG00000135365,PHF21A,68,0.96786,18,-1.1191,48,0.38314,78,1.20987,34,-0.1778,23,-0.8270,15,-1.4330,36,-0.0985
ENSG00000149091,DGKZ,33,-3.0384,61,-2.1507,55,-2.3062,173,-0.5947,375,0.64969,373,0.74944,367,0.61382,356,0.65214
ENSG00000175224,ATG13,69,0.08391,45,-0.5974,72,0.15794,27,-1.3490,85,0.42182,61,-0.1323,45,-0.5897,95,0.70898
ENSG00000175220,ARHGAP1,65,0.56954,67,0.62430,72,0.74686,10,-2.2659,51,0.17680,31,-0.6659,63,0.52356,34,-0.5361
ENSG00000175216,CKAP5,138,0.26013,66,-0.9043,123,0.06560,179,0.69100,185,0.74692,119,0.02057,114,-0.0447,67,-0.9644
ENSG00000134569,LRP4,23,-1.2916,40,-0.4214,21,-1.4208,41,-0.4032,26,-1.0718,10,-2.5983,257,3.08932,49,-0.1226
ENSG00000149179,C11orf49,22,-1.3105,23,-1.2536,13,-2.1277,31,-0.8015,40,-0.4221,86,0.97571,101,1.10275,60,0.24901
ENSG00000149182,ARFGAP2,71,-0.2640,67,-0.3482,52,-0.7486,40,-1.1456,126,0.66889,102,0.35923,106,0.38366,86,0.05026
ENSG00000134575,ACP2,5,-2.3033,18,-0.5491,9,-1.5974,6,-2.1358,25,-0.0169,55,1.58762,23,-0.1717,29,0.25331
ENSG00000110514,MADD,35,-1.4365,31,-1.6354,37,-1.3749,41,-1.2123,182,1.17178,131,0.70632,87,-0.0612,115,0.43820
ENSG00000165915,SLC39A13,15,-0.4017,27,0.45940,14,-0.5492,13,-0.6547,10,-1.0393,25,0.41037,6,-1.6992,32,0.91007
ENSG00000165916,PSMC3,63,-1.5033,128,-0.4136,112,-0.6257,170,0.02732,109,-0.6655,227,0.57753,116,-0.5638,258,0.84110
ENSG00000149187,CELF1,114,-0.3434,120,-0.2653,62,-1.2672,188,0.45847,328,1.43321,153,0.14124,105,-0.4740,97,-0.6517
ENSG00000213619,NDUFS3,54,-1.1083,98,-0.1957,37,-1.6878,49,-1.2556,74,-0.6238,180,0.94162,128,0.23776,154,0.61773
ENSG00000110536,PTPMT1,29,-0.1541,37,0.22585,31,-0.0583,10,-1.7961,6,-2.3969,34,0.06992,61,1.05830,41,0.41779
ENSG00000172247,C1QTNF4,11,-3.6823,22,-2.7062,18,-2.9980,36,-1.9867,200,0.65342,242,1.16903,202,0.67477,184,0.59722
ENSG00000109919,MTCH2,65,-0.1875,67,-0.1256,67,-0.1412,60,-0.3200,77,0.07846,80,0.16970,67,-0.1332,84,0.24812
ENSG00000109920,FNBP4,207,1.91473,49,-0.5451,78,0.17542,100,0.59324,70,0.00910,39,-0.9928,40,-0.8396,37,-1.0412
ENSG00000086205,FOLH1,104,0.87222,129,1.25039,297,3.05268,4,-3.9776,4,-4.0838,3,-4.4738,46,-0.4655,13,-2.4723
ENSG00000134817,APLNR,83,1.45586,204,3.57539,54,0.70128,2,-4.1505,0,-5.5346,2,-4.0720,7,-2.4605,0,-8.8576
ENSG00000149136,SSRP1,86,0.30840,42,-0.8123,53,-0.4616,72,0.02713,128,0.97739,81,0.23359,87,0.32590,40,-0.9545
ENSG00000186907,RTN4RL2,0,-8.1320,0,-8.4602,0,-9.0009,0,-6.5631,41,0.76744,76,2.48228,13,-1.0613,26,0.04897
ENSG00000134809,TIMM10,18,-1.6530,53,0.00129,55,0.04043,7,-2.9281,39,-0.4813,77,0.68240,47,-0.2120,81,0.78639
ENSG00000156587,UBE2L6,13,-1.1855,43,0.69264,16,-0.8528,25,-0.1732,21,-0.4620,21,-0.4789,26,-0.1308,48,1.00863
ENSG00000166793,YPEL4,27,-0.9006,14,-1.8406,20,-1.3214,19,-1.4217,73,0.65622,76,0.85552,38,-0.3943,72,0.72866
ENSG00000156603,MED19,28,-0.6555,16,-1.4846,31,-0.4724,47,0.16382,101,1.47604,52,0.36997,40,-0.1029,29,-0.6549
ENSG00000213593,TMX2,32,-1.5643,106,0.26084,96,0.10563,48,-0.9801,109,0.31611,102,0.22200,107,0.28491,99,0.17137
ENSG00000211450,SELENOH,34,-2.1869,70,-1.1126,83,-0.8594,66,-1.1910,101,-0.5515,241,1.00722,134,-0.1112,234,0.94562
ENSG00000198561,CTNND1,33,-0.1808,32,-0.2172,38,0.03530,61,0.82390,33,-0.1666,45,0.35112,31,-0.2551,26,-0.6203
ENSG00000186660,ZFP91,420,1.19758,196,-0.0814,205,-0.0136,428,1.23410,191,-0.1253,121,-0.9077,120,-0.8432,131,-0.7790
ENSG00000110042,DTX4,16,-0.3334,8,-1.3639,20,0.04397,2,-3.4059,29,0.61673,31,0.86665,19,-0.0580,21,0.08246
ENSG00000110048,OSBP,37,-0.3077,27,-0.8130,33,-0.4778,59,0.42869,59,0.43586,63,0.61212,37,-0.3359,38,-0.3276
ENSG00000166902,MRPL16,18,-0.8985,16,-1.0400,21,-0.6043,7,-2.2380,47,0.62370,45,0.63042,25,-0.3642,47,0.75491
ENSG00000110107,PRPF19,15,-2.7686,43,-1.2721,27,-1.9535,16,-2.6797,230,1.45062,187,1.29040,78,-0.3553,100,0.02444
ENSG00000110108,TMEM109,5,-2.3498,8,-1.5576,19,-0.3256,4,-2.6622,59,1.55112,28,0.31019,56,1.43946,15,-0.7452
ENSG00000006118,TMEM132A,54,-1.0389,53,-1.0630,3,-4.8832,18,-2.6228,135,0.40229,174,0.98670,288,1.76074,75,-0.5730
ENSG00000167986,DDB1,62,-1.2315,112,-0.3393,67,-1.1343,61,-1.2658,171,0.34277,175,0.43213,326,1.46626,119,-0.2761
ENSG00000149532,CPSF7,51,0.23575,37,-0.2603,45,0.03815,19,-1.2777,31,-0.5521,61,0.61597,42,-0.0524,46,0.07946
ENSG00000167985,SDHAF2,18,-0.8647,31,-0.0327,22,-0.5525,6,-2.3704,41,0.38243,35,0.15552,42,0.44500,45,0.61843
ENSG00000011347,SYT7,16,-3.1403,14,-3.4038,5,-4.7046,169,0.35915,405,1.93339,200,0.74516,129,-0.0809,108,-0.3936
ENSG00000134780,DAGLA,6,-2.2015,6,-2.1322,3,-3.0308,14,-0.8958,54,1.23490,53,1.42820,33,0.36992,19,-0.5380
ENSG00000124920,MYRF,165,0.90200,224,1.45265,431,2.86963,8,-3.7052,9,-3.4080,13,-3.1087,65,-0.6095,15,-2.9251
ENSG00000134825,TMEM258,113,-0.0750,182,0.70225,243,1.20881,33,-1.9237,38,-1.7365,62,-1.0814,205,0.90894,124,0.07233
ENSG00000134824,FADS2,102,0.17607,201,1.33104,88,-0.0594,50,-0.9283,13,-2.9432,40,-1.3848,205,1.36700,89,-0.0536
ENSG00000149485,FADS1,304,0.97460,263,0.72370,262,0.71865,211,0.35584,52,-1.7901,37,-2.4316,312,1.02334,107,-0.7809
ENSG00000221968,FADS3,19,-0.6008,5,-2.4222,15,-1.0080,0,-6.7791,58,1.17881,58,1.42450,42,0.60163,16,-0.9983
ENSG00000167995,BEST1,37,0.96538,32,0.70054,62,1.92461,22,0.07436,14,-0.6532,6,-1.9709,12,-0.8467,8,-1.4612
ENSG00000167996,FTH1,4792,0.22460,11101,1.70705,7380,0.95245,1623,-1.4556,1186,-1.9241,2132,-1.1340,3724,-0.1802,3815,-0.1586
ENSG00000162174,ASRGL1,133,-0.4950,177,-0.0450,103,-0.8870,321,0.94062,132,-0.5012,97,-1.0592,329,0.98643,216,0.31258
ENSG00000124942,AHNAK,234,1.45527,251,1.59323,72,-0.5038,86,-0.2282,18,-2.5236,12,-3.3195,246,1.55121,33,-1.7979
ENSG00000254772,EEF1G,337,-0.2102,628,0.81256,334,-0.2209,279,-0.5069,215,-0.9028,295,-0.4605,465,0.30905,497,0.48120
ENSG00000149489,ROM1,50,1.07258,67,1.61860,40,0.70313,3,-2.9919,2,-3.7477,8,-1.8987,43,0.82401,20,-0.4597
ENSG00000149541,B3GAT3,38,-0.6130,38,-0.6206,48,-0.2659,21,-1.5257,64,0.19824,72,0.44590,105,1.03060,54,-0.0821
ENSG00000089597,GANAB,44,0.00121,38,-0.2285,33,-0.4425,6,-2.9514,72,0.81089,67,0.78266,75,0.86806,20,-1.3186
ENSG00000204922,UQCC3,11,-1.4671,23,-0.2979,20,-0.5469,5,-2.4108,32,0.21879,49,1.09481,41,0.59967,25,-0.1815
ENSG00000162191,UBXN1,106,0.14293,117,0.30093,105,0.12524,48,-1.0862,72,-0.4718,94,-0.0696,135,0.53170,101,0.06711
ENSG00000168000,BSCL2,52,-2.5225,97,-1.6075,46,-2.7001,33,-3.1795,370,0.47039,635,1.75340,208,-0.4530,348,0.42330
ENSG00000162188,GNG3,33,-3.0541,49,-2.4849,11,-4.5493,103,-1.3822,186,-0.4827,506,1.41982,106,-1.3356,511,1.44571
ENSG00000214753,HNRNPUL2,103,-0.8259,90,-1.0311,71,-1.3832,326,1.04199,159,-0.1571,190,0.15013,112,-0.6924,254,0.71025
ENSG00000168002,POLR2G,69,0.02344,115,0.87392,111,0.81552,30,-1.2333,44,-0.6571,39,-0.9535,142,1.24996,44,-0.7236
ENSG00000162236,STX5,9,-1.4435,23,0.04243,21,-0.1108,11,-1.0897,25,0.13777,29,0.49842,25,0.14462,27,0.30401
ENSG00000133316,WDR74,9,-1.3452,10,-1.1840,17,-0.3557,17,-0.3806,32,0.65521,34,0.88586,37,0.85964,13,-0.8711
ENSG00000168003,SLC3A2,47,-0.5481,55,-0.3032,6,-3.5068,41,-0.7603,55,-0.2816,64,-0.0587,220,2.14943,56,-0.3077
ENSG00000168539,CHRM1,0,-8.4274,5,-2.7864,1,-4.3981,1,-4.7744,24,-0.4530,92,2.44680,19,-0.8255,42,0.51832
ENSG00000176485,PLAAT3,569,1.38358,569,1.38290,862,2.21379,92,-1.5550,42,-2.7003,46,-2.7071,173,-0.5985,65,-2.1889
ENSG00000184743,ATL3,30,0.12368,47,0.88062,72,1.63048,17,-0.7629,24,-0.2449,13,-1.2070,23,-0.3096,19,-0.6301
ENSG00000133318,RTN3,464,-0.9692,378,-1.2804,745,-0.2358,474,-0.9370,1083,0.36646,1715,1.39469,583,-0.6199,744,-0.2656
ENSG00000188070,C11orf95,1,-3.9475,13,-0.8966,0,-4.8691,14,-0.8051,58,1.50119,28,0.25909,37,0.69936,30,0.41930
ENSG00000072518,MARK2,49,-0.2131,39,-0.5852,35,-0.7414,56,-0.0214,106,1.04510,68,0.33001,31,-0.9315,57,0.01722
ENSG00000176340,COX8A,105,-1.5077,244,-0.2209,209,-0.4642,85,-1.8161,114,-1.3888,321,0.25333,346,0.34528,527,1.27076
ENSG00000167770,OTUB1,20,-2.4795,58,-0.9223,69,-0.6568,12,-3.2060,111,0.09688,212,1.43361,86,-0.3181,135,0.46249
ENSG00000168439,STIP1,42,-0.3831,41,-0.4284,31,-0.8481,32,-0.7802,85,0.76044,78,0.70653,12,-2.2672,69,0.45784
ENSG00000149743,TRPT1,9,-1.2121,19,-0.0552,25,0.35913,18,-0.1901,8,-1.4430,20,0.04276,34,0.88997,23,0.25150
ENSG00000149761,NUDT22,11,-1.2999,14,-0.9110,15,-0.8903,7,-1.8713,23,-0.2015,32,0.40408,17,-0.6656,54,1.49194
ENSG00000110011,DNAJC4,34,-0.1198,40,0.12195,26,-0.5347,24,-0.6830,12,-1.7009,36,-0.0463,22,-0.8089,70,1.26800
ENSG00000173511,VEGFB,35,-1.2817,132,0.81175,71,-0.2012,20,-2.0665,38,-1.1463,53,-0.7052,119,0.64581,141,1.10869
ENSG00000173486,FKBP2,12,-2.1171,64,0.36611,54,0.10456,31,-0.7577,35,-0.5871,68,0.53448,56,0.14255,60,0.31652
ENSG00000173457,PPP1R14B,29,-0.1621,54,0.84301,25,-0.3703,1,-4.8945,18,-0.8485,30,-0.1363,38,0.28554,48,0.76324
ENSG00000002330,BAD,28,-1.9254,102,0.01782,58,-0.8679,77,-0.4228,101,0.00089,127,0.41803,143,0.56491,124,0.37573
ENSG00000173264,GPR137,21,-0.7587,18,-0.9808,20,-0.8873,16,-1.2063,25,-0.5303,29,-0.3100,79,1.37681,56,0.90783
ENSG00000173153,ESRRA,16,-0.8775,11,-1.4131,8,-1.8125,2,-3.5216,10,-1.5288,40,0.67700,44,0.74978,54,1.30969
ENSG00000173113,TRMT112,59,-0.8108,92,-0.1267,128,0.39860,22,-2.2816,70,-0.5635,105,0.08397,124,0.33993,148,0.74501
ENSG00000126432,PRDX5,144,-1.3243,296,-0.2227,150,-1.2655,100,-1.8741,201,-0.8199,468,0.59933,293,-0.2357,642,1.27436
ENSG00000162302,RPS6KA4,10,-1.3256,5,-2.2636,15,-0.7721,6,-2.1133,37,0.60339,40,0.88719,20,-0.3832,39,0.84361
ENSG00000110076,NRXN2,103,-0.4794,54,-1.4510,50,-1.5586,150,0.11709,242,0.91412,171,0.36995,156,0.18063,149,0.12375
ENSG00000168066,SF1,87,-0.4472,101,-0.2063,108,-0.1097,74,-0.6968,93,-0.3339,129,0.20108,142,0.33425,146,0.43173
ENSG00000168067,MAP4K2,21,-1.0950,17,-1.4504,21,-1.1240,48,0.14430,53,0.32159,45,0.03879,53,0.29807,67,0.82647
ENSG00000110047,EHD1,31,0.39344,42,0.91291,54,1.33323,11,-1.1686,9,-1.5233,20,-0.3016,26,0.11550,14,-0.8673
ENSG00000068971,PPP2R5B,15,-2.0141,31,-0.9737,44,-0.4190,15,-2.0086,89,0.72224,82,0.66499,56,-0.0346,80,0.63348
ENSG00000213465,ARL2,93,-0.6568,194,0.52105,213,0.68015,23,-2.7361,106,-0.4437,164,0.27228,130,-0.1326,162,0.25402
ENSG00000110025,SNX15,14,-0.9463,25,-0.1047,41,0.69872,24,-0.1525,19,-0.5195,21,-0.4110,71,1.71644,14,-1.0089
ENSG00000162300,ZFPL1,21,-0.1167,30,0.43155,53,1.40171,18,-0.3739,3,-2.9460,28,0.36056,19,-0.3188,15,-0.7195
ENSG00000149823,VPS51,26,-1.9992,74,-0.4211,50,-1.0210,40,-1.3573,99,0.02675,116,0.32744,166,0.88158,143,0.72547
ENSG00000149809,TM7SF2,65,-0.0469,76,0.20393,89,0.45362,12,-2.5339,43,-0.6804,87,0.48237,104,0.72155,54,-0.3922
ENSG00000149806,FAU,578,-0.1623,1234,1.10408,863,0.48733,289,-1.2289,345,-0.9617,437,-0.6587,816,0.39523,700,0.16288
ENSG00000162298,SYVN1,32,-0.0164,58,0.97242,62,1.07492,3,-3.3711,20,-0.7400,39,0.35117,36,0.16549,17,-1.0646
ENSG00000014216,CAPN1,18,-0.8341,18,-0.7663,7,-2.0695,6,-2.4025,33,0.13677,61,1.41015,36,0.27913,31,0.06041
ENSG00000133884,DPF2,24,-0.1780,40,0.63824,54,1.17332,14,-1.0345,41,0.67959,16,-0.8619,44,0.81267,10,-1.6035
ENSG00000245532,NEAT1,1382,2.61368,399,0.25324,377,0.15921,286,-0.2801,175,-1.0345,73,-2.4771,279,-0.3202,184,-1.0472
ENSG00000251562,MALAT1,57807,2.72829,6247,-1.2100,9936,-0.4990,13226,-0.0482,25718,1.06546,5389,-1.5419,4708,-1.6348,3947,-2.0238
ENSG00000142186,SCYL1,28,-1.0675,30,-0.9470,23,-1.3877,28,-1.0657,29,-1.0279,89,0.87806,72,0.39744,87,0.84471
ENSG00000168056,LTBP3,101,0.83802,115,1.07221,33,-0.9512,11,-2.5109,19,-1.7625,70,0.25598,110,0.97896,39,-0.7402
ENSG00000176973,FAM89B,3,-3.6575,22,-0.7252,11,-1.7826,10,-1.8302,31,-0.1952,54,0.78736,57,0.77916,57,0.89047
ENSG00000173442,EHBP1L1,13,-1.0166,0,-7.7263,6,-2.1281,8,-1.6610,34,0.50693,47,1.29846,13,-0.9765,39,0.89996
ENSG00000173327,MAP3K11,42,0.78747,38,0.63410,68,1.65777,13,-1.0888,15,-0.8412,14,-1.0338,22,-0.2762,17,-0.7231
ENSG00000172977,KAT5,15,-1.1203,28,-0.2009,51,0.78431,5,-2.5924,40,0.38050,39,0.39446,32,0.03356,33,0.07723
ENSG00000172922,RNASEH2C,17,-0.9625,49,0.70643,52,0.79529,12,-1.4069,16,-1.0105,40,0.40719,48,0.65714,22,-0.6145
ENSG00000172757,CFL1,473,-0.5084,747,0.21766,663,0.02608,254,-1.4531,395,-0.7858,821,0.42804,691,0.09088,830,0.44898
ENSG00000172500,FIBP,23,-1.4843,56,-0.1661,31,-1.0462,13,-2.3502,28,-1.2165,118,1.28162,48,-0.4014,93,0.76432
ENSG00000175602,CCDC85B,154,-1.5126,299,-0.5050,148,-1.5734,211,-1.0356,309,-0.4538,563,0.59026,343,-0.2882,763,1.23598
ENSG00000175573,C11orf68,24,-1.0975,39,-0.3985,26,-0.9918,5,-3.2585,49,-0.0115,86,1.07038,55,0.16420,63,0.44753
ENSG00000175550,DRAP1,102,-0.5807,190,0.41244,139,-0.0994,143,-0.0481,82,-0.9073,180,0.36549,89,-0.7963,186,0.42531
ENSG00000175467,SART1,42,0.51511,31,0.01306,31,0.02375,9,-1.7660,44,0.60094,45,0.76927,21,-0.5767,17,-0.9202
ENSG00000175334,BANF1,40,-0.6306,80,0.46140,72,0.29839,9,-2.8338,38,-0.7186,85,0.65099,72,0.29279,60,-0.0014
ENSG00000087365,SF3B2,215,0.53104,161,0.05191,171,0.15182,187,0.29727,170,0.14474,163,0.08299,55,-1.5913,135,-0.2466
ENSG00000175115,PACS1,27,-0.6782,45,0.11622,5,-3.1441,21,-1.0455,66,0.73828,60,0.69077,48,0.21747,43,0.05175
ENSG00000174996,KLC2,13,-2.3352,7,-3.2715,13,-2.3732,28,-1.2651,79,0.32961,142,1.65001,43,-0.6271,88,0.58416
ENSG00000174903,RAB1B,53,-0.5345,83,0.19026,73,-0.0284,36,-1.1002,59,-0.3525,90,0.36158,103,0.54293,76,0.05562
ENSG00000174871,CNIH2,5,-3.9631,31,-1.4738,6,-3.8683,59,-0.5079,58,-0.5263,121,0.74839,147,0.97994,134,0.96060
ENSG00000174851,YIF1A,15,-0.9012,58,1.30057,42,0.72183,0,-5.6539,4,-2.5995,18,-0.6576,78,1.84227,18,-0.7148
ENSG00000179292,TMEM151A,66,-0.5334,135,0.61176,220,1.47563,22,-2.1636,71,-0.4228,91,-0.0458,65,-0.5508,84,-0.1749
ENSG00000174684,B4GAT1,73,-1.9528,117,-1.2463,58,-2.2820,87,-1.6787,308,0.26539,574,1.64019,321,0.32847,253,-0.0615
ENSG00000174516,PELI3,14,-0.9609,8,-1.7461,5,-2.4941,12,-1.2103,24,-0.1439,45,1.06752,12,-1.1747,48,1.21165
ENSG00000174483,BBS1,21,-0.0594,20,-0.1646,2,-3.1779,16,-0.4731,16,-0.5076,33,0.70751,21,-0.0606,30,0.55453
ENSG00000174165,ZDHHC24,12,-0.9388,42,1.02730,18,-0.3691,5,-2.1136,27,0.29114,28,0.43667,25,0.18987,19,-0.2740
ENSG00000174080,CTSF,61,-1.1161,108,-0.2402,94,-0.4570,32,-2.0619,123,-0.0399,197,0.86345,212,0.86527,117,-0.1302
ENSG00000173992,CCS,32,0.20888,24,-0.2430,22,-0.4146,22,-0.3548,22,-0.4188,35,0.40614,42,0.63761,24,-0.2822
ENSG00000239306,RBM14,26,0.15630,15,-0.6541,22,-0.1005,11,-1.0987,37,0.70238,31,0.47579,16,-0.6290,24,0.02262
ENSG00000173933,RBM4,59,0.16515,50,-0.0861,27,-1.0571,11,-2.3005,90,0.86570,67,0.43337,31,-0.8156,64,0.34937
ENSG00000173898,SPTBN2,11,-3.1587,21,-2.2312,4,-4.4866,132,0.56656,128,0.51650,140,0.77607,97,0.07037,129,0.61561
ENSG00000173599,PC,39,-0.3196,56,0.22768,39,-0.3533,22,-1.2116,35,-0.5103,53,0.17946,48,0.00436,69,0.66625
ENSG00000173621,LRFN4,14,-0.7515,19,-0.3579,7,-1.8184,1,-4.2251,48,1.19402,48,1.46144,34,0.58773,8,-1.7689
ENSG00000173227,SYT12,4,-2.5914,1,-4.4228,2,-3.1648,6,-2.0386,48,1.16409,51,1.53943,6,-1.9197,35,0.70424
ENSG00000173120,KDM2A,42,0.34131,38,0.17384,26,-0.4402,27,-0.3652,39,0.22533,40,0.29167,37,0.12264,26,-0.4695
ENSG00000173020,GRK2,26,-2.1031,31,-1.8409,34,-1.7495,85,-0.3519,116,0.14665,141,0.53103,169,0.77613,158,0.76291
ENSG00000172932,ANKRD13D,21,-0.7174,7,-2.2848,14,-1.3391,20,-0.8243,38,0.19739,51,0.77705,32,-0.1094,52,0.82533
ENSG00000175482,POLD4,24,-0.2617,29,-0.0090,29,-0.0086,11,-1.4031,5,-2.4966,27,-0.1298,69,1.48659,34,0.28300
ENSG00000172531,PPP1CA,15,-2.1197,37,-0.8011,52,-0.2988,18,-1.8797,86,0.51758,92,0.74735,82,0.45219,74,0.32258
ENSG00000172508,CARNS1,284,1.09134,320,1.30582,698,2.99512,15,-3.3638,8,-4.3514,10,-4.1187,54,-1.5338,41,-2.0726
ENSG00000172663,TMEM134,38,0.55387,51,1.06795,49,0.99360,3,-2.9223,16,-0.7885,21,-0.4037,32,0.27705,18,-0.6528
ENSG00000110711,AIP,12,-2.0997,73,0.62534,75,0.65713,14,-1.9248,31,-0.7593,62,0.40681,44,-0.1819,63,0.42387
ENSG00000110697,PITPNM1,14,-1.2790,12,-1.6039,4,-3.0259,14,-1.3306,30,-0.1786,36,0.10815,17,-1.0473,87,2.07222
ENSG00000167797,CDK2AP2,23,-0.0083,31,0.49857,38,0.83608,2,-3.5470,12,-0.9562,15,-0.7594,40,0.92092,27,0.28311
ENSG00000084207,GSTP1,162,-0.3858,346,0.85357,298,0.59818,50,-2.1421,128,-0.7531,125,-0.8536,334,0.79360,249,0.34502
ENSG00000167792,NDUFV1,118,-0.5434,121,-0.4994,86,-1.0301,49,-1.8722,139,-0.2831,265,0.89951,173,0.06377,224,0.56126
ENSG00000110717,NDUFS8,58,-1.1447,97,-0.3694,80,-0.6704,57,-1.1801,84,-0.5775,180,0.73495,130,0.10212,178,0.71714
ENSG00000110721,CHKA,23,-0.4711,28,-0.2032,66,1.23426,12,-1.4644,17,-0.9296,34,0.12473,41,0.43426,30,-0.0733
ENSG00000110066,KMT5B,85,0.67345,52,-0.1335,75,0.46708,54,-0.0633,121,1.30280,41,-0.5602,41,-0.5104,27,-1.2391
ENSG00000171067,C11orf24,22,-0.0845,31,0.41771,68,1.82954,11,-1.0868,4,-2.5299,17,-0.5088,9,-1.5050,28,0.31398
ENSG00000110075,PPP6R3,35,-0.2675,39,-0.0917,43,0.05573,9,-2.1790,80,1.09705,39,-0.0943,57,0.53838,36,-0.2584
ENSG00000110090,CPT1A,34,0.27751,10,-1.6326,12,-1.2891,32,0.19356,13,-1.2205,18,-0.8174,81,1.81563,34,0.33369
ENSG00000197345,MRPL21,24,-1.5506,50,-0.4204,62,-0.1034,28,-1.3208,55,-0.2827,87,0.50770,79,0.30083,94,0.66706
ENSG00000110092,CCND1,87,1.18997,84,1.14270,61,0.58529,57,0.45806,35,-0.3187,12,-2.0678,17,-1.4294,31,-0.5278
ENSG00000131626,PPFIA1,300,2.17449,85,-0.0774,68,-0.4301,102,0.21548,72,-0.3432,34,-1.5874,113,0.38208,43,-1.2283
ENSG00000085733,CTTN,90,0.33754,65,-0.1825,85,0.24450,20,-1.9391,72,-0.0178,85,0.28128,43,-0.8250,93,0.43269
ENSG00000162105,SHANK2,3,-4.1763,1,-5.9394,4,-4.0597,69,0.13293,113,0.95151,101,0.87325,69,0.11662,89,0.62575
ENSG00000172893,DHCR7,33,-0.0525,40,0.25308,71,1.22871,1,-5.1248,8,-2.1633,18,-1.1039,118,2.22525,18,-1.0729
ENSG00000137497,NUMA1,134,0.69399,116,0.45984,99,0.19178,47,-0.9589,98,0.17260,68,-0.4498,126,0.59702,60,-0.6369
ENSG00000149357,LAMTOR1,45,-1.3148,136,0.39324,141,0.45776,40,-1.5118,50,-1.1657,112,0.08230,143,0.47802,144,0.56150
ENSG00000110200,ANAPC15,24,-1.0980,61,0.31589,33,-0.6437,34,-0.5751,15,-1.7652,52,0.08996,31,-0.7527,97,1.35271
ENSG00000165458,INPPL1,17,-0.6205,35,0.47770,13,-1.0661,24,-0.1449,4,-2.6598,20,-0.4978,85,2.09123,22,-0.3093
ENSG00000162129,CLPB,24,-1.2973,40,-0.5133,39,-0.5418,88,0.76595,67,0.31009,58,0.08443,70,0.38927,54,-0.0267
ENSG00000186642,PDE2A,1,-6.3390,19,-2.3391,7,-3.8350,21,-2.2354,241,1.69539,191,1.53031,52,-0.8602,93,0.04241
ENSG00000186635,ARAP1,26,0.03877,23,-0.1678,29,0.20457,19,-0.4300,19,-0.4641,17,-0.6182,67,1.68659,17,-0.6210
ENSG00000214530,STARD10,20,-1.1603,46,0.13011,29,-0.6064,10,-2.1488,58,0.51255,38,-0.1773,74,0.92929,55,0.48536
ENSG00000137478,FCHSD2,60,0.39566,59,0.37271,78,0.85260,71,0.68760,22,-1.1322,22,-1.2502,61,0.42775,36,-0.4530
ENSG00000110237,ARHGEF17,24,-0.7853,16,-1.3589,0,-5.8758,18,-1.2340,50,0.38096,70,1.10081,67,0.87101,41,0.05869
