Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000104412,EMC2,211,1.24654,94,-0.1094,108,0.10885,73,-0.8274,79,-0.3888,154,0.69384
ENSG00000164841,TMEM74,18,-0.3411,9,-1.3829,57,1.59131,21,-0.2197,12,-0.9120,25,0.15245
ENSG00000120526,NUDCD1,15,-0.1650,8,-1.1973,24,0.60021,17,0.03589,21,0.31587,15,-0.1375
ENSG00000120533,ENY2,84,-0.5700,89,-0.4789,85,-0.5501,124,0.07412,156,0.40712,176,0.60702
ENSG00000147654,EBAG9,41,-0.5067,63,0.16809,72,0.40257,53,-0.1717,57,0.02449,66,0.24856
ENSG00000147642,SYBU,25,-2.3609,63,-1.0273,150,0.34630,157,0.86787,119,-0.0254,71,-0.8274
ENSG00000164794,KCNV1,7,-4.1191,58,-1.0138,37,-1.6886,177,1.91512,68,-0.7800,63,-0.8788
ENSG00000164796,CSMD3,3,-2.3432,17,0.02405,12,-0.5159,24,1.16136,6,-1.4292,13,-0.4693
ENSG00000104447,TRPS1,60,1.91795,44,1.33766,20,0.02495,10,-1.5657,10,-1.0078,16,-0.3813
ENSG00000147677,EIF3H,160,0.00420,179,0.18396,109,-0.6008,155,-0.0829,198,0.35372,174,0.14531
ENSG00000147679,UTP23,37,0.81252,29,0.38411,37,0.79726,18,-0.5700,14,-0.7170,18,-0.3065
ENSG00000164754,RAD21,359,0.73573,194,-0.2737,297,0.41272,195,-0.4360,214,-0.1140,259,0.19323
ENSG00000164758,MED30,15,0.47327,8,-0.4195,18,0.79698,9,-0.4451,8,-0.3948,14,0.38178
ENSG00000182197,EXT1,14,-0.1540,13,-0.2223,25,0.75618,14,-0.1946,9,-0.8848,22,0.56484
ENSG00000177570,SAMD12,24,-1.0203,28,-0.7858,66,0.56117,47,-0.0172,49,0.06330,69,0.61747
ENSG00000147676,MAL2,15,-3.4522,82,-1.0023,145,-0.1141,230,1.47881,97,-0.7408,72,-1.2043
ENSG00000136999,CCN3,16,-1.5071,24,-0.9002,14,-1.6781,62,1.38039,47,0.12933,18,-1.3490
ENSG00000136960,ENPP2,555,3.36075,7,-4.0149,160,0.71276,16,-3.5288,10,-3.4816,225,1.31456
ENSG00000064313,TAF2,27,0.37458,18,-0.2060,25,0.28342,20,-0.1747,23,0.12811,19,-0.1844
ENSG00000155792,DEPTOR,31,1.94621,6,-0.7585,10,-0.0175,8,-0.6770,8,-0.2557,7,-0.5675
ENSG00000172172,MRPL13,36,-0.4222,47,-0.0158,26,-0.9476,53,0.36150,43,-0.1597,55,0.25628
ENSG00000178764,ZHX2,36,2.49558,16,0.90394,12,0.39694,3,-2.2840,2,-2.1651,11,0.30234
ENSG00000136986,DERL1,37,-0.1634,42,0.01590,57,0.51386,42,0.02709,33,-0.3487,36,-0.2238
ENSG00000156787,TBC1D31,17,0.58526,13,0.17132,10,-0.1726,10,-0.3675,12,0.07401,13,0.22329
ENSG00000189376,C8orf76,17,-0.6021,23,-0.1328,18,-0.4548,29,0.53034,25,-0.0150,18,-0.4576
ENSG00000165156,ZHX1,153,0.98071,97,0.22156,97,0.21631,76,-0.3011,57,-0.6273,64,-0.4332
ENSG00000156802,ATAD2,12,-0.1033,17,0.40115,30,1.41350,11,-0.4075,11,-0.2454,4,-1.6411
ENSG00000156795,WDYHV1,16,-0.0714,20,0.33025,18,0.12307,15,-0.2341,20,0.31122,15,-0.1127
ENSG00000156804,FBXO32,79,0.93840,28,-0.7320,18,-1.4177,53,0.50974,35,-0.3820,25,-0.9099
ENSG00000176853,FAM91A1,20,-0.4869,25,-0.1930,28,-0.0003,33,0.51153,27,-0.0490,15,-0.9816
ENSG00000164983,TMEM65,41,-0.6907,58,-0.1472,28,-1.2462,89,1.19735,48,-0.4381,17,-1.9722
ENSG00000170881,RNF139,49,0.53441,35,-0.0076,23,-0.6613,37,0.13664,21,-0.7620,39,0.16919
ENSG00000147687,TATDN1,38,-0.2386,28,-0.7102,41,-0.1331,41,-0.1861,53,0.30087,76,0.88404
ENSG00000147684,NDUFB9,404,-0.6613,556,-0.1629,345,-0.9033,539,-0.3614,1306,1.27444,853,0.53252
ENSG00000170873,MTSS1,106,1.37437,59,0.36231,49,0.07745,34,-0.8436,41,-0.2181,48,0.02267
ENSG00000104549,SQLE,92,0.74229,45,-0.4001,78,0.46767,53,-0.2755,24,-1.3348,81,0.52488
ENSG00000164961,WASHC5,30,-0.1554,30,-0.1200,48,0.63056,31,-0.1184,26,-0.3733,36,0.17240
ENSG00000156831,NSMCE2,13,-0.6154,15,-0.3946,20,0.07939,21,0.33830,22,0.24123,14,-0.4557
ENSG00000173334,TRIB1,8,-1.0095,35,1.45855,19,0.40292,11,-0.7093,10,-0.6578,21,0.55559
ENSG00000153310,FAM49B,57,-1.2170,60,-1.1515,119,-0.0900,156,0.70259,103,-0.3179,140,0.16814
ENSG00000153317,ASAP1,53,-0.7600,86,-0.0175,116,0.47559,93,0.19367,84,-0.0505,65,-0.4484
ENSG00000132294,EFR3A,76,-1.3467,105,-0.8695,257,0.55815,187,0.06617,180,-0.0254,275,0.67116
ENSG00000184156,KCNQ3,34,-1.7303,78,-0.4677,150,0.57636,108,0.05571,106,0.00783,149,0.56247
ENSG00000129295,LRRC6,27,-0.3066,56,0.86996,32,-0.0389,29,-0.3542,29,-0.1769,41,0.33285
ENSG00000129292,PHF20L1,95,0.45550,71,-0.0251,98,0.51580,68,-0.1415,61,-0.2617,51,-0.5192
ENSG00000104419,NDRG1,375,2.54249,42,-1.2544,142,0.65274,44,-1.7005,40,-1.3350,130,0.50700
ENSG00000008513,ST3GAL1,15,0.14361,12,-0.2467,28,1.19561,12,-0.3687,6,-1.1369,16,0.26309
ENSG00000131773,KHDRBS3,94,-0.9368,81,-1.1643,249,0.61661,193,0.36282,142,-0.2947,183,0.10501
ENSG00000147724,FAM135B,3,-2.3781,9,-0.6946,8,-0.8469,21,1.23814,13,-0.2372,10,-0.6018
ENSG00000169427,KCNK9,2,-2.8081,9,-0.5691,13,0.00106,18,1.11868,8,-0.8203,9,-0.5451
ENSG00000167632,TRAPPC9,23,-0.3463,31,0.10059,34,0.26917,28,-0.0461,34,0.28488,24,-0.2797
ENSG00000282164,PEG13,9,-1.5386,18,-0.4984,21,-0.2251,28,0.46116,36,0.60408,19,-0.3592
ENSG00000123908,AGO2,57,0.90865,44,0.48219,31,-0.0744,28,-0.3895,31,-0.0873,23,-0.5613
ENSG00000169398,PTK2,207,0.98959,74,-0.6682,180,0.75290,101,-0.3395,74,-0.6739,102,-0.1740
ENSG00000105339,DENND3,9,-1.7082,23,-0.3957,15,-1.0265,40,1.07062,21,-0.5318,26,-0.1910
ENSG00000022567,SLC45A4,6,-1.8485,24,0.07706,5,-2.1003,30,0.95765,22,-0.0431,18,-0.3062
ENSG00000184489,PTP4A3,8,-0.8541,20,0.58102,1,-3.5518,19,0.98983,15,0.09737,2,-2.5322
ENSG00000226490,AC138647.1,2,-2.5494,12,0.09385,0,-4.5806,16,1.30662,17,0.69345,0,-4.1288
ENSG00000181790,ADGRB1,15,-2.4544,109,0.58271,47,-0.7520,99,0.87722,58,-0.4299,39,-1.0216
ENSG00000198576,ARC,19,-0.8902,36,0.10366,49,0.60037,32,-0.1795,37,0.14381,39,0.21668
ENSG00000130193,THEM6,15,-0.3855,22,0.24572,18,-0.0828,20,0.17314,22,0.25176,12,-0.7137
ENSG00000180155,LYNX1,60,-1.1560,95,-0.4614,101,-0.3583,146,0.42699,170,0.46854,116,-0.1440
ENSG00000247317,LY6E-DT,0,-7.4774,8,-0.2918,4,-1.2985,14,1.80794,4,-1.0353,4,-1.2825
ENSG00000160932,LY6E,73,-1.3223,171,-0.0105,157,-0.1390,203,0.52625,139,-0.3376,164,-0.0745
ENSG00000176956,LY6H,166,-1.1797,248,-0.5643,565,0.76806,396,0.33831,240,-0.6129,348,-0.0297
ENSG00000250571,GLI4,25,0.52773,17,-0.1064,18,-0.0192,17,-0.1243,16,-0.2310,19,0.07277
ENSG00000253716,MINCR,18,0.75403,17,0.69125,6,-0.8578,11,-0.0405,5,-1.0333,10,-0.2064
ENSG00000158106,RHPN1,35,0.32786,33,0.22539,29,0.01262,31,0.28812,21,-0.4707,10,-1.4974
ENSG00000147813,NAPRT,12,-0.6656,25,0.55944,19,0.09803,19,0.21848,8,-1.2264,19,0.06962
ENSG00000104529,EEF1D,228,1.69318,127,0.64462,67,-0.3870,59,-0.9387,72,-0.2767,71,-0.3050
ENSG00000179886,TIGD5,9,-8.0857,13,0.55038,13,0.54645,9,-0.1856,6,-0.5311,7,-0.3310
ENSG00000104524,PYCR3,10,-0.4338,14,0.04852,13,-0.1656,16,0.36210,17,0.27818,7,-1.0889
ENSG00000104522,TSTA3,19,-0.6952,40,0.44842,27,-0.1843,33,0.22730,37,0.32108,16,-0.9647
ENSG00000183309,ZNF623,11,-0.7748,20,0.06301,17,-0.1820,22,0.37989,22,0.22092,12,-0.6596
ENSG00000180900,SCRIB,41,1.20757,27,0.49860,17,-0.2670,16,-0.4928,19,-0.0979,13,-0.6505
ENSG00000179950,PUF60,139,0.57564,112,0.21652,94,-0.0566,91,-0.1926,86,-0.1941,90,-0.1350
ENSG00000185189,NRBP2,144,1.05980,48,-0.7209,126,0.82843,72,-0.1657,35,-1.1877,50,-0.6491
ENSG00000178209,PLEC,161,1.11345,132,0.76738,61,-0.4790,75,-0.2515,56,-0.6196,41,-1.0976
ENSG00000178719,GRINA,155,-0.5462,218,-0.0058,213,-0.0456,247,0.37999,214,-0.0341,151,-0.5817
ENSG00000178896,EXOSC4,18,-0.5108,30,0.28211,21,-0.3018,28,0.36157,28,0.17129,13,-1.0063
ENSG00000197858,GPAA1,49,-0.3808,77,0.33142,53,-0.2550,69,0.27886,59,-0.0999,45,-0.5304
ENSG00000179091,CYC1,100,-0.8822,184,0.06086,141,-0.3631,205,0.45897,206,0.24416,114,-0.6859
ENSG00000179526,SHARPIN,23,0.26691,33,0.87688,22,0.18260,16,-0.5098,30,0.69797,7,-1.6007
ENSG00000179632,MAF1,60,0.66428,48,0.30797,28,-0.5513,41,0.06346,30,-0.4646,29,-0.4888
ENSG00000179832,MROH1,15,-1.2723,21,-0.7838,42,0.28418,42,0.53496,46,0.43831,19,-0.9689
ENSG00000261236,BOP1,23,-0.4125,27,-0.2236,35,0.22015,33,0.20292,29,-0.0619,28,-0.1650
ENSG00000185122,HSF1,38,-0.0768,39,-0.0569,42,0.07519,41,0.04096,49,0.31702,30,-0.4604
ENSG00000185000,DGAT1,17,-0.8033,32,0.18225,18,-0.6537,33,0.48660,36,0.38169,15,-1.0116
ENSG00000261678,SCRT1,12,-1.8050,51,0.42649,12,-1.7950,44,0.38834,72,1.00821,23,-0.8340
ENSG00000185803,SLC52A2,12,0.26728,7,-0.5759,8,-0.3738,13,0.65148,7,-0.5109,5,-1.0672
ENSG00000173137,ADCK5,8,-0.5102,11,-0.1545,13,0.13518,14,0.62037,9,-0.3662,5,-1.3103
ENSG00000071894,CPSF1,18,-0.4908,27,0.11770,31,0.36965,28,0.31056,22,-0.1859,12,-1.0475
ENSG00000160948,VPS28,133,0.04500,123,-0.0810,97,-0.4453,150,0.45313,103,-0.3515,89,-0.5917
ENSG00000187954,CYHR1,60,-0.1895,88,0.43492,62,-0.1446,71,0.14523,51,-0.4466,60,-0.1896
ENSG00000167702,KIFC2,45,-1.2922,133,0.37661,112,0.09730,115,0.25910,116,0.15994,73,-0.5822
ENSG00000160972,PPP1R16A,24,0.14186,50,1.38353,15,-0.6201,18,-0.4672,24,0.15601,15,-0.5901
ENSG00000167700,MFSD3,11,-1.5581,42,0.43828,26,-0.3057,37,0.49325,37,0.23757,16,-1.0830
ENSG00000160959,LRRC14,16,-0.6499,23,-0.0715,18,-0.3932,28,0.49201,20,-0.2529,21,-0.1590
ENSG00000254402,LRRC24,7,-1.9617,22,-0.1927,21,-0.2649,33,0.97602,18,-0.5167,16,-0.7005
ENSG00000213563,C8orf82,24,0.34359,28,0.60032,8,-1.4186,21,0.20714,23,0.25840,7,-1.4448
ENSG00000147799,ARHGAP39,9,-0.8483,14,-0.1713,11,-0.4522,21,0.99022,11,-0.5011,6,-1.4529
ENSG00000198169,ZNF251,11,-0.0642,13,0.22576,15,0.47136,11,0.11905,5,-1.0475,9,-0.2801
ENSG00000161016,RPL8,698,0.39170,777,0.57031,407,-0.4700,478,-0.3690,646,0.26510,563,0.04294
ENSG00000147789,ZNF7,11,-0.3655,10,-0.4550,14,0.04821,16,0.37512,9,-0.6258,15,0.16497
ENSG00000170619,COMMD5,26,-0.1427,23,-0.3091,16,-0.8545,35,0.71859,21,-0.4243,19,-0.5642
ENSG00000182307,C8orf33,68,0.44839,63,0.31987,45,-0.1954,47,-0.2641,55,0.09978,50,-0.0429
ENSG00000181404,WASHC1,79,0.55116,51,-0.1438,60,0.11939,58,0.07158,54,-0.0689,29,-0.9972
ENSG00000172785,CBWD1,16,-0.4092,22,0.14866,23,0.21331,19,-0.1711,17,-0.2538,29,0.59129
ENSG00000107104,KANK1,84,2.58395,35,0.84256,22,0.11939,7,-2.1584,9,-1.3240,21,0.01325
ENSG00000080503,SMARCA2,179,-0.3751,250,0.15819,196,-0.2276,254,0.35112,243,0.11253,127,-0.8965
ENSG00000147852,VLDLR,25,-0.2759,17,-0.8747,15,-1.0725,42,1.21502,21,-0.5303,11,-1.4812
ENSG00000080608,PUM3,30,0.21670,16,-0.7431,58,1.34794,21,-0.5289,33,0.37737,18,-0.6197
ENSG00000080298,RFX3,40,0.34646,51,0.72427,10,-1.7700,40,0.64772,23,-0.5384,2,-3.7637
ENSG00000106688,SLC1A1,5,-3.4700,44,-0.3297,47,-0.2221,73,1.03381,50,-0.1229,31,-0.8667
ENSG00000205808,PLPP6,7,-0.4333,8,-0.2302,9,-0.0247,10,0.29786,12,0.42094,5,-0.8501
ENSG00000106993,CDC37L1,28,-0.9886,52,-0.0426,52,-0.0320,60,0.38814,53,-0.0028,45,-0.2600
ENSG00000147853,AK3,153,1.41847,107,0.78112,46,-0.5817,46,-0.8948,54,-0.3300,74,0.16304
ENSG00000107020,PLGRKT,21,0.61750,24,0.85221,18,0.40782,11,-0.6342,11,-0.3740,12,-0.2031
ENSG00000107036,RIC1,13,0.42094,7,-0.4720,6,-0.7974,12,0.60906,7,-0.5878,6,-0.7145
ENSG00000099219,ERMP1,47,1.63800,15,-0.2742,16,-0.1785,15,-0.4833,13,-0.5269,15,-0.3362
ENSG00000183354,KIAA2026,146,0.36396,156,0.46813,117,-0.0004,91,-0.6344,113,-0.0506,179,0.70138
ENSG00000137040,RANBP6,25,-1.6760,40,-0.9816,88,0.25783,95,0.77435,60,-0.3508,63,-0.2646
ENSG00000137033,IL33,45,2.42312,36,1.95063,13,0.21996,2,-2.8676,4,-1.4990,6,-0.9825
ENSG00000147854,UHRF2,29,0.01071,22,-0.4284,23,-0.3562,32,0.27135,31,0.11406,26,-0.1861
ENSG00000178445,GLDC,8,-0.7063,13,-0.0629,23,0.87888,12,-0.2000,13,-0.0090,14,0.08778
ENSG00000107077,KDM4C,23,0.99863,14,0.24371,24,1.06983,9,-0.8458,6,-1.0935,13,0.09300
ENSG00000137038,DMAC1,124,-0.2385,136,-0.0982,108,-0.4575,149,0.09167,189,0.43301,143,-0.0206
ENSG00000153707,PTPRD,275,1.23149,41,-1.7942,160,0.29970,119,-0.2972,141,0.09783,115,-0.2254
ENSG00000225706,PTPRD-AS1,25,1.04976,8,-0.6681,13,-0.0013,10,-0.6826,18,0.51892,17,0.38242
ENSG00000153714,LURAP1L,8,-0.1338,5,-1.0073,11,0.23254,11,0.45369,10,0.10765,5,-0.9245
ENSG00000107186,MPDZ,116,0.87937,56,-0.3178,75,0.16394,70,0.08854,49,-0.5239,34,-1.0576
ENSG00000147862,NFIB,240,0.91399,250,0.98373,209,0.67583,102,-0.7879,69,-1.0835,110,-0.3649
ENSG00000175893,ZDHHC21,46,-0.6081,54,-0.3875,69,0.01086,82,0.57436,47,-0.5792,59,-0.2465
ENSG00000155158,TTC39B,13,-1.2995,23,-0.4542,33,0.10586,38,0.62844,28,-0.1494,24,-0.4190
ENSG00000164975,SNAPC3,34,-0.4760,47,0.03547,54,0.24679,48,0.08574,36,-0.4127,54,0.23181
ENSG00000164985,PSIP1,368,0.50180,255,-0.0966,353,0.42974,264,-0.0665,203,-0.4552,206,-0.4276
ENSG00000164989,CCDC171,27,0.59265,18,-0.0128,35,1.08231,12,-0.9843,24,0.44237,18,-0.0015
ENSG00000044459,CNTLN,35,1.51298,25,0.90839,26,0.94112,6,-1.8942,12,-0.2737,16,0.22144
ENSG00000107295,SH3GL2,60,-2.3314,113,-1.4048,336,0.29507,332,0.53598,231,-0.3073,404,0.59764
ENSG00000155876,RRAGA,98,-0.8748,107,-0.7421,161,-0.1121,209,0.61957,175,0.02362,138,-0.3510
ENSG00000147874,HAUS6,35,1.11324,21,0.22511,31,0.88145,13,-0.8262,7,-1.4906,22,0.33217
ENSG00000137154,RPS6,1690,1.13122,1141,0.45470,608,-0.5527,549,-1.1019,973,0.19332,1478,0.89405
ENSG00000155886,SLC24A2,153,-0.8940,39,-2.9296,441,0.79898,274,0.02031,226,-0.2984,493,0.99036
ENSG00000171843,MLLT3,36,0.12258,19,-0.8639,48,0.58343,35,0.15026,36,0.12531,19,-0.8592
ENSG00000188352,FOCAD,17,-1.6168,24,-1.1699,61,0.29377,58,0.39878,51,0.00888,65,0.41310
ENSG00000198642,KLHL9,45,0.00884,42,-0.1035,64,0.57401,43,-0.1328,39,-0.2333,45,0.00706
ENSG00000099810,MTAP,21,0.70679,20,0.60053,23,0.85943,10,-0.7382,11,-0.3494,11,-0.3628
ENSG00000107105,ELAVL2,34,-2.0168,56,-1.2713,130,0.03569,156,0.66558,163,0.40450,109,-0.2494
ENSG00000198680,TUSC1,20,-0.3943,10,-1.4723,41,0.75997,29,0.32374,18,-0.5644,26,-0.0090
ENSG00000120159,CAAP1,20,0.31532,18,0.14410,16,-0.0298,16,-0.0476,16,-0.0740,14,-0.2804
ENSG00000137055,PLAA,24,-0.0171,13,-0.9779,38,0.68531,27,0.22437,17,-0.5334,21,-0.2402
ENSG00000096872,IFT74,44,0.80031,44,0.81692,38,0.57054,20,-0.7695,17,-0.7161,27,-0.0084
ENSG00000120162,MOB3B,97,2.16428,11,-1.4092,29,0.02219,21,-0.8139,28,-0.0397,19,-0.6561
ENSG00000147894,C9orf72,30,-0.1613,25,-0.4218,28,-0.2663,38,0.45984,35,0.11832,20,-0.7537
ENSG00000260412,AL353746.1,2,-2.5001,9,-0.2033,15,0.58449,14,0.93367,6,-0.8562,3,-1.5850
ENSG00000122729,ACO1,39,0.99029,35,0.82652,25,0.22217,14,-1.0350,28,0.46134,17,-0.3694
ENSG00000197579,TOPORS,65,1.14597,34,0.06923,61,1.02469,27,-0.4687,15,-1.1728,15,-1.1585
ENSG00000235453,SMIM27,36,-0.0906,52,0.50755,35,-0.1151,32,-0.4315,40,0.08169,56,0.61078
ENSG00000165264,NDUFB6,133,-1.0792,225,-0.2625,198,-0.4618,287,0.22674,356,0.47536,313,0.26242
ENSG00000137074,APTX,28,0.07232,29,0.10824,31,0.20896,27,0.02450,21,-0.4053,25,-0.1162
ENSG00000086061,DNAJA1,278,-0.6876,270,-0.7358,425,-0.0230,495,0.42712,435,0.01503,431,-0.0011
ENSG00000122692,SMU1,44,-0.1361,51,0.07133,53,0.14284,54,0.29599,40,-0.2837,29,-0.8096
ENSG00000107262,BAG1,125,0.18869,106,-0.0753,83,-0.4582,111,-0.0076,124,0.17778,119,0.10975
ENSG00000086065,CHMP5,128,-0.3945,126,-0.4210,149,-0.1533,179,0.26004,171,0.05898,174,0.09255
ENSG00000086102,NFX1,48,0.22118,39,-0.1058,65,0.72450,38,-0.2852,59,0.56647,18,-1.2509
ENSG00000165271,NOL6,11,-0.8747,21,0.12168,15,-0.4308,23,0.60843,14,-0.4616,15,-0.3475
ENSG00000010438,PRSS3,6,-3.0062,24,-0.9998,7,-2.6807,62,1.04966,89,1.10990,22,-1.1089
ENSG00000107341,UBE2R2,114,0.47328,78,-0.1437,79,-0.1143,91,0.18255,59,-0.5842,69,-0.3283
ENSG00000137073,UBAP2,77,0.54054,78,0.55319,65,0.27425,35,-1.1169,58,0.07664,101,0.99956
ENSG00000198876,DCAF12,19,0.51669,14,-0.0078,11,-0.3864,15,0.22434,9,-0.6040,11,-0.3919
ENSG00000165006,UBAP1,49,0.03562,52,0.14749,33,-0.5553,53,0.30779,40,-0.2639,38,-0.3528
ENSG00000164978,NUDT2,32,-0.4486,44,0.06872,38,-0.1663,46,0.27026,36,-0.2462,41,-0.0339
ENSG00000164976,MYORG,32,0.28229,70,1.65621,24,-0.1729,19,-0.8863,26,-0.0411,22,-0.2892
ENSG00000164972,C9orf24,10,-2.0144,36,-0.0955,14,-1.5407,45,0.49693,73,1.04325,27,-0.5472
ENSG00000164970,FAM219A,48,-0.6570,62,-0.2620,77,0.09189,80,0.30610,83,0.20422,56,-0.4100
ENSG00000168913,ENHO,211,-0.0913,563,1.59631,135,-0.7832,175,-0.6363,271,0.31109,181,-0.3380
ENSG00000122756,CNTFR,36,0.65477,69,1.81703,21,-0.2094,17,-0.8062,16,-0.6301,12,-1.0392
ENSG00000164967,RPP25L,11,-1.2384,29,0.21929,19,-0.4168,31,0.75261,24,-0.0891,10,-1.3580
ENSG00000137100,DCTN3,91,-1.1605,138,-0.5268,122,-0.7224,233,0.59582,209,0.12953,208,0.12059
ENSG00000147955,SIGMAR1,42,0.28067,31,-0.1970,31,-0.2037,39,0.34746,22,-0.7244,29,-0.3186
ENSG00000213930,GALT,16,0.10004,22,0.58472,7,-1.1758,17,0.36547,16,0.02958,6,-1.4524
ENSG00000137070,IL11RA,39,2.36646,20,1.06052,5,-1.2051,6,-1.1024,4,-1.5442,5,-1.1661
ENSG00000187186,AL162231.1,47,-1.1384,68,-0.5820,59,-0.8084,114,0.46119,136,0.52604,105,0.09411
ENSG00000122733,PHF24,40,-1.6765,93,-0.4135,129,0.10405,143,0.52703,106,-0.2061,126,0.07151
ENSG00000137094,DNAJB5,20,-0.1497,32,0.58235,31,0.50835,21,-0.1630,17,-0.3958,18,-0.3498
ENSG00000165280,VCP,116,-0.2302,105,-0.3828,146,0.13761,148,0.30716,97,-0.5029,134,0.00480
ENSG00000165283,STOML2,47,-0.7684,70,-0.1575,55,-0.5366,89,0.47258,82,0.09579,69,-0.1728
ENSG00000005238,FAM214B,28,0.33421,23,0.02372,22,-0.0877,22,-0.1109,23,0.00949,23,-0.0063
ENSG00000198722,UNC13B,24,-0.5794,25,-0.5388,63,0.99047,34,-0.0809,29,-0.3048,38,0.15947
ENSG00000198853,RUSC2,41,-0.8541,54,-0.4154,67,-0.0928,78,0.29879,74,0.06580,82,0.22679
ENSG00000107140,TESK1,23,-0.6602,52,0.59519,25,-0.5345,36,0.05675,39,0.14831,36,-0.0021
ENSG00000159884,CCDC107,38,0.35512,33,0.11180,14,-1.2202,32,0.14868,36,0.25408,24,-0.3516
ENSG00000198467,TPM2,128,3.89319,29,0.57844,0,-6.6139,7,-2.1317,9,-1.1545,0,-7.8955
ENSG00000137076,TLN1,105,2.90336,31,0.50402,14,-0.7525,10,-1.7749,12,-0.9638,15,-0.6057
ENSG00000107175,CREB3,50,-0.0514,59,0.22684,33,-0.6944,54,0.13191,51,0.00437,52,0.01165
ENSG00000070610,GBA2,40,-0.5028,29,-1.0021,37,-0.6083,64,0.50427,76,0.53764,44,-0.3263
ENSG00000107185,RGP1,14,-0.0315,18,0.32774,22,0.65875,13,-0.3313,11,-0.4132,16,0.16073
ENSG00000159899,NPR2,7,-0.5792,15,0.51418,16,0.61327,11,0.07680,6,-0.8926,8,-0.3779
ENSG00000137133,HINT2,47,-0.0704,58,0.25560,32,-0.6703,46,-0.1931,66,0.46845,60,0.32403
ENSG00000137103,TMEM8B,31,-0.5480,64,0.61051,31,-0.5503,45,0.09524,52,0.26124,35,-0.3576
ENSG00000122707,RECK,13,0.44494,12,0.30915,10,-0.0103,10,0.10719,6,-0.6809,6,-0.6794
ENSG00000122694,GLIPR2,40,2.61003,8,-0.2775,14,0.67442,4,-1.9635,2,-2.1689,13,0.46595
ENSG00000122705,CLTA,200,-0.5309,184,-0.6563,204,-0.4978,325,0.46453,324,0.23303,265,-0.0907
ENSG00000159921,GNE,18,-0.3917,21,-0.1555,29,0.40180,23,0.06610,20,-0.2045,24,0.06008
ENSG00000137075,RNF38,40,-0.6138,49,-0.3109,56,-0.1224,70,0.45722,39,-0.6745,68,0.20917
ENSG00000281649,EBLN3P,44,-0.2781,54,0.03578,65,0.33539,57,0.22443,35,-0.6349,45,-0.2533
ENSG00000147905,ZCCHC7,27,0.70592,23,0.40995,18,0.06639,17,-0.1192,11,-0.7012,12,-0.5531
ENSG00000137106,GRHPR,144,0.62324,89,-0.1633,99,0.01309,94,-0.1337,85,-0.2353,98,-0.0049
ENSG00000137054,POLR1E,8,-0.3410,9,-0.2070,9,-0.1937,9,-0.2694,14,0.44248,17,0.76007
ENSG00000147912,FBXO10,2,-2.0038,11,0.09782,9,-0.2276,13,0.68823,9,-0.1205,7,-0.5547
ENSG00000175768,TOMM5,56,-1.2921,109,-0.2828,80,-0.7552,144,0.29377,182,0.54601,158,0.30688
ENSG00000165275,TRMT10B,17,1.09634,13,0.62249,13,0.63951,6,-0.9551,4,-1.2576,12,0.42393
ENSG00000107371,EXOSC3,15,-0.0153,8,-0.9330,14,-0.0876,15,0.04356,18,0.22582,20,0.41142
ENSG00000122741,DCAF10,43,0.24509,43,0.26150,35,-0.0646,37,0.00771,25,-0.6092,37,0.01329
ENSG00000137124,ALDH1B1,8,-0.7173,6,-1.0783,16,0.46217,13,0.11165,18,0.59113,11,-0.1462
ENSG00000180071,ANKRD18A,79,2.39809,2,-3.2695,81,2.47188,6,-2.5346,7,-1.6361,12,-0.8994
ENSG00000278175,GLIDR,28,1.29103,6,-1.0779,13,0.00521,10,-0.5965,14,0.11883,17,0.42961
ENSG00000283886,BX664615.2,9,-1.1013,14,-0.4917,14,-0.5364,26,0.97296,17,-0.2061,11,-0.9043
ENSG00000240240,BX664727.3,5,-1.5727,17,0.28286,21,0.58961,14,-0.0915,12,-0.2116,19,0.42698
ENSG00000154529,CNTNAP3B,16,-0.5670,21,-0.0988,34,0.63798,23,0.02743,24,0.10752,17,-0.4103
ENSG00000231527,FAM27C,14,-0.2346,16,-0.0871,17,0.06638,16,-0.0925,23,0.53755,15,-0.1337
ENSG00000147996,CBWD5,10,-0.9793,18,-0.0670,20,0.13577,23,0.63516,16,-0.2136,8,-1.1978
ENSG00000107242,PIP5K1B,7,-2.3224,55,0.74411,8,-2.1740,49,1.19132,34,-0.0552,1,-4.3901
ENSG00000187866,FAM122A,17,-0.6685,28,0.04780,16,-0.8092,32,0.52595,27,-0.0098,22,-0.3056
ENSG00000165060,FXN,19,0.51649,12,-0.2445,11,-0.3459,14,0.02586,11,-0.3528,16,0.18572
ENSG00000119139,TJP2,293,4.86099,37,-0.0185,17,-1.2392,4,-4.0280,1,-4.5334,11,-1.8382
ENSG00000135063,FAM189A2,63,3.20002,25,1.21264,5,-1.2036,4,-2.0776,3,-2.0428,3,-2.0459
ENSG00000107282,APBA1,32,-0.4775,35,-0.3685,37,-0.2808,51,0.42153,45,0.03122,39,-0.1933
ENSG00000188647,PTAR1,53,0.87276,69,1.35012,41,0.43398,19,-1.1156,22,-0.5507,29,-0.1087
