Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000139132,FGD4,6,-2.5214,51,0.60810,106,1.92332,56,0.77559,14,-1.3787,10,-2.0199,39,0.24575
ENSG00000087470,DNM1L,210,-0.2680,124,-1.0805,251,0.00808,114,-1.1998,154,-0.7437,297,0.36147,332,0.60742
ENSG00000139117,CPNE8,6,-2.5278,2,-3.7954,35,0.03445,20,-0.8294,21,-0.7390,35,-0.0041,64,1.42046
ENSG00000139116,KIF21A,579,-0.1073,330,-0.9744,712,0.22115,367,-0.8120,200,-1.7217,558,-0.2034,985,1.02746
ENSG00000173208,ABCD2,6,-2.0720,2,-3.6467,63,1.52581,34,0.45055,9,-1.5447,12,-1.2401,43,1.15414
ENSG00000151229,SLC2A13,90,-0.3940,5,-4.4786,71,-0.7658,59,-1.0483,94,-0.3268,157,0.63243,163,0.71912
ENSG00000188906,LRRK2,6,-2.1885,6,-2.3078,56,1.17182,26,-0.1036,21,-0.4136,22,-0.3826,40,0.80905
ENSG00000018236,CNTN1,120,-1.4851,139,-1.2729,229,-0.5157,282,-0.1921,224,-0.5448,484,0.91609,352,0.20206
ENSG00000165966,PDZRN4,6,-1.8347,9,-1.3504,19,-0.2065,15,-0.5379,4,-2.4812,35,1.09691,26,0.38102
ENSG00000151233,GXYLT1,6,-1.8989,29,0.39498,32,0.57354,36,0.76305,8,-1.5092,20,-0.1984,25,0.21188
ENSG00000015153,YAF2,232,1.28947,63,-0.8284,119,0.17092,97,-0.1645,51,-1.1436,90,-0.3352,116,0.15628
ENSG00000134283,PPHLN1,6,-3.0109,33,-0.5877,92,1.05676,22,-1.1934,33,-0.5832,63,0.53383,53,0.17071
ENSG00000139168,ZCRB1,6,-4.9139,352,1.09979,176,-0.0412,203,0.18339,200,0.16220,145,-0.4269,206,0.26680
ENSG00000139174,PRICKLE1,6,-2.8681,1,-5.2067,25,-0.8378,22,-1.0370,18,-1.3338,67,0.92809,69,1.00704
ENSG00000129317,PUS7L,126,1.52220,73,0.57363,105,1.18284,36,-0.5399,8,-2.7248,19,-1.6847,52,0.04226
ENSG00000151239,TWF1,6,-2.6226,75,1.16725,56,0.66903,26,-0.5447,40,0.13769,35,-0.1005,33,-0.2396
ENSG00000184613,NELL2,246,-0.0700,9,-4.8316,88,-1.6408,65,-2.0792,148,-0.8573,490,1.51806,269,0.08933
ENSG00000273015,AC008124.1,6,-1.3948,37,1.41145,33,1.21517,12,-0.4130,18,0.21296,15,-0.0716,7,-1.3517
ENSG00000189079,ARID2,6,-1.9804,57,1.47047,67,1.75472,12,-1.0523,7,-1.8426,12,-1.2122,26,0.14811
ENSG00000139218,SCAF11,80,-0.9075,257,0.94646,303,1.23384,156,0.11934,73,-1.0495,64,-1.4336,176,0.40267
ENSG00000111371,SLC38A1,206,0.67070,44,-1.7177,191,0.53889,115,-0.2678,61,-1.2302,103,-0.5250,191,0.72111
ENSG00000134294,SLC38A2,95,-0.4605,257,1.16206,91,-0.5160,76,-0.8083,74,-0.8403,166,0.55135,104,-0.3902
ENSG00000005175,RPAP3,37,-0.6247,71,0.39092,55,-0.0083,27,-1.0996,21,-1.4500,29,-1.1577,104,1.46669
ENSG00000079337,RAPGEF3,6,-1.7842,50,1.47564,87,2.58356,20,-0.0668,26,0.35877,9,-1.4015,4,-2.7070
ENSG00000211584,SLC48A1,135,0.61161,335,2.27973,68,-0.4768,80,-0.2384,73,-0.3743,74,-0.4263,36,-1.6670
ENSG00000134291,TMEM106C,6,-2.1135,4,-2.5250,31,0.28114,27,0.04379,17,-0.6672,39,0.83860,29,0.17803
ENSG00000152556,PFKM,6,-3.5266,9,-3.0725,38,-0.9246,30,-1.2900,111,0.77010,104,0.88333,85,0.43059
ENSG00000177981,ASB8,6,-3.4609,50,-0.4226,86,0.41590,67,0.02741,54,-0.3212,67,0.01007,88,0.60467
ENSG00000177875,CCDC184,6,-2.3373,1,-4.7044,13,-1.2281,26,-0.2409,37,0.30111,45,0.83113,39,0.50892
ENSG00000167528,ZNF641,93,2.32075,9,-1.4596,29,0.21841,9,-1.4720,22,-0.1883,17,-0.7295,21,-0.3475
ENSG00000129315,CCNT1,6,-2.0650,43,0.85688,52,1.19359,24,-0.0953,6,-2.1316,14,-1.0982,35,0.71008
ENSG00000167535,CACNB3,6,-2.9450,1,-4.7248,24,-0.9977,70,0.67242,33,-0.5130,78,1.15709,47,0.03347
ENSG00000174243,DDX23,6,-3.1455,58,0.13068,73,0.50176,38,-0.5045,47,-0.1881,55,0.08326,66,0.42749
ENSG00000172602,RND1,6,-2.4301,1,-4.5086,12,-1.4935,11,-1.6218,27,-0.2827,59,1.38942,41,0.45891
ENSG00000134285,FKBP11,6,-1.9010,5,-2.2773,31,0.48751,41,0.95983,5,-2.3018,18,-0.4551,36,1.02753
ENSG00000134287,ARF3,495,0.78764,84,-1.9650,129,-1.3170,257,-0.2742,318,0.06399,418,0.66243,275,-0.2028
ENSG00000169884,WNT10B,6,-1.4882,0,-4.7570,5,-1.8709,9,-0.8881,24,0.57010,29,1.23633,18,0.09287
ENSG00000181418,DDN,100,-0.4670,3,-5.3447,183,0.49388,318,1.44700,180,0.46864,124,-0.1574,108,-0.4174
ENSG00000181929,PRKAG1,6,-2.0678,20,-0.3785,37,0.61266,17,-0.5804,30,0.26723,43,1.21727,12,-1.2430
ENSG00000167548,KMT2D,6,-1.9742,17,-0.4960,26,0.16838,31,0.41308,14,-0.7876,23,-0.0587,32,0.65308
ENSG00000123416,TUBA1B,1552,-0.2596,446,-2.1425,556,-1.8148,1518,-0.2940,2922,0.76324,2999,1.10698,1381,-0.5332
ENSG00000167552,TUBA1A,1049,0.16138,2372,1.55692,287,-1.8202,308,-1.7157,752,-0.3628,1251,0.58421,636,-0.7438
ENSG00000123352,SPATS2,6,-3.1588,5,-3.4894,47,-0.2031,31,-0.8364,34,-0.6976,65,0.38924,91,1.18197
ENSG00000135519,KCNH3,122,0.86055,1,-5.5981,45,-0.7156,103,0.57850,59,-0.3130,107,0.85463,47,-0.7887
ENSG00000187778,MCRS1,167,2.51920,19,-1.1451,6,-2.7371,26,-0.7133,43,0.08478,42,0.05312,22,-1.1550
ENSG00000110844,PRPF40B,83,1.52912,18,-0.9798,43,0.38287,16,-1.0973,13,-1.3984,37,0.17836,29,-0.3014
ENSG00000139644,TMBIM6,329,-0.1626,713,1.11009,534,0.61762,393,0.11837,380,0.06593,269,-0.5710,285,-0.4687
ENSG00000135472,FAIM2,567,0.67675,191,-1.0352,169,-1.2205,238,-0.7003,223,-0.8027,582,0.97641,326,-0.2658
ENSG00000110881,ASIC1,6,-2.0529,44,0.91246,48,1.08038,18,-0.5234,36,0.59998,24,-0.0740,17,-0.7321
ENSG00000066117,SMARCD1,85,1.81818,25,-0.2443,42,0.57119,27,-0.1184,11,-1.5169,23,-0.4513,21,-0.5961
ENSG00000178449,COX14,139,0.35522,77,-0.5732,38,-1.6303,63,-0.8860,277,1.53789,144,0.52615,67,-0.9211
ENSG00000139624,CERS5,6,-1.5925,16,-0.2116,31,0.84418,10,-0.8927,11,-0.7367,29,0.98920,13,-0.5691
ENSG00000050405,LIMA1,6,-1.7802,60,1.80219,70,2.10547,16,-0.3559,29,0.56038,8,-1.7050,8,-1.6289
ENSG00000161813,LARP4,6,-2.1846,33,0.30641,34,0.34475,33,0.27373,17,-0.7270,20,-0.5808,39,0.77249
ENSG00000066084,DIP2B,6,-3.1540,230,2.66416,44,-0.3004,20,-1.5119,28,-1.0120,48,-0.2113,39,-0.5843
ENSG00000185432,METTL7A,82,-0.9682,121,-0.3702,640,2.59826,249,0.78198,271,0.93143,50,-1.9452,60,-1.6493
ENSG00000110911,SLC11A2,6,-2.7477,111,1.72100,21,-0.9641,25,-0.7176,44,0.11698,41,0.04140,38,-0.1315
ENSG00000050426,LETMD1,6,-2.8084,20,-1.0937,42,-0.0107,54,0.39537,44,0.06425,64,0.90358,35,-0.3470
ENSG00000110925,CSRNP2,6,-2.4725,28,-0.2712,19,-0.8424,18,-0.9507,22,-0.6421,56,1.13757,36,0.13364
ENSG00000135457,TFCP2,6,-2.3454,53,0.88801,42,0.48867,31,0.03882,18,-0.7945,37,0.36833,25,-0.3474
ENSG00000184271,POU6F1,147,2.15101,7,-2.7412,49,0.20708,20,-1.1325,37,-0.2271,35,-0.3825,36,-0.3404
ENSG00000183283,DAZAP2,125,-0.2829,337,1.36682,132,-0.1948,117,-0.3872,210,0.54799,144,-0.0739,97,-0.7980
ENSG00000139629,GALNT6,6,-1.4573,145,5.09108,3,-2.3765,7,-1.1730,2,-3.0382,1,-3.5876,5,-1.9572
ENSG00000050438,SLC4A8,198,1.18411,72,-0.4652,60,-0.7335,71,-0.4857,50,-1.0215,94,-0.0694,112,0.28556
ENSG00000196876,SCN8A,92,-1.0888,11,-4.1103,79,-1.3246,144,-0.4126,80,-1.2962,227,0.39558,324,1.25098
ENSG00000135503,ACVR1B,6,-2.6430,12,-1.6527,16,-1.2632,30,-0.3654,24,-0.6759,61,1.06890,47,0.47214
ENSG00000161835,GRASP,6,-2.5033,0,-7.3957,20,-0.8375,21,-0.7446,23,-0.6310,65,1.51046,37,0.16213
ENSG00000123358,NR4A1,6,-2.2066,0,-5.1270,87,1.96786,23,-0.2915,20,-0.5387,42,0.90272,14,-1.1720
ENSG00000123395,ATG101,6,-2.1712,20,-0.4447,8,-1.7669,17,-0.7265,28,0.02128,44,1.06462,29,0.14139
ENSG00000063046,EIF4B,228,-0.1029,287,0.26332,223,-0.1376,275,0.19383,213,-0.2110,216,-0.2266,267,0.18897
ENSG00000167778,SPRYD3,115,-0.4330,18,-3.1887,107,-0.5446,181,0.28275,121,-0.3622,219,0.78222,158,0.07621
ENSG00000167779,IGFBP6,6,-1.8576,1,-4.2385,9,-1.3115,26,0.29291,40,0.97716,32,0.78039,21,-0.0658
ENSG00000139631,CSAD,138,2.11324,32,-0.3950,72,0.90842,12,-1.7735,13,-1.7024,36,-0.2446,26,-0.8658
ENSG00000182544,MFSD5,6,-1.5285,12,-0.5493,14,-0.3409,14,-0.3733,22,0.35331,27,0.92963,15,-0.3466
ENSG00000123349,PFDN5,323,-0.1741,386,0.10846,196,-0.9424,459,0.38556,813,1.36535,371,0.05470,226,-0.8613
ENSG00000139637,C12orf10,6,-3.0004,37,-0.4230,18,-1.5150,35,-0.4916,87,0.97594,73,0.91021,42,-0.2457
ENSG00000205352,PRR13,6,-3.6896,74,-0.0808,78,0.01063,66,-0.2546,107,0.51824,98,0.48122,76,-0.0331
ENSG00000197111,PCBP2,425,0.95461,229,-0.0593,230,-0.0569,193,-0.3276,264,0.16720,208,-0.2638,218,-0.1726
ENSG00000139625,MAP3K12,6,-2.2968,16,-0.9517,27,-0.1551,9,-1.8165,37,0.35033,47,1.03553,30,0.00345
ENSG00000135390,ATP5MC2,6,-4.7872,249,0.66081,107,-0.6740,171,0.05240,394,1.46042,205,0.43503,94,-1.0347
ENSG00000012822,CALCOCO1,109,1.11541,34,-0.7514,44,-0.3648,30,-0.9420,48,-0.2122,63,0.25119,52,-0.1220
ENSG00000123415,SMUG1,6,-1.5824,10,-0.8511,9,-1.0192,13,-0.5160,31,0.88653,31,1.16437,12,-0.6760
ENSG00000094916,CBX5,219,0.21989,198,0.06080,238,0.35746,253,0.45647,155,-0.3281,127,-0.7540,218,0.26956
ENSG00000135486,HNRNPA1,355,0.43283,358,0.44437,232,-0.2456,321,0.26655,382,0.55355,249,-0.1672,197,-0.6048
ENSG00000111481,COPZ1,6,-3.2083,47,-0.2684,27,-1.0843,31,-0.8919,68,0.31847,96,1.22681,48,-0.2624
ENSG00000161642,ZNF385A,6,-2.6168,17,-1.1758,58,0.73427,63,0.88080,85,1.38968,32,-0.2898,27,-0.5752
ENSG00000123360,PDE1B,6,-2.2802,0,-9.3067,27,-0.1341,14,-1.1066,18,-0.7714,48,1.11570,37,0.51007
ENSG00000135447,PPP1R1A,6,-3.2886,33,-0.9222,28,-1.1720,78,0.42364,76,0.38028,103,1.20936,44,-0.5904
ENSG00000135426,TESPA1,6,-4.6883,1,-6.6689,75,-1.1129,65,-1.3313,72,-1.1679,192,0.44979,302,1.59661
ENSG00000135424,ITGA7,6,-1.8064,7,-1.5629,113,3.19087,21,0.00924,19,-0.1889,16,-0.4794,6,-2.1458
ENSG00000135441,BLOC1S1,6,-4.4822,174,0.41409,83,-0.7509,133,-0.0190,351,1.63844,159,0.34953,84,-0.8591
ENSG00000135404,CD63,99,-1.1118,269,0.43888,221,0.12498,181,-0.1913,407,1.14143,221,0.15789,136,-0.7545
ENSG00000135414,GDF11,6,-2.7362,49,0.30332,73,0.97521,80,1.13700,27,-0.6020,25,-0.8822,44,0.19222
ENSG00000205323,SARNP,6,-3.5312,78,0.17861,80,0.21488,64,-0.1181,76,0.15237,73,0.10428,80,0.28810
ENSG00000135392,DNAJC14,6,-1.3068,18,0.30269,10,-0.6576,4,-1.9482,13,-0.2584,15,0.02823,23,0.90606
ENSG00000170473,PYM1,126,2.81217,13,-1.1555,5,-2.5089,13,-1.0789,14,-1.0114,18,-0.7833,26,-0.1253
ENSG00000111540,RAB5B,113,-0.1951,155,0.30189,86,-0.6233,129,0.00999,133,0.05431,158,0.43274,107,-0.3499
ENSG00000197728,RPS26,113,-2.0801,757,0.86231,184,-1.3603,663,0.63773,1021,1.38742,464,0.07146,264,-0.9674
ENSG00000065361,ERBB3,6,-3.0544,448,5.39002,21,-1.2775,14,-1.9363,4,-3.7451,12,-2.3853,7,-3.1249
ENSG00000170515,PA2G4,110,-0.5225,180,0.24859,101,-0.6567,81,-0.9986,111,-0.5202,154,-0.0040,218,0.73358
ENSG00000229117,RPL41,737,-0.8102,1605,0.41147,619,-1.0770,1955,0.73850,3576,1.82363,1086,-0.2611,641,-1.1960
ENSG00000139641,ESYT1,6,-1.6694,12,-0.6524,10,-0.9286,4,-2.1164,13,-0.5684,36,1.45962,19,-0.0467
ENSG00000196465,MYL6B,101,-0.3725,28,-2.3103,68,-0.9711,175,0.49935,318,1.53516,151,0.32707,90,-0.6626
ENSG00000092841,MYL6,134,-1.2586,442,0.60161,245,-0.3419,285,-0.1034,610,1.15258,375,0.43034,170,-1.0618
ENSG00000139613,SMARCC2,223,-0.0967,166,-0.5526,301,0.38110,347,0.61649,154,-0.6700,151,-0.8326,321,0.64366
ENSG00000181852,RNF41,6,-3.3390,18,-1.8071,50,-0.3028,41,-0.6201,90,0.63460,93,0.92140,62,0.02867
ENSG00000139579,NABP2,281,2.12446,42,-1.0431,36,-1.2715,53,-0.7053,94,0.17933,73,-0.2532,65,-0.4836
ENSG00000139645,ANKRD52,6,-1.3885,7,-1.2970,17,0.11704,17,0.14785,7,-1.1333,23,0.83560,16,0.06679
ENSG00000062485,CS,6,-3.7396,40,-1.0660,64,-0.3609,55,-0.5765,126,0.72509,120,0.87260,77,-0.0719
ENSG00000257727,CNPY2,113,0.57578,107,0.48400,31,-1.4222,46,-0.8260,107,0.48789,96,0.40169,59,-0.5496
ENSG00000135473,PAN2,6,-1.4606,26,0.73993,56,2.11341,5,-1.8570,23,0.48341,15,-0.2397,8,-1.3369
ENSG00000170581,STAT2,6,-2.7389,57,0.57304,57,0.57109,20,-1.0581,49,0.32061,55,0.66081,29,-0.6090
ENSG00000135423,GLS2,6,-2.1297,0,-9.4766,11,-1.3697,3,-3.2102,31,0.25737,49,1.44532,31,0.31135
ENSG00000076108,BAZ2A,154,1.07661,104,0.42977,171,1.26383,54,-0.5957,26,-1.6825,43,-1.1105,80,0.00366
ENSG00000110955,ATP5F1B,221,-1.3059,189,-1.5401,204,-1.4266,190,-1.5305,769,0.64361,841,1.08642,531,0.05352
ENSG00000110958,PTGES3,326,0.33756,384,0.60659,187,-0.5409,204,-0.4007,251,-0.0796,298,0.24389,220,-0.3528
ENSG00000196531,NACA,113,-2.0269,488,0.20659,265,-0.7459,503,0.25679,949,1.33266,445,0.07665,353,-0.3691
ENSG00000166886,NAB2,82,1.30524,7,-2.4019,21,-0.9063,13,-1.5528,30,-0.3278,50,0.59701,36,-0.0645
ENSG00000166888,STAT6,6,-1.4036,1,-4.1672,15,-0.1429,11,-0.5584,23,0.56536,24,0.82437,17,0.07713
ENSG00000123384,LRP1,6,-4.5643,68,-1.1362,281,1.13101,166,0.24961,203,0.57817,139,-0.0480,141,-0.0178
ENSG00000182199,SHMT2,90,2.43102,12,-0.9231,19,-0.3199,5,-2.0768,25,0.14042,23,-0.0355,11,-1.2634
ENSG00000179912,R3HDM2,198,0.63592,61,-1.1931,142,0.09239,107,-0.3526,65,-1.1114,116,-0.2818,184,0.67597
ENSG00000166986,MARS,6,-3.3231,36,-0.7996,71,0.26673,22,-1.5482,40,-0.6150,98,1.09547,64,0.11759
ENSG00000175197,DDIT3,6,-2.0562,39,0.72534,33,0.45608,23,-0.1311,40,0.76369,22,-0.2831,23,-0.1727
ENSG00000175203,DCTN2,6,-4.5043,96,-0.5451,66,-1.1087,70,-1.0325,212,0.71487,232,1.20732,118,-0.2837
ENSG00000155980,KIF5A,98,-2.9885,424,-0.8134,510,-0.5297,1433,1.15271,1167,0.79922,712,-0.0115,702,-0.0369
ENSG00000166908,PIP4K2C,6,-2.6872,12,-1.6955,28,-0.5115,26,-0.6164,36,-0.0999,67,1.22353,39,0.02205
ENSG00000178498,DTX3,107,0.58890,36,-1.0952,49,-0.6260,42,-0.8556,71,-0.0678,107,0.78668,63,-0.3166
ENSG00000240771,ARHGEF25,6,-2.3768,1,-4.4473,29,-0.1253,35,0.19282,41,0.41930,46,0.84555,31,-0.0238
ENSG00000135454,B4GALNT1,6,-3.2903,1,-5.7097,24,-1.3405,33,-0.8958,39,-0.6512,122,1.79172,59,0.01083
ENSG00000135506,OS9,6,-3.6705,72,-0.0877,98,0.39732,64,-0.2820,61,-0.3604,78,0.03792,102,0.60743
ENSG00000135439,AGAP2,6,-3.9016,6,-3.9938,76,-0.2668,191,1.25792,119,0.45724,116,0.53738,80,-0.2146
ENSG00000135452,TSPAN31,162,2.79942,34,-0.0593,30,-0.2475,24,-0.6133,37,0.07314,18,-1.1909,16,-1.3701
ENSG00000139266,MARCH9,6,-1.7889,16,-0.4499,36,0.87423,26,0.34571,14,-0.5923,25,0.35962,19,-0.1780
ENSG00000123297,TSFM,6,-1.8509,8,-1.4458,29,0.43834,9,-1.3710,35,0.75583,30,0.65582,21,-0.0552
ENSG00000175215,CTDSP2,6,-2.3726,64,1.18213,50,0.77066,40,0.37528,45,0.60215,25,-0.4073,21,-0.7402
ENSG00000257698,GIHCG,94,1.31942,26,-0.7358,34,-0.3597,36,-0.2593,65,0.68769,35,-0.3948,36,-0.2991
ENSG00000118596,SLC16A7,6,-2.4443,15,-1.1867,17,-1.0009,24,-0.4737,22,-0.5979,29,-0.2461,63,1.54736
ENSG00000198673,TAFA2,6,-3.4216,3,-4.4482,31,-1.1229,19,-1.8468,56,-0.2240,68,0.10596,130,1.69782
ENSG00000135655,USP15,6,-2.9213,44,-0.0701,112,1.50937,19,-1.3138,31,-0.5955,34,-0.5345,62,0.65965
ENSG00000061987,MON2,107,1.01143,94,0.78441,68,0.25173,25,-1.2463,34,-0.7921,49,-0.3234,54,-0.1447
ENSG00000111110,PPM1H,6,-2.3122,31,0.06826,26,-0.2064,19,-0.7174,28,-0.1089,33,0.18574,40,0.61263
ENSG00000177990,DPY19L2,6,-1.5652,1,-3.9660,29,0.79660,1,-3.9150,16,-0.1633,25,0.71904,23,0.47556
ENSG00000118600,RXYLT1,6,-1.8032,33,0.73905,44,1.22883,9,-1.2935,7,-1.6434,22,0.09550,22,0.07366
ENSG00000196935,SRGAP1,172,2.60972,40,-0.0498,118,1.80615,32,-0.3638,20,-1.0844,7,-2.7716,15,-1.6829
ENSG00000184575,XPOT,6,-2.8492,56,0.39793,44,0.02893,58,0.45426,37,-0.2516,52,0.38640,40,-0.1669
ENSG00000183735,TBK1,6,-2.3169,20,-0.6315,28,-0.1210,5,-2.6454,32,0.09952,40,0.58239,40,0.60614
ENSG00000135677,GNS,6,-2.1525,26,-0.0403,39,0.58865,18,-0.6079,42,0.71643,38,0.76606,16,-0.9079
ENSG00000111490,TBC1D30,6,-1.6844,0,-4.9412,7,-1.4013,6,-1.6223,13,-0.6024,24,0.45457,36,1.40004
ENSG00000156076,WIF1,6,-2.8426,0,-10.177,219,3.07716,25,-0.8617,80,1.01392,7,-2.9473,41,-0.0794
ENSG00000174106,LEMD3,6,-2.4854,26,-0.4083,50,0.62356,33,-0.0130,12,-1.5333,36,0.14751,45,0.59658
ENSG00000174099,MSRB3,83,2.09588,8,-1.6531,56,1.33844,43,0.86969,15,-0.7696,6,-2.2227,17,-0.7375
ENSG00000139233,LLPH,6,-3.4239,125,1.08303,68,0.07797,79,0.32450,38,-0.8058,38,-0.9465,93,0.78304
ENSG00000155957,TMBIM4,6,-2.8202,106,1.54313,65,0.67362,23,-0.9574,40,-0.0814,38,-0.2322,38,-0.2047
ENSG00000111530,CAND1,6,-4.4303,69,-0.9632,134,0.05800,90,-0.5572,106,-0.3207,178,0.67196,162,0.46152
ENSG00000127334,DYRK2,6,-1.6162,20,0.10477,16,-0.2039,11,-0.7846,9,-1.0846,25,0.63607,22,0.34966
ENSG00000127314,RAP1B,6,-2.9019,88,1.11276,81,0.95819,48,0.10133,61,0.49759,45,0.02288,24,-1.0894
ENSG00000175782,SLC35E3,168,1.99577,71,0.45353,78,0.60561,40,-0.4398,26,-1.1033,32,-0.9220,36,-0.7335
ENSG00000135679,MDM2,129,1.62247,64,0.42217,77,0.72459,36,-0.5046,24,-1.0787,27,-1.0704,44,-0.2317
ENSG00000135678,CPM,6,-2.0664,183,4.19936,44,0.89873,12,-1.1088,13,-1.0052,1,-4.4847,6,-2.4608
ENSG00000111605,CPSF6,6,-2.8551,35,-0.3351,58,0.45277,39,-0.1728,34,-0.3664,52,0.35799,50,0.29065
ENSG00000127337,YEATS4,122,2.15986,24,-0.5861,21,-0.8433,34,-0.0941,24,-0.6258,23,-0.8028,33,-0.1510
ENSG00000166225,FRS2,6,-2.3055,55,1.00150,58,1.08915,38,0.39449,23,-0.4056,22,-0.5390,27,-0.1975
ENSG00000166226,CCT2,6,-4.2097,90,-0.3261,86,-0.4013,70,-0.7124,118,0.09029,144,0.53635,140,0.48603
ENSG00000127328,RAB3IP,6,-3.9742,137,0.60032,158,0.84092,142,0.66450,72,-0.4158,47,-1.2359,127,0.62382
ENSG00000111596,CNOT2,6,-3.3809,80,0.39937,107,0.86769,37,-0.8186,54,-0.2402,55,-0.2526,80,0.51266
ENSG00000135643,KCNMB4,6,-3.8662,72,-0.3202,22,-2.0512,60,-0.5887,114,0.42139,157,1.34224,73,-0.3475
ENSG00000153233,PTPRR,85,1.66540,1,-4.3859,26,-0.3292,12,-1.4490,11,-1.5806,40,0.45754,32,0.00270
ENSG00000133858,ZFC3H1,92,0.03551,131,0.60882,235,1.63276,62,-0.5732,25,-1.9217,35,-1.6416,113,0.47111
ENSG00000173451,THAP2,6,-1.4680,37,1.30507,30,0.95866,21,0.35428,5,-1.8250,11,-0.8052,18,0.10057
ENSG00000139291,TMEM19,206,2.58315,42,-0.2493,57,0.22652,18,-1.5302,22,-1.2089,32,-0.7947,35,-0.6742
ENSG00000080371,RAB21,120,0.45397,186,1.19437,111,0.32744,61,-0.6109,56,-0.7373,64,-0.6623,90,-0.0038
ENSG00000121749,TBC1D15,91,0.78938,73,0.43907,62,0.16016,19,-1.5872,45,-0.3408,43,-0.5022,65,0.31442
ENSG00000072657,TRHDE,6,-3.4481,0,-7.2211,24,-1.5467,43,-0.6497,48,-0.4897,95,0.80114,105,1.04107
ENSG00000236333,TRHDE-AS1,6,-1.3638,0,-4.3560,6,-1.3894,7,-1.1285,12,-0.3334,17,0.16418,29,1.46025
ENSG00000253719,ATXN7L3B,173,0.04689,94,-0.8851,121,-0.5133,107,-0.7016,173,0.05420,201,0.37658,191,0.26145
ENSG00000166006,KCNC2,6,-4.3601,2,-5.9775,46,-1.4965,82,-0.6287,104,-0.2734,167,0.63865,205,1.14631
ENSG00000180881,CAPS2,6,-1.6027,7,-1.3422,39,1.23061,9,-0.9906,13,-0.5505,7,-1.6396,35,1.53551
ENSG00000139278,GLIPR1,6,-1.5340,2,-2.6997,16,-0.0940,6,-1.5109,15,-0.2685,23,0.60635,25,0.78077
ENSG00000111615,KRR1,112,0.19244,96,-0.0436,128,0.41449,66,-0.6188,34,-1.6190,56,-1.0285,161,1.08733
ENSG00000139289,PHLDA1,6,-2.3227,29,-0.0825,32,0.09325,24,-0.3696,42,0.51088,33,0.16074,34,0.23217
ENSG00000187109,NAP1L1,710,-0.0142,892,0.35169,655,-0.1423,673,-0.0984,497,-0.5711,517,-0.6142,968,0.63733
ENSG00000179941,BBS10,6,-1.4427,17,0.06355,23,0.55852,18,0.17746,21,0.37975,18,0.20978,13,-0.3916
ENSG00000091039,OSBPL8,56,-1.5003,123,-0.3123,191,0.38945,108,-0.5043,68,-1.2117,110,-0.5807,257,1.22893
ENSG00000186908,ZDHHC17,6,-3.4912,72,0.10938,63,-0.1005,53,-0.3801,65,-0.0725,88,0.56259,73,0.15032
ENSG00000175183,CSRP2,6,-1.3167,29,1.08313,9,-0.8200,10,-0.5789,45,1.86591,13,-0.2413,9,-0.9530
ENSG00000067798,NAV3,6,-3.9278,57,-0.7304,111,0.30802,113,0.34388,55,-0.7756,90,-0.0330,131,0.77239
ENSG00000067715,SYT1,3829,0.17541,173,-4.4374,1245,-1.5505,1720,-1.0660,1134,-1.6902,4061,0.34681,5816,1.19751
ENSG00000058272,PPP1R12A,224,-0.7954,256,-0.5942,593,0.74799,265,-0.5404,180,-1.1278,217,-0.9980,651,1.26159
ENSG00000111052,LIN7A,6,-2.7198,1,-4.7682,25,-0.6905,9,-2.2448,39,-0.0326,58,0.83001,60,0.90982
ENSG00000139220,PPFIA2,96,-2.0045,174,-1.1233,422,0.25248,182,-1.0489,197,-0.9282,224,-0.8744,739,1.76006
ENSG00000133773,CCDC59,6,-2.6431,64,0.86528,49,0.43448,14,-1.4782,26,-0.5826,28,-0.5281,56,0.87486
ENSG00000179104,TMTC2,6,-1.7334,119,3.48205,27,0.44207,15,-0.4495,2,-3.2427,7,-1.8317,11,-1.0932
ENSG00000072041,SLC6A15,6,-2.3565,17,-0.9383,12,-1.3728,13,-1.3095,25,-0.3037,52,1.14269,37,0.37638
ENSG00000182050,MGAT4C,6,-2.9156,25,-0.9312,155,2.14954,41,-0.1624,28,-0.7507,22,-1.2973,60,0.58039
ENSG00000133641,C12orf29,113,1.33596,30,-0.8162,51,-0.0013,32,-0.6971,38,-0.4476,37,-0.5708,61,0.36643
ENSG00000198707,CEP290,495,1.16789,303,0.33954,432,0.93211,113,-1.1943,98,-1.4068,91,-1.7224,327,0.60826
ENSG00000139324,TMTC3,6,-2.5928,26,-0.5360,44,0.29067,25,-0.5973,20,-0.8802,38,0.08182,55,0.90510
ENSG00000049130,KITLG,6,-1.8790,2,-3.1218,28,0.36572,10,-1.1619,21,-0.0730,27,0.37780,32,0.77466
ENSG00000139318,DUSP6,6,-2.8401,2,-3.9914,26,-0.7874,37,-0.2263,29,-0.6086,59,0.64793,66,0.91855
ENSG00000070961,ATP2B1,445,-1.3854,127,-3.2270,690,-0.7244,529,-1.1262,315,-1.9021,1210,0.19379,2118,1.56215
