Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000110429,FBXO3,38,-0.8466,28,-1.2227,71,0.20955,75,0.76795
ENSG00000135387,CAPRIN1,124,0.05383,53,-1.2618,65,-0.9541,139,0.60624
ENSG00000135372,NAT10,54,0.41942,34,-0.3743,88,1.19784,33,-0.7735
ENSG00000121691,CAT,51,2.28653,7,-1.5081,5,-2.0015,12,-1.2550
ENSG00000110435,PDHX,34,-0.9062,29,-1.0769,48,-0.3114,73,1.00068
ENSG00000026508,CD44,243,5.68354,2,-4.5309,4,-3.6256,5,-4.5933
ENSG00000110436,SLC1A2,3104,1.91167,445,-1.6242,396,-1.7981,959,-0.8770
ENSG00000179431,FJX1,22,0.04580,7,-1.6140,19,-0.1709,24,0.43684
ENSG00000166326,TRIM44,293,-0.7024,686,0.73367,449,0.03401,446,0.05268
ENSG00000110442,COMMD9,44,0.18250,25,-0.7298,26,-0.6755,43,0.31548
ENSG00000166352,C11orf74,19,-0.5499,30,0.24767,15,-0.8626,29,0.50257
ENSG00000148948,LRRC4C,37,-1.4187,83,-0.0979,151,0.89826,95,0.30097
ENSG00000166181,API5,55,-0.6732,37,-1.2209,90,0.14450,97,0.70394
ENSG00000052841,TTC17,29,-0.2027,27,-0.2625,66,1.19750,28,-0.3902
ENSG00000149084,HSD17B12,135,0.76194,62,-0.5885,56,-0.7544,86,-0.1684
ENSG00000187479,C11orf96,87,2.90454,10,-1.4339,8,-1.8587,12,-1.9549
ENSG00000151348,EXT2,25,-0.1212,4,-2.6253,21,-0.3568,32,0.74614
ENSG00000085117,CD82,57,2.32348,13,-0.6386,4,-2.2155,12,-1.4514
ENSG00000019505,SYT13,72,-1.7324,103,-1.0802,153,-0.4824,279,1.47375
ENSG00000175264,CHST1,99,-0.1802,43,-1.4122,107,-0.0258,124,0.50761
ENSG00000121671,CRY2,55,-0.2620,63,-0.0302,58,-0.1583,68,0.23768
ENSG00000121653,MAPK8IP1,287,0.85493,183,-0.0132,119,-0.6872,161,-0.4411
ENSG00000121680,PEX16,46,0.62419,28,-0.2425,19,-0.8685,32,-0.1274
ENSG00000135365,PHF21A,18,-0.9046,32,0.07053,38,0.32699,34,0.34233
ENSG00000149091,DGKZ,288,0.28092,241,-0.0406,228,-0.1268,238,-0.1360
ENSG00000175224,ATG13,50,-0.3545,46,-0.4490,58,-0.0858,68,0.41342
ENSG00000175220,ARHGAP1,37,0.37872,8,-2.0226,18,-0.7689,34,0.41628
ENSG00000175216,CKAP5,76,-0.8779,101,-0.3588,126,-0.0095,148,0.64510
ENSG00000134569,LRP4,69,2.28254,7,-1.9332,6,-2.1243,16,-1.1815
ENSG00000149179,C11orf49,50,-0.2001,26,-1.2111,49,-0.2210,65,0.55896
ENSG00000149182,ARFGAP2,51,-0.9443,67,-0.4632,63,-0.5546,111,0.92489
ENSG00000134575,ACP2,22,-0.7335,17,-1.0447,23,-0.5611,42,0.98584
ENSG00000110514,MADD,64,-1.1449,141,0.18926,125,-0.0109,144,0.54696
ENSG00000165916,PSMC3,174,0.00840,177,0.03545,117,-0.6208,182,0.17944
ENSG00000149187,CELF1,98,-0.8285,133,-0.2847,277,0.92936,164,0.11131
ENSG00000213619,NDUFS3,99,-0.1705,73,-0.6283,79,-0.4964,123,0.49044
ENSG00000110536,PTPMT1,49,0.91172,8,-1.9302,23,-0.4398,29,-0.1424
ENSG00000172247,C1QTNF4,211,-0.4505,179,-0.6626,196,-0.5204,322,0.69193
ENSG00000109919,MTCH2,64,0.20915,42,-0.4967,45,-0.3640,60,0.14171
ENSG00000109920,FNBP4,63,-0.2404,96,0.45401,226,2.01604,46,-1.2718
ENSG00000149177,PTPRJ,25,-0.3177,14,-1.1291,14,-1.2096,38,0.91471
ENSG00000134817,APLNR,253,6.41187,3,-4.2518,2,-4.6493,3,-5.3844
ENSG00000149136,SSRP1,85,-0.2011,72,-0.4439,98,0.04355,102,0.26469
ENSG00000186907,RTN4RL2,16,-1.3713,33,-0.1838,33,-0.1454,45,0.86091
ENSG00000134809,TIMM10,83,0.39645,70,0.06533,29,-1.2948,68,0.02971
ENSG00000156587,UBE2L6,103,1.72603,22,-1.0815,9,-2.4568,36,-0.7142
ENSG00000149131,SERPING1,110,2.45741,12,-1.7198,15,-1.4086,22,-1.4869
ENSG00000166793,YPEL4,25,-1.1211,26,-0.9701,33,-0.6273,63,1.20873
ENSG00000156599,ZDHHC5,13,-0.4636,6,-1.5169,11,-0.6540,21,0.94818
ENSG00000156603,MED19,35,-0.7070,51,-0.0841,56,0.07725,60,0.41978
ENSG00000213593,TMX2,85,-0.1746,39,-1.3343,67,-0.5248,110,0.67038
ENSG00000211450,SELENOH,231,0.18623,142,-0.6031,115,-0.9295,228,0.34160
ENSG00000198561,CTNND1,44,-0.1213,25,-0.9578,77,0.81912,46,-0.0293
ENSG00000186660,ZFP91,156,-0.2236,263,0.64812,170,-0.0706,171,-0.1212
ENSG00000110042,DTX4,12,-1.0365,26,0.18764,19,-0.2463,26,0.59226
ENSG00000110048,OSBP,28,-0.9273,64,0.41851,49,0.00102,54,0.33641
ENSG00000166900,STX3,15,-0.7797,13,-0.8625,34,0.60273,26,0.44279
ENSG00000166902,MRPL16,39,0.15653,13,-1.4983,15,-1.3777,42,0.65967
ENSG00000110107,PRPF19,54,-1.3525,48,-1.4340,98,-0.3580,162,1.34008
ENSG00000110108,TMEM109,31,0.67891,9,-1.2365,29,0.45507,19,-0.3713
ENSG00000006118,TMEM132A,166,0.56832,49,-1.4136,60,-1.1021,131,0.24702
ENSG00000167986,DDB1,117,-0.1269,69,-0.9371,82,-0.6555,145,0.58946
ENSG00000149476,TKFC,19,0.14818,26,0.67178,9,-0.9948,17,-0.1201
ENSG00000149532,CPSF7,34,-0.4052,16,-1.4572,56,0.43666,48,0.44709
ENSG00000167985,SDHAF2,25,0.22728,7,-1.7807,7,-1.7397,26,0.70734
ENSG00000011347,SYT7,63,-1.5957,177,0.10654,253,0.70107,183,0.39621
ENSG00000134780,DAGLA,15,-0.5450,12,-0.7673,19,-0.0818,24,0.61980
ENSG00000134825,TMEM258,167,1.00163,38,-1.4587,48,-1.1275,96,-0.1242
ENSG00000168496,FEN1,6,-1.7528,3,-2.5464,22,0.16249,26,1.43021
ENSG00000134824,FADS2,239,2.34979,60,-0.5503,29,-1.6303,47,-1.5773
ENSG00000149485,FADS1,314,2.31297,101,-0.1755,47,-1.3477,59,-1.7085
ENSG00000221968,FADS3,36,-0.0392,12,-1.7136,48,0.43625,40,0.25044
ENSG00000167996,FTH1,4987,1.26569,3343,0.37361,970,-1.5508,2046,-0.8035
ENSG00000149503,INCENP,14,-1.3483,64,1.20487,45,0.60316,29,-0.2236
ENSG00000162174,ASRGL1,227,0.62599,183,0.18831,58,-1.5854,155,-0.1576
ENSG00000124942,AHNAK,159,2.85646,61,0.36506,13,-1.9618,16,-2.5591
ENSG00000254772,EEF1G,560,1.02159,464,0.54586,125,-1.5058,269,-0.6651
ENSG00000149489,ROM1,65,2.61613,10,-1.0851,0,-5.6349,12,-1.5237
ENSG00000149541,B3GAT3,58,-0.0197,18,-1.8178,45,-0.4036,68,0.59741
ENSG00000089597,GANAB,48,0.01131,30,-0.7391,37,-0.3978,52,0.36269
ENSG00000204922,UQCC3,38,-0.1665,13,-1.7555,35,-0.2793,50,0.65191
ENSG00000162191,UBXN1,127,0.71340,92,0.08138,61,-0.5649,77,-0.3872
ENSG00000168000,BSCL2,220,-0.8364,160,-1.2445,207,-0.8552,463,1.19543
ENSG00000162188,GNG3,321,-0.2400,230,-0.7351,246,-0.6305,427,0.60846
ENSG00000214753,HNRNPUL2,132,-0.4234,250,0.64410,121,-0.5225,175,0.14050
ENSG00000162222,TTC9C,14,-0.6150,12,-0.7561,18,-0.1494,24,0.68512
ENSG00000168002,POLR2G,62,0.73582,26,-0.7247,18,-1.2717,42,-0.0056
ENSG00000162231,NXF1,18,-0.0867,11,-0.8616,23,0.31387,20,0.18581
ENSG00000162236,STX5,21,-0.6248,18,-0.8321,41,0.47935,34,0.42128
ENSG00000133316,WDR74,18,-0.6180,23,-0.1966,28,0.08791,29,0.41020
ENSG00000168003,SLC3A2,125,1.52413,25,-1.3312,32,-0.9808,48,-0.6649
ENSG00000168539,CHRM1,12,-2.3633,31,-0.7805,46,-0.1654,69,1.44014
ENSG00000133321,PLAAT4,150,3.20619,16,-1.5005,4,-3.4187,18,-2.1370
ENSG00000176485,PLAAT3,139,1.49789,54,-0.3507,33,-1.1031,51,-0.8348
ENSG00000133318,RTN3,473,-1.7174,584,-1.2849,1051,-0.3833,1802,1.48124
ENSG00000188070,C11orf95,29,1.08502,9,-0.9059,11,-0.5869,15,-0.4197
ENSG00000072518,MARK2,33,-0.3960,40,-0.0583,49,0.24479,44,0.16792
ENSG00000176340,COX8A,487,1.00095,162,-0.9130,118,-1.4007,278,-0.1758
ENSG00000167770,OTUB1,85,-0.7969,47,-1.5957,146,0.12373,164,0.85554
ENSG00000168439,STIP1,55,-0.4750,34,-1.1570,54,-0.4517,87,0.81332
ENSG00000149743,TRPT1,23,0.52684,6,-1.5407,9,-1.0204,19,0.28582
ENSG00000149761,NUDT22,44,0.82113,28,-0.0501,15,-0.9466,26,-0.3408
ENSG00000110011,DNAJC4,52,0.56675,44,0.23277,18,-1.1259,36,-0.2028
ENSG00000173511,VEGFB,135,1.69936,56,-0.0957,11,-2.5541,44,-0.9378
ENSG00000173486,FKBP2,108,0.64970,62,-0.3374,18,-2.2037,78,0.08408
ENSG00000173457,PPP1R14B,82,1.53623,52,0.48235,16,-1.3115,26,-1.1551
ENSG00000002330,BAD,144,0.62964,79,-0.4188,76,-0.4826,98,-0.1742
ENSG00000173264,GPR137,52,1.00706,15,-1.1422,14,-1.1979,29,-0.1697
ENSG00000173153,ESRRA,25,-0.0625,20,-0.4097,11,-1.3487,30,0.55494
ENSG00000173113,TRMT112,131,0.54755,64,-0.6567,25,-2.0604,104,0.24887
ENSG00000126432,PRDX5,448,0.14092,379,-0.1432,204,-1.0986,445,0.26504
ENSG00000162302,RPS6KA4,39,0.09305,30,-0.3445,21,-0.8494,40,0.31401
ENSG00000110076,NRXN2,110,-0.6113,199,0.38883,233,0.65852,152,-0.1006
ENSG00000168066,SF1,112,0.18018,68,-0.6298,68,-0.6287,109,0.27797
ENSG00000168067,MAP4K2,33,-0.2869,60,0.71850,44,0.22314,36,-0.2337
ENSG00000133895,MEN1,20,-0.1802,13,-0.7699,27,0.29960,23,0.23115
ENSG00000068971,PPP2R5B,32,-0.5893,56,0.33843,23,-1.0245,51,0.51940
ENSG00000213465,ARL2,131,0.18734,89,-0.4515,92,-0.3925,123,0.15343
ENSG00000110025,SNX15,23,0.29679,16,-0.3034,3,-2.7647,22,0.41308
ENSG00000168061,SAC3D1,23,0.20266,5,-2.0725,20,-0.0581,23,0.33616
ENSG00000162300,ZFPL1,26,0.04442,12,-1.1113,7,-1.8125,30,0.74522
ENSG00000149823,VPS51,119,0.23816,61,-0.8403,67,-0.6966,113,0.30614
ENSG00000149809,TM7SF2,77,0.36646,19,-1.8421,37,-0.8419,70,0.42261
ENSG00000149806,FAU,1021,1.25019,499,-0.1483,202,-1.5376,455,-0.5901
ENSG00000162298,SYVN1,20,-0.2239,12,-0.9825,15,-0.6254,26,0.65994
ENSG00000149792,MRPL49,25,0.50322,2,-3.2003,18,-0.0931,20,0.19579
ENSG00000014216,CAPN1,38,0.60162,16,-0.8231,23,-0.2553,26,-0.1149
ENSG00000133884,DPF2,31,0.54657,21,-0.1831,21,-0.1839,21,-0.2704
ENSG00000245532,NEAT1,622,3.18159,85,-1.1587,227,0.38550,39,-3.3044
ENSG00000251562,MALAT1,15863,-0.1164,9786,-0.8568,111994,4.13643,2633,-3.8654
ENSG00000142186,SCYL1,48,-0.3135,18,-1.7458,26,-1.2159,73,1.03725
ENSG00000168056,LTBP3,99,1.21799,19,-1.5712,30,-0.8888,48,-0.3557
ENSG00000173465,ZNRD2,34,1.12154,20,0.07176,3,-2.4685,16,-0.4495
ENSG00000176973,FAM89B,51,0.46151,29,-0.5085,22,-0.9049,41,0.09349
ENSG00000173442,EHBP1L1,52,0.51810,29,-0.4574,20,-1.0348,40,0.06078
ENSG00000197136,PCNX3,23,-0.0217,12,-0.9503,16,-0.5160,26,0.47559
ENSG00000172977,KAT5,29,-0.0413,11,-1.4915,25,-0.3152,34,0.53279
ENSG00000172922,RNASEH2C,58,0.96133,32,-0.1653,9,-1.9732,33,-0.2666
ENSG00000172757,CFL1,725,0.18158,421,-0.6965,436,-0.6426,710,0.29858
ENSG00000172500,FIBP,60,-0.2998,36,-1.0374,37,-0.9889,86,0.82684
ENSG00000175602,CCDC85B,523,0.27371,573,0.39081,305,-0.6164,431,-0.1596
ENSG00000175573,C11orf68,46,-0.5129,39,-0.7422,42,-0.6085,75,0.78270
ENSG00000175550,DRAP1,212,0.78475,142,0.00981,54,-1.4796,131,-0.2368
ENSG00000175467,SART1,29,0.01413,11,-1.4419,11,-1.4363,35,0.77548
ENSG00000175334,BANF1,120,0.94140,52,-0.5396,33,-1.2560,69,-0.2360
ENSG00000087365,SF3B2,180,-0.0613,143,-0.4130,190,0.02990,195,0.16932
ENSG00000175115,PACS1,49,-0.0426,46,-0.1391,77,0.68852,47,-0.2302
ENSG00000174996,KLC2,40,-1.2849,54,-0.7254,81,-0.1025,108,1.00148
ENSG00000174903,RAB1B,66,-0.2283,62,-0.3086,81,0.10869,80,0.21277
ENSG00000174871,CNIH2,143,0.77076,78,-0.3149,29,-1.8227,93,-0.0685
ENSG00000174851,YIF1A,57,1.76353,14,-0.8862,14,-0.8537,17,-1.0136
ENSG00000179292,TMEM151A,21,-1.6399,41,-0.5328,52,-0.1658,74,1.11223
ENSG00000174684,B4GAT1,154,-1.2607,109,-1.6765,196,-0.7950,442,1.52343
ENSG00000174547,MRPL11,30,0.44952,7,-1.7083,17,-0.4973,25,0.24285
ENSG00000174516,PELI3,14,-1.4513,22,-0.6978,22,-0.6516,45,1.29256
ENSG00000174483,BBS1,19,-0.1115,25,0.30289,9,-1.2445,22,0.28755
ENSG00000174165,ZDHHC24,22,-0.0728,10,-1.1794,10,-1.2233,27,0.74747
ENSG00000174080,CTSF,117,-0.2219,35,-2.0201,85,-0.6887,162,0.86711
ENSG00000173992,CCS,38,0.51376,21,-0.4932,29,0.01546,27,-0.2204
ENSG00000239306,RBM14,27,-0.1070,15,-1.0072,45,0.71435,29,0.03032
ENSG00000173933,RBM4,53,-0.3769,34,-1.0209,56,-0.2571,77,0.64836
ENSG00000173898,SPTBN2,173,0.41867,147,0.09689,127,-0.1379,127,-0.2861
ENSG00000173599,PC,63,1.15985,15,-1.2845,29,-0.3013,30,-0.4967
ENSG00000173621,LRFN4,23,-0.3572,13,-1.1308,37,0.46056,30,0.34499
ENSG00000173227,SYT12,16,-1.0176,25,-0.2243,39,0.47813,32,0.43162
ENSG00000173120,KDM2A,31,-0.4398,39,-0.0530,47,0.23871,42,0.19359
ENSG00000173020,GRK2,117,0.27753,116,0.23418,91,-0.1479,94,-0.2328
ENSG00000172932,ANKRD13D,48,0.52460,29,-0.3330,23,-0.7162,36,-0.0533
ENSG00000175482,POLD4,27,0.34265,24,0.12384,17,-0.4178,21,-0.1517
ENSG00000172531,PPP1CA,66,0.08928,44,-0.5453,41,-0.6499,68,0.32739
ENSG00000172663,TMEM134,42,1.63757,13,-0.6247,8,-1.3387,14,-0.8559
ENSG00000110711,AIP,60,0.49202,46,-0.0106,21,-1.2255,46,-0.0289
ENSG00000110697,PITPNM1,45,0.17834,66,0.79979,23,-0.8926,38,-0.2315
ENSG00000167797,CDK2AP2,61,1.54902,13,-1.1682,10,-1.5724,24,-0.6173
ENSG00000084207,GSTP1,374,1.47394,95,-1.0073,63,-1.6375,153,-0.5658
ENSG00000167792,NDUFV1,169,-0.2762,103,-1.0116,165,-0.2837,228,0.58981
ENSG00000110717,NDUFS8,166,0.37147,98,-0.5112,86,-0.7193,140,0.12180
ENSG00000110721,CHKA,20,-0.0854,8,-1.5303,34,0.74343,22,0.09335
ENSG00000110066,KMT5B,45,-0.2990,70,0.42594,88,0.81384,48,-0.3662
ENSG00000110075,PPP6R3,29,-0.0913,14,-1.2137,30,-0.0265,34,0.40985
ENSG00000110090,CPT1A,59,2.04242,19,-0.3036,13,-0.8831,13,-1.4575
ENSG00000197345,MRPL21,75,-0.2095,72,-0.2488,42,-1.0672,97,0.54491
ENSG00000110092,CCND1,51,1.34569,58,1.34759,17,-0.6730,14,-1.6335
ENSG00000131626,PPFIA1,178,1.01926,120,0.21038,134,0.38344,74,-1.0317
ENSG00000085733,CTTN,71,0.20375,36,-0.8888,64,0.02777,65,0.10962
ENSG00000162105,SHANK2,67,-0.1413,60,-0.2933,99,0.51181,72,-0.0280
ENSG00000172893,DHCR7,56,1.68909,9,-1.4761,11,-1.1748,19,-0.7678
ENSG00000137522,RNF121,16,-0.2690,9,-1.1046,28,0.62438,20,0.20032
ENSG00000137497,NUMA1,64,-0.2579,61,-0.3253,113,0.67866,74,-0.0322
ENSG00000149357,LAMTOR1,157,0.83033,79,-0.3931,67,-0.6482,93,-0.3067
ENSG00000110200,ANAPC15,81,0.47549,92,0.62055,25,-1.3814,58,-0.2648
ENSG00000165458,INPPL1,47,2.30169,11,-0.6593,13,-0.3320,8,-1.7999
ENSG00000162129,CLPB,62,-0.0403,72,0.21426,43,-0.5865,65,0.12959
ENSG00000186642,PDE2A,69,-0.6053,62,-0.7180,103,0.07092,114,0.57667
ENSG00000214530,STARD10,32,-0.4077,38,-0.1007,52,0.38377,42,0.12700
ENSG00000110237,ARHGEF17,54,-0.0473,46,-0.2908,38,-0.5892,60,0.32823
ENSG00000054965,FAM168A,113,-0.0801,81,-0.5894,87,-0.4863,131,0.41390
ENSG00000021300,PLEKHB1,327,1.89301,202,0.65706,44,-1.7024,76,-1.5648
ENSG00000175582,RAB6A,157,-0.6173,127,-0.8877,177,-0.3739,271,0.80817
ENSG00000175581,MRPL48,23,0.10920,17,-0.3802,8,-1.4334,24,0.43313
ENSG00000181924,COA4,46,1.46309,26,0.24132,4,-2.5221,17,-0.8342
ENSG00000175575,PAAF1,34,-0.2169,54,0.56105,40,0.05619,37,-0.1277
ENSG00000214517,PPME1,46,-1.3418,90,-0.2059,100,-0.0478,124,0.81578
ENSG00000165434,PGM2L1,137,-2.0914,334,-0.6257,529,0.10094,639,1.16594
ENSG00000077514,POLD3,18,-0.5054,21,-0.2549,30,0.32120,26,0.26503
ENSG00000166439,RNF169,24,-0.0260,30,0.32134,39,0.76919,21,-0.4593
ENSG00000118363,SPCS2,165,0.36445,144,0.10227,105,-0.4049,129,-0.1634
ENSG00000137486,ARRB1,60,0.21195,72,0.50308,46,-0.2317,49,-0.2781
ENSG00000149273,RPS3,592,0.97464,485,0.49165,159,-1.2592,294,-0.6364
ENSG00000171533,MAP6,73,-0.2239,70,-0.2669,93,0.17927,87,0.16678
ENSG00000198382,UVRAG,13,-1.3925,28,-0.0799,61,1.21607,30,0.07717
ENSG00000137492,THAP12,31,-0.5185,33,-0.3635,64,0.68262,43,0.12481
ENSG00000179240,GVQW3,7,-1.8405,31,0.40359,48,1.15855,24,0.04743
ENSG00000078124,ACER3,47,-0.1230,65,0.39630,44,-0.2446,51,-0.0001
ENSG00000149260,CAPN5,24,-0.1040,6,-2.2264,17,-0.6123,31,0.78005
ENSG00000149269,PAK1,137,-1.4584,201,-0.7737,267,-0.3332,426,1.19554
ENSG00000074201,CLNS1A,60,0.30715,34,-0.6129,36,-0.5359,53,0.15107
ENSG00000048649,RSF1,351,-0.4266,662,0.64099,627,0.54944,415,-0.2626
ENSG00000151366,NDUFC2,201,-0.2322,113,-1.0947,130,-0.8765,274,0.76332
ENSG00000118369,USP35,9,-1.1743,29,0.79968,53,1.92390,13,-0.9233
ENSG00000033327,GAB2,21,-0.1218,56,1.56379,19,-0.2267,18,-0.7051
ENSG00000149256,TENM4,26,-0.0987,11,-1.2898,37,0.49909,29,0.19240
ENSG00000182103,FAM181B,133,3.18438,6,-2.5968,9,-2.0882,16,-2.0785
ENSG00000137509,PRCP,91,1.57952,6,-2.8320,28,-0.6299,35,-0.6426
ENSG00000137502,RAB30,57,-0.0736,46,-0.3836,65,0.14290,61,0.12308
ENSG00000165494,PCF11,75,-0.2464,115,0.47215,184,1.28594,68,-0.7049
ENSG00000137494,ANKRD42,15,-1.2792,45,0.47012,36,0.11573,37,0.40925
ENSG00000137500,CCDC90B,50,0.29656,59,0.51621,24,-0.9128,41,-0.1651
ENSG00000150672,DLG2,166,-0.0844,280,0.78654,208,0.28743,153,-0.4176
ENSG00000171204,TMEM126B,53,0.40666,37,-0.2169,11,-2.0429,45,0.22995
ENSG00000171202,TMEM126A,40,0.26341,28,-0.3565,19,-0.9121,37,0.20506
ENSG00000137504,CREBZF,18,-0.5779,18,-0.5988,30,0.25864,29,0.44239
ENSG00000137501,SYTL2,61,-0.7514,160,0.88310,136,0.60004,87,-0.2576
ENSG00000073921,PICALM,63,-0.1467,37,-0.9354,59,-0.2474,77,0.47136
ENSG00000074266,EED,17,-0.1752,20,0.06195,34,0.95024,17,-0.3649
ENSG00000149196,HIKESHI,54,0.21627,36,-0.4511,26,-0.9651,52,0.28234
ENSG00000151376,ME3,16,-0.8458,16,-0.7567,23,-0.2302,33,0.84752
ENSG00000168959,GRM5,37,-1.7063,68,-0.6997,100,-0.0909,136,1.16108
ENSG00000110172,CHORDC1,30,-0.9740,19,-1.5581,78,0.62436,62,0.66851
ENSG00000165323,FAT3,68,-0.6749,55,-0.9144,146,0.61672,111,0.39367
ENSG00000180773,SLC36A4,29,-0.6649,37,-0.2026,63,0.63742,45,0.17286
ENSG00000166004,CEP295,32,-0.9107,57,0.05053,131,1.48811,49,-0.3431
ENSG00000166012,TAF1D,158,-0.1630,290,0.85836,358,1.23301,127,-0.9169
ENSG00000168876,ANKRD49,17,-0.8630,15,-1.0073,95,2.15942,23,-0.6134
ENSG00000166025,AMOTL1,24,0.19026,29,0.43685,11,-1.0669,22,-0.0182
ENSG00000150316,CWC15,160,0.23075,153,0.13410,102,-0.5050,139,-0.0486
ENSG00000263465,SRSF8,66,-0.1233,74,0.07679,45,-0.6953,76,0.27162
ENSG00000149218,ENDOD1,65,0.18540,27,-1.1842,48,-0.3032,64,0.30445
ENSG00000149212,SESN3,103,-0.7337,142,-0.1601,121,-0.4142,184,0.65051
ENSG00000166037,CEP57,31,-0.9483,55,0.02276,98,0.96334,55,0.03498
ENSG00000087053,MTMR2,18,-0.8997,17,-0.8868,36,0.29560,35,0.67298
ENSG00000149231,CCDC82,64,-0.7139,118,0.31106,231,1.47743,83,-0.5254
ENSG00000110318,CEP126,66,-1.4547,175,0.15195,362,1.39495,154,-0.1168
ENSG00000110330,BIRC2,48,0.19250,15,-1.5473,39,-0.1324,46,0.30265
ENSG00000152558,TMEM123,69,2.26072,24,-0.0721,9,-1.5537,13,-1.6533
ENSG00000137692,DCUN1D5,46,-0.6871,77,0.17470,94,0.51154,71,0.10552
ENSG00000187240,DYNC2H1,51,-0.3614,70,0.17069,122,1.10403,56,-0.3933
ENSG00000152578,GRIA4,48,-1.7626,30,-2.3138,174,0.33751,185,1.29545
ENSG00000170903,MSANTD4,44,-0.8492,83,0.21453,54,-0.4507,83,0.56100
ENSG00000149313,AASDHPPT,77,-1.2042,109,-0.5716,116,-0.4767,198,1.06713
ENSG00000152402,GUCY1A2,69,-1.5834,216,0.29593,160,-0.1934,215,0.73782
ENSG00000152404,CWF19L2,131,-0.1936,233,0.77359,208,0.58127,126,-0.4784
ENSG00000110675,ELMOD1,55,-1.7496,70,-1.2910,153,-0.0845,213,1.34849
ENSG00000166266,CUL5,57,-0.9724,123,0.30463,113,0.15608,112,0.34728
ENSG00000075239,ACAT1,72,0.17497,31,-1.1376,59,-0.1451,70,0.24833
ENSG00000149308,NPAT,18,-0.5487,30,0.31728,33,0.44209,25,0.00768
ENSG00000149311,ATM,28,-0.6667,50,0.29554,126,1.95126,31,-0.9130
ENSG00000178105,DDX10,62,-0.7227,80,-0.2658,138,0.61158,101,0.23706
ENSG00000185742,C11orf87,50,-1.9510,40,-2.1749,150,-0.1711,230,1.65642
ENSG00000137710,RDX,304,0.80307,226,0.19567,169,-0.2693,166,-0.5908
ENSG00000137714,FDX1,35,0.46767,13,-1.1048,17,-0.6822,28,0.17799
ENSG00000137727,ARHGAP20,13,-1.4151,34,0.10903,42,0.44165,36,0.47711
ENSG00000170145,SIK2,29,-0.9228,37,-0.4468,44,-0.2128,60,0.78219
ENSG00000086848,ALG9,17,-0.1378,18,-0.0281,15,-0.2772,19,0.19906
ENSG00000137720,C11orf1,27,1.19394,24,0.81322,9,-0.7669,10,-1.1010
ENSG00000109846,CRYAB,332,2.26824,117,-0.0494,33,-1.9653,66,-1.6130
ENSG00000150764,DIXDC1,47,-0.7269,90,0.36890,50,-0.5764,81,0.46257
ENSG00000150768,DLAT,33,-0.5381,29,-0.6582,37,-0.3109,53,0.67292
ENSG00000150776,NKAPD1,46,-0.3283,55,-0.0277,47,-0.2712,60,0.31674
ENSG00000150779,TIMM8B,120,0.60831,119,0.51484,43,-1.0838,78,-0.3696
ENSG00000204370,SDHD,45,0.90839,3,-3.1308,11,-1.4571,29,0.17794
ENSG00000150787,PTS,58,0.66315,37,-0.1645,21,-1.0358,39,-0.1501
ENSG00000149294,NCAM1,251,-1.0030,241,-0.9849,433,-0.0740,560,0.92755
ENSG00000109906,ZBTB16,85,-0.8634,133,-0.0911,153,0.13709,158,0.47509
ENSG00000076043,REXO2,28,0.27343,23,-0.0609,20,-0.3252,24,-0.0585
ENSG00000182985,CADM1,224,0.54892,62,-1.5351,117,-0.5617,175,0.15366
ENSG00000109917,ZPR1,32,-0.4483,35,-0.2948,42,0.01703,46,0.37863
ENSG00000160584,SIK3,38,-1.1465,79,0.08417,80,0.10760,86,0.54409
ENSG00000168092,PAFAH1B2,87,-1.4648,149,-0.5414,214,0.02466,261,0.95780
ENSG00000149577,SIDT2,21,-0.2329,10,-1.3625,29,0.32765,26,0.37705
ENSG00000160613,PCSK7,34,-0.2911,32,-0.3701,134,2.16072,28,-1.0549
ENSG00000167257,RNF214,32,-0.8786,88,0.82925,69,0.42221,52,-0.0846
ENSG00000186318,BACE1,65,-0.6852,122,0.38546,96,-0.0023,102,0.23790
ENSG00000110274,CEP164,16,-0.4329,24,0.31348,57,1.78983,15,-0.9044
ENSG00000137726,FXYD6,255,-1.0346,312,-0.6389,345,-0.4844,587,1.00822
ENSG00000177098,SCN4B,30,-0.3208,27,-0.4413,16,-1.2312,43,0.72372
ENSG00000149575,SCN2B,71,-1.2945,123,-0.3511,188,0.32303,181,0.67437
ENSG00000110344,UBE4A,51,-0.2990,38,-0.7272,53,-0.2171,69,0.50897
ENSG00000167283,ATP5MG,433,0.39968,291,-0.2914,174,-1.0804,360,0.11419
ENSG00000118058,KMT2A,171,-0.8204,324,0.26226,660,1.49825,239,-0.4724
ENSG00000149582,TMEM25,22,-1.4918,33,-0.8004,26,-1.1448,74,1.51212
ENSG00000118096,IFT46,33,0.01414,10,-1.7943,26,-0.3288,37,0.54323
ENSG00000095139,ARCN1,39,-0.6538,37,-0.6765,26,-1.1759,71,1.00782
ENSG00000019144,PHLDB1,48,1.46752,34,0.62107,32,0.52165,12,-1.7547
ENSG00000110367,DDX6,142,-0.5809,250,0.36937,220,0.15681,206,0.12783
ENSG00000186166,CCDC84,11,-1.1724,7,-1.6139,77,2.21171,19,-0.4386
