Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000106829,TLE4,169,1.48714,23,-1.6854,38,-0.9151,65,-0.0973,36,-1.0781,115,0.93464,57,-0.3967
ENSG00000196781,TLE1,29,-1.0417,9,-2.6559,157,1.72054,41,-0.5307,53,-0.1198,31,-1.0118,75,0.56232
ENSG00000135018,UBQLN1,17,-2.4542,53,-0.7869,65,-0.4640,69,-0.3869,50,-0.9475,84,-0.0845,166,1.48476
ENSG00000165113,GKAP1,136,1.69742,6,-3.1005,54,0.13463,39,-0.4031,63,0.41076,61,0.37054,22,-1.4172
ENSG00000165115,KIF27,88,1.82352,3,-3.4304,30,-0.0371,14,-1.1924,33,0.13396,43,0.65322,16,-1.1606
ENSG00000165119,HNRNPK,249,-0.5951,321,-0.1991,410,0.19052,255,-0.5536,350,-0.0714,351,-0.0665,457,0.47062
ENSG00000148053,NTRK2,737,-0.3063,369,-1.3602,2209,1.53160,475,-0.9786,1360,0.78040,774,-0.2525,596,-0.7563
ENSG00000135049,AGTPBP1,102,1.04933,22,-1.3603,45,-0.2711,21,-1.4043,21,-1.5412,77,0.66902,68,0.49708
ENSG00000135040,NAA35,87,0.84130,15,-1.8324,74,0.58518,21,-1.3287,17,-1.7649,120,1.71224,32,-0.8798
ENSG00000135052,GOLM1,49,-1.4337,138,0.16288,90,-0.5058,75,-0.7838,140,0.20282,142,0.22627,152,0.41248
ENSG00000135070,ISCA1,37,-1.3363,94,0.08385,81,-0.1542,63,-0.5385,47,-1.0577,88,-0.0157,145,1.08208
ENSG00000083223,TUT7,108,1.75772,3,-3.7858,43,0.14906,36,-0.1146,11,-2.0188,65,0.98250,28,-0.5973
ENSG00000196730,DAPK1,20,-1.2021,9,-2.3072,36,-0.3060,17,-1.4302,31,-0.5865,46,0.12426,80,1.43835
ENSG00000135047,CTSL,22,-1.1570,96,1.14921,86,0.96963,20,-1.3435,21,-1.3348,34,-0.5619,64,0.59796
ENSG00000106723,SPIN1,53,-1.6082,149,-0.0464,114,-0.4593,197,0.40849,98,-0.7503,175,0.23538,208,0.65299
ENSG00000148082,SHC3,132,-1.1252,320,0.24342,267,-0.0417,386,0.55126,383,0.60952,267,-0.0494,205,-0.5493
ENSG00000187742,SECISBP2,112,1.17036,45,-0.3036,44,-0.3361,15,-1.8961,41,-0.4853,86,0.82828,45,-0.3954
ENSG00000187764,SEMA4D,64,1.13440,3,-3.4894,13,-1.3934,24,-0.4718,24,-0.4946,33,0.06025,45,0.72647
ENSG00000165023,DIRAS2,74,-1.3608,72,-1.4087,63,-1.6048,193,0.09938,89,-1.1642,368,1.40062,224,0.44303
ENSG00000148090,AUH,23,-0.8383,196,3.00870,31,-0.3791,14,-1.5966,10,-2.1135,26,-0.6799,33,-0.3523
ENSG00000090054,SPTLC1,12,-1.2651,3,-2.9775,42,0.63334,28,-0.0098,25,-0.1895,32,0.25994,36,0.51963
ENSG00000196305,IARS,11,-2.2549,128,1.56634,33,-0.6858,17,-1.6595,21,-1.4652,39,-0.4640,84,1.11707
ENSG00000198000,NOL8,88,1.55324,4,-3.0076,33,-0.0862,42,0.28452,16,-1.2326,52,0.75586,26,-0.5234
ENSG00000185963,BICD2,25,-1.0204,129,1.62768,51,0.06488,15,-1.8044,22,-1.3336,64,0.46318,50,0.04449
ENSG00000165238,WNK2,9,-3.1386,77,0.06205,69,-0.1133,52,-0.5680,56,-0.4761,73,-0.0221,117,1.00337
ENSG00000188938,FAM120AOS,59,-0.1423,41,-0.7000,36,-0.8753,47,-0.4988,77,0.30609,86,0.52226,67,0.07872
ENSG00000048828,FAM120A,88,-0.1648,94,-0.0598,139,0.56888,43,-1.2469,108,0.18724,117,0.32029,86,-0.2334
ENSG00000182150,ERCC6L2,155,1.56480,36,-0.8225,49,-0.3613,52,-0.2515,32,-1.0883,96,0.82938,43,-0.6697
ENSG00000130956,HABP4,122,-0.8258,123,-0.8195,231,0.16737,388,1.02753,198,-0.0844,233,0.20245,187,-0.2026
ENSG00000081377,CDC14B,47,0.73006,47,0.71315,36,0.30257,1,-4.9008,36,0.31198,35,0.29091,19,-0.8342
ENSG00000196312,MFSD14C,42,0.39406,3,-3.5610,20,-0.7635,33,0.00363,21,-0.7185,51,0.80824,40,0.39076
ENSG00000136842,TMOD1,11,-1.6349,3,-3.5089,38,0.29672,40,0.35283,14,-1.3448,15,-1.2131,67,1.81895
ENSG00000136937,NCBP1,24,0.05278,17,-0.4892,22,-0.0863,6,-1.8990,16,-0.5774,26,0.22688,33,0.77769
ENSG00000136936,XPA,146,1.49476,3,-4.3037,76,0.36619,35,-0.8178,57,-0.1045,83,0.57673,41,-0.7049
ENSG00000136938,ANP32B,684,2.65884,104,-0.6749,106,-0.6376,210,0.43383,133,-0.3220,97,-0.8469,67,-1.5477
ENSG00000136928,GABBR2,33,-3.2456,230,-0.3643,141,-1.1133,325,0.17916,133,-1.2883,402,0.59514,465,1.04882
ENSG00000106803,SEC61B,32,-0.6716,37,-0.4241,92,1.03138,40,-0.3283,55,0.18895,23,-1.2315,61,0.45498
ENSG00000136874,STX17,47,0.98838,32,0.34534,21,-0.2775,20,-0.3464,9,-1.6848,36,0.65340,23,-0.1780
ENSG00000023318,ERP44,24,-0.2135,19,-0.5207,39,0.58172,19,-0.5153,19,-0.5683,41,0.77278,25,-0.1366
ENSG00000066697,MSANTD3,33,0.47410,3,-3.1174,41,0.83850,16,-0.6254,21,-0.2641,43,1.09416,15,-0.8104
ENSG00000241697,TMEFF1,69,-0.2133,49,-0.7404,40,-1.0407,69,-0.2202,48,-0.8312,99,0.40228,117,0.83403
ENSG00000136897,MRPL50,14,-0.6615,3,-2.8795,25,0.17374,13,-0.8556,17,-0.4566,26,0.26288,35,0.97026
ENSG00000136870,ZNF189,35,-0.1315,91,1.47651,9,-2.0816,22,-0.8117,31,-0.3192,28,-0.4820,46,0.41438
ENSG00000165152,TMEM246,14,-2.5842,16,-2.3355,57,-0.4758,115,0.63629,29,-1.5707,115,0.72447,121,0.97539
ENSG00000155827,RNF20,216,1.07604,76,-0.6059,115,0.02839,86,-0.4259,110,-0.0322,154,0.57917,72,-0.8256
ENSG00000136824,SMC2,104,1.06632,8,-2.7364,36,-0.6440,29,-0.9410,24,-1.3276,123,1.63932,42,-0.4790
ENSG00000070214,SLC44A1,240,2.16186,50,-0.5228,57,-0.3352,35,-1.0736,48,-0.6577,70,-0.0144,52,-0.5564
ENSG00000106701,FSD1L,67,0.66491,24,-0.9629,30,-0.5820,46,0.05113,16,-1.6396,51,0.26093,62,0.71486
ENSG00000106692,FKTN,31,0.33749,3,-3.1532,19,-0.3798,12,-1.1160,19,-0.4363,30,0.30813,37,0.85654
ENSG00000148143,ZNF462,132,1.81577,16,-1.6003,89,1.09252,34,-0.4575,28,-0.8022,58,0.41562,20,-1.4272
ENSG00000119318,RAD23B,72,-1.0057,302,1.29354,86,-0.7447,98,-0.5455,83,-0.8669,148,0.11305,170,0.41204
ENSG00000070061,ELP1,23,-0.1129,8,-1.6663,14,-0.8870,11,-1.1783,13,-0.9633,17,-0.6250,51,1.78023
ENSG00000119326,CTNNAL1,59,1.63949,3,-3.0024,31,0.52449,5,-2.1859,16,-0.5222,30,0.51885,19,-0.3497
ENSG00000106771,TMEM245,120,-0.2826,65,-1.2149,92,-0.6998,105,-0.4932,93,-0.7380,188,0.48050,214,0.85510
ENSG00000260230,FRRS1L,33,-2.8064,148,-0.5756,131,-0.7591,140,-0.6577,191,-0.1965,345,0.89614,277,0.53862
ENSG00000095203,EPB41L4B,8,-2.8411,122,1.24539,45,-0.4019,44,-0.4188,49,-0.2813,51,-0.2295,72,0.46270
ENSG00000157654,PALM2-AKAP2,160,0.15226,172,0.26571,71,-1.1041,129,-0.1886,100,-0.6382,210,0.67657,150,0.05618
ENSG00000136810,TXN,49,-1.5068,122,-0.1157,150,0.20749,265,1.16011,90,-0.6451,84,-0.7627,172,0.55429
ENSG00000198121,LPAR1,324,3.67857,3,-4.1950,56,0.12073,42,-0.3411,39,-0.4970,20,-1.5352,10,-2.6989
ENSG00000136813,ECPAS,105,0.06389,16,-2.7202,94,-0.1175,85,-0.2638,59,-0.9058,160,0.85407,125,0.43578
ENSG00000173258,ZNF483,121,-1.1082,145,-0.8324,129,-1.0077,242,-0.0393,139,-0.9608,387,0.83378,345,0.71037
ENSG00000242616,GNG10,38,-0.7000,22,-1.5364,89,0.63743,90,0.65561,51,-0.2850,46,-0.4654,76,0.49081
ENSG00000148154,UGCG,6,-2.9372,18,-1.4338,29,-0.6791,57,0.34274,28,-0.8193,70,0.79905,65,0.76607
ENSG00000119314,PTBP3,9,-1.8006,59,1.18024,25,-0.2139,12,-1.3172,13,-1.3306,41,0.63640,35,0.40291
ENSG00000119471,HSDL2,17,-1.5631,60,0.36714,110,1.39327,28,-0.8010,97,1.37441,29,-0.8259,20,-1.5463
ENSG00000148153,INIP,31,-0.1213,14,-1.2640,21,-0.7333,39,0.26125,11,-1.7300,43,0.45312,51,0.92581
ENSG00000148158,SNX30,32,0.09165,25,-0.2745,10,-1.5902,16,-0.9365,12,-1.4844,29,-0.0831,56,1.40673
ENSG00000136875,PRPF4,18,-0.1669,22,0.10307,15,-0.4658,18,-0.2401,10,-1.0959,34,0.92171,22,0.08960
ENSG00000148218,ALAD,98,1.51292,8,-2.3810,46,0.23239,9,-2.2568,52,0.47198,33,-0.3259,36,-0.1905
ENSG00000148229,POLE3,58,-0.1843,18,-1.8903,36,-0.9048,66,0.02065,61,-0.1029,88,0.54920,79,0.41431
ENSG00000136888,ATP6V1G1,33,-1.8074,39,-1.5592,137,0.35173,84,-0.4254,97,-0.2210,125,0.22969,157,0.77030
ENSG00000157693,TMEM268,14,-1.9002,16,-1.7103,24,-1.1485,36,-0.4979,39,-0.4474,60,0.30624,88,1.29548
ENSG00000148219,ASTN2,20,-0.4149,3,-3.2318,50,1.04823,7,-1.9816,29,0.18654,19,-0.5632,38,0.77611
ENSG00000078725,BRINP1,31,-1.4825,53,-0.6753,121,0.62778,64,-0.3940,53,-0.7193,95,0.26226,112,0.66332
ENSG00000136861,CDK5RAP2,415,3.46366,6,-3.6587,42,-0.8057,18,-2.0725,85,0.31291,48,-0.6668,13,-2.7982
ENSG00000106780,MEGF9,78,-0.0316,51,-0.6804,124,0.72866,62,-0.3903,75,-0.1084,102,0.45923,68,-0.2942
ENSG00000119402,FBXW2,6,-2.3088,11,-1.5129,33,0.12634,37,0.26847,40,0.47742,18,-0.8663,45,0.80305
ENSG00000119397,CNTRL,193,3.25849,3,-3.6592,36,0.02468,32,-0.1768,18,-1.1121,39,0.16344,4,-3.2856
ENSG00000119396,RAB14,70,-1.0469,240,0.91465,123,-0.1743,115,-0.2857,104,-0.4698,104,-0.4709,182,0.59471
ENSG00000148180,GSN,204,1.80685,3,-4.5984,205,1.82181,9,-3.0568,91,0.44303,18,-2.1877,48,-0.7231
ENSG00000148175,STOM,50,-0.4725,209,1.94758,165,1.48952,27,-1.3930,92,0.54880,18,-2.1288,26,-1.6792
ENSG00000136848,DAB2IP,39,0.15453,9,-1.9629,31,-0.2297,28,-0.3904,47,0.49398,30,-0.3045,44,0.42274
ENSG00000119421,NDUFA8,44,-1.6030,153,0.32198,119,-0.0815,178,0.56923,122,-0.0498,67,-1.0369,169,0.62869
ENSG00000119446,RBM18,8,-2.3104,129,2.04881,29,-0.4759,44,0.17624,21,-1.0474,40,-0.0016,35,-0.2459
ENSG00000056586,RC3H2,26,-1.1749,108,1.06138,56,-0.0233,49,-0.2139,25,-1.3568,60,0.10317,71,0.48013
ENSG00000011454,RABGAP1,187,0.56885,69,-1.0034,140,0.09492,106,-0.3411,69,-1.0714,234,1.10016,113,-0.2849
ENSG00000165209,STRBP,45,-2.0287,53,-1.7715,133,-0.3867,188,0.14939,114,-0.6772,374,1.57186,161,-0.1173
ENSG00000119522,DENND1A,14,-1.1185,6,-2.2979,44,0.61503,26,-0.2032,28,-0.0768,20,-0.6750,47,0.99131
ENSG00000106689,LHX2,82,-0.7977,71,-1.0119,411,1.89883,70,-1.0343,203,0.72115,92,-0.6759,96,-0.6772
ENSG00000136930,PSMB7,24,-2.4236,203,0.87075,108,-0.1636,160,0.46574,69,-0.9110,79,-0.6948,174,0.81449
ENSG00000136942,RPL35,877,0.28376,574,-0.3867,938,0.39251,1266,0.89398,905,0.37770,388,-1.0646,613,-0.3478
ENSG00000136950,ARPC5L,21,-2.4215,33,-1.7395,94,-0.1689,141,0.48584,61,-0.9094,98,-0.1054,181,1.24805
ENSG00000136935,GOLGA1,50,1.20433,4,-2.6968,39,0.77677,23,-0.0849,17,-0.5376,25,0.07809,21,-0.2295
ENSG00000173611,SCAI,13,-2.6240,62,-0.2950,39,-1.0054,68,-0.1631,61,-0.3472,101,0.53210,107,0.75355
ENSG00000119414,PPP6C,49,-0.0360,39,-0.3870,65,0.40622,46,-0.1475,35,-0.6184,37,-0.5130,71,0.70327
ENSG00000136933,RABEPK,18,-0.3467,10,-1.2145,16,-0.5038,27,0.33073,19,-0.2460,24,0.12415,29,0.55616
ENSG00000044574,HSPA5,75,-0.6673,22,-2.4618,258,1.34518,39,-1.6398,71,-0.8119,173,0.75025,129,0.22548
ENSG00000165219,GAPVD1,44,-0.0653,42,-0.1483,48,0.06022,25,-0.9122,27,-0.8961,55,0.33835,60,0.57952
ENSG00000119487,MAPKAP1,49,0.05005,4,-3.4335,56,0.24237,45,-0.0885,44,-0.1282,70,0.70693,47,-0.0190
ENSG00000169155,ZBTB43,39,-0.1123,3,-3.8927,48,0.20349,32,-0.4332,39,-0.1444,59,0.63782,48,0.27484
ENSG00000136828,RALGPS1,14,-0.8314,5,-2.3066,15,-0.7893,21,-0.2407,22,-0.1541,35,0.66344,33,0.63152
ENSG00000136895,GARNL3,22,-0.1921,3,-3.1581,32,0.41520,10,-1.3842,23,-0.1520,32,0.44631,33,0.55232
ENSG00000197958,RPL12,530,0.59659,280,-0.4249,415,0.19570,494,0.48107,558,0.78131,169,-1.2783,287,-0.4637
ENSG00000148356,LRSAM1,18,-0.4237,3,-3.0722,22,-0.1029,11,-1.1355,21,-0.1830,33,0.59850,32,0.67616
ENSG00000136854,STXBP1,111,-2.1737,357,-0.4179,223,-1.1314,334,-0.5207,199,-1.3955,674,0.68352,784,1.17764
ENSG00000136807,CDK9,13,-1.7428,54,0.43502,50,0.31324,31,-0.4480,20,-1.1554,32,-0.4098,66,1.06167
ENSG00000106992,AK1,78,-0.7289,320,1.59421,153,0.31828,76,-0.7737,148,0.29830,58,-1.2550,112,-0.2065
ENSG00000160408,ST6GALNAC6,110,-0.2695,73,-0.8880,104,-0.3563,117,-0.1657,214,0.93159,93,-0.5677,138,0.12158
ENSG00000136908,DPM2,31,0.58174,3,-2.9497,8,-1.3932,9,-1.3532,25,0.25361,17,-0.4380,34,1.02217
ENSG00000167106,FAM102A,28,-0.8043,27,-0.8958,60,0.35000,39,-0.3205,53,0.15669,34,-0.5686,67,0.70146
ENSG00000148339,SLC25A25,20,-0.4596,3,-3.1514,22,-0.3103,11,-1.3500,20,-0.4440,34,0.44122,43,1.04664
ENSG00000148334,PTGES2,40,-1.3261,165,0.90040,63,-0.6519,100,0.07034,95,-0.0084,67,-0.5934,119,0.45924
ENSG00000171159,C9orf16,94,-1.4325,141,-0.8288,255,0.09378,546,1.37840,214,-0.2002,73,-1.9252,345,0.77495
ENSG00000148337,CIZ1,85,0.36595,140,1.21280,31,-1.1777,52,-0.3890,42,-0.7806,57,-0.2838,78,0.29754
ENSG00000106976,DNM1,101,-2.3336,124,-2.0291,193,-1.3785,388,-0.3175,300,-0.7749,650,0.57685,838,1.30779
ENSG00000167110,GOLGA2,119,-0.0382,214,0.91819,90,-0.4741,102,-0.2820,84,-0.6292,168,0.57695,105,-0.2910
ENSG00000167112,TRUB2,59,0.13286,47,-0.2301,54,-0.0160,52,-0.0653,33,-0.8139,47,-0.2446,75,0.67954
ENSG00000167113,COQ4,18,-1.2100,47,0.25746,47,0.24287,66,0.79700,31,-0.4259,22,-0.9891,53,0.55563
ENSG00000167114,SLC27A4,15,-1.0799,11,-1.5909,16,-1.0195,52,0.80779,14,-1.3455,26,-0.2978,57,1.37584
ENSG00000167118,URM1,13,-1.2912,93,1.85992,10,-1.7469,32,0.00681,14,-1.3196,25,-0.3961,40,0.50909
ENSG00000197694,SPTAN1,264,-0.8324,457,0.01780,412,-0.1450,416,-0.1305,352,-0.4302,592,0.49271,511,0.25046
ENSG00000119335,SET,550,0.74242,178,-1.0422,348,-0.0064,399,0.21196,248,-0.5812,477,0.57438,305,-0.2631
ENSG00000160445,ZER1,36,-1.0501,46,-0.6847,66,-0.1467,42,-0.8373,84,0.28221,51,-0.5718,110,0.92992
ENSG00000107021,TBC1D13,20,-0.8786,3,-3.6402,35,-0.0111,48,0.50641,30,-0.2623,25,-0.5529,56,1.05508
ENSG00000167136,ENDOG,4,-2.6964,3,-3.2402,42,0.63153,34,0.28915,40,0.66956,13,-1.2962,40,0.75256
ENSG00000198917,SPOUT1,67,1.84284,3,-3.0163,17,-0.4562,10,-1.1723,15,-0.6525,21,-0.1495,27,0.34479
ENSG00000136802,LRRC8A,47,-0.5624,9,-2.8905,164,1.50234,32,-1.1263,65,-0.0622,49,-0.5391,86,0.52567
ENSG00000148341,SH3GLB2,54,-1.4183,265,1.08839,87,-0.7040,81,-0.8221,134,-0.0414,70,-1.1254,205,0.87320
ENSG00000095321,CRAT,32,-0.1436,132,2.34794,28,-0.3321,12,-1.6402,27,-0.4709,18,-1.1323,32,-0.2106
ENSG00000119383,PTPA,30,-1.7290,6,-4.0470,71,-0.4478,110,0.24038,108,0.22867,86,-0.1717,146,0.94569
ENSG00000188483,IER5L,0,-7.0835,3,-3.0886,11,-1.3135,23,-0.2519,14,-1.1189,31,0.19809,58,1.85431
ENSG00000148331,ASB6,0,-5.2120,3,-2.8877,23,0.13919,25,0.28674,28,0.51962,14,-0.6317,31,0.88407
ENSG00000136827,TOR1A,8,-2.3346,174,2.81521,9,-2.1333,21,-0.8896,19,-1.0843,29,-0.4541,36,-0.0973
ENSG00000136819,C9orf78,160,0.25274,184,0.48379,111,-0.3297,116,-0.2490,109,-0.3868,162,0.30911,129,-0.1061
ENSG00000136878,USP20,20,0.01555,3,-2.4322,5,-2.0116,9,-1.1682,16,-0.3316,21,0.14587,34,1.27515
ENSG00000187239,FNBP1,255,2.10731,9,-3.1428,151,1.11488,28,-1.5350,96,0.39793,53,-0.6300,35,-1.4022
ENSG00000148358,GPR107,20,-0.4957,32,0.27623,33,0.31635,9,-1.6182,31,0.25240,22,-0.3334,32,0.35569
ENSG00000107130,NCS1,95,-1.2099,255,0.32173,221,0.09038,227,0.13370,243,0.27164,192,-0.1486,209,0.00829
ENSG00000130707,ASS1,10,-1.7813,97,1.75116,17,-1.1251,44,0.37506,14,-1.4267,13,-1.6253,54,0.93579
ENSG00000107164,FUBP3,36,0.36933,3,-3.2702,54,1.05473,13,-1.2149,32,0.22920,24,-0.3120,32,0.21703
ENSG00000126878,AIF1L,235,4.01056,3,-3.6073,8,-2.1187,17,-1.0966,22,-0.6962,16,-1.2018,12,-1.7732
ENSG00000130723,PRRC2B,161,-0.0414,131,-0.3618,119,-0.5120,104,-0.7131,170,0.04792,207,0.40995,182,0.20267
ENSG00000130717,UCK1,3,-3.0602,37,0.45270,41,0.60462,34,0.29300,25,-0.1959,27,-0.0892,30,0.13284
ENSG00000107263,RAPGEF1,44,-0.2106,101,1.14126,40,-0.3711,38,-0.4367,62,0.35503,43,-0.2987,42,-0.3705
ENSG00000196358,NTNG2,27,-0.2002,3,-3.4282,32,0.06873,19,-0.6922,49,0.89339,45,0.73107,22,-0.6224
ENSG00000107290,SETX,161,0.93526,45,-1.0963,93,0.02439,56,-0.7607,48,-1.0713,176,1.28073,67,-0.5804
ENSG00000125482,TTF1,59,0.06850,183,2.03712,36,-0.7231,24,-1.3080,36,-0.7720,58,0.02431,46,-0.4221
ENSG00000125484,GTF3C4,34,-0.1520,45,0.30189,43,0.20262,13,-1.5789,14,-1.6007,48,0.43553,51,0.66417
ENSG00000165699,TSC1,92,0.09571,21,-2.0924,75,-0.2240,38,-1.2545,84,-0.0508,168,1.29206,73,-0.3085
ENSG00000160271,RALGDS,39,0.01370,71,0.96533,55,0.53628,10,-2.0800,22,-0.9344,28,-0.5608,52,0.58560
ENSG00000148296,SURF6,81,0.55949,8,-2.9185,39,-0.5756,51,-0.1913,62,0.13890,80,0.60181,56,-0.0469
ENSG00000148303,RPL7A,327,-0.5942,576,0.29409,581,0.30760,796,0.82995,505,0.09321,246,-1.1081,496,0.07035
ENSG00000148290,SURF1,51,-0.0649,26,-1.0634,75,0.56762,104,1.11582,86,0.91370,14,-2.0717,41,-0.4569
ENSG00000148291,SURF2,12,-1.0049,3,-2.7590,34,0.62166,18,-0.3826,13,-0.9233,22,-0.0461,39,1.13372
ENSG00000148248,SURF4,28,-0.8012,5,-3.2268,45,-0.0795,34,-0.5244,35,-0.5000,45,-0.0888,83,1.27107
ENSG00000148300,REXO4,60,0.49130,14,-1.7241,43,-0.0462,35,-0.3450,26,-0.8428,74,0.98000,44,-0.0117
ENSG00000160326,SLC2A6,4,-2.6551,11,-1.3567,19,-0.4937,14,-1.0228,15,-0.9316,40,0.74436,46,1.17176
ENSG00000235106,BRD3OS,11,-2.0674,23,-1.0428,33,-0.5077,74,0.76709,40,-0.2273,35,-0.4497,71,0.94811
ENSG00000169925,BRD3,111,0.97871,56,-0.1410,44,-0.4972,42,-0.5619,63,0.05371,90,0.72159,37,-0.9030
ENSG00000186350,RXRA,53,0.45121,11,-1.9075,79,1.11735,30,-0.4333,52,0.46317,34,-0.2540,31,-0.4536
ENSG00000130558,OLFM1,226,-2.5227,1459,0.31028,974,-0.3312,1534,0.39178,943,-0.4173,1114,-0.1332,1639,0.65843
ENSG00000196422,PPP1R26,11,-1.2407,3,-3.1206,27,0.18979,16,-0.6437,32,0.51031,24,-0.0456,33,0.63430
ENSG00000122140,MRPS2,20,-0.4189,18,-0.5892,14,-0.9824,39,0.62112,20,-0.5180,28,0.06761,36,0.60605
ENSG00000107147,KCNT1,18,-1.4808,40,-0.2727,27,-0.8854,38,-0.3596,30,-0.7770,70,0.72253,67,0.72234
ENSG00000130559,CAMSAP1,20,-1.5035,121,1.32924,31,-0.8428,44,-0.3127,27,-1.1208,59,0.14881,69,0.50559
ENSG00000130560,UBAC1,37,-0.6993,15,-2.0169,131,1.34591,38,-0.6786,61,0.06812,54,-0.1266,64,0.18113
ENSG00000148411,NACC2,121,0.65365,8,-3.3653,181,1.36004,23,-1.8911,140,1.05406,49,-0.8327,58,-0.6095
ENSG00000238227,TMEM250,3,-3.0818,3,-3.1779,24,-0.2825,40,0.50703,28,-0.0874,28,-0.0649,46,1.00138
ENSG00000160360,GPSM1,12,-1.3229,20,-0.5327,6,-2.3904,21,-0.4598,39,0.52665,26,-0.1583,43,0.84125
ENSG00000165688,PMPCA,7,-2.4144,3,-3.7234,31,-0.2649,38,0.03382,44,0.31307,37,-0.0040,55,0.86980
ENSG00000148396,SEC16A,29,-0.4104,8,-2.2419,37,-0.0418,54,0.58613,20,-1.0709,50,0.49066,50,0.56393
ENSG00000172889,EGFL7,35,-1.0616,9,-2.9828,21,-1.8217,87,0.35043,63,-0.1883,66,-0.0955,120,1.21753
ENSG00000165716,DIPK1B,1,-5.1563,177,2.07468,33,-0.7502,28,-1.0227,42,-0.4101,52,-0.0524,55,0.03838
ENSG00000233016,SNHG7,25,-0.3540,75,1.42047,22,-0.5739,25,-0.3989,19,-0.8948,19,-0.8664,43,0.63137
ENSG00000244187,TMEM141,16,-1.3512,59,0.65102,55,0.53107,54,0.50941,18,-1.2470,16,-1.4883,60,0.92978
ENSG00000196642,RABL6,226,0.12200,339,0.78319,152,-0.5022,164,-0.3809,233,0.18710,180,-0.2627,200,-0.0971
ENSG00000232434,AJM1,4,-3.1628,81,1.13968,33,-0.3128,30,-0.4709,38,-0.0971,23,-0.9285,58,0.76995
ENSG00000054148,PHPT1,61,-1.1730,54,-1.3676,196,0.63803,207,0.73036,137,0.07267,64,-1.1898,177,0.61662
ENSG00000107223,EDF1,112,-1.6012,604,1.04799,328,0.03871,352,0.14810,237,-0.5144,200,-0.7919,418,0.55652
ENSG00000159069,FBXW5,51,-1.0400,36,-1.5652,95,-0.1048,115,0.20381,127,0.41295,66,-0.7128,143,0.73852
ENSG00000107317,PTGDS,636,-0.5559,658,-0.5028,2792,1.95694,533,-0.8259,1315,0.68697,126,-3.0902,826,-0.1821
ENSG00000148362,PAXX,13,-2.0069,121,1.48952,52,0.05935,61,0.31383,55,0.16050,17,-1.7564,53,0.12953
ENSG00000107331,ABCA2,146,1.07016,161,1.24941,51,-0.6035,45,-0.8184,46,-0.8461,49,-0.7471,81,0.13756
ENSG00000107281,NPDC1,41,-2.0111,160,0.04108,101,-0.6629,98,-0.7214,155,-0.0031,117,-0.4822,255,1.10905
ENSG00000177239,MAN1B1,10,-2.0288,3,-3.6518,52,0.49259,64,0.83711,26,-0.6499,41,0.13016,52,0.66941
ENSG00000176978,DPP7,43,-1.1096,167,1.03412,96,0.12528,60,-0.6004,58,-0.7169,55,-0.8048,128,0.79131
ENSG00000176884,GRIN1,69,-1.9007,177,-0.4958,123,-1.0510,123,-1.0512,241,-0.0100,275,0.22314,382,1.00179
ENSG00000176101,SSNA1,30,-1.0578,141,1.41064,64,0.07215,60,-0.0272,44,-0.5510,38,-0.7698,70,0.27856
ENSG00000187713,TMEM203,3,-3.3582,3,-3.4016,39,0.32956,16,-1.0150,18,-0.9534,26,-0.3373,66,1.81969
ENSG00000212864,RNF208,9,-3.3031,93,0.18678,81,-0.0458,88,0.08923,99,0.30571,60,-0.5492,109,0.55974
ENSG00000188229,TUBB4B,29,-2.9472,293,0.53992,167,-0.3520,145,-0.5738,149,-0.5836,140,-0.6794,364,1.26295
ENSG00000188986,NELFB,40,-0.6463,100,0.81584,56,-0.1110,38,-0.7276,54,-0.1930,29,-1.2160,89,0.82112
ENSG00000165802,NSMF,79,-1.7182,408,0.83438,247,0.01675,220,-0.1675,375,0.79697,100,-1.4566,262,0.13793
ENSG00000182154,MRPL41,45,-1.7947,288,1.11298,142,-0.0619,214,0.60269,168,0.23332,58,-1.5274,160,0.16647
ENSG00000181090,EHMT1,82,1.79825,15,-1.0214,22,-0.4150,12,-1.2985,17,-0.8963,35,0.33477,27,-0.0894
ENSG00000148408,CACNA1B,25,-1.1698,12,-2.2636,45,-0.2918,38,-0.5490,31,-0.9552,88,0.89899,80,0.84054
ENSG00000015171,ZMYND11,201,0.30098,123,-0.4681,208,0.35857,135,-0.3266,156,-0.1203,250,0.75585,118,-0.6506
ENSG00000151240,DIP2C,68,0.34700,23,-1.3039,62,0.20412,64,0.26364,36,-0.6985,95,1.04058,41,-0.5527
ENSG00000107929,LARP4B,42,-0.0353,3,-3.6217,44,0.02845,50,0.22807,41,-0.0947,35,-0.3554,61,0.74171
ENSG00000107937,GTPBP4,48,-0.0278,3,-3.7910,70,0.57365,41,-0.2660,22,-1.3182,81,0.94139,57,0.30258
ENSG00000067064,IDI1,80,-0.1832,12,-2.9404,173,1.07331,114,0.37116,69,-0.4584,72,-0.3946,111,0.41951
ENSG00000047056,WDR37,5,-2.5249,58,1.26330,31,0.20677,21,-0.3538,9,-1.7524,26,-0.0730,37,0.69050
