Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000055609,KMT2C,111,-0.0069,187,0.93105,238,1.23049,72,-1.1211
ENSG00000133627,ACTR3B,65,-0.1657,29,-1.3972,48,-0.5874,88,0.81158
ENSG00000130226,DPP6,166,-0.5656,106,-1.2292,258,0.19091,285,0.81655
ENSG00000186480,INSIG1,67,-0.1032,85,0.33590,62,-0.2033,69,-0.0633
ENSG00000184863,RBM33,33,-0.1223,35,-0.0222,136,2.32059,22,-1.1911
ENSG00000105983,LMBR1,32,-0.8266,14,-1.9982,54,0.08262,70,1.21770
ENSG00000009335,UBE3C,41,-0.3998,31,-0.8196,80,0.69952,58,0.37547
ENSG00000105993,DNAJB6,167,-0.8453,189,-0.5820,313,0.23912,330,0.72853
ENSG00000155093,PTPRN2,161,-0.3755,107,-1.0055,167,-0.2636,244,0.76191
ENSG00000117868,ESYT2,37,-0.6698,96,1.05352,33,-0.7441,52,-0.1071
ENSG00000126870,WDR60,118,-0.0494,176,0.65377,428,2.15019,64,-1.5649
ENSG00000147364,FBXO25,34,-0.6380,42,-0.2248,75,0.68233,53,0.27767
ENSG00000104714,ERICH1,24,-0.5134,36,0.15731,40,0.32054,34,0.14602
ENSG00000198010,DLGAP2,56,-0.1693,13,-2.3510,93,0.67155,72,0.59400
ENSG00000182372,CLN8,20,-0.3026,26,0.11351,46,1.03120,22,-0.2543
ENSG00000253982,AC100810.1,51,0.54511,61,0.80372,53,0.49701,25,-1.1193
ENSG00000104728,ARHGEF10,34,0.10303,100,2.34612,39,0.32859,10,-2.3983
ENSG00000176595,KBTBD11,143,0.11337,97,-0.5474,86,-0.6892,149,0.33380
ENSG00000183117,CSMD1,39,0.12455,21,-0.8947,72,1.08784,35,-0.1416
ENSG00000155189,AGPAT5,69,0.10347,63,-0.0690,73,0.15785,64,-0.0868
ENSG00000275342,PRAG1,24,-0.2770,6,-2.2786,11,-1.3820,38,1.24529
ENSG00000147324,MFHAS1,51,0.80370,40,0.27733,58,0.83111,22,-1.1368
ENSG00000173273,TNKS,54,-0.1192,36,-0.7909,59,0.03057,66,0.42318
ENSG00000253230,LINC00599,42,-0.7785,24,-1.5622,234,2.18511,63,-0.1165
ENSG00000175806,MSRA,29,-0.4900,16,-1.3680,15,-1.3964,51,1.19433
ENSG00000104643,MTMR9,56,-0.8760,51,-0.9759,91,-0.0411,121,0.99978
ENSG00000154319,FAM167A,56,1.43118,46,0.82616,38,0.42032,11,-2.1453
ENSG00000154328,NEIL2,51,0.64214,17,-1.2084,41,0.16114,36,-0.0899
ENSG00000079459,FDFT1,94,-0.1315,140,0.56728,53,-0.9747,100,-0.0368
ENSG00000164733,CTSB,212,-0.7422,316,-0.0281,303,-0.0945,373,0.50976
ENSG00000283674,AC068587.4,34,-0.7225,44,-0.2515,129,1.50794,50,-0.0948
ENSG00000154359,LONRF1,35,-0.0814,34,-0.1192,44,0.30706,37,0.02197
ENSG00000250305,TRMT9B,15,-0.9983,26,-0.0474,105,2.39049,20,-0.7133
ENSG00000164741,DLC1,65,0.12199,161,1.91592,84,0.51980,27,-1.8835
ENSG00000104723,TUSC3,37,-1.3973,29,-1.6814,62,-0.4638,124,1.66423
ENSG00000155970,MICU3,74,-1.2112,78,-1.0542,148,-0.0183,203,1.20350
ENSG00000104219,ZDHHC2,44,0.44630,76,1.47305,23,-0.6248,21,-1.2891
ENSG00000198791,CNOT7,106,-0.5101,87,-0.7810,119,-0.2529,174,0.76656
ENSG00000155975,VPS37A,22,-0.3556,25,-0.1564,15,-0.8519,32,0.51881
ENSG00000003987,MTMR7,17,-1.3012,15,-1.4294,27,-0.4782,53,1.53548
ENSG00000129422,MTUS1,81,-0.5755,409,2.82882,111,-0.0002,39,-2.2970
ENSG00000078674,PCM1,204,-0.5670,380,0.53967,409,0.60458,265,-0.1641
ENSG00000104763,ASAH1,88,-0.7468,163,0.33603,123,-0.1323,147,0.30879
ENSG00000156011,PSD3,332,-0.0514,152,-1.3045,218,-0.6926,418,0.72115
ENSG00000147408,CSGALNACT1,56,0.28993,58,0.30614,28,-0.8119,45,-0.2062
ENSG00000104613,INTS10,36,-0.6174,54,0.08781,46,-0.1675,58,0.39527
ENSG00000147416,ATP6V1B2,147,-1.4145,105,-1.8532,247,-0.4801,497,1.72904
ENSG00000061337,LZTS1,68,1.07761,25,-0.7495,17,-1.2907,36,-0.3275
ENSG00000168546,GFRA2,12,-1.2501,5,-2.3313,29,0.25128,36,1.46359
ENSG00000130227,XPO7,48,-0.3351,43,-0.4912,59,0.02906,66,0.45319
ENSG00000158806,NPM2,105,0.53905,40,-1.1114,113,0.56130,75,-0.1686
ENSG00000158856,DMTN,402,0.72737,90,-1.7892,233,-0.2809,288,0.09034
ENSG00000168453,HR,28,0.62782,17,-0.2772,20,-0.0566,18,-0.3458
ENSG00000168481,LGI3,37,-1.1580,54,-0.4614,71,-0.0096,92,0.92116
ENSG00000168490,PHYHIP,263,-0.2015,83,-1.9837,122,-1.3271,391,1.11874
ENSG00000120913,PDLIM2,31,0.20451,39,0.59032,38,0.47263,22,-0.6611
ENSG00000158941,CCAR2,23,-0.7752,21,-0.8451,44,0.30427,45,0.77103
ENSG00000179388,EGR3,115,0.45559,38,-1.4095,31,-1.6324,105,0.47335
ENSG00000008853,RHOBTB2,79,0.34924,23,-1.6656,57,-0.2411,74,0.38325
ENSG00000147457,CHMP7,23,-0.8457,20,-0.9981,23,-0.7266,50,1.18031
ENSG00000104679,R3HCC1,28,-0.5037,37,-0.0213,19,-0.9733,44,0.56227
ENSG00000197217,ENTPD4,37,-0.8698,27,-1.2740,56,-0.1117,81,1.12208
ENSG00000147454,SLC25A37,43,0.52490,51,0.78669,42,0.38913,22,-1.0441
ENSG00000104722,NEFM,473,-1.5506,215,-2.6499,1235,0.07763,1742,1.76075
ENSG00000277586,NEFL,952,-0.8428,414,-2.0669,1631,0.09717,2088,1.23661
ENSG00000221914,PPP2R2A,44,-1.0332,104,0.47411,56,-0.5160,90,0.45613
ENSG00000104765,BNIP3L,169,-0.7565,295,0.22698,253,-0.0358,288,0.35398
ENSG00000240694,PNMA2,254,-0.6679,112,-1.8854,483,0.42631,475,0.95603
ENSG00000092964,DPYSL2,698,-0.5625,1266,0.49629,788,-0.2973,999,0.14627
ENSG00000015592,STMN4,84,-1.1530,91,-0.9534,77,-1.1345,230,1.43055
ENSG00000120899,PTK2B,84,-0.7640,59,-1.2530,167,0.39695,164,0.86583
ENSG00000120885,CLU,4583,1.01729,2935,0.08149,1367,-1.0942,2200,-0.6686
ENSG00000168077,SCARA3,80,1.63243,36,-0.0783,12,-1.7201,24,-1.1375
ENSG00000147419,CCDC25,143,-0.5837,162,-0.3349,141,-0.5271,241,0.68696
ENSG00000134014,ELP3,32,-0.1980,34,-0.0907,29,-0.3099,39,0.26621
ENSG00000186918,ZNF395,29,0.39270,38,0.82827,44,0.97973,15,-1.2294
ENSG00000104290,FZD3,142,-0.2444,102,-0.7667,240,0.62193,177,0.28911
ENSG00000012232,EXTL3,32,-0.3009,21,-0.9292,34,-0.1538,46,0.65376
ENSG00000147421,HMBOX1,64,0.84095,59,0.59059,40,-0.0931,28,-1.0333
ENSG00000120875,DUSP4,16,-0.7094,6,-2.1918,38,0.67497,32,0.92708
ENSG00000133872,SARAF,461,-0.6730,484,-0.5470,488,-0.4956,844,0.83315
ENSG00000104660,LEPROTL1,20,-1.2172,47,0.22125,49,0.26399,47,0.48307
ENSG00000104671,DCTN6,79,-0.1767,98,0.19807,37,-1.2903,95,0.27130
ENSG00000285669,AC026979.4,27,-0.0299,27,-0.0382,89,1.96786,19,-0.9493
ENSG00000104687,GSR,31,-0.4539,36,-0.1524,26,-0.6547,46,0.54217
ENSG00000104695,PPP2CB,345,0.09466,331,0.01548,370,0.18918,314,-0.1337
ENSG00000133878,DUSP26,34,-0.9943,32,-0.9871,34,-0.8319,82,1.28947
ENSG00000156687,UNC5D,14,-1.3941,13,-1.3401,24,-0.4075,46,1.53260
ENSG00000183779,ZNF703,24,-0.0485,27,0.14164,19,-0.4364,25,0.06759
ENSG00000147475,ERLIN2,36,0.44783,53,1.11940,38,0.47267,17,-1.2912
ENSG00000147471,PLPBP,71,0.01698,67,-0.0812,49,-0.5448,74,0.16328
ENSG00000129691,ASH2L,32,-0.3367,47,0.34519,19,-1.0727,41,0.25698
ENSG00000175324,LSM1,39,0.00925,16,-1.3934,14,-1.4836,48,0.82826
ENSG00000156735,BAG4,85,-0.5328,75,-0.7105,123,0.11076,138,0.64348
ENSG00000085788,DDHD2,72,-0.4055,56,-0.7697,98,0.12816,106,0.57959
ENSG00000147548,NSD3,126,-0.8232,226,0.20839,430,1.24421,192,-0.1267
ENSG00000077782,FGFR1,36,0.00946,78,1.46021,66,0.98735,19,-1.4944
ENSG00000147526,TACC1,221,-0.5707,489,0.85844,382,0.36388,274,-0.2963
ENSG00000169499,PLEKHA2,67,0.23738,81,0.55549,27,-1.1914,54,-0.2646
ENSG00000169490,TM2D2,22,-1.2457,20,-1.2625,24,-0.9757,65,1.57518
ENSG00000168615,ADAM9,24,-0.4854,35,0.13830,28,-0.1857,35,0.29390
ENSG00000165061,ZMAT4,11,-1.5322,13,-1.2753,17,-0.7696,42,1.68524
ENSG00000147533,GOLGA7,96,0.22810,160,1.15318,41,-1.1070,66,-0.7189
ENSG00000158669,GPAT4,25,-0.5575,28,-0.3614,22,-0.7035,42,0.72180
ENSG00000083168,KAT6A,41,0.01094,76,1.13316,70,0.86122,26,-1.1072
ENSG00000070718,AP3M2,78,-0.3225,37,-1.4710,53,-0.8652,121,1.00840
ENSG00000070501,POLB,26,-0.2978,11,-1.6737,24,-0.3671,40,0.92677
ENSG00000078668,VDAC3,89,-1.1485,111,-0.7161,119,-0.5694,233,1.19784
ENSG00000168575,SLC20A2,45,0.16021,48,0.25286,48,0.24107,37,-0.3309
ENSG00000176209,SMIM19,49,0.01611,33,-0.6218,29,-0.7577,55,0.45094
ENSG00000120925,RNF170,34,-0.9897,69,0.23800,94,0.72838,63,0.18940
ENSG00000168172,HOOK3,172,-0.0842,223,0.37362,317,0.90760,152,-0.4909
ENSG00000168522,FNTA,56,-0.2365,96,0.73922,56,-0.1927,58,-0.2440
ENSG00000165102,HGSNAT,20,-0.5262,54,1.23782,30,0.14353,22,-0.5516
ENSG00000164808,SPIDR,26,-0.2481,26,-0.2034,67,1.31031,27,-0.2760
ENSG00000221869,CEBPD,15,-1.1186,73,1.82728,17,-0.7796,23,-0.5694
ENSG00000253729,PRKDC,67,-0.3223,91,0.21895,44,-0.9099,88,0.29893
ENSG00000104738,MCM4,14,-1.2965,35,0.21080,23,-0.4084,38,0.72326
ENSG00000169139,UBE2V2,191,-0.4446,87,-1.6388,193,-0.3659,319,1.02399
ENSG00000147481,SNTG1,28,-1.1690,22,-1.4861,139,1.48541,66,0.55881
ENSG00000168300,PCMTD1,50,-0.4372,94,0.67240,79,0.33702,59,-0.2297
ENSG00000023287,RB1CC1,550,-0.1223,892,0.74532,953,0.77512,464,-0.6553
ENSG00000047249,ATP6V1H,95,-1.2793,77,-1.5183,68,-1.6204,298,1.81329
ENSG00000147509,RGS20,65,2.13825,20,-0.4551,8,-1.7220,14,-1.5199
ENSG00000187735,TCEA1,113,-0.0687,209,1.04627,119,0.01948,93,-0.6484
ENSG00000120992,LYPLA1,34,-0.0475,32,-0.1521,55,0.72008,33,-0.1432
ENSG00000137547,MRPL15,40,-0.5982,35,-0.7481,28,-1.0203,72,0.98265
ENSG00000206579,XKR4,48,-0.3272,38,-0.6797,125,1.24667,58,0.00887
ENSG00000137574,TGS1,36,-0.0048,33,-0.1632,83,1.33089,31,-0.4720
ENSG00000008988,RPS20,899,0.87154,912,0.79508,318,-0.9329,395,-1.0276
ENSG00000170791,CHCHD7,55,0.42687,28,-0.7260,40,-0.1404,44,0.02805
ENSG00000104331,IMPAD1,55,-0.9364,92,-0.0299,55,-0.8155,116,0.78697
ENSG00000169122,FAM110B,33,-0.2427,26,-0.5918,30,-0.3707,44,0.54263
ENSG00000215114,UBXN2B,33,-0.6254,29,-0.7885,28,-0.8080,61,0.97620
ENSG00000137575,SDCBP,144,-0.2904,179,0.09985,97,-0.8512,187,0.33735
ENSG00000198846,TOX,32,0.24491,32,0.22688,35,0.33934,24,-0.4136
ENSG00000104388,RAB2A,220,-0.7383,260,-0.4137,265,-0.3558,413,0.77553
ENSG00000171316,CHD7,36,0.07844,118,2.54679,58,0.79664,7,-3.1264
ENSG00000177182,CLVS1,19,-0.7743,3,-3.3776,10,-1.5713,45,1.83518
ENSG00000198363,ASPH,191,0.07429,219,0.30078,273,0.62662,158,-0.4363
ENSG00000274956,NKAIN3-IT1,119,1.05541,148,1.36147,65,-0.1410,30,-1.9879
ENSG00000137563,GGH,11,-1.1789,10,-1.2646,0,-5.0262,34,1.87049
ENSG00000185728,YTHDF3,45,-0.5702,50,-0.3424,45,-0.4789,74,0.67118
ENSG00000254377,MIR124-2HG,25,-1.2338,13,-2.1791,154,1.82943,59,0.48257
ENSG00000172817,CYP7B1,23,-0.1179,67,1.95043,6,-2.1348,16,-1.1021
ENSG00000104442,ARMC1,64,-0.7201,98,0.03577,138,0.57926,103,0.23216
ENSG00000147571,CRH,19,-1.4542,5,-3.3024,51,0.22430,65,1.72859
ENSG00000169085,VXN,169,-0.2788,113,-0.9084,96,-1.0962,247,0.83814
ENSG00000175073,VCPIP1,39,-0.8504,49,-0.3973,36,-0.8273,81,0.94000
ENSG00000104205,SGK3,42,0.13122,88,1.54176,67,0.87061,20,-1.6257
ENSG00000245910,SNHG6,733,1.32035,434,0.16279,232,-0.8136,262,-1.0693
ENSG00000121022,COPS5,53,-0.9066,76,-0.2778,18,-2.3949,119,1.11197
ENSG00000104218,CSPP1,53,-0.6940,101,0.41865,324,2.45470,49,-1.2149
ENSG00000066777,ARFGEF1,39,-0.8060,49,-0.3843,105,0.85705,68,0.36337
ENSG00000046889,PREX2,155,1.10339,158,1.00174,105,0.22866,42,-1.7905
ENSG00000140396,NCOA2,42,-0.3030,58,0.26363,102,1.15160,43,-0.4013
ENSG00000067167,TRAM1,33,-0.2714,120,2.33086,16,-1.3101,20,-1.5093
ENSG00000147601,TERF1,60,-0.6973,126,0.60132,132,0.61965,85,-0.1406
ENSG00000147604,RPL7,899,0.64326,929,0.63216,529,-0.3175,481,-0.8168
ENSG00000040341,STAU2,156,-0.2591,115,-0.7331,187,0.05926,208,0.49047
ENSG00000104343,UBE2W,49,-0.6244,49,-0.5730,72,0.06430,83,0.65829
ENSG00000154582,ELOC,186,0.06627,82,-1.2604,105,-0.8181,216,0.64100
ENSG00000175606,TMEM70,39,-0.8340,25,-1.4643,34,-0.9374,89,1.38137
ENSG00000104381,GDAP1,104,-0.4393,38,-1.9826,127,-0.0665,173,1.00787
ENSG00000091656,ZFHX4,47,0.22571,111,1.91137,82,1.09041,14,-2.3766
ENSG00000164751,PEX2,32,0.21013,56,1.24316,11,-1.4362,22,-0.7379
ENSG00000171033,PKIA,72,-0.6681,88,-0.2950,136,0.40653,119,0.43907
ENSG00000104427,ZC2HC1A,43,-0.9041,76,0.08344,66,-0.1537,85,0.54931
ENSG00000104435,STMN2,684,-1.1676,279,-2.4576,929,-0.5642,1983,1.74893
ENSG00000164683,HEY1,51,0.22251,56,0.37889,26,-0.8249,42,-0.1959
ENSG00000147586,MRPS28,61,0.14489,50,-0.2005,11,-2.4461,63,0.35806
ENSG00000076554,TPD52,118,-0.3401,81,-0.9290,97,-0.5928,177,0.79202
ENSG00000205189,ZBTB10,36,0.28801,54,1.01211,18,-0.7950,24,-0.7012
ENSG00000164684,ZNF704,48,-0.2845,98,1.01830,123,1.28687,38,-1.0259
ENSG00000076641,PAG1,29,-0.5420,65,0.90080,57,0.60543,34,-0.4351
ENSG00000164687,FABP5,92,-0.0197,55,-0.8464,66,-0.5286,108,0.51587
ENSG00000147588,PMP2,743,1.28330,646,0.83322,432,0.09727,189,-1.7962
ENSG00000133731,IMPA1,29,-0.9277,40,-0.3349,32,-0.6646,63,0.91745
ENSG00000104231,ZFAND1,34,-0.1446,37,0.02457,31,-0.2468,38,0.15395
ENSG00000184672,RALYL,46,-0.7807,22,-1.8599,109,0.67588,90,0.90604
ENSG00000133739,LRRCC1,35,-0.3649,99,1.61679,98,1.36979,21,-1.6146
ENSG00000176731,RBIS,86,0.11217,64,-0.3967,45,-0.8942,89,0.30796
ENSG00000104267,CA2,73,0.19209,206,2.34954,20,-1.7399,29,-1.8897
ENSG00000123124,WWP1,46,-0.2168,43,-0.3229,55,0.10849,56,0.27582
ENSG00000176623,RMDN1,34,0.37640,51,1.09476,19,-0.5655,20,-0.8877
ENSG00000085719,CPNE3,56,0.18123,113,1.49557,55,0.11957,31,-1.2818
ENSG00000156103,MMP16,29,-0.3280,31,-0.2047,94,1.62818,30,-0.4188
ENSG00000164823,OSGIN2,36,0.15362,29,-0.2410,21,-0.6623,35,0.16328
ENSG00000104320,NBN,38,-0.6224,64,0.31147,43,-0.3201,58,0.30415
ENSG00000104325,DECR1,91,1.23984,55,0.14834,27,-0.9223,35,-0.9564
ENSG00000104327,CALB1,30,-1.5094,17,-2.2618,9,-3.0687,116,2.37638
ENSG00000123119,NECAB1,225,-1.7253,295,-1.2116,250,-1.3931,944,1.90045
ENSG00000155099,PIP4P2,61,-0.4327,48,-0.7644,79,0.02916,93,0.62715
ENSG00000253738,OTUD6B-AS1,141,-0.4485,150,-0.3132,185,0.04154,206,0.44200
ENSG00000155100,OTUD6B,29,-0.2463,49,0.67251,52,0.67727,28,-0.4776
ENSG00000079102,RUNX1T1,53,-0.4631,86,0.38135,130,1.01839,62,-0.3068
ENSG00000205133,TRIQK,26,-0.6467,42,0.17641,44,0.22643,41,0.24277
ENSG00000188343,FAM92A,43,-0.3432,27,-1.0322,31,-0.7803,66,0.87064
ENSG00000164951,PDP1,109,-0.9251,76,-1.4185,135,-0.4805,255,1.31316
ENSG00000164944,VIRMA,23,-0.7299,52,0.72317,43,0.35798,33,-0.1099
ENSG00000156162,DPY19L4,32,0.66406,39,0.97653,18,-0.3525,15,-1.0962
ENSG00000156170,NDUFAF6,30,0.11999,24,-0.2521,1,-4.0929,32,0.46450
ENSG00000156467,UQCRB,1331,0.46663,830,-0.3892,763,-0.4913,1030,-0.0544
ENSG00000156471,PTDSS1,32,-0.6285,35,-0.4229,22,-1.1111,58,0.87113
ENSG00000169439,SDC2,92,1.01004,89,0.80338,21,-1.4517,37,-1.0969
ENSG00000180543,TSPYL5,28,-0.8942,28,-0.8421,79,0.82734,56,0.60843
ENSG00000147649,MTDH,117,-1.1460,346,0.75663,307,0.48060,228,0.01741
ENSG00000104341,LAPTM4B,62,-0.2125,48,-0.6055,56,-0.3405,81,0.51986
ENSG00000156482,RPL30,1010,0.90429,1103,0.96386,272,-1.3218,417,-1.1386
ENSG00000132541,RIDA,172,1.22713,93,-0.0619,46,-1.1064,71,-0.7962
ENSG00000104361,NIPAL2,15,-1.0354,9,-1.8040,45,0.74466,37,1.00217
ENSG00000253948,VPS13B-DT,66,1.23816,32,-0.2228,27,-0.4387,26,-0.8503
ENSG00000132549,VPS13B,22,-0.3798,33,0.31206,39,0.56398,26,-0.1138
ENSG00000164919,COX6C,1152,0.10895,561,-1.0761,511,-1.1497,1292,0.60747
ENSG00000147669,POLR2K,126,-0.0927,86,-0.6975,63,-1.1195,158,0.62458
ENSG00000034677,RNF19A,44,-0.4386,52,-0.1389,80,0.55971,59,0.17043
ENSG00000186106,ANKRD46,68,-0.6376,33,-1.7215,77,-0.3555,131,1.17578
ENSG00000070756,PABPC1,388,-0.0105,869,1.51861,353,-0.1553,259,-1.0624
ENSG00000164924,YWHAZ,568,-0.9750,518,-1.0532,557,-0.8799,1367,1.31457
ENSG00000261087,AP003469.4,32,-0.1165,35,0.03176,36,0.10641,34,0.03331
ENSG00000120963,ZNF706,107,-0.0721,111,-0.0164,71,-0.6857,120,0.22175
ENSG00000104490,NCALD,168,-0.7171,95,-1.5519,208,-0.3009,339,1.16844
ENSG00000048392,RRM2B,46,-0.0647,34,-0.5715,33,-0.5458,54,0.44777
ENSG00000104517,UBR5,65,-0.1068,109,0.80844,128,0.98484,51,-0.8132
ENSG00000155090,KLF10,10,-1.5900,28,0.19241,14,-0.8564,33,0.95467
ENSG00000155096,AZIN1,140,-0.4590,155,-0.2571,120,-0.6311,214,0.59366
ENSG00000155097,ATP6V1C1,124,-1.0024,89,-1.4445,168,-0.4167,306,1.35012
ENSG00000164929,BAALC,667,1.06773,294,-0.5080,297,-0.4569,328,-0.5507
ENSG00000164933,SLC25A32,15,-0.9401,12,-1.2224,54,1.19364,30,0.56033
ENSG00000176406,RIMS2,211,-0.2464,262,0.13562,474,1.09181,216,-0.3329
ENSG00000147650,LRP12,11,-1.7005,26,-0.2543,57,1.00015,36,0.60995
ENSG00000254615,AC027031.2,22,-0.1972,6,-2.1479,55,1.28873,27,0.26724
ENSG00000164830,OXR1,180,-1.6728,155,-1.8128,464,-0.0681,713,1.69918
ENSG00000104408,EIF3E,157,0.27752,194,0.63223,107,-0.3761,114,-0.4935
ENSG00000104412,EMC2,91,-0.1192,164,0.94016,71,-0.4783,85,-0.4044
ENSG00000120533,ENY2,92,-0.3193,85,-0.4207,90,-0.3030,127,0.50422
ENSG00000147654,EBAG9,49,-0.3234,66,0.21436,54,-0.1207,61,0.13275
ENSG00000147642,SYBU,62,-0.8465,51,-1.0928,172,0.87545,120,0.64451
ENSG00000164794,KCNV1,49,-0.9934,20,-2.2664,33,-1.4267,129,1.80091
ENSG00000104447,TRPS1,55,0.83121,69,1.18610,51,0.53660,17,-1.7957
ENSG00000147677,EIF3H,165,0.18922,148,-0.0217,69,-1.1693,155,0.11094
ENSG00000147679,UTP23,20,-0.5982,40,0.61279,52,0.97375,25,-0.3586
ENSG00000164754,RAD21,226,-0.2906,318,0.32216,270,0.03133,265,0.00520
ENSG00000177570,SAMD12,66,-0.0150,33,-1.1078,121,0.96045,68,0.08892
ENSG00000147676,MAL2,96,-0.9361,25,-2.9164,68,-1.3337,248,1.85962
ENSG00000136999,CCN3,10,-1.7309,8,-1.8907,3,-3.3466,46,2.42367
ENSG00000136960,ENPP2,13,-2.0348,243,4.54293,7,-2.7339,9,-3.2340
ENSG00000064313,TAF2,21,-0.6863,44,0.56596,40,0.37003,31,-0.0284
ENSG00000172172,MRPL13,29,-0.4828,54,0.63580,22,-0.8377,39,0.11642
ENSG00000136986,DERL1,26,-0.5182,52,0.70269,15,-1.2302,37,0.14992
ENSG00000165156,ZHX1,135,0.06503,131,0.00570,172,0.43170,123,-0.1893
ENSG00000156804,FBXO32,35,-0.7100,46,-0.1840,54,0.06568,60,0.52600
ENSG00000176853,FAM91A1,15,-0.6563,25,0.30873,14,-0.6148,24,0.39071
ENSG00000164983,TMEM65,62,0.02568,20,-1.7214,37,-0.7863,76,0.78438
ENSG00000170881,RNF139,19,-0.6003,42,0.82033,15,-0.8329,27,0.05013
ENSG00000147687,TATDN1,18,-0.8234,27,-0.1442,23,-0.3709,36,0.69125
ENSG00000147684,NDUFB9,831,0.94662,281,-1.0121,334,-0.6901,488,-0.2118
ENSG00000170873,MTSS1,34,-0.7225,105,1.34006,81,0.74448,38,-0.7567
ENSG00000104549,SQLE,35,-0.2493,50,0.36411,35,-0.2115,41,0.01885
ENSG00000164961,WASHC5,21,-0.4355,43,0.77915,26,-0.0553,26,-0.1855
ENSG00000153310,FAM49B,86,-0.6075,60,-1.1222,123,0.02547,153,0.86654
ENSG00000153317,ASAP1,73,-0.5878,103,0.04242,162,0.75456,104,0.08248
ENSG00000132294,EFR3A,109,-0.5676,118,-0.3935,212,0.55066,167,0.37034
ENSG00000184156,KCNQ3,123,-0.2937,68,-1.2211,179,0.33312,171,0.58288
ENSG00000129295,LRRC6,44,0.11009,39,-0.1400,54,0.38924,40,-0.1336
ENSG00000129292,PHF20L1,85,-0.7556,154,0.29206,329,1.52381,115,-0.3740
ENSG00000104419,NDRG1,77,-0.5035,307,2.23840,60,-0.7996,60,-1.3238
ENSG00000008513,ST3GAL1,30,0.60704,28,0.41434,31,0.54189,15,-0.9095
ENSG00000131773,KHDRBS3,120,-0.8949,163,-0.3465,225,0.18081,242,0.66857
ENSG00000167632,TRAPPC9,27,-0.0300,15,-0.9216,23,-0.2369,31,0.47952
ENSG00000123908,AGO2,47,0.04837,51,0.16217,79,0.86934,39,-0.4418
ENSG00000169398,PTK2,72,-0.8928,212,1.03379,127,0.08840,113,-0.1748
ENSG00000181790,ADGRB1,91,0.46218,43,-0.8082,29,-1.3463,77,0.25376
ENSG00000198576,ARC,28,0.13372,28,0.14182,22,-0.2652,25,-0.1043
ENSG00000180155,LYNX1,142,0.04050,38,-2.0363,115,-0.2849,170,0.72007
ENSG00000160932,LY6E,125,-0.3050,87,-0.8723,44,-1.8040,190,0.93843
ENSG00000176956,LY6H,137,-1.2894,113,-1.5087,157,-0.9376,425,1.67984
ENSG00000158106,RHPN1,15,-0.6580,32,0.64856,7,-1.7226,24,0.32550
ENSG00000104529,EEF1D,118,0.07987,271,1.67197,131,0.22871,64,-1.4210
ENSG00000179950,PUF60,104,0.00415,100,-0.0595,51,-1.0851,112,0.25734
ENSG00000185189,NRBP2,56,-0.3748,104,0.71686,100,0.58991,60,-0.3923
ENSG00000178209,PLEC,90,0.18388,162,1.26830,116,0.55781,50,-1.2310
ENSG00000178719,GRINA,159,-0.4052,126,-0.7484,154,-0.3911,243,0.72104
ENSG00000178896,EXOSC4,25,0.12793,3,-2.8432,8,-1.6256,31,1.01452
ENSG00000197858,GPAA1,75,0.32829,48,-0.4523,51,-0.3304,64,0.04934
ENSG00000179091,CYC1,126,-0.1168,90,-0.6545,67,-1.0570,160,0.61545
ENSG00000179632,MAF1,41,-0.4080,74,0.66117,42,-0.3058,50,-0.0541
ENSG00000179832,MROH1,20,-1.0211,27,-0.5319,86,1.37137,40,0.25603
ENSG00000261236,BOP1,25,-0.2702,16,-0.9300,4,-2.6857,37,1.00614
ENSG00000185122,HSF1,52,0.44255,57,0.56697,22,-0.9787,35,-0.4675
ENSG00000185000,DGAT1,26,-0.4290,36,0.15909,56,0.82475,32,-0.1045
ENSG00000261678,SCRT1,99,0.95164,22,-1.6321,137,1.28822,47,-0.7575
ENSG00000160948,VPS28,104,0.01590,105,0.02836,78,-0.4376,106,0.08393
ENSG00000187954,CYHR1,59,-0.0704,78,0.42671,80,0.41144,55,-0.3285
ENSG00000167702,KIFC2,215,1.17611,65,-1.0255,141,0.21599,97,-0.6541
ENSG00000160972,PPP1R16A,60,1.35475,27,-0.2272,33,0.06740,20,-1.1084
ENSG00000167700,MFSD3,22,-0.4517,10,-1.5602,15,-0.9590,37,1.14691
ENSG00000254402,LRRC24,20,-0.0298,13,-0.7546,19,-0.0862,23,0.37955
ENSG00000213563,C8orf82,28,0.72636,11,-0.8449,7,-1.4213,19,0.04498
ENSG00000161016,RPL8,746,0.65889,717,0.51330,447,-0.2788,406,-0.7578
ENSG00000170619,COMMD5,21,-0.1083,8,-1.6782,7,-1.6443,30,1.01769
ENSG00000182307,C8orf33,73,0.12801,94,0.57624,49,-0.5086,61,-0.3118
ENSG00000181404,WASHC1,74,0.19966,66,-0.0178,72,0.12411,63,-0.1747
ENSG00000107104,KANK1,33,-0.0862,143,3.22137,5,-2.8128,9,-2.8544
ENSG00000080503,SMARCA2,348,-0.0206,238,-0.6499,567,0.76104,356,0.03317
ENSG00000147852,VLDLR,14,-0.8150,20,-0.1763,25,0.19394,26,0.53740
