Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000148339,SLC25A25,13,-1.1344,20,-0.5083,25,-0.1505,18,-0.6725,46,1.08906
ENSG00000148334,PTGES2,34,-1.2155,55,-0.5395,69,-0.1973,95,0.40541,99,0.55214
ENSG00000171159,C9orf16,96,-1.4542,196,-0.4046,180,-0.6567,426,0.99183,310,0.43931
ENSG00000148337,CIZ1,30,-0.6041,35,-0.4124,53,0.34116,44,-0.0449,47,0.09664
ENSG00000106976,DNM1,137,-2.0243,297,-0.9356,648,0.49019,366,-0.5990,742,0.71892
ENSG00000167110,GOLGA2,112,0.07358,130,0.33959,139,0.61207,60,-0.9621,79,-0.5596
ENSG00000175854,SWI5,27,0.73889,16,-0.1162,11,-0.8575,24,0.61812,18,0.08604
ENSG00000167112,TRUB2,62,-0.2019,72,0.04603,74,0.11415,51,-0.5471,80,0.25141
ENSG00000167113,COQ4,33,-0.3623,22,-1.0393,40,-0.0538,55,0.49436,50,0.36507
ENSG00000167114,SLC27A4,15,-1.2915,16,-1.2690,24,-0.6961,41,0.32186,63,1.30560
ENSG00000167118,URM1,19,-0.2216,16,-0.5525,18,-0.4595,32,0.64647,27,0.38039
ENSG00000167123,CERCAM,102,3.89708,6,-1.2808,6,-1.6291,3,-2.2455,10,-0.7121
ENSG00000136811,ODF2,10,-0.3508,11,-0.2761,12,-0.1656,9,-0.5923,19,0.79403
ENSG00000197694,SPTAN1,233,-0.8629,375,-0.1456,428,0.10468,350,-0.2629,501,0.40876
ENSG00000119333,WDR34,12,-0.4301,14,-0.3204,9,-1.0982,22,0.50991,26,0.92595
ENSG00000119335,SET,683,0.73999,507,0.28243,498,0.32203,282,-0.7099,309,-0.6129
ENSG00000160445,ZER1,25,-1.5343,47,-0.6294,76,0.21185,67,-0.0362,90,0.53153
ENSG00000107021,TBC1D13,23,-0.0881,27,0.11693,21,-0.3714,24,-0.0421,30,0.37343
ENSG00000167136,ENDOG,19,-1.6303,35,-0.7904,52,-0.1662,49,-0.2406,94,1.08860
ENSG00000198917,SPOUT1,21,0.36210,10,-0.7692,19,0.35159,19,0.27546,13,-0.3618
ENSG00000136802,LRRC8A,45,-0.4237,66,0.17826,42,-0.6933,99,0.91475,58,-0.0622
ENSG00000148341,SH3GLB2,46,-1.3630,76,-0.6641,93,-0.4065,162,0.63490,156,0.64684
ENSG00000148343,MIGA2,5,-2.1258,7,-1.7631,20,-0.1421,27,0.38835,36,1.02806
ENSG00000095321,CRAT,11,-0.9889,14,-0.6579,14,-0.7792,39,1.10812,27,0.47649
ENSG00000119383,PTPA,41,-1.5314,84,-0.4848,88,-0.4919,134,0.31655,172,0.89570
ENSG00000188483,IER5L,7,-1.6770,12,-0.9650,27,0.45490,18,-0.3004,30,0.58323
ENSG00000204054,LINC00963,22,0.78716,10,-0.5224,10,-0.6237,14,0.04830,18,0.53580
ENSG00000148335,NTMT1,11,-1.1249,12,-1.1010,22,-0.0958,18,-0.3987,40,1.14440
ENSG00000148331,ASB6,4,-2.1714,14,-0.6462,20,-0.0203,20,-0.0445,31,0.84361
ENSG00000136827,TOR1A,16,-0.9535,26,-0.2039,27,-0.1715,26,-0.2065,42,0.70482
ENSG00000136819,C9orf78,173,0.51415,126,0.01016,132,0.12539,124,-0.0155,100,-0.4209
ENSG00000136878,USP20,3,-2.7192,15,-0.6237,26,0.41667,21,-0.0996,28,0.45708
ENSG00000187239,FNBP1,386,2.82416,86,0.08942,47,-1.0608,60,-0.5190,38,-1.3298
ENSG00000148358,GPR107,37,0.30649,18,-0.7967,34,0.25375,24,-0.3594,35,0.27448
ENSG00000107130,NCS1,61,-1.6113,204,0.24891,125,-0.6948,312,1.05382,177,-0.0023
ENSG00000130707,ASS1,5,-2.4791,17,-0.9058,21,-0.7087,34,0.22020,56,1.37851
ENSG00000107164,FUBP3,54,0.60353,34,-0.1621,29,-0.5160,50,0.53424,36,-0.0516
ENSG00000130713,EXOSC2,21,0.51307,11,-0.5186,15,0.01173,8,-1.0239,20,0.61497
ENSG00000097007,ABL1,49,1.98786,10,-0.6527,12,-0.4721,21,0.52593,8,-1.1122
ENSG00000126878,AIF1L,277,3.05474,72,0.54245,12,-2.6024,57,0.10396,19,-1.7335
ENSG00000126883,NUP214,30,0.80701,17,-0.0843,17,-0.0565,14,-0.3708,18,-0.0352
ENSG00000160539,PLPP7,7,-1.3188,3,-2.6304,17,-0.0406,11,-0.7026,35,1.56771
ENSG00000130723,PRRC2B,113,-0.4148,166,0.20387,152,0.06216,165,0.19667,130,-0.2453
ENSG00000130714,POMT1,11,-0.8399,5,-2.0849,20,0.16191,27,0.69192,23,0.38814
ENSG00000130717,UCK1,25,-0.0312,15,-0.8614,18,-0.6289,41,0.88645,31,0.39600
ENSG00000107263,RAPGEF1,23,-0.5175,45,0.61480,22,-0.7679,46,0.65846,31,-0.0866
ENSG00000160563,MED27,11,-0.8260,6,-1.9513,23,0.33122,22,0.15640,27,0.58693
ENSG00000196358,NTNG2,8,-1.3853,24,0.20268,18,-0.3649,40,1.19067,16,-0.5431
ENSG00000107290,SETX,194,1.15329,118,0.37059,111,0.33450,52,-0.9884,57,-0.9391
ENSG00000125482,TTF1,67,0.53356,59,0.35530,68,0.84649,16,-1.7240,28,-0.9234
ENSG00000125484,GTF3C4,13,-1.1071,23,-0.2130,35,0.63762,18,-0.6505,28,0.08951
ENSG00000165698,SPACA9,12,-0.5651,6,-1.6986,19,0.28934,20,0.23185,22,0.46147
ENSG00000165699,TSC1,87,-8.1475,97,0.18271,111,0.55434,40,-1.2543,81,-0.1506
ENSG00000148308,GTF3C5,25,0.68186,7,-1.1959,15,-0.1466,18,0.18578,19,0.33480
ENSG00000160271,RALGDS,68,1.20080,26,-0.3833,30,-0.1349,36,0.15340,26,-0.4208
ENSG00000148296,SURF6,70,0.17318,57,-0.1390,90,0.88251,36,-0.8806,44,-0.6452
ENSG00000148297,MED22,3,-2.0655,10,-0.6066,16,0.18308,14,-0.1073,20,0.65340
ENSG00000148303,RPL7A,444,-0.3004,675,0.40265,372,-0.7372,780,0.67260,537,-0.0024
ENSG00000148290,SURF1,58,-0.4805,100,0.39166,53,-0.8112,131,0.91479,75,-0.1145
ENSG00000148291,SURF2,22,-0.4523,15,-1.0943,29,-0.0800,35,0.27772,40,0.60087
ENSG00000148248,SURF4,53,-0.2207,39,-0.7683,70,0.29188,54,-0.2246,73,0.33988
ENSG00000148300,REXO4,39,0.40415,39,0.45246,40,0.62926,17,-0.9033,17,-0.9744
ENSG00000160326,SLC2A6,5,-2.5275,23,-0.4951,30,-0.0882,20,-0.6879,54,1.17769
ENSG00000235106,BRD3OS,17,-1.5346,24,-1.0376,44,-0.1026,70,0.76109,57,0.43026
ENSG00000169925,BRD3,127,1.25680,85,0.66372,56,-0.0955,45,-0.4349,31,-1.1162
ENSG00000196363,WDR5,13,-0.4172,13,-0.4101,16,-0.1583,21,0.38904,20,0.28258
ENSG00000186350,RXRA,43,0.49231,33,0.09965,22,-0.7128,48,0.76986,28,-0.2235
ENSG00000130558,OLFM1,263,-2.5109,969,-0.6169,1544,0.21782,1641,0.27954,1713,0.40294
ENSG00000196422,PPP1R26,9,-1.1476,25,0.53153,12,-0.8571,23,0.32712,24,0.49374
ENSG00000122140,MRPS2,21,-0.5446,17,-0.8917,30,0.02398,38,0.44492,35,0.31417
ENSG00000165643,SOHLH1,4,-1.8951,14,-0.0704,16,0.29100,18,0.37557,13,-0.1535
ENSG00000107147,KCNT1,1,-4.8664,20,-1.5147,85,1.20362,33,-0.7668,61,0.30073
ENSG00000130559,CAMSAP1,40,-0.4543,44,-0.3509,57,0.12324,47,-0.2320,66,0.39087
ENSG00000130560,UBAC1,47,-0.3752,63,0.08653,52,-0.2952,64,0.10941,70,0.30972
ENSG00000148411,NACC2,152,1.27850,87,0.37880,27,-1.7703,127,1.11245,51,-0.5714
ENSG00000238227,TMEM250,9,-1.8399,14,-1.3421,35,0.13468,45,0.56375,42,0.49456
ENSG00000160360,GPSM1,15,-0.5400,14,-0.6530,17,-0.3960,21,-0.0546,34,0.94873
ENSG00000165684,SNAPC4,4,-1.6528,8,-0.8072,16,0.40389,17,0.37321,15,0.11644
ENSG00000165688,PMPCA,18,-0.9964,15,-1.4036,36,-0.0021,48,0.51757,47,0.56682
ENSG00000148384,INPP5E,3,-2.5592,7,-1.2971,19,0.37265,20,0.33286,20,0.46665
ENSG00000148396,SEC16A,34,-0.2416,24,-0.8315,45,0.26477,40,0.00433,46,0.25942
ENSG00000148400,NOTCH1,49,2.47604,11,-0.1395,2,-2.6895,27,1.53451,3,-2.1102
ENSG00000172889,EGFL7,13,-2.6651,49,-0.8618,78,-0.0971,107,0.47507,115,0.69611
ENSG00000165716,DIPK1B,5,-3.2217,24,-0.9600,37,-0.3134,45,0.08450,76,1.20922
ENSG00000233016,SNHG7,20,-0.4684,18,-0.5986,22,-0.3935,34,0.43661,36,0.58254
ENSG00000244187,TMEM141,16,-1.6867,41,-0.3019,33,-0.7723,59,0.30846,80,1.04793
ENSG00000196642,RABL6,95,-0.3685,161,0.50349,94,-0.5173,141,0.27030,126,0.07662
ENSG00000232434,AJM1,9,-1.1087,18,-0.1217,12,-0.9939,31,0.82519,27,0.64063
ENSG00000054148,PHPT1,122,-0.2564,135,-0.0996,108,-0.5769,228,0.84673,147,0.04890
ENSG00000107223,EDF1,173,-0.7741,229,-0.3770,270,-0.1246,314,0.16379,365,0.48833
ENSG00000159069,FBXW5,34,-1.1101,44,-0.8153,54,-0.5639,125,1.04031,90,0.45310
ENSG00000107317,PTGDS,1925,1.29424,1134,0.45182,282,-2.0604,1809,1.38169,539,-0.8810
ENSG00000148362,PAXX,43,0.23331,25,-0.6208,28,-0.5234,56,0.75758,41,0.20512
ENSG00000107331,ABCA2,232,1.91758,34,-1.2869,56,-0.6064,76,0.01105,77,0.02797
ENSG00000107281,NPDC1,56,-1.5160,73,-1.1853,162,0.14087,167,0.16445,212,0.69111
ENSG00000177239,MAN1B1,22,-0.7593,16,-1.3226,44,0.45998,33,-0.1599,46,0.46859
ENSG00000176978,DPP7,58,-0.2907,39,-0.9306,69,-0.0110,70,0.01979,93,0.59997
ENSG00000176884,GRIN1,36,-2.7113,140,-0.7593,269,0.44222,213,-0.0616,279,0.46619
ENSG00000176101,SSNA1,46,-0.1890,26,-1.1106,45,-0.2764,68,0.49200,68,0.56102
ENSG00000176058,TPRN,39,1.08559,16,-0.3552,19,-0.1374,25,0.40551,14,-0.5917
ENSG00000187713,TMEM203,12,-1.7167,15,-1.5557,41,0.08662,29,-0.5380,71,1.24593
ENSG00000212864,RNF208,25,-1.6261,61,-0.2907,53,-0.6372,101,0.60620,103,0.71854
ENSG00000188229,TUBB4B,61,-1.7559,77,-1.4950,208,0.13735,153,-0.4164,331,1.13346
ENSG00000188986,NELFB,25,-0.8608,30,-0.6548,43,-0.0547,85,1.22780,34,-0.4545
ENSG00000165802,NSMF,90,-0.7071,143,0.00181,105,-0.6151,259,1.11069,133,-0.1365
ENSG00000182154,MRPL41,71,-1.1492,136,-0.1915,86,-1.1040,281,1.15440,191,0.46312
ENSG00000148399,DPH7,13,0.04591,2,-2.9262,14,0.15747,14,0.17963,18,0.66560
ENSG00000165724,ZMYND19,8,-1.0363,10,-0.7515,19,0.45562,11,-0.5887,20,0.54518
ENSG00000181090,EHMT1,50,1.11050,31,0.33093,25,-0.0268,23,-0.1756,16,-0.8588
ENSG00000148408,CACNA1B,13,-2.4021,43,-0.6675,92,0.84679,43,-0.6758,74,0.26872
ENSG00000015171,ZMYND11,258,0.64696,231,0.52448,181,0.10974,136,-0.3922,116,-0.7098
ENSG00000151240,DIP2C,73,0.39351,60,0.07482,55,-0.0771,52,-0.1486,56,-0.0392
ENSG00000107929,LARP4B,28,-0.7175,29,-0.7371,47,0.09136,44,-0.0323,59,0.55900
ENSG00000107937,GTPBP4,88,0.79024,50,-0.1151,67,0.48785,32,-0.8485,42,-0.4501
ENSG00000067064,IDI1,128,-0.3094,108,-0.6174,145,-0.1638,189,0.33350,192,0.40657
ENSG00000047056,WDR37,3,-3.0900,23,-0.3204,19,-0.7747,33,0.30389,48,1.16194
ENSG00000185736,ADARB2,76,2.35167,19,-0.0617,5,-2.2816,22,0.17241,19,-0.0381
ENSG00000067057,PFKP,75,-1.7764,126,-1.0619,235,-0.0583,220,-0.1582,397,1.06184
ENSG00000107959,PITRM1,48,-0.6342,61,-0.3042,63,-0.2930,80,0.16859,97,0.57584
ENSG00000067082,KLF6,50,0.28192,48,0.22075,44,0.09162,46,0.13166,31,-0.5626
ENSG00000173848,NET1,79,0.97327,57,0.49535,32,-0.5963,58,0.51157,27,-0.8263
ENSG00000196372,ASB13,11,-1.1566,8,-1.6396,20,-0.3492,26,0.11650,43,1.23972
ENSG00000108021,TASOR2,101,0.87755,88,0.73550,64,0.19869,31,-1.0184,36,-0.8882
ENSG00000057608,GDI2,107,-0.2577,70,-0.9702,137,0.19125,123,-0.0332,156,0.42933
ENSG00000134452,FBH1,24,-0.1579,31,0.28788,23,-0.2789,29,0.15352,27,0.03520
ENSG00000134453,RBM17,214,1.19831,121,0.28740,105,0.03305,83,-0.3726,65,-0.8186
ENSG00000170525,PFKFB3,41,0.21840,22,-0.7753,33,-0.1634,47,0.52736,38,0.13038
ENSG00000123243,ITIH5,32,0.66844,44,1.42700,3,-3.1554,41,1.29648,11,-1.0162
ENSG00000151657,KIN,40,0.58042,43,0.79568,36,0.62749,10,-1.6355,14,-1.2048
ENSG00000165629,ATP5F1C,35,-2.3773,98,-0.9165,151,-0.2496,161,-0.1019,296,1.20106
ENSG00000165632,TAF3,111,1.28701,76,0.70993,56,0.20686,25,-1.1304,25,-1.2582
ENSG00000048740,CELF2,118,-1.4710,289,-0.1232,452,0.91508,263,-0.2806,231,-0.5404
ENSG00000151461,UPF2,165,0.65711,151,0.57459,122,0.24979,61,-0.9653,78,-0.6089
ENSG00000181192,DHTKD1,44,1.22790,29,0.58924,14,-0.7848,29,0.59963,11,-1.0869
ENSG00000065665,SEC61A2,29,-0.5095,11,-1.9556,41,0.04929,31,-0.4468,68,1.13126
ENSG00000165609,NUDT5,24,0.20018,4,-2.5107,17,-0.4186,19,-0.1706,38,1.28627
ENSG00000151465,CDC123,27,-0.6964,24,-0.9025,51,0.45777,38,-0.1840,49,0.31703
ENSG00000183049,CAMK1D,66,-2.2495,342,0.26146,357,0.43806,315,0.11841,242,-0.3646
ENSG00000151468,CCDC3,9,-1.9630,20,-0.8866,34,-0.0285,49,0.63082,43,0.45881
ENSG00000123240,OPTN,294,-0.5408,480,0.24755,558,0.68815,274,-0.7009,322,-0.4736
ENSG00000107537,PHYH,10,-1.8663,23,-0.7652,36,-0.0702,47,0.40682,50,0.61651
ENSG00000086475,SEPHS1,24,-0.1719,18,-0.6888,17,-0.8949,30,0.18378,45,1.10702
ENSG00000165630,PRPF18,44,0.55120,33,0.08938,38,0.46858,20,-0.7449,24,-0.4934
ENSG00000239665,AL157392.3,11,-0.4809,16,0.11276,19,0.53844,5,-1.5823,17,0.20615
ENSG00000151474,FRMD4A,43,-0.1785,59,0.34357,54,0.23213,38,-0.4059,43,-0.2234
ENSG00000065809,FAM107B,549,4.70700,34,-1.0599,20,-2.0781,22,-1.6862,11,-2.8416
ENSG00000187522,HSPA14,7,-1.2071,2,-2.8157,20,0.55341,9,-0.7828,25,1.04277
ENSG00000176244,ACBD7,69,-0.2184,149,1.18067,31,-1.7292,168,1.44839,41,-1.1390
ENSG00000152465,NMT2,58,-0.4782,132,0.95170,89,0.27506,47,-0.8560,58,-0.5701
ENSG00000148468,FAM171A1,170,0.38386,124,-0.1305,123,-0.1798,104,-0.4298,163,0.38978
ENSG00000148481,MINDY3,20,-0.9316,20,-1.0291,30,-0.4547,34,-0.1824,68,1.28443
ENSG00000165985,C1QL3,12,-1.7289,39,0.05651,80,2.29885,6,-2.7293,9,-2.3632
ENSG00000148484,RSU1,27,0.33660,25,0.24200,21,-0.0867,19,-0.2271,21,-0.0803
ENSG00000026025,VIM,171,0.59448,185,0.82479,42,-1.8934,273,1.64918,53,-1.3789
ENSG00000136738,STAM,48,-0.1167,42,-0.3274,44,-0.3251,33,-0.7256,81,0.95184
ENSG00000148482,SLC39A12,25,-0.0946,37,0.59290,9,-1.9264,68,1.88649,15,-0.9352
ENSG00000165995,CACNB2,11,-2.6624,41,-0.8170,92,0.70953,75,0.15817,69,0.01234
ENSG00000241058,NSUN6,49,1.56728,27,0.60870,22,0.36555,9,-1.2376,6,-1.8603
ENSG00000165997,ARL5B,23,-0.5549,38,0.27214,29,-0.2076,35,0.13653,34,0.11185
ENSG00000120594,PLXDC2,87,1.84862,32,0.16885,37,0.54734,13,-1.3214,8,-2.0713
ENSG00000078114,NEBL,148,-0.2606,241,0.57014,117,-0.8017,236,0.53122,177,0.02604
ENSG00000078403,MLLT10,60,0.96886,28,-0.2706,41,0.49942,25,-0.4553,21,-0.7510
ENSG00000136770,DNAJC1,82,1.60858,48,0.79309,29,-0.1317,21,-0.6646,12,-1.5819
ENSG00000148444,COMMD3,24,-0.1259,15,-0.8561,28,0.17575,24,-0.1126,32,0.40744
ENSG00000168283,BMI1,68,0.24765,59,0.05200,61,0.11519,49,-0.2634,55,-0.1040
ENSG00000150867,PIP4K2A,573,2.83415,102,-0.2970,60,-1.3224,69,-0.9257,99,-0.3719
ENSG00000148450,MSRB2,80,0.16370,80,0.19181,44,-0.9646,116,0.88185,71,-0.0125
ENSG00000165312,OTUD1,13,-0.7719,29,0.57297,18,-0.3544,23,0.14538,22,0.06004
ENSG00000120549,KIAA1217,56,0.14291,72,0.60907,79,1.08650,19,-1.6002,20,-1.6146
ENSG00000107863,ARHGAP21,1045,1.73550,432,0.24996,429,0.30887,179,-1.2089,169,-1.3821
ENSG00000099256,PRTFDC1,54,1.60249,23,0.23906,10,-1.3869,35,0.97257,12,-0.9137
ENSG00000151023,ENKUR,40,1.37124,30,0.99761,10,-1.0830,19,0.11143,11,-0.8550
ENSG00000185875,THNSL1,9,-0.9017,11,-0.5754,18,0.23653,11,-0.6192,23,0.68780
ENSG00000151025,GPR158,41,-1.8108,107,-0.3984,213,1.13662,79,-0.8874,120,-0.2261
ENSG00000136750,GAD2,13,-3.0502,115,0.20317,68,-0.8015,60,-0.8872,198,1.47812
ENSG00000136754,ABI1,46,-1.0239,70,-0.4237,97,0.16086,91,0.01895,109,0.36534
ENSG00000107890,ANKRD26,268,0.45127,253,0.40214,311,1.08193,76,-1.5722,83,-1.5345
ENSG00000136758,YME1L1,96,-0.0331,120,0.35568,98,0.00081,71,-0.5405,102,0.07816
ENSG00000107897,ACBD5,136,0.82289,76,-0.1244,71,-0.2757,82,0.00743,80,-0.0249
ENSG00000099246,RAB18,96,-0.2864,87,-0.4747,96,-0.3836,128,0.17511,160,0.65077
ENSG00000150054,MPP7,3,-3.3107,20,-0.6055,36,0.50940,21,-0.4985,39,0.59542
ENSG00000254635,WAC-AS1,102,-0.0184,116,0.21309,156,1.02427,62,-0.8499,51,-1.2177
ENSG00000095787,WAC,246,0.04048,315,0.48403,238,-0.0154,241,0.00688,190,-0.4364
ENSG00000165757,JCAD,21,-0.8924,27,-0.6144,42,0.17325,42,0.14307,46,0.33731
ENSG00000107951,MTPAP,23,-0.7343,38,0.07222,38,0.10085,43,0.29284,33,-0.1696
ENSG00000148516,ZEB1,174,0.25316,218,0.69242,162,0.19514,126,-0.2794,90,-0.8896
ENSG00000165322,ARHGAP12,56,0.33126,48,0.09827,46,0.02406,39,-0.2393,43,-0.0852
ENSG00000170759,KIF5B,1691,2.17654,897,1.16134,297,-0.9552,312,-0.7297,168,-1.8061
ENSG00000120616,EPC1,87,1.12173,55,0.41246,47,0.18812,28,-0.7081,26,-0.8879
ENSG00000216937,CCDC7,293,1.45902,303,1.82474,94,-0.5156,53,-1.3341,25,-2.5818
ENSG00000150093,ITGB1,204,2.29978,63,0.23583,27,-1.3380,59,0.14490,33,-0.8731
ENSG00000099250,NRP1,3,-2.3238,22,0.30250,17,-0.1878,23,0.43148,19,0.12673
ENSG00000148498,PARD3,44,1.63013,31,1.16377,9,-1.2223,19,0.26189,6,-1.5680
ENSG00000108094,CUL2,32,-0.5118,31,-0.5869,60,0.70692,28,-0.7723,47,0.13801
ENSG00000095794,CREM,35,-0.2127,38,-0.1206,38,-0.1163,52,0.44761,39,-0.0628
ENSG00000108100,CCNY,92,-0.2160,98,-0.1202,97,-0.1734,130,0.36616,110,0.07512
ENSG00000198105,ZNF248,43,0.42248,27,-0.3180,39,0.37473,24,-0.4942,31,-0.1138
ENSG00000175395,ZNF25,28,-1.7485,71,-0.3859,98,0.20306,76,-0.2634,119,0.58144
ENSG00000189180,ZNF33A,111,0.96103,80,0.46885,63,0.04056,44,-0.5404,42,-0.6787
ENSG00000075407,ZNF37A,153,1.14859,97,0.43922,95,0.50181,45,-0.8571,32,-1.5067
ENSG00000185904,LINC00839,0,-4.4361,19,0.35070,12,-0.4561,18,0.30260,20,0.54779
ENSG00000196693,ZNF33B,19,-0.5337,39,0.63861,39,0.84153,14,-1.0825,15,-0.9793
ENSG00000165733,BMS1,78,0.00018,84,0.14098,102,0.63575,46,-0.8586,62,-0.4202
ENSG00000169826,CSGALNACT2,54,1.59768,36,1.03644,17,-0.3462,9,-1.3000,11,-1.0833
ENSG00000198915,RASGEF1A,9,-2.3224,34,-0.3576,44,0.13196,46,0.15144,52,0.44017
ENSG00000169813,HNRNPF,55,1.03595,22,-0.4564,27,-0.1322,32,0.18964,25,-0.2692
ENSG00000169740,ZNF32,50,0.01606,37,-0.4702,44,-0.2127,60,0.34909,56,0.25952
ENSG00000107551,RASSF4,38,-0.0065,39,0.02935,27,-0.7339,51,0.48826,46,0.34381
ENSG00000165512,ZNF22,36,1.00831,22,0.22162,19,-0.0428,19,-0.0600,13,-0.7173
ENSG00000165406,MARCH8,23,0.94417,11,-0.1422,9,-0.6220,16,0.43933,12,-0.0846
ENSG00000172661,WASHC2C,42,0.83706,23,-0.1371,23,-0.1530,16,-0.7695,29,0.30171
ENSG00000265354,TIMM23,17,-1.6522,24,-1.2784,47,-0.2526,40,-0.4781,101,1.43804
ENSG00000266412,NCOA4,97,0.06075,77,-0.3209,72,-0.5244,112,0.32546,119,0.47780
ENSG00000204179,PTPN20,12,-0.5721,15,-0.2068,9,-1.2047,14,-0.3037,33,1.45209
ENSG00000170324,FRMPD2,6,-2.4526,11,-1.6662,24,-0.5155,52,0.93727,48,0.92954
ENSG00000107643,MAPK8,12,-2.2763,32,-0.9381,68,0.39843,51,-0.1866,78,0.63037
ENSG00000225830,ERCC6,30,0.34766,29,0.30647,32,0.62264,9,-1.5819,19,-0.4112
ENSG00000197444,OGDHL,22,-1.5684,39,-0.8010,50,-0.4538,60,-0.0908,112,1.24736
ENSG00000227345,PARG,68,0.35671,84,0.81047,65,0.40063,29,-1.0064,32,-0.9413
ENSG00000099290,WASHC2A,59,0.67008,27,-0.6004,48,0.49167,27,-0.5919,35,-0.1817
ENSG00000198964,SGMS1,91,1.86920,29,-0.0542,26,-0.2685,25,-0.3065,19,-0.8435
ENSG00000177613,CSTF2T,48,0.55923,23,-0.5971,36,0.12837,29,-0.2655,36,0.14316
ENSG00000122873,CISD1,80,-1.2590,163,-0.1937,190,0.07753,148,-0.3544,245,0.58873
ENSG00000072401,UBE2D1,15,-1.3773,25,-0.7434,38,-0.0733,28,-0.5487,65,1.10191
ENSG00000108064,TFAM,45,0.16309,40,-0.0122,48,0.40614,29,-0.5181,35,-0.2321
ENSG00000237949,LINC00844,437,3.31903,98,0.45137,13,-2.9979,72,-0.0977,28,-1.6974
ENSG00000165443,PHYHIPL,160,-0.4104,138,-0.6794,248,0.39674,185,-0.2001,233,0.22042
ENSG00000148541,FAM13C,190,2.32948,37,-0.5147,46,-0.1827,24,-1.1848,35,-0.6329
ENSG00000108091,CCDC6,44,-1.4662,150,0.45609,125,0.16318,97,-0.3073,118,0.03661
ENSG00000151150,ANK3,930,0.87385,664,0.35710,650,0.41243,344,-0.7585,321,-0.9405
ENSG00000072422,RHOBTB1,16,0.22828,3,-2.2056,23,1.22829,10,-0.6005,12,-0.3598
ENSG00000150347,ARID5B,155,1.10355,75,-0.0853,103,0.62464,28,-1.6366,57,-0.5811
ENSG00000138311,ZNF365,73,-0.9537,94,-0.6027,170,0.52807,108,-0.3771,155,0.26797
ENSG00000181915,ADO,40,-0.2610,19,-1.4526,52,0.19553,54,0.22096,59,0.41884
ENSG00000148572,NRBF2,27,-0.4083,22,-0.7449,50,0.80357,18,-1.0660,39,0.19417
ENSG00000171988,JMJD1C,323,0.88055,203,0.14059,287,1.05361,79,-1.4061,72,-1.6415
ENSG00000165476,REEP3,181,3.21421,15,-1.2425,19,-1.0066,28,-0.2336,15,-1.2918
ENSG00000183230,CTNNA3,251,3.76430,60,0.85372,9,-2.5031,13,-1.6135,5,-3.0193
ENSG00000198739,LRRTM3,28,-1.0301,45,-0.3456,75,0.68743,38,-0.6354,58,0.08553
ENSG00000108176,DNAJC12,26,-0.8243,43,-0.0821,43,-0.0893,33,-0.5175,63,0.69167
ENSG00000096717,SIRT1,33,0.84829,15,-0.4028,25,0.55855,17,-0.2694,12,-0.7909
ENSG00000148634,HERC4,54,0.33243,26,-0.8696,55,0.54707,38,-0.2357,40,-0.1477
ENSG00000096746,HNRNPH3,116,0.21195,126,0.38896,92,-0.2045,92,-0.1587,98,-0.0569
ENSG00000204130,RUFY2,206,0.83580,153,0.38790,159,0.60879,51,-1.4207,74,-0.9079
ENSG00000122912,SLC25A16,10,-1.4116,27,0.12050,24,-0.1019,29,0.19611,29,0.25180
ENSG00000138336,TET1,49,1.80646,31,1.19199,15,-0.2455,14,-0.2367,0,-6.6293
ENSG00000060339,CCAR1,333,1.17398,207,0.42982,189,0.33877,77,-1.2180,98,-0.9061
ENSG00000165730,STOX1,26,-0.3049,41,0.46322,29,-0.2088,45,0.61220,23,-0.6103
ENSG00000107625,DDX50,54,0.13103,49,-0.0115,63,0.56801,24,-1.1537,46,-0.1119
ENSG00000165732,DDX21,159,0.99841,134,0.81360,101,0.37291,44,-1.0852,37,-1.4753
ENSG00000198954,KIF1BP,38,-0.9994,61,-0.3148,88,0.39525,75,0.01969,75,0.02077
ENSG00000122958,VPS26A,102,0.31887,71,-0.2761,94,0.28181,82,-0.0193,71,-0.2958
ENSG00000156502,SUPV3L1,11,-1.3410,15,-0.9737,26,-0.0066,20,-0.4689,44,1.08591
ENSG00000156515,HK1,49,-2.0921,162,-0.3339,196,-0.0195,162,-0.3351,297,0.84801
ENSG00000171224,FAM241B,1,-4.5484,13,-1.6194,37,0.03153,32,-0.2331,67,1.30357
ENSG00000079332,SAR1A,71,-0.3793,76,-0.2838,89,-0.0235,88,-0.0426,109,0.37126
ENSG00000180817,PPA1,139,-0.6146,130,-0.7722,210,0.03897,195,-0.0991,283,0.64357
ENSG00000172731,LRRC20,8,-1.5969,20,-0.3576,18,-0.6073,32,0.47536,36,0.82423
ENSG00000148730,EIF4EBP2,48,-0.3268,75,0.40704,47,-0.4881,81,0.54628,56,-0.1260
ENSG00000166228,PCBD1,13,-1.3962,27,-0.3891,27,-0.4621,58,0.96060,39,0.27674
ENSG00000107731,UNC5B,67,2.97159,9,-0.6685,10,-0.4497,9,-0.5624,4,-1.8485
ENSG00000197746,PSAP,665,-0.4203,489,-0.9533,866,-0.0124,813,-0.1184,1240,0.72840
