Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000146834,MEPCE,29,-0.1349,38,0.34241,34,0.11279,23,-0.4739,15,-1.1324,18,-0.8356,31,-0.0370,38,0.41888
ENSG00000166925,TSC22D4,538,2.06119,298,1.13402,131,-0.3368,58,-1.5489,54,-1.6696,226,0.52529,41,-2.0747,77,-1.4136
ENSG00000166924,NYAP1,8,-0.6437,15,0.31646,8,-0.6428,7,-0.8688,18,0.55120,19,0.61481,7,-0.8073,14,0.13247
ENSG00000106351,AGFG2,18,0.44434,11,-0.3414,12,-0.1754,4,-1.7747,11,-0.3951,6,-1.2003,11,-0.2822,20,0.88992
ENSG00000077080,ACTL6B,15,-2.2843,36,-1.0848,68,-0.0674,55,-0.3921,49,-0.5686,44,-0.7105,85,0.29690,115,1.23163
ENSG00000172354,GNB2,116,-0.4662,131,-0.3087,198,0.36659,69,-1.2454,144,-0.1352,97,-0.7487,167,0.09747,208,0.65782
ENSG00000146830,GIGYF1,17,0.12765,7,-1.3681,46,1.78278,9,-0.8719,22,0.47862,8,-1.0365,16,0.05020,15,-0.1459
ENSG00000172336,POP7,23,-1.3633,56,-0.0415,24,-1.3065,53,-0.1117,31,-0.9288,61,0.10144,79,0.52991,75,0.64996
ENSG00000087087,SRRT,35,-0.3373,20,-1.2494,71,0.75599,41,-0.1300,85,1.05504,35,-0.3508,53,0.29205,42,-0.0880
ENSG00000087085,ACHE,7,-1.7094,10,-1.3679,31,0.44726,29,0.33689,12,-0.9963,22,-0.0483,44,1.02050,28,0.46096
ENSG00000227053,AC105446.1,6,-1.6739,30,0.77350,5,-2.0468,15,-0.3922,6,-1.6231,2,-2.9430,18,-0.1020,30,1.07374
ENSG00000106367,AP1S1,42,-1.8274,119,-0.2731,101,-0.4966,53,-1.4829,88,-0.7122,57,-1.3669,145,0.05544,238,1.39525
ENSG00000128564,VGF,29,-2.9999,150,-0.6110,153,-0.5283,180,-0.2848,158,-0.4778,77,-1.5633,428,1.12099,316,0.93101
ENSG00000106400,ZNHIT1,146,0.29376,148,0.35101,87,-0.5154,119,-0.0272,66,-0.9233,97,-0.3494,73,-0.7755,143,0.36692
ENSG00000214253,FIS1,253,0.42073,236,0.34059,133,-0.5881,168,-0.2229,72,-1.5048,279,0.58158,117,-0.7819,209,0.16452
ENSG00000128581,IFT22,39,-0.4633,52,0.00067,52,-0.0238,55,0.06667,31,-0.7814,44,-0.2623,47,-0.1802,64,0.45960
ENSG00000160963,COL26A1,6,-1.4209,16,0.03491,4,-1.8986,6,-1.4298,11,-0.4928,4,-1.9178,15,-0.0837,28,1.45079
ENSG00000233123,LINC01007,2,-2.7374,21,0.36152,5,-1.7897,8,-1.1092,15,-0.1674,0,-7.4873,4,-1.9994,32,1.69677
ENSG00000257923,CUX1,90,1.04152,69,0.67861,38,-0.3212,38,-0.3188,77,0.79470,18,-1.4796,19,-1.3479,37,-0.4951
ENSG00000128563,PRKRIP1,24,-0.0976,18,-0.5966,40,0.74281,30,0.24441,31,0.29956,13,-1.0453,23,-0.1513,27,0.15196
ENSG00000160991,ORAI2,41,-0.3890,55,0.05739,70,0.44795,69,0.43452,69,0.43167,110,1.19526,33,-0.7289,33,-0.9153
ENSG00000160993,ALKBH4,9,-0.9686,16,-0.2054,34,0.98444,10,-0.8927,22,0.28008,22,0.32621,17,-0.1241,18,-0.0219
ENSG00000005075,POLR2J,90,0.55492,96,0.73641,49,-0.4224,38,-0.7755,20,-1.7343,58,-0.1465,48,-0.4416,68,0.12636
ENSG00000285437,POLR2J3,71,0.80486,16,-1.5441,211,2.89279,4,-3.2817,99,1.36348,24,-0.9140,21,-1.1077,14,-2.0106
ENSG00000267368,UPK3BL1,51,0.13123,58,0.38572,73,0.70874,27,-0.8500,39,-0.2964,24,-1.0337,40,-0.2467,48,0.05786
ENSG00000170632,ARMC10,24,-1.2291,45,-0.3127,47,-0.2190,58,0.13220,47,-0.2010,67,0.34246,53,-0.0259,65,0.42894
ENSG00000161048,NAPEPLD,45,-0.8218,48,-0.7951,58,-0.4484,101,0.41329,87,0.18823,90,0.23968,121,0.70747,83,0.15260
ENSG00000105819,PMPCB,53,-0.5254,40,-1.0278,93,0.33243,74,-0.0185,47,-0.7137,89,0.26367,75,-0.0081,98,0.60735
ENSG00000105821,DNAJC2,54,-0.6235,45,-0.9641,95,0.24808,90,0.16132,139,0.86819,88,0.13652,113,0.52387,76,-0.1355
ENSG00000161057,PSMC2,32,-1.3028,51,-0.6459,71,-0.1023,58,-0.4086,47,-0.7089,83,0.14802,123,0.79165,97,0.58628
ENSG00000189056,RELN,19,0.25035,74,3.83965,7,-1.3124,16,0.01348,2,-2.9740,0,-5.9923,0,-8.6937,1,-4.0750
ENSG00000164815,ORC5,9,-1.0551,11,-0.8794,19,0.01619,14,-0.4141,14,-0.4364,11,-0.8712,27,0.54422,28,0.91126
ENSG00000005483,KMT2E,413,0.69807,182,-0.6404,334,0.35227,364,0.49030,668,1.52721,195,-0.4881,203,-0.4281,167,-0.9223
ENSG00000135250,SRPK2,313,-0.5127,314,-0.5535,280,-0.6853,751,0.87986,772,0.92776,540,0.33835,550,0.36791,350,-0.4509
ENSG00000008282,SYPL1,48,1.55356,14,-0.4556,47,1.51504,5,-1.9186,6,-1.7650,58,1.89362,3,-2.5091,7,-1.6419
ENSG00000105835,NAMPT,34,0.10315,26,-0.3583,29,-0.1322,30,-0.0677,26,-0.3053,10,-1.6553,28,-0.1807,43,0.70378
ENSG00000005249,PRKAR2B,29,-2.1420,103,-0.2473,122,0.02881,98,-0.3121,124,0.05252,118,-0.0284,150,0.35994,147,0.47521
ENSG00000164597,COG5,14,-0.6318,14,-0.6816,31,0.57294,15,-0.5471,22,0.07066,25,0.28081,18,-0.2302,25,0.39992
ENSG00000172209,GPR22,8,-3.4237,56,-0.5789,70,-0.1819,128,0.78171,114,0.59298,35,-1.2402,79,-0.0057,100,0.55496
ENSG00000075790,BCAP29,79,-1.2298,102,-0.9130,119,-0.6042,280,0.74077,247,0.53430,119,-0.6089,335,1.04580,184,0.09258
ENSG00000233705,SLC26A4-AS1,21,-1.9384,82,0.08928,58,-0.4539,99,0.38449,57,-0.4751,31,-1.3965,65,-0.2870,110,0.82069
ENSG00000105879,CBLL1,9,-1.0036,17,-0.1730,24,0.41423,15,-0.3740,10,-0.8663,3,-2.4717,17,-0.1189,28,0.95090
ENSG00000091140,DLD,36,-1.2120,71,-0.2236,65,-0.3301,97,0.28189,60,-0.4682,50,-0.7427,112,0.51992,102,0.53751
ENSG00000091136,LAMB1,4,-2.6538,11,-1.4008,55,1.11023,8,-1.7447,42,0.67772,0,-6.9731,45,0.77366,39,0.78429
ENSG00000091129,NRCAM,185,-1.1883,249,-0.7915,453,0.19126,437,0.13183,457,0.20507,467,0.23963,529,0.44049,448,0.24349
ENSG00000135241,PNPLA8,99,0.02511,98,0.01324,56,-0.8477,147,0.66226,137,0.54242,69,-0.5350,111,0.20196,88,-0.2025
ENSG00000177683,THAP5,41,-0.2944,39,-0.4199,67,0.47091,52,0.06147,59,0.25885,47,-0.0851,70,0.54722,46,-0.1672
ENSG00000128590,DNAJB9,18,-1.4000,31,-0.6431,26,-0.8772,47,0.03421,26,-0.8501,39,-0.2730,58,0.36418,69,0.98916
ENSG00000173114,LRRN3,52,-1.0548,59,-0.9125,92,-0.1741,148,0.57819,179,0.89538,193,1.02364,135,0.42508,80,-0.5199
ENSG00000128512,DOCK4,39,-1.1064,60,-0.4794,166,1.19068,26,-1.7134,91,0.20069,51,-0.7078,59,-0.4790,103,0.57369
ENSG00000198839,ZNF277,35,0.57929,22,-0.2017,35,0.56423,24,-0.0394,22,-0.1697,14,-0.8522,4,-2.4761,29,0.37722
ENSG00000006652,IFRD1,15,-1.1757,18,-0.9878,86,1.59742,21,-0.7049,24,-0.4999,17,-1.0443,24,-0.4868,44,0.63803
ENSG00000146802,TMEM168,27,0.83696,6,-1.3809,30,1.04583,14,-0.1393,20,0.35198,19,0.25465,10,-0.6705,14,-0.2302
ENSG00000164603,BMT2,12,-0.8667,14,-0.7018,34,0.64712,18,-0.3334,28,0.35908,21,-0.0846,19,-0.2343,27,0.39085
ENSG00000164604,GPR85,12,-1.1609,25,-0.0022,26,0.05393,17,-0.6074,17,-0.6229,23,-0.1215,24,-0.0976,33,0.65659
ENSG00000214194,SMIM30,57,1.14166,33,0.24610,25,-0.1599,29,0.05810,14,-1.0764,50,0.90284,23,-0.3368,19,-0.7781
ENSG00000128573,FOXP2,13,-0.7377,3,-2.7595,36,0.90880,38,0.98237,22,0.08798,98,2.80252,12,-0.8572,6,-2.2093
ENSG00000198898,CAPZA2,101,-0.8695,173,-0.0407,152,-0.2385,130,-0.4804,145,-0.3131,88,-1.0783,221,0.34825,237,0.67505
ENSG00000004866,ST7,11,-1.1652,17,-0.6025,54,1.28725,29,0.22950,15,-0.7720,10,-1.3641,20,-0.3229,31,0.50076
ENSG00000077063,CTTNBP2,86,1.08890,17,-1.5352,94,1.24738,62,0.55534,84,1.04780,28,-0.7031,34,-0.4125,27,-0.9729
ENSG00000128534,LSM8,30,0.14766,19,-0.5928,33,0.29311,23,-0.2295,23,-0.2569,35,0.38597,21,-0.4221,31,0.28654
ENSG00000184408,KCND2,10,-2.3410,48,0.00041,34,-0.5059,96,1.14291,38,-0.3331,13,-1.9703,40,-0.2871,61,0.58747
ENSG00000071243,ING3,15,-0.6001,18,-0.3548,38,0.84122,38,0.84629,31,0.50046,17,-0.3899,20,-0.1640,18,-0.4074
ENSG00000196937,FAM3C,86,-1.4053,120,-0.9804,137,-0.7159,428,1.10928,184,-0.2630,304,0.53822,170,-0.3836,265,0.45212
ENSG00000106278,PTPRZ1,505,2.00618,233,0.71882,127,-0.3259,153,-0.0394,190,0.30335,103,-0.6429,51,-1.6976,72,-1.4709
ENSG00000008311,AASS,94,2.51866,25,0.19356,72,1.96281,1,-3.8373,12,-0.9258,26,0.21466,1,-3.7646,3,-3.0855
ENSG00000081803,CADPS2,18,-2.0692,51,-0.6104,37,-1.0760,65,-0.2082,63,-0.2461,68,-0.1369,181,1.48285,89,0.40612
ENSG00000128609,NDUFA5,182,-1.1729,477,0.35042,160,-1.3642,527,0.47614,306,-0.3828,460,0.25583,398,0.02748,427,0.19367
ENSG00000106299,WASL,90,-1.0059,133,-0.4538,137,-0.3655,202,0.24115,174,0.00097,176,0.02531,217,0.35654,205,0.37898
ENSG00000170775,GPR37,110,2.70002,0,-5.2006,33,0.49094,2,-3.6562,3,-2.9039,96,2.40040,11,-1.1420,9,-1.7822
ENSG00000048405,ZNF800,49,0.96709,28,0.06982,13,-1.0311,50,0.99541,55,1.17905,24,-0.1682,13,-1.1338,15,-1.0523
ENSG00000004059,ARF5,23,-2.4407,98,-0.3204,43,-1.5255,84,-0.5240,43,-1.5198,51,-1.2757,138,0.23493,211,1.53612
ENSG00000197157,SND1,18,-1.3716,39,-0.2022,34,-0.4264,20,-1.2158,30,-0.5951,70,0.72220,49,0.15578,58,0.63922
ENSG00000128594,LRRC4,22,-1.4642,53,-0.1436,47,-0.3100,94,0.77387,79,0.49693,27,-1.1559,81,0.52676,60,0.06394
ENSG00000106344,RBM28,71,0.57508,38,-0.4509,104,1.20789,82,0.80745,90,0.95988,35,-0.5489,36,-0.5008,26,-1.2556
ENSG00000106348,IMPDH1,12,-1.1359,34,0.47330,16,-0.6988,19,-0.4385,12,-1.1927,21,-0.3464,32,0.34919,33,0.52425
ENSG00000165055,METTL2B,28,0.73335,21,0.31688,17,-0.0728,36,1.15188,20,0.21065,9,-1.0491,9,-0.9520,12,-0.6669
ENSG00000128595,CALU,54,-0.2508,47,-0.4920,104,0.80897,45,-0.5246,82,0.42447,37,-0.8113,51,-0.3372,72,0.30951
ENSG00000128596,CCDC136,44,-1.7054,139,0.04387,55,-1.3772,295,1.28731,206,0.67576,67,-1.0696,154,0.20355,131,-0.0646
ENSG00000128524,ATP6V1F,138,-0.7137,242,0.17754,143,-0.6499,179,-0.3136,57,-2.0240,130,-0.7961,184,-0.2663,327,0.98965
ENSG00000064419,TNPO3,37,-0.3190,19,-1.4473,18,-1.4209,60,0.41831,86,1.02441,48,0.08414,74,0.77452,47,0.06897
ENSG00000158457,TSPAN33,22,0.29147,21,0.26724,11,-0.7234,6,-1.6330,7,-1.3433,7,-1.4780,25,0.47120,25,0.69357
ENSG00000158467,AHCYL2,33,0.50959,39,0.86472,17,-0.4834,18,-0.4232,19,-0.3837,3,-2.9243,16,-0.5783,26,0.16700
ENSG00000240204,SMKR1,3,-2.3924,20,0.44630,17,0.14098,13,-0.2049,13,-0.2797,7,-1.1887,7,-1.1827,21,0.75759
ENSG00000186591,UBE2H,77,0.03695,71,-0.1040,72,-0.0760,122,0.77045,62,-0.3038,68,-0.1590,72,-0.0790,73,-0.0806
ENSG00000128607,KLHDC10,43,-0.3093,50,-0.0959,54,0.01229,47,-0.1780,67,0.36679,58,0.14242,45,-0.2432,55,0.09552
ENSG00000106477,CEP41,26,-0.6949,24,-0.8246,36,-0.1680,57,0.53499,58,0.56041,56,0.50683,46,0.19351,40,-0.0391
ENSG00000106484,MEST,6,-2.8844,29,-0.6670,54,0.37251,41,-0.0489,37,-0.2083,34,-0.3558,75,0.89800,52,0.44953
ENSG00000270953,AC007938.3,10,-1.5998,21,-0.5471,29,0.01380,51,0.92319,70,1.46316,12,-1.3114,51,0.92010,20,-0.6879
ENSG00000286214,AUXG01000058.1,187,-2.0616,458,-0.7791,471,-0.6806,760,0.05948,1650,1.34583,900,0.32781,1421,1.08553,620,-0.3464
ENSG00000231721,LINC-PINT,20,-0.0950,23,0.08868,37,0.83688,17,-0.3931,26,0.26336,7,-1.7365,20,-0.1439,22,0.04810
ENSG00000128585,MKLN1,80,-0.2871,86,-0.1937,143,0.62732,93,-0.0542,151,0.72440,92,-0.0736,88,-0.1410,84,-0.2783
ENSG00000128567,PODXL,26,0.90504,23,0.75333,20,0.48896,8,-0.8596,7,-1.1916,2,-2.5483,10,-0.5502,15,-0.0249
ENSG00000221866,PLXNA4,20,-1.8169,49,-0.5025,52,-0.3946,88,0.43451,132,1.11532,32,-1.1131,143,1.25603,59,-0.2653
ENSG00000106554,CHCHD3,7,-1.9234,26,0.01707,24,-0.1307,46,0.92718,12,-1.1216,17,-0.6124,20,-0.3753,33,0.54912
ENSG00000131558,EXOC4,30,-1.0366,32,-0.9874,97,0.81213,63,0.11070,48,-0.3019,99,0.84967,47,-0.3462,64,0.18691
ENSG00000205060,SLC35B4,22,-1.1575,33,-0.6310,48,0.01731,54,0.18879,67,0.54259,22,-1.1451,83,0.89977,52,0.21290
ENSG00000085662,AKR1B1,42,-1.2158,74,-0.3759,112,0.30094,88,-0.0846,38,-1.3325,48,-1.0112,123,0.45511,128,0.77049
ENSG00000172331,BPGM,13,-1.0217,30,0.29667,42,0.81261,32,0.40893,11,-1.1848,21,-0.2417,28,0.19504,23,-0.1513
ENSG00000122786,CALD1,470,2.26595,46,-1.6411,557,2.63343,68,-0.9680,123,-0.0649,36,-1.9306,59,-1.1872,34,-2.3587
ENSG00000080802,CNOT4,57,0.07298,57,0.08334,60,0.14573,58,0.09809,85,0.70570,39,-0.5032,65,0.26167,44,-0.4338
ENSG00000243317,STMP1,43,0.51010,38,0.34891,26,-0.3062,25,-0.3138,14,-1.1906,62,1.09774,23,-0.4488,26,-0.3475
ENSG00000105887,MTPN,121,-0.9126,210,-0.0785,256,0.24444,99,-1.2178,249,0.20302,287,0.42995,200,-0.1408,250,0.29274
ENSG00000105894,PTN,626,1.20820,723,1.74298,131,-1.2709,283,-0.0917,438,0.60375,112,-1.5020,120,-1.3962,112,-1.8120
ENSG00000157680,DGKI,35,-0.9249,31,-1.1821,86,0.48816,67,0.08587,123,1.08013,123,1.06806,47,-0.4761,55,-0.2947
ENSG00000122779,TRIM24,47,0.30016,27,-0.6413,58,0.61648,80,1.16523,57,0.59019,19,-1.1027,32,-0.3112,31,-0.4736
ENSG00000122778,KIAA1549,11,-2.0995,29,-0.7101,57,0.37067,67,0.62549,82,0.96649,24,-0.9620,41,-0.1606,50,0.24131
ENSG00000157741,UBN2,71,0.62353,33,-0.6130,74,0.70346,53,0.15622,127,1.63377,38,-0.3310,27,-0.8549,29,-0.9528
ENSG00000164898,FMC1,33,-0.2427,54,0.59977,21,-0.9119,63,0.77839,16,-1.3411,55,0.56481,29,-0.4271,34,-0.2322
ENSG00000146963,LUC7L2,170,0.60831,88,-0.4641,146,0.35330,147,0.36921,274,1.42017,78,-0.6257,156,0.45951,63,-1.1867
ENSG00000236279,CLEC2L,21,-1.2560,46,-0.0928,39,-0.3256,41,-0.2505,15,-1.7320,38,-0.3887,119,1.48656,54,0.24577
ENSG00000064393,HIPK2,891,3.18107,105,-0.7375,126,-0.4130,111,-0.6031,136,-0.2887,257,0.72272,43,-2.0113,48,-2.1887
ENSG00000006459,KDM7A,17,-0.1035,17,-0.1012,25,0.53316,35,1.05560,21,0.20019,21,0.19975,27,0.63462,9,-1.2184
ENSG00000157800,SLC37A3,17,-0.5399,8,-1.6519,42,0.89515,19,-0.3457,23,-0.0632,8,-1.6388,20,-0.2343,35,0.94107
ENSG00000133606,MKRN1,35,-0.8812,50,-0.3753,52,-0.2915,31,-1.0510,39,-0.7360,91,0.59633,81,0.41078,80,0.58036
ENSG00000146966,DENND2A,35,1.23229,22,0.51618,24,0.56902,4,-1.8614,15,-0.1155,43,1.59008,1,-3.2038,7,-1.4326
ENSG00000133597,ADCK2,17,-0.9788,15,-1.1814,41,0.38910,7,-2.1791,36,0.18641,24,-0.4478,34,0.09918,48,1.02214
ENSG00000090266,NDUFB2,288,-0.5437,577,0.61902,228,-0.8950,437,0.10503,125,-1.7914,318,-0.3884,366,-0.1713,497,0.44749
ENSG00000157764,BRAF,29,-1.2531,42,-0.7503,134,1.14744,70,0.07399,91,0.51019,49,-0.4789,64,-0.0677,69,0.08373
ENSG00000090263,MRPS33,60,-0.3598,89,0.28509,50,-0.6480,67,-0.1868,53,-0.5498,43,-0.8653,78,0.05088,95,0.51680
ENSG00000261115,TMEM178B,31,-1.5512,74,-0.2490,65,-0.4380,71,-0.2928,120,0.53297,24,-1.8767,103,0.28335,117,0.73308
ENSG00000006530,AGK,5,-2.3844,29,0.04853,27,-0.0929,22,-0.3576,28,-0.0110,9,-1.6776,28,-0.0364,41,0.85502
ENSG00000257093,DENND11,50,0.52167,24,-0.6351,55,0.69889,23,-0.6494,24,-0.5820,75,1.20555,20,-0.8643,33,-0.1613
ENSG00000106028,SSBP1,79,-0.5056,123,0.18970,80,-0.4904,130,0.26059,100,-0.1429,119,0.11857,88,-0.3519,120,0.18681
ENSG00000106123,EPHB6,73,-1.7057,169,-0.4753,233,0.06014,266,0.26682,339,0.66019,270,0.28991,274,0.31596,226,0.00850
ENSG00000197448,GSTK1,38,0.63766,15,-0.8166,24,-0.0862,28,0.15172,31,0.33962,8,-1.7387,20,-0.3518,31,0.45893
ENSG00000159784,FAM131B,36,-0.6766,45,-0.3576,68,0.31746,32,-0.8590,26,-1.1339,135,1.46498,63,0.18417,55,-0.0369
ENSG00000159840,ZYX,36,-0.5450,35,-0.6624,123,1.43215,77,0.63161,35,-0.6113,34,-0.6305,71,0.48694,44,-0.3335
ENSG00000198420,TCAF1,141,-1.5869,231,-0.9127,353,-0.2008,627,0.71928,691,0.88276,301,-0.4468,626,0.71699,403,0.01094
ENSG00000174469,CNTNAP2,31,-2.7264,157,-0.3688,116,-0.7934,384,1.10751,166,-0.2498,71,-1.5307,236,0.30539,255,0.62969
ENSG00000055130,CUL1,30,-1.4346,57,-0.5095,83,0.10314,82,0.08225,57,-0.4811,74,-0.0731,94,0.29802,99,0.57160
ENSG00000155660,PDIA4,32,0.20365,19,-0.5978,47,0.84817,15,-0.9058,13,-1.1145,34,0.28759,42,0.64145,28,0.02516
ENSG00000197024,ZNF398,13,-0.2631,9,-0.9407,9,-0.7583,16,0.08857,21,0.44717,11,-0.4679,11,-0.5163,22,0.79403
ENSG00000196453,ZNF777,17,-0.0511,15,-0.2958,24,0.47816,10,-0.8533,23,0.40911,15,-0.2434,7,-1.2737,22,0.43704
ENSG00000181220,ZNF746,3,-2.2757,15,-0.2344,40,1.40223,6,-1.5496,11,-0.6566,4,-2.1012,19,0.20394,22,0.66589
ENSG00000171130,ATP6V0E2,205,-0.1898,232,0.00671,205,-0.1898,202,-0.2139,110,-1.1343,330,0.56933,222,-0.0668,260,0.25620
ENSG00000106538,RARRES2,55,1.63618,33,0.83485,3,-2.7375,13,-0.6280,10,-1.1245,40,1.07418,8,-1.4480,13,-0.8700
ENSG00000214022,REPIN1,36,0.27580,38,0.40394,58,1.07009,34,0.18877,17,-0.8244,25,-0.2963,24,-0.3155,22,-0.5726
ENSG00000284691,AC073111.4,7,-0.9990,10,-0.6672,14,-0.0166,24,0.75177,6,-1.3473,30,1.13740,21,0.56806,14,-0.1576
ENSG00000055118,KCNH2,10,-1.1391,18,-0.2357,29,0.51915,45,1.24775,4,-2.1911,15,-0.5199,9,-1.2818,25,0.45802
ENSG00000197150,ABCB8,28,0.18237,25,-0.0221,29,0.22970,20,-0.3110,23,-0.1541,24,-0.0272,20,-0.3583,26,0.13024
ENSG00000164885,CDK5,28,-1.8932,84,-0.2887,73,-0.4775,87,-0.2125,35,-1.5715,65,-0.6472,142,0.57012,149,0.98807
ENSG00000164896,FASTK,49,0.17217,58,0.47534,58,0.42431,32,-0.5131,22,-1.0715,34,-0.4060,40,-0.1501,45,0.04002
ENSG00000164897,TMUB1,20,0.21058,28,0.81290,22,0.36213,9,-0.9975,5,-1.9396,4,-2.0657,14,-0.3321,20,0.32362
ENSG00000133612,AGAP3,191,0.13313,238,0.54548,189,0.11312,109,-0.7276,117,-0.6284,186,0.09477,109,-0.7351,182,0.08156
ENSG00000033050,ABCF2,23,-1.1602,39,-0.4403,41,-0.3274,64,0.36231,37,-0.4856,37,-0.4642,84,0.81806,61,0.41112
ENSG00000033100,CHPF2,5,-1.9935,11,-1.0247,20,-0.0746,10,-1.1300,14,-0.5395,38,0.96956,22,0.13332,29,0.81614
ENSG00000082014,SMARCD3,110,0.14232,102,0.03331,110,0.14132,118,0.25565,72,-0.5121,209,1.20327,57,-0.8701,81,-0.4387
ENSG00000013374,NUB1,84,0.17531,55,-0.5279,62,-0.2836,174,1.38807,101,0.46955,36,-1.1040,99,0.44769,59,-0.5037
ENSG00000106615,RHEB,85,-1.2202,207,0.14968,132,-0.5577,193,0.02636,74,-1.4312,161,-0.2532,238,0.36075,245,0.59306
ENSG00000106617,PRKAG2,48,-0.6292,50,-0.6262,118,0.78694,43,-0.7770,46,-0.7038,72,-0.0038,122,0.84251,80,0.21763
ENSG00000239911,PRKAG2-AS1,17,-1.6663,59,0.22328,30,-0.8433,55,0.08211,14,-1.9412,67,0.40184,31,-0.7979,73,0.80824
ENSG00000178234,GALNT11,33,-1.2099,52,-0.5793,62,-0.2631,74,-0.0061,83,0.17547,81,0.13838,90,0.31221,90,0.44633
ENSG00000055609,KMT2C,256,1.09094,82,-0.7889,268,1.16723,133,0.01486,329,1.53271,69,-0.9923,84,-0.6989,69,-1.2333
ENSG00000133627,ACTR3B,24,-1.6837,58,-0.4131,114,0.67797,40,-0.9614,65,-0.2064,70,-0.0953,57,-0.4145,102,0.73968
ENSG00000130226,DPP6,91,-1.3784,162,-0.5511,240,0.10559,182,-0.3238,237,0.08672,67,-1.8346,232,0.05205,330,0.94386
ENSG00000220575,HTR5A-AS1,2,-3.4768,20,-0.0140,22,0.10473,8,-1.4450,21,0.00907,22,0.09433,19,-0.1455,28,0.75122
ENSG00000157219,HTR5A,1,-3.8110,21,-0.1518,24,0.05888,20,-0.2420,12,-1.0047,21,-0.1594,42,0.92799,30,0.51687
ENSG00000186480,INSIG1,100,0.10148,70,-0.4838,126,0.47649,77,-0.3055,79,-0.2535,105,0.18723,110,0.26314,96,0.05709
ENSG00000184863,RBM33,41,0.30615,23,-0.6231,76,1.31778,50,0.61647,53,0.69823,25,-0.4564,16,-1.1560,25,-0.6074
ENSG00000105983,LMBR1,16,-1.5625,40,-0.1880,45,0.00343,51,0.20817,27,-0.7534,34,-0.4015,48,0.11876,59,0.63363
ENSG00000146909,NOM1,13,-0.6122,17,-0.2196,24,0.36145,32,0.80125,29,0.64373,8,-1.2809,29,0.63055,16,-0.4192
ENSG00000009335,UBE3C,24,-0.9245,28,-0.7116,54,0.32859,33,-0.4528,33,-0.4239,41,-0.1188,71,0.76619,53,0.45151
ENSG00000105993,DNAJB6,140,-0.9823,215,-0.3622,205,-0.4052,286,0.10982,251,-0.0933,330,0.33812,284,0.10040,318,0.39932
ENSG00000155093,PTPRN2,63,-1.4112,146,-0.1456,131,-0.2946,195,0.32989,76,-1.1181,204,0.40287,120,-0.4335,206,0.60352
ENSG00000117868,ESYT2,20,-1.2018,35,-0.4033,97,1.24945,39,-0.2168,46,0.02604,40,-0.1636,48,0.09106,45,-0.0068
ENSG00000126870,WDR60,160,0.47368,112,-0.1009,156,0.43511,136,0.20928,233,1.10013,50,-1.3152,173,0.60367,73,-0.9424
ENSG00000147364,FBXO25,45,-0.0898,37,-0.4156,46,-0.0753,59,0.31986,60,0.37083,40,-0.2915,57,0.26576,48,0.02191
ENSG00000180190,TDRP,11,-0.6684,14,-0.3417,38,1.34809,11,-0.6554,9,-0.9775,6,-1.5827,29,0.89986,18,0.09724
ENSG00000104714,ERICH1,36,-0.2511,45,0.13174,36,-0.2181,24,-0.8320,65,0.70544,35,-0.2835,59,0.54486,39,-0.1373
ENSG00000198010,DLGAP2,10,-2.5532,51,-0.2074,96,0.82051,58,0.01937,120,1.20039,18,-1.7638,46,-0.3484,60,0.09981
ENSG00000182372,CLN8,40,1.27973,14,-0.4211,41,1.33061,11,-0.6993,19,0.10497,21,0.26961,18,0.03034,9,-1.2138
ENSG00000253982,AC100810.1,56,1.22046,46,1.03322,21,-0.3374,13,-1.0539,9,-1.6320,46,0.87590,7,-2.0181,18,-0.7248
ENSG00000104728,ARHGEF10,125,2.61150,20,-0.5787,81,1.71748,12,-1.2746,31,0.09510,13,-1.2027,6,-2.2740,9,-1.9664
ENSG00000176595,KBTBD11,90,-0.4232,139,0.29248,117,-0.0115,79,-0.6073,79,-0.6212,83,-0.5356,77,-0.6592,152,0.60201
ENSG00000036448,MYOM2,7,-2.0749,36,0.36578,53,0.94154,5,-2.4780,16,-0.9375,14,-1.0567,25,-0.2347,40,0.71264
ENSG00000183117,CSMD1,3,-3.1543,15,-1.1712,93,1.86115,11,-1.4870,42,0.49570,19,-0.7394,21,-0.5833,38,0.45209
ENSG00000147316,MCPH1,21,0.14064,16,-0.3117,36,1.06489,36,1.06676,27,0.56477,7,-1.3957,14,-0.4456,13,-0.6957
ENSG00000155189,AGPAT5,75,0.45835,58,0.04684,51,-0.1461,41,-0.5075,63,0.16679,53,-0.1022,74,0.43964,51,-0.2136
ENSG00000275342,PRAG1,7,-1.4074,22,0.35561,8,-1.2807,2,-2.8012,28,0.66998,0,-8.0772,24,0.42646,26,0.87636
ENSG00000147324,MFHAS1,40,0.21951,46,0.46087,30,-0.2664,41,0.23694,44,0.36075,27,-0.4091,22,-0.7031,32,-0.2230
ENSG00000173273,TNKS,36,-0.2621,34,-0.3675,62,0.58443,29,-0.5701,43,0.01988,22,-0.9766,55,0.39742,49,0.30704
