Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000066697,MSANTD3,19,-0.4341,40,0.88374,24,-0.0356,20,-0.4143
ENSG00000241697,TMEFF1,50,-1.3279,73,-0.7273,186,1.12591,108,-0.0839
ENSG00000148123,PLPPR1,21,0.69222,10,-0.5469,20,0.66203,9,-0.9246
ENSG00000136897,MRPL50,15,-0.9926,21,-0.4972,30,0.17637,36,0.61015
ENSG00000136870,ZNF189,19,-1.1035,38,0.03047,36,-0.1012,48,0.58920
ENSG00000165152,TMEM246,59,-0.9541,92,-0.2135,111,0.11700,129,0.50133
ENSG00000155827,RNF20,75,-0.2102,128,0.78310,76,-0.1874,73,-0.3166
ENSG00000198785,GRIN3A,6,-2.4656,15,-1.0767,73,2.61820,13,-1.4923
ENSG00000136824,SMC2,35,-0.8957,118,1.31021,59,-0.0248,44,-0.6370
ENSG00000136783,NIPSNAP3A,14,-0.9233,13,-1.0922,42,1.08107,25,-0.0331
ENSG00000165028,NIPSNAP3B,5,-1.3103,11,-0.2754,18,0.72259,13,0.10344
ENSG00000070214,SLC44A1,75,-0.2429,123,0.64360,109,0.47445,58,-0.8425
ENSG00000106701,FSD1L,26,-1.1265,62,0.32231,64,0.40704,51,-0.0347
ENSG00000106692,FKTN,13,-0.7273,33,0.85482,20,-0.0377,19,-0.2312
ENSG00000148143,ZNF462,37,0.44655,57,1.29224,18,-0.9031,20,-0.7923
ENSG00000119318,RAD23B,81,-0.9752,144,-0.0131,136,-0.1191,184,0.58369
ENSG00000070061,ELP1,19,-1.0472,39,0.15332,29,-0.3882,48,0.70365
ENSG00000119328,ABITRAM,10,-0.3245,7,-0.9198,12,-0.0552,17,0.68598
ENSG00000119326,CTNNAL1,8,-1.0074,34,1.60202,8,-1.1612,15,-0.0602
ENSG00000106771,TMEM245,131,-0.5129,182,0.05279,184,0.07299,192,0.19255
ENSG00000260230,FRRS1L,156,-0.5846,217,-0.0262,191,-0.2757,276,0.54877
ENSG00000095203,EPB41L4B,47,0.28783,34,-0.2659,33,-0.3752,44,0.26041
ENSG00000070159,PTPN3,6,-1.8200,21,0.06262,27,0.52176,23,0.23713
ENSG00000157654,PALM2-AKAP2,76,-0.7025,178,0.81558,133,0.29810,89,-0.5329
ENSG00000136810,TXN,150,-0.1589,85,-1.1032,138,-0.3324,231,0.86959
ENSG00000198121,LPAR1,42,0.28756,35,-0.0166,56,1.02048,17,-1.4349
ENSG00000136813,ECPAS,80,-0.7780,153,0.34338,114,-0.1995,146,0.33679
ENSG00000173258,ZNF483,201,-0.7100,293,-0.0736,354,0.29816,328,0.16491
ENSG00000106853,PTGR1,14,-0.6069,15,-0.4478,12,-0.8735,31,1.17094
ENSG00000059769,DNAJC25,9,-0.7513,21,0.68555,14,-0.0785,14,-0.0351
ENSG00000242616,GNG10,73,0.25769,30,-1.2146,61,-0.0681,76,0.45498
ENSG00000148154,UGCG,24,-1.3425,61,0.16617,62,0.21029,64,0.32553
ENSG00000119314,PTBP3,25,-0.0124,33,0.51591,21,-0.3182,24,-0.1041
ENSG00000119471,HSDL2,53,0.71788,33,-0.1087,27,-0.4927,34,-0.0791
ENSG00000165185,KIAA1958,14,0.60318,19,1.19517,6,-0.7780,6,-0.9281
ENSG00000148153,INIP,33,-0.2709,49,0.43685,37,-0.0771,37,-0.0795
ENSG00000148158,SNX30,26,-0.3596,28,-0.2339,41,0.49741,31,-0.1028
ENSG00000285447,ZNF883,11,-0.0531,16,0.60073,7,-0.8796,13,0.23580
ENSG00000136866,ZFP37,7,-0.6208,20,1.25858,9,-0.2618,8,-0.4958
ENSG00000119321,FKBP15,17,-0.2217,32,0.88608,18,-0.2330,17,-0.3678
ENSG00000136868,SLC31A1,19,0.13711,21,0.32158,17,-0.0911,16,-0.2412
ENSG00000176386,CDC26,23,0.39791,12,-0.7645,21,0.26516,18,-0.1036
ENSG00000136875,PRPF4,15,-0.5718,32,0.68543,17,-0.5004,24,0.20506
ENSG00000119431,HDHD3,8,-0.4453,8,-0.4647,5,-1.1534,17,1.25373
ENSG00000148218,ALAD,39,0.06029,41,0.14899,34,-0.2418,39,0.06068
ENSG00000148229,POLE3,46,-0.6114,77,0.26961,74,0.22493,65,-0.0414
ENSG00000138835,RGS3,13,0.45629,8,-0.3657,8,-0.4094,11,0.21689
ENSG00000136888,ATP6V1G1,76,-0.7288,95,-0.3478,119,0.03886,146,0.54700
ENSG00000157693,TMEM268,53,-0.2518,53,-0.2430,66,0.14751,66,0.16913
ENSG00000148219,ASTN2,20,-0.8409,21,-0.7631,50,0.86809,34,0.02409
ENSG00000119401,TRIM32,6,-1.4454,12,-0.4030,21,0.68551,17,0.24926
ENSG00000136869,TLR4,30,1.21060,22,0.55027,3,-2.7439,16,-0.0112
ENSG00000078725,BRINP1,66,-0.8298,110,0.02827,89,-0.3648,142,0.68371
ENSG00000136861,CDK5RAP2,50,0.81462,62,1.25269,22,-0.7315,17,-1.2982
ENSG00000106780,MEGF9,74,-0.3263,97,0.13716,76,-0.3112,104,0.34743
ENSG00000119402,FBXW2,25,-0.4549,30,-0.1399,26,-0.3992,42,0.64144
ENSG00000095261,PSMD5,14,-0.5309,15,-0.4357,25,0.47748,21,0.11677
ENSG00000119397,CNTRL,26,0.51230,46,1.68571,13,-0.6973,8,-1.6434
ENSG00000119396,RAB14,104,-0.6141,135,-0.1823,143,-0.0902,185,0.51179
ENSG00000148180,GSN,114,1.61336,40,-0.4045,25,-1.2573,44,-0.3072
ENSG00000148175,STOM,100,1.84417,18,-1.2941,16,-1.6528,41,0.01829
ENSG00000136848,DAB2IP,54,0.64756,26,-0.6415,44,0.30136,31,-0.4079
ENSG00000261534,AL596244.1,13,0.34091,8,-0.4316,12,0.21205,10,-0.1748
ENSG00000119421,NDUFA8,115,-0.2511,75,-0.9633,110,-0.3636,189,0.89206
ENSG00000106852,LHX6,12,-1.0020,18,-0.4158,39,1.19305,18,-0.4444
ENSG00000119446,RBM18,32,-0.2627,38,0.02613,39,0.10670,38,0.04915
ENSG00000056586,RC3H2,38,-0.7292,53,-0.1778,58,-0.0066,72,0.49331
ENSG00000186130,ZBTB6,9,-0.1271,10,0.04155,8,-0.3782,12,0.34687
ENSG00000011454,RABGAP1,96,-0.6943,256,1.07751,139,-0.0951,120,-0.4139
ENSG00000236901,MIR600HG,7,-1.3962,14,-0.3142,24,0.72878,18,0.14530
ENSG00000165209,STRBP,100,-1.1279,359,1.15125,207,0.09425,158,-0.4748
ENSG00000148204,CRB2,19,1.10786,8,-0.3814,2,-2.3176,13,0.57870
ENSG00000119522,DENND1A,36,0.43121,32,0.18611,21,-0.5810,29,0.02223
ENSG00000106689,LHX2,154,0.63147,98,-0.1885,49,-1.4268,138,0.56630
ENSG00000119408,NEK6,24,0.53560,20,0.20719,10,-1.0651,20,0.22368
ENSG00000136930,PSMB7,97,-0.5957,82,-0.8712,137,-0.0153,188,0.76621
ENSG00000136942,RPL35,824,0.79371,258,-1.2177,515,-0.0876,554,0.06330
ENSG00000136950,ARPC5L,61,-1.0542,98,-0.2637,108,-0.1221,155,0.75479
ENSG00000136935,GOLGA1,17,-0.1435,31,0.96383,17,-0.1215,14,-0.5998
ENSG00000173611,SCAI,45,-1.1902,103,0.19930,103,0.24280,101,0.22615
ENSG00000119414,PPP6C,46,-0.3466,46,-0.3649,51,-0.2126,72,0.57363
ENSG00000136933,RABEPK,20,-0.5912,19,-0.6669,30,0.10402,36,0.58426
ENSG00000044574,HSPA5,98,-0.6506,177,0.37598,97,-0.7291,185,0.62060
ENSG00000165219,GAPVD1,28,-0.7939,63,0.56549,33,-0.6180,56,0.47442
ENSG00000119487,MAPKAP1,60,0.09409,61,0.12228,58,0.01433,53,-0.1572
ENSG00000196814,MVB12B,23,0.20280,15,-0.4790,23,0.19628,20,-0.0334
ENSG00000169155,ZBTB43,29,-0.3598,55,0.77808,28,-0.4879,36,0.01152
ENSG00000177125,ZBTB34,13,0.40080,5,-0.9773,11,0.24049,10,0.00679
ENSG00000136828,RALGPS1,27,-0.0900,36,0.43772,30,0.08532,24,-0.3381
ENSG00000136895,GARNL3,18,-0.5589,31,0.38595,17,-0.7417,32,0.58019
ENSG00000136856,SLC2A8,19,0.22526,8,-1.0857,16,-0.0344,20,0.40661
ENSG00000197958,RPL12,452,1.06370,148,-0.9379,215,-0.3569,251,-0.0705
ENSG00000148356,LRSAM1,16,-1.0305,37,0.43064,34,0.30758,29,-0.0578
ENSG00000136854,STXBP1,302,-1.2517,615,-0.0789,764,0.35201,738,0.32463
ENSG00000187024,PTRH1,12,-0.0035,4,-1.5713,13,0.21026,14,0.49690
ENSG00000095370,SH2D3C,8,-0.6815,9,-0.6225,17,0.58945,14,0.17087
ENSG00000136807,CDK9,34,-0.2583,29,-0.5344,33,-0.3281,52,0.69359
ENSG00000106992,AK1,98,0.52874,45,-0.8284,60,-0.3788,85,0.35460
ENSG00000160408,ST6GALNAC6,207,1.32835,72,-0.6373,81,-0.4869,88,-0.3758
ENSG00000136908,DPM2,24,0.23990,15,-0.5704,15,-0.6196,27,0.60954
ENSG00000167106,FAM102A,74,0.83619,40,-0.2924,30,-0.8621,51,0.17025
ENSG00000148339,SLC25A25,19,-0.7333,32,0.15205,27,-0.1265,35,0.39123
ENSG00000148334,PTGES2,69,-0.0220,44,-0.7766,73,0.09092,81,0.34299
ENSG00000171159,C9orf16,239,0.32960,79,-1.5176,205,0.05187,236,0.39932
ENSG00000148337,CIZ1,38,-0.2095,38,-0.2481,44,0.02462,48,0.25271
ENSG00000106976,DNM1,246,-1.2612,532,0.01383,598,0.25260,614,0.36010
ENSG00000167110,GOLGA2,67,-0.6564,160,0.90289,92,-0.1373,89,-0.2232
ENSG00000175854,SWI5,16,0.24615,7,-1.0574,10,-0.6342,20,0.80937
ENSG00000167112,TRUB2,42,-0.5762,61,0.05733,48,-0.4173,76,0.59483
ENSG00000167113,COQ4,29,-0.4547,29,-0.4221,30,-0.4064,51,0.79406
ENSG00000167114,SLC27A4,29,-0.4680,31,-0.3924,45,0.29055,43,0.23656
ENSG00000167118,URM1,20,-0.3397,25,0.00010,28,0.23255,25,-0.0042
ENSG00000207955,AL359091.1,8,-1.2108,12,-0.5579,40,2.23156,6,-1.7709
ENSG00000167123,CERCAM,11,-0.8121,17,-0.1074,39,1.83474,7,-1.7591
ENSG00000136811,ODF2,5,-1.3191,16,0.72583,10,-0.1518,12,0.20502
ENSG00000119392,GLE1,9,-0.5735,13,-0.0686,10,-0.6113,19,0.79661
ENSG00000197694,SPTAN1,387,-0.2252,511,0.26728,372,-0.3241,483,0.21490
ENSG00000119333,WDR34,16,0.21771,7,-1.0141,15,0.14764,15,0.23461
ENSG00000119335,SET,304,-0.1821,382,0.22318,372,0.19857,305,-0.2183
ENSG00000160445,ZER1,59,-0.4594,65,-0.3027,88,0.25788,85,0.21417
ENSG00000107021,TBC1D13,35,0.27933,20,-0.7083,41,0.63391,25,-0.4149
ENSG00000167136,ENDOG,25,-0.4803,18,-1.0522,34,0.03108,45,0.74266
ENSG00000198917,SPOUT1,16,0.09172,17,0.26966,11,-0.5083,16,0.15357
ENSG00000171097,KYAT1,5,-1.2463,7,-0.6279,7,-0.6448,17,1.36346
ENSG00000136802,LRRC8A,88,0.61215,56,-0.1981,45,-0.6238,67,0.15263
ENSG00000148341,SH3GLB2,168,0.55681,65,-1.0732,104,-0.3446,147,0.40155
ENSG00000148343,MIGA2,14,-0.7723,16,-0.5525,27,0.41311,26,0.34323
ENSG00000167130,DOLPP1,6,-0.9364,15,0.44260,11,-0.1285,13,0.27385
ENSG00000095321,CRAT,27,0.38056,19,-0.2020,18,-0.3519,23,0.14142
ENSG00000119383,PTPA,120,-0.0270,92,-0.4789,135,0.20563,128,0.11054
ENSG00000188483,IER5L,22,-0.4915,22,-0.4613,28,-0.0850,37,0.59547
ENSG00000204054,LINC00963,20,0.81796,18,0.67844,8,-0.8393,10,-0.5345
ENSG00000148335,NTMT1,14,-0.7332,14,-0.6744,19,-0.2849,31,0.94896
ENSG00000148331,ASB6,14,-0.9462,20,-0.3877,28,0.25166,31,0.47547
ENSG00000136816,TOR1B,11,0.01615,9,-0.3323,13,0.33876,10,-0.1188
ENSG00000136827,TOR1A,13,-1.1647,23,-0.2700,28,0.01716,36,0.68673
ENSG00000136819,C9orf78,77,-0.5811,125,0.24224,96,-0.2454,126,0.35483
ENSG00000136878,USP20,26,0.19856,21,-0.1948,28,0.36370,20,-0.3554
ENSG00000187239,FNBP1,82,0.32619,102,0.75700,57,-0.3512,53,-0.5416
ENSG00000148358,GPR107,33,0.07149,31,-0.0591,28,-0.2420,34,0.18712
ENSG00000107130,NCS1,308,1.00959,146,-0.3684,139,-0.5030,167,-0.1831
ENSG00000130707,ASS1,35,0.17310,15,-1.2022,19,-0.9618,49,1.09762
ENSG00000107164,FUBP3,29,-0.0783,38,0.40287,28,-0.1380,29,-0.1184
ENSG00000130713,EXOSC2,12,-0.4626,14,-0.2222,12,-0.5782,23,0.80948
ENSG00000097007,ABL1,25,0.79685,17,0.09391,16,-0.0351,11,-0.6879
ENSG00000126878,AIF1L,52,1.49314,15,-0.8442,35,0.79042,7,-2.1854
ENSG00000126883,NUP214,15,-0.1536,22,0.49531,10,-0.9076,19,0.39111
ENSG00000160539,PLPP7,12,-0.5406,9,-1.0316,18,0.05598,23,0.74354
ENSG00000130723,PRRC2B,151,-0.1119,214,0.52417,152,-0.1144,146,-0.2144
ENSG00000130714,POMT1,14,-0.8426,18,-0.4357,27,0.34229,27,0.37963
ENSG00000130717,UCK1,20,-0.2904,13,-1.0211,30,0.43984,27,0.28455
ENSG00000107263,RAPGEF1,57,0.58226,39,-0.1168,41,-0.0450,36,-0.3220
ENSG00000160563,MED27,15,-0.4537,14,-0.6082,22,0.19370,24,0.41847
ENSG00000196358,NTNG2,26,-0.0495,29,0.13291,41,0.86080,16,-1.0003
ENSG00000107290,SETX,51,-0.6699,154,1.36930,61,-0.4163,62,-0.4608
ENSG00000125482,TTF1,29,-0.5289,59,0.76779,31,-0.4241,40,0.06176
ENSG00000125484,GTF3C4,24,-0.3996,34,0.23829,30,0.02664,31,0.05024
ENSG00000165698,SPACA9,16,0.08411,9,-0.8639,12,-0.4088,20,0.69353
ENSG00000165699,TSC1,40,-1.0205,135,1.13442,67,-0.2066,67,-0.2266
ENSG00000148308,GTF3C5,20,0.11111,15,-0.4195,18,-0.0821,21,0.23672
ENSG00000160271,RALGDS,53,0.27594,46,0.01957,38,-0.3449,47,0.07769
ENSG00000148296,SURF6,32,-0.8044,72,0.60756,50,-0.0806,53,0.05428
ENSG00000148297,MED22,13,-0.2665,12,-0.3774,17,0.23917,16,0.16919
ENSG00000148303,RPL7A,521,0.44787,203,-1.1535,410,0.01097,451,0.23637
ENSG00000148290,SURF1,85,0.68605,32,-1.0170,55,-0.1045,61,0.09559
ENSG00000148291,SURF2,21,-0.0490,11,-1.1250,23,0.15043,26,0.44082
ENSG00000148248,SURF4,44,-0.3358,49,-0.1574,49,-0.1907,65,0.44091
ENSG00000148300,REXO4,26,-0.1250,44,0.82363,24,-0.2850,24,-0.3261
ENSG00000160326,SLC2A6,16,-1.1539,33,-0.0067,40,0.41547,36,0.19032
ENSG00000235106,BRD3OS,49,0.26336,29,-0.6199,39,-0.1115,47,0.25505
ENSG00000169925,BRD3,50,-0.1463,84,0.79723,53,-0.0446,43,-0.5015
ENSG00000196363,WDR5,16,-0.2450,11,-0.8726,22,0.31156,21,0.31963
ENSG00000186350,RXRA,52,0.90984,31,-0.0378,25,-0.4541,27,-0.3294
ENSG00000130558,OLFM1,1121,-0.1468,1000,-0.3418,1029,-0.3258,1520,0.53742
ENSG00000196422,PPP1R26,26,0.18793,20,-0.2636,24,0.03909,24,0.00019
ENSG00000122140,MRPS2,21,-0.6083,26,-0.2614,30,-0.0056,36,0.48537
ENSG00000165643,SOHLH1,7,-0.8217,7,-0.7527,22,1.46165,8,-0.6738
ENSG00000107147,KCNT1,26,-0.9041,59,0.49387,32,-0.6449,57,0.58808
ENSG00000130559,CAMSAP1,40,-0.5499,52,-0.1126,45,-0.4045,74,0.67434
ENSG00000130560,UBAC1,50,-0.0851,48,-0.1555,41,-0.4488,64,0.48836
ENSG00000148411,NACC2,111,0.88780,87,0.40834,35,-1.2028,65,-0.1445
ENSG00000238227,TMEM250,35,-0.0149,24,-0.6393,34,-0.0966,42,0.43138
ENSG00000165661,QSOX2,6,-1.0402,12,-0.0235,11,-0.2080,16,0.68030
ENSG00000160360,GPSM1,24,-0.1128,23,-0.1744,32,0.43978,23,-0.2283
ENSG00000165684,SNAPC4,5,-1.5548,20,0.65784,15,0.21410,14,0.02068
ENSG00000165688,PMPCA,28,-0.7336,35,-0.3631,45,0.12016,53,0.49004
ENSG00000148384,INPP5E,10,-0.8383,14,-0.2101,22,0.58373,16,0.03031
ENSG00000148396,SEC16A,34,-0.4960,45,-0.0351,46,0.01592,52,0.28661
ENSG00000148400,NOTCH1,24,1.67152,10,-0.1228,4,-1.4636,8,-0.4403
ENSG00000172889,EGFL7,54,-0.4830,45,-0.7953,96,0.58935,77,0.15353
ENSG00000165716,DIPK1B,34,-0.5786,36,-0.4927,48,0.01244,60,0.57400
ENSG00000233016,SNHG7,11,-0.5405,12,-0.3602,18,0.44917,15,0.10893
ENSG00000244187,TMEM141,38,0.03444,12,-1.8309,44,0.32214,45,0.43970
ENSG00000196642,RABL6,206,0.83591,122,-0.1381,133,0.02278,99,-0.6121
ENSG00000232434,AJM1,40,0.79520,23,-0.2337,21,-0.3531,24,-0.1766
ENSG00000054148,PHPT1,136,0.52359,41,-1.4735,67,-0.7758,142,0.83121
ENSG00000107223,EDF1,221,-0.2382,132,-1.0903,233,-0.1653,347,0.78642
ENSG00000159069,FBXW5,108,0.66984,57,-0.4848,73,-0.0480,69,-0.1779
ENSG00000107317,PTGDS,1183,1.29997,292,-1.2168,367,-0.9258,659,0.18765
ENSG00000148362,PAXX,43,0.53719,14,-1.2919,31,-0.0472,36,0.26242
ENSG00000107331,ABCA2,78,0.22523,44,-0.7539,76,0.20125,71,0.07721
ENSG00000107281,NPDC1,123,-0.2760,93,-0.7466,161,0.22036,168,0.36497
ENSG00000177239,MAN1B1,25,-0.7507,37,-0.0767,32,-0.3519,52,0.70463
ENSG00000176978,DPP7,58,0.00343,51,-0.2389,53,-0.1686,66,0.27745
ENSG00000176884,GRIN1,165,-0.5331,220,-0.0513,236,0.08297,253,0.25844
ENSG00000176101,SSNA1,45,0.30508,18,-1.1912,41,0.11313,43,0.26644
ENSG00000176058,TPRN,17,-0.1747,17,-0.1430,24,0.52103,16,-0.2925
ENSG00000187713,TMEM203,26,-0.7031,25,-0.7365,31,-0.4508,59,1.07900
ENSG00000212864,RNF208,90,0.38622,44,-0.8556,79,0.16417,74,0.03758
ENSG00000188229,TUBB4B,119,-1.1920,162,-0.6943,237,-0.0539,353,0.95313
ENSG00000188986,NELFB,59,0.29867,39,-0.4238,63,0.48994,41,-0.4270
ENSG00000198435,NRARP,21,1.15170,8,-0.5776,4,-1.6194,14,0.40714
ENSG00000165802,NSMF,406,1.57664,106,-0.9301,132,-0.6324,153,-0.4002
ENSG00000182154,MRPL41,127,0.33645,50,-1.2193,101,-0.0878,126,0.41808
ENSG00000148399,DPH7,8,-0.8179,14,0.11069,11,-0.4009,18,0.65346
ENSG00000165724,ZMYND19,9,-0.8139,15,-0.1087,13,-0.2749,21,0.69368
ENSG00000197070,ARRDC1,10,0.14772,8,-0.3168,9,0.02065,10,0.07334
ENSG00000181090,EHMT1,30,0.06821,52,1.14163,19,-0.7069,23,-0.4479
ENSG00000148408,CACNA1B,33,-0.9635,68,0.27409,55,-0.1184,69,0.39575
ENSG00000015171,ZMYND11,158,0.10806,197,0.51123,141,-0.1090,126,-0.3589
ENSG00000151240,DIP2C,37,-0.7949,79,0.50792,61,0.05641,60,0.01339
ENSG00000107929,LARP4B,39,-0.5629,65,0.30331,64,0.32474,50,-0.1853
ENSG00000107937,GTPBP4,32,-0.8080,74,0.66573,51,-0.0239,50,-0.0398
ENSG00000067064,IDI1,121,-0.2193,113,-0.3255,127,-0.1544,165,0.44229
ENSG00000047056,WDR37,26,-0.3206,24,-0.4471,42,0.60424,30,-0.1130
ENSG00000185736,ADARB2,31,1.19379,19,0.24059,8,-1.1778,14,-0.3278
ENSG00000067057,PFKP,82,-1.6116,166,-0.4771,278,0.48987,272,0.51544
ENSG00000107959,PITRM1,42,-0.6087,40,-0.7000,58,-0.1075,83,0.77437
ENSG00000226762,LINC02668,5,-1.0825,7,-0.7117,10,-0.1014,16,0.96074
ENSG00000067082,KLF6,49,0.01371,69,0.64783,56,0.28912,32,-0.8219
ENSG00000187134,AKR1C1,5,-1.2750,9,-0.5040,9,-0.5870,19,1.27694
ENSG00000173848,NET1,31,0.46775,27,0.21165,24,0.03790,18,-0.5389
ENSG00000196372,ASB13,13,-0.9867,22,-0.1036,20,-0.3372,33,0.80102
ENSG00000108021,TASOR2,43,-0.2961,97,1.24989,38,-0.5300,41,-0.4507
ENSG00000057608,GDI2,89,-0.5928,111,-0.2333,121,-0.1003,158,0.53798
ENSG00000134452,FBH1,28,0.00509,27,-0.1058,30,0.10872,28,-0.0316
ENSG00000134453,RBM17,88,-0.0851,142,0.79268,83,-0.2197,78,-0.3790
ENSG00000170525,PFKFB3,49,0.32137,33,-0.3507,36,-0.2247,44,0.17011
ENSG00000198879,SFMBT2,11,-0.2344,21,1.02942,8,-0.7436,12,-0.1106
ENSG00000123243,ITIH5,39,1.71845,15,-0.1460,9,-1.0213,11,-0.7437
ENSG00000151657,KIN,14,-0.3489,33,1.20484,15,-0.3509,14,-0.5160
ENSG00000165629,ATP5F1C,88,-0.7266,72,-1.0476,110,-0.4030,210,1.17637
ENSG00000165632,TAF3,52,-0.0329,80,0.78205,64,0.40537,31,-1.0761
ENSG00000270111,CELF2-DT,11,-0.2035,9,-0.4266,13,0.12841,14,0.25615
ENSG00000048740,CELF2,237,-0.5441,450,0.59132,368,0.24594,277,-0.3529
ENSG00000151461,UPF2,71,-0.4026,139,0.80612,75,-0.3552,86,-0.0884
ENSG00000181192,DHTKD1,25,0.79380,24,0.71902,7,-1.4455,15,-0.1945
ENSG00000065665,SEC61A2,24,-0.9277,34,-0.3393,41,-0.0407,55,0.68516
ENSG00000165609,NUDT5,15,0.09263,13,-0.1421,9,-0.7792,19,0.58472
ENSG00000151465,CDC123,26,-0.5567,29,-0.4076,28,-0.4614,51,0.87210
ENSG00000183049,CAMK1D,281,0.12481,296,0.22038,246,-0.1194,246,-0.1323
ENSG00000151468,CCDC3,36,-0.5404,45,-0.1801,56,0.24856,54,0.19401
ENSG00000123240,OPTN,227,-0.7485,547,0.81919,316,-0.2166,347,-0.0381
ENSG00000107537,PHYH,24,-0.4434,27,-0.2632,25,-0.4212,42,0.71810
ENSG00000086475,SEPHS1,21,-0.1987,16,-0.6532,25,0.07417,28,0.40623
ENSG00000165630,PRPF18,14,-0.8263,45,1.28599,14,-0.8820,23,0.02787
ENSG00000239665,AL157392.3,12,-0.0785,16,0.38584,16,0.33446,10,-0.5546
ENSG00000151474,FRMD4A,40,-0.3520,85,1.04140,30,-0.9133,50,0.05084
ENSG00000065809,FAM107B,41,0.07470,51,0.46377,68,1.24247,11,-2.2744
ENSG00000187522,HSPA14,7,-1.1036,13,-0.0373,12,-0.2803,19,0.76324
ENSG00000176244,ACBD7,131,1.42453,52,-0.3399,33,-1.1561,58,-0.1949
ENSG00000152465,NMT2,45,-0.8870,106,0.57409,85,0.19729,73,-0.1273
ENSG00000148468,FAM171A1,94,-0.6169,149,0.17206,135,0.00072,149,0.22464
ENSG00000148481,MINDY3,25,-0.6280,29,-0.4162,38,0.09106,45,0.49515
ENSG00000165985,C1QL3,11,-1.8560,62,1.07172,31,-0.2458,37,0.12260
ENSG00000148484,RSU1,27,0.63344,16,-0.3614,17,-0.2294,19,-0.0614
ENSG00000026025,VIM,363,2.16582,65,-1.1587,15,-3.4678,137,0.08518
ENSG00000136738,STAM,33,-0.7618,50,-0.0778,55,0.11364,61,0.35098
ENSG00000148482,SLC39A12,49,0.53259,23,-0.7458,3,-3.8386,62,1.47817
ENSG00000165995,CACNB2,74,0.01130,63,-0.2529,32,-1.4472,109,1.03252
ENSG00000241058,NSUN6,8,-0.9776,37,1.72789,12,-0.4933,11,-0.6699
ENSG00000165997,ARL5B,25,-0.4832,23,-0.6283,42,0.49555,35,0.16988
ENSG00000120594,PLXDC2,22,-0.1579,33,0.61628,22,-0.1677,21,-0.2174
ENSG00000078114,NEBL,201,0.54168,177,0.30316,103,-0.6847,144,-0.0778
ENSG00000078403,MLLT10,20,-0.6799,60,1.31651,22,-0.5566,26,-0.2884
ENSG00000136770,DNAJC1,36,0.44204,50,1.05730,20,-0.6365,20,-0.7201
ENSG00000148444,COMMD3,20,-0.2160,14,-0.7765,16,-0.6711,34,1.00368
ENSG00000168283,BMI1,44,-0.2695,58,0.21693,51,0.01655,51,0.00272
ENSG00000150867,PIP4K2A,75,-0.3391,99,0.13495,129,0.73340,68,-0.6246
ENSG00000148450,MSRB2,83,0.51801,45,-0.5411,55,-0.2414,66,0.13343
ENSG00000165312,OTUD1,12,-0.6774,16,-0.2034,20,0.19911,21,0.31375
ENSG00000120549,KIAA1217,25,-0.2571,41,0.61940,22,-0.5335,31,0.11910
ENSG00000107863,ARHGAP21,222,-0.4498,542,1.21779,232,-0.4195,239,-0.4126
ENSG00000099256,PRTFDC1,25,0.91438,12,-0.4558,11,-0.6366,16,0.04599
ENSG00000151023,ENKUR,25,1.27736,18,0.65921,5,-1.4039,9,-0.6568
ENSG00000185875,THNSL1,9,-0.4286,11,-0.1057,10,-0.3490,15,0.57419
ENSG00000151025,GPR158,54,-1.4690,168,0.44321,162,0.42799,130,-0.0331
ENSG00000136750,GAD2,67,-0.3921,67,-0.4084,99,0.30980,92,0.18897
ENSG00000136754,ABI1,81,-0.0793,69,-0.3491,48,-1.0316,122,0.93833
ENSG00000107890,ANKRD26,102,-0.6919,384,1.89047,104,-0.7368,103,-0.8267
ENSG00000136758,YME1L1,61,-0.6877,97,0.11166,97,0.11319,100,0.20184
ENSG00000107897,ACBD5,67,-0.1355,84,0.27165,93,0.53076,53,-0.6361
ENSG00000099246,RAB18,97,-0.3295,107,-0.1758,114,-0.0729,137,0.35673
ENSG00000150051,MKX,3,-2.1510,11,-0.3804,28,1.58974,10,-0.5818
ENSG00000150054,MPP7,6,-1.9308,21,0.02094,29,0.66421,23,0.15102
ENSG00000254635,WAC-AS1,43,-0.8863,123,0.96816,80,0.16394,60,-0.4576
ENSG00000095787,WAC,246,0.20170,251,0.23655,213,-0.0634,196,-0.2479
ENSG00000165757,JCAD,28,-0.6922,50,0.27135,48,0.23579,43,-0.0146
ENSG00000259994,AL353796.1,8,-0.5561,11,-0.1219,14,0.27281,13,0.14576
ENSG00000107951,MTPAP,19,-0.7535,46,0.79769,31,0.07459,26,-0.2682
ENSG00000148516,ZEB1,190,0.38047,207,0.54347,126,-0.3806,130,-0.3648
ENSG00000165322,ARHGAP12,37,-0.1897,50,0.35032,45,0.17621,36,-0.2896
ENSG00000170759,KIF5B,381,0.34219,444,0.63523,338,0.14114,200,-0.9272
ENSG00000120616,EPC1,28,-0.3478,71,1.38277,25,-0.5908,27,-0.5187
ENSG00000216937,CCDC7,116,0.69087,179,1.62752,51,-0.8123,33,-1.6624
ENSG00000150093,ITGB1,83,1.09360,55,0.30044,43,-0.1380,27,-1.1103
