Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000246695,RASSF8-AS1,58,0.83590,17,-1.1474,32,-0.2521,71,1.20865,20,-0.8788,23,-0.6984
ENSG00000123094,RASSF8,85,0.79774,29,-0.9235,32,-1.0433,50,-0.0903,37,-0.5563,127,1.57598
ENSG00000123095,BHLHE41,155,0.93112,58,-0.7070,86,-0.1099,92,0.02457,69,-0.4368,91,0.01059
ENSG00000123096,SSPN,210,2.92695,7,-2.9655,17,-2.0268,58,0.23490,18,-1.6075,58,0.23914
ENSG00000123104,ITPR2,183,1.75633,15,-2.3012,26,-1.8448,155,1.41693,32,-1.2078,95,0.50770
ENSG00000064102,INTS13,13,-0.7978,8,-1.4648,13,-0.9217,39,1.02303,38,1.00060,32,0.68743
ENSG00000111790,FGFR1OP2,61,-1.5299,115,-0.5696,189,0.34585,174,0.09944,262,0.80378,131,-0.3612
ENSG00000064115,TM7SF3,61,-0.3793,62,-0.3439,77,0.00186,92,0.29730,88,0.22023,82,0.09730
ENSG00000152944,MED21,29,-0.0579,52,0.93148,30,-0.0548,27,-0.1680,27,-0.1990,18,-0.8047
ENSG00000275764,AC092747.4,21,0.02363,23,0.14698,18,-0.2700,18,-0.1936,22,0.10397,27,0.41741
ENSG00000211455,STK38L,51,0.14373,41,-0.2277,46,-0.0215,54,0.24517,54,0.23065,36,-0.4429
ENSG00000029153,ARNTL2,13,-0.6115,19,0.06817,23,0.53456,11,-0.7816,19,0.01641,17,-0.1186
ENSG00000110841,PPFIBP1,70,-1.4228,131,-0.4645,142,-0.4593,307,0.97158,293,0.88690,173,-0.0134
ENSG00000061794,MRPS35,32,-1.1955,87,0.41461,62,-0.2094,87,0.41156,82,0.31026,70,0.05889
ENSG00000087448,KLHL42,57,-1.3566,163,0.30853,147,0.19565,170,0.38126,142,0.08061,110,-0.3397
ENSG00000123106,CCDC91,128,-0.5257,213,0.30015,114,-0.9249,189,0.09856,279,0.77277,272,0.72624
ENSG00000087502,ERGIC2,74,-0.3251,102,0.19784,88,-0.0562,64,-0.5583,140,0.74633,79,-0.2207
ENSG00000133687,TMTC1,21,-1.4215,50,-0.0820,64,0.48355,48,-0.1326,57,0.15188,51,-0.0400
ENSG00000133704,IPO8,43,0.02971,28,-0.6517,37,-0.2966,57,0.50694,58,0.54909,40,-0.0730
ENSG00000110888,CAPRIN2,28,-0.8584,38,-0.4290,42,-0.3656,117,1.55839,53,0.13126,32,-0.6798
ENSG00000170456,DENND5B,64,-0.8750,88,-0.3884,114,0.04622,140,0.38282,170,0.72038,88,-0.3745
ENSG00000151743,AMN1,23,-0.9137,63,0.73695,50,0.51373,21,-1.0629,42,0.04178,27,-0.6468
ENSG00000174718,RESF1,34,-0.4616,23,-1.0358,24,-1.2299,123,1.86308,55,0.32952,51,0.22418
ENSG00000151746,BICD1,83,-0.0418,93,0.14594,62,-0.6660,122,0.60787,125,0.64243,72,-0.2667
ENSG00000139132,FGD4,50,0.39085,10,-2.1238,24,-0.9802,67,0.89064,43,0.13267,74,1.08427
ENSG00000087470,DNM1L,130,-0.8535,156,-0.5680,215,-0.0715,215,-0.0558,402,1.03366,228,0.04284
ENSG00000139117,CPNE8,15,-0.8043,5,-2.2546,39,1.19620,20,-0.3630,32,0.44077,10,-1.3229
ENSG00000139116,KIF21A,248,-1.6728,591,-0.3262,533,-0.6495,781,0.12959,1388,1.14462,1173,0.83399
ENSG00000173208,ABCD2,20,-0.0762,15,-0.5266,21,0.09292,28,0.53172,16,-0.3730,21,0.06120
ENSG00000151229,SLC2A13,36,-1.9381,142,0.21249,182,1.00693,90,-0.5213,119,-0.0757,65,-1.0272
ENSG00000188906,LRRK2,10,-1.7300,35,0.20157,28,-0.2471,66,1.34179,40,0.41458,14,-1.2669
ENSG00000018236,CNTN1,294,-0.4035,264,-0.5748,488,0.64958,295,-0.3976,426,0.20154,275,-0.5091
ENSG00000151233,GXYLT1,21,0.07969,12,-0.7363,15,-0.5659,36,1.01733,11,-0.9501,33,0.88092
ENSG00000015153,YAF2,69,-0.4207,82,-0.1420,76,-0.3454,73,-0.3118,147,0.85937,113,0.40587
ENSG00000134283,PPHLN1,29,-0.6984,41,-0.1515,56,0.50924,45,-0.0035,53,0.25564,27,-0.8364
ENSG00000139168,ZCRB1,239,0.27767,282,0.56522,120,-1.0686,224,0.17004,270,0.48921,242,0.30443
ENSG00000139174,PRICKLE1,6,-2.8771,31,-0.5069,51,0.43920,44,0.07593,56,0.46595,49,0.25123
ENSG00000129317,PUS7L,36,0.00321,20,-0.9315,25,-0.7244,110,2.08674,27,-0.4427,19,-1.0176
ENSG00000151239,TWF1,66,1.32397,42,0.48678,28,-0.2655,17,-0.9163,16,-0.9957,25,-0.3688
ENSG00000184613,NELL2,34,-2.6841,185,-0.1073,298,1.11269,94,-1.1716,242,0.33792,133,-0.6424
ENSG00000189079,ARID2,26,0.04169,16,-0.7372,21,-0.3782,49,1.15961,30,0.29320,17,-0.5999
ENSG00000139218,SCAF11,196,0.40031,106,-0.6072,84,-1.2264,324,1.31401,146,-0.0934,212,0.53361
ENSG00000111371,SLC38A1,354,1.34372,99,-0.8235,148,-0.2565,142,-0.2561,180,0.13722,109,-0.6725
ENSG00000134294,SLC38A2,90,-0.3357,106,-0.0674,151,0.80908,100,-0.1551,77,-0.5762,57,-1.0461
ENSG00000005175,RPAP3,46,-0.1626,50,-0.0428,30,-1.0643,58,0.21041,95,1.07464,69,0.50908
ENSG00000079337,RAPGEF3,53,1.43304,16,-0.5713,16,-0.7491,49,1.26735,4,-2.4623,17,-0.5356
ENSG00000211584,SLC48A1,156,0.95965,81,-0.1691,95,0.13168,75,-0.2858,45,-1.0972,76,-0.2729
ENSG00000134291,TMEM106C,54,0.19330,37,-0.4164,55,0.30180,54,0.19275,45,-0.1121,31,-0.7036
ENSG00000152556,PFKM,107,0.78201,77,0.21954,77,0.31265,35,-1.0183,46,-0.6276,45,-0.6647
ENSG00000177981,ASB8,48,-0.6898,72,-0.0344,79,0.18219,63,-0.2620,63,-0.2449,104,0.59192
ENSG00000177875,CCDC184,12,-1.7295,47,0.40719,53,0.99426,20,-0.9123,23,-0.7481,31,-0.2684
ENSG00000167528,ZNF641,29,0.80495,23,0.38343,21,0.39098,11,-0.7558,7,-1.4275,11,-0.8290
ENSG00000129315,CCNT1,34,0.40689,15,-0.8902,16,-1.0066,60,1.41692,31,0.24753,25,-0.0930
ENSG00000167535,CACNB3,46,-0.5842,68,0.06748,90,0.81677,37,-0.8987,56,-0.2515,47,-0.5189
ENSG00000174243,DDX23,56,-0.0431,21,-1.5448,58,0.03396,63,0.13466,67,0.23808,79,0.53260
ENSG00000172602,RND1,21,-0.9197,27,-0.4923,60,1.35905,15,-1.4208,37,-0.0218,17,-1.2293
ENSG00000134285,FKBP11,13,-0.7446,20,0.01269,13,-0.9419,23,0.21340,31,0.70268,37,1.03747
ENSG00000134287,ARF3,244,-0.6891,503,0.49538,495,0.70786,213,-0.9004,259,-0.5969,296,-0.3846
ENSG00000169884,WNT10B,7,-1.5322,14,-0.6459,30,0.91515,9,-1.2189,25,0.30898,22,0.06801
ENSG00000181418,DDN,391,1.04620,229,0.11102,229,0.15493,120,-0.9244,121,-0.9107,167,-0.4043
ENSG00000181929,PRKAG1,35,0.33783,23,-0.3158,32,0.22968,30,0.10285,21,-0.4530,24,-0.3054
ENSG00000167548,KMT2D,26,-0.1813,18,-0.7517,30,0.06735,42,0.63249,36,0.35511,20,-0.5642
ENSG00000123416,TUBA1B,923,-1.2185,3515,0.98170,2380,0.43048,907,-1.2467,1435,-0.5332,2051,0.04443
ENSG00000167552,TUBA1A,870,0.17482,654,-0.2927,902,0.34233,676,-0.2384,673,-0.2477,684,-0.2201
ENSG00000123352,SPATS2,19,-1.8106,64,0.00735,68,0.17398,61,-0.0549,101,0.80014,56,-0.1861
ENSG00000135519,KCNH3,81,-0.0964,55,-0.7048,116,0.77722,59,-0.5864,57,-0.6481,85,-0.0110
ENSG00000187778,MCRS1,28,-0.1908,31,-0.0033,43,0.81438,19,-0.7526,29,-0.1309,14,-1.2398
ENSG00000110844,PRPF40B,16,-0.8583,22,-0.3604,30,0.20919,38,0.55235,29,0.11240,24,-0.2046
ENSG00000139644,TMBIM6,708,1.11882,358,-0.0704,314,-0.3807,346,-0.1251,316,-0.2746,318,-0.2601
ENSG00000135472,FAIM2,168,-1.4636,448,0.07552,605,0.91288,308,-0.5276,357,-0.2931,325,-0.4464
ENSG00000110881,ASIC1,27,-0.2965,24,-0.4435,41,0.60245,49,0.72194,15,-1.1531,19,-0.8596
ENSG00000066117,SMARCD1,15,-1.0551,24,-0.3437,33,0.24373,44,0.69888,30,0.03012,24,-0.3058
ENSG00000178449,COX14,113,0.16825,133,0.45253,137,0.74818,29,-1.9494,52,-1.0615,79,-0.4199
ENSG00000139624,CERS5,19,-0.2153,11,-1.0173,33,1.12757,20,-0.1012,9,-1.2796,14,-0.6369
ENSG00000161813,LARP4,35,0.06784,25,-0.4728,31,-0.1391,37,0.17461,28,-0.2798,48,0.61610
ENSG00000066084,DIP2B,48,-0.2422,68,0.32437,60,0.16190,79,0.56237,29,-1.0473,45,-0.3625
ENSG00000185432,METTL7A,755,2.27529,85,-1.5551,116,-1.3677,305,0.47183,88,-1.4988,263,0.22045
ENSG00000110911,SLC11A2,64,0.56367,38,-0.3102,46,-0.0064,45,-0.0272,42,-0.1566,41,-0.1818
ENSG00000050426,LETMD1,51,-0.0471,47,-0.1783,67,0.57666,32,-0.8065,52,-0.0390,41,-0.4178
ENSG00000110925,CSRNP2,19,-0.9768,46,0.42773,42,0.42869,28,-0.3802,48,0.50575,16,-1.2456
ENSG00000135457,TFCP2,28,-0.4609,46,0.34552,41,0.20889,55,0.64561,22,-0.8444,26,-0.5936
ENSG00000184271,POU6F1,32,-0.1286,48,0.54675,40,0.33027,21,-0.7748,27,-0.4356,30,-0.2209
ENSG00000183283,DAZAP2,356,1.30406,140,-0.3229,188,0.22986,82,-1.1475,104,-0.7815,118,-0.5949
ENSG00000050438,SLC4A8,25,-2.3817,94,-0.3634,145,0.50882,136,0.23667,127,0.12617,126,0.11357
ENSG00000196876,SCN8A,34,-2.7475,156,-0.4681,208,-0.0078,186,-0.1857,419,1.22692,250,0.30103
ENSG00000135503,ACVR1B,18,-1.6496,34,-0.7397,74,0.81897,60,0.19157,53,-0.0076,42,-0.3825
ENSG00000161835,GRASP,17,-1.9026,63,0.08625,87,1.01309,32,-0.9791,71,0.28615,32,-0.9720
ENSG00000123395,ATG101,26,-0.3891,33,0.03162,44,0.74395,16,-1.0627,37,0.18499,18,-0.9401
ENSG00000063046,EIF4B,212,-0.1774,282,0.29605,175,-0.6372,247,0.07329,233,-0.0194,389,0.86121
ENSG00000167778,SPRYD3,106,-1.1402,255,0.25481,253,0.35990,194,-0.1922,187,-0.2547,245,0.19328
ENSG00000167779,IGFBP6,19,-0.6821,57,1.14221,36,0.47912,21,-0.5307,13,-1.2183,18,-0.8119
ENSG00000139631,CSAD,24,0.17741,7,-1.6645,23,0.11483,59,1.80209,11,-1.0168,4,-2.4488
ENSG00000182544,MFSD5,24,0.20242,17,-0.3327,22,0.06158,24,0.20396,24,0.17631,15,-0.5024
ENSG00000123349,PFDN5,558,0.67657,508,0.51172,365,-0.0626,212,-0.9068,204,-0.9649,423,0.20074
ENSG00000139637,C12orf10,36,-0.5112,74,0.64335,60,0.43792,28,-0.9124,37,-0.4979,46,-0.1268
ENSG00000205352,PRR13,103,0.22345,94,0.08136,105,0.39179,57,-0.7115,69,-0.4146,78,-0.2349
ENSG00000197111,PCBP2,398,0.17401,528,0.65821,348,-0.0688,267,-0.4765,302,-0.2772,329,-0.1397
ENSG00000139625,MAP3K12,26,-0.6678,30,-0.4758,62,1.19544,18,-1.2371,34,-0.2729,26,-0.6643
ENSG00000135390,ATP5MC2,255,0.90838,209,0.55248,164,0.20072,88,-0.8552,58,-1.4952,103,-0.6063
ENSG00000012822,CALCOCO1,55,0.22080,23,-1.1624,54,0.24678,77,0.79580,45,-0.1186,25,-1.0057
ENSG00000123415,SMUG1,13,-0.7211,44,1.32613,23,0.22661,11,-1.0428,8,-1.3594,21,0.01938
ENSG00000094916,CBX5,225,0.34001,201,0.14825,150,-0.4481,169,-0.1374,169,-0.1332,257,0.56568
ENSG00000135486,HNRNPA1,395,0.73447,317,0.34814,242,-0.1344,188,-0.5012,160,-0.7620,270,0.08135
ENSG00000111481,COPZ1,70,0.33210,35,-0.7689,82,0.94155,21,-1.5466,44,-0.4256,42,-0.4943
ENSG00000161642,ZNF385A,93,1.17796,60,0.39714,46,-0.0669,22,-1.1824,20,-1.3080,45,-0.0749
ENSG00000123360,PDE1B,18,-1.5860,37,-0.5133,76,1.07934,44,-0.2314,47,-0.1171,32,-0.7225
ENSG00000135447,PPP1R1A,55,0.39521,33,-0.4304,51,0.39578,19,-1.3018,40,-0.1294,46,0.12220
ENSG00000135426,TESPA1,29,-2.4800,76,-1.0555,212,0.93778,95,-0.7146,225,0.70140,128,-0.2478
ENSG00000135424,ITGA7,64,2.03555,8,-1.5400,18,-0.3212,22,0.05212,9,-1.2601,12,-0.8358
ENSG00000135441,BLOC1S1,258,0.96851,211,0.60570,155,0.11182,65,-1.2967,62,-1.3492,120,-0.3375
ENSG00000135404,CD63,502,1.54049,192,-0.1725,220,0.07013,115,-0.9816,98,-1.2224,140,-0.6712
ENSG00000135414,GDF11,82,0.85170,47,-0.0908,34,-0.7606,56,0.18348,40,-0.3302,69,0.55638
ENSG00000205323,SARNP,81,-0.0763,85,-0.0040,76,-0.2295,84,-0.0140,96,0.19762,104,0.33577
ENSG00000135392,DNAJC14,14,-0.3951,6,-1.6309,23,0.48823,20,0.13794,18,-0.0619,22,0.24403
ENSG00000170473,PYM1,14,-0.4681,14,-0.4435,25,0.61123,16,-0.2791,20,0.02617,15,-0.3499
ENSG00000111540,RAB5B,143,-0.1486,208,0.47396,177,0.28216,90,-0.8803,124,-0.3828,160,0.03507
ENSG00000197728,RPS26,821,1.11312,707,0.83615,391,-0.2372,177,-1.4064,187,-1.3238,411,-0.0908
ENSG00000065361,ERBB3,56,0.73703,25,-0.5885,18,-1.4093,97,1.79254,12,-1.7489,48,0.46631
ENSG00000170515,PA2G4,132,-0.2664,124,-0.3625,135,-0.3148,160,0.04934,256,0.85560,167,0.11835
ENSG00000229117,RPL41,3006,1.49362,2142,0.84661,1139,-0.3099,439,-1.7061,462,-1.6290,1011,-0.4195
ENSG00000139641,ESYT1,7,-1.7625,26,0.16006,35,0.97848,14,-0.8179,16,-0.6707,24,-0.0281
ENSG00000196465,MYL6B,174,0.31563,186,0.43221,180,0.55931,84,-0.8583,65,-1.2437,101,-0.5616
ENSG00000092841,MYL6,551,0.75429,403,0.21203,373,0.11652,286,-0.3464,206,-0.8619,272,-0.4304
ENSG00000139613,SMARCC2,253,-0.1777,217,-0.4198,205,-0.6808,332,0.27388,297,0.08479,542,1.14583
ENSG00000181852,RNF41,48,-0.6444,88,0.32130,84,0.37521,52,-0.5289,67,-0.1302,70,-0.0451
ENSG00000139579,NABP2,67,-0.4009,138,0.82069,82,-0.0996,55,-0.7059,100,0.26583,78,-0.1392
ENSG00000139645,ANKRD52,12,-0.9937,14,-0.6982,25,0.27837,29,0.44668,28,0.39374,19,-0.2096
ENSG00000062485,CS,80,-0.2884,109,0.21092,128,0.73345,51,-1.0021,80,-0.2975,64,-0.6527
ENSG00000257727,CNPY2,82,0.12275,81,0.09988,92,0.44874,68,-0.1941,58,-0.4559,47,-0.7746
ENSG00000170581,STAT2,43,0.01410,35,-0.3398,51,0.42845,55,0.41003,30,-0.5610,27,-0.7569
ENSG00000135423,GLS2,5,-2.6115,56,0.95171,45,0.85865,16,-1.0441,25,-0.4269,20,-0.7408
ENSG00000076108,BAZ2A,50,-0.6059,49,-0.6554,51,-0.7619,173,1.54078,98,0.49639,63,-0.2333
ENSG00000110955,ATP5F1B,362,-0.4942,576,0.26479,693,0.90333,212,-1.3225,388,-0.3838,314,-0.7179
ENSG00000110958,PTGES3,278,0.03075,256,-0.1012,309,0.29627,177,-0.6927,290,0.10323,254,-0.1133
ENSG00000196531,NACA,734,0.80729,770,0.89376,458,-0.0029,230,-1.0941,246,-0.9933,316,-0.6014
ENSG00000025423,HSD17B6,71,2.67923,12,-0.7037,14,-0.5169,6,-1.6841,1,-3.6962,13,-0.4843
ENSG00000166886,NAB2,22,-0.8869,49,0.39232,45,0.37759,34,-0.2044,42,0.12783,27,-0.5836
ENSG00000123384,LRP1,305,0.91110,133,-0.4854,190,0.12307,178,-0.0183,137,-0.4393,117,-0.6865
ENSG00000179912,R3HDM2,73,-0.9831,140,0.04970,120,-0.2708,169,0.37432,166,0.34387,176,0.43558
ENSG00000166986,MARS,24,-1.1680,40,-0.3820,61,0.47271,58,0.23919,49,-0.0359,49,-0.0602
ENSG00000175197,DDIT3,37,0.44868,18,-0.7381,29,0.04685,16,-0.9048,28,0.02384,40,0.59614
ENSG00000175203,DCTN2,121,-0.2575,147,0.05767,193,0.78904,84,-0.8245,117,-0.3075,87,-0.7828
ENSG00000155980,KIF5A,668,-0.4000,1483,0.95543,565,-0.8637,675,-0.3827,582,-0.6184,1734,1.24957
ENSG00000166908,PIP4K2C,24,-1.1679,30,-0.8117,88,1.66978,21,-1.3403,36,-0.5480,26,-1.0082
ENSG00000178498,DTX3,70,-0.1820,114,0.62997,93,0.42510,67,-0.2622,32,-1.3947,64,-0.3153
ENSG00000240771,ARHGEF25,16,-1.5418,65,0.69296,53,0.50057,24,-0.9022,27,-0.7456,55,0.38224
ENSG00000135454,B4GALNT1,15,-2.1337,45,-0.4849,96,1.28658,36,-0.8207,68,0.19196,32,-1.0008
ENSG00000135506,OS9,111,0.16461,77,-0.4307,97,-0.0696,104,0.06811,124,0.35094,95,-0.0942
ENSG00000135439,AGAP2,123,-0.2653,166,0.23183,155,0.17048,124,-0.2443,127,-0.2148,150,0.06240
ENSG00000135452,TSPAN31,41,0.73457,18,-0.6032,26,-0.0623,34,0.40612,22,-0.2935,20,-0.4698
ENSG00000139266,MARCH9,20,-0.2927,20,-0.3405,34,0.84311,10,-1.3611,20,-0.3125,23,-0.0678
ENSG00000123297,TSFM,21,0.20265,25,0.50032,22,0.41887,17,-0.1402,15,-0.2747,3,-2.4638
ENSG00000175215,CTDSP2,46,0.79660,31,0.11580,28,-0.1050,38,0.45839,12,-1.3594,21,-0.4916
ENSG00000257698,GIHCG,76,1.14263,44,0.17874,41,0.11088,20,-1.0478,16,-1.3502,35,-0.2065
ENSG00000118596,SLC16A7,11,-1.8293,42,0.27861,33,-0.1176,49,0.55549,58,0.83177,23,-0.6905
ENSG00000198673,TAFA2,14,-2.5185,104,0.55873,102,0.78950,38,-1.0837,88,0.26134,50,-0.6510
ENSG00000135655,USP15,15,-1.6701,36,-0.3856,51,0.26089,83,1.04810,47,0.04454,30,-0.6437
ENSG00000061987,MON2,41,-0.0969,24,-0.9107,51,0.37714,76,0.95487,37,-0.2524,17,-1.4518
ENSG00000111110,PPM1H,24,-0.7283,32,-0.2670,52,0.84100,25,-0.6244,41,0.14945,22,-0.8194
ENSG00000196935,SRGAP1,62,1.64153,9,-1.4706,10,-1.6966,39,0.74398,14,-0.8679,44,0.98836
ENSG00000184575,XPOT,84,0.78089,32,-0.7862,62,0.36790,45,-0.2763,35,-0.6680,43,-0.3303
ENSG00000183735,TBK1,16,-0.9125,37,0.42556,32,0.27545,25,-0.2131,27,-0.0591,27,-0.1019
ENSG00000135677,GNS,42,0.67459,26,-0.1310,36,0.63193,27,-0.0828,9,-1.6973,12,-1.2660
ENSG00000111490,TBC1D30,11,-1.0210,32,0.64031,27,0.47562,16,-0.4891,21,-0.0966,15,-0.5831
ENSG00000156076,WIF1,91,1.22716,19,-1.3676,61,0.79205,44,-0.0496,2,-4.1563,21,-1.2103
ENSG00000174106,LEMD3,21,-1.0535,42,0.08420,44,0.20609,36,-0.1743,54,0.47609,38,-0.1098
ENSG00000174099,MSRB3,34,0.59030,14,-0.8752,17,-0.7685,46,1.11711,20,-0.3389,30,0.32977
ENSG00000139233,LLPH,70,-0.0319,65,-0.1597,56,-0.5219,106,0.66492,87,0.33581,75,0.08865
ENSG00000155957,TMBIM4,84,1.56979,27,-0.4287,24,-0.8019,44,0.40940,21,-0.7751,32,-0.1551
ENSG00000111530,CAND1,93,-0.6820,138,-0.0551,168,0.39428,116,-0.3343,161,0.19332,131,-0.1468
ENSG00000127314,RAP1B,85,1.43744,25,-0.6767,37,-0.0620,37,-0.0477,24,-0.7115,22,-0.8731
ENSG00000175782,SLC35E3,43,-0.2183,29,-0.8427,45,-0.2195,90,1.04806,52,0.08437,46,-0.1053
ENSG00000135679,MDM2,40,-0.3806,42,-0.2929,54,0.15968,74,0.64095,51,0.02357,35,-0.5945
ENSG00000111605,CPSF6,41,-0.3658,63,0.36096,64,0.57168,52,0.04190,30,-0.8592,29,-0.8683
ENSG00000127337,YEATS4,30,0.14796,32,0.29623,25,-0.1955,23,-0.2898,32,0.27087,26,-0.0855
ENSG00000166225,FRS2,54,1.02149,25,-0.2467,23,-0.5206,30,0.01351,19,-0.6777,39,0.46612
ENSG00000166226,CCT2,109,0.04898,114,0.12877,111,0.12741,86,-0.3378,127,0.30349,75,-0.5518
ENSG00000127328,RAB3IP,88,-0.0955,77,-0.2964,60,-0.9013,121,0.43601,97,0.07199,181,1.16185
ENSG00000111596,CNOT2,58,0.27528,27,-0.9699,53,0.18744,71,0.62582,43,-0.2195,35,-0.5517
ENSG00000135643,KCNMB4,54,-0.8512,149,0.83032,96,0.12164,65,-0.5589,75,-0.3201,101,0.16469
ENSG00000153233,PTPRR,5,-2.5240,8,-1.6967,36,0.86854,24,-0.0985,41,0.80348,19,-0.4701
ENSG00000133858,ZFC3H1,46,-0.7803,42,-0.8964,42,-1.1572,231,2.13203,84,0.19614,68,-0.1475
ENSG00000139291,TMEM19,40,-0.2203,28,-0.7944,55,0.41898,43,-0.1304,52,0.20266,42,-0.1663
ENSG00000080371,RAB21,100,-0.0112,75,-0.4750,109,0.18261,115,0.20739,85,-0.2805,106,0.07408
ENSG00000121749,TBC1D15,44,-0.1146,42,-0.1801,52,0.26870,72,0.73384,34,-0.4907,25,-0.9773
ENSG00000072657,TRHDE,7,-3.5314,154,1.11238,65,-0.4967,77,-0.0928,117,0.61761,101,0.36670
ENSG00000253719,ATXN7L3B,119,-0.8312,228,0.21559,238,0.42396,194,-0.0476,175,-0.2152,170,-0.2625
ENSG00000166006,KCNC2,55,-1.6599,278,0.96984,197,0.53798,119,-0.4688,121,-0.4413,106,-0.6434
ENSG00000180881,CAPS2,9,-1.0082,13,-0.5212,20,0.30684,32,1.01872,19,0.14347,8,-1.2575
ENSG00000111615,KRR1,80,-0.4105,64,-0.7745,92,-0.2651,148,0.60148,158,0.72004,103,-0.0101
ENSG00000139289,PHLDA1,36,0.24751,43,0.53514,35,0.26369,27,-0.2397,18,-0.8725,21,-0.6307
ENSG00000187109,NAP1L1,629,-0.2412,546,-0.4666,578,-0.5048,852,0.25971,1122,0.73651,951,0.44679
ENSG00000091039,OSBPL8,93,-0.4607,81,-0.6771,96,-0.5630,200,0.80957,201,0.82408,132,0.10295
ENSG00000186908,ZDHHC17,49,-0.4930,74,0.18157,77,0.37335,61,-0.1311,68,0.04046,46,-0.5732
ENSG00000067798,NAV3,44,-1.2664,79,-0.3676,86,-0.3229,181,1.04545,93,-0.1097,140,0.57502
ENSG00000067715,SYT1,502,-2.8572,2945,-0.1606,2962,-0.2075,3086,-0.0844,7166,1.41395,3404,0.07716
ENSG00000058272,PPP1R12A,188,-1.2836,294,-0.5890,298,-0.7462,674,0.79508,687,0.82961,656,0.74581
ENSG00000111052,LIN7A,8,-2.5002,67,0.65422,52,0.31579,36,-0.3620,61,0.50239,35,-0.4286
ENSG00000139220,PPFIA2,88,-2.1870,237,-0.6867,352,-0.0720,501,0.54052,583,0.80895,444,0.33267
ENSG00000133773,CCDC59,49,0.33364,32,-0.3493,28,-0.7601,63,0.79262,46,0.24367,45,0.21196
ENSG00000072041,SLC6A15,6,-2.7861,35,-0.2813,63,1.06884,27,-0.7079,41,-0.0508,39,-0.1275
ENSG00000182050,MGAT4C,52,0.13958,25,-1.0338,49,0.07848,68,0.60241,47,-0.0122,41,-0.2287
ENSG00000133641,C12orf29,35,-0.0309,15,-1.3559,55,1.16240,25,-0.5506,26,-0.5289,20,-0.8737
ENSG00000198707,CEP290,132,-0.7967,75,-1.6571,119,-1.2043,579,1.80194,337,0.74998,257,0.28066
ENSG00000139324,TMTC3,28,-0.4695,12,-1.7184,37,-0.0296,75,1.21742,46,0.35974,27,-0.5232
ENSG00000049130,KITLG,13,-1.1595,11,-1.4009,54,1.97423,10,-1.5412,25,-0.2053,6,-2.2385
ENSG00000139318,DUSP6,11,-1.4574,39,0.45430,35,0.42037,17,-0.8755,35,0.28038,29,-0.0479
ENSG00000070961,ATP2B1,194,-2.7198,499,-1.3088,1195,0.09894,1155,0.01310,2553,1.43330,1179,0.04758
ENSG00000271614,ATP2B1-AS1,8,-1.8968,18,-0.7219,40,0.93879,28,0.01188,31,0.15608,19,-0.6170
ENSG00000011465,DCN,129,3.45500,10,-1.4840,8,-2.1156,39,0.68983,3,-2.9865,3,-3.2859
ENSG00000133639,BTG1,56,0.31799,17,-1.5672,54,0.36943,55,0.27859,47,0.01389,34,-0.4880
ENSG00000102189,EEA1,146,-0.5157,123,-0.7937,114,-1.1571,319,0.78354,388,1.14588,296,0.65333
ENSG00000173598,NUDT4,102,-1.2526,236,0.07006,279,0.52200,164,-0.5138,266,0.26938,203,-0.1743
ENSG00000177889,UBE2N,93,-0.4789,156,0.37983,157,0.58220,91,-0.5141,98,-0.3933,88,-0.5652
ENSG00000198015,MRPL42,56,-0.3474,105,0.68259,48,-0.7943,81,0.24892,64,-0.1493,110,0.77337
ENSG00000136040,PLXNC1,18,-0.9860,36,0.07694,41,0.41118,38,0.14117,49,0.56307,13,-1.5147
ENSG00000173588,CEP83,28,0.06394,32,0.27555,15,-1.1331,63,1.51470,18,-0.6092,28,0.09451
ENSG00000184752,NDUFA12,105,0.47826,128,0.82256,80,0.02312,38,-1.1692,48,-0.7890,74,-0.1019
ENSG00000180263,FGD6,56,1.31751,22,-0.2767,8,-2.1332,48,1.01527,13,-1.0532,48,1.00793
ENSG00000028203,VEZT,35,-0.9379,45,-0.5693,67,0.12498,108,0.90431,65,0.01855,56,-0.2105
ENSG00000111142,METAP2,261,0.09662,256,0.06349,138,-1.1740,310,0.38376,354,0.61720,376,0.72195
ENSG00000074527,NTN4,14,-1.1376,64,1.34512,28,-0.1408,36,0.32290,19,-0.7014,21,-0.5667
ENSG00000139343,SNRPF,75,0.85695,59,0.42110,49,0.16039,28,-0.7809,17,-1.5048,39,-0.2417
ENSG00000111144,LTA4H,38,0.06787,27,-0.4677,49,0.78205,25,-0.5935,32,-0.1781,20,-0.9304
ENSG00000059758,CDK17,37,-1.1282,52,-0.6062,114,1.10560,60,-0.3807,68,-0.1837,47,-0.7411
ENSG00000120802,TMPO,30,-0.7369,29,-0.7912,60,0.56917,39,-0.3327,57,0.30134,46,-0.0363
ENSG00000075415,SLC25A3,299,0.07692,363,0.40285,388,0.79222,125,-1.2947,163,-0.8960,170,-0.8319
ENSG00000185046,ANKS1B,95,-1.7774,233,-0.3933,316,0.14099,463,0.75642,421,0.58930,220,-0.4885
