Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000127329,PTPRB,22,0.80482,10,-0.4705,18,0.50299,8,-0.8656,9,-0.6228,17,0.36771
ENSG00000153233,PTPRR,7,-2.0822,17,-0.8983,18,-0.8694,44,0.88296,28,-0.1161,39,0.51615
ENSG00000133858,ZFC3H1,155,1.41709,29,-1.2736,29,-1.3747,95,0.77124,50,-0.4834,48,-0.5805
ENSG00000173451,THAP2,20,1.04218,7,-0.5050,7,-0.6261,9,-0.2578,9,-0.2184,13,0.42091
ENSG00000139291,TMEM19,29,0.02163,33,0.25108,18,-0.7736,31,0.17820,29,0.05515,32,0.20925
ENSG00000080371,RAB21,96,0.12352,70,-0.3799,59,-0.7052,131,0.88848,64,-0.5077,73,-0.3337
ENSG00000121749,TBC1D15,56,0.50857,42,0.07236,25,-0.7881,36,-0.2326,68,0.83999,40,-0.0065
ENSG00000072657,TRHDE,10,-2.4086,11,-2.2896,81,0.92228,58,0.29567,74,0.62273,36,-0.5598
ENSG00000253719,ATXN7L3B,79,-1.0642,102,-0.6716,172,0.15898,185,0.33883,185,0.25863,155,-0.0245
ENSG00000166006,KCNC2,19,-3.1297,73,-1.1683,175,0.20714,231,0.90130,164,0.07720,130,-0.3196
ENSG00000180881,CAPS2,13,-0.7287,9,-1.1876,24,0.34405,24,0.39495,25,0.30857,17,-0.3041
ENSG00000180481,GLIPR1L2,37,1.91012,11,-0.1923,11,-0.2137,9,-0.5385,7,-0.8456,9,-0.4644
ENSG00000139278,GLIPR1,6,-1.5381,6,-1.5570,20,0.13678,19,0.02539,44,1.49601,15,-0.2995
ENSG00000111615,KRR1,124,0.39123,67,-0.5952,50,-1.1173,137,0.76354,97,-0.0072,88,-0.1849
ENSG00000139289,PHLDA1,26,-0.3259,34,0.11204,29,-0.1753,28,-0.2161,30,-0.0687,42,0.52680
ENSG00000187109,NAP1L1,833,0.51940,497,-0.3134,469,-0.4500,637,0.10272,796,0.44461,543,-0.1942
ENSG00000179941,BBS10,11,-0.3144,15,0.19659,9,-0.6637,8,-1.0133,16,0.24430,26,1.27710
ENSG00000091039,OSBPL8,103,-0.3263,62,-1.0955,80,-0.7812,156,0.45548,152,0.29561,160,0.43049
ENSG00000186908,ZDHHC17,55,0.02386,41,-0.4588,47,-0.2518,58,0.10706,75,0.50665,54,-0.0177
ENSG00000175183,CSRP2,28,1.52235,17,0.63704,11,-0.1152,4,-1.7674,6,-0.9240,15,0.46132
ENSG00000067798,NAV3,139,0.74461,53,-0.7904,61,-0.6422,135,0.96823,50,-0.8913,58,-0.7167
ENSG00000067715,SYT1,603,-2.0356,688,-1.8389,1527,-0.6963,3403,0.91377,4120,0.98478,2089,-0.1599
ENSG00000177425,PAWR,42,1.44546,9,-0.9566,12,-0.6547,15,-0.2833,6,-1.6835,26,0.65623
ENSG00000058272,PPP1R12A,419,0.62647,112,-1.4388,175,-0.8418,332,0.31801,375,0.43902,304,0.11168
ENSG00000111052,LIN7A,11,-2.1370,18,-1.4232,39,-0.3119,71,0.93796,35,-0.4354,57,0.34613
ENSG00000111058,ACSS3,31,1.05537,18,0.20906,13,-0.3712,17,0.08159,5,-1.6944,15,-0.0787
ENSG00000139220,PPFIA2,206,-0.4745,159,-0.8738,103,-1.6481,395,0.78611,342,0.33095,345,0.39442
ENSG00000133773,CCDC59,38,0.24292,33,0.04356,23,-0.5616,25,-0.4990,44,0.47589,44,0.56257
ENSG00000127720,METTL25,32,1.28292,9,-0.7068,12,-0.3677,16,0.07837,11,-0.4833,13,-0.2273
ENSG00000179104,TMTC2,39,2.35535,4,-1.3990,7,-0.5184,9,-0.3379,6,-0.7749,7,-0.6882
ENSG00000072041,SLC6A15,5,-3.1608,20,-1.2111,36,-0.3985,54,0.38915,55,0.30713,69,0.79244
ENSG00000133640,LRRIQ1,20,1.07499,17,0.78007,9,-0.2795,11,0.09368,10,-0.0333,3,-1.7868
ENSG00000182050,MGAT4C,59,1.23301,52,1.02201,14,-1.1809,16,-1.0439,32,0.20104,32,0.20869
ENSG00000133641,C12orf29,17,-1.4107,48,0.17974,26,-0.8631,20,-1.3730,52,0.30410,101,1.79575
ENSG00000198707,CEP290,394,1.36383,83,-1.1660,85,-1.2360,225,0.52739,187,0.09079,130,-0.5384
ENSG00000139324,TMTC3,28,-0.2505,34,0.06129,23,-0.5860,38,0.31493,39,0.31594,32,-0.0119
ENSG00000049130,KITLG,1,-4.6857,14,-0.9392,21,-0.3661,14,-1.1721,53,1.16550,56,1.52944
ENSG00000139318,DUSP6,7,-2.4332,12,-1.6307,38,0.04621,30,-0.4109,85,1.41229,49,0.55063
ENSG00000139323,POC1B,29,1.95340,14,0.68430,6,-0.7192,6,-0.8251,6,-0.6769,7,-0.4351
ENSG00000070961,ATP2B1,423,-0.9295,388,-1.0611,287,-1.6305,1049,0.69519,1300,0.87368,925,0.34343
ENSG00000271614,ATP2B1-AS1,15,-0.7927,21,-0.3044,8,-1.8209,24,-0.0694,19,-0.3887,53,1.55142
ENSG00000286021,LINC02822,6,-0.5642,7,-0.3426,0,-4.3348,1,-2.8761,8,-0.1201,33,3.15031
ENSG00000011465,DCN,72,1.29147,44,0.43126,28,-0.2961,11,-1.9365,5,-2.8051,63,1.23449
ENSG00000133639,BTG1,55,0.78856,35,0.05116,17,-1.1212,23,-0.7888,19,-0.8648,65,1.27166
ENSG00000102189,EEA1,227,0.46445,115,-0.6187,82,-1.2344,207,0.41440,264,0.72282,158,-0.1387
ENSG00000173598,NUDT4,128,-0.6986,96,-1.1290,188,-0.1105,261,0.58609,285,0.58171,165,-0.3342
ENSG00000177889,UBE2N,56,-1.4021,115,-0.3178,165,0.29794,131,-0.1431,220,0.74268,145,0.05667
ENSG00000198015,MRPL42,45,-0.3136,61,0.18929,63,0.26051,58,0.13896,58,0.10313,40,-0.5275
ENSG00000136040,PLXNC1,15,-0.6330,15,-0.6535,18,-0.3577,25,0.21112,26,0.20178,30,0.48357
ENSG00000173588,CEP83,68,1.27036,17,-0.9534,24,-0.5071,39,0.41663,31,-0.0328,19,-0.8351
ENSG00000057704,TMCC3,50,3.23102,10,0.08457,2,-1.9897,7,-0.6083,0,-4.5808,4,-1.1581
ENSG00000184752,NDUFA12,61,-1.1853,160,0.31001,131,-0.0210,138,0.08695,140,0.09641,143,0.13751
ENSG00000120798,NR2C1,21,0.10780,15,-0.4764,26,0.46963,18,-0.2277,28,0.57730,15,-0.4820
ENSG00000180263,FGD6,33,0.65558,29,0.43495,25,0.22619,23,0.07873,13,-0.7597,13,-0.8606
ENSG00000028203,VEZT,58,-0.0990,42,-0.5862,41,-0.7106,74,0.39775,78,0.37973,67,0.15216
ENSG00000111142,METAP2,234,0.65003,180,0.21727,111,-0.6103,156,-0.0135,149,-0.0846,160,0.03178
ENSG00000074527,NTN4,18,-0.9546,13,-1.4532,36,0.11997,47,0.70205,43,0.36861,26,-0.4259
ENSG00000139343,SNRPF,44,-0.4589,95,0.76928,54,-0.1605,52,-0.2559,48,-0.3298,71,0.32009
ENSG00000111144,LTA4H,24,-0.5129,22,-0.6490,25,-0.5134,33,-0.0901,54,0.74057,46,0.55731
ENSG00000059758,CDK17,52,-0.5303,60,-0.3109,36,-1.1838,89,0.42037,85,0.23102,98,0.54573
ENSG00000120802,TMPO,32,0.14784,26,-0.1578,16,-1.0161,20,-0.7165,42,0.59144,50,1.04010
ENSG00000075415,SLC25A3,194,-0.6842,258,-0.2347,334,0.20019,241,-0.4274,424,0.56733,364,0.35974
ENSG00000185046,ANKS1B,232,0.39240,105,-0.8508,114,-0.7991,186,0.04252,222,0.32206,237,0.49757
ENSG00000111647,UHRF1BP1L,25,-1.0182,51,0.03548,29,-0.8967,61,0.45899,61,0.32816,58,0.29118
ENSG00000075089,ACTR6,30,-0.8605,25,-1.0946,28,-1.0598,66,0.50763,77,0.64432,67,0.48510
ENSG00000136021,SCYL2,32,-0.2238,28,-0.4341,27,-0.5476,49,0.58112,32,-0.2441,40,0.12865
ENSG00000151572,ANO4,46,1.68740,16,-0.1234,16,-0.1240,13,-0.5268,18,0.08908,10,-0.8427
ENSG00000120800,UTP20,20,0.70489,7,-0.9510,4,-1.9108,14,0.22347,16,0.40529,17,0.55179
ENSG00000120805,ARL1,46,-0.9426,60,-0.5295,67,-0.3885,92,0.19373,131,0.73560,96,0.24426
ENSG00000196091,MYBPC1,59,0.60740,93,1.40509,39,-0.0839,30,-0.5725,31,-0.4274,28,-0.6553
ENSG00000111666,CHPT1,76,0.35022,96,0.74346,53,-0.2468,52,-0.3247,51,-0.2800,63,0.05600
ENSG00000111670,GNPTAB,162,0.22966,88,-0.7398,71,-1.1574,199,0.77776,157,0.17984,131,-0.1275
ENSG00000120860,WASHC3,31,-0.4663,62,0.64342,32,-0.4770,37,-0.2663,54,0.40448,49,0.29306
ENSG00000017427,IGF1,8,-1.0209,10,-0.6910,8,-1.0291,23,0.85468,3,-2.2834,25,0.88343
ENSG00000139352,ASCL1,39,0.88703,44,1.10855,19,-0.2934,16,-0.6080,20,-0.1703,18,-0.4192
ENSG00000111696,NT5DC3,21,-1.3590,40,-0.3701,45,-0.2206,41,-0.4057,83,0.80270,75,0.74926
ENSG00000166598,HSP90B1,523,0.17625,346,-0.4773,201,-1.4096,537,0.28966,639,0.50542,583,0.40364
ENSG00000204954,C12orf73,23,-0.2929,30,0.10381,17,-0.8644,28,-0.0183,44,0.73595,33,0.30488
ENSG00000139372,TDG,33,0.83429,15,-0.4239,12,-0.7937,20,-0.0085,26,0.44139,20,0.02042
ENSG00000111727,HCFC2,17,0.23026,10,-0.5302,11,-0.4725,15,0.02020,20,0.48379,17,0.20038
ENSG00000120837,NFYB,64,0.23680,67,0.31057,55,-0.0184,54,-0.0698,44,-0.3526,54,-0.0440
ENSG00000198431,TXNRD1,31,-0.5968,55,0.31033,42,-0.1417,48,0.12294,65,0.59567,37,-0.3523
ENSG00000171310,CHST11,16,0.85497,13,0.48772,11,0.35541,3,-2.0913,12,0.35124,11,0.33708
ENSG00000151131,C12orf45,36,-0.2010,47,0.20107,34,-0.3171,39,-0.1032,53,0.40863,45,0.15502
ENSG00000136051,WASHC4,68,1.17654,42,0.33981,23,-0.6563,23,-0.7466,35,0.07532,39,0.26345
ENSG00000136044,APPL2,42,1.10319,41,1.07875,20,-0.1131,19,-0.2263,10,-1.2133,12,-0.9352
ENSG00000235162,C12orf75,20,0.57892,13,-0.1466,11,-0.4665,19,0.63185,11,-0.4570,10,-0.6275
ENSG00000074590,NUAK1,87,-1.1226,48,-1.9978,192,0.12972,212,0.36020,330,1.02318,153,-0.2824
ENSG00000136026,CKAP4,25,-0.4957,43,0.33677,29,-0.3164,34,-0.0281,30,-0.2197,44,0.44317
ENSG00000013503,POLR3B,2,-2.2457,7,-0.5872,6,-0.9021,10,-0.1159,19,0.89259,19,1.01637
ENSG00000111783,RFX4,53,1.72959,58,1.91998,13,-0.6451,7,-1.8527,3,-2.5379,17,-0.2665
ENSG00000111785,RIC8B,21,0.03957,16,-0.3258,14,-0.6486,22,0.19533,24,0.25812,23,0.27356
ENSG00000151135,TMEM263,27,-0.3555,33,-0.0788,18,-1.1087,40,0.32507,37,0.14337,45,0.50882
ENSG00000120832,MTERF2,21,0.10572,18,-0.0971,13,-0.7031,22,0.30209,21,0.12360,20,0.10835
ENSG00000151136,BTBD11,3,-2.6576,9,-1.2031,20,0.05481,28,0.76151,13,-0.6577,24,0.36776
ENSG00000136045,PWP1,44,-0.2880,42,-0.3717,29,-1.0070,62,0.34024,64,0.29712,68,0.45350
ENSG00000110851,PRDM4,18,-0.4416,18,-0.4592,20,-0.3790,32,0.54197,34,0.49957,21,-0.3042
ENSG00000075035,WSCD2,5,-2.2857,20,-0.1883,25,0.14054,17,-0.5393,35,0.68997,34,0.72984
ENSG00000075856,SART3,55,0.58128,19,-1.0970,22,-0.9165,42,0.15362,47,0.32672,48,0.38404
ENSG00000136003,ISCU,79,-1.4319,180,-0.1746,207,0.05139,175,-0.2823,243,0.30432,286,0.66486
ENSG00000110880,CORO1C,47,0.56523,32,-0.0537,23,-0.5950,30,-0.2105,37,0.16637,40,0.32882
ENSG00000084112,SSH1,23,0.44904,12,-0.5183,17,-0.0571,15,-0.2584,23,0.45156,18,0.06139
ENSG00000166111,SVOP,28,-2.0745,59,-0.9758,99,-0.2060,126,0.26862,163,0.62306,142,0.46153
ENSG00000135093,USP30,17,0.17868,10,-0.6161,15,-0.0798,11,-0.7083,24,0.69659,21,0.55792
ENSG00000189046,ALKBH2,10,0.31265,11,0.45008,6,-0.4770,6,-0.5960,12,0.57067,10,0.27415
ENSG00000076248,UNG,19,0.43680,22,0.67151,14,-0.0322,14,-0.1025,5,-1.5314,14,0.00130
ENSG00000110906,KCTD10,27,-0.1667,9,-1.7261,32,0.15488,17,-1.0373,28,-0.0718,59,1.36287
ENSG00000151148,UBE3B,29,0.25148,24,-0.0695,14,-0.9421,22,-0.2833,36,0.59974,34,0.54855
ENSG00000139428,MMAB,44,0.11737,35,-0.2491,27,-0.7168,54,0.58060,25,-0.7761,46,0.20244
ENSG00000110921,MVK,10,0.02404,11,0.13742,10,-0.0769,8,-0.5638,20,1.04788,10,-0.1258
ENSG00000139433,GLTP,70,2.32029,14,-0.4470,18,-0.0961,13,-0.8008,19,-0.0645,8,-1.4333
ENSG00000139437,TCHP,36,1.17393,2,-3.0458,14,-0.3356,20,0.26472,21,0.29028,14,-0.3770
ENSG00000139436,GIT2,35,0.37531,17,-0.7181,39,0.64397,22,-0.4215,34,0.34447,22,-0.3519
ENSG00000076513,ANKRD13A,34,1.64484,13,0.01225,11,-0.1826,11,-0.2655,6,-1.0068,9,-0.5523
ENSG00000174456,C12orf76,92,-0.1177,73,-0.4740,92,-0.1447,107,0.16349,112,0.19215,105,0.10285
ENSG00000122970,IFT81,48,0.75509,27,-0.1551,29,-0.0380,28,-0.1158,31,0.02223,26,-0.2800
ENSG00000174437,ATP2A2,116,-1.7145,224,-0.7237,317,-0.2052,392,0.20053,520,0.62086,446,0.41586
ENSG00000196510,ANAPC7,25,-0.6090,27,-0.5024,35,-0.1051,31,-0.3710,59,0.74183,50,0.52954
ENSG00000111229,ARPC3,92,-0.7559,157,0.07716,94,-0.7952,125,-0.3526,199,0.46540,242,0.93321
ENSG00000111231,GPN3,12,-0.3506,14,-0.1814,8,-0.9932,21,0.65581,13,-0.3170,18,0.28988
ENSG00000204856,FAM216A,15,-1.5884,39,-0.1318,40,-0.0730,38,-0.2044,62,0.64184,55,0.50157
ENSG00000111237,VPS29,43,-1.4564,112,0.01528,92,-0.3269,104,-0.1417,142,0.40024,159,0.68208
ENSG00000196850,PPTC7,14,-1.0313,21,-0.4951,33,0.28172,25,-0.2661,45,0.74663,32,0.19423
ENSG00000204852,TCTN1,17,0.44897,17,0.45403,10,-0.4805,7,-1.0532,14,0.13672,20,0.80646
ENSG00000186298,PPP1CC,57,-0.4420,84,0.15115,77,0.02992,69,-0.1813,70,-0.1250,93,0.37225
ENSG00000111249,CUX2,1,-4.2041,16,-0.1624,6,-1.8043,0,-5.5454,21,0.21298,65,3.31787
ENSG00000204842,ATXN2,159,0.76879,64,-0.6982,61,-0.8378,118,0.36366,124,0.34887,87,-0.2408
ENSG00000089234,BRAP,20,-0.5439,34,0.27440,27,-0.1087,31,0.17263,24,-0.2763,30,0.11244
ENSG00000111275,ALDH2,298,0.58509,393,1.06342,166,-0.3992,181,-0.2814,146,-0.5554,186,-0.2038
ENSG00000234608,MAPKAPK5-AS1,22,-0.4296,19,-0.6356,35,0.40129,22,-0.5015,17,-0.8056,45,0.89052
ENSG00000089022,MAPKAPK5,36,0.23031,26,-0.2658,24,-0.4473,40,0.50869,24,-0.4221,30,-0.0939
ENSG00000089248,ERP29,47,-0.6435,63,-0.2054,76,0.10539,52,-0.5982,83,0.24429,106,0.75569
ENSG00000111300,NAA25,32,0.60467,15,-0.5750,20,-0.1419,13,-0.9572,39,0.92479,27,0.38662
ENSG00000135148,TRAFD1,13,0.67480,14,0.81674,7,-0.2307,5,-0.8128,7,-0.3542,10,0.28872
ENSG00000173064,HECTD4,75,-0.4713,61,-0.8033,90,-0.2230,127,0.47561,120,0.26429,101,-0.0145
ENSG00000089009,RPL6,915,-0.2202,1571,0.66209,1100,0.08250,1131,0.15488,720,-0.5949,854,-0.3651
ENSG00000179295,PTPN11,309,0.39009,205,-0.2749,199,-0.3515,269,0.20834,251,0.04845,232,-0.0852
ENSG00000089169,RPH3A,130,-0.5331,156,-0.2568,209,0.24583,233,0.52906,170,-0.1175,128,-0.6196
ENSG00000135144,DTX1,24,-0.1021,31,0.33580,25,-0.0177,20,-0.4222,25,-0.0258,31,0.37201
ENSG00000111344,RASAL1,35,0.80869,9,-1.2308,16,-0.4560,19,-0.2268,18,-0.2264,30,0.65840
ENSG00000123064,DDX54,38,0.20562,31,-0.0942,28,-0.3149,24,-0.5926,22,-0.6209,56,1.01811
ENSG00000139405,RITA1,13,-0.9619,21,-0.2635,20,-0.3793,30,0.42823,26,0.08887,28,0.24588
ENSG00000186815,TPCN1,41,0.84007,33,0.45468,18,-0.5577,21,-0.2852,20,-0.3321,26,0.13570
ENSG00000151176,PLBD2,32,-0.4945,20,-1.2154,57,0.46745,53,0.38007,73,0.84068,22,-1.1642
ENSG00000139410,SDSL,13,0.58653,11,0.30428,17,1.14108,6,-0.8559,8,-0.2433,4,-1.1116
ENSG00000122965,RBM19,28,1.59069,6,-0.8794,10,-0.1186,9,-0.3396,7,-0.7697,11,-0.0830
ENSG00000123066,MED13L,76,0.62995,42,-0.3329,41,-0.4177,55,0.12440,43,-0.3022,55,0.11876
ENSG00000111412,C12orf49,42,-0.1459,28,-0.7807,52,0.24734,53,0.32011,53,0.24704,35,-0.4566
ENSG00000135119,RNFT2,23,-1.1581,32,-0.6609,56,0.23190,43,-0.2689,70,0.57352,63,0.45859
ENSG00000135116,HRK,7,-1.2633,8,-1.0812,23,0.70413,23,0.86801,18,0.21421,5,-1.8854
ENSG00000088992,TESC,12,-1.0534,21,-0.1976,32,0.54660,18,-0.5683,26,0.14246,31,0.49035
ENSG00000135108,FBXO21,80,-0.1101,56,-0.6723,66,-0.4413,94,0.20656,108,0.37366,98,0.25078
ENSG00000171435,KSR2,20,-0.7333,21,-0.7127,31,-0.0914,37,0.23714,47,0.58816,33,0.04527
ENSG00000176871,WSB2,140,-1.0849,192,-0.6055,320,0.22731,300,0.12471,338,0.28941,307,0.15503
ENSG00000089220,PEBP1,1207,-0.4534,1397,-0.2229,1476,-0.1530,1651,0.05527,1725,0.11342,1922,0.32948
ENSG00000135090,TAOK3,201,1.02133,131,0.30209,79,-0.5633,109,-0.0027,98,-0.1604,87,-0.3842
ENSG00000111707,SUDS3,57,-0.2244,38,-0.8488,50,-0.4862,99,0.92348,60,-0.1562,54,-0.3440
ENSG00000139767,SRRM4,39,-1.0080,26,-1.6139,52,-0.6533,119,1.04588,95,0.36987,68,-0.1831
ENSG00000152137,HSPB8,121,0.98902,91,0.49719,54,-0.3744,54,-0.4091,64,-0.0716,61,-0.1637
ENSG00000224982,TMEM233,32,0.55337,9,-1.3422,3,-3.0668,55,2.49144,6,-2.0464,6,-2.0778
ENSG00000111725,PRKAB1,9,-0.8929,22,0.50531,18,0.16493,13,-0.4319,14,-0.1968,21,0.48292
ENSG00000122966,CIT,42,-0.8492,49,-0.6277,68,-0.1164,62,-0.3241,98,0.48976,108,0.75991
ENSG00000135127,BICDL1,11,-0.2968,16,0.20152,16,0.22878,14,0.08072,17,0.29321,10,-0.5544
ENSG00000111737,RAB35,11,-1.1154,26,0.19594,22,-0.0690,25,0.12470,24,0.05599,26,0.20626
ENSG00000089154,GCN1,21,-0.0806,19,-0.2462,22,0.00803,21,-0.0375,17,-0.4185,27,0.39237
ENSG00000089157,RPLP0,364,0.48888,447,0.83937,313,0.27210,208,-0.5126,133,-1.0980,252,-0.1199
ENSG00000111775,COX6A1,514,-1.1389,1381,0.41380,1476,0.60496,997,-0.1448,754,-0.5525,1059,-0.0201
ENSG00000170855,TRIAP1,13,-0.1982,13,-0.1511,14,-0.1261,12,-0.3814,16,0.11283,21,0.63430
ENSG00000257218,GATC,51,0.32108,36,-0.2451,42,0.01864,41,-0.0132,34,-0.3319,44,0.09833
ENSG00000111786,SRSF9,50,-0.4910,61,-0.1737,64,-0.1094,77,0.26390,64,-0.1059,74,0.13666
ENSG00000088986,DYNLL1,424,-1.2157,933,0.00466,732,-0.4198,1016,0.18622,867,-0.1121,1282,0.60574
ENSG00000110871,COQ5,22,0.46614,9,-0.9730,17,0.03466,13,-0.4250,15,-0.1100,23,0.59549
ENSG00000022840,RNF10,52,-0.4118,43,-0.6902,70,0.07616,79,0.35638,55,-0.3072,72,0.11651
ENSG00000167272,POP5,13,-0.1295,18,0.37487,16,0.18230,13,-0.1759,7,-1.0867,17,0.30636
ENSG00000256008,AC125616.1,5,-1.0557,9,-0.0823,15,0.86179,7,-0.5035,15,0.76234,7,-0.4891
ENSG00000157782,CABP1,70,-1.4031,174,-0.0039,244,0.62930,123,-0.6723,207,0.27326,219,0.42079
ENSG00000110917,MLEC,87,0.68576,47,-0.3000,48,-0.3012,47,-0.3942,95,0.83296,53,-0.1316
ENSG00000175970,UNC119B,13,-0.5042,13,-0.4984,22,0.30931,20,0.23828,16,-0.1537,17,-0.0794
ENSG00000122971,ACADS,18,0.65806,8,-0.4857,10,-0.2069,12,0.10107,6,-0.9603,14,0.25963
ENSG00000157837,SPPL3,49,-0.3506,38,-0.7375,64,0.07767,56,-0.1716,72,0.27591,78,0.44885
ENSG00000157895,C12orf43,20,-1.0923,23,-0.9165,33,-0.3955,44,0.07843,64,0.69349,57,0.57470
ENSG00000089041,P2RX7,98,2.65854,7,-1.8730,10,-1.3303,17,-0.6345,14,-0.7914,22,-0.0809
ENSG00000135124,P2RX4,16,1.11631,14,0.95882,5,-0.6791,1,-2.8259,15,1.06449,10,0.39697
ENSG00000110931,CAMKK2,47,-1.9996,161,-0.1424,175,-0.0104,158,-0.2067,244,0.53379,240,0.58916
ENSG00000089053,ANAPC5,120,0.38437,75,-0.3602,71,-0.4942,90,-0.0962,108,0.21126,115,0.35902
ENSG00000170633,RNF34,48,0.36540,23,-0.7595,25,-0.6992,41,0.15733,40,0.06733,48,0.43112
ENSG00000089094,KDM2B,28,0.56729,7,-1.5797,20,0.03939,17,-0.2510,12,-0.6926,29,0.70333
ENSG00000188735,TMEM120B,10,-0.3630,3,-2.2375,12,-0.0745,14,0.17427,15,0.26981,17,0.50222
ENSG00000139725,RHOF,8,-0.4434,3,-1.8965,21,1.32779,4,-1.6747,22,1.21539,10,-0.1253
ENSG00000212694,LINC01089,15,0.51237,11,-0.0453,10,-0.1724,12,0.24876,6,-0.9861,10,-0.0555
ENSG00000139718,SETD1B,8,-0.8353,13,-0.1728,11,-0.3795,16,0.18671,15,0.12716,18,0.44856
ENSG00000110801,PSMD9,20,0.01236,20,0.03632,21,0.06585,13,-0.8014,25,0.36922,27,0.54048
ENSG00000110987,BCL7A,39,-0.0062,22,-0.8935,27,-0.6169,54,0.73223,38,-0.0354,37,-0.0909
ENSG00000175727,MLXIP,33,0.81190,11,-0.9465,21,0.03537,14,-0.6448,23,0.18913,26,0.42082
ENSG00000139719,VPS33A,13,-0.9529,22,-0.1881,18,-0.5175,30,0.47916,32,0.42178,25,0.04152
ENSG00000130779,CLIP1,214,0.57047,95,-0.7200,90,-0.8807,155,0.05003,216,0.58316,170,0.22065
ENSG00000033030,ZCCHC8,22,1.23590,11,0.04837,11,0.07891,7,-0.8034,7,-0.5643,11,0.11960
ENSG00000111011,RSRC2,250,0.66644,133,-0.3591,110,-0.7192,168,0.02465,212,0.39136,173,0.06873
ENSG00000139726,DENR,82,-0.4959,60,-0.9732,109,-0.0593,125,0.22185,144,0.39074,124,0.16982
ENSG00000130787,HIP1R,108,1.77786,49,0.38038,41,0.09770,28,-0.6412,17,-1.2718,24,-0.7791
ENSG00000139722,VPS37B,13,-0.0533,11,-0.3410,12,-0.1854,17,0.48864,7,-0.8846,14,0.08962
ENSG00000150967,ABCB9,12,-0.2148,4,-1.7230,16,0.19099,10,-0.7196,18,0.37130,24,0.95129
ENSG00000182196,ARL6IP4,302,0.04119,332,0.19541,359,0.36513,298,0.02603,172,-0.8371,263,-0.2012
ENSG00000090975,PITPNM2,14,-0.5810,25,0.27398,20,-0.0952,18,-0.3136,14,-0.6626,32,0.78297
ENSG00000051825,MPHOSPH9,37,0.53743,18,-0.5871,17,-0.7309,32,0.41694,23,-0.2527,28,0.10685
ENSG00000130921,C12orf65,28,-0.2499,21,-0.7181,32,-0.0526,34,0.03649,37,0.16327,40,0.34542
ENSG00000111328,CDK2AP1,213,0.88301,322,1.64432,105,-0.3018,54,-1.5006,79,-0.7042,130,0.07250
ENSG00000139697,SBNO1,108,-0.0903,58,-1.0349,84,-0.5279,135,0.36303,150,0.43924,126,0.17428
ENSG00000183955,KMT5A,36,0.50657,19,-0.5172,18,-0.6095,30,0.28428,28,0.12215,26,0.00021
ENSG00000150977,RILPL2,12,-0.2010,18,0.49933,12,-0.1053,7,-1.1766,14,0.07787,22,0.93372
ENSG00000184209,SNRNP35,27,0.97915,14,-0.0105,8,-0.9397,16,0.19519,12,-0.2909,14,-0.0615
ENSG00000188026,RILPL1,29,-0.0357,26,-0.2174,31,0.07942,27,-0.2113,21,-0.4998,39,0.51351
ENSG00000086598,TMED2,71,-0.1591,72,-0.1283,61,-0.4262,67,-0.3017,98,0.35999,109,0.61998
ENSG00000111364,DDX55,42,1.15674,17,-0.3181,15,-0.5474,19,-0.2224,20,-0.0730,22,0.08298
ENSG00000111361,EIF2B1,26,0.05248,21,-0.2471,20,-0.3252,17,-0.7089,33,0.46139,38,0.80712
ENSG00000111358,GTF2H3,39,0.75570,21,-0.2045,20,-0.3102,21,-0.2585,20,-0.2891,29,0.33058
ENSG00000119242,CCDC92,91,-0.5705,107,-0.3216,113,-0.2658,170,0.56305,141,0.11746,119,-0.1745
ENSG00000250091,DNAH10OS,5,-0.9819,9,-0.0134,10,0.19290,11,0.48283,8,-0.2049,7,-0.3622
ENSG00000179195,ZNF664,91,0.69778,65,0.13546,53,-0.2113,62,0.09379,52,-0.2087,47,-0.3987
ENSG00000196498,NCOR2,48,-0.3238,64,0.13157,57,-0.0863,69,0.30364,50,-0.2573,56,-0.1075
ENSG00000073060,SCARB1,44,1.10642,32,0.53851,22,-0.0118,13,-0.9563,27,0.27434,19,-0.2882
ENSG00000150991,UBC,619,-0.5905,738,-0.3167,865,-0.0736,709,-0.4726,1142,0.38519,1328,0.74126
ENSG00000150990,DHX37,15,0.54858,4,-1.2909,17,0.85002,8,-0.6023,15,0.51162,8,-0.5113
ENSG00000184992,BRI3BP,41,-0.9139,37,-1.0604,59,-0.3809,110,0.91838,76,0.04892,67,-0.1675
ENSG00000081760,AACS,21,-1.1222,21,-1.1381,46,0.11196,43,-0.0126,90,1.22636,40,-0.1279
ENSG00000139364,TMEM132B,100,-0.1961,101,-0.1688,70,-0.8154,110,-0.0458,184,0.81079,136,0.34315
ENSG00000256193,LINC00507,0,-5.3199,12,-0.3546,6,-1.4608,1,-3.8288,16,0.15646,52,3.18514
ENSG00000181234,TMEM132C,4,-1.0206,6,-0.5221,13,0.66632,8,-0.1777,13,0.57542,8,-0.2331
ENSG00000139370,SLC15A4,17,0.47690,14,0.17574,17,0.53832,7,-1.0836,16,0.30494,13,-0.0063
