Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000160991,ORAI2,42,0.20186,22,-0.8393,34,-0.1294,24,-0.6609,44,0.28756,70,1.06545,59,0.79107,19,-0.9844,31,-0.2826
ENSG00000160993,ALKBH4,12,-0.6612,16,-0.2480,27,0.57695,24,0.40027,13,-0.5821,30,0.78172,15,-0.3411,18,-0.0563,15,-0.2819
ENSG00000005075,POLR2J,85,0.22235,76,0.05410,56,-0.4396,73,-0.0248,36,-1.1141,51,-0.5760,79,0.09786,124,0.85310,84,0.20282
ENSG00000285437,POLR2J3,50,0.74547,21,-0.6654,8,-2.0312,31,-0.0119,16,-1.0827,21,-0.6196,91,1.83272,20,-0.7099,37,0.24895
ENSG00000267368,UPK3BL1,47,0.16465,51,0.35773,35,-0.3136,35,-0.3059,29,-0.5611,44,0.06267,34,-0.3312,62,0.62071,34,-0.3339
ENSG00000170632,ARMC10,61,-0.0510,68,0.13928,84,0.44864,81,0.40235,58,-0.1295,52,-0.3063,55,-0.2104,63,-0.0168,42,-0.6460
ENSG00000161048,NAPEPLD,73,-0.0255,52,-0.6225,96,0.40573,102,0.50308,116,0.71843,90,0.30706,54,-0.5033,50,-0.6335,62,-0.3035
ENSG00000105819,PMPCB,58,-0.3052,76,0.14661,112,0.76781,73,0.04544,76,0.12990,71,0.01194,67,-0.0825,56,-0.3532,38,-0.9426
ENSG00000105821,DNAJC2,61,0.16664,59,0.10713,47,-0.2385,78,0.56789,34,-0.7607,55,0.00392,82,0.64529,27,-1.1139,50,-0.1537
ENSG00000161057,PSMC2,73,-0.2852,88,0.00279,98,0.17704,108,0.32549,100,0.20522,79,-0.1671,87,-0.0176,92,0.07636,66,-0.4556
ENSG00000189056,RELN,7,-2.6759,6,-3.1621,0,-6.4333,1,-5.2502,4,-3.6120,0,-8.9480,370,5.21278,22,-1.1258,41,-0.1828
ENSG00000164815,ORC5,11,-0.8386,23,0.29575,31,0.76388,13,-0.6138,30,0.70181,12,-0.7722,17,-0.1820,20,0.06831,14,-0.5057
ENSG00000005483,KMT2E,338,0.79650,188,-0.1885,82,-1.4383,266,0.38925,152,-0.5031,194,-0.1166,273,0.43566,96,-1.2031,313,0.66251
ENSG00000135250,SRPK2,306,-0.1641,311,-0.1511,342,0.01441,485,0.58615,342,0.01233,470,0.53297,243,-0.5269,165,-1.1160,416,0.32978
ENSG00000135249,RINT1,9,-1.0808,23,0.40435,30,0.83372,22,0.27201,22,0.31063,11,-0.7398,22,0.26781,16,-0.2305,5,-1.8506
ENSG00000008282,SYPL1,96,1.86617,10,-1.8524,15,-1.2296,37,0.18946,24,-0.4793,9,-1.9543,52,0.73687,49,0.64256,28,-0.2859
ENSG00000105835,NAMPT,50,0.14460,48,0.07197,47,0.05133,42,-0.1233,48,0.07208,32,-0.5451,74,0.77857,35,-0.4222,34,-0.4610
ENSG00000005249,PRKAR2B,57,-1.4409,209,0.68288,164,0.18703,187,0.39812,134,-0.1351,232,0.76327,97,-0.6469,85,-0.8391,86,-0.8255
ENSG00000105856,HBP1,57,1.31697,21,-0.3963,20,-0.3729,36,0.54308,15,-0.8556,19,-0.5038,36,0.53165,14,-0.9720,21,-0.3015
ENSG00000164597,COG5,21,-0.1817,25,0.09180,24,0.01168,25,0.10274,29,0.35296,19,-0.3010,18,-0.3691,30,0.40074,18,-0.3743
ENSG00000172209,GPR22,24,-1.3669,86,0.71826,85,0.59833,72,0.31886,57,-0.0564,67,0.20548,32,-0.9517,39,-0.6466,42,-0.5431
ENSG00000075790,BCAP29,96,-0.6611,116,-0.4097,166,0.19935,211,0.58962,205,0.54449,171,0.24707,155,0.09097,83,-0.8897,149,0.01940
ENSG00000233705,SLC26A4-AS1,17,-2.4668,104,0.25810,122,0.48426,96,0.08935,136,0.66771,76,-0.2801,31,-1.6225,108,0.28413,110,0.32313
ENSG00000105879,CBLL1,27,0.31654,33,0.78746,22,0.00520,17,-0.3541,19,-0.2338,33,0.69141,11,-1.0838,16,-0.5034,7,-1.5829
ENSG00000091140,DLD,32,-1.6273,83,-0.2207,111,0.26063,143,0.67521,128,0.49474,104,0.15614,65,-0.5857,117,0.34983,77,-0.3153
ENSG00000091136,LAMB1,3,-2.8572,43,1.07250,35,0.57532,37,0.65692,11,-1.2140,29,0.22749,21,-0.2624,13,-0.9633,12,-1.0877
ENSG00000091129,NRCAM,268,-0.7762,326,-0.5230,598,0.49656,726,0.82575,538,0.32220,545,0.34284,315,-0.5280,414,-0.1008,352,-0.3551
ENSG00000135241,PNPLA8,97,-0.1894,82,-0.4978,88,-0.3494,135,0.33953,107,-0.0423,141,0.41118,120,0.14141,107,-0.0430,137,0.35839
ENSG00000177683,THAP5,37,-0.6000,54,0.00475,50,-0.1189,80,0.64630,69,0.40418,46,-0.2555,50,-0.1083,60,0.16555,39,-0.5048
ENSG00000128590,DNAJB9,33,-0.5611,44,-0.1379,65,0.50875,58,0.30629,48,0.00361,47,-0.0197,41,-0.2456,55,0.20937,43,-0.1856
ENSG00000173114,LRRN3,73,-0.1721,43,-1.0979,79,-0.0598,111,0.48696,120,0.62252,137,0.84743,80,-0.0477,64,-0.3828,71,-0.2339
ENSG00000128512,DOCK4,44,-1.3282,177,1.04490,124,0.28203,129,0.34927,44,-1.3145,66,-0.7104,111,0.11120,109,0.07511,58,-0.9043
ENSG00000198839,ZNF277,31,0.02263,27,-0.1965,27,-0.2056,31,0.02485,23,-0.4621,37,0.30193,29,-0.0689,33,0.12995,40,0.43699
ENSG00000006652,IFRD1,35,-0.0082,42,0.32379,49,0.52497,35,-0.0225,24,-0.5852,24,-0.5817,38,0.12268,40,0.19271,23,-0.6279
ENSG00000146802,TMEM168,50,1.13800,25,0.02400,17,-0.5681,32,0.38124,7,-1.7997,33,0.42323,34,0.50606,16,-0.7271,11,-1.2404
ENSG00000164603,BMT2,20,-0.2591,27,0.27958,27,0.22189,30,0.38261,21,-0.2067,26,0.15094,14,-0.8278,20,-0.2764,24,0.00657
ENSG00000164604,GPR85,15,-0.6326,21,-0.1138,24,0.08265,20,-0.2078,25,0.15508,37,0.80415,21,-0.0882,14,-0.6747,27,0.29709
ENSG00000214194,SMIM30,62,0.78511,30,-0.4224,27,-0.5431,37,-0.0304,26,-0.5771,31,-0.3321,21,-0.8800,57,0.66725,60,0.73182
ENSG00000128573,FOXP2,32,1.00796,0,-4.6371,13,-0.3968,10,-0.7558,69,2.54351,37,1.27110,6,-1.4354,0,-5.7891,3,-2.3174
ENSG00000105976,MET,4,-2.7217,26,0.11676,20,-0.2989,55,1.34556,27,0.13441,20,-0.2967,8,-1.6532,20,-0.3602,40,0.79585
ENSG00000198898,CAPZA2,101,-0.9311,177,-0.0661,223,0.30967,248,0.48407,218,0.27279,193,0.07315,203,0.15317,166,-0.1605,135,-0.4919
ENSG00000004866,ST7,16,-0.3950,16,-0.4833,22,0.07548,18,-0.2232,22,0.10064,26,0.32551,35,0.80417,23,0.16514,16,-0.4190
ENSG00000077063,CTTNBP2,107,1.75735,26,-0.7111,34,-0.2245,55,0.57919,41,0.08491,45,0.25179,30,-0.4083,7,-2.5068,18,-1.1860
ENSG00000128534,LSM8,43,0.41798,33,-0.0117,43,0.39503,51,0.68083,19,-0.8701,27,-0.3244,45,0.47222,25,-0.4316,15,-1.2410
ENSG00000184408,KCND2,9,-2.8759,96,0.84323,71,0.22301,76,0.34649,73,0.27659,64,0.07417,34,-0.8984,40,-0.6734,57,-0.1307
ENSG00000071243,ING3,17,-0.2708,17,-0.3203,9,-1.1787,27,0.42665,27,0.42358,30,0.63540,12,-0.8577,24,0.27460,24,0.28162
ENSG00000196937,FAM3C,59,-2.1189,271,0.24613,351,0.64562,263,0.17242,390,0.82789,299,0.37877,135,-0.8789,171,-0.5100,158,-0.6373
ENSG00000106278,PTPRZ1,375,0.96685,89,-1.4199,53,-2.0834,360,0.89485,62,-1.8589,79,-1.5006,361,0.89819,402,1.08760,230,0.14284
ENSG00000008311,AASS,68,1.68039,7,-2.0902,10,-1.4798,29,0.18243,13,-1.0751,9,-1.5948,70,1.73888,26,0.03020,19,-0.4827
ENSG00000081803,CADPS2,10,-2.9249,31,-1.3247,93,0.47453,83,0.29776,165,1.48188,149,1.28722,27,-1.4537,21,-1.7988,84,0.30671
ENSG00000128609,NDUFA5,165,-1.5307,472,0.10155,473,0.09150,479,0.11168,611,0.51202,498,0.17545,375,-0.2789,411,-0.1309,510,0.21366
ENSG00000106299,WASL,80,-1.1987,185,0.10099,239,0.50876,208,0.27994,185,0.09315,199,0.20619,148,-0.2580,149,-0.2506,169,-0.0486
ENSG00000170775,GPR37,356,4.55915,3,-4.3056,19,-1.4664,39,-0.3413,18,-1.5013,11,-2.1779,15,-1.7373,7,-2.8029,17,-1.6207
ENSG00000048405,ZNF800,25,0.39800,12,-0.7861,8,-1.3958,27,0.48351,12,-0.7542,31,0.72055,11,-0.9067,7,-1.5371,52,1.67077
ENSG00000004059,ARF5,10,-2.7664,93,0.59791,122,0.97777,87,0.40455,52,-0.4069,69,0.02372,39,-0.8436,86,0.38747,25,-1.5059
ENSG00000197157,SND1,35,-0.4794,49,0.07274,65,0.51363,45,-0.0824,54,0.20153,53,0.18814,43,-0.1477,44,-0.0992,35,-0.4477
ENSG00000128594,LRRC4,28,-1.1745,77,0.44533,64,0.09119,84,0.53681,81,0.47542,63,0.08175,33,-0.9448,51,-0.2727,46,-0.4205
ENSG00000106344,RBM28,52,0.70520,25,-0.5195,17,-1.0618,26,-0.4334,20,-0.8209,52,0.71076,69,1.20896,11,-1.6174,40,0.28474
ENSG00000106348,IMPDH1,9,-1.0603,19,0.04856,22,0.22948,23,0.30172,18,-0.0959,11,-0.7878,22,0.24554,17,-0.1271,27,0.60873
ENSG00000165055,METTL2B,40,0.77440,25,0.03602,21,-0.2751,16,-0.6840,7,-1.7887,27,0.17245,20,-0.3019,41,0.84996,23,-0.0733
ENSG00000128595,CALU,48,-0.4241,97,0.80626,66,0.07062,64,0.00871,39,-0.7370,41,-0.6941,103,0.79092,55,-0.2229,25,-1.4389
ENSG00000128596,CCDC136,37,-1.4233,111,0.29279,76,-0.3476,150,0.75308,147,0.71552,89,-0.0996,81,-0.2538,84,-0.1850,62,-0.6716
ENSG00000128524,ATP6V1F,89,-1.4078,299,0.56719,255,0.23071,225,0.02509,249,0.18833,194,-0.2091,168,-0.4375,258,0.25090,177,-0.3550
ENSG00000064419,TNPO3,38,-0.1810,40,-0.1149,40,-0.0916,43,0.00986,55,0.42477,40,-0.0938,35,-0.3259,38,-0.1905,57,0.47662
ENSG00000158457,TSPAN33,5,-2.3680,27,0.17451,47,1.03450,24,-0.0625,33,0.43106,15,-0.7578,18,-0.4795,28,0.21506,24,-0.0434
ENSG00000158467,AHCYL2,23,-1.1077,26,-0.9699,31,-0.6684,54,0.21778,34,-0.4951,30,-0.6824,115,1.53178,81,0.89943,50,0.08394
ENSG00000128578,STRIP2,9,-1.0433,21,0.27667,44,1.53788,25,0.51595,9,-1.0070,14,-0.3696,16,-0.1561,7,-1.3361,13,-0.5405
ENSG00000186591,UBE2H,107,0.18187,75,-0.4243,89,-0.1117,108,0.20185,94,-0.0167,104,0.14689,102,0.10859,87,-0.1498,112,0.26725
ENSG00000128607,KLHDC10,39,-0.6862,62,0.03511,65,0.10364,66,0.14383,81,0.46010,53,-0.2164,70,0.23172,56,-0.1160,53,-0.2175
ENSG00000146842,TMEM209,18,0.06832,15,-0.1923,23,0.46261,17,0.04845,11,-0.6192,10,-0.8578,26,0.69874,18,0.09447,16,-0.0615
ENSG00000106477,CEP41,37,-0.5034,46,-0.1785,53,0.09098,62,0.33646,42,-0.3068,104,1.22291,32,-0.7039,46,-0.1427,37,-0.4781
ENSG00000106484,MEST,19,-1.0966,39,0.01465,41,0.09193,66,0.85368,40,0.03817,55,0.55336,31,-0.3509,24,-0.7740,36,-0.1307
ENSG00000286214,AUXG01000058.1,209,-1.1848,483,0.13168,471,0.07577,588,0.43716,603,0.47981,590,0.44485,358,-0.3591,210,-1.1758,497,0.16354
ENSG00000231721,LINC-PINT,28,-0.0413,41,0.63354,26,-0.1518,20,-0.5463,34,0.22752,19,-0.6888,32,0.17283,16,-0.9386,34,0.23677
ENSG00000128585,MKLN1,82,-0.1313,62,-0.6237,63,-0.5374,124,0.53759,91,0.03600,104,0.24801,128,0.59221,104,0.24036,71,-0.3542
ENSG00000128567,PODXL,22,-0.2417,28,0.10575,28,0.07802,11,-1.3183,4,-2.6633,14,-0.9868,68,1.63777,27,0.02066,33,0.37494
ENSG00000221866,PLXNA4,22,-1.1969,49,0.00504,62,0.40699,83,0.88434,57,0.26832,53,0.13922,36,-0.4552,30,-0.7654,44,-0.1462
ENSG00000106554,CHCHD3,13,-0.8383,18,-0.4010,27,0.33586,18,-0.2958,27,0.28131,16,-0.5480,29,0.44734,34,0.70623,23,0.02689
ENSG00000131558,EXOC4,38,-0.6293,64,0.23749,69,0.33108,65,0.22341,54,-0.0712,57,0.01595,61,0.12231,43,-0.4323,49,-0.2166
ENSG00000205060,SLC35B4,41,-0.5710,61,0.05702,90,0.67423,88,0.64240,57,-0.0596,70,0.25447,40,-0.5988,39,-0.6669,47,-0.3837
ENSG00000085662,AKR1B1,67,-0.6703,108,0.07709,134,0.42534,138,0.47952,98,-0.0854,120,0.23832,93,-0.1556,116,0.18390,50,-1.1201
ENSG00000172331,BPGM,26,-0.2438,25,-0.2955,23,-0.3947,20,-0.6479,41,0.51178,48,0.78412,25,-0.2798,28,-0.1191,38,0.38662
ENSG00000122786,CALD1,169,0.59523,36,-1.9337,24,-2.4095,30,-2.0585,72,-0.7650,42,-1.5666,697,3.70064,11,-3.5299,59,-1.0661
ENSG00000105875,WDR91,16,0.26575,7,-1.1871,30,1.28051,12,-0.2463,18,0.44662,10,-0.4638,16,0.20630,19,0.54078,3,-2.0466
ENSG00000080802,CNOT4,60,0.45664,36,-0.3964,45,-0.0129,64,0.55430,27,-0.7947,38,-0.2781,58,0.39192,28,-0.7323,61,0.48461
ENSG00000155561,NUP205,5,-1.4359,11,-0.3094,23,0.90526,8,-0.8101,25,1.02973,10,-0.4687,13,-0.0538,24,0.93453,4,-1.8571
ENSG00000243317,STMP1,59,0.21628,53,0.06353,44,-0.2221,26,-1.0328,40,-0.3712,28,-0.9434,72,0.55060,81,0.74302,56,0.14713
ENSG00000105887,MTPN,159,-0.8477,316,0.26160,401,0.62299,272,-0.0126,256,-0.1131,318,0.23764,254,-0.1213,250,-0.1456,200,-0.4971
ENSG00000105894,PTN,436,0.16318,187,-1.2526,82,-2.3746,569,0.60174,141,-1.5803,217,-0.9305,802,1.20082,772,1.13091,548,0.53980
ENSG00000157680,DGKI,38,-0.9568,102,0.72504,61,-0.2084,82,0.25124,51,-0.4831,130,1.04196,49,-0.5604,31,-1.2532,52,-0.4649
ENSG00000122779,TRIM24,72,1.05365,37,-0.0740,22,-0.8401,30,-0.4009,38,0.00487,46,0.30229,39,0.03753,42,0.13452,20,-0.9971
ENSG00000122778,KIAA1549,3,-3.7491,47,0.38639,56,0.62830,34,-0.1760,35,-0.1205,62,0.79692,44,0.21394,25,-0.6442,28,-0.4686
ENSG00000157741,UBN2,48,0.33898,34,-0.2238,28,-0.5275,21,-0.9535,38,-0.0208,40,0.05876,67,0.89481,21,-0.9244,57,0.61785
ENSG00000164898,FMC1,20,-0.9349,38,0.04818,30,-0.3147,29,-0.3885,32,-0.2283,48,0.41704,34,-0.1258,80,1.27440,22,-0.8162
ENSG00000146963,LUC7L2,180,0.91284,89,-0.2765,73,-0.5464,75,-0.4973,102,-0.0313,102,-0.0203,156,0.67018,73,-0.5494,98,-0.0880
ENSG00000236279,CLEC2L,7,-2.6283,43,0.07892,77,1.02833,30,-0.4732,76,1.00553,47,0.21454,18,-1.2779,40,-0.0587,32,-0.3976
ENSG00000064393,HIPK2,1333,3.26270,89,-1.7518,45,-2.6186,124,-1.1363,135,-1.0098,176,-0.5964,191,-0.4707,72,-1.9369,324,0.37271
ENSG00000006459,KDM7A,21,0.21813,9,-1.1304,17,-0.1113,29,0.73326,23,0.35408,25,0.46079,21,0.19769,13,-0.5778,18,-0.0891
ENSG00000157800,SLC37A3,18,-0.4929,25,0.04522,43,0.93801,21,-0.2290,28,0.22597,25,0.08158,16,-0.6337,21,-0.2535,21,-0.2150
ENSG00000133606,MKRN1,48,-0.7311,98,0.47076,88,0.22410,93,0.31495,109,0.57721,61,-0.3578,51,-0.6304,60,-0.3745,58,-0.4391
ENSG00000133597,ADCK2,17,-0.5439,28,0.32459,38,0.78177,17,-0.5479,32,0.49137,18,-0.4547,8,-1.5458,28,0.24576,23,-0.0557
ENSG00000090266,NDUFB2,232,-0.6960,418,0.26805,323,-0.1774,346,-0.0711,422,0.25156,321,-0.1887,209,-0.8550,567,0.74420,357,-0.0180
ENSG00000157764,BRAF,43,-0.7957,94,0.50457,72,0.00703,66,-0.1228,71,-0.0277,104,0.59925,41,-0.8643,53,-0.4650,79,0.16273
ENSG00000090263,MRPS33,65,-0.3148,88,0.19845,72,-0.1423,65,-0.3141,98,0.35058,78,-0.0199,52,-0.6531,90,0.22195,93,0.26805
ENSG00000261115,TMEM178B,23,-1.9939,139,0.96672,110,0.42814,75,-0.1872,60,-0.5402,89,0.08274,72,-0.2546,74,-0.2044,64,-0.4286
ENSG00000006530,AGK,16,-1.2892,57,0.79467,59,0.74286,45,0.28683,39,0.07921,29,-0.3792,36,-0.0883,23,-0.7618,14,-1.4925
ENSG00000257093,DENND11,85,1.30516,36,-0.1428,30,-0.4440,37,-0.0822,36,-0.1327,26,-0.6532,33,-0.2641,50,0.37295,24,-0.7749
ENSG00000106028,SSBP1,75,-0.4981,102,-0.0296,89,-0.2389,104,0.00041,122,0.26576,89,-0.2410,82,-0.3671,104,0.00852,167,0.78438
ENSG00000270672,MTRNR2L6,37,0.57877,16,-0.8297,6,-2.0898,16,-0.7646,23,-0.1453,19,-0.4453,43,0.83064,31,0.31917,50,1.11566
ENSG00000106123,EPHB6,56,-1.6030,155,-0.0635,202,0.37501,145,-0.1575,237,0.63876,274,0.88743,90,-0.9049,122,-0.4257,168,0.07447
ENSG00000197448,GSTK1,37,0.40985,18,-0.7368,35,0.32447,21,-0.4410,31,0.16012,22,-0.3832,51,0.95376,23,-0.2942,27,-0.0987
ENSG00000159784,FAM131B,48,-0.7068,77,0.02593,103,0.49182,93,0.31127,125,0.81438,61,-0.3609,52,-0.5910,48,-0.7156,78,0.03062
ENSG00000159840,ZYX,33,-0.4405,44,0.04412,49,0.19203,41,-0.1008,86,1.14857,33,-0.4368,38,-0.1922,35,-0.3442,30,-0.5560
ENSG00000198420,TCAF1,187,-0.5649,324,0.34504,264,-0.0257,341,0.38691,244,-0.1517,363,0.49083,263,-0.0347,131,-1.1156,245,-0.1459
ENSG00000174469,CNTNAP2,47,-2.1263,196,0.04064,219,0.21816,312,0.80984,338,0.94796,142,-0.4695,150,-0.3786,134,-0.5605,179,-0.1063
ENSG00000055130,CUL1,36,-1.1558,97,0.46517,93,0.33521,84,0.15707,123,0.79307,97,0.39273,44,-0.8314,60,-0.3734,27,-1.5633
ENSG00000155660,PDIA4,46,1.20776,18,-0.4179,24,0.13687,24,0.10993,14,-0.6807,9,-1.3069,22,-0.0080,32,0.58210,16,-0.5118
ENSG00000197024,ZNF398,7,-1.0429,24,0.88064,16,0.14656,19,0.36465,15,0.00326,10,-0.6085,16,0.09502,15,0.06020,3,-2.3791
ENSG00000204946,ZNF783,14,-0.6232,20,-0.1122,36,0.84971,29,0.51124,22,0.02639,18,-0.2878,25,0.22318,17,-0.3316,13,-0.7918
ENSG00000196453,ZNF777,9,-0.6607,24,0.97609,18,0.42024,6,-1.1575,15,0.05824,9,-0.6989,8,-0.8287,19,0.46458,10,-0.6018
ENSG00000181220,ZNF746,4,-2.2419,17,-0.2751,36,0.96155,20,0.00460,28,0.51552,17,-0.3083,29,0.58943,12,-0.7902,21,0.07298
ENSG00000171130,ATP6V0E2,166,-0.6860,285,0.19244,291,0.19972,213,-0.2927,353,0.51869,181,-0.5468,182,-0.5376,279,0.13201,332,0.41748
ENSG00000106538,RARRES2,74,1.64921,13,-1.3105,15,-0.9411,12,-1.2635,14,-1.0531,15,-0.9654,24,-0.2835,62,1.31234,42,0.62724
ENSG00000214022,REPIN1,56,0.30887,34,-0.5191,43,-0.0870,36,-0.3906,36,-0.3640,32,-0.5447,54,0.25209,72,0.74709,61,0.46980
ENSG00000055118,KCNH2,15,-0.6746,35,0.78385,20,-0.2591,28,0.29831,39,0.84928,14,-0.7871,19,-0.3310,20,-0.2289,8,-1.6671
ENSG00000197150,ABCB8,11,-1.1476,27,0.17630,29,0.27859,19,-0.3488,23,-0.0447,17,-0.5358,31,0.40592,38,0.73923,19,-0.3585
ENSG00000164885,CDK5,31,-1.4309,102,0.46098,124,0.73447,65,-0.3175,121,0.68785,47,-0.8084,49,-0.7579,89,0.19117,64,-0.3376
ENSG00000164896,FASTK,48,-0.0891,67,0.51330,46,-0.1435,26,-1.0200,60,0.27764,38,-0.4289,52,0.04728,61,0.30892,40,-0.3501
ENSG00000164897,TMUB1,14,-0.3891,20,0.20239,13,-0.5072,14,-0.3570,16,-0.2325,23,0.39474,16,-0.1688,30,0.81945,14,-0.3868
ENSG00000133612,AGAP3,85,-1.0736,250,0.73922,157,-0.1232,86,-1.0520,143,-0.2743,127,-0.4522,164,-0.0540,256,0.67864,178,0.07928
ENSG00000033050,ABCF2,39,-0.6260,65,0.20753,58,-0.0001,66,0.19886,74,0.39132,83,0.57029,41,-0.5401,42,-0.5048,48,-0.2899
ENSG00000033100,CHPF2,8,-1.0675,14,-0.2708,36,1.27747,24,0.60330,18,0.17059,26,0.75020,14,-0.2798,8,-1.1269,3,-2.4072
ENSG00000082014,SMARCD3,77,-0.2894,81,-0.2199,81,-0.2084,67,-0.5070,146,0.76063,86,-0.1100,101,0.15087,133,0.60441,68,-0.4838
ENSG00000013374,NUB1,51,-0.1411,55,-0.0149,33,-0.8090,102,1.00328,57,0.04095,50,-0.1639,67,0.28836,23,-1.3701,64,0.22339
ENSG00000106615,RHEB,121,-0.9607,192,-0.2813,290,0.41130,284,0.37788,310,0.52345,188,-0.2794,207,-0.1330,271,0.30028,195,-0.2299
ENSG00000106617,PRKAG2,33,-0.5776,33,-0.6412,68,0.59890,55,0.23443,58,0.31347,60,0.38781,61,0.41319,34,-0.5163,40,-0.2827
ENSG00000239911,PRKAG2-AS1,10,-2.2561,69,0.71216,70,0.64764,47,-0.0101,70,0.65802,48,0.04741,11,-2.1538,60,0.38027,17,-1.5645
ENSG00000178234,GALNT11,29,-1.5974,125,0.75137,110,0.43565,101,0.29916,87,0.05541,55,-0.6702,61,-0.5076,74,-0.2073,74,-0.1959
ENSG00000055609,KMT2C,188,1.16929,74,-0.4186,37,-1.4324,114,0.32307,39,-1.3346,66,-0.5551,186,1.15560,51,-0.9527,108,0.23624
ENSG00000133627,ACTR3B,18,-2.5240,198,1.45972,138,0.57840,93,-0.0651,59,-0.7604,88,-0.1565,51,-0.9930,64,-0.6560,62,-0.6923
ENSG00000130226,DPP6,110,-1.4041,515,1.25965,305,0.16640,289,0.08276,185,-0.6179,225,-0.3162,249,-0.1557,195,-0.5393,159,-0.8530
ENSG00000220575,HTR5A-AS1,9,-1.3242,41,1.24574,35,0.76927,18,-0.2733,12,-0.9673,19,-0.1991,10,-1.1973,11,-0.9800,22,0.00554
ENSG00000157219,HTR5A,3,-3.0465,40,0.66618,59,1.27372,39,0.55474,35,0.36204,30,0.14621,9,-1.6793,12,-1.2112,10,-1.5382
ENSG00000186480,INSIG1,114,0.57025,30,-1.5891,92,0.23095,86,0.12381,88,0.14965,46,-0.8673,135,0.86437,133,0.83682,46,-0.8693
ENSG00000184863,RBM33,56,0.80179,28,-0.3572,40,0.24123,29,-0.2490,29,-0.2941,30,-0.2031,46,0.45129,25,-0.4883,33,-0.0575
ENSG00000105983,LMBR1,17,-1.8229,74,0.45279,66,0.20701,73,0.35796,86,0.64355,49,-0.2773,55,-0.0786,46,-0.3585,40,-0.5739
ENSG00000009335,UBE3C,40,-0.5182,59,0.10480,98,0.92126,48,-0.2510,46,-0.3209,73,0.42623,57,0.03431,49,-0.2198,31,-0.9039
ENSG00000105993,DNAJB6,195,-0.6297,386,0.52887,399,0.51460,280,-0.0592,296,0.02694,316,0.13158,223,-0.4207,230,-0.3710,199,-0.5932
ENSG00000155093,PTPRN2,80,-1.5312,263,0.35539,327,0.67151,227,0.07206,227,0.07309,209,-0.0570,128,-0.8210,251,0.23529,195,-0.1729
ENSG00000117868,ESYT2,57,0.01033,53,-0.1208,70,0.32107,65,0.21639,54,-0.0979,45,-0.3830,78,0.50193,50,-0.2155,46,-0.3467
ENSG00000126870,WDR60,103,0.63797,55,-0.4180,52,-0.4592,43,-0.7491,71,0.03907,74,0.10358,110,0.74886,35,-1.0650,98,0.56656
ENSG00000147364,FBXO25,35,-0.4032,44,-0.0936,42,-0.1564,64,0.52718,40,-0.1981,65,0.57445,51,0.18116,37,-0.3409,37,-0.3302
ENSG00000180190,TDRP,18,-0.3190,32,0.67552,25,0.20631,40,0.96558,20,-0.1587,18,-0.2997,4,-2.2951,20,-0.1465,12,-0.9534
ENSG00000104714,ERICH1,34,0.15899,29,-0.0900,47,0.69314,32,0.06645,42,0.51151,36,0.25848,22,-0.5112,23,-0.4856,13,-1.3050
ENSG00000198010,DLGAP2,19,-1.8082,91,0.70918,70,0.18673,66,0.08415,39,-0.7176,117,1.04578,28,-1.2393,42,-0.6041,62,-0.0236
ENSG00000182372,CLN8,100,2.29859,15,-1.0763,21,-0.4103,13,-1.1283,21,-0.4270,24,-0.2464,35,0.36135,21,-0.4377,14,-1.0081
ENSG00000253982,AC100810.1,48,0.20108,32,-0.4849,11,-1.9877,33,-0.3824,45,0.11021,20,-1.1666,46,0.13654,97,1.41425,58,0.52465
ENSG00000104728,ARHGEF10,102,2.19576,12,-1.4573,13,-1.2909,30,0.00247,12,-1.3818,22,-0.4422,65,1.30995,15,-0.9942,15,-1.0677
ENSG00000176595,KBTBD11,103,-0.8152,234,0.55277,167,-0.0695,199,0.21297,145,-0.2913,161,-0.1272,139,-0.3577,188,0.12180,173,-0.0125
ENSG00000036448,MYOM2,12,-1.0624,42,1.13751,31,0.43608,17,-0.4641,14,-0.8395,33,0.53745,8,-1.5346,20,-0.2471,16,-0.5718
ENSG00000183117,CSMD1,4,-3.1193,60,1.09536,41,0.27600,40,0.25423,16,-1.1681,34,-0.0246,33,-0.0716,25,-0.5145,31,-0.1639
ENSG00000147316,MCPH1,7,-1.2800,17,0.03472,14,-0.3153,20,0.23735,10,-0.7867,13,-0.3888,38,1.37942,17,0.02901,15,-0.1718
ENSG00000155189,AGPAT5,109,0.58643,65,-0.2896,74,-0.0463,88,0.23623,78,0.02620,78,0.03215,41,-0.9615,96,0.37067,69,-0.1489
ENSG00000275342,PRAG1,4,-3.1797,62,1.12449,40,0.20586,52,0.62168,24,-0.6219,37,0.06332,13,-1.5188,39,0.16832,19,-0.9101
ENSG00000147324,MFHAS1,24,-0.5724,30,-0.2230,27,-0.3409,23,-0.6374,33,-0.0597,29,-0.2813,68,1.14107,42,0.31343,37,0.13167
ENSG00000173273,TNKS,47,-0.1051,46,-0.1856,67,0.44875,58,0.21983,68,0.47478,48,-0.0661,29,-0.8411,44,-0.2297,53,0.08219
