"","t_stat_FALSE","t_stat_TRUE","p_value_FALSE","p_value_TRUE","fdr_FALSE","fdr_TRUE","logFC_FALSE","logFC_TRUE","ensembl","gene"
"ENSG00000173465",1.57841023768749,-1.57841023768749,0.119741255676464,0.119741255676464,0.211077256072366,0.211077256072366,0.540478154311825,-0.540478154311825,"ENSG00000173465","ZNRD2"
"ENSG00000176973",-0.260527236649473,0.260527236649472,0.795351152281168,0.795351152281169,0.847634965510524,0.847634965510525,-0.0270003057264718,0.0270003057264717,"ENSG00000176973","FAM89B"
"ENSG00000173442",0.968391972398881,-0.968391972398881,0.336744777212822,0.336744777212822,0.449526067170849,0.449526067170849,0.0997655434174122,-0.0997655434174122,"ENSG00000173442","EHBP1L1"
"ENSG00000173338",3.64052533005295,-3.64052533005294,0.000569101050816991,0.000569101050816993,0.00367375933974105,0.00367375933974107,1.42330637218362,-1.42330637218362,"ENSG00000173338","KCNK7"
"ENSG00000173327",3.37902393093783,-3.37902393093783,0.00128455082383307,0.00128455082383308,0.00685722777652775,0.00685722777652779,1.07854986679988,-1.07854986679988,"ENSG00000173327","MAP3K11"
"ENSG00000197136",1.30939515602074,-1.30939515602074,0.195403777214183,0.195403777214183,0.301691282561048,0.301691282561049,0.331260816147402,-0.331260816147402,"ENSG00000197136","PCNX3"
"ENSG00000213445",3.36955805415645,-3.36955805415645,0.00132214167003939,0.0013221416700394,0.00700495478518132,0.00700495478518132,1.20252179246621,-1.20252179246621,"ENSG00000213445","SIPA1"
"ENSG00000173039",2.08336301267488,-2.08336301267488,0.0414963995400023,0.0414963995400023,0.0967313643152766,0.0967313643152769,0.486886394307714,-0.486886394307714,"ENSG00000173039","RELA"
"ENSG00000285533",2.84951141989649,-2.84951141989649,0.00599554835200536,0.00599554835200541,0.02254041758681,0.0225404175868101,0.998508903628731,-0.99850890362873,"ENSG00000285533","RELA-DT"
"ENSG00000172977",0.908503501416691,-0.90850350141669,0.367255164029125,0.367255164029126,0.479346008661405,0.479346008661405,0.334286644285328,-0.334286644285328,"ENSG00000172977","KAT5"
"ENSG00000172922",3.37914531666721,-3.37914531666721,0.00128407540909289,0.0012840754090929,0.00685714678138887,0.00685714678138893,0.389369710117958,-0.389369710117958,"ENSG00000172922","RNASEH2C"
"ENSG00000254470",2.68098362018174,-2.68098362018174,0.00946999274637556,0.00946999274637563,0.0319288123847589,0.0319288123847591,1.05031745495329,-1.05031745495329,"ENSG00000254470","AP5B1"
"ENSG00000172757",-0.875673824771181,0.87567382477118,0.384707359800199,0.384707359800199,0.497066312949027,0.497066312949027,-0.0513261663561007,0.0513261663561006,"ENSG00000172757","CFL1"
"ENSG00000172803",1.79998508555003,-1.79998508555003,0.0769020457491258,0.0769020457491257,0.152341919906425,0.152341919906425,0.602682440086334,-0.602682440086334,"ENSG00000172803","SNX32"
"ENSG00000172732",1.38892640604305,-1.38892640604305,0.170000616425102,0.170000616425102,0.27243618200684,0.272436182006841,0.344016423186065,-0.344016423186065,"ENSG00000172732","MUS81"
"ENSG00000172638",3.81686504065435,-3.81686504065435,0.000322845776728955,0.000322845776728954,0.00236251435534612,0.00236251435534611,0.441401816400714,-0.441401816400713,"ENSG00000172638","EFEMP2"
"ENSG00000172500",-1.27171784125989,1.27171784125989,0.208391666258305,0.208391666258306,0.315787981649968,0.315787981649969,-0.140275859260881,0.140275859260881,"ENSG00000172500","FIBP"
"ENSG00000175602",-0.725871668623883,0.725871668623883,0.470745744354372,0.470745744354372,0.578301520872014,0.578301520872014,-0.0491197135340056,0.0491197135340056,"ENSG00000175602","CCDC85B"
"ENSG00000175573",0.0628735522343624,-0.0628735522343624,0.950076650635021,0.950076650635021,0.963134790624697,0.963134790624697,0.00504858277314155,-0.00504858277314155,"ENSG00000175573","C11orf68"
"ENSG00000175550",0.133267169903402,-0.133267169903402,0.894429053621691,0.894429053621691,0.923947754968423,0.923947754968423,0.0126164112585528,-0.0126164112585528,"ENSG00000175550","DRAP1"
"ENSG00000175467",0.971465681106574,-0.971465681106574,0.33522525144039,0.33522525144039,0.447858771629338,0.447858771629337,0.0856250625272592,-0.0856250625272593,"ENSG00000175467","SART1"
"ENSG00000175376",-1.9090421381041,1.90904213810409,0.0610532324580005,0.0610532324580007,0.128099156512005,0.128099156512006,-0.19051570390809,0.19051570390809,"ENSG00000175376","EIF1AD"
"ENSG00000175334",1.00212940938613,-1.00212940938613,0.320314555491271,0.320314555491272,0.433339377305408,0.433339377305408,0.0864603071322246,-0.0864603071322245,"ENSG00000175334","BANF1"
"ENSG00000175229",0.56064376475693,-0.56064376475693,0.577132723520109,0.577132723520109,0.670463972532249,0.670463972532249,0.134971091574017,-0.134971091574017,"ENSG00000175229","GAL3ST3"
"ENSG00000087365",1.70286692177301,-1.70286692177301,0.093780116237945,0.0937801162379455,0.176797412606497,0.176797412606498,0.161798272503496,-0.161798272503496,"ENSG00000087365","SF3B2"
"ENSG00000175115",2.10054322994435,-2.10054322994435,0.0399016751405771,0.0399016751405771,0.0941103463541964,0.0941103463541964,0.165156866956377,-0.165156866956377,"ENSG00000175115","PACS1"
"ENSG00000174996",-3.51479192631757,3.51479192631757,0.000845211875106434,0.000845211875106445,0.00500310358649613,0.0050031035864962,-0.326719831293488,0.326719831293488,"ENSG00000174996","KLC2"
"ENSG00000174903",0.59174322127731,-0.59174322127731,0.556250660753763,0.556250660753762,0.652154437721932,0.652154437721931,0.0571065368020018,-0.0571065368020019,"ENSG00000174903","RAB1B"
"ENSG00000174871",1.63291326777763,-1.63291326777763,0.107736414010188,0.107736414010187,0.195369856353571,0.195369856353572,0.148482032389922,-0.148482032389922,"ENSG00000174871","CNIH2"
"ENSG00000174851",3.40987486719177,-3.40987486719177,0.00116893287171855,0.00116893287171855,0.00638647996176556,0.00638647996176555,0.418612019157547,-0.418612019157547,"ENSG00000174851","YIF1A"
"ENSG00000179292",1.40711402674177,-1.40711402674177,0.164564269006648,0.164564269006648,0.265955422923315,0.265955422923315,0.119585110284907,-0.119585110284907,"ENSG00000179292","TMEM151A"
"ENSG00000174791",2.27008425412914,-2.27008425412914,0.0268160488836117,0.0268160488836117,0.0694717983510574,0.0694717983510574,0.772446809353156,-0.772446809353156,"ENSG00000174791","RIN1"
"ENSG00000174744",2.71831757602085,-2.71831757602085,0.00857051889336135,0.00857051889336134,0.0296407058941947,0.0296407058941947,1.07827635359252,-1.07827635359252,"ENSG00000174744","BRMS1"
"ENSG00000174684",-2.59636871696356,2.59636871696356,0.0118363040501921,0.0118363040501922,0.0378025925067122,0.0378025925067124,-0.177108395129367,0.177108395129367,"ENSG00000174684","B4GAT1"
"ENSG00000255468",2.78766837578283,-2.78766837578283,0.00710443839029801,0.00710443839029807,0.0256915115478277,0.0256915115478279,1.07619137994026,-1.07619137994026,"ENSG00000255468","AP001107.9"
"ENSG00000174669",1.25814428054937,-1.25814428054937,0.213224594742719,0.213224594742719,0.321281678506449,0.321281678506449,0.448293671191579,-0.448293671191578,"ENSG00000174669","SLC29A2"
"ENSG00000174576",2.29756688027212,-2.29756688027212,0.0250976031652551,0.0250976031652551,0.066393677123426,0.066393677123426,1.14720762868226,-1.14720762868226,"ENSG00000174576","NPAS4"
"ENSG00000174547",-0.571440538736899,0.571440538736899,0.569840318114573,0.569840318114574,0.664479212615562,0.664479212615562,-0.0592736054645008,0.0592736054645008,"ENSG00000174547","MRPL11"
"ENSG00000174516",-3.68049412622194,3.68049412622194,0.000501091791102936,0.00050109179110294,0.00332254855168787,0.0033225485516879,-0.302915309459135,0.302915309459135,"ENSG00000174516","PELI3"
"ENSG00000254986",1.37563341797896,-1.37563341797896,0.174060472571996,0.174060472571996,0.277272210076998,0.277272210076998,0.531887933446319,-0.531887933446319,"ENSG00000254986","DPP3"
"ENSG00000174483",0.963474828618766,-0.963474828618766,0.339185056584935,0.339185056584935,0.451946644901906,0.451946644901906,0.262662789161946,-0.262662789161946,"ENSG00000174483","BBS1"
"ENSG00000174165",0.119388799202059,-0.11938879920206,0.905367074043729,0.905367074043728,0.931961809227571,0.931961809227571,0.0125881895951174,-0.0125881895951175,"ENSG00000174165","ZDHHC24"
"ENSG00000174080",-0.701864830634179,0.70186483063418,0.485483262011748,0.485483262011747,0.59046654046637,0.590466540466369,-0.0377945796307513,0.0377945796307513,"ENSG00000174080","CTSF"
"ENSG00000173992",1.83714427382672,-1.83714427382672,0.0711534490971625,0.0711534490971627,0.143763932478794,0.143763932478794,0.469913814160533,-0.469913814160533,"ENSG00000173992","CCS"
"ENSG00000239306",1.40256836707726,-1.40256836707726,0.165910241024831,0.165910241024831,0.267405525857741,0.267405525857742,0.359894042112938,-0.359894042112938,"ENSG00000239306","RBM14"
"ENSG00000173933",1.58585243484433,-1.58585243484433,0.11804128669422,0.11804128669422,0.20869789135602,0.20869789135602,0.101436490419367,-0.101436490419367,"ENSG00000173933","RBM4"
"ENSG00000173914",1.4069257746908,-1.4069257746908,0.164619842689643,0.164619842689643,0.265987532397027,0.265987532397027,0.457769889388896,-0.457769889388896,"ENSG00000173914","RBM4B"
"ENSG00000173898",-0.284739044397932,0.284739044397932,0.776826754243535,0.776826754243535,0.833077219569166,0.833077219569166,-0.0248656489732706,0.0248656489732706,"ENSG00000173898","SPTBN2"
"ENSG00000173715",0.544552477124099,-0.544552477124098,0.588084101181686,0.588084101181686,0.680480352866258,0.680480352866258,0.161661827582637,-0.161661827582637,"ENSG00000173715","C11orf80"
"ENSG00000173653",1.97293191435095,-1.97293191435095,0.0531260199253864,0.0531260199253867,0.115838514688765,0.115838514688766,0.71180649313882,-0.711806493138819,"ENSG00000173653","RCE1"
"ENSG00000173599",-3.50771149785761,3.50771149785761,0.000864056691582559,0.000864056691582559,0.00508435254655946,0.00508435254655946,-0.185108695731983,0.185108695731983,"ENSG00000173599","PC"
"ENSG00000173621",1.98162202345558,-1.98162202345558,0.0521190310479112,0.0521190310479114,0.114376193181959,0.114376193181959,0.490052892167063,-0.490052892167062,"ENSG00000173621","LRFN4"
"ENSG00000173227",-1.86782264390503,1.86782264390503,0.0666836635424826,0.0666836635424828,0.136660234266774,0.136660234266775,-0.206658384084077,0.206658384084077,"ENSG00000173227","SYT12"
"ENSG00000173120",1.14007181514572,-1.14007181514572,0.258797137771811,0.258797137771811,0.37128729471952,0.37128729471952,0.308640464520972,-0.308640464520972,"ENSG00000173120","KDM2A"
"ENSG00000173020",1.32661524615912,-1.32661524615912,0.189674374744319,0.189674374744319,0.295077634887294,0.295077634887293,0.0919461794599229,-0.091946179459923,"ENSG00000173020","GRK2"
"ENSG00000172932",-0.500650449950669,0.500650449950668,0.618452843512563,0.618452843512565,0.706457786973371,0.706457786973373,-0.0420060938477992,0.0420060938477991,"ENSG00000172932","ANKRD13D"
"ENSG00000172830",1.64558298578281,-1.64558298578282,0.105090495712483,0.105090495712483,0.192092172202219,0.192092172202218,0.442033724236858,-0.442033724236858,"ENSG00000172830","SSH3"
"ENSG00000172613",1.34380122182522,-1.34380122182522,0.184083764381314,0.184083764381315,0.288488903493973,0.288488903493974,0.327034192812274,-0.327034192812274,"ENSG00000172613","RAD9A"
"ENSG00000175482",1.19518707463346,-1.19518707463346,0.236727170149747,0.236727170149747,0.347248016940148,0.347248016940148,0.298622683511385,-0.298622683511385,"ENSG00000175482","POLD4"
"ENSG00000172531",0.809144993776885,-0.809144993776884,0.421635987925467,0.421635987925468,0.53313711144034,0.533137111440341,0.0667867706312001,-0.0667867706312,"ENSG00000172531","PPP1CA"
"ENSG00000172508",4.8692161378017,-4.86921613780169,8.5437442270129e-06,8.54374422701303e-06,0.000149933151046249,0.000149933151046251,1.54424165282495,-1.54424165282495,"ENSG00000172508","CARNS1"
"ENSG00000175634",2.20289092109056,-2.20289092109056,0.0314630671416354,0.0314630671416355,0.078415563289265,0.0784155632892652,0.698012537456263,-0.698012537456262,"ENSG00000175634","RPS6KB2"
"ENSG00000172725",-0.0633988818664535,0.0633988818664531,0.949660089812673,0.949660089812673,0.962816250005287,0.962816250005287,-0.0106654770394782,0.0106654770394781,"ENSG00000172725","CORO1B"
"ENSG00000172663",2.11874594523187,-2.11874594523187,0.0382704586050936,0.0382704586050936,0.0910412841700924,0.0910412841700926,0.352358612343149,-0.352358612343149,"ENSG00000172663","TMEM134"
"ENSG00000110711",0.685974548973367,-0.685974548973367,0.495377282202073,0.495377282202073,0.599201125467065,0.599201125467065,0.0770395780384256,-0.0770395780384256,"ENSG00000110711","AIP"
"ENSG00000110697",-0.171144051714823,0.171144051714823,0.864687652072612,0.864687652072612,0.901826096102479,0.901826096102479,-0.0156670333050603,0.0156670333050602,"ENSG00000110697","PITPNM1"
"ENSG00000167797",2.05178303501792,-2.05178303501792,0.0445724030457751,0.0445724030457751,0.102041215884911,0.102041215884911,0.20133754390428,-0.20133754390428,"ENSG00000167797","CDK2AP2"
"ENSG00000084207",3.15023067674879,-3.15023067674879,0.00254641019267628,0.0025464101926763,0.0116234575553566,0.0116234575553567,0.266894456919903,-0.266894456919903,"ENSG00000084207","GSTP1"
"ENSG00000167792",-3.06490273880604,3.06490273880604,0.00326345033943851,0.00326345033943852,0.0140852104887875,0.0140852104887875,-0.270569114846173,0.270569114846173,"ENSG00000167792","NDUFV1"
"ENSG00000167799",-0.867788540071971,0.867788540071971,0.388975411681579,0.38897541168158,0.501110649255845,0.501110649255846,-0.122378127977448,0.122378127977448,"ENSG00000167799","NUDT8"
"ENSG00000132744",2.74480813305375,-2.74480813305375,0.00798053159011395,0.00798053159011396,0.0280495258695701,0.0280495258695702,1.25348659970412,-1.25348659970412,"ENSG00000132744","ACY3"
"ENSG00000110057",2.69416969595893,-2.69416969595893,0.00914288451278455,0.00914288451278458,0.0310427834855656,0.0310427834855658,0.94483543630779,-0.94483543630779,"ENSG00000110057","UNC93B1"
"ENSG00000006534",4.53507022140537,-4.53507022140537,2.81936223647297e-05,2.81936223647302e-05,0.000372801096851578,0.000372801096851582,1.51918292904662,-1.51918292904662,"ENSG00000006534","ALDH3B1"
"ENSG00000110717",-2.74287324494817,2.74287324494817,0.00802232895356176,0.00802232895356178,0.0281763970809291,0.0281763970809292,-0.221915051730895,0.221915051730895,"ENSG00000110717","NDUFS8"
"ENSG00000110721",0.323484336429992,-0.323484336429992,0.74745578674676,0.74745578674676,0.809134388968247,0.809134388968248,0.0319355960250443,-0.0319355960250444,"ENSG00000110721","CHKA"
"ENSG00000110066",2.51329463119004,-2.51329463119003,0.0146705027947045,0.0146705027947045,0.0444350114125437,0.0444350114125438,0.199256486695362,-0.199256486695361,"ENSG00000110066","KMT5B"
"ENSG00000171067",0.963860108805487,-0.963860108805487,0.338993430840595,0.338993430840596,0.451839606914835,0.451839606914836,0.323588625756125,-0.323588625756124,"ENSG00000171067","C11orf24"
"ENSG00000286369",2.99618380242318,-2.99618380242318,0.00397364551594681,0.00397364551594682,0.0163454844125046,0.0163454844125046,1.19389038780552,-1.19389038780552,"ENSG00000286369","AP002813.1"
"ENSG00000162337",2.44094070737206,-2.44094070737205,0.017623983919567,0.017623983919567,0.0510126229774449,0.0510126229774448,0.91889508120834,-0.918895081208339,"ENSG00000162337","LRP5"
"ENSG00000110075",1.24594512974596,-1.24594512974596,0.217638488420372,0.217638488420372,0.326216885208764,0.326216885208765,0.327626883360519,-0.327626883360519,"ENSG00000110075","PPP6R3"
"ENSG00000069482",-0.627108275957666,0.627108275957665,0.53297271771269,0.532972717712691,0.631823720655743,0.631823720655743,-0.275560025810585,0.275560025810585,"ENSG00000069482","GAL"
"ENSG00000110090",0.309646745479325,-0.309646745479325,0.757904859468804,0.757904859468804,0.817433364791205,0.817433364791205,0.0817186039291252,-0.0817186039291251,"ENSG00000110090","CPT1A"
"ENSG00000197345",-2.67101011874104,2.67101011874104,0.00972447523923999,0.00972447523923999,0.0325511023566472,0.0325511023566472,-0.275792741955617,0.275792741955617,"ENSG00000197345","MRPL21"
"ENSG00000132740",1.02261598032741,-1.02261598032741,0.310604093239931,0.310604093239931,0.423315988399354,0.423315988399354,0.256645339285122,-0.256645339285121,"ENSG00000132740","IGHMBP2"
"ENSG00000162341",1.61790858668009,-1.61790858668009,0.110939630192897,0.110939630192897,0.199552040353009,0.199552040353009,0.584838833903788,-0.584838833903788,"ENSG00000162341","TPCN2"
"ENSG00000110092",2.71835133147251,-2.71835133147251,0.00856974231179659,0.00856974231179667,0.0296407058941947,0.0296407058941947,0.718625089867304,-0.718625089867303,"ENSG00000110092","CCND1"
"ENSG00000149716",0.422164275024153,-0.422164275024153,0.674417411942828,0.674417411942828,0.752106663213787,0.752106663213787,0.102930298942768,-0.102930298942768,"ENSG00000149716","LTO1"
"ENSG00000168040",0.840868708656855,-0.840868708656855,0.403767577940858,0.403767577940858,0.515663735962698,0.515663735962699,0.213762293941073,-0.213762293941073,"ENSG00000168040","FADD"
"ENSG00000131626",2.00978916191328,-2.00978916191328,0.0489668315419179,0.048966831541918,0.10944747037636,0.10944747037636,0.600858679444431,-0.60085867944443,"ENSG00000131626","PPFIA1"
"ENSG00000085733",0.529163675169529,-0.52916367516953,0.598648630432963,0.598648630432962,0.689404177200565,0.689404177200566,0.0574425817272455,-0.0574425817272456,"ENSG00000085733","CTTN"
"ENSG00000162105",0.687984566760557,-0.687984566760557,0.494119682400661,0.494119682400661,0.597992782721749,0.597992782721749,0.0667834225756628,-0.0667834225756628,"ENSG00000162105","SHANK2"
"ENSG00000172893",2.8380603184556,-2.8380603184556,0.00618798379443807,0.00618798379443811,0.0231633981758698,0.0231633981758701,0.373292890843871,-0.373292890843871,"ENSG00000172893","DHCR7"
"ENSG00000254682",2.61193833580711,-2.61193833580711,0.0113641161147788,0.0113641161147789,0.0365846944671759,0.0365846944671761,0.797229545524286,-0.797229545524285,"ENSG00000254682","AP002387.2"
"ENSG00000172890",2.01869274463913,-2.01869274463913,0.0480051679637118,0.0480051679637119,0.107650360850593,0.107650360850594,0.697552504905776,-0.697552504905775,"ENSG00000172890","NADSYN1"
"ENSG00000248671",2.66433646523678,-2.66433646523678,0.00989823221143029,0.00989823221143031,0.0330242755071238,0.0330242755071241,0.792483797962744,-0.792483797962743,"ENSG00000248671","ALG1L9P"
"ENSG00000158483",0.784776748776977,-0.784776748776977,0.435679043320759,0.43567904332076,0.546487798150866,0.546487798150867,0.297765890272971,-0.297765890272971,"ENSG00000158483","FAM86C1"
"ENSG00000254469",4.59823238145353,-4.59823238145353,2.2555571895684e-05,2.25555718956842e-05,0.000317332828776012,0.000317332828776014,1.78687477362277,-1.78687477362276,"ENSG00000254469","AP002495.1"
"ENSG00000137522",0.393742098822184,-0.393742098822184,0.695170371963653,0.695170371963654,0.767950127670088,0.767950127670088,0.0960360562315757,-0.0960360562315755,"ENSG00000137522","RNF121"
"ENSG00000137497",4.31645098371823,-4.31645098371822,6.04173514150925e-05,6.04173514150931e-05,0.000659990812949008,0.000659990812949019,0.336033447874033,-0.336033447874033,"ENSG00000137497","NUMA1"
"ENSG00000184154",2.17563311912571,-2.17563311912571,0.0335415427499485,0.0335415427499485,0.0822880693942833,0.0822880693942835,0.499847646224428,-0.499847646224428,"ENSG00000184154","LRTOMT"
"ENSG00000149357",-0.347383892115026,0.347383892115025,0.729521266285186,0.729521266285186,0.796098831493663,0.796098831493663,-0.0222132623671049,0.0222132623671049,"ENSG00000149357","LAMTOR1"
"ENSG00000110200",0.154784488578236,-0.154784488578236,0.877511890363996,0.877511890363996,0.911337631014441,0.911337631014442,0.0141371509143424,-0.0141371509143424,"ENSG00000110200","ANAPC15"
"ENSG00000165458",2.56749305077804,-2.56749305077804,0.0127595026856048,0.0127595026856048,0.0400353326151793,0.0400353326151794,0.782469792824699,-0.782469792824699,"ENSG00000165458","INPPL1"
"ENSG00000162129",0.00481721401152509,-0.00481721401152529,0.99617245082186,0.996172450821859,0.996774569831759,0.996774569831758,0.000381965621324129,-0.000381965621324145,"ENSG00000162129","CLPB"
"ENSG00000186642",2.88419660824663,-2.88419660824663,0.00544588238856655,0.00544588238856656,0.0209497035133625,0.0209497035133625,0.226365858614386,-0.226365858614386,"ENSG00000186642","PDE2A"
"ENSG00000186635",2.81898192893666,-2.81898192893666,0.00652129920863183,0.00652129920863184,0.0241034078167714,0.0241034078167715,0.863361442094645,-0.863361442094644,"ENSG00000186635","ARAP1"
"ENSG00000214530",0.130340400797396,-0.130340400797396,0.896734102101967,0.896734102101967,0.925622931080588,0.925622931080588,0.0119383209626629,-0.0119383209626629,"ENSG00000214530","STARD10"
"ENSG00000285693",1.92752729711284,-1.92752729711284,0.0586624169603913,0.0586624169603914,0.124449857652409,0.124449857652409,0.683364797537392,-0.683364797537391,"ENSG00000285693","AP002381.2"
"ENSG00000168010",0.221233111392625,-0.221233111392626,0.825663786003828,0.825663786003827,0.871124723769277,0.871124723769277,0.0555305796133372,-0.0555305796133373,"ENSG00000168010","ATG16L2"
"ENSG00000137478",1.78675208980695,-1.78675208980695,0.0790407917832623,0.0790407917832625,0.155380493043782,0.155380493043783,0.153437047667399,-0.153437047667399,"ENSG00000137478","FCHSD2"
"ENSG00000110237",1.20848969331974,-1.20848969331974,0.231610806594108,0.231610806594109,0.341604435275953,0.341604435275952,0.477615516778478,-0.477615516778477,"ENSG00000110237","ARHGEF17"
"ENSG00000054967",0.145153212266713,-0.145153212266713,0.885077506347362,0.885077506347362,0.917102568518869,0.91710256851887,0.0421414054056389,-0.0421414054056389,"ENSG00000054967","RELT"
"ENSG00000054965",0.961126966682715,-0.961126966682716,0.340354345785708,0.340354345785708,0.452843311114598,0.452843311114597,0.0614303672146356,-0.0614303672146357,"ENSG00000054965","FAM168A"
"ENSG00000021300",7.11279908135472,-7.11279908135472,1.62350030847163e-09,1.62350030847166e-09,1.64547830584481e-07,1.64547830584485e-07,0.907249594829388,-0.907249594829387,"ENSG00000021300","PLEKHB1"
"ENSG00000175582",-2.32266094442435,2.32266094442435,0.0236146129003736,0.0236146129003737,0.0634049590201237,0.063404959020124,-0.1684329562419,0.1684329562419,"ENSG00000175582","RAB6A"
"ENSG00000175581",-0.394355977726372,0.394355977726372,0.694719583330133,0.694719583330133,0.76756596752211,0.76756596752211,-0.0437937837369658,0.0437937837369657,"ENSG00000175581","MRPL48"
"ENSG00000181924",2.20309216936554,-2.20309216936554,0.031448152285311,0.031448152285311,0.078391504249431,0.078391504249431,0.560955623417479,-0.560955623417478,"ENSG00000181924","COA4"
"ENSG00000175575",0.542462344325853,-0.542462344325851,0.589513797857728,0.589513797857729,0.681711120326164,0.681711120326165,0.0456925837911894,-0.0456925837911893,"ENSG00000175575","PAAF1"
"ENSG00000175567",2.46448853259485,-2.46448853259485,0.016608772710895,0.016608772710895,0.0489367460428602,0.0489367460428604,0.890922604890637,-0.890922604890638,"ENSG00000175567","UCP2"
"ENSG00000168014",0.842992322488868,-0.842992322488867,0.402588273284518,0.402588273284519,0.514687033093019,0.514687033093019,0.1953073336838,-0.1953073336838,"ENSG00000168014","C2CD3"
"ENSG00000214517",-1.70087991907977,1.70087991907977,0.0941549743161573,0.0941549743161576,0.177302194430792,0.177302194430793,-0.153717950529423,0.153717950529423,"ENSG00000214517","PPME1"
"ENSG00000165434",0.469228164500305,-0.469228164500304,0.640611004247088,0.640611004247088,0.724987721403521,0.724987721403522,0.0457897109621323,-0.0457897109621322,"ENSG00000165434","PGM2L1"
"ENSG00000175538",3.38754748840114,-3.38754748840114,0.00125156937361247,0.00125156937361247,0.00673181664167947,0.00673181664167951,1.11802419121918,-1.11802419121918,"ENSG00000175538","KCNE3"
"ENSG00000254837",1.04610610128862,-1.04610610128862,0.299717511791952,0.299717511791953,0.412287988938076,0.412287988938076,0.423637455177377,-0.423637455177377,"ENSG00000254837","AP001372.2"
"ENSG00000077514",2.23660079384383,-2.23660079384383,0.0290498684466918,0.0290498684466918,0.0737703537503378,0.0737703537503382,0.715880686610086,-0.715880686610085,"ENSG00000077514","POLD3"
"ENSG00000166439",2.09542239204623,-2.09542239204623,0.0403713380006587,0.0403713380006588,0.0949175579725129,0.0949175579725131,0.698945701061152,-0.698945701061152,"ENSG00000166439","RNF169"
"ENSG00000166435",1.16799691450082,-1.16799691450082,0.247438589175072,0.247438589175073,0.35882689703323,0.35882689703323,0.331259172759671,-0.331259172759671,"ENSG00000166435","XRRA1"
"ENSG00000118363",-0.929097509760907,0.929097509760907,0.35656973963131,0.35656973963131,0.468703308474356,0.468703308474357,-0.0583508825999616,0.0583508825999616,"ENSG00000118363","SPCS2"
"ENSG00000162139",1.31592530943612,-1.31592530943612,0.193215960906107,0.193215960906107,0.298964025500061,0.298964025500061,0.408793432856169,-0.408793432856169,"ENSG00000162139","NEU3"
"ENSG00000137491",3.30214835376475,-3.30214835376475,0.00162149590167468,0.00162149590167468,0.008203282661817,0.00820328266181702,1.1742183685479,-1.1742183685479,"ENSG00000137491","SLCO2B1"
"ENSG00000255136",3.54999928735936,-3.54999928735936,0.00075716636571399,0.000757166365713994,0.00458205592314084,0.00458205592314086,1.37562115901909,-1.37562115901909,"ENSG00000255136","AP001972.3"
"ENSG00000261594",3.59883575918877,-3.59883575918877,0.000649384023574915,0.000649384023574921,0.00406690734226257,0.00406690734226261,1.43402454388414,-1.43402454388414,"ENSG00000261594","TPBGL"
"ENSG00000137486",2.39808399720906,-2.39808399720906,0.0196156442621521,0.0196156442621522,0.0552568507963329,0.055256850796333,0.190218776519641,-0.190218776519641,"ENSG00000137486","ARRB1"
"ENSG00000149273",4.19991770756637,-4.19991770756637,9.0086728852775e-05,9.0086728852775e-05,0.000891828686496674,0.000891828686496674,0.323820152947907,-0.323820152947907,"ENSG00000149273","RPS3"
"ENSG00000149243",0.989744428070104,-0.989744428070104,0.326282602711591,0.326282602711591,0.439508959111079,0.43950895911108,0.234518566312391,-0.234518566312391,"ENSG00000149243","KLHL35"
"ENSG00000158555",-1.40794131916832,1.40794131916832,0.164320216593044,0.164320216593044,0.265676278569697,0.265676278569698,-0.3319085872195,0.3319085872195,"ENSG00000158555","GDPD5"
"ENSG00000149257",2.51816715693665,-2.51816715693665,0.0144886770524844,0.0144886770524844,0.0440904410549356,0.0440904410549356,0.930433836966166,-0.930433836966166,"ENSG00000149257","SERPINH1"
"ENSG00000171533",-1.16822717479489,1.16822717479489,0.247346441636882,0.247346441636882,0.358743841804495,0.358743841804495,-0.0686363360160291,0.068636336016029,"ENSG00000171533","MAP6"
"ENSG00000062282",2.11439784396727,-2.11439784396727,0.0386547337905754,0.0386547337905754,0.0917357245533264,0.0917357245533263,0.769416366680883,-0.769416366680883,"ENSG00000062282","DGAT2"
"ENSG00000198382",1.02537489491261,-1.02537489491261,0.309311767255661,0.309311767255662,0.422011831855221,0.422011831855221,0.266269647406039,-0.266269647406039,"ENSG00000198382","UVRAG"
"ENSG00000137492",1.82903990864962,-1.82903990864961,0.0723754401954314,0.0723754401954319,0.145679773503341,0.145679773503342,0.141319830019806,-0.141319830019806,"ENSG00000137492","THAP12"
"ENSG00000179240",0.0904975091168638,-0.0904975091168643,0.928193983969674,0.928193983969673,0.947982051491923,0.947982051491922,0.0114874117364039,-0.011487411736404,"ENSG00000179240","GVQW3"
"ENSG00000255135",2.14187601816746,-2.14187601816746,0.0362817532267768,0.0362817532267769,0.0874069505063423,0.0874069505063426,0.676029078308407,-0.676029078308407,"ENSG00000255135","AP002360.1"
"ENSG00000158636",0.891658005237373,-0.891658005237373,0.376146142159828,0.376146142159828,0.488426126201784,0.488426126201784,0.216955915396597,-0.216955915396597,"ENSG00000158636","EMSY"
"ENSG00000137507",5.22505304844156,-5.22505304844155,2.3179851848841e-06,2.31798518488413e-06,5.36268032136464e-05,5.36268032136469e-05,2.27136879689254,-2.27136879689253,"ENSG00000137507","LRRC32"
