Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000176485,PLAAT3,114,0.88155,164,1.53792,54,-0.3507,33,-1.1031,22,-1.7017,66,-0.0328,64,-0.0698,47,-0.5595,54,-0.3925
ENSG00000133318,RTN3,534,-1.4200,412,-1.8065,584,-1.2849,1051,-0.3833,2569,1.09531,1046,-0.3905,1413,0.08623,1565,0.25175,2109,0.87860
ENSG00000188070,C11orf95,41,1.52833,17,0.06058,9,-0.9059,11,-0.5869,6,-1.5802,14,-0.2715,15,-0.1514,22,0.46908,15,-0.1466
ENSG00000072518,MARK2,34,-0.3241,33,-0.3905,40,-0.0583,49,0.24479,39,-0.0889,67,0.77929,34,-0.3023,46,0.16303,37,-0.1920
ENSG00000176340,COX8A,745,1.62223,229,-0.3812,162,-0.9130,118,-1.4007,201,-0.5845,130,-1.2504,173,-0.8182,402,0.52290,380,0.49000
ENSG00000167770,OTUB1,95,-0.5424,74,-0.9353,47,-1.5957,146,0.12373,190,0.56209,78,-0.8534,55,-1.3663,196,0.61522,233,1.07600
ENSG00000168439,STIP1,60,-0.2905,50,-0.5805,34,-1.1570,54,-0.4517,84,0.24439,72,-0.0083,106,0.63003,55,-0.4342,103,0.68335
ENSG00000149743,TRPT1,31,0.89565,16,-0.1072,6,-1.5407,9,-1.0204,14,-0.3078,3,-2.3336,17,-0.0145,35,1.11440,22,0.41144
ENSG00000149761,NUDT22,55,1.06931,34,0.25817,28,-0.0501,15,-0.9466,14,-1.0951,22,-0.4063,49,0.86640,30,0.05697,20,-0.5791
ENSG00000110011,DNAJC4,51,0.46502,52,0.51785,44,0.23277,18,-1.1259,37,-0.0465,20,-0.9948,21,-0.9432,65,0.87322,37,-0.0718
ENSG00000173511,VEGFB,116,1.10208,154,1.62704,56,-0.0957,11,-2.5541,28,-1.1606,25,-1.3082,37,-0.7640,82,0.49838,45,-0.4822
ENSG00000173486,FKBP2,125,0.80486,91,0.28399,62,-0.3374,18,-2.2037,70,-0.1502,79,0.04734,51,-0.6480,68,-0.1962,102,0.53038
ENSG00000173457,PPP1R14B,77,1.14373,87,1.37080,52,0.48235,16,-1.3115,17,-1.2393,29,-0.4726,38,-0.0523,25,-0.6590,23,-0.8627
ENSG00000002330,BAD,194,1.05194,94,-0.1386,79,-0.4188,76,-0.4826,72,-0.5712,50,-1.1296,52,-1.0603,164,0.76179,126,0.36588
ENSG00000173264,GPR137,51,0.81480,53,0.89179,15,-1.1422,14,-1.1979,40,0.39452,7,-2.2660,26,-0.2860,40,0.41711,32,0.07742
ENSG00000173153,ESRRA,23,-0.2296,28,0.10282,20,-0.4097,11,-1.3487,25,-0.1137,18,-0.5550,40,0.65987,19,-0.5380,40,0.80503
ENSG00000173113,TRMT112,187,1.08855,75,-0.4239,64,-0.6567,25,-2.0604,82,-0.2839,91,-0.1091,62,-0.7143,129,0.45300,131,0.55138
ENSG00000126432,PRDX5,600,0.60574,296,-0.5298,379,-0.1432,204,-1.0986,420,0.01846,223,-0.9653,373,-0.1682,631,0.69149,510,0.38450
ENSG00000162302,RPS6KA4,43,0.24449,35,-0.0954,30,-0.3445,21,-0.8494,32,-0.2332,42,0.21661,26,-0.5582,61,0.82566,40,0.13617
ENSG00000110076,NRXN2,115,-0.4798,104,-0.6333,199,0.38883,233,0.65852,143,-0.1389,230,0.63216,128,-0.3169,141,-0.1670,135,-0.2608
ENSG00000168066,SF1,96,-0.0804,127,0.37105,68,-0.6298,68,-0.6287,63,-0.7395,115,0.20672,126,0.35549,93,-0.1281,128,0.43370
ENSG00000168067,MAP4K2,24,-0.7203,41,0.10716,60,0.71850,44,0.22314,44,0.22222,34,-0.1840,44,0.19914,38,-0.0136,28,-0.5663
ENSG00000133895,MEN1,8,-1.5141,32,0.59027,13,-0.7699,27,0.29960,29,0.45493,10,-1.2234,17,-0.4006,24,0.14481,30,0.58795
ENSG00000068971,PPP2R5B,34,-0.4347,30,-0.6406,56,0.33843,23,-1.0245,33,-0.4676,48,0.09444,27,-0.8041,74,0.82130,63,0.62440
ENSG00000213465,ARL2,148,0.36238,114,-0.0553,89,-0.4515,92,-0.3925,130,0.14898,59,-1.0891,92,-0.3950,155,0.43710,153,0.47021
ENSG00000110025,SNX15,21,0.11297,25,0.39756,16,-0.3034,3,-2.7647,7,-1.4728,14,-0.4763,16,-0.2512,49,1.59193,21,0.15399
ENSG00000168061,SAC3D1,25,0.29827,21,0.05087,5,-2.0725,20,-0.0581,26,0.38463,9,-1.3133,23,0.19391,13,-0.6872,32,0.82956
ENSG00000162300,ZFPL1,24,-0.0573,27,0.13125,12,-1.1113,7,-1.8125,13,-1.0075,11,-1.2134,22,-0.2049,33,0.46874,50,1.39194
ENSG00000149823,VPS51,117,0.18983,120,0.22930,61,-0.8403,67,-0.6966,91,-0.2187,97,-0.1142,58,-0.9189,143,0.51118,145,0.61749
ENSG00000149809,TM7SF2,40,-0.6905,114,0.97573,19,-1.8421,37,-0.8419,80,0.38423,39,-0.7304,86,0.49816,41,-0.6573,88,0.61556
ENSG00000149806,FAU,1330,1.52833,713,0.43000,499,-0.1483,202,-1.5376,224,-1.3822,299,-0.9417,372,-0.6063,762,0.54074,538,-0.0329
ENSG00000162298,SYVN1,18,-0.3619,22,-0.0531,12,-0.9825,15,-0.6254,12,-0.9012,19,-0.2329,34,0.66336,20,-0.1939,36,0.92949
ENSG00000149792,MRPL49,27,0.57110,23,0.29477,2,-3.2003,18,-0.0931,9,-1.1134,20,0.10125,11,-0.8171,27,0.55565,26,0.61616
ENSG00000014216,CAPN1,34,0.33439,42,0.69155,16,-0.8231,23,-0.2553,41,0.64801,8,-1.8785,6,-2.1539,28,0.06365,38,0.59929
ENSG00000133884,DPF2,22,-0.0790,40,0.90579,21,-0.1831,21,-0.1839,22,-0.1055,11,-1.1795,13,-0.8614,16,-0.5942,34,0.69226
ENSG00000245532,NEAT1,42,-2.1929,1202,4.19359,85,-1.1587,227,0.38550,31,-2.6331,57,-1.7540,63,-1.5891,43,-2.1737,20,-3.4292
ENSG00000251562,MALAT1,2942,-2.6511,28785,0.88252,9786,-0.8568,111994,4.13643,1932,-3.2668,4996,-1.8695,1615,-3.5273,2036,-3.1898,2608,-2.9750
ENSG00000142186,SCYL1,56,-0.0438,40,-0.5580,18,-1.7458,26,-1.2159,54,-0.1058,57,-0.0299,56,-0.0586,56,-0.0428,107,1.22796
ENSG00000168056,LTBP3,61,0.19860,138,1.62031,19,-1.5712,30,-0.8888,44,-0.3217,32,-0.7957,31,-0.8535,49,-0.1567,67,0.40938
ENSG00000173465,ZNRD2,26,0.54531,41,1.28257,20,0.07176,3,-2.4685,13,-0.5198,4,-2.1147,11,-0.7992,19,0.04693,25,0.51729
ENSG00000176973,FAM89B,59,0.64491,43,0.12492,29,-0.5085,22,-0.9049,35,-0.1836,26,-0.6649,16,-1.4082,71,0.96041,48,0.35982
ENSG00000173442,EHBP1L1,55,0.56080,48,0.33351,29,-0.4574,20,-1.0348,32,-0.3344,19,-1.1199,42,0.12324,49,0.36342,48,0.39518
ENSG00000197136,PCNX3,21,-0.1721,25,0.12149,12,-0.9503,16,-0.5160,20,-0.2098,16,-0.5933,28,0.29209,37,0.78762,28,0.32908
ENSG00000172977,KAT5,30,0.02117,28,-0.0966,11,-1.4915,25,-0.3152,24,-0.3648,40,0.44117,37,0.32573,22,-0.4602,42,0.61649
ENSG00000172922,RNASEH2C,68,1.09871,48,0.49247,32,-0.1653,9,-1.9732,17,-1.0826,27,-0.4293,18,-0.9923,36,0.04556,48,0.58753
ENSG00000172757,CFL1,854,0.42670,597,-0.1511,421,-0.6965,436,-0.6426,703,0.10995,573,-0.2174,458,-0.5671,806,0.33148,860,0.50423
ENSG00000172500,FIBP,84,0.25834,36,-1.0331,36,-1.0374,37,-0.9889,69,-0.0589,40,-0.9026,43,-0.7964,96,0.49257,135,1.28775
ENSG00000175602,CCDC85B,701,0.72907,345,-0.4225,573,0.39081,305,-0.6164,352,-0.3892,167,-1.5287,338,-0.4527,825,1.01052,451,-0.0008
ENSG00000175573,C11orf68,42,-0.6276,51,-0.3151,39,-0.7422,42,-0.6085,54,-0.2249,50,-0.3321,42,-0.6035,64,0.05164,119,1.30219
ENSG00000175550,DRAP1,260,1.02808,164,0.24436,142,0.00981,54,-1.4796,89,-0.7130,108,-0.4240,99,-0.5581,170,0.30601,161,0.24962
ENSG00000175467,SART1,28,-0.0251,30,0.04953,11,-1.4419,11,-1.4363,44,0.70083,44,0.70231,20,-0.5666,24,-0.3075,38,0.50182
ENSG00000175334,BANF1,152,1.20879,89,0.29577,52,-0.5396,33,-1.2560,60,-0.3212,50,-0.6238,36,-1.0874,97,0.43929,85,0.26183
ENSG00000087365,SF3B2,122,-0.6686,239,0.40115,143,-0.4130,190,0.02990,236,0.38541,305,0.81289,250,0.48111,107,-0.8682,136,-0.5470
ENSG00000175115,PACS1,45,-0.1882,54,0.10064,46,-0.1391,77,0.68852,48,-0.0923,47,-0.1138,37,-0.4786,68,0.47394,42,-0.3275
ENSG00000174996,KLC2,57,-0.6478,23,-2.0105,54,-0.7254,81,-0.1025,154,0.96680,54,-0.7414,36,-1.3353,122,0.56069,141,0.95519
ENSG00000174903,RAB1B,69,-0.1383,64,-0.2736,62,-0.3086,81,0.10869,76,0.00570,99,0.44052,66,-0.2139,81,0.10894,79,0.07987
ENSG00000174871,CNIH2,168,0.94396,117,0.33458,78,-0.3149,29,-1.8227,57,-0.8068,42,-1.2639,52,-0.9406,158,0.83668,126,0.52307
ENSG00000174851,YIF1A,42,0.88761,71,1.86833,14,-0.8862,14,-0.8537,5,-2.1848,9,-1.4750,12,-1.0733,8,-1.6893,34,0.64109
ENSG00000179292,TMEM151A,17,-1.8860,26,-1.2350,41,-0.5328,52,-0.1658,94,0.78197,49,-0.2825,45,-0.3890,72,0.34110,93,0.90322
ENSG00000174684,B4GAT1,146,-1.2484,162,-1.0841,109,-1.6765,196,-0.7950,476,0.61977,338,0.05506,392,0.29462,364,0.17691,540,0.98414
ENSG00000174547,MRPL11,37,0.72585,24,-0.0117,7,-1.7083,17,-0.4973,16,-0.6534,17,-0.5360,30,0.38846,22,-0.1497,34,0.66927
ENSG00000174516,PELI3,26,-0.4281,2,-3.8816,22,-0.6978,22,-0.6516,63,1.01595,15,-1.2818,20,-0.8268,49,0.58878,61,1.14966
ENSG00000174483,BBS1,19,-0.1331,20,-0.0666,25,0.30289,9,-1.2445,15,-0.4904,10,-1.0269,40,1.12438,23,0.20717,22,0.11506
ENSG00000174165,ZDHHC24,13,-0.8569,31,0.48076,10,-1.1794,10,-1.2233,26,0.22921,30,0.45377,36,0.76991,23,0.00173,24,0.08036
ENSG00000174080,CTSF,95,-0.5268,139,0.07721,35,-2.0201,85,-0.6887,138,0.06561,115,-0.2187,155,0.24774,106,-0.3561,229,1.07244
ENSG00000173992,CCS,36,0.33901,41,0.54890,21,-0.4932,29,0.01546,36,0.36222,19,-0.6125,12,-1.3338,32,0.15168,31,0.15729
ENSG00000239306,RBM14,21,-0.4612,33,0.20752,15,-1.0072,45,0.71435,30,0.07031,24,-0.2895,28,-0.0455,33,0.19277,30,0.06540
ENSG00000173933,RBM4,48,-0.4997,58,-0.1931,34,-1.0209,56,-0.2571,50,-0.4337,69,0.08233,67,0.03505,93,0.57212,91,0.61118
ENSG00000173898,SPTBN2,221,0.77807,125,-0.1604,147,0.09689,127,-0.1379,111,-0.3403,91,-0.6468,143,0.06108,200,0.60846,108,-0.4365
ENSG00000173599,PC,60,0.87211,67,1.07229,15,-1.2845,29,-0.3013,36,0.04605,19,-0.9535,30,-0.2287,24,-0.5606,35,0.01300
ENSG00000173621,LRFN4,24,-0.2632,22,-0.3820,13,-1.1308,37,0.46056,27,-0.0723,29,0.06422,15,-0.9507,43,0.69492,35,0.40989
ENSG00000173227,SYT12,22,-0.3882,9,-1.7652,25,-0.2243,39,0.47813,39,0.51268,22,-0.4309,57,1.14566,25,-0.2325,25,-0.2619
ENSG00000173120,KDM2A,23,-0.8556,39,-0.0361,39,-0.0530,47,0.23871,46,0.22470,52,0.40385,45,0.17771,45,0.16594,33,-0.3271
ENSG00000173020,GRK2,124,0.34669,109,0.13521,116,0.23418,91,-0.1479,104,0.05992,65,-0.6697,50,-1.0882,126,0.36492,109,0.14683
ENSG00000172932,ANKRD13D,59,0.80135,37,0.03623,29,-0.3330,23,-0.7162,44,0.29154,23,-0.7382,15,-1.3277,54,0.64422,40,0.16205
ENSG00000175482,POLD4,23,0.03380,31,0.53396,24,0.12384,17,-0.4178,22,-0.0564,6,-1.9325,19,-0.2476,35,0.74072,23,0.06688
ENSG00000172531,PPP1CA,53,-0.2700,79,0.37196,44,-0.5453,41,-0.6499,67,0.10983,61,-0.0374,28,-1.2078,84,0.47630,84,0.55409
ENSG00000172663,TMEM134,35,1.00914,50,1.62137,13,-0.6247,8,-1.3387,13,-0.6265,7,-1.4260,8,-1.3412,23,0.31873,17,-0.1622
ENSG00000110711,AIP,89,1.09930,31,-0.6100,46,-0.0106,21,-1.2255,40,-0.2390,26,-0.8738,54,0.24737,45,-0.0289,55,0.31499
ENSG00000110697,PITPNM1,54,0.47918,35,-0.2324,66,0.79979,23,-0.8926,22,-0.9571,15,-1.4929,18,-1.2483,90,1.34664,41,0.03428
ENSG00000167797,CDK2AP2,43,0.66341,79,1.75568,13,-1.1682,10,-1.5724,22,-0.4257,15,-0.9890,22,-0.4452,24,-0.2615,29,0.04207
ENSG00000084207,GSTP1,405,1.35713,344,1.06170,95,-1.0073,63,-1.6375,88,-1.1317,99,-0.9430,168,-0.1309,149,-0.3226,207,0.22973
ENSG00000167792,NDUFV1,197,-0.0059,141,-0.5294,103,-1.0116,165,-0.2837,271,0.51949,115,-0.8358,186,-0.0904,211,0.10833,292,0.74705
ENSG00000110717,NDUFS8,242,0.96037,90,-0.6386,98,-0.5112,86,-0.7193,107,-0.3673,81,-0.8099,105,-0.4025,127,-0.1008,210,0.84405
ENSG00000110721,CHKA,19,-0.1738,21,0.01637,8,-1.5303,34,0.74343,19,-0.1996,4,-2.2513,31,0.58819,21,0.01331,28,0.49426
ENSG00000110066,KMT5B,32,-0.7891,58,0.13093,70,0.42594,88,0.81384,34,-0.7183,94,0.92607,23,-1.2729,37,-0.5914,50,-0.1144
ENSG00000110075,PPP6R3,21,-0.5544,37,0.29175,14,-1.2137,30,-0.0265,31,0.01947,18,-0.8357,46,0.64561,24,-0.3699,43,0.62873
ENSG00000110090,CPT1A,16,-0.5385,101,2.80027,19,-0.3036,13,-0.8831,15,-0.6153,9,-1.3475,28,0.31628,9,-1.3530,9,-1.5126
ENSG00000197345,MRPL21,100,0.26605,51,-0.8020,72,-0.2488,42,-1.0672,90,0.09656,75,-0.1973,90,0.08763,104,0.33125,112,0.51775
ENSG00000110092,CCND1,29,0.17912,72,1.78422,58,1.34759,17,-0.6730,8,-1.6814,18,-0.5779,29,0.20904,14,-0.9595,7,-2.0952
ENSG00000131626,PPFIA1,54,-1.0351,301,1.84207,120,0.21038,134,0.38344,64,-0.7705,133,0.37983,127,0.30291,34,-1.7323,43,-1.4690
ENSG00000085733,CTTN,40,-0.7018,101,0.77345,36,-0.8888,64,0.02777,82,0.41296,34,-0.9727,61,-0.0557,79,0.34742,68,0.13341
ENSG00000162105,SHANK2,85,0.25829,49,-0.6188,60,-0.2933,99,0.51181,53,-0.4839,93,0.40096,71,-0.0233,69,-0.0858,73,0.00419
ENSG00000172893,DHCR7,25,0.02372,87,2.24402,9,-1.4761,11,-1.1748,22,-0.1953,16,-0.7187,22,-0.1649,18,-0.4962,19,-0.4636
ENSG00000137522,RNF121,17,-0.2025,16,-0.2814,9,-1.1046,28,0.62438,21,0.18180,24,0.39193,12,-0.6999,26,0.54238,18,-0.0887
ENSG00000137497,NUMA1,39,-1.0173,90,0.30749,61,-0.3253,113,0.67866,54,-0.4981,69,-0.1162,102,0.50973,48,-0.6754,85,0.23289
ENSG00000149357,LAMTOR1,186,1.00412,128,0.36897,79,-0.3931,67,-0.6482,107,0.07785,33,-1.7270,57,-0.8928,142,0.54293,109,0.13024
ENSG00000110200,ANAPC15,127,1.18799,35,-0.9073,92,0.62055,25,-1.3814,41,-0.6496,48,-0.4050,43,-0.5825,106,0.87401,54,-0.2527
ENSG00000165458,INPPL1,27,0.80952,66,2.51909,11,-0.6593,13,-0.3320,10,-0.7036,8,-1.1260,1,-3.9200,6,-1.5124,12,-0.5716
ENSG00000162129,CLPB,53,-0.2710,70,0.17194,72,0.21426,43,-0.5865,71,0.19255,69,0.13443,94,0.65508,47,-0.4574,56,-0.2250
ENSG00000186642,PDE2A,101,0.03343,38,-1.4520,62,-0.7180,103,0.07092,75,-0.4327,85,-0.2281,53,-0.9681,176,0.96421,147,0.75338
ENSG00000214530,STARD10,34,-0.2645,30,-0.4776,38,-0.1007,52,0.38377,52,0.39855,31,-0.4506,25,-0.7462,42,0.03092,52,0.44502
ENSG00000110237,ARHGEF17,32,-0.8700,76,0.52069,46,-0.2908,38,-0.5892,80,0.58968,34,-0.7554,66,0.28465,65,0.25272,59,0.10616
ENSG00000054965,FAM168A,101,-0.2447,125,0.08641,81,-0.5894,87,-0.4863,133,0.19748,131,0.17105,148,0.36932,111,-0.0909,131,0.19340
ENSG00000021300,PLEKHB1,351,1.65029,303,1.36807,202,0.65706,44,-1.7024,38,-1.9404,71,-1.0058,54,-1.4142,119,-0.2051,87,-0.7689
ENSG00000175582,RAB6A,193,-0.2394,121,-0.9578,127,-0.8877,177,-0.3739,272,0.30949,244,0.13299,143,-0.7044,280,0.35956,344,0.81864
ENSG00000175581,MRPL48,28,0.47231,17,-0.3768,17,-0.3802,8,-1.4334,17,-0.3806,23,0.13186,17,-0.3599,29,0.50490,28,0.53865
ENSG00000181924,COA4,47,1.24414,45,1.16688,26,0.24132,4,-2.5221,10,-1.2587,6,-1.9479,16,-0.4766,21,-0.1187,24,0.15515
ENSG00000175575,PAAF1,34,-0.1977,34,-0.1910,54,0.56105,40,0.05619,27,-0.5261,14,-1.5475,34,-0.1826,44,0.24360,51,0.52753
ENSG00000214517,PPME1,53,-1.0177,38,-1.5016,90,-0.2059,100,-0.0478,167,0.80308,153,0.65197,80,-0.3867,121,0.27188,112,0.15431
ENSG00000165434,PGM2L1,170,-1.6424,104,-2.3699,334,-0.6257,529,0.10094,889,0.97043,921,1.03422,370,-0.4656,518,0.06654,567,0.24109
ENSG00000077514,POLD3,8,-1.6257,28,0.22575,21,-0.2549,30,0.32120,17,-0.5722,37,0.65552,50,1.19779,10,-1.3109,22,-0.2002
ENSG00000166439,RNF169,15,-0.7120,33,0.47285,30,0.32134,39,0.76919,10,-1.3136,48,1.10710,25,0.03496,12,-1.1163,16,-0.6811
ENSG00000118363,SPCS2,168,0.34348,163,0.29441,144,0.10227,105,-0.4049,139,0.04293,112,-0.3037,109,-0.3498,123,-0.1493,146,0.14004
ENSG00000137486,ARRB1,64,0.31574,55,0.04825,72,0.50308,46,-0.2317,33,-0.7196,31,-0.8387,45,-0.2551,102,1.08785,41,-0.4461
ENSG00000149273,RPS3,711,1.15070,473,0.44725,485,0.49165,159,-1.2592,149,-1.3565,198,-0.9270,247,-0.5895,592,0.82858,288,-0.3846
ENSG00000171533,MAP6,71,-0.2477,76,-0.1549,70,-0.2669,93,0.17927,107,0.40687,102,0.33453,35,-1.3239,86,0.04891,96,0.26102
ENSG00000198382,UVRAG,10,-1.6158,15,-1.0196,28,-0.0799,61,1.21607,39,0.46778,51,0.89404,20,-0.5658,21,-0.4986,24,-0.3320
ENSG00000137492,THAP12,31,-0.4714,31,-0.4672,33,-0.3635,64,0.68262,33,-0.3767,59,0.54671,24,-0.8302,50,0.27897,47,0.21148
ENSG00000179240,GVQW3,7,-1.7883,8,-1.6547,31,0.40359,48,1.15855,16,-0.6021,32,0.50042,35,0.63671,13,-0.8679,24,-0.0078
ENSG00000078124,ACER3,36,-0.5580,59,0.24741,65,0.39630,44,-0.2446,60,0.25458,47,-0.1367,90,0.95299,42,-0.3080,33,-0.7200
ENSG00000149260,CAPN5,26,0.00308,23,-0.1942,6,-2.2264,17,-0.6123,22,-0.2459,22,-0.2238,23,-0.1463,22,-0.2523,48,1.23988
ENSG00000149269,PAK1,201,-0.7733,73,-2.2812,201,-0.7737,267,-0.3332,472,0.58924,436,0.45729,251,-0.4280,396,0.29601,499,0.79567
ENSG00000074201,CLNS1A,65,0.39226,56,0.13843,34,-0.6129,36,-0.5359,33,-0.6700,65,0.38392,51,-0.0010,37,-0.5166,67,0.49806
ENSG00000048649,RSF1,276,-0.7575,426,-0.0792,662,0.64099,627,0.54944,448,-0.0019,791,0.94786,508,0.20296,247,-0.9273,248,-1.0068
ENSG00000151366,NDUFC2,252,0.15421,150,-0.6660,113,-1.0947,130,-0.8765,272,0.28002,118,-1.0326,221,-0.0602,154,-0.6259,440,1.31904
ENSG00000118369,USP35,8,-1.2232,9,-0.9525,29,0.79968,53,1.92390,18,-0.0010,19,0.12021,2,-3.3086,6,-1.6016,17,-0.1150
ENSG00000033327,GAB2,16,-0.4692,25,0.19059,56,1.56379,19,-0.2267,15,-0.6030,30,0.46486,21,-0.1113,23,0.03051,9,-1.4680
ENSG00000149256,TENM4,7,-1.9675,44,0.79518,11,-1.2898,37,0.49909,60,1.34742,15,-0.8753,19,-0.5383,33,0.33227,22,-0.3898
ENSG00000182103,FAM181B,78,1.20624,188,3.11439,6,-2.5968,9,-2.0882,6,-2.6627,12,-1.6674,22,-0.8542,10,-1.9597,24,-0.8027
ENSG00000137509,PRCP,47,0.17801,135,2.05573,6,-2.8320,28,-0.6299,30,-0.5311,17,-1.4259,72,0.86626,7,-2.6861,41,-0.0594
ENSG00000137502,RAB30,41,-0.5638,73,0.32314,46,-0.3836,65,0.14290,46,-0.4119,74,0.34701,102,0.88915,47,-0.3819,50,-0.2859
ENSG00000165494,PCF11,58,-0.6057,91,0.09389,115,0.47215,184,1.28594,63,-0.4890,179,1.23999,65,-0.4419,35,-1.3640,34,-1.5043
ENSG00000137494,ANKRD42,26,-0.4176,5,-2.7195,45,0.47012,36,0.11573,39,0.24404,40,0.26842,46,0.50760,12,-1.5711,43,0.48340
ENSG00000137500,CCDC90B,48,0.20111,52,0.31795,59,0.51621,24,-0.9128,32,-0.4520,32,-0.4395,69,0.79488,14,-1.6503,48,0.22054
ENSG00000150672,DLG2,197,0.19877,135,-0.3993,280,0.78654,208,0.28743,129,-0.4710,161,-0.1231,197,0.20407,154,-0.1885,139,-0.3938
ENSG00000171204,TMEM126B,71,0.83916,35,-0.2940,37,-0.2169,11,-2.0429,44,0.04501,30,-0.5276,40,-0.0937,36,-0.2743,61,0.67112
ENSG00000171202,TMEM126A,62,0.95467,18,-0.9715,28,-0.3565,19,-0.9121,30,-0.2404,26,-0.4551,27,-0.3728,55,0.75240,41,0.30477
ENSG00000137504,CREBZF,21,-0.3565,16,-0.7100,18,-0.5988,30,0.25864,16,-0.7017,38,0.63333,36,0.51501,41,0.75385,21,-0.3384
ENSG00000137501,SYTL2,85,-0.1592,36,-1.4604,160,0.88310,136,0.60004,51,-0.9490,94,-0.0034,140,0.65427,57,-0.7661,90,-0.0722
ENSG00000073921,PICALM,65,-0.0937,62,-0.1693,37,-0.9354,59,-0.2474,77,0.17717,63,-0.1387,83,0.30515,63,-0.1429,89,0.48999
ENSG00000074266,EED,21,0.19232,13,-0.5928,20,0.06195,34,0.95024,8,-1.1990,11,-0.8055,24,0.37339,20,0.10470,19,-0.0038
ENSG00000149196,HIKESHI,75,0.73114,33,-0.5764,36,-0.4511,26,-0.9651,36,-0.4490,30,-0.7412,39,-0.3269,46,-0.0497,79,0.97844
ENSG00000151376,ME3,18,-0.6123,14,-0.9510,16,-0.7567,23,-0.2302,28,0.04449,22,-0.3088,9,-1.5672,43,0.77192,47,1.10014
ENSG00000168959,GRM5,47,-1.2421,27,-2.0407,68,-0.6997,100,-0.0909,105,-0.0188,166,0.74077,130,0.32549,110,0.06369,153,0.69880
ENSG00000110172,CHORDC1,37,-0.5721,23,-1.2934,19,-1.5581,78,0.62436,63,0.27859,71,0.47811,58,0.14879,33,-0.7182,74,0.62860
ENSG00000165323,FAT3,41,-1.3772,94,-0.0925,55,-0.9144,146,0.61672,154,0.70986,85,-0.2547,101,0.02315,71,-0.5471,126,0.43241
ENSG00000180773,SLC36A4,28,-0.6510,30,-0.5592,37,-0.2026,63,0.63742,47,0.17290,47,0.16660,33,-0.3996,30,-0.5271,55,0.46775
ENSG00000166004,CEP295,21,-1.4534,43,-0.3856,57,0.05053,131,1.48811,51,-0.1042,97,0.95178,63,0.23513,25,-1.2226,30,-1.0144
ENSG00000166012,TAF1D,171,-0.0210,145,-0.2800,290,0.85836,358,1.23301,109,-0.7248,97,-0.9010,87,-1.0550,192,0.16708,140,-0.3721
ENSG00000168876,ANKRD49,10,-1.4821,23,-0.3036,15,-1.0073,95,2.15942,8,-1.8190,55,1.10537,15,-0.9926,23,-0.3085,19,-0.6627
ENSG00000166025,AMOTL1,21,-0.0909,28,0.39487,29,0.43685,11,-1.0669,15,-0.5931,33,0.67428,33,0.65977,9,-1.3682,21,-0.1187
ENSG00000150316,CWC15,201,0.57850,119,-0.2673,153,0.13410,102,-0.5050,129,-0.1435,138,-0.0303,193,0.51618,98,-0.5713,138,-0.0392
ENSG00000263465,SRSF8,75,0.09680,57,-0.3444,74,0.07679,45,-0.6953,85,0.29270,44,-0.7357,79,0.17559,78,0.16168,85,0.33564
ENSG00000149218,ENDOD1,44,-0.4539,86,0.62544,27,-1.1842,48,-0.3032,93,0.75874,37,-0.7183,57,-0.0472,31,-0.9968,82,0.62365
ENSG00000149212,SESN3,97,-0.7491,108,-0.5912,142,-0.1601,121,-0.4142,127,-0.3388,322,1.20976,257,0.81006,110,-0.5616,144,-0.1524
ENSG00000166037,CEP57,36,-0.6579,26,-1.1115,55,0.02276,98,0.96334,49,-0.1601,66,0.30112,90,0.82812,15,-1.9762,55,0.02442
ENSG00000087053,MTMR2,21,-0.5507,14,-1.1508,17,-0.8868,36,0.29560,32,0.09762,14,-1.1980,14,-1.1151,42,0.55327,55,1.19316
ENSG00000149231,CCDC82,39,-1.4095,90,-0.1311,118,0.31106,231,1.47743,66,-0.6198,128,0.44283,142,0.61183,33,-1.6571,64,-0.7110
ENSG00000110318,CEP126,89,-0.9093,44,-1.9619,175,0.15195,362,1.39495,147,-0.1338,147,-0.1277,162,0.02384,47,-1.8649,212,0.52859
ENSG00000110330,BIRC2,45,0.07721,50,0.25799,15,-1.5473,39,-0.1324,37,-0.2496,58,0.50172,42,-0.0129,43,-0.0013,49,0.24555
ENSG00000152558,TMEM123,27,0.13592,110,2.80004,24,-0.0721,9,-1.5537,5,-2.3208,29,0.24153,25,0.00926,12,-1.0676,4,-2.8238
ENSG00000137692,DCUN1D5,49,-0.5332,43,-0.7221,77,0.17470,94,0.51154,99,0.58645,87,0.37122,68,-0.0279,50,-0.5141,61,-0.2040
ENSG00000187240,DYNC2H1,26,-1.3579,77,0.31374,70,0.17069,122,1.10403,56,-0.2027,111,0.93981,66,0.06381,16,-2.0830,44,-0.6212
ENSG00000152578,GRIA4,72,-1.0439,24,-2.6421,30,-2.3138,174,0.33751,126,-0.1715,167,0.27779,247,0.93668,83,-0.8155,242,1.06318
