Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000165478,HEPACAM,460,2.56157,115,0.11783,74,-0.5553,191,0.93019,219,1.15788,56,-0.9761,81,-0.4324,34,-1.7250,32,-1.7946,28,-2.0174,26,-2.1152,37,-1.6724
ENSG00000165495,PKNOX2,16,-0.6268,51,1.22577,16,-0.6254,4,-2.6687,16,-0.6136,46,1.03413,31,0.41643,38,0.70645,15,-0.6782,32,0.47201,23,-0.0477,12,-1.1327
ENSG00000149557,FEZ1,339,0.31315,203,-0.4832,208,-0.4455,661,1.42566,201,-0.4988,224,-0.3314,334,0.28787,437,0.72417,241,-0.2231,203,-0.4858,139,-1.0550,211,-0.4588
ENSG00000149547,EI24,53,-0.9769,79,-0.3711,105,0.06727,106,0.09264,113,0.19215,101,0.01378,86,-0.2322,80,-0.3513,114,0.20600,149,0.62661,136,0.47550,91,-0.1675
ENSG00000109832,DDX25,45,0.42534,42,0.31198,9,-1.8955,15,-1.1860,17,-1.0213,50,0.58483,54,0.71471,29,-0.2659,17,-1.0826,54,0.73134,13,-1.4175,50,0.65905
ENSG00000182934,SRPRA,29,-0.4969,26,-0.6500,24,-0.7833,21,-0.9401,96,1.45214,32,-0.3065,39,-0.0348,16,-1.3177,12,-1.7963,54,0.48585,45,0.20820,61,0.74764
ENSG00000110074,FOXRED1,15,-0.9689,22,-0.4731,21,-0.5301,2,-3.5514,28,-0.0588,33,0.17856,48,0.74809,27,-0.1486,3,-3.0398,61,1.16892,40,0.48671,42,0.59586
ENSG00000134909,ARHGAP32,116,-0.4835,182,0.21189,111,-0.5503,59,-1.4873,165,0.06313,134,-0.2638,124,-0.3851,211,0.45061,230,0.59276,386,1.46289,125,-0.3613,110,-0.6100
ENSG00000084234,APLP2,311,-0.4438,273,-0.6378,235,-0.8644,178,-1.2795,339,-0.3115,377,-0.1472,540,0.41931,271,-0.6510,408,-0.0233,461,0.16915,609,0.61549,690,0.92208
ENSG00000196323,ZBTB44,92,-0.0375,95,0.01713,84,-0.1765,135,0.57892,63,-0.6130,133,0.54717,57,-0.7495,53,-0.8643,128,0.48956,120,0.38064,110,0.24424,76,-0.3599
ENSG00000134917,ADAMTS8,11,-0.9580,18,-0.1617,17,-0.2647,11,-0.8834,20,-0.0422,12,-0.7808,21,0.00180,43,1.20320,10,-1.1167,61,1.79666,1,-4.2907,21,0.02999
ENSG00000120451,SNX19,44,0.15060,54,0.49218,32,-0.3396,35,-0.1826,64,0.75941,29,-0.4547,41,0.03869,39,-0.0395,25,-0.7198,33,-0.3021,37,-0.1068,42,0.08994
ENSG00000182667,NTM,958,1.37722,331,-0.3451,179,-1.2712,343,-0.2909,424,0.03743,597,0.58217,245,-0.8031,331,-0.3447,406,-0.0300,449,0.12794,306,-0.4643,405,-0.0363
ENSG00000183715,OPCML,33,-2.2651,122,-0.3125,80,-0.9504,30,-2.3746,111,-0.4583,137,-0.1360,111,-0.4621,119,-0.3581,119,-0.3594,243,0.77490,238,0.74036,301,1.29953
ENSG00000080854,IGSF9B,10,-1.4695,17,-0.7071,16,-0.7249,12,-1.1640,29,0.12727,60,1.33495,15,-0.8417,48,0.96040,6,-2.1342,38,0.58208,48,0.95228,22,-0.2973
ENSG00000166086,JAM3,14,-1.4026,9,-1.9650,15,-1.2689,123,2.10967,85,1.42797,46,0.39718,25,-0.5203,23,-0.6253,17,-1.1367,28,-0.3850,9,-2.0485,34,-0.0871
ENSG00000151502,VPS26B,61,-0.4452,128,0.71196,51,-0.7243,32,-1.4101,31,-1.4735,44,-0.9341,73,-0.1833,129,0.71565,99,0.29148,88,0.09981,85,0.05499,123,0.71554
ENSG00000151500,THYN1,35,-0.7012,32,-0.8504,47,-0.2391,37,-0.6036,35,-0.7118,26,-1.1466,115,1.18410,91,0.77936,36,-0.6734,83,0.63973,49,-0.1961,68,0.34610
ENSG00000151498,ACAD8,7,-1.8341,16,-0.6900,5,-2.3516,12,-1.1503,52,1.14820,39,0.70250,27,0.11913,30,0.26001,9,-1.5586,32,0.35502,18,-0.4832,41,0.84862
ENSG00000109956,B3GAT1,192,0.23054,453,1.66752,232,0.53149,131,-0.3615,158,-0.0742,152,-0.1386,155,-0.1027,142,-0.2372,148,-0.1814,195,0.25440,76,-1.1917,62,-1.5787
ENSG00000120645,IQSEC3,61,0.40597,95,1.12845,74,0.71654,34,-0.4849,39,-0.2774,83,0.90519,34,-0.5013,44,-0.1014,38,-0.3135,24,-0.9983,32,-0.5708,26,-0.9356
ENSG00000073614,KDM5A,93,0.44227,59,-0.2565,55,-0.3738,142,1.13505,107,0.67430,191,1.65815,27,-1.4567,21,-1.8263,81,0.22329,42,-0.7994,43,-0.7365,26,-1.5641
ENSG00000060237,WNK1,211,-0.1387,171,-0.4632,299,0.40831,768,2.04549,187,-0.3230,338,0.60917,75,-1.6823,114,-1.0674,184,-0.3494,151,-0.6513,197,-0.2431,151,-0.6984
ENSG00000082805,ERC1,44,-0.4876,67,0.16206,58,-0.0606,66,0.14437,81,0.46538,162,1.63177,31,-1.0085,13,-2.2483,137,1.33339,37,-0.7504,29,-1.1245,30,-1.1181
ENSG00000006831,ADIPOR2,33,-0.1452,29,-0.3431,12,-1.6132,111,1.84887,119,1.98359,32,-0.1944,8,-2.2567,17,-1.1853,43,0.27038,17,-1.1293,28,-0.4330,13,-1.6025
ENSG00000151067,CACNA1C,4,-2.9824,47,0.40058,23,-0.6834,9,-2.0541,31,-0.2452,85,1.39525,38,0.06897,18,-1.0112,23,-0.6852,77,1.22790,37,0.03857,39,0.11459
ENSG00000004478,FKBP4,44,-1.2960,126,0.30936,35,-1.6210,90,-0.2147,81,-0.3739,85,-0.2966,191,0.99202,143,0.51537,72,-0.5425,90,-0.2130,106,0.03735,140,0.52754
ENSG00000111218,PRMT8,11,-1.5095,32,0.05714,13,-1.2436,4,-2.9624,18,-0.8314,52,0.80791,44,0.55578,35,0.16933,33,0.09637,45,0.57951,42,0.45570,37,0.32243
ENSG00000118971,CCND2,129,-0.6402,278,0.55486,133,-0.5920,99,-1.0466,187,-0.0764,202,0.04704,238,0.30583,160,-0.3152,244,0.34426,213,0.12766,225,0.21285,221,0.20380
ENSG00000078237,TIGAR,23,-0.6664,25,-0.5655,29,-0.3159,12,-1.5851,16,-1.2055,52,0.58161,12,-1.6711,24,-0.6225,34,-0.0939,33,-0.1071,61,0.85002,72,1.30246
ENSG00000047621,C12orf4,18,-1.2876,30,-0.5362,24,-0.8670,19,-1.2077,38,-0.1931,28,-0.6203,18,-1.2764,20,-1.1463,42,-0.0097,69,0.75384,55,0.40652,97,1.54160
ENSG00000139180,NDUFA9,39,-1.0110,54,-0.5076,53,-0.5328,14,-2.4576,81,0.10280,41,-0.9161,123,0.76977,71,-0.1054,99,0.42264,61,-0.3386,88,0.23684,130,0.97332
ENSG00000130035,GALNT8,49,-0.6444,50,-0.6255,125,0.82117,9,-3.0449,22,-1.8206,68,-0.1550,98,0.42403,104,0.51373,78,0.06334,75,0.00584,110,0.60160,93,0.37378
ENSG00000111262,KCNA1,18,-1.8690,39,-0.7363,55,-0.2165,13,-2.3623,10,-2.7226,33,-0.9759,22,-1.5788,24,-1.4575,90,0.55599,77,0.31243,134,1.22117,153,1.70331
ENSG00000010278,CD9,131,1.38978,25,-1.2179,38,-0.5928,295,3.02219,136,1.45909,16,-1.8654,32,-0.8580,8,-2.7912,5,-3.5133,4,-3.6670,2,-4.4549,17,-1.8514
ENSG00000215039,CD27-AS1,31,-0.2742,30,-0.3595,35,-0.0936,43,0.22172,20,-0.9439,56,0.63369,91,1.44591,39,0.06598,21,-0.8430,29,-0.4051,52,0.50412,20,-1.0067
ENSG00000139190,VAMP1,20,-1.8100,30,-1.2162,69,0.05543,9,-2.9960,42,-0.7180,85,0.38108,118,0.90487,21,-1.7262,27,-1.3843,9,-2.9275,92,0.49677,174,1.87137
ENSG00000111639,MRPL51,169,0.32206,174,0.36579,208,0.65368,124,-0.1653,171,0.33786,56,-1.3731,140,0.02569,177,0.38745,87,-0.6999,63,-1.1801,126,-0.1387,149,0.13092
ENSG00000111640,GAPDH,2171,-0.1038,2081,-0.1694,1602,-0.5712,1243,-0.9552,1484,-0.6871,889,-1.4565,4017,0.88241,3871,0.82080,1415,-0.7597,1759,-0.4279,2029,-0.2083,3802,0.89031
ENSG00000111642,CHD4,179,0.21390,90,-0.8437,117,-0.4394,280,0.94046,302,1.06738,150,-0.0597,109,-0.5487,83,-0.9665,197,0.36837,180,0.22066,101,-0.6595,120,-0.4359
ENSG00000111653,ING4,39,0.04663,23,-0.7472,18,-1.1585,23,-0.7600,40,0.07397,28,-0.4457,46,0.29996,74,1.05200,33,-0.2046,42,0.14433,46,0.30011,42,0.14159
ENSG00000139200,PIANP,51,-0.2427,74,0.32196,62,0.05338,7,-3.0792,45,-0.4551,55,-0.1297,67,0.17658,85,0.53956,29,-1.1152,133,1.29632,62,0.04357,56,-0.1323
ENSG00000111652,COPS7A,79,-0.4303,80,-0.4179,83,-0.3633,41,-1.4336,93,-0.1954,90,-0.2471,157,0.63430,120,0.20331,80,-0.4178,93,-0.1963,145,0.50598,153,0.67040
ENSG00000089693,MLF2,199,-0.6114,319,0.11655,168,-0.8657,108,-1.5209,189,-0.6846,139,-1.1538,456,0.68870,642,1.26354,242,-0.3109,386,0.42125,327,0.15855,336,0.21756
ENSG00000159335,PTMS,397,-0.1711,651,0.61168,643,0.59319,382,-0.2298,479,0.12377,896,1.14426,364,-0.3037,622,0.53833,194,-1.2531,542,0.31904,344,-0.3923,122,-2.0351
ENSG00000250510,GPR162,71,-0.4703,123,0.38793,62,-0.6635,21,-2.2831,76,-0.3682,77,-0.3398,154,0.75647,139,0.58149,124,0.40168,149,0.69778,142,0.61898,56,-0.8833
ENSG00000111667,USP5,35,-1.1283,66,-0.1720,34,-1.1543,22,-1.8021,89,0.28554,41,-0.9017,95,0.39848,84,0.19091,30,-1.3421,150,1.14198,123,0.81644,96,0.45141
ENSG00000111669,TPI1,392,-0.8919,615,-0.2067,455,-0.6688,247,-1.5829,461,-0.6463,376,-0.9561,919,0.42478,1173,0.82204,561,-0.3474,844,0.28867,899,0.38952,1095,0.79469
ENSG00000111674,ENO2,156,-1.8747,390,-0.5052,294,-0.9305,168,-1.7626,251,-1.1714,392,-0.4969,757,0.53325,594,0.14686,364,-0.6096,879,0.77850,650,0.28963,1068,1.26198
ENSG00000111676,ATN1,106,0.31716,182,1.20586,115,0.45446,28,-1.6749,133,0.68447,117,0.48475,95,0.14202,104,0.29780,56,-0.6540,72,-0.2712,33,-1.4533,41,-1.2136
ENSG00000111678,C12orf57,219,-0.0869,262,0.19270,341,0.61656,178,-0.4084,286,0.33289,146,-0.7090,422,0.96809,264,0.20420,119,-1.0113,85,-1.5156,252,0.13069,218,-0.1000
ENSG00000215021,PHB2,64,-0.4122,83,-0.0255,62,-0.4626,51,-0.7716,111,0.43073,53,-0.6908,86,0.02756,101,0.28921,53,-0.7002,91,0.12187,68,-0.3353,135,0.85255
ENSG00000139182,CLSTN3,21,-2.4745,118,0.08921,45,-1.3726,12,-3.3209,37,-1.6694,139,0.34516,107,-0.0560,129,0.23551,60,-0.9378,247,1.29796,186,0.82277,173,0.79114
ENSG00000139197,PEX5,27,-0.7935,45,-0.0265,34,-0.4623,9,-2.3770,22,-1.1199,39,-0.2276,51,0.16943,87,1.04554,51,0.18255,59,0.40074,72,0.71960,48,0.10622
ENSG00000059804,SLC2A3,20,-1.7979,17,-1.9996,28,-1.2902,14,-2.3181,56,-0.2464,83,0.36526,90,0.48883,80,0.30332,57,-0.2234,85,0.38943,127,1.05554,101,0.74547
ENSG00000089818,NECAP1,77,-1.1172,161,0.00111,78,-1.0951,61,-1.4639,123,-0.4091,108,-0.6186,157,-0.0407,164,0.03279,176,0.13632,209,0.41018,244,0.65949,267,0.91435
ENSG00000166532,RIMKLB,90,1.39334,34,-0.1813,20,-0.9610,21,-0.9053,98,1.55453,32,-0.2799,61,0.74633,27,-0.5254,14,-1.5171,24,-0.7220,16,-1.2718,30,-0.4107
ENSG00000111752,PHC1,44,0.48969,31,-0.0238,10,-1.6770,17,-0.9438,72,1.31178,59,0.98166,43,0.46591,23,-0.4698,19,-0.7968,32,0.01845,20,-0.7060,22,-0.5916
ENSG00000003056,M6PR,40,-0.4947,14,-2.0892,19,-1.6389,30,-0.9264,98,0.89411,77,0.50500,79,0.55477,41,-0.4765,31,-0.8981,68,0.31170,58,0.06325,86,0.75530
ENSG00000175899,A2M,65,-2.1274,47,-2.5919,189,-0.5354,244,-0.1432,2634,5.20816,47,-2.6037,35,-3.0353,53,-2.4131,45,-2.6577,20,-3.8220,59,-2.2711,23,-3.7505
ENSG00000139112,GABARAPL1,136,-1.6748,428,0.05567,233,-0.8798,132,-1.7204,158,-1.4587,252,-0.7585,608,0.61297,599,0.59054,395,-0.0708,403,-0.0393,729,0.91164,650,0.81163
ENSG00000256537,SMIM10L1,58,-0.7063,72,-0.3618,55,-0.7676,71,-0.3982,55,-0.7729,112,0.31970,86,-0.0989,110,0.28881,155,0.84342,102,0.17224,108,0.25890,103,0.19717
ENSG00000070018,LRP6,42,0.20914,22,-0.7662,23,-0.7092,87,1.39647,72,1.07847,76,1.17602,19,-0.9597,9,-2.1308,36,-0.0459,35,-0.0780,14,-1.4598,22,-0.8455
ENSG00000111261,MANSC1,35,0.32103,13,-1.1528,20,-0.5202,5,-2.4881,16,-0.8884,20,-0.4923,40,0.55951,31,0.12572,22,-0.4010,54,1.04589,30,0.10231,41,0.63383
ENSG00000111269,CREBL2,124,0.65599,118,0.58185,99,0.30398,63,-0.3891,35,-1.2756,98,0.28237,71,-0.2183,98,0.28533,67,-0.3061,65,-0.3423,57,-0.5462,83,0.03237
ENSG00000111276,CDKN1B,93,-0.2604,51,-1.1752,85,-0.4052,155,0.52915,107,-0.0480,106,-0.0647,201,0.96245,100,-0.1551,54,-1.0810,91,-0.3030,111,-0.0008,142,0.43270
ENSG00000013583,HEBP1,32,0.23876,34,0.29611,13,-1.1710,68,1.45101,33,0.26180,20,-0.4581,35,0.37682,25,-0.1734,23,-0.2864,21,-0.4147,5,-2.5703,26,-0.0969
ENSG00000084444,FAM234B,46,-0.7691,66,-0.2199,37,-1.0708,14,-2.5062,36,-1.1337,50,-0.6412,104,0.50352,83,0.14385,100,0.43431,129,0.84514,78,0.05061,122,0.84236
ENSG00000273079,GRIN2B,51,-2.5115,292,0.09045,84,-1.7975,77,-1.9109,149,-0.9389,371,0.46952,299,0.12699,153,-0.9037,623,1.33318,759,1.68462,161,-0.8248,284,0.04671
ENSG00000171681,ATF7IP,65,0.50240,37,-0.3690,53,0.17647,71,0.64936,57,0.29472,55,0.22840,18,-1.4582,18,-1.4222,121,1.54570,34,-0.5197,39,-0.3079,23,-1.1204
ENSG00000084463,WBP11,104,-0.1710,151,0.40593,72,-0.7287,146,0.35468,104,-0.1715,56,-1.1203,96,-0.3080,79,-0.5886,198,0.85115,140,0.28922,110,-0.0935,129,0.17738
ENSG00000111348,ARHGDIB,26,-0.0190,45,0.83044,29,0.11836,19,-0.5492,119,2.61033,3,-3.0562,22,-0.3303,59,1.26791,7,-2.0152,21,-0.3891,0,-7.7755,0,-7.1897
ENSG00000134533,RERG,85,1.94590,45,0.82780,20,-0.4074,15,-0.8352,34,0.37736,20,-0.4541,39,0.60380,15,-0.8353,16,-0.7394,10,-1.4613,21,-0.3529,13,-1.1825
ENSG00000151490,PTPRO,7,-1.9142,51,0.98225,4,-2.8688,12,-1.2758,22,-0.3486,25,-0.1096,18,-0.6444,25,-0.1326,32,0.23226,85,1.89893,6,-2.1497,35,0.39913
ENSG00000151491,EPS8,52,0.55126,22,-0.7590,22,-0.7469,68,1.00068,212,3.26784,54,0.62924,4,-3.0380,7,-2.3627,10,-1.8708,5,-2.7686,6,-2.5119,4,-3.1674
ENSG00000023734,STRAP,94,-0.5473,105,-0.3764,97,-0.5024,98,-0.4832,96,-0.5162,68,-1.0284,169,0.36463,173,0.40146,117,-0.2102,171,0.37954,97,-0.5061,230,0.97379
ENSG00000008394,MGST1,244,2.77337,22,-1.2627,47,-0.1353,131,1.54486,32,-0.7288,26,-1.0465,30,-0.8096,31,-0.7504,12,-2.1081,17,-1.6717,41,-0.3310,17,-1.7419
ENSG00000048540,LMO3,235,-0.3724,405,0.47705,271,-0.1536,169,-0.8725,135,-1.2093,188,-0.7107,180,-0.7751,603,1.13565,429,0.57259,597,1.12075,181,-0.7738,248,-0.3116
ENSG00000052126,PLEKHA5,58,-0.8785,95,-0.1265,83,-0.3273,92,-0.1764,66,-0.6738,217,1.21307,31,-1.8109,65,-0.7102,293,1.74489,157,0.66664,34,-1.6535,74,-0.5483
ENSG00000139154,AEBP2,21,-1.0167,37,-0.1411,49,0.29312,35,-0.2416,65,0.74531,69,0.83495,49,0.28422,11,-1.8812,25,-0.7344,53,0.40974,41,0.01810,37,-0.1561
ENSG00000139155,SLCO1C1,238,3.30881,23,-0.8636,16,-1.3448,11,-1.9183,81,1.12356,17,-1.3202,29,-0.4961,11,-1.9443,44,0.13971,12,-1.7474,6,-2.6875,17,-1.3504
ENSG00000084453,SLCO1A2,32,-0.1822,8,-2.2467,18,-1.0807,267,3.94592,93,1.54623,33,-0.1454,0,-8.6238,2,-4.0063,11,-1.7094,1,-5.2723,2,-4.2522,2,-3.9447
ENSG00000121350,PYROXD1,29,0.00535,6,-2.3494,18,-0.6946,33,0.18083,13,-1.2045,36,0.32978,42,0.56031,12,-1.3417,33,0.19102,13,-1.1529,49,0.81808,48,0.86976
ENSG00000004700,RECQL,32,0.42179,18,-0.4489,20,-0.3309,50,1.16893,34,0.52172,13,-0.9409,9,-1.4163,6,-1.9443,36,0.63807,28,0.20233,9,-1.4140,30,0.36339
ENSG00000111711,GOLT1B,23,-0.8172,9,-2.0912,21,-0.9348,42,0.09330,24,-0.7274,35,-0.1531,61,0.71065,57,0.58814,52,0.43484,65,0.79196,10,-2.0143,55,0.59725
ENSG00000134548,SPX,76,1.60776,35,0.32612,35,0.32722,115,2.39843,25,-0.1904,7,-1.9723,18,-0.6812,7,-2.0511,5,-2.3791,1,-4.6458,24,-0.2621,11,-1.4860
ENSG00000111716,LDHB,1191,0.73788,415,-0.9063,728,-0.0466,524,-0.5545,435,-0.8340,322,-1.2850,1076,0.57350,1109,0.62227,493,-0.6458,437,-0.8275,706,-0.0954,1159,0.77696
ENSG00000111726,CMAS,58,-1.6034,134,-0.3552,97,-0.8522,53,-1.7415,91,-0.9452,112,-0.6366,113,-0.6185,184,0.13025,231,0.49409,222,0.42803,307,0.96099,298,1.03072
ENSG00000111728,ST8SIA1,38,-0.4691,27,-0.9936,34,-0.6462,28,-0.9452,47,-0.1616,129,1.49842,36,-0.5743,13,-2.0836,39,-0.4547,38,-0.4826,55,0.09268,96,1.12261
ENSG00000111731,C2CD5,11,-2.2876,54,0.01343,25,-1.1757,21,-1.3813,51,-0.0864,125,1.37808,66,0.33234,70,0.42675,55,0.04836,85,0.72184,21,-1.4371,57,0.09408
ENSG00000139163,ETNK1,48,-0.8089,69,-0.2692,35,-1.2823,61,-0.4629,107,0.40460,58,-0.5401,68,-0.2995,77,-0.1101,88,0.10470,178,1.24972,73,-0.1988,105,0.42144
ENSG00000134532,SOX5,96,1.47894,16,-1.3471,41,0.09830,45,0.23846,41,0.09614,57,0.59959,7,-2.4833,35,-0.1661,64,0.79587,38,-0.0266,35,-0.1561,15,-1.5347
ENSG00000060982,BCAT1,26,-1.4818,23,-1.6186,59,-0.2556,68,-0.0324,31,-1.2173,117,0.84427,174,1.52149,40,-0.8343,55,-0.3625,10,-2.8815,67,-0.0436,115,0.91053
ENSG00000205707,ETFRF1,62,0.54468,22,-1.0367,86,1.06855,62,0.53898,30,-0.6044,20,-1.1991,52,0.26116,45,0.03248,38,-0.2295,42,-0.0733,49,0.17007,32,-0.4987
ENSG00000133703,KRAS,59,-0.5499,52,-0.7369,55,-0.6519,57,-0.6040,62,-0.4656,53,-0.7073,95,0.19431,94,0.17003,109,0.41353,94,0.18040,146,0.88949,108,0.44155
ENSG00000246695,RASSF8-AS1,52,0.52412,51,0.48865,44,0.26177,56,0.65718,57,0.68551,57,0.67773,30,-0.3440,11,-1.8356,20,-0.9148,11,-1.8467,26,-0.5549,34,-0.1305
ENSG00000123094,RASSF8,55,0.31740,42,-0.1111,50,0.17763,104,1.37492,83,0.99324,78,0.88902,34,-0.4187,7,-2.7612,48,0.10945,8,-2.4919,18,-1.3867,28,-0.7811
ENSG00000123095,BHLHE41,157,0.67115,134,0.42130,92,-0.1734,235,1.34672,164,0.74636,56,-0.9267,99,-0.0531,73,-0.5357,103,-0.0023,94,-0.1367,43,-1.3019,44,-1.3761
ENSG00000123096,SSPN,200,2.44281,34,-0.5589,26,-0.9417,131,1.61698,108,1.27690,48,-0.0460,8,-2.6543,18,-1.5285,37,-0.4298,3,-4.0239,3,-4.1079,12,-2.2223
ENSG00000123104,ITPR2,248,1.81333,72,-0.2261,63,-0.4426,99,0.26692,154,0.97566,105,0.35313,30,-1.5205,33,-1.3816,159,1.03125,33,-1.4010,26,-1.7601,33,-1.4672
ENSG00000111790,FGFR1OP2,36,-1.7320,68,-0.7720,66,-0.8184,88,-0.3940,84,-0.4550,95,-0.2766,83,-0.4780,120,0.08710,203,0.93283,211,1.00292,137,0.29163,142,0.38509
ENSG00000064115,TM7SF3,39,-0.8193,27,-1.3214,52,-0.3757,70,0.08288,101,0.66614,92,0.51169,36,-0.9373,55,-0.2852,66,-0.0063,103,0.70256,60,-0.1470,80,0.33417
ENSG00000152944,MED21,17,-1.0488,45,0.40589,46,0.44431,19,-0.8890,23,-0.5980,22,-0.6744,17,-1.0465,34,-0.0249,78,1.31872,32,-0.1103,27,-0.3804,44,0.42980
ENSG00000275764,AC092747.4,11,-1.3568,37,0.53616,30,0.20901,23,-0.2417,34,0.38063,25,-0.1116,6,-2.0878,13,-1.1131,55,1.17815,20,-0.3978,15,-0.8629,38,0.62692
ENSG00000211455,STK38L,36,-0.2510,15,-1.5403,34,-0.3346,38,-0.1564,57,0.46676,37,-0.1951,38,-0.1631,14,-1.6027,40,-0.1100,45,0.09713,51,0.29953,73,0.96176
ENSG00000110841,PPFIBP1,57,-1.0114,82,-0.4713,86,-0.3955,129,0.23305,173,0.70374,181,0.77580,39,-1.5611,73,-0.6458,195,0.90353,212,1.03666,89,-0.3458,65,-0.8779
ENSG00000061794,MRPS35,55,-0.4344,30,-1.3660,45,-0.7315,78,0.09610,33,-1.2230,46,-0.7056,139,1.03014,57,-0.3963,102,0.52984,47,-0.6765,88,0.29450,116,0.82235
ENSG00000087448,KLHL42,70,-0.7123,89,-0.3402,73,-0.6487,118,0.09611,50,-1.2062,110,-0.0113,143,0.39277,82,-0.4749,100,-0.1727,124,0.17054,162,0.59416,163,0.67385
ENSG00000123106,CCDC91,151,-0.2095,114,-0.6383,170,-0.0230,207,0.28217,89,-1.0057,262,0.66095,150,-0.2226,111,-0.6800,317,0.97526,110,-0.6922,139,-0.3327,214,0.36666
ENSG00000064763,FAR2,4,-2.7390,12,-1.2413,16,-0.8629,0,-5.8248,30,0.08898,52,0.96664,59,1.17289,28,-0.0288,1,-4.0612,27,-0.0671,32,0.20015,53,1.14778
ENSG00000087502,ERGIC2,112,0.15719,71,-0.5398,63,-0.7224,103,0.01472,72,-0.5281,92,-0.1614,81,-0.3462,140,0.50342,133,0.42196,115,0.19057,84,-0.2892,127,0.39335
ENSG00000133687,TMTC1,20,-1.0811,45,0.12009,27,-0.6188,5,-3.0136,41,-0.0131,72,0.89450,28,-0.5885,13,-1.7239,21,-1.0438,38,-0.1285,110,1.62027,58,0.60149
ENSG00000133704,IPO8,25,-0.3955,25,-0.4045,18,-0.9260,35,0.10486,37,0.18267,34,0.06565,23,-0.5042,21,-0.6383,35,0.11893,39,0.28003,60,0.98187,36,0.14926
ENSG00000110888,CAPRIN2,18,-1.5611,23,-1.2077,19,-1.5247,23,-1.2397,67,0.38376,116,1.30120,27,-0.9837,46,-0.1809,70,0.46148,65,0.33688,49,-0.1002,78,0.69849
ENSG00000170456,DENND5B,57,-0.8123,112,0.23158,65,-0.6069,46,-1.1341,80,-0.2776,118,0.32085,109,0.18766,63,-0.6480,136,0.54603,162,0.82778,81,-0.2695,112,0.26540
ENSG00000151743,AMN1,38,-0.6423,31,-0.9417,39,-0.5950,24,-1.3080,20,-1.5889,69,0.26720,99,0.86094,81,0.52502,25,-1.2507,81,0.53403,94,0.77470,75,0.45921
ENSG00000174718,RESF1,36,0.13902,19,-0.7859,30,-0.1315,57,0.88265,46,0.54392,64,1.07857,8,-2.1435,16,-1.0530,35,0.08244,26,-0.3672,8,-2.0058,40,0.35593
ENSG00000151746,BICD1,75,-0.1049,31,-1.4528,52,-0.6697,49,-0.7709,63,-0.3750,156,1.06862,84,0.07201,54,-0.6087,86,0.09867,75,-0.1020,138,0.86013,92,0.22564
ENSG00000139132,FGD4,70,0.94763,32,-0.2751,19,-1.0313,52,0.47162,56,0.57805,80,1.16934,39,0.02713,12,-1.7173,46,0.26063,22,-0.8618,23,-0.7689,25,-0.6844
ENSG00000087470,DNM1L,136,-0.8217,126,-0.9363,103,-1.2350,144,-0.7325,161,-0.5640,222,-0.0703,175,-0.4358,202,-0.2193,371,0.74341,303,0.41523,343,0.61820,369,0.82577
ENSG00000139117,CPNE8,8,-2.0199,24,-0.3592,10,-1.6096,8,-2.0193,32,0.06905,7,-2.0603,51,0.80891,35,0.18759,76,1.48174,77,1.49911,16,-0.9626,27,-0.1879
ENSG00000139116,KIF21A,309,-0.7536,187,-1.5057,312,-0.7383,396,-0.3750,233,-1.1761,910,0.94891,202,-1.3883,220,-1.2603,663,0.43203,430,-0.2489,1054,1.19854,823,0.87974
ENSG00000173208,ABCD2,65,1.32104,17,-0.7764,19,-0.6001,8,-1.7801,5,-2.4111,47,0.79244,19,-0.6192,6,-2.2427,48,0.81636,23,-0.3570,32,0.17836,41,0.63294
ENSG00000151229,SLC2A13,39,-1.9313,138,-0.0543,66,-1.1721,19,-2.9769,49,-1.5935,101,-0.5339,202,0.55350,88,-0.7330,195,0.49724,329,1.37078,125,-0.1988,251,1.02409
ENSG00000188906,LRRK2,13,-1.1872,14,-1.0739,20,-0.5543,9,-1.6447,61,1.23874,51,0.92909,16,-0.8644,23,-0.3427,49,0.85403,49,0.84828,17,-0.7475,24,-0.2628
ENSG00000018236,CNTN1,298,-0.3129,187,-1.0205,208,-0.8574,273,-0.4445,126,-1.6090,364,-0.0026,394,0.12387,206,-0.8725,378,0.05956,565,0.70036,445,0.31625,646,1.04397
ENSG00000015153,YAF2,117,0.17973,72,-0.5701,87,-0.2810,107,0.03887,80,-0.4193,135,0.40042,56,-0.9593,63,-0.7790,162,0.69394,123,0.26245,132,0.37363,112,0.12315
ENSG00000134283,PPHLN1,40,-0.3520,36,-0.5299,36,-0.5098,35,-0.5482,64,0.36507,47,-0.1128,50,-0.0276,52,0.04263,41,-0.3201,99,1.07649,32,-0.7064,63,0.37885
ENSG00000139168,ZCRB1,195,-0.0647,151,-0.4511,277,0.49500,374,0.98481,205,0.01699,123,-0.7598,142,-0.5441,134,-0.6360,307,0.65943,175,-0.2313,172,-0.2574,191,-0.1040
