Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000178381,ZFAND2A,19,-0.7618,30,-0.0649,44,0.51053,25,-0.3791,51,0.88218,13,-1.2722,30,-0.0879,25,-0.3448,30,-0.0878
ENSG00000164877,MICALL2,12,-0.8791,16,-0.3936,54,1.54720,26,0.33760,9,-1.3842,33,0.70798,16,-0.4279,35,0.79337,14,-0.7058
ENSG00000164880,INTS1,48,-0.8194,66,-0.3559,62,-0.4425,88,0.09603,53,-0.7248,100,0.29233,119,0.65362,92,0.17265,96,0.25827
ENSG00000198517,MAFK,42,1.17373,21,0.06841,13,-0.6425,25,0.33567,3,-2.6119,29,0.58363,28,0.54207,10,-1.1100,20,0.00665
ENSG00000157778,PSMG3,19,-1.3922,21,-1.2995,44,-0.1504,22,-1.1958,81,0.93109,64,0.41827,69,0.62424,33,-0.5953,41,-0.2940
ENSG00000002822,MAD1L1,13,-0.4156,1,-4.1228,32,0.98885,19,0.17521,27,0.75609,22,0.37621,10,-0.8332,10,-0.8596,19,0.11865
ENSG00000122687,MRM2,21,0.14455,11,-0.8101,13,-0.5587,30,0.71429,21,0.14587,6,-1.6514,25,0.44204,20,0.08621,19,-0.0650
ENSG00000106263,EIF3B,50,-0.5206,67,-0.0500,107,0.69421,89,0.38322,56,-0.3791,79,0.19794,79,0.21340,54,-0.4029,61,-0.2358
ENSG00000136213,CHST12,18,-0.0716,11,-0.8690,56,1.79334,7,-1.4569,20,0.06682,17,-0.1783,16,-0.2676,15,-0.4046,17,-0.2146
ENSG00000106009,BRAT1,16,-0.3333,42,1.18827,18,-0.2141,7,-1.5835,12,-0.8856,36,0.90724,19,-0.0910,30,0.60852,16,-0.3477
ENSG00000106012,IQCE,17,-1.0820,29,-0.2754,45,0.44876,34,-0.0081,30,-0.2191,39,0.20311,29,-0.2500,39,0.22971,44,0.44518
ENSG00000136295,TTYH3,25,-1.1700,32,-0.8005,64,0.25077,40,-0.4538,31,-0.9270,76,0.52419,65,0.31942,77,0.54953,73,0.52740
ENSG00000146535,GNA12,61,0.68891,69,0.89627,42,0.10778,96,1.47118,23,-0.8461,26,-0.6416,21,-0.9932,25,-0.7051,32,-0.3254
ENSG00000164916,FOXK1,41,-0.0347,69,0.80865,58,0.52323,20,-1.1182,32,-0.4689,47,0.16899,46,0.14776,47,0.18798,33,-0.4056
ENSG00000146587,RBAK,37,1.01010,26,0.40925,16,-0.3668,11,-0.8600,7,-1.5605,25,0.37733,21,0.09599,49,1.48786,9,-1.2907
ENSG00000157954,WIPI2,74,-0.4547,51,-1.0200,96,-0.0462,129,0.40986,111,0.18752,74,-0.4577,137,0.57158,98,-0.0252,88,-0.2092
ENSG00000164638,SLC29A4,1,-3.5333,20,0.33490,25,0.64723,32,1.09443,14,-0.2276,5,-1.7026,25,0.72680,4,-2.0955,16,-0.0749
ENSG00000182095,TNRC18,23,-0.6362,39,0.14937,42,0.26703,31,-0.1936,24,-0.6094,36,0.03360,40,0.23446,49,0.51800,37,0.07708
ENSG00000155034,FBXL18,26,-0.1083,31,0.17565,10,-1.5539,14,-1.0558,28,-0.0073,14,-1.0657,33,0.30928,25,-0.1816,46,0.93629
ENSG00000075624,ACTB,2426,-0.0224,2152,-0.2097,3006,0.31786,2248,-0.1418,2864,0.26646,3244,0.44095,2704,0.16423,1646,-0.6230,1838,-0.4924
ENSG00000075618,FSCN1,183,0.63171,91,-0.4731,73,-0.8112,83,-0.6158,116,-0.1110,157,0.38686,199,0.87720,71,-0.8457,96,-0.4140
ENSG00000011275,RNF216,61,1.03404,29,-0.1287,18,-0.8330,19,-0.8275,20,-0.7621,34,0.07163,45,0.61605,37,0.21667,28,-0.2245
ENSG00000122674,CCZ1,50,0.37748,31,-0.3581,30,-0.4368,32,-0.3291,40,0.00030,89,1.32972,34,-0.2491,48,0.29335,24,-0.8358
ENSG00000122512,PMS2,43,-0.2893,33,-0.6822,20,-1.4089,53,0.05240,44,-0.2606,76,0.61672,67,0.46463,72,0.52898,50,-0.0679
ENSG00000086232,EIF2AK1,54,-0.5530,41,-0.9462,112,0.60401,135,0.90488,81,0.07967,59,-0.4146,85,0.16789,75,-0.0347,58,-0.4665
ENSG00000106346,USP42,31,0.91804,8,-1.2135,37,1.18827,11,-0.6776,8,-1.2684,11,-0.6851,23,0.43431,32,0.96319,10,-0.8998
ENSG00000008256,CYTH3,34,-0.2232,35,-0.1906,54,0.48260,15,-1.4646,23,-0.8651,39,-0.0192,58,0.67953,35,-0.1662,50,0.41539
ENSG00000136238,RAC1,829,0.49790,548,-0.1606,393,-0.6713,588,-0.0490,567,-0.1160,758,0.35290,715,0.28961,496,-0.3151,553,-0.1593
ENSG00000164535,DAGLB,7,-1.9559,10,-1.3843,28,0.10500,9,-1.5181,25,-0.0524,70,1.64428,37,0.63777,25,-0.0811,19,-0.4962
ENSG00000136240,KDELR2,35,-0.4114,57,0.37216,81,0.92799,30,-0.6395,51,0.19608,53,0.24604,45,-0.0086,33,-0.4802,32,-0.5883
ENSG00000136247,ZDHHC4,27,-0.1123,23,-0.3871,47,0.76301,24,-0.3148,35,0.30533,21,-0.4735,31,0.10235,24,-0.2744,26,-0.1875
ENSG00000146576,C7orf26,10,-1.1347,20,-0.1443,41,1.03507,9,-1.2801,29,0.49201,46,1.23545,16,-0.5306,7,-1.6119,19,-0.2403
ENSG00000236609,ZNF853,27,0.07310,35,0.52030,34,0.43176,50,1.08032,25,-0.0048,9,-1.4884,15,-0.8052,6,-2.0113,31,0.36275
ENSG00000205903,ZNF316,18,-0.4092,47,1.12021,19,-0.3144,11,-1.1323,18,-0.4182,14,-0.7841,19,-0.3480,49,1.21623,24,0.05948
ENSG00000164631,ZNF12,15,-0.8311,13,-1.0428,19,-0.4629,37,0.53416,26,-0.0203,33,0.36956,29,0.16071,49,0.98630,20,-0.4754
ENSG00000146574,CCZ1B,11,-0.6912,16,-0.0863,23,0.43449,38,1.25894,20,0.25436,7,-1.2960,20,0.26420,10,-0.8742,11,-0.6872
ENSG00000106392,C1GALT1,64,1.45592,18,-0.6215,18,-0.6080,12,-1.1537,24,-0.1763,10,-1.3988,42,0.80646,28,0.06898,19,-0.5641
ENSG00000164654,MIOS,5,-1.5978,4,-2.0264,12,-0.5141,24,0.57281,17,0.05574,29,0.88622,19,0.22534,31,1.02952,10,-0.7231
ENSG00000106399,RPA3,26,-0.0573,32,0.26081,36,0.46357,11,-1.3622,45,0.93777,17,-0.6947,30,0.19121,0,-5.0212,25,-0.1025
ENSG00000219545,UMAD1,17,-0.6457,30,0.19127,36,0.50238,25,-0.0515,26,-0.0362,42,0.75366,17,-0.6743,32,0.31950,23,-0.2153
ENSG00000106415,GLCCI1,30,-0.2749,33,-0.1209,53,0.60765,10,-1.8416,29,-0.3614,68,1.03628,43,0.30947,48,0.44581,23,-0.7557
ENSG00000003147,ICA1,0,-5.9780,32,-0.5522,29,-0.6985,23,-1.0695,47,0.00734,52,0.17399,64,0.57344,119,1.56251,40,-0.2473
ENSG00000122584,NXPH1,5,-2.2456,9,-1.4073,6,-1.9404,37,0.82271,55,1.78732,6,-2.0133,16,-0.5927,31,0.53019,16,-0.5142
ENSG00000189043,NDUFA4,266,-2.0244,953,-0.1014,1087,0.10551,1268,0.35108,2304,1.60057,570,-0.8901,768,-0.4738,276,-1.9695,818,-0.3682
ENSG00000106443,PHF14,129,0.27007,48,-1.2318,98,-0.1557,42,-1.4370,120,0.16841,124,0.21320,121,0.18824,228,1.21743,76,-0.5931
ENSG00000005108,THSD7A,28,-0.3353,51,0.63911,36,0.06391,39,0.20830,10,-1.9427,4,-3.0023,75,1.48557,52,0.65669,17,-1.1643
ENSG00000106460,TMEM106B,90,-0.1372,58,-0.8189,63,-0.6847,105,0.09561,100,0.02738,168,0.86092,102,0.06340,97,-0.0209,99,-0.0021
ENSG00000122644,ARL4A,21,-0.4870,7,-2.0568,22,-0.4764,15,-0.9930,21,-0.5702,34,0.23529,78,1.95366,19,-0.6341,19,-0.7625
ENSG00000006468,ETV1,42,-0.8986,69,-0.1567,68,-0.1700,113,0.63015,51,-0.6655,205,1.66553,48,-0.7576,60,-0.3515,78,0.05364
ENSG00000136267,DGKB,13,-2.4948,75,0.12407,34,-1.0713,36,-0.9845,79,0.22764,34,-1.0677,172,1.80458,42,-0.7686,48,-0.6175
ENSG00000106524,ANKMY2,12,-1.6586,20,-0.9290,15,-1.3821,23,-0.7310,57,0.75831,55,0.62290,63,0.95972,41,0.16804,20,-0.9724
ENSG00000136261,BZW2,14,-0.9763,9,-1.6993,6,-2.0875,19,-0.5714,31,0.23263,47,0.86941,50,1.12630,32,0.27656,18,-0.6335
ENSG00000106537,TSPAN13,16,-3.0163,38,-1.7930,59,-1.1492,90,-0.5223,242,1.22335,215,0.86208,192,0.75753,91,-0.5060,69,-0.9906
ENSG00000071189,SNX13,53,0.19325,50,0.09067,50,0.07433,31,-0.6573,55,0.25736,34,-0.5073,60,0.41900,59,0.36210,30,-0.7379
ENSG00000048052,HDAC9,17,-1.4815,20,-1.2806,39,-0.2586,107,1.36560,49,0.08294,21,-1.1936,45,-0.0530,66,0.55352,50,0.13053
ENSG00000105849,TWISTNB,42,0.49135,23,-0.4221,24,-0.3951,7,-2.2061,20,-0.7021,48,0.68704,50,0.88611,50,0.76476,18,-0.8747
ENSG00000173452,TMEM196,0,-7.9161,5,-1.2159,16,0.31800,4,-1.7578,14,0.19263,5,-1.3000,39,2.35040,4,-1.6484,6,-1.2168
ENSG00000105855,ITGB8,123,1.16190,81,0.46886,105,0.89225,105,0.90170,16,-2.0455,80,0.45336,32,-1.0078,26,-1.2608,53,-0.2293
ENSG00000136237,RAPGEF5,307,1.20023,38,-2.0529,84,-0.8571,44,-1.8350,179,0.33884,173,0.25341,182,0.36664,199,0.47153,103,-0.6005
ENSG00000196683,TOMM7,406,-0.2901,837,0.86899,559,0.21156,667,0.49395,692,0.62468,323,-0.6443,324,-0.6880,137,-1.9283,456,-0.1220
ENSG00000122591,FAM126A,65,2.56084,13,-0.2459,10,-0.6607,1,-3.3970,6,-1.5303,5,-1.5410,14,-0.1795,7,-1.0670,21,0.57878
ENSG00000122550,KLHL7,9,-1.9196,18,-0.9833,37,0.11428,26,-0.4308,63,1.14087,27,-0.3494,35,0.02295,37,0.11775,30,-0.1977
ENSG00000136243,NUP42,9,-1.7321,15,-0.9607,62,1.26827,9,-1.7449,23,-0.3574,65,1.33935,28,-0.0306,42,0.59011,20,-0.6003
ENSG00000156928,MALSU1,30,-0.2380,44,0.38405,32,-0.1417,31,-0.1819,52,0.73251,84,1.45117,23,-0.6933,8,-2.0706,19,-0.9758
ENSG00000164548,TRA2A,91,0.77787,37,-0.6515,45,-0.3344,44,-0.3851,37,-0.6733,109,1.06981,69,0.34855,87,0.69444,25,-1.2981
ENSG00000188732,FAM221A,62,1.77609,10,-1.0731,22,0.05285,20,-0.1365,29,0.54527,42,1.07661,9,-1.3698,11,-0.9603,7,-1.7719
ENSG00000122585,NPY,171,1.37338,1,-6.0239,0,-8.1202,619,4.59106,3,-4.7456,46,-0.7414,18,-2.2161,0,-9.8478,9,-3.2430
ENSG00000105926,MPP6,43,-0.8077,122,0.83040,47,-0.6895,113,0.70343,45,-0.8152,56,-0.4212,112,0.77602,68,-0.1024,57,-0.4160
ENSG00000105928,GSDME,5,-1.6598,16,-0.0859,8,-1.0151,6,-1.5604,17,0.04251,41,1.43154,31,1.12756,19,0.14551,5,-1.7261
ENSG00000070882,OSBPL3,8,-1.8425,21,-0.4934,32,0.18026,7,-1.9982,33,0.25001,66,1.36057,33,0.24467,36,0.35698,21,-0.5291
ENSG00000172115,CYCS,147,-1.4618,281,-0.4827,459,0.28536,362,-0.0904,696,1.11326,362,-0.0915,350,-0.1599,263,-0.5822,320,-0.3106
ENSG00000122566,HNRNPA2B1,486,0.36548,397,0.04571,439,0.20371,541,0.53907,399,0.05977,502,0.42016,368,-0.0799,239,-0.7402,246,-0.7506
ENSG00000122565,CBX3,176,0.19458,110,-0.5392,183,0.25362,149,-0.0670,181,0.26222,146,-0.0944,159,0.03273,147,-0.0840,139,-0.1976
ENSG00000086300,SNX10,32,-2.8070,50,-2.1704,172,-0.3421,74,-1.6097,384,1.09287,122,-0.8596,292,0.55886,290,0.48716,236,0.17503
ENSG00000005020,SKAP2,43,-0.4624,54,-0.1076,38,-0.6631,31,-0.9645,57,-0.0385,51,-0.1970,119,1.36371,44,-0.4068,42,-0.5381
ENSG00000106049,HIBADH,10,-0.7514,2,-2.9934,32,0.98664,28,0.75898,23,0.50911,19,0.15228,10,-0.8900,23,0.46908,13,-0.4334
ENSG00000106052,TAX1BP1,423,0.46285,269,-0.2557,243,-0.4113,171,-0.9450,292,-0.1359,236,-0.4528,468,0.71044,571,0.95898,182,-0.9165
ENSG00000153814,JAZF1,24,-1.3033,30,-0.9993,33,-0.8505,38,-0.6408,67,0.25144,104,0.94804,89,0.77603,46,-0.3635,54,-0.1218
ENSG00000146592,CREB5,216,4.10072,4,-2.7538,27,-0.1033,20,-0.5750,3,-3.4850,34,0.24950,7,-2.1216,16,-0.9211,6,-2.3796
ENSG00000255690,TRIL,65,0.09052,73,0.27570,252,2.51232,109,0.93368,31,-1.1290,26,-1.3193,17,-1.9827,21,-1.6237,47,-0.4544
ENSG00000122574,WIPF3,3,-3.5901,22,-1.0051,38,-0.1821,20,-1.1357,65,0.76487,52,0.31599,64,0.74393,48,0.19014,34,-0.3567
ENSG00000136193,SCRN1,142,-0.4795,165,-0.2451,208,0.11594,226,0.24758,242,0.39875,159,-0.2997,224,0.25500,165,-0.2428,161,-0.3090
ENSG00000180354,MTURN,1959,1.94490,513,-0.3185,374,-0.8011,438,-0.5618,423,-0.6629,537,-0.2482,509,-0.3582,474,-0.4405,695,0.17496
ENSG00000006625,GGCT,9,-3.0719,62,-0.2050,90,0.37392,85,0.27858,72,0.03202,73,0.05196,121,0.98200,44,-0.7261,51,-0.5480
ENSG00000196295,GARS-DT,64,1.02195,24,-0.5283,15,-1.2769,16,-1.1736,4,-3.1379,89,1.58493,21,-0.8191,128,2.30344,12,-1.5997
ENSG00000106105,GARS,29,-1.7430,43,-1.1614,78,-0.2614,58,-0.7004,150,0.89089,115,0.34579,145,0.82944,87,-0.0978,53,-0.9063
ENSG00000240583,AQP1,511,6.02756,6,-2.9545,0,-7.2456,39,-0.3560,0,-6.9589,14,-1.8666,9,-2.6424,1,-5.4978,2,-4.8661
ENSG00000078549,ADCYAP1R1,58,-0.0283,168,1.75834,82,0.50808,91,0.68484,34,-0.8921,28,-1.1247,32,-0.9955,46,-0.3860,52,-0.2096
ENSG00000164600,NEUROD6,9,-3.2149,4,-4.3106,89,0.17694,3,-4.7984,127,0.85073,108,0.49168,101,0.42418,158,1.12428,64,-0.3714
ENSG00000154678,PDE1C,267,3.03652,8,-2.7929,44,-0.2420,12,-2.1089,38,-0.5082,30,-0.8367,33,-0.7270,49,-0.0767,34,-0.7103
ENSG00000106355,LSM5,44,0.12181,33,-0.3259,60,0.62962,67,0.81672,52,0.45775,37,-0.1320,32,-0.3950,17,-1.2965,29,-0.5357
ENSG00000105778,AVL9,33,-0.9428,14,-2.1514,44,-0.5107,68,0.16521,76,0.36877,88,0.57580,95,0.78920,58,-0.0942,45,-0.5199
ENSG00000170852,KBTBD2,38,0.39316,22,-0.4513,23,-0.3620,25,-0.2626,44,0.69743,35,0.27312,20,-0.6305,30,0.01930,27,-0.1597
ENSG00000122642,FKBP9,27,-1.0145,38,-0.4843,165,1.97548,57,0.15229,57,0.16831,35,-0.5920,30,-0.9212,32,-0.7282,48,-0.1482
ENSG00000122643,NT5C3A,25,0.14239,20,-0.2622,29,0.36245,9,-1.4522,23,-0.0150,27,0.21136,28,0.30481,34,0.59317,17,-0.5201
ENSG00000164610,RP9,24,-0.1756,14,-0.9751,32,0.27836,32,0.25569,23,-0.2788,35,0.39712,20,-0.4843,60,1.31839,20,-0.4754
ENSG00000164619,BMPER,0,-8.3310,0,-6.3144,6,-1.4601,24,0.51888,19,0.16188,35,1.14673,29,0.96079,15,-0.2255,15,-0.1964
ENSG00000173852,DPY19L1,27,-1.1156,32,-0.8603,90,0.74569,28,-1.0898,77,0.55198,111,1.08557,35,-0.8012,52,-0.1470,58,0.04991
ENSG00000122557,HERPUD2,34,0.04089,45,0.47442,70,1.18677,19,-0.8316,27,-0.3782,42,0.33669,19,-0.9127,54,0.77003,23,-0.6124
ENSG00000122545,SEPTIN7,2512,1.58418,787,-0.3377,879,-0.1658,583,-0.7960,671,-0.6304,829,-0.2557,1069,0.15763,1085,0.16518,785,-0.3713
ENSG00000122547,EEPD1,40,1.67708,10,-0.5166,15,0.04483,17,0.23154,11,-0.4464,13,-0.1433,9,-0.6628,12,-0.2237,12,-0.2447
ENSG00000164542,KIAA0895,7,-1.2581,6,-1.5018,15,-0.1842,14,-0.2745,18,0.12050,17,0.03383,27,0.81853,21,0.33696,16,-0.0616
ENSG00000011426,ANLN,449,5.03999,9,-2.5503,14,-1.9209,27,-0.8997,6,-3.2702,42,-0.2349,4,-3.7143,16,-1.6734,9,-2.6609
ENSG00000155849,ELMO1,150,0.15635,49,-1.5561,81,-0.7957,54,-1.3961,181,0.50782,221,0.78077,186,0.56249,142,0.06700,101,-0.5066
ENSG00000086289,EPDR1,22,-2.4365,43,-1.4500,86,-0.4319,22,-2.4112,228,1.33077,99,-0.2097,117,0.06213,139,0.33079,128,0.21523
ENSG00000010270,STARD3NL,27,-1.0263,21,-1.3704,45,-0.2488,47,-0.1723,70,0.49864,78,0.63280,63,0.31057,47,-0.1917,51,-0.0569
ENSG00000078053,AMPH,22,-2.6057,46,-1.5204,50,-1.3812,70,-0.8848,207,0.93214,197,0.73740,188,0.74782,135,0.12323,93,-0.4908
ENSG00000006715,VPS41,91,-0.2048,64,-0.7434,47,-1.2050,42,-1.3632,119,0.23929,166,0.75754,123,0.30858,157,0.66397,96,-0.1282
ENSG00000006451,RALA,106,0.93097,55,-0.1188,48,-0.3185,54,-0.1498,55,-0.1247,60,0.02003,70,0.28524,62,0.07164,39,-0.7124
ENSG00000065883,CDK13,92,0.65972,60,-0.0124,63,0.04269,13,-2.2608,32,-1.0620,59,-0.0412,57,-0.1039,163,1.64998,51,-0.2964
ENSG00000168303,MPLKIP,29,-0.0089,31,0.06290,42,0.58049,64,1.26204,23,-0.4029,26,-0.1865,28,-0.0575,28,-0.0620,15,-1.1049
ENSG00000136197,C7orf25,9,-0.8226,14,-0.1497,10,-0.6298,4,-1.9613,23,0.73513,34,1.25991,13,-0.3124,21,0.43725,11,-0.5496
ENSG00000106588,PSMA2,65,-0.2128,76,0.01784,98,0.43150,145,1.08237,96,0.43388,47,-0.7126,64,-0.2638,35,-1.1656,56,-0.4808
ENSG00000106591,MRPL32,16,-1.3712,31,-0.4540,38,-0.1260,25,-0.7563,55,0.52257,119,1.79148,26,-0.7640,28,-0.5768,37,-0.1750
ENSG00000002746,HECW1,9,-2.6572,33,-0.8325,58,0.05028,7,-3.0015,97,0.98559,37,-0.6570,63,0.19339,79,0.52272,68,0.32310
ENSG00000164543,STK17A,5,-1.9299,33,0.73359,72,2.12793,10,-1.0122,19,-0.1115,3,-2.7529,22,0.07412,19,-0.1620,12,-0.8589
ENSG00000106603,COA1,18,-1.1424,28,-0.5294,57,0.58443,41,0.04935,67,0.98256,24,-0.7674,40,0.04636,30,-0.4133,30,-0.4693
ENSG00000106605,BLVRA,24,-0.7984,52,0.38204,58,0.54473,35,-0.2550,79,1.23667,14,-1.6066,45,0.17186,20,-1.0741,20,-1.1639
ENSG00000062582,MRPS24,25,-1.6493,54,-0.4876,147,1.11734,88,0.26023,124,0.93617,41,-0.8890,82,0.17100,17,-2.1551,54,-0.5433
ENSG00000106608,URGCP,22,-0.6360,22,-0.6526,38,0.21494,54,0.79874,35,0.07669,19,-0.8305,43,0.47987,25,-0.4050,30,-0.1477
ENSG00000078967,UBE2D4,29,-0.1070,30,-0.0304,25,-0.3428,43,0.54060,40,0.48228,15,-1.0747,32,0.09054,13,-1.2714,34,0.18400
ENSG00000136279,DBNL,36,-0.9724,46,-0.5852,65,-0.0576,70,0.06456,66,-0.0381,107,0.74199,90,0.51448,68,0.00837,53,-0.4149
ENSG00000106628,POLD2,51,0.24003,51,0.23919,79,0.95849,38,-0.2119,32,-0.5154,60,0.50886,46,0.08493,17,-1.3707,36,-0.3335
ENSG00000106636,YKT6,32,-0.3583,37,-0.1314,29,-0.4993,43,0.09969,40,-0.0078,43,0.09711,37,-0.1111,35,-0.1970,54,0.52696
ENSG00000058404,CAMK2B,169,-1.7368,183,-1.6221,267,-1.0582,228,-1.2917,408,-0.4477,1004,1.03810,825,0.80248,824,0.70609,620,0.26875
ENSG00000015676,NUDCD3,91,-0.9374,117,-0.5621,111,-0.6471,79,-1.1574,155,-0.1369,188,0.17378,297,1.05727,202,0.28571,164,-0.0478
ENSG00000136271,DDX56,24,-0.5157,15,-1.1890,11,-1.6523,75,1.34749,36,0.15777,37,0.17658,36,0.13083,45,0.49201,23,-0.5898
ENSG00000158604,TMED4,55,-0.2460,58,-0.1662,87,0.46166,46,-0.5329,56,-0.2620,79,0.29886,84,0.45916,66,0.03122,54,-0.3054
ENSG00000105953,OGDH,74,-0.0346,73,-0.0662,82,0.12014,74,-0.0519,73,-0.0604,44,-0.8389,81,0.10643,99,0.41249,79,0.07126
ENSG00000122515,ZMIZ2,38,-0.9299,69,-0.0023,64,-0.1209,87,0.35952,55,-0.3930,87,0.35423,70,0.01297,43,-0.7345,98,0.60813
ENSG00000196262,PPIA,694,-0.9047,859,-0.5799,1201,-0.0605,1105,-0.1914,2272,1.12131,1853,0.63453,1213,-0.0506,624,-1.0637,839,-0.6642
ENSG00000105968,H2AFV,172,-0.0194,164,-0.0900,103,-0.8033,201,0.22835,163,-0.1145,248,0.56666,188,0.14072,110,-0.7111,193,0.18627
ENSG00000146676,PURB,103,-0.2563,125,0.04949,154,0.37994,95,-0.3737,77,-0.7561,137,0.19967,190,0.82043,100,-0.2961,103,-0.2780
ENSG00000232956,SNHG15,22,0.16302,7,-1.5466,30,0.62239,15,-0.4215,24,0.26876,8,-1.3138,29,0.67371,12,-0.8309,21,0.04634
ENSG00000136280,CCM2,45,-1.3562,140,0.38844,112,0.03504,147,0.47603,134,0.35730,108,-0.0234,85,-0.4280,61,-0.8997,131,0.32174
ENSG00000136274,NACAD,168,1.59497,26,-1.3952,54,-0.2710,57,-0.1975,79,0.35456,72,0.16210,60,-0.1382,18,-1.9230,52,-0.3645
ENSG00000136270,TBRG4,23,-0.6807,10,-1.8728,37,0.05000,29,-0.2895,40,0.22797,86,1.45710,43,0.35553,27,-0.3947,23,-0.7105
ENSG00000164742,ADCY1,121,-1.4968,203,-0.7177,142,-1.2551,251,-0.3944,309,-0.0764,466,0.58643,492,0.76380,398,0.32906,348,0.12931
ENSG00000146674,IGFBP3,3,-2.7073,31,0.85091,5,-1.8642,17,-0.1137,18,0.04955,33,0.96255,24,0.51118,1,-3.4375,21,0.24315
ENSG00000136205,TNS3,23,-1.2067,86,0.86618,89,0.91708,90,0.93023,29,-0.8956,9,-2.5532,23,-1.2582,28,-0.9018,88,1.02950
ENSG00000183696,UPP1,10,-0.9407,15,-0.3438,22,0.17776,10,-1.0364,10,-1.0484,18,-0.1382,21,0.17374,40,1.16435,27,0.61471
ENSG00000188730,VWC2,6,-1.8327,4,-2.6108,23,0.05603,11,-1.1104,41,1.06822,9,-1.2977,16,-0.5528,45,1.11208,30,0.48219
ENSG00000106070,GRB10,33,0.00815,21,-0.6396,35,0.10385,27,-0.2660,30,-0.1510,16,-1.0498,36,0.19697,35,0.09547,45,0.59564
ENSG00000106078,COBL,216,1.16035,58,-0.9297,70,-0.6400,143,0.46889,76,-0.5510,80,-0.4316,139,0.47968,76,-0.5179,100,-0.0955
ENSG00000170419,VSTM2A,3,-4.8807,54,-0.7500,46,-0.9920,97,0.17090,184,1.42557,4,-4.3640,138,0.83474,84,-0.0668,59,-0.6588
ENSG00000224223,VSTM2A-OT1,0,-8.2935,6,-1.4327,1,-4.1464,6,-1.4135,21,0.43928,4,-1.9837,23,0.53870,64,2.32072,16,-0.1162
ENSG00000132432,SEC61G,84,-0.1455,111,0.29312,82,-0.1889,178,1.07617,126,0.56341,63,-0.5753,67,-0.5314,39,-1.3172,81,-0.2177
ENSG00000146648,EGFR,11,-1.5884,52,0.74663,146,2.68404,47,0.57084,10,-1.9004,19,-0.8203,7,-2.2979,31,-0.0807,26,-0.3887
ENSG00000132434,LANCL2,51,-0.4015,25,-1.4742,84,0.37104,41,-0.7382,66,-0.0115,85,0.38934,115,1.02931,47,-0.5291,50,-0.4731
ENSG00000154978,VOPP1,52,-0.8574,79,-0.2290,77,-0.2599,119,0.41727,98,0.13115,68,-0.4582,110,0.32530,89,-0.0374,97,0.11398
ENSG00000146729,NIPSNAP2,80,-0.5559,150,0.42313,180,0.72311,190,0.81533,112,-0.0356,89,-0.4007,85,-0.4982,129,0.17728,82,-0.5555
ENSG00000239789,MRPS17,16,-1.0483,26,-0.2870,33,0.06874,24,-0.4258,50,0.80147,18,-0.8989,47,0.69128,20,-0.7270,26,-0.3334
ENSG00000146731,CCT6A,93,-0.3741,73,-0.7565,128,0.12031,127,0.11025,161,0.54490,102,-0.2348,151,0.42226,109,-0.1289,84,-0.5745
ENSG00000129103,SUMF2,44,0.24771,25,-0.6567,35,-0.1412,52,0.48380,30,-0.3901,46,0.31534,43,0.23300,21,-0.8759,43,0.20712
ENSG00000106153,CHCHD2,209,-1.2085,535,0.24101,623,0.48396,753,0.79721,701,0.76755,287,-0.7280,460,0.00251,196,-1.2983,296,-0.7341
ENSG00000173041,ZNF680,24,-0.1773,39,0.57892,53,1.10904,33,0.30755,31,0.24543,9,-1.6395,23,-0.2817,5,-2.3491,26,-0.0474
ENSG00000196715,VKORC1L1,58,0.00130,31,-0.9542,33,-0.8492,71,0.31125,69,0.29898,57,-0.0331,74,0.42893,44,-0.4437,59,0.01933
ENSG00000126522,ASL,6,-1.4965,21,0.26587,12,-0.5801,37,1.16804,23,0.46154,13,-0.4317,17,-0.1376,17,-0.0817,14,-0.4042
ENSG00000241258,CRCP,33,0.38975,38,0.61595,30,0.21968,22,-0.2593,24,-0.1016,15,-0.8132,41,0.81782,14,-0.9508,14,-0.9622
ENSG00000169902,TPST1,75,1.03409,57,0.58304,68,0.86835,72,0.96732,21,-1.0494,26,-0.6654,34,-0.2465,22,-0.9053,23,-0.8959
ENSG00000243335,KCTD7,39,1.33215,11,-0.7246,6,-1.5926,28,0.78197,8,-1.2819,18,0.10922,17,0.01285,37,1.25235,9,-1.0891
ENSG00000154710,RABGEF1,42,-0.1871,40,-0.2614,37,-0.3733,43,-0.1495,56,0.27793,73,0.67782,44,-0.1261,68,0.57078,34,-0.5764
ENSG00000106609,TMEM248,51,-0.6509,65,-0.2857,104,0.44388,100,0.38331,64,-0.3418,109,0.51646,101,0.44767,43,-0.9054,70,-0.2050
ENSG00000126524,SBDS,227,0.85207,178,0.44756,150,0.17619,153,0.20260,155,0.25555,116,-0.2322,125,-0.1166,80,-0.7965,73,-1.0015
ENSG00000158321,AUTS2,50,0.48372,49,0.44378,77,1.19937,19,-1.0232,22,-0.8253,18,-1.0510,31,-0.2938,55,0.64881,34,-0.1449
