Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000170473,PYM1,16,-0.2969,20,0.00081,19,-0.0917,14,-0.5535,32,0.78125,20,-0.0050
ENSG00000065357,DGKA,1,-2.4308,11,0.29739,7,-0.4927,24,1.59811,4,-1.0998,10,0.09137
ENSG00000111540,RAB5B,169,0.49959,121,-0.0438,129,0.07821,85,-0.5876,113,-0.1448,122,-0.0237
ENSG00000139531,SUOX,16,0.02716,10,-0.7103,18,0.25996,12,-0.3476,19,0.27421,18,0.23921
ENSG00000123411,IKZF4,19,1.40588,6,-0.4231,5,-0.8658,8,-0.0705,8,-0.0659,9,0.28399
ENSG00000197728,RPS26,622,-0.5434,937,0.11876,733,-0.3572,1119,0.39487,939,0.10906,1012,0.26084
ENSG00000065361,ERBB3,333,4.93714,7,-2.8187,16,-1.7338,0,-6.5842,16,-1.4783,8,-2.6153
ENSG00000170515,PA2G4,141,0.27695,123,0.06488,131,0.20926,127,0.10840,120,0.01420,80,-0.6811
ENSG00000229117,RPL41,1301,-1.0666,2536,-0.0328,1999,-0.5028,4473,0.91458,2786,0.12205,3099,0.33683
ENSG00000139641,ESYT1,19,-0.5568,43,0.91949,20,-0.5258,19,-0.4908,20,-0.4604,31,0.26765
ENSG00000196465,MYL6B,53,-1.8982,215,0.28501,158,-0.2983,211,0.21700,174,-0.0915,249,0.56746
ENSG00000092841,MYL6,497,-0.1842,636,0.24274,482,-0.2897,813,0.61925,478,-0.2456,534,-0.0771
ENSG00000139613,SMARCC2,111,0.36601,69,-0.4322,74,-0.3643,110,0.34941,110,0.35900,97,0.17331
ENSG00000181852,RNF41,31,-1.2181,72,0.07252,76,0.18428,68,-0.0389,45,-0.6645,89,0.45825
ENSG00000139579,NABP2,33,-1.0402,72,0.17619,57,-0.2820,89,0.50119,41,-0.7057,88,0.55183
ENSG00000139645,ANKRD52,14,-0.3731,22,0.41050,15,-0.2787,11,-0.7249,12,-0.6091,25,0.63487
ENSG00000135469,COQ10A,9,-0.9240,19,0.26512,13,-0.3973,18,0.13020,14,-0.2007,22,0.57653
ENSG00000062485,CS,52,-1.0220,123,0.35520,103,0.03245,106,0.07059,108,0.10338,96,-0.0924
ENSG00000257727,CNPY2,120,0.13775,128,0.27408,119,0.16556,96,-0.2190,74,-0.6184,99,-0.1908
ENSG00000135473,PAN2,59,2.16231,8,-1.1886,14,-0.4236,12,-0.6077,23,0.40368,11,-0.7329
ENSG00000170581,STAT2,91,1.11959,39,-0.2872,44,-0.0935,33,-0.5088,35,-0.4491,47,0.01109
ENSG00000176422,SPRYD4,11,0.15866,11,0.22315,7,-0.5003,12,0.33977,13,0.40189,9,-0.1882
ENSG00000135423,GLS2,4,-3.1002,53,0.65482,39,0.08286,25,-0.6149,32,-0.2403,45,0.32875
ENSG00000076108,BAZ2A,66,1.08293,23,-0.6931,31,-0.2159,35,0.03360,53,0.69923,26,-0.4903
ENSG00000110955,ATP5F1B,284,-1.6635,1222,0.71535,829,-0.0249,821,-0.0349,531,-0.7175,913,0.15359
ENSG00000110958,PTGES3,365,0.36643,339,0.28194,302,0.07412,292,0.00821,271,-0.1160,199,-0.6527
ENSG00000196531,NACA,499,-0.4633,752,0.21461,628,-0.1294,918,0.51650,561,-0.2790,663,-0.0178
ENSG00000025423,HSD17B6,9,-0.8969,7,-1.2893,6,-1.6222,18,0.17052,28,0.92089,36,1.67396
ENSG00000166863,TAC3,1,-3.1584,16,0.23852,5,-1.7155,33,1.42957,31,1.31195,14,-0.0186
ENSG00000166886,NAB2,6,-2.6392,38,0.05774,42,0.29738,34,-0.1256,35,-0.0730,45,0.36101
ENSG00000166888,STAT6,1,-3.4823,25,0.48030,17,-0.1751,26,0.47772,13,-0.6254,24,0.45519
ENSG00000123384,LRP1,103,-0.6978,105,-0.7440,150,-0.1536,204,0.38097,255,0.74921,197,0.36939
ENSG00000182199,SHMT2,10,-0.5397,14,0.08635,11,-0.3245,13,-0.0691,16,0.21611,17,0.44708
ENSG00000185633,NDUFA4L2,5,-1.0308,5,-1.2106,6,-0.8996,26,1.51044,19,0.96413,13,0.38049
ENSG00000179912,R3HDM2,69,-0.1676,77,-0.0072,78,0.02312,49,-0.7026,67,-0.2113,99,0.46033
ENSG00000166986,MARS,45,-0.8064,106,0.63378,78,0.05885,52,-0.5778,71,-0.1066,71,-0.0983
ENSG00000175197,DDIT3,78,0.55689,61,0.16210,45,-0.4091,75,0.49209,40,-0.5079,53,-0.0984
ENSG00000166987,MBD6,26,1.35851,4,-1.4436,10,-0.1826,14,0.33361,9,-0.3715,12,0.15778
ENSG00000175203,DCTN2,113,-0.8743,287,0.70258,193,-0.0511,185,-0.1142,146,-0.4768,192,-0.0545
ENSG00000155980,KIF5A,274,-0.8586,441,-0.1285,433,-0.1829,336,-0.5425,527,0.16954,712,0.77842
ENSG00000166908,PIP4K2C,21,-1.7678,77,0.26346,83,0.47382,50,-0.4602,36,-0.9593,78,0.30269
ENSG00000178498,DTX3,44,-0.7719,84,0.27600,66,-0.1792,77,0.09675,62,-0.2363,87,0.33360
ENSG00000240771,ARHGEF25,7,-2.3977,43,0.37606,42,0.40398,34,-0.0406,25,-0.5204,35,0.02804
ENSG00000135454,B4GALNT1,12,-2.7973,68,-0.2790,129,1.11449,49,-0.7720,56,-0.5579,81,0.00770
ENSG00000135506,OS9,79,-0.2301,78,-0.2708,101,0.21608,98,0.12424,112,0.33747,81,-0.2039
ENSG00000135439,AGAP2,25,-1.8893,55,-0.7780,112,0.54971,88,0.01494,114,0.44394,98,0.22318
ENSG00000135452,TSPAN31,47,0.42336,33,-0.1539,30,-0.3370,39,0.12018,48,0.45076,35,-0.0554
ENSG00000135446,CDK4,38,0.65802,19,-0.4616,21,-0.3361,33,0.44587,30,0.29407,24,-0.0697
ENSG00000139266,MARCH9,13,-0.6150,26,0.45335,22,0.18834,16,-0.3211,9,-1.1847,22,0.18216
ENSG00000037897,METTL1,3,-1.1585,9,0.35921,7,-0.1880,11,0.54733,11,0.66039,5,-0.5327
ENSG00000123297,TSFM,25,-0.8674,50,0.24766,55,0.47177,37,-0.2529,31,-0.5451,40,-0.1404
ENSG00000175215,CTDSP2,89,1.43948,24,-0.7627,32,-0.3466,36,-0.0931,28,-0.4917,42,0.17710
ENSG00000166896,ATP23,1,-2.6422,15,0.60868,10,0.01575,21,1.18050,5,-1.1482,8,-0.4433
ENSG00000257698,GIHCG,25,-1.1148,62,0.31750,48,-0.1667,49,-0.1007,62,0.27653,59,0.21448
ENSG00000118596,SLC16A7,7,-1.5339,35,1.02760,25,0.38865,14,-0.5363,9,-1.1885,15,-0.5208
ENSG00000198673,TAFA2,2,-4.3672,101,1.45991,22,-1.4381,88,0.94658,18,-1.5074,59,0.31009
ENSG00000135655,USP15,35,-0.2721,40,-0.0754,54,0.55682,34,-0.3438,42,0.00170,33,-0.4279
ENSG00000061987,MON2,106,1.20596,41,-0.3900,56,0.16193,33,-0.7011,44,-0.2666,42,-0.3587
ENSG00000111110,PPM1H,46,0.15916,54,0.47931,33,-0.4260,23,-0.9219,34,-0.2922,52,0.42086
ENSG00000177990,DPY19L2,7,-1.2909,22,0.36791,19,0.17267,23,0.41765,15,-0.2339,15,-0.2737
ENSG00000118600,RXYLT1,33,0.75705,16,-0.4763,23,0.17363,13,-0.7674,37,0.94422,13,-0.7901
ENSG00000196935,SRGAP1,36,1.69449,4,-1.7489,13,-0.1018,12,-0.1395,15,0.17009,12,-0.2059
ENSG00000174206,C12orf66,13,0.55000,6,-0.7321,11,0.49650,6,-0.5869,9,-0.0111,8,-0.1461
ENSG00000184575,XPOT,69,0.25663,46,-0.4092,54,-0.1640,36,-0.7597,80,0.50722,73,0.41299
ENSG00000183735,TBK1,33,-0.2697,50,0.43061,38,-0.0873,34,-0.2278,45,0.20183,35,-0.2253
ENSG00000153179,RASSF3,5,-0.8424,8,-0.3756,8,-0.2705,22,1.41785,8,-0.3028,10,0.05701
ENSG00000135677,GNS,41,0.10871,32,-0.2862,30,-0.4451,47,0.34546,48,0.35872,45,0.29752
ENSG00000111490,TBC1D30,3,-2.5451,29,0.90732,15,-0.3424,11,-0.7261,18,-0.0287,23,0.40209
ENSG00000255693,LINC02389,0,-5.3498,18,1.64470,3,-1.7029,2,-2.0547,3,-1.4948,15,1.28294
ENSG00000156076,WIF1,0,-11.281,58,-0.1342,13,-2.6609,150,1.48449,66,0.07015,130,1.47096
ENSG00000174106,LEMD3,33,-0.2077,32,-0.2783,40,0.12037,31,-0.3357,49,0.42244,40,0.11445
ENSG00000174099,MSRB3,18,0.61815,8,-0.7318,6,-1.3676,31,1.52299,17,0.47218,13,0.04870
ENSG00000139233,LLPH,81,0.44632,45,-0.5439,74,0.40244,53,-0.2398,49,-0.3656,60,-0.0442
ENSG00000155957,TMBIM4,115,1.18908,37,-0.7238,48,-0.3192,68,0.30282,87,0.70270,39,-0.6546
ENSG00000155974,GRIP1,4,-1.5464,13,0.32096,11,0.06330,6,-0.7873,10,-0.0747,14,0.49229
ENSG00000111530,CAND1,88,-0.6823,160,0.29109,155,0.26289,79,-0.8561,118,-0.2307,148,0.14936
ENSG00000127334,DYRK2,16,-0.3046,22,0.19231,21,0.20264,27,0.51154,12,-0.7161,16,-0.3404
ENSG00000111554,MDM1,18,0.55476,7,-1.0886,10,-0.4942,25,1.06714,17,0.46363,13,-0.0044
ENSG00000127314,RAP1B,123,1.08523,42,-0.7413,57,-0.2303,64,-0.0214,82,0.38250,60,-0.1262
ENSG00000111581,NUP107,22,1.02773,6,-1.0488,14,0.29510,6,-0.9338,17,0.59857,10,-0.3509
ENSG00000175782,SLC35E3,29,0.52663,15,-0.5525,20,-0.1341,15,-0.5376,32,0.67908,23,0.11800
ENSG00000135679,MDM2,77,1.07450,27,-0.7095,39,-0.0434,29,-0.4961,34,-0.2678,46,0.22844
ENSG00000135678,CPM,114,4.03924,3,-2.6148,7,-1.6388,3,-2.3946,11,-0.6200,9,-1.0844
ENSG00000111605,CPSF6,57,-0.0826,45,-0.4808,59,-0.0093,68,0.20507,54,-0.1675,75,0.42206
ENSG00000127337,YEATS4,22,-0.3394,32,0.30810,34,0.52343,22,-0.3139,28,0.06542,15,-0.9368
ENSG00000166225,FRS2,48,0.78364,16,-1.0460,30,0.01146,28,-0.0948,44,0.65940,27,-0.1274
ENSG00000166226,CCT2,82,-0.9533,216,0.66362,175,0.29986,144,-0.0847,137,-0.1691,100,-0.7181
ENSG00000127328,RAB3IP,88,0.91667,40,-0.4161,45,-0.2433,29,-0.8674,67,0.45272,54,0.11971
ENSG00000257815,AC025159.1,15,1.23731,8,0.18531,5,-0.6530,3,-1.3892,2,-1.7889,10,0.67343
ENSG00000111596,CNOT2,88,0.80730,55,0.04922,55,0.05564,51,-0.0788,38,-0.5348,42,-0.4234
ENSG00000135643,KCNMB4,255,0.89868,136,-0.1551,188,0.50970,47,-1.7714,85,-0.8644,132,-0.2165
ENSG00000127329,PTPRB,12,-0.4110,5,-1.6965,14,-0.3345,39,1.49574,25,0.67259,17,0.07608
ENSG00000153233,PTPRR,9,-2.0587,35,-0.0223,60,1.24805,17,-1.1205,36,0.03362,21,-0.8566
ENSG00000133858,ZFC3H1,87,1.08457,24,-1.0436,46,0.02635,36,-0.3778,88,1.09657,29,-0.7873
ENSG00000173451,THAP2,39,1.37841,14,-0.2904,15,-0.2373,14,-0.2980,18,0.07584,13,-0.4820
ENSG00000139291,TMEM19,40,0.42475,27,-0.1935,35,0.30732,22,-0.5340,26,-0.2260,28,-0.1273
ENSG00000080371,RAB21,204,1.09378,80,-0.4849,110,0.08213,60,-0.8925,106,-0.0050,100,-0.1059
ENSG00000121749,TBC1D15,97,1.08644,39,-0.4736,51,0.00015,49,-0.0429,45,-0.2016,43,-0.2768
ENSG00000072657,TRHDE,5,-3.3389,73,0.87487,44,-0.1021,21,-1.1851,24,-0.9975,68,0.70929
ENSG00000236333,TRHDE-AS1,0,-3.5471,13,0.57855,6,-0.8279,2,-2.4636,3,-1.6700,23,1.83119
ENSG00000253719,ATXN7L3B,103,-0.7867,193,0.22218,186,0.17749,114,-0.6304,160,-0.1009,193,0.22737
ENSG00000166006,KCNC2,15,-3.2118,253,1.38840,77,-0.9473,69,-0.9637,65,-1.0370,195,0.81495
ENSG00000180881,CAPS2,11,-0.5109,18,0.35346,13,-0.2157,14,-0.1354,15,0.02346,17,0.19646
ENSG00000139278,GLIPR1,9,-1.5350,54,1.52670,19,-0.6008,12,-1.1858,24,-0.1091,23,-0.1481
ENSG00000111615,KRR1,77,0.31516,49,-0.4385,67,0.10460,72,0.20120,53,-0.2741,67,0.08802
ENSG00000139289,PHLDA1,40,-0.0839,44,0.11064,37,-0.2323,30,-0.5075,48,0.22128,50,0.32190
ENSG00000187109,NAP1L1,716,0.45680,539,-0.0081,576,0.13168,518,-0.0706,416,-0.4161,477,-0.2218
ENSG00000179941,BBS10,24,0.18869,19,-0.1891,18,-0.3388,25,0.27186,16,-0.4110,28,0.48542
ENSG00000091039,OSBPL8,116,0.05351,110,-0.0377,127,0.26033,96,-0.2493,121,0.12696,94,-0.3093
ENSG00000186908,ZDHHC17,86,0.30673,63,-0.2186,75,0.12939,33,-1.1800,45,-0.6946,97,0.58092
ENSG00000175183,CSRP2,22,0.31889,16,-0.1539,11,-0.9325,32,0.93533,23,0.36136,19,0.09962
ENSG00000067798,NAV3,70,-0.1159,35,-1.2572,108,0.81486,48,-0.7102,93,0.34355,73,-0.0426
ENSG00000067715,SYT1,300,-2.9187,2461,0.31441,3219,1.02148,752,-1.5631,1713,-0.3044,1705,-0.3462
ENSG00000177425,PAWR,11,-0.0743,5,-1.4322,9,-0.5665,13,0.11092,45,2.33528,8,-0.7564
ENSG00000058272,PPP1R12A,204,0.01478,156,-0.4493,253,0.48744,182,-0.1642,273,0.48628,146,-0.5704
ENSG00000111052,LIN7A,4,-3.1532,64,1.04509,31,-0.4047,32,-0.2555,28,-0.4439,46,0.35388
ENSG00000111058,ACSS3,8,-0.5677,4,-1.7999,11,-0.1934,22,0.99144,20,0.85480,14,0.35595
ENSG00000139220,PPFIA2,167,-0.4687,195,-0.2513,328,0.84952,201,-0.1786,201,-0.1813,155,-0.6463
ENSG00000133773,CCDC59,42,0.22722,34,-0.0864,39,0.19159,41,0.19009,37,0.05631,27,-0.5065
ENSG00000127720,METTL25,24,1.06071,3,-1.9488,10,-0.4197,16,0.34206,21,0.80812,14,0.19127
ENSG00000179104,TMTC2,130,4.29798,7,-1.4602,5,-2.2032,3,-2.4295,3,-2.4217,9,-1.0922
ENSG00000072041,SLC6A15,39,-0.6343,72,0.38591,64,0.16672,39,-0.6367,41,-0.5524,66,0.21595
ENSG00000182050,MGAT4C,25,0.12874,14,-0.8472,16,-0.6711,24,0.04560,51,1.32831,27,0.30982
ENSG00000133641,C12orf29,38,-0.7504,69,0.22175,57,-0.1379,94,0.69999,73,0.27898,49,-0.3889
ENSG00000198707,CEP290,154,1.02355,47,-0.9894,93,0.21434,81,-0.0556,124,0.65088,53,-0.7852
ENSG00000139324,TMTC3,31,-0.2930,35,-0.1406,40,0.14354,39,0.05162,34,-0.1631,41,0.14997
ENSG00000049130,KITLG,2,-3.3962,50,1.15619,14,-1.2843,66,1.46433,16,-0.8537,26,-0.0962
ENSG00000139318,DUSP6,14,-2.2695,97,0.84379,53,-0.3278,71,0.21050,30,-1.1251,79,0.42134
ENSG00000139323,POC1B,59,2.46840,9,-0.8102,12,-0.3976,5,-1.5153,9,-0.7183,11,-0.5218
ENSG00000070961,ATP2B1,175,-1.9525,389,-0.8204,1242,1.76811,403,-0.6928,528,-0.2728,333,-1.0747
ENSG00000271614,ATP2B1-AS1,4,-3.0881,27,-0.2268,50,1.15620,35,0.20820,16,-0.9753,24,-0.4433
ENSG00000011465,DCN,18,-1.5005,12,-2.2446,27,-1.1109,177,2.29186,121,1.51465,38,-0.4666
ENSG00000133639,BTG1,29,-0.4463,17,-1.3253,44,0.23203,96,1.53125,47,0.29560,26,-0.6677
ENSG00000102189,EEA1,216,0.88050,84,-0.7134,160,0.50015,62,-1.0944,182,0.59559,80,-0.7776
ENSG00000173598,NUDT4,43,-2.2644,210,0.17899,242,0.52283,108,-0.8769,150,-0.3732,228,0.33429
ENSG00000177889,UBE2N,81,-1.3388,282,0.70849,197,0.02298,189,-0.0464,169,-0.2212,175,-0.1840
ENSG00000198015,MRPL42,66,0.42826,52,0.03563,46,-0.1710,42,-0.2911,55,0.14262,50,-0.0204
ENSG00000120833,SOCS2,4,-1.4179,8,-0.4123,18,1.20393,6,-0.7680,13,0.33074,6,-0.8571
ENSG00000169372,CRADD,9,0.24840,11,0.61203,7,-0.3212,4,-0.9681,8,-0.0027,8,-0.0185
ENSG00000136040,PLXNC1,13,-1.0170,26,0.02933,28,0.12676,19,-0.4391,29,0.19770,31,0.31430
ENSG00000173588,CEP83,29,0.78270,13,-0.5387,18,0.03364,26,0.59348,20,0.15104,12,-0.6875
ENSG00000057704,TMCC3,123,4.04248,2,-3.0746,12,-0.8474,1,-4.1645,11,-0.8571,6,-1.7741
ENSG00000184752,NDUFA12,79,-1.7002,331,0.60773,226,-0.1228,240,0.00264,199,-0.2992,271,0.22115
ENSG00000120798,NR2C1,34,0.56707,21,-0.2472,22,-0.2116,27,0.15819,28,0.26014,23,-0.1221
ENSG00000180263,FGD6,10,-0.8526,6,-1.6942,12,-0.6972,24,0.49070,52,1.88874,20,0.29486
ENSG00000028203,VEZT,56,-0.1605,71,0.23604,73,0.33536,48,-0.4095,50,-0.3467,54,-0.2509
ENSG00000111142,METAP2,265,1.03786,137,-0.0688,123,-0.2955,143,0.00729,176,0.34343,99,-0.6316
ENSG00000074527,NTN4,6,-2.2404,37,0.57269,18,-0.8123,31,0.18979,33,0.27996,38,0.62638
ENSG00000139343,SNRPF,61,-0.1968,75,0.15487,60,-0.2628,91,0.45544,84,0.32336,61,-0.2226
ENSG00000111144,LTA4H,27,-0.5920,50,0.41995,43,0.13912,40,-0.0015,34,-0.2289,35,-0.2513
ENSG00000111145,ELK3,10,0.23141,3,-1.8568,5,-0.8889,11,0.34368,24,1.62531,12,0.43992
ENSG00000059758,CDK17,99,0.03552,58,-0.8606,150,1.01964,63,-0.6683,80,-0.2996,79,-0.3531
ENSG00000120802,TMPO,53,0.51448,35,-0.1990,48,0.44401,35,-0.1684,30,-0.4068,29,-0.5184
ENSG00000075415,SLC25A3,181,-1.3298,557,0.49388,416,-0.0576,456,0.10319,347,-0.3287,465,0.15457
ENSG00000185046,ANKS1B,476,1.16845,164,-0.6470,311,0.58414,168,-0.5485,175,-0.4831,151,-0.7799
ENSG00000111647,UHRF1BP1L,25,-1.0843,44,-0.2788,75,0.85573,46,-0.1940,45,-0.2317,43,-0.3124
ENSG00000075089,ACTR6,55,-0.3695,103,0.75931,72,0.08338,58,-0.2739,48,-0.5595,54,-0.4256
ENSG00000136021,SCYL2,41,-0.0481,42,-0.0273,56,0.60861,24,-0.8543,35,-0.2934,36,-0.2902
ENSG00000151572,ANO4,66,1.80198,18,-0.4853,19,-0.3997,12,-0.9694,23,-0.0481,20,-0.2541
ENSG00000120800,UTP20,20,1.26518,7,-0.5505,14,0.81823,3,-1.6553,9,-0.0856,4,-1.4440
ENSG00000120805,ARL1,57,-0.8367,111,0.23087,118,0.39988,66,-0.6187,119,0.32323,80,-0.3512
ENSG00000196091,MYBPC1,36,-0.4925,32,-0.7340,29,-0.9951,51,0.04856,112,1.40830,71,0.69673
ENSG00000111666,CHPT1,40,-1.1311,70,-0.3018,77,-0.1488,68,-0.3275,152,1.00737,100,0.34029
ENSG00000111670,GNPTAB,74,-0.7256,72,-0.8406,186,1.04788,87,-0.4862,145,0.33019,88,-0.5174
ENSG00000120860,WASHC3,64,-0.0930,88,0.48355,66,-0.0433,57,-0.2717,71,0.06465,56,-0.3441
ENSG00000017427,IGF1,8,-0.4477,17,0.71876,7,-0.8626,25,1.33560,12,0.13359,6,-0.9471
ENSG00000139352,ASCL1,38,0.50652,19,-0.6032,10,-1.8174,41,0.62973,59,1.29412,35,0.43894
ENSG00000111696,NT5DC3,19,-1.5369,67,0.51443,42,-0.3710,57,0.16715,29,-0.8773,72,0.65969
ENSG00000166598,HSP90B1,710,0.59922,484,-0.0334,548,0.22267,420,-0.2539,532,0.12189,328,-0.7029
ENSG00000204954,C12orf73,20,-0.6359,36,0.31666,39,0.50827,29,-0.0848,21,-0.5720,23,-0.4716
ENSG00000139372,TDG,27,0.56796,16,-0.2618,20,0.13722,13,-0.5283,11,-0.7609,22,0.27817
ENSG00000111727,HCFC2,24,0.10875,16,-0.6001,30,0.61571,32,0.58351,17,-0.4018,15,-0.6830
ENSG00000120837,NFYB,66,0.53616,30,-0.7962,46,-0.0961,61,0.39452,49,0.04431,52,0.16522
ENSG00000198431,TXNRD1,49,-0.0592,51,-0.0009,47,-0.1756,36,-0.5551,71,0.54677,56,0.16324
ENSG00000171310,CHST11,10,-0.4231,5,-1.5471,13,-0.1193,31,1.39393,18,0.41655,14,0.05877
ENSG00000151131,C12orf45,19,-1.0598,36,-0.1095,45,0.30521,37,-0.0821,63,0.78022,31,-0.3941
ENSG00000136051,WASHC4,113,1.68473,20,-1.2266,42,-0.0409,27,-0.6995,56,0.44799,32,-0.4961
ENSG00000136044,APPL2,32,0.32521,13,-1.1210,17,-0.7805,22,-0.2417,64,1.52791,32,0.38786
ENSG00000235162,C12orf75,16,0.27459,11,-0.2823,4,-1.8534,37,1.74087,12,-0.1038,16,0.34078
ENSG00000074590,NUAK1,97,-0.8273,219,0.53369,176,0.13991,93,-0.8893,127,-0.4100,182,0.18096
ENSG00000136026,CKAP4,12,-1.4594,31,-0.0690,26,-0.3774,40,0.34201,61,1.05953,33,0.08123
ENSG00000013503,POLR3B,14,0.09892,12,-0.1640,16,0.40660,10,-0.3617,11,-0.1997,12,-0.1764
ENSG00000111783,RFX4,26,0.80718,3,-2.6063,7,-1.3420,13,-0.3142,56,2.26732,18,0.19615
ENSG00000111785,RIC8B,24,0.01778,24,0.08728,29,0.49186,22,-0.0789,13,-0.8945,19,-0.3772
ENSG00000151135,TMEM263,29,-0.4733,36,-0.1519,36,-0.1606,50,0.38804,52,0.46507,40,0.04588
ENSG00000120832,MTERF2,21,-0.1466,26,0.21494,22,-0.1017,31,0.49746,25,0.14777,18,-0.4656
ENSG00000008405,CRY1,26,0.91209,10,-0.5609,15,0.08479,9,-0.8108,16,0.13186,15,0.01416
ENSG00000151136,BTBD11,1,-3.4686,33,1.90159,3,-2.4332,12,-0.1890,2,-2.4224,22,0.94214
ENSG00000136045,PWP1,53,-0.2795,65,0.05610,83,0.59102,45,-0.5413,79,0.37388,38,-0.8643
ENSG00000110851,PRDM4,21,-0.3672,28,0.05099,30,0.24733,13,-1.1602,24,-0.1905,33,0.35050
ENSG00000075035,WSCD2,7,-2.4847,37,0.03491,41,0.25342,36,-0.0192,30,-0.2923,46,0.46472
ENSG00000198855,FICD,23,1.11514,13,0.23317,8,-0.6977,13,0.19591,10,-0.1598,10,-0.3234
ENSG00000075856,SART3,44,0.37710,35,0.00771,37,0.10837,27,-0.4130,42,0.28173,28,-0.3815
ENSG00000136003,ISCU,58,-2.3353,416,0.81934,240,-0.2465,351,0.41492,186,-0.5958,285,0.08381
ENSG00000110876,SELPLG,31,2.48187,3,-1.3483,4,-1.2187,9,0.30251,11,0.49229,4,-0.9239
ENSG00000110880,CORO1C,51,0.37266,41,0.02282,44,0.15874,31,-0.4430,44,0.10822,34,-0.3333
ENSG00000084112,SSH1,20,0.00765,15,-0.4565,22,0.21800,21,0.08500,16,-0.3217,22,0.22138
ENSG00000166111,SVOP,21,-2.5622,131,0.25368,156,0.69456,51,-1.2405,89,-0.3878,125,0.16722
ENSG00000135093,USP30,42,1.16208,20,-0.0669,17,-0.4083,12,-0.9033,30,0.59435,17,-0.3459
ENSG00000189046,ALKBH2,17,0.63900,13,0.24348,11,-0.0516,15,0.37983,7,-0.8260,8,-0.5448
ENSG00000076248,UNG,10,-0.6606,14,-0.1287,9,-0.9532,22,0.59081,25,0.78710,21,0.51160
ENSG00000076555,ACACB,16,0.96777,3,-1.6522,2,-2.3996,14,0.69343,15,0.82369,16,1.14503
ENSG00000110906,KCTD10,25,-0.1586,26,-0.0949,33,0.44300,32,0.28081,18,-0.5994,22,-0.3455
ENSG00000151148,UBE3B,33,0.30976,26,-0.0749,28,0.11698,19,-0.5598,36,0.46459,22,-0.3205
ENSG00000139428,MMAB,59,0.77652,30,-0.3452,36,-0.0241,34,-0.0893,37,0.00755,33,-0.1476
ENSG00000110921,MVK,21,0.60766,18,0.40107,11,-0.5730,10,-0.5539,9,-0.6414,18,0.38801
ENSG00000139438,FAM222A,98,3.59432,7,-1.4302,9,-1.0730,7,-1.3439,9,-0.9849,6,-1.5677
ENSG00000139433,GLTP,332,3.88647,10,-2.5904,30,-1.0607,11,-2.2881,37,-0.5565,20,-1.6131
ENSG00000139437,TCHP,42,1.35711,15,-0.3186,16,-0.2414,14,-0.4427,16,-0.2160,17,-0.1633
ENSG00000139436,GIT2,38,0.07712,36,0.01574,30,-0.3529,29,-0.3512,32,-0.1701,49,0.58030
ENSG00000076513,ANKRD13A,63,2.39272,6,-1.7222,13,-0.4992,9,-0.8662,13,-0.4480,16,-0.0394
ENSG00000174456,C12orf76,211,0.69384,139,0.01113,151,0.18023,101,-0.4942,109,-0.3818,116,-0.3096
ENSG00000122970,IFT81,31,0.12739,22,-0.4549,30,0.06890,27,-0.0878,29,-0.0046,34,0.28131
ENSG00000174437,ATP2A2,161,-1.7621,554,0.16050,625,0.45093,432,-0.2544,357,-0.5519,570,0.21419
ENSG00000196510,ANAPC7,44,-0.0921,53,0.22521,50,0.14869,30,-0.7053,30,-0.6760,54,0.24503
ENSG00000111229,ARPC3,164,-0.8281,403,0.69894,275,-0.0303,416,0.65401,152,-0.9416,214,-0.4651
ENSG00000111231,GPN3,22,-0.0649,24,0.06232,27,0.29389,29,0.36307,13,-0.8365,19,-0.2985
ENSG00000204856,FAM216A,12,-2.4406,113,1.16468,59,-0.1251,54,-0.2284,48,-0.4328,55,-0.2270
ENSG00000111237,VPS29,57,-1.4776,205,0.58362,157,0.08817,162,0.12637,100,-0.6421,151,0.01325
ENSG00000196850,PPTC7,17,-1.0561,49,0.68377,29,-0.2739,29,-0.2144,26,-0.4119,40,0.30994
ENSG00000204852,TCTN1,12,-0.3906,10,-0.6443,18,0.35480,24,0.70692,14,-0.1132,14,-0.1559
ENSG00000186298,PPP1CC,112,0.13756,94,-0.1554,92,-0.2193,85,-0.2995,159,0.72162,103,0.00938
ENSG00000111249,CUX2,0,-8.9733,14,0.18698,0,-9.1179,93,4.57506,0,-7.8518,3,-2.2156
ENSG00000111252,SH2B3,15,0.36587,6,-1.0742,9,-0.5320,25,1.29170,7,-0.6568,15,0.49332
ENSG00000204842,ATXN2,119,0.78493,60,-0.3648,72,-0.0332,69,-0.0955,78,0.09182,67,-0.1731
ENSG00000089234,BRAP,42,0.76029,22,-0.3532,25,-0.1282,33,0.33610,27,0.01825,23,-0.2660
ENSG00000111275,ALDH2,160,-0.4490,138,-0.7455,164,-0.5088,351,0.82631,348,0.81078,251,0.30360
ENSG00000234608,MAPKAPK5-AS1,28,-0.6244,44,0.07196,39,-0.1437,56,0.46118,54,0.37844,39,-0.1269
ENSG00000089022,MAPKAPK5,39,0.27231,26,-0.3935,30,-0.2219,39,0.24818,34,0.05149,39,0.28299
