Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000186318,BACE1,198,0.80164,117,-0.0661,66,-0.9496,120,-0.0225,160,0.44965,118,-0.0536,100,-0.3495
ENSG00000137726,FXYD6,233,-1.5191,563,-0.1673,488,-0.3934,597,-0.0845,681,0.13645,1015,0.94069,534,-0.2798
ENSG00000177098,SCN4B,12,-1.7949,46,0.22360,31,-0.4125,42,0.08741,26,-0.6535,57,0.66942,43,0.14652
ENSG00000149575,SCN2B,89,-0.8973,116,-0.4868,96,-0.7693,205,0.49479,213,0.48833,190,0.34830,136,-0.2645
ENSG00000110344,UBE4A,51,-0.3837,27,-1.3673,40,-0.7770,78,0.31548,99,0.67488,103,0.86613,38,-0.8970
ENSG00000167283,ATP5MG,236,-0.8711,495,0.29254,549,0.46491,269,-0.7390,371,-0.1729,418,0.02200,553,0.54698
ENSG00000118058,KMT2A,346,0.97483,137,-0.5397,86,-1.2536,296,0.81905,246,0.39109,111,-0.9355,151,-0.4314
ENSG00000149582,TMEM25,23,-1.4051,32,-0.9427,37,-0.7126,51,-0.2443,53,-0.1795,98,0.97877,73,0.39894
ENSG00000118096,IFT46,13,-1.4628,38,0.22211,45,0.50612,28,-0.3129,28,-0.2515,41,0.40440,35,0.07723
ENSG00000095139,ARCN1,39,-0.6599,43,-0.5200,49,-0.2970,47,-0.4228,79,0.45983,77,0.47608,69,0.27056
ENSG00000019144,PHLDB1,127,1.88267,42,-0.0538,36,-0.2926,6,-3.0267,119,1.75736,28,-0.7441,21,-1.2221
ENSG00000110367,DDX6,230,0.20804,249,0.34132,123,-0.7750,269,0.53525,233,0.23202,143,-0.6020,181,-0.1965
ENSG00000186166,CCDC84,15,-0.2455,6,-1.7086,16,-0.1552,22,0.40664,25,0.52899,21,0.29780,15,-0.3024
ENSG00000118181,RPS25,1155,0.35872,1436,0.72312,1807,1.12464,416,-1.3392,921,-0.0089,553,-0.8811,1002,0.14362
ENSG00000196655,TRAPPC4,25,-0.4693,12,-1.5921,36,0.07097,16,-1.2244,48,0.55208,50,0.69491,45,0.49706
ENSG00000149428,HYOU1,69,-0.3943,75,-0.2694,68,-0.4191,119,0.55188,73,-0.3122,104,0.28750,78,-0.2192
ENSG00000160695,VPS11,17,-0.6138,11,-1.2060,20,-0.3750,25,0.00804,18,-0.4643,41,0.97246,25,0.02611
ENSG00000188486,H2AFX,28,0.16970,20,-0.3423,39,0.73642,17,-0.6440,21,-0.2428,33,0.48536,21,-0.2965
ENSG00000172375,C2CD2L,18,-1.9406,24,-1.5234,37,-0.8345,62,-0.0448,80,0.35721,83,0.48916,95,0.75403
ENSG00000172273,HINFP,10,-0.7772,26,0.64224,12,-0.5672,15,-0.1983,25,0.60750,21,0.39849,13,-0.5022
ENSG00000110395,CBL,37,-0.1525,27,-0.6391,30,-0.4576,44,0.13330,65,0.76949,47,0.27535,33,-0.3821
ENSG00000076706,MCAM,94,2.50457,18,-0.4585,9,-1.4968,2,-3.5409,66,1.75200,20,-0.3434,5,-2.4885
ENSG00000173456,RNF26,15,-0.4354,11,-0.8155,16,-0.3206,27,0.61537,11,-0.8025,30,0.86126,13,-0.6938
ENSG00000036672,USP2,24,-0.5142,20,-0.7658,19,-0.8110,35,0.09415,25,-0.3955,38,0.24318,48,0.70863
ENSG00000154096,THY1,409,-1.5441,1028,-0.1306,582,-1.0133,1534,0.60094,801,-0.5214,1732,0.84920,902,-0.3742
ENSG00000110400,NECTIN1,42,-0.1662,25,-0.9424,30,-0.6794,41,-0.2439,51,0.15089,61,0.49039,57,0.38656
ENSG00000184232,OAF,52,1.23610,15,-0.7263,87,2.26061,8,-1.7523,8,-1.6522,8,-1.7252,26,0.07685
ENSG00000181264,TLCD5,37,1.27121,11,-0.6682,27,0.73780,15,-0.2669,20,0.24334,14,-0.3845,10,-0.9039
ENSG00000196914,ARHGEF12,189,0.13218,145,-0.2891,145,-0.2864,233,0.54327,160,-0.1358,126,-0.5679,193,0.18595
ENSG00000109929,SC5D,95,-0.3447,97,-0.3189,122,0.04380,124,0.08555,115,-0.0448,129,0.15524,125,0.09133
ENSG00000137642,SORL1,262,-0.4598,151,-1.2960,309,-0.2032,537,0.82017,350,-0.0048,450,0.46782,230,-0.7286
ENSG00000255248,MIR100HG,122,0.21982,74,-0.5635,91,-0.2392,130,0.37709,152,0.58418,71,-0.6967,110,0.07060
ENSG00000109971,HSPA8,365,-1.6486,533,-1.0797,959,-0.1708,1062,-0.0091,728,-0.6010,1849,1.08456,1133,0.10817
ENSG00000023171,GRAMD1B,47,-1.0262,52,-0.8710,53,-0.8618,100,0.16093,116,0.37397,104,0.23226,120,0.50641
ENSG00000166257,SCN3B,298,-1.0137,781,0.51014,202,-1.5976,791,0.61474,518,-0.1569,706,0.39315,460,-0.3797
ENSG00000154144,TBRG1,90,-0.2977,115,0.08886,91,-0.2810,125,0.25838,115,0.08745,94,-0.2650,120,0.17094
ENSG00000110013,SIAE,43,-0.0895,17,-1.4600,27,-0.8176,56,0.36140,49,0.10297,47,0.07064,57,0.41252
ENSG00000064199,SPA17,10,-0.5458,11,-0.4187,22,0.60601,25,1.00824,7,-1.1517,14,-0.1642,11,-0.5804
ENSG00000154146,NRGN,785,-1.7771,2189,-0.2107,2352,-0.0972,2533,0.02420,1806,-0.5121,3101,0.40046,3297,0.51950
ENSG00000165478,HEPACAM,311,1.86049,53,-1.0878,210,1.12130,29,-2.1329,112,0.06518,77,-0.5871,90,-0.3139
ENSG00000165495,PKNOX2,1,-4.2768,8,-1.3242,21,0.05208,21,0.09892,2,-2.9346,29,0.68623,34,1.01808
ENSG00000149557,FEZ1,457,1.01228,222,-0.1837,274,0.14833,123,-1.1846,319,0.39968,237,-0.0929,251,0.01204
ENSG00000149547,EI24,128,0.19051,142,0.36940,80,-0.5451,118,0.07152,110,-0.0400,105,-0.1365,113,0.00302
ENSG00000134910,STT3A,30,0.50194,7,-1.6298,20,-0.1262,17,-0.4593,23,0.10823,30,0.60681,22,0.00391
ENSG00000109832,DDX25,13,-1.4553,10,-1.7593,19,-0.8686,30,-0.2345,46,0.50273,44,0.47718,52,0.79464
ENSG00000165526,RPUSD4,20,-0.1995,27,0.32223,13,-0.8772,20,-0.2245,30,0.47560,25,0.18449,22,0.01296
ENSG00000182934,SRPRA,34,-0.2731,21,-1.0296,25,-0.7594,52,0.45429,38,-0.1190,52,0.44049,41,0.01178
ENSG00000110074,FOXRED1,9,-1.6900,23,-0.3085,32,0.22625,28,0.03653,10,-1.4821,41,0.73461,33,0.28304
ENSG00000149571,KIRREL3,9,-1.0188,0,-5.6524,11,-0.7927,11,-0.8807,14,-0.4128,15,-0.2945,49,2.11349
ENSG00000134909,ARHGAP32,90,-0.5595,152,0.26047,72,-0.9125,155,0.33990,82,-0.7098,112,-0.2449,180,0.62677
ENSG00000170322,NFRKB,14,-0.8805,35,0.49995,21,-0.3229,24,-0.1220,34,0.45906,32,0.40163,20,-0.4124
ENSG00000084234,APLP2,262,-0.8431,339,-0.4452,271,-0.7931,629,0.63709,459,0.03418,514,0.24719,438,-0.0451
ENSG00000196323,ZBTB44,156,0.57935,115,0.07627,81,-0.4736,138,0.43135,126,0.22605,83,-0.4812,87,-0.3961
ENSG00000134917,ADAMTS8,7,-1.3636,7,-1.4864,13,-0.4844,17,-0.0983,12,-0.5928,20,0.17936,34,1.22177
ENSG00000255455,AP003486.1,12,-0.5635,14,-0.3075,16,-0.1186,12,-0.6126,18,0.13995,27,0.86743,16,-0.0730
ENSG00000120451,SNX19,28,-0.5336,19,-1.0594,29,-0.4461,32,-0.3544,48,0.34344,49,0.42271,52,0.52510
ENSG00000182667,NTM,704,1.32672,143,-1.2594,232,-0.5197,429,0.53485,235,-0.5006,203,-0.7944,324,0.00967
ENSG00000183715,OPCML,65,-1.6725,115,-0.8086,107,-0.9203,262,0.57347,122,-0.7223,334,1.07984,165,-0.2751
ENSG00000080854,IGSF9B,16,-0.7642,3,-2.8540,21,-0.2832,26,-0.0071,27,0.08121,31,0.36955,38,0.71711
ENSG00000166086,JAM3,157,1.69784,92,0.73332,11,-2.4684,16,-2.0683,135,1.40232,58,-0.0421,24,-1.5079
ENSG00000151502,VPS26B,49,-1.1743,92,-0.2075,88,-0.2783,94,-0.2034,90,-0.2514,145,0.60224,128,0.35677
ENSG00000151500,THYN1,20,-1.6631,47,-0.3957,56,-0.1179,59,-0.0433,38,-0.6991,67,0.18976,95,0.87381
ENSG00000151498,ACAD8,7,-1.6659,12,-0.9132,12,-0.9516,25,0.28707,20,-0.1145,33,0.82355,24,0.19563
ENSG00000109956,B3GAT1,216,0.03152,269,0.39324,249,0.26608,144,-0.6574,214,0.01744,200,-0.1021,239,0.22388
ENSG00000120645,IQSEC3,23,-1.0158,54,0.30937,72,0.80255,36,-0.3572,31,-0.5627,44,-0.0204,52,0.28563
ENSG00000073614,KDM5A,175,1.74038,65,0.01476,40,-0.7361,84,0.50500,46,-0.5394,33,-1.1356,42,-0.7328
ENSG00000060237,WNK1,764,1.95201,286,0.19227,181,-0.5273,207,-0.3565,295,0.24386,148,-0.9196,150,-0.8915
ENSG00000082805,ERC1,142,1.34197,56,-0.2186,37,-0.8413,94,0.71259,81,0.36712,36,-0.9930,34,-1.0592
ENSG00000006831,ADIPOR2,104,1.87576,32,-0.1457,17,-1.1582,17,-1.1966,62,0.91061,34,-0.0682,19,-1.0463
ENSG00000166159,LRTM2,4,-2.1307,7,-1.3564,4,-2.0548,20,0.28951,5,-1.8588,24,0.63431,31,1.19673
ENSG00000151067,CACNA1C,24,-0.6418,21,-0.8783,31,-0.2776,46,0.39969,20,-0.9162,43,0.28371,47,0.45800
ENSG00000004478,FKBP4,82,-0.5583,57,-1.1108,121,0.04881,100,-0.2810,122,0.06149,188,0.91265,107,-0.1559
ENSG00000171792,RHNO1,12,-0.4320,17,0.08207,15,-0.1341,19,0.35083,12,-0.4165,23,0.67881,10,-0.8430
ENSG00000111218,PRMT8,8,-1.7752,5,-2.4418,16,-0.8515,43,0.80101,30,0.10829,32,0.25271,35,0.41990
ENSG00000118971,CCND2,97,-1.0919,220,0.18363,154,-0.3907,219,0.19837,202,0.04208,209,0.10822,219,0.19445
ENSG00000078237,TIGAR,18,-0.4894,26,0.06637,18,-0.4612,39,0.89226,14,-0.8666,34,0.63108,11,-1.2642
ENSG00000047621,C12orf4,25,-0.6252,28,-0.4728,22,-0.8112,50,0.51027,40,0.06717,51,0.55214,31,-0.3493
ENSG00000010219,DYRK4,7,-0.9538,2,-2.7625,25,0.94448,13,-0.1085,15,0.09024,16,0.25628,16,0.25293
ENSG00000139180,NDUFA9,48,-0.6841,52,-0.5871,58,-0.3937,92,0.37157,66,-0.2023,99,0.50893,73,-0.0582
ENSG00000130035,GALNT8,36,-1.2593,60,-0.4654,87,0.10779,79,-0.0428,110,0.49596,96,0.31310,84,0.05783
ENSG00000111262,KCNA1,27,-1.5804,143,1.06798,30,-1.4055,114,0.79412,57,-0.4518,92,0.37314,42,-0.9746
ENSG00000110799,VWF,31,1.16396,11,-0.5849,43,1.74514,2,-2.9262,24,0.72955,10,-0.7161,11,-0.6092
ENSG00000010278,CD9,152,1.93195,49,-0.0534,60,0.26938,5,-3.5323,125,1.55073,27,-1.0325,28,-0.9897
ENSG00000215039,CD27-AS1,28,-0.3447,32,-0.1268,44,0.35150,20,-0.9209,42,0.26987,30,-0.2902,53,0.76728
ENSG00000139190,VAMP1,12,-1.6115,8,-2.3151,30,-0.3089,39,0.11086,35,-0.0694,75,1.46277,26,-0.5660
ENSG00000111639,MRPL51,86,-0.7141,159,0.25710,229,0.86850,78,-0.9318,120,-0.1947,131,-0.0624,172,0.43939
ENSG00000111640,GAPDH,922,-1.1931,1737,-0.2166,2189,0.15357,1648,-0.3325,1730,-0.2225,2578,0.48368,2436,0.37453
ENSG00000010295,IFFO1,10,-0.9981,12,-0.7870,23,0.20504,13,-0.6612,10,-1.0653,38,1.25780,21,0.10759
ENSG00000111642,CHD4,365,1.29855,113,-0.6339,118,-0.5704,207,0.36746,207,0.31647,89,-1.0895,152,-0.2034
ENSG00000111653,ING4,22,-0.7368,22,-0.7554,35,-0.0416,27,-0.4810,67,1.04522,43,0.36967,35,-0.0388
ENSG00000126746,ZNF384,15,-0.2119,20,0.28117,11,-0.6635,18,0.07547,12,-0.5922,28,0.94048,11,-0.7865
ENSG00000139200,PIANP,29,-1.3790,70,-0.0325,56,-0.3805,64,-0.2181,66,-0.1367,94,0.49186,91,0.44263
ENSG00000111652,COPS7A,54,-0.7716,49,-0.8966,70,-0.3526,90,0.03560,71,-0.3334,128,0.70554,100,0.23953
ENSG00000089693,MLF2,109,-1.5923,275,-0.1837,283,-0.1374,296,-0.0749,245,-0.3689,368,0.32543,423,0.59446
ENSG00000159335,PTMS,328,-0.0355,445,0.45886,292,-0.2242,390,0.27587,291,-0.2254,269,-0.3922,342,0.03321
ENSG00000250510,GPR162,37,-1.7268,72,-0.7141,79,-0.5796,104,-0.1689,144,0.37479,165,0.70776,135,0.31401
ENSG00000111667,USP5,43,-1.2914,70,-0.5472,65,-0.6477,108,0.15303,82,-0.2925,152,0.82319,105,0.10870
ENSG00000111669,TPI1,289,-1.6275,628,-0.4467,716,-0.2413,757,-0.1703,787,-0.0901,1039,0.40997,1160,0.62568
ENSG00000010626,LRRC23,35,0.21923,20,-0.6195,51,0.85261,23,-0.4704,34,0.21002,30,-0.0081,28,-0.1385
ENSG00000111674,ENO2,233,-1.7516,579,-0.3655,399,-0.9409,790,0.14679,541,-0.4717,1337,1.21098,643,-0.2229
ENSG00000111676,ATN1,90,0.34928,74,0.04150,81,0.18891,46,-0.7803,72,0.00354,61,-0.2829,95,0.51513
ENSG00000111678,C12orf57,178,-0.5578,259,0.02987,437,0.89840,136,-1.0573,271,0.10132,236,-0.1324,327,0.46770
ENSG00000215021,PHB2,55,-0.5540,82,0.08140,79,0.02022,86,0.16204,63,-0.3288,102,0.48603,64,-0.3499
ENSG00000126749,EMG1,16,-0.6201,35,0.65657,33,0.55936,21,-0.1901,21,-0.1664,25,0.09705,19,-0.3706
ENSG00000139182,CLSTN3,35,-1.8394,77,-0.6804,41,-1.6284,129,0.14283,101,-0.2617,195,0.96596,143,0.34591
ENSG00000139197,PEX5,28,-0.8383,23,-1.1015,51,0.09174,44,-0.1403,56,0.26814,63,0.50741,53,0.18489
ENSG00000059804,SLC2A3,36,-1.4525,62,-0.6390,40,-1.2895,113,0.35256,73,-0.3922,142,0.79802,106,0.23972
ENSG00000065970,FOXJ2,19,-0.5273,41,0.68151,16,-0.7645,24,-0.1635,39,0.61541,35,0.46682,17,-0.7291
ENSG00000089818,NECAP1,60,-1.6852,163,-0.1549,158,-0.2099,181,0.00855,180,0.00167,284,0.88492,154,-0.2741
ENSG00000166532,RIMKLB,35,0.34552,10,-1.5304,62,1.29362,22,-0.4206,25,-0.2133,26,-0.1749,28,-0.0086
ENSG00000111752,PHC1,24,0.05257,2,-3.4507,32,0.47929,18,-0.4423,33,0.52910,18,-0.4963,37,0.83468
ENSG00000003056,M6PR,36,-0.7318,43,-0.4855,50,-0.2387,70,0.34718,55,-0.0928,77,0.53303,51,-0.2228
ENSG00000175899,A2M,215,1.29903,60,-0.7852,274,1.76105,23,-2.3774,99,-0.0113,53,-1.0635,99,-0.0079
ENSG00000139112,GABARAPL1,127,-1.6619,267,-0.5413,343,-0.1461,406,0.13848,367,-0.0392,506,0.55892,416,0.18542
ENSG00000256537,SMIM10L1,82,0.08541,84,0.11397,62,-0.3525,79,0.02885,102,0.44502,71,-0.1628,74,-0.0919
ENSG00000070018,LRP6,85,1.77003,18,-0.7980,24,-0.3715,27,-0.2053,44,0.57712,21,-0.6365,19,-0.7797
ENSG00000111261,MANSC1,9,-1.1494,7,-1.5284,22,0.15368,26,0.44272,13,-0.7103,28,0.62625,21,0.08471
ENSG00000165714,BORCS5,24,0.23521,11,-0.9824,20,-0.0527,17,-0.2869,14,-0.5386,26,0.47836,24,0.29643
ENSG00000111266,DUSP16,31,1.08645,25,0.69369,7,-1.3103,12,-0.5158,48,1.89189,5,-1.7454,8,-1.1115
ENSG00000111269,CREBL2,74,-0.2167,108,0.39929,88,0.06013,71,-0.3027,79,-0.1063,81,-0.0676,96,0.22750
ENSG00000111276,CDKN1B,95,-0.0474,60,-0.7702,93,-0.0872,63,-0.7649,174,0.94862,116,0.31195,101,0.04819
ENSG00000013583,HEBP1,29,0.67909,13,-0.5960,31,0.81392,10,-1.0674,20,0.06057,20,0.11129,18,-0.0544
ENSG00000084444,FAM234B,35,-1.2888,49,-0.7714,47,-0.8448,88,0.14561,64,-0.3750,102,0.42563,118,0.70961
ENSG00000273079,GRIN2B,218,-0.4482,179,-0.7539,86,-1.8533,563,1.34476,278,-0.0648,195,-0.6852,310,0.12394
ENSG00000171681,ATF7IP,103,1.43237,32,-0.5018,29,-0.6341,45,0.00927,57,0.41512,27,-0.8688,40,-0.1949
ENSG00000084463,WBP11,148,0.52909,88,-0.3011,55,-1.0174,149,0.62133,92,-0.2358,83,-0.4400,111,0.06661
ENSG00000151490,PTPRO,11,-2.0040,32,-0.3902,17,-1.3602,38,-0.1342,33,-0.3470,43,0.10524,77,1.26684
ENSG00000023734,STRAP,63,-1.3675,97,-0.7100,135,-0.1940,152,-0.0127,207,0.49164,210,0.60139,151,-0.0191
ENSG00000008394,MGST1,91,0.82626,90,0.80241,104,1.05459,27,-1.1692,16,-1.8295,50,-0.1829,48,-0.2396
ENSG00000048540,LMO3,239,-0.7272,588,0.71499,253,-0.6401,314,-0.3400,424,0.17242,471,0.39297,367,-0.0644
ENSG00000052126,PLEKHA5,106,0.54526,47,-0.7621,46,-0.7951,135,1.12269,84,0.16297,34,-1.3595,71,-0.1210
ENSG00000139154,AEBP2,52,0.54890,30,-0.3188,35,-0.1029,37,-0.0357,27,-0.5072,28,-0.5068,50,0.53881
ENSG00000139155,SLCO1C1,42,1.49630,3,-2.5187,58,2.14084,7,-1.4321,1,-3.7825,6,-1.7344,22,0.42102
ENSG00000084453,SLCO1A2,323,3.43206,68,0.23977,11,-2.4579,10,-2.7017,109,1.01861,20,-1.7398,8,-3.0907
ENSG00000121350,PYROXD1,25,0.25726,10,-1.1750,22,0.04930,22,0.10850,49,1.44993,14,-0.6700,16,-0.4823
ENSG00000004700,RECQL,33,0.95935,8,-1.2543,12,-0.6802,22,0.31562,22,0.28455,18,-0.0544,15,-0.3661
ENSG00000111711,GOLT1B,17,-0.9093,15,-1.1018,23,-0.4116,21,-0.6559,36,0.25723,54,1.09856,33,0.13146
ENSG00000134548,SPX,48,1.63607,35,1.02243,28,0.66535,4,-2.4386,27,0.57371,9,-1.1753,11,-0.8246
ENSG00000111716,LDHB,420,-0.3233,440,-0.2498,712,0.52745,444,-0.2632,333,-0.6831,665,0.47695,515,-0.0028
ENSG00000111726,CMAS,90,-1.0281,248,0.56577,111,-0.7120,204,0.27431,166,-0.0850,237,0.56339,129,-0.5387
ENSG00000111728,ST8SIA1,35,-1.0033,67,-0.0023,51,-0.4433,91,0.57914,136,1.19375,65,-0.0663,35,-1.0952
ENSG00000111731,C2CD5,32,-0.6792,25,-1.0536,31,-0.7089,59,0.33706,46,-0.0851,60,0.38130,59,0.33862
ENSG00000139163,ETNK1,48,-1.0738,88,-0.1404,62,-0.6748,93,-0.0447,115,0.29697,160,1.00899,68,-0.5796
ENSG00000134532,SOX5,44,0.67786,61,1.25330,22,-0.4372,45,0.85559,17,-0.7775,13,-1.3164,14,-1.1657
ENSG00000060982,BCAT1,42,-0.4669,44,-0.4234,43,-0.4493,69,0.34042,113,1.13812,55,-0.0798,41,-0.5527
ENSG00000205707,ETFRF1,36,0.38423,44,0.71865,35,0.35759,15,-1.0029,34,0.32785,29,0.06503,21,-0.4629
ENSG00000133703,KRAS,51,-0.6499,79,0.03476,67,-0.2165,108,0.64960,67,-0.2221,88,0.24734,56,-0.5380
ENSG00000246695,RASSF8-AS1,63,1.31343,21,-0.4849,32,0.16602,17,-0.9137,37,0.37525,22,-0.4544,29,0.01615
ENSG00000123094,RASSF8,82,1.67809,20,-0.6468,40,0.39024,26,-0.2784,31,0.01621,17,-1.0329,25,-0.3546
ENSG00000123095,BHLHE41,139,1.00193,69,-0.1658,98,0.39836,53,-0.6368,98,0.40474,51,-0.6931,76,-0.0048
ENSG00000123096,SSPN,129,2.60298,30,-0.0756,57,0.96671,14,-1.3761,9,-1.8438,10,-1.7861,22,-0.6461
ENSG00000123104,ITPR2,193,2.10016,63,0.09657,79,0.45017,51,-0.2756,33,-0.9116,11,-2.6555,52,-0.2446
ENSG00000064102,INTS13,49,2.03664,12,-0.4264,18,0.28533,19,0.42617,7,-1.1603,9,-0.8608,5,-1.7001
ENSG00000111790,FGFR1OP2,100,-0.6588,135,-0.1940,105,-0.5920,208,0.58084,102,-0.6393,166,0.14441,170,0.18934
ENSG00000064115,TM7SF3,82,0.08405,82,0.07339,43,-0.9157,93,0.33423,86,0.15245,74,-0.0799,75,-0.0594
ENSG00000152944,MED21,22,-0.3483,17,-0.7446,27,-0.0389,25,-0.1636,26,-0.0787,32,0.26041,35,0.42914
ENSG00000275764,AC092747.4,14,-0.5326,24,0.33760,21,0.16593,27,0.65716,9,-1.0713,17,-0.2470,18,-0.1133
ENSG00000211455,STK38L,28,-0.3342,41,0.28674,23,-0.6231,47,0.59825,38,0.16350,30,-0.2419,30,-0.2609
ENSG00000029153,ARNTL2,9,-1.3533,28,0.40250,8,-1.4161,34,0.81426,29,0.42742,25,0.22366,14,-0.7556
ENSG00000110841,PPFIBP1,163,0.33979,131,-0.0161,70,-0.9887,207,0.86412,187,0.56435,75,-0.9600,104,-0.4252
ENSG00000061794,MRPS35,66,0.04137,63,-0.0421,43,-0.6347,77,0.32413,75,0.24611,59,-0.1587,63,-0.0416
ENSG00000087448,KLHL42,104,-0.2463,97,-0.3583,56,-1.1992,177,0.71514,142,0.24950,123,0.01728,109,-0.1988
ENSG00000123106,CCDC91,228,0.83855,98,-0.5362,110,-0.3487,189,0.60152,115,-0.2799,98,-0.5926,125,-0.1704
ENSG00000064763,FAR2,10,-1.2872,15,-0.6786,17,-0.5460,22,-0.1016,30,0.40202,31,0.51622,29,0.34072
ENSG00000087502,ERGIC2,99,0.06491,82,-0.2388,80,-0.2644,117,0.38721,122,0.39897,70,-0.5334,97,0.03295
ENSG00000133687,TMTC1,21,-0.7854,16,-1.1985,41,0.27589,42,0.35439,15,-1.2768,49,0.66809,35,0.03880
ENSG00000133704,IPO8,34,-0.4175,46,0.07344,39,-0.1936,42,-0.0604,47,0.10201,41,-0.1066,53,0.34975
ENSG00000110888,CAPRIN2,46,0.20338,20,-1.0978,34,-0.2959,56,0.59842,46,0.20631,41,0.01173,34,-0.3422
ENSG00000170456,DENND5B,92,-0.0832,68,-0.5534,60,-0.7352,127,0.51129,108,0.17432,81,-0.3069,111,0.25581
ENSG00000151743,AMN1,30,-0.7121,27,-0.9070,46,-0.0797,44,-0.1493,33,-0.5918,66,0.58560,62,0.49088
ENSG00000174718,RESF1,72,1.57450,27,-0.0930,12,-1.3400,40,0.62544,29,0.01815,22,-0.4813,12,-1.4540
ENSG00000151746,BICD1,88,0.05544,78,-0.1384,64,-0.4407,130,0.83136,105,0.35432,80,-0.0930,45,-1.0611
ENSG00000139132,FGD4,66,1.14487,50,0.65345,44,0.45082,33,-0.0008,29,-0.2230,21,-0.7769,18,-1.0461
ENSG00000087470,DNM1L,191,-0.3188,161,-0.5811,142,-0.7767,347,0.76325,234,0.00525,274,0.29682,180,-0.4469
ENSG00000139117,CPNE8,14,-0.9104,18,-0.6243,17,-0.6716,35,0.52851,20,-0.4525,26,-0.0179,36,0.59127
ENSG00000139116,KIF21A,607,0.10747,481,-0.2626,297,-1.0093,1179,1.50348,475,-0.2845,443,-0.4348,288,-1.1454
ENSG00000173208,ABCD2,17,-0.0238,9,-0.9337,38,1.26313,27,0.81864,10,-0.8757,8,-1.2306,16,-0.2212
ENSG00000151229,SLC2A13,20,-2.7596,48,-1.5096,63,-1.0938,136,0.10179,93,-0.5090,164,0.44623,231,1.16237
ENSG00000188906,LRRK2,23,-0.3762,9,-1.7636,14,-1.1533,36,0.33549,45,0.66190,26,-0.2280,41,0.61347
ENSG00000018236,CNTN1,274,-0.7083,357,-0.2947,272,-0.7174,502,0.28611,371,-0.2331,667,0.84822,343,-0.3965
ENSG00000165966,PDZRN4,30,0.34762,35,0.60653,6,-1.9964,44,1.17692,25,0.07648,26,0.10706,3,-3.2155
ENSG00000151233,GXYLT1,23,0.51371,7,-1.3429,20,0.35695,16,-0.0845,19,0.22555,17,0.04725,15,-0.1346
ENSG00000015153,YAF2,82,-0.2902,109,0.16815,66,-0.6279,126,0.45629,95,-0.0533,88,-0.1958,102,0.06546
ENSG00000134283,PPHLN1,36,-0.5733,40,-0.4150,30,-0.8230,56,0.14353,80,0.71783,57,0.15734,53,0.04974
ENSG00000139168,ZCRB1,299,0.66101,334,0.85417,198,-0.0127,201,0.01399,258,0.41506,94,-1.2684,159,-0.3978
ENSG00000139174,PRICKLE1,12,-2.0503,40,-0.2424,19,-1.3268,61,0.52135,24,-0.9813,52,0.21612,70,0.79954
ENSG00000129317,PUS7L,54,0.93973,23,-0.4468,12,-1.4504,39,0.44732,91,1.89091,14,-1.2855,11,-1.7138
ENSG00000151239,TWF1,48,0.67046,39,0.32364,43,0.47445,20,-0.7494,26,-0.2925,27,-0.2828,34,0.09572
ENSG00000184613,NELL2,54,-2.4101,226,-0.2483,98,-1.5303,279,0.09934,177,-0.6235,509,1.32701,255,-0.0641
ENSG00000273015,AC008124.1,17,-0.1658,17,-0.1663,17,-0.1138,8,-1.2839,66,2.27737,14,-0.5031,12,-0.6978
ENSG00000189079,ARID2,37,0.99218,13,-0.7076,24,0.30388,27,0.54771,41,1.19491,10,-1.1864,6,-1.8400
ENSG00000139218,SCAF11,319,1.85527,105,-0.0814,93,-0.2826,122,0.16919,91,-0.3201,50,-1.3336,79,-0.5816
ENSG00000111371,SLC38A1,84,-0.6093,79,-0.7073,107,-0.2297,150,0.34912,141,0.20927,160,0.47803,104,-0.3059
ENSG00000134294,SLC38A2,138,0.05028,124,-0.1125,92,-0.5823,99,-0.5185,176,0.45001,215,0.92476,88,-0.7130
ENSG00000005175,RPAP3,74,0.80990,25,-0.9014,28,-0.7451,77,1.04823,46,0.04944,25,-0.9811,36,-0.3676
ENSG00000079337,RAPGEF3,34,1.41867,1,-3.1970,34,1.41049,5,-1.5423,10,-0.5496,11,-0.5435,17,0.29708
ENSG00000211584,SLC48A1,140,0.88473,71,-0.2152,95,0.24661,51,-0.7947,97,0.26757,91,0.19785,65,-0.4012
ENSG00000134291,TMEM106C,30,-0.3718,34,-0.1401,35,-0.0994,33,-0.2425,49,0.43875,39,0.07397,42,0.18826
ENSG00000152556,PFKM,30,-1.5395,50,-0.7999,97,0.23599,79,-0.1099,81,-0.0465,121,0.70279,89,0.11484
ENSG00000177981,ASB8,77,-0.0102,65,-0.2741,50,-0.6869,91,0.28562,106,0.50623,78,0.00191,70,-0.1696
ENSG00000177875,CCDC184,6,-2.6729,19,-1.0313,34,-0.1457,28,-0.4996,69,1.00960,59,0.85675,37,-0.0423
ENSG00000167528,ZNF641,20,0.45330,9,-0.7483,14,-0.1316,13,-0.1585,24,0.79917,11,-0.4525,16,0.12611
