Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000078403,MLLT10,116,1.86143,7,-2.5667,43,0.13891,26,-0.7346,18,-1.3046,51,0.45778
ENSG00000136770,DNAJC1,116,1.79771,10,-2.1619,49,0.31288,49,0.31830,15,-1.5906,30,-0.5496
ENSG00000148444,COMMD3,116,2.05949,27,-0.4577,38,0.07557,28,-0.4265,34,-0.0977,9,-2.1344
ENSG00000168283,BMI1,116,0.82795,121,0.90250,84,0.32831,47,-0.6744,60,-0.2862,41,-0.8907
ENSG00000150867,PIP4K2A,116,-1.4929,859,1.81136,819,2.20488,101,-1.8224,57,-2.6872,65,-2.4889
ENSG00000148450,MSRB2,116,0.79410,60,-0.2780,63,-0.2093,91,0.45313,60,-0.3066,55,-0.4621
ENSG00000165312,OTUD1,116,2.54647,31,0.11855,16,-1.0170,20,-0.6023,20,-0.6450,16,-1.0226
ENSG00000120549,KIAA1217,116,1.32734,108,1.19637,7,-3.1227,32,-0.8576,31,-0.8962,83,0.85557
ENSG00000107863,ARHGAP21,116,-2.0258,559,0.39793,936,1.58166,248,-0.9650,218,-1.1732,447,0.03936
ENSG00000099256,PRTFDC1,116,2.27762,44,0.45893,39,0.31333,26,-0.3666,13,-1.4781,5,-2.7589
ENSG00000151023,ENKUR,116,2.45252,1,-4.1779,25,-0.3008,40,0.52724,7,-2.2870,20,-0.6994
ENSG00000151025,GPR158,116,0.24351,102,0.04549,10,-3.5482,57,-0.9442,165,0.98920,156,0.86783
ENSG00000136750,GAD2,116,0.62334,44,-0.9011,4,-4.6195,84,0.10664,143,1.16845,85,0.13826
ENSG00000136754,ABI1,116,0.75740,112,0.69675,35,-1.2448,82,0.22006,77,0.09065,58,-0.4131
ENSG00000107890,ANKRD26,116,-0.4859,43,-1.9616,138,-0.2387,141,-0.2028,98,-0.8054,332,1.53630
ENSG00000136758,YME1L1,116,0.38554,96,0.07342,69,-0.4794,65,-0.5763,109,0.32572,107,0.29208
ENSG00000107897,ACBD5,116,0.67806,82,0.11338,115,0.77596,62,-0.3586,46,-0.8733,61,-0.4058
ENSG00000099246,RAB18,116,0.21759,129,0.39075,78,-0.4522,83,-0.3404,140,0.60746,82,-0.3581
ENSG00000254635,WAC-AS1,116,0.17273,76,-0.4986,77,-0.5197,52,-1.1771,93,-0.1938,202,1.34491
ENSG00000095787,WAC,116,-0.8788,156,-0.4245,210,0.05893,251,0.38766,194,-0.0891,227,0.20071
ENSG00000165757,JCAD,116,1.87008,16,-1.3907,6,-2.9465,25,-0.7974,55,0.60296,47,0.32220
ENSG00000107951,MTPAP,116,2.18876,21,-0.7378,16,-1.2677,24,-0.6136,24,-0.6004,38,0.21777
ENSG00000148516,ZEB1,116,-0.5106,81,-1.0541,166,0.06826,197,0.38168,100,-0.8147,240,0.77111
ENSG00000165322,ARHGAP12,116,1.50176,52,0.12516,35,-0.5669,41,-0.2632,47,-0.0523,34,-0.6006
ENSG00000170759,KIF5B,116,-2.2824,256,-1.0983,1370,2.15244,485,-0.1263,170,-1.8368,391,-0.5004
ENSG00000120616,EPC1,116,1.28807,43,-0.3704,86,0.88899,34,-0.7684,25,-1.2672,46,-0.2988
ENSG00000216937,CCDC7,116,0.16745,21,-2.3828,187,1.15551,125,0.33042,26,-2.2410,115,0.18331
ENSG00000150093,ITGB1,116,0.58606,132,0.80239,167,1.48952,55,-0.6621,22,-2.0793,36,-1.3380
ENSG00000148498,PARD3,116,2.29859,0,-8.3503,25,-0.4658,57,1.08640,4,-3.1886,19,-0.8813
ENSG00000108094,CUL2,116,1.56633,30,-0.6538,26,-0.9744,24,-1.1283,71,0.80245,39,-0.3151
ENSG00000095794,CREM,116,1.83907,51,0.36583,25,-0.7988,35,-0.2500,38,-0.1066,20,-1.1301
ENSG00000108100,CCNY,116,0.09910,186,0.88396,67,-0.8249,117,0.13011,120,0.17872,89,-0.3452
ENSG00000198105,ZNF248,116,1.79365,7,-2.6345,20,-1.1940,33,-0.3768,40,-0.0461,52,0.41082
ENSG00000175395,ZNF25,116,0.53176,49,-0.8405,26,-1.8927,54,-0.7484,137,0.96632,118,0.65454
ENSG00000189180,ZNF33A,116,0.71705,70,-0.1045,96,0.46468,61,-0.3644,52,-0.6397,73,-0.0500
ENSG00000075407,ZNF37A,116,0.47503,54,-0.7203,135,0.86275,70,-0.3571,49,-0.9718,93,0.12437
ENSG00000196693,ZNF33B,116,2.34686,1,-4.5033,13,-1.4035,21,-0.6623,27,-0.3025,39,0.35832
ENSG00000165733,BMS1,116,0.49722,48,-0.8765,68,-0.4062,50,-0.9037,90,0.09340,137,0.91398
ENSG00000169826,CSGALNACT2,116,2.14978,21,-0.7919,36,0.06214,26,-0.4987,16,-1.2862,28,-0.4011
ENSG00000198915,RASGEF1A,116,1.82647,28,-0.5713,5,-3.2073,42,0.04709,48,0.29980,37,-0.1798
ENSG00000169813,HNRNPF,116,1.64316,58,0.42819,70,0.87657,24,-1.0418,27,-0.8401,15,-1.8021
ENSG00000169740,ZNF32,116,1.11975,72,0.31667,45,-0.4940,58,-0.0392,67,0.21824,33,-0.9840
ENSG00000107551,RASSF4,116,1.15191,38,-0.6469,66,0.21962,75,0.47392,35,-0.8714,38,-0.7132
ENSG00000165512,ZNF22,116,2.27333,36,0.15466,39,0.30583,26,-0.3898,15,-1.2620,8,-2.2547
ENSG00000172661,WASHC2C,116,2.04741,27,-0.4735,37,0.00838,14,-1.5124,28,-0.4596,32,-0.2286
ENSG00000265354,TIMM23,116,2.00245,25,-0.6155,6,-2.7079,27,-0.5792,66,1.12283,17,-1.3095
ENSG00000266412,NCOA4,116,0.31217,133,0.54487,113,0.30956,65,-0.6576,82,-0.2588,92,-0.0628
ENSG00000170324,FRMPD2,116,2.14219,1,-4.9262,3,-3.6438,17,-1.2264,71,1.44473,25,-0.5460
ENSG00000107643,MAPK8,116,1.12836,40,-0.6040,23,-1.5427,38,-0.7336,87,0.74417,68,0.26955
ENSG00000128805,ARHGAP22,116,2.47776,34,0.19074,44,0.71828,8,-2.0152,11,-1.6780,12,-1.4656
ENSG00000225830,ERCC6,116,2.09598,9,-1.9661,23,-0.7331,29,-0.3441,23,-0.7572,40,0.22550
ENSG00000197444,OGDHL,116,1.18460,44,-0.4050,4,-3.8351,46,-0.3801,108,1.26189,48,-0.3103
ENSG00000227345,PARG,116,1.39890,16,-1.7825,42,-0.3207,45,-0.2182,33,-0.7358,68,0.54975
ENSG00000099290,WASHC2A,116,1.51290,65,0.48719,31,-0.7202,34,-0.5850,40,-0.3233,44,-0.1550
ENSG00000198964,SGMS1,116,1.68922,27,-0.7505,67,0.80586,33,-0.4597,18,-1.4408,29,-0.7173
ENSG00000177613,CSTF2T,116,1.99709,66,0.93134,31,-0.3318,26,-0.6328,26,-0.5916,13,-1.7088
ENSG00000122873,CISD1,116,-0.4322,135,-0.1874,61,-1.5105,119,-0.4347,269,1.12546,187,0.37896
ENSG00000072401,UBE2D1,116,2.03457,28,-0.4283,22,-0.8460,21,-0.9077,45,0.36064,23,-0.7652
ENSG00000108064,TFAM,116,1.71874,37,-0.2454,38,-0.1982,34,-0.3867,33,-0.4407,32,-0.4851
ENSG00000237949,LINC00844,116,-1.1705,706,1.84789,662,2.20877,119,-1.2248,20,-3.8938,22,-3.7713
ENSG00000165443,PHYHIPL,116,-0.2964,205,0.62769,120,-0.2677,107,-0.4691,225,0.92208,86,-0.8186
ENSG00000148541,FAM13C,116,0.51992,111,0.44527,197,1.80379,36,-1.4020,38,-1.3323,37,-1.3667
ENSG00000108091,CCDC6,116,0.45213,61,-0.5782,38,-1.3912,69,-0.4200,126,0.68002,118,0.55294
ENSG00000151150,ANK3,116,-2.2330,455,-0.1595,863,1.06271,306,-0.8512,362,-0.5698,698,0.61963
ENSG00000150347,ARID5B,116,0.29675,177,1.01156,153,0.89133,48,-1.1828,59,-0.8383,76,-0.4115
ENSG00000138311,ZNF365,116,-0.0392,101,-0.2493,59,-1.1617,95,-0.3969,198,0.99463,133,0.21031
ENSG00000181915,ADO,116,1.01133,98,0.72473,59,-0.1270,37,-0.9114,73,0.25814,40,-0.7668
ENSG00000148572,NRBF2,116,1.94935,16,-1.3329,31,-0.3543,17,-1.3441,42,0.15171,36,-0.1209
ENSG00000171988,JMJD1C,116,-0.4594,65,-1.3449,246,0.89500,79,-1.1366,94,-0.8456,265,1.05425
ENSG00000165476,REEP3,116,0.94068,140,1.28558,155,1.82188,23,-1.7250,13,-2.5550,10,-2.9756
ENSG00000183230,CTNNA3,116,0.84558,63,-0.1497,222,2.81960,20,-1.9843,1,-5.5413,13,-2.6063
ENSG00000198739,LRRTM3,116,1.21049,42,-0.4540,16,-2.0425,22,-1.5241,89,0.87583,76,0.55600
ENSG00000108176,DNAJC12,116,1.68373,30,-0.5634,25,-0.9151,38,-0.2457,41,-0.1085,41,-0.1145
ENSG00000096717,SIRT1,116,2.68237,8,-1.9117,30,0.14329,16,-0.8926,17,-0.8281,13,-1.2263
ENSG00000148634,HERC4,116,1.70512,35,-0.3232,44,0.01651,23,-1.0765,41,-0.1109,34,-0.4280
ENSG00000096746,HNRNPH3,116,1.09255,137,0.27278,161,0.61922,107,-0.1410,108,-0.1164,76,-0.7174
ENSG00000204130,RUFY2,116,-0.0440,121,0.02175,187,0.87383,85,-0.5784,78,-0.7228,126,0.10758
ENSG00000122912,SLC25A16,116,2.45573,10,-1.6559,16,-1.0860,13,-1.3989,24,-0.3882,36,0.29647
ENSG00000060339,CCAR1,116,-0.6207,79,-1.2108,270,0.86790,145,-0.3060,118,-0.6551,231,0.55261
ENSG00000165730,STOX1,116,2.30423,0,-7.3949,18,-0.9714,58,1.15636,9,-2.0379,19,-0.9200
ENSG00000107625,DDX50,116,1.51860,18,-1.4683,38,-0.4141,39,-0.3440,48,0.00081,47,-0.0243
ENSG00000165732,DDX21,116,0.17981,23,-2.2509,162,0.86510,81,-0.4188,58,-0.9825,147,0.65638
ENSG00000198954,KIF1BP,116,0.78559,44,-0.7508,58,-0.3831,52,-0.5660,93,0.47450,77,0.12468
ENSG00000122862,SRGN,116,2.45759,23,-0.4405,33,0.17995,29,-0.0544,11,-1.6827,8,-2.0127
ENSG00000122958,VPS26A,116,0.84346,59,-0.2519,75,0.14543,52,-0.4993,77,0.17664,56,-0.3793
ENSG00000156502,SUPV3L1,116,2.12990,7,-2.4036,18,-1.1248,22,-0.8146,41,0.26516,34,-0.0555
ENSG00000156515,HK1,116,-0.6745,182,0.03058,28,-2.9079,170,-0.0857,332,1.24336,212,0.32344
ENSG00000099282,TSPAN15,116,2.01587,77,1.22954,78,1.51787,7,-2.5692,1,-5.0528,3,-3.7577
ENSG00000171224,FAM241B,116,2.28223,6,-2.5293,2,-3.9278,16,-1.2247,61,1.22770,24,-0.5230
ENSG00000079332,SAR1A,116,0.17447,164,0.75562,78,-0.4966,75,-0.5656,123,0.31768,103,-0.0178
ENSG00000180817,PPA1,116,-0.6676,278,0.73830,140,-0.4154,161,-0.1752,274,0.83683,115,-0.7369
ENSG00000172731,LRRC20,116,1.86202,25,-0.7294,9,-2.3912,39,-0.0459,48,0.31965,34,-0.2749
ENSG00000148730,EIF4EBP2,116,1.08361,82,0.49995,50,-0.3337,72,0.31858,48,-0.4040,34,-0.9944
ENSG00000166228,PCBD1,116,2.15038,21,-0.7909,17,-1.2096,44,0.45158,29,-0.2967,15,-1.3753
ENSG00000107731,UNC5B,116,1.57912,105,1.40075,90,1.34892,17,-1.5948,3,-4.1168,10,-2.4335
ENSG00000107738,VSIR,116,2.24866,7,-2.2052,29,-0.2192,54,0.94942,10,-1.9362,11,-1.7949
ENSG00000197746,PSAP,116,-3.1827,1543,0.78240,860,-0.1984,867,-0.1838,1420,0.74515,831,-0.2583
ENSG00000107742,SPOCK2,116,-0.6335,137,-0.3741,44,-2.2272,185,0.11225,279,0.91958,234,0.56296
ENSG00000166295,ANAPC16,116,0.80746,80,0.19657,61,-0.2673,85,0.33135,47,-0.7090,64,-0.1842
ENSG00000168209,DDIT4,116,2.15582,45,0.42222,30,-0.2284,45,0.47057,13,-1.5746,5,-3.0825
ENSG00000148719,DNAJB12,116,2.00627,55,0.62899,29,-0.4232,21,-0.9317,29,-0.4250,21,-0.9473
ENSG00000107745,MICU1,116,0.66114,59,-0.4330,49,-0.7638,49,-0.7704,103,0.53735,98,0.43131
ENSG00000122884,P4HA1,116,2.50562,18,-0.7275,30,0.04803,30,-5.8430,8,-2.0404,13,-1.3811
ENSG00000213551,DNAJC9,116,2.33636,4,-2.9644,17,-1.0229,15,-1.1999,33,0.05053,34,0.11590
ENSG00000182180,MRPS16,116,1.39248,45,-0.2128,39,-0.4658,49,-0.0641,42,-0.3184,44,-0.2527
ENSG00000138279,ANXA7,116,0.30742,111,0.23298,74,-0.4541,64,-0.6980,130,0.57703,98,0.03702
ENSG00000107758,PPP3CB,116,-0.9552,266,0.35209,46,-2.4800,184,-0.2632,370,1.07805,279,0.49733
ENSG00000166348,USP54,116,1.10472,118,1.13640,142,1.83460,18,-1.9220,10,-2.7790,12,-2.4964
ENSG00000176986,SEC24C,116,2.10958,3,-3.5653,17,-1.2000,29,-0.3591,44,0.40284,28,-0.4256
ENSG00000196968,FUT11,116,2.17903,36,0.10027,24,-0.6278,16,-1.2199,22,-0.7402,33,-0.0688
ENSG00000172586,CHCHD1,116,1.20726,61,0.12773,28,-1.1468,51,-0.1629,87,0.81538,27,-1.2014
ENSG00000214655,ZSWIM8,116,2.18039,45,0.43889,23,-0.6635,17,-1.1856,22,-0.7177,28,-0.3199
ENSG00000148660,CAMK2G,116,-0.7048,90,-1.0924,76,-1.4513,231,0.44372,285,0.86475,215,0.30768
ENSG00000035403,VCL,116,2.32216,7,-2.2795,16,-1.1375,31,-0.0404,25,-0.4577,27,-0.2992
ENSG00000185009,AP3M1,116,2.69478,34,0.33901,15,-0.9478,19,-0.6109,15,-0.9772,12,-1.3326
ENSG00000156110,ADK,116,2.17924,31,-0.1318,20,-0.8749,30,-0.2148,26,-0.4729,21,-0.8295
ENSG00000156650,KAT6B,116,-0.4412,98,-0.6989,233,0.79996,147,-0.0786,75,-1.1942,205,0.54394
ENSG00000156671,SAMD8,116,0.46822,181,1.24377,84,-0.0568,77,-0.2074,70,-0.3646,54,-0.8192
ENSG00000165637,VDAC2,116,0.18052,131,0.38419,47,-1.2984,77,-0.5207,213,1.48316,56,-1.0241
ENSG00000165655,ZNF503,116,2.13730,34,-0.0627,6,-2.8193,33,-0.1213,33,-0.1244,29,-0.3093
ENSG00000156113,KCNMA1,116,-0.8006,129,-0.6318,51,-2.1457,184,-0.0916,260,0.55347,350,1.17748
ENSG00000148606,POLR3A,116,1.42037,54,0.12929,21,-1.4594,33,-0.7162,59,0.30854,53,0.09375
ENSG00000138326,RPS24,116,-3.6041,1058,-0.3071,1954,0.80726,2138,0.99837,863,-0.6866,877,-0.6590
ENSG00000108175,ZMIZ1,116,0.63377,126,0.77161,49,-0.8003,105,0.53761,54,-0.6318,64,-0.3626
ENSG00000108179,PPIF,116,1.44688,58,0.25127,86,1.08302,30,-0.8611,30,-0.8590,15,-1.9103
ENSG00000165424,ZCCHC24,116,-0.7348,283,0.69942,547,2.52215,109,-0.9029,21,-3.4026,50,-2.1299
ENSG00000225484,NUTM2B-AS1,116,2.77047,10,-1.4108,32,0.32451,7,-2.0157,10,-1.5316,20,-0.4750
ENSG00000122359,ANXA11,116,0.68421,72,-0.0936,22,-2.0316,83,0.15915,104,0.58549,78,0.04949
ENSG00000122378,PRXL2A,116,-1.3647,206,-0.4859,211,-0.5009,395,0.64463,272,-0.0528,365,0.48935
ENSG00000108219,TSPAN14,116,1.76174,16,-1.4856,39,-0.1236,25,-0.8896,29,-0.6537,52,0.38030
ENSG00000185737,NRG3,116,1.80612,24,-0.8237,7,-2.7561,34,-0.3083,47,0.24961,47,0.24303
ENSG00000165678,GHITM,116,-1.2318,265,0.04981,114,-1.3576,214,-0.3258,522,1.44867,245,-0.0835
ENSG00000148600,CDHR1,116,2.51134,15,-1.0524,9,-1.8504,19,-0.7612,31,0.08905,23,-0.4149
ENSG00000107771,CCSER2,116,-0.4505,150,-0.0427,178,0.26744,122,-0.4123,144,-0.1207,194,0.42304
ENSG00000182771,GRID1,116,2.52074,42,0.56652,18,-0.8104,13,-1.3272,21,-0.5370,15,-1.0610
ENSG00000062650,WAPL,116,0.91901,64,-0.0527,103,0.84572,56,-0.2857,31,-1.2619,51,-0.4462
ENSG00000122367,LDB3,116,0.19511,299,1.88372,274,2.19501,13,-3.2437,6,-4.2832,12,-3.3319
ENSG00000173267,SNCG,116,-0.4622,2,-6.0576,14,-3.7585,75,-1.2275,496,2.81001,134,-0.2640
ENSG00000148671,ADIRF,116,1.90635,9,-2.2505,36,-0.1490,78,1.39860,13,-1.7721,6,-2.8420
ENSG00000148672,GLUD1,116,-0.6928,167,-0.1249,182,0.01511,332,1.21551,120,-0.6968,127,-0.6117
ENSG00000223482,NUTM2A-AS1,116,1.68657,40,-0.1547,72,0.97339,17,-1.5104,21,-1.2208,30,-0.6306
ENSG00000138138,ATAD1,116,0.64423,88,0.19207,48,-0.8417,49,-0.7864,115,0.73858,77,-0.0359
ENSG00000171862,PTEN,116,0.34258,64,-0.5992,44,-1.2645,102,0.16013,137,0.72247,95,0.03169
ENSG00000138134,STAMBPL1,116,2.46743,32,0.07772,3,-3.5637,8,-2.0103,31,0.06008,34,0.24493
ENSG00000107798,LIPA,116,0.84205,204,1.88872,123,1.12660,33,-1.2391,24,-1.7037,7,-3.4581
ENSG00000119922,IFIT2,116,1.89393,59,0.64878,71,1.17619,19,-1.1812,5,-3.0151,13,-1.7521
ENSG00000119917,IFIT3,116,2.22245,12,-1.5962,38,0.21962,30,-0.1982,15,-1.3470,22,-0.7525
ENSG00000185745,IFIT1,116,1.00229,51,-0.3267,41,-0.7623,47,-0.5168,87,0.58825,59,-0.1279
ENSG00000152778,IFIT5,116,2.25470,18,-0.9073,24,-0.5558,21,-0.7475,31,-0.0948,22,-0.7057
ENSG00000138182,KIF20B,116,2.18341,6,-2.5387,44,0.47410,16,-1.2486,16,-1.2857,34,-0.0011
ENSG00000148688,RPP30,116,2.32273,18,-0.8931,21,-0.7493,18,-0.9488,34,0.11969,20,-0.7611
ENSG00000180628,PCGF5,116,0.32633,128,0.49371,77,-0.3584,89,-0.1008,104,0.16820,81,-0.2784
ENSG00000165338,HECTD2,116,2.41342,24,-0.3835,3,-3.5563,18,-0.9237,35,0.24752,28,-0.1530
ENSG00000119938,PPP1R3C,116,1.74387,16,-1.4426,18,-1.4251,95,1.69223,9,-2.4234,24,-0.9733
ENSG00000107854,TNKS2,116,0.98056,116,0.98662,67,0.07018,29,-1.2964,47,-0.5199,61,-0.0825
ENSG00000095564,BTAF1,116,2.31541,18,-0.8489,36,0.21899,14,-1.4115,16,-1.1647,28,-0.2453
ENSG00000107864,CPEB3,116,0.60410,58,-0.4954,27,-1.7896,67,-0.3116,113,0.64482,107,0.53805
ENSG00000198060,MARCH5,116,2.43005,14,-1.1786,16,-1.0402,22,-0.5434,31,0.00172,19,-0.8246
ENSG00000138190,EXOC6,116,1.54164,49,0.06542,15,-1.8696,32,-0.6845,50,0.10485,57,0.34417
ENSG00000138207,RBP4,116,2.19120,18,-0.9330,4,-3.1956,35,0.06570,43,0.43705,20,-0.8532
ENSG00000148690,FRA10AC1,116,-0.6698,96,-0.9626,263,0.74791,208,0.29080,117,-0.7139,194,0.16245
ENSG00000108231,LGI1,116,1.35870,36,-0.5815,14,-2.0902,45,-0.2676,72,0.61837,53,0.03903
ENSG00000173145,NOC3L,116,2.28481,3,-3.4137,47,0.69081,19,-0.8959,13,-1.4389,24,-0.5247
ENSG00000108239,TBC1D12,116,0.78124,129,0.96929,169,1.80729,24,-1.8104,18,-2.2455,28,-1.5688
ENSG00000095637,SORBS1,116,0.15908,38,-1.5483,81,-0.4567,151,0.69250,98,-0.1162,117,0.20552
ENSG00000059573,ALDH18A1,116,2.49096,27,-0.1591,13,-1.3401,22,-0.4922,29,-0.0500,13,-1.3423
ENSG00000177853,ZNF518A,116,0.66598,24,-1.7718,146,1.27683,53,-0.6587,21,-2.1051,96,0.41311
ENSG00000197430,OPALIN,116,-1.0656,918,2.57448,537,1.80119,57,-2.2637,19,-3.8418,22,-3.6815
ENSG00000077147,TM9SF3,116,-0.0960,176,0.58344,119,-0.0630,119,-0.0541,141,0.24621,90,-0.5339
ENSG00000196233,LCOR,116,0.94064,99,0.66783,89,0.57674,28,-1.3921,29,-1.3444,74,0.22393
ENSG00000187122,SLIT1,116,0.67596,133,0.90999,6,-3.9707,48,-0.8127,97,0.42871,109,0.66913
ENSG00000052749,RRP12,116,2.21238,12,-1.5845,10,-1.9945,21,-0.8268,50,0.75180,24,-0.5534
ENSG00000171314,PGAM1,116,-1.3156,265,-0.0423,94,-1.7505,304,0.20591,558,1.47716,212,-0.4298
ENSG00000155229,MMS19,116,1.81106,49,0.29560,19,-1.2478,26,-0.7566,37,-0.1874,40,-0.0426
ENSG00000171160,MORN4,116,2.01292,33,-0.2043,5,-3.1001,34,-0.1361,37,0.01496,35,-0.1190
ENSG00000155252,PI4K2A,116,1.89237,43,0.14687,10,-2.1134,28,-0.5593,51,0.49145,27,-0.6345
ENSG00000119986,AVPI1,116,2.69033,15,-0.8873,8,-1.8792,17,-0.8230,26,-0.0944,20,-0.5195
ENSG00000155256,ZFYVE27,116,2.23450,28,-0.2509,10,-1.8983,17,-1.0734,43,0.46439,24,-0.5512
ENSG00000155265,GOLGA7B,116,1.41909,27,-0.9569,16,-1.8666,55,0.17045,55,0.16479,54,0.12445
ENSG00000095713,CRTAC1,116,2.07741,44,0.30748,3,-3.4821,22,-0.7995,57,0.89902,17,-1.2614
ENSG00000107521,HPS1,116,2.09767,33,-0.1337,29,-0.3774,24,-0.6735,31,-0.2629,21,-0.9240
ENSG00000119946,CNNM1,116,1.15228,19,-1.6564,5,-3.8314,31,-1.0472,89,0.82149,98,1.01920
ENSG00000120053,GOT1,116,-0.9287,225,0.10485,38,-2.7354,132,-0.7932,545,2.10143,166,-0.4106
ENSG00000155287,SLC25A28,116,2.01378,35,-0.0957,28,-0.4806,32,-0.2508,29,-0.4196,21,-0.9717
ENSG00000014919,COX15,116,2.61019,6,-2.1559,24,-0.2863,10,-1.6120,22,-0.4071,24,-0.3171
ENSG00000196072,BLOC1S2,116,0.72366,101,0.49845,45,-0.8524,57,-0.4630,94,0.42269,68,-0.1569
ENSG00000099194,SCD,116,-3.2232,3049,2.00442,2592,2.14053,531,-1.0541,80,-3.9084,156,-2.9313
ENSG00000235823,OLMALINC,116,0.35680,65,-0.5525,254,2.25702,53,-0.9540,11,-3.3422,57,-0.8441
ENSG00000166136,NDUFB8,116,-1.3847,235,-0.2995,183,-0.7563,470,0.98165,394,0.61425,199,-0.6167
ENSG00000166135,HIF1AN,116,1.84037,48,0.26126,28,-0.6510,25,-0.8154,42,0.06371,26,-0.7558
ENSG00000119906,SLF2,116,0.46773,44,-1.0372,210,1.89150,46,-1.0651,32,-1.6413,66,-0.4652
ENSG00000055950,MRPL43,116,1.36649,108,1.24385,39,-0.4881,42,-0.3727,36,-0.6181,30,-0.9325
ENSG00000107816,LZTS2,116,1.51269,111,1.43536,64,0.54980,36,-0.5083,13,-2.0228,12,-2.1634
ENSG00000107819,SFXN3,116,1.73663,23,-0.9306,30,-0.6038,28,-0.7388,46,0.15194,39,-0.1319
ENSG00000166167,BTRC,116,1.29486,15,-1.9259,23,-1.4032,35,-0.7254,90,0.99458,56,0.06383
ENSG00000166171,DPCD,116,2.04455,19,-0.9821,11,-1.9772,32,-0.2192,39,0.12968,33,-0.1761
ENSG00000107829,FBXW4,116,1.09890,68,0.19956,85,0.65198,70,0.28254,25,-1.4618,29,-1.2322
ENSG00000198408,OGA,116,-1.1489,173,-0.5389,188,-0.4481,192,-0.4098,295,0.35450,396,0.95076
ENSG00000120049,KCNIP2,116,2.38045,28,-0.1448,1,-4.8766,29,-0.1286,40,0.45998,14,-1.3076
ENSG00000120029,ARMH3,116,2.78726,22,-0.2892,13,-1.2075,9,-1.6364,22,-0.3183,19,-0.5778
ENSG00000166197,NOLC1,116,0.34471,53,-0.8931,96,0.04956,66,-0.6025,106,0.22051,116,0.39494
ENSG00000107862,GBF1,116,1.86195,50,0.36454,12,-1.8790,21,-1.0394,45,0.20117,38,-0.0747
ENSG00000059915,PSD,116,-0.7484,125,-0.6257,38,-2.5369,372,1.40287,208,0.19176,196,0.08327
ENSG00000107872,FBXL15,116,0.87143,21,-1.8109,22,-1.8550,70,0.04459,102,0.76458,80,0.27812
ENSG00000107874,CUEDC2,116,0.77314,72,-0.0042,46,-0.7729,91,0.42465,88,0.36904,42,-0.9058
ENSG00000269609,RPARP-AS1,116,2.55136,25,-0.2025,8,-2.0217,29,-0.0202,22,-0.4780,16,-1.0223
ENSG00000138107,ACTR1A,116,0.17264,164,0.75400,76,-0.5444,71,-0.6530,151,0.71453,81,-0.4304
ENSG00000171206,TRIM8,116,1.05771,52,-0.2684,63,0.04660,77,0.41042,38,-0.8020,45,-0.5289
ENSG00000138175,ARL3,116,0.22771,63,-0.7243,67,-0.6974,99,-0.0296,141,0.64382,106,0.09426
ENSG00000166272,WBP1L,116,1.73916,30,-0.5496,29,-0.6446,50,0.28500,35,-0.3433,26,-0.8350
ENSG00000166275,BORCS7,116,1.12107,51,-0.2341,65,0.18083,58,-0.0445,49,-0.3148,40,-0.6701
ENSG00000148842,CNNM2,116,2.24685,38,0.22113,22,-0.7224,21,-0.8032,25,-0.5165,22,-0.6872
ENSG00000076685,NT5C2,116,1.89142,38,-0.0513,34,-0.2403,30,-0.4894,23,-0.9119,33,-0.3066
ENSG00000148798,INA,116,-0.1129,22,-2.5658,7,-4.3043,107,-0.2592,307,1.96030,131,0.08861
ENSG00000173915,ATP5MD,116,-1.6538,200,-0.8341,177,-1.1013,507,0.76349,581,1.04962,279,-0.3508
ENSG00000148843,PDCD11,116,1.57404,23,-1.0455,46,-0.0010,19,-1.4375,34,-0.5232,62,0.54878
ENSG00000107954,NEURL1,116,1.31024,67,0.37058,10,-2.5719,65,0.35680,57,0.12083,43,-0.3732
ENSG00000107957,SH3PXD2A,116,0.17041,82,-0.3853,203,1.35228,40,-1.5677,76,-0.5564,103,-0.0200
ENSG00000065613,SLK,116,-0.5236,66,-1.3794,194,0.34124,150,-0.1282,135,-0.3221,238,0.73597
ENSG00000148834,GSTO1,116,0.00585,171,0.64874,85,-0.5395,80,-0.6407,186,0.92724,83,-0.5701
ENSG00000108018,SORCS1,116,2.28348,2,-3.8407,2,-3.9177,22,-0.6765,45,0.61347,35,0.11498
ENSG00000108039,XPNPEP1,116,2.58507,23,-0.3249,19,-0.6945,13,-1.2857,25,-0.2055,16,-0.9650
ENSG00000148700,ADD3,116,-1.5737,332,0.04669,719,1.68476,371,0.25481,74,-2.3747,225,-0.6221
ENSG00000119950,MXI1,116,-0.0815,117,-0.0585,220,1.17122,111,-0.1595,74,-0.8421,87,-0.5821
ENSG00000119953,SMNDC1,116,1.41310,15,-1.8638,60,0.31897,28,-0.9685,32,-0.7731,67,0.51648
ENSG00000108055,SMC3,116,-0.2265,68,-1.0428,253,1.27896,110,-0.3377,66,-1.1922,147,0.18029
ENSG00000150593,PDCD4,116,0.98639,79,0.34642,76,0.32491,58,-0.1608,37,-0.9311,51,-0.4067
