Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000106993,CDC37L1,47,0.06699,61,0.48270,105,1.42691,42,-0.1157,43,-0.0786,30,-0.6228,34,-0.4392,23,-1.1091
ENSG00000147853,AK3,248,0.87458,143,-0.0350,83,-0.8797,339,1.43678,124,-0.2903,96,-0.6555,162,0.16583,72,-1.1976
ENSG00000183354,KIAA2026,104,-1.2721,479,1.19107,322,0.50436,183,-0.4064,147,-0.8096,171,-0.5130,332,0.55224,240,0.02690
ENSG00000137038,DMAC1,41,-0.3504,33,-0.6580,107,1.24412,33,-0.6546,59,0.26837,30,-0.8341,86,0.86981,31,-0.8622
ENSG00000153707,PTPRD,264,0.56176,444,1.48079,286,0.69569,56,-1.8326,192,0.04417,42,-2.2758,190,0.02207,104,-1.0035
ENSG00000107186,MPDZ,62,-0.1249,134,1.16711,48,-0.5302,58,-0.2375,34,-1.1377,75,0.17773,54,-0.3394,86,0.45995
ENSG00000147862,NFIB,204,-0.5926,339,0.20711,289,-0.0470,425,0.58238,160,-1.0499,286,-0.0624,335,0.19083,389,0.50220
ENSG00000175893,ZDHHC21,2,-4.7762,14,-1.9150,56,0.13330,29,-0.8725,81,0.86119,33,-0.6890,61,0.27196,80,0.82148
ENSG00000155158,TTC39B,1,-5.0539,11,-2.1267,45,0.04806,24,-0.9035,48,0.14231,30,-0.5894,46,0.07182,94,1.55305
ENSG00000164985,PSIP1,190,-1.4950,751,0.66000,277,-0.9286,288,-0.8714,481,-0.0777,343,-0.6004,660,0.44408,778,0.84037
ENSG00000107295,SH3GL2,16,-2.2333,1,-6.2469,11,-2.8230,21,-1.8359,171,1.83134,11,-2.8542,119,0.81948,101,0.63694
ENSG00000155876,RRAGA,45,-0.4518,27,-1.2559,65,0.12658,137,1.39835,78,0.48581,29,-1.1124,63,0.06489,40,-0.6997
ENSG00000147874,HAUS6,60,0.84768,65,0.98624,1,-5.1081,33,-0.1169,13,-1.6681,39,0.10985,56,0.72233,40,0.18997
ENSG00000137154,RPS6,1775,1.80454,923,0.61476,184,-1.8903,348,-0.9340,588,-0.1370,792,0.36047,742,0.25385,202,-1.8734
ENSG00000155886,SLC24A2,148,-0.0171,164,0.14424,298,1.15598,23,-2.7848,222,0.75526,16,-3.3437,218,0.61504,93,-0.8157
ENSG00000171843,MLLT3,0,-6.7151,53,0.51414,47,0.32474,27,-0.5802,25,-0.7484,17,-1.2489,33,-0.2521,80,1.48164
ENSG00000107105,ELAVL2,34,-1.1750,5,-3.7441,18,-2.1062,99,0.51925,92,0.43933,20,-1.9354,161,1.35820,101,0.63205
ENSG00000197579,TOPORS,3,-4.9426,212,1.47808,65,-0.5065,171,1.08491,35,-1.5404,47,-1.0087,100,0.18437,113,0.43936
ENSG00000165264,NDUFB6,35,-0.1432,31,-0.3318,15,-1.3868,22,-0.8969,66,1.04452,30,-0.3890,53,0.50180,34,-0.2268
ENSG00000137074,APTX,0,-6.4884,71,1.03868,61,0.77738,12,-1.7743,39,0.07117,53,0.53259,29,-0.4263,38,-0.0123
ENSG00000086061,DNAJA1,66,-1.2174,144,0.00042,112,-0.4040,154,0.10524,171,0.31159,58,-1.3954,261,0.98506,153,0.11049
ENSG00000122692,SMU1,0,-7.2994,71,0.30862,155,1.69700,48,-0.2985,50,-0.2519,49,-0.2760,32,-0.9047,63,0.14905
ENSG00000107262,BAG1,355,1.66628,120,-0.2014,33,-2.1593,232,0.88349,93,-0.6467,132,-0.0496,106,-0.3875,98,-0.5731
ENSG00000086065,CHMP5,28,-1.0437,51,-0.1099,4,-3.8722,81,0.65835,97,1.12658,20,-1.4929,62,0.19613,53,-0.0475
ENSG00000086102,NFX1,15,-2.4402,106,0.49112,116,0.64219,94,0.29050,61,-0.4327,54,-0.5991,57,-0.5001,110,0.63742
ENSG00000107341,UBE2R2,142,0.32753,181,0.74066,238,1.21550,104,-0.1673,117,0.02571,71,-0.7677,55,-1.1359,66,-0.9632
ENSG00000137073,UBAP2,40,-1.6600,147,0.35135,2,-5.9728,99,-0.2822,98,-0.3232,152,0.40886,207,0.93546,169,0.68047
ENSG00000165006,UBAP1,131,1.63939,45,-0.1929,0,-6.7267,88,0.92519,53,0.08756,27,-0.9438,44,-0.2122,32,-0.7814
ENSG00000164970,FAM219A,92,0.59111,49,-0.4170,11,-2.5688,48,-0.4397,104,0.92682,44,-0.5760,61,-0.0844,64,-0.0061
ENSG00000168913,ENHO,345,-0.1026,79,-2.3297,89,-2.1629,575,0.73489,435,0.30769,958,1.66038,292,-0.3685,237,-0.7572
ENSG00000122756,CNTFR,3,-4.0378,9,-2.5865,20,-1.3952,232,2.99328,35,-0.5721,65,0.46480,51,0.06637,20,-1.4462
ENSG00000137100,DCTN3,60,0.41657,11,-2.1535,99,1.26646,65,0.52952,47,0.02364,28,-0.7664,61,0.42116,24,-1.1086
ENSG00000187186,AL162231.1,29,-1.1038,11,-2.4566,72,0.29467,40,-0.6393,139,1.78518,33,-0.8927,65,0.12783,35,-0.9171
ENSG00000122733,PHF24,54,-1.0862,4,-4.8693,77,-0.5587,55,-1.0672,262,1.87454,100,-0.1475,111,0.02066,85,-0.4439
ENSG00000165280,VCP,169,0.70884,82,-0.4578,85,-0.4089,130,0.27128,137,0.39836,46,-1.3531,121,0.14729,97,-0.2181
ENSG00000165283,STOML2,56,0.10216,27,-1.0431,33,-0.6965,10,-2.4027,81,0.84106,71,0.49946,52,-0.0067,56,0.11355
ENSG00000005238,FAM214B,38,-0.7291,69,0.17894,94,0.69950,135,1.32522,75,0.36933,21,-1.6316,33,-0.9758,38,-0.8390
ENSG00000198853,RUSC2,52,-0.5514,45,-0.7904,56,-0.4346,6,-3.6193,133,1.14180,78,0.08217,79,0.09295,81,0.15318
ENSG00000107140,TESK1,2,-4.1451,17,-1.3169,15,-1.4920,65,0.76771,74,1.18668,33,-0.3171,40,-0.0421,43,0.10607
ENSG00000159884,CCDC107,43,0.03243,24,-0.8538,18,-1.2927,29,-0.5803,58,0.58483,83,1.10876,14,-1.7165,49,0.24673
ENSG00000137076,TLN1,44,-0.6637,138,1.19699,82,0.31590,155,1.40749,19,-2.0663,79,0.23976,80,0.26648,31,-1.3016
ENSG00000107175,CREB3,62,0.31881,33,-0.6573,37,-0.4734,27,-0.9759,63,0.41251,77,0.67249,65,0.38972,40,-0.4171
ENSG00000070610,GBA2,4,-3.0223,18,-0.9988,5,-2.7568,49,0.57178,75,1.59120,21,-0.7730,17,-1.0699,41,0.29701
ENSG00000137103,TMEM8B,76,0.33474,7,-3.2125,16,-2.0418,90,0.61641,83,0.54358,124,1.16005,57,-0.1334,42,-0.6739
ENSG00000122705,CLTA,133,-0.6142,149,-0.4302,134,-0.6019,149,-0.4298,360,1.20940,112,-0.8688,151,-0.4112,207,0.09674
ENSG00000137075,RNF38,24,-1.1524,18,-1.6018,8,-2.6929,24,-1.1453,86,0.98303,43,-0.2811,60,0.24369,83,0.92310
ENSG00000281649,EBLN3P,42,-0.2639,52,0.08991,28,-0.8893,100,1.17692,50,0.02632,22,-1.2649,50,0.02208,50,0.03285
ENSG00000137106,GRHPR,155,1.58080,68,0.15449,153,1.55495,68,0.14319,47,-0.4854,22,-1.5882,34,-0.9330,13,-2.4788
ENSG00000122741,DCAF10,22,-1.6669,61,-0.1132,25,-1.4744,64,-0.0169,78,0.32587,46,-0.5344,103,0.74792,88,0.55444
ENSG00000180071,ANKRD18A,0,-8.3775,599,3.07381,317,1.63073,21,-2.6606,11,-3.7700,29,-2.1664,20,-2.7350,114,-0.1441
ENSG00000154529,CNTNAP3B,4,-3.9207,3,-4.2093,151,1.75626,159,1.87014,31,-0.9684,48,-0.2009,26,-1.1716,48,-0.2218
ENSG00000119139,TJP2,109,1.22504,157,1.93106,134,1.61316,56,0.09116,5,-3.4659,24,-1.1937,27,-0.9953,4,-3.9936
ENSG00000107282,APBA1,2,-4.3053,11,-2.1372,11,-2.0539,42,-0.1065,92,1.45028,58,0.40019,50,0.17248,46,0.04578
ENSG00000188647,PTAR1,172,1.82167,46,-0.4269,23,-1.4656,151,1.57738,32,-1.0887,37,-0.7501,58,-0.0746,27,-1.3137
ENSG00000198887,SMC5,1,-6.0579,236,1.52231,272,1.80100,90,-0.1195,25,-2.1521,65,-0.6214,43,-1.2644,107,0.17128
ENSG00000119138,KLF9,150,-0.4799,379,1.04520,87,-1.3003,405,1.16373,206,0.02988,138,-0.6018,225,0.16672,116,-0.9474
ENSG00000083067,TRPM3,31,-0.8006,33,-0.7383,0,-6.7908,154,1.88386,52,-0.0384,55,0.05546,80,0.67190,36,-0.6662
ENSG00000107362,ABHD17B,245,1.76001,163,1.00274,233,1.65597,68,-0.4306,46,-1.1116,6,-3.9494,48,-0.9711,20,-2.4245
ENSG00000119125,GDA,83,-0.6015,4,-4.7827,43,-1.6072,80,-0.6698,299,1.92660,44,-1.5626,80,-0.6716,146,0.32542
ENSG00000107372,ZFAND5,516,1.08041,297,0.15018,279,0.04969,293,0.12671,322,0.31610,162,-0.8054,203,-0.4573,158,-0.9209
ENSG00000165092,ALDH1A1,17,-1.6382,18,-1.5552,0,-6.7245,112,1.35812,61,0.34820,107,1.27477,86,0.88821,20,-1.4753
ENSG00000198963,RORB,0,-8.3429,39,-2.0771,8,-4.2689,178,0.21853,194,0.41004,109,-0.5618,517,2.16229,157,0.02044
ENSG00000135002,RFK,0,-7.3892,7,-3.2612,67,0.11250,23,-1.5398,139,1.69256,35,-0.8823,114,1.00781,49,-0.4200
ENSG00000106772,PRUNE2,138,0.19473,359,1.90218,95,-0.3968,65,-0.9736,136,0.19887,20,-2.7144,133,0.14374,69,-0.9665
ENSG00000197969,VPS13A,10,-3.0716,21,-1.9873,74,-0.0696,42,-0.9515,85,0.17959,30,-1.4257,126,0.81835,149,1.32681
ENSG00000156052,GNAQ,314,0.00044,204,-0.6770,155,-1.0955,377,0.29500,358,0.24198,252,-0.3471,432,0.51909,345,0.17168
ENSG00000148019,CEP78,0,-6.7215,83,1.04110,48,0.12709,27,-0.7595,36,-0.3423,65,0.62582,13,-1.8184,67,0.78751
ENSG00000135069,PSAT1,289,1.39103,139,0.13746,149,0.24342,374,1.88860,62,-1.2230,87,-0.6019,58,-1.2283,30,-2.3263
ENSG00000106829,TLE4,149,0.61640,288,1.81641,209,1.20754,60,-0.8160,50,-1.2006,44,-1.3095,60,-0.8176,56,-1.0264
ENSG00000196781,TLE1,21,-1.6118,17,-1.9015,41,-0.5707,152,1.62102,41,-0.6418,68,0.20808,74,0.34546,70,0.30655
ENSG00000135018,UBQLN1,0,-7.4728,62,-0.1280,68,0.01675,58,-0.2445,96,0.68069,56,-0.2843,86,0.40487,75,0.19372
ENSG00000165113,GKAP1,62,0.45813,83,0.94264,43,-0.1177,26,-0.9212,23,-1.1557,74,0.75258,67,0.58296,33,-0.5947
ENSG00000165115,KIF27,0,-6.7722,134,2.15299,51,0.38609,34,-0.2632,7,-2.7124,39,-0.0510,37,-0.1350,47,0.26686
ENSG00000165119,HNRNPK,670,0.67977,572,0.41424,529,0.28419,534,0.29986,458,0.05902,255,-0.8627,374,-0.2697,292,-0.7191
ENSG00000148053,NTRK2,576,-0.7979,554,-0.8590,314,-1.7129,3281,2.22493,562,-0.9142,792,-0.3032,1428,0.65406,763,-0.4029
ENSG00000135049,AGTPBP1,0,-7.2771,153,1.69666,59,0.05511,54,-0.0965,51,-0.2022,22,-1.4717,71,0.35255,56,-0.0401
ENSG00000135040,NAA35,0,-7.6425,114,0.70785,78,0.07698,83,0.18009,65,-0.2159,43,-0.8266,70,-0.0821,111,0.76421
ENSG00000135052,GOLM1,1,-6.3201,31,-1.8020,154,0.65857,54,-0.9890,140,0.57804,131,0.39428,157,0.69255,110,0.12363
ENSG00000135070,ISCA1,0,-7.3280,41,-0.5631,40,-0.6272,106,0.95709,94,0.88802,48,-0.3270,70,0.27001,50,-0.2978
ENSG00000083223,TUT7,19,-1.3814,81,0.89174,65,0.51308,14,-1.7964,9,-2.5211,48,0.02907,66,0.53754,80,1.02937
ENSG00000196730,DAPK1,0,-6.7504,2,-4.3379,81,1.20072,21,-0.9569,53,0.53222,26,-0.6554,42,0.10424,59,0.76247
ENSG00000135047,CTSL,59,0.66196,29,-0.4523,0,-5.5000,88,1.36692,65,0.96811,27,-0.5501,12,-1.7196,23,-0.8940
ENSG00000106723,SPIN1,79,-0.7614,37,-1.9127,164,0.38453,104,-0.3395,237,1.20791,59,-1.2161,162,0.36836,107,-0.3366
ENSG00000148082,SHC3,85,-1.5401,9,-4.7628,67,-1.8897,57,-2.1263,208,-0.1981,481,1.22807,388,0.84725,412,1.12682
ENSG00000187742,SECISBP2,78,-0.1329,112,0.46084,124,0.62730,59,-0.5638,37,-1.3720,104,0.33133,64,-0.4320,115,0.58061
ENSG00000187764,SEMA4D,362,1.37615,418,1.64713,449,1.78747,104,-0.6917,81,-1.1578,18,-3.2882,39,-2.1510,32,-2.5856
ENSG00000130222,GADD45G,42,-0.2378,25,-1.0419,59,0.31951,162,2.16190,33,-0.6404,34,-0.5495,43,-0.1886,27,-0.9985
ENSG00000165023,DIRAS2,59,-1.8819,13,-4.0722,234,0.22001,80,-1.4388,487,1.86683,47,-2.2268,224,0.15278,204,0.00130
ENSG00000196305,IARS,16,-1.5374,50,0.23262,4,-3.2917,93,1.28652,60,0.60481,19,-1.2760,32,-0.4706,50,0.25373
ENSG00000198000,NOL8,0,-7.1675,91,0.88023,88,0.83467,86,0.79803,38,-0.5643,31,-0.8214,61,0.21533,49,-0.1478
ENSG00000185963,BICD2,26,-0.6490,49,0.36430,12,-1.7442,42,0.12825,38,-0.0199,30,-0.4227,58,0.64237,48,0.38536
ENSG00000165238,WNK2,40,-1.0438,5,-3.9969,58,-0.5022,53,-0.6480,123,0.83218,97,0.32197,97,0.32332,100,0.42264
ENSG00000188938,FAM120AOS,45,-1.1567,96,-0.0091,155,0.78763,61,-0.7012,52,-1.0268,134,0.53262,106,0.14583,131,0.57211
ENSG00000048828,FAM120A,57,-0.6115,55,-0.6701,140,0.85198,142,0.87753,80,-0.0763,67,-0.3417,68,-0.3391,74,-0.2137
ENSG00000197724,PHF2,131,1.60936,79,0.69033,23,-1.2114,45,-0.2274,41,-0.3882,70,0.49411,19,-1.5045,33,-0.7562
ENSG00000158079,PTPDC1,51,0.28862,239,3.51880,41,-0.0316,36,-0.2571,15,-1.7227,9,-2.2670,7,-2.6796,5,-3.1599
ENSG00000182150,ERCC6L2,48,-0.4553,69,0.10541,119,1.02228,68,0.09382,36,-0.9776,25,-1.4364,43,-0.6485,100,0.84471
ENSG00000130956,HABP4,111,-0.9401,81,-1.4211,184,-0.1558,232,0.21156,302,0.75607,214,0.08283,341,0.86142,132,-0.7347
ENSG00000081377,CDC14B,8,-2.1330,122,2.32118,31,-0.1563,60,0.94558,13,-1.6062,21,-0.7079,33,-0.0265,19,-0.9668
ENSG00000196312,MFSD14C,24,-0.8405,42,0.00452,40,-0.0433,68,0.80279,39,-0.0935,36,-0.2054,19,-1.1633,53,0.46550
ENSG00000136936,XPA,121,0.09601,171,0.66686,114,-0.0064,115,0.00572,53,-1.2856,82,-0.5218,191,0.85143,121,0.10678
ENSG00000136938,ANP32B,568,0.49627,1543,2.38869,289,-0.5822,271,-0.6859,168,-1.5159,596,0.57739,256,-0.7693,166,-1.5397
ENSG00000136928,GABBR2,44,-2.6225,4,-5.8814,125,-1.0661,61,-2.1326,482,1.34536,126,-1.0529,355,0.58558,401,0.93292
ENSG00000066697,MSANTD3,29,-0.3156,43,0.30983,7,-2.3258,34,-0.0543,27,-0.4541,41,0.25554,58,0.83033,43,0.35461
ENSG00000241697,TMEFF1,59,-0.8148,36,-1.5396,95,-0.0718,87,-0.2078,199,1.41191,47,-1.1460,96,-0.0605,88,-0.2187
ENSG00000165152,TMEM246,4,-4.3149,35,-1.2533,77,-0.0678,22,-1.9195,135,1.02580,40,-1.0707,111,0.53732,120,0.77153
ENSG00000155827,RNF20,186,0.29566,252,0.79879,69,-1.2473,28,-2.5905,113,-0.5431,197,0.38874,147,-0.0857,223,0.68689
ENSG00000136824,SMC2,42,-0.0199,73,0.91255,9,-2.3184,12,-1.8808,16,-1.5604,27,-0.6941,72,0.89609,77,1.19143
ENSG00000070214,SLC44A1,529,0.84250,858,1.73106,879,1.77884,76,-2.1757,220,-0.6363,68,-2.3437,82,-2.0571,124,-1.5555
ENSG00000148143,ZNF462,0,-7.4613,117,0.96872,115,0.93735,116,0.95213,16,-2.2785,73,0.18081,54,-0.2872,73,0.20792
ENSG00000119318,RAD23B,110,-0.0548,85,-0.4691,57,-1.0637,80,-0.5533,193,1.02500,61,-0.9586,110,-0.0577,126,0.17801
ENSG00000106771,TMEM245,282,0.44320,111,-1.0262,74,-1.6352,210,-0.0334,233,0.14976,156,-0.5000,200,-0.1127,324,0.78722
ENSG00000260230,FRRS1L,43,-1.9485,14,-3.5928,21,-2.9748,49,-1.7551,210,0.56672,180,0.23504,259,0.84663,284,1.19916
ENSG00000157654,PALM2-AKAP2,148,-0.5680,523,1.54716,414,1.11562,89,-1.3509,183,-0.2657,82,-1.4717,237,0.16967,136,-0.7732
ENSG00000136810,TXN,311,1.70660,69,-0.8062,128,0.14481,148,0.38852,115,-0.0215,45,-1.4437,114,-0.0407,60,-1.1165
ENSG00000198121,LPAR1,538,2.06623,515,1.97280,279,0.82453,42,-2.1262,92,-1.0262,64,-1.5010,44,-2.0333,13,-3.9435
ENSG00000136813,ECPAS,41,-1.6669,155,0.37143,167,0.49643,102,-0.2923,139,0.22391,79,-0.6902,81,-0.6612,164,0.53390
ENSG00000173258,ZNF483,140,-0.3754,109,-0.7698,152,-0.2537,136,-0.4312,257,0.69312,135,-0.4340,179,0.00991,209,0.28991
ENSG00000242616,GNG10,45,-0.2757,36,-0.5922,4,-3.7412,36,-0.5947,103,1.33250,64,0.29416,90,0.85949,25,-1.2270
ENSG00000148154,UGCG,26,-0.6591,25,-0.7031,8,-2.3669,72,0.98196,52,0.48589,7,-2.6229,56,0.54037,51,0.43933
ENSG00000119471,HSDL2,22,-1.2551,40,-0.3338,2,-4.3019,122,1.53687,24,-1.2231,76,0.70695,75,0.67372,56,0.20984
ENSG00000148153,INIP,21,-1.1975,87,1.06049,17,-1.5514,51,0.14825,28,-0.8612,49,0.10330,65,0.55238,58,0.42870
ENSG00000148158,SNX30,156,1.71934,50,-0.2230,119,1.20896,21,-1.5390,54,-0.1236,17,-1.8466,32,-0.9169,38,-0.7192
ENSG00000136867,SLC31A2,264,1.65025,243,1.49345,400,2.52963,8,-3.7453,30,-1.9592,14,-2.9272,11,-3.2339,9,-3.8030
ENSG00000148218,ALAD,132,1.42273,105,1.00571,1,-5.9136,56,-0.0238,54,-0.1167,45,-0.3586,72,0.36949,27,-1.2505
ENSG00000148229,POLE3,89,0.04455,84,-0.0427,38,-1.2692,72,-0.2828,80,-0.1246,71,-0.3101,93,0.12261,128,0.74570
ENSG00000136888,ATP6V1G1,79,-0.3902,42,-1.3437,114,0.19193,103,0.03565,162,0.92023,61,-0.7709,111,0.14709,87,-0.2552
ENSG00000157693,TMEM268,3,-3.8884,5,-3.2260,8,-2.5459,52,0.15133,108,1.76005,28,-0.7993,53,0.18768,52,0.18609
ENSG00000078725,BRINP1,0,-7.2481,11,-2.3835,0,-6.8817,142,1.59660,49,-0.2466,29,-1.0145,171,1.96894,55,-0.0302
ENSG00000136861,CDK5RAP2,53,-1.4848,568,2.60695,137,-0.0373,77,-0.9320,29,-2.5005,179,0.39174,69,-1.1066,131,-0.1218
ENSG00000106780,MEGF9,196,0.43422,186,0.35402,142,-0.0856,207,0.52834,153,0.03502,93,-0.7448,168,0.18137,100,-0.6894
ENSG00000119402,FBXW2,7,-2.6934,13,-1.8998,107,1.47915,40,-0.1671,46,0.05898,29,-0.6687,47,0.06677,56,0.42624
ENSG00000119397,CNTRL,0,-6.9606,132,1.84440,46,0.00815,4,-3.4858,17,-1.6108,77,0.84452,19,-1.3737,74,0.91564
ENSG00000119396,RAB14,128,0.10294,112,-0.1100,425,2.29158,93,-0.3982,104,-0.2529,25,-2.3723,66,-0.9389,72,-0.8639
ENSG00000148180,GSN,463,1.26969,491,1.37640,461,1.25993,317,0.60737,102,-1.2738,93,-1.3272,50,-2.2362,55,-2.2256
ENSG00000148175,STOM,141,0.28780,31,-2.0239,25,-2.3576,358,1.97291,106,-0.1821,146,0.35293,60,-1.0445,102,-0.2561
ENSG00000136848,DAB2IP,7,-3.4980,17,-2.3146,94,0.31928,140,0.98191,82,0.11403,163,1.25459,96,0.34835,46,-0.8707
ENSG00000119421,NDUFA8,0,-6.8857,19,-1.2897,0,-6.0374,13,-1.7766,92,1.52756,69,0.74158,84,1.10014,34,-0.4512
ENSG00000056586,RC3H2,102,0.65917,40,-0.8349,66,-0.0595,59,-0.2379,63,-0.1321,60,-0.1963,56,-0.3248,87,0.44576
ENSG00000011454,RABGAP1,55,-1.6186,148,-0.1113,123,-0.4046,239,0.67263,118,-0.5203,153,-0.0550,187,0.26762,223,0.64381
ENSG00000165209,STRBP,0,-8.4144,32,-2.0733,21,-2.7101,10,-3.7170,121,-0.0911,86,-0.6211,370,1.87006,257,1.43051
ENSG00000119522,DENND1A,7,-2.5552,19,-1.0377,15,-1.4450,65,0.89057,45,0.29089,51,0.47106,69,0.99235,33,-0.2734
ENSG00000106689,LHX2,145,-0.0837,30,-2.4492,33,-2.3207,604,2.55618,89,-0.9130,117,-0.4094,163,0.10439,127,-0.3176
ENSG00000119408,NEK6,45,-0.3232,3,-4.2982,4,-3.7591,251,2.88682,34,-0.8047,103,1.03080,45,-0.3232,17,-1.9241
ENSG00000136930,PSMB7,150,0.76515,79,-0.2734,29,-1.7999,76,-0.3463,148,0.86286,83,-0.2063,113,0.29285,59,-0.8012
ENSG00000136942,RPL35,1037,0.88088,517,-0.2617,702,0.22562,456,-0.4603,668,0.16504,893,0.62475,604,-0.0157,279,-1.3133
ENSG00000136950,ARPC5L,47,-0.9630,19,-2.3158,14,-2.7479,30,-1.6358,193,1.66177,53,-0.7841,128,0.63070,98,0.21082
ENSG00000173611,SCAI,40,-0.7539,15,-2.1896,35,-0.9464,6,-3.5491,89,0.58508,47,-0.5209,83,0.39687,123,1.28305
ENSG00000119414,PPP6C,36,-0.7432,49,-0.2785,181,1.99217,20,-1.6424,86,0.71971,31,-0.9599,65,0.17262,16,-2.0762
ENSG00000044574,HSPA5,122,0.04915,163,0.51901,11,-3.5196,308,1.64996,103,-0.2585,35,-1.8459,166,0.54726,88,-0.5151
ENSG00000165219,GAPVD1,26,-1.3646,85,0.49818,105,0.85735,65,0.05559,44,-0.6229,26,-1.3385,79,0.37882,76,0.36783
ENSG00000119487,MAPKAP1,56,0.19857,26,-0.9925,1,-5.5239,30,-0.7556,59,0.31675,53,0.10732,83,0.85251,64,0.47916
ENSG00000196814,MVB12B,244,2.60507,83,0.52145,67,0.16257,53,-0.1967,32,-1.0510,32,-0.9753,9,-2.8023,25,-1.4604
ENSG00000169155,ZBTB43,31,-1.1989,89,0.41669,46,-0.6064,41,-0.7792,66,-0.0759,37,-0.9396,60,-0.2133,124,1.18198
ENSG00000197958,RPL12,666,1.78214,212,-0.2004,188,-0.3887,168,-0.5616,197,-0.3497,322,0.47378,270,0.18519,93,-1.5782
ENSG00000136854,STXBP1,101,-1.6106,30,-3.3592,114,-1.4265,83,-1.9065,500,1.08339,132,-1.2057,487,0.86596,470,0.94584
ENSG00000136807,CDK9,86,0.60930,15,-2.0279,141,1.48495,41,-0.5723,64,0.14490,43,-0.4964,26,-1.2770,56,-0.1071
ENSG00000106992,AK1,101,-0.0465,56,-0.9592,106,0.02395,176,0.87024,125,0.33696,136,0.42973,72,-0.5712,72,-0.6341
ENSG00000160408,ST6GALNAC6,185,-0.4632,19,-3.8194,193,-0.3961,172,-0.5775,344,0.61696,672,1.74016,129,-1.0180,211,-0.2815
ENSG00000167106,FAM102A,332,1.66562,170,0.47605,313,1.55650,113,-0.1780,75,-0.9051,99,-0.3878,36,-1.9120,28,-2.4061
ENSG00000148334,PTGES2,64,-0.3234,16,-2.4287,63,-0.3489,57,-0.5180,127,0.93091,124,0.74331,49,-0.7365,80,0.03448
ENSG00000171159,C9orf16,164,-0.0063,30,-2.5525,45,-1.9613,92,-0.9090,298,1.17962,282,0.89047,139,-0.2703,149,-0.1729
ENSG00000148337,CIZ1,121,1.08520,20,-1.7549,92,0.60712,21,-1.6597,65,0.04870,58,-0.1463,82,0.41888,55,-0.2609
ENSG00000106976,DNM1,102,-2.5225,12,-5.5339,272,-1.0624,258,-1.1414,1273,1.84265,345,-0.6950,472,-0.2096,688,0.45727
ENSG00000167110,GOLGA2,43,-1.9697,175,0.18173,63,-1.4015,111,-0.5352,126,-0.3773,182,0.24341,209,0.47121,265,1.02893
ENSG00000167112,TRUB2,114,0.70289,109,0.61789,2,-4.8995,68,-0.1423,90,0.35837,70,-0.0876,55,-0.4783,72,-0.0477
ENSG00000167113,COQ4,46,-0.1799,14,-1.9500,150,1.88015,7,-2.8604,61,0.33386,47,-0.1294,26,-1.0695,50,-0.0428
ENSG00000167118,URM1,32,-0.0748,49,0.62587,23,-0.5720,14,-1.2672,53,0.88789,35,0.08062,38,0.21687,18,-1.0350
ENSG00000207955,AL359091.1,304,2.20174,67,-0.4611,390,2.78432,59,-0.6519,20,-2.4034,14,-2.8038,21,-2.1588,1,-6.7090
ENSG00000167123,CERCAM,195,1.68920,115,0.73972,323,2.80563,20,-1.9446,32,-1.3739,12,-2.6601,0,-9.0726,3,-4.7843
ENSG00000197694,SPTAN1,156,-1.2173,78,-2.2432,176,-1.0302,438,0.40258,467,0.59020,274,-0.3488,379,0.16760,491,0.68823
ENSG00000119335,SET,426,-0.2939,1201,1.46029,233,-1.2201,405,-0.3713,405,-0.4116,537,0.07503,639,0.35758,437,-0.2822
ENSG00000160445,ZER1,62,-0.9925,33,-1.9304,140,0.28414,71,-0.7843,229,1.34055,82,-0.5614,92,-0.3923,120,0.02933
ENSG00000107021,TBC1D13,153,1.02475,30,-1.5741,269,2.10052,91,0.14231,59,-0.5853,84,0.02724,29,-1.6162,28,-1.7728
ENSG00000167136,ENDOG,135,1.66419,16,-1.7340,18,-1.6224,96,1.04468,49,-0.1050,53,0.05132,42,-0.3092,29,-0.9899
ENSG00000198917,SPOUT1,76,0.90638,35,-0.3394,46,0.07538,46,0.06312,17,-1.5582,43,-0.0407,38,-0.2355,61,0.60962
ENSG00000136802,LRRC8A,19,-2.8037,75,-0.8202,80,-0.7173,492,2.51036,82,-0.7381,166,0.44006,79,-0.7352,95,-0.4994
ENSG00000148341,SH3GLB2,244,0.46716,61,-1.6712,322,0.94162,100,-0.9400,243,0.53374,222,0.31479,70,-1.4709,162,-0.2189
ENSG00000119383,PTPA,153,-0.2755,36,-2.4321,296,0.79565,146,-0.3572,311,1.04252,155,-0.2595,164,-0.1661,127,-0.6274
ENSG00000204054,LINC00963,27,-1.0528,69,0.39065,92,0.87057,77,0.56047,32,-0.9166,88,0.78886,45,-0.3069,41,-0.4803
ENSG00000136819,C9orf78,132,-0.5947,199,0.04696,141,-0.4954,189,-0.0362,161,-0.3226,310,0.77648,236,0.32393,202,0.08059
ENSG00000187239,FNBP1,107,-0.8538,495,1.71741,326,0.94585,415,1.38445,48,-2.1901,81,-1.2764,150,-0.3324,89,-1.2279
