Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000148737,TCF7L2,16,-0.6331,23,-0.1010,25,0.06691,30,0.34770,30,0.30648,27,0.15151,19,-0.4109,29,0.26551,24,-0.0494
ENSG00000196865,NHLRC2,8,-0.9576,12,-0.4955,55,2.13508,1,-3.1665,17,0.10807,18,0.18704,9,-0.7737,8,-0.9624,23,0.58505
ENSG00000043591,ADRB1,29,0.39207,21,-0.1500,25,0.18021,45,1.12993,17,-0.3883,19,-0.2500,2,-3.2185,10,-1.1739,38,0.82971
ENSG00000165813,CCDC186,204,0.74340,133,0.07209,209,0.78463,198,0.69237,85,-0.6457,155,0.29117,79,-0.7417,25,-2.4595,57,-1.2403
ENSG00000169129,AFAP1L2,11,-1.3684,25,-0.1646,24,-0.2141,73,1.63446,14,-1.0507,18,-0.6268,17,-0.7494,29,0.10649,42,0.67351
ENSG00000099204,ABLIM1,71,-0.1771,49,-0.9212,60,-0.4349,101,0.39235,72,-0.1455,105,0.44182,96,0.30006,180,1.35200,69,-0.2237
ENSG00000151553,FAM160B1,28,0.27045,23,0.02022,36,0.71612,15,-0.6167,21,-0.1351,25,0.11879,9,-1.4719,26,0.17192,24,0.08416
ENSG00000165832,TRUB1,47,-0.0933,61,0.47251,55,0.15394,36,-0.5108,31,-0.7104,49,-0.0127,41,-0.2955,41,-0.3119,52,0.07803
ENSG00000107518,ATRNL1,257,0.30745,232,0.20074,214,0.02067,328,0.70781,155,-0.4810,135,-0.6885,118,-0.8970,167,-0.3705,237,0.18089
ENSG00000165868,HSPA12A,293,0.70457,259,0.74017,186,-0.0288,126,-0.6284,126,-0.6307,77,-1.3757,192,0.02100,97,-1.0185,140,-0.4645
ENSG00000187164,SHTN1,246,0.08299,204,-0.2843,358,0.68580,265,0.19610,195,-0.2843,530,1.35424,190,-0.3188,109,-1.1687,96,-1.3535
ENSG00000165650,PDZD8,135,1.58978,50,-0.0924,48,-0.1393,33,-0.6908,49,-0.0845,28,-0.9370,52,-0.0044,52,-0.0159,29,-0.8999
ENSG00000229847,EMX2OS,1,-2.8284,1,-4.0512,6,-1.1138,11,-0.0923,23,1.00989,23,0.97546,0,-5.2172,78,3.55603,2,-2.7166
ENSG00000170370,EMX2,0,-5.0508,4,-2.5346,13,-0.6170,24,0.31300,31,0.74164,62,1.95452,5,-1.8838,76,2.36717,5,-1.8509
ENSG00000107560,RAB11FIP2,103,0.11970,90,-0.1116,151,0.73815,154,0.77949,72,-0.4312,144,0.66008,65,-0.5859,40,-1.2962,52,-0.9311
ENSG00000165669,FAM204A,119,0.14594,106,-0.0606,100,-0.1295,213,1.09572,86,-0.3614,175,0.77227,53,-1.0895,43,-1.4182,92,-0.2550
ENSG00000151893,CACUL1,45,-0.4503,64,0.10945,88,0.59143,82,0.47246,38,-0.7116,62,0.03612,56,-0.1201,45,-0.4810,57,-0.0929
ENSG00000107581,EIF3A,335,0.51387,230,-0.1170,342,0.54917,352,0.59490,140,-0.8452,416,0.87312,164,-0.6054,99,-1.3609,145,-0.7901
ENSG00000119979,DENND10,65,0.22927,56,-0.0056,50,-0.1907,50,-0.1866,65,0.23417,50,-0.1764,73,0.41741,52,-0.1372,46,-0.3213
ENSG00000183605,SFXN4,9,-0.5480,14,0.02178,21,0.63989,10,-0.5079,12,-0.1901,7,-0.9511,8,-0.7087,20,0.56900,22,0.72149
ENSG00000165672,PRDX3,129,-0.0644,156,0.33468,104,-0.3932,94,-0.5520,109,-0.3170,91,-0.6047,211,0.73121,131,-0.0353,118,-0.2037
ENSG00000198873,GRK5,7,-1.1047,10,-0.6261,8,-0.9166,35,1.48438,16,0.20427,13,-0.1158,9,-0.6760,19,0.50134,22,0.66486
ENSG00000151923,TIAL1,35,-0.5620,58,0.28530,54,0.09190,50,-0.0035,30,-0.7916,28,-0.8816,52,0.05621,65,0.39356,62,0.32031
ENSG00000198825,INPP5F,561,0.81794,432,0.56627,352,0.06495,189,-0.8937,170,-1.0539,179,-0.9737,436,0.40495,164,-1.1084,279,-0.2969
ENSG00000107651,SEC23IP,19,0.03583,15,-0.4617,40,1.18065,17,-0.1547,19,0.00497,19,0.02722,26,0.46970,18,-0.1136,10,-0.9708
ENSG00000120008,WDR11,20,-0.1586,22,-0.0422,51,1.36945,8,-1.5390,19,-0.2507,7,-1.7297,16,-0.4592,26,0.23217,32,0.60026
ENSG00000066468,FGFR2,9,-1.1600,8,-1.6380,44,1.32146,4,-2.2398,23,0.29181,36,0.99352,4,-2.1344,76,2.37952,5,-1.9085
ENSG00000107669,ATE1,37,-0.3648,46,-0.0301,55,0.24688,38,-0.3202,47,0.00266,89,1.03620,48,0.05521,22,-1.1182,41,-0.2072
ENSG00000138162,TACC2,61,0.57929,51,0.39424,42,-0.0167,29,-0.5853,21,-1.0292,26,-0.7604,46,0.13996,45,0.10588,36,-0.2601
ENSG00000107679,PLEKHA1,81,-0.5258,114,0.00831,211,1.00273,132,0.23498,87,-0.4097,122,0.10514,59,-0.9960,119,0.06398,98,-0.2339
ENSG00000166033,HTRA1,70,-0.4603,31,-2.0140,51,-0.9213,28,-1.8302,110,0.24763,157,0.83569,72,-0.4047,460,2.91681,55,-0.8252
ENSG00000119965,C10orf88,7,-1.0275,23,0.97489,22,0.59772,6,-1.3720,12,-0.2815,4,-1.8121,13,-0.2429,6,-1.2386,19,0.34528
ENSG00000179988,PSTK,12,-0.2280,13,-0.0641,18,0.44872,1,-2.9725,8,-0.7390,5,-1.4348,34,1.48418,16,0.22306,16,0.28538
ENSG00000095574,IKZF5,17,-0.2408,25,0.52888,28,0.51310,8,-1.3599,20,-0.0166,21,0.05860,13,-0.6976,19,-0.0801,14,-0.5301
ENSG00000196177,ACADSB,45,0.30135,43,0.32494,41,0.15031,15,-1.3200,30,-0.3087,38,0.05088,43,0.25236,33,-0.1758,27,-0.4913
ENSG00000154473,BUB3,41,0.16056,43,0.34102,37,-0.0092,37,-0.0003,34,-0.1234,17,-1.1714,38,0.04527,37,0.00920,30,-0.3072
ENSG00000154478,GPR26,34,-0.2966,22,-1.1900,21,-1.0322,170,2.50165,28,-0.5789,9,-2.2856,6,-2.8751,53,0.40261,87,1.20948
ENSG00000182022,CHST15,10,-1.5355,24,-0.3160,40,0.56676,28,0.02700,24,-0.2583,24,-0.2448,19,-0.5708,38,0.50301,56,1.12959
ENSG00000065154,OAT,262,0.24583,323,0.88860,196,-0.2058,115,-1.0258,127,-0.8730,88,-1.4172,306,0.50034,168,-0.4469,133,-0.8033
ENSG00000107902,LHPP,38,-0.1830,29,-0.7709,31,-0.4901,15,-1.5454,47,0.14624,71,0.83054,49,0.21013,97,1.35001,48,0.19697
ENSG00000203791,EEF1AKMT2,7,-1.7268,26,0.37991,20,-0.1799,11,-0.9905,17,-0.3637,18,-0.2778,30,0.47503,36,0.77028,21,-0.0859
ENSG00000165660,ABRAXAS2,11,-0.8653,26,0.64546,24,0.35619,35,0.92300,13,-0.5892,10,-0.9294,17,-0.2388,8,-1.3011,12,-0.7088
ENSG00000019995,ZRANB1,90,0.05304,105,0.42037,107,0.32904,98,0.19123,68,-0.3857,55,-0.6883,73,-0.2656,59,-0.5934,74,-0.2544
ENSG00000175029,CTBP2,19,-1.0815,51,0.64054,49,0.34852,11,-1.8744,47,0.29000,46,0.24991,34,-0.1957,26,-0.6417,31,-0.3480
ENSG00000107938,EDRF1,12,-0.2374,13,-0.1761,38,1.66224,2,-2.7868,16,0.17964,6,-1.1125,22,0.68310,13,-0.1339,8,-0.8628
ENSG00000188690,UROS,109,-0.4011,134,-0.1119,84,-0.8069,151,0.10582,175,0.33744,112,-0.3593,171,0.29482,160,0.19209,199,0.54546
ENSG00000107949,BCCIP,36,-0.2882,41,-0.1160,41,-0.0983,101,1.39304,20,-1.1510,52,0.28760,30,-0.5594,34,-0.3974,43,-0.0230
ENSG00000150760,DOCK1,12,-0.2647,4,-2.1877,22,0.71999,6,-1.2879,28,1.13133,53,2.30374,7,-0.9900,23,0.81548,1,-3.6756
ENSG00000132334,PTPRE,53,0.40589,34,-0.3727,67,0.78757,64,0.72258,26,-0.6855,44,0.10120,35,-0.2656,38,-0.1117,28,-0.5735
ENSG00000170430,MGMT,5,-1.9571,23,0.24204,11,-0.8946,14,-0.5852,24,0.26993,19,-0.0889,20,-0.0364,36,0.89663,24,0.25834
ENSG00000108010,GLRX3,43,-0.3730,72,0.64025,41,-0.4331,45,-0.2741,47,-0.2403,36,-0.6253,67,0.34185,20,-1.4774,66,0.31155
ENSG00000176769,TCERG1L,37,0.60123,34,0.71068,22,-0.2467,28,0.16450,16,-0.6732,7,-1.8113,9,-1.4993,9,-1.4935,38,0.63255
ENSG00000175470,PPP2R2D,56,-0.1300,74,0.43399,63,0.04006,74,0.30566,48,-0.3871,61,-0.0169,39,-0.6972,54,-0.2073,44,-0.5069
ENSG00000176171,BNIP3,243,-0.1969,371,0.70217,232,-0.2662,169,-0.7556,211,-0.4173,213,-0.3995,368,0.45863,199,-0.5042,189,-0.5867
ENSG00000188385,JAKMIP3,8,-0.6758,13,-0.0493,52,2.33295,3,-2.2905,12,-0.0988,16,0.31766,10,-0.3846,5,-1.4954,1,-2.9492
ENSG00000151640,DPYSL4,17,-0.8951,41,0.61781,35,0.16299,14,-1.2022,21,-0.6030,13,-1.3283,32,0.04371,40,0.38718,40,0.37570
ENSG00000165752,STK32C,17,-1.6478,51,-0.0287,45,-0.2146,74,0.57021,34,-0.6197,44,-0.2337,29,-0.8600,57,0.16026,114,1.30840
ENSG00000148814,LRRC27,14,-0.6740,25,0.34273,35,0.78179,26,0.28284,20,-0.1278,14,-0.6035,5,-2.1407,20,-0.0911,23,0.14277
ENSG00000171813,PWWP2B,5,-1.7418,13,-0.2666,5,-1.6616,26,0.84483,21,0.49588,15,-0.0634,9,-0.7265,24,0.72153,25,0.78640
ENSG00000068383,INPP5A,43,-0.2156,50,0.01591,47,-0.1032,62,0.35253,29,-0.8192,53,0.09286,35,-0.5374,65,0.43190,62,0.35270
ENSG00000148826,NKX6-2,0,-4.8129,5,-1.4578,7,-0.8396,0,-4.8852,20,0.78248,52,2.57178,20,0.78794,23,1.00928,2,-2.5833
ENSG00000197177,ADGRA1,40,-0.3168,62,0.50436,65,0.41975,43,-0.2354,39,-0.3559,15,-1.8137,47,-0.0751,38,-0.4229,61,0.32845
ENSG00000171798,KNDC1,71,-0.1384,64,-0.3944,102,0.43267,97,0.34315,61,-0.3708,51,-0.6447,51,-0.6652,138,0.92969,106,0.48670
ENSG00000130640,TUBGCP2,62,-0.2166,87,0.44251,73,0.03384,68,-0.0664,52,-0.4838,48,-0.5982,67,-0.1094,70,-0.0336,69,-0.0472
ENSG00000198546,ZNF511,10,-0.9485,20,0.14729,18,-0.0922,11,-0.7283,9,-1.0026,13,-0.5718,12,-0.6185,35,1.00051,36,1.03680
ENSG00000130643,CALY,550,0.08309,730,0.80251,394,-0.4387,420,-0.3404,229,-1.2564,104,-2.4285,525,0.00867,450,-0.2310,674,0.40647
ENSG00000127884,ECHS1,124,-0.2267,158,0.20851,103,-0.5118,135,-0.0938,100,-0.5596,92,-0.6765,168,0.25116,173,0.29626,195,0.49153
ENSG00000148824,MTG1,17,-0.0611,16,-0.1568,21,0.27792,20,0.20582,14,-0.3064,13,-0.4268,19,0.12511,14,-0.3298,27,0.67259
ENSG00000203772,SPRN,10,-2.0067,44,0.35989,32,-0.2277,37,-0.0170,17,-1.1567,28,-0.4247,31,-0.3139,41,0.15633,77,1.16978
ENSG00000171772,SYCE1,15,-0.9120,32,0.27411,45,0.73633,29,0.04502,29,0.03045,13,-1.1821,18,-0.6598,15,-0.9935,47,0.81981
ENSG00000177951,BET1L,13,0.07080,8,-0.9241,11,-0.1857,15,0.22756,8,-0.6705,12,-0.0956,20,0.71217,29,1.33921,13,0.03164
ENSG00000177963,RIC8A,23,-0.8216,43,0.20108,36,-0.1072,64,0.78669,20,-0.9909,27,-0.5769,26,-0.5988,47,0.27472,55,0.52669
ENSG00000142082,SIRT3,14,-0.9540,28,0.09390,37,0.54142,23,-0.2281,17,-0.7006,12,-1.1533,28,0.10625,34,0.40778,41,0.70868
ENSG00000185627,PSMD13,53,-0.4514,99,0.80422,64,-0.1543,38,-0.9494,33,-1.1371,28,-1.4003,74,0.06619,63,-0.1714,99,0.53619
ENSG00000142089,IFITM3,8,-1.5842,5,-2.5762,7,-1.8140,17,-0.4255,46,1.12111,39,0.87268,11,-1.0267,114,2.91897,13,-0.8926
ENSG00000182272,B4GALNT4,26,-1.0118,48,-0.1228,77,0.66394,42,-0.3002,57,0.18720,44,-0.2236,19,-1.4788,83,0.79717,69,0.49387
ENSG00000185187,SIGIRR,13,-0.4965,20,0.26402,14,-0.3568,5,-1.9740,21,0.26404,9,-1.0394,24,0.44744,39,1.25447,10,-0.9114
ENSG00000174915,PTDSS2,6,-1.6600,17,-0.0889,23,0.36679,15,-0.3237,19,0.06044,12,-0.6101,17,-0.1022,32,0.91400,25,0.47953
ENSG00000023191,RNH1,49,0.13274,49,0.17129,30,-0.6096,32,-0.5165,27,-0.7844,30,-0.6231,41,-0.1303,80,0.94013,55,0.32272
ENSG00000174775,HRAS,95,-0.2745,105,-0.1513,75,-0.6238,97,-0.2350,125,0.15924,116,0.04128,145,0.39314,135,0.28333,147,0.41736
ENSG00000177030,DEAF1,49,-0.9307,73,-0.4093,66,-0.4800,50,-0.8860,132,0.62722,115,0.39322,87,-0.0481,136,0.66593,147,0.79483
ENSG00000177042,TMEM80,8,-1.0817,18,0.26046,18,0.14180,10,-0.6998,16,-0.0098,11,-0.5278,5,-1.6625,36,1.30741,17,0.05644
ENSG00000177156,TALDO1,113,0.35457,118,0.61330,83,-0.1377,41,-1.2079,62,-0.5852,54,-0.7921,52,-0.8617,118,0.42199,92,0.03237
ENSG00000177225,GATD1,9,-1.6111,18,-0.6768,20,-0.3407,25,-0.0514,29,0.17930,34,0.45010,17,-0.6022,61,1.44872,39,0.66672
ENSG00000184524,CEND1,480,0.28186,462,0.31367,350,-0.2164,229,-0.8639,336,-0.2793,251,-0.7253,652,0.77924,270,-0.6181,407,0.01972
ENSG00000177542,SLC25A22,42,-0.9778,87,0.21529,68,-0.2364,58,-0.4803,77,-0.0449,79,0.00512,93,0.25710,81,0.04323,102,0.40665
ENSG00000177600,RPLP2,529,-0.5151,558,-0.5675,391,-0.9717,487,-0.6413,1053,0.57196,1071,0.60034,876,0.27502,1201,0.78988,1003,0.49313
ENSG00000177666,PNPLA2,13,-0.3593,15,-0.0915,7,-1.1645,24,0.65805,8,-1.0119,4,-1.9185,12,-0.4736,29,0.93579,34,1.21043
ENSG00000177700,POLR2L,160,-0.4740,185,-0.3243,115,-0.9712,196,-0.1588,289,0.46015,205,-0.0850,213,-0.0255,330,0.67516,351,0.77632
ENSG00000177830,CHID1,35,-0.6398,64,0.41627,38,-0.5425,40,-0.4362,35,-0.6329,46,-0.2499,42,-0.3667,76,0.56673,72,0.47282
ENSG00000183020,AP2A2,155,0.30014,133,0.08777,138,0.11501,190,0.63400,79,-0.7501,82,-0.6869,99,-0.4058,123,-0.0604,138,0.12075
ENSG00000078902,TOLLIP,138,-0.8502,289,0.41470,224,-0.1139,250,0.06117,157,-0.6577,144,-0.7855,213,-0.1922,242,0.00916,363,0.66287
ENSG00000174672,BRSK2,48,-0.3885,57,-0.1916,59,-0.0839,61,-0.0159,47,-0.4322,59,-0.0737,53,-0.2341,98,0.74027,92,0.62368
ENSG00000182208,MOB2,15,-1.0361,28,-0.0850,32,0.13404,11,-1.5182,35,0.28109,22,-0.4691,39,0.45535,29,-0.0470,58,1.09813
ENSG00000184545,DUSP8,29,-0.8242,31,-0.9205,28,-0.8778,61,0.31776,64,0.41077,69,0.52564,36,-0.4986,125,1.54070,60,0.29144
ENSG00000244242,IFITM10,12,-1.6085,49,0.77591,34,-0.0701,1,-4.4091,14,-1.3289,19,-0.9519,127,2.22492,12,-1.5776,7,-2.2903
ENSG00000117984,CTSD,371,0.38204,392,0.70025,254,-0.2158,122,-1.3222,218,-0.4518,135,-1.1811,347,0.27633,292,0.00250,191,-0.6533
ENSG00000214026,MRPL23,14,-1.0624,31,0.20278,24,-0.2678,20,-0.5094,25,-0.1905,19,-0.5725,59,1.21707,37,0.44368,16,-0.8858
ENSG00000110651,CD81,111,-0.7944,172,-0.1697,131,-0.5445,113,-0.7766,165,-0.1909,170,-0.1512,127,-0.6006,498,1.64980,237,0.37523
ENSG00000184281,TSSC4,15,-0.6428,22,-0.0688,8,-1.5750,36,0.69017,21,-0.1255,19,-0.2951,21,-0.1451,25,0.09080,43,1.00736
ENSG00000269821,KCNQ1OT1,29,-1.1965,23,-1.8660,492,4.29007,2,-4.9008,15,-2.1724,97,0.66712,19,-1.7734,14,-2.2335,5,-3.6231
ENSG00000129757,CDKN1C,5,-1.9672,27,0.95116,10,-0.9595,0,-5.2830,17,-0.1308,35,1.06548,23,0.35383,20,0.11956,1,-3.4460
ENSG00000110628,SLC22A18,22,0.96318,19,1.11348,11,-0.0451,1,-3.6406,12,0.00722,0,-4.0022,9,-0.4633,7,-0.6659,5,-1.2765
ENSG00000181649,PHLDA2,68,1.61321,35,0.72548,13,-1.0150,2,-3.3729,34,0.41444,2,-3.4860,41,0.72793,2,-3.4576,7,-1.9561
ENSG00000205531,NAP1L4,123,0.12941,114,0.01035,126,0.17298,155,0.50284,96,-0.2583,113,-0.0062,102,-0.1558,128,0.19244,60,-0.9701
ENSG00000110619,CARS,90,0.52555,75,0.32447,62,-0.0656,44,-0.5729,43,-0.6295,43,-0.6128,98,0.66679,42,-0.6762,54,-0.2684
ENSG00000005801,ZNF195,32,0.40628,20,-0.4520,68,1.68109,17,-0.5343,16,-0.6940,16,-0.6540,14,-0.8322,26,0.08204,29,0.22153
ENSG00000110713,NUP98,12,-0.2557,11,-0.4128,24,0.89687,19,0.46571,7,-0.9175,5,-1.3208,11,-0.3783,21,0.62757,22,0.72135
ENSG00000167323,STIM1,20,-0.7364,29,-0.2004,56,0.87079,53,0.79314,14,-1.1971,35,0.13781,29,-0.1866,29,-0.1740,34,0.10048
ENSG00000167325,RRM1,61,0.86256,44,0.47871,28,-0.3774,41,0.22892,12,-1.6476,20,-0.9117,38,0.08385,32,-0.1635,21,-0.8321
ENSG00000051009,FAM160A2,6,-1.1115,14,0.06292,23,0.85284,7,-0.8888,12,-0.2019,6,-1.1754,14,0.01061,13,-0.0647,25,0.98946
ENSG00000110148,CCKBR,19,-0.9463,37,0.09771,30,-0.2640,33,-0.1149,28,-0.3428,18,-1.0012,43,0.30202,33,-0.1171,73,1.17318
ENSG00000166311,SMPD1,34,-0.0972,47,0.61497,24,-0.6166,12,-1.5947,31,-0.2426,15,-1.2792,42,0.22743,42,0.20824,46,0.35427
ENSG00000166313,APBB1,306,-0.1938,444,0.58147,294,-0.2541,317,-0.1350,269,-0.3931,171,-1.0794,281,-0.3238,279,-0.3375,458,0.44744
ENSG00000110171,TRIM3,30,0.39359,25,0.15031,31,0.46536,13,-0.8762,12,-1.0471,9,-1.4409,35,0.63644,17,-0.4928,33,0.56702
ENSG00000132254,ARFIP2,24,-0.8089,53,0.57369,45,0.12735,22,-0.9501,28,-0.5601,19,-1.1926,47,0.20284,47,0.20334,51,0.33603
ENSG00000132286,TIMM10B,54,0.52351,42,0.21241,25,-0.6791,14,-1.5266,32,-0.3086,26,-0.6005,74,1.06286,27,-0.5391,42,0.11929
ENSG00000132275,RRP8,14,-0.3110,14,-0.4221,18,0.07592,34,1.13345,21,0.34117,17,0.04636,10,-0.7784,18,0.07780,16,-0.0781
ENSG00000166333,ILK,68,0.61749,49,0.10363,29,-0.7016,49,0.07429,25,-0.9224,23,-1.0729,38,-0.2940,67,0.59183,62,0.45930
ENSG00000166337,TAF10,63,-0.4960,82,-0.1377,50,-0.8530,66,-0.4317,114,0.42907,85,-0.0388,94,0.12438,150,0.88058,96,0.15719
ENSG00000166340,TPP1,57,0.41721,48,0.20189,64,0.59532,18,-1.3606,40,-0.1443,22,-1.0595,22,-1.0418,95,1.27233,16,-1.4812
ENSG00000158042,MRPL17,60,0.35177,51,0.16023,35,-0.4695,55,0.21627,31,-0.6582,20,-1.3369,41,-0.2418,44,-0.1273,82,0.87652
ENSG00000175390,EIF3F,118,0.02781,89,-0.5282,94,-0.3152,149,0.40208,112,-0.0484,141,0.30831,101,-0.2040,203,0.91463,112,-0.0452
ENSG00000166402,TUB,44,-0.5924,55,-0.3572,77,0.26897,109,0.83538,57,-0.2036,44,-0.5825,49,-0.4372,76,0.25275,104,0.75536
ENSG00000166405,RIC3,26,-0.6536,55,0.70889,88,1.26008,11,-1.8826,22,-0.9246,19,-1.1533,30,-0.4740,43,0.10669,28,-0.5828
ENSG00000166441,RPL27A,317,-0.7716,356,-0.7703,328,-0.7231,322,-0.7510,863,0.80852,725,0.52120,768,0.61490,949,0.96759,587,0.18044
ENSG00000166444,ST5,4,-1.7046,15,0.10142,15,0.04253,2,-2.8792,12,-0.2823,14,-0.0801,30,1.14260,24,0.75698,14,-0.1270
ENSG00000166452,AKIP1,15,-0.4761,21,0.03783,20,0.00265,13,-0.7202,33,0.78552,17,-0.2631,27,0.46882,18,-0.1539,17,-0.2609
ENSG00000175348,TMEM9B,44,-0.1116,50,0.10956,46,-0.0414,27,-0.8485,29,-0.7336,23,-1.1233,34,-0.5107,112,1.40719,55,0.23422
ENSG00000175352,NRIP3,192,1.42448,57,-0.6961,115,0.55541,27,-1.6550,83,0.02830,96,0.26534,112,0.51106,79,-0.0382,41,-1.0260
ENSG00000184014,DENND5A,70,0.47052,44,-0.3592,36,-0.5431,32,-0.7215,61,0.25766,64,0.33926,62,0.27128,83,0.75664,39,-0.4230
ENSG00000166471,TMEM41B,32,0.03569,45,0.81709,44,0.50511,15,-1.1458,19,-0.7467,19,-0.7913,20,-0.7312,38,0.30160,14,-1.1753
ENSG00000205339,IPO7,121,0.17277,126,0.35062,112,0.05579,108,-0.0022,88,-0.3281,90,-0.2900,88,-0.3224,97,-0.1743,90,-0.2921
ENSG00000133789,SWAP70,19,-0.1856,15,-0.6329,30,0.54759,6,-1.7141,34,0.77531,70,2.07125,18,-0.1948,11,-0.9081,1,-3.6796
ENSG00000133812,SBF2,2,-2.6237,15,-0.2409,49,1.80437,15,-0.1266,13,-0.3274,14,-0.2618,4,-2.0423,33,1.08587,9,-0.8217
ENSG00000255823,MTRNR2L8,1255,-0.1028,563,-1.6158,675,-1.0510,994,-0.4643,3747,1.74086,2710,1.15657,2125,0.74408,1574,0.25522,744,-0.9059
ENSG00000110315,RNF141,49,-0.5604,56,-0.4760,71,0.01022,36,-1.0488,85,0.29220,83,0.24576,101,0.55690,111,0.70951,91,0.39365
ENSG00000072952,MRVI1,0,-4.3655,3,-2.8719,12,-0.5185,15,-0.1321,19,0.18893,61,2.23967,4,-2.0446,60,2.23217,16,-0.0588
ENSG00000198730,CTR9,100,0.82035,55,-0.1826,88,0.61016,101,0.83241,45,-0.4396,54,-0.1747,45,-0.4384,34,-0.8472,33,-0.9030
ENSG00000110321,EIF4G2,270,-0.5057,483,0.59103,260,-0.5643,286,-0.4197,328,-0.2077,215,-0.8563,444,0.26754,364,-0.0438,397,0.08969
ENSG00000236287,ZBED5,79,0.88766,52,0.30997,62,0.50138,35,-0.3804,29,-0.6687,23,-1.0510,35,-0.3924,48,0.08104,25,-0.9332
ENSG00000110328,GALNT18,16,-0.4754,21,-0.0776,20,-0.1409,40,0.96315,11,-1.0103,7,-1.7389,4,-2.3788,28,0.37173,53,1.44413
ENSG00000170242,USP47,72,-0.1081,69,-0.2250,134,0.90445,106,0.52117,52,-0.6042,84,0.13914,75,-0.0358,59,-0.3951,63,-0.3117
ENSG00000050165,DKK3,395,-0.9990,1078,0.85246,602,-0.3577,707,-0.1082,431,-0.8674,343,-1.2103,609,-0.3384,868,0.21628,819,0.12407
ENSG00000133816,MICAL2,100,-0.3896,184,0.87713,156,0.30960,77,-0.7844,62,-1.1006,69,-0.9562,113,-0.1961,74,-0.8332,150,0.24910
ENSG00000197702,PARVA,27,-0.7566,59,0.63798,49,0.11543,8,-2.4818,40,-0.1701,46,0.04444,89,1.10466,37,-0.2896,6,-2.8495
ENSG00000187079,TEAD1,3,-2.2964,11,-0.4763,33,1.44135,2,-2.3522,10,-0.5084,26,1.01728,13,-0.1011,28,1.17339,6,-1.1947
ENSG00000133794,ARNTL,28,-0.1317,44,0.90255,29,-0.0584,21,-0.5584,21,-0.5147,16,-0.9776,16,-0.9125,14,-1.1593,41,0.48258
ENSG00000148925,BTBD10,110,-0.1460,164,0.71169,123,0.01990,191,0.73266,73,-0.7815,59,-1.1015,82,-0.6092,54,-1.2189,107,-0.1957
ENSG00000197601,FAR1,68,0.15697,77,0.50652,117,1.04273,20,-1.7053,47,-0.4125,44,-0.5151,40,-0.6665,56,-0.1512,40,-0.6652
ENSG00000129083,COPB1,51,0.25411,53,0.44220,57,0.43016,35,-0.3418,24,-0.8717,36,-0.2997,45,0.07061,42,-0.0409,19,-1.2358
ENSG00000129084,PSMA1,127,0.05445,161,0.64415,91,-0.4653,110,-0.1619,50,-1.3637,74,-0.7784,147,0.28911,88,-0.5057,137,0.18324
ENSG00000110693,SOX6,19,0.10001,5,-2.1744,40,1.27163,6,-1.6034,10,-0.8642,48,1.62533,23,0.35391,45,1.48168,6,-1.5908
ENSG00000110696,C11orf58,210,-0.0288,207,-0.0743,252,0.25831,361,0.84142,127,-0.8054,224,0.07287,158,-0.4685,170,-0.3614,241,0.18391
ENSG00000110700,RPS13,461,-0.1674,369,-0.6670,261,-1.0404,363,-0.5355,812,0.73856,654,0.38550,710,0.51776,857,0.82882,568,0.16052
ENSG00000011405,PIK3C2A,29,-0.5021,23,-1.0618,72,0.94758,38,-0.0988,33,-0.2859,107,1.63334,36,-0.1653,59,0.61354,15,-1.4333
ENSG00000070081,NUCB2,91,0.44289,80,0.31691,79,0.20512,88,0.37760,49,-0.5328,90,0.42029,29,-1.2946,42,-0.7483,42,-0.7560
ENSG00000260196,AC124798.1,14,-0.8125,23,-0.0127,46,1.08092,24,0.02732,11,-1.1832,8,-1.5983,40,0.84338,11,-1.0720,35,0.63894
ENSG00000187486,KCNJ11,25,0.78035,10,-0.8484,18,0.24790,19,0.29289,10,-0.5712,16,0.05451,11,-0.4754,22,0.58987,23,0.64279
ENSG00000006071,ABCC8,15,-0.4616,23,0.24922,53,1.53088,5,-2.0074,16,-0.4303,5,-1.9691,16,-0.3936,21,-0.0165,26,0.32274
ENSG00000129159,KCNC1,260,2.09358,59,-0.5598,74,-0.0567,52,-0.5986,80,0.04766,28,-1.5018,77,0.00610,47,-0.7603,73,-0.0922
ENSG00000129158,SERGEF,67,-0.0829,60,-0.3427,44,-0.7251,48,-0.6192,98,0.50594,86,0.30932,115,0.77669,64,-0.1655,90,0.36575
ENSG00000110768,GTF2H1,60,0.42822,47,0.07076,58,0.36870,54,0.25707,28,-0.7639,33,-0.5164,48,0.07717,40,-0.2099,40,-0.2138
ENSG00000134333,LDHA,270,-0.5186,578,1.06292,231,-0.7561,213,-0.8745,210,-0.9009,145,-1.4483,462,0.32306,271,-0.5104,409,0.12757
ENSG00000074319,TSG101,42,-0.4060,73,0.67188,63,0.20832,34,-0.7483,30,-0.9161,31,-0.8557,70,0.37311,49,-0.1689,48,-0.2268
