Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000175216,CKAP5,116,-0.0181,121,0.04615,133,0.20780,110,-0.1050,59,-1.0489,115,-0.0322,108,-0.1502,151,0.47612
ENSG00000134569,LRP4,116,2.08828,29,-0.3440,18,-1.0212,10,-1.8956,9,-2.0953,137,2.45990,9,-2.1083,10,-2.0162
ENSG00000149179,C11orf49,116,1.15400,41,-0.5503,22,-1.4773,21,-1.5174,58,-0.0080,55,-0.0916,90,0.83720,44,-0.4707
ENSG00000149182,ARFGAP2,116,0.31517,154,0.79768,71,-0.4591,52,-0.9243,74,-0.4036,68,-0.5209,111,0.28215,97,0.03666
ENSG00000165912,PACSIN3,116,2.64558,43,0.71317,35,0.36824,35,0.35573,13,-1.1640,14,-1.0482,6,-2.2727,5,-2.6441
ENSG00000134575,ACP2,116,1.86852,31,-0.3961,10,-2.0427,9,-2.2595,29,-0.4781,28,-0.5521,53,0.52462,35,-0.2295
ENSG00000110514,MADD,116,0.22163,117,0.23922,44,-1.2898,34,-1.6545,95,-0.0897,43,-1.3063,156,0.83962,124,0.37752
ENSG00000165916,PSMC3,116,-0.4649,147,-0.0940,96,-0.7474,135,-0.2286,203,0.43529,149,-0.0694,190,0.36600,165,0.10993
ENSG00000149187,CELF1,116,-0.4449,143,-0.1178,106,-0.5817,58,-1.4808,154,0.00401,132,-0.2356,163,0.11109,250,0.94669
ENSG00000213619,NDUFS3,116,0.27920,100,0.04169,40,-1.3741,48,-1.0867,114,0.25124,92,-0.0904,150,0.82700,82,-0.2958
ENSG00000110536,PTPMT1,116,2.04454,47,0.39216,14,-1.4367,35,-0.0589,32,-0.2009,31,-0.2394,29,-0.4030,16,-1.3473
ENSG00000172247,C1QTNF4,116,-0.6451,195,0.17600,7,-4.7030,45,-2.0632,225,0.41329,196,0.18064,275,0.87255,207,0.31519
ENSG00000109919,MTCH2,116,0.90803,81,0.30156,50,-0.4711,51,-0.4355,61,-0.1443,42,-0.7337,73,0.16758,61,-0.1518
ENSG00000109920,FNBP4,116,0.71486,34,-1.2149,140,1.04116,81,0.11790,35,-1.1532,79,0.09484,33,-1.3453,99,0.51449
ENSG00000149177,PTPRJ,116,1.75654,66,0.72690,27,-0.7136,24,-0.8956,35,-0.3030,11,-2.0537,32,-0.4703,40,-0.0885
ENSG00000086205,FOLH1,116,1.32326,131,1.55899,166,2.02968,85,0.78082,5,-3.4989,17,-1.7523,3,-4.4355,2,-4.5808
ENSG00000134817,APLNR,116,1.81759,2,-4.2761,88,1.29041,186,2.88496,2,-4.3433,14,-1.6390,0,-10.148,1,-4.9049
ENSG00000149136,SSRP1,116,0.61578,86,0.12157,100,0.37028,62,-0.3932,32,-1.4117,59,-0.4566,78,-0.0356,92,0.27308
ENSG00000186907,RTN4RL2,116,2.30154,15,-1.1283,1,-4.7833,0,-7.3269,25,-0.3981,6,-2.4940,53,0.95103,27,-0.2867
ENSG00000134809,TIMM10,116,1.74810,11,-2.0175,25,-0.8321,11,-1.9611,52,0.34749,55,0.41130,55,0.49167,21,-1.1332
ENSG00000156587,UBE2L6,116,2.28125,12,-1.5557,15,-1.1798,34,0.07183,34,0.06570,37,0.19193,25,-0.4328,14,-1.3644
ENSG00000166793,YPEL4,116,1.61841,30,-0.6390,15,-1.6637,13,-1.8839,49,0.13241,15,-1.6503,75,0.97475,32,-0.5748
ENSG00000156599,ZDHHC5,116,2.51125,9,-1.7106,11,-1.4606,18,-0.7341,20,-0.6352,20,-0.5855,32,0.15873,18,-0.8198
ENSG00000156603,MED19,116,1.56059,36,-0.4215,41,-0.2023,24,-1.0470,25,-0.9655,30,-0.6583,44,-0.0872,53,0.23513
ENSG00000213593,TMX2,116,0.33607,154,0.81356,93,-0.0096,86,-0.1342,79,-0.2738,62,-0.6488,116,0.39409,58,-0.8119
ENSG00000211450,SELENOH,116,-0.3807,103,-0.5627,54,-1.5389,63,-1.2996,224,0.68557,115,-0.3935,284,1.32180,116,-0.4225
ENSG00000198561,CTNND1,116,1.57677,14,-1.7859,59,0.38415,26,-0.8862,16,-1.5742,56,0.31092,35,-0.4917,53,0.24401
ENSG00000186660,ZFP91,116,-0.7444,135,-0.5059,358,1.09577,279,0.66024,109,-0.8359,171,-0.1396,118,-0.7861,231,0.39286
ENSG00000110042,DTX4,116,2.21682,32,-0.0948,32,-0.0918,12,-1.5458,27,-0.3432,12,-1.5906,27,-0.3897,26,-0.4167
ENSG00000110048,OSBP,116,1.39768,27,-0.9521,41,-0.3423,37,-0.5167,45,-0.1894,35,-0.5739,50,-0.0433,54,0.11540
ENSG00000166900,STX3,116,2.37169,22,-0.5321,17,-0.9769,6,-2.4350,14,-1.2601,15,-1.0744,27,-0.2612,35,0.19858
ENSG00000166902,MRPL16,116,1.92347,9,-2.1162,15,-1.4683,20,-1.0200,36,-0.1060,45,0.23410,49,0.42068,25,-0.7674
ENSG00000110107,PRPF19,116,-0.0669,105,-0.2177,46,-1.4842,51,-1.3223,113,-0.1031,48,-1.4049,198,0.96510,166,0.59533
ENSG00000110108,TMEM109,116,2.15013,36,0.06000,24,-0.5862,26,-0.4446,22,-0.6945,24,-0.5625,29,-0.3188,21,-0.8699
ENSG00000006118,TMEM132A,116,0.86794,32,-1.1805,21,-1.7861,43,-0.7133,69,0.01146,133,1.11370,97,0.66320,38,-0.9896
ENSG00000167986,DDB1,116,0.06292,106,-0.0755,91,-0.3138,64,-0.8689,110,-0.0177,113,0.01869,188,1.03037,68,-0.8323
ENSG00000149476,TKFC,116,2.56713,40,0.53582,10,-1.5738,11,-1.4602,28,-0.0554,28,-0.0235,17,-0.8963,11,-1.6061
ENSG00000149532,CPSF7,116,1.28327,95,0.93938,49,-0.1570,24,-1.2146,45,-0.2923,40,-0.4564,51,-0.1044,35,-0.7629
ENSG00000167985,SDHAF2,116,1.62375,55,0.32773,23,-1.0081,21,-1.1991,30,-0.6181,33,-0.4637,41,-0.1717,45,0.00311
ENSG00000011347,SYT7,116,-0.4101,208,0.52980,6,-4.6075,20,-3.0005,129,-0.2401,86,-0.8597,207,0.60867,261,1.08589
ENSG00000134780,DAGLA,116,2.51031,12,-1.3292,3,-3.2748,3,-3.4182,21,-0.5342,10,-1.6698,37,0.43798,28,-0.0884
ENSG00000124920,MYRF,116,-0.1564,537,2.69735,390,1.97621,176,0.52680,16,-3.0911,15,-3.1919,5,-4.8556,9,-4.0484
ENSG00000134825,TMEM258,116,0.19205,150,0.62392,163,0.75512,110,0.11182,99,-0.0655,123,0.29237,95,-0.1337,38,-1.6303
ENSG00000168496,FEN1,116,2.53413,34,0.26323,17,-0.8372,3,-3.0545,18,-0.7661,14,-1.1012,28,-0.0969,17,-0.8883
ENSG00000134824,FADS2,116,0.60538,56,-0.5664,75,-0.0952,168,1.25334,65,-0.3315,191,1.48862,30,-1.6118,35,-1.3816
ENSG00000149485,FADS1,116,-0.3306,206,0.60242,342,1.49891,219,0.70393,55,-1.4654,289,1.19204,29,-2.5457,71,-1.1693
ENSG00000221968,FADS3,116,1.97426,36,-0.0803,13,-1.6581,20,-1.0065,20,-0.9973,14,-1.4895,44,0.29390,36,-0.0993
ENSG00000167995,BEST1,116,2.30724,52,0.77114,79,1.52984,35,0.11592,2,-3.7813,20,-0.7040,5,-2.7939,4,-3.0776
ENSG00000167996,FTH1,116,-4.6973,4018,0.63753,3883,0.57994,5777,1.27470,4091,0.66783,3276,0.29774,1765,-0.7488,1286,-1.2629
ENSG00000162174,ASRGL1,116,-0.1361,94,-0.4551,108,-0.2510,159,0.37148,149,0.26462,275,1.32252,69,-1.0315,112,-0.2077
ENSG00000124942,AHNAK,116,0.32003,25,-2.0315,111,0.24634,197,1.23290,13,-2.9406,383,2.59389,8,-3.8443,45,-1.2461
ENSG00000254772,EEF1G,116,-1.6181,426,0.40383,294,-0.1968,481,0.60653,504,0.68418,604,0.99689,246,-0.5218,203,-0.8399
ENSG00000149541,B3GAT3,116,1.10214,68,0.19316,43,-0.5180,32,-0.9620,61,0.04024,45,-0.4304,79,0.51108,38,-0.7767
ENSG00000089597,GANAB,116,1.18363,63,0.16481,37,-0.6656,46,-0.3298,31,-0.9458,63,0.14280,60,0.09336,48,-0.3218
ENSG00000204922,UQCC3,116,1.74906,19,-1.2464,27,-0.6833,29,-0.6108,40,-0.1013,32,-0.4311,54,0.45248,26,-0.7953
ENSG00000162191,UBXN1,116,0.41131,106,0.26597,97,0.11553,136,0.67709,102,0.19802,102,0.20118,58,-0.7377,62,-0.6380
ENSG00000168000,BSCL2,116,-1.1840,145,-0.8468,40,-2.7672,65,-2.0359,265,0.10202,175,-0.5542,543,1.62981,298,0.33438
ENSG00000162188,GNG3,116,-1.2466,178,-0.5894,13,-4.3992,50,-2.4840,354,0.50799,170,-0.6642,539,1.50594,317,0.37327
ENSG00000214753,HNRNPUL2,116,-0.6749,242,0.50024,125,-0.5568,121,-0.6019,199,0.18133,162,-0.1528,198,0.18836,211,0.30695
ENSG00000162222,TTC9C,116,2.52240,36,0.33985,8,-1.8920,7,-2.2026,8,-2.0047,27,-0.1359,32,0.16145,14,-1.2161
ENSG00000168002,POLR2G,116,0.84342,107,0.70672,104,0.65671,86,0.33957,68,-0.0432,75,0.12681,47,-0.6543,22,-1.8383
ENSG00000162231,NXF1,116,2.46650,17,-0.8687,26,-0.2342,26,-0.2087,18,-0.7712,15,-1.0842,27,-0.2092,15,-1.1788
ENSG00000162236,STX5,116,2.24636,10,-1.7693,32,-0.0810,10,-1.8522,30,-0.1798,22,-0.6450,25,-0.4572,31,-0.1050
ENSG00000133316,WDR74,116,2.17869,17,-1.0681,22,-0.6698,18,-1.0184,31,-0.1391,20,-0.8235,36,0.10966,23,-0.6853
ENSG00000168003,SLC3A2,116,1.31939,36,-0.6169,24,-1.1887,30,-0.8880,32,-0.7754,137,1.62977,58,0.14526,21,-1.5470
ENSG00000168539,CHRM1,116,1.13347,51,-0.2348,1,-5.7964,4,-4.0304,44,-0.4521,34,-0.8416,99,1.00888,71,0.34325
ENSG00000176485,PLAAT3,116,-0.8718,394,1.11862,720,2.30661,487,1.50694,64,-1.7637,88,-1.2828,34,-2.8172,44,-2.4389
ENSG00000184743,ATL3,116,2.16143,42,0.30669,41,0.28151,37,0.10380,13,-1.4883,38,0.17027,20,-0.9398,9,-2.0488
ENSG00000133318,RTN3,116,-3.3727,1057,-0.0564,748,-0.5992,457,-1.3515,684,-0.7384,557,-1.0506,2293,1.52608,1374,0.42145
ENSG00000188070,C11orf95,116,2.56814,25,-0.2365,4,-2.9250,10,-1.5151,25,-0.2325,31,0.14120,22,-0.4650,16,-0.9316
ENSG00000072518,MARK2,116,1.12727,88,0.65416,42,-0.5175,33,-0.9161,32,-0.9564,49,-0.3061,49,-0.3201,66,0.21383
ENSG00000176340,COX8A,116,-1.1089,191,-0.3390,132,-0.9084,158,-0.6322,450,1.07665,345,0.61873,336,0.66529,151,-0.7685
ENSG00000167770,OTUB1,116,-0.0628,228,1.07177,44,-1.5475,46,-1.4756,94,-0.3972,99,-0.3102,190,0.88439,98,-0.3533
ENSG00000168439,STIP1,116,0.95332,89,0.50340,46,-0.5338,35,-0.9715,36,-0.9040,50,-0.4180,79,0.34338,61,-0.1074
ENSG00000149743,TRPT1,116,2.52216,5,-2.6598,13,-1.1899,25,-0.2565,32,0.13750,30,0.01490,24,-0.3214,12,-1.4276
ENSG00000149761,NUDT22,116,2.25263,27,-0.3073,12,-1.4935,18,-0.8998,23,-0.5469,32,-0.0761,27,-0.3411,24,-0.5436
ENSG00000110011,DNAJC4,116,1.91871,15,-1.4717,17,-1.2467,46,0.27536,38,-0.0238,18,-1.1840,42,0.14576,27,-0.6117
ENSG00000173511,VEGFB,116,0.76346,69,-0.0948,48,-0.6341,110,0.67906,88,0.30690,130,0.96268,47,-0.7490,36,-1.1553
ENSG00000173486,FKBP2,116,1.11291,28,-1.1744,36,-0.7969,56,-0.0930,78,0.44518,57,-0.0798,75,0.43088,37,-0.7903
ENSG00000173457,PPP1R14B,116,2.11532,42,0.26240,14,-1.3466,24,-0.5846,22,-0.6967,60,0.88569,27,-0.4649,10,-2.0019
ENSG00000002330,BAD,116,0.45308,63,-0.5064,50,-0.8734,68,-0.3937,145,0.83700,112,0.39404,100,0.24300,61,-0.6315
ENSG00000173264,GPR137,116,1.98752,15,-1.3595,22,-0.7896,22,-0.8055,35,-0.1295,44,0.26177,36,-0.0514,24,-0.7634
ENSG00000173153,ESRRA,116,2.24176,19,-0.8694,17,-1.0638,11,-1.6080,24,-0.5322,12,-1.5328,44,0.53891,23,-0.6457
ENSG00000173113,TRMT112,116,0.30362,119,0.34832,81,-0.2625,67,-0.5700,136,0.56864,96,0.00781,114,0.32375,58,-0.8637
ENSG00000126432,PRDX5,116,-1.5772,297,-0.1381,150,-1.1890,258,-0.3558,575,0.95931,335,0.05818,493,0.81190,258,-0.3958
ENSG00000162302,RPS6KA4,116,1.70126,46,0.10118,24,-0.9263,24,-0.8913,48,0.14966,42,-0.0476,37,-0.2810,30,-0.6321
ENSG00000110076,NRXN2,116,-0.4138,170,0.19154,73,-1.1091,64,-1.3273,137,-0.1491,158,0.07245,158,0.08638,236,0.86982
ENSG00000168066,SF1,116,-0.2386,151,0.18563,188,0.54265,101,-0.4479,133,-0.0220,149,0.16404,137,0.02574,118,-0.2379
ENSG00000168067,MAP4K2,116,1.28100,18,-1.6959,27,-1.0950,14,-2.0750,38,-0.5332,76,0.54637,50,-0.1519,77,0.66955
ENSG00000133895,MEN1,116,2.61510,7,-2.0399,13,-1.2013,10,-1.4988,24,-0.2772,18,-0.6813,27,-0.1051,21,-0.5324
ENSG00000110047,EHD1,116,1.87377,52,0.44860,58,0.61480,43,0.11747,24,-0.7589,37,-0.1013,17,-1.4125,17,-1.4344
ENSG00000110046,ATG2A,116,2.63576,7,-2.0777,19,-0.5920,25,-0.1867,13,-1.1770,34,0.31062,16,-0.9470,17,-0.8002
ENSG00000068971,PPP2R5B,116,1.52510,58,0.30753,19,-1.3585,26,-0.9223,40,-0.2837,17,-1.5857,67,0.63512,33,-0.6082
ENSG00000213465,ARL2,116,-0.1905,232,0.95434,158,0.31337,111,-0.2500,151,0.23685,118,-0.1557,126,-0.0613,83,-0.7734
ENSG00000110025,SNX15,116,2.50114,64,1.29468,27,-0.1452,6,-2.2571,4,-2.7329,22,-0.4918,19,-0.7128,9,-1.8790
ENSG00000168061,SAC3D1,116,2.38717,25,-0.3131,17,-0.8840,10,-1.6695,28,-0.1556,33,0.07446,25,-0.3753,16,-1.1263
ENSG00000162300,ZFPL1,116,2.11067,50,0.56645,36,0.01312,23,-0.6343,27,-0.3979,33,-0.0969,26,-0.5596,8,-2.2504
ENSG00000149823,VPS51,116,0.31655,101,0.09010,43,-1.2109,93,-0.0423,144,0.68196,94,-0.0123,109,0.25630,71,-0.5134
ENSG00000149809,TM7SF2,116,0.40757,146,0.79690,125,0.53786,127,0.56669,58,-0.6864,71,-0.3841,85,-0.0980,43,-1.2163
ENSG00000149806,FAU,116,-2.1637,514,0.11124,524,0.14111,900,1.05386,809,0.86683,607,0.38018,409,-0.2842,256,-1.0626
ENSG00000162298,SYVN1,116,2.06567,54,0.64159,45,0.35275,21,-0.8578,24,-0.6353,9,-1.9917,17,-1.2744,30,-0.3375
ENSG00000014216,CAPN1,116,2.37974,11,-1.5477,4,-2.8336,10,-1.6547,37,0.29127,16,-0.9810,47,0.75326,12,-1.5610
ENSG00000149798,CDC42EP2,116,2.07330,78,1.29224,58,0.77029,51,0.55335,9,-2.1047,3,-3.6552,9,-2.1661,14,-1.4988
ENSG00000133884,DPF2,116,1.73990,93,1.32663,56,0.45728,33,-0.4085,24,-0.8617,28,-0.6630,20,-1.2608,18,-1.4445
ENSG00000245532,NEAT1,116,-1.3708,114,-1.3954,826,1.89791,402,0.58063,121,-1.3005,680,1.51540,47,-2.8499,233,-0.3369
ENSG00000251562,MALAT1,116,-7.0079,949,-3.9695,31744,1.47094,11486,-0.2544,2738,-2.4218,13881,0.04705,4088,-1.9531,32858,1.92770
ENSG00000142186,SCYL1,116,1.18152,42,-0.4855,17,-1.8126,21,-1.5191,44,-0.4019,62,0.13723,88,0.81435,47,-0.3354
ENSG00000168056,LTBP3,116,1.15385,54,-0.1130,70,0.30173,40,-0.5951,52,-0.1653,94,0.79485,48,-0.3379,30,-1.1263
ENSG00000176973,FAM89B,116,1.88140,22,-0.8675,15,-1.4601,34,-0.2461,47,0.27060,38,-0.0732,47,0.32106,15,-1.6046
ENSG00000173442,EHBP1L1,116,2.02264,22,-0.7840,8,-2.2972,7,-2.3912,31,-0.2765,44,0.27070,38,0.04878,33,-0.2092
ENSG00000173327,MAP3K11,116,1.63408,60,0.45800,105,1.44691,50,0.16467,21,-1.1325,40,-0.1814,14,-1.8643,15,-1.8186
ENSG00000197136,PCNX3,116,2.38967,18,-0.8127,24,-0.4089,13,-1.3638,19,-0.7248,15,-1.1261,29,-0.0978,24,-0.4675
ENSG00000173039,RELA,116,2.43704,57,1.02536,32,0.09111,10,-1.6789,14,-1.1395,32,0.07061,10,-1.8007,12,-1.5028
ENSG00000172977,KAT5,116,2.01052,40,0.13171,34,-0.1266,13,-1.5699,12,-1.6347,30,-0.3474,48,0.48351,15,-1.5252
ENSG00000172922,RNASEH2C,116,2.08405,44,0.32788,39,0.12736,42,0.25937,30,-0.2998,5,-2.9493,24,-0.6602,17,-1.1991
ENSG00000172757,CFL1,116,-2.5320,878,0.58018,529,-0.2432,662,0.11448,691,0.18384,449,-0.5011,864,0.63879,556,-0.1830
ENSG00000172732,MUS81,116,2.84247,5,-2.3379,21,-0.3005,6,-2.1091,13,-0.9968,35,0.50719,18,-0.6409,13,-1.1724
ENSG00000172500,FIBP,116,0.64378,54,-0.5874,32,-1.3858,19,-2.1074,115,0.62515,70,-0.1826,111,0.66907,77,-0.0236
ENSG00000175602,CCDC85B,116,-1.9084,352,-0.2193,127,-1.7664,308,-0.4297,778,1.10102,502,0.35250,487,0.34446,442,0.16271
ENSG00000175573,C11orf68,116,1.08328,82,0.48371,27,-1.2358,54,-0.1856,59,-0.0462,47,-0.3847,70,0.27717,40,-0.7068
ENSG00000175550,DRAP1,116,-0.1193,72,-0.8472,98,-0.3839,155,0.35128,193,0.71502,144,0.22850,135,0.14183,100,-0.3839
ENSG00000175467,SART1,116,1.84637,45,0.19275,40,0.00565,34,-0.2647,18,-1.2356,33,-0.3331,44,0.16419,14,-1.6906
ENSG00000175334,BANF1,116,0.85607,106,0.69727,59,-0.2558,63,-0.1431,80,0.24682,79,0.21266,62,-0.1946,32,-1.2771
ENSG00000087365,SF3B2,116,-0.7603,185,-0.0304,277,0.63492,211,0.18268,141,-0.4587,210,0.17232,154,-0.3497,218,0.26580
ENSG00000175115,PACS1,116,1.46463,68,0.53780,22,-1.2365,14,-1.8353,42,-0.2377,30,-0.7724,42,-0.2658,57,0.27187
ENSG00000174996,KLC2,116,0.38293,48,-0.9900,20,-2.2862,28,-1.7725,133,0.60829,67,-0.4823,163,1.14121,88,-0.0662
ENSG00000174903,RAB1B,116,0.50660,72,-0.2510,98,0.23932,85,0.00331,88,0.06250,58,-0.5849,88,0.07716,76,-0.1829
ENSG00000174871,CNIH2,116,0.82490,58,-0.3011,4,-3.9637,18,-2.0146,123,0.93417,94,0.47775,79,0.20963,65,-0.1335
ENSG00000174851,YIF1A,116,2.03382,45,0.32300,42,0.22141,44,0.27680,32,-0.2268,24,-0.6539,19,-1.0526,13,-1.6943
ENSG00000179292,TMEM151A,116,-0.0172,338,1.86287,233,1.15585,117,0.00439,58,-1.0737,21,-2.5780,89,-0.4672,54,-1.2862
ENSG00000174684,B4GAT1,116,-1.2939,345,0.41087,68,-2.0917,84,-1.7736,242,-0.1589,243,-0.1570,501,1.25728,289,0.13898
ENSG00000174547,MRPL11,116,2.41703,25,-0.2924,11,-1.5198,7,-2.1481,29,-0.0965,32,0.07040,26,-0.2801,17,-0.9680
ENSG00000174516,PELI3,116,2.14826,14,-1.4222,7,-2.2693,9,-2.0814,42,0.30869,25,-0.5266,47,0.54904,21,-0.8516
ENSG00000174165,ZDHHC24,116,2.32867,23,-0.5274,28,-0.2037,16,-1.0748,18,-0.8581,15,-1.1804,17,-1.0397,35,0.16742
ENSG00000174080,CTSF,116,-0.2827,182,0.44379,103,-0.4622,137,-0.0222,137,-0.0189,93,-0.6270,198,0.68165,110,-0.3965
ENSG00000173992,CCS,116,1.89860,18,-1.1741,18,-1.1762,34,-0.2358,32,-0.3308,51,0.43723,38,-0.0666,24,-0.8416
ENSG00000239306,RBM14,116,2.10809,25,-0.5667,35,-0.0270,12,-1.6609,37,0.07841,8,-2.1903,26,-0.5220,35,-0.0270
ENSG00000173933,RBM4,116,0.74709,97,0.44823,44,-0.8113,77,0.08019,73,-0.0196,74,0.00614,71,-0.0491,56,-0.4716
ENSG00000173898,SPTBN2,116,0.20424,81,-0.3715,5,-4.4584,5,-4.3007,160,0.73699,129,0.38522,115,0.21631,147,0.69939
ENSG00000173599,PC,116,1.56739,36,-0.3970,32,-0.6017,43,-0.1108,47,0.01611,69,0.63699,37,-0.3918,24,-1.0981
ENSG00000173621,LRFN4,116,2.32955,24,-0.4160,11,-1.5424,7,-2.3040,16,-1.0230,32,-0.0214,32,-0.0243,25,-0.4117
ENSG00000173227,SYT12,116,1.77232,14,-1.6663,1,-5.2129,7,-2.5380,39,-0.1007,12,-1.8345,62,0.73751,53,0.42266
ENSG00000173120,KDM2A,116,1.28791,63,0.23740,52,-0.0726,44,-0.3172,31,-0.8472,30,-0.9168,40,-0.4977,62,0.25004
ENSG00000173020,GRK2,116,0.35530,92,-0.0102,25,-2.0031,36,-1.4692,132,0.56765,124,0.47101,109,0.28547,94,0.02012
ENSG00000172932,ANKRD13D,116,1.81374,29,-0.5478,17,-1.3728,27,-0.6358,33,-0.3209,29,-0.5267,46,0.21446,33,-0.3660
ENSG00000175482,POLD4,116,2.28786,28,-0.2101,19,-0.8337,23,-0.5296,24,-0.4716,40,0.34182,20,-0.8430,18,-1.0083
ENSG00000172531,PPP1CA,116,0.83603,117,0.85005,43,-0.7527,70,0.01061,42,-0.7886,50,-0.5292,90,0.46423,40,-0.9198
ENSG00000172508,CARNS1,116,-0.8383,777,2.53076,645,2.11558,300,0.67963,22,-3.3031,45,-2.2521,13,-4.1953,26,-3.1720
ENSG00000172663,TMEM134,116,2.48106,23,-0.3987,26,-0.2408,40,0.48447,26,-0.2359,21,-0.5462,16,-1.0252,7,-2.1701
ENSG00000110711,AIP,116,1.45460,53,0.10562,43,-0.2251,41,-0.2917,54,0.14785,44,-0.1797,47,-0.1035,25,-1.1374
ENSG00000110697,PITPNM1,116,1.83487,35,-0.2335,2,-4.1038,8,-2.3328,78,1.09477,43,0.11128,38,-0.1090,23,-0.9488
ENSG00000167797,CDK2AP2,116,2.18067,30,-0.2248,34,0.00657,36,0.07241,25,-0.4727,38,0.16196,20,-0.8635,11,-1.7843
ENSG00000084207,GSTP1,116,-0.2994,191,0.51012,225,0.78087,185,0.45284,150,0.11366,179,0.40038,103,-0.5371,74,-1.0749
ENSG00000167792,NDUFV1,116,-0.8185,175,-0.1763,115,-0.8280,117,-0.8038,209,0.10723,211,0.11918,302,0.83690,205,0.08144
ENSG00000110717,NDUFS8,116,0.04834,93,-0.2947,73,-0.6771,108,-0.0572,138,0.33600,128,0.21442,159,0.65706,74,-0.7110
ENSG00000110721,CHKA,116,1.56327,84,0.97911,55,0.26395,30,-0.6642,26,-0.9179,47,0.02219,25,-1.0202,28,-0.8307
ENSG00000110066,KMT5B,116,0.77499,86,0.27721,95,0.44785,58,-0.3533,42,-0.8510,88,0.31625,42,-0.9184,77,0.11942
ENSG00000171067,C11orf24,116,2.43532,69,1.38367,33,0.12531,9,-1.7380,14,-1.2099,5,-2.6561,20,-0.7124,9,-1.8702
ENSG00000110075,PPP6R3,116,1.71881,46,0.09561,50,0.25221,21,-1.1002,29,-0.6083,33,-0.4120,31,-0.5849,37,-0.2664
ENSG00000110090,CPT1A,116,2.48867,2,-3.7431,13,-1.2812,13,-1.2501,18,-0.7417,64,1.29649,16,-1.0786,20,-0.6578
ENSG00000197345,MRPL21,116,0.91896,70,0.09051,38,-0.8497,17,-2.0406,78,0.25737,58,-0.2262,89,0.54133,55,-0.3343
ENSG00000110092,CCND1,116,1.77705,18,-1.2911,64,0.71300,87,1.23718,25,-0.7951,54,0.40490,7,-2.8521,20,-1.2143
ENSG00000131626,PPFIA1,116,0.25181,49,-1.0774,177,0.96596,209,1.26138,27,-1.9935,172,0.91455,35,-1.6946,85,-0.2625
ENSG00000085733,CTTN,116,0.70052,94,0.35575,98,0.41596,33,-1.2588,80,0.09407,57,-0.4488,83,0.16406,56,-0.5141
ENSG00000162105,SHANK2,116,1.04152,15,-2.1533,3,-4.2730,12,-2.4437,83,0.46566,80,0.41636,82,0.51409,74,0.32520
ENSG00000172893,DHCR7,116,1.89165,135,2.21360,49,0.34419,28,-0.5247,18,-1.1552,16,-1.3354,12,-1.8937,3,-3.6188
ENSG00000137522,RNF121,116,2.48576,37,0.36458,12,-1.3256,8,-1.9545,6,-2.3785,22,-0.4906,30,0.01670,18,-0.8093
ENSG00000137497,NUMA1,116,0.27621,102,0.07787,190,1.11677,85,-0.2218,45,-1.1986,124,0.39198,63,-0.7467,94,-0.0714
ENSG00000149357,LAMTOR1,116,0.06800,135,0.31111,89,-0.3489,123,0.16082,107,-0.0593,153,0.52796,120,0.13842,74,-0.6976
ENSG00000110200,ANAPC15,116,1.15964,57,-0.0347,28,-1.1331,55,-0.0853,94,0.79266,45,-0.3848,50,-0.2527,42,-0.5366
ENSG00000165458,INPPL1,116,2.55210,23,-0.3480,18,-0.7292,16,-0.9088,18,-0.7305,42,0.61318,14,-1.2384,15,-1.1279
ENSG00000162129,CLPB,116,1.10242,42,-0.5680,55,-0.1392,26,-1.2911,54,-0.1526,54,-0.1736,51,-0.2757,75,0.42179
ENSG00000186642,PDE2A,116,0.75270,78,0.09371,3,-4.3911,11,-2.8122,71,-0.0511,63,-0.2306,125,1.04157,70,-0.0700
ENSG00000186635,ARAP1,116,2.63922,57,1.19178,30,0.09877,13,-1.2080,12,-1.2579,15,-0.9439,12,-1.3847,7,-2.2507
ENSG00000214530,STARD10,116,1.56330,55,0.27099,29,-0.7151,30,-0.6939,25,-0.9555,37,-0.3702,55,0.30850,32,-0.6531
ENSG00000137478,FCHSD2,116,1.83073,46,0.19751,61,0.66103,56,0.52071,17,-1.3092,15,-1.4919,18,-1.3588,30,-0.5361
ENSG00000110237,ARHGEF17,116,1.42945,18,-1.5277,8,-2.6957,5,-3.2800,52,0.05648,48,-0.0627,65,0.47932,62,0.38568
ENSG00000054965,FAM168A,116,-0.0449,156,0.44038,94,-0.3753,107,-0.1762,87,-0.4856,127,0.10379,131,0.16957,121,0.03282
ENSG00000021300,PLEKHB1,116,-1.7564,507,0.53713,723,1.15228,1365,2.42545,308,-0.2676,368,0.01649,62,-2.8066,68,-2.6836
ENSG00000175582,RAB6A,116,-0.8271,162,-0.3126,122,-0.7476,107,-0.9453,224,0.20552,142,-0.5127,350,1.14060,198,0.01057
ENSG00000175581,MRPL48,116,2.01739,59,0.77171,44,0.27613,40,0.14327,16,-1.2315,5,-3.0001,29,-0.4062,15,-1.4318
