Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000151502,VPS26B,6,-3.6109,23,-1.7771,73,-0.0404,69,-0.1347,51,-0.6216,85,0.20862,121,1.09932
ENSG00000151500,THYN1,26,-1.1487,21,-1.4859,34,-0.7914,45,-0.3376,74,0.45027,71,0.43123,73,0.57139
ENSG00000109956,B3GAT1,254,0.31706,132,-0.7163,463,1.35955,165,-0.3743,259,0.34850,195,-0.1189,141,-0.7490
ENSG00000120645,IQSEC3,15,-1.7577,24,-1.0578,74,0.67525,16,-1.7159,27,-0.9040,90,1.21561,51,0.07302
ENSG00000073614,KDM5A,208,1.31174,245,1.61705,91,-0.0889,102,0.10336,109,0.20212,31,-1.8176,47,-1.2933
ENSG00000060237,WNK1,1130,1.58315,1886,2.68470,229,-1.0600,443,-0.0326,161,-1.5884,140,-1.9163,131,-2.1653
ENSG00000082805,ERC1,39,-1.1141,154,1.06769,107,0.43828,205,1.59375,82,0.01057,40,-1.1776,49,-0.9642
ENSG00000006831,ADIPOR2,197,2.96813,79,1.05858,28,-0.6438,32,-0.4126,7,-2.6914,16,-1.5546,15,-1.8206
ENSG00000151067,CACNA1C,9,-2.1645,28,-0.4126,25,-0.5725,50,0.49996,103,1.78467,22,-0.8597,36,-0.0307
ENSG00000004478,FKBP4,66,-0.8966,39,-1.6813,62,-0.9970,57,-1.1283,92,-0.3935,150,0.44125,188,1.09352
ENSG00000111218,PRMT8,2,-3.8050,4,-2.8408,18,-0.7784,23,-0.4313,37,0.33235,39,0.47412,46,0.98755
ENSG00000118971,CCND2,59,-1.4237,65,-1.2637,116,-0.3844,181,0.32370,182,0.33147,181,0.37140,172,0.31944
ENSG00000078237,TIGAR,21,-0.0765,15,-0.6204,16,-0.5197,11,-1.0544,17,-0.4053,26,0.31874,29,0.63426
ENSG00000047621,C12orf4,23,-0.9381,22,-0.9874,36,-0.2665,57,0.50215,76,0.98240,33,-0.4168,47,0.22577
ENSG00000139180,NDUFA9,31,-1.3516,21,-1.8822,61,-0.3151,50,-0.6219,90,0.30152,87,0.29416,105,0.78410
ENSG00000130035,GALNT8,16,-2.7230,26,-1.9722,88,-0.1588,104,0.10390,57,-0.8336,190,1.35019,101,0.07326
ENSG00000111262,KCNA1,11,-2.5445,18,-1.8443,36,-0.7769,68,0.20150,81,0.48871,52,-0.2432,94,1.03659
ENSG00000010278,CD9,206,3.48333,42,0.21577,64,0.92151,7,-2.5304,4,-3.0495,10,-2.0130,8,-2.5700
ENSG00000215039,CD27-AS1,84,1.23792,42,0.05916,35,-0.2238,19,-1.1483,8,-2.3384,55,0.59489,35,-0.2986
ENSG00000139190,VAMP1,13,-2.3207,12,-2.4283,20,-1.7221,0,-6.3397,18,-1.9294,156,1.93381,86,0.68053
ENSG00000111639,MRPL51,97,-0.4258,96,-0.4380,157,0.34726,78,-0.7608,83,-0.6589,187,0.73979,128,0.01481
ENSG00000111640,GAPDH,1222,-1.0976,986,-1.4213,2129,-0.2411,899,-1.5610,1729,-0.5663,2897,0.28858,4004,1.13501
ENSG00000010295,IFFO1,3,-2.7315,9,-1.2249,15,-0.5621,14,-0.6576,26,0.28985,27,0.40517,31,0.83970
ENSG00000111642,CHD4,515,1.10099,602,1.38574,222,-0.2929,328,0.33105,280,0.07548,94,-1.7247,180,-0.7630
ENSG00000111653,ING4,26,-0.1775,8,-1.8036,34,0.25420,31,0.15154,18,-0.6898,23,-0.3927,41,0.80652
ENSG00000139200,PIANP,8,-3.0970,19,-1.8566,50,-0.4162,82,0.35608,124,1.05364,66,0.00204,81,0.44464
ENSG00000111652,COPS7A,22,-2.2140,26,-1.9653,92,-0.0505,80,-0.2703,108,0.19793,120,0.42346,128,0.65880
ENSG00000089693,MLF2,79,-1.8998,98,-1.5848,294,0.10186,194,-0.5513,256,-0.1159,307,0.19599,407,0.89048
ENSG00000159335,PTMS,135,-1.7615,258,-0.7895,555,0.42254,853,1.16159,558,0.43184,358,-0.3130,401,-0.1308
ENSG00000250510,GPR162,19,-2.6747,15,-2.9707,98,-0.1971,106,-0.0729,173,0.73148,125,0.22201,149,0.65852
ENSG00000111667,USP5,42,-1.1461,51,-0.8507,72,-0.3161,88,0.01376,61,-0.5680,88,0.02116,128,0.87029
ENSG00000111669,TPI1,200,-2.1709,245,-1.8670,573,-0.5843,466,-0.9017,582,-0.5610,1133,0.58269,1327,1.09989
ENSG00000010626,LRRC23,25,-0.4825,29,-0.2797,41,0.29097,18,-1.0311,40,0.23291,44,0.44349,35,0.01392
ENSG00000111674,ENO2,151,-2.2947,185,-1.9985,275,-1.4065,366,-0.9734,773,0.19793,772,0.22088,1182,1.32835
ENSG00000111676,ATN1,66,-0.3353,73,-0.1857,175,1.27764,48,-0.8294,61,-0.4684,99,0.35462,66,-0.4213
ENSG00000111678,C12orf57,128,-1.1319,169,-0.7056,329,0.35301,112,-1.3314,160,-0.7908,517,1.35210,240,-0.2017
ENSG00000215021,PHB2,23,-1.7576,37,-1.0606,55,-0.4812,27,-1.5350,68,-0.1568,78,0.08067,126,1.26410
ENSG00000126749,EMG1,38,0.90207,11,-1.0370,24,0.16162,5,-2.0811,17,-0.3767,24,0.11411,26,0.32159
ENSG00000139182,CLSTN3,31,-1.9923,21,-2.5629,29,-2.1333,55,-1.1681,172,0.62677,113,-0.0599,212,1.46936
ENSG00000139197,PEX5,45,-0.1423,31,-0.7096,35,-0.5399,23,-1.1564,46,-0.1139,72,0.70856,56,0.28649
ENSG00000059804,SLC2A3,26,-1.5248,18,-2.0454,41,-0.8548,73,0.02829,60,-0.2769,74,0.04285,117,1.15404
ENSG00000089818,NECAP1,63,-1.2293,25,-2.5638,78,-0.9038,143,0.02559,191,0.49989,177,0.42767,183,0.58439
ENSG00000166532,RIMKLB,28,0.26968,19,-0.3372,37,0.74516,23,-0.0333,48,1.19798,22,-0.1344,12,-1.1974
ENSG00000111752,PHC1,11,-1.3386,16,-0.8242,36,0.44859,11,-1.3572,104,2.46908,18,-0.6369,18,-0.7219
ENSG00000003056,M6PR,34,-0.4961,32,-0.5834,46,-0.0150,25,-0.9451,45,-0.0478,27,-0.8904,76,1.15560
ENSG00000175899,A2M,87,-0.2201,212,1.26738,306,1.97611,21,-2.3734,129,0.40824,75,-0.4956,32,-1.9861
ENSG00000139112,GABARAPL1,100,-1.9800,71,-2.4850,171,-1.1713,287,-0.3830,291,-0.3563,519,0.66683,564,1.01213
ENSG00000256537,SMIM10L1,93,-0.1660,149,0.60190,81,-0.3848,94,-0.1359,69,-0.6261,99,-0.0660,115,0.23581
ENSG00000070018,LRP6,48,0.77161,60,1.13291,21,-0.5737,40,0.44432,61,1.18478,9,-2.0010,18,-0.9322
ENSG00000111261,MANSC1,3,-3.0246,9,-1.3263,19,-0.2949,11,-1.1039,27,0.31881,21,-0.1125,38,1.23608
ENSG00000165714,BORCS5,38,0.96485,15,-0.5442,13,-0.7263,18,-0.2374,9,-1.3154,17,-0.3883,28,0.63027
ENSG00000111269,CREBL2,64,0.11025,36,-0.7664,64,0.12080,70,0.26843,47,-0.3661,74,0.41791,55,-0.1687
ENSG00000111276,CDKN1B,125,0.77070,42,-0.9758,59,-0.4396,40,-1.0338,62,-0.3710,105,0.55618,81,0.08201
ENSG00000013583,HEBP1,29,0.36753,24,0.10301,39,0.86954,14,-0.7573,5,-2.2997,21,-0.1712,26,0.22562
ENSG00000084444,FAM234B,17,-2.1138,12,-2.5902,38,-0.9725,81,0.22614,65,-0.1304,58,-0.3448,126,1.40510
ENSG00000273079,GRIN2B,46,-2.6155,75,-1.9154,198,-0.4431,764,1.88096,401,0.69634,110,-1.4542,308,0.33844
ENSG00000171681,ATF7IP,89,1.05865,121,1.63378,41,-0.1967,77,0.80921,53,0.18481,17,-1.6275,18,-1.6890
ENSG00000084463,WBP11,193,0.93314,99,-0.1645,72,-0.6591,224,1.19027,105,-0.0802,74,-0.6901,87,-0.4602
ENSG00000151490,PTPRO,7,-2.1144,8,-1.9845,25,-0.2916,57,1.08791,29,-0.0141,19,-0.7718,44,0.91281
ENSG00000023734,STRAP,76,-0.9261,35,-2.0776,100,-0.5134,71,-1.0410,52,-1.4942,188,0.57495,224,1.14368
ENSG00000008394,MGST1,5,-1.9908,24,0.20499,69,2.09312,34,0.76212,10,-1.0856,3,-3.0881,21,0.00540
ENSG00000048540,LMO3,101,-1.6050,105,-1.5546,255,-0.1959,726,1.59777,489,0.87736,181,-0.8008,282,-0.0469
ENSG00000052126,PLEKHA5,89,-0.2899,78,-0.5067,95,-0.1937,269,1.58453,175,0.81133,65,-0.8456,79,-0.6004
ENSG00000139154,AEBP2,32,-0.2218,28,-0.4309,28,-0.4565,53,0.55912,77,1.20293,40,0.13949,25,-0.7624
ENSG00000084453,SLCO1A2,501,2.58066,585,2.97477,29,-2.2195,49,-1.4470,18,-2.9300,11,-3.7547,16,-3.3825
ENSG00000121350,PYROXD1,36,0.25753,30,0.00543,10,-1.5871,55,0.99396,43,0.56617,29,-0.0921,24,-0.4859
ENSG00000111711,GOLT1B,27,0.05520,1,-3.9500,11,-1.2417,5,-2.3657,55,1.26512,23,-0.1705,37,0.82088
ENSG00000111716,LDHB,195,-1.3328,159,-1.6329,415,-0.1694,152,-1.7031,419,-0.1568,602,0.49358,692,0.92866
ENSG00000111726,CMAS,70,-1.2339,50,-1.7518,54,-1.6396,159,0.02524,172,0.14942,184,0.29603,231,0.88832
ENSG00000111728,ST8SIA1,6,-3.0772,24,-1.0189,7,-2.7511,75,0.82142,53,0.23575,64,0.62882,55,0.39338
ENSG00000111731,C2CD5,22,-1.3747,28,-1.0165,32,-0.7961,39,-0.4774,119,1.34972,54,0.00373,63,0.34010
ENSG00000139163,ETNK1,28,-1.0811,38,-0.6359,24,-1.3052,42,-0.4785,53,-0.1313,51,-0.2216,96,1.20991
ENSG00000134532,SOX5,15,-0.6669,31,0.42397,24,0.01192,59,1.56180,43,0.98237,3,-3.0824,20,-0.3745
ENSG00000060982,BCAT1,15,-1.8650,27,-0.9780,27,-0.9980,64,0.37308,30,-0.8002,94,1.22755,52,0.06316
ENSG00000205707,ETFRF1,74,1.23937,28,-0.3783,45,0.38629,7,-2.3255,23,-0.6823,35,-0.0191,36,0.01578
ENSG00000133703,KRAS,32,-1.1702,29,-1.3240,35,-1.0498,97,0.55732,91,0.44489,87,0.41432,78,0.25073
ENSG00000246695,RASSF8-AS1,79,1.05608,61,0.59854,35,-0.2707,67,0.77406,36,-0.2263,29,-0.6263,28,-0.7939
ENSG00000123094,RASSF8,122,1.54371,134,1.73233,53,0.09303,29,-0.8079,14,-1.9224,41,-0.3312,20,-1.5744
ENSG00000123095,BHLHE41,284,2.16375,164,1.10207,108,0.38408,94,0.16238,37,-1.2894,26,-1.9316,37,-1.4845
ENSG00000123104,ITPR2,72,0.14642,152,1.43060,116,0.94620,147,1.36041,80,0.32572,19,-2.0031,17,-2.2861
ENSG00000064102,INTS13,125,2.67257,69,1.42930,13,-1.2020,40,0.46118,13,-1.2593,8,-2.1338,7,-2.3401
ENSG00000111790,FGFR1OP2,66,-1.0858,66,-1.0899,82,-0.7578,117,-0.2184,151,0.18901,153,0.24573,184,0.70175
ENSG00000064115,TM7SF3,50,-0.2719,43,-0.4961,43,-0.4912,45,-0.4256,109,1.03333,42,-0.5705,71,0.41532
ENSG00000152944,MED21,24,0.10581,6,-1.9476,19,-0.2553,12,-0.9736,15,-0.5872,30,0.56829,29,0.55998
ENSG00000211455,STK38L,37,0.20829,45,0.51626,42,0.39434,21,-0.6704,59,0.97471,25,-0.4381,24,-0.5916
ENSG00000110841,PPFIBP1,174,0.06873,172,0.04447,137,-0.3075,257,0.70943,298,0.96341,96,-0.9344,146,-0.2647
ENSG00000061794,MRPS35,49,-0.3739,45,-0.4910,37,-0.7952,37,-0.8067,62,-0.0048,77,0.40402,78,0.51367
ENSG00000087448,KLHL42,97,0.20320,34,-1.4083,66,-0.3982,120,0.55067,75,-0.2034,66,-0.4440,110,0.54938
ENSG00000123106,CCDC91,214,0.00674,359,0.86727,155,-0.4994,373,0.92999,138,-0.6850,193,-0.1757,169,-0.4595
ENSG00000087502,ERGIC2,118,0.16903,90,-0.2678,63,-0.8103,98,-0.1276,157,0.63454,94,-0.2189,117,0.19174
ENSG00000133687,TMTC1,3,-3.1457,5,-2.5686,22,-0.4370,14,-1.0583,23,-0.3548,41,0.66933,46,1.09710
ENSG00000133704,IPO8,3,-2.9788,16,-0.4782,19,-0.2019,65,1.90454,10,-1.2094,15,-0.6558,25,0.31388
ENSG00000110888,CAPRIN2,39,-0.4607,34,-0.7026,32,-0.7899,53,0.01885,126,1.47945,39,-0.5028,55,0.09035
ENSG00000170456,DENND5B,38,-1.1095,34,-1.2855,71,-0.1603,136,0.90155,74,-0.0927,78,-0.0192,93,0.34755
ENSG00000151743,AMN1,36,-0.1156,21,-0.9054,37,-0.0537,18,-1.1630,7,-2.4554,41,0.11349,61,1.07381
ENSG00000174718,RESF1,67,0.81041,57,0.54958,27,-0.6441,74,0.98147,51,0.37226,15,-1.6028,34,-0.3705
ENSG00000151746,BICD1,37,-0.6595,47,-0.2901,51,-0.1803,144,1.60920,55,-0.0536,45,-0.3996,48,-0.3433
ENSG00000139132,FGD4,54,1.16543,56,1.22808,38,0.56449,39,0.60678,19,-0.5640,14,-1.0425,11,-1.5202
ENSG00000087470,DNM1L,193,-0.4449,132,-1.0315,165,-0.6880,360,0.55869,313,0.32950,177,-0.6391,347,0.67931
ENSG00000139116,KIF21A,540,-0.4631,632,-0.2144,309,-1.3138,1162,0.78228,833,0.22774,502,-0.6333,919,0.52146
ENSG00000151229,SLC2A13,9,-3.2631,12,-2.8275,36,-1.1880,68,-0.2365,115,0.62596,83,0.09848,127,1.12398
ENSG00000188906,LRRK2,2,-3.0950,14,-0.6107,20,-0.0486,55,1.72572,20,0.00776,16,-0.3743,20,-0.0593
ENSG00000018236,CNTN1,77,-1.8555,101,-1.4546,132,-1.0449,262,0.01594,340,0.43769,214,-0.3401,419,1.12673
ENSG00000015153,YAF2,79,-0.3345,72,-0.4739,72,-0.4764,146,0.65372,131,0.47478,88,-0.1997,101,0.06591
ENSG00000134283,PPHLN1,26,-0.9054,10,-2.2583,31,-0.5924,25,-0.9185,99,1.29639,47,0.03052,58,0.51216
ENSG00000139168,ZCRB1,410,0.87490,530,1.33306,187,-0.4112,298,0.33571,172,-0.5354,184,-0.4767,152,-0.8842
ENSG00000139174,PRICKLE1,3,-3.3510,6,-2.6263,21,-0.7581,33,-0.0666,57,0.81990,31,-0.1558,54,1.03013
ENSG00000129317,PUS7L,68,1.11732,34,-0.0415,35,-0.0109,54,0.70826,87,1.57452,7,-2.4476,19,-1.1389
ENSG00000151239,TWF1,44,1.04625,27,0.26497,33,0.58301,17,-0.4347,24,0.08065,16,-0.5723,17,-0.5383
ENSG00000184613,NELL2,38,-3.0117,21,-3.8524,59,-2.3740,269,-0.0750,337,0.29129,236,-0.3089,540,1.65708
ENSG00000139218,SCAF11,295,1.04555,376,1.48433,166,0.07868,159,0.01266,199,0.37365,92,-0.9179,67,-1.5486
ENSG00000111371,SLC38A1,27,-2.4634,103,-0.4553,149,0.12203,77,-0.9124,137,-0.0096,157,0.23309,191,0.72806
ENSG00000134294,SLC38A2,100,0.61884,52,-0.4476,29,-1.3201,57,-0.2809,51,-0.4631,75,0.14938,83,0.39762
ENSG00000005175,RPAP3,92,0.48872,84,0.33938,32,-1.1616,115,0.86853,60,-0.1869,39,-0.9183,73,0.13585
ENSG00000079337,RAPGEF3,104,2.31278,79,1.74031,49,0.86905,12,-1.2880,13,-1.1652,8,-1.9966,5,-2.8747
ENSG00000211584,SLC48A1,268,2.11756,68,-0.2894,64,-0.3901,44,-0.9548,71,-0.2366,65,-0.4053,58,-0.6544
ENSG00000134291,TMEM106C,8,-2.2574,8,-2.2396,26,-0.4795,22,-0.7183,37,0.06812,57,0.89270,47,0.61268
ENSG00000152556,PFKM,7,-3.7843,5,-4.1413,77,-0.2772,35,-1.4882,72,-0.3989,97,0.08858,177,1.66404
ENSG00000177981,ASB8,71,0.17282,18,-1.9507,58,-0.1518,62,-0.0475,72,0.18232,81,0.43069,66,0.05966
ENSG00000177875,CCDC184,8,-2.0424,2,-3.6540,19,-0.7631,31,-0.0316,16,-1.0574,47,0.73522,50,0.99658
ENSG00000167535,CACNB3,14,-2.2413,8,-2.9787,112,0.95896,65,0.06017,88,0.54106,68,0.12955,69,0.18614
ENSG00000174243,DDX23,39,-0.4958,78,0.63137,45,-0.2484,78,0.62575,61,0.22510,37,-0.6039,52,-0.0551
ENSG00000172602,RND1,3,-3.2557,2,-3.7936,8,-2.0279,30,-0.1607,59,0.94997,39,0.29822,51,0.94322
ENSG00000134287,ARF3,106,-2.0050,180,-1.2121,386,-0.0318,276,-0.5617,420,0.10170,470,0.32596,544,0.72190
ENSG00000169884,WNT10B,0,-5.1888,8,-1.7358,45,0.97032,13,-0.9873,43,0.88854,27,0.12919,29,0.31349
ENSG00000181418,DDN,46,-2.3521,44,-2.4445,759,2.24477,194,-0.1959,183,-0.2921,259,0.30185,151,-0.7193
ENSG00000181929,PRKAG1,10,-1.5881,16,-0.8584,13,-1.2402,20,-0.5798,43,0.65143,31,0.14148,41,0.80255
ENSG00000167548,KMT2D,27,0.18802,24,0.02754,14,-0.7641,31,0.39602,28,0.27587,24,0.02175,22,-0.1692
ENSG00000123416,TUBA1B,554,-1.9121,759,-1.4439,1007,-1.0153,1085,-0.9025,1206,-0.7396,3446,1.14674,2612,0.66853
ENSG00000167552,TUBA1A,2083,1.34259,579,-0.7706,427,-1.2319,516,-0.9457,605,-0.7036,818,-0.2604,1208,0.53303
ENSG00000123352,SPATS2,18,-1.9205,32,-1.0564,61,-0.0886,83,0.42370,101,0.75468,62,-0.0492,73,0.29104
ENSG00000135519,KCNH3,19,-2.2667,21,-2.1229,169,1.12563,111,0.41388,183,1.26854,82,-0.0872,65,-0.5468
ENSG00000187778,MCRS1,76,1.07674,8,-2.3120,29,-0.5143,21,-1.0081,42,0.06443,57,0.67532,37,-0.1811
ENSG00000110844,PRPF40B,61,0.84656,32,-0.2056,27,-0.4466,30,-0.2906,63,0.90010,27,-0.5227,32,-0.2347
ENSG00000139644,TMBIM6,667,1.32613,295,-0.0578,333,0.13738,293,-0.0666,288,-0.0958,169,-1.0076,281,-0.1683
ENSG00000135472,FAIM2,248,-1.1849,199,-1.5171,281,-0.9963,470,-0.1984,755,0.57189,487,-0.1592,800,0.93477
ENSG00000110881,ASIC1,30,0.21265,19,-0.5286,31,0.26674,22,-0.2819,57,1.30751,26,-0.0094,17,-0.7947
ENSG00000066117,SMARCD1,11,-1.1356,17,-0.4377,18,-0.3489,30,0.44206,53,1.44273,16,-0.5614,22,-0.0846
ENSG00000178449,COX14,122,-0.2604,38,-2.0238,96,-0.6304,33,-2.2140,80,-0.9213,258,1.15194,186,0.55039
ENSG00000050405,LIMA1,75,1.85743,72,1.79714,27,0.07380,23,-0.1980,38,0.65377,5,-2.5607,4,-2.9681
ENSG00000161813,LARP4,34,0.59956,28,0.27741,20,-0.2772,2,-3.6329,38,0.78372,21,-0.2090,24,0.04075
ENSG00000066084,DIP2B,152,2.11598,77,0.82872,40,-0.2297,25,-0.9619,38,-0.2965,20,-1.4129,31,-0.7703
ENSG00000185432,METTL7A,120,1.08560,172,1.76780,228,2.35521,37,-0.8081,20,-1.7121,7,-3.3573,11,-2.8545
ENSG00000110911,SLC11A2,57,0.84610,30,-0.2209,19,-0.8915,23,-0.6244,55,0.78726,23,-0.6822,37,0.18132
ENSG00000050426,LETMD1,35,-0.4218,22,-1.1511,45,-0.0328,31,-0.6378,53,0.22916,55,0.32922,55,0.37287
ENSG00000110925,CSRNP2,14,-0.8343,8,-1.6794,13,-0.9730,11,-1.1304,47,1.09498,25,0.05129,33,0.68762
ENSG00000135457,TFCP2,34,0.34493,43,0.74032,25,-0.1156,34,0.38341,23,-0.2391,16,-0.9212,27,-0.0170
ENSG00000184271,POU6F1,9,-1.9136,7,-2.2944,42,0.39823,15,-1.2100,46,0.57079,53,0.95900,33,0.04738
ENSG00000183283,DAZAP2,256,1.16738,121,-0.0926,203,0.75866,74,-0.8474,119,-0.1158,106,-0.3335,98,-0.5130
ENSG00000139629,GALNT6,254,4.47555,63,0.96389,1,-4.7260,4,-3.2709,21,-0.8124,0,-9.1185,4,-3.5891
ENSG00000050438,SLC4A8,88,0.00240,63,-0.5237,48,-0.9177,129,0.63609,132,0.67860,77,-0.2136,87,-0.0209
ENSG00000196876,SCN8A,24,-2.8620,60,-1.5425,84,-1.0596,345,1.24035,220,0.46143,154,-0.1331,205,0.46286
ENSG00000135503,ACVR1B,20,-0.7909,4,-3.0534,27,-0.3510,33,-0.0712,34,-0.0199,38,0.21401,49,0.79879
ENSG00000161835,GRASP,0,-7.6971,9,-2.6955,48,-0.1713,30,-0.8995,94,0.91446,58,0.14379,80,0.91534
ENSG00000123395,ATG101,6,-2.6417,23,-0.6373,22,-0.6604,11,-1.7424,19,-0.9235,31,-0.1799,66,1.69930
ENSG00000063046,EIF4B,238,-0.0410,436,0.96718,233,-0.0765,290,0.27775,138,-0.8866,265,0.14736,192,-0.4683
ENSG00000167778,SPRYD3,78,-1.4870,71,-1.6164,227,0.17058,247,0.30769,218,0.10223,276,0.56079,217,0.12742
ENSG00000167779,IGFBP6,0,-6.0852,18,-1.4454,50,0.09174,8,-2.6503,30,-0.7262,85,1.13618,66,0.74688
ENSG00000139631,CSAD,57,1.10604,13,-1.2523,14,-1.1284,14,-1.1008,127,2.73828,7,-2.3443,19,-0.8496
ENSG00000123349,PFDN5,468,-0.0480,617,0.39993,702,0.61420,269,-0.9118,276,-0.8696,689,0.67543,372,-0.5101
ENSG00000139637,C12orf10,27,-1.4059,8,-3.1238,62,-0.1511,38,-0.8969,47,-0.5816,126,1.21989,83,0.40963
ENSG00000205352,PRR13,75,-0.4032,83,-0.2483,73,-0.4401,82,-0.2720,51,-0.9995,117,0.33780,125,0.54211
ENSG00000197111,PCBP2,191,-0.7122,215,-0.5282,334,0.16965,192,-0.7036,291,-0.0517,382,0.44319,341,0.26222
ENSG00000139625,MAP3K12,22,-0.7063,4,-3.2041,16,-1.1907,50,0.63073,68,1.16606,32,-0.1348,39,0.30446
ENSG00000135390,ATP5MC2,258,0.24770,183,-0.2977,328,0.64885,134,-0.7801,126,-0.8773,293,0.53002,198,-0.2188
ENSG00000012822,CALCOCO1,45,-0.1202,51,0.07851,54,0.15459,39,-0.3509,51,0.07284,39,-0.3966,57,0.31540
ENSG00000094916,CBX5,182,0.15706,210,0.38970,252,0.69610,201,0.31588,164,-0.0097,157,-0.0830,109,-0.7929
ENSG00000135486,HNRNPA1,336,0.09196,509,0.77890,384,0.30959,223,-0.5526,197,-0.7446,368,0.27147,263,-0.3738
ENSG00000111481,COPZ1,33,-0.8536,35,-0.7800,72,0.35449,41,-0.5273,51,-0.2032,66,0.25200,71,0.44161
ENSG00000161642,ZNF385A,27,-0.5930,32,-0.3227,130,2.16026,24,-0.7211,14,-1.5139,40,0.05894,27,-0.6825
ENSG00000123360,PDE1B,5,-3.2481,9,-2.5934,36,-0.5161,63,0.36831,86,0.88370,45,-0.2005,71,0.78049
ENSG00000135447,PPP1R1A,20,-2.1448,29,-1.5809,132,0.80204,55,-0.6033,159,1.12030,104,0.45574,70,-0.2914
ENSG00000135426,TESPA1,11,-4.5471,10,-4.7003,218,-0.1804,314,0.40988,382,0.73977,213,-0.2343,359,0.88217
ENSG00000135441,BLOC1S1,196,-0.0023,118,-0.8017,304,0.71760,101,-1.0276,95,-1.1330,266,0.56913,207,0.10349
ENSG00000135404,CD63,200,-0.5091,185,-0.6340,456,0.82708,99,-1.5774,316,0.21229,269,-0.0500,324,0.33981
ENSG00000135414,GDF11,67,0.62022,100,1.33443,68,0.66300,35,-0.3999,38,-0.2890,26,-0.9354,32,-0.6976
ENSG00000205323,SARNP,69,-0.2172,87,0.16191,61,-0.3957,57,-0.5192,56,-0.5437,89,0.22012,94,0.36729
ENSG00000170473,PYM1,13,-0.7513,7,-1.6329,9,-1.2004,25,0.29116,24,0.23673,26,0.40986,26,0.47060
ENSG00000111540,RAB5B,179,0.41077,92,-0.6503,124,-0.1793,110,-0.3728,144,0.05483,157,0.21359,143,0.05855
ENSG00000197728,RPS26,888,0.30531,1137,0.71873,1041,0.56959,468,-0.7083,411,-0.9092,981,0.54102,483,-0.8060
ENSG00000065361,ERBB3,442,4.52887,69,0.19848,20,-1.6580,20,-1.6701,22,-1.5199,11,-2.6317,4,-4.1479
ENSG00000170515,PA2G4,185,0.06281,154,-0.2269,162,-0.1438,296,0.84306,180,0.02430,111,-0.8044,193,0.16790
ENSG00000229117,RPL41,1583,-0.3181,2123,0.14972,3938,1.20155,956,-1.0952,917,-1.1579,3094,0.91111,1214,-0.8860
ENSG00000139641,ESYT1,6,-1.6585,18,-0.1007,11,-0.8088,1,-4.1982,1,-3.8472,26,0.61790,33,1.34663
ENSG00000196465,MYL6B,69,-1.4627,84,-1.1634,269,0.68401,95,-0.9798,94,-0.9825,277,0.85410,204,0.29556
ENSG00000092841,MYL6,363,-0.2299,404,-0.0570,554,0.45442,113,-1.9955,275,-0.6624,541,0.47553,467,0.22790
ENSG00000139613,SMARCC2,255,-0.1774,331,0.24407,448,0.74703,471,0.83160,191,-0.6247,290,0.02982,191,-0.7646
ENSG00000181852,RNF41,30,-1.2798,31,-1.2490,52,-0.4524,58,-0.2774,49,-0.5297,92,0.52290,96,0.73754
ENSG00000139579,NABP2,51,-0.7354,31,-1.4715,90,0.16839,68,-0.2856,74,-0.1526,118,0.70368,88,0.16231
ENSG00000062485,CS,18,-2.3062,40,-1.1582,77,-0.1614,56,-0.6701,103,0.30385,93,0.15003,125,0.85801
ENSG00000257727,CNPY2,127,0.34350,68,-0.6500,83,-0.3259,54,-0.9806,118,0.22181,69,-0.6938,146,0.79813
ENSG00000170581,STAT2,87,1.22396,37,-0.2166,36,-0.2420,24,-0.8500,77,0.99858,29,-0.6184,34,-0.4325
ENSG00000135423,GLS2,2,-4.0601,2,-4.0203,5,-2.8325,21,-0.8463,63,0.91548,59,0.91709,51,0.75121
ENSG00000076108,BAZ2A,84,0.30597,173,1.56394,66,-0.0980,117,0.84851,98,0.55130,27,-1.5291,35,-1.2637
ENSG00000110955,ATP5F1B,166,-2.0490,130,-2.4059,353,-0.9176,239,-1.5066,593,-0.1107,904,0.66638,1024,1.12293
ENSG00000110958,PTGES3,223,-0.1995,169,-0.6385,199,-0.3852,223,-0.2038,218,-0.2412,273,0.13365,319,0.50149
ENSG00000196531,NACA,475,-0.3716,634,0.08691,852,0.57232,372,-0.7506,378,-0.7254,867,0.69755,521,-0.2852
ENSG00000166886,NAB2,0,-5.1405,4,-2.5911,24,-0.0302,31,0.33224,20,-0.3465,29,0.25478,37,0.91997
ENSG00000123384,LRP1,50,-1.6247,117,-0.3467,205,0.56669,108,-0.4692,248,0.88457,124,-0.2743,159,0.18594
ENSG00000179912,R3HDM2,122,-0.3502,175,0.22425,147,-0.0573,192,0.37648,181,0.28086,161,0.10294,128,-0.3486
ENSG00000166986,MARS,29,-1.2929,19,-1.9154,36,-0.9893,52,-0.4483,112,0.81320,78,0.23844,94,0.68898
ENSG00000175197,DDIT3,65,0.95016,20,-0.9125,40,0.14635,20,-0.9179,20,-0.9476,41,0.22029,39,0.15116
