Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to11,Feature log2 fold change topic 7to11
ENSG00000130717,UCK1,26,0.00911,39,0.66717,33,0.43556,51,1.13202,5,-2.4338,18,-0.5195,22,-0.3868
ENSG00000107263,RAPGEF1,18,-1.3716,73,0.81951,56,0.36755,53,0.29072,20,-1.2284,57,0.41530,42,-0.1381
ENSG00000160563,MED27,15,-0.5985,9,-1.3715,19,-0.2834,12,-0.9783,37,0.77593,33,0.61131,25,0.25088
ENSG00000196358,NTNG2,20,-0.3151,24,-0.0295,26,0.09500,13,-0.9633,119,2.93030,42,0.84391,5,-2.8077
ENSG00000107290,SETX,145,0.85246,45,-0.9867,75,-0.2081,48,-0.8954,83,-0.0623,124,0.58951,85,-0.0256
ENSG00000125482,TTF1,43,-0.1112,45,-0.0226,60,0.43172,32,-0.5463,35,-0.4142,37,-0.3215,50,0.25618
ENSG00000125484,GTF3C4,26,-0.1925,22,-0.4393,26,-0.1537,18,-0.7709,10,-1.6155,54,0.99223,33,0.35246
ENSG00000165698,SPACA9,14,-0.2668,17,-0.0038,28,0.77622,13,-0.4394,31,0.96953,10,-0.8005,15,-0.3241
ENSG00000165699,TSC1,59,-0.2053,44,-0.6473,65,-0.0456,70,0.05492,43,-0.6798,149,1.31937,62,-0.2069
ENSG00000148308,GTF3C5,32,0.62563,16,-0.4644,18,-0.2935,13,-0.8403,16,-0.4920,29,0.46371,23,0.16401
ENSG00000160271,RALGDS,92,1.48378,23,-0.7888,38,-0.0259,18,-1.1227,37,-0.0504,55,0.58271,31,-0.4734
ENSG00000148296,SURF6,65,0.05402,56,-0.1687,67,0.11772,51,-0.3199,54,-0.2394,71,0.20427,65,0.09436
ENSG00000148303,RPL7A,511,-0.1072,794,0.60289,711,0.42232,848,0.71243,548,0.00174,248,-1.2196,472,-0.3698
ENSG00000148290,SURF1,48,-0.3703,105,0.90146,67,0.16378,60,-0.0054,59,-0.0462,40,-0.6196,57,-0.1432
ENSG00000148291,SURF2,17,-0.8128,33,0.18268,43,0.59686,30,-0.0023,39,0.44856,24,-0.3436,28,-0.1498
ENSG00000148248,SURF4,56,0.10032,34,-0.6474,44,-0.2579,23,-1.2416,62,0.26040,75,0.57632,56,0.19778
ENSG00000148300,REXO4,54,1.04912,24,-0.2426,45,0.71994,20,-0.5375,14,-1.0596,27,-0.0792,26,-0.2471
ENSG00000160326,SLC2A6,12,-1.4959,18,-0.8959,16,-1.1065,20,-0.7506,19,-0.8544,42,0.40751,47,1.12303
ENSG00000235106,BRD3OS,14,-1.5214,74,1.07173,26,-0.5765,53,0.52682,14,-1.4700,26,-0.6115,43,0.30694
ENSG00000169925,BRD3,112,1.20739,67,0.35568,73,0.48705,41,-0.4061,29,-0.9572,57,0.08456,43,-0.5607
ENSG00000186350,RXRA,19,-0.8740,57,0.82963,44,0.41374,28,-0.3125,40,0.26977,41,0.31033,29,-0.3982
ENSG00000130558,OLFM1,220,-2.7127,1115,-0.2803,1733,0.42247,1880,0.55707,820,-0.7540,1005,-0.4423,1577,0.48234
ENSG00000196422,PPP1R26,11,-0.9666,46,1.32249,24,0.23453,8,-1.3213,22,0.10383,10,-1.0920,21,0.06461
ENSG00000122140,MRPS2,19,-0.6980,21,-0.5128,26,-0.2192,22,-0.4175,10,-1.6175,39,0.46512,37,0.69809
ENSG00000107147,KCNT1,3,-4.4469,23,-1.4539,73,0.29505,43,-0.5260,48,-0.3483,122,1.16287,71,0.43771
ENSG00000130559,CAMSAP1,25,-1.3366,45,-0.4515,71,0.27116,58,-0.0496,51,-0.2603,58,-0.0639,71,0.45731
ENSG00000130560,UBAC1,68,-0.1652,88,0.23915,95,0.37264,75,-0.0104,27,-1.5533,29,-1.4597,90,0.49194
ENSG00000148411,NACC2,152,1.35578,156,1.39473,73,0.11438,64,-0.0774,56,-0.2979,38,-0.8739,41,-1.1224
ENSG00000238227,TMEM250,12,-1.8541,31,-0.4778,41,-0.0131,62,0.64828,34,-0.3156,43,0.03925,47,0.33741
ENSG00000160360,GPSM1,28,-0.0889,38,0.39567,23,-0.4130,20,-0.6325,39,0.43074,35,0.27405,29,-0.0808
ENSG00000165688,PMPCA,18,-1.3746,34,-0.4185,36,-0.3543,36,-0.3310,30,-0.6441,50,0.17483,58,0.76132
ENSG00000148396,SEC16A,20,-0.9813,38,-0.0112,71,1.00946,16,-1.3410,26,-0.5819,46,0.27669,41,0.17815
ENSG00000172889,EGFL7,31,-1.7663,94,-0.0614,101,0.04033,87,-0.1897,52,-0.9850,144,0.61964,114,0.42978
ENSG00000165716,DIPK1B,11,-2.3492,51,-0.1072,37,-0.6000,58,0.09345,55,0.02407,63,0.24968,64,0.48823
ENSG00000233016,SNHG7,22,-0.2476,43,0.82498,49,1.05975,27,0.10025,8,-1.6376,14,-0.8787,24,-0.2038
ENSG00000244187,TMEM141,32,-1.0181,69,0.15052,55,-0.2071,102,0.79388,40,-0.6778,32,-1.0333,72,0.37938
ENSG00000196642,RABL6,133,-0.2955,282,0.91846,201,0.35082,177,0.14976,107,-0.6302,203,0.37203,134,-0.4588
ENSG00000232434,AJM1,16,-0.8002,54,1.06367,50,0.95848,38,0.50851,20,-0.4976,23,-0.3172,21,-0.6611
ENSG00000054148,PHPT1,166,0.01670,246,0.65708,277,0.85524,213,0.41910,122,-0.4689,76,-1.1885,141,-0.3739
ENSG00000107223,EDF1,210,-0.6588,315,-0.0255,433,0.48629,311,-0.0470,296,-0.1223,226,-0.5449,346,0.21443
ENSG00000159069,FBXW5,56,-0.8669,140,0.57745,127,0.41494,111,0.20276,91,-0.1162,59,-0.7929,99,0.02174
ENSG00000107317,PTGDS,2861,2.50227,1726,1.48080,653,-0.1525,150,-2.3645,1490,1.21508,233,-1.7199,159,-2.8962
ENSG00000148362,PAXX,37,-0.2079,72,0.86688,71,0.83261,39,-0.1338,52,0.31677,43,0.02045,30,-0.7682
ENSG00000107331,ABCA2,379,2.58536,53,-0.8310,60,-0.6641,67,-0.4966,53,-0.8284,42,-1.1994,71,-0.6228
ENSG00000107281,NPDC1,59,-1.4795,129,-0.2968,197,0.38209,128,-0.3082,97,-0.7280,165,0.09351,187,0.53349
ENSG00000177239,MAN1B1,19,-1.2963,29,-0.6657,17,-1.4564,14,-1.7238,26,-0.8138,84,1.03184,61,0.92937
ENSG00000176978,DPP7,64,-0.3230,82,0.05092,105,0.44954,61,-0.4174,71,-0.1609,88,0.16112,80,0.02952
ENSG00000176884,GRIN1,62,-2.1582,124,-1.1207,291,0.19826,233,-0.1588,167,-0.6750,421,0.80320,306,0.50294
ENSG00000176101,SSNA1,74,0.50893,51,-0.0716,52,-0.0468,67,0.35727,33,-0.7587,42,-0.3795,54,0.02903
ENSG00000176058,TPRN,120,2.26263,14,-1.3467,19,-0.8739,11,-1.6079,44,0.44338,16,-1.1045,28,-0.3807
ENSG00000187713,TMEM203,27,-0.7840,32,-0.5174,34,-0.4122,29,-0.6430,32,-0.5016,36,-0.3575,60,0.91670
ENSG00000212864,RNF208,20,-2.0650,105,0.46846,123,0.73350,94,0.29531,55,-0.5440,80,0.04539,77,-0.0526
ENSG00000188229,TUBB4B,58,-2.2401,118,-1.1956,123,-1.1317,172,-0.6318,344,0.46454,273,0.08985,349,0.94319
ENSG00000188986,NELFB,51,-0.1809,78,0.50342,85,0.65459,52,-0.1374,27,-1.1111,49,-0.2391,57,-0.0084
ENSG00000165802,NSMF,89,-1.0739,459,1.59265,467,1.62646,218,0.31071,111,-0.7478,138,-0.4085,99,-1.3187
ENSG00000182154,MRPL41,61,-1.3041,258,0.95291,175,0.30779,172,0.28322,102,-0.5374,75,-1.0036,149,0.07983
ENSG00000165724,ZMYND19,12,-0.4603,22,0.41477,20,0.24022,7,-1.2576,12,-0.5717,25,0.59583,18,0.11576
ENSG00000181090,EHMT1,29,0.34523,27,0.28066,29,0.36051,8,-1.5121,41,0.92501,51,1.33367,13,-1.1687
ENSG00000148408,CACNA1B,16,-1.7085,35,-0.5768,29,-0.8517,42,-0.2644,24,-1.1453,128,1.58419,56,0.28725
ENSG00000015171,ZMYND11,270,0.99400,166,0.18825,157,0.09900,157,0.09858,82,-0.9119,186,0.36839,121,-0.4839
ENSG00000151240,DIP2C,87,0.63900,29,-1.0447,41,-0.5306,29,-1.0698,58,-0.0039,81,0.52042,63,0.22078
ENSG00000107929,LARP4B,37,-0.4818,45,-0.1638,36,-0.5215,31,-0.7156,71,0.55071,95,1.04374,47,-0.1434
ENSG00000107937,GTPBP4,89,0.54405,47,-0.4597,33,-0.9800,39,-0.7374,70,0.16272,111,0.92021,61,-0.0829
ENSG00000067064,IDI1,159,-0.0254,238,0.62354,72,-1.2472,51,-1.7515,236,0.61216,125,-0.4002,180,0.29047
ENSG00000047056,WDR37,2,-3.8846,23,-0.2900,19,-0.5868,27,-0.0298,10,-1.5408,21,-0.4370,41,1.24591
ENSG00000185736,ADARB2,89,2.48818,45,1.16760,24,0.12328,4,-2.5684,8,-1.4223,11,-1.0366,12,-1.2467
ENSG00000067057,PFKP,66,-1.6029,110,-0.8468,74,-1.4339,157,-0.2944,230,0.30920,191,0.01000,252,0.86392
ENSG00000107959,PITRM1,29,-1.1357,57,-0.0984,47,-0.4025,54,-0.1878,65,0.10793,38,-0.7049,75,0.63981
ENSG00000067082,KLF6,74,0.29916,51,-0.2940,71,0.21790,43,-0.5493,27,-1.2765,69,0.17149,69,0.29773
ENSG00000173848,NET1,82,0.99796,54,0.29348,62,0.51551,31,-0.5441,63,0.54687,66,0.63296,27,-1.1473
ENSG00000196372,ASB13,27,-0.1834,30,0.00798,22,-0.4905,24,-0.3207,38,0.37942,12,-1.3182,35,0.45641
ENSG00000108021,TASOR2,62,0.47223,50,0.10845,41,-0.1786,64,0.52546,10,-2.2927,78,0.84327,41,-0.3115
ENSG00000057608,GDI2,160,0.05820,98,-0.7030,94,-0.7604,66,-1.2888,198,0.40058,133,-0.2371,189,0.59900
ENSG00000134452,FBH1,22,-0.2972,15,-0.8762,20,-0.4718,12,-1.2247,38,0.55498,31,0.24517,31,0.44061
ENSG00000134453,RBM17,187,1.07323,102,0.06356,91,-0.1189,61,-0.7385,78,-0.3468,114,0.24371,89,-0.2506
ENSG00000170525,PFKFB3,43,0.55155,29,-0.0952,14,-1.1442,26,-0.2328,34,0.16722,25,-0.2964,33,0.19731
ENSG00000123243,ITIH5,33,0.79253,81,2.47041,56,1.72389,2,-3.0234,1,-4.2069,15,-0.4324,7,-2.1191
ENSG00000151657,KIN,50,1.31795,10,-1.2814,34,0.63658,8,-1.6005,16,-0.4944,43,1.03844,18,-0.5809
ENSG00000165629,ATP5F1C,68,-1.2876,113,-0.5180,115,-0.4825,82,-1.0007,132,-0.2725,110,-0.5587,222,1.09911
ENSG00000165632,TAF3,117,1.47559,47,-0.0439,27,-0.8725,55,0.18991,55,0.20843,59,0.30514,35,-0.7830
ENSG00000048740,CELF2,105,-1.3113,130,-0.9950,166,-0.6227,227,-0.1385,343,0.52565,509,1.19859,249,0.01261
ENSG00000151461,UPF2,166,0.38519,96,-0.4875,60,-1.2024,147,0.18170,91,-0.5689,160,0.31654,144,0.26592
ENSG00000181192,DHTKD1,59,1.71524,35,0.79267,21,-0.0094,8,-1.3714,27,0.34560,26,0.32532,12,-1.2951
ENSG00000065665,SEC61A2,21,-1.0627,25,-0.7646,21,-1.0320,32,-0.4030,16,-1.4664,34,-0.3415,62,1.30911
ENSG00000151465,CDC123,26,-0.5893,33,-0.1975,33,-0.1930,29,-0.3893,21,-0.8639,24,-0.6671,50,0.81660
ENSG00000183049,CAMK1D,78,-1.8155,260,0.01105,449,0.90717,358,0.52501,247,-0.0719,347,0.47255,221,-0.3920
ENSG00000151468,CCDC3,12,-2.2326,39,-0.5373,38,-0.6093,64,0.21291,89,0.76343,81,0.61144,58,0.09939
ENSG00000123240,OPTN,406,-0.2864,212,-1.2811,274,-0.8914,606,0.34922,484,-0.0100,652,0.46894,545,0.31289
ENSG00000107537,PHYH,13,-1.6685,41,0.09000,51,0.44542,49,0.39039,50,0.41128,17,-1.2475,41,0.14625
ENSG00000086475,SEPHS1,32,0.14910,34,0.25289,31,0.10633,23,-0.3934,29,-0.0308,18,-0.7613,31,0.15279
ENSG00000165630,PRPF18,42,0.66449,20,-0.5194,34,0.33807,34,0.32696,19,-0.5547,9,-1.7088,29,0.15259
ENSG00000151474,FRMD4A,43,-0.0493,53,0.28928,74,0.83577,32,-0.4755,22,-1.0316,68,0.70152,38,-0.3343
ENSG00000065809,FAM107B,601,5.10313,25,-1.5391,9,-3.0542,18,-2.0511,58,-0.2874,17,-2.1216,9,-3.7465
ENSG00000176244,ACBD7,39,-0.5999,203,2.21447,116,1.13822,66,0.19584,40,-0.5592,23,-1.3934,30,-1.4180
ENSG00000152465,NMT2,75,-0.0829,59,-0.4477,63,-0.3494,79,-0.0112,91,0.22273,127,0.77068,75,-0.1310
ENSG00000148468,FAM171A1,156,0.36201,94,-0.4391,76,-0.7597,83,-0.6236,169,0.49699,185,0.63891,121,-0.0714
ENSG00000148481,MINDY3,30,-0.3349,23,-0.7369,21,-0.8772,27,-0.4568,8,-2.3109,33,-0.1557,53,1.14519
ENSG00000165985,C1QL3,10,-2.0518,9,-2.2476,28,-0.5349,44,0.16948,40,0.02007,100,1.55931,41,0.09246
ENSG00000148484,RSU1,23,0.17801,48,1.37318,13,-0.7113,9,-1.1829,19,-0.1184,20,-0.0403,19,-0.2032
ENSG00000026025,VIM,242,1.25969,644,3.39227,131,0.22531,7,-4.0126,96,-0.2610,32,-1.8970,20,-3.2482
ENSG00000136738,STAM,59,0.36972,23,-1.0532,24,-1.0337,45,-0.0592,34,-0.5174,48,0.05224,56,0.53048
ENSG00000165995,CACNB2,7,-3.4879,47,-0.6560,130,0.94986,68,-0.0968,39,-0.9710,77,0.09210,86,0.48984
ENSG00000165997,ARL5B,22,0.09759,17,-0.2688,8,-1.3958,13,-0.7130,16,-0.3903,20,-0.0260,26,0.68309
ENSG00000120594,PLXDC2,77,1.79843,20,-0.4481,18,-0.6246,10,-1.4773,92,2.14107,34,0.39589,9,-2.1760
ENSG00000078114,NEBL,87,-0.6672,251,1.02808,113,-0.2662,146,0.12810,68,-1.0530,140,0.06352,135,0.00551
ENSG00000078403,MLLT10,49,0.86829,25,-0.1987,27,-0.1046,17,-0.8237,10,-1.6113,78,1.67941,22,-0.6134
ENSG00000136770,DNAJC1,68,1.21693,47,0.59710,15,-1.1696,28,-0.2580,38,0.22982,42,0.38808,24,-0.6965
ENSG00000148444,COMMD3,43,0.64338,15,-0.9739,38,0.43686,24,-0.3107,7,-2.1125,22,-0.4085,34,0.43614
ENSG00000168283,BMI1,93,0.77111,34,-0.8253,57,-0.0279,52,-0.1490,55,-0.0895,52,-0.1642,59,0.03704
ENSG00000150867,PIP4K2A,693,3.30118,41,-1.7182,60,-1.1427,72,-0.8789,166,0.44060,52,-1.3538,62,-1.5457
ENSG00000148450,MSRB2,81,0.04179,131,0.83295,105,0.46202,98,0.36261,96,0.33017,54,-0.5766,60,-0.6557
ENSG00000165312,OTUD1,18,-0.0515,11,-0.7733,23,0.39749,20,0.14635,20,0.17571,20,0.18452,17,-0.1015
ENSG00000120549,KIAA1217,16,-1.0423,11,-1.6326,46,0.56287,24,-0.4622,56,0.87558,98,1.88093,21,-0.9465
ENSG00000107863,ARHGAP21,846,1.80140,185,-0.7338,302,0.02382,269,-0.1596,343,0.22701,323,0.13026,201,-0.9120
ENSG00000151025,GPR158,16,-3.1007,48,-1.4929,37,-1.8847,111,-0.2267,207,0.78240,171,0.46062,164,0.73670
ENSG00000136750,GAD2,13,-3.0198,183,1.01768,27,-1.9533,53,-0.9444,19,-2.4935,97,-0.0231,139,1.07957
ENSG00000136754,ABI1,53,-0.4873,71,-0.0261,129,0.94824,51,-0.5573,43,-0.7856,67,-0.1172,76,0.14397
ENSG00000107890,ANKRD26,231,0.49088,92,-0.9563,129,-0.4342,156,-0.1410,118,-0.5687,325,1.06780,165,-0.0892
ENSG00000136758,YME1L1,84,-0.1994,67,-0.5402,71,-0.4460,87,-0.1408,69,-0.4915,125,0.43730,108,0.36894
ENSG00000107897,ACBD5,126,1.05649,63,-0.0719,49,-0.4616,65,-0.0250,84,0.38240,78,0.24972,53,-0.5533
ENSG00000099246,RAB18,83,-0.4194,73,-0.6099,79,-0.4867,92,-0.2481,132,0.31492,153,0.55463,116,0.18205
ENSG00000150054,MPP7,0,-8.1094,10,-1.0273,32,0.81270,23,0.26827,1,-3.5463,14,-0.4772,26,0.97216
ENSG00000254635,WAC-AS1,102,-0.2430,107,-0.1553,84,-0.5413,116,-0.0391,122,0.04477,111,-0.1100,133,0.31153
ENSG00000095787,WAC,187,-0.1566,181,-0.2111,234,0.19652,263,0.38449,219,0.08877,227,0.14636,193,-0.1783
ENSG00000165757,JCAD,9,-2.1482,30,-0.4124,42,0.09839,38,-0.0847,20,-1.0037,66,0.82336,46,0.42088
ENSG00000107951,MTPAP,29,0.29215,25,0.05262,14,-0.8244,38,0.69193,21,-0.2345,24,-0.0137,23,-0.1086
ENSG00000148516,ZEB1,179,0.21636,230,0.61908,172,0.14915,159,0.02287,115,-0.4770,151,-0.0594,143,-0.2255
ENSG00000165322,ARHGAP12,24,-0.5364,50,0.59509,23,-0.6240,19,-0.9152,30,-0.2239,51,0.65428,36,0.13675
ENSG00000170759,KIF5B,1345,2.06538,394,-0.0791,314,-0.4352,454,0.14681,683,0.81689,318,-0.4123,210,-1.4780
ENSG00000120616,EPC1,78,1.19113,40,0.11207,28,-0.4563,16,-1.2488,21,-0.8712,59,0.71707,34,-0.2307
ENSG00000216937,CCDC7,210,1.27916,144,0.63318,87,-0.1714,192,1.12182,62,-0.6987,77,-0.3791,60,-1.0944
ENSG00000150093,ITGB1,226,2.64849,79,0.65476,73,0.52756,15,-1.8543,49,-0.1304,39,-0.4659,20,-1.9792
ENSG00000108094,CUL2,31,-0.9645,13,-2.1842,21,-1.5073,58,0.00944,37,-0.6761,63,0.13507,82,1.13363
ENSG00000095794,CREM,21,-1.0290,34,-0.2888,86,1.23654,41,0.00427,47,0.23171,52,0.40818,33,-0.4829
ENSG00000108100,CCNY,87,-0.3487,109,0.00671,146,0.47741,144,0.45391,102,-0.0944,90,-0.2870,103,-0.1328
ENSG00000198105,ZNF248,21,-0.6691,8,-2.0733,19,-0.8341,30,-0.0993,6,-2.4751,48,0.64533,45,1.00747
ENSG00000175395,ZNF25,33,-1.5270,48,-0.9487,55,-0.7610,115,0.40128,51,-0.8567,107,0.27719,116,0.75487
ENSG00000189180,ZNF33A,102,0.47372,58,-0.4208,71,-0.1156,63,-0.2958,57,-0.4562,79,0.05369,82,0.18665
ENSG00000075407,ZNF37A,114,1.19361,56,0.01847,29,-0.9655,42,-0.4327,51,-0.1134,107,1.08181,42,-0.6626
ENSG00000185904,LINC00839,2,-2.9729,6,-1.5581,24,0.53055,26,0.62356,9,-0.9518,21,0.26864,21,0.48386
ENSG00000196693,ZNF33B,10,-1.1247,13,-0.6851,27,0.39861,27,0.38991,19,-0.1304,36,0.90259,19,-0.1785
ENSG00000165733,BMS1,69,-0.0799,47,-0.6699,42,-0.8396,93,0.40515,34,-1.1419,82,0.20085,86,0.48353
ENSG00000169826,CSGALNACT2,31,0.73503,27,0.50741,20,0.00922,35,0.94328,17,-0.2321,31,0.73730,11,-1.2550
ENSG00000198915,RASGEF1A,5,-2.8188,33,-0.1582,60,0.76944,47,0.37856,48,0.42373,46,0.33755,34,-0.2463
ENSG00000169813,HNRNPF,83,1.74405,37,0.35013,28,-0.1183,12,-1.3484,24,-0.3558,44,0.61302,20,-0.8997
ENSG00000169740,ZNF32,40,-0.4142,40,-0.4196,64,0.31511,70,0.47045,47,-0.1449,42,-0.3503,54,0.10487
ENSG00000107551,RASSF4,57,0.78931,69,1.12237,13,-1.5189,11,-1.7695,44,0.38642,37,0.09088,30,-0.3231
ENSG00000165512,ZNF22,47,1.46756,21,0.09901,22,0.18187,20,0.03804,24,0.32246,14,-0.5456,13,-0.8486
ENSG00000172661,WASHC2C,39,0.68326,16,-0.6491,15,-0.7504,20,-0.3343,15,-0.7683,53,1.21600,24,-0.1545
ENSG00000265354,TIMM23,22,-1.2968,14,-1.8986,23,-1.2185,37,-0.5034,41,-0.3193,37,-0.4758,77,1.39317
ENSG00000266412,NCOA4,118,0.33209,81,-0.2634,54,-0.8669,68,-0.5184,130,0.49438,75,-0.3838,105,0.25949
ENSG00000170324,FRMPD2,2,-4.8005,26,-1.1026,17,-1.7436,50,-0.0849,1,-5.4627,15,-1.8861,95,2.33788
ENSG00000107643,MAPK8,17,-1.6547,33,-0.6862,38,-0.4879,44,-0.2480,79,0.67454,66,0.37025,59,0.34604
ENSG00000225830,ERCC6,33,0.44368,24,-0.0495,9,-1.5317,10,-1.3456,13,-1.0270,61,1.49211,25,8.62630
ENSG00000197444,OGDHL,13,-2.4643,55,-0.3894,57,-0.3289,77,0.14248,106,0.65827,43,-0.7715,85,0.53207
ENSG00000227345,PARG,52,-0.0672,54,-0.0165,38,-0.5493,87,0.76678,30,-0.8944,74,0.49220,52,-0.0897
ENSG00000099290,WASHC2A,41,0.08527,32,-0.3081,21,-0.9148,24,-0.7263,12,-1.7190,65,0.83861,47,0.49902
ENSG00000198964,SGMS1,56,1.15943,32,0.23523,18,-0.6239,26,-0.0893,20,-0.4846,54,1.10641,19,-0.8152
ENSG00000177613,CSTF2T,52,0.92849,16,-0.8944,10,-1.5991,26,-0.2071,31,0.08722,27,-0.1108,32,0.24338
ENSG00000122873,CISD1,66,-1.7947,119,-0.9155,139,-0.6773,183,-0.2549,185,-0.2356,202,-0.0976,294,0.97982
ENSG00000072401,UBE2D1,8,-1.8873,17,-0.8430,12,-1.2938,21,-0.4792,30,0.04935,23,-0.3527,42,1.14571
ENSG00000108064,TFAM,55,0.42337,31,-0.4614,25,-0.8261,23,-0.9581,53,0.34664,66,0.72307,43,0.01544
ENSG00000237949,LINC00844,561,3.83676,69,-0.3509,14,-2.7330,7,-3.7522,234,1.70434,19,-2.2955,9,-3.9523
ENSG00000165443,PHYHIPL,164,-0.1204,134,-0.4345,167,-0.0946,77,-1.2719,224,0.37579,216,0.31252,194,0.24079
ENSG00000148541,FAM13C,193,2.21484,15,-1.9242,29,-0.9706,36,-0.6337,62,0.19752,44,-0.3614,45,-0.4857
ENSG00000108091,CCDC6,31,-1.6530,58,-0.7067,95,0.05813,102,0.17351,108,0.26255,116,0.38490,99,0.22377
ENSG00000151150,ANK3,952,1.03498,190,-1.5095,388,-0.4241,656,0.40794,629,0.33969,549,0.12088,447,-0.3273
ENSG00000150347,ARID5B,129,1.02559,52,-0.4451,42,-0.7662,42,-0.7810,67,-0.0495,53,-0.4074,75,0.22658
ENSG00000138311,ZNF365,81,-0.6617,42,-1.6348,161,0.41378,148,0.27093,94,-0.4437,83,-0.6256,152,0.58036
ENSG00000181915,ADO,66,0.28584,33,-0.7912,38,-0.5938,46,-0.2661,77,0.52795,36,-0.6509,62,0.33176
ENSG00000148572,NRBF2,29,-0.4389,15,-1.4328,18,-1.1258,45,0.24537,34,-0.2143,50,0.39048,47,0.55572
ENSG00000171988,JMJD1C,297,0.93487,103,-0.7532,87,-1.0109,162,-0.0621,130,-0.3983,380,1.36563,138,-0.4837
ENSG00000165476,REEP3,196,3.64426,9,-1.8784,17,-0.9683,10,-1.7189,65,1.18904,20,-0.7208,6,-2.9569
ENSG00000183230,CTNNA3,171,4.16385,8,-1.5938,5,-2.1814,5,-2.2457,43,0.95551,11,-1.1401,4,-3.3003
ENSG00000198739,LRRTM3,11,-2.1645,16,-1.6337,42,-0.1615,36,-0.4170,13,-1.9068,83,0.94725,63,0.89376
ENSG00000108176,DNAJC12,38,-0.4251,33,-0.6280,43,-0.2295,33,-0.6334,8,-2.6361,53,0.11713,67,0.95147
ENSG00000096717,SIRT1,39,1.16307,19,-0.0331,30,0.71774,10,-0.9139,9,-1.1678,31,0.77416,14,-0.6445
ENSG00000148634,HERC4,26,-0.2032,22,-0.4487,27,-0.1173,12,-1.3628,42,0.58164,48,0.79120,29,-0.0131
ENSG00000096746,HNRNPH3,122,0.48937,100,0.16295,113,0.36657,71,-0.3639,71,-0.3576,85,-0.0934,85,-0.1328
ENSG00000204130,RUFY2,202,0.96181,69,-0.7563,85,-0.4340,92,-0.3180,69,-0.7506,161,0.57296,112,-0.0129
ENSG00000122912,SLC25A16,10,-1.3420,22,-0.2784,18,-0.5551,27,0.04554,15,-0.8418,37,0.59358,31,0.52140
ENSG00000060339,CCAR1,292,1.05825,111,-0.5069,97,-0.7140,126,-0.3147,199,0.41434,216,0.54410,130,-0.4116
ENSG00000165730,STOX1,15,-0.5118,55,1.54770,24,0.12865,26,0.28489,46,1.21953,8,-1.5554,13,-1.1045
ENSG00000107625,DDX50,53,0.04127,37,-0.5139,45,-0.2161,32,-0.7277,61,0.26125,64,0.31774,56,0.18911
ENSG00000165732,DDX21,171,0.78941,72,-0.5952,102,-0.0541,68,-0.6897,80,-0.4229,131,0.35164,107,0.04184
ENSG00000198954,KIF1BP,48,-0.4916,35,-0.9731,39,-0.8127,65,-0.0083,49,-0.4572,80,0.31865,81,0.62302
ENSG00000122958,VPS26A,84,0.14163,65,-0.2639,63,-0.3147,95,0.33116,83,0.11971,85,0.16292,74,-0.0912
ENSG00000156502,SUPV3L1,26,-0.1177,13,-1.1084,17,-0.7443,25,-0.1780,9,-1.6236,37,0.43920,36,0.74602
ENSG00000156515,HK1,39,-2.5468,121,-0.8582,129,-0.7575,203,-0.0633,229,0.13082,257,0.31729,268,0.71818
ENSG00000171224,FAM241B,4,-3.0518,11,-1.7050,36,0.08542,41,0.32098,10,-1.8297,28,-0.2917,48,1.14646
ENSG00000079332,SAR1A,107,0.04034,67,-0.6967,71,-0.6011,63,-0.7835,128,0.32673,135,0.41157,116,0.28065
ENSG00000180817,PPA1,183,-0.2394,130,-0.7701,227,0.09673,157,-0.4838,187,-0.2124,210,-0.0276,251,0.46185
ENSG00000172731,LRRC20,9,-1.9827,48,0.57728,40,0.27885,34,0.02114,43,0.38811,19,-0.8283,35,0.12518
ENSG00000148730,EIF4EBP2,35,-0.6967,111,1.13567,112,1.16096,61,0.13819,69,0.34225,40,-0.4941,37,-0.9520
ENSG00000166228,PCBD1,28,-0.3346,60,0.88452,64,1.01568,25,-0.4942,42,0.28928,19,-0.8947,29,-0.4660
ENSG00000107731,UNC5B,78,2.71113,21,0.27817,13,-0.4959,2,-2.7442,20,0.19697,21,0.27523,8,-1.6973
ENSG00000197746,PSAP,863,-0.0793,928,0.03673,674,-0.4643,490,-0.9535,930,0.03871,1020,0.18720,1015,0.31180
ENSG00000107742,SPOCK2,75,-1.3894,219,0.25319,82,-1.2625,131,-0.5580,179,-0.0664,237,0.38275,227,0.55609
ENSG00000166295,ANAPC16,70,-0.0302,97,0.50390,123,0.89533,60,-0.2763,80,0.18136,81,0.21391,54,-0.6444
ENSG00000168209,DDIT4,38,1.22992,31,0.86611,27,0.68352,5,-1.7236,38,1.23340,16,-0.1357,8,-1.6114
ENSG00000148719,DNAJB12,37,0.44311,25,-0.1795,14,-1.0035,14,-0.9791,19,-0.5473,33,0.26810,33,0.44718
ENSG00000107745,MICU1,61,-0.6588,59,-0.7042,77,-0.2880,48,-1.0284,31,-1.6811,129,0.52662,124,0.87219
ENSG00000138286,FAM149B1,19,0.30690,24,0.68998,23,0.64302,23,0.61701,6,-1.4247,14,-0.1335,12,-0.5451
