Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000118181,RPS25,921,-0.0233,1392,0.76423,639,-0.5975,556,-0.9789,1094,0.25567,1118,0.33124
ENSG00000196655,TRAPPC4,4,-2.9214,32,0.22867,6,-2.3049,40,0.73058,23,-0.3238,34,0.33594
ENSG00000149428,HYOU1,22,-1.5423,27,-1.3480,94,0.69156,93,0.93940,41,-0.6480,63,0.03893
ENSG00000160695,VPS11,9,-1.7412,27,-0.1831,5,-2.6189,39,0.61964,47,0.75310,32,0.13027
ENSG00000188486,H2AFX,32,-0.0320,46,0.63999,7,-2.3425,20,-0.8771,65,1.14100,35,0.12467
ENSG00000172375,C2CD2L,5,-2.9439,8,-2.3993,11,-1.7698,80,2.19173,28,-0.3895,30,-0.2993
ENSG00000110395,CBL,32,-0.0527,16,-1.2211,79,1.48335,31,-0.1492,23,-0.5373,36,0.16996
ENSG00000076706,MCAM,72,1.33069,62,1.26270,21,-0.6626,10,-2.0169,15,-1.1453,32,-0.0230
ENSG00000173456,RNF26,8,-1.6652,13,-0.9803,1,-3.9164,42,1.33119,23,-0.1098,28,0.29070
ENSG00000036672,USP2,40,0.16314,21,-0.9104,4,-3.1642,70,1.65083,19,-0.9587,24,-0.7179
ENSG00000154096,THY1,46,-3.7108,71,-3.2137,237,-1.2915,1216,2.22374,435,-0.3637,480,-0.2314
ENSG00000110400,NECTIN1,17,-1.7036,73,0.62193,9,-2.6245,68,0.56238,54,0.02650,48,-0.1659
ENSG00000181264,TLCD5,43,0.58122,42,0.65464,29,-0.0650,16,-1.1313,50,0.83848,22,-0.5064
ENSG00000196914,ARHGEF12,123,-0.5240,52,-1.9322,291,0.87818,235,0.70676,149,-0.2221,170,-0.0122
ENSG00000109929,SC5D,81,-0.4848,118,0.12440,108,-0.0273,108,-0.0364,182,0.82440,85,-0.4483
ENSG00000137642,SORL1,367,0.21145,206,-0.7653,335,0.06536,429,0.63259,325,0.01474,247,-0.4629
ENSG00000255248,MIR100HG,138,0.61115,79,-0.3300,138,0.61532,126,0.61245,30,-1.7716,55,-0.9271
ENSG00000109971,HSPA8,166,-1.7179,419,-0.3387,217,-1.3102,773,0.97032,420,-0.3004,559,0.17575
ENSG00000023171,GRAMD1B,3,-4.6244,11,-2.9302,27,-1.4968,133,1.49007,108,0.64752,84,0.26795
ENSG00000166257,SCN3B,30,-3.4094,29,-3.6114,336,0.20898,644,2.13487,290,-0.0284,154,-1.0991
ENSG00000154144,TBRG1,94,-0.2034,67,-0.8129,116,0.12377,144,0.65486,55,-1.0210,121,0.21255
ENSG00000110013,SIAE,50,-0.1346,54,0.00302,10,-2.4691,80,0.91152,38,-0.5301,46,-0.2845
ENSG00000154146,NRGN,70,-4.5357,225,-2.9813,853,-0.8502,2540,1.32765,783,-0.9815,2463,1.01072
ENSG00000165478,HEPACAM,287,0.47587,327,0.81621,102,-1.1510,59,-2.2433,694,2.10614,113,-1.0720
ENSG00000149557,FEZ1,584,0.39070,1153,2.01313,204,-1.2567,213,-1.4052,366,-0.3573,245,-1.0601
ENSG00000149547,EI24,76,-0.5889,107,-0.0447,87,-0.3721,123,0.22990,119,0.12159,118,0.12931
ENSG00000134910,STT3A,23,0.16140,24,0.23123,6,-1.8166,21,-0.0418,44,1.22976,14,-0.7252
ENSG00000109832,DDX25,9,-1.6316,4,-2.8732,3,-3.1712,54,1.80867,38,0.59111,23,-0.2210
ENSG00000182934,SRPRA,8,-2.1368,25,-0.4424,33,-0.0006,59,1.41927,11,-1.5945,25,-0.4972
ENSG00000110074,FOXRED1,22,-0.2547,16,-0.8034,0,-5.0055,47,1.43433,3,-3.1095,31,0.31075
ENSG00000110080,ST3GAL4,24,-0.1594,57,1.54695,15,-0.8679,11,-1.5593,39,0.62876,21,-0.4310
ENSG00000149571,KIRREL3,18,-0.0415,20,0.16301,0,-7.2467,37,1.85370,1,-3.9907,6,-1.7650
ENSG00000134909,ARHGAP32,29,-2.2118,31,-2.2085,162,0.43407,238,1.66363,91,-0.4887,90,-0.5540
ENSG00000084234,APLP2,190,-0.7711,144,-1.2905,401,0.41273,495,1.08922,233,-0.4548,257,-0.3354
ENSG00000196323,ZBTB44,177,0.47813,130,-0.0236,258,1.12611,116,-0.2571,107,-0.3370,85,-0.7604
ENSG00000120451,SNX19,54,0.44511,59,0.67510,0,-6.9502,38,-0.1704,61,0.63607,33,-0.3990
ENSG00000182667,NTM,1076,1.51431,359,-0.3812,546,0.32765,389,-0.2757,391,-0.2123,283,-0.7850
ENSG00000183715,OPCML,22,-2.4346,19,-2.8376,94,-0.2893,228,1.83448,48,-1.3067,122,0.13370
ENSG00000166086,JAM3,153,0.73755,261,2.18682,16,-2.6690,36,-1.7802,108,0.15761,35,-1.6667
ENSG00000151502,VPS26B,35,-1.0876,28,-1.5204,48,-0.6143,108,0.97249,54,-0.4245,95,0.55938
ENSG00000151500,THYN1,27,-0.7537,35,-0.4342,14,-1.7605,74,1.19059,34,-0.4342,40,-0.1894
ENSG00000151498,ACAD8,20,-0.1523,13,-0.8981,3,-2.8569,42,1.68817,24,0.19751,9,-1.4715
ENSG00000109956,B3GAT1,157,-0.6262,224,-0.0837,205,-0.2169,226,-0.0748,346,0.63675,256,0.15877
ENSG00000120645,IQSEC3,2,-4.2677,8,-2.7406,51,0.16887,51,0.23744,58,0.37918,88,1.32578
ENSG00000073614,KDM5A,161,1.01201,95,0.13644,191,1.32036,63,-0.6345,45,-1.0359,51,-0.9239
ENSG00000171840,NINJ2,36,0.80970,73,2.85879,3,-2.8591,4,-2.8595,25,0.20330,0,-4.9259
ENSG00000060237,WNK1,1288,1.59613,978,1.30531,617,0.30277,193,-1.7493,192,-1.5092,244,-1.2437
ENSG00000082805,ERC1,75,0.28297,39,-0.8110,224,2.29358,53,-0.3612,50,-0.3589,23,-1.6528
ENSG00000006831,ADIPOR2,187,1.55242,163,1.57824,36,-1.1503,20,-2.2866,44,-0.8360,53,-0.6217
ENSG00000151067,CACNA1C,14,-1.0495,1,-4.2882,23,-0.2472,55,1.83808,17,-0.7605,25,-0.1472
ENSG00000004478,FKBP4,29,-1.7478,67,-0.5626,44,-1.1564,140,0.95032,87,-0.0938,106,0.24402
ENSG00000118971,CCND2,43,-2.0306,70,-1.4046,144,-0.1913,226,0.74871,158,-0.0433,229,0.65592
ENSG00000078237,TIGAR,17,-0.4692,14,-0.7562,29,0.41476,32,0.72798,11,-1.0539,23,0.01625
ENSG00000047621,C12orf4,8,-1.6593,12,-1.2062,35,0.58179,32,0.62963,6,-2.0833,37,0.78736
ENSG00000139180,NDUFA9,9,-2.9640,44,-0.6688,33,-1.0387,95,0.88938,92,0.57021,69,0.12825
ENSG00000130035,GALNT8,19,-1.6168,19,-1.6936,15,-1.8931,89,1.16730,53,-0.0414,75,0.61121
ENSG00000111262,KCNA1,1,-5.7498,1,-6.0355,74,0.46892,118,2.04166,28,-1.0397,47,-0.2742
ENSG00000010278,CD9,114,0.10629,308,2.45408,11,-3.3158,17,-3.0248,195,1.01228,37,-1.7102
ENSG00000215039,CD27-AS1,35,0.27520,52,1.12405,13,-1.2277,26,-0.2761,5,-2.6086,30,0.03740
ENSG00000139190,VAMP1,21,-1.4648,15,-2.0588,13,-2.1677,83,0.93390,10,-2.5110,114,1.48249
ENSG00000111639,MRPL51,95,-0.3518,138,0.26966,125,0.07084,89,-0.5587,92,-0.4098,168,0.64646
ENSG00000111640,GAPDH,978,-0.9712,1668,-0.1590,516,-1.9320,2160,0.36214,2255,0.34424,2338,0.46322
ENSG00000010295,IFFO1,1,-3.3780,16,0.06097,5,-1.5522,25,1.10416,8,-0.9828,17,0.11726
ENSG00000111642,CHD4,465,1.26404,224,0.02856,360,0.81223,187,-0.3310,121,-0.9286,125,-0.9633
ENSG00000111653,ING4,30,0.00080,20,-0.6628,9,-1.7286,44,0.87104,22,-0.4975,33,0.16361
ENSG00000139200,PIANP,2,-4.4504,10,-2.6101,21,-1.3785,92,1.38956,57,0.15351,72,0.60649
ENSG00000111652,COPS7A,46,-0.6149,38,-0.9948,41,-0.7904,93,0.70114,54,-0.3650,92,0.56847
ENSG00000089693,MLF2,87,-1.4558,152,-0.6694,44,-2.4618,337,0.93744,213,-0.0797,291,0.48758
ENSG00000159335,PTMS,81,-1.7288,72,-2.0238,345,0.52250,376,0.93525,268,0.11270,268,0.12608
ENSG00000250510,GPR162,8,-3.4709,11,-3.1906,20,-2.1703,157,1.56990,79,-0.0856,120,0.67036
ENSG00000111667,USP5,32,-1.2523,51,-0.6010,36,-1.0949,116,1.09418,103,0.57090,53,-0.5595
ENSG00000111669,TPI1,206,-1.4954,255,-1.2752,114,-2.3703,820,0.93972,539,-0.0196,811,0.76020
ENSG00000010626,LRRC23,46,0.64958,23,-0.4503,23,-0.4580,22,-0.6009,16,-0.9678,53,1.09423
ENSG00000111674,ENO2,84,-2.5824,91,-2.6076,72,-2.8121,909,1.71974,314,-0.6176,638,0.59382
ENSG00000111676,ATN1,52,-0.5489,64,-0.2704,39,-0.9917,69,-0.1469,144,1.11077,86,0.27498
ENSG00000111678,C12orf57,77,-1.2288,186,0.16160,79,-1.1970,156,-0.1830,168,-0.0238,271,0.89537
ENSG00000215021,PHB2,12,-2.5163,61,-0.0944,11,-2.6713,94,0.86465,86,0.47593,65,0.01708
ENSG00000139182,CLSTN3,16,-2.2507,1,-5.8112,6,-3.5272,174,2.65633,43,-0.7926,62,-0.2564
ENSG00000139197,PEX5,18,-1.2405,40,-0.0524,27,-0.6217,63,0.98759,21,-1.0397,37,-0.1601
ENSG00000059804,SLC2A3,26,-1.2269,25,-1.4342,15,-2.0505,93,1.08568,65,0.17230,75,0.46296
ENSG00000089818,NECAP1,29,-2.1171,16,-3.1419,68,-0.8425,185,1.09003,133,0.21500,173,0.76263
ENSG00000166532,RIMKLB,34,0.10242,19,-0.8579,34,0.10862,29,-0.1675,48,0.66316,38,0.33234
ENSG00000111752,PHC1,36,0.31438,21,-0.5379,22,-0.4704,33,0.23548,72,1.52370,11,-1.5235
ENSG00000003056,M6PR,21,-1.1745,37,-0.3342,6,-2.8558,69,0.94854,50,0.14969,48,0.08906
ENSG00000175899,A2M,55,-0.6813,65,-0.4566,122,0.58979,31,-1.7694,139,0.81127,154,1.18869
ENSG00000139112,GABARAPL1,54,-2.3842,75,-2.0346,141,-0.9627,460,1.37011,155,-0.8246,372,0.65962
ENSG00000256537,SMIM10L1,132,0.78660,69,-0.3158,120,0.61292,70,-0.3223,73,-0.1886,75,-0.1627
ENSG00000070018,LRP6,110,1.46798,67,0.69316,36,-0.4118,28,-0.9406,57,0.31683,22,-1.2375
ENSG00000111261,MANSC1,22,0.01970,12,-0.9052,10,-1.2031,38,1.38205,15,-0.5746,15,-0.6442
ENSG00000111266,DUSP16,50,0.77836,45,0.67025,17,-0.9038,20,-0.8122,32,0.01082,32,0.02160
ENSG00000111269,CREBL2,32,-1.2810,41,-1.0186,86,0.23649,77,0.08333,94,0.38987,108,0.71754
ENSG00000111276,CDKN1B,88,-0.2301,183,1.15293,40,-1.4242,88,-0.2928,82,-0.3480,90,-0.2174
ENSG00000178878,APOLD1,36,-0.4130,34,-0.5500,31,-0.6806,22,-1.3543,47,-0.0078,112,1.82227
ENSG00000013583,HEBP1,28,-0.2030,67,1.47647,11,-1.5850,24,-0.5673,30,-0.0971,24,-0.5303
ENSG00000084444,FAM234B,9,-2.1747,7,-2.7967,24,-0.7924,93,2.27955,16,-1.4122,34,-0.3342
ENSG00000273079,GRIN2B,8,-4.9707,11,-4.6662,398,0.90096,536,2.40574,57,-2.1294,111,-1.2379
ENSG00000171681,ATF7IP,126,1.15090,56,-0.2140,146,1.41856,38,-0.9549,56,-0.1948,40,-0.7910
ENSG00000246705,H2AFJ,28,0.07994,71,2.19530,0,-7.0132,18,-0.7517,25,-0.1140,8,-1.8640
ENSG00000084463,WBP11,131,0.26148,85,-0.4791,208,1.03443,117,0.09240,106,-0.0843,76,-0.6611
ENSG00000023734,STRAP,21,-1.9942,58,-0.5476,87,0.13327,115,0.81674,45,-0.9035,93,0.27269
ENSG00000008394,MGST1,46,-0.5786,52,-0.4246,48,-0.5160,34,-1.2132,289,2.78556,37,-0.9892
ENSG00000048540,LMO3,59,-2.3625,56,-2.6007,281,-0.0142,525,1.54743,274,-0.0518,265,-0.1178
ENSG00000052126,PLEKHA5,98,0.16354,33,-1.6257,146,0.82121,161,1.47359,16,-2.5879,39,-1.3606
ENSG00000139154,AEBP2,21,-0.7198,32,-0.1301,32,-0.1184,50,0.82748,7,-2.2727,35,0.03159
ENSG00000084453,SLCO1A2,520,2.26360,372,1.98634,115,-0.4152,8,-4.7104,52,-1.6169,19,-3.2004
ENSG00000121350,PYROXD1,53,0.47970,50,0.43633,70,0.96154,26,-0.8007,38,-0.0449,27,-0.6129
ENSG00000004700,RECQL,39,0.89442,33,0.71933,26,0.20095,20,-0.2162,18,-0.3808,8,-1.6065
ENSG00000111711,GOLT1B,14,-1.1180,29,-0.0149,8,-1.9133,44,0.93186,51,0.89608,15,-1.1204
ENSG00000134548,SPX,39,0.57294,64,1.80861,12,-1.2710,9,-1.8910,39,0.59394,13,-1.1689
ENSG00000111716,LDHB,229,-1.1684,326,-0.6925,213,-1.2797,483,-0.0173,897,1.01975,716,0.73494
ENSG00000111726,CMAS,44,-1.6138,61,-1.2090,108,-0.2523,200,1.07126,90,-0.5290,150,0.31100
ENSG00000111728,ST8SIA1,13,-1.9322,13,-2.1177,79,0.82239,79,1.15353,37,-0.3993,45,-0.1177
ENSG00000111731,C2CD5,13,-1.5639,18,-1.2136,20,-0.9389,67,1.44853,32,-0.2402,35,-0.1239
ENSG00000139163,ETNK1,58,-0.7015,64,-0.6052,31,-1.6388,138,0.97008,94,0.06230,91,0.00092
ENSG00000134532,SOX5,35,0.18903,12,-1.5332,67,1.31887,30,-0.0389,36,0.23726,28,-0.1791
ENSG00000060982,BCAT1,21,-1.6010,19,-1.8585,148,1.57656,73,0.44900,8,-3.0054,79,0.55417
ENSG00000205707,ETFRF1,43,-0.0564,91,1.46839,30,-0.6330,30,-0.7238,26,-0.8168,36,-0.3673
ENSG00000133703,KRAS,32,-0.9664,18,-1.8886,68,0.22285,87,0.85918,70,0.25581,64,0.12003
ENSG00000246695,RASSF8-AS1,80,0.84392,44,-0.1560,99,1.21522,38,-0.4466,35,-0.4672,31,-0.7199
ENSG00000123094,RASSF8,107,1.12084,64,0.28362,125,1.40270,20,-1.7502,39,-0.5208,44,-0.3908
ENSG00000123095,BHLHE41,282,1.19973,197,0.66705,150,0.12753,84,-0.9338,120,-0.2265,93,-0.6882
ENSG00000123096,SSPN,192,1.37908,103,0.34528,69,-0.3290,17,-2.7249,279,2.11797,28,-1.7944
ENSG00000123104,ITPR2,169,0.86908,48,-1.2081,252,1.60190,78,-0.4805,133,0.47238,56,-0.9740
ENSG00000111790,FGFR1OP2,90,-0.0285,52,-0.9471,111,0.30548,145,1.08096,12,-3.0408,81,-0.2130
ENSG00000064115,TM7SF3,83,0.37064,56,-0.2830,85,0.41251,88,0.63828,38,-0.8372,38,-0.9241
ENSG00000152944,MED21,10,-1.4214,16,-0.7755,8,-1.7233,41,1.05884,24,-0.1433,31,0.31390
ENSG00000211455,STK38L,17,-0.9331,20,-0.7498,55,0.90867,40,0.52376,31,-0.0354,26,-0.3505
ENSG00000110841,PPFIBP1,170,0.58547,79,-0.7048,228,1.09289,152,0.53145,40,-1.6680,69,-0.9265
ENSG00000061794,MRPS35,38,-0.6063,53,-0.1132,65,0.20978,68,0.39050,30,-0.9643,61,0.14684
ENSG00000087448,KLHL42,108,0.01398,86,-0.3820,97,-0.1518,136,0.51285,91,-0.2548,98,-0.1624
ENSG00000123106,CCDC91,235,0.60129,101,-0.8172,424,1.66500,139,-0.3099,65,-1.4140,141,-0.2467
ENSG00000087502,ERGIC2,125,0.47625,91,-0.0383,145,0.72689,96,0.05933,70,-0.4554,61,-0.7253
ENSG00000133687,TMTC1,10,-2.0503,7,-2.6732,32,-0.3768,82,1.86678,10,-2.1260,45,0.19640
ENSG00000133704,IPO8,17,-1.0009,28,-0.2646,69,1.26031,40,0.43385,17,-1.0299,24,-0.5405
ENSG00000110888,CAPRIN2,51,0.56057,10,-2.0464,45,0.35573,68,1.61994,20,-0.8721,9,-2.1893
ENSG00000170456,DENND5B,41,-1.1451,33,-1.5450,166,1.10999,132,1.01368,45,-1.0003,70,-0.3572
ENSG00000151743,AMN1,11,-1.9208,39,-0.0513,16,-1.4282,57,0.77161,44,0.13415,41,0.05593
ENSG00000174718,RESF1,75,1.06286,37,-0.1338,110,1.78785,34,-0.3132,18,-1.2268,9,-2.3426
ENSG00000151746,BICD1,83,0.05160,34,-1.4009,127,0.74910,127,1.06511,49,-0.7802,48,-0.8833
ENSG00000139132,FGD4,116,1.60795,34,-0.4993,60,0.43134,30,-0.7744,46,0.02755,37,-0.3462
ENSG00000087470,DNM1L,70,-1.4618,94,-1.0967,258,0.58922,289,1.11585,99,-0.9318,159,-0.2194
ENSG00000139117,CPNE8,10,-1.2855,4,-2.6995,37,0.67198,50,1.84305,27,0.14773,6,-2.1472
ENSG00000139116,KIF21A,519,0.17602,216,-1.2819,991,1.28395,597,0.54772,219,-1.1662,349,-0.5030
ENSG00000151229,SLC2A13,0,-7.1905,8,-3.7076,23,-2.0592,204,2.33512,35,-1.4380,103,0.26739
ENSG00000188906,LRRK2,26,0.02956,6,-2.2733,23,-0.1649,47,1.52960,12,-1.1351,20,-0.4180
ENSG00000018236,CNTN1,248,-0.3654,184,-0.9078,228,-0.4998,453,0.83783,423,0.49134,252,-0.3781
ENSG00000015153,YAF2,86,-0.2141,51,-1.0965,252,1.63147,97,-0.0155,69,-0.5406,90,-0.1573
ENSG00000134283,PPHLN1,18,-1.3321,24,-0.9916,66,0.66888,70,1.08614,22,-1.0702,37,-0.2952
ENSG00000139168,ZCRB1,368,0.71908,368,0.84432,426,0.97234,138,-1.0150,156,-0.6624,138,-0.9293
ENSG00000139174,PRICKLE1,7,-2.0986,2,-3.8914,28,-0.0907,58,1.63443,24,-0.3488,32,0.11024
ENSG00000129317,PUS7L,79,1.21448,42,0.16162,59,0.68844,41,0.13804,7,-2.4759,16,-1.4363
ENSG00000151239,TWF1,60,0.44976,83,1.16827,22,-1.1474,34,-0.5778,40,-0.2128,34,-0.5004
ENSG00000184613,NELL2,5,-5.1369,15,-3.8544,46,-2.0564,401,2.28312,171,-0.0621,161,-0.1710
ENSG00000189079,ARID2,67,1.51693,40,0.71198,31,0.18003,26,-0.1478,0,-7.3499,10,-1.5878
ENSG00000139218,SCAF11,396,1.63343,138,-0.1932,346,1.37722,83,-1.1437,100,-0.6822,87,-0.9722
ENSG00000111371,SLC38A1,89,-0.4314,94,-0.3811,189,0.79719,158,0.67582,58,-1.0864,85,-0.5612
ENSG00000134294,SLC38A2,142,0.02794,198,0.67237,73,-0.9915,127,-0.1871,151,0.13018,124,-0.2022
ENSG00000005175,RPAP3,118,1.21421,29,-1.1300,172,1.93205,54,-0.1373,11,-2.4033,27,-1.2719
ENSG00000079337,RAPGEF3,49,0.65232,59,1.15952,6,-2.3902,15,-1.3491,63,1.10271,22,-0.6725
ENSG00000211584,SLC48A1,140,-0.0199,251,1.13579,49,-1.6192,73,-1.2202,365,1.64099,70,-1.1853
ENSG00000152556,PFKM,13,-2.2953,14,-2.3066,13,-2.3566,100,1.13602,104,0.86264,79,0.45638
ENSG00000177981,ASB8,46,-0.8090,56,-0.5478,109,0.56197,87,0.26001,94,0.31491,74,-0.0655
ENSG00000177875,CCDC184,6,-1.6974,0,-6.9375,1,-3.7246,40,2.18129,1,-4.0967,26,0.70645
ENSG00000129315,CCNT1,36,0.59553,22,-0.2292,74,1.91121,17,-0.6899,0,-5.7520,22,-0.2493
ENSG00000167535,CACNB3,7,-2.8954,4,-3.8507,20,-1.3557,73,0.99042,58,0.32382,82,1.07296
ENSG00000174243,DDX23,45,0.18785,47,0.28783,25,-0.7331,44,0.19671,43,0.11600,31,-0.4543
ENSG00000172602,RND1,5,-2.1573,3,-2.8663,2,-3.2828,50,2.43865,13,-0.7692,18,-0.2778
ENSG00000134287,ARF3,61,-2.3264,135,-1.2616,137,-1.1388,427,0.92409,344,0.30330,381,0.54159
ENSG00000181418,DDN,8,-4.3916,23,-3.0830,169,0.04592,191,0.31858,292,0.95360,278,1.02877
ENSG00000181929,PRKAG1,18,-0.7684,24,-0.3925,7,-2.0889,42,0.74458,28,-0.1036,37,0.35025
ENSG00000167548,KMT2D,26,0.50538,9,-1.1573,11,-0.8055,36,1.52290,8,-1.2719,10,-1.0560
ENSG00000123416,TUBA1B,353,-2.2194,752,-1.1850,643,-1.3283,1754,0.30712,1141,-0.4509,3140,1.49623
ENSG00000167552,TUBA1A,1449,0.28971,2892,1.86828,265,-2.3132,799,-0.7979,838,-0.5800,693,-0.9522
ENSG00000123352,SPATS2,31,-0.6205,6,-3.1807,83,0.98606,77,1.23681,10,-2.3203,46,0.01014
ENSG00000135519,KCNH3,6,-3.5751,6,-3.5897,76,0.22943,100,0.93477,100,0.67833,84,0.44474
ENSG00000187778,MCRS1,18,-0.7334,30,0.10175,2,-3.4516,38,0.58994,23,-0.3177,35,0.35122
ENSG00000110844,PRPF40B,33,0.43387,18,-0.5017,16,-0.6778,28,0.25515,30,0.28436,24,-0.0281
ENSG00000139644,TMBIM6,537,0.31275,591,0.54236,355,-0.3472,287,-0.8229,782,0.95011,353,-0.3950
ENSG00000135472,FAIM2,94,-1.6910,146,-1.1207,81,-1.9181,522,1.51133,222,-0.3930,295,0.06358
ENSG00000110881,ASIC1,38,0.11566,40,0.21729,13,-1.4930,31,-0.2561,76,1.29290,27,-0.4877
ENSG00000066117,SMARCD1,25,0.36866,23,0.31798,3,-2.6524,28,0.78809,1,-4.1391,18,-0.1107
ENSG00000167588,GPD1,27,0.33101,67,2.64048,2,-3.2777,5,-2.3247,6,-1.8681,16,-0.5194
ENSG00000178449,COX14,71,-0.5314,96,-0.0646,58,-0.8377,103,0.07749,38,-1.4524,162,0.95697
ENSG00000050405,LIMA1,78,1.81501,45,0.95252,57,1.22072,4,-3.1440,14,-1.0147,12,-1.3589
ENSG00000161813,LARP4,39,0.73127,23,-0.1304,19,-0.4078,33,0.61025,15,-0.7463,15,-0.8277
ENSG00000066084,DIP2B,147,0.65368,215,1.61960,22,-2.2676,66,-0.7625,105,0.09864,42,-1.4062
ENSG00000185432,METTL7A,304,0.22793,132,-1.1636,350,0.46403,78,-2.1375,1059,2.59282,213,-0.3762
ENSG00000110911,SLC11A2,64,-0.1042,96,0.61726,61,-0.1964,58,-0.3341,130,1.05929,34,-1.1860
ENSG00000050426,LETMD1,17,-1.5359,27,-0.9614,6,-2.9784,66,0.71269,75,0.75332,63,0.52886
ENSG00000110925,CSRNP2,16,-1.0215,19,-0.8640,18,-0.8362,49,1.07214,29,-0.1080,31,0.01182
ENSG00000135457,TFCP2,18,-0.8295,33,0.13903,26,-0.2523,37,0.40959,40,0.44153,22,-0.5471
ENSG00000184271,POU6F1,27,-0.4176,12,-1.7836,12,-1.6283,39,0.21370,45,0.40223,64,1.17480
ENSG00000183283,DAZAP2,312,0.50678,355,0.84726,99,-1.2953,131,-1.0444,320,0.54780,227,-0.0150
ENSG00000139629,GALNT6,132,2.02943,107,2.02628,42,0.00361,0,-6.0188,24,-0.8604,4,-3.6957
ENSG00000050438,SLC4A8,93,0.19774,53,-0.7523,39,-1.1281,130,1.06373,58,-0.5443,68,-0.3285
ENSG00000196876,SCN8A,6,-4.6635,9,-4.1383,217,0.74502,299,2.10153,28,-2.3895,108,-0.4347
ENSG00000135503,ACVR1B,15,-1.3152,11,-1.8073,5,-2.7464,63,1.42878,39,0.14477,41,0.25023
ENSG00000161835,GRASP,4,-3.0537,7,-2.3227,5,-2.6145,69,2.12327,19,-0.7781,33,0.08250
ENSG00000123395,ATG101,7,-1.5224,11,-0.9400,0,-4.8895,34,1.39988,2,-2.8662,29,0.76397
ENSG00000063046,EIF4B,261,-0.0929,271,-0.0384,375,0.49796,253,-0.1832,257,-0.1147,286,0.06378
ENSG00000257337,AC068888.1,70,1.48972,75,2.03928,7,-2.1949,9,-2.0128,34,0.23924,2,-3.6350
ENSG00000111077,TNS2,45,0.75391,53,1.22046,27,-0.0887,8,-2.2154,31,0.15050,26,-0.1371
ENSG00000167778,SPRYD3,17,-3.0616,40,-1.9866,119,-0.1878,187,0.74338,122,-0.1535,222,0.97885
ENSG00000167779,IGFBP6,0,-7.9282,2,-3.2658,9,-1.2824,41,1.46313,7,-1.8070,40,1.15823
ENSG00000139631,CSAD,49,0.95949,35,0.46574,5,-2.5283,35,0.49256,28,0.03644,9,-1.7694
ENSG00000123349,PFDN5,355,-0.3465,559,0.43756,326,-0.4778,350,-0.4571,539,0.32121,515,0.28105
ENSG00000139637,C12orf10,4,-3.5602,29,-0.9927,12,-2.1894,61,0.28430,31,-0.8527,121,1.73603
ENSG00000205352,PRR13,75,-0.3369,88,-0.1054,62,-0.6506,102,0.18376,81,-0.2233,117,0.41634
ENSG00000197111,PCBP2,177,-0.4567,220,-0.1260,237,0.00572,225,-0.1004,235,-0.0097,299,0.44089
ENSG00000139625,MAP3K12,2,-3.6497,14,-1.0263,0,-7.4263,51,1.58726,17,-0.7198,34,0.45450
ENSG00000135390,ATP5MC2,147,-0.4917,305,0.80068,100,-1.0836,160,-0.4461,251,0.36336,210,0.08187
ENSG00000012822,CALCOCO1,40,-0.0612,46,0.18317,31,-0.4784,50,0.39731,41,-0.0175,31,-0.5127
ENSG00000094916,CBX5,236,0.38639,167,-0.1843,385,1.23094,151,-0.4082,111,-0.7974,169,-0.1701
ENSG00000135486,HNRNPA1,361,0.19706,439,0.60100,220,-0.5868,234,-0.6018,326,0.03440,353,0.18095
ENSG00000111481,COPZ1,44,-0.4558,49,-0.3054,33,-0.8626,65,0.21948,82,0.54474,66,0.23106
ENSG00000161642,ZNF385A,36,-0.4767,50,0.06061,19,-1.4088,37,-0.5330,79,0.78652,71,0.70645
ENSG00000123360,PDE1B,2,-3.5702,3,-3.3958,0,-7.7247,73,3.35534,0,-7.6052,20,-0.4788
ENSG00000135447,PPP1R1A,52,-0.3425,79,0.36051,33,-1.0447,69,0.13833,79,0.31071,59,-0.1516
ENSG00000135426,TESPA1,0,-10.412,1,-6.8489,139,0.14499,301,2.51219,20,-2.7732,103,-0.3643
ENSG00000135424,ITGA7,21,-0.2962,10,-1.5125,14,-0.9560,19,-0.5314,89,2.24919,26,0.07053
ENSG00000135441,BLOC1S1,101,-0.7838,224,0.54833,65,-1.4579,150,-0.2192,204,0.32545,202,0.34877
ENSG00000135404,CD63,246,-0.1099,327,0.39801,87,-1.6917,231,-0.2672,436,0.83411,261,-0.0209
ENSG00000135414,GDF11,83,0.64098,58,0.04519,92,0.81387,34,-0.9583,34,-0.7909,68,0.35915
ENSG00000205323,SARNP,58,-0.3354,74,0.05157,58,-0.3393,97,0.65070,30,-1.3188,68,-0.1135
ENSG00000111540,RAB5B,124,-0.2566,162,0.19586,93,-0.7066,143,-0.0457,154,0.08944,167,0.25227
ENSG00000197728,RPS26,192,-0.5653,330,0.33833,119,-1.2879,256,-0.1399,254,-0.1246,376,0.59386
ENSG00000065361,ERBB3,344,1.90263,334,2.40615,39,-1.6571,12,-3.6527,32,-1.9581,24,-2.5189
ENSG00000170515,PA2G4,170,0.46676,150,0.28994,164,0.39985,141,0.19670,50,-1.4303,87,-0.6680
