Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000109917,ZPR1,32,-0.5269,23,-1.0244,60,0.46096,48,0.12230,66,0.62973,55,0.34037,49,0.15597,37,-0.3753
ENSG00000160584,SIK3,292,1.91036,24,-2.1048,39,-1.3822,54,-0.9002,96,-0.0101,157,0.78367,99,0.04889,68,-0.6566
ENSG00000168092,PAFAH1B2,190,-0.1324,99,-1.1349,124,-0.7837,163,-0.3703,249,0.29955,212,0.04200,279,0.54960,225,0.17736
ENSG00000149577,SIDT2,18,-0.4149,17,-0.5255,26,0.14334,17,-0.4944,42,0.93886,27,0.19682,16,-0.6974,27,0.29637
ENSG00000160613,PCSK7,85,2.31281,19,-0.2765,16,-0.5100,7,-1.7788,3,-2.8322,44,1.04915,17,-0.5379,15,-0.7741
ENSG00000167257,RNF214,50,0.27628,42,-0.0026,22,-1.0114,59,0.51755,36,-0.2422,56,0.43646,49,0.26799,34,-0.4068
ENSG00000186318,BACE1,381,1.97322,23,-2.5168,70,-0.8536,82,-0.6274,158,0.40333,149,0.31841,104,-0.2750,92,-0.5419
ENSG00000137726,FXYD6,106,-2.2912,281,-0.8401,527,0.13527,347,-0.5180,479,-0.0154,573,0.27186,644,0.52271,573,0.34799
ENSG00000177098,SCN4B,9,-2.4526,39,-0.3348,29,-0.7986,81,0.82160,31,-0.6688,27,-0.8983,36,-0.4946,82,1.17042
ENSG00000149575,SCN2B,25,-2.6694,85,-0.8782,74,-1.0721,148,-0.0151,133,-0.1865,187,0.36177,205,0.57553,194,0.54765
ENSG00000110344,UBE4A,71,0.11744,42,-0.6998,39,-0.7970,34,-0.9996,54,-0.2979,60,-0.1435,73,0.19726,92,0.71370
ENSG00000167283,ATP5MG,195,-1.1088,386,-0.0611,448,0.17854,452,0.19135,449,0.17959,219,-0.9347,444,0.18326,457,0.26839
ENSG00000118058,KMT2A,349,0.98312,145,-0.4406,138,-0.5107,151,-0.3761,105,-0.9335,469,1.50774,192,0.00160,124,-0.8113
ENSG00000149582,TMEM25,11,-2.4154,28,-1.0830,78,0.52525,30,-0.9807,31,-0.9255,68,0.30073,58,0.05868,86,0.91884
ENSG00000118096,IFT46,13,-1.0445,19,-0.4053,38,0.63833,18,-0.5352,38,0.65372,25,0.01019,17,-0.6358,31,0.40487
ENSG00000095139,ARCN1,53,-0.2552,41,-0.6328,24,-1.4119,50,-0.3209,55,-0.1758,76,0.33508,80,0.45247,74,0.36224
ENSG00000019144,PHLDB1,275,3.87044,34,-0.2953,12,-1.8219,10,-2.1088,43,0.03291,20,-1.1042,24,-0.9298,6,-3.2140
ENSG00000110367,DDX6,184,-0.0821,122,-0.7157,151,-0.3853,192,-0.0163,194,0.00539,280,0.59515,212,0.16080,194,0.00748
ENSG00000278376,AP004609.3,23,0.56940,38,1.41998,33,1.18010,29,0.95283,5,-1.7265,8,-0.9565,10,-0.7410,7,-1.4996
ENSG00000186166,CCDC84,41,1.27881,14,-0.4980,16,-0.2602,14,-0.4938,6,-1.7475,48,1.54951,10,-1.0775,17,-0.2115
ENSG00000118181,RPS25,979,0.39934,1271,0.83379,1335,0.91770,1252,0.80800,748,-0.0337,268,-1.6022,533,-0.6121,494,-0.8070
ENSG00000196655,TRAPPC4,23,-0.5538,32,-0.0303,30,-0.1284,24,-0.4757,29,-0.1610,38,0.26200,30,-0.1587,41,0.46423
ENSG00000149428,HYOU1,29,-1.6863,73,-0.2865,59,-0.6115,79,-0.1671,54,-0.7587,129,0.62415,91,0.06184,120,0.66732
ENSG00000160695,VPS11,11,-1.5004,28,-0.1712,30,-0.0300,17,-0.8681,20,-0.6529,36,0.24236,45,0.68791,35,0.28737
ENSG00000188486,H2AFX,46,1.20552,25,0.20880,41,1.03670,13,-0.8429,11,-1.0292,22,0.03769,10,-1.2511,21,-0.0881
ENSG00000172375,C2CD2L,19,-1.6182,36,-0.6826,67,0.29518,29,-1.0049,23,-1.3581,57,0.04749,45,-0.3622,97,1.26739
ENSG00000110395,CBL,19,-0.5688,25,-0.1153,22,-0.3018,23,-0.2649,20,-0.4951,49,0.94061,24,-0.2206,31,0.28104
ENSG00000076706,MCAM,266,4.16291,23,-0.7375,22,-0.8231,13,-1.5905,11,-1.8183,15,-1.3213,21,-0.9290,6,-2.9763
ENSG00000173456,RNF26,13,-1.0155,9,-1.5164,17,-0.6141,21,-0.2704,4,-2.6087,33,0.46702,41,0.92901,32,0.49861
ENSG00000036672,USP2,32,-0.5495,24,-1.0168,71,0.70197,23,-1.0629,40,-0.2100,54,0.26530,40,-0.2325,60,0.56893
ENSG00000154096,THY1,194,-2.5826,392,-1.5454,881,-0.3170,945,-0.2066,871,-0.3352,1670,0.71346,899,-0.3126,1701,1.01023
ENSG00000110400,NECTIN1,91,1.00464,20,-1.3379,56,0.19705,40,-0.3324,39,-0.3460,29,-0.8338,51,0.07542,55,0.21067
ENSG00000184232,OAF,19,0.26785,71,2.74602,30,1.08296,1,-3.1361,30,1.06241,8,-1.0101,1,-3.7164,4,-2.3551
ENSG00000196914,ARHGEF12,77,-1.1541,179,0.13259,229,0.53249,177,0.11887,124,-0.4409,279,0.86834,142,-0.2540,153,-0.1406
ENSG00000109929,SC5D,119,0.03721,108,-0.1091,56,-1.1230,75,-0.6870,123,0.08391,117,0.01082,111,-0.0754,153,0.57357
ENSG00000137642,SORL1,225,-0.6833,228,-0.6578,81,-2.2079,230,-0.6438,337,-0.0541,440,0.37478,455,0.48390,461,0.58936
ENSG00000255248,MIR100HG,106,0.03979,85,-0.3043,85,-0.3097,112,0.11422,86,-0.2921,153,0.62197,117,0.21812,93,-0.2065
ENSG00000109971,HSPA8,259,-2.2398,534,-1.1668,606,-0.9746,760,-0.6292,820,-0.5129,764,-0.6221,1427,0.41000,1974,1.25924
ENSG00000023171,GRAMD1B,18,-2.0834,37,-1.0402,48,-0.6641,63,-0.2362,34,-1.1789,84,0.20838,109,0.72974,102,0.69535
ENSG00000166257,SCN3B,125,-1.7773,89,-2.2845,363,-0.1637,196,-1.1125,628,0.72271,866,1.27907,285,-0.5872,531,0.58237
ENSG00000154144,TBRG1,89,-0.5206,55,-1.2499,104,-0.2853,161,0.41904,113,-0.1488,151,0.30836,147,0.29882,134,0.14505
ENSG00000110013,SIAE,26,-0.9864,42,-0.2250,31,-0.7080,38,-0.4084,46,-0.0899,25,-1.0410,62,0.44160,68,0.71690
ENSG00000064199,SPA17,12,-0.7161,14,-0.4580,22,0.23069,7,-1.3977,27,0.58434,18,-0.0980,17,-0.1886,25,0.54840
ENSG00000154146,NRGN,472,-2.3865,1313,-0.8622,2555,0.17453,2963,0.41459,1922,-0.2757,2396,0.07234,1853,-0.3651,3287,0.77865
ENSG00000165478,HEPACAM,419,2.60036,231,1.39693,115,0.20968,24,-2.1684,122,0.31745,51,-1.0517,41,-1.4654,21,-2.6244
ENSG00000165495,PKNOX2,5,-2.1505,18,-0.4565,14,-0.8267,16,-0.6327,6,-1.9694,19,-0.3208,30,0.42173,41,1.22826
ENSG00000149557,FEZ1,752,1.75697,277,0.03905,243,-0.1671,166,-0.7520,332,0.32858,147,-0.9423,197,-0.5402,221,-0.3874
ENSG00000149547,EI24,99,0.06554,91,-0.0700,89,-0.1008,89,-0.1049,99,0.06562,75,-0.3676,85,-0.1992,112,0.32155
ENSG00000134910,STT3A,36,0.56176,21,-0.3207,18,-0.5507,15,-0.8218,25,-0.0475,17,-0.6395,33,0.49165,27,0.14553
ENSG00000109832,DDX25,8,-1.9399,19,-0.7451,33,0.14675,26,-0.2392,12,-1.4210,29,-0.0816,38,0.39486,44,0.78224
ENSG00000182934,SRPRA,35,-0.4132,31,-0.5848,19,-1.3507,24,-0.9850,21,-1.1827,78,0.86905,51,0.18957,65,0.72715
ENSG00000110074,FOXRED1,9,-1.8837,18,-0.8723,26,-0.3543,24,-0.4823,38,0.24213,45,0.51175,41,0.41090,39,0.35306
ENSG00000149571,KIRREL3,3,-2.6630,18,-0.3625,11,-1.0472,24,0.10250,1,-3.8387,15,-0.6244,23,-0.0157,44,1.53700
ENSG00000134909,ARHGAP32,30,-2.0818,72,-0.7658,181,0.69127,68,-0.8488,80,-0.5993,144,0.31556,100,-0.2896,175,0.85008
ENSG00000084234,APLP2,184,-1.3555,335,-0.4431,214,-1.1233,335,-0.4448,301,-0.6099,584,0.43869,575,0.46953,596,0.61866
ENSG00000196323,ZBTB44,171,0.99133,52,-0.9016,113,0.31258,61,-0.6569,132,0.55367,108,0.23001,106,0.23255,59,-0.8396
ENSG00000134917,ADAMTS8,36,0.91553,8,-1.3157,39,1.04352,9,-1.1494,6,-1.7315,23,0.17321,6,-1.9900,31,0.86074
ENSG00000120451,SNX19,45,0.36019,36,0.01085,12,-1.6160,23,-0.6781,52,0.57919,41,0.18959,37,0.04751,38,0.08931
ENSG00000182667,NTM,566,0.71254,579,0.75058,263,-0.5135,99,-1.9853,441,0.30106,442,0.30554,367,0.00898,298,-0.3886
ENSG00000183715,OPCML,51,-1.8996,55,-1.8096,101,-0.8970,107,-0.8046,245,0.49794,221,0.32792,210,0.27072,261,0.79614
ENSG00000080854,IGSF9B,11,-0.8616,5,-1.9067,42,1.24475,15,-0.3518,8,-1.2824,35,0.95667,20,0.07461,19,-0.0496
ENSG00000166086,JAM3,304,3.69846,4,-3.6663,38,-0.3902,17,-1.5840,51,0.08889,43,-0.1936,12,-2.1460,17,-1.7582
ENSG00000151502,VPS26B,37,-1.5312,53,-1.0133,92,-0.1702,114,0.17823,112,0.14352,134,0.43737,81,-0.3948,140,0.66440
ENSG00000151500,THYN1,24,-1.0185,52,0.13678,76,0.77855,35,-0.4438,29,-0.7503,37,-0.3783,37,-0.4274,64,0.64503
ENSG00000151498,ACAD8,4,-2.5574,10,-1.2465,27,0.24859,14,-0.7280,14,-0.7481,59,1.60323,8,-1.6180,35,0.96715
ENSG00000109956,B3GAT1,269,0.63737,296,0.80030,355,1.10934,123,-0.6073,179,-0.0240,129,-0.5306,107,-0.8781,143,-0.4459
ENSG00000120645,IQSEC3,22,-1.1804,67,0.57980,71,0.67169,96,1.17736,48,0.02909,59,0.36316,31,-0.7159,31,-0.7712
ENSG00000073614,KDM5A,184,1.40436,73,-0.1299,65,-0.3295,59,-0.4616,92,0.22154,148,1.01761,81,0.02193,31,-1.6209
ENSG00000060237,WNK1,1121,2.47126,225,-0.3725,178,-0.7335,261,-0.1414,390,0.50477,232,-0.3254,173,-0.8419,129,-1.4154
ENSG00000082805,ERC1,110,0.54345,67,-0.2357,65,-0.2976,110,0.55331,48,-0.7505,142,0.97230,90,0.24692,46,-0.9504
ENSG00000006831,ADIPOR2,180,2.99930,21,-0.8748,16,-1.2256,13,-1.4916,32,-0.1908,33,-0.1323,22,-0.8352,20,-1.0459
ENSG00000151067,CACNA1C,4,-2.5929,10,-1.4913,31,0.21716,30,0.17977,10,-1.4862,65,1.45287,26,-0.1021,32,0.34453
ENSG00000004478,FKBP4,45,-1.1063,63,-0.6016,59,-0.7016,44,-1.1530,68,-0.4790,80,-0.2317,150,0.88671,122,0.56104
ENSG00000171792,RHNO1,20,0.31625,17,0.03131,13,-0.3836,17,0.10414,2,-2.9217,15,-0.0978,18,0.15492,20,0.40303
ENSG00000111218,PRMT8,1,-4.1773,21,-0.5440,36,0.26139,27,-0.1876,3,-3.0952,41,0.48368,24,-0.3877,52,1.20194
ENSG00000118971,CCND2,59,-1.9921,197,-0.1655,226,0.05200,169,-0.4042,437,1.14793,300,0.50967,225,0.04912,190,-0.2760
ENSG00000078237,TIGAR,22,-0.5337,18,-0.7915,15,-1.0765,23,-0.4598,44,0.56656,36,0.21205,40,0.45112,34,0.20571
ENSG00000047621,C12orf4,19,-1.0560,22,-0.8426,37,-0.0365,47,0.30736,45,0.26333,37,-0.0500,55,0.66951,35,-0.2013
ENSG00000139180,NDUFA9,54,-0.7046,51,-0.7744,53,-0.7217,56,-0.6274,93,0.15554,83,-0.0304,121,0.66192,99,0.32396
ENSG00000130035,GALNT8,20,-2.1055,43,-0.9741,41,-1.0661,135,0.81686,125,0.69204,78,-0.0748,97,0.30317,88,0.14083
ENSG00000111262,KCNA1,2,-4.7060,23,-1.5417,31,-1.1172,48,-0.4412,84,0.44963,99,0.72238,63,-0.0030,95,0.87220
ENSG00000010278,CD9,345,3.82860,30,-0.8936,34,-0.6970,11,-2.3719,95,0.94725,12,-2.2619,12,-2.2686,11,-2.5854
ENSG00000215039,CD27-AS1,27,-0.3477,33,-0.0369,57,0.85418,32,-0.0488,26,-0.3989,17,-1.0522,36,0.14955,35,0.07266
ENSG00000139190,VAMP1,13,-2.2484,27,-1.1925,8,-2.9862,135,1.36483,14,-2.1682,23,-1.4628,66,0.16867,102,1.20445
ENSG00000111639,MRPL51,110,-0.2379,144,0.18108,196,0.68833,159,0.33744,122,-0.0813,74,-0.8570,111,-0.2491,128,0.00086
ENSG00000111640,GAPDH,774,-1.3583,1767,-0.0932,2280,0.31382,1272,-0.6050,1223,-0.6653,1116,-0.8054,1971,0.08906,2749,0.82940
ENSG00000010295,IFFO1,12,-0.9044,20,-0.1446,19,-0.2018,23,0.08333,1,-3.9599,36,0.78578,28,0.43435,25,0.23475
ENSG00000111642,CHD4,433,1.15866,224,0.05909,152,-0.5487,155,-0.5106,165,-0.4159,264,0.32251,181,-0.3026,205,-0.0937
ENSG00000111653,ING4,25,-0.0449,20,-0.4180,39,0.65475,24,-0.1042,20,-0.3890,27,0.07895,15,-0.9447,34,0.52757
ENSG00000139200,PIANP,20,-1.6596,42,-0.5876,67,0.14696,63,0.06911,38,-0.7072,60,-0.0091,48,-0.3898,94,0.94454
ENSG00000111652,COPS7A,31,-1.6823,69,-0.5033,69,-0.5135,97,0.03239,55,-0.8368,71,-0.4668,105,0.17206,149,0.97841
ENSG00000089693,MLF2,109,-1.5276,196,-0.6378,292,-0.0226,268,-0.1574,182,-0.7493,293,-0.0154,315,0.11059,428,0.79702
ENSG00000159335,PTMS,224,-0.5369,289,-0.1433,684,1.28798,295,-0.1113,221,-0.5601,506,0.76435,226,-0.5764,270,-0.3030
ENSG00000250510,GPR162,15,-2.9067,87,-0.2836,177,0.85590,72,-0.5762,98,-0.1080,86,-0.3032,102,-0.0376,137,0.56602
ENSG00000111667,USP5,34,-1.2000,48,-0.6827,56,-0.4366,53,-0.5238,34,-1.2142,90,0.30379,93,0.39305,107,0.76195
ENSG00000111669,TPI1,295,-1.4248,482,-0.6805,794,0.09672,710,-0.0806,639,-0.2457,587,-0.3773,807,0.13788,1032,0.68813
ENSG00000010626,LRRC23,17,-0.4623,37,0.77726,20,-0.2020,19,-0.3098,24,0.07908,22,-0.0944,25,0.11461,22,-0.1220
ENSG00000111674,ENO2,145,-2.3769,287,-1.3703,392,-0.9034,519,-0.4710,732,0.06676,888,0.37858,808,0.25304,1047,0.86964
ENSG00000111676,ATN1,72,0.05398,118,0.86872,84,0.30571,92,0.45073,33,-1.1104,77,0.17162,62,-0.1875,54,-0.4745
ENSG00000111678,C12orf57,123,-0.8558,284,0.46416,285,0.46667,280,0.44105,155,-0.5005,93,-1.2780,261,0.36682,201,-0.1157
ENSG00000215021,PHB2,48,-0.7665,64,-0.3133,71,-0.1448,57,-0.4854,49,-0.7220,61,-0.3843,84,0.11980,114,0.81546
ENSG00000126749,EMG1,24,-0.0844,23,-0.1529,19,-0.3953,28,0.19064,50,1.11802,24,-0.0594,24,-0.1003,20,-0.4058
ENSG00000139182,CLSTN3,12,-3.3181,47,-1.3471,60,-0.9722,81,-0.5292,56,-1.0859,208,0.99725,127,0.19990,177,0.97430
ENSG00000139197,PEX5,42,-0.2538,31,-0.7367,63,0.39142,54,0.14113,22,-1.1973,78,0.74962,39,-0.3941,58,0.33001
ENSG00000059804,SLC2A3,24,-1.7834,32,-1.3578,46,-0.7975,61,-0.3756,40,-1.0079,101,0.42283,120,0.82330,102,0.58775
ENSG00000065970,FOXJ2,14,-0.2886,17,0.00438,11,-0.6644,12,-0.5700,13,-0.4537,21,0.30786,23,0.48483,19,0.16021
ENSG00000089818,NECAP1,47,-1.8057,73,-1.1542,105,-0.5956,124,-0.3515,148,-0.0732,163,0.08105,199,0.45786,215,0.69740
ENSG00000166532,RIMKLB,25,-0.0410,56,1.31712,37,0.61516,18,-0.4837,22,-0.2269,29,0.23891,22,-0.2431,16,-0.8722
ENSG00000003056,M6PR,35,-0.4610,40,-0.2655,41,-0.2439,24,-1.0220,58,0.32215,64,0.46090,32,-0.6566,66,0.67813
ENSG00000175899,A2M,231,1.10023,345,1.83991,319,1.69030,42,-1.5648,63,-0.9713,55,-1.1849,81,-0.6524,29,-2.3472
ENSG00000139112,GABARAPL1,73,-2.4984,153,-1.4129,346,-0.1653,405,0.08490,348,-0.1571,318,-0.2955,464,0.33727,552,0.78069
ENSG00000256537,SMIM10L1,105,0.37170,50,-0.7864,112,0.47364,67,-0.3306,103,0.33245,71,-0.2429,100,0.32863,69,-0.3518
ENSG00000070018,LRP6,84,1.99830,35,0.43480,12,-1.2419,20,-0.4629,32,0.28301,44,0.80391,9,-1.6735,16,-0.9242
ENSG00000111261,MANSC1,24,-0.1060,25,-0.0763,14,-0.9536,14,-0.9109,22,-0.2516,31,0.26359,20,-0.4247,39,0.84244
ENSG00000165714,BORCS5,22,-0.1605,9,-1.4787,43,0.92421,32,0.44035,9,-1.5212,27,0.18042,20,-0.3002,28,0.30053
ENSG00000111269,CREBL2,24,-1.6608,62,-0.2453,131,0.96220,86,0.25804,82,0.19674,76,0.07491,74,0.02256,64,-0.2526
ENSG00000111276,CDKN1B,132,0.72760,79,-0.1017,60,-0.5232,68,-0.3449,44,-0.9865,60,-0.5353,118,0.61062,83,-0.0293
ENSG00000013583,HEBP1,44,1.39596,26,0.50360,14,-0.4615,3,-2.5106,13,-0.5394,9,-1.0308,10,-0.9826,26,0.64982
ENSG00000084444,FAM234B,31,-1.5852,38,-1.2764,39,-1.2211,76,-0.2076,39,-1.2417,95,0.13588,113,0.46648,138,1.02481
ENSG00000273079,GRIN2B,37,-3.0209,110,-1.4149,242,-0.2129,172,-0.7362,208,-0.4498,550,1.13974,301,0.14947,375,0.64171
ENSG00000171681,ATF7IP,115,1.52803,63,0.48763,37,-0.3508,34,-0.4892,32,-0.5977,65,0.52943,33,-0.5553,33,-0.6350
ENSG00000084463,WBP11,102,-0.2520,81,-0.6069,92,-0.4009,123,0.04401,98,-0.3031,139,0.24618,143,0.32706,131,0.17925
ENSG00000151490,PTPRO,3,-3.2797,32,0.02576,49,0.68856,20,-0.6763,10,-1.7383,45,0.57494,18,-0.9534,51,1.05559
ENSG00000023734,STRAP,82,-0.8665,99,-0.5918,180,0.35222,79,-0.9266,126,-0.2168,103,-0.5341,167,0.25826,196,0.63980
ENSG00000008394,MGST1,37,-0.0150,93,1.54809,35,-0.0830,6,-2.6895,130,2.20042,67,0.95327,3,-3.8029,12,-1.9338
ENSG00000048540,LMO3,104,-1.4151,123,-1.1713,522,1.13908,221,-0.2720,306,0.24238,301,0.21602,212,-0.3683,297,0.24491
ENSG00000052126,PLEKHA5,57,-0.7646,62,-0.6461,130,0.52678,100,0.10135,72,-0.4106,169,0.97697,85,-0.1734,90,-0.0752
ENSG00000139154,AEBP2,41,0.18568,35,-0.0861,41,0.16747,38,0.04783,23,-0.7112,25,-0.6125,62,0.99745,26,-0.6688
ENSG00000084453,SLCO1A2,481,4.12028,38,-0.9128,23,-1.6216,37,-0.9422,72,0.08403,26,-1.4893,28,-1.4578,7,-3.6692
ENSG00000121350,PYROXD1,36,0.21042,21,-0.6047,9,-1.8522,27,-0.2353,30,-0.0736,37,0.25554,54,1.00616,26,-0.3501
ENSG00000004700,RECQL,32,1.00513,24,0.50007,22,0.37614,7,-1.3660,6,-1.6293,6,-1.5930,26,0.73643,14,-0.3848
ENSG00000111711,GOLT1B,25,-0.2387,21,-0.5513,26,-0.1987,17,-0.8079,17,-0.8229,43,0.58421,35,0.29105,36,0.36818
ENSG00000134548,SPX,42,1.51445,61,2.25706,10,-0.8161,4,-1.9766,26,0.70626,5,-1.7780,11,-0.7005,5,-1.9772
ENSG00000111716,LDHB,291,-1.0252,623,0.15819,591,0.07160,420,-0.4641,565,0.00167,443,-0.3812,608,0.13088,688,0.40689
ENSG00000111726,CMAS,68,-1.3847,49,-1.8691,90,-0.9698,157,-0.1050,246,0.61801,167,-0.0125,184,0.16116,235,0.71214
ENSG00000111728,ST8SIA1,19,-1.7367,34,-0.9146,17,-1.9403,42,-0.5664,47,-0.4157,70,0.21599,153,1.90577,45,-0.5518
ENSG00000111731,C2CD5,17,-1.4612,12,-1.9131,30,-0.5922,54,0.32616,8,-2.4368,92,1.22652,65,0.74447,46,0.09812
ENSG00000139163,ETNK1,40,-0.8961,28,-1.3894,44,-0.7255,51,-0.5209,41,-0.8574,90,0.37744,90,0.42997,102,0.78414
ENSG00000134532,SOX5,27,-0.0690,47,0.85288,25,-0.1938,15,-0.9702,21,-0.4552,70,1.53991,21,-0.5166,21,-0.5551
ENSG00000060982,BCAT1,32,-1.3767,41,-1.0066,22,-1.9282,91,0.20721,64,-0.3330,109,0.50894,171,1.51987,58,-0.5934
ENSG00000205707,ETFRF1,62,1.24207,33,0.15942,42,0.56317,22,-0.4246,18,-0.7194,18,-0.7140,19,-0.7268,30,0.03154
ENSG00000133703,KRAS,36,-1.1199,47,-0.7427,33,-1.2627,95,0.36255,97,0.38559,95,0.35646,89,0.27553,85,0.22465
ENSG00000246695,RASSF8-AS1,41,0.21833,79,1.32981,27,-0.4086,14,-1.3722,47,0.47180,61,0.87745,33,-0.0999,18,-1.2167
ENSG00000123094,RASSF8,100,1.28258,66,0.56562,36,-0.4045,32,-0.5903,25,-0.9722,57,0.33836,56,0.32660,28,-0.9326
ENSG00000123095,BHLHE41,245,1.72524,95,0.10405,134,0.65461,53,-0.7913,59,-0.6494,46,-1.0092,62,-0.6170,75,-0.3279
ENSG00000123096,SSPN,66,1.61077,89,2.18604,22,-0.2072,4,-2.7608,78,1.91358,3,-2.9031,3,-2.9564,4,-3.0136
ENSG00000123104,ITPR2,85,0.55970,192,2.02561,99,0.82337,34,-0.8792,48,-0.3485,70,0.25831,17,-2.0372,33,-1.0957
ENSG00000111790,FGFR1OP2,86,-0.6789,57,-1.2829,68,-1.0277,129,-0.0480,47,-1.5642,135,0.02392,122,-0.1392,231,1.26422
ENSG00000064115,TM7SF3,61,-0.0504,46,-0.4951,35,-0.8887,38,-0.7587,75,0.28420,112,0.94153,68,0.13540,63,0.00039
ENSG00000152944,MED21,21,-0.4792,24,-0.2498,29,0.03050,23,-0.3469,18,-0.6993,32,0.19855,37,0.48036,30,0.13947
ENSG00000275764,AC092747.4,22,0.09059,17,-0.3222,19,-0.1383,22,0.06697,30,0.55534,18,-0.2862,11,-1.0374,27,0.52196
ENSG00000211455,STK38L,34,-0.1257,48,0.42479,19,-1.0399,48,0.39377,28,-0.4162,53,0.55845,34,-0.1640,37,-0.0081
ENSG00000110841,PPFIBP1,142,0.01282,66,-1.1568,163,0.23416,156,0.15945,64,-1.2023,290,1.20146,144,0.04016,126,-0.2078
ENSG00000061794,MRPS35,60,-0.4003,39,-1.0477,49,-0.6989,77,-0.0064,118,0.69669,66,-0.2369,85,0.17858,89,0.30235
ENSG00000087448,KLHL42,119,0.11416,60,-0.9353,63,-0.8570,76,-0.5728,88,-0.3525,134,0.31145,171,0.80924,111,0.00955
ENSG00000123106,CCDC91,156,-0.3793,173,-0.2165,179,-0.1660,234,0.25806,167,-0.2768,166,-0.2822,276,0.59691,187,-0.1170
ENSG00000064763,FAR2,2,-3.3580,8,-1.5506,9,-1.5314,23,-0.1074,18,-0.4697,29,0.29120,45,1.15791,30,0.40051
ENSG00000087502,ERGIC2,91,-0.0122,73,-0.3436,50,-0.9380,82,-0.1654,89,-0.0483,122,0.46281,82,-0.1815,111,0.40718
ENSG00000133687,TMTC1,1,-5.1949,29,-0.4709,29,-0.4871,28,-0.5285,11,-1.8463,54,0.47919,46,0.25047,64,1.06754
ENSG00000133704,IPO8,28,0.08589,37,0.52114,16,-0.7465,32,0.28645,22,-0.2936,22,-0.2853,25,-0.1498,29,0.16131
ENSG00000110888,CAPRIN2,27,-0.8078,20,-1.2611,32,-0.5285,23,-1.0673,42,-0.1246,87,1.06554,54,0.29440,54,0.35585
ENSG00000170456,DENND5B,35,-1.4003,54,-0.7454,93,0.08300,90,0.03463,71,-0.3405,137,0.71996,88,0.01222,103,0.33302
ENSG00000151743,AMN1,44,-0.0180,30,-0.5800,34,-0.4184,49,0.14736,32,-0.5206,52,0.24274,43,-0.0603,54,0.40275
ENSG00000174718,RESF1,62,1.05163,20,-0.7350,39,0.27541,13,-1.3500,27,-0.3116,82,1.54202,38,0.26699,14,-1.5312
ENSG00000151746,BICD1,56,-0.4873,75,-0.0263,39,-1.0269,47,-0.7438,97,0.39005,117,0.69966,128,0.98045,50,-0.7679
ENSG00000139132,FGD4,56,0.93292,47,0.64146,25,-0.3558,10,-1.6489,69,1.30870,68,1.26163,12,-1.5629,16,-1.2100
ENSG00000087470,DNM1L,157,-0.8605,128,-1.1672,163,-0.8018,184,-0.6156,285,0.06479,375,0.50847,359,0.49338,333,0.40727
ENSG00000139117,CPNE8,8,-1.6100,16,-0.6841,54,1.26311,21,-0.3071,14,-0.9059,32,0.36143,18,-0.5538,32,0.49250
ENSG00000139116,KIF21A,451,-0.7545,263,-1.5695,154,-2.3583,606,-0.3007,976,0.46039,946,0.40918,1143,0.82951,796,0.16471
ENSG00000173208,ABCD2,4,-2.3966,23,0.30178,21,0.11793,8,-1.3853,16,-0.2917,15,-0.4154,17,-0.1667,30,0.98684
ENSG00000151229,SLC2A13,9,-3.8181,39,-1.6999,74,-0.7266,86,-0.4896,54,-1.2075,145,0.32433,147,0.39180,201,1.19013
ENSG00000188906,LRRK2,11,-1.2200,19,-0.4268,16,-0.7371,25,-0.0014,15,-0.7856,49,1.09366,32,0.44510,26,0.04677
ENSG00000018236,CNTN1,125,-1.4974,197,-0.8046,152,-1.1998,195,-0.8250,501,0.67027,498,0.65941,387,0.27490,403,0.39929
ENSG00000015153,YAF2,75,-0.4412,55,-0.9147,105,0.07286,92,-0.1370,120,0.28642,131,0.43566,121,0.34686,93,-0.1369
ENSG00000134283,PPHLN1,34,-0.6601,41,-0.3726,49,-0.0662,50,-0.0520,16,-1.7713,63,0.31194,56,0.13267,68,0.57771
ENSG00000139168,ZCRB1,379,0.91091,215,-0.0179,257,0.26819,226,0.06013,303,0.53755,187,-0.2396,194,-0.1941,145,-0.7486
ENSG00000139174,PRICKLE1,9,-2.4039,17,-1.4538,39,-0.1962,28,-0.7095,50,0.19622,71,0.76408,67,0.75894,47,0.10275
ENSG00000129317,PUS7L,88,1.78747,32,0.04446,28,-0.1194,14,-1.1466,26,-0.2796,62,1.15064,21,-0.6482,16,-1.1988
ENSG00000151239,TWF1,58,1.02708,38,0.34425,34,0.16227,27,-0.1999,40,0.39741,15,-1.0618,32,0.05869,21,-0.7024
ENSG00000184613,NELL2,24,-3.4692,54,-2.3126,134,-0.9577,143,-0.8527,314,0.37354,334,0.47524,246,-0.0180,413,1.14406
ENSG00000139218,SCAF11,295,1.34466,140,0.08460,120,-0.1494,130,-0.0222,165,0.35298,155,0.25332,133,0.00833,61,-1.3685
ENSG00000111371,SLC38A1,64,-1.2817,283,1.06787,38,-2.0629,85,-0.8542,92,-0.7431,126,-0.2503,244,0.93865,152,0.04364
