Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000090263,MRPS33,41,-0.5758,61,0.02379,53,-0.1751,54,-0.1468,72,0.29121,55,-0.1513,67,0.18107,61,0.02391,61,0.03890,77,0.41459
ENSG00000261115,TMEM178B,51,-0.6390,56,-0.4944,83,0.10821,117,0.66370,33,-1.3006,52,-0.6852,142,0.98967,135,0.90169,75,-0.0555,58,-0.4540
ENSG00000006530,AGK,11,-1.6779,18,-0.9344,35,0.05323,28,-0.2698,28,-0.2646,27,-0.3667,39,0.25823,71,1.23950,42,0.34409,43,0.37849
ENSG00000257093,DENND11,26,-0.3017,29,-0.1119,33,0.05745,29,-0.1344,24,-0.4024,29,-0.1520,30,-0.0775,30,-0.0764,66,1.23067,21,-0.5910
ENSG00000106028,SSBP1,81,0.06276,76,-0.0309,85,0.14536,88,0.20891,67,-0.2237,39,-1.1191,95,0.33272,95,0.32918,84,0.13353,102,0.43491
ENSG00000270672,MTRNR2L6,30,1.10045,48,1.94924,3,-2.3725,17,0.19863,6,-1.3144,17,0.20119,2,-2.6444,10,-0.6670,11,-0.5452,7,-1.2007
ENSG00000106123,EPHB6,78,-1.4985,151,-0.4983,260,0.35418,235,0.19210,330,0.75175,254,0.36246,235,0.19030,208,0.00079,130,-0.7253,153,-0.4753
ENSG00000197448,GSTK1,29,0.30293,12,-1.0941,23,-0.0755,19,-0.3759,28,0.23816,23,-0.1196,20,-0.2943,39,0.76227,18,-0.4116,32,0.46887
ENSG00000159784,FAM131B,39,-1.1919,76,-0.1760,67,-0.3847,64,-0.4363,114,0.46810,104,0.36173,99,0.24303,113,0.45338,85,-0.0034,71,-0.2782
ENSG00000159840,ZYX,18,-1.4309,26,-0.8762,68,0.61056,19,-1.3434,54,0.25676,67,0.68338,37,-0.3512,65,0.54028,42,-0.1607,46,-0.0037
ENSG00000198420,TCAF1,117,-1.6529,194,-0.8935,513,0.64126,557,0.77849,256,-0.4669,310,-0.1853,587,0.86987,424,0.32912,312,-0.1588,218,-0.7133
ENSG00000174469,CNTNAP2,98,-1.0378,103,-0.9580,155,-0.3373,229,0.27626,229,0.27892,165,-0.2632,211,0.14401,294,0.69041,218,0.19695,249,0.41312
ENSG00000055130,CUL1,34,-1.1978,54,-0.5001,74,-0.0059,78,0.08562,79,0.10405,61,-0.3293,107,0.58513,97,0.42758,85,0.20563,87,0.24510
ENSG00000155660,PDIA4,20,-0.0072,7,-1.4427,32,0.76318,30,0.65512,13,-0.6644,18,-0.1896,17,-0.2666,24,0.31400,14,-0.4876,26,0.40011
ENSG00000197024,ZNF398,9,-0.5456,7,-0.9620,23,0.92809,14,0.05170,16,0.30993,5,-1.5312,15,0.17297,10,-0.4097,19,0.56031,22,0.83927
ENSG00000204946,ZNF783,13,-0.1141,11,-0.4296,32,1.32242,8,-0.9036,14,0.01620,15,0.06656,12,-0.2800,5,-1.5581,15,0.08963,17,0.30241
ENSG00000196453,ZNF777,9,-0.4482,8,-0.6563,11,-0.2016,9,-0.3703,12,-0.0492,9,-0.4311,14,0.19313,19,0.73290,15,0.36798,18,0.59479
ENSG00000181220,ZNF746,14,-0.4846,12,-0.6895,19,-0.0634,15,-0.4069,22,0.19624,22,0.21099,27,0.50433,15,-0.4220,22,0.19241,24,0.36112
ENSG00000171130,ATP6V0E2,183,-0.1471,206,0.03974,106,-0.9842,114,-0.8736,300,0.64799,246,0.36361,167,-0.2916,194,-0.0598,224,0.17442,225,0.18069
ENSG00000106538,RARRES2,28,1.18508,22,0.82147,7,-0.8558,10,-0.4046,8,-0.8329,8,-0.8921,6,-1.2563,12,-0.1530,24,0.94023,14,0.12285
ENSG00000214022,REPIN1,52,0.57364,29,-0.3434,30,-0.3101,16,-1.2379,38,0.06437,40,0.17249,24,-0.6208,17,-1.1203,65,0.96005,48,0.43713
ENSG00000284691,AC073111.4,7,-1.0196,11,-0.2972,10,-0.4006,7,-0.8723,22,0.79430,16,0.36935,14,0.11537,23,0.90526,5,-1.3222,13,-0.0026
ENSG00000055118,KCNH2,18,-0.0476,19,0.04010,14,-0.4917,14,-0.4545,19,-0.0144,15,-0.4138,13,-0.4987,32,0.85882,26,0.54447,21,0.21824
ENSG00000197150,ABCB8,11,-0.7914,29,0.62695,25,0.38510,12,-0.7323,18,-0.0883,10,-1.0198,23,0.30249,22,0.18052,13,-0.5667,39,1.13187
ENSG00000164885,CDK5,34,-1.1942,64,-0.2524,55,-0.4841,31,-1.3304,92,0.32572,67,-0.1997,102,0.48487,129,0.88041,53,-0.5361,133,0.92403
ENSG00000164896,FASTK,44,0.01214,49,0.20715,42,-0.0444,31,-0.5127,59,0.49446,52,0.33185,32,-0.4679,34,-0.3955,35,-0.3247,46,0.10237
ENSG00000164897,TMUB1,28,0.88573,19,0.23813,4,-1.9912,12,-0.4416,13,-0.3240,20,0.40152,12,-0.4015,16,-0.0109,11,-0.5801,22,0.46341
ENSG00000133612,AGAP3,219,0.51266,238,0.64603,101,-0.7047,78,-1.0907,193,0.30775,128,-0.3752,152,-0.0803,171,0.11267,162,0.02025,184,0.22588
ENSG00000033050,ABCF2,45,-0.1080,28,-0.8588,48,-0.0122,32,-0.6492,51,0.08731,47,-0.0701,67,0.52135,49,0.01964,44,-0.1430,76,0.71920
ENSG00000033100,CHPF2,8,-1.1324,11,-0.5779,16,-0.0647,6,-1.4523,23,0.49493,15,-0.1486,24,0.60522,17,0.06165,22,0.45962,24,0.61893
ENSG00000082014,SMARCD3,112,0.39428,101,0.22453,64,-0.4846,43,-1.0949,185,1.23735,83,-0.0905,44,-1.0461,42,-1.1270,74,-0.2646,133,0.67333
ENSG00000013374,NUB1,41,-0.5704,23,-1.4531,86,0.59353,139,1.43408,51,-0.2203,56,-0.0942,57,-0.0556,57,-0.0568,33,-0.9139,52,-0.1896
ENSG00000106615,RHEB,151,-0.3662,163,-0.2493,117,-0.7627,106,-0.9016,221,0.23547,186,-0.0449,203,0.10254,296,0.71415,175,-0.1394,295,0.70622
ENSG00000106617,PRKAG2,28,-0.8190,25,-0.9928,81,0.87091,19,-1.3653,60,0.38154,47,0.00349,74,0.73769,76,0.76853,19,-1.3818,43,-0.1310
ENSG00000239911,PRKAG2-AS1,16,-1.4626,36,-0.2546,22,-0.9865,22,-1.0145,58,0.51053,49,0.25916,50,0.28640,50,0.25864,40,-0.0810,72,0.88345
ENSG00000178234,GALNT11,44,-0.8032,57,-0.3817,79,0.12205,68,-0.1130,101,0.51164,59,-0.3628,107,0.60446,93,0.38814,66,-0.1574,72,-0.0224
ENSG00000055609,KMT2C,170,0.67118,71,-0.7189,270,1.47614,235,1.22706,49,-1.2791,54,-1.2189,79,-0.5475,57,-1.0308,158,0.55234,40,-1.5640
ENSG00000261455,LINC01003,11,0.02435,7,-0.6386,3,-1.6629,5,-1.0810,7,-0.5970,5,-1.0354,10,-0.1196,11,0.01791,31,1.82024,21,1.08050
ENSG00000133627,ACTR3B,40,-0.9648,59,-0.3792,87,0.23446,38,-1.0408,61,-0.3107,63,-0.2999,125,0.84494,69,-0.1326,130,0.89904,89,0.27152
ENSG00000130226,DPP6,128,-0.6986,141,-0.5523,191,-0.0842,151,-0.4503,155,-0.4024,153,-0.4637,393,1.10925,224,0.17563,340,0.86105,181,-0.1633
ENSG00000273344,PAXIP1-AS1,7,-0.7779,9,-0.3621,19,0.75135,12,0.03633,11,-0.0511,6,-1.0106,16,0.48828,5,-1.1654,25,1.22924,12,0.02985
ENSG00000220575,HTR5A-AS1,2,-3.1470,16,-0.0977,23,0.47786,10,-0.8144,7,-1.2271,13,-0.4811,26,0.68364,35,1.15940,20,0.25538,23,0.46667
ENSG00000157219,HTR5A,6,-1.9088,13,-0.8435,12,-0.9096,12,-0.9564,16,-0.5540,19,-0.2975,48,1.23335,46,1.16847,22,-0.0684,36,0.74911
ENSG00000186480,INSIG1,100,0.40394,28,-1.5135,92,0.27455,83,0.11413,75,-0.0560,82,0.09376,50,-0.6665,93,0.28560,98,0.38545,69,-0.1850
ENSG00000184863,RBM33,37,0.03832,17,-1.1394,77,1.23983,48,0.44621,36,-0.0259,30,-0.3225,27,-0.4855,35,-0.0650,43,0.27693,20,-0.9201
ENSG00000105983,LMBR1,22,-0.9285,22,-0.9145,40,-0.0181,35,-0.2178,22,-0.9628,40,-0.0397,41,0.01953,85,1.22154,39,-0.0470,60,0.63868
ENSG00000146909,NOM1,13,-0.3873,11,-0.7020,36,1.21694,28,0.78802,17,0.04121,16,-0.0637,17,0.02611,7,-1.3061,12,-0.5137,13,-0.4136
ENSG00000009335,UBE3C,23,-1.3452,31,-0.8898,66,0.28881,45,-0.3157,62,0.19899,55,0.02195,67,0.31397,87,0.74852,59,0.13027,53,-0.0592
ENSG00000105993,DNAJB6,148,-0.8384,165,-0.6674,283,0.17509,245,-0.0529,278,0.14234,295,0.27138,399,0.73671,239,-0.0948,241,-0.0828,203,-0.3485
ENSG00000155093,PTPRN2,118,-0.6539,152,-0.2685,119,-0.6451,93,-1.0162,249,0.52420,185,0.04593,236,0.43255,190,0.07945,226,0.36269,229,0.38683
ENSG00000117868,ESYT2,35,-0.3870,31,-0.5783,48,0.11713,44,-0.0362,52,0.23532,54,0.32587,39,-0.2126,42,-0.0947,56,0.34721,39,-0.2332
ENSG00000126870,WDR60,122,0.64635,87,0.10583,173,1.25110,125,0.69058,50,-0.7440,61,-0.4883,59,-0.5017,75,-0.1298,52,-0.7061,32,-1.4324
ENSG00000147364,FBXO25,40,-0.2148,31,-0.5843,50,0.15057,48,0.09693,41,-0.1387,44,-0.0373,57,0.37334,63,0.53118,49,0.13352,30,-0.6335
ENSG00000180190,TDRP,19,0.11396,10,-0.9414,23,0.37446,11,-0.7814,25,0.52501,9,-1.0410,18,0.00836,26,0.57994,22,0.32754,25,0.53982
ENSG00000104714,ERICH1,21,-0.4474,17,-0.7638,48,0.84436,41,0.55411,37,0.41149,30,0.08340,34,0.28303,22,-0.4073,14,-1.1123,20,-0.5235
ENSG00000198010,DLGAP2,24,-1.2872,38,-0.6201,112,1.13524,89,0.74502,39,-0.5690,52,-0.1449,85,0.66458,57,0.02881,40,-0.5163,31,-0.9056
ENSG00000182372,CLN8,25,0.08368,21,-0.1717,32,0.48332,25,0.09711,40,0.82987,27,0.24538,21,-0.2133,12,-1.0781,16,-0.6304,15,-0.6829
ENSG00000253982,AC100810.1,54,1.18333,33,0.36392,13,-1.0524,12,-1.2168,15,-0.8121,18,-0.6514,26,-0.0350,32,0.29826,27,0.02394,43,0.76352
ENSG00000104728,ARHGEF10,66,1.78704,9,-1.3488,42,0.95753,26,0.19636,9,-1.3345,17,-0.5239,7,-1.6810,6,-2.0202,39,0.83284,16,-0.5789
ENSG00000176595,KBTBD11,116,0.04991,146,0.41960,87,-0.3949,96,-0.2476,98,-0.2160,68,-0.8385,138,0.33178,140,0.34969,159,0.55949,120,0.09982
ENSG00000036448,MYOM2,19,-0.1857,25,0.18078,27,0.33629,12,-0.9567,11,-0.9847,13,-0.8582,37,0.82471,30,0.49461,23,0.05449,32,0.59142
ENSG00000183117,CSMD1,14,-1.1250,33,0.10359,72,1.43459,24,-0.3943,15,-1.0335,17,-0.9571,46,0.66509,29,-0.0964,46,0.65549,23,-0.4572
ENSG00000147316,MCPH1,15,-0.1062,6,-1.5465,39,1.44914,24,0.63003,20,0.32973,11,-0.6446,25,0.71456,7,-1.3101,14,-0.1912,6,-1.3788
ENSG00000155189,AGPAT5,77,0.24273,67,0.01534,69,0.05045,74,0.16749,40,-0.7888,65,-0.0375,80,0.30094,67,0.00997,78,0.25366,49,-0.4728
ENSG00000275342,PRAG1,10,-0.9783,24,0.36233,18,-0.0696,11,-0.8077,1,-3.8748,9,-1.2386,32,0.82148,52,1.67868,28,0.60044,17,-0.2099
ENSG00000147324,MFHAS1,71,1.02972,30,-0.3393,41,0.14270,34,-0.1351,21,-0.8961,27,-0.5307,30,-0.3579,42,0.19126,56,0.63960,33,-0.1943
ENSG00000173273,TNKS,41,-0.3537,31,-0.8009,63,0.30050,75,0.57663,56,0.10394,51,-0.0440,53,0.01944,64,0.33791,40,-0.4174,49,-0.0980
ENSG00000253230,LINC00599,34,-1.1449,34,-1.1567,240,2.10492,13,-2.5465,95,0.43325,49,-0.6643,80,0.15462,89,0.32870,39,-0.9436,74,0.03781
ENSG00000175806,MSRA,19,-0.8896,33,-0.0116,37,0.12812,23,-0.6050,40,0.27615,30,-0.1873,42,0.33891,46,0.50576,22,-0.6756,49,0.59849
ENSG00000254093,PINX1,7,-0.2996,6,-0.5437,17,1.00318,10,0.23237,14,0.70669,5,-0.9026,11,0.23829,13,0.61713,3,-1.4813,7,-0.4334
ENSG00000171044,XKR6,7,-1.0436,3,-1.9567,61,2.72861,20,0.60342,13,-0.0560,5,-1.5528,16,0.24017,6,-1.2647,10,-0.3949,3,-2.0426
ENSG00000104643,MTMR9,69,-0.5722,72,-0.5215,119,0.27800,93,-0.1143,130,0.42234,104,0.06720,134,0.47164,96,-0.0633,105,0.08040,74,-0.4690
ENSG00000154319,FAM167A,59,2.24353,14,-0.1866,8,-1.0312,12,-0.5026,2,-2.6726,4,-2.1601,2,-2.7799,10,-0.7021,45,1.70164,19,0.22716
ENSG00000154328,NEIL2,25,-0.4796,34,-0.0147,34,0.01843,31,-0.1436,41,0.27790,31,-0.1466,28,-0.3241,35,0.03132,28,-0.3237,57,0.84243
ENSG00000079459,FDFT1,108,0.23674,35,-1.4871,74,-0.3550,50,-0.9440,107,0.21785,82,-0.2265,111,0.28427,144,0.70372,90,-0.0597,142,0.68214
ENSG00000164733,CTSB,156,-0.8000,164,-0.7255,215,-0.3118,211,-0.3421,311,0.27575,268,0.04373,351,0.47093,414,0.74468,226,-0.2292,296,0.19605
ENSG00000283674,AC068587.4,14,-1.5409,35,-0.1113,138,2.27813,27,-0.5024,66,0.89195,29,-0.4791,17,-1.2305,19,-1.0287,22,-0.8182,22,-0.8035
ENSG00000154359,LONRF1,22,-0.8166,26,-0.5702,49,0.44211,33,-0.2070,33,-0.1951,38,0.02680,51,0.51100,44,0.25636,48,0.41254,29,-0.4096
ENSG00000250305,TRMT9B,18,-0.9908,12,-1.5726,83,1.49692,22,-0.6628,99,1.83596,33,-0.0606,15,-1.2640,15,-1.1880,21,-0.7544,23,-0.5645
ENSG00000164741,DLC1,63,0.35236,33,-0.6550,63,0.35567,64,0.37136,49,-0.0526,58,0.24294,19,-1.4568,43,-0.2501,64,0.37893,42,-0.2994
ENSG00000104723,TUSC3,30,-1.6316,49,-0.8978,83,-0.0945,43,-1.0854,148,0.85368,74,-0.3062,180,1.18933,102,0.23723,78,-0.1794,106,0.29796
ENSG00000155970,MICU3,50,-1.6599,96,-0.6881,174,0.23866,196,0.43435,133,-0.1863,143,-0.0827,245,0.80756,202,0.48278,135,-0.1621,129,-0.2317
ENSG00000104219,ZDHHC2,33,0.86860,15,-0.3756,16,-0.3100,17,-0.2120,10,-0.9399,12,-0.8427,18,-0.1509,16,-0.2614,34,0.87387,31,0.76954
ENSG00000198791,CNOT7,73,-0.5559,80,-0.4089,104,-0.0014,110,0.09171,137,0.43586,106,0.03377,125,0.28765,95,-0.1507,108,0.06366,101,-0.0404
ENSG00000155975,VPS37A,23,-0.1367,16,-0.6754,29,0.19379,27,0.05360,23,-0.1998,27,0.12193,35,0.49335,25,-0.0605,24,-0.0720,25,-0.0434
ENSG00000003987,MTMR7,17,-1.0066,17,-0.9810,38,0.24356,22,-0.6324,29,-0.1987,33,0.02297,42,0.39528,49,0.64505,23,-0.5227,57,0.89743
ENSG00000003989,SLC7A2,85,3.26464,4,-2.0746,10,-0.5914,26,0.85443,0,-4.9740,1,-3.2865,0,-4.3389,2,-2.9451,29,1.03354,10,-0.6921
ENSG00000129422,MTUS1,175,1.34099,41,-0.9990,109,0.53358,141,0.95594,19,-2.0988,98,0.39866,22,-1.9099,33,-1.3293,85,0.11927,43,-0.9335
ENSG00000078674,PCM1,198,-0.4409,159,-0.7748,517,1.12651,592,1.36704,163,-0.7392,201,-0.4572,283,0.11910,163,-0.7372,312,0.27981,96,-1.5390
ENSG00000104763,ASAH1,111,-0.0463,60,-0.9765,106,-0.1157,64,-0.8868,152,0.46180,117,0.04927,119,0.06860,141,0.34319,111,-0.0432,155,0.49589
ENSG00000156011,PSD3,289,-0.5757,467,0.17402,448,0.10846,500,0.28323,417,-0.0053,321,-0.4560,614,0.62272,304,-0.4971,649,0.71459,273,-0.6642
ENSG00000147408,CSGALNACT1,71,0.34066,51,-0.1883,79,0.50892,44,-0.4158,49,-0.2326,50,-0.2373,75,0.42145,30,-0.9713,97,0.85539,35,-0.7610
ENSG00000104613,INTS10,40,-0.2157,33,-0.5010,85,1.00899,29,-0.7182,41,-0.1808,27,-0.9132,60,0.42446,61,0.43753,41,-0.1792,63,0.50832
ENSG00000147416,ATP6V1B2,113,-1.8082,183,-1.0917,253,-0.5990,203,-0.9381,640,0.88909,423,0.22634,464,0.35198,738,1.13457,271,-0.4981,385,0.05251
ENSG00000061337,LZTS1,28,-0.1963,88,1.73811,20,-0.7335,34,0.09936,2,-3.8339,19,-0.8523,42,0.45848,36,0.19343,50,0.72087,12,-1.4798
ENSG00000254092,AC021613.1,10,-0.5631,14,-0.0316,21,0.63577,4,-1.8472,21,0.61060,11,-0.4413,19,0.44647,5,-1.5904,25,0.93267,15,0.16039
ENSG00000168546,GFRA2,16,-1.5730,23,-1.0279,49,0.10116,32,-0.5575,107,1.42609,50,0.14508,74,0.78487,32,-0.5257,38,-0.2924,32,-0.5540
ENSG00000130227,XPO7,33,-0.7411,42,-0.3643,60,0.19187,46,-0.2239,66,0.33319,37,-0.6145,69,0.40560,65,0.31687,66,0.32663,66,0.33897
ENSG00000158806,NPM2,70,0.11603,87,0.46185,63,-0.0470,68,0.07765,45,-0.5701,54,-0.3265,61,-0.0898,93,0.57572,47,-0.4881,73,0.17846
ENSG00000158856,DMTN,188,-0.5168,395,0.66607,193,-0.4746,229,-0.2107,284,0.12968,201,-0.4527,324,0.33883,271,0.05482,256,-0.0378,339,0.41463
ENSG00000158863,FAM160B2,20,0.17390,22,0.28598,28,0.70294,9,-1.0863,8,-1.2871,14,-0.4095,12,-0.6722,21,0.25638,27,0.60590,25,0.50739
ENSG00000168453,HR,14,-0.6844,31,0.50017,16,-0.4950,21,-0.1348,58,1.57951,26,0.23199,15,-0.6702,11,-1.0445,6,-1.9625,25,0.15729
ENSG00000168481,LGI3,33,-1.3511,49,-0.7405,66,-0.2861,45,-0.8630,94,0.27229,102,0.46078,77,-0.0380,165,1.21620,55,-0.5617,83,0.07325
ENSG00000168490,PHYHIP,178,-1.0457,397,0.19417,306,-0.2190,256,-0.4955,330,-0.0957,301,-0.2686,555,0.74604,424,0.30351,398,0.20130,417,0.27413
ENSG00000168495,POLR3D,7,-1.0531,7,-0.9997,13,-0.1119,19,0.45475,13,-0.1491,27,1.20615,19,0.44507,6,-1.1799,13,-0.0984,5,-1.5974
ENSG00000104635,SLC39A14,23,-0.3807,12,-1.3411,26,-0.1533,25,-0.2014,21,-0.5143,28,-0.0829,33,0.23122,61,1.23071,25,-0.2318,37,0.38851
ENSG00000120910,PPP3CC,12,-0.3418,5,-1.5508,18,0.26671,7,-1.0777,17,0.21860,12,-0.3998,26,0.85717,26,0.88338,11,-0.4837,19,0.40616
ENSG00000120896,SORBS3,26,1.27976,13,0.18209,9,-0.4676,11,-0.0808,6,-0.9215,3,-1.9444,1,-3.0521,7,-0.8203,18,0.63806,33,1.69057
ENSG00000120913,PDLIM2,15,-0.1237,28,0.92758,6,-1.4554,7,-1.2531,14,-0.1794,13,-0.3191,11,-0.5283,15,-0.0493,17,0.06059,36,1.33044
ENSG00000158941,CCAR2,26,-0.4285,30,-0.1736,22,-0.6502,17,-1.0903,52,0.69226,29,-0.2945,60,0.92048,31,-0.1670,32,-0.0877,47,0.51726
ENSG00000147439,BIN3,4,-1.5514,5,-1.0845,18,0.65393,9,-0.3989,18,0.65883,13,0.13205,11,-0.0548,13,0.13499,13,0.22065,12,0.02267
ENSG00000179388,EGR3,63,-0.2849,106,0.53762,52,-0.5736,84,0.16744,46,-0.7637,47,-0.7926,159,1.23911,51,-0.6015,120,0.74985,56,-0.4688
ENSG00000008853,RHOBTB2,45,-0.2942,63,0.22500,78,0.56247,54,-0.0178,50,-0.1548,43,-0.4076,57,0.04890,58,0.09831,62,0.18088,50,-0.1397
ENSG00000147457,CHMP7,18,-0.8823,19,-0.7720,31,-0.0782,21,-0.6854,55,0.86084,23,-0.5642,36,0.17734,46,0.55930,34,0.07488,50,0.68486
ENSG00000104679,R3HCC1,18,-0.6110,16,-0.7503,22,-0.3264,23,-0.2566,44,0.77683,23,-0.2825,33,0.30316,30,0.16687,16,-0.7942,49,0.98594
ENSG00000197217,ENTPD4,27,-1.3685,33,-1.0715,70,0.08351,70,0.09299,53,-0.3554,98,0.72593,78,0.25958,114,0.88180,36,-0.9485,52,-0.3645
ENSG00000147454,SLC25A37,43,0.37024,21,-0.7508,60,0.92945,25,-0.4544,21,-0.7380,28,-0.3273,26,-0.4071,36,0.08685,51,0.67384,34,-0.0035
ENSG00000272163,AF106564.1,9,-1.0751,16,-0.1878,19,0.08737,15,-0.3393,31,0.87156,18,-0.0156,21,0.20509,8,-1.1459,23,0.34812,22,0.31010
ENSG00000104722,NEFM,165,-3.8165,542,-2.0761,1719,-0.3357,3437,0.78226,383,-2.5853,2643,0.39175,1754,-0.3045,9140,2.67786,139,-4.0645,853,-1.4027
ENSG00000277586,NEFL,538,-1.8692,1070,-0.8376,1701,-0.1209,2996,0.80017,1316,-0.5209,2088,0.22979,2022,0.15358,4751,1.62048,541,-1.8594,1088,-0.8121
ENSG00000147459,DOCK5,33,1.14379,2,-2.7253,29,0.87303,13,-0.3730,3,-2.2710,30,1.08492,1,-4.1314,5,-1.6172,18,0.10699,19,0.19186
ENSG00000104756,KCTD9,15,-0.4927,15,-0.4897,17,-0.2668,15,-0.5148,22,0.09268,32,0.81970,15,-0.4885,29,0.55315,12,-0.7885,22,0.11512
ENSG00000221914,PPP2R2A,46,-0.7055,35,-1.0867,91,0.36785,94,0.42310,75,0.06125,66,-0.1671,93,0.40055,100,0.52984,74,0.04715,54,-0.4406
ENSG00000104765,BNIP3L,136,-0.6990,150,-0.5499,237,0.16418,236,0.15328,246,0.22145,232,0.14399,249,0.23837,241,0.18762,175,-0.3132,220,0.04278
ENSG00000240694,PNMA2,204,-1.2193,298,-0.6448,384,-0.2515,465,0.04642,803,0.94814,469,0.06839,480,0.09823,472,0.07345,501,0.16659,417,-0.1233
ENSG00000092964,DPYSL2,922,-0.1029,724,-0.4794,986,0.00354,1309,0.46126,1335,0.49265,903,-0.1495,1005,0.03391,993,0.01579,1045,0.09708,694,-0.5434
ENSG00000015592,STMN4,71,-1.2791,102,-0.7298,172,0.08385,110,-0.6052,229,0.55006,145,-0.2037,293,0.96671,148,-0.1489,163,-0.0023,214,0.44189
ENSG00000120899,PTK2B,80,-0.9805,186,0.33857,159,0.09092,107,-0.5357,49,-1.6930,116,-0.4413,267,0.93745,276,0.99921,136,-0.1601,163,0.12981
ENSG00000120885,CLU,4508,0.81495,2649,-0.0528,2495,-0.1474,4490,0.80809,781,-1.9101,1179,-1.3877,2190,-0.3511,3317,0.30672,4788,0.91750,2556,-0.1096
ENSG00000168077,SCARA3,71,1.45121,29,-0.0769,21,-0.5534,32,0.08726,9,-1.7760,8,-1.9746,9,-1.8140,14,-1.1103,74,1.51925,54,0.95384
ENSG00000147419,CCDC25,72,-1.1144,135,-0.1519,169,0.20991,151,0.02794,113,-0.4287,201,0.55077,168,0.19697,194,0.42916,125,-0.2646,104,-0.5484
ENSG00000134014,ELP3,15,-1.0765,27,-0.2379,36,0.22694,26,-0.3052,28,-0.1871,28,-0.2091,40,0.40308,44,0.53208,35,0.18748,38,0.29947
ENSG00000186918,ZNF395,64,1.80254,18,-0.2819,27,0.30983,15,-0.5604,4,-2.4173,7,-1.7189,14,-0.7364,20,-0.1883,46,1.18695,21,-0.0653
ENSG00000214050,FBXO16,7,-0.4120,9,0.01409,20,1.31863,11,0.28146,3,-1.4797,3,-1.5225,12,0.46674,21,1.37464,3,-1.6293,6,-0.5169
ENSG00000104290,FZD3,116,-0.4769,117,-0.4679,210,0.46240,161,0.03897,155,-0.0219,143,-0.1599,236,0.65645,108,-0.5910,244,0.71369,97,-0.7422
ENSG00000012232,EXTL3,34,-0.6064,28,-0.8696,44,-0.1813,49,-0.0168,88,0.93122,61,0.37385,49,-0.0209,40,-0.3535,47,-0.0833,46,-0.1396
ENSG00000147421,HMBOX1,80,1.12050,40,-0.0219,49,0.31474,56,0.51507,28,-0.5782,31,-0.4679,22,-0.9413,18,-1.2073,68,0.84406,23,-0.8752
ENSG00000197892,KIF13B,32,1.11475,13,-0.3758,30,1.00296,18,0.12693,9,-0.8368,29,1.07045,0,-4.3344,2,-3.1131,11,-0.5222,5,-1.5791
ENSG00000133872,SARAF,367,-0.8467,453,-0.5218,364,-0.8597,396,-0.7284,1002,0.74798,607,-0.0753,932,0.62786,674,0.09930,772,0.31738,792,0.35911
ENSG00000104660,LEPROTL1,22,-0.7094,19,-0.9067,21,-0.7193,26,-0.4446,33,-0.0529,36,0.09627,30,-0.2186,73,1.26117,41,0.28625,40,0.23000
ENSG00000104671,DCTN6,48,-0.3315,55,-0.1418,44,-0.4883,50,-0.2960,50,-0.2916,49,-0.3546,68,0.19088,80,0.45884,76,0.37946,92,0.69635
ENSG00000285669,AC026979.4,28,-0.1705,37,0.28420,43,0.49515,61,1.09301,27,-0.2408,35,0.21462,22,-0.5250,8,-2.0766,37,0.28069,10,-1.6435
ENSG00000197265,GTF2E2,11,-0.3292,14,0.00197,18,0.46773,10,-0.5340,9,-0.5400,10,-0.5607,24,0.89289,14,0.07748,10,-0.4811,20,0.64180
ENSG00000104687,GSR,34,-0.3456,41,-0.0329,42,-0.0100,42,-0.0163,56,0.46592,45,0.10319,44,0.08163,31,-0.4683,43,0.03743,40,-0.0613
ENSG00000104691,UBXN8,13,0.33929,7,-0.6519,15,0.56590,11,-0.0117,16,0.65566,8,-0.4802,14,0.38332,10,-0.0770,6,-0.9020,10,-0.1552
ENSG00000104695,PPP2CB,274,-0.1194,286,-0.0483,199,-0.6099,231,-0.3837,455,0.70269,297,0.00865,285,-0.0528,235,-0.3565,304,0.04651,384,0.42239
ENSG00000172733,PURG,12,-0.3462,11,-0.5612,28,0.98409,14,-0.1883,11,-0.4870,17,0.17889,12,-0.4298,13,-0.2342,25,0.75807,10,-0.6976
ENSG00000165392,WRN,34,0.86379,12,-0.7081,38,1.04168,40,1.13351,6,-1.6999,10,-1.0508,14,-0.5770,11,-0.9381,31,0.70816,13,-0.6962
ENSG00000157168,NRG1,4,-2.5423,10,-1.3026,33,0.60202,12,-0.9308,33,0.59825,35,0.80021,24,0.05966,50,1.30751,3,-2.8013,11,-1.0815
ENSG00000198042,MAK16,16,0.23375,13,-0.1195,19,0.46253,22,0.70238,16,0.24067,6,-1.2468,14,-0.0284,17,0.27434,7,-0.9472,17,0.32982
ENSG00000133878,DUSP26,20,-1.2989,44,-0.1479,39,-0.3054,32,-0.6441,42,-0.2210,44,-0.1463,62,0.39991,48,0.00746,55,0.21373,98,1.18384
