Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000008988,RPS20,634,0.40540,418,-0.2573,597,0.30796,1022,1.21519,382,-0.3991,739,0.65875,233,-1.1536,234,-1.1451,562,0.20897,299,-0.8384
ENSG00000170791,CHCHD7,18,-0.9310,3,-3.5453,34,0.07815,40,0.29959,31,-0.0619,15,-1.1963,39,0.28678,22,-0.6156,89,1.70230,35,0.09520
ENSG00000104331,IMPAD1,46,-0.7543,27,-1.5678,57,-0.4381,44,-0.8060,82,0.14444,38,-1.0351,63,-0.2837,91,0.30966,176,1.42903,101,0.53989
ENSG00000169122,FAM110B,9,-1.7947,3,-3.4228,30,-0.0383,41,0.44127,28,-0.1298,14,-1.2191,47,0.67287,32,0.05555,25,-0.3169,55,1.10614
ENSG00000215114,UBXN2B,18,-1.3594,78,0.87569,36,-0.3621,53,0.23705,16,-1.5345,31,-0.6015,43,-0.0731,46,0.01574,37,-0.3291,71,0.82365
ENSG00000137575,SDCBP,73,-0.6661,73,-0.6549,108,-0.0460,101,-0.1502,113,0.01586,90,-0.3297,69,-0.7548,100,-0.1664,117,0.07580,192,1.02504
ENSG00000198846,TOX,24,-0.8070,17,-1.3291,47,0.20281,36,-0.1970,41,-0.0184,18,-1.2876,111,1.68721,55,0.45524,7,-2.6471,49,0.30267
ENSG00000104388,RAB2A,89,-1.5748,211,-0.2676,211,-0.2653,237,-0.0821,182,-0.4986,148,-0.8063,320,0.39644,326,0.42648,154,-0.7527,436,1.06055
ENSG00000171316,CHD7,351,3.32627,79,0.34993,33,-0.9951,18,-1.8803,45,-0.5297,27,-1.3050,69,0.12983,18,-1.9053,38,-0.7945,10,-2.8863
ENSG00000198363,ASPH,210,0.27210,72,-1.3709,388,1.30704,112,-0.7112,242,0.49985,79,-1.2441,219,0.33549,196,0.15767,155,-0.2124,139,-0.4148
ENSG00000274956,NKAIN3-IT1,132,0.67947,21,-2.1349,202,1.41718,117,0.48732,171,1.12670,104,0.29640,69,-0.3557,34,-1.4115,51,-0.8253,26,-1.9262
ENSG00000185728,YTHDF3,29,-0.6370,25,-0.8889,30,-0.5898,50,0.17424,11,-2.1224,34,-0.4158,50,0.19634,44,-0.0332,57,0.39713,80,1.11074
ENSG00000254377,MIR124-2HG,30,-0.6145,12,-1.9938,9,-2.3469,42,-0.1091,15,-1.6486,19,-1.2835,27,-0.8015,165,2.29510,38,-0.2502,69,0.79791
ENSG00000104442,ARMC1,44,-0.7778,12,-2.6853,60,-0.2961,71,-0.0345,86,0.27694,44,-0.7662,106,0.60403,122,0.84538,92,0.38777,81,0.18582
ENSG00000169085,VXN,23,-2.9192,164,0.03304,157,-0.0316,142,-0.1875,92,-0.8577,123,-0.4204,85,-0.9780,147,-0.1362,305,1.06072,263,0.93496
ENSG00000175073,VCPIP1,22,-1.4183,14,-2.0352,32,-0.8477,56,0.01259,89,0.76111,42,-0.4368,89,0.77496,70,0.37397,28,-1.0563,84,0.77438
ENSG00000104205,SGK3,113,1.79902,3,-3.8144,52,0.43831,25,-0.6880,83,1.23481,19,-1.0839,50,0.38647,40,0.01614,3,-3.8029,23,-0.8927
ENSG00000245910,SNHG6,399,0.55057,409,0.59236,400,0.55441,544,1.07386,171,-0.7833,475,0.84184,155,-0.9386,60,-2.3420,165,-0.8369,172,-0.8400
ENSG00000121022,COPS5,28,-0.8856,111,1.35754,70,0.56505,32,-0.6645,28,-0.8411,41,-0.2866,13,-1.9333,30,-0.7497,48,-0.0417,70,0.64302
ENSG00000104218,CSPP1,282,1.85460,51,-0.9621,73,-0.4326,76,-0.3628,70,-0.4892,79,-0.3026,118,0.33216,140,0.61365,79,-0.3030,44,-1.2871
ENSG00000066777,ARFGEF1,67,0.14399,88,0.59376,53,-0.2091,28,-1.1811,63,0.04816,21,-1.6352,101,0.83032,90,0.62749,29,-1.1279,65,0.11600
ENSG00000046889,PREX2,79,-0.1315,20,-2.1983,309,2.26931,24,-1.9487,245,1.80116,41,-1.1222,111,0.41013,53,-0.7496,10,-3.2313,27,-1.8471
ENSG00000140396,NCOA2,19,-1.0892,4,-3.3684,37,-0.0422,29,-0.4249,38,0.00095,41,0.09669,95,1.54180,30,-0.3835,48,0.35712,40,0.07672
ENSG00000067167,TRAM1,17,-0.9776,54,0.84993,68,1.26587,20,-0.7086,45,0.54470,25,-0.3622,24,-0.4635,16,-0.9949,15,-1.1028,33,0.05986
ENSG00000147601,TERF1,117,0.83265,3,-4.5423,82,0.25453,46,-0.6385,38,-0.9510,31,-1.2342,121,0.88952,101,0.59119,86,0.31588,73,0.07555
ENSG00000147604,RPL7,678,0.41041,472,-0.1680,644,0.32604,845,0.77473,455,-0.2255,659,0.36281,574,0.14108,292,-0.9085,451,-0.2415,355,-0.6660
ENSG00000040341,STAU2,102,-0.7553,57,-1.6346,142,-0.2448,302,0.97768,213,0.39649,82,-1.0883,256,0.70123,255,0.69366,94,-0.8749,163,-0.0323
ENSG00000104343,UBE2W,24,-1.4500,12,-2.3921,56,-0.1745,63,0.01200,58,-0.1106,24,-1.4502,57,-0.1434,85,0.50041,87,0.53506,109,1.07866
ENSG00000154582,ELOC,54,-0.8322,4,-4.6502,132,0.56177,187,1.15219,37,-1.4141,123,0.44567,72,-0.4023,80,-0.2291,101,0.13042,117,0.41647
ENSG00000175606,TMEM70,0,-6.7083,3,-3.6449,27,-0.4023,45,0.41123,34,-0.0628,22,-0.7453,26,-0.4469,37,0.08411,45,0.41035,73,1.45282
ENSG00000104369,JPH1,13,-0.8371,3,-2.8271,13,-0.8092,19,-0.2875,6,-1.9073,5,-2.2686,19,-0.3280,56,1.47150,47,1.16261,36,0.83078
ENSG00000104381,GDAP1,32,-1.8240,105,-0.0208,39,-1.5130,141,0.46502,29,-1.9306,30,-1.8910,191,0.96446,163,0.69893,144,0.49248,146,0.58177
ENSG00000091656,ZFHX4,158,1.92186,3,-4.2069,110,1.25433,6,-3.2011,167,2.04177,18,-1.5745,43,-0.2894,31,-0.8078,0,-7.3030,17,-1.7490
ENSG00000164751,PEX2,3,-3.0569,16,-0.8038,33,0.32202,25,-0.1120,62,1.41263,30,0.16595,18,-0.6192,13,-1.0663,37,0.52826,29,0.11775
ENSG00000171033,PKIA,57,-1.2356,113,-0.2091,126,-0.0326,120,-0.1086,174,0.48717,145,0.18649,118,-0.1425,137,0.10358,72,-0.8913,177,0.58010
ENSG00000104427,ZC2HC1A,32,-1.0314,59,-0.1089,38,-0.7608,39,-0.7576,53,-0.2804,32,-1.0216,67,0.09246,77,0.31758,96,0.67735,101,0.87036
ENSG00000104435,STMN2,198,-2.2485,580,-0.6382,487,-0.9028,1358,0.71917,330,-1.4905,434,-1.0783,1107,0.38195,1082,0.34471,973,0.17304,1527,1.06937
ENSG00000164683,HEY1,34,-0.5528,103,1.25693,66,0.50422,27,-0.8878,47,-0.0306,32,-0.6150,26,-0.9363,35,-0.5098,39,-0.3279,61,0.41263
ENSG00000147586,MRPS28,7,-2.3896,22,-0.6418,61,0.96900,45,0.47347,54,0.75649,32,-0.0873,39,0.21532,13,-1.4098,32,-0.0662,33,-0.0433
ENSG00000076554,TPD52,117,-0.5157,73,-1.2287,92,-0.8824,330,1.16376,125,-0.4186,98,-0.7941,155,-0.0867,132,-0.3341,133,-0.3284,272,0.95963
ENSG00000205189,ZBTB10,44,0.85148,11,-1.2532,39,0.66929,7,-1.9678,43,0.83174,16,-0.7572,36,0.50713,42,0.75649,12,-1.1449,18,-0.6298
ENSG00000164684,ZNF704,71,0.29108,34,-0.8523,68,0.22455,32,-0.9190,80,0.48953,48,-0.3175,75,0.37781,116,1.12132,19,-1.6995,53,-0.1933
ENSG00000076641,PAG1,39,-0.0868,152,2.32986,52,0.37991,33,-0.3191,9,-2.1918,10,-2.1100,30,-0.4659,31,-0.4065,23,-0.8870,35,-0.2545
ENSG00000164687,FABP5,45,-0.6143,5,-3.7660,123,0.98165,77,0.20061,119,0.92980,54,-0.3452,72,0.09065,80,0.26051,33,-1.0778,68,0.00147
ENSG00000147588,PMP2,757,1.32844,189,-0.9223,595,0.90562,321,-0.1048,479,0.54221,432,0.37228,439,0.39803,116,-1.6445,211,-0.7554,115,-1.7682
ENSG00000133731,IMPA1,17,-1.4099,4,-3.4432,42,-0.0303,65,0.66388,29,-0.6316,48,0.16125,33,-0.4421,69,0.76031,20,-1.1401,74,1.02000
ENSG00000184672,RALYL,17,-1.8591,3,-4.1759,48,-0.3596,56,-0.0947,30,-1.0428,23,-1.4572,104,0.90156,90,0.66621,120,1.14399,84,0.60769
ENSG00000133739,LRRCC1,217,2.49627,5,-3.5485,54,0.00354,44,-0.3295,75,0.52260,27,-1.0685,81,0.64537,18,-1.6685,48,-0.1936,14,-2.1176
ENSG00000176731,RBIS,17,-1.3621,85,1.17487,64,0.69093,53,0.39124,30,-0.4944,27,-0.6490,19,-1.1701,24,-0.8347,47,0.20030,46,0.15645
ENSG00000104267,CA2,77,1.49461,3,-3.4950,69,1.28304,15,-1.1258,101,2.01747,22,-0.5774,4,-2.8680,5,-2.6416,23,-0.5085,15,-1.2421
ENSG00000123124,WWP1,25,-0.6417,3,-3.4408,52,0.49709,26,-0.5791,6,-2.6385,37,-0.0659,81,1.24823,57,0.64414,22,-0.8079,55,0.66147
ENSG00000176623,RMDN1,57,1.34188,3,-3.1280,51,1.14582,23,-0.1379,46,0.96766,28,0.15778,13,-1.0463,29,0.19012,0,-6.9785,15,-0.8662
ENSG00000085719,CPNE3,51,0.04131,10,-2.4192,149,1.91364,12,-2.0462,159,2.04123,30,-0.7506,40,-0.3199,23,-1.1747,20,-1.3704,24,-1.1759
ENSG00000156103,MMP16,36,-0.0409,3,-3.7169,11,-1.8321,32,-0.2300,26,-0.5128,34,-0.1328,77,1.20715,90,1.48796,29,-0.3829,35,-0.1068
ENSG00000164823,OSGIN2,27,-0.1168,3,-3.3878,55,1.03046,5,-2.6523,80,1.70277,33,0.20279,11,-1.4983,36,0.34253,19,-0.6833,27,-0.1517
ENSG00000104320,NBN,50,0.09151,30,-0.7060,55,0.26011,37,-0.3599,82,0.91345,27,-0.8523,46,-0.0241,70,0.63926,12,-2.0717,54,0.24279
ENSG00000104325,DECR1,29,-0.7089,4,-3.4593,97,1.24475,73,0.75582,63,0.52343,60,0.42253,15,-1.7002,16,-1.5959,73,0.75289,37,-0.3628
ENSG00000104327,CALB1,0,-5.6737,3,-2.8835,30,0.20739,36,0.54042,4,-2.6689,9,-1.5166,5,-2.3310,20,-0.3581,27,0.06873,75,2.27477
ENSG00000123119,NECAB1,181,-1.6441,240,-1.2221,293,-0.9207,608,0.21680,277,-1.0022,282,-0.9775,564,0.09501,916,0.89459,454,-0.2443,1012,1.25532
ENSG00000155099,PIP4P2,23,-1.3922,21,-1.5139,100,0.86918,94,0.76431,48,-0.3019,25,-1.3163,60,0.05016,71,0.31249,43,-0.4728,79,0.54378
ENSG00000253738,OTUD6B-AS1,99,-0.4332,141,0.12630,155,0.27860,146,0.18438,98,-0.4400,74,-0.8780,133,0.03666,192,0.62878,87,-0.6222,154,0.29487
ENSG00000155100,OTUD6B,79,1.54682,3,-3.4969,38,0.30068,23,-0.4776,27,-0.2547,14,-1.2233,48,0.68122,44,0.54456,13,-1.2989,29,-0.1641
ENSG00000079102,RUNX1T1,68,0.05351,5,-3.7028,26,-1.4167,56,-0.2522,27,-1.3241,45,-0.5778,158,1.47772,167,1.57249,42,-0.6856,64,-0.0373
ENSG00000205133,TRIQK,6,-2.4339,15,-1.1640,39,0.31606,60,1.05789,18,-0.8639,8,-1.9937,55,0.88748,43,0.47846,26,-0.3222,40,0.40257
ENSG00000188343,FAM92A,2,-3.6881,7,-2.2076,43,0.42645,23,-0.5543,20,-0.7108,19,-0.8606,22,-0.5892,42,0.40318,71,1.29280,55,0.96945
ENSG00000164951,PDP1,31,-2.7481,156,-0.3382,75,-1.4597,162,-0.2799,72,-1.5203,101,-1.0114,194,0.00313,311,0.76608,188,-0.0464,422,1.55600
ENSG00000164944,VIRMA,89,1.27905,33,-0.3503,31,-0.4258,15,-1.5621,27,-0.6833,51,0.32016,39,-0.0930,35,-0.2471,64,0.69779,36,-0.2511
ENSG00000156162,DPY19L4,32,0.27002,21,-0.4011,31,0.21722,17,-0.6735,47,0.90310,33,0.31476,28,0.03681,33,0.29423,14,-1.0014,21,-0.4388
ENSG00000156467,UQCRB,890,0.28527,415,-0.9066,923,0.34338,1444,1.09585,785,0.08379,845,0.20021,729,-0.0347,378,-1.0475,545,-0.4878,621,-0.3154
ENSG00000156471,PTDSS1,13,-1.8400,40,-0.1267,40,-0.1281,34,-0.3484,51,0.26131,17,-1.4434,18,-1.3189,72,0.82310,50,0.24856,70,0.91114
ENSG00000169439,SDC2,33,-1.0167,136,1.23343,211,2.06451,15,-2.2172,85,0.43391,70,0.13203,19,-1.8142,5,-3.7014,100,0.70284,19,-1.9743
ENSG00000180543,TSPYL5,26,-0.9757,37,-0.4478,34,-0.5696,46,-0.1127,54,0.13972,20,-1.3749,48,-0.0602,64,0.41153,62,0.34464,77,0.81864
ENSG00000147649,MTDH,222,-0.1971,92,-1.5299,192,-0.4247,188,-0.4570,358,0.57333,85,-1.6534,380,0.67025,419,0.83502,277,0.15634,276,0.16806
ENSG00000104341,LAPTM4B,40,-0.1168,22,-0.9826,48,0.16881,44,0.04541,41,-0.0469,29,-0.5789,54,0.36157,17,-1.3619,78,0.98173,48,0.21976
ENSG00000156482,RPL30,829,0.88113,632,0.42736,618,0.39214,800,0.82064,433,-0.1779,784,0.78670,211,-1.2792,101,-2.3678,390,-0.3412,266,-1.0043
ENSG00000132541,RIDA,40,-1.1873,27,-1.7829,234,1.66352,75,-0.2604,186,1.24760,127,0.59087,41,-1.1664,40,-1.2170,106,0.29622,46,-1.0648
ENSG00000104361,NIPAL2,2,-3.7771,4,-2.8924,6,-2.4130,30,0.02758,10,-1.6902,16,-0.9128,11,-1.5128,48,0.78213,82,1.72965,59,1.32987
ENSG00000253948,VPS13B-DT,22,-0.2476,37,0.56575,44,0.87843,62,1.47511,26,-0.0031,22,-0.2283,11,-1.2313,16,-0.7161,12,-1.1790,15,-0.8366
ENSG00000164919,COX6C,136,-2.1185,712,0.40710,745,0.48199,1194,1.28925,384,-0.5680,432,-0.3861,276,-1.0699,255,-1.1913,598,0.12671,673,0.35519
ENSG00000147669,POLR2K,38,-0.7996,3,-4.3548,87,0.48150,131,1.17504,29,-1.2379,69,0.09765,50,-0.4061,54,-0.2888,72,0.16189,89,0.58728
ENSG00000034677,RNF19A,81,0.49620,15,-2.0225,50,-0.2634,26,-1.2726,69,0.22513,48,-0.3466,100,0.84560,107,0.95309,46,-0.4062,57,-0.0825
ENSG00000186106,ANKRD46,14,-2.5146,102,0.45394,58,-0.4388,92,0.28334,25,-1.6690,29,-1.4908,63,-0.3068,64,-0.2768,149,1.08327,125,0.90887
ENSG00000070756,PABPC1,355,0.19675,540,0.89095,253,-0.3372,286,-0.1431,386,0.33253,267,-0.2547,337,0.11537,281,-0.1696,343,0.14265,200,-0.7546
ENSG00000164924,YWHAZ,197,-1.9720,580,-0.3391,502,-0.5640,749,0.06294,293,-1.3782,436,-0.7787,758,0.08076,1009,0.54447,847,0.25941,1276,1.09568
ENSG00000261087,AP003469.4,15,-1.1284,3,-3.4802,31,-0.0735,23,-0.5272,67,1.18940,36,0.13975,51,0.72733,20,-0.7804,17,-0.9868,48,0.70313
ENSG00000120963,ZNF706,60,-0.2906,3,-4.3851,83,0.21317,71,-0.0302,38,-0.9793,55,-0.4352,65,-0.1683,108,0.63931,82,0.19554,116,0.87972
ENSG00000104490,NCALD,23,-3.4126,110,-1.1509,131,-0.8905,264,0.20029,121,-1.0102,137,-0.8188,268,0.22122,316,0.49340,277,0.27404,458,1.31942
ENSG00000048392,RRM2B,11,-1.5748,47,0.58437,27,-0.2972,35,0.12627,1,-4.2907,27,-0.3030,21,-0.6724,26,-0.3480,75,1.38644,44,0.54063
ENSG00000104517,UBR5,150,1.12194,94,0.33115,95,0.35404,15,-2.4614,61,-0.3447,57,-0.4481,74,-0.0458,139,0.98365,30,-1.3951,62,-0.3665
ENSG00000155096,AZIN1,83,-0.9106,176,0.25535,114,-0.4214,174,0.23782,124,-0.2897,102,-0.6030,98,-0.6585,145,-0.0469,142,-0.0782,244,0.92098
ENSG00000155097,ATP6V1C1,33,-2.2096,49,-1.6107,125,-0.2032,125,-0.1982,122,-0.2460,69,-1.1154,161,0.19852,186,0.42507,129,-0.1539,283,1.34852
ENSG00000164929,BAALC,101,-1.5712,169,-0.8023,404,0.57602,451,0.75819,334,0.26353,358,0.37851,183,-0.6771,186,-0.6531,401,0.56076,264,-0.1238
ENSG00000164933,SLC25A32,6,-1.6457,3,-2.7487,15,-0.3482,10,-0.9071,23,0.29869,17,-0.1917,3,-2.4280,45,1.45148,15,-0.3009,35,1.16646
ENSG00000176406,RIMS2,432,0.61905,112,-1.4752,246,-0.2853,307,0.06379,306,0.05988,261,-0.1909,644,1.30471,476,0.78175,92,-1.7661,184,-0.7972
ENSG00000147650,LRP12,16,-0.7898,13,-1.0870,34,0.37333,7,-1.9418,58,1.25192,5,-2.4033,39,0.56481,39,0.57640,5,-2.3878,41,0.74991
ENSG00000164830,OXR1,150,-1.0809,311,0.05074,159,-0.9842,232,-0.4097,97,-1.7320,113,-1.5006,522,0.89856,566,1.03916,174,-0.8555,497,0.94445
ENSG00000147655,RSPO2,2,-3.8898,97,2.09095,10,-1.5590,24,-0.3260,3,-3.0215,3,-3.1013,39,0.48041,32,0.15754,27,-0.0905,41,0.62719
ENSG00000104408,EIF3E,112,-0.0343,107,-0.1078,125,0.13621,161,0.55115,110,-0.0686,118,0.04347,123,0.11869,87,-0.4239,141,0.33423,88,-0.4542
ENSG00000104412,EMC2,132,0.63995,55,-0.7436,174,1.11561,70,-0.3644,130,0.61633,60,-0.6072,123,0.53027,70,-0.3703,57,-0.6786,52,-0.8861
ENSG00000120533,ENY2,36,-1.1368,101,0.45075,84,0.16513,67,-0.1937,30,-1.4145,39,-1.0171,92,0.30284,78,0.03678,135,0.94388,87,0.23760
ENSG00000147654,EBAG9,31,-0.8176,70,0.44224,50,-0.1047,37,-0.5816,59,0.15159,46,-0.2410,76,0.55878,81,0.68204,32,-0.8080,53,-0.0147
ENSG00000147642,SYBU,4,-4.8348,61,-0.8949,60,-0.9133,63,-0.8336,111,0.02861,68,-0.7275,127,0.24411,146,0.47706,138,0.38892,209,1.26765
ENSG00000164794,KCNV1,4,-3.7477,18,-1.6985,26,-1.1637,49,-0.1913,12,-2.3028,26,-1.1545,69,0.32978,98,0.91142,65,0.23663,124,1.59245
ENSG00000104447,TRPS1,73,1.14157,3,-3.6937,110,1.91351,20,-0.9171,52,0.59005,18,-1.0299,46,0.36085,42,0.25041,20,-0.8731,7,-2.4822
ENSG00000147677,EIF3H,112,-0.1673,346,1.75577,151,0.31237,112,-0.1658,123,-0.0110,85,-0.5898,66,-0.9827,38,-1.7982,154,0.34428,90,-0.5455
ENSG00000147679,UTP23,57,0.66001,51,0.47771,20,-0.9466,20,-0.9592,58,0.67612,17,-1.1875,42,0.15011,70,0.99562,37,-0.0361,22,-0.8721
ENSG00000164754,RAD21,374,0.50497,394,0.59402,326,0.28054,156,-0.8694,257,-0.0976,154,-0.8895,411,0.66071,328,0.29396,120,-1.2658,243,-0.2005
ENSG00000177570,SAMD12,31,-1.2514,20,-1.8896,36,-1.0430,94,0.45066,25,-1.5560,51,-0.5002,97,0.50352,131,1.01582,97,0.50632,98,0.59446
ENSG00000147676,MAL2,6,-3.9829,55,-0.9022,45,-1.1831,126,0.39071,29,-1.8664,38,-1.4373,72,-0.4877,129,0.43894,124,0.37154,229,1.71632
ENSG00000136999,CCN3,7,-1.9625,3,-3.2833,15,-0.9316,25,-0.1246,9,-1.5697,11,-1.3871,30,0.15492,42,0.70270,81,1.87508,38,0.60825
ENSG00000064313,TAF2,27,0.13920,13,-0.9265,19,-0.4213,26,0.06825,8,-1.5805,15,-0.7765,30,0.33872,42,0.86345,35,0.55897,28,0.20856
ENSG00000136986,DERL1,4,-2.9740,9,-2.0210,39,0.15919,23,-0.6519,42,0.25946,15,-1.2777,15,-1.2766,38,0.10581,109,1.94265,47,0.52368
ENSG00000165156,ZHX1,197,0.58474,44,-1.7188,167,0.31487,110,-0.3526,143,0.06478,98,-0.5322,265,1.08593,185,0.47895,101,-0.4761,100,-0.5349
ENSG00000156804,FBXO32,89,0.66946,79,0.47724,28,-1.1606,56,-0.0919,20,-1.6002,30,-1.0112,95,0.77152,97,0.80871,37,-0.7182,59,-0.0116
ENSG00000176853,FAM91A1,9,-1.2149,3,-2.8454,15,-0.4866,30,0.66484,13,-0.6236,18,-0.1825,16,-0.3536,32,0.76261,13,-0.6966,36,1.10791
ENSG00000164983,TMEM65,24,-0.7786,20,-1.0293,34,-0.2684,35,-0.2128,29,-0.4749,20,-1.0288,25,-0.7055,42,0.06761,25,-0.7154,93,1.69389
ENSG00000147684,NDUFB9,194,-0.6444,267,-0.1474,435,0.64295,726,1.53961,274,-0.1073,352,0.29396,200,-0.5917,108,-1.5194,244,-0.2896,211,-0.5590
ENSG00000170873,MTSS1,101,0.99128,51,-0.1345,66,0.28991,36,-0.6660,58,0.07885,42,-0.4229,75,0.48731,33,-0.8110,74,0.45528,36,-0.7035
ENSG00000104549,SQLE,35,0.28291,3,-3.3782,37,0.38705,15,-1.0222,24,-0.2867,27,-0.1287,24,-0.2838,45,0.68241,14,-1.0862,48,0.95232
ENSG00000153310,FAM49B,24,-1.9802,130,0.61526,29,-1.7195,91,0.02797,84,-0.0905,40,-1.2125,73,-0.3028,87,-0.0416,132,0.63149,145,0.91689
ENSG00000153317,ASAP1,83,-0.5931,69,-0.8644,69,-0.8618,104,-0.2383,101,-0.2791,83,-0.5802,194,0.77006,242,1.15088,137,0.19308,124,0.04642
ENSG00000132294,EFR3A,77,-1.3284,314,0.86842,126,-0.5927,142,-0.4130,116,-0.7150,89,-1.1197,370,1.15339,237,0.40256,137,-0.4626,211,0.23659
ENSG00000184156,KCNQ3,46,-1.6832,265,1.06436,99,-0.5356,158,0.20654,64,-1.1854,112,-0.3439,216,0.71275,167,0.29597,102,-0.4868,151,0.14222
ENSG00000129295,LRRC6,49,0.29058,15,-1.5013,39,-0.0548,16,-1.3647,23,-0.8390,52,0.38555,120,1.85105,59,0.58993,10,-2.0694,32,-0.4015
ENSG00000129292,PHF20L1,296,1.51444,31,-2.0643,73,-0.7752,99,-0.3128,82,-0.5984,77,-0.7040,162,0.47013,218,0.96873,127,0.07588,82,-0.6473
ENSG00000104419,NDRG1,290,2.18811,8,-3.4427,117,0.53160,40,-1.1499,46,-0.9188,81,-0.0651,55,-0.6540,53,-0.7047,113,0.47886,60,-0.5590
ENSG00000131773,KHDRBS3,131,-0.5417,232,0.36420,136,-0.4766,238,0.40007,43,-2.1971,70,-1.4857,289,0.72381,354,1.07253,86,-1.1793,229,0.38108
ENSG00000167632,TRAPPC9,12,-1.1372,27,0.02131,26,-0.0402,22,-0.2968,16,-0.7912,22,-0.2586,25,-0.0667,21,-0.3692,30,0.22378,45,0.98257
ENSG00000123908,AGO2,49,0.01960,10,-2.3529,61,0.36526,37,-0.4222,40,-0.2747,51,0.08514,77,0.76478,69,0.56078,25,-1.0100,56,0.27467
ENSG00000169398,PTK2,196,1.19018,48,-1.0631,136,0.56707,62,-0.6695,52,-0.9546,44,-1.1943,113,0.26756,129,0.47550,105,0.14461,84,-0.2184
ENSG00000022567,SLC45A4,1,-4.0810,4,-2.3649,22,-0.0318,23,0.02924,15,-0.5864,38,0.86637,32,0.55592,45,1.15562,6,-1.8022,29,0.49520
ENSG00000181790,ADGRB1,13,-2.1365,48,-0.2258,57,0.03462,19,-1.5952,40,-0.5121,51,-0.1271,32,-0.8326,53,-0.0835,88,0.72728,106,1.23350
ENSG00000180155,LYNX1,45,-1.3615,18,-2.7113,71,-0.6575,152,0.53778,67,-0.7468,95,-0.2064,71,-0.6579,98,-0.1592,238,1.30712,171,0.84269
ENSG00000160932,LY6E,49,-1.2759,25,-2.2722,82,-0.4934,112,-0.0090,82,-0.4892,115,0.03991,73,-0.6696,80,-0.5266,186,0.82439,216,1.27129
ENSG00000176956,LY6H,31,-3.0396,167,-0.5478,61,-2.0518,134,-0.8840,136,-0.8548,141,-0.8022,191,-0.3395,365,0.70562,537,1.37480,421,1.10225
ENSG00000158106,RHPN1,20,-0.2072,10,-1.2127,18,-0.3464,16,-0.5421,16,-0.5440,19,-0.2595,18,-0.3810,23,0.03347,38,0.82582,36,0.84823
ENSG00000104529,EEF1D,253,1.50428,122,0.26170,91,-0.2005,76,-0.4765,136,0.43993,101,-0.0423,71,-0.5939,48,-1.1784,94,-0.1501,74,-0.5755
ENSG00000180900,SCRIB,14,-0.8214,3,-3.0072,37,0.69335,8,-1.6781,39,0.80124,42,0.89595,6,-1.9804,19,-0.3518,54,1.33177,21,-0.2127
ENSG00000179950,PUF60,25,-1.6480,22,-1.7951,128,0.90186,47,-0.6819,68,-0.1399,72,-0.0308,53,-0.5264,80,0.12328,113,0.68843,102,0.59011
ENSG00000185189,NRBP2,54,0.03198,80,0.66323,51,-0.0667,24,-1.1713,72,0.49453,32,-0.7613,5,-3.3454,67,0.37515,97,1.00006,49,-0.1131
ENSG00000178209,PLEC,194,0.80964,181,0.69938,154,0.42672,40,-1.6323,123,0.06993,98,-0.2969,60,-1.0475,87,-0.4740,174,0.62539,93,-0.3992
ENSG00000178719,GRINA,40,-2.1960,21,-3.0938,226,0.46090,139,-0.3140,233,0.50847,109,-0.6847,77,-1.2213,163,-0.0637,252,0.64075,304,1.11672
ENSG00000197858,GPAA1,28,-1.0110,156,1.79607,52,-0.0927,30,-0.9230,37,-0.5916,42,-0.4191,22,-1.3669,19,-1.5738,76,0.53072,70,0.43704
ENSG00000179091,CYC1,13,-2.8110,111,0.42111,114,0.46646,126,0.62139,122,0.57827,56,-0.6574,42,-1.0800,42,-1.0851,89,0.06483,112,0.49700
ENSG00000179632,MAF1,16,-1.2507,3,-3.6679,34,-0.1763,51,0.47603,77,1.18627,24,-0.7019,23,-0.7544,34,-0.1469,56,0.62296,48,0.45041
ENSG00000179832,MROH1,8,-2.0043,3,-3.3328,33,0.09601,8,-1.9967,29,-0.1401,37,0.25727,29,-0.1223,36,0.20629,24,-0.4357,69,1.57578
ENSG00000261236,BOP1,5,-2.6095,31,-0.0583,20,-0.6803,27,-0.2649,33,0.04315,24,-0.4249,17,-0.9766,28,-0.1774,65,1.18331,50,0.83079
ENSG00000185122,HSF1,4,-3.1543,9,-2.0268,28,-0.3711,38,0.09454,57,0.76796,48,0.47790,17,-1.1157,23,-0.6552,62,0.90485,53,0.71607
ENSG00000185000,DGAT1,18,-0.8211,3,-3.4156,32,0.07694,18,-0.8085,44,0.61786,10,-1.6799,29,-0.0550,33,0.15937,58,1.07821,44,0.67450
ENSG00000261678,SCRT1,14,-2.2662,65,-0.0301,67,0.01771,93,0.56248,16,-2.1150,139,1.24360,54,-0.3044,55,-0.2657,120,0.98299,50,-0.4600
ENSG00000160948,VPS28,24,-2.0286,94,0.05170,108,0.28166,75,-0.3036,53,-0.8173,81,-0.1779,67,-0.4669,75,-0.3068,188,1.20518,117,0.46136
