Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000110429,FBXO3,18,-1.5665,24,-1.0801,65,0.56409,58,0.59921
ENSG00000135387,CAPRIN1,63,-0.9033,84,-0.3776,89,-0.3351,137,0.81704
ENSG00000135372,NAT10,58,0.86557,21,-0.8712,60,0.94009,22,-1.1840
ENSG00000110435,PDHX,33,-0.5464,43,-0.0633,27,-0.8801,58,0.81844
ENSG00000110436,SLC1A2,90,-1.4741,1219,3.47802,193,-0.2302,83,-2.1053
ENSG00000166326,TRIM44,493,0.28429,350,-0.3002,536,0.44160,364,-0.4044
ENSG00000110442,COMMD9,22,-0.9444,48,0.36808,16,-1.3819,52,1.03528
ENSG00000166352,C11orf74,15,-1.3300,12,-1.6065,32,-0.1084,47,1.12817
ENSG00000148948,LRRC4C,63,-0.5090,49,-0.8344,151,1.14235,74,-0.3695
ENSG00000166181,API5,52,-0.6420,83,0.14573,61,-0.3701,89,0.52735
ENSG00000052841,TTC17,48,0.61019,28,-0.3236,61,1.13379,20,-1.3058
ENSG00000149084,HSD17B12,131,0.51455,93,-0.1082,87,-0.2414,93,-0.1800
ENSG00000151348,EXT2,8,-1.6644,12,-1.0072,27,0.28810,30,0.83415
ENSG00000085117,CD82,99,2.99499,21,-0.5595,23,-0.4416,6,-3.0378
ENSG00000019505,SYT13,13,-3.9322,95,-0.8911,170,0.02094,243,1.39877
ENSG00000175264,CHST1,31,-1.7074,72,-0.3048,134,0.80808,95,0.24243
ENSG00000121671,CRY2,6,-3.1603,74,0.66597,71,0.69735,52,0.19926
ENSG00000121653,MAPK8IP1,172,-0.1294,303,0.81266,156,-0.2993,179,-0.1049
ENSG00000121680,PEX16,29,-0.4684,58,0.67084,11,-1.9608,49,0.80708
ENSG00000135365,PHF21A,62,1.37483,41,0.41511,38,0.36029,14,-1.7053
ENSG00000149091,DGKZ,96,-1.9329,505,0.78129,396,0.42742,331,0.15360
ENSG00000175224,ATG13,41,-0.7142,66,0.08930,47,-0.4815,76,0.64652
ENSG00000175220,ARHGAP1,35,0.16379,46,0.57004,33,0.02681,28,-0.3676
ENSG00000175216,CKAP5,118,-0.0931,84,-0.6082,144,0.27976,126,0.05400
ENSG00000149179,C11orf49,17,-2.1278,111,0.95003,38,-0.8613,82,0.88173
ENSG00000149182,ARFGAP2,62,-0.5493,75,-0.2025,99,0.27459,91,0.19560
ENSG00000134575,ACP2,15,-1.5231,26,-0.6578,52,0.50368,47,0.53994
ENSG00000110514,MADD,35,-1.9762,83,-0.5492,129,0.15771,154,0.90336
ENSG00000165916,PSMC3,123,-0.8063,208,0.08243,143,-0.5623,246,0.73619
ENSG00000149187,CELF1,78,-0.6860,95,-0.3204,220,1.28595,94,-0.5545
ENSG00000213619,NDUFS3,39,-1.8574,83,-0.5901,81,-0.6812,177,1.44850
ENSG00000110536,PTPMT1,27,-0.3967,48,0.53735,26,-0.4810,38,0.28741
ENSG00000172247,C1QTNF4,52,-2.4509,253,0.10260,335,0.64756,270,0.39646
ENSG00000109919,MTCH2,55,-0.1525,57,-0.0794,46,-0.4667,68,0.39512
ENSG00000109920,FNBP4,186,1.61445,42,-1.0896,151,1.11631,28,-2.3360
ENSG00000149177,PTPRJ,14,-1.1306,23,-0.2661,40,0.69768,29,0.14121
ENSG00000149136,SSRP1,107,0.12917,91,-0.1402,151,0.79321,78,-0.6366
ENSG00000186907,RTN4RL2,3,-3.5768,18,-0.8424,24,-0.4386,48,1.70603
ENSG00000134809,TIMM10,31,-1.3651,56,-0.3657,34,-1.1968,104,1.46302
ENSG00000156587,UBE2L6,17,-0.6352,51,1.21830,9,-1.5644,28,0.45381
ENSG00000149131,SERPING1,14,-0.6202,49,1.50005,25,0.33620,15,-0.6996
ENSG00000166793,YPEL4,18,-1.7089,33,-0.6520,58,0.24307,65,0.79637
ENSG00000156603,MED19,32,-1.0393,60,-0.0076,74,0.38415,66,0.26633
ENSG00000213593,TMX2,75,-0.4076,88,-0.1004,72,-0.4641,112,0.54957
ENSG00000211450,SELENOH,68,-1.9821,147,-0.7052,147,-0.7646,345,1.57278
ENSG00000198561,CTNND1,40,0.15209,34,-0.1144,51,0.58575,31,-0.4853
ENSG00000186660,ZFP91,391,1.26890,189,-0.1546,241,0.27071,125,-1.2115
ENSG00000110042,DTX4,60,1.42598,18,-0.7493,18,-0.8186,24,-0.5129
ENSG00000110048,OSBP,35,-0.1929,35,-0.2156,55,0.60457,36,-0.2441
ENSG00000166902,MRPL16,19,-1.2940,44,0.10386,27,-0.7092,55,1.00985
ENSG00000110107,PRPF19,55,-1.3924,78,-0.7612,133,0.09104,163,0.83785
ENSG00000110108,TMEM109,20,-0.3499,35,0.58335,30,0.32860,22,-0.2641
ENSG00000006118,TMEM132A,35,-1.5068,84,-0.0687,80,-0.1577,112,0.83180
ENSG00000167986,DDB1,63,-1.1054,105,-0.2360,97,-0.4015,158,0.89658
ENSG00000149476,TKFC,18,-0.4465,25,0.09449,22,-0.1154,26,0.29785
ENSG00000149532,CPSF7,32,-0.2806,34,-0.1739,42,0.20341,39,0.09320
ENSG00000167985,SDHAF2,18,-1.1373,15,-1.3267,38,0.08463,47,0.86767
ENSG00000011347,SYT7,35,-2.5383,116,-0.6083,327,1.29672,175,0.05955
ENSG00000134780,DAGLA,5,-2.5454,23,-0.0908,28,0.24105,31,0.80748
ENSG00000124920,MYRF,277,4.80705,8,-2.9684,17,-2.1405,7,-4.0382
ENSG00000134825,TMEM258,136,0.13687,129,0.04557,74,-0.8946,142,0.36536
ENSG00000134824,FADS2,90,1.04155,158,1.91960,30,-0.9628,26,-1.5802
ENSG00000149485,FADS1,227,2.17114,161,1.05312,42,-1.1838,31,-2.1499
ENSG00000221968,FADS3,17,-1.2513,32,-0.2420,50,0.57065,41,0.27971
ENSG00000167996,FTH1,5280,1.00943,4279,0.49816,1160,-1.6540,2877,-0.2547
ENSG00000162174,ASRGL1,87,-0.2486,235,1.46643,133,0.54111,65,-1.0576
ENSG00000124942,AHNAK,104,1.70692,201,2.78480,15,-1.7702,4,-4.2889
ENSG00000254772,EEF1G,439,0.39419,658,1.03463,244,-0.6477,305,-0.4085
ENSG00000149541,B3GAT3,45,-0.4869,46,-0.4075,47,-0.4066,73,0.66151
ENSG00000089597,GANAB,30,-0.9806,54,0.03829,70,0.52344,55,0.12005
ENSG00000204922,UQCC3,10,-2.1284,55,0.50111,30,-0.5100,53,0.96138
ENSG00000162191,UBXN1,100,0.05688,113,0.24703,92,-0.0949,95,-0.0724
ENSG00000168000,BSCL2,94,-2.4212,332,-0.3834,330,-0.4356,611,1.36911
ENSG00000162188,GNG3,74,-2.8736,327,-0.5148,308,-0.6694,689,1.65525
ENSG00000214753,HNRNPUL2,137,-0.3893,191,0.17118,225,0.50423,160,-0.1921
ENSG00000168002,POLR2G,55,0.51650,84,1.16161,24,-0.9306,35,-0.4564
ENSG00000168569,TMEM223,12,-1.3476,17,-0.7282,35,0.46018,32,0.53573
ENSG00000162231,NXF1,19,-0.0836,18,-0.1773,12,-0.8582,24,0.57569
ENSG00000162236,STX5,8,-2.1617,32,0.07911,40,0.49693,35,0.47304
ENSG00000133316,WDR74,17,-0.4273,14,-0.6629,12,-1.0209,30,1.00849
ENSG00000168003,SLC3A2,16,-1.7788,82,0.84620,37,-0.4927,60,0.67414
ENSG00000168539,CHRM1,9,-2.7746,44,-0.2858,70,0.52683,66,0.68436
ENSG00000176485,PLAAT3,642,3.40101,116,-0.6625,62,-1.7187,49,-2.6372
ENSG00000133318,RTN3,500,-1.8510,535,-1.6282,1160,-0.4981,2316,1.58582
ENSG00000188070,C11orf95,5,-2.2373,48,1.26668,19,-0.2483,25,0.37623
ENSG00000072518,MARK2,34,-0.5708,58,0.33304,68,0.66935,42,-0.2972
ENSG00000176340,COX8A,134,-1.7723,449,0.21601,216,-1.0170,556,1.27464
ENSG00000167770,OTUB1,76,-1.1031,69,-1.1558,113,-0.4475,202,1.17692
ENSG00000168439,STIP1,45,-1.1004,53,-0.7702,79,-0.1682,114,0.90850
ENSG00000149743,TRPT1,22,-0.2016,20,-0.3259,19,-0.4471,29,0.49563
ENSG00000149761,NUDT22,13,-1.3343,68,1.34512,19,-0.8063,35,0.37481
ENSG00000110011,DNAJC4,30,-0.4310,52,0.46398,17,-1.3127,48,0.70166
ENSG00000173511,VEGFB,59,-0.1007,209,2.14755,20,-1.8503,52,-0.4881
ENSG00000173486,FKBP2,41,-1.0858,87,0.16102,38,-1.2187,109,1.13503
ENSG00000173457,PPP1R14B,20,-0.4276,62,1.51955,6,-2.1685,28,0.28359
ENSG00000002330,BAD,52,-1.2727,181,0.80508,69,-0.8123,138,0.70038
ENSG00000173264,GPR137,19,-1.0423,53,0.65460,19,-1.0588,45,0.80345
ENSG00000173153,ESRRA,8,-1.7259,18,-0.4431,8,-1.6936,38,1.84659
ENSG00000173113,TRMT112,99,-0.4442,122,-0.0770,63,-1.1765,166,0.89248
ENSG00000126432,PRDX5,164,-1.6427,419,-0.0935,201,-1.3300,659,1.51738
ENSG00000162302,RPS6KA4,18,-0.8950,56,1.02439,21,-0.5821,33,0.31316
ENSG00000110076,NRXN2,67,-1.1263,169,0.40543,199,0.79307,122,-0.1924
ENSG00000168066,SF1,104,-0.1718,128,0.17759,114,-0.0092,116,0.04482
ENSG00000168067,MAP4K2,27,-0.9801,47,-0.0128,69,0.69481,48,0.00135
ENSG00000133895,MEN1,5,-2.0767,5,-1.7259,4,-2.1456,31,2.59602
ENSG00000068971,PPP2R5B,28,-1.2753,43,-0.5420,58,-0.0779,78,0.85510
ENSG00000213465,ARL2,122,-0.5803,174,0.03336,82,-1.2182,224,0.94167
ENSG00000110025,SNX15,14,-0.5360,25,0.39442,17,-0.2024,22,0.27213
ENSG00000168061,SAC3D1,12,-0.8197,16,-0.3345,11,-0.9670,28,1.09788
ENSG00000162300,ZFPL1,30,0.05504,20,-0.5287,22,-0.4402,33,0.38738
ENSG00000149823,VPS51,55,-1.1632,173,0.74608,78,-0.5978,132,0.58936
ENSG00000149809,TM7SF2,80,0.39639,58,-0.1636,50,-0.4443,65,0.04013
ENSG00000149806,FAU,772,0.32610,1044,0.79217,380,-0.9069,624,-0.1017
ENSG00000162298,SYVN1,27,0.36687,18,-0.3286,16,-0.4936,23,0.13943
ENSG00000149792,MRPL49,12,-0.9471,18,-0.2830,15,-0.6140,29,0.96427
ENSG00000014216,CAPN1,16,-1.3505,35,-0.0410,15,-1.4113,53,1.41547
ENSG00000245532,NEAT1,314,1.95484,237,1.03754,139,0.15430,26,-3.1001
ENSG00000251562,MALAT1,32352,1.70045,9046,-0.7326,30327,1.53564,1986,-3.7580
ENSG00000142186,SCYL1,22,-1.7890,54,-0.2798,32,-1.1932,98,1.58606
ENSG00000168056,LTBP3,50,-0.0725,98,1.06156,51,-0.0357,44,-0.4443
ENSG00000173465,ZNRD2,9,-1.5413,26,0.20773,17,-0.5626,31,0.97249
ENSG00000176973,FAM89B,22,-1.4103,74,0.59316,21,-1.4869,71,1.14480
ENSG00000173442,EHBP1L1,7,-2.6835,61,0.72620,45,0.26745,45,0.44177
ENSG00000173327,MAP3K11,72,2.07695,14,-1.0382,22,-0.3885,15,-1.3986
ENSG00000172977,KAT5,20,-0.9324,47,0.48179,25,-0.5471,42,0.60759
ENSG00000172922,RNASEH2C,39,0.05725,57,0.66608,31,-0.3401,36,-0.1225
ENSG00000172757,CFL1,467,-0.8318,593,-0.3883,567,-0.5062,984,0.88632
ENSG00000172732,MUS81,19,-0.2082,18,-0.2648,16,-0.5168,25,0.51745
ENSG00000172500,FIBP,35,-1.5697,72,-0.3513,56,-0.8132,129,1.34583
ENSG00000175602,CCDC85B,261,-1.0840,721,0.61794,329,-0.7043,609,0.68068
ENSG00000175573,C11orf68,24,-1.6295,71,0.14653,55,-0.2917,84,0.86858
ENSG00000175550,DRAP1,130,-0.6147,204,0.15070,123,-0.7082,230,0.68879
ENSG00000175467,SART1,50,0.17152,38,-0.2705,53,0.26105,42,-0.1998
ENSG00000175334,BANF1,93,0.10710,107,0.32786,32,-1.6609,103,0.53823
ENSG00000087365,SF3B2,255,0.34734,160,-0.4347,272,0.47250,180,-0.4349
ENSG00000175115,PACS1,25,-0.9230,58,0.45968,57,0.47126,43,-0.0370
ENSG00000174996,KLC2,19,-2.8313,93,-0.3260,117,0.02851,157,1.09721
ENSG00000174903,RAB1B,89,-0.1639,143,0.61798,70,-0.5735,103,0.16204
ENSG00000174871,CNIH2,47,-1.7092,223,0.84480,94,-0.6188,167,0.72228
ENSG00000174851,YIF1A,37,0.78568,46,1.07014,8,-1.8404,22,-0.3221
ENSG00000179292,TMEM151A,134,0.80526,63,-0.5089,75,-0.2720,79,-0.2777
ENSG00000174684,B4GAT1,91,-2.1038,160,-1.1271,324,-0.0408,466,1.23008
ENSG00000174547,MRPL11,5,-2.3186,20,-0.3375,18,-0.5654,36,1.41257
ENSG00000174516,PELI3,12,-2.2047,47,-0.0187,34,-0.5651,67,1.25811
ENSG00000174483,BBS1,8,-1.6797,40,1.00733,13,-0.8490,27,0.72566
ENSG00000174080,CTSF,64,-1.1945,102,-0.3787,109,-0.3002,170,0.91873
ENSG00000173992,CCS,28,-0.0211,40,0.55387,15,-1.0507,31,0.31525
ENSG00000239306,RBM14,12,-1.1590,47,1.13872,32,0.55541,20,-0.3826
ENSG00000173933,RBM4,36,-0.9061,53,-0.2436,76,0.38880,68,0.28889
ENSG00000173898,SPTBN2,25,-2.6904,225,0.85529,120,-0.2005,166,0.68587
ENSG00000173599,PC,36,-0.2306,65,0.73779,17,-1.4405,48,0.48759
ENSG00000173621,LRFN4,11,-1.0243,27,0.39717,16,-0.4311,25,0.62399
ENSG00000173227,SYT12,5,-3.0550,39,0.08791,45,0.35775,46,0.72189
ENSG00000173120,KDM2A,46,0.59884,16,-1.1072,46,0.59298,27,-0.5700
ENSG00000173020,GRK2,36,-1.7170,217,1.28907,98,-0.0564,106,0.12692
ENSG00000172932,ANKRD13D,19,-1.4141,65,0.60711,33,-0.5154,55,0.71014
ENSG00000175482,POLD4,34,0.43895,19,-0.5471,14,-1.1068,31,0.41962
ENSG00000172531,PPP1CA,56,-0.3818,66,-0.0937,47,-0.6852,86,0.64628
ENSG00000172508,CARNS1,428,5.24006,15,-2.7607,10,-3.4341,10,-4.0489
ENSG00000172663,TMEM134,30,0.90453,21,0.13601,10,-1.0151,17,-0.2178
ENSG00000110711,AIP,46,-0.4639,55,-0.1264,47,-0.4065,71,0.55796
ENSG00000110697,PITPNM1,15,-1.7816,108,1.48851,21,-1.2777,54,0.59139
ENSG00000167797,CDK2AP2,21,-0.2674,30,0.37413,26,0.13120,23,-0.0738
ENSG00000084207,GSTP1,196,0.32831,264,0.78952,98,-0.8816,158,-0.1124
ENSG00000167792,NDUFV1,141,-0.8187,162,-0.5344,187,-0.3539,293,0.83633
ENSG00000110717,NDUFS8,68,-1.5332,215,0.36549,106,-0.8175,230,1.02851
ENSG00000110721,CHKA,30,0.00726,23,-0.3882,49,0.97465,23,-0.6362
ENSG00000110066,KMT5B,73,0.68440,48,-0.1017,64,0.43283,37,-0.7849
ENSG00000110075,PPP6R3,35,0.33480,32,0.19267,34,0.28125,24,-0.4977
ENSG00000197345,MRPL21,44,-0.9830,63,-0.3512,58,-0.5182,104,0.95044
ENSG00000110092,CCND1,60,1.42681,65,1.31772,18,-0.8211,15,-1.5301
ENSG00000131626,PPFIA1,191,1.82575,78,-0.0511,106,0.50946,27,-2.2790
ENSG00000085733,CTTN,82,0.15951,64,-0.2415,52,-0.6447,84,0.33594
ENSG00000162105,SHANK2,14,-2.1313,85,0.78418,75,0.67343,53,0.00201
ENSG00000172893,DHCR7,47,1.47358,27,0.28274,9,-1.4645,18,-0.6569
ENSG00000137522,RNF121,10,-1.1497,27,0.46599,12,-0.8065,26,0.83395
ENSG00000137497,NUMA1,148,1.41532,55,-0.4704,83,0.21214,44,-1.2145
ENSG00000149357,LAMTOR1,112,-0.0412,178,0.72313,64,-0.9797,123,0.21415
ENSG00000110200,ANAPC15,36,-0.7622,73,0.40656,43,-0.4854,68,0.53498
ENSG00000162129,CLPB,34,-0.7593,73,0.52084,63,0.31496,52,-0.0196
ENSG00000186642,PDE2A,16,-2.9331,130,0.32459,155,0.71108,118,0.32305
ENSG00000214530,STARD10,36,-0.6889,64,0.27624,54,0.00496,59,0.26963
ENSG00000110237,ARHGEF17,18,-1.4843,50,0.14940,49,0.16025,53,0.52446
ENSG00000054965,FAM168A,94,-0.1860,73,-0.5498,97,-0.1252,117,0.36450
ENSG00000021300,PLEKHB1,1191,3.11840,583,0.85812,73,-2.4986,73,-3.0861
ENSG00000175582,RAB6A,121,-1.2327,146,-0.8549,251,-0.0165,328,0.87915
ENSG00000175581,MRPL48,42,0.17604,18,-1.1439,25,-0.7223,45,0.58678
ENSG00000175575,PAAF1,107,1.16896,40,-0.6151,53,-0.1849,46,-0.6317
ENSG00000214517,PPME1,52,-1.1930,79,-0.4529,131,0.39547,123,0.45908
ENSG00000165434,PGM2L1,164,-1.5222,230,-0.9016,664,0.93323,444,0.23519
ENSG00000166439,RNF169,40,1.15571,27,0.32414,26,0.32919,12,-1.3544
ENSG00000166435,XRRA1,42,0.34282,23,-0.6639,76,1.59662,18,-1.4852
ENSG00000118363,SPCS2,124,0.06807,126,0.08424,104,-0.2515,123,0.07740
ENSG00000137486,ARRB1,67,-0.3062,115,0.59090,76,-0.0834,80,-0.0141
ENSG00000149273,RPS3,653,0.99405,523,0.46648,187,-1.2472,345,-0.3525
ENSG00000171533,MAP6,53,-1.1602,96,-0.1448,117,0.17956,124,0.50969
ENSG00000198382,UVRAG,61,1.05854,18,-1.0138,33,-0.1394,30,-0.4629
ENSG00000137492,THAP12,50,0.48304,36,-0.1240,49,0.45820,30,-0.6278
ENSG00000078124,ACER3,132,1.96560,34,-0.7205,32,-0.8678,34,-1.0722
ENSG00000149269,PAK1,97,-2.1817,251,-0.6249,378,0.01643,508,1.07911
ENSG00000074201,CLNS1A,56,0.18887,50,-0.0257,25,-1.1580,59,0.46022
ENSG00000048649,RSF1,534,0.49294,401,-0.0359,699,1.04739,247,-1.2135
ENSG00000151366,NDUFC2,110,-1.6178,169,-0.8513,192,-0.7238,430,1.47324
ENSG00000033327,GAB2,123,2.60844,16,-1.4437,19,-1.2659,21,-1.4888
ENSG00000182103,FAM181B,52,1.85709,76,2.25727,5,-2.3588,5,-2.7253
ENSG00000137509,PRCP,9,-1.9295,48,0.77155,28,-0.0898,35,0.51769
ENSG00000137502,RAB30,50,0.27198,43,-0.0110,49,0.21354,39,-0.3240
ENSG00000165494,PCF11,156,1.40839,46,-0.8068,131,1.00857,32,-1.9400
ENSG00000137494,ANKRD42,11,-1.7982,25,-0.4038,53,0.89968,36,0.21622
ENSG00000137500,CCDC90B,74,1.11001,38,-0.1445,34,-0.3756,33,-0.6053
ENSG00000150672,DLG2,171,0.04033,239,0.58673,194,0.27401,140,-0.4635
ENSG00000171204,TMEM126B,23,-1.2553,42,-0.2614,28,-0.9832,71,1.27855
ENSG00000171202,TMEM126A,11,-2.2371,33,-0.4775,40,-0.2062,64,1.20619
ENSG00000137504,CREBZF,39,0.71321,14,-0.9813,36,0.56242,20,-0.6673
ENSG00000137501,SYTL2,196,0.72873,72,-0.9521,178,0.53877,103,-0.6676
ENSG00000073921,PICALM,195,1.46332,57,-0.8009,84,-0.2294,68,-0.8537
ENSG00000149196,HIKESHI,33,-0.7650,37,-0.4946,31,-0.8584,70,1.07083
ENSG00000151376,ME3,7,-2.5651,26,-0.4775,23,-0.6864,53,1.59353
ENSG00000168959,GRM5,13,-2.4836,42,-0.5850,111,1.14791,66,0.18352
ENSG00000110172,CHORDC1,49,-0.0154,28,-0.9074,60,0.34157,50,0.03004
ENSG00000165323,FAT3,14,-2.1583,40,-0.5073,119,1.58192,50,-0.3104
ENSG00000180773,SLC36A4,29,-0.7279,43,-0.0814,41,-0.1818,54,0.54440
ENSG00000166004,CEP295,68,0.40118,44,-0.3136,104,1.30340,31,-1.3047
ENSG00000166012,TAF1D,254,0.49919,180,-0.1265,211,0.14605,167,-0.4076
ENSG00000182919,C11orf54,36,0.79077,23,-0.0388,30,0.46563,16,-0.9323
ENSG00000168876,ANKRD49,42,0.75528,7,-1.9891,54,1.31994,16,-1.2797
ENSG00000166025,AMOTL1,35,0.68375,19,-0.3289,32,0.50771,18,-0.7679
ENSG00000150316,CWC15,190,0.30021,180,0.17190,140,-0.2587,155,-0.1123
ENSG00000263465,SRSF8,61,-0.3665,76,0.00517,94,0.41009,74,-0.0698
ENSG00000149218,ENDOD1,148,1.18278,44,-0.9634,72,-0.2194,66,-0.5413
ENSG00000149212,SESN3,77,-0.5768,115,0.10484,142,0.51479,105,-0.0777
ENSG00000166037,CEP57,52,0.33097,46,0.06604,72,0.96220,29,-1.0280
ENSG00000087053,MTMR2,43,-0.0393,18,-1.3835,56,0.43794,45,0.06056
ENSG00000149231,CCDC82,247,1.67964,60,-0.9474,137,0.39920,56,-1.5630
ENSG00000110318,CEP126,112,-0.3998,142,0.01372,319,1.72974,80,-1.3160
ENSG00000110330,BIRC2,59,0.92197,39,0.08889,25,-0.6241,32,-0.3870
ENSG00000152558,TMEM123,88,2.77855,65,1.45751,4,-2.7701,5,-3.1841
ENSG00000137692,DCUN1D5,66,0.21413,36,-0.7353,52,-0.2197,63,0.20744
ENSG00000187240,DYNC2H1,67,0.46646,43,-0.2878,95,1.19263,31,-1.2485
ENSG00000152578,GRIA4,26,-2.3256,100,-0.1792,167,0.77584,126,0.36779
ENSG00000170903,MSANTD4,86,0.97665,51,-0.0138,54,0.05423,38,-0.7986
ENSG00000149313,AASDHPPT,75,-1.0943,52,-1.5582,189,0.50678,172,0.56525
ENSG00000152402,GUCY1A2,47,-1.7023,105,-0.3597,216,0.95818,138,0.12731
ENSG00000152404,CWF19L2,260,0.86597,140,-0.2734,241,0.71342,103,-1.1405
ENSG00000110675,ELMOD1,17,-3.2455,71,-0.9681,167,0.42864,177,1.01387
ENSG00000166266,CUL5,110,0.04778,66,-0.7466,153,0.66664,96,-0.2986
ENSG00000075239,ACAT1,35,-0.9834,73,0.24334,53,-0.2963,76,0.59923
ENSG00000149308,NPAT,26,-0.0797,37,0.49249,49,1.17620,17,-1.1374
ENSG00000149311,ATM,106,1.56294,31,-0.7490,68,0.59792,23,-1.6737
ENSG00000178105,DDX10,95,0.15566,82,-0.0968,124,0.66446,70,-0.5593
ENSG00000185742,C11orf87,4,-5.0873,62,-0.9903,141,0.33492,164,1.22239
ENSG00000137710,RDX,1282,3.26360,191,-0.9972,217,-0.8804,88,-2.8507
ENSG00000137714,FDX1,7,-1.9208,39,0.76214,18,-0.5100,31,0.76887
ENSG00000137727,ARHGAP20,8,-1.6481,23,0.05301,20,-0.1680,29,0.83484
ENSG00000170145,SIK2,26,-0.5555,23,-0.7150,51,0.68134,36,0.02914
ENSG00000109846,CRYAB,1776,3.61986,411,-0.2154,66,-3.1077,122,-2.7428
ENSG00000150764,DIXDC1,257,2.02240,27,-1.9893,106,0.07671,53,-1.5071
ENSG00000150768,DLAT,21,-1.0804,22,-0.9154,51,0.43219,47,0.50372
ENSG00000150776,NKAPD1,70,0.38755,24,-1.3124,100,1.13571,40,-0.8540
ENSG00000150779,TIMM8B,59,-0.5602,80,-0.0421,51,-0.8245,104,0.79223
ENSG00000204370,SDHD,12,-1.5027,43,0.62443,17,-0.8903,39,0.91755
ENSG00000150787,PTS,28,-0.9422,49,0.01531,17,-1.6955,70,1.30767
ENSG00000149294,NCAM1,537,-0.0043,445,-0.3041,825,0.81992,443,-0.5148
ENSG00000109906,ZBTB16,61,-0.6671,148,0.82735,115,0.45678,80,-0.3255
ENSG00000076043,REXO2,42,0.66967,21,-0.5228,20,-0.6783,30,0.04949
ENSG00000182985,CADM1,90,0.01183,90,0.00962,114,0.44668,79,-0.3248
ENSG00000109917,ZPR1,21,-0.9123,30,-0.3205,27,-0.5029,48,0.89992
ENSG00000160584,SIK3,133,0.92653,80,-0.0504,84,0.03072,62,-0.7212
ENSG00000168092,PAFAH1B2,200,0.24314,88,-1.0608,160,-0.1585,188,0.22033
ENSG00000149591,TAGLN,27,-0.4415,161,2.87153,61,1.05242,3,-4.1140
ENSG00000160613,PCSK7,78,1.07363,25,-0.9178,83,1.21284,21,-1.7204
ENSG00000167257,RNF214,70,0.84946,25,-0.9013,67,0.77007,30,-0.9931
ENSG00000186318,BACE1,387,1.91638,64,-1.3961,140,-0.2258,94,-1.2371
ENSG00000137726,FXYD6,131,-2.2573,444,-0.2762,657,0.40488,653,0.69150
ENSG00000177098,SCN4B,1,-4.8705,35,-0.0034,22,-0.8067,54,1.71644
ENSG00000149575,SCN2B,47,-1.9734,138,-0.2090,196,0.41081,189,0.60303
ENSG00000110344,UBE4A,61,0.14903,41,-0.4904,50,-0.1947,59,0.17559
ENSG00000167283,ATP5MG,186,-1.2631,489,0.34687,230,-0.9186,525,0.98951
ENSG00000118058,KMT2A,510,1.27524,203,-0.4543,441,0.95620,119,-1.8143
ENSG00000149582,TMEM25,17,-1.9824,49,-0.2538,65,0.19893,74,0.78198
ENSG00000118096,IFT46,18,-0.9890,21,-0.6149,31,-0.0647,40,0.75282
ENSG00000095139,ARCN1,43,-0.4106,30,-0.9175,32,-0.8889,73,1.00349
ENSG00000019144,PHLDB1,297,3.53930,39,-1.0944,46,-0.9404,14,-3.3157
ENSG00000110367,DDX6,142,-0.1182,158,0.06330,209,0.60470,131,-0.3870
ENSG00000186166,CCDC84,41,0.87031,25,-0.0327,47,1.19796,11,-1.7936
ENSG00000118181,RPS25,1271,0.63505,1413,0.72869,459,-1.1510,843,-0.2101
ENSG00000196655,TRAPPC4,21,-1.1515,36,-0.2084,29,-0.6029,56,1.02028
ENSG00000149428,HYOU1,30,-1.9862,50,-1.1285,121,0.28569,136,0.94868
ENSG00000160695,VPS11,26,-0.6057,21,-0.8868,37,-0.0154,45,0.60859
ENSG00000188486,H2AFX,40,0.68407,26,-0.0551,5,-2.7033,32,0.46480
ENSG00000172375,C2CD2L,12,-2.4139,40,-0.5532,71,0.43525,71,0.78123
ENSG00000110395,CBL,25,-0.0225,25,-0.0522,16,-0.7620,29,0.44923
ENSG00000076706,MCAM,88,1.65538,66,0.82247,54,0.58157,9,-2.8346
ENSG00000036672,USP2,19,-1.0795,37,0.04201,60,1.00377,33,-0.2449
ENSG00000154096,THY1,207,-2.8588,548,-1.2712,1567,0.42613,1673,1.02975
ENSG00000110400,NECTIN1,71,0.72483,34,-0.5233,51,0.09166,41,-0.4331
ENSG00000196914,ARHGEF12,74,-1.1422,161,0.16503,257,1.12350,126,-0.3780
ENSG00000109929,SC5D,86,-0.0752,72,-0.3597,68,-0.4907,104,0.45078
ENSG00000137642,SORL1,266,-0.1075,191,-0.6143,244,-0.2613,323,0.41493
ENSG00000255248,MIR100HG,102,-0.1231,96,-0.2020,168,0.81997,92,-0.4714
ENSG00000109971,HSPA8,285,-2.3687,441,-1.5831,611,-1.1851,2023,2.17804
ENSG00000023171,GRAMD1B,15,-2.5397,56,-0.4348,103,0.63381,89,0.60501
ENSG00000166257,SCN3B,148,-1.8033,194,-1.2823,1000,1.70794,391,-0.3484
ENSG00000154144,TBRG1,97,-0.1886,83,-0.4158,104,-0.0504,118,0.28225
ENSG00000110013,SIAE,40,-0.3608,19,-1.3990,28,-0.9639,67,1.10748
ENSG00000154146,NRGN,426,-2.8837,2125,-0.3221,2671,0.04568,3544,1.09078
ENSG00000165478,HEPACAM,234,2.30328,214,1.60438,39,-1.2961,17,-3.1270
