Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000120899,PTK2B,211,0.81502,201,1.45757,64,-1.0938,47,-1.5694,21,-2.9040
ENSG00000120915,EPHX2,4,-0.8896,7,-0.3978,22,1.74023,2,-2.0916,9,0.11194
ENSG00000120885,CLU,2764,0.02583,2090,-0.6260,5813,1.31623,2043,-0.4570,2753,0.02206
ENSG00000168077,SCARA3,14,-1.5632,35,-0.2661,98,1.60087,37,-0.0823,31,-0.3859
ENSG00000147419,CCDC25,164,0.19625,165,0.35232,120,-0.3107,99,-0.6030,132,-0.1758
ENSG00000134014,ELP3,9,-1.5923,39,1.36894,19,-0.4565,17,-0.6311,14,-0.9587
ENSG00000168081,PNOC,12,-0.0576,25,3.12269,0,-4.2534,0,-7.0184,0,-4.7101
ENSG00000186918,ZNF395,51,0.73588,30,-0.2163,45,0.52905,27,-0.3057,26,-0.4272
ENSG00000104290,FZD3,238,1.33476,134,0.55322,58,-1.0091,120,0.13997,20,-2.7493
ENSG00000012232,EXTL3,63,0.69797,47,0.31982,20,-1.0987,47,0.22307,28,-0.7030
ENSG00000147421,HMBOX1,43,0.69733,16,-1.1691,55,1.12284,24,-0.2457,33,0.29632
ENSG00000197892,KIF13B,33,-0.6599,7,-3.4041,40,-0.3659,99,1.16593,124,2.09086
ENSG00000120875,DUSP4,16,0.80608,9,-0.1488,5,-1.0317,26,1.65777,2,-2.1358
ENSG00000133872,SARAF,590,-0.3904,875,0.41537,518,-0.5948,928,0.34237,622,-0.3461
ENSG00000104660,LEPROTL1,26,-0.4487,43,0.52647,28,-0.3503,26,-0.4723,33,-0.1148
ENSG00000271869,AC026979.2,11,-0.5398,13,-0.3662,16,0.12207,22,0.60465,17,0.28628
ENSG00000104671,DCTN6,66,-0.7267,102,-0.0592,76,-0.4949,117,0.18783,135,0.51089
ENSG00000104687,GSR,29,-0.3698,44,0.46587,35,-0.0741,41,0.16096,26,-0.6051
ENSG00000104691,UBXN8,13,-0.0394,12,-0.2695,2,-2.4106,14,0.14050,21,0.90523
ENSG00000104695,PPP2CB,259,-0.3422,317,-0.0265,352,0.15447,371,0.24159,316,-0.0232
ENSG00000165392,WRN,43,1.50727,11,-1.1125,16,-0.1833,13,-0.4606,23,0.48268
ENSG00000157168,NRG1,5,-1.0087,18,1.78683,1,-2.6324,16,0.65858,1,-3.6093
ENSG00000198042,MAK16,16,0.01066,16,0.03650,11,-0.5583,24,0.73358,13,-0.3116
ENSG00000133878,DUSP26,39,-0.5726,73,0.79305,32,-0.8853,76,0.51315,32,-0.9767
ENSG00000156687,UNC5D,8,-1.3357,37,2.36624,6,-1.6796,10,-1.0466,4,-2.3424
ENSG00000183779,ZNF703,29,0.69195,23,0.46146,31,0.81971,2,-3.0878,9,-1.1711
ENSG00000147475,ERLIN2,29,-5.2379,18,-1.0678,61,1.25752,36,0.32550,33,0.20046
ENSG00000147471,PLPBP,42,-0.0530,51,0.40156,53,0.29885,27,-0.7506,35,-0.4173
ENSG00000104221,BRF2,16,0.19393,17,0.60162,8,-0.7637,9,-0.5996,11,-0.3626
ENSG00000129691,ASH2L,24,-0.8314,49,0.52974,26,-0.6837,40,0.00713,39,-0.0642
ENSG00000175324,LSM1,20,-0.8412,43,0.66968,15,-1.2692,30,-0.2131,35,0.04918
ENSG00000156735,BAG4,68,-0.0591,112,1.56381,24,-1.6559,51,-0.5330,23,-1.8725
ENSG00000085788,DDHD2,73,-0.2626,102,0.46761,43,-1.0689,106,0.33887,73,-0.3065
ENSG00000147535,PLPP5,8,-1.1086,18,0.18817,31,1.02735,12,-0.4736,14,-0.3536
ENSG00000147548,NSD3,197,0.77442,116,-0.1700,88,-0.5402,111,-0.1774,128,0.06086
ENSG00000077782,FGFR1,33,-0.2722,23,-1.2041,41,0.06375,99,1.61963,45,0.26368
ENSG00000147526,TACC1,461,1.05803,210,-0.4061,204,-0.3094,248,0.00094,239,-0.0676
ENSG00000169499,PLEKHA2,41,0.35869,47,1.07777,24,-0.5350,9,-2.0248,18,-1.0055
ENSG00000169490,TM2D2,31,-0.5368,55,0.67011,26,-0.8322,35,-0.3553,41,-0.1389
ENSG00000168615,ADAM9,39,-0.1451,38,-0.2664,44,0.04718,43,0.00864,53,0.39372
ENSG00000165061,ZMAT4,0,-4.8780,26,5.06929,0,-3.8527,0,-6.8992,1,-3.6643
ENSG00000104332,SFRP1,15,-0.8109,12,-1.5570,13,-0.9604,56,1.37574,47,1.30869
ENSG00000147533,GOLGA7,135,-0.2245,91,-1.1785,119,-0.4246,192,0.35421,293,1.33727
ENSG00000158669,GPAT4,37,0.11871,35,0.01220,30,-0.2330,43,0.35126,31,-0.1899
ENSG00000029534,ANK1,3,-1.3011,17,2.77273,5,-0.8587,0,-6.4541,1,-2.7611
ENSG00000083168,KAT6A,77,1.07350,28,-0.8138,55,0.49968,25,-0.7300,47,0.28857
ENSG00000070718,AP3M2,58,0.01143,78,0.91186,29,-1.0378,66,0.21973,26,-1.3179
ENSG00000070501,POLB,19,-0.4963,28,0.13846,26,-0.0295,36,0.51150,22,-0.2845
ENSG00000078668,VDAC3,126,-0.2275,215,1.25238,77,-1.0016,122,-0.2753,62,-1.4396
ENSG00000168575,SLC20A2,41,-0.8130,54,-0.5822,76,0.17230,71,0.05967,107,0.89266
ENSG00000176209,SMIM19,36,-0.7470,68,0.39795,60,0.03145,46,-0.4003,57,-0.0378
ENSG00000120925,RNF170,22,-0.7698,35,-0.0278,25,-0.5719,33,-0.1335,50,0.66751
ENSG00000168172,HOOK3,307,1.11903,144,-0.2596,146,-0.1408,124,-0.4003,142,-0.2147
ENSG00000168522,FNTA,50,-1.0086,52,-1.3228,86,-0.1663,186,1.14854,164,1.11325
ENSG00000165102,HGSNAT,43,0.94344,24,-0.0402,27,0.17576,21,-0.2338,16,-0.7084
ENSG00000255366,AC120036.4,20,0.98527,13,0.35416,8,-0.3985,12,0.12544,4,-1.5404
ENSG00000164808,SPIDR,26,0.41647,24,0.59649,7,-1.5254,22,0.16453,13,-0.7515
ENSG00000221869,CEBPD,76,0.14991,72,0.09437,113,0.82532,58,-0.2928,45,-0.7684
ENSG00000253729,PRKDC,106,0.74551,66,-0.0595,47,-0.5819,56,-0.2904,68,0.00364
ENSG00000104738,MCM4,48,0.72399,31,0.01665,17,-0.8888,50,0.80449,19,-0.8219
ENSG00000169139,UBE2V2,167,-0.2590,283,1.15128,83,-1.3296,146,-0.4674,119,-0.8692
ENSG00000147481,SNTG1,4,-1.7306,27,2.94916,5,-1.5315,3,-2.2898,2,-2.9093
ENSG00000168300,PCMTD1,19,-0.8127,41,0.61870,26,-0.3491,6,-2.6080,40,0.39335
ENSG00000147488,ST18,55,-0.1123,7,-3.7294,21,-1.5469,112,1.10855,155,2.30939
ENSG00000023287,RB1CC1,459,0.30209,371,-0.0738,471,0.34729,267,-0.5694,377,-0.0209
ENSG00000082556,OPRK1,23,1.60055,12,0.92247,4,-1.1292,3,-1.7290,1,-3.1048
ENSG00000047249,ATP6V1H,185,0.33380,227,1.32632,83,-0.9295,60,-1.4180,61,-1.5255
ENSG00000147509,RGS20,28,-0.2817,33,-0.0915,80,1.49574,11,-1.6574,27,-0.3883
ENSG00000187735,TCEA1,138,0.06962,98,-0.6914,210,0.76983,101,-0.4346,174,0.53239
ENSG00000120992,LYPLA1,25,0.11153,25,0.14174,26,0.16035,13,-0.9433,24,0.05267
ENSG00000137547,MRPL15,13,-1.5755,59,1.67733,24,-0.6169,16,-1.2391,18,-1.1352
ENSG00000206579,XKR4,66,1.50763,30,0.21529,6,-2.3339,46,0.84617,6,-2.4847
ENSG00000167904,TMEM68,19,0.58233,14,0.16738,8,-0.6780,12,-0.1631,11,-0.2270
ENSG00000137574,TGS1,33,0.69982,22,0.03497,23,0.08329,4,-2.3549,23,0.14436
ENSG00000254087,LYN,4,-2.0338,7,-1.5085,37,1.46660,15,-0.0570,28,1.14313
ENSG00000008988,RPS20,468,-0.5226,620,-0.1207,783,0.30586,558,-0.2458,780,0.34939
ENSG00000170791,CHCHD7,15,-1.0543,39,0.79026,41,0.53210,15,-1.0517,20,-0.6634
ENSG00000170786,SDR16C5,2,-1.1457,12,4.26816,0,-6.6039,0,-5.8822,0,-6.1348
ENSG00000104331,IMPAD1,109,-0.0127,107,-0.0688,80,-0.5122,121,0.15276,126,0.25663
ENSG00000169122,FAM110B,9,-0.9054,25,1.32619,10,-0.7943,17,0.02394,6,-1.5283
ENSG00000215114,UBXN2B,33,0.22428,39,0.84817,17,-0.8496,16,-0.8873,20,-0.6479
ENSG00000137575,SDCBP,121,0.10775,118,0.11058,159,0.56744,118,0.06912,74,-0.7451
ENSG00000035681,NSMAF,10,-0.0025,11,0.13115,10,0.01184,7,-0.6059,11,0.09853
ENSG00000198846,TOX,13,-1.5643,67,2.24944,17,-1.1851,10,-2.0095,14,-1.6136
ENSG00000167912,AC090152.1,13,0.39270,13,0.90658,7,-0.5433,14,0.53108,1,-3.3592
ENSG00000178538,CA8,7,-0.9587,12,-0.1931,18,0.50462,20,0.68401,13,-0.1039
ENSG00000104388,RAB2A,271,-0.0801,356,0.64672,185,-0.6794,211,-0.4770,235,-0.3471
ENSG00000171316,CHD7,50,0.73509,12,-1.9802,36,0.17762,45,0.55926,55,1.09976
ENSG00000177182,CLVS1,4,-1.4627,20,2.11416,1,-3.1567,4,-1.5017,6,-1.0058
ENSG00000198363,ASPH,127,-0.1341,161,0.41304,185,0.47463,39,-1.9442,126,-0.1701
ENSG00000185942,NKAIN3,8,-0.4530,7,-0.9275,17,0.70970,4,-1.5299,21,1.27648
ENSG00000274956,NKAIN3-IT1,70,0.18839,47,-0.6532,130,1.26489,49,-0.3718,61,-0.0265
ENSG00000137563,GGH,17,-0.5209,37,1.33058,21,-0.2577,19,-0.3607,7,-1.9578
ENSG00000185728,YTHDF3,68,0.38529,48,-0.2970,40,-0.4660,86,0.77894,50,-0.1417
ENSG00000254377,MIR124-2HG,41,1.44667,24,0.91183,4,-2.0238,17,-0.0105,0,-5.8785
ENSG00000172817,CYP7B1,55,0.12446,20,-1.8712,65,0.38381,63,0.33913,98,1.36466
ENSG00000272010,AC100814.1,2,-1.8113,9,0.70623,0,-2.9841,1,-2.5173,11,0.99282
ENSG00000104442,ARMC1,77,-0.1621,71,-0.4284,61,-0.5243,115,0.49290,114,0.56522
ENSG00000066855,MTFR1,21,0.49188,6,-1.8828,5,-1.5919,20,0.46808,34,1.72080
ENSG00000205268,PDE7A,8,-0.1533,14,1.30356,5,-0.7721,0,-4.7166,7,-0.5615
ENSG00000147571,CRH,11,-0.1841,23,2.45839,2,-2.4505,6,-1.1495,0,-4.7532
ENSG00000179041,RRS1,10,0.26783,7,-0.2143,13,0.81257,5,-0.6790,8,-0.1161
ENSG00000147576,ADHFE1,9,-1.1899,19,-0.0960,25,0.33330,16,-0.4068,27,0.56952
ENSG00000169085,VXN,167,-0.1800,174,-0.1796,135,-0.5087,221,0.27961,230,0.40286
ENSG00000175073,VCPIP1,55,-0.1583,75,0.63443,44,-0.5007,34,-0.9128,55,-0.1755
ENSG00000104205,SGK3,38,0.36203,16,-1.3864,26,-0.2769,41,0.50689,53,1.11899
ENSG00000245910,SNHG6,214,-0.9641,374,-0.1383,569,0.60820,307,-0.4047,484,0.39099
ENSG00000121022,COPS5,42,-0.5647,84,1.06403,26,-1.2664,29,-1.1221,52,-0.2608
ENSG00000104218,CSPP1,54,0.84105,32,-0.0614,23,-0.5494,31,-0.0495,29,-0.2231
ENSG00000066777,ARFGEF1,47,0.48238,38,0.18815,29,-0.2713,11,-1.7427,39,0.18087
ENSG00000046889,PREX2,68,0.68792,39,-0.3251,67,0.65586,13,-1.8475,50,0.18030
ENSG00000137573,SULF1,32,0.64143,10,-1.5179,8,-1.4428,97,2.94553,8,-1.6403
ENSG00000140396,NCOA2,50,0.50040,39,0.17928,23,-0.7587,26,-0.5474,38,0.03841
ENSG00000067167,TRAM1,48,-0.2668,39,-0.8730,77,0.48297,64,0.18369,85,0.77807
ENSG00000147592,LACTB2,8,-1.1177,9,-1.2592,16,-0.0547,28,0.88141,30,1.22511
ENSG00000147601,TERF1,68,0.16258,56,-0.2322,49,-0.3549,81,0.44866,66,0.12341
ENSG00000147604,RPL7,555,-0.4754,770,0.07626,1113,0.66447,692,-0.1252,645,-0.2677
ENSG00000040341,STAU2,100,-0.0664,163,1.47853,46,-1.2847,37,-1.5867,53,-1.1471
ENSG00000104343,UBE2W,68,0.29497,85,1.33493,25,-1.2335,28,-1.1172,24,-1.4714
ENSG00000154582,ELOC,122,-0.3667,207,0.90135,122,-0.3713,90,-0.8426,110,-0.5928
ENSG00000175606,TMEM70,158,0.51757,143,0.60178,51,-1.2579,195,0.87484,33,-2.0697
ENSG00000104369,JPH1,28,1.00157,25,1.55820,1,-3.3877,5,-1.5572,3,-2.5913
ENSG00000104381,GDAP1,94,-0.0675,129,0.82055,55,-0.8887,90,-0.1407,63,-0.7782
ENSG00000121005,CRISPLD1,20,-0.0283,2,-3.9367,48,1.43660,25,0.33803,42,1.52895
ENSG00000091656,ZFHX4,40,0.41868,12,-1.8872,62,1.18262,16,-1.0600,56,1.23106
ENSG00000164751,PEX2,39,0.06428,29,-0.5958,49,0.42295,26,-0.5519,54,0.69467
ENSG00000171033,PKIA,84,-0.4001,112,0.07731,142,0.45013,103,-0.0751,99,-0.1584
ENSG00000104427,ZC2HC1A,18,-1.1746,60,1.35683,12,-1.8449,14,-1.5719,36,-0.1788
ENSG00000104435,STMN2,387,-0.7664,1202,2.82409,130,-2.4039,171,-1.9972,79,-3.3024
ENSG00000164683,HEY1,37,-0.1885,26,-1.0697,94,1.40042,46,0.15157,48,0.26197
ENSG00000147586,MRPS28,39,-0.8223,64,-0.1009,75,0.21002,80,0.30877,73,0.19408
ENSG00000076554,TPD52,163,-0.0148,217,0.82088,63,-1.4839,116,-0.5528,136,-0.3511
ENSG00000251867,AC009812.1,16,0.37786,17,0.83370,6,-1.2245,7,-0.8245,9,-0.6305
ENSG00000205189,ZBTB10,41,0.91151,16,-0.8522,35,0.62194,20,-0.2848,27,0.20829
ENSG00000164684,ZNF704,44,-0.1554,41,-0.3755,31,-0.7030,60,0.35562,67,0.64255
ENSG00000076641,PAG1,35,0.31671,16,-1.2899,39,0.48947,31,0.08500,47,0.92950
ENSG00000164687,FABP5,96,-0.8036,80,-1.4730,507,2.11160,150,-0.1011,183,0.25569
ENSG00000147588,PMP2,355,-0.5930,281,-1.3226,870,0.88212,456,-0.1982,919,1.19618
ENSG00000133731,IMPA1,127,0.84065,71,-0.1896,58,-0.4344,125,0.81557,48,-0.8137
ENSG00000104231,ZFAND1,51,0.77035,44,0.93934,14,-1.3085,13,-1.3558,18,-1.0096
ENSG00000184672,RALYL,51,0.26016,76,2.08053,10,-2.2396,18,-1.3683,5,-3.4232
ENSG00000133739,LRRCC1,42,-0.0335,24,-1.3013,67,0.73316,30,-0.5606,77,1.19796
ENSG00000176731,RBIS,34,-1.3027,102,0.72249,58,-0.4938,84,0.09284,66,-0.3449
ENSG00000104267,CA2,33,-0.8833,25,-1.7726,59,0.00743,74,0.36238,132,1.78862
ENSG00000123124,WWP1,39,0.24919,36,0.24272,13,-1.4623,30,-0.1502,36,0.14234
ENSG00000176623,RMDN1,27,-0.4042,20,-1.1720,57,0.81832,57,0.81868,46,0.51864
ENSG00000085719,CPNE3,54,-0.1182,30,-1.3977,113,1.12493,63,0.12572,87,0.78303
ENSG00000156103,MMP16,62,1.76213,22,-0.1115,8,-1.6220,31,0.49121,9,-1.5600
ENSG00000104312,RIPK2,12,-0.3443,9,-1.0258,24,0.79578,21,0.53523,20,0.56169
ENSG00000164823,OSGIN2,35,-0.5002,24,-1.4839,106,1.37932,48,-0.0004,73,0.84999
ENSG00000104320,NBN,37,0.30102,31,0.02383,30,-0.0119,19,-0.7520,33,0.13354
ENSG00000104325,DECR1,32,-0.7057,43,-0.4186,70,0.52863,33,-0.6783,75,0.78035
ENSG00000104327,CALB1,1,-3.4685,39,3.48532,5,-1.8659,4,-2.2634,2,-3.1726
ENSG00000180694,TMEM64,6,-1.1734,12,-0.3060,16,0.16457,16,0.18053,20,0.63713
ENSG00000123119,NECAB1,626,0.40750,569,0.41982,172,-1.6195,407,-0.2938,460,-0.1110
ENSG00000155099,PIP4P2,37,-0.7088,70,0.49942,30,-1.0603,58,-0.0087,61,0.07369
ENSG00000253738,OTUD6B-AS1,124,-0.1698,156,0.33900,139,0.00822,111,-0.3462,122,-0.2305
ENSG00000155100,OTUD6B,29,-0.3876,29,-0.5546,42,0.21458,46,0.38603,48,0.53715
ENSG00000079102,RUNX1T1,43,1.61575,21,0.59701,9,-0.9657,6,-1.6074,5,-1.7977
ENSG00000205133,TRIQK,21,-0.5381,43,1.21794,11,-1.5407,27,-0.1251,17,-0.9834
ENSG00000188343,FAM92A,38,-0.2370,68,1.45791,41,-0.0946,20,-1.2055,12,-2.1463
ENSG00000164951,PDP1,474,1.12745,347,1.07449,68,-1.9769,224,-0.1440,28,-3.4454
ENSG00000164944,VIRMA,38,0.34571,24,-0.6330,16,-1.0328,43,0.54411,43,0.65896
ENSG00000156162,DPY19L4,38,0.55677,16,-1.1992,29,0.06994,22,-0.3632,47,1.11173
ENSG00000164941,INTS8,15,0.63338,9,-0.1929,4,-1.2308,14,0.46583,10,0.04855
ENSG00000175305,CCNE2,16,-0.3809,2,-3.7304,19,-0.1719,25,0.29929,60,2.52826
ENSG00000156170,NDUFAF6,6,-2.0902,31,0.64199,22,-0.1612,21,-0.2791,25,0.00075
ENSG00000175895,PLEKHF2,7,-0.3642,6,-0.7382,16,1.03710,2,-2.1062,14,0.94590
ENSG00000156467,UQCRB,551,-0.9240,1319,0.85363,881,-0.1893,493,-1.0955,861,-0.2563
ENSG00000156471,PTDSS1,66,0.28851,62,0.30893,37,-0.6413,91,0.83660,28,-1.1635
ENSG00000169439,SDC2,53,0.18057,48,0.03604,89,1.06072,21,-1.2630,36,-0.4907
ENSG00000104324,CPQ,23,-0.1965,11,-1.8095,47,0.96539,25,-0.0711,49,1.30196
ENSG00000180543,TSPYL5,53,0.26960,54,0.54877,34,-0.4232,62,0.53300,18,-1.5063
ENSG00000147649,MTDH,279,0.57065,152,-0.6171,180,-0.1476,167,-0.2699,272,0.62128
ENSG00000104341,LAPTM4B,38,-1.2796,81,-0.1879,101,0.24298,120,0.53832,100,0.26793
ENSG00000132561,MATN2,4,-2.2188,3,-2.7981,50,1.93442,26,0.75398,28,1.05981
ENSG00000156482,RPL30,617,-0.6291,716,-0.5889,1477,0.80296,951,0.05994,1170,0.47117
ENSG00000132541,RIDA,75,-0.3697,90,-0.1410,177,1.05845,63,-0.6551,90,-0.0933
ENSG00000104361,NIPAL2,34,0.11197,55,2.07793,6,-2.3648,19,-0.7920,2,-3.9299
ENSG00000156486,KCNS2,31,1.08170,20,0.64103,4,-1.9968,25,0.68974,2,-2.8724
ENSG00000253948,VPS13B-DT,20,-0.8292,31,-0.1511,55,0.84266,25,-0.4798,38,0.22346
ENSG00000132549,VPS13B,27,0.78645,14,-0.3777,17,0.03326,12,-0.5307,19,0.21099
ENSG00000164919,COX6C,470,-1.1759,1547,1.47687,560,-0.9064,592,-0.8211,577,-0.9493
ENSG00000147669,POLR2K,96,-0.1823,152,1.05728,48,-1.2503,65,-0.8028,77,-0.5929
ENSG00000104450,SPAG1,11,0.09925,9,-0.3983,13,0.26181,4,-1.5511,16,0.80484
ENSG00000034677,RNF19A,84,0.61039,38,-0.9654,151,1.69321,39,-0.6128,48,-0.3253
ENSG00000186106,ANKRD46,21,-1.5401,100,2.09539,10,-2.6037,27,-1.1461,28,-1.1871
ENSG00000070756,PABPC1,427,0.39620,195,-1.2029,421,0.37106,397,0.27268,500,0.78880
ENSG00000164924,YWHAZ,1242,0.45202,1110,0.44975,506,-0.9812,1207,0.40469,554,-0.9312
ENSG00000261087,AP003469.4,11,-0.5379,20,0.64288,16,-0.0145,10,-0.7615,13,-0.3170
ENSG00000120963,ZNF706,96,-0.2460,88,-0.5808,111,-0.0155,153,0.51048,149,0.55026
ENSG00000104490,NCALD,187,-0.4568,417,1.83654,76,-1.8301,204,-0.3247,57,-2.4082
ENSG00000048392,RRM2B,11,-1.6293,37,0.40899,25,-0.3997,17,-0.9227,43,0.56895
ENSG00000104517,UBR5,129,1.22130,49,-0.6277,83,0.45274,26,-1.3801,69,0.15455
ENSG00000155090,KLF10,85,1.09779,47,0.14917,28,-0.7395,58,0.42900,21,-1.2820
ENSG00000155096,AZIN1,204,0.06295,199,0.04540,265,0.49570,188,-0.0696,155,-0.4196
ENSG00000253320,AZIN1-AS1,0,-5.0752,6,-0.9949,14,0.60621,11,0.20812,19,1.36437
ENSG00000155097,ATP6V1C1,156,-0.0715,257,1.54162,76,-1.1832,113,-0.5763,47,-2.0495
ENSG00000164929,BAALC,247,-0.5294,429,0.63288,431,0.36858,216,-0.7391,245,-0.6065
ENSG00000247081,BAALC-AS1,5,-2.1843,12,-1.2294,71,2.21469,22,0.06650,22,0.11192
ENSG00000164933,SLC25A32,47,0.70322,32,0.14510,21,-0.5529,30,-0.0019,23,-0.4597
ENSG00000164934,DCAF13,1,-2.7662,8,-0.6550,23,1.19450,10,-0.1464,17,0.72750
ENSG00000176406,RIMS2,168,0.44030,160,0.62048,109,-0.2623,87,-0.6190,77,-0.8874
ENSG00000147650,LRP12,32,0.78160,26,0.78026,11,-0.9243,15,-0.4377,8,-1.3935
ENSG00000169946,ZFPM2,27,0.52412,20,0.09073,17,-0.1799,44,1.38872,3,-2.7172
ENSG00000254615,AC027031.2,121,1.41193,49,-0.1985,17,-1.7179,134,1.61093,6,-3.3796
ENSG00000164830,OXR1,184,-0.4842,446,2.24777,53,-2.3528,62,-2.1348,84,-1.8220
ENSG00000147655,RSPO2,8,-0.3690,20,2.30896,2,-2.1716,3,-1.8104,2,-2.3870
ENSG00000104408,EIF3E,158,0.11948,145,-0.0389,171,0.24351,124,-0.2728,146,-0.0187
ENSG00000104412,EMC2,69,-0.6155,64,-1.0396,146,0.59852,111,0.13807,167,1.00450
ENSG00000164841,TMEM74,20,0.90426,12,0.00020,6,-0.9561,12,0.10401,10,-0.3132
ENSG00000120526,NUDCD1,2,-1.4751,11,1.24707,4,-0.9575,9,0.33690,3,-1.2825
ENSG00000120533,ENY2,50,-0.6809,92,0.52315,71,-0.1284,52,-0.6161,74,-0.0624
ENSG00000147654,EBAG9,53,0.00327,59,0.28376,37,-0.5772,41,-0.3926,55,0.07254
ENSG00000147642,SYBU,75,-0.1273,135,1.79108,32,-1.4258,49,-0.7790,18,-2.4310
ENSG00000164794,KCNV1,140,1.10378,113,1.43424,25,-1.6388,38,-1.0418,2,-5.0286
ENSG00000253877,LINC01608,20,0.16952,3,-3.2514,13,-0.5142,37,1.21585,41,1.77131
ENSG00000104447,TRPS1,46,0.90126,17,-1.0237,30,0.18085,13,-1.1485,43,0.91980
ENSG00000147677,EIF3H,106,-0.5243,157,0.16132,148,0.00448,148,0.00841,149,0.02089
ENSG00000147679,UTP23,44,0.65397,20,-0.8853,32,0.14808,34,0.24127,38,0.46650
ENSG00000164754,RAD21,252,0.18164,203,-0.2560,209,-0.1198,197,-0.2107,278,0.40172
ENSG00000164758,MED30,4,-2.1227,12,-0.5479,14,-0.2292,24,0.66171,25,0.95832
ENSG00000182197,EXT1,27,1.22364,14,0.21319,9,-0.5866,11,-0.2099,7,-1.0876
ENSG00000177570,SAMD12,72,0.94564,54,0.78722,16,-1.4081,20,-1.1097,23,-0.9830
ENSG00000147676,MAL2,92,0.08732,150,2.00246,20,-2.2101,64,-0.5023,5,-4.4209
ENSG00000136999,CCN3,7,-1.3496,38,4.31988,0,-5.8904,0,-5.7531,0,-5.1963
ENSG00000136960,ENPP2,227,-0.7844,43,-3.8848,208,-0.9172,767,1.24429,991,2.33491
ENSG00000064313,TAF2,19,-0.1131,18,-0.2930,13,-0.6703,19,-0.1342,31,0.76153
ENSG00000155792,DEPTOR,1,-2.2164,6,-0.4730,5,-0.7459,17,1.33012,11,0.58289
ENSG00000172172,MRPL13,13,-1.3721,38,0.42401,43,0.43649,24,-0.5185,31,-0.0927
ENSG00000172164,SNTB1,22,0.96363,5,-1.8820,42,2.28884,13,0.10069,7,-0.9572
ENSG00000178764,ZHX2,13,-0.7298,7,-2.1773,26,0.42778,39,1.08698,39,1.37632
ENSG00000136986,DERL1,55,0.49958,38,-0.1260,38,-0.0916,66,0.82220,25,-0.8016
ENSG00000189376,C8orf76,17,0.21381,20,0.84929,15,-0.0397,3,-2.2228,10,-0.7120
ENSG00000165156,ZHX1,118,0.39156,80,-0.3492,114,0.33590,60,-0.6714,110,0.33064
ENSG00000156802,ATAD2,10,0.41992,11,1.17312,3,-1.1142,0,-6.2719,5,-0.6157
ENSG00000156795,WDYHV1,5,-1.5393,17,0.42457,13,-0.1372,3,-2.4577,21,0.69786
ENSG00000156804,FBXO32,44,-0.1809,49,-0.0211,38,-0.3974,35,-0.5550,65,0.54889
ENSG00000176853,FAM91A1,52,0.95957,21,-0.7699,27,-0.1544,28,-0.0701,37,0.42858
ENSG00000164983,TMEM65,42,0.30699,47,0.96115,13,-1.4763,24,-0.5462,21,-0.8695
ENSG00000170881,RNF139,57,0.30094,40,-0.3774,59,0.37633,46,-0.0392,50,0.12361
ENSG00000147687,TATDN1,42,-0.0300,40,-0.1287,25,-0.8064,55,0.42988,49,0.28003
ENSG00000147684,NDUFB9,231,-1.0881,605,0.79201,378,-0.3250,274,-0.8273,431,-0.1286
ENSG00000170873,MTSS1,51,0.14584,36,-0.6079,41,-0.1960,39,-0.2670,71,0.86192
ENSG00000104549,SQLE,46,0.04504,40,-0.2786,87,1.12167,38,-0.2813,37,-0.3678
ENSG00000164961,WASHC5,16,-1.0400,22,-0.8149,38,0.32305,55,0.95643,42,0.58262
ENSG00000156831,NSMCE2,21,0.70540,19,1.01292,7,-1.0177,3,-2.1906,8,-0.9558
ENSG00000173334,TRIB1,8,-0.3214,7,-0.6934,11,0.21651,33,2.16040,4,-1.4819
ENSG00000168672,LRATD2,33,0.58469,5,-2.7147,25,0.13165,23,-0.0360,53,1.83267
ENSG00000153310,FAM49B,104,-0.2985,156,0.63584,59,-1.1717,152,0.32199,93,-0.5230
ENSG00000153317,ASAP1,163,0.97157,87,-0.1350,56,-0.7735,140,0.70535,60,-0.7617
ENSG00000155897,ADCY8,12,0.62063,9,0.14937,9,0.20595,6,-0.4807,6,-0.5803
ENSG00000132294,EFR3A,93,0.03955,141,1.51107,45,-1.0725,39,-1.2916,35,-1.5963
ENSG00000184156,KCNQ3,102,0.01004,160,1.55456,42,-1.3573,73,-0.5155,27,-2.1678
ENSG00000129295,LRRC6,9,-1.4002,34,1.43357,15,-0.6294,4,-2.3671,17,-0.4524
ENSG00000129292,PHF20L1,122,0.90381,60,-0.4192,68,-0.0676,61,-0.2575,75,0.10381
ENSG00000104419,NDRG1,302,-0.2768,84,-2.7785,294,-0.3217,816,1.43276,742,1.56926
ENSG00000008513,ST3GAL1,34,0.89456,11,-1.3387,29,0.62936,54,1.75565,10,-1.1752
ENSG00000131773,KHDRBS3,246,0.74148,182,0.39175,68,-1.3016,248,0.75595,65,-1.4873
ENSG00000147724,FAM135B,8,-0.1222,14,1.69999,1,-2.9420,6,-0.4726,3,-1.7926
ENSG00000169427,KCNK9,31,1.37453,20,1.15093,8,-0.9055,3,-2.0041,1,-3.6255
ENSG00000167632,TRAPPC9,26,-0.2627,37,0.50295,19,-0.7325,27,-0.2170,29,-0.1281
