Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000198642,KLHL9,45,0.00884,42,-0.1035,64,0.57401,42,-0.1145,44,-0.0227,43,-0.0843,39,-0.2333,45,0.00706
ENSG00000099810,MTAP,21,0.70679,20,0.60053,23,0.85943,10,-0.4602,13,-0.0326,8,-0.8334,11,-0.3494,11,-0.3628
ENSG00000107105,ELAVL2,34,-2.0168,56,-1.2713,130,0.03569,94,-0.5145,184,0.60699,203,0.91026,163,0.40450,109,-0.2494
ENSG00000198680,TUSC1,20,-0.3943,10,-1.4723,41,0.75997,28,0.12868,27,0.04286,31,0.32518,18,-0.5644,26,-0.0090
ENSG00000120159,CAAP1,20,0.31532,18,0.14410,16,-0.0298,18,0.16712,16,-0.0391,14,-0.2372,16,-0.0740,14,-0.2804
ENSG00000137055,PLAA,24,-0.0171,13,-0.9779,38,0.68531,27,0.16608,28,0.21374,25,0.04996,17,-0.5334,21,-0.2402
ENSG00000096872,IFT74,44,0.80031,44,0.81692,38,0.57054,23,-0.2263,16,-0.8257,18,-0.6839,17,-0.7161,27,-0.0084
ENSG00000120162,MOB3B,97,2.16428,11,-1.4092,29,0.02219,29,0.02764,17,-0.7671,14,-1.1989,28,-0.0397,19,-0.6561
ENSG00000147894,C9orf72,30,-0.1613,25,-0.4218,28,-0.2663,36,0.14329,39,0.27811,40,0.36783,35,0.11832,20,-0.7537
ENSG00000260412,AL353746.1,2,-2.5001,9,-0.2033,15,0.58449,24,1.78840,6,-0.8343,7,-0.6882,6,-0.8562,3,-1.5850
ENSG00000122729,ACO1,39,0.99029,35,0.82652,25,0.22217,16,-0.5393,14,-0.6073,12,-0.9696,28,0.46134,17,-0.3694
ENSG00000197579,TOPORS,65,1.14597,34,0.06923,61,1.02469,40,0.36647,21,-0.6746,18,-1.0066,15,-1.1728,15,-1.1585
ENSG00000235453,SMIM27,36,-0.0906,52,0.50755,35,-0.1151,41,0.12881,25,-0.6636,28,-0.5533,40,0.08169,56,0.61078
ENSG00000165264,NDUFB6,133,-1.0792,225,-0.2625,198,-0.4618,310,0.27835,254,-0.0722,281,0.09695,356,0.47536,313,0.26242
ENSG00000137074,APTX,28,0.07232,29,0.10824,31,0.20896,28,0.03334,33,0.31969,24,-0.2000,21,-0.4053,25,-0.1162
ENSG00000086061,DNAJA1,278,-0.6876,270,-0.7358,425,-0.0230,486,0.21727,391,-0.1551,555,0.47266,435,0.01503,431,-0.0011
ENSG00000122692,SMU1,44,-0.1361,51,0.07133,53,0.14284,57,0.30059,45,-0.1176,54,0.19740,40,-0.2837,29,-0.8096
ENSG00000107262,BAG1,125,0.18869,106,-0.0753,83,-0.4582,91,-0.3586,137,0.34206,118,0.10632,124,0.17778,119,0.10975
ENSG00000086065,CHMP5,128,-0.3945,126,-0.4210,149,-0.1533,173,0.09000,181,0.15186,185,0.21481,171,0.05898,174,0.09255
ENSG00000086102,NFX1,48,0.22118,39,-0.1058,65,0.72450,39,-0.1151,44,0.06055,33,-0.3993,59,0.56647,18,-1.2509
ENSG00000165271,NOL6,11,-0.8747,21,0.12168,15,-0.4308,26,0.55549,18,-0.0738,23,0.33479,14,-0.4616,15,-0.3475
ENSG00000010438,PRSS3,6,-3.0062,24,-0.9998,7,-2.6807,38,-0.3131,93,1.20286,69,0.79869,89,1.10990,22,-1.1089
ENSG00000107341,UBE2R2,114,0.47328,78,-0.1437,79,-0.1143,97,0.23219,82,-0.0616,89,0.07440,59,-0.5842,69,-0.3283
ENSG00000137073,UBAP2,77,0.54054,78,0.55319,65,0.27425,34,-0.8211,48,-0.2334,29,-1.0874,58,0.07664,101,0.99956
ENSG00000198876,DCAF12,19,0.51669,14,-0.0078,11,-0.3864,13,-0.1631,15,0.10499,18,0.41143,9,-0.6040,11,-0.3919
ENSG00000165006,UBAP1,49,0.03562,52,0.14749,33,-0.5553,47,-0.0092,43,-0.1466,63,0.51299,40,-0.2639,38,-0.3528
ENSG00000164978,NUDT2,32,-0.4486,44,0.06872,38,-0.1663,47,0.17939,51,0.29905,44,0.05169,36,-0.2462,41,-0.0339
ENSG00000164976,MYORG,32,0.28229,70,1.65621,24,-0.1729,16,-0.8790,17,-0.7314,23,-0.3012,26,-0.0411,22,-0.2892
ENSG00000164972,C9orf24,10,-2.0144,36,-0.0955,14,-1.5407,53,0.57726,54,0.54343,34,-0.2447,73,1.04325,27,-0.5472
ENSG00000164970,FAM219A,48,-0.6570,62,-0.2620,77,0.09189,64,-0.2161,81,0.16957,96,0.52569,83,0.20422,56,-0.4100
ENSG00000168913,ENHO,211,-0.0913,563,1.59631,135,-0.7832,171,-0.4670,266,0.27711,134,-0.8791,271,0.31109,181,-0.3380
ENSG00000122756,CNTFR,36,0.65477,69,1.81703,21,-0.2094,20,-0.3393,20,-0.2555,13,-0.9629,16,-0.6301,12,-1.0392
ENSG00000164967,RPP25L,11,-1.2384,29,0.21929,19,-0.4168,34,0.59774,30,0.32330,29,0.26488,24,-0.0891,10,-1.3580
ENSG00000137100,DCTN3,91,-1.1605,138,-0.5268,122,-0.7224,247,0.45854,209,0.12742,230,0.32016,209,0.12953,208,0.12059
ENSG00000147955,SIGMAR1,42,0.28067,31,-0.1970,31,-0.2037,41,0.27355,36,0.04940,39,0.21349,22,-0.7244,29,-0.3186
ENSG00000213930,GALT,16,0.10004,22,0.58472,7,-1.1758,13,-0.2718,21,0.48075,20,0.47002,16,0.02958,6,-1.4524
ENSG00000137070,IL11RA,39,2.36646,20,1.06052,5,-1.2051,7,-0.5997,7,-0.5475,5,-1.0840,4,-1.5442,5,-1.1661
ENSG00000187186,AL162231.1,47,-1.1384,68,-0.5820,59,-0.8084,100,0.02704,173,0.93226,99,0.01161,136,0.52604,105,0.09411
ENSG00000122733,PHF24,40,-1.6765,93,-0.4135,129,0.10405,120,-0.0071,120,-0.0117,176,0.72116,106,-0.2061,126,0.07151
ENSG00000137094,DNAJB5,20,-0.1497,32,0.58235,31,0.50835,24,0.13291,18,-0.3586,20,-0.2183,17,-0.3958,18,-0.3498
ENSG00000165280,VCP,116,-0.2302,105,-0.3828,146,0.13761,140,0.07938,173,0.41598,144,0.13140,97,-0.5029,134,0.00480
ENSG00000165283,STOML2,47,-0.7684,70,-0.1575,55,-0.5366,95,0.38969,82,0.10882,87,0.23593,82,0.09579,69,-0.1728
ENSG00000005238,FAM214B,28,0.33421,23,0.02372,22,-0.0877,22,-0.0453,28,0.29826,19,-0.3334,23,0.00949,23,-0.0063
ENSG00000198722,UNC13B,24,-0.5794,25,-0.5388,63,0.99047,32,-0.1183,39,0.17531,32,-0.1174,29,-0.3048,38,0.15947
ENSG00000198853,RUSC2,41,-0.8541,54,-0.4154,67,-0.0928,63,-0.2076,102,0.59037,82,0.25936,74,0.06580,82,0.22679
ENSG00000107140,TESK1,23,-0.6602,52,0.59519,25,-0.5345,36,0.00692,46,0.39928,32,-0.1753,39,0.14831,36,-0.0021
ENSG00000159884,CCDC107,38,0.35512,33,0.11180,14,-1.2202,35,0.23288,30,-0.0110,31,-0.0058,36,0.25408,24,-0.3516
ENSG00000198467,TPM2,128,3.89319,29,0.57844,0,-6.6139,8,-1.5387,6,-1.7778,7,-1.6209,9,-1.1545,0,-7.8955
ENSG00000137076,TLN1,105,2.90336,31,0.50402,14,-0.7525,12,-0.9961,9,-1.3821,8,-1.6481,12,-0.9638,15,-0.6057
ENSG00000107175,CREB3,50,-0.0514,59,0.22684,33,-0.6944,56,0.15237,47,-0.1307,55,0.11684,51,0.00437,52,0.01165
ENSG00000070610,GBA2,40,-0.5028,29,-1.0021,37,-0.6083,54,-0.0120,58,0.10487,77,0.64528,76,0.53764,44,-0.3263
ENSG00000107185,RGP1,14,-0.0315,18,0.32774,22,0.65875,11,-0.4882,13,-0.1509,14,0.00537,11,-0.4132,16,0.16073
ENSG00000159899,NPR2,7,-0.5792,15,0.51418,16,0.61327,12,0.24579,8,-0.4714,11,0.09254,6,-0.8926,8,-0.3779
ENSG00000137133,HINT2,47,-0.0704,58,0.25560,32,-0.6703,31,-0.7830,44,-0.1973,62,0.42559,66,0.46845,60,0.32403
ENSG00000137103,TMEM8B,31,-0.5480,64,0.61051,31,-0.5503,41,-0.1068,48,0.15195,48,0.15885,52,0.26124,35,-0.3576
ENSG00000122707,RECK,13,0.44494,12,0.30915,10,-0.0103,13,0.59625,9,-0.1547,7,-0.4628,6,-0.6809,6,-0.6794
ENSG00000122694,GLIPR2,40,2.61003,8,-0.2775,14,0.67442,3,-1.8736,3,-1.5191,5,-1.1242,2,-2.1689,13,0.46595
ENSG00000122705,CLTA,200,-0.5309,184,-0.6563,204,-0.4978,334,0.32588,315,0.18736,321,0.24785,324,0.23303,265,-0.0907
ENSG00000159921,GNE,18,-0.3917,21,-0.1555,29,0.40180,23,0.04247,26,0.18935,22,-0.0523,20,-0.2045,24,0.06008
ENSG00000137075,RNF38,40,-0.6138,49,-0.3109,56,-0.1224,58,-0.0706,69,0.22003,82,0.57752,39,-0.6745,68,0.20917
ENSG00000281649,EBLN3P,44,-0.2781,54,0.03578,65,0.33539,60,0.24370,55,0.06285,54,0.05724,35,-0.6349,45,-0.2533
ENSG00000147905,ZCCHC7,27,0.70592,23,0.40995,18,0.06639,19,0.10774,14,-0.3568,17,-0.1174,11,-0.7012,12,-0.5531
ENSG00000137106,GRHPR,144,0.62324,89,-0.1633,99,0.01309,101,0.03331,102,0.06005,83,-0.2946,85,-0.2353,98,-0.0049
ENSG00000137054,POLR1E,8,-0.3410,9,-0.2070,9,-0.1937,12,0.25081,7,-0.5212,8,-0.4764,14,0.44248,17,0.76007
ENSG00000147912,FBXO10,2,-2.0038,11,0.09782,9,-0.2276,12,0.27857,17,0.82496,11,0.17322,9,-0.1205,7,-0.5547
ENSG00000175768,TOMM5,56,-1.2921,109,-0.2828,80,-0.7552,151,0.26434,148,0.20263,135,0.05730,182,0.54601,158,0.30688
ENSG00000165275,TRMT10B,17,1.09634,13,0.62249,13,0.63951,8,-0.1896,2,-2.0109,6,-0.6963,4,-1.2576,12,0.42393
ENSG00000107371,EXOSC3,15,-0.0153,8,-0.9330,14,-0.0876,14,-0.1285,19,0.31264,15,0.00142,18,0.22582,20,0.41142
ENSG00000122741,DCAF10,43,0.24509,43,0.26150,35,-0.0646,46,0.42010,22,-0.7773,35,-0.0938,25,-0.6092,37,0.01329
ENSG00000137124,ALDH1B1,8,-0.7173,6,-1.0783,16,0.46217,8,-0.7700,19,0.75119,14,0.28861,18,0.59113,11,-0.1462
ENSG00000180071,ANKRD18A,79,2.39809,2,-3.2695,81,2.47188,4,-2.4612,7,-1.5822,7,-1.7772,7,-1.6361,12,-0.8994
ENSG00000278175,GLIDR,28,1.29103,6,-1.0779,13,0.00521,13,0.08602,7,-0.9720,8,-0.6828,14,0.11883,17,0.42961
ENSG00000283886,BX664615.2,9,-1.1013,14,-0.4917,14,-0.5364,32,0.92895,28,0.53826,20,0.00960,17,-0.2061,11,-0.9043
ENSG00000240240,BX664727.3,5,-1.5727,17,0.28286,21,0.58961,17,0.30686,12,-0.2712,12,-0.3536,12,-0.2116,19,0.42698
ENSG00000154529,CNTNAP3B,16,-0.5670,21,-0.0988,34,0.63798,22,-0.1030,24,0.07688,24,0.09753,24,0.10752,17,-0.4103
ENSG00000231527,FAM27C,14,-0.2346,16,-0.0871,17,0.06638,17,0.08241,19,0.18625,13,-0.3663,23,0.53755,15,-0.1337
ENSG00000147996,CBWD5,10,-0.9793,18,-0.0670,20,0.13577,27,0.70904,22,0.22892,19,0.02681,16,-0.2136,8,-1.1978
ENSG00000107242,PIP5K1B,7,-2.3224,55,0.74411,8,-2.1740,63,1.17400,62,0.95389,27,-0.4172,34,-0.0552,1,-4.3901
ENSG00000187866,FAM122A,17,-0.6685,28,0.04780,16,-0.8092,32,0.33962,40,0.64710,27,0.01443,27,-0.0098,22,-0.3056
ENSG00000165060,FXN,19,0.51649,12,-0.2445,11,-0.3459,15,0.19632,11,-0.3238,14,0.00257,11,-0.3528,16,0.18572
ENSG00000119139,TJP2,293,4.86099,37,-0.0185,17,-1.2392,5,-3.1356,4,-3.3700,3,-3.6545,1,-4.5334,11,-1.8382
ENSG00000135063,FAM189A2,63,3.20002,25,1.21264,5,-1.2036,3,-2.1179,5,-1.3933,6,-1.2271,3,-2.0428,3,-2.0459
ENSG00000107282,APBA1,32,-0.4775,35,-0.3685,37,-0.2808,41,-0.1458,49,0.17406,61,0.61458,45,0.03122,39,-0.1933
ENSG00000188647,PTAR1,53,0.87276,69,1.35012,41,0.43398,20,-0.7353,14,-1.2427,22,-0.6145,22,-0.5507,29,-0.1087
ENSG00000198887,SMC5,76,2.05655,22,-0.0972,54,1.37041,15,-0.8109,9,-1.4803,12,-1.1235,7,-1.8301,17,-0.5534
ENSG00000119138,KLF9,64,-0.9119,94,-0.3212,86,-0.4629,172,0.75411,138,0.28381,117,0.01809,113,-0.0309,83,-0.5152
ENSG00000083067,TRPM3,24,-0.1829,13,-1.1560,63,1.43121,19,-0.5671,17,-0.7484,26,-0.0615,32,0.25632,31,0.23952
ENSG00000135048,CEMIP2,10,-0.1271,9,-0.3615,26,1.42283,15,0.60850,2,-2.0984,7,-0.7855,2,-2.0648,16,0.60698
ENSG00000107362,ABHD17B,82,1.09652,14,-1.6769,67,0.73647,35,-0.3121,36,-0.2717,40,-0.1116,34,-0.3493,42,-0.0287
ENSG00000155621,C9orf85,35,1.94770,10,-0.1845,11,0.01028,10,-0.1953,4,-1.3942,6,-0.9901,9,-0.3813,11,0.00181
ENSG00000119125,GDA,62,-1.8979,97,-1.2243,352,0.82122,295,0.60292,166,-0.4005,276,0.46939,159,-0.4674,165,-0.4096
ENSG00000107372,ZFAND5,340,-0.1917,431,0.18592,398,0.05728,436,0.23581,334,-0.2204,454,0.30996,236,-0.7576,317,-0.3007
ENSG00000165092,ALDH1A1,108,1.38301,111,1.42332,30,-0.7195,15,-1.8514,22,-1.2033,21,-1.3768,34,-0.5491,103,1.28713
ENSG00000135046,ANXA1,30,1.05771,10,-0.6449,44,1.79773,7,-1.2385,7,-1.2128,4,-2.0118,4,-1.9861,38,1.50665
ENSG00000198963,RORB,37,-1.3439,103,0.25454,23,-2.0336,31,-1.7234,191,1.30886,142,0.92874,161,1.00695,20,-2.2139
ENSG00000135045,C9orf40,11,-0.6280,17,0.07425,10,-0.7422,19,0.25789,24,0.62636,22,0.51633,8,-1.0118,12,-0.4806
ENSG00000156017,CARNMT1,7,-1.3763,14,-0.2418,14,-0.2535,25,0.78563,18,0.09018,19,0.24770,13,-0.3410,12,-0.5325
ENSG00000106733,NMRK1,24,-0.4792,15,-1.2193,22,-0.6076,36,0.16169,54,0.78128,44,0.53026,35,0.09901,21,-0.7451
ENSG00000134996,OSTF1,36,-0.5166,31,-0.7006,34,-0.5959,49,-0.0342,48,-0.0394,64,0.46831,68,0.52444,53,0.10718
ENSG00000135002,RFK,42,-1.6660,98,-0.3743,108,-0.2213,134,0.13112,141,0.20211,190,0.80698,115,-0.1244,93,-0.4517
ENSG00000106772,PRUNE2,165,0.03839,42,-2.0254,94,-0.8310,90,-0.9893,169,0.08248,326,1.44256,171,0.10225,135,-0.2775
ENSG00000197969,VPS13A,40,-0.7329,44,-0.5837,101,0.75924,55,-0.2706,64,-0.0011,73,0.25754,61,-0.0582,71,0.18150
ENSG00000156052,GNAQ,227,-0.2364,241,-0.1381,412,0.73971,296,0.21677,198,-0.4525,254,-0.0670,191,-0.5064,264,0.00275
ENSG00000148019,CEP78,97,2.28286,32,0.28303,38,0.54054,22,-0.3364,7,-1.9440,17,-0.8230,5,-2.4391,14,-0.9721
ENSG00000135069,PSAT1,285,2.13555,175,1.17961,105,0.31243,35,-1.5137,32,-1.5076,30,-1.7494,31,-1.5909,110,0.38519
ENSG00000106829,TLE4,131,0.79235,14,-2.6318,355,2.80761,17,-2.4314,9,-3.2012,26,-1.8287,12,-2.8705,200,1.55811
ENSG00000196781,TLE1,57,0.43442,73,0.85658,18,-1.3487,55,0.41989,44,0.03273,50,0.24334,23,-0.9588,11,-2.1135
ENSG00000148057,IDNK,26,-0.0996,47,0.85802,22,-0.3566,27,-0.0493,25,-0.1731,22,-0.4448,29,0.08746,32,0.20460
ENSG00000135018,UBQLN1,123,-0.6830,106,-0.9018,183,-0.0604,234,0.38683,191,0.00917,243,0.46001,155,-0.3230,187,-0.0247
ENSG00000165113,GKAP1,66,0.99717,41,0.19641,45,0.34567,24,-0.7245,19,-0.9556,22,-0.8071,35,-0.0414,63,0.92039
ENSG00000165115,KIF27,42,1.09271,28,0.38262,37,0.85451,14,-0.7971,15,-0.5285,12,-0.9794,24,0.13873,21,-0.0688
ENSG00000165119,HNRNPK,422,0.03337,337,-0.3225,550,0.46572,491,0.31932,342,-0.3015,424,0.04726,330,-0.3573,321,-0.3993
ENSG00000148053,NTRK2,1228,0.97358,1110,0.79853,698,0.02922,563,-0.3475,531,-0.4041,516,-0.4966,595,-0.2246,535,-0.3918
ENSG00000135049,AGTPBP1,118,0.83634,21,-1.8388,108,0.69420,44,-0.8007,74,0.07093,76,0.12788,55,-0.3869,92,0.41526
ENSG00000135040,NAA35,43,0.66196,29,0.01883,58,1.17544,25,-0.2172,20,-0.5321,19,-0.7059,29,0.01902,19,-0.6470
ENSG00000135052,GOLM1,118,0.02237,195,0.86454,135,0.24674,83,-0.5788,115,-0.0175,109,-0.1046,92,-0.3635,120,0.05398
ENSG00000135070,ISCA1,56,-1.2454,83,-0.6569,115,-0.1418,133,0.09940,202,0.77941,148,0.29090,147,0.25472,95,-0.4498
ENSG00000083223,TUT7,38,1.20358,15,-0.2852,27,0.57949,23,0.34564,11,-0.8369,13,-0.6551,16,-0.2785,9,-1.0864
ENSG00000196730,DAPK1,25,-0.7818,52,0.36698,17,-1.3249,70,1.04455,37,-0.1769,42,0.03894,48,0.22948,9,-2.2930
ENSG00000135047,CTSL,86,0.46761,62,-0.0567,51,-0.3758,77,0.31802,76,0.25674,54,-0.3092,65,0.01610,44,-0.6130
ENSG00000156345,CDK20,9,-1.2321,16,-0.4243,16,-0.4326,39,1.18125,23,0.11419,20,-0.0964,24,0.21223,6,-1.8656
ENSG00000106723,SPIN1,89,-1.0658,123,-0.5721,193,0.14204,201,0.23803,177,0.00699,239,0.56839,149,-0.2691,155,-0.2066
ENSG00000148082,SHC3,56,-1.2285,216,0.90842,142,0.20592,123,-0.0179,93,-0.4599,86,-0.6491,121,-0.0467,201,0.79028
ENSG00000123975,CKS2,11,-1.4958,78,1.71696,24,-0.2529,24,-0.3088,24,-0.3128,28,-0.0699,24,-0.2767,24,-0.2985
ENSG00000187742,SECISBP2,44,0.23075,34,-0.1652,53,0.52795,48,0.42233,21,-0.9314,44,0.27504,22,-0.8809,23,-0.7677
ENSG00000187764,SEMA4D,214,1.86597,19,-2.0372,127,0.90230,38,-1.1065,53,-0.5066,44,-0.8669,30,-1.3905,130,0.93940
ENSG00000130222,GADD45G,12,-1.2547,21,-0.4074,33,0.27052,49,1.15187,18,-0.6129,22,-0.3830,20,-0.4686,27,-0.0002
ENSG00000165023,DIRAS2,100,-2.1963,98,-2.2247,1028,1.52758,292,-0.6435,210,-1.0907,564,0.53683,132,-1.7815,955,1.38967
ENSG00000148090,AUH,21,-1.1056,23,-0.9260,35,-0.3207,56,0.51980,62,0.62519,46,0.14305,39,-0.1408,41,-0.0667
ENSG00000165030,NFIL3,8,-1.0967,12,-0.4458,14,-0.1505,31,1.30783,19,0.29364,12,-0.4925,12,-0.3974,8,-0.9792
ENSG00000090054,SPTLC1,48,-0.0053,45,-0.0932,42,-0.2034,56,0.27962,43,-0.1673,53,0.16734,40,-0.2830,44,-0.1285
ENSG00000196305,IARS,31,-1.6924,59,-0.7305,102,0.12683,111,0.29257,108,0.21245,124,0.50495,77,-0.3114,97,0.05182
ENSG00000198000,NOL8,58,1.15793,27,-0.1312,52,0.95726,29,0.02015,22,-0.4544,19,-0.7256,14,-1.0663,21,-0.5008
ENSG00000127080,IPPK,9,-0.6192,17,0.36732,9,-0.6853,14,0.04578,17,0.37048,23,0.96983,10,-0.4579,1,-3.7327
ENSG00000185963,BICD2,58,0.58153,37,-0.1211,44,0.12099,54,0.52393,23,-0.8648,37,-0.1437,30,-0.4456,30,-0.4534
ENSG00000288062,AL136981.3,8,-1.2117,11,-0.7436,15,-0.3085,23,0.39431,21,0.19596,26,0.63315,21,0.18018,11,-0.8458
ENSG00000165233,CARD19,22,-0.5370,23,-0.4894,19,-0.7389,41,0.47402,41,0.43273,41,0.46620,27,-0.2654,20,-0.7094
ENSG00000131669,NINJ1,47,0.72489,52,0.90632,17,-0.8437,27,-0.1754,34,0.18753,25,-0.2909,19,-0.7170,26,-0.2101
ENSG00000165238,WNK2,41,-0.9419,69,-0.1298,67,-0.1823,75,-0.0005,101,0.47207,101,0.54285,68,-0.1690,55,-0.4847
ENSG00000188938,FAM120AOS,42,-0.2093,45,-0.0708,49,0.05204,58,0.36927,46,-0.0481,46,-0.0658,37,-0.3996,48,0.02780
ENSG00000048828,FAM120A,87,0.35191,90,0.42367,107,0.71130,66,-0.0944,75,0.11248,54,-0.4367,51,-0.4957,46,-0.6469
ENSG00000197724,PHF2,29,0.80033,22,0.32783,29,0.81469,18,0.08234,12,-0.6115,14,-0.3708,9,-0.9845,10,-0.8064
ENSG00000158079,PTPDC1,54,1.69879,8,-1.3195,35,0.92123,13,-0.7615,9,-1.2366,12,-0.8031,8,-1.4019,36,0.97492
ENSG00000148110,MFSD14B,36,0.34767,25,-0.2593,38,0.40409,34,0.26239,25,-0.2670,26,-0.2120,21,-0.5363,29,-0.0144
ENSG00000148120,AOPEP,48,1.23647,12,-0.9789,29,0.39936,17,-0.4621,17,-0.4220,20,-0.2335,15,-0.6989,33,0.57178
ENSG00000185920,PTCH1,21,0.22527,37,1.21858,26,0.57739,14,-0.3653,18,0.00836,11,-0.8385,13,-0.4758,14,-0.3995
ENSG00000175611,LINC00476,17,0.99140,14,0.58990,16,0.87333,6,-0.7506,9,-0.1452,7,-0.5151,10,0.02898,3,-1.6024
ENSG00000182150,ERCC6L2,49,0.22080,43,0.00351,92,1.29180,40,-0.1153,31,-0.5116,25,-0.8825,29,-0.6225,54,0.35911
ENSG00000130956,HABP4,141,-0.6611,192,-0.1802,207,-0.0628,175,-0.3650,269,0.35893,227,0.09959,280,0.42940,259,0.29800
ENSG00000081377,CDC14B,47,1.53112,26,0.49308,31,0.78275,8,-1.3320,15,-0.3326,14,-0.5381,7,-1.4983,20,0.07979
ENSG00000158122,PRXL2C,13,0.68347,12,0.56796,2,-2.0763,9,0.09056,7,-0.1547,8,-0.0230,7,-0.1843,8,-0.0992
ENSG00000081386,ZNF510,13,-0.1133,6,-1.2616,10,-0.5041,11,-0.4023,15,0.16539,17,0.39755,21,0.68436,17,0.30648
ENSG00000196312,MFSD14C,21,-0.4650,20,-0.5863,41,0.55170,32,0.20101,30,0.08215,30,0.09730,20,-0.5405,31,0.09509
ENSG00000196116,TDRD7,26,0.43393,12,-0.7636,14,-0.5687,16,-0.3304,21,0.06642,28,0.64231,14,-0.5112,23,0.23015
ENSG00000136842,TMOD1,15,-1.3350,53,0.57112,11,-1.7688,79,1.52945,34,-0.1438,23,-0.8155,48,0.39733,8,-2.3069
ENSG00000136925,TSTD2,33,0.98569,13,-0.5023,19,0.06293,20,0.19039,15,-0.2732,15,-0.3698,14,-0.4071,18,-0.0429
ENSG00000136937,NCBP1,20,-0.3117,20,-0.3197,33,0.45760,34,0.57298,22,-0.2245,25,-0.0078,11,-1.2443,25,0.02959
ENSG00000136936,XPA,75,0.59921,59,0.20158,50,-0.0676,49,-0.0906,27,-0.9815,35,-0.6684,63,0.30022,77,0.63429
ENSG00000136932,TRMO,12,0.55794,12,0.63016,4,-1.1400,7,-0.1509,8,-0.0018,10,0.28998,6,-0.4854,6,-0.4884
ENSG00000136938,ANP32B,419,2.43333,97,-0.2249,118,0.09230,52,-1.2641,37,-1.6955,36,-1.8280,79,-0.5485,188,0.86585
ENSG00000095380,NANS,9,-1.9033,22,-0.6923,25,-0.4836,32,-0.0809,24,-0.5378,51,0.77704,44,0.43116,48,0.55976
ENSG00000106789,CORO2A,2,-2.1734,3,-1.9981,12,0.13561,4,-1.4611,30,1.65303,15,0.56669,13,0.24906,12,0.16907
ENSG00000136928,GABBR2,29,-3.3086,172,-0.6991,236,-0.2071,383,0.67297,347,0.41710,352,0.50670,324,0.30189,108,-1.4040
ENSG00000165138,ANKS6,13,0.54433,8,-0.2112,15,0.77377,9,-0.1301,6,-0.5720,9,-0.1628,8,-0.2279,8,-0.1920
ENSG00000106799,TGFBR1,27,1.35049,11,-0.0892,15,0.41111,3,-1.9529,8,-0.5731,12,0.03872,6,-1.1082,21,0.90714
ENSG00000119523,ALG2,10,-1.1196,20,-0.0599,23,0.12622,27,0.44923,23,0.13977,20,-0.0465,22,0.11974,17,-0.3392
ENSG00000106803,SEC61B,117,0.15561,119,0.19355,82,-0.3996,130,0.38130,90,-0.2565,85,-0.3743,96,-0.1514,123,0.24119
ENSG00000119508,NR4A3,30,0.43237,52,1.37789,11,-1.0933,28,0.41138,22,-0.0284,14,-0.7628,14,-0.6882,12,-0.9227
ENSG00000136874,STX17,40,0.72778,31,0.29160,36,0.55809,24,-0.1383,18,-0.4972,20,-0.4266,22,-0.2467,21,-0.2816
ENSG00000023318,ERP44,30,0.15801,37,0.47591,29,0.10604,28,0.05469,24,-0.1830,24,-0.2183,23,-0.2685,25,-0.1256
ENSG00000136891,TEX10,10,-0.8283,6,-1.4972,29,0.83646,23,0.51368,16,-0.1388,17,0.01110,10,-0.7869,21,0.31233
ENSG00000066697,MSANTD3,23,-0.0743,14,-0.8568,23,-0.0544,23,-0.0497,31,0.40065,28,0.31716,24,0.00460,21,-0.1707
ENSG00000241697,TMEFF1,78,-0.7253,53,-1.3100,148,0.26844,110,-0.2258,133,0.10508,203,0.94233,87,-0.5670,124,-0.0169
ENSG00000148123,PLPPR1,73,2.52731,23,0.38483,23,0.35307,10,-1.0169,6,-1.7432,5,-2.0179,5,-1.7581,23,0.38292
ENSG00000136897,MRPL50,33,0.05877,25,-0.3489,19,-0.7495,36,0.26082,29,-0.1240,38,0.35265,31,-0.0361,29,-0.1455
ENSG00000136870,ZNF189,50,0.88172,21,-0.4787,33,0.19261,30,0.02323,33,0.17574,28,-0.0784,20,-0.6095,20,-0.5591
ENSG00000165152,TMEM246,46,-1.2149,56,-0.8892,99,-0.0137,134,0.53867,121,0.30986,117,0.29066,127,0.38696,50,-1.0760
ENSG00000155827,RNF20,91,0.94047,71,0.52780,66,0.40177,37,-0.5731,33,-0.6817,37,-0.5521,34,-0.6350,71,0.51582
ENSG00000198785,GRIN3A,6,-1.6360,14,-0.4614,12,-0.7214,10,-1.0196,18,-0.1041,48,1.97110,10,-0.9026,14,-0.4938
ENSG00000136824,SMC2,58,0.92245,21,-0.6854,55,0.80825,28,-0.3046,30,-0.1814,24,-0.5910,22,-0.6290,44,0.44762
ENSG00000136783,NIPSNAP3A,49,0.53262,28,-0.3521,40,0.18395,25,-0.5782,41,0.24204,39,0.17473,26,-0.4598,41,0.22549
ENSG00000165028,NIPSNAP3B,7,-1.2693,14,-0.2901,11,-0.6007,25,0.76978,21,0.34127,22,0.51073,10,-0.8045,10,-0.8084
