Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000108055,SMC3,282,1.81243,130,0.44233,52,-1.0566,60,-0.9939,78,-0.3634,79,-0.3493,169,0.88687
ENSG00000150593,PDCD4,81,1.07826,47,0.18511,28,-0.6489,33,-0.5184,67,0.77488,13,-1.7659,64,0.69837
ENSG00000214413,BBIP1,80,1.24701,43,0.21422,24,-0.7325,31,-0.4243,41,0.14156,31,-0.2827,47,0.33934
ENSG00000108061,SHOC2,60,-0.8961,113,0.07604,95,-0.2191,93,-0.3144,136,0.36755,139,0.41050,174,0.78413
ENSG00000119927,GPAM,10,-1.1204,69,1.98765,28,0.42346,7,-2.0464,48,1.29626,4,-2.3448,25,0.22212
ENSG00000023041,ZDHHC6,22,0.17201,12,-0.7335,13,-0.6446,25,0.53225,11,-0.9149,20,-0.0158,27,0.51086
ENSG00000151532,VTI1A,13,-0.1218,9,-0.7141,12,-0.3537,15,0.06457,15,0.11040,21,0.61699,17,0.24240
ENSG00000260917,AL158212.3,7,-0.7649,5,-1.3893,16,0.55219,12,0.08505,6,-0.9813,25,1.17759,7,-0.8715
ENSG00000148737,TCF7L2,20,-0.1204,37,0.85071,22,0.02929,16,-0.6417,48,1.28715,9,-1.3186,18,-0.2957
ENSG00000196865,NHLRC2,23,0.89010,12,-0.0497,10,-0.4867,9,-0.7858,15,0.26750,15,0.25971,22,0.87937
ENSG00000043591,ADRB1,6,-2.0688,22,-0.0610,20,-0.2441,27,0.37132,36,0.70092,22,-0.0819,20,-0.1995
ENSG00000165813,CCDC186,102,-0.2228,44,-1.4980,58,-1.1598,127,0.16974,172,0.61351,153,0.42172,200,0.86776
ENSG00000169129,AFAP1L2,13,-0.8212,6,-1.9709,19,-0.2665,31,0.80697,32,0.57145,27,0.28356,7,-1.8058
ENSG00000099204,ABLIM1,50,-0.9966,201,1.23669,113,0.29278,67,-0.7226,179,1.03437,60,-0.7247,66,-0.5651
ENSG00000151553,FAM160B1,9,-1.3851,15,-0.5872,20,-0.1969,22,0.01064,31,0.52395,25,0.19681,36,0.75558
ENSG00000165832,TRUB1,8,-2.4236,8,-2.3941,33,-0.4327,56,0.69452,42,-0.0054,66,0.72986,50,0.28134
ENSG00000107518,ATRNL1,3,-5.4193,7,-4.4030,110,-0.5066,246,1.39695,100,-0.6098,212,0.57356,108,-0.5033
ENSG00000165868,HSPA12A,29,-2.4111,14,-3.4849,78,-1.0146,225,1.19995,117,-0.3186,251,0.91498,115,-0.3422
ENSG00000187164,SHTN1,1512,2.49020,811,1.25683,145,-1.5747,165,-1.6112,197,-1.0181,267,-0.5594,461,0.30263
ENSG00000165650,PDZD8,91,1.02964,59,0.32124,38,-0.4073,40,-0.3806,52,0.12173,41,-0.2693,51,0.08863
ENSG00000229847,EMX2OS,7,-1.6463,71,2.04540,35,0.87133,10,-1.4038,40,0.99644,3,-2.7407,7,-1.7347
ENSG00000170370,EMX2,51,0.00919,182,2.24227,76,0.73475,11,-2.6322,80,0.72750,14,-1.9745,37,-0.4973
ENSG00000107560,RAB11FIP2,86,-0.1010,85,-0.1261,84,-0.1471,66,-0.6893,112,0.32116,116,0.37584,178,1.09568
ENSG00000177640,CASC2,7,-0.6963,11,-0.1013,9,-0.4442,14,0.36665,12,-0.0276,16,0.48880,10,-0.2095
ENSG00000165669,FAM204A,98,-0.0113,127,0.39093,102,0.05812,85,-0.3289,102,0.04877,79,-0.3597,139,0.54350
ENSG00000151893,CACUL1,35,-0.8002,48,-0.3297,59,-0.0122,51,-0.3045,53,-0.1723,100,0.85608,91,0.70702
ENSG00000107581,EIF3A,411,0.63803,327,0.26304,184,-0.6918,249,-0.2400,242,-0.2152,308,0.16689,400,0.59137
ENSG00000119979,DENND10,46,0.02267,40,-0.2217,44,-0.0494,44,-0.0628,49,0.12523,42,-0.1207,58,0.38993
ENSG00000183605,SFXN4,29,0.65685,11,-0.8073,13,-0.6093,25,0.61545,25,0.41945,14,-0.4551,6,-1.6998
ENSG00000165672,PRDX3,74,-0.6025,79,-0.5040,102,-0.1213,142,0.63772,80,-0.4813,95,-0.2126,103,-0.0917
ENSG00000151923,TIAL1,115,1.18747,44,-0.3669,29,-1.1013,55,-0.0209,75,0.47748,54,-0.0666,48,-0.2209
ENSG00000151929,BAG3,15,0.19199,39,1.76217,25,1.14809,0,-4.8502,30,1.31140,5,-1.4094,9,-0.6562
ENSG00000198825,INPP5F,45,-2.4855,32,-2.9998,114,-1.2095,376,1.26792,213,-0.1649,298,0.37330,277,0.25691
ENSG00000197771,MCMBP,26,0.96040,17,0.29069,11,-0.4728,9,-0.8656,24,0.82422,16,0.14207,16,0.17696
ENSG00000107651,SEC23IP,27,0.68576,1,-3.9686,16,-0.1467,14,-0.3958,14,-0.3816,43,1.48787,18,0.06630
ENSG00000120008,WDR11,34,0.38514,27,0.05712,15,-0.8922,25,-0.1358,40,0.67905,36,0.47203,24,-0.1752
ENSG00000066468,FGFR2,368,3.12320,160,1.35265,43,-0.8450,17,-2.5747,51,-0.5334,13,-2.5341,40,-0.8738
ENSG00000107669,ATE1,68,0.87047,39,-0.0502,41,0.04828,31,-0.5031,26,-0.6412,40,-0.0052,58,0.60874
ENSG00000107672,NSMCE4A,31,1.06015,40,1.49477,9,-0.9247,12,-0.5601,20,0.36450,13,-0.3032,6,-1.4856
ENSG00000138162,TACC2,8,-2.2742,15,-1.3799,22,-0.8648,36,-0.0455,52,0.53869,76,1.18747,68,0.98561
ENSG00000107679,PLEKHA1,140,0.58735,62,-0.6882,44,-1.2989,85,-0.2871,112,0.22721,192,1.12165,135,0.52335
ENSG00000166033,HTRA1,498,1.19400,563,1.41492,354,0.69419,79,-2.0847,314,0.40940,72,-1.8404,202,-0.2878
ENSG00000119965,C10orf88,8,-0.6470,2,-2.6596,5,-1.3778,17,0.90566,7,-0.8396,12,0.02545,25,1.16626
ENSG00000179988,PSTK,20,0.54216,2,-2.5454,9,-0.8218,20,0.90985,10,-0.4996,21,0.63270,4,-1.8868
ENSG00000095574,IKZF5,59,1.74701,17,-0.3472,19,-0.2216,14,-0.8531,22,0.05585,15,-0.4843,27,0.37153
ENSG00000196177,ACADSB,30,-0.2250,29,-0.2900,26,-0.4762,42,0.43911,30,-0.2117,50,0.57458,24,-0.5923
ENSG00000154473,BUB3,68,0.99510,22,-0.7995,27,-0.5475,41,0.22430,47,0.38477,36,-0.0413,17,-1.1497
ENSG00000154478,GPR26,0,-9.1594,9,-2.6057,50,-0.0332,71,0.81717,104,1.17098,67,0.42965,0,-6.5563
ENSG00000182022,CHST15,2,-3.3729,9,-1.5842,14,-0.9089,31,0.51210,18,-0.4943,48,1.06510,45,0.97225
ENSG00000065154,OAT,120,-0.5273,93,-0.9103,95,-0.9502,248,1.00368,112,-0.6410,231,0.51032,116,-0.5837
ENSG00000107902,LHPP,362,2.74890,213,1.63125,47,-0.9256,34,-1.6829,28,-1.6263,22,-1.9581,44,-0.9499
ENSG00000189319,FAM53B,46,2.33757,19,0.69856,7,-0.9352,4,-1.9155,16,0.46402,19,0.72397,3,-1.9058
ENSG00000203791,EEF1AKMT2,19,0.01782,11,-0.7749,21,0.18779,15,-0.4969,21,0.16750,20,0.07558,35,0.99664
ENSG00000165660,ABRAXAS2,15,-0.3614,14,-0.5078,12,-0.8217,21,0.21889,11,-0.7866,34,0.92134,29,0.66616
ENSG00000019995,ZRANB1,58,-0.3483,64,-0.1937,60,-0.3252,71,-0.0644,91,0.35476,100,0.51366,84,0.22181
ENSG00000175029,CTBP2,48,0.35128,59,0.69081,28,-0.5147,35,-0.2235,59,0.68412,37,-0.0672,25,-0.6702
ENSG00000107938,EDRF1,32,1.24382,16,0.13818,5,-1.6702,12,-0.4003,26,0.91453,26,0.92957,3,-2.0628
ENSG00000188690,UROS,46,-1.3800,59,-1.0067,166,0.71487,127,0.27591,100,-0.1874,108,-0.0691,89,-0.3738
ENSG00000107949,BCCIP,67,0.41282,72,0.54022,47,-0.1543,44,-0.3479,66,0.38231,42,-0.3163,51,-0.0229
ENSG00000089876,DHX32,20,0.64381,7,-0.9113,6,-1.2664,16,0.54040,23,0.90130,10,-0.4428,7,-0.9247
ENSG00000150760,DOCK1,103,2.10610,126,2.54209,24,-0.4392,6,-2.8898,12,-1.4000,8,-2.0093,19,-0.7036
ENSG00000132334,PTPRE,37,0.11084,25,-0.4950,25,-0.5532,33,-0.1271,60,0.87631,36,0.06660,43,0.32566
ENSG00000170430,MGMT,48,1.10932,16,-0.6959,27,0.17595,19,-0.5102,29,0.26529,26,0.10480,20,-0.3443
ENSG00000108010,GLRX3,30,-0.8041,31,-0.7513,40,-0.4236,78,1.15418,28,-0.8950,40,-0.3602,36,-0.5360
ENSG00000176769,TCERG1L,0,-6.3793,1,-2.8397,6,-1.1721,22,1.77425,14,0.23295,17,0.51748,0,-4.9047
ENSG00000175470,PPP2R2D,26,-0.9610,6,-3.0217,48,-0.0135,60,0.51968,43,-0.1763,75,0.70267,46,-0.0703
ENSG00000176171,BNIP3,162,-0.8969,173,-0.7922,234,-0.3661,357,0.51168,159,-0.9235,380,0.43907,410,0.56633
ENSG00000188385,JAKMIP3,44,1.82712,8,-0.9449,7,-1.1596,8,-1.2487,32,1.23228,23,0.69323,12,-0.3031
ENSG00000151640,DPYSL4,14,-1.3112,16,-1.1200,26,-0.4394,52,1.08742,19,-0.8994,37,0.11830,30,-0.2153
ENSG00000165752,STK32C,2,-4.4241,27,-1.0593,49,-0.1543,72,0.72236,59,0.15551,63,0.25965,54,-0.0033
ENSG00000148814,LRRC27,18,0.10119,13,-0.3694,14,-0.2683,15,-0.2369,26,0.70501,23,0.47572,16,-0.0747
ENSG00000068383,INPP5A,10,-1.9533,12,-1.7660,40,0.05932,50,0.64197,72,1.01567,27,-0.5736,23,-0.7605
ENSG00000148826,NKX6-2,426,4.66300,122,1.37728,2,-4.4763,1,-5.6977,1,-5.6704,7,-2.9610,24,-1.2116
ENSG00000197177,ADGRA1,7,-2.4748,11,-1.8585,27,-0.6605,51,0.59219,65,0.79850,73,0.98626,24,-0.7549
ENSG00000171798,KNDC1,11,-2.6343,40,-0.7409,68,0.06864,77,0.37104,118,0.96098,89,0.49333,19,-1.8287
ENSG00000130640,TUBGCP2,56,-0.2577,49,-0.4717,35,-1.0424,83,0.54426,70,0.08727,73,0.15776,78,0.26457
ENSG00000198546,ZNF511,13,-0.5094,17,-0.1372,16,-0.1564,28,1.11685,17,-0.0921,5,-1.8808,3,-2.3566
ENSG00000130643,CALY,23,-3.8380,34,-3.2683,162,-1.0428,577,1.97983,264,-0.2170,208,-0.5866,170,-0.8932
ENSG00000127884,ECHS1,104,-0.4274,89,-0.6613,141,0.05792,161,0.38207,101,-0.4689,140,0.03125,145,0.09540
ENSG00000148824,MTG1,20,0.24396,16,-0.1305,11,-0.6765,18,0.13292,41,1.47075,7,-1.2629,8,-1.0485
ENSG00000203772,SPRN,5,-2.9967,8,-2.2995,25,-0.6059,39,0.17683,33,-0.1320,90,1.52868,56,0.70696
ENSG00000171772,SYCE1,0,-8.3864,6,-1.9446,20,-0.2797,30,0.56945,29,0.33257,49,1.23415,15,-0.6866
ENSG00000177951,BET1L,15,0.61928,6,-0.7944,14,0.54413,8,-0.4663,7,-0.5442,17,0.72884,8,-0.4396
ENSG00000177963,RIC8A,25,-0.8866,33,-0.4180,34,-0.4303,53,0.47261,48,0.15177,49,0.18405,45,0.04015
ENSG00000142082,SIRT3,24,0.00516,11,-1.2168,19,-0.4166,28,0.37538,30,0.31740,36,0.63513,14,-0.8119
ENSG00000185627,PSMD13,58,-0.5250,29,-1.5343,51,-0.7668,111,0.79043,83,0.03407,111,0.51176,63,-0.3791
ENSG00000142089,IFITM3,61,1.17486,139,2.82907,23,-0.4134,2,-4.1350,58,1.07039,4,-2.9533,13,-1.2779
ENSG00000182272,B4GALNT4,29,-0.8027,79,0.80064,58,0.31274,31,-0.8785,87,0.95727,53,0.13433,44,-0.1530
ENSG00000185187,SIGIRR,48,0.75381,60,1.10727,44,0.66476,23,-0.6018,17,-0.9143,23,-0.4437,8,-1.9314
ENSG00000174915,PTDSS2,46,1.13042,4,-2.4365,16,-0.6152,18,-0.4904,47,1.18410,21,-0.1564,30,0.43295
ENSG00000023191,RNH1,183,2.00243,66,0.19993,36,-0.8060,49,-0.3569,47,-0.3334,30,-0.9793,43,-0.4589
ENSG00000174775,HRAS,53,-1.0238,59,-0.8646,142,0.57066,128,0.51339,110,0.09066,71,-0.5867,51,-1.0850
ENSG00000177030,DEAF1,30,-1.6580,76,-0.2374,121,0.56887,97,0.20558,137,0.71163,45,-1.0194,56,-0.6933
ENSG00000177042,TMEM80,11,-0.1063,9,-0.4460,14,0.20475,11,-0.2232,20,0.79369,8,-0.5893,14,0.21547
ENSG00000177156,TALDO1,351,1.85200,106,-0.1944,53,-1.3255,128,0.15289,51,-1.3022,109,-0.1435,82,-0.5859
ENSG00000177225,GATD1,26,0.08888,57,1.42248,32,0.48943,15,-1.0144,32,0.44740,23,-0.1001,7,-1.7506
ENSG00000184524,CEND1,56,-2.3843,50,-2.5627,261,-0.0866,423,1.15608,261,-0.0754,302,0.15517,134,-1.1025
ENSG00000177542,SLC25A22,15,-2.2330,15,-2.2460,83,0.39090,79,0.40238,54,-0.3221,96,0.59593,71,0.10732
ENSG00000177600,RPLP2,956,0.48965,1263,0.95716,923,0.48917,579,-0.4257,467,-0.6421,326,-1.1868,589,-0.2860
ENSG00000177666,PNPLA2,24,0.33516,24,0.33321,22,0.22026,18,-0.1175,25,0.37888,14,-0.4789,9,-1.1391
ENSG00000177697,CD151,8,-1.1739,44,1.44332,15,-0.3248,13,-0.6981,32,0.89971,21,0.22154,14,-0.3891
ENSG00000177700,POLR2L,131,-0.5454,167,-0.1694,269,0.67829,207,0.24195,109,-0.8349,113,-0.7737,164,-0.1958
ENSG00000177830,CHID1,39,-0.3255,18,-1.4776,38,-0.4144,57,0.40657,49,0.02973,41,-0.2490,78,0.78855
ENSG00000183020,AP2A2,60,-1.0741,34,-1.8979,76,-0.7841,153,0.58364,143,0.27055,184,0.68343,142,0.25944
ENSG00000078902,TOLLIP,36,-2.4553,38,-2.3811,166,-0.1950,260,0.84591,184,-0.0161,295,0.74985,123,-0.6457
ENSG00000174672,BRSK2,20,-1.2838,31,-0.6225,44,-0.0666,43,-0.1445,81,0.92626,77,0.83090,37,-0.3440
ENSG00000182208,MOB2,18,-0.5291,15,-0.8249,20,-0.4231,30,0.42197,49,1.08154,24,-0.0695,12,-1.1087
ENSG00000184545,DUSP8,11,-1.9935,21,-1.1308,77,1.08907,34,-0.5119,81,1.01176,38,-0.2131,37,-0.2508
ENSG00000244242,IFITM10,5,-2.3374,14,-0.9004,17,-0.6387,34,0.72972,25,0.00458,50,1.11009,14,-0.9384
ENSG00000117984,CTSD,272,0.08592,200,-0.3945,175,-0.6570,311,0.45476,253,-0.0278,294,0.21227,220,-0.2516
ENSG00000214026,MRPL23,24,-0.3574,20,-0.6467,31,0.06065,40,0.70711,22,-0.4568,24,-0.3213,18,-0.7878
ENSG00000110651,CD81,354,0.71598,377,0.82188,242,0.10928,165,-0.6729,220,-0.0522,138,-0.7771,272,0.28173
ENSG00000184281,TSSC4,13,-0.4800,23,0.45203,19,0.14276,22,0.56008,12,-0.6391,12,-0.5253,6,-1.5417
ENSG00000269821,KCNQ1OT1,156,1.14069,33,-1.3173,32,-1.4628,16,-2.7977,296,2.38627,239,1.94322,7,-3.4355
ENSG00000129757,CDKN1C,438,4.50808,53,-0.1225,6,-3.3124,14,-2.4422,4,-3.7220,28,-1.0715,32,-0.8895
ENSG00000181649,PHLDA2,0,-4.7668,0,-7.3414,14,-0.2773,36,2.54819,2,-2.9492,10,-0.7903,0,-4.7805
ENSG00000205531,NAP1L4,159,0.60982,105,-0.0597,89,-0.3453,95,-0.2984,180,0.82438,103,-0.0862,93,-0.2531
ENSG00000110619,CARS,34,-0.8178,11,-2.4134,39,-0.6679,78,0.70703,69,0.25924,65,0.16435,74,0.37645
ENSG00000005801,ZNF195,29,0.13474,16,-0.7450,13,-1.2014,28,0.15257,42,0.74873,40,0.66797,25,-0.0651
ENSG00000148985,PGAP2,28,1.62693,11,0.09880,10,-0.1153,9,-0.4184,11,0.01966,6,-0.7413,5,-0.9540
ENSG00000177105,RHOG,167,3.90196,51,1.17585,6,-2.1537,2,-3.8662,9,-1.5309,5,-2.3858,22,-0.2206
ENSG00000167323,STIM1,17,-1.2658,12,-1.7254,27,-0.5943,31,-0.4440,49,0.40764,80,1.22730,85,1.32013
ENSG00000167325,RRM1,36,0.18060,25,-0.3711,18,-0.9257,34,0.17053,24,-0.4350,36,0.20203,56,0.91089
ENSG00000244734,HBB,15,-1.8456,85,0.80152,57,0.17899,19,-1.8722,265,3.10999,13,-2.0013,0,-7.0116
ENSG00000051009,FAM160A2,5,-1.6901,8,-1.0146,11,-0.5986,14,-0.1242,26,0.84102,41,1.67626,9,-0.7329
ENSG00000110148,CCKBR,3,-3.2123,3,-3.2562,26,-0.2134,45,1.13331,23,-0.3800,37,0.37053,24,-0.2809
ENSG00000166311,SMPD1,67,0.93981,16,-1.2734,19,-1.0892,47,0.55100,38,0.03714,30,-0.3616,35,-0.1288
ENSG00000166313,APBB1,322,0.20501,120,-1.3098,184,-0.7284,367,0.64658,195,-0.5754,281,-0.0105,355,0.36710
ENSG00000110171,TRIM3,15,-0.6168,2,-3.3250,13,-0.8658,32,1.00618,21,-0.0361,28,0.41104,19,-0.2095
ENSG00000132254,ARFIP2,21,-0.7869,21,-0.7481,22,-0.7397,48,0.78526,38,0.11220,30,-0.2599,39,0.16454
ENSG00000132286,TIMM10B,30,-0.0672,29,-0.0755,31,-0.0084,41,0.70734,18,-0.8261,21,-0.5627,15,-1.0600
ENSG00000132275,RRP8,24,0.74609,19,0.41369,10,-0.6593,10,-0.8529,44,1.82027,11,-0.3994,7,-1.1307
ENSG00000166333,ILK,50,0.13007,47,0.06219,46,0.02194,55,0.42436,52,0.20639,26,-0.8880,17,-1.5062
ENSG00000166337,TAF10,83,0.29042,52,-0.4363,97,0.61635,73,0.11250,74,0.11550,36,-0.9967,31,-1.2340
ENSG00000166340,TPP1,99,0.54587,148,1.22577,72,0.02424,39,-1.1772,104,0.61832,56,-0.3581,71,0.01148
ENSG00000158042,MRPL17,36,-0.3307,11,-2.1190,32,-0.5548,74,1.39843,25,-0.9082,23,-1.0330,36,-0.3181
ENSG00000175390,EIF3F,127,0.17550,106,-0.1127,140,0.37230,120,0.12229,117,0.03528,79,-0.5736,64,-0.8930
ENSG00000166402,TUB,3,-3.5636,13,-1.5442,45,0.30382,50,0.70688,38,0.00407,50,0.45984,20,-0.9707
ENSG00000166405,RIC3,23,-0.8140,22,-0.8260,17,-1.3106,42,0.20348,66,0.87520,72,1.02865,38,-0.0289
ENSG00000166441,RPL27A,680,0.47619,949,1.03859,762,0.76045,351,-0.7606,333,-0.6520,264,-1.0072,415,-0.3122
ENSG00000166444,ST5,14,-0.0815,22,0.62955,14,-0.1542,8,-1.2907,34,1.32649,13,-0.2137,24,0.75020
ENSG00000166452,AKIP1,22,0.16254,16,-0.2949,19,-0.0356,21,0.09817,12,-0.8166,27,0.48603,20,-0.0211
ENSG00000175348,TMEM9B,90,0.84794,64,0.29075,42,-0.4306,50,-0.1428,41,-0.4049,52,-0.0441,57,0.10734
ENSG00000175352,NRIP3,15,-2.3571,28,-1.4479,63,-0.2343,73,0.01652,115,0.75265,112,0.70672,108,0.65225
ENSG00000184014,DENND5A,187,1.79444,102,0.70230,48,-0.5350,48,-0.6441,79,0.28232,36,-0.9052,31,-1.1650
ENSG00000166471,TMEM41B,76,1.33243,35,0.03675,20,-0.8594,28,-0.4183,36,0.07969,47,0.49677,29,-0.2428
ENSG00000205339,IPO7,103,-0.0104,70,-0.6174,75,-0.5624,113,0.19050,84,-0.3398,134,0.40037,153,0.61934
ENSG00000133789,SWAP70,51,0.62028,51,0.63012,36,0.06236,20,-1.0292,58,0.84634,15,-1.2965,51,0.63165
ENSG00000133812,SBF2,29,0.09656,41,0.63096,16,-0.8717,13,-1.4033,67,1.49381,37,0.49439,42,0.70484
ENSG00000133805,AMPD3,47,2.27224,29,1.38441,4,-1.8760,9,-0.7620,11,-0.1486,6,-1.0600,4,-1.7117
ENSG00000255823,MTRNR2L8,344,-0.9621,1236,1.08577,1341,1.46395,301,-1.4702,773,0.29957,375,-0.8319,439,-0.5903
ENSG00000110315,RNF141,228,1.48685,175,1.01551,89,-0.1068,65,-0.7549,53,-0.8738,53,-0.8963,89,-0.0847
ENSG00000072952,MRVI1,44,0.96732,80,2.07398,28,0.28097,7,-2.1730,41,0.86317,4,-2.5796,12,-1.0943
ENSG00000198730,CTR9,91,0.45084,82,0.27445,27,-1.5002,64,-0.1587,62,-0.1497,65,-0.0863,145,1.24568
ENSG00000110321,EIF4G2,271,-0.2607,187,-0.8324,290,-0.1668,409,0.60711,315,-0.0195,233,-0.4943,292,-0.1415
ENSG00000236287,ZBED5,52,0.38987,40,-0.0345,19,-1.2410,42,0.08628,54,0.46960,39,-0.0659,55,0.48596
ENSG00000110328,GALNT18,4,-2.1891,8,-1.0985,12,-0.5613,31,1.70101,16,-0.1252,6,-1.4448,6,-1.5267
ENSG00000170242,USP47,220,1.54943,110,0.35906,35,-1.4948,71,-0.4654,115,0.41882,65,-0.4659,105,0.28567
ENSG00000050165,DKK3,145,-2.1358,350,-0.8204,392,-0.7052,667,0.27351,399,-0.6202,971,0.80328,1216,1.19237
ENSG00000133816,MICAL2,10,-3.6315,6,-4.3847,67,-0.9711,175,0.95630,94,-0.3938,279,1.40984,105,-0.2219
ENSG00000197702,PARVA,6,-2.5250,7,-2.4564,41,0.25998,33,-0.1263,59,0.84029,48,0.48193,54,0.66464
ENSG00000187079,TEAD1,43,0.78666,80,1.89863,19,-0.5254,14,-1.2866,38,0.59245,22,-0.2661,14,-0.9272
ENSG00000133794,ARNTL,10,-1.6005,9,-1.7130,17,-0.9110,45,1.08203,43,0.57006,36,0.27562,16,-0.9851
ENSG00000148925,BTBD10,34,-1.5009,26,-1.9300,50,-1.0168,137,1.02997,51,-0.9311,141,0.67776,117,0.37948
ENSG00000197601,FAR1,178,1.77967,66,0.06319,18,-1.9718,54,-0.3234,67,0.09625,83,0.44696,46,-0.4972
ENSG00000262655,SPON1,26,-0.4527,150,2.62194,38,0.12385,5,-3.2337,80,1.36182,6,-2.6475,31,-0.2311
ENSG00000129083,COPB1,61,0.65539,33,-0.3029,25,-0.7868,38,-0.1224,40,-0.0082,36,-0.1796,71,0.91930
ENSG00000129084,PSMA1,47,-1.2679,32,-1.8317,61,-0.9291,169,1.23019,75,-0.5594,108,0.01873,118,0.15219
ENSG00000110693,SOX6,44,0.45240,88,1.67090,25,-0.4876,14,-1.5610,90,1.71564,10,-1.7369,23,-0.5796
ENSG00000110696,C11orf58,283,0.55982,194,-0.0485,151,-0.4752,184,-0.1821,195,-0.0371,169,-0.2664,319,0.76240
ENSG00000110700,RPS13,707,0.66226,770,0.80584,635,0.55000,433,-0.1826,187,-1.4127,160,-1.6454,347,-0.4769
ENSG00000011405,PIK3C2A,76,0.40305,115,1.10712,68,0.26077,23,-1.7337,131,1.33537,41,-0.5410,54,-0.1384
ENSG00000070081,NUCB2,75,0.01610,91,0.31977,56,-0.4718,67,-0.2113,81,0.13011,82,0.15532,106,0.57674
ENSG00000260196,AC124798.1,0,-8.2921,0,-5.3729,13,0.04013,14,0.24961,20,0.75276,33,1.64968,3,-2.0417
ENSG00000006071,ABCC8,7,-1.4932,5,-1.9625,7,-1.5335,20,0.15389,62,2.04763,23,0.32722,16,-0.2664
ENSG00000006611,USH1C,70,3.08888,76,3.28397,0,-4.6953,0,-8.4615,0,-7.7679,5,-1.5084,0,-5.4172
ENSG00000129159,KCNC1,5,-3.5077,1,-5.8782,34,-0.8112,96,1.59083,82,0.65773,50,-0.1505,15,-1.9200
ENSG00000129158,SERGEF,18,-1.7720,30,-1.0126,100,1.04188,67,0.34481,53,-0.1135,25,-1.2789,41,-0.5079
ENSG00000110756,HPS5,43,2.15649,13,0.09371,14,0.22920,3,-2.3258,16,0.42780,11,-0.2353,12,-0.0267
ENSG00000110768,GTF2H1,23,-0.8477,13,-1.6990,30,-0.5214,50,0.48276,61,0.63479,41,-0.0101,52,0.37359
ENSG00000134333,LDHA,60,-2.4968,60,-2.4930,168,-1.0568,549,1.57651,162,-1.0289,304,-0.0618,363,0.21924
ENSG00000074319,TSG101,55,-0.0034,41,-0.4788,41,-0.5128,70,0.58949,42,-0.4378,52,-0.0809,55,-0.0134
ENSG00000151116,UEVLD,35,1.38523,14,-0.0532,12,-0.3228,10,-0.7521,25,0.82882,8,-0.8867,16,0.13032
ENSG00000179119,SPTY2D1,26,0.21099,26,0.25229,19,-0.2473,20,-0.2525,25,0.15974,27,0.25767,25,0.16306
ENSG00000110786,PTPN5,2,-4.3212,2,-3.9771,24,-0.9082,66,1.20626,47,0.16958,47,0.17560,51,0.32862
ENSG00000177054,ZDHHC13,9,-0.5744,8,-0.7986,9,-0.6336,17,0.52022,14,0.07581,14,0.06530,17,0.40527
ENSG00000166833,NAV2,46,0.78661,77,1.67872,14,-1.1739,11,-1.7245,67,1.42508,34,0.28817,16,-0.8435
ENSG00000270607,AC009549.1,0,-7.5440,8,-0.3635,16,0.68300,11,0.04427,15,0.58193,16,0.67910,3,-1.9395
ENSG00000109854,HTATIP2,39,0.97944,31,0.61161,14,-0.6849,27,0.59295,9,-1.3425,15,-0.5051,3,-2.7499
ENSG00000165973,NELL1,6,-2.6864,6,-2.5802,6,-2.7430,46,0.61361,19,-0.9407,80,1.35852,85,1.46252
ENSG00000171714,ANO5,11,-1.5520,20,-0.6767,22,-0.6334,51,1.24627,43,0.47282,23,-0.4706,6,-2.4320
ENSG00000091664,SLC17A6,0,-7.9395,2,-2.2492,6,-1.1251,26,2.19766,13,0.05550,9,-0.4535,0,-7.7053
ENSG00000198168,SVIP,388,2.27724,131,0.31921,62,-0.9253,75,-0.7363,80,-0.4687,85,-0.3762,75,-0.5602
ENSG00000187398,LUZP2,27,-0.2407,14,-1.1930,27,-0.2626,19,-1.0541,64,1.14348,15,-1.1677,101,1.99087
ENSG00000134343,ANO3,5,-2.9695,6,-2.7956,24,-0.8749,58,0.89740,27,-0.6448,96,1.44012,34,-0.2822
ENSG00000129151,BBOX1,15,0.16861,58,2.58395,16,0.23650,1,-3.4274,26,1.05937,10,-0.4976,4,-1.8169
ENSG00000109881,CCDC34,22,-1.7547,8,-3.1624,66,-0.1402,98,0.78959,103,0.58804,78,0.12335,52,-0.4882
ENSG00000205213,LGR4,13,0.19594,26,1.29831,13,0.13374,7,-0.9660,15,0.38493,7,-0.7069,14,0.21923
ENSG00000148943,LIN7C,40,-0.1454,33,-0.4474,48,0.15298,30,-0.7985,52,0.27029,71,0.78419,72,0.80592
ENSG00000169519,METTL15,17,-0.0485,20,0.18605,12,-0.6276,12,-0.8632,36,1.13942,34,1.03052,19,0.06591
ENSG00000152219,ARL14EP,24,-0.6324,46,0.37314,25,-0.6386,34,-0.1427,31,-0.2410,35,-0.0610,78,1.26060
ENSG00000066382,MPPED2,2,-3.4297,28,0.44900,11,-1.0724,22,0.05291,31,0.59442,35,0.79838,29,0.49637
ENSG00000170946,DNAJC24,34,0.46826,30,0.25559,21,-0.3675,22,-0.3228,16,-0.6991,31,0.31156,40,0.73708
