Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000104219,ZDHHC2,29,0.33917,27,0.21675,19,-0.3297,19,-0.3334,15,-0.6788,20,-0.2398,22,-0.1107,45,1.08177,14,-0.7904,28,0.28848
ENSG00000198791,CNOT7,130,0.33379,127,0.29493,118,0.19953,145,0.51708,117,0.16262,118,0.17392,62,-0.8084,90,-0.2418,84,-0.3648,51,-1.1120
ENSG00000155975,VPS37A,26,0.24169,35,0.70469,26,0.29009,23,0.01562,22,-0.0092,17,-0.4186,5,-2.1656,23,0.06997,23,0.04009,19,-0.2284
ENSG00000003987,MTMR7,67,0.94333,35,-0.1261,55,0.72137,47,0.35830,34,-0.1487,52,0.51341,9,-2.0567,18,-1.0693,17,-1.2193,23,-0.7746
ENSG00000129422,MTUS1,281,1.77461,69,-0.5816,30,-1.9446,26,-2.0113,30,-1.8036,42,-1.3060,314,1.98882,100,4.59104,82,-0.3122,96,-0.0631
ENSG00000078674,PCM1,188,-1.0710,475,0.36959,396,0.08291,140,-1.5112,378,0.00033,583,0.70773,669,0.93927,142,-1.4911,411,0.13440,375,-0.0115
ENSG00000104763,ASAH1,99,0.23368,74,-0.2163,99,0.26134,78,-0.1438,49,-0.8609,78,-0.1529,100,0.24879,105,0.33026,82,-0.0734,78,-0.1471
ENSG00000156011,PSD3,343,-0.2422,590,0.63201,677,1.00022,313,-0.3819,379,-0.0853,460,0.22436,174,-1.2755,243,-0.7691,239,-0.7962,301,-0.4414
ENSG00000147408,CSGALNACT1,66,0.42955,41,-0.3264,47,-0.1338,42,-0.3054,23,-1.2013,33,-0.6443,92,0.98264,72,0.56650,64,0.37656,30,-0.8240
ENSG00000104613,INTS10,45,0.43225,20,-0.8278,36,0.07575,33,-0.0533,28,-0.3445,40,0.24717,44,0.39657,43,0.34945,40,0.24672,13,-1.4373
ENSG00000147416,ATP6V1B2,282,0.17301,168,-0.6405,355,0.62515,481,1.06086,330,0.42962,323,0.39359,70,-1.9543,150,-0.8076,170,-0.6211,98,-1.4430
ENSG00000061337,LZTS1,18,-0.9555,44,0.42588,66,1.29259,26,-0.3840,13,-1.4303,37,0.12765,15,-1.2116,32,-0.0953,8,-2.1666,47,0.52554
ENSG00000168546,GFRA2,53,0.84400,15,-1.1308,35,0.16652,84,1.64580,33,0.08742,28,-0.2127,15,-1.1442,15,-1.1129,29,-0.1326,6,-2.3197
ENSG00000130227,XPO7,55,0.16300,52,0.08392,69,0.62257,19,-1.4155,44,-0.1747,51,0.05462,62,0.35804,56,0.19651,41,-0.2806,24,-1.1030
ENSG00000158806,NPM2,58,-0.3844,74,-0.0192,74,-0.0250,79,0.08765,94,0.36163,49,-0.6549,69,-0.1337,68,-0.1403,75,-0.0036,109,0.61405
ENSG00000158856,DMTN,346,0.27359,333,0.21208,419,0.66804,274,-0.1000,203,-0.5631,277,-0.0818,152,-1.0065,321,0.15492,209,-0.5192,255,-0.2111
ENSG00000158863,FAM160B2,15,-0.2585,17,-0.1231,23,0.38025,24,0.46044,10,-0.9381,23,0.38869,29,0.72378,14,-0.3690,13,-0.5279,10,-0.9374
ENSG00000168453,HR,38,1.25038,4,-1.9926,17,-0.0865,26,0.60864,4,-1.9741,14,-0.3324,15,-0.2117,18,-0.0016,19,0.08908,22,0.35074
ENSG00000168481,LGI3,75,0.46516,37,-0.6409,81,0.67572,111,1.11649,45,-0.3557,53,-0.0801,30,-0.9692,46,-0.3150,33,-0.8125,26,-1.1718
ENSG00000168490,PHYHIP,328,-0.2545,352,-0.1477,750,1.29444,607,0.73830,221,-0.8662,396,0.04075,155,-1.3995,215,-0.9060,240,-0.7385,234,-0.7778
ENSG00000168495,POLR3D,6,-1.2595,21,0.51625,14,-0.1310,16,0.14205,23,0.72974,16,0.07755,24,0.78947,7,-1.1398,7,-1.0513,15,0.02231
ENSG00000104635,SLC39A14,16,-0.2585,26,0.48087,36,1.13726,30,0.65903,11,-0.8140,27,0.53073,11,-0.8551,15,-0.4492,5,-1.8978,1,-3.4788
ENSG00000120896,SORBS3,19,0.33106,3,-2.0737,6,-1.4983,2,-2.7241,2,-2.8944,4,-2.0590,40,1.60501,31,1.16996,32,1.22533,23,0.63100
ENSG00000120913,PDLIM2,16,0.01280,22,0.54758,11,-0.6209,14,-0.2052,10,-0.6750,1,-3.3836,24,0.67410,34,1.25354,11,-0.4853,19,0.29874
ENSG00000158941,CCAR2,69,1.04380,17,-1.1766,45,0.40197,43,0.27494,39,0.12580,26,-0.5362,41,0.17897,32,-0.2033,24,-0.6266,18,-1.0367
ENSG00000179388,EGR3,69,0.02213,139,1.17185,145,1.48554,30,-1.2576,19,-1.9449,46,-0.6024,47,-0.5934,59,-0.2387,14,-2.3859,40,-0.8074
ENSG00000008853,RHOBTB2,33,-0.7684,54,-0.0126,66,0.34532,50,-0.1313,80,0.61986,70,0.40563,34,-0.7396,32,-0.8320,62,0.21443,52,-0.0747
ENSG00000147457,CHMP7,45,0.56583,23,-0.4664,43,0.57221,44,0.50625,27,-0.2439,35,0.17037,17,-0.9170,32,0.02986,15,-1.1450,23,-0.5093
ENSG00000104679,R3HCC1,44,0.77051,24,-0.2330,33,0.31557,33,0.27105,11,-1.3608,29,0.07178,24,-0.1992,33,0.29514,21,-0.3871,18,-0.6861
ENSG00000197217,ENTPD4,53,-0.0590,68,0.34256,65,0.29525,76,0.52468,75,0.50543,76,0.51211,49,-0.1718,15,-1.9185,31,-0.8716,31,-0.8778
ENSG00000147454,SLC25A37,26,-0.1073,19,-0.5462,20,-0.5019,29,0.06536,34,0.32767,29,0.05563,39,0.56279,20,-0.4976,41,0.62225,26,-0.0747
ENSG00000272163,AF106564.1,18,0.02673,30,0.82605,27,0.74667,10,-0.8528,8,-1.2021,26,0.57007,10,-0.9436,14,-0.4304,22,0.31589,6,-1.5609
ENSG00000104722,NEFM,601,-2.0263,332,-2.8948,2075,-0.1644,10185,2.77238,4899,1.27880,2363,0.05661,340,-2.8604,115,-4.4336,895,-1.4346,1206,-0.9856
ENSG00000277586,NEFL,1419,-0.7896,1154,-1.1036,1921,-0.3555,6837,1.83775,4951,1.23659,3156,0.46859,492,-2.3711,389,-2.7147,2180,-0.1250,1540,-0.6650
ENSG00000104756,KCTD9,42,1.56038,2,-2.6340,8,-1.1450,20,0.34166,21,0.39511,19,0.25426,23,0.56809,7,-1.3427,14,-0.2022,15,-0.1474
ENSG00000221914,PPP2R2A,113,0.84364,61,-0.1583,61,-0.1574,83,0.33872,49,-0.4845,106,0.73324,84,0.35745,34,-1.0582,58,-0.2393,30,-1.2455
ENSG00000104765,BNIP3L,372,0.70305,223,-0.1232,254,0.09515,323,0.46833,246,0.03344,243,0.01123,192,-0.3599,176,-0.4909,229,-0.0829,141,-0.8329
ENSG00000240694,PNMA2,242,-0.5998,363,0.02947,454,0.43894,350,-0.0278,601,0.85670,436,0.32230,171,-1.1268,269,-0.4416,381,0.10643,198,-0.9067
ENSG00000092964,DPYSL2,1404,0.44530,738,-0.5715,996,-0.1168,1057,-0.0118,1090,0.03736,1184,0.16966,1220,0.21701,1180,0.16403,1115,0.07315,733,-0.5838
ENSG00000015592,STMN4,363,1.38478,139,-0.2126,250,0.83912,152,-0.0695,126,-0.3645,149,-0.1082,69,-1.2902,109,-0.5931,78,-1.1057,68,-1.2931
ENSG00000120899,PTK2B,138,-0.1836,145,-0.1073,263,0.99677,318,1.18906,138,-0.1861,175,0.19038,51,-1.6841,70,-1.2107,58,-1.5073,89,-0.8529
ENSG00000120885,CLU,1723,-1.2629,4588,0.25360,3263,-0.3153,2318,-0.8140,2579,-0.6507,2479,-0.7115,7672,1.11585,6145,0.73468,5470,0.54066,3572,-0.1451
ENSG00000168077,SCARA3,13,-1.4318,25,-0.4971,15,-1.2918,36,0.06668,6,-2.4876,11,-1.7497,79,1.39859,103,1.89391,45,0.42433,28,-0.2862
ENSG00000147419,CCDC25,198,0.10096,230,0.34126,185,-0.0122,275,0.63110,213,0.21307,212,0.20774,165,-0.1897,114,-0.7602,125,-0.6224,146,-0.3818
ENSG00000134014,ELP3,61,0.91580,32,-0.1436,45,0.47548,28,-0.3168,16,-1.1438,39,0.17785,27,-0.4018,47,0.47946,26,-0.4784,16,-1.1436
ENSG00000186918,ZNF395,23,0.21328,13,-0.6608,25,0.35265,9,-1.1362,7,-1.5985,13,-0.6201,39,1.07659,37,0.98237,15,-0.4996,16,-0.3273
ENSG00000214050,FBXO16,12,-0.4238,10,-0.6423,20,0.41492,24,0.65666,17,0.15214,26,0.80941,8,-0.8948,8,-1.0341,15,-0.0296,12,-0.4155
ENSG00000104290,FZD3,133,0.01804,105,-0.3575,195,0.72896,112,-0.2461,123,-0.1009,207,0.73931,123,-0.1118,55,-1.3395,113,-0.2359,86,-0.6635
ENSG00000012232,EXTL3,29,-0.4498,36,-0.1438,49,0.39833,69,0.91056,44,0.15710,37,-0.0772,32,-0.3074,21,-0.9497,33,-0.2569,33,-0.2837
ENSG00000147421,HMBOX1,48,0.12799,24,-0.8991,20,-1.3013,24,-0.9179,36,-0.3182,45,0.05170,94,1.25335,84,1.05833,50,0.19884,39,-0.1698
ENSG00000197892,KIF13B,32,1.16917,14,-0.2216,2,-3.0390,0,-5.6647,4,-1.9792,9,-0.8782,57,2.24857,11,-0.5184,28,0.94179,15,-0.1198
ENSG00000133872,SARAF,687,0.54457,495,0.01329,646,0.50277,628,0.39578,369,-0.4451,450,-0.1359,241,-1.0944,617,0.36854,362,-0.4746,255,-1.0120
ENSG00000104660,LEPROTL1,50,0.82246,39,0.43491,40,0.50893,27,-0.1590,17,-0.8271,30,-0.0188,10,-1.5585,24,-0.3276,28,-0.0960,24,-0.3486
ENSG00000104671,DCTN6,50,-0.1380,61,0.16907,58,0.12103,61,0.17149,52,-0.0666,35,-0.6914,39,-0.5065,86,0.74966,57,0.06757,42,-0.4156
ENSG00000285669,AC026979.4,44,0.08697,47,0.16101,21,-1.1237,15,-1.5311,72,0.88144,59,0.53031,41,-0.0360,32,-0.4478,57,0.48958,54,0.38334
ENSG00000104687,GSR,31,-0.3943,31,-0.3964,40,0.00101,79,1.10435,34,-0.2491,45,0.18793,19,-1.1471,36,-0.1743,55,0.49734,32,-0.3741
ENSG00000104695,PPP2CB,271,-0.0342,266,-0.0636,277,-0.0019,314,0.19782,327,0.26577,267,-0.0592,183,-0.6470,334,0.29886,290,0.07103,243,-0.2080
ENSG00000172733,PURG,14,0.06673,10,-0.3869,15,0.17893,12,-0.1715,6,-1.1405,20,0.63902,18,0.46920,16,0.35352,10,-0.3929,10,-0.4592
ENSG00000165392,WRN,5,-1.9164,14,-0.5359,15,-0.5228,18,-0.1948,27,0.42824,42,1.18657,48,1.42452,6,-1.7855,24,0.26505,10,-1.1098
ENSG00000198042,MAK16,12,-0.4817,27,0.80898,17,0.06413,13,-0.3169,24,0.64400,12,-0.4311,20,0.34248,11,-0.5364,13,-0.2909,11,-0.5369
ENSG00000133878,DUSP26,85,0.81379,55,0.10577,83,0.87934,39,-0.4263,37,-0.5257,63,0.30409,23,-1.2218,63,0.32552,21,-1.3789,16,-1.7140
ENSG00000156687,UNC5D,47,0.31943,38,0.00114,50,0.47581,36,-0.1072,60,0.74068,60,0.72389,15,-1.3570,16,-1.3451,30,-0.3448,18,-1.1302
ENSG00000183779,ZNF703,15,-0.1692,16,-0.1238,15,-0.2261,18,0.12049,2,-2.7038,11,-0.6058,30,0.90854,32,1.04475,16,-0.0709,16,-0.1286
ENSG00000147475,ERLIN2,23,-0.4489,29,-0.0796,24,-0.4235,6,-2.3302,11,-1.5090,20,-0.6765,75,1.52509,52,0.85705,56,0.99447,16,-0.9923
ENSG00000147471,PLPBP,73,0.51634,63,0.28636,42,-0.3711,34,-0.6776,38,-0.5028,54,0.05585,52,-0.0261,75,0.56340,43,-0.3092,62,0.27259
ENSG00000129691,ASH2L,52,0.49462,41,0.10401,59,0.81197,25,-0.6668,29,-0.4427,34,-0.1692,46,0.27976,26,-0.5922,31,-0.3073,18,-1.1151
ENSG00000175324,LSM1,39,0.54527,54,1.07906,24,-0.2507,13,-1.1048,15,-0.9791,40,0.57976,16,-0.8612,45,0.76973,24,-0.2551,13,-1.1549
ENSG00000156735,BAG4,184,0.34246,153,0.04637,204,0.57847,205,0.51950,198,0.45978,206,0.52383,53,-1.5822,76,-1.0333,88,-0.8028,65,-1.2772
ENSG00000085788,DDHD2,76,0.07937,54,-0.4352,100,0.59061,68,-0.0978,84,0.24248,94,0.42271,41,-0.8535,61,-0.2610,63,-0.1995,52,-0.5050
ENSG00000147548,NSD3,183,-0.4542,184,-0.4400,294,0.33007,208,-0.2528,202,-0.2972,437,0.95558,320,0.43182,74,-1.8072,293,0.28894,200,-0.3162
ENSG00000077782,FGFR1,27,-0.2190,4,-2.9138,11,-1.7172,39,0.33722,50,0.75508,8,-2.0647,107,2.15221,21,-0.6121,48,0.67926,20,-0.7152
ENSG00000147526,TACC1,409,0.29102,359,0.07858,367,0.13017,289,-0.2596,334,-0.0322,432,0.37842,542,0.75460,150,-1.2608,276,-0.3316,227,-0.6322
ENSG00000169499,PLEKHA2,45,-0.4816,99,0.77828,99,0.88781,70,0.21021,33,-0.9397,44,-0.5060,41,-0.6121,75,0.32695,23,-1.4873,47,-0.4306
ENSG00000169490,TM2D2,36,0.06522,60,0.90622,45,0.48847,21,-0.7426,34,0.01576,50,0.62259,28,-0.3257,18,-0.9571,31,-0.1356,8,-2.1632
ENSG00000168615,ADAM9,45,1.02684,30,0.32421,25,0.06417,44,0.96173,17,-0.5555,15,-0.7516,12,-1.0272,21,-0.2158,19,-0.3825,13,-0.8999
ENSG00000165061,ZMAT4,25,-0.2444,27,-0.1209,32,0.16288,24,-0.2717,43,0.62085,59,1.16484,9,-1.6820,38,0.43739,20,-0.5550,10,-1.5698
ENSG00000104332,SFRP1,27,0.62847,10,-0.8225,8,-1.2248,14,-0.4046,36,1.13659,28,0.73749,12,-0.5837,26,0.61246,17,-0.1066,10,-0.8590
ENSG00000147533,GOLGA7,128,1.23780,39,-0.6814,47,-0.4490,38,-0.7173,45,-0.4642,36,-0.7893,84,0.50945,75,0.32842,58,-0.0679,72,0.26998
ENSG00000158669,GPAT4,21,-0.4822,22,-0.4128,35,0.32644,54,1.00648,31,0.10409,42,0.59608,28,-0.0528,20,-0.5927,20,-0.5707,11,-1.3978
ENSG00000029534,ANK1,10,-0.5924,5,-1.5006,7,-1.1470,11,-0.5381,32,1.20110,27,0.89857,15,-0.0013,10,-0.6586,30,1.12520,12,-0.3128
ENSG00000083168,KAT6A,38,-0.6101,37,-0.6192,41,-0.5355,18,-1.6721,52,-0.1047,74,0.43991,130,1.40372,42,-0.4522,66,0.26564,77,0.51262
ENSG00000070718,AP3M2,121,0.23895,78,-0.4457,141,0.55694,173,0.82695,115,0.15291,141,0.48380,25,-2.1614,71,-0.5818,86,-0.2953,53,-1.0386
ENSG00000070501,POLB,14,-0.8283,41,0.88810,36,0.74042,16,-0.5650,11,-1.1636,28,0.22186,20,-0.2808,20,-0.2929,18,-0.3994,23,-0.0642
ENSG00000078668,VDAC3,139,0.35905,84,-0.4415,180,0.90901,163,0.61860,90,-0.3291,121,0.13987,34,-1.7706,94,-0.2648,81,-0.4845,55,-1.0780
ENSG00000168575,SLC20A2,30,-0.2218,21,-0.7842,32,-0.1808,43,0.32659,34,-0.0570,33,-0.0758,55,0.73422,43,0.34111,31,-0.1758,31,-0.2001
ENSG00000176209,SMIM19,36,-0.1118,75,1.09877,45,0.29811,16,-1.3010,18,-1.1093,53,0.52501,27,-0.5629,41,0.09928,30,-0.3598,35,-0.1482
ENSG00000120925,RNF170,87,0.92958,36,-0.4973,43,-0.2372,40,-0.3172,45,-0.1464,49,0.00763,62,0.37646,53,0.11291,48,-0.0374,35,-0.5139
ENSG00000168172,HOOK3,120,-1.0299,353,0.66837,180,-0.4477,143,-0.7580,353,0.67121,225,-0.0603,340,0.60572,100,-1.2982,250,0.10662,327,0.54097
ENSG00000168522,FNTA,117,1.63104,24,-0.9682,34,-0.4604,42,-0.0909,39,-0.2100,35,-0.3538,42,-0.1061,60,0.47664,36,-0.3288,28,-0.7274
ENSG00000165102,HGSNAT,18,-0.0898,7,-1.6059,26,0.51440,18,-0.1155,26,0.44058,22,0.17894,27,0.53289,19,-0.0485,19,-0.0689,7,-1.5035
ENSG00000164808,SPIDR,38,0.56274,26,-0.0463,34,0.46144,7,-1.8663,23,-0.2086,56,1.23133,11,-1.3680,15,-0.8536,23,-0.2246,24,-0.1310
ENSG00000221869,CEBPD,44,1.20746,37,0.92682,28,0.51712,5,-2.1834,9,-1.2701,13,-0.7346,42,1.14265,16,-0.3705,4,-2.4707,5,-2.0898
ENSG00000253729,PRKDC,69,-0.7110,164,0.66663,132,0.35255,80,-0.4739,94,-0.2242,149,0.50360,172,0.74284,67,-0.7450,62,-0.8698,75,-0.5806
ENSG00000104738,MCM4,25,-0.0457,15,-0.8332,37,0.66978,25,-0.0305,27,0.07585,39,0.69306,23,-0.1233,18,-0.5337,21,-0.3165,14,-0.9071
ENSG00000169139,UBE2V2,222,0.13468,307,0.65896,266,0.48043,212,0.06235,256,0.36253,244,0.28408,91,-1.2423,113,-0.9084,135,-0.6381,134,-0.6599
ENSG00000147481,SNTG1,42,-0.2099,22,-1.2076,33,-0.6298,69,0.57145,101,1.22275,99,1.19048,18,-1.4570,19,-1.4324,60,0.34803,34,-0.5210
ENSG00000168300,PCMTD1,49,-0.1811,34,-0.7555,43,-0.4316,47,-0.2666,52,-0.0858,118,1.24843,84,0.66314,35,-0.7271,64,0.22840,41,-0.4500
ENSG00000023287,RB1CC1,982,0.52083,622,-0.2107,460,-0.7354,601,-0.2660,1068,0.66055,689,-0.0508,598,-0.2724,182,-2.0679,1385,1.10460,776,0.13891
ENSG00000047249,ATP6V1H,218,0.50236,190,0.27668,287,1.12700,182,0.20881,122,-0.4222,188,0.26262,79,-1.0875,91,-0.8642,61,-1.4748,51,-1.7325
ENSG00000147509,RGS20,30,0.09832,20,-0.5715,24,-0.2833,8,-1.8703,7,-2.0724,7,-2.0073,26,-0.1565,80,1.77023,50,0.90113,37,0.41562
ENSG00000187735,TCEA1,72,-0.9145,131,0.00017,116,-0.2193,71,-0.9461,114,-0.2206,96,-0.4885,226,0.89301,172,0.43435,141,0.11112,188,0.58411
ENSG00000120992,LYPLA1,29,0.44388,20,-0.1408,17,-0.3802,33,0.66576,30,0.51653,22,0.03953,13,-0.8267,37,0.84830,14,-0.6343,7,-1.7160
ENSG00000137547,MRPL15,70,0.83934,50,0.26359,46,0.14671,38,-0.1676,42,-0.0031,33,-0.3710,28,-0.5995,61,0.59184,36,-0.2420,13,-1.7684
ENSG00000206579,XKR4,45,-0.0189,43,-0.0993,36,-0.4172,20,-1.2205,91,1.13379,75,0.81366,39,-0.2381,26,-0.8380,65,0.57377,25,-0.9004
ENSG00000167904,TMEM68,10,-0.6400,10,-0.6390,14,-0.0751,25,0.83068,16,0.16154,23,0.73413,2,-2.4699,14,-0.1280,28,1.02975,6,-1.2690
ENSG00000137574,TGS1,22,-0.9379,44,0.14217,23,-0.9268,62,0.69045,54,0.47441,53,0.43978,40,-0.0208,32,-0.3465,49,0.29593,42,0.05282
ENSG00000008988,RPS20,331,-0.1501,411,0.19271,293,-0.3746,213,-0.8297,343,-0.0935,156,-1.3028,476,0.43058,543,0.64587,346,-0.0834,602,0.82198
ENSG00000170791,CHCHD7,58,0.77174,54,0.65610,49,0.56709,31,-0.2357,36,-0.0085,25,-0.5347,14,-1.4464,24,-0.6461,26,-0.4938,30,-0.2958
ENSG00000104331,IMPAD1,115,0.75572,48,-0.6255,90,0.38886,85,0.26217,71,-0.0229,87,0.29820,53,-0.4715,56,-0.3999,69,-0.0639,30,-1.3373
ENSG00000169122,FAM110B,20,-0.8006,43,0.42459,52,0.83752,27,-0.3325,17,-0.9790,27,-0.2995,37,0.18334,38,0.21434,32,-0.0363,19,-0.8852
ENSG00000215114,UBXN2B,43,0.34809,46,0.46956,46,0.54276,42,0.31462,30,-0.2243,43,0.36888,8,-2.0982,26,-0.4081,34,-0.0105,12,-1.5123
ENSG00000137575,SDCBP,137,0.02090,134,-0.0108,154,0.23384,226,0.84119,145,0.11418,111,-0.3103,121,-0.1724,109,-0.3296,94,-0.5592,100,-0.4679
ENSG00000198846,TOX,33,-0.6224,8,-2.6506,14,-2.0122,90,0.97002,83,0.82951,59,0.26873,55,0.16857,12,-2.0772,159,2.01893,20,-1.4079
ENSG00000178538,CA8,11,-0.2303,10,-0.3021,9,-0.4967,9,-0.4377,7,-0.9154,11,-0.1182,2,-2.4206,21,0.81264,41,2.03497,6,-0.9727
ENSG00000104388,RAB2A,325,0.08389,284,-0.1274,450,0.70013,349,0.19651,390,0.37929,350,0.20424,199,-0.6814,227,-0.4768,205,-0.6355,161,-1.0002
ENSG00000171316,CHD7,41,0.39298,16,-1.0425,7,-2.3840,13,-1.3609,29,-0.1307,8,-2.0846,86,1.67090,31,-0.0416,65,1.17175,49,0.68702
ENSG00000177182,CLVS1,45,1.14895,21,-0.1056,38,0.96264,19,-0.2716,11,-0.9990,30,0.46460,1,-3.8309,25,0.19692,16,-0.5193,2,-3.1934
ENSG00000198363,ASPH,110,-0.7848,140,-0.4143,111,-0.8300,168,-0.1254,192,0.07861,169,-0.1208,326,0.95473,172,-0.0939,336,1.00861,170,-0.1061
ENSG00000185942,NKAIN3,2,-2.4896,17,0.49745,7,-0.8957,0,-4.6221,2,-2.3028,11,-0.1690,26,1.20904,23,1.01800,10,-0.3683,30,1.48282
ENSG00000274956,NKAIN3-IT1,124,0.45388,142,0.67245,40,-1.3795,34,-1.5552,36,-1.4595,35,-1.4752,143,0.69056,146,0.72667,158,0.85444,130,0.53538
ENSG00000137563,GGH,15,-0.3452,24,0.32956,31,0.87504,11,-0.7991,14,-0.4570,26,0.48452,14,-0.4943,26,0.49202,10,-0.9180,8,-1.2255
ENSG00000185728,YTHDF3,55,0.23150,41,-0.2434,55,0.26791,36,-0.4488,42,-0.1951,79,0.83273,41,-0.2182,52,0.15703,43,-0.1445,23,-1.1282
ENSG00000254377,MIR124-2HG,60,0.61732,20,-1.0391,24,-0.8587,49,0.30842,39,-0.0569,123,1.91183,31,-0.4029,23,-0.8368,42,0.05216,10,-2.0954
ENSG00000180828,BHLHE22,11,-0.7884,10,-0.9317,20,0.18792,31,0.86509,26,0.61092,17,-0.0441,9,-1.0501,13,-0.4935,13,-0.5239,28,0.71583
ENSG00000172817,CYP7B1,50,1.32979,18,-0.3302,16,-0.5748,5,-2.2955,3,-2.8428,13,-0.8798,49,1.28392,29,0.38456,35,0.70376,14,-0.6730
ENSG00000104442,ARMC1,96,0.44312,57,-0.3725,71,-0.0515,71,-0.0525,144,1.12757,100,0.50566,44,-0.7951,35,-1.1404,62,-0.2658,53,-0.5057
ENSG00000147571,CRH,34,1.28908,14,-0.1063,7,-1.2901,4,-2.0153,13,-0.2535,18,0.25975,9,-0.8391,38,1.48791,20,0.38699,6,-1.2920
ENSG00000179041,RRS1,6,-1.3228,17,0.32060,14,0.02342,6,-1.1224,15,0.15936,14,-0.0500,17,0.34671,12,-0.1805,17,0.34060,20,0.54773
ENSG00000169085,VXN,195,0.60582,187,0.53343,284,1.48937,84,-0.7230,63,-1.1515,94,-0.5552,62,-1.1914,126,-0.0953,30,-2.2727,67,-1.0675
ENSG00000175073,VCPIP1,71,0.14295,62,-0.0548,79,0.36895,63,-0.0420,101,0.72087,104,0.77148,25,-1.4177,52,-0.3379,39,-0.7652,35,-0.9578
ENSG00000104205,SGK3,54,0.77208,24,-0.5459,10,-1.8749,13,-1.4178,11,-1.6822,30,-0.1823,111,2.06433,42,0.36471,46,0.49533,20,-0.8345
ENSG00000245910,SNHG6,176,-0.5573,344,0.50317,145,-0.9288,141,-0.8913,273,0.12944,106,-1.3308,239,-0.0857,425,0.85664,272,0.12427,505,1.15373
ENSG00000121022,COPS5,131,1.60825,53,0.08267,75,0.72253,37,-0.5006,22,-1.2342,45,-0.1813,20,-1.4079,55,0.13718,20,-1.3668,23,-1.1989
ENSG00000104218,CSPP1,43,-0.8955,63,-0.3286,49,-0.7878,64,-0.2999,102,0.43322,106,0.49959,151,1.08687,22,-1.9314,110,0.55262,98,0.37187
ENSG00000066777,ARFGEF1,62,-0.1832,73,0.08083,59,-0.2879,52,-0.4339,106,0.68295,113,0.78818,113,0.79937,30,-1.2798,58,-0.2919,39,-0.8781
ENSG00000046889,PREX2,34,-1.2974,128,0.77018,29,-1.6422,18,-2.2106,31,-1.4255,26,-1.7045,199,1.54083,115,0.59119,180,1.35344,90,0.18552
ENSG00000140396,NCOA2,31,-0.2451,26,-0.5051,37,0.01720,27,-0.4538,47,0.41623,51,0.55701,34,-0.0963,34,-0.1169,42,0.23920,33,-0.1399
ENSG00000067167,TRAM1,25,-0.2725,31,0.06867,21,-0.5708,28,-0.1073,24,-0.3234,29,-0.0806,46,0.67538,50,0.82351,31,0.02183,24,-0.3466
ENSG00000147601,TERF1,76,-0.3157,85,-0.1351,91,-0.0380,49,-0.9677,127,0.51019,142,0.69125,156,0.85602,51,-0.9247,99,0.10997,52,-0.8898
ENSG00000147604,RPL7,505,0.06587,679,0.54503,403,-0.3158,229,-1.1547,280,-0.8509,341,-0.5473,722,0.64874,751,0.71431,357,-0.4775,658,0.49322
ENSG00000040341,STAU2,130,-0.4954,221,0.34630,138,-0.4347,292,0.80407,299,0.84656,224,0.36577,88,-1.0922,78,-1.2696,179,0.00697,174,-0.0401
ENSG00000104343,UBE2W,50,-0.1660,73,0.45127,86,0.81730,79,0.57687,35,-0.7165,58,0.06431,25,-1.1946,41,-0.4491,47,-0.2683,29,-0.9910
ENSG00000154582,ELOC,119,0.04044,222,1.07215,137,0.30355,50,-1.2863,122,0.08922,101,-0.2155,64,-0.9066,122,0.08429,88,-0.4334,111,-0.0602
ENSG00000175606,TMEM70,71,0.67343,45,-0.0622,80,1.00468,47,0.00450,52,0.17365,68,0.58206,9,-2.3682,25,-0.9539,32,-0.5929,7,-2.8514
ENSG00000104369,JPH1,25,0.21224,35,0.76858,34,0.86209,6,-1.8412,20,-0.1331,30,0.50959,8,-1.4992,14,-0.6400,18,-0.2378,13,-0.7828
ENSG00000104381,GDAP1,141,0.35425,146,0.40975,161,0.64520,106,-0.1011,180,0.75456,129,0.20276,46,-1.3645,49,-1.2848,50,-1.2483,76,-0.6115
ENSG00000270866,AC067773.1,18,0.37001,27,1.00352,16,0.17642,19,0.44282,5,-1.6673,5,-1.6292,16,0.17227,17,0.26309,15,0.04366,5,-1.4859
ENSG00000091656,ZFHX4,43,-0.0475,28,-0.7145,24,-0.9882,6,-2.8513,20,-1.1903,9,-2.3992,145,2.07567,62,0.55174,66,0.63916,58,0.45045
ENSG00000164751,PEX2,19,-0.3137,30,0.45109,19,-0.3364,20,-0.2036,19,-0.2757,20,-0.1808,22,-0.0907,42,0.98539,20,-0.1748,22,-0.0904
ENSG00000171033,PKIA,105,0.12204,91,-0.1039,136,0.61390,75,-0.4187,98,0.00193,73,-0.4430,77,-0.3601,106,0.12465,108,0.15789,67,-0.5763
ENSG00000104427,ZC2HC1A,87,0.48547,85,0.45430,69,0.12484,58,-0.1575,49,-0.4120,106,0.81721,74,0.23856,39,-0.7668,32,-1.0408,37,-0.8586
