Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000170381,SEMA3E,22,0.35337,0,-5.8649,0,-9.0737,0,-8.8461,0,-5.9093,0,-5.8795,60,3.95431
ENSG00000075213,SEMA3A,29,1.09944,2,-2.6991,3,-2.3699,4,-1.8552,11,-0.4715,9,-0.8756,32,1.66344
ENSG00000198822,GRM3,176,0.14018,170,0.07385,148,-0.1539,155,-0.0773,149,-0.1337,170,0.07491,165,0.03239
ENSG00000164659,KIAA1324L,30,0.16501,19,-0.5814,16,-0.8399,39,0.57945,24,-0.2308,28,0.02886,32,0.28789
ENSG00000135164,DMTF1,50,-0.1122,31,-0.8384,51,-0.0842,55,0.05661,59,0.15365,66,0.34894,58,0.15083
ENSG00000135185,TMEM243,16,-0.2744,14,-0.4669,8,-1.3035,30,0.78924,20,0.11253,33,0.95360,15,-0.4378
ENSG00000182165,TP53TG1,23,0.29030,28,0.62552,12,-0.7355,16,-0.2550,24,0.35946,18,-0.1463,17,-0.2787
ENSG00000005469,CROT,19,-0.3620,20,-0.2616,31,0.46472,24,0.07546,36,0.72748,26,0.15044,16,-0.7043
ENSG00000085563,ABCB1,55,2.77414,11,-0.2946,13,-0.0473,7,-1.1032,1,-3.3052,10,-0.4006,5,-1.4951
ENSG00000105784,RUNDC3B,39,-0.2874,40,-0.2614,53,0.19600,37,-0.3789,34,-0.4838,57,0.32812,57,0.39240
ENSG00000075303,SLC25A40,18,-1.2937,44,0.09028,26,-0.7573,42,0.01589,43,0.06924,53,0.41568,53,0.48679
ENSG00000006634,DBF4,6,-0.7983,2,-2.1689,20,1.17804,9,-0.2142,13,0.38943,5,-1.1130,13,0.49617
ENSG00000008277,ADAM22,72,-0.7788,80,-0.6118,143,0.31634,92,-0.4006,188,0.79853,128,0.14140,120,0.02940
ENSG00000075142,SRI,232,-0.1747,505,1.17704,275,0.10374,339,0.45659,141,-0.9645,240,-0.1207,167,-0.7840
ENSG00000157214,STEAP2,42,-0.9971,53,-0.6547,125,0.76876,104,0.44425,127,0.79183,79,-0.0153,54,-0.7087
ENSG00000105792,CFAP69,9,0.18120,8,0.00549,8,-0.0306,8,-0.1537,8,0.01283,8,-0.0882,8,0.03253
ENSG00000105793,GTPBP10,20,-0.3847,16,-0.7073,24,-0.1237,25,-0.0818,41,0.78744,37,0.60206,22,-0.3258
ENSG00000157224,CLDN12,25,-0.3369,19,-0.7861,45,0.62573,36,0.21460,39,0.36459,35,0.17965,26,-0.3752
ENSG00000058091,CDK14,62,-1.4129,119,-0.4066,85,-0.9316,164,0.11193,179,0.25950,220,0.61274,198,0.51775
ENSG00000157240,FZD1,9,-0.2419,13,0.33989,10,-0.0451,9,-0.1755,7,-0.5191,21,1.23478,7,-0.7760
ENSG00000127989,MTERF1,8,-0.3004,9,-0.1426,14,0.62148,7,-0.4706,10,0.01646,9,-0.0366,10,0.07099
ENSG00000127914,AKAP9,404,1.04895,95,-1.3303,261,0.27452,253,0.22374,215,-0.0456,165,-0.4743,189,-0.3007
ENSG00000001630,CYP51A1,205,0.52772,147,-0.0257,132,-0.2052,127,-0.2692,164,0.14987,132,-0.2003,145,-0.0579
ENSG00000001631,KRIT1,29,0.38726,16,-0.5554,45,1.16501,22,-0.0668,19,-0.2890,17,-0.4457,18,-0.4908
ENSG00000001629,ANKIB1,164,1.07708,122,0.53590,76,-0.2450,62,-0.5643,56,-0.7364,86,-0.0387,71,-0.4142
ENSG00000157259,GATAD1,93,1.26475,29,-0.7145,51,0.19479,45,0.00075,34,-0.4426,37,-0.2937,36,-0.4214
ENSG00000244055,AC007566.1,18,1.38560,8,-0.0561,7,-0.2167,2,-1.8006,4,-0.9321,4,-1.0855,10,0.53580
ENSG00000127980,PEX1,41,0.53876,34,0.20593,38,0.39280,35,0.23854,23,-0.4344,20,-0.6459,25,-0.3682
ENSG00000127993,RBM48,23,0.29061,8,-1.2389,25,0.46073,16,-0.3028,22,0.20189,20,0.05638,19,0.04297
ENSG00000234545,FAM133B,157,0.97867,56,-0.7376,115,0.42720,96,0.12201,63,-0.5429,74,-0.3069,76,-0.3013
ENSG00000105810,CDK6,22,1.08935,4,-1.5258,10,-0.2786,10,-0.1787,16,0.50864,7,-0.8074,12,0.05953
ENSG00000004766,VPS50,32,-0.9697,36,-0.7953,58,-0.0309,61,0.04616,86,0.62155,75,0.39836,63,0.12140
ENSG00000127920,GNG11,111,2.07587,46,0.40194,26,-0.5075,21,-0.8635,10,-2.0044,39,0.09242,19,-1.0990
ENSG00000105829,BET1,8,-0.9341,14,-0.1265,14,-0.1688,13,-0.2081,13,-0.2550,17,0.15871,21,0.67582
ENSG00000164692,COL1A2,57,4.80727,0,-4.6769,9,0.01517,1,-2.9908,0,-3.8964,0,-3.3739,0,-3.5564
ENSG00000127995,CASD1,39,-0.8596,45,-0.6150,62,-0.1118,52,-0.3947,72,0.11411,75,0.19816,94,0.70587
ENSG00000127990,SGCE,85,0.92635,36,-0.4952,48,-0.0577,45,-0.1546,48,-0.0373,50,0.03635,41,-0.3260
ENSG00000242265,PEG10,147,0.24767,113,-0.1922,296,1.52893,91,-0.5387,98,-0.4084,69,-0.9702,100,-0.4397
ENSG00000158528,PPP1R9A,141,-0.3993,116,-0.7136,203,0.19468,191,0.09098,185,0.03965,195,0.12997,207,0.26737
ENSG00000105854,PON2,237,1.25598,311,1.80986,108,-0.1263,62,-0.9954,39,-1.6869,70,-0.8169,52,-1.4050
ENSG00000004799,PDK4,40,1.75650,33,1.35094,11,-0.5050,5,-1.7623,2,-3.0971,12,-0.4035,10,-0.7900
ENSG00000158560,DYNC1I1,128,-1.2187,152,-0.9551,186,-0.6407,353,0.40494,382,0.54118,393,0.58817,313,0.23416
ENSG00000127922,SEM1,113,-0.5273,207,0.46205,141,-0.1779,219,0.55875,107,-0.6169,118,-0.4607,177,0.22360
ENSG00000231764,DLX6-AS1,95,1.11620,87,0.94382,126,1.68333,22,-1.2858,17,-1.6744,32,-0.7095,11,-2.5193
ENSG00000196636,SDHAF3,10,-1.0359,26,0.42963,19,-0.0829,27,0.50009,20,-0.0533,12,-0.8052,24,0.29313
ENSG00000006128,TAC1,9,-2.7866,57,0.00598,50,-0.2225,74,0.42303,48,-0.2801,130,1.46501,45,-0.4482
ENSG00000164715,LMTK2,44,-1.2648,54,-0.9522,126,0.41477,95,-0.0516,131,0.48046,126,0.40561,106,0.14055
ENSG00000205356,TECPR1,41,0.42829,19,-0.8374,20,-0.7589,21,-0.6880,32,0.02210,49,0.74263,36,0.26384
ENSG00000164713,BRI3,86,-0.1108,117,0.40147,96,0.06020,83,-0.1627,93,0.01083,80,-0.2247,91,-0.0242
ENSG00000106236,NPTX2,41,-0.8552,40,-0.8742,104,0.66197,27,-1.4864,64,-0.1384,53,-0.4663,116,1.07809
ENSG00000166448,TMEM130,230,-0.6830,193,-0.9570,432,0.33914,259,-0.4947,406,0.23472,501,0.59594,399,0.24490
ENSG00000196367,TRRAP,23,0.02900,11,-1.1218,25,0.16363,13,-0.8628,31,0.53723,22,-0.0489,28,0.41280
ENSG00000198742,SMURF1,14,-0.3846,8,-1.1656,11,-0.8393,9,-1.0602,17,-0.0630,16,-0.1802,35,1.41849
ENSG00000241685,ARPC1A,111,-0.3118,107,-0.3696,89,-0.6512,159,0.28020,162,0.31744,129,-0.0628,158,0.32521
ENSG00000130429,ARPC1B,28,1.27427,9,-0.6430,8,-0.7996,17,0.40192,12,-0.1214,14,0.02143,10,-0.5828
ENSG00000106244,PDAP1,135,0.15697,124,0.01351,120,-0.0440,121,-0.0351,110,-0.1777,151,0.33758,112,-0.1789
ENSG00000106245,BUD31,64,-0.5785,126,0.54532,78,-0.2460,101,0.17520,75,-0.3194,119,0.44132,83,-0.1698
ENSG00000106246,PTCD1,13,0.32198,6,-0.9443,8,-0.4133,11,0.12587,12,0.18566,12,0.20915,11,0.12158
ENSG00000160917,CPSF4,24,-0.0074,27,0.20358,29,0.34323,11,-1.1167,20,-0.2483,27,0.18881,26,0.16233
ENSG00000241468,ATP5MF,275,-0.8982,650,0.49794,308,-0.7263,623,0.42518,482,-0.0049,488,0.01455,522,0.14835
ENSG00000160908,ZNF394,15,0.79325,10,0.14532,7,-0.4605,9,-0.0689,6,-0.6932,11,0.25634,8,-0.2054
ENSG00000196652,ZKSCAN5,10,-0.4196,8,-0.7792,12,-0.1791,9,-0.6249,11,-0.3026,18,0.46953,20,0.76049
ENSG00000221909,FAM200A,8,-0.5221,9,-0.3380,12,0.06196,13,0.14893,14,0.24512,12,0.00278,13,0.16071
ENSG00000197343,ZNF655,60,0.20184,53,-0.0038,55,0.05312,48,-0.1787,41,-0.4363,40,-0.4781,65,0.39345
ENSG00000146833,TRIM4,12,0.05634,18,0.68129,10,-0.3371,10,-0.2674,8,-0.5651,16,0.53055,10,-0.2622
ENSG00000106261,ZKSCAN1,152,1.04174,52,-0.7511,89,0.09906,75,-0.1756,68,-0.3306,75,-0.1859,79,-0.1103
ENSG00000166529,ZSCAN21,8,-0.2416,10,0.05093,9,-0.1552,12,0.28159,10,0.00735,9,-0.1322,10,0.08161
ENSG00000166526,ZNF3,25,1.29809,6,-1.0392,10,-0.2728,9,-0.4927,12,-0.0232,12,0.07332,10,-0.2140
ENSG00000168090,COPS6,107,-0.3472,159,0.30131,136,0.03459,163,0.34035,117,-0.2138,135,0.03102,123,-0.1460
ENSG00000166508,MCM7,18,0.96583,11,0.10256,6,-0.7903,9,-0.1446,5,-1.0993,4,-1.2456,14,0.62027
ENSG00000221838,AP4M1,18,0.34134,7,-1.1340,19,0.42776,5,-1.7341,19,0.42358,19,0.38375,16,0.11593
ENSG00000106290,TAF6,33,0.14444,26,-0.2393,36,0.28837,13,-1.3149,26,-0.2156,36,0.27878,36,0.33197
ENSG00000214309,MBLAC1,13,0.73708,2,-1.9976,8,0.07370,7,-0.2622,7,-0.2261,9,0.19108,9,0.27178
ENSG00000188186,LAMTOR4,171,-0.1432,229,0.33977,158,-0.2724,225,0.31027,139,-0.4744,187,-0.0013,193,0.06070
ENSG00000146826,MAP11,24,0.49023,9,-0.9911,5,-1.9158,13,-0.4866,20,0.20102,21,0.32184,24,0.65536
ENSG00000239521,CASTOR3,56,0.52893,34,-0.2680,23,-0.9063,27,-0.6655,38,-0.1174,35,-0.2467,57,0.66505
ENSG00000121716,PILRB,27,0.21030,7,-1.7868,26,0.11194,18,-0.4501,25,0.06701,38,0.80036,25,0.08053
ENSG00000146834,MEPCE,38,0.55805,22,-0.3234,24,-0.1995,25,-0.1347,33,0.33878,21,-0.3945,27,-0.0236
ENSG00000160813,PPP1R35,19,0.09742,13,-0.4903,17,-0.0959,14,-0.4422,25,0.52788,20,0.15312,19,0.03215
ENSG00000166925,TSC22D4,419,1.63115,306,1.01549,102,-0.8162,87,-1.0657,59,-1.6404,135,-0.3743,128,-0.5339
ENSG00000166924,NYAP1,16,-0.0796,18,0.17156,19,0.19385,20,0.28329,14,-0.2283,15,-0.1625,15,-0.1430
ENSG00000106351,AGFG2,13,0.55066,11,0.33280,4,-1.0963,4,-1.1749,13,0.57327,9,0.02836,9,-0.0009
ENSG00000077454,LRCH4,14,0.43886,2,-2.3320,10,-0.1085,9,-0.3710,15,0.55670,17,0.75420,10,-0.1919
ENSG00000106330,MOSPD3,14,0.86821,9,0.23649,8,-0.0506,7,-0.1693,3,-1.2694,7,-0.2075,8,-0.0066
ENSG00000077080,ACTL6B,50,-0.1493,40,-0.4932,78,0.58848,52,-0.0707,58,0.10125,52,-0.0811,54,-0.0361
ENSG00000172354,GNB2,148,0.26312,87,-0.5873,132,0.08149,94,-0.4804,116,-0.1353,156,0.35428,138,0.17279
ENSG00000146830,GIGYF1,25,1.01852,11,-0.3376,13,-0.0461,4,-1.7350,12,-0.2381,23,0.81861,11,-0.3969
ENSG00000172336,POP7,47,-0.5089,60,-0.1090,53,-0.3079,84,0.44079,41,-0.6966,79,0.35260,75,0.29783
ENSG00000146828,SLC12A9,33,1.53545,7,-0.9441,14,0.03912,4,-1.6559,8,-0.9003,13,-0.1131,15,0.21457
ENSG00000087077,TRIP6,45,2.60983,17,0.60771,8,-0.5774,5,-1.1355,2,-2.5625,6,-1.0228,5,-1.3215
ENSG00000087087,SRRT,32,0.53120,12,-1.0220,26,0.14735,14,-0.7845,25,0.08431,22,-0.1272,29,0.38150
ENSG00000087085,ACHE,17,0.24699,2,-2.9283,7,-1.1732,8,-0.9504,22,0.75452,18,0.34911,21,0.75520
ENSG00000205277,MUC12,1,-2.2062,12,0.71771,7,-0.0711,13,0.84365,7,-0.0618,7,-0.1066,7,-0.2540
ENSG00000227053,AC105446.1,8,-1.1372,15,-0.2223,13,-0.4478,43,1.64335,21,0.32091,14,-0.3555,12,-0.6551
ENSG00000169871,TRIM56,36,3.20817,6,-0.2450,5,-0.4764,4,-0.9119,1,-2.4595,4,-0.7903,1,-2.4335
ENSG00000106367,AP1S1,80,-0.6859,100,-0.3370,238,1.15011,179,0.63131,106,-0.2420,62,-1.0806,111,-0.2085
ENSG00000128564,VGF,85,-0.8168,80,-0.9047,108,-0.4386,207,0.65149,151,0.10957,211,0.68383,144,0.04024
ENSG00000106397,PLOD3,27,1.69360,7,-0.6387,3,-1.8220,6,-0.8182,6,-0.7052,12,0.22395,11,0.09519
ENSG00000106400,ZNHIT1,141,0.01730,159,0.22610,191,0.53085,165,0.28581,127,-0.1507,112,-0.3529,109,-0.4469
ENSG00000214253,FIS1,208,-0.1331,301,0.48566,178,-0.3897,209,-0.1249,197,-0.2245,251,0.17589,231,0.04588
ENSG00000128581,IFT22,53,-0.3155,78,0.32948,75,0.25576,76,0.28196,54,-0.2822,57,-0.1848,60,-0.1229
ENSG00000160963,COL26A1,22,-0.5252,14,-1.2565,41,0.50987,36,0.28436,33,0.11818,49,0.79605,25,-0.3875
ENSG00000233123,LINC01007,15,-1.2296,22,-0.6072,74,1.48499,81,1.66013,27,-0.2802,23,-0.5222,8,-2.2755
ENSG00000257923,CUX1,60,0.79128,46,0.32678,57,0.67972,27,-0.5369,28,-0.5000,36,-0.0912,25,-0.7649
ENSG00000128563,PRKRIP1,32,0.34636,22,-0.2423,23,-0.1971,18,-0.5212,23,-0.2096,24,-0.0829,32,0.41990
ENSG00000160991,ORAI2,42,0.24878,24,-0.6465,17,-1.1580,21,-0.8645,31,-0.2114,50,0.55001,51,0.72685
ENSG00000160993,ALKBH4,16,-0.3521,13,-0.7221,17,-0.2732,17,-0.2961,26,0.44616,23,0.20531,25,0.39934
ENSG00000161036,LRWD1,17,0.35772,9,-0.5621,10,-0.3958,12,-0.1668,12,-0.1611,16,0.33210,15,0.22601
ENSG00000005075,POLR2J,84,-0.0689,126,0.61442,102,0.25983,84,-0.0680,57,-0.6797,70,-0.3554,88,0.01807
ENSG00000285437,POLR2J3,63,2.70489,7,-1.2764,14,-0.1640,6,-1.3472,11,-0.6046,6,-1.4807,10,-0.7940
ENSG00000267368,UPK3BL1,77,0.62748,38,-0.5302,64,0.31670,37,-0.5732,35,-0.6546,56,0.07952,59,0.19495
ENSG00000222011,FAM185A,2,-2.0155,6,-0.4304,10,0.35413,13,0.83922,13,0.81749,5,-0.6262,7,-0.1891
ENSG00000170632,ARMC10,42,-0.9143,66,-0.1752,66,-0.1845,75,0.01922,76,0.04398,78,0.08932,95,0.48952
ENSG00000161048,NAPEPLD,38,-1.1634,77,-0.0683,48,-0.8313,98,0.32324,104,0.42205,93,0.23255,94,0.29182
ENSG00000105819,PMPCB,47,-1.0070,71,-0.3881,103,0.22941,134,0.67316,107,0.28761,74,-0.3098,91,0.03376
ENSG00000105821,DNAJC2,58,0.18347,36,-0.5680,72,0.55424,74,0.61666,46,-0.1806,27,-1.0241,50,-0.0632
ENSG00000161057,PSMC2,84,-0.4391,90,-0.3291,128,0.23979,140,0.39288,140,0.39237,111,0.00975,96,-0.2693
ENSG00000189056,RELN,235,4.14217,26,-0.7080,59,0.62806,1,-5.0336,4,-3.4833,1,-5.3582,0,-7.2432
ENSG00000164815,ORC5,8,-1.9120,28,0.05837,35,0.43834,27,-0.0137,41,0.70686,19,-0.5828,30,0.16197
ENSG00000005483,KMT2E,254,0.93244,128,-0.2319,170,0.22771,155,0.07476,115,-0.4136,114,-0.4181,124,-0.3283
ENSG00000272918,AC005070.3,3,-1.5611,6,-0.4159,9,0.00762,8,-0.0611,14,0.83419,7,-0.2258,10,0.35730
ENSG00000135250,SRPK2,269,-0.1876,183,-0.7959,276,-0.1471,346,0.22683,356,0.27669,345,0.22331,319,0.10996
ENSG00000091127,PUS7,9,-0.1780,6,-0.8618,9,-0.1757,10,-0.1082,12,0.20449,5,-0.9795,16,0.85911
ENSG00000135249,RINT1,22,-0.0567,15,-0.6583,26,0.16993,21,-0.1538,26,0.17283,24,0.04563,26,0.19926
ENSG00000008282,SYPL1,76,1.74635,35,0.31454,23,-0.3632,11,-1.4607,12,-1.3428,24,-0.3126,25,-0.2463
ENSG00000105835,NAMPT,56,0.18321,47,-0.1030,73,0.62316,34,-0.6044,65,0.41897,41,-0.3414,43,-0.2825
ENSG00000253276,CCDC71L,18,1.18365,4,-1.1644,20,1.31255,4,-1.0418,13,0.63186,5,-0.7644,4,-1.4390
ENSG00000005249,PRKAR2B,82,-0.8152,93,-0.6192,219,0.81417,174,0.41331,161,0.28269,114,-0.2852,123,-0.1890
ENSG00000105856,HBP1,39,1.32241,19,0.09193,18,-0.0102,10,-0.9948,9,-1.0839,16,-0.2003,18,-0.0795
ENSG00000164597,COG5,26,0.04157,25,-0.0402,41,0.79777,20,-0.3448,19,-0.4202,21,-0.2805,25,-0.0147
ENSG00000172209,GPR22,24,-1.9104,34,-1.3609,173,1.32861,127,0.75358,114,0.55806,56,-0.5915,63,-0.4866
ENSG00000075790,BCAP29,149,-0.2589,135,-0.4158,193,0.16431,205,0.25839,218,0.36200,131,-0.4635,185,0.10350
ENSG00000233705,SLC26A4-AS1,43,-1.4099,87,-0.3103,101,-0.0748,166,0.77052,125,0.28151,149,0.57895,87,-0.3573
ENSG00000091137,SLC26A4,9,-0.1869,2,-2.0445,12,0.20589,9,-0.2204,11,0.09302,16,0.69556,12,0.25251
ENSG00000105879,CBLL1,15,-0.4890,16,-0.3807,26,0.35529,31,0.66325,22,0.10600,16,-0.4499,20,-0.0638
ENSG00000091140,DLD,57,-1.0324,129,0.26946,89,-0.3335,135,0.34776,125,0.22127,96,-0.2082,123,0.21776
ENSG00000091136,LAMB1,22,-0.8367,13,-1.6674,91,1.58055,68,1.02135,51,0.49851,26,-0.6145,16,-1.4992
ENSG00000091129,NRCAM,304,-0.9409,350,-0.7256,561,0.03311,539,-0.0335,552,0.00627,790,0.61603,651,0.33573
ENSG00000135241,PNPLA8,118,0.09181,116,0.05429,91,-0.3370,140,0.36857,80,-0.5363,137,0.33604,107,-0.0864
ENSG00000177683,THAP5,53,-0.2207,52,-0.2489,81,0.50376,58,-0.0631,87,0.61977,61,0.03107,45,-0.5316
ENSG00000128590,DNAJB9,46,-0.5927,69,0.06220,36,-0.9806,76,0.21078,86,0.42151,63,-0.1012,79,0.33615
ENSG00000184903,IMMP2L,6,-0.5528,9,0.18627,16,1.17235,10,0.28647,3,-1.2835,8,0.05604,6,-0.4627
ENSG00000173114,LRRN3,71,-0.4697,73,-0.4203,45,-1.1926,97,0.02893,106,0.18267,91,-0.0798,139,0.78867
ENSG00000128512,DOCK4,84,-0.3218,72,-0.5562,234,1.48007,114,0.18704,111,0.14258,78,-0.4353,62,-0.8919
ENSG00000198839,ZNF277,23,-0.2677,32,0.23765,40,0.62574,40,0.62608,22,-0.3520,22,-0.3384,20,-0.5416
ENSG00000006652,IFRD1,23,-0.1346,19,-0.4649,38,0.67831,20,-0.3365,25,-0.0207,21,-0.3310,28,0.20759
ENSG00000146802,TMEM168,24,0.65950,12,-0.4831,32,1.17693,6,-1.4360,11,-0.6452,15,-0.1162,15,-0.1686
ENSG00000164603,BMT2,15,-0.6063,22,-0.0770,31,0.54781,17,-0.4065,32,0.58764,16,-0.5491,23,0.06993
ENSG00000164604,GPR85,23,0.00187,16,-0.5172,25,0.11515,27,0.29233,24,0.06060,11,-1.0688,28,0.41566
ENSG00000214194,SMIM30,60,0.33924,92,1.09333,39,-0.3741,32,-0.6717,34,-0.5731,40,-0.3337,47,-0.0596
ENSG00000128573,FOXP2,2,-2.7235,1,-3.7295,0,-8.9351,0,-6.8468,2,-2.6917,6,-0.9443,42,4.40429
ENSG00000105971,CAV2,43,2.12435,6,-1.3615,25,0.98340,17,0.30386,7,-1.0008,9,-0.5904,2,-2.9967
ENSG00000105974,CAV1,74,4.43871,6,-1.0464,6,-1.0727,6,-0.9577,0,-4.5499,1,-3.1616,1,-3.6743
ENSG00000105976,MET,3,-2.4213,12,-0.6429,5,-2.0017,57,2.10436,18,-0.0203,44,1.56167,4,-2.5137
ENSG00000198898,CAPZA2,121,-0.7544,212,0.14377,160,-0.3147,251,0.43394,285,0.65446,154,-0.3742,185,-0.0941
ENSG00000004866,ST7,20,0.02194,23,0.21990,24,0.32821,18,-0.1877,21,0.08004,12,-0.7805,21,0.06985
ENSG00000077063,CTTNBP2,45,0.41383,16,-1.1943,28,-0.3718,22,-0.7006,39,0.17305,55,0.77221,37,0.12270
ENSG00000128534,LSM8,43,0.57335,35,0.22154,47,0.74103,23,-0.4366,24,-0.3912,28,-0.1558,22,-0.5850
ENSG00000184408,KCND2,33,-0.9490,53,-0.2042,103,0.92051,82,0.51639,57,-0.0766,85,0.58979,34,-1.0100
ENSG00000071243,ING3,25,0.35028,15,-0.4562,23,0.19788,28,0.53824,16,-0.3846,19,-0.1043,18,-0.2150
ENSG00000196937,FAM3C,108,-1.3995,229,-0.2185,284,0.13117,189,-0.5261,350,0.48314,331,0.38976,304,0.29069
ENSG00000106278,PTPRZ1,405,1.33317,396,1.28921,221,0.24405,112,-0.8498,104,-0.9684,137,-0.5406,77,-1.5701
ENSG00000008311,AASS,69,3.03876,12,-0.3867,10,-0.7507,8,-1.0804,3,-2.4539,10,-0.7360,7,-1.3513
ENSG00000081803,CADPS2,36,-1.4467,50,-0.9503,13,-2.9538,119,0.42972,131,0.60494,101,0.15998,142,0.91380
ENSG00000128609,NDUFA5,221,-1.4052,715,0.47282,454,-0.2823,725,0.49849,512,-0.0864,646,0.30123,523,-0.0618
ENSG00000106299,WASL,124,-0.6891,137,-0.5381,201,0.08555,190,-0.0105,190,-0.0099,200,0.07444,244,0.48557
ENSG00000272686,AC006333.2,8,-0.0474,15,0.86113,4,-1.0789,10,0.15355,8,-0.2240,12,0.45840,7,-0.4239
ENSG00000170775,GPR37,126,2.06586,25,-0.7968,0,-5.9312,5,-3.1338,11,-1.9765,14,-1.7026,76,1.32069
ENSG00000128513,POT1,14,0.45503,14,0.49745,20,1.03431,9,-0.2073,8,-0.4838,3,-1.7733,8,-0.4227
ENSG00000179603,GRM8,3,-1.5985,9,-0.1752,2,-2.3138,10,-0.0260,9,-0.3047,14,0.44534,18,1.14986
ENSG00000048405,ZNF800,30,0.62911,9,-1.2771,27,0.43207,21,0.06298,21,0.06824,20,-0.0524,18,-0.2361
ENSG00000004059,ARF5,48,-0.8270,62,-0.4279,85,0.06743,93,0.21792,126,0.74566,89,0.14346,74,-0.1806
ENSG00000197157,SND1,44,-0.1181,35,-0.4979,45,-0.0875,38,-0.3683,57,0.29397,58,0.32862,52,0.16837
ENSG00000128594,LRRC4,44,-0.4437,48,-0.3149,67,0.22111,53,-0.1694,78,0.48860,87,0.66933,45,-0.4662
ENSG00000106344,RBM28,50,0.91453,16,-0.9212,24,-0.3285,38,0.44034,32,0.12061,29,-0.0244,23,-0.4550
ENSG00000106348,IMPDH1,26,0.45515,24,0.34779,11,-0.8512,12,-0.8161,21,0.11884,22,0.17057,21,0.08462
ENSG00000165055,METTL2B,31,1.10405,13,-0.3635,21,0.42168,15,-0.1412,12,-0.4131,13,-0.3274,12,-0.5002
ENSG00000273270,AC090114.2,17,1.25511,7,-0.2184,9,0.12160,3,-1.5253,2,-1.6466,11,0.53173,8,-0.0798
ENSG00000128595,CALU,72,0.43101,37,-0.6500,80,0.60579,55,-0.0307,50,-0.1660,51,-0.1484,50,-0.1854
ENSG00000128596,CCDC136,73,-0.6104,117,0.15291,104,-0.0401,112,0.08984,122,0.22082,129,0.31887,98,-0.1627
ENSG00000128524,ATP6V1F,185,-0.5831,332,0.37459,208,-0.3954,288,0.13304,310,0.25645,227,-0.2545,288,0.15404
ENSG00000064419,TNPO3,21,-0.1656,26,0.21740,30,0.47655,30,0.46763,21,-0.0995,16,-0.5352,19,-0.3576
ENSG00000158457,TSPAN33,16,-0.3172,12,-0.7347,20,0.01269,27,0.53405,39,1.17947,28,0.56022,8,-1.5491
ENSG00000158467,AHCYL2,64,0.57224,62,0.52216,55,0.30841,39,-0.2455,27,-0.8337,42,-0.1194,37,-0.3590
ENSG00000128578,STRIP2,15,-0.4100,5,-1.9852,34,0.94266,24,0.39107,35,1.02755,17,-0.2415,12,-0.7908
ENSG00000240204,SMKR1,6,-1.1264,8,-0.7266,15,0.32940,22,1.01644,12,0.00706,13,0.11476,11,-0.2139
ENSG00000106459,NRF1,10,0.14062,7,-0.3669,6,-0.5956,3,-1.4418,11,0.38191,10,0.21978,12,0.55226
ENSG00000186591,UBE2H,92,0.21269,78,-0.0630,99,0.32461,73,-0.1809,58,-0.5396,98,0.30894,76,-0.1246
ENSG00000091732,ZC3HC1,12,0.06454,16,0.50079,14,0.33802,7,-0.8602,6,-1.0285,9,-0.3414,14,0.42517
ENSG00000128607,KLHDC10,67,-0.0476,47,-0.6073,60,-0.2363,54,-0.4072,71,0.04536,113,0.83937,71,0.04109
ENSG00000146842,TMEM209,21,0.81967,9,-0.5968,24,1.06156,8,-0.7299,11,-0.2041,6,-1.0476,11,-0.1715
ENSG00000106477,CEP41,31,-0.2596,19,-1.0101,53,0.62584,25,-0.5915,53,0.62133,36,-0.0198,38,0.04789
ENSG00000106484,MEST,16,-0.7419,15,-0.8214,25,-0.0219,33,0.46616,42,0.88454,14,-0.9175,28,0.21758
ENSG00000158623,COPG2,12,-0.0802,5,-1.2918,15,0.33674,13,0.09712,11,-0.1361,16,0.42736,13,0.10762
ENSG00000270953,AC007938.3,7,-0.9604,6,-1.1204,21,0.73783,23,0.89256,16,0.28411,6,-1.2963,15,0.11164
ENSG00000286214,AUXG01000058.1,187,-1.1252,249,-0.6845,406,0.10379,520,0.52449,498,0.44933,407,0.10914,391,0.05055
ENSG00000231721,LINC-PINT,25,0.13054,26,0.25290,23,0.05515,24,0.06407,24,0.09733,22,-0.0202,18,-0.3785
ENSG00000128585,MKLN1,83,0.31963,70,0.02342,67,-0.0545,99,0.62114,52,-0.4463,75,0.13997,52,-0.5075
ENSG00000128567,PODXL,75,1.78985,15,-0.9568,43,0.70330,16,-0.8702,24,-0.2283,26,-0.0895,12,-1.3941
ENSG00000221866,PLXNA4,27,-0.9278,33,-0.6194,74,0.72454,48,0.00088,59,0.33665,60,0.36764,42,-0.2362
ENSG00000106554,CHCHD3,19,-0.7916,38,0.28219,31,-0.0576,46,0.61197,36,0.22079,28,-0.2216,28,-0.2076
ENSG00000131558,EXOC4,42,0.03252,29,-0.5594,38,-0.1381,32,-0.4109,42,0.01618,45,0.15427,51,0.42261
ENSG00000205060,SLC35B4,45,-0.2798,43,-0.3551,68,0.37607,52,-0.0439,55,0.01946,60,0.16416,54,0.01290
