Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000198853,RUSC2,20,-1.9505,65,-0.1614,104,0.59634,101,0.75062,36,-1.0489,64,-0.2277
ENSG00000107140,TESK1,13,-1.3709,25,-0.4085,43,0.47584,36,0.22158,15,-1.1543,40,0.43575
ENSG00000159884,CCDC107,15,-1.3175,30,-0.2184,52,0.63306,43,0.44745,18,-0.9843,35,0.00781
ENSG00000137076,TLN1,125,2.40804,42,0.37706,14,-1.3388,14,-1.5802,26,-0.3765,28,-0.3117
ENSG00000107175,CREB3,37,-0.4070,58,0.31646,21,-1.2596,50,0.12200,41,-0.2435,56,0.34787
ENSG00000070610,GBA2,11,-2.2221,79,0.72891,27,-0.9894,61,0.40596,38,-0.4466,56,0.20503
ENSG00000107185,RGP1,20,0.38953,10,-0.6396,20,0.37480,12,-0.4851,25,0.73713,15,-0.0709
ENSG00000137133,HINT2,30,-0.4214,84,1.26922,11,-1.8582,39,0.00314,26,-0.6190,41,0.09828
ENSG00000137103,TMEM8B,21,-1.3511,31,-0.7475,45,-0.1975,47,-0.1325,42,-0.2715,75,0.88909
ENSG00000122705,CLTA,212,-0.2537,224,-0.1676,240,-0.0557,332,0.63929,138,-0.9217,226,-0.1946
ENSG00000159921,GNE,30,0.65457,15,-0.4886,17,-0.2923,23,0.24862,11,-0.8878,20,0.00368
ENSG00000137075,RNF38,15,-1.9137,75,0.54064,55,0.04730,62,0.29866,49,-0.1542,52,-0.0465
ENSG00000281649,EBLN3P,33,-0.7409,52,-0.0275,88,0.81600,60,0.25659,69,0.41234,37,-0.7037
ENSG00000147905,ZCCHC7,27,0.68448,18,-0.0044,28,0.70346,15,-0.3290,28,0.70174,11,-0.8872
ENSG00000137106,GRHPR,100,0.39061,144,1.00995,34,-1.2728,81,0.04829,31,-1.4221,79,-0.0057
ENSG00000175768,TOMM5,50,-0.8784,99,0.19589,53,-0.7916,102,0.31526,59,-0.6133,104,0.35640
ENSG00000122741,DCAF10,59,0.21841,62,0.30997,75,0.60835,45,-0.2813,67,0.43460,39,-0.5344
ENSG00000180071,ANKRD18A,217,4.06132,0,-6.1477,25,-0.4418,19,-1.0653,23,-0.5301,3,-3.7127
ENSG00000283886,BX664615.2,24,0.51434,6,-1.6494,8,-1.0962,25,0.80602,20,0.21513,14,-0.4657
ENSG00000240240,BX664727.3,7,-1.3050,7,-1.2004,33,1.14861,22,0.68518,21,0.42390,9,-1.0095
ENSG00000154529,CNTNAP3B,13,-0.5600,15,-0.3414,31,0.81911,19,0.04349,14,-0.4044,19,0.01082
ENSG00000107242,PIP5K1B,2,-3.2170,9,-1.4008,29,0.28873,23,-0.1002,27,0.14531,35,0.83491
ENSG00000187866,FAM122A,9,-1.3312,33,0.64657,21,-0.0755,27,0.38893,6,-1.8913,24,0.17200
ENSG00000119139,TJP2,263,4.29439,33,-0.2032,3,-3.4760,5,-3.3653,4,-3.0974,21,-1.1294
ENSG00000107282,APBA1,9,-1.6793,8,-1.8324,31,0.14113,30,0.15048,32,0.22355,36,0.57629
ENSG00000188647,PTAR1,51,0.36991,84,1.20724,33,-0.3398,20,-1.2534,51,0.35558,43,0.08636
ENSG00000198887,SMC5,121,2.46561,12,-1.4053,29,-0.1495,23,-0.6100,54,0.87800,10,-1.9544
ENSG00000119138,KLF9,30,-1.9750,118,0.08355,195,0.92195,129,0.29538,99,-0.1941,97,-0.2860
ENSG00000083067,TRPM3,41,-0.0434,57,0.46244,34,-0.3276,53,0.47768,42,-0.0342,31,-0.6294
ENSG00000107362,ABHD17B,81,1.80031,25,-0.2094,9,-1.7114,31,0.16640,15,-0.9851,21,-0.5819
ENSG00000119125,GDA,35,-2.1361,137,-0.0781,302,1.25511,182,0.51527,86,-0.7951,110,-0.5170
ENSG00000107372,ZFAND5,163,-0.9552,465,0.71981,486,0.79660,331,0.20243,221,-0.4846,226,-0.5577
ENSG00000165092,ALDH1A1,126,0.63020,106,0.34652,29,-1.6470,50,-0.9865,58,-0.6087,128,0.92976
ENSG00000198963,RORB,21,-3.0786,226,0.48810,21,-3.1087,205,0.43244,493,1.90146,100,-0.9681
ENSG00000156017,CARNMT1,11,-0.7645,18,-0.0196,33,0.99303,18,-0.0481,18,-0.0369,16,-0.2274
ENSG00000106733,NMRK1,14,-0.8279,12,-1.0964,16,-0.6162,33,0.65394,24,-0.0435,26,0.16166
ENSG00000134996,OSTF1,28,-0.5216,26,-0.6481,35,-0.2151,56,0.78695,53,0.47419,28,-0.6393
ENSG00000135002,RFK,26,-2.1708,85,-0.3980,123,0.19059,168,0.99724,116,0.09429,80,-0.6160
ENSG00000106772,PRUNE2,250,0.75395,97,-0.7547,58,-1.5427,262,1.21063,149,-0.0899,79,-1.2667
ENSG00000197969,VPS13A,43,-0.9306,51,-0.6718,127,0.79621,93,0.36262,133,0.87470,50,-0.8373
ENSG00000156052,GNAQ,298,-0.3341,403,0.14830,461,0.36451,352,-0.0882,528,0.59325,311,-0.3369
ENSG00000148019,CEP78,121,1.95803,44,0.16295,34,-0.2609,30,-0.5251,58,0.61519,17,-1.5450
ENSG00000135069,PSAT1,209,1.41416,282,1.99898,33,-1.5603,28,-2.0726,53,-0.8447,84,-0.1619
ENSG00000106829,TLE4,371,2.13603,73,-0.6705,101,-0.1765,143,0.51825,61,-0.9556,31,-2.2515
ENSG00000196781,TLE1,38,-0.5493,135,1.56497,51,-0.1045,37,-0.7343,51,-0.1077,53,-0.0691
ENSG00000148057,IDNK,15,-0.1049,8,-1.0265,17,0.04936,12,-0.6174,9,-0.8595,26,1.08066
ENSG00000135018,UBQLN1,86,-0.5956,137,0.14180,164,0.44188,164,0.58381,67,-0.9750,103,-0.3892
ENSG00000165113,GKAP1,111,1.78545,29,-0.5046,16,-1.3701,33,-0.3568,76,1.07991,22,-1.0829
ENSG00000165115,KIF27,59,1.78412,10,-1.1447,17,-0.3546,16,-0.5569,39,1.02795,13,-0.9156
ENSG00000165119,HNRNPK,372,-0.0766,529,0.49527,534,0.51086,382,-0.0434,348,-0.1846,325,-0.3639
ENSG00000148053,NTRK2,1028,0.47830,1481,1.10681,633,-0.3037,421,-1.1183,1185,0.71789,692,-0.2059
ENSG00000135049,AGTPBP1,143,1.21941,46,-0.6370,75,0.11541,92,0.62112,38,-0.9411,39,-1.0821
ENSG00000135040,NAA35,68,0.94517,29,-0.4216,57,0.65336,34,-0.2057,66,0.90065,20,-1.2168
ENSG00000135052,GOLM1,94,-0.0837,58,-0.8311,117,0.26544,87,-0.2643,74,-0.4726,130,0.58546
ENSG00000135070,ISCA1,44,-1.3399,116,0.17388,101,-0.0564,138,0.61274,68,-0.6643,100,-0.0790
ENSG00000083223,TUT7,62,1.61129,18,-0.4725,44,0.98969,11,-1.3690,34,0.52578,17,-0.6765
ENSG00000196730,DAPK1,2,-3.8199,59,0.89063,59,0.87093,32,-0.1773,27,-0.3831,34,-0.0058
ENSG00000135047,CTSL,56,-0.0164,79,0.53443,56,-0.0203,75,0.61578,21,-1.5150,43,-0.5221
ENSG00000106723,SPIN1,67,-1.3639,152,-0.1123,252,0.71731,208,0.53081,87,-0.9706,149,-0.1769
ENSG00000148082,SHC3,32,-2.7023,106,-0.9506,205,0.07776,148,-0.5461,273,0.54784,298,0.97511
ENSG00000187742,SECISBP2,60,0.51298,36,-0.3071,76,0.90896,37,-0.3269,56,0.37519,33,-0.5412
ENSG00000187764,SEMA4D,202,2.46668,60,0.20208,45,-0.2514,37,-0.7002,10,-2.5287,34,-0.8397
ENSG00000165023,DIRAS2,67,-2.5793,428,0.23260,392,0.08954,719,1.69892,120,-1.7242,180,-1.3238
ENSG00000148090,AUH,16,-1.0809,34,0.12281,29,-0.1417,43,0.67638,30,-0.0896,26,-0.3654
ENSG00000090054,SPTLC1,43,0.09880,58,0.58528,55,0.48311,45,0.20354,20,-1.0604,32,-0.4777
ENSG00000196305,IARS,23,-1.5689,82,0.40474,92,0.59280,87,0.68629,38,-0.7931,48,-0.5723
ENSG00000198000,NOL8,95,1.68228,18,-1.0818,52,0.60840,30,-0.3832,40,0.18185,22,-0.9346
ENSG00000185963,BICD2,37,0.04594,30,-0.2966,62,0.88695,31,-0.3171,42,0.21843,33,-0.1887
ENSG00000165233,CARD19,19,-0.6223,35,0.34506,17,-0.7286,35,0.46424,18,-0.6344,29,0.05323
ENSG00000131669,NINJ1,19,-0.3704,42,0.91523,10,-1.2719,30,0.50929,14,-0.8486,21,-0.2373
ENSG00000165238,WNK2,21,-1.8298,69,-0.0449,93,0.44614,79,0.23172,34,-1.1151,84,0.37615
ENSG00000188938,FAM120AOS,64,0.29055,47,-0.1988,51,-0.0697,53,-0.0114,67,0.36654,48,-0.1925
ENSG00000048828,FAM120A,105,0.28243,113,0.40411,145,0.81373,73,-0.3868,113,0.40345,63,-0.6512
ENSG00000197724,PHF2,35,1.23282,9,-0.8590,18,0.14816,15,-0.1517,7,-1.2205,17,0.01154
ENSG00000158079,PTPDC1,75,2.33762,20,-0.0544,11,-0.9541,24,0.36945,11,-0.8689,5,-2.3864
ENSG00000148110,MFSD14B,37,0.54417,47,0.96270,14,-0.9314,21,-0.4200,22,-0.2436,26,-0.0061
ENSG00000148120,AOPEP,46,1.52979,20,0.08755,8,-1.2923,24,0.58299,5,-2.0274,12,-0.8639
ENSG00000185920,PTCH1,12,-0.9565,88,2.48391,26,0.19450,5,-2.5693,12,-0.9154,25,0.17945
ENSG00000182150,ERCC6L2,83,0.78850,55,0.11626,79,0.70957,44,-0.3021,76,0.65019,29,-1.0517
ENSG00000130956,HABP4,112,-1.0198,142,-0.6633,133,-0.7650,248,0.28557,229,0.09313,268,0.46711
ENSG00000081377,CDC14B,80,1.79560,63,1.33129,40,0.55485,12,-1.4950,13,-1.1552,17,-0.9329
ENSG00000196312,MFSD14C,29,-0.0055,37,0.34400,47,0.77820,27,-0.2044,39,0.43264,21,-0.6444
ENSG00000196116,TDRD7,19,0.21142,9,-0.8596,18,0.08924,20,0.34937,10,-0.7080,17,0.03932
ENSG00000136842,TMOD1,6,-2.6770,15,-1.2602,81,1.41563,36,0.02931,25,-0.5106,39,0.22228
ENSG00000136925,TSTD2,24,0.19857,23,0.09878,30,0.54067,19,-0.2216,21,-0.0505,20,-0.1704
ENSG00000136937,NCBP1,25,-0.0201,34,0.47849,33,0.44607,29,0.35899,16,-0.6338,18,-0.6527
ENSG00000136936,XPA,109,1.11672,38,-0.6164,55,-0.0107,48,-0.3176,107,1.07946,36,-0.8426
ENSG00000136938,ANP32B,829,3.29423,90,-0.8887,76,-1.1453,77,-1.3195,124,-0.3867,79,-1.2896
ENSG00000095380,NANS,8,-1.6805,32,0.48600,14,-0.7921,39,1.16195,2,-3.4087,21,-0.2004
ENSG00000136928,GABBR2,11,-4.7577,194,-0.6039,477,0.84986,375,0.59733,309,0.12435,247,-0.2899
ENSG00000119523,ALG2,16,0.13781,20,0.46712,10,-0.5846,16,0.09780,9,-0.7215,16,0.07742
ENSG00000106803,SEC61B,79,0.01737,98,0.36664,59,-0.4301,80,0.04599,31,-1.4385,92,0.33756
ENSG00000136874,STX17,51,1.01692,23,-0.3060,29,0.10440,23,-0.3772,38,0.53842,22,-0.4388
ENSG00000023318,ERP44,44,0.72359,30,0.08259,34,0.28046,30,0.13247,32,0.21779,17,-0.9003
ENSG00000066697,MSANTD3,32,0.16837,15,-1.0108,36,0.34726,34,0.36088,23,-0.3393,27,-0.1605
ENSG00000241697,TMEFF1,99,-0.0681,74,-0.5144,136,0.45035,146,0.78418,72,-0.5601,70,-0.7288
ENSG00000148123,PLPPR1,64,1.91680,4,-2.4419,21,-0.0476,6,-2.0660,16,-0.4628,30,0.75611
ENSG00000136897,MRPL50,27,-0.2593,40,0.38132,20,-0.6882,33,0.08811,25,-0.3411,35,0.20395
ENSG00000136870,ZNF189,52,0.60875,25,-0.5767,31,-0.2404,48,0.66189,26,-0.4910,26,-0.5828
ENSG00000165152,TMEM246,43,-1.0848,62,-0.5492,114,0.43345,116,0.61320,73,-0.2826,79,-0.2161
ENSG00000155827,RNF20,163,1.30639,61,-0.3235,70,-0.1121,74,-0.0465,91,0.30783,49,-0.8186
ENSG00000136824,SMC2,135,1.62205,45,-0.2526,55,0.06900,44,-0.3482,96,0.99560,21,-1.6219
ENSG00000136783,NIPSNAP3A,25,-0.0555,25,-0.0482,19,-0.4552,40,1.02511,20,-0.3768,16,-0.9004
ENSG00000070214,SLC44A1,789,3.25326,108,-0.5480,97,-0.7139,80,-1.2029,67,-1.2812,77,-1.2707
ENSG00000106701,FSD1L,49,0.12484,28,-0.7480,66,0.60949,50,0.21885,58,0.40115,34,-0.5685
ENSG00000106692,FKTN,35,0.90513,16,-0.3249,30,0.64373,21,0.05602,12,-0.8342,15,-0.5087
ENSG00000148143,ZNF462,79,1.53174,26,-0.2971,22,-0.5937,12,-1.6894,61,1.07687,32,-0.0125
ENSG00000119318,RAD23B,69,-0.9702,138,0.10091,162,0.35502,166,0.52750,130,0.00468,101,-0.4942
ENSG00000070061,ELP1,24,-0.5972,27,-0.4222,55,0.74161,47,0.67287,20,-0.8571,27,-0.4833
ENSG00000119328,ABITRAM,14,-0.3260,16,-0.0890,24,0.57856,17,0.02952,8,-1.1930,19,0.20740
ENSG00000119326,CTNNAL1,9,-1.1447,28,0.54013,57,1.85553,14,-0.5860,10,-1.0054,16,-0.3491
ENSG00000106771,TMEM245,123,-0.0786,126,-0.0337,188,0.61809,139,0.16388,108,-0.2750,108,-0.3417
ENSG00000260230,FRRS1L,42,-2.2361,153,-0.3026,424,1.41895,170,-0.1666,216,0.25029,168,-0.1963
ENSG00000095203,EPB41L4B,7,-2.6355,36,-0.1780,88,1.32257,33,-0.3696,40,0.01034,44,0.17330
ENSG00000070159,PTPN3,0,-8.7705,11,-0.6349,27,0.75637,21,0.52279,5,-1.7689,20,0.40655
ENSG00000157654,PALM2-AKAP2,145,0.47331,62,-0.8598,159,0.61887,122,0.24368,167,0.70759,62,-1.0377
ENSG00000136810,TXN,128,-1.1025,322,0.34114,206,-0.3702,331,0.52206,141,-0.9591,272,0.08978
ENSG00000198121,LPAR1,491,3.93126,41,-0.9729,3,-4.6652,27,-1.8471,24,-1.7837,45,-1.0105
ENSG00000136813,ECPAS,93,-0.5174,167,0.41184,173,0.46566,150,0.30558,136,0.07172,93,-0.6432
ENSG00000173258,ZNF483,78,-1.7232,199,-0.3050,319,0.45859,329,0.69646,230,-0.0743,198,-0.3845
ENSG00000106853,PTGR1,5,-1.6983,21,0.32931,18,0.07057,19,0.18993,10,-0.7577,20,0.32861
ENSG00000059769,DNAJC25,11,-0.7690,23,0.39274,24,0.52406,19,0.19202,18,-0.0015,14,-0.4001
ENSG00000242616,GNG10,66,-0.2253,58,-0.4301,81,0.09982,81,0.12928,31,-1.3581,94,0.45412
ENSG00000148154,UGCG,22,-1.3907,38,-0.5868,70,0.37026,84,0.95665,53,-0.0551,39,-0.6529
ENSG00000119314,PTBP3,14,-0.6019,13,-0.6880,34,0.79311,19,-0.1641,16,-0.3896,25,0.33548
ENSG00000119471,HSDL2,95,1.27274,95,1.28163,16,-1.5136,15,-1.8652,64,0.60455,43,-0.0803
ENSG00000148153,INIP,55,0.58434,39,0.00109,51,0.43906,33,-0.3201,69,0.94845,25,-0.8314
ENSG00000148158,SNX30,52,0.49021,25,-0.6553,47,0.33791,41,0.15027,45,0.26668,30,-0.4745
ENSG00000136867,SLC31A2,118,4.11956,7,-1.3072,6,-1.6688,8,-1.3182,1,-3.9732,6,-1.7833
ENSG00000119321,FKBP15,36,1.10844,30,0.80936,18,-0.0026,21,0.30971,10,-0.9223,8,-1.3772
ENSG00000136868,SLC31A1,15,-0.2578,16,-0.2160,13,-0.4995,23,0.52331,17,-0.1072,17,-0.1392
ENSG00000176386,CDC26,19,-0.2983,21,-0.1282,11,-1.0207,22,-0.0748,17,-0.4472,31,0.68757
ENSG00000136875,PRPF4,11,-0.9413,16,-0.3229,33,0.82770,27,0.66468,18,-0.1393,13,-0.7522
ENSG00000148218,ALAD,137,1.70148,38,-0.4899,38,-0.4813,41,-0.4373,26,-1.0688,51,-0.0219
ENSG00000148229,POLE3,52,-0.1473,38,-0.6280,92,0.79745,57,0.01915,69,0.30099,49,-0.3115
ENSG00000136888,ATP6V1G1,74,-0.9048,155,0.24982,117,-0.1998,164,0.45545,97,-0.4876,131,-0.0309
ENSG00000157693,TMEM268,9,-2.3941,33,-0.4905,59,0.41782,64,0.72890,24,-1.0141,47,0.06340
ENSG00000148219,ASTN2,14,-1.2707,39,0.35574,22,-0.5716,50,1.09954,16,-0.9896,24,-0.5190
ENSG00000136869,TLR4,61,1.30494,52,1.03134,8,-1.9177,5,-2.6997,46,0.82414,32,0.29557
ENSG00000078725,BRINP1,38,-1.5813,180,0.86613,120,0.19568,115,0.15532,98,-0.1372,95,-0.2268
ENSG00000136861,CDK5RAP2,163,2.81666,21,-0.8807,35,-0.0604,16,-1.5156,47,0.41564,18,-1.2996
ENSG00000106780,MEGF9,151,0.99480,86,0.06296,82,-0.0217,83,0.01067,105,0.38047,52,-0.8869
ENSG00000119402,FBXW2,14,-1.3142,26,-0.4065,46,0.51574,36,0.13899,35,0.08689,35,0.11257
ENSG00000095261,PSMD5,16,-0.0602,8,-1.0597,26,0.67478,20,0.35819,13,-0.4578,15,-0.1904
ENSG00000119397,CNTRL,63,1.99573,9,-1.1349,22,0.13478,12,-0.9608,32,0.75902,13,-0.8018
ENSG00000119396,RAB14,139,-0.0291,159,0.18439,180,0.38955,174,0.44750,139,-0.0367,92,-0.8134
ENSG00000148180,GSN,529,3.03482,180,0.79973,44,-1.4209,27,-2.4128,51,-1.1916,74,-0.7721
ENSG00000148175,STOM,45,-0.2149,152,1.92064,17,-1.6305,15,-2.0759,36,-0.5533,72,0.75222
ENSG00000136848,DAB2IP,13,-1.4048,21,-0.6327,30,-0.0987,31,-0.0560,30,-0.0815,44,0.70875
ENSG00000119421,NDUFA8,69,-1.5130,226,0.31757,160,-0.2396,242,0.57950,118,-0.7065,186,0.00507
ENSG00000106852,LHX6,2,-3.2071,17,-0.1798,11,-0.8341,22,0.21313,34,0.87953,22,0.25571
ENSG00000119446,RBM18,20,-1.2199,54,0.27762,64,0.56533,59,0.56247,29,-0.6771,37,-0.4247
ENSG00000056586,RC3H2,42,-0.2547,56,0.21443,67,0.50108,43,-0.2428,32,-0.6794,55,0.22654
ENSG00000011454,RABGAP1,155,0.44139,101,-0.2419,165,0.54541,128,0.17239,141,0.28193,78,-0.7885
ENSG00000165209,STRBP,51,-1.8229,120,-0.5191,152,-0.1504,194,0.31091,399,1.48822,124,-0.5880
ENSG00000119522,DENND1A,14,-0.8310,36,0.66320,26,0.12905,25,0.13273,8,-1.5979,26,0.18873
ENSG00000106689,LHX2,28,-1.9029,321,2.08054,64,-0.7033,50,-1.2768,127,0.39396,103,0.06720
ENSG00000119408,NEK6,8,-1.0033,52,2.03965,5,-1.6964,10,-0.9511,20,0.29354,16,-0.0037
ENSG00000136930,PSMB7,99,-0.8598,220,0.40440,163,-0.0769,223,0.57387,109,-0.7055,152,-0.2453
ENSG00000136942,RPL35,881,0.10723,781,-0.0860,601,-0.4979,646,-0.4786,697,-0.2656,1115,0.67097
ENSG00000136950,ARPC5L,32,-2.1834,107,-0.3858,172,0.36723,175,0.53251,94,-0.5871,147,0.14054
ENSG00000136935,GOLGA1,35,1.12896,11,-0.7688,20,0.18712,12,-0.6628,42,1.43858,11,-0.9025
ENSG00000173611,SCAI,17,-2.4340,71,-0.2702,154,1.00546,102,0.39840,83,-0.0272,71,-0.3332
ENSG00000119414,PPP6C,56,-0.1147,101,0.84172,95,0.73172,59,-0.0438,35,-0.8486,47,-0.4938
ENSG00000136933,RABEPK,10,-1.7984,33,0.02617,38,0.27799,45,0.74666,19,-0.8369,29,-0.1993
ENSG00000044574,HSPA5,202,0.28267,344,1.19409,221,0.43010,147,-0.2846,117,-0.5736,123,-0.6179
ENSG00000165219,GAPVD1,61,0.49258,73,0.77519,67,0.62722,46,0.01399,50,0.15692,22,-1.3225
ENSG00000119487,MAPKAP1,36,-0.3875,50,0.11056,33,-0.5160,41,-0.2665,76,0.80460,49,0.11690
ENSG00000196814,MVB12B,80,2.13709,30,0.38483,16,-0.6102,20,-0.3757,5,-2.2845,16,-0.7191
ENSG00000169155,ZBTB43,29,-0.0879,17,-0.9341,68,1.34636,27,-0.2673,31,0.00812,27,-0.2343
ENSG00000136828,RALGPS1,15,-0.6482,12,-0.9667,43,1.02947,26,0.22093,15,-0.6125,23,-0.0395
ENSG00000136895,GARNL3,17,-0.7176,33,0.33421,54,1.16321,24,-0.2586,12,-1.1553,27,0.02278
ENSG00000136856,SLC2A8,14,-0.4219,13,-0.5071,41,1.36000,18,-0.0486,11,-0.7477,17,-0.1836
ENSG00000197958,RPL12,785,0.96523,397,-0.1650,234,-0.9864,299,-0.7430,306,-0.5735,595,0.66821
ENSG00000148356,LRSAM1,13,-0.9337,28,0.29810,44,1.04683,23,-0.0332,12,-1.0109,23,-0.0644
ENSG00000136854,STXBP1,59,-3.1498,381,-0.3651,687,0.58890,753,1.05602,290,-0.7882,373,-0.4934
ENSG00000136807,CDK9,19,-1.2193,65,0.69244,54,0.38720,50,0.35337,36,-0.2724,33,-0.4619
ENSG00000106992,AK1,83,-0.1845,147,0.74914,68,-0.4874,99,0.13998,60,-0.6786,91,-0.0382
ENSG00000160408,ST6GALNAC6,32,-1.8863,93,-0.2974,91,-0.3357,91,-0.4053,91,-0.3254,180,1.11301
ENSG00000136908,DPM2,17,-0.8700,47,0.74676,28,-0.1107,33,0.20815,13,-1.2662,31,0.11463
ENSG00000167106,FAM102A,89,0.59357,45,-0.5057,60,-0.0595,42,-0.7269,43,-0.5592,85,0.70738
ENSG00000148339,SLC25A25,4,-2.7335,59,1.17140,27,-0.1429,34,0.33323,14,-1.0718,28,-0.0613
ENSG00000148334,PTGES2,14,-2.5735,84,0.11094,92,0.25182,86,0.19120,46,-0.8172,97,0.45353
ENSG00000171159,C9orf16,52,-2.7986,291,-0.2047,309,-0.1092,374,0.25481,223,-0.6223,439,0.62115
ENSG00000148337,CIZ1,25,-0.8320,45,0.08577,53,0.33353,43,-0.0179,26,-0.7525,51,0.35272
ENSG00000106976,DNM1,14,-4.9240,376,-0.0931,639,0.78161,555,0.74339,301,-0.4432,330,-0.3753
ENSG00000167110,GOLGA2,87,0.06757,64,-0.4072,119,0.59260,83,0.01070,121,0.61074,63,-0.5349
ENSG00000175854,SWI5,25,0.56657,36,1.20734,11,-0.7170,13,-0.5489,8,-1.1415,19,0.11293
ENSG00000167112,TRUB2,47,-0.3070,32,-0.8979,80,0.53212,71,0.44046,48,-0.2758,52,-0.2044
ENSG00000167113,COQ4,34,-0.4023,50,0.22051,51,0.25110,49,0.23571,30,-0.5990,42,-0.0882
ENSG00000167114,SLC27A4,14,-1.2792,38,0.28381,26,-0.3099,46,0.83305,30,-0.0804,24,-0.5471
ENSG00000167118,URM1,25,-0.0417,34,0.44488,18,-0.5434,29,0.24357,8,-1.7779,28,0.21615
ENSG00000207955,AL359091.1,199,4.03882,33,0.11687,5,-2.4922,11,-1.7830,1,-4.5469,11,-1.7725
ENSG00000167123,CERCAM,132,2.84780,46,0.74521,4,-2.7562,18,-0.8573,5,-2.4616,16,-1.0515
ENSG00000197694,SPTAN1,199,-0.9623,395,0.10511,473,0.40003,379,0.04956,422,0.21039,358,-0.0675
ENSG00000119333,WDR34,8,-1.1442,19,0.13457,11,-0.6363,17,-0.0258,13,-0.3915,23,0.65168
ENSG00000119335,SET,697,1.02877,312,-0.2972,412,0.14215,287,-0.5345,552,0.62607,312,-0.3753
ENSG00000160445,ZER1,18,-1.9201,45,-0.5890,106,0.77315,73,0.21048,37,-0.9057,78,0.36482
ENSG00000107021,TBC1D13,20,-0.5105,21,-0.4141,20,-0.5279,26,-0.1148,14,-1.0699,41,0.90553
ENSG00000167136,ENDOG,20,-1.5982,106,0.99700,54,-0.1052,74,0.51805,40,-0.5791,46,-0.4411
ENSG00000136802,LRRC8A,62,-0.2155,139,1.12911,66,-0.1198,53,-0.5753,41,-0.8364,81,0.28105
ENSG00000148341,SH3GLB2,46,-1.5436,109,-0.2465,172,0.49169,151,0.36801,82,-0.6836,136,0.14617
ENSG00000148343,MIGA2,6,-1.7947,33,0.81757,23,0.21941,27,0.66140,19,-0.0542,13,-0.8694
ENSG00000095321,CRAT,14,-1.0312,54,1.13428,18,-0.6485,25,-0.1263,11,-1.4115,33,0.41816
ENSG00000119383,PTPA,40,-1.5769,102,-0.1304,123,0.16143,142,0.52872,64,-0.8465,119,0.14259
ENSG00000188483,IER5L,9,-2.0247,37,0.14379,67,1.16231,42,0.46552,20,-0.8259,26,-0.4870
ENSG00000148335,NTMT1,15,-0.8452,48,0.95163,26,-0.0657,31,0.33088,10,-1.4360,25,-0.1458
ENSG00000148331,ASB6,9,-1.0898,12,-0.7036,28,0.57544,27,0.69478,14,-0.5673,17,-0.2483
ENSG00000136827,TOR1A,13,-1.0866,27,0.01999,30,0.19078,39,0.83782,14,-1.0518,23,-0.3482
ENSG00000136819,C9orf78,160,0.65029,102,-0.0803,161,0.66468,91,-0.3256,124,0.22771,85,-0.4667
ENSG00000136878,USP20,6,-1.7901,11,-0.9944,34,0.72840,35,1.09272,5,-2.0502,18,-0.3099
ENSG00000187239,FNBP1,317,2.54639,85,0.09940,48,-0.7893,38,-1.3744,85,0.09456,51,-0.8535
ENSG00000148358,GPR107,26,-0.3134,43,0.49548,27,-0.2297,35,0.23251,16,-1.0579,33,0.07066
ENSG00000107130,NCS1,22,-3.1477,137,-0.4537,212,0.24165,136,-0.5769,173,-0.0866,291,1.09851
ENSG00000130707,ASS1,6,-2.7073,31,-0.2926,58,0.72211,35,-0.1196,34,-0.1351,46,0.45740
ENSG00000107164,FUBP3,56,0.91733,56,0.93709,35,0.16535,25,-0.4812,23,-0.4992,25,-0.5000
ENSG00000130713,EXOSC2,12,-0.5909,26,0.57724,41,1.33412,21,0.23402,4,-2.1562,13,-0.6819
ENSG00000097007,ABL1,57,1.87582,18,-0.0894,14,-0.5045,13,-0.7435,8,-1.3190,19,-0.0226
ENSG00000126878,AIF1L,207,3.10354,25,-0.7912,13,-1.7951,18,-1.5316,18,-1.2942,35,-0.3802
ENSG00000126883,NUP214,26,0.50221,17,-0.1738,23,0.29428,11,-1.0215,24,0.37630,23,0.35517
ENSG00000130723,PRRC2B,66,-0.8644,122,0.08620,156,0.48569,112,-0.0524,98,-0.2513,125,0.16493
ENSG00000130714,POMT1,20,-0.1255,33,0.68720,25,0.26238,27,0.48349,5,-2.0197,17,-0.4655
ENSG00000130717,UCK1,20,-0.7388,53,0.82968,25,-0.3962,36,0.24799,21,-0.6239,31,-0.0674
ENSG00000107263,RAPGEF1,18,-1.1979,39,-0.0209,19,-1.1540,39,-0.0278,33,-0.2673,57,0.79851
ENSG00000160563,MED27,16,-0.4557,25,0.25272,33,0.74586,27,0.57761,13,-0.7210,14,-0.7971
ENSG00000196358,NTNG2,5,-2.3801,41,0.75147,9,-1.5706,38,0.84903,13,-1.0183,26,-0.0151
ENSG00000107290,SETX,175,1.33593,76,-0.0769,88,0.15731,62,-0.4782,132,0.83137,46,-1.0140
ENSG00000125482,TTF1,53,0.48967,45,0.20217,67,0.86547,32,-0.3974,77,1.10442,19,-1.3372
ENSG00000125484,GTF3C4,19,-0.6108,43,0.66347,36,0.36457,21,-0.6112,39,0.49434,29,0.02025
