Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000148180,GSN,252,2.35602,118,0.88421,38,-0.9866,48,-0.7027,16,-2.1922,64,-0.1320,21,-1.7976
ENSG00000148175,STOM,125,1.09374,124,1.07404,46,-0.5984,51,-0.4759,18,-1.9516,120,1.01541,19,-1.8385
ENSG00000136848,DAB2IP,28,-0.1699,14,-1.2304,47,0.82166,21,-0.7620,28,-0.1551,50,0.80726,32,0.05073
ENSG00000261534,AL596244.1,7,-0.0535,5,-0.6606,13,0.92910,3,-1.5322,14,1.00278,3,-1.3059,12,0.78780
ENSG00000119421,NDUFA8,74,-1.2217,154,-0.1032,192,0.29642,152,-0.1451,192,0.25281,164,0.00034,212,0.42276
ENSG00000106852,LHX6,8,-2.0561,10,-1.6993,27,-0.2001,61,1.81067,16,-0.9736,19,-0.7199,13,-1.2415
ENSG00000119446,RBM18,20,-0.9892,32,-0.2489,38,0.00653,43,0.30423,35,-0.1193,45,0.27603,39,0.05258
ENSG00000136940,PDCL,14,0.63236,12,0.37696,7,-0.5309,12,0.49942,12,0.35591,3,-1.4701,3,-1.4477
ENSG00000056586,RC3H2,36,-0.7879,37,-0.7618,51,-0.2861,65,0.17849,75,0.36748,86,0.58743,68,0.19529
ENSG00000011454,RABGAP1,139,0.29521,83,-0.5187,87,-0.5028,142,0.44809,132,0.21138,135,0.24716,68,-0.8352
ENSG00000165209,STRBP,56,-1.3397,80,-0.8106,129,-0.0783,174,0.56397,203,0.67773,108,-0.3512,118,-0.2027
ENSG00000148204,CRB2,30,1.95020,29,1.88543,7,-0.4710,3,-1.8045,5,-1.0794,1,-2.5366,7,-0.3983
ENSG00000119522,DENND1A,28,0.12857,20,-0.3766,35,0.58093,18,-0.6079,19,-0.4417,45,0.93183,18,-0.5466
ENSG00000106689,LHX2,89,0.08170,162,1.09329,61,-0.5479,84,-0.0063,51,-0.7900,80,-0.0854,87,0.04550
ENSG00000236668,AC006450.3,10,-0.3341,12,-0.1118,14,0.23724,7,-1.1245,11,-0.1824,14,0.16989,30,1.45580
ENSG00000119408,NEK6,26,0.97939,21,0.63712,15,0.05887,11,-0.5482,10,-0.4550,8,-0.8023,15,0.07562
ENSG00000136930,PSMB7,90,-0.7986,139,-0.1323,151,0.00420,139,-0.1611,179,0.27587,176,0.24520,204,0.49545
ENSG00000136942,RPL35,1077,0.28216,1475,0.80900,927,0.04350,785,-0.2830,456,-1.0643,955,0.08692,875,-0.0540
ENSG00000136950,ARPC5L,47,-1.1671,88,-0.2260,100,-0.0242,89,-0.2558,123,0.32120,120,0.27824,166,0.82014
ENSG00000136935,GOLGA1,32,0.55372,18,-0.3935,15,-0.6491,30,0.62151,16,-0.5438,15,-0.6695,25,0.16562
ENSG00000173611,SCAI,28,-1.2858,27,-1.3472,53,-0.3451,90,0.75647,92,0.59016,57,-0.1869,63,-0.0332
ENSG00000119414,PPP6C,53,-0.1453,44,-0.4472,52,-0.1941,54,-0.1392,69,0.26626,80,0.51495,69,0.28155
ENSG00000136933,RABEPK,15,-0.9447,28,0.05533,31,0.27003,25,-0.1474,38,0.55094,26,-0.0876,26,-0.0547
ENSG00000044574,HSPA5,105,-0.2296,73,-0.7961,72,-0.9024,86,-0.6697,164,0.48229,300,1.55516,174,0.58179
ENSG00000165219,GAPVD1,49,0.44572,34,-0.1446,28,-0.4533,27,-0.5756,64,0.89447,54,0.62771,30,-0.3190
ENSG00000119487,MAPKAP1,53,-0.1136,63,0.17409,71,0.42225,60,0.12141,36,-0.7054,38,-0.6176,54,-0.0777
ENSG00000196814,MVB12B,43,1.31151,17,-0.2152,25,0.42567,16,-0.4165,12,-0.6910,17,-0.1977,9,-1.0982
ENSG00000169155,ZBTB43,35,0.35843,20,-0.4861,17,-0.8310,32,0.32912,31,0.16710,30,0.13798,30,0.13542
ENSG00000177125,ZBTB34,18,1.20905,2,-2.1117,8,-0.2119,6,-0.7018,13,0.57972,13,0.67879,8,-0.1490
ENSG00000136828,RALGPS1,22,-0.2289,15,-0.8569,27,0.09946,27,0.12157,23,-0.1830,35,0.47169,27,0.05834
ENSG00000136895,GARNL3,19,-0.1821,28,0.44572,17,-0.3999,15,-0.6558,19,-0.1527,27,0.36943,41,1.07643
ENSG00000136856,SLC2A8,13,-0.1756,17,0.25083,16,0.11283,12,-0.4286,19,0.41325,7,-1.0062,24,0.75642
ENSG00000197958,RPL12,651,0.39712,915,0.97553,563,0.18108,415,-0.4103,162,-1.7567,408,-0.3542,595,0.24786
ENSG00000148356,LRSAM1,30,0.19010,13,-1.0354,31,0.27741,22,-0.3392,35,0.42999,47,0.95331,11,-1.2977
ENSG00000136854,STXBP1,134,-2.1292,318,-0.8301,503,-0.1304,607,0.24428,887,0.81846,604,0.17842,640,0.27114
ENSG00000187024,PTRH1,11,-0.3242,11,-0.2606,16,0.30473,15,0.19693,12,-0.2256,13,-0.0869,12,-0.2258
ENSG00000095370,SH2D3C,6,-1.0357,10,-0.2261,10,-0.2862,14,0.41635,15,0.38359,11,0.00986,11,0.01038
ENSG00000136807,CDK9,44,0.52255,27,-0.2583,26,-0.3618,29,-0.1822,35,0.16192,37,0.25152,36,0.19666
ENSG00000136877,FPGS,16,0.78956,8,-0.2947,15,0.82623,5,-1.0589,11,0.18462,7,-0.5520,9,-0.0732
ENSG00000106992,AK1,102,0.21566,133,0.64741,87,-0.0494,81,-0.1907,60,-0.6238,128,0.59095,53,-0.8176
ENSG00000160408,ST6GALNAC6,123,0.30795,123,0.30726,111,0.15556,110,0.16350,74,-0.5030,94,-0.1278,52,-1.0456
ENSG00000136908,DPM2,18,-0.1679,16,-0.4143,21,0.08280,18,-0.2511,22,0.15250,27,0.45923,24,0.24709
ENSG00000167106,FAM102A,74,0.57623,73,0.55907,62,0.32219,37,-0.6442,35,-0.5958,41,-0.3760,61,0.24747
ENSG00000148339,SLC25A25,25,-0.3198,25,-0.3240,22,-0.5312,35,0.30111,44,0.59636,31,0.01562,30,-0.0179
ENSG00000148334,PTGES2,46,-0.7246,65,-0.2082,75,0.04289,68,-0.1611,79,0.10721,100,0.49458,92,0.36434
ENSG00000171159,C9orf16,170,-0.8844,436,0.61182,336,0.20641,271,-0.2057,238,-0.3645,290,-0.0549,382,0.39130
ENSG00000148337,CIZ1,47,0.09272,39,-0.1884,38,-0.2812,44,-0.0150,42,-0.0803,52,0.25508,55,0.35745
ENSG00000106976,DNM1,183,-1.4808,217,-1.2279,475,-0.0132,570,0.37475,647,0.49032,692,0.60282,389,-0.3282
ENSG00000167110,GOLGA2,85,0.10713,48,-0.7701,49,-0.8269,94,0.35877,91,0.23364,127,0.78022,62,-0.3938
ENSG00000175854,SWI5,16,0.11731,32,1.23530,19,0.40263,9,-0.9174,15,-0.0432,7,-1.2166,16,0.13575
ENSG00000167112,TRUB2,57,-0.0746,43,-0.5040,56,-0.0921,60,0.02157,97,0.81141,42,-0.5440,62,0.07524
ENSG00000167113,COQ4,45,-0.2543,42,-0.3891,53,-0.0181,58,0.16251,40,-0.4442,57,0.11600,70,0.44564
ENSG00000167114,SLC27A4,28,-0.4150,19,-1.0012,42,0.25861,35,-0.0900,50,0.53291,51,0.54612,27,-0.4521
ENSG00000167118,URM1,27,0.11009,11,-1.2152,29,0.28560,24,-0.0948,22,-0.1990,34,0.48143,26,0.07488
ENSG00000167123,CERCAM,158,3.29043,12,-1.4272,32,0.10891,19,-0.8754,9,-1.8475,2,-4.0568,0,-6.5889
ENSG00000136811,ODF2,14,0.57278,14,0.64069,11,0.18939,5,-1.0817,6,-0.7523,10,0.03623,15,0.73571
ENSG00000119392,GLE1,9,-0.3515,5,-1.1364,8,-0.7008,13,0.22038,18,0.68395,15,0.41540,15,0.36163
ENSG00000197694,SPTAN1,224,-0.8948,327,-0.3123,424,0.11463,424,0.13362,448,0.19243,457,0.22461,402,0.01737
ENSG00000119333,WDR34,17,0.25777,16,0.11688,19,0.45517,13,-0.2051,15,0.02009,9,-0.6720,12,-0.3055
ENSG00000119335,SET,417,0.33682,305,-0.1692,265,-0.4325,361,0.13402,329,-0.0469,370,0.14351,354,0.06976
ENSG00000160445,ZER1,62,-0.2485,59,-0.3404,78,0.12388,82,0.24251,77,0.07788,66,-0.1712,65,-0.1947
ENSG00000107021,TBC1D13,39,0.42583,20,-0.6394,35,0.27900,32,0.12218,38,0.36748,14,-1.1159,23,-0.3816
ENSG00000167136,ENDOG,22,-0.8347,23,-0.8040,43,0.24229,34,-0.2271,33,-0.2109,68,0.94925,46,0.30994
ENSG00000198917,SPOUT1,26,0.79587,23,0.61975,9,-0.8499,12,-0.5225,15,-0.1244,22,0.53902,17,0.14416
ENSG00000136802,LRRC8A,72,0.45867,104,1.08547,48,-0.2216,43,-0.4359,35,-0.6598,56,0.05682,49,-0.1628
ENSG00000175283,DOLK,10,-0.0071,6,-0.7937,5,-1.2154,9,-0.3672,9,-0.2599,26,1.49255,18,0.88773
ENSG00000148341,SH3GLB2,97,-0.3894,127,0.03554,130,0.08138,111,-0.2223,89,-0.5187,181,0.61982,154,0.34830
ENSG00000148343,MIGA2,19,-0.2593,17,-0.4232,34,0.71558,17,-0.5269,27,0.23036,28,0.30691,19,-0.3133
ENSG00000095321,CRAT,22,-0.3721,25,-0.1739,29,0.10543,29,0.10940,27,-0.0181,34,0.33493,22,-0.3269
ENSG00000119383,PTPA,100,-0.1421,78,-0.5268,132,0.35900,110,0.01377,114,0.07702,106,-0.0356,97,-0.1781
ENSG00000188483,IER5L,15,-0.0830,5,-1.7623,18,0.18221,10,-0.8901,14,-0.1752,40,1.55763,20,0.40845
ENSG00000204054,LINC00963,19,1.17789,5,-0.9513,7,-0.3107,2,-2.1476,13,0.62822,27,1.90905,4,-1.1450
ENSG00000148335,NTMT1,11,-0.8933,30,0.62584,16,-0.4167,18,-0.2716,32,0.76100,16,-0.3323,28,0.52578
ENSG00000148331,ASB6,11,-0.8701,18,-0.1448,25,0.47476,17,-0.2917,25,0.37201,15,-0.4043,26,0.44063
ENSG00000136827,TOR1A,17,-0.8437,11,-1.4081,29,-0.0179,32,0.20715,40,0.50150,30,0.04937,39,0.47112
ENSG00000136819,C9orf78,131,0.50927,78,-0.3302,88,-0.1577,98,0.03552,96,-0.0040,93,-0.0431,93,-0.0506
ENSG00000136878,USP20,31,0.25855,20,-0.4203,27,0.06680,30,0.23562,29,0.14358,25,-0.1143,16,-0.7815
ENSG00000187239,FNBP1,249,2.28842,62,-0.2048,50,-0.5807,59,-0.3526,43,-0.7805,41,-0.8261,32,-1.2040
ENSG00000148358,GPR107,23,-0.1372,23,-0.1721,21,-0.3718,24,-0.1088,38,0.65427,28,0.13796,29,0.21705
ENSG00000107130,NCS1,138,-0.3949,216,0.31857,202,0.23488,204,0.29162,180,0.01875,83,-1.1815,144,-0.3321
ENSG00000130707,ASS1,19,-0.5659,33,0.23921,25,-0.2091,13,-1.3352,35,0.34455,45,0.76214,59,1.25004
ENSG00000107164,FUBP3,39,0.57152,36,0.46604,23,-0.3140,25,-0.1508,22,-0.3610,34,0.36929,20,-0.4722
ENSG00000130713,EXOSC2,14,-0.6017,23,0.18363,15,-0.5292,23,0.26945,25,0.29164,20,-0.0669,24,0.23760
ENSG00000097007,ABL1,29,1.07532,26,0.86875,14,-0.1450,7,-1.3882,7,-1.1339,26,0.87417,15,-0.0140
ENSG00000126878,AIF1L,151,2.80978,32,-0.1044,40,0.26908,19,-1.0800,7,-2.2710,12,-1.5380,3,-3.6129
ENSG00000126883,NUP214,26,0.55368,10,-0.9491,20,0.17604,22,0.39290,10,-0.8848,21,0.21977,10,-0.9693
ENSG00000160539,PLPP7,10,-0.4300,10,-0.4311,20,0.78423,5,-1.7639,19,0.62038,12,-0.1912,27,1.17071
ENSG00000130723,PRRC2B,137,-0.1531,122,-0.3374,155,0.05112,170,0.24575,141,-0.1092,180,0.28369,110,-0.4939
ENSG00000130714,POMT1,24,0.04587,23,-0.0073,23,0.01795,18,-0.5149,19,-0.3253,43,1.02324,23,-0.0136
ENSG00000130717,UCK1,19,-0.4037,24,-0.0491,33,0.49275,20,-0.4398,17,-0.6029,38,0.66332,27,0.11508
ENSG00000107263,RAPGEF1,53,0.48291,34,-0.2395,48,0.36251,34,-0.3172,36,-0.1508,55,0.51488,21,-1.0063
ENSG00000160563,MED27,8,-1.0137,9,-0.7988,11,-0.6035,12,-0.4467,30,1.11698,29,1.07873,19,0.33646
ENSG00000196358,NTNG2,34,0.01473,28,-0.2707,41,0.38573,54,1.10329,10,-1.7773,17,-1.0369,2,-4.1097
ENSG00000107290,SETX,112,0.58215,68,-0.2259,38,-1.2248,91,0.31127,106,0.48231,71,-0.1649,80,0.03653
ENSG00000125482,TTF1,49,0.59669,16,-1.1203,29,-0.2596,36,0.13737,28,-0.2893,53,0.71607,26,-0.4193
ENSG00000125484,GTF3C4,16,-0.6916,11,-1.2430,25,0.01872,23,-0.1479,28,0.21312,47,1.06491,27,0.11009
ENSG00000165698,SPACA9,16,-0.3396,38,1.10722,16,-0.3054,18,-0.1024,15,-0.3646,14,-0.4982,24,0.29833
ENSG00000165699,TSC1,66,0.08417,28,-1.2367,52,-0.3085,65,0.09061,73,0.26509,99,0.76837,57,-0.1443
ENSG00000148308,GTF3C5,28,0.84758,17,0.04945,17,0.01451,13,-0.4936,15,-0.1572,22,0.44446,12,-0.4897
ENSG00000160271,RALGDS,57,1.01985,33,0.12109,25,-0.3812,28,-0.1847,21,-0.5710,39,0.38639,24,-0.4122
ENSG00000148296,SURF6,54,0.32972,29,-0.6555,24,-1.0072,49,0.22098,59,0.44846,56,0.36585,49,0.16740
ENSG00000148297,MED22,19,0.52495,10,-0.3756,17,0.39111,8,-0.9447,13,-0.0474,18,0.44548,17,0.37260
ENSG00000148303,RPL7A,552,-0.2717,901,0.52060,683,0.07616,666,0.03447,397,-0.7844,611,-0.1105,726,0.16398
ENSG00000148290,SURF1,103,0.26742,118,0.50116,106,0.36278,72,-0.3692,60,-0.5702,76,-0.2204,84,-0.0478
ENSG00000148291,SURF2,10,-1.2740,32,0.48639,26,0.17874,31,0.56416,16,-0.6226,15,-0.6936,19,-0.3273
ENSG00000148248,SURF4,46,-0.0394,39,-0.2775,40,-0.2762,33,-0.6876,54,0.23651,95,1.18372,56,0.29408
ENSG00000148300,REXO4,25,0.24517,10,-1.0859,18,-0.3188,24,0.23155,16,-0.4840,31,0.61150,24,0.20392
ENSG00000160326,SLC2A6,16,-0.7673,14,-0.9515,29,0.13904,29,0.18740,51,1.05811,28,0.08094,12,-1.1556
ENSG00000197859,ADAMTSL2,8,-0.4851,6,-0.7007,15,0.67293,9,-0.2153,8,-0.3052,15,0.52990,9,-0.2196
ENSG00000235106,BRD3OS,30,-0.5582,46,0.10629,47,0.17780,34,-0.4362,44,0.04752,79,1.02503,32,-0.4631
ENSG00000169925,BRD3,90,1.24018,25,-0.8126,44,0.05591,44,0.07622,36,-0.2824,29,-0.6165,27,-0.7044
ENSG00000196363,WDR5,14,-0.1490,7,-1.1473,22,0.64539,15,-0.0491,24,0.69745,14,-0.2247,7,-1.1511
ENSG00000186350,RXRA,44,0.80054,31,0.22032,32,0.31092,22,-0.4319,17,-0.6881,35,0.42635,14,-1.0477
ENSG00000130558,OLFM1,373,-1.8132,1029,-0.2689,1228,0.01322,1038,-0.3199,1542,0.38208,1221,0.00351,2452,1.18049
ENSG00000196422,PPP1R26,21,0.11258,14,-0.5664,22,0.21556,20,0.00832,19,-0.0858,24,0.27189,17,-0.2824
ENSG00000160345,C9orf116,4,-1.0537,12,0.49053,12,0.55709,5,-0.9519,9,-0.0588,13,0.60488,11,0.33524
ENSG00000122140,MRPS2,28,-0.1504,32,0.05001,31,0.02296,24,-0.4878,33,0.08774,49,0.76208,32,0.07897
ENSG00000165643,SOHLH1,7,-1.2444,3,-2.4293,18,0.14506,25,0.88982,16,-0.0478,22,0.45253,8,-1.1796
ENSG00000107147,KCNT1,23,-1.1112,29,-0.7199,41,-0.2260,47,0.02267,58,0.35220,79,0.87426,54,0.22659
ENSG00000130559,CAMSAP1,29,-0.9160,49,-0.1066,41,-0.4002,52,0.00706,68,0.43867,67,0.40732,68,0.44322
ENSG00000130560,UBAC1,69,0.04548,77,0.22326,75,0.21545,53,-0.4488,62,-0.1246,75,0.19587,75,0.19726
ENSG00000148411,NACC2,95,0.70807,92,0.66135,62,0.02778,61,-0.0198,38,-0.7473,43,-0.5690,40,-0.6780
ENSG00000238227,TMEM250,21,-0.6617,25,-0.4182,37,0.21452,29,-0.2638,40,0.32440,54,0.81203,28,-0.2705
ENSG00000165661,QSOX2,10,-0.0568,5,-1.1410,13,0.36876,6,-0.8531,14,0.42903,18,0.89991,12,0.26631
ENSG00000160360,GPSM1,31,-0.0515,17,-1.0001,39,0.33193,36,0.21393,39,0.30497,27,-0.2977,24,-0.4429
ENSG00000165684,SNAPC4,16,0.19723,12,-0.2477,17,0.30485,9,-0.8260,16,0.18216,19,0.51413,17,0.32122
ENSG00000165689,ENTR1,15,0.27294,5,-1.3284,17,0.47269,14,0.17000,11,-0.2664,13,-0.0432,9,-0.4652
ENSG00000165688,PMPCA,37,0.09021,25,-0.5084,47,0.56689,31,-0.2431,31,-0.1856,40,0.21175,29,-0.3018
ENSG00000148384,INPP5E,5,-1.8231,17,-0.0336,19,0.17155,21,0.44270,10,-0.8655,23,0.42662,17,-0.0581
ENSG00000148396,SEC16A,27,-0.3844,36,0.08747,39,0.22546,27,-0.4204,43,0.37926,29,-0.2655,47,0.50681
ENSG00000148400,NOTCH1,49,2.42363,18,0.58868,12,-0.1374,5,-1.6195,4,-1.8088,15,0.28995,3,-2.0913
ENSG00000172889,EGFL7,47,-0.8622,46,-0.9135,113,0.59016,91,0.22209,98,0.29020,68,-0.3031,64,-0.3985
ENSG00000169692,AGPAT2,2,-2.0055,6,-0.5788,13,0.54173,6,-0.9097,11,0.18766,17,1.00504,15,0.74071
ENSG00000165716,DIPK1B,23,-0.8358,27,-0.6222,40,0.01591,37,-0.1355,66,0.84007,42,0.07231,48,0.31113
ENSG00000233016,SNHG7,17,-0.1458,26,0.57351,21,0.27685,15,-0.3555,21,0.19930,11,-0.7981,20,0.15740
ENSG00000244187,TMEM141,27,-1.0740,56,0.05689,81,0.75400,40,-0.5766,58,0.10310,60,0.16058,60,0.14437
ENSG00000196642,RABL6,114,0.17298,119,0.25328,116,0.23285,96,-0.1261,65,-0.7071,132,0.41559,71,-0.5641
ENSG00000232434,AJM1,13,-0.7251,25,0.28497,29,0.60417,17,-0.3361,17,-0.3008,18,-0.2010,24,0.26902
ENSG00000054148,PHPT1,182,0.03309,275,0.71845,180,0.02131,161,-0.1990,89,-1.0666,157,-0.1967,232,0.43211
ENSG00000107223,EDF1,195,-0.5198,354,0.42986,248,-0.1609,246,-0.2016,236,-0.2199,363,0.47341,334,0.33474
ENSG00000159069,FBXW5,74,-0.0132,63,-0.2706,87,0.27822,81,0.14684,60,-0.3429,73,-0.0345,63,-0.2839
ENSG00000107317,PTGDS,1811,1.37608,1757,1.32048,734,-0.1732,568,-0.6839,234,-1.8963,787,-0.0430,328,-1.3947
ENSG00000214402,LCNL1,19,1.44214,14,0.92216,9,0.19163,1,-2.4786,6,-0.3589,6,-0.3763,11,0.57591
ENSG00000148362,PAXX,54,0.46403,37,-0.1422,45,0.19441,40,-0.0204,23,-0.8476,48,0.25869,33,-0.3403
ENSG00000107331,ABCA2,168,1.38786,62,-0.2920,64,-0.2536,71,-0.0958,54,-0.4906,59,-0.3568,59,-0.3766
ENSG00000107281,NPDC1,131,-0.1649,160,0.15947,156,0.13024,118,-0.4139,163,0.19100,135,-0.1082,196,0.49273
ENSG00000177239,MAN1B1,42,0.19900,23,-0.7445,40,0.15044,30,-0.4083,43,0.24263,50,0.48455,42,0.19224
ENSG00000176978,DPP7,74,0.23380,64,0.00894,69,0.14220,54,-0.3312,67,0.06987,75,0.25638,59,-0.1341
ENSG00000176884,GRIN1,150,-0.9681,173,-0.7561,312,0.19554,317,0.26228,336,0.29476,354,0.38116,213,-0.4321
ENSG00000176101,SSNA1,44,-0.0049,33,-0.4498,66,0.75505,32,-0.5983,29,-0.6457,58,0.42281,50,0.17967
ENSG00000176058,TPRN,40,1.21466,7,-1.4508,25,0.48349,11,-0.9597,21,0.11586,26,0.47867,14,-0.4579
ENSG00000187713,TMEM203,19,-1.1193,30,-0.4623,40,-0.0400,30,-0.5472,47,0.23148,72,0.94507,66,0.80671
ENSG00000212864,RNF208,69,0.09760,51,-0.3814,71,0.16285,67,0.07253,66,0.03908,83,0.39370,36,-0.9062
ENSG00000188229,TUBB4B,88,-1.1235,96,-0.9840,184,0.02397,167,-0.1641,312,0.90129,210,0.24154,237,0.44003
ENSG00000188986,NELFB,46,-0.0978,45,-0.1246,49,0.01391,56,0.27391,30,-0.7547,74,0.66463,29,-0.8241
ENSG00000198435,NRARP,12,0.29346,7,-0.6580,11,0.10977,8,-0.4969,5,-0.9394,24,1.40500,9,-0.2243
ENSG00000187609,EXD3,15,0.34292,9,-0.5366,16,0.50244,9,-0.6952,14,0.12906,20,0.73580,9,-0.5611
ENSG00000188747,NOXA1,6,-0.8970,11,-0.1509,13,0.16812,5,-1.6113,29,1.48076,21,0.91204,12,0.01254
ENSG00000165802,NSMF,204,0.21757,263,0.63561,205,0.25567,163,-0.1868,99,-0.9129,211,0.27258,108,-0.7762
ENSG00000182154,MRPL41,96,-0.5213,191,0.58517,164,0.37312,104,-0.4886,104,-0.3921,171,0.40403,134,0.00761
ENSG00000148399,DPH7,15,0.25268,6,-1.0027,13,0.08903,8,-0.7267,19,0.65784,22,0.92884,11,-0.1495
ENSG00000165724,ZMYND19,6,-1.2724,10,-0.5285,18,0.51166,16,0.29149,15,0.12612,14,-0.0151,10,-0.5513
ENSG00000197070,ARRDC1,16,0.70635,5,-1.0714,11,0.06430,8,-0.4191,11,0.17354,17,0.83817,7,-0.5777
ENSG00000181090,EHMT1,43,1.12227,9,-1.3166,19,-0.2470,19,-0.2862,17,-0.3849,36,0.82499,18,-0.2474
ENSG00000148408,CACNA1B,16,-1.8086,38,-0.5324,45,-0.3074,55,0.07048,74,0.51731,90,0.85253,62,0.22838
ENSG00000015171,ZMYND11,163,0.24429,170,0.30783,111,-0.4118,145,0.07030,120,-0.2490,171,0.32638,121,-0.2311
ENSG00000151240,DIP2C,65,0.57000,28,-0.7367,31,-0.6620,45,-0.0214,49,0.09960,71,0.72760,46,0.01256
ENSG00000107929,LARP4B,36,-0.3225,23,-0.9882,46,0.04782,49,0.20797,55,0.33038,45,0.01356,47,0.08546
ENSG00000107937,GTPBP4,54,0.32925,28,-0.7060,35,-0.4177,44,0.00249,56,0.37409,57,0.42007,44,0.00683
ENSG00000067064,IDI1,148,-0.0360,190,0.37047,112,-0.5234,157,0.07211,200,0.45103,107,-0.5449,174,0.22921
ENSG00000047056,WDR37,19,-0.4210,33,0.44906,34,0.57471,19,-0.5007,41,0.83258,10,-1.3534,20,-0.3339
ENSG00000185736,ADARB2,47,1.71130,25,0.58393,15,-0.2186,6,-1.8252,6,-1.5694,15,-0.1942,31,0.99317
ENSG00000067057,PFKP,72,-1.3729,86,-1.1171,189,0.11705,195,0.20604,316,0.96452,171,-0.0526,161,-0.1492
ENSG00000107959,PITRM1,40,-0.8661,78,0.19123,80,0.25887,66,-0.0925,75,0.13303,62,-0.1718,80,0.22044
ENSG00000226762,LINC02668,6,-1.2355,9,-0.6940,17,0.30839,13,-0.1210,28,1.10025,10,-0.5418,15,0.12835
ENSG00000067082,KLF6,84,1.31835,9,-2.1425,32,-0.3007,24,-0.9001,42,0.14846,94,1.52117,20,-1.0312
ENSG00000187134,AKR1C1,6,-1.0873,2,-2.8517,8,-0.8585,15,0.25841,31,1.36083,14,0.06778,20,0.65320
ENSG00000173848,NET1,85,1.27111,11,-1.8989,47,0.30975,37,-0.1272,24,-0.7748,58,0.61956,13,-1.6397
ENSG00000196372,ASB13,14,-0.9518,10,-1.4679,33,0.46317,30,0.29138,33,0.40299,22,-0.2696,24,-0.0950
ENSG00000108021,TASOR2,83,0.98344,43,-0.1001,35,-0.4417,45,-0.0253,39,-0.2571,45,-0.0321,42,-0.1485
ENSG00000057608,GDI2,112,-0.1690,78,-0.7303,102,-0.3484,124,-0.0198,187,0.66806,145,0.24747,149,0.28810
ENSG00000134452,FBH1,31,0.74408,16,-0.3072,26,0.48282,13,-0.7750,18,-0.1481,25,0.40448,16,-0.3118
ENSG00000134453,RBM17,152,0.95592,95,0.16674,54,-0.7963,88,0.05355,73,-0.2607,94,0.15531,71,-0.2936
ENSG00000170525,PFKFB3,70,1.10576,37,0.01734,30,-0.3271,24,-0.7448,25,-0.5492,51,0.54411,46,0.37727
ENSG00000237943,PRKCQ-AS1,29,2.06476,3,-1.5187,10,0.31271,7,-0.3040,7,-0.3242,4,-1.1800,2,-2.2739
ENSG00000198879,SFMBT2,20,1.16466,6,-0.7296,8,-0.4196,9,-0.1716,7,-0.4056,12,0.37826,10,0.01768
ENSG00000123243,ITIH5,79,2.06452,14,-0.8614,19,-0.4192,10,-1.5335,6,-2.0157,70,1.80884,7,-1.7647
ENSG00000151657,KIN,36,0.76971,15,-0.5868,17,-0.4509,16,-0.6119,32,0.56893,39,0.94035,18,-0.3345
ENSG00000165629,ATP5F1C,70,-1.2270,129,-0.2900,128,-0.3325,131,-0.3374,227,0.62973,167,0.12496,307,1.14897
ENSG00000165632,TAF3,82,1.45249,20,-0.8460,20,-0.9476,52,0.90904,19,-0.9306,21,-0.8190,11,-1.6751
ENSG00000270111,CELF2-DT,6,-1.4291,16,0.13006,14,-0.1787,13,-0.3104,13,-0.2408,19,0.37373,31,1.19172
ENSG00000048740,CELF2,190,-0.4276,160,-0.6915,225,-0.1810,293,0.34526,297,0.28316,331,0.46564,184,-0.4754
ENSG00000151461,UPF2,122,0.78027,55,-0.4904,59,-0.4308,79,0.07869,99,0.43203,82,0.11837,46,-0.7883
ENSG00000181192,DHTKD1,41,1.76545,20,0.51698,14,-0.0527,7,-1.4077,11,-0.4147,13,-0.1932,13,-0.1706
ENSG00000065665,SEC61A2,11,-2.0467,20,-1.1869,44,-0.0170,47,0.13628,69,0.71404,58,0.42161,56,0.36577
ENSG00000165609,NUDT5,23,0.88245,7,-0.9094,13,-0.1035,10,-0.5537,28,1.18831,7,-1.0474,14,0.09866
ENSG00000151465,CDC123,31,-0.2332,24,-0.6451,21,-0.8806,32,-0.2566,32,-0.2031,68,1.06504,68,1.05068
ENSG00000183049,CAMK1D,124,-0.6060,129,-0.5406,171,-0.1110,177,-0.0585,170,-0.1061,316,0.91273,209,0.22481
ENSG00000151468,CCDC3,44,-0.0810,23,-1.0819,54,0.28319,45,-0.0488,62,0.48095,62,0.48469,27,-0.7979
ENSG00000123240,OPTN,270,-0.5667,232,-0.8052,307,-0.4097,529,0.69323,510,0.44728,372,-0.0681,292,-0.4474
ENSG00000107537,PHYH,17,-0.9112,31,-0.0433,31,-0.0205,23,-0.6033,61,1.09704,43,0.49830,32,0.02295
ENSG00000086475,SEPHS1,19,-0.2753,25,0.15283,33,0.66298,15,-0.8261,14,-0.7747,29,0.34982,33,0.58296
ENSG00000165630,PRPF18,24,-0.0198,14,-0.8722,21,-0.2574,23,-0.1063,27,0.18468,43,0.95600,23,-0.0514
ENSG00000239665,AL157392.3,8,-0.7644,9,-0.5522,19,0.72434,12,-0.1250,18,0.55991,7,-0.8804,12,-0.0638
