#node	identifier	category	term ID	term description
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0043226	Organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0043229	Intracellular organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0043230	Extracellular organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0043233	Organelle lumen
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0045202	Synapse
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0048770	Pigment granule
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0060198	Clathrin-sculpted vesicle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0060205	Cytoplasmic vesicle lumen
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0061200	Clathrin-sculpted gamma-aminobutyric acid transport vesicle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0061202	Clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0061742	Chaperone-mediated autophagy translocation complex
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0065010	Extracellular membrane-bounded organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0070062	Extracellular exosome
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0070161	Anchoring junction
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0071944	Cell periphery
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0072562	Blood microparticle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0098552	Side of membrane
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0098575	Lumenal side of lysosomal membrane
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0098576	Lumenal side of membrane
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0098793	Presynapse
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0098794	Postsynapse
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0098796	Membrane protein complex
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0098852	Lytic vacuole membrane
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0099503	Secretory vesicle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0099522	Region of cytosol
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0099523	Presynaptic cytosol
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0099524	Postsynaptic cytosol
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0101002	ficolin-1-rich granule
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0101031	Chaperone complex
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:1903561	Extracellular vesicle
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:1904813	ficolin-1-rich granule lumen
HSPA8	9606.ENSP00000437125	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
HSPA8	9606.ENSP00000437125	Monarch	EFO:0004306	Erythrocyte indices
HSPA8	9606.ENSP00000437125	Monarch	EFO:0004308	Leukocyte count
HSPA8	9606.ENSP00000437125	Monarch	EFO:0004503	Hematological measurement
HSPA8	9606.ENSP00000437125	Monarch	EFO:0004527	Mean corpuscular hemoglobin
HSPA8	9606.ENSP00000437125	Monarch	EFO:0004586	Complete blood cell count
HSPA8	9606.ENSP00000437125	Monarch	EFO:0004725	Metabolite measurement
HSPA8	9606.ENSP00000437125	Monarch	EFO:0004742	Renal system measurement
HSPA8	9606.ENSP00000437125	Monarch	EFO:0005047	Erythrocyte measurement
HSPA8	9606.ENSP00000437125	Monarch	EFO:0005192	Red blood cell distribution width
HSPA8	9606.ENSP00000437125	Monarch	EFO:0005653	Serum metabolite measurement
HSPA8	9606.ENSP00000437125	Monarch	EFO:0007934	Creatinine clearance measurement
HSPA8	9606.ENSP00000437125	Monarch	EFO:0007988	Myeloid white cell count
HSPA8	9606.ENSP00000437125	Monarch	EFO:0009279	Response to tenofovir
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0007	Acetylation
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0025	Alternative splicing
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0067	ATP-binding
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0143	Chaperone
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0346	Stress response
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0472	Membrane
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0488	Methylation
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0507	mRNA processing
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0508	mRNA splicing
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0539	Nucleus
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0547	Nucleotide-binding
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0597	Phosphoprotein
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0678	Repressor
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0747	Spliceosome
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0804	Transcription
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0805	Transcription regulation
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0832	Ubl conjugation
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0945	Host-virus interaction
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-0963	Cytoplasm
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-1003	Cell membrane
HSPA8	9606.ENSP00000437125	UniProt Keywords	KW-1017	Isopeptide bond
HSPA8	9606.ENSP00000437125	Pfam	PF06723	MreB/Mbl protein
HSPA8	9606.ENSP00000437125	InterPro	IPR013126	Heat shock protein 70 family
HSPA8	9606.ENSP00000437125	InterPro	IPR018181	Heat shock protein 70, conserved site
HSPA8	9606.ENSP00000437125	InterPro	IPR029047	Heat shock protein 70kD, peptide-binding domain superfamily
HSPA8	9606.ENSP00000437125	InterPro	IPR029048	Heat shock protein 70kD, C-terminal domain superfamily
HSPA8	9606.ENSP00000437125	InterPro	IPR043129	ATPase, nucleotide binding domain
IFITM3	9606.ENSP00000382707	GO Process	GO:0002376	Immune system process
IFITM3	9606.ENSP00000382707	GO Process	GO:0006950	Response to stress
IFITM3	9606.ENSP00000382707	GO Process	GO:0006952	Defense response
IFITM3	9606.ENSP00000382707	GO Process	GO:0006955	Immune response
IFITM3	9606.ENSP00000382707	GO Process	GO:0007154	Cell communication
IFITM3	9606.ENSP00000382707	GO Process	GO:0007165	Signal transduction
IFITM3	9606.ENSP00000382707	GO Process	GO:0007166	Cell surface receptor signaling pathway
IFITM3	9606.ENSP00000382707	GO Process	GO:0009605	Response to external stimulus
IFITM3	9606.ENSP00000382707	GO Process	GO:0009607	Response to biotic stimulus
IFITM3	9606.ENSP00000382707	GO Process	GO:0009615	Response to virus
IFITM3	9606.ENSP00000382707	GO Process	GO:0009987	Cellular process
IFITM3	9606.ENSP00000382707	GO Process	GO:0010033	Response to organic substance
IFITM3	9606.ENSP00000382707	GO Process	GO:0019221	Cytokine-mediated signaling pathway
IFITM3	9606.ENSP00000382707	GO Process	GO:0023052	Signaling
IFITM3	9606.ENSP00000382707	GO Process	GO:0032897	Negative regulation of viral transcription
IFITM3	9606.ENSP00000382707	GO Process	GO:0034097	Response to cytokine
IFITM3	9606.ENSP00000382707	GO Process	GO:0034340	Response to type I interferon
IFITM3	9606.ENSP00000382707	GO Process	GO:0034341	Response to interferon-gamma
IFITM3	9606.ENSP00000382707	GO Process	GO:0035455	Response to interferon-alpha
IFITM3	9606.ENSP00000382707	GO Process	GO:0035456	Response to interferon-beta
IFITM3	9606.ENSP00000382707	GO Process	GO:0042221	Response to chemical
IFITM3	9606.ENSP00000382707	GO Process	GO:0043207	Response to external biotic stimulus
IFITM3	9606.ENSP00000382707	GO Process	GO:0043903	Regulation of biological process involved in symbiotic interaction
IFITM3	9606.ENSP00000382707	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
IFITM3	9606.ENSP00000382707	GO Process	GO:0045069	Regulation of viral genome replication
IFITM3	9606.ENSP00000382707	GO Process	GO:0045071	Negative regulation of viral genome replication
IFITM3	9606.ENSP00000382707	GO Process	GO:0045087	Innate immune response
IFITM3	9606.ENSP00000382707	GO Process	GO:0046596	Regulation of viral entry into host cell
IFITM3	9606.ENSP00000382707	GO Process	GO:0046597	Negative regulation of viral entry into host cell
IFITM3	9606.ENSP00000382707	GO Process	GO:0046782	Regulation of viral transcription
IFITM3	9606.ENSP00000382707	GO Process	GO:0048519	Negative regulation of biological process
IFITM3	9606.ENSP00000382707	GO Process	GO:0048525	Negative regulation of viral process
IFITM3	9606.ENSP00000382707	GO Process	GO:0050789	Regulation of biological process
IFITM3	9606.ENSP00000382707	GO Process	GO:0050792	Regulation of viral process
IFITM3	9606.ENSP00000382707	GO Process	GO:0050794	Regulation of cellular process
IFITM3	9606.ENSP00000382707	GO Process	GO:0050896	Response to stimulus
IFITM3	9606.ENSP00000382707	GO Process	GO:0051607	Defense response to virus
IFITM3	9606.ENSP00000382707	GO Process	GO:0051707	Response to other organism
IFITM3	9606.ENSP00000382707	GO Process	GO:0051716	Cellular response to stimulus
IFITM3	9606.ENSP00000382707	GO Process	GO:0052372	Modulation by symbiont of entry into host
IFITM3	9606.ENSP00000382707	GO Process	GO:0060337	Type I interferon signaling pathway
IFITM3	9606.ENSP00000382707	GO Process	GO:0065007	Biological regulation
IFITM3	9606.ENSP00000382707	GO Process	GO:0070887	Cellular response to chemical stimulus
IFITM3	9606.ENSP00000382707	GO Process	GO:0071310	Cellular response to organic substance
IFITM3	9606.ENSP00000382707	GO Process	GO:0071345	Cellular response to cytokine stimulus
IFITM3	9606.ENSP00000382707	GO Process	GO:0071357	Cellular response to type I interferon
IFITM3	9606.ENSP00000382707	GO Process	GO:0098542	Defense response to other organism
IFITM3	9606.ENSP00000382707	GO Process	GO:0140546	Defense response to symbiont
IFITM3	9606.ENSP00000382707	GO Process	GO:1903900	Regulation of viral life cycle
IFITM3	9606.ENSP00000382707	GO Process	GO:1903901	Negative regulation of viral life cycle
IFITM3	9606.ENSP00000382707	GO Component	GO:0000323	Lytic vacuole
IFITM3	9606.ENSP00000382707	GO Component	GO:0005622	Intracellular anatomical structure
IFITM3	9606.ENSP00000382707	GO Component	GO:0005737	Cytoplasm
IFITM3	9606.ENSP00000382707	GO Component	GO:0005764	Lysosome
IFITM3	9606.ENSP00000382707	GO Component	GO:0005765	Lysosomal membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0005768	Endosome
IFITM3	9606.ENSP00000382707	GO Component	GO:0005769	Early endosome
IFITM3	9606.ENSP00000382707	GO Component	GO:0005770	Late endosome
IFITM3	9606.ENSP00000382707	GO Component	GO:0005773	Vacuole
IFITM3	9606.ENSP00000382707	GO Component	GO:0005774	Vacuolar membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0005886	Plasma membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0010008	Endosome membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0012505	Endomembrane system
IFITM3	9606.ENSP00000382707	GO Component	GO:0012506	Vesicle membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0016020	Membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0016021	Integral component of membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0030659	Cytoplasmic vesicle membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0031090	Organelle membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0031224	Intrinsic component of membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0031410	Cytoplasmic vesicle
IFITM3	9606.ENSP00000382707	GO Component	GO:0031901	Early endosome membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0031902	Late endosome membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0031982	Vesicle
IFITM3	9606.ENSP00000382707	GO Component	GO:0032991	Protein-containing complex
IFITM3	9606.ENSP00000382707	GO Component	GO:0043226	Organelle
IFITM3	9606.ENSP00000382707	GO Component	GO:0043227	Membrane-bounded organelle
IFITM3	9606.ENSP00000382707	GO Component	GO:0043229	Intracellular organelle
IFITM3	9606.ENSP00000382707	GO Component	GO:0043231	Intracellular membrane-bounded organelle
IFITM3	9606.ENSP00000382707	GO Component	GO:0048471	Perinuclear region of cytoplasm
IFITM3	9606.ENSP00000382707	GO Component	GO:0071944	Cell periphery
IFITM3	9606.ENSP00000382707	GO Component	GO:0097708	Intracellular vesicle
IFITM3	9606.ENSP00000382707	GO Component	GO:0098588	Bounding membrane of organelle
IFITM3	9606.ENSP00000382707	GO Component	GO:0098852	Lytic vacuole membrane
IFITM3	9606.ENSP00000382707	GO Component	GO:0110165	Cellular anatomical entity
IFITM3	9606.ENSP00000382707	STRING clusters	CL:16994	Mixed, incl. Interferon alpha/beta signaling, and Guanylate-binding protein, C-terminal
IFITM3	9606.ENSP00000382707	STRING clusters	CL:16996	Mixed, incl. Antiviral defense, and Guanylate-binding protein, C-terminal
IFITM3	9606.ENSP00000382707	STRING clusters	CL:16998	Mixed, incl. Antiviral defense, and Aicardi-Goutieres syndrome
IFITM3	9606.ENSP00000382707	STRING clusters	CL:16999	Mixed, incl. Interferon alpha/beta signaling, and Aicardi-Goutieres syndrome
IFITM3	9606.ENSP00000382707	STRING clusters	CL:17001	Mixed, incl. Interferon alpha/beta signaling, and Guanylate-binding protein, C-terminal
IFITM3	9606.ENSP00000382707	STRING clusters	CL:17003	Mixed, incl. Interferon alpha/beta signaling, and Guanylate-binding protein, C-terminal
IFITM3	9606.ENSP00000382707	Reactome	HSA-1280215	Cytokine Signaling in Immune system
IFITM3	9606.ENSP00000382707	Reactome	HSA-168256	Immune System
IFITM3	9606.ENSP00000382707	Reactome	HSA-909733	Interferon alpha/beta signaling
IFITM3	9606.ENSP00000382707	Reactome	HSA-913531	Interferon Signaling
IFITM3	9606.ENSP00000382707	WikiPathways	WP4877	Host-pathogen interaction of human coronaviruses - MAPK signaling
IFITM3	9606.ENSP00000382707	WikiPathways	WP5115	Network map of SARS-CoV-2 signaling pathway
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000042	Animal
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000081	Reproductive system
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000083	Female reproductive system
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000088	Cardiovascular system
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000142	Brain
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000227	Central nervous system
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000282	Head
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000345	Digestive gland
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000393	Endothelium
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000416	Epithelium
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000522	Gland
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000562	Heart
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000634	Integument
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0000766	Blood vessel endothelium
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001085	Vascular system
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001102	Blood vessel
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001176	Endothelial cell
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001421	Uterine cervix
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001424	Uterus
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001484	Nervous system
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001488	Endocrine gland
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001489	Whole body
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001853	Vascular endothelium
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0001854	Vascular endothelial cell
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0003091	Urogenital system
IFITM3	9606.ENSP00000382707	TISSUES	BTO:0003099	Internal female genital organ
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0000323	Lytic vacuole
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005622	Intracellular
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005737	Cytoplasm
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005764	Lysosome
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005765	Lysosomal membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005768	Endosome
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005769	Early endosome
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005773	Vacuole
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005774	Vacuolar membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0005886	Plasma membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0010008	Endosome membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0012505	Endomembrane system
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0012506	Vesicle membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0016020	Membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0030659	Cytoplasmic vesicle membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0031090	Organelle membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0031901	Early endosome membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0031982	Vesicle
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0032991	Protein-containing complex
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0043226	Organelle
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0043229	Intracellular organelle
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0071944	Cell periphery
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0098852	Lytic vacuole membrane
IFITM3	9606.ENSP00000382707	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004308	Leukocyte count
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004503	Hematological measurement
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004512	Bone measurement
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004518	Creatinine measurement
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004533	Alkaline phosphatase measurement
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004582	Liver enzyme measurement
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004586	Complete blood cell count
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004725	Metabolite measurement
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004742	Renal system measurement
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004747	Protein measurement
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004833	Neutrophil count
IFITM3	9606.ENSP00000382707	Monarch	EFO:0004842	Eosinophil count
IFITM3	9606.ENSP00000382707	Monarch	EFO:0007987	Granulocyte count
IFITM3	9606.ENSP00000382707	Monarch	EFO:0007988	Myeloid white cell count
IFITM3	9606.ENSP00000382707	Monarch	EFO:0007991	Eosinophil percentage of leukocytes
IFITM3	9606.ENSP00000382707	Monarch	EFO:0007994	Neutrophil percentage of granulocytes
IFITM3	9606.ENSP00000382707	Monarch	EFO:0007996	Eosinophil percentage of granulocytes
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0051	Antiviral defense
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0391	Immunity
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0399	Innate immunity
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0449	Lipoprotein
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0458	Lysosome
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0472	Membrane
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0564	Palmitate
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0735	Signal-anchor
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0812	Transmembrane
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0832	Ubl conjugation
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-0967	Endosome
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-1003	Cell membrane
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-1017	Isopeptide bond
IFITM3	9606.ENSP00000382707	UniProt Keywords	KW-1133	Transmembrane helix
IFITM3	9606.ENSP00000382707	Pfam	PF04505	Interferon-induced transmembrane protein
IFITM3	9606.ENSP00000382707	InterPro	IPR007593	CD225/Dispanin family
IGFBP6	9606.ENSP00000301464	GO Process	GO:0007154	Cell communication
IGFBP6	9606.ENSP00000301464	GO Process	GO:0007165	Signal transduction
IGFBP6	9606.ENSP00000301464	GO Process	GO:0008285	Negative regulation of cell population proliferation
IGFBP6	9606.ENSP00000301464	GO Process	GO:0009966	Regulation of signal transduction
IGFBP6	9606.ENSP00000301464	GO Process	GO:0009967	Positive regulation of signal transduction
IGFBP6	9606.ENSP00000301464	GO Process	GO:0009968	Negative regulation of signal transduction
IGFBP6	9606.ENSP00000301464	GO Process	GO:0009987	Cellular process
IGFBP6	9606.ENSP00000301464	GO Process	GO:0010646	Regulation of cell communication
IGFBP6	9606.ENSP00000301464	GO Process	GO:0010647	Positive regulation of cell communication
IGFBP6	9606.ENSP00000301464	GO Process	GO:0010648	Negative regulation of cell communication
IGFBP6	9606.ENSP00000301464	GO Process	GO:0016477	Cell migration
IGFBP6	9606.ENSP00000301464	GO Process	GO:0023051	Regulation of signaling
IGFBP6	9606.ENSP00000301464	GO Process	GO:0023052	Signaling
IGFBP6	9606.ENSP00000301464	GO Process	GO:0023056	Positive regulation of signaling
IGFBP6	9606.ENSP00000301464	GO Process	GO:0023057	Negative regulation of signaling
IGFBP6	9606.ENSP00000301464	GO Process	GO:0030111	Regulation of Wnt signaling pathway
IGFBP6	9606.ENSP00000301464	GO Process	GO:0030178	Negative regulation of Wnt signaling pathway
IGFBP6	9606.ENSP00000301464	GO Process	GO:0032872	Regulation of stress-activated MAPK cascade
IGFBP6	9606.ENSP00000301464	GO Process	GO:0032874	Positive regulation of stress-activated MAPK cascade
IGFBP6	9606.ENSP00000301464	GO Process	GO:0042127	Regulation of cell population proliferation
IGFBP6	9606.ENSP00000301464	GO Process	GO:0043408	Regulation of MAPK cascade
IGFBP6	9606.ENSP00000301464	GO Process	GO:0043410	Positive regulation of MAPK cascade
IGFBP6	9606.ENSP00000301464	GO Process	GO:0043567	Regulation of insulin-like growth factor receptor signaling pathway
IGFBP6	9606.ENSP00000301464	GO Process	GO:0048518	Positive regulation of biological process
IGFBP6	9606.ENSP00000301464	GO Process	GO:0048519	Negative regulation of biological process
IGFBP6	9606.ENSP00000301464	GO Process	GO:0048522	Positive regulation of cellular process
IGFBP6	9606.ENSP00000301464	GO Process	GO:0048523	Negative regulation of cellular process
IGFBP6	9606.ENSP00000301464	GO Process	GO:0048583	Regulation of response to stimulus
IGFBP6	9606.ENSP00000301464	GO Process	GO:0048584	Positive regulation of response to stimulus
IGFBP6	9606.ENSP00000301464	GO Process	GO:0048585	Negative regulation of response to stimulus
IGFBP6	9606.ENSP00000301464	GO Process	GO:0048870	Cell motility
IGFBP6	9606.ENSP00000301464	GO Process	GO:0050789	Regulation of biological process
IGFBP6	9606.ENSP00000301464	GO Process	GO:0050794	Regulation of cellular process
IGFBP6	9606.ENSP00000301464	GO Process	GO:0050896	Response to stimulus
IGFBP6	9606.ENSP00000301464	GO Process	GO:0051716	Cellular response to stimulus
IGFBP6	9606.ENSP00000301464	GO Process	GO:0060828	Regulation of canonical Wnt signaling pathway
IGFBP6	9606.ENSP00000301464	GO Process	GO:0065007	Biological regulation
IGFBP6	9606.ENSP00000301464	GO Process	GO:0070302	Regulation of stress-activated protein kinase signaling cascade
IGFBP6	9606.ENSP00000301464	GO Process	GO:0070304	Positive regulation of stress-activated protein kinase signaling cascade
IGFBP6	9606.ENSP00000301464	GO Process	GO:0080134	Regulation of response to stress
IGFBP6	9606.ENSP00000301464	GO Process	GO:0080135	Regulation of cellular response to stress
IGFBP6	9606.ENSP00000301464	GO Process	GO:0090090	Negative regulation of canonical Wnt signaling pathway
IGFBP6	9606.ENSP00000301464	GO Process	GO:1902531	Regulation of intracellular signal transduction
IGFBP6	9606.ENSP00000301464	GO Process	GO:1902533	Positive regulation of intracellular signal transduction
IGFBP6	9606.ENSP00000301464	GO Function	GO:0001968	Fibronectin binding
IGFBP6	9606.ENSP00000301464	GO Function	GO:0005102	Signaling receptor binding
IGFBP6	9606.ENSP00000301464	GO Function	GO:0005488	Binding
IGFBP6	9606.ENSP00000301464	GO Function	GO:0005515	Protein binding
IGFBP6	9606.ENSP00000301464	GO Function	GO:0005520	Insulin-like growth factor binding
IGFBP6	9606.ENSP00000301464	GO Function	GO:0019838	Growth factor binding
IGFBP6	9606.ENSP00000301464	GO Function	GO:0031994	Insulin-like growth factor I binding
IGFBP6	9606.ENSP00000301464	GO Function	GO:0031995	Insulin-like growth factor II binding
IGFBP6	9606.ENSP00000301464	GO Function	GO:0042802	Identical protein binding
IGFBP6	9606.ENSP00000301464	GO Component	GO:0005576	Extracellular region
IGFBP6	9606.ENSP00000301464	GO Component	GO:0005615	Extracellular space
IGFBP6	9606.ENSP00000301464	GO Component	GO:0005622	Intracellular anatomical structure
IGFBP6	9606.ENSP00000301464	GO Component	GO:0005737	Cytoplasm
IGFBP6	9606.ENSP00000301464	GO Component	GO:0005794	Golgi apparatus
IGFBP6	9606.ENSP00000301464	GO Component	GO:0012505	Endomembrane system
IGFBP6	9606.ENSP00000301464	GO Component	GO:0016942	Insulin-like growth factor binding protein complex
