Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000126432,PRDX5,460,0.14994,198,-1.1695,384,-0.1800,461,0.23782
ENSG00000162302,RPS6KA4,33,0.30047,40,0.55187,15,-0.9706,28,-0.0071
ENSG00000110076,NRXN2,121,-0.0091,185,0.67903,114,-0.1096,113,-0.1863
ENSG00000068831,RASGRP2,13,-0.3791,11,-0.5797,19,0.24995,18,0.26923
ENSG00000168066,SF1,115,0.11708,126,0.23685,69,-0.7518,115,0.18234
ENSG00000168067,MAP4K2,40,0.07830,21,-0.8832,51,0.50820,36,-0.1660
ENSG00000133895,MEN1,15,-0.7136,43,1.03539,11,-1.1582,27,0.53567
ENSG00000110047,EHD1,17,-0.0231,27,0.69394,14,-0.3548,17,-0.0603
ENSG00000110046,ATG2A,16,0.24375,12,-0.2110,12,-0.3165,15,0.03352
ENSG00000068971,PPP2R5B,41,-0.6039,45,-0.3952,51,-0.2026,70,0.62972
ENSG00000213465,ARL2,109,-0.4415,114,-0.2975,77,-0.9655,177,0.83731
ENSG00000110025,SNX15,26,0.66094,17,-0.1899,12,-0.7053,18,-0.1629
ENSG00000168061,SAC3D1,17,-0.2186,25,0.40677,12,-0.7292,22,0.36034
ENSG00000162300,ZFPL1,15,-0.6546,26,0.25814,17,-0.4513,27,0.58249
ENSG00000149823,VPS51,102,0.12959,76,-0.3433,67,-0.5822,104,0.27829
ENSG00000149809,TM7SF2,62,-0.3119,63,-0.2295,55,-0.4768,86,0.52935
ENSG00000149806,FAU,778,0.76930,375,-0.5570,318,-0.8662,516,-0.1118
ENSG00000162298,SYVN1,12,-0.8055,16,-0.2258,16,-0.3010,24,0.75570
ENSG00000149792,MRPL49,11,-0.6671,9,-0.9052,10,-0.8003,23,1.06891
ENSG00000014216,CAPN1,31,-0.0247,21,-0.6189,11,-1.6199,41,0.80647
ENSG00000133884,DPF2,21,-0.0491,36,0.80423,12,-0.9092,23,0.13330
ENSG00000245532,NEAT1,273,1.29349,705,2.78857,87,-0.9121,20,-3.7661
ENSG00000251562,MALAT1,7475,-1.0768,90299,3.74571,16193,0.29534,3205,-2.9155
ENSG00000142186,SCYL1,49,-0.5352,65,0.00606,30,-1.2752,85,0.91226
ENSG00000168056,LTBP3,63,0.68855,48,0.11030,27,-0.8137,41,-0.2371
ENSG00000173465,ZNRD2,15,-0.4352,14,-0.4152,16,-0.2262,22,0.53943
ENSG00000176973,FAM89B,56,0.48748,26,-0.7979,22,-1.1062,48,0.27095
ENSG00000173442,EHBP1L1,41,0.51154,39,0.35808,11,-1.6682,32,0.08262
ENSG00000173327,MAP3K11,22,0.99799,32,1.34915,10,-0.5724,8,-1.2657
ENSG00000197136,PCNX3,15,-0.5579,38,0.96009,15,-0.5114,23,0.24326
ENSG00000173039,RELA,22,0.97151,11,-0.3028,19,0.52463,9,-1.1364
ENSG00000172977,KAT5,28,-0.4402,20,-0.8709,28,-0.3964,44,0.72787
ENSG00000172922,RNASEH2C,42,0.56241,41,0.39407,22,-0.5868,28,-0.3134
ENSG00000172757,CFL1,586,-0.3376,658,-0.1007,437,-0.7873,855,0.64096
ENSG00000172803,SNX32,8,-2.0460,83,1.71503,13,-1.2900,37,0.70535
ENSG00000172732,MUS81,25,0.40904,53,1.53793,15,-0.5533,15,-0.8025
ENSG00000172500,FIBP,76,-0.3503,47,-1.0338,68,-0.5078,116,0.74866
ENSG00000175602,CCDC85B,621,0.82655,312,-0.4521,269,-0.7331,383,-0.2384
ENSG00000175573,C11orf68,46,-0.5211,53,-0.2075,48,-0.3770,73,0.61549
ENSG00000175550,DRAP1,165,0.01104,93,-0.8703,146,-0.2051,182,0.30902
ENSG00000175467,SART1,26,-0.4559,42,0.39632,29,-0.2329,36,0.30235
ENSG00000175376,EIF1AD,10,-0.8184,11,-0.6926,10,-0.7666,23,1.10465
ENSG00000175334,BANF1,91,0.17116,79,-0.0745,47,-0.9420,92,0.30905
ENSG00000175229,GAL3ST3,14,-0.2497,12,-0.4758,14,-0.2006,18,0.41516
ENSG00000087365,SF3B2,142,-0.3369,164,-0.0612,222,0.46734,169,-0.0321
ENSG00000175115,PACS1,36,-0.3078,63,0.62107,36,-0.2879,45,0.14106
ENSG00000174996,KLC2,82,-0.2396,77,-0.2904,51,-0.9818,115,0.69825
ENSG00000174903,RAB1B,63,-0.0652,100,0.67176,47,-0.5675,67,0.07491
ENSG00000174871,CNIH2,147,0.73815,57,-0.8904,41,-1.4780,109,0.16716
ENSG00000174851,YIF1A,23,0.23242,26,0.35804,13,-0.6960,21,0.02510
ENSG00000179292,TMEM151A,44,-0.8986,119,0.80437,40,-0.9852,90,0.70354
ENSG00000174684,B4GAT1,187,-1.1719,297,-0.3095,311,-0.2591,478,0.95435
ENSG00000174547,MRPL11,21,-0.1835,10,-1.2250,22,-0.0990,27,0.45566
ENSG00000174516,PELI3,36,-0.2240,23,-0.8954,27,-0.6866,51,0.71154
ENSG00000174483,BBS1,18,-0.1091,25,0.39371,13,-0.5969,21,0.23387
ENSG00000174165,ZDHHC24,17,-0.1735,48,1.59095,7,-1.4251,18,-0.0717
ENSG00000174080,CTSF,110,-0.2700,182,0.56989,79,-0.7976,143,0.35578
ENSG00000173992,CCS,33,0.46817,36,0.55314,11,-1.3862,25,-0.0251
ENSG00000239306,RBM14,28,0.00520,42,0.61983,28,-0.0343,26,-0.2118
ENSG00000173933,RBM4,52,-0.4907,90,0.44338,63,-0.1476,75,0.26222
ENSG00000173914,RBM4B,13,-0.2969,20,0.42038,17,0.21533,15,-0.0595
ENSG00000173898,SPTBN2,142,0.39276,59,-1.0450,100,-0.2591,119,0.05885
ENSG00000173599,PC,59,0.87371,26,-0.5883,31,-0.3853,33,-0.4006
ENSG00000173621,LRFN4,22,-0.2248,30,0.30671,15,-0.8021,28,0.43076
ENSG00000173227,SYT12,25,-0.5621,50,0.57499,27,-0.3971,39,0.37541
ENSG00000173120,KDM2A,29,-0.2051,43,0.42927,51,0.79696,27,-0.5324
ENSG00000173020,GRK2,106,0.51720,118,0.58552,65,-0.3833,69,-0.4418
ENSG00000172932,ANKRD13D,44,0.38796,42,0.22777,19,-1.0837,37,0.07996
ENSG00000175482,POLD4,28,0.49827,24,0.15791,16,-0.5463,20,-0.1887
ENSG00000172531,PPP1CA,61,-0.3773,91,0.30581,51,-0.6488,87,0.47532
ENSG00000172508,CARNS1,35,0.83843,47,1.11744,0,-5.7524,21,-0.2422
ENSG00000172663,TMEM134,24,0.82722,15,-0.0875,11,-0.5444,13,-0.4127
ENSG00000110711,AIP,51,-0.0512,23,-1.2400,36,-0.6247,63,0.61341
ENSG00000110697,PITPNM1,62,1.12655,20,-0.8940,38,0.06410,26,-0.8350
ENSG00000167797,CDK2AP2,33,0.65626,34,0.57956,12,-1.0276,21,-0.3090
ENSG00000084207,GSTP1,197,0.62244,145,-0.0030,88,-0.8174,138,-0.1398
ENSG00000167792,NDUFV1,152,-0.5891,168,-0.3486,162,-0.4385,262,0.72701
ENSG00000110717,NDUFS8,150,-0.1777,91,-0.9063,127,-0.4281,196,0.56529
ENSG00000110721,CHKA,22,-0.4427,82,1.83179,12,-1.3853,27,-0.0724
ENSG00000110066,KMT5B,50,-0.1289,92,0.86112,73,0.53975,43,-0.5886
ENSG00000171067,C11orf24,6,-1.5916,33,1.25569,12,-0.3324,18,0.49528
ENSG00000110075,PPP6R3,22,-0.6605,49,0.67526,34,0.06919,34,0.14810
ENSG00000110090,CPT1A,27,1.14090,18,0.23610,10,-0.7158,11,-0.7611
ENSG00000197345,MRPL21,66,-0.3194,33,-1.3096,75,-0.0765,94,0.55128
ENSG00000132740,IGHMBP2,8,-1.2481,36,1.33471,16,-0.0375,17,0.15785
ENSG00000110092,CCND1,36,1.33151,17,-0.2020,32,0.85776,8,-1.9594
ENSG00000131626,PPFIA1,91,0.70323,74,0.21585,88,0.54621,42,-1.0434
ENSG00000085733,CTTN,59,-0.1484,94,0.61388,46,-0.5437,67,0.15030
ENSG00000162105,SHANK2,67,-0.0746,114,0.78133,75,0.13056,62,-0.3197
ENSG00000172893,DHCR7,26,0.23337,22,-0.0928,11,-1.1912,26,0.34432
ENSG00000137522,RNF121,17,-0.1176,27,0.62513,16,-0.1909,18,-0.0408
ENSG00000137497,NUMA1,72,0.43066,72,0.34099,66,0.22234,46,-0.5996
ENSG00000149357,LAMTOR1,138,0.45639,57,-0.9932,70,-0.7382,117,0.20483
ENSG00000110200,ANAPC15,81,0.73556,37,-0.6542,35,-0.8024,55,-0.0831
ENSG00000162129,CLPB,49,-0.0335,31,-0.7193,65,0.48668,48,-0.0975
ENSG00000186642,PDE2A,75,-0.5695,148,0.59698,55,-1.0088,123,0.61687
ENSG00000214530,STARD10,32,-0.2739,56,0.64076,42,0.17771,36,-0.1428
ENSG00000137478,FCHSD2,25,0.18300,15,-0.6222,23,0.03591,23,-0.0025
ENSG00000110237,ARHGEF17,34,-0.5906,55,0.24674,39,-0.3002,55,0.47555
ENSG00000054965,FAM168A,84,-0.2375,105,0.14930,92,-0.0730,101,0.16324
ENSG00000021300,PLEKHB1,424,1.87447,166,-0.2315,51,-2.1131,128,-0.9960
ENSG00000175582,RAB6A,175,-0.7080,220,-0.2538,191,-0.5096,329,0.80830
ENSG00000175581,MRPL48,28,-0.3237,36,0.14534,21,-0.7128,39,0.52256
ENSG00000181924,COA4,33,0.82407,21,-0.0547,19,-0.2448,18,-0.5610
ENSG00000175575,PAAF1,55,0.33163,40,-0.2280,32,-0.5949,48,0.08962
ENSG00000214517,PPME1,63,-1.0382,92,-0.3191,136,0.33269,134,0.53252
ENSG00000165434,PGM2L1,220,-1.0928,346,-0.2544,596,0.69003,448,0.28996
ENSG00000254837,AP001372.2,12,-0.1245,0,-4.3983,20,0.82225,13,0.00167
ENSG00000077514,POLD3,17,-0.3175,27,0.42771,23,0.19820,20,-0.0382
ENSG00000166439,RNF169,29,0.38736,28,0.25176,30,0.41850,18,-0.6587
ENSG00000118363,SPCS2,160,0.29895,100,-0.5007,138,0.00552,133,-0.1061
ENSG00000137486,ARRB1,80,0.37378,70,0.06994,72,0.13325,57,-0.3986
ENSG00000149273,RPS3,465,0.78195,296,-0.1152,186,-0.8898,294,-0.2265
ENSG00000171533,MAP6,70,-0.8204,132,0.28863,92,-0.3002,132,0.59423
ENSG00000198382,UVRAG,23,-0.3055,20,-0.5050,48,1.02849,24,-0.3618
ENSG00000137492,THAP12,32,-0.2384,42,0.21026,42,0.24472,36,-0.0406
ENSG00000179240,GVQW3,5,-2.1012,63,2.07154,20,0.15128,17,-0.1751
ENSG00000255135,AP002360.1,19,0.77110,0,-5.0491,15,0.22521,11,-0.3176
ENSG00000158636,EMSY,14,-0.6338,57,1.80988,17,-0.2043,17,-0.3857
ENSG00000078124,ACER3,50,0.21365,91,1.14810,39,-0.2506,37,-0.5273
ENSG00000149260,CAPN5,17,-0.5228,17,-0.4563,15,-0.6988,30,0.82920
ENSG00000149269,PAK1,236,-1.0435,266,-0.7213,410,-0.0592,549,0.87725
ENSG00000074201,CLNS1A,56,0.01085,41,-0.4706,36,-0.7160,64,0.45667
ENSG00000048649,RSF1,355,-0.1507,376,-0.0378,732,1.21406,285,-0.7629
ENSG00000151366,NDUFC2,187,-0.8036,183,-0.7197,182,-0.7829,399,1.10876
ENSG00000118369,USP35,14,-0.3165,34,1.17622,14,-0.1900,15,-0.1775
ENSG00000033327,GAB2,22,0.21845,32,0.75237,22,0.16943,16,-0.5602
ENSG00000149256,TENM4,14,-1.0553,39,0.64073,25,-0.1079,31,0.47219
ENSG00000182103,FAM181B,57,2.28577,18,-0.3531,15,-0.6283,9,-2.0009
ENSG00000137509,PRCP,58,0.75151,82,1.15875,16,-1.5104,33,-0.5476
ENSG00000137502,RAB30,72,0.23385,86,0.47220,71,0.19222,54,-0.4632
ENSG00000165494,PCF11,49,-0.3301,88,0.65007,118,1.32366,39,-1.0088
ENSG00000137494,ANKRD42,23,-0.3885,6,-2.3919,41,0.60388,32,0.27149
ENSG00000137500,CCDC90B,40,0.28468,22,-0.6706,42,0.30359,32,-0.2358
ENSG00000150672,DLG2,170,0.29871,168,0.22063,155,0.10197,127,-0.3671
ENSG00000171204,TMEM126B,46,-0.3200,40,-0.4708,53,-0.0552,62,0.38478
ENSG00000171202,TMEM126A,50,0.15524,19,-1.3665,39,-0.2945,52,0.31886
ENSG00000137504,CREBZF,23,-0.2925,67,1.52504,17,-0.7458,25,-0.1609
ENSG00000137501,SYTL2,86,-0.2889,130,0.41034,126,0.40207,94,-0.1802
ENSG00000073921,PICALM,69,-0.3085,143,0.90160,49,-0.8579,89,0.25090
ENSG00000074266,EED,14,-0.8026,47,1.16152,25,0.17217,22,-0.0769
ENSG00000149196,HIKESHI,46,-0.3103,39,-0.5041,32,-0.8699,68,0.76323
ENSG00000151376,ME3,19,-1.1779,39,0.10448,21,-0.8919,50,1.12250
ENSG00000166575,TMEM135,11,-1.0229,24,0.30949,17,-0.2552,24,0.67148
ENSG00000168959,GRM5,54,-0.9819,122,0.40884,106,0.20360,106,0.35205
ENSG00000110172,CHORDC1,27,-1.4196,72,0.23270,92,0.70572,68,0.27045
ENSG00000165323,FAT3,53,-0.6561,82,0.12832,86,0.21840,83,0.26772
ENSG00000180773,SLC36A4,42,-0.2230,67,0.54336,62,0.45958,42,-0.3177
ENSG00000166004,CEP295,27,-1.0186,121,1.50915,86,1.05179,35,-0.8297
ENSG00000166012,TAF1D,174,-0.0722,314,0.89899,224,0.38658,147,-0.5426
ENSG00000182919,C11orf54,18,-0.3463,49,1.33736,23,0.13363,18,-0.4329
ENSG00000042429,MED17,13,-0.5987,16,-0.1547,15,-0.3110,22,0.61667
ENSG00000020922,MRE11,12,-0.3213,20,0.55221,20,0.61379,12,-0.3628
ENSG00000168876,ANKRD49,15,-0.6668,48,1.31307,36,0.93810,15,-0.7977
ENSG00000166025,AMOTL1,22,-0.0150,24,0.15475,33,0.76373,18,-0.5456
ENSG00000150316,CWC15,123,-0.2972,96,-0.6248,218,0.75165,138,-0.1210
ENSG00000263465,SRSF8,78,-0.0255,36,-1.1976,80,0.00680,87,0.27703
ENSG00000149218,ENDOD1,55,-0.4213,80,0.22577,51,-0.4958,80,0.46799
ENSG00000149212,SESN3,139,-0.1644,187,0.33897,180,0.30923,142,-0.1788
ENSG00000166037,CEP57,36,-0.3832,50,0.17975,69,0.76925,40,-0.2960
ENSG00000087053,MTMR2,27,-0.8316,62,0.55692,25,-0.8665,54,0.73967
ENSG00000149231,CCDC82,69,-0.4961,169,1.01068,160,1.05088,65,-0.8234
ENSG00000110318,CEP126,99,-0.7081,212,0.58975,235,0.86612,130,-0.3302
ENSG00000110330,BIRC2,36,-0.2953,51,0.26254,41,-0.0678,45,0.16077
ENSG00000152558,TMEM123,48,2.36284,19,0.00969,4,-2.1422,9,-1.6535
ENSG00000137692,DCUN1D5,53,-0.3258,61,-0.0389,85,0.54076,61,-0.0966
ENSG00000187240,DYNC2H1,39,-0.3322,116,1.53528,68,0.69183,31,-0.9702
ENSG00000256422,LINC02552,13,-0.2791,0,-4.7250,9,-0.8609,20,1.09995
ENSG00000152578,GRIA4,73,-0.9280,94,-0.4064,158,0.45060,140,0.41893
ENSG00000170903,MSANTD4,57,0.24584,35,-0.5398,92,1.11191,36,-0.8548
ENSG00000149313,AASDHPPT,96,-0.9287,139,-0.2257,157,-0.0473,199,0.68609
ENSG00000152402,GUCY1A2,113,-0.6943,139,-0.2654,243,0.69880,170,0.07967
ENSG00000152404,CWF19L2,107,-0.3531,154,0.26948,233,1.09577,102,-0.6160
ENSG00000110675,ELMOD1,73,-1.2765,114,-0.4302,136,-0.1739,201,0.99085
ENSG00000166266,CUL5,76,-0.6217,99,-0.1259,144,0.52783,111,0.12258
ENSG00000075239,ACAT1,55,-0.5628,57,-0.4396,69,-0.1574,91,0.59110
ENSG00000149308,NPAT,17,-0.6243,39,0.73168,46,1.13901,19,-0.6741
ENSG00000149311,ATM,34,-0.1508,95,1.59338,37,0.04059,28,-0.6866
ENSG00000178105,DDX10,48,-0.8506,97,0.34977,119,0.78458,75,-0.0927
ENSG00000185742,C11orf87,85,-1.0750,101,-0.6557,116,-0.4888,212,1.11470
ENSG00000137710,RDX,265,0.87240,171,-0.0355,223,0.43594,114,-1.0438
ENSG00000137714,FDX1,33,0.22456,12,-1.3446,29,-0.0464,31,0.13222
ENSG00000137727,ARHGAP20,16,-1.1882,24,-0.4668,39,0.34558,39,0.63341
ENSG00000170145,SIK2,48,-0.2156,82,0.66545,59,0.15358,50,-0.1793
ENSG00000086848,ALG9,20,-0.0160,22,0.11493,21,0.05295,20,-0.0540
ENSG00000137720,C11orf1,18,0.40702,11,-0.4037,14,-0.1634,14,-0.1289
ENSG00000109846,CRYAB,527,1.58943,192,-0.4878,38,-3.0090,218,-0.5006
ENSG00000150764,DIXDC1,53,-0.7149,103,0.42623,99,0.40483,81,0.07500
ENSG00000150768,DLAT,32,-0.7457,30,-0.7250,50,0.07390,59,0.63409
ENSG00000150776,NKAPD1,37,-0.4278,51,0.12248,78,0.92373,41,-0.3695
ENSG00000150779,TIMM8B,107,0.49602,43,-0.9974,77,-0.1490,81,-0.0931
ENSG00000204370,SDHD,33,0.30234,26,-0.1466,18,-0.7685,30,0.16023
ENSG00000150787,PTS,49,-0.0713,31,-0.7740,47,-0.1327,57,0.31522
ENSG00000250303,LINC02762,14,-0.2559,18,0.16444,12,-0.5578,19,0.40487
ENSG00000149294,NCAM1,335,-0.7633,692,0.48888,572,0.20227,546,0.20610
ENSG00000109906,ZBTB16,132,0.08591,193,0.68013,224,1.06737,80,-1.1128
ENSG00000076043,REXO2,33,0.14669,23,-0.4581,29,-0.0985,31,0.06346
ENSG00000182985,CADM1,136,-0.0488,135,-0.0445,212,0.75970,118,-0.4519
ENSG00000109917,ZPR1,27,-0.5521,22,-0.7998,29,-0.4043,47,0.79183
ENSG00000160584,SIK3,71,-0.4837,173,1.02949,88,-0.0678,90,-0.0534
ENSG00000168092,PAFAH1B2,155,-0.3827,135,-0.5345,215,0.20825,210,0.28745
ENSG00000149577,SIDT2,14,-0.5868,50,1.51410,15,-0.4967,19,-0.0686
ENSG00000160613,PCSK7,29,-0.5755,219,3.15518,26,-0.7263,21,-1.4948
ENSG00000167257,RNF214,30,-0.3942,42,0.16175,69,1.14115,30,-0.5892
ENSG00000186318,BACE1,78,-0.4599,124,0.34119,104,0.07751,105,0.15825
ENSG00000137726,FXYD6,309,-0.9008,463,-0.1522,471,-0.1373,631,0.70037
ENSG00000177098,SCN4B,29,-0.3870,59,0.81054,12,-1.7178,43,0.59723
ENSG00000149575,SCN2B,96,-0.7019,148,0.06927,162,0.23133,157,0.30537
ENSG00000110344,UBE4A,31,-1.2379,106,0.81491,63,-0.0056,73,0.41946
ENSG00000167283,ATP5MG,438,0.14668,276,-0.5969,305,-0.4798,445,0.27983
ENSG00000118058,KMT2A,169,-0.4537,482,1.32224,408,1.19433,132,-1.1877
ENSG00000149582,TMEM25,43,-0.5646,75,0.36666,41,-0.6080,70,0.55596
ENSG00000118096,IFT46,25,-0.5361,27,-0.3721,27,-0.3741,42,0.66831
ENSG00000095139,ARCN1,41,-0.7237,51,-0.2942,58,-0.1159,75,0.62859
ENSG00000019144,PHLDB1,53,1.24266,64,1.24669,7,-2.3001,20,-0.9404
ENSG00000110367,DDX6,149,-0.1934,160,-0.0487,236,0.64087,151,-0.2558
ENSG00000186166,CCDC84,11,-1.0824,113,3.07892,14,-0.6585,13,-1.1066
ENSG00000118181,RPS25,1173,0.93615,502,-0.6274,544,-0.5472,654,-0.3795
ENSG00000196655,TRAPPC4,21,-0.7699,21,-0.6869,27,-0.3079,42,0.85481
ENSG00000149428,HYOU1,67,-0.6667,73,-0.4214,94,-0.0433,116,0.58715
ENSG00000160695,VPS11,22,-0.6522,31,-0.0489,27,-0.2791,38,0.60143
ENSG00000188486,H2AFX,34,0.74633,24,0.01947,12,-1.0697,22,-0.1733
ENSG00000172269,DPAGT1,11,-0.6031,27,0.80111,7,-1.3310,20,0.64328
ENSG00000172375,C2CD2L,33,-0.6899,47,-0.0626,29,-0.8711,64,0.89380
ENSG00000172273,HINFP,9,-0.9286,25,0.83744,13,-0.2109,17,0.37079
ENSG00000110395,CBL,24,-0.5700,30,-0.1553,42,0.41026,36,0.18026
ENSG00000076706,MCAM,27,0.77479,103,3.15805,6,-1.6994,5,-2.7318
ENSG00000173456,RNF26,12,-1.1123,33,0.60384,12,-0.9406,29,0.89726
ENSG00000036672,USP2,31,-0.8030,75,0.67185,52,0.08856,53,0.21811
ENSG00000154096,THY1,552,-1.1933,1229,0.19563,731,-0.6620,1447,0.99745
ENSG00000110400,NECTIN1,31,-0.2837,35,-0.0925,32,-0.2361,41,0.35570
ENSG00000184232,OAF,41,3.45512,4,-1.5747,6,-1.1606,2,-3.1215
ENSG00000196914,ARHGEF12,136,-0.3291,192,0.26650,244,0.73794,144,-0.3385
ENSG00000109929,SC5D,79,-0.6569,141,0.34411,92,-0.3499,133,0.50359
ENSG00000137642,SORL1,216,-0.8235,375,0.14931,362,0.10163,391,0.42569
ENSG00000255248,MIR100HG,106,-0.0582,145,0.45379,155,0.62293,90,-0.5173
ENSG00000154127,UBASH3B,7,-1.5409,23,0.46161,37,1.45110,15,-0.3922
ENSG00000109971,HSPA8,560,-1.2977,554,-1.1482,933,-0.3865,1662,1.28136
ENSG00000023171,GRAMD1B,65,-0.5779,116,0.42081,95,0.10487,95,0.18466
ENSG00000166257,SCN3B,171,-1.7081,657,0.55901,386,-0.3088,603,0.89497
ENSG00000154144,TBRG1,107,0.04776,82,-0.3776,123,0.29024,101,-0.1048
ENSG00000110013,SIAE,43,-0.2902,26,-0.9995,56,0.16232,57,0.34451
ENSG00000064199,SPA17,13,-0.3501,8,-0.9861,21,0.46765,17,0.18594
ENSG00000154146,NRGN,1894,-0.4445,2176,-0.1582,1242,-1.0877,3091,0.84211
ENSG00000165478,HEPACAM,181,2.17714,76,0.01168,31,-1.4449,37,-1.6127
ENSG00000165495,PKNOX2,16,-0.5680,34,0.70406,19,-0.2513,24,0.25219
ENSG00000149557,FEZ1,259,0.20182,215,-0.1271,177,-0.4674,243,0.11346
ENSG00000149547,EI24,93,-0.1071,103,0.06618,79,-0.3799,107,0.25192
ENSG00000134910,STT3A,22,-0.1490,31,0.39242,14,-0.8252,27,0.35279
ENSG00000109832,DDX25,16,-1.4621,60,0.76184,32,-0.2741,46,0.68544
ENSG00000165526,RPUSD4,11,-0.8717,32,0.90013,17,-0.1336,20,0.27007
ENSG00000182934,SRPRA,23,-1.2101,41,-0.1745,43,-0.1129,59,0.85173
ENSG00000110074,FOXRED1,21,-0.6645,33,0.15089,29,-0.0745,34,0.43581
ENSG00000110080,ST3GAL4,18,0.45638,12,-0.2026,10,-0.6047,14,-0.0189
ENSG00000149571,KIRREL3,16,-0.6399,22,-0.0797,19,-0.3737,29,0.65054
ENSG00000134909,ARHGAP32,96,-0.5237,146,0.21540,138,0.14131,136,0.20573
ENSG00000170322,NFRKB,11,-0.7993,18,0.03702,13,-0.4986,22,0.76742
ENSG00000084234,APLP2,284,-0.9824,362,-0.4788,573,0.26617,592,0.58811
ENSG00000196323,ZBTB44,82,-0.3613,156,0.71730,124,0.38201,91,-0.2475
ENSG00000134917,ADAMTS8,10,-1.0413,12,-0.6973,15,-0.3688,26,1.04408
ENSG00000120451,SNX19,28,-0.2543,41,0.35458,29,-0.1821,34,0.15938
ENSG00000182667,NTM,491,0.24655,553,0.39016,664,0.77818,307,-0.8629
ENSG00000183715,OPCML,91,-1.2488,137,-0.4640,197,0.11108,236,0.81459
ENSG00000080854,IGSF9B,14,-0.7997,84,2.38625,26,0.34979,13,-1.1272
ENSG00000166086,JAM3,35,0.16996,81,1.55554,7,-2.3855,30,-0.1181
ENSG00000151502,VPS26B,64,-0.6565,93,0.01336,66,-0.5582,114,0.71743
ENSG00000151500,THYN1,39,-0.8387,61,-0.0487,39,-0.7926,83,0.94798
ENSG00000151498,ACAD8,12,-1.2006,23,-0.0738,21,-0.2532,32,0.89397
ENSG00000109956,B3GAT1,268,1.03333,172,0.06818,100,-0.8252,134,-0.5490
ENSG00000120645,IQSEC3,60,0.76995,17,-1.3182,45,0.13949,35,-0.4545
ENSG00000073614,KDM5A,70,-0.1857,115,0.62661,153,1.28791,50,-1.0731
ENSG00000060237,WNK1,332,0.68757,289,0.30781,295,0.38172,163,-0.9388
ENSG00000082805,ERC1,71,-0.0246,108,0.65303,145,1.34039,42,-1.2782
ENSG00000006831,ADIPOR2,34,0.30195,36,0.34539,18,-0.7631,29,-0.0012
ENSG00000166159,LRTM2,7,-1.2192,13,-0.0317,15,0.12288,17,0.67124
ENSG00000151067,CACNA1C,18,-1.1968,78,1.28215,47,0.49708,34,-0.1625
ENSG00000004478,FKBP4,68,-1.1120,129,0.00825,120,-0.1136,161,0.74692
ENSG00000171792,RHNO1,9,-0.7885,32,1.24423,11,-0.5464,16,0.23481
ENSG00000111218,PRMT8,25,-0.2418,18,-0.7278,35,0.38524,30,0.12097
ENSG00000118971,CCND2,142,-0.3591,164,-0.0762,190,0.17599,183,0.17353
ENSG00000078237,TIGAR,25,-0.1066,21,-0.3655,26,0.00274,28,0.17769
ENSG00000047621,C12orf4,29,-0.8010,41,-0.1473,47,0.09197,53,0.51224
ENSG00000010219,DYRK4,15,-0.3758,20,0.06204,15,-0.4100,22,0.45445
ENSG00000139180,NDUFA9,59,-0.7610,91,0.01475,73,-0.3655,111,0.68879
ENSG00000130035,GALNT8,100,-0.1350,82,-0.4159,119,0.17106,112,0.11288
ENSG00000111262,KCNA1,33,-1.3266,84,0.25417,62,-0.2366,92,0.82859
ENSG00000010278,CD9,54,2.49678,30,0.63599,1,-3.8462,8,-1.9153
ENSG00000215039,CD27-AS1,36,0.10801,39,0.19939,34,-0.0241,33,-0.1338
ENSG00000139190,VAMP1,36,-0.1979,3,-3.5772,34,-0.2618,50,0.73278
ENSG00000111639,MRPL51,151,0.48485,62,-0.9815,78,-0.7070,126,0.16606
ENSG00000111640,GAPDH,1788,-0.6388,1443,-0.8681,1525,-0.8436,3428,1.06072
ENSG00000010295,IFFO1,15,-0.4190,25,0.44205,10,-1.0455,23,0.59808
ENSG00000111642,CHD4,181,0.04374,182,0.03856,258,0.67923,147,-0.4875
ENSG00000111653,ING4,22,-0.6122,23,-0.4506,35,0.24232,35,0.39070
ENSG00000126746,ZNF384,12,-0.6628,33,1.08198,13,-0.3836,18,0.18354
ENSG00000139200,PIANP,47,-0.4894,85,0.52915,49,-0.3686,68,0.33635
ENSG00000111652,COPS7A,67,-0.6825,65,-0.6202,91,-0.1057,120,0.67851
ENSG00000089693,MLF2,201,-0.6881,289,-0.0201,181,-0.8016,377,0.85126
ENSG00000159335,PTMS,377,-0.0165,476,0.35845,392,0.05271,362,-0.1388
ENSG00000250510,GPR162,82,-0.5048,97,-0.1659,89,-0.3366,129,0.57351
ENSG00000111667,USP5,49,-0.9985,71,-0.3201,63,-0.5319,116,1.00627
ENSG00000111669,TPI1,574,-0.7034,533,-0.7125,551,-0.7118,1130,1.01323
ENSG00000010626,LRRC23,35,0.50114,35,0.38392,32,0.28861,20,-0.7242
ENSG00000111674,ENO2,313,-1.4251,661,-0.1105,470,-0.6880,996,1.23264
ENSG00000111676,ATN1,94,0.64904,86,0.36074,57,-0.3084,57,-0.5063
ENSG00000111678,C12orf57,295,0.61734,132,-0.7732,189,-0.2480,204,-0.1905
ENSG00000215021,PHB2,63,-0.4412,53,-0.6102,59,-0.5076,99,0.72686
