Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000175216,CKAP5,104,-0.5871,212,0.52799,286,1.02698,147,-0.0551,113,-0.4657,81,-1.0297,191,0.35717,153,0.01085
ENSG00000134569,LRP4,23,-0.7987,21,-0.8841,6,-2.6357,224,3.36330,45,0.26485,16,-1.4014,23,-0.8042,21,-1.1174
ENSG00000149179,C11orf49,40,-1.0001,25,-1.6636,33,-1.2891,137,0.94417,60,-0.3884,67,-0.2374,54,-0.5429,109,0.85661
ENSG00000149182,ARFGAP2,103,0.10248,74,-0.4145,62,-0.6766,86,-0.1807,66,-0.5678,120,0.39765,76,-0.3598,112,0.33457
ENSG00000134575,ACP2,28,-0.4253,18,-1.0543,19,-0.9745,21,-0.8312,13,-1.5259,25,-0.5874,51,0.54495,59,1.21189
ENSG00000110514,MADD,36,-1.8721,97,-0.3898,133,0.10536,74,-0.7908,83,-0.6303,178,0.65275,133,0.10635,145,0.34283
ENSG00000165916,PSMC3,109,-0.7506,89,-1.0545,155,-0.2139,99,-0.9026,214,0.29684,199,0.19853,105,-0.8043,241,0.71719
ENSG00000149187,CELF1,152,-0.3588,268,0.53999,261,0.49798,135,-0.5402,96,-1.0551,264,0.58007,237,0.33803,154,-0.4401
ENSG00000213619,NDUFS3,36,-1.9561,53,-1.4070,42,-1.7492,104,-0.3912,153,0.21222,103,-0.4466,212,0.74250,200,0.98584
ENSG00000110536,PTPMT1,42,0.52972,15,-1.0512,12,-1.3207,46,0.70741,42,0.54512,26,-0.2067,40,0.46081,27,-0.2116
ENSG00000123444,KBTBD4,3,-2.9768,11,-1.1190,10,-1.2340,15,-0.6321,23,0.03951,17,-0.4379,37,0.77943,35,1.03880
ENSG00000172247,C1QTNF4,45,-2.7242,70,-2.0821,136,-1.1110,183,-0.6634,304,0.12713,398,0.62720,413,0.61915,355,0.54551
ENSG00000109919,MTCH2,30,-1.2718,34,-1.0700,59,-0.2525,70,0.03175,85,0.33249,44,-0.7318,84,0.31771,94,0.73562
ENSG00000109920,FNBP4,159,1.24240,258,2.15207,70,-0.0909,43,-0.8381,55,-0.4645,29,-1.5246,85,0.20254,41,-1.1233
ENSG00000149177,PTPRJ,35,0.62268,20,-0.2481,24,0.05016,21,-0.1959,34,0.58808,37,0.79435,32,0.46575,11,-1.4220
ENSG00000149136,SSRP1,75,-0.1130,133,0.79913,106,0.42773,90,0.16571,45,-0.9143,64,-0.3974,124,0.67511,68,-0.3640
ENSG00000186907,RTN4RL2,1,-5.1130,21,-0.8513,20,-0.9480,14,-1.4834,6,-2.5181,54,0.68636,70,1.03812,51,0.74832
ENSG00000134809,TIMM10,26,-0.4577,3,-3.4133,6,-2.4897,33,-0.1026,63,0.94962,34,-0.0688,41,0.24756,45,0.58487
ENSG00000156587,UBE2L6,22,-0.2265,0,-5.4143,8,-1.7005,59,1.38653,52,1.15793,25,0.00059,22,-0.1924,23,-0.2398
ENSG00000166793,YPEL4,9,-2.4020,29,-0.7156,30,-0.6610,6,-2.9749,22,-1.1390,51,0.16206,47,0.03843,77,1.33006
ENSG00000156599,ZDHHC5,15,-0.8204,25,-0.0461,25,-0.0512,26,0.00849,19,-0.4276,38,0.72890,14,-0.9047,27,0.08851
ENSG00000156603,MED19,43,-0.0259,39,-0.1932,80,0.97370,27,-0.7475,51,0.22885,24,-0.9676,86,1.08874,38,-0.2887
ENSG00000213593,TMX2,92,-0.2394,39,-1.5399,60,-0.8942,102,-0.0904,88,-0.3199,86,-0.3732,111,0.04278,157,0.91699
ENSG00000211450,SELENOH,37,-2.4466,57,-1.8134,68,-1.5532,79,-1.3409,254,0.45386,212,0.18506,171,-0.1703,299,1.13263
ENSG00000198561,CTNND1,42,-0.5857,90,0.60403,46,-0.4648,110,0.93830,31,-1.0507,44,-0.5520,89,0.59035,61,-0.0291
ENSG00000186660,ZFP91,311,1.07052,223,0.51757,270,0.83261,186,0.22585,196,0.30882,110,-0.6408,108,-0.6271,106,-0.8377
ENSG00000110042,DTX4,16,-0.9739,28,-0.1824,32,0.03476,23,-0.4756,37,0.25003,43,0.58587,16,-1.0063,34,0.19055
ENSG00000110048,OSBP,31,-0.9663,59,0.03167,89,0.68018,47,-0.3093,40,-0.5654,39,-0.6745,75,0.40908,69,0.40349
ENSG00000166900,STX3,34,0.04539,63,1.05808,13,-1.4147,14,-1.2796,15,-1.2031,41,0.39802,29,-0.1916,36,0.20558
ENSG00000166902,MRPL16,38,0.02506,19,-0.9942,19,-1.0244,45,0.28625,54,0.57350,36,-0.0576,37,-0.0056,41,0.20557
ENSG00000110107,PRPF19,49,-1.6097,96,-0.6086,131,-0.1347,57,-1.3980,71,-1.0714,155,0.14819,170,0.28507,206,0.89829
ENSG00000110108,TMEM109,18,-0.2333,8,-1.5043,13,-0.7351,14,-0.6362,11,-1.0020,31,0.65290,33,0.70933,24,0.28184
ENSG00000006118,TMEM132A,32,-1.7627,41,-1.3963,39,-1.4527,168,0.79598,92,-0.1777,94,-0.1559,170,0.81751,126,0.45931
ENSG00000167986,DDB1,78,-0.8388,82,-0.7514,58,-1.2801,160,0.27884,130,-0.0517,125,-0.1237,115,-0.2436,184,0.75673
ENSG00000149532,CPSF7,52,-0.1605,53,-0.1191,33,-0.8345,63,0.14932,28,-1.1088,52,-0.1572,75,0.42779,70,0.45086
ENSG00000167985,SDHAF2,35,-0.0234,26,-0.4756,29,-0.2992,21,-0.8142,26,-0.4431,28,-0.3655,30,-0.2307,50,0.82450
ENSG00000011347,SYT7,63,-1.5724,248,0.52095,235,0.43837,61,-1.6235,67,-1.4951,249,0.59894,167,-0.1041,201,0.26237
ENSG00000134780,DAGLA,6,-2.4281,26,-0.3807,27,-0.3170,36,0.12482,22,-0.6163,42,0.39485,40,0.25759,40,0.40124
ENSG00000124920,MYRF,285,4.85084,25,-0.3915,0,-9.3339,5,-2.5953,5,-2.6843,18,-0.9778,1,-4.3419,8,-2.4167
ENSG00000134825,TMEM258,106,0.36945,17,-2.4108,24,-1.8684,77,-0.1309,164,1.08570,90,0.11326,98,0.23368,86,0.04934
ENSG00000168496,FEN1,9,-1.1835,6,-1.7800,34,0.80498,7,-1.6328,8,-1.3675,18,-0.2676,34,0.78819,29,0.75707
ENSG00000134824,FADS2,93,0.90697,20,-1.4619,17,-1.7197,134,1.54186,87,0.80210,44,-0.2985,23,-1.2624,43,-0.4126
ENSG00000149485,FADS1,272,1.91342,68,-0.4169,51,-0.8554,242,1.69649,80,-0.1493,63,-0.5603,20,-2.1882,50,-1.0827
ENSG00000221968,FADS3,8,-1.7245,7,-1.9819,8,-1.8587,28,0.02565,11,-1.3742,28,0.06906,52,1.02502,39,0.87387
ENSG00000167996,FTH1,2914,0.55366,418,-2.4041,385,-2.5243,1764,-0.2441,4413,1.25493,2772,0.52923,1169,-0.8743,2036,-0.0279
ENSG00000162174,ASRGL1,174,0.25286,117,-0.3741,149,0.00144,316,1.24254,226,0.67759,159,0.11568,92,-0.7331,98,-0.8312
ENSG00000124942,AHNAK,239,2.25188,35,-0.9563,19,-1.8764,352,3.13522,93,0.54758,16,-2.1821,4,-3.8884,3,-4.6698
ENSG00000254772,EEF1G,416,0.57690,120,-1.3505,102,-1.5824,428,0.62245,532,0.98517,358,0.37096,159,-0.9286,253,-0.2893
ENSG00000149541,B3GAT3,48,-0.0793,36,-0.5392,27,-0.9404,54,0.10557,27,-0.9792,78,0.77740,47,-0.1229,53,0.11421
ENSG00000089597,GANAB,40,-0.4261,19,-1.5205,31,-0.8189,59,0.15155,32,-0.7817,59,0.17450,65,0.32406,69,0.58538
ENSG00000204922,UQCC3,29,-0.3152,11,-1.7366,10,-1.8067,37,0.06632,52,0.60443,47,0.49794,37,0.09170,38,0.18945
ENSG00000162191,UBXN1,87,0.37929,39,-0.8566,61,-0.1912,69,-0.0005,123,0.94686,49,-0.5592,68,-0.0034,70,0.02777
ENSG00000168000,BSCL2,63,-2.6511,148,-1.4000,192,-1.0172,167,-1.2266,336,-0.1600,360,-0.0557,598,0.76380,561,1.00998
ENSG00000162188,GNG3,46,-3.2703,120,-1.8669,190,-1.1784,119,-1.8775,467,0.20325,439,0.11697,418,0.02784,673,1.26498
ENSG00000214753,HNRNPUL2,149,-0.4409,178,-0.1689,271,0.50300,161,-0.3176,175,-0.1910,268,0.54120,149,-0.4426,189,-0.0979
ENSG00000162222,TTC9C,4,-2.7078,13,-0.9242,13,-0.9637,8,-1.6885,13,-0.9573,23,-0.1366,55,1.30788,36,0.92047
ENSG00000168002,POLR2G,79,0.67870,7,-2.8926,15,-1.8573,70,0.48003,75,0.59557,42,-0.3431,75,0.60567,53,0.07750
ENSG00000162231,NXF1,12,-1.1753,19,-0.4679,8,-1.6807,24,-0.1239,21,-0.3507,23,-0.2067,34,0.45256,37,0.82765
ENSG00000162236,STX5,32,-0.0627,21,-0.6594,11,-1.6658,21,-0.6833,29,-0.1731,33,-0.0156,57,0.88207,40,0.41978
ENSG00000133316,WDR74,34,0.63802,15,-0.6657,12,-0.9717,15,-0.6649,17,-0.4572,23,-0.0327,34,0.61221,26,0.26725
ENSG00000168003,SLC3A2,15,-2.2295,22,-1.6608,7,-3.2944,186,1.76881,82,0.35503,30,-1.2313,80,0.33145,83,0.54633
ENSG00000168539,CHRM1,13,-2.5978,30,-1.3151,54,-0.4696,31,-1.2819,35,-1.1171,65,-0.2036,126,0.88417,114,1.11800
ENSG00000176485,PLAAT3,535,3.56123,35,-1.3723,15,-2.5325,91,0.10334,71,-0.2836,46,-1.0104,44,-1.0298,36,-1.6001
ENSG00000133318,RTN3,473,-1.5073,864,-0.6004,1454,0.21080,469,-1.5194,573,-1.2204,1004,-0.4018,1350,0.09340,2020,1.16797
ENSG00000188070,C11orf95,6,-1.9802,12,-1.0690,9,-1.4496,45,0.98011,45,1.00580,25,0.08152,38,0.69539,21,-0.2616
ENSG00000072518,MARK2,67,0.52244,44,-0.1408,40,-0.2629,32,-0.6091,40,-0.2808,77,0.87327,63,0.43759,34,-0.7085
ENSG00000176340,COX8A,115,-1.2618,52,-2.4300,62,-2.1663,219,-0.2822,613,1.41006,256,-0.0396,218,-0.2896,339,0.59801
ENSG00000167770,OTUB1,63,-1.2366,45,-1.7184,69,-1.1041,46,-1.7049,71,-1.0520,185,0.47852,142,0.00523,223,1.14279
ENSG00000168439,STIP1,35,-1.0523,31,-1.1978,68,-0.0303,65,-0.0971,73,0.08913,56,-0.3697,82,0.26338,91,0.64749
ENSG00000149761,NUDT22,14,-0.8048,17,-0.5272,18,-0.4830,30,0.33764,38,0.72614,30,0.36030,15,-0.6797,25,0.03256
ENSG00000110011,DNAJC4,35,-0.1932,11,-1.8478,17,-1.2966,40,-0.0095,42,0.09381,53,0.50414,33,-0.3003,48,0.44524
ENSG00000173511,VEGFB,34,-0.6398,10,-2.3674,10,-2.4300,104,1.13821,135,1.59293,53,0.02754,24,-1.1859,50,-0.0790
ENSG00000173486,FKBP2,27,-0.8596,25,-1.0287,22,-1.1899,58,0.29263,68,0.55196,52,0.12237,39,-0.3152,59,0.45485
ENSG00000173457,PPP1R14B,29,0.06813,9,-1.6086,3,-3.0184,51,0.95962,83,1.82523,32,0.22052,14,-1.0840,21,-0.5931
ENSG00000002330,BAD,44,-1.0552,40,-1.1872,42,-1.1051,90,0.03828,121,0.51655,114,0.46302,67,-0.4240,105,0.40974
ENSG00000173264,GPR137,29,-0.3282,10,-1.9284,16,-1.1784,38,0.08925,28,-0.3666,36,0.01455,63,0.89084,44,0.44004
ENSG00000173153,ESRRA,5,-2.9491,21,-0.8216,12,-1.5921,34,-0.0643,56,0.69834,25,-0.6109,40,0.16669,53,0.96106
ENSG00000173113,TRMT112,49,-0.8251,29,-1.6105,30,-1.5155,99,0.27028,130,0.71708,74,-0.1945,90,0.11445,106,0.55965
ENSG00000126432,PRDX5,187,-1.1689,136,-1.6411,196,-1.0950,301,-0.4433,589,0.61758,454,0.21783,259,-0.6732,558,0.79354
ENSG00000162302,RPS6KA4,18,-1.2119,28,-0.5258,16,-1.3335,43,0.12708,52,0.42330,61,0.77484,29,-0.4790,42,0.12508
ENSG00000110076,NRXN2,186,-0.0302,179,-0.0844,233,0.32746,129,-0.5943,101,-0.9605,294,0.80097,177,-0.1051,170,-0.2283
ENSG00000168066,SF1,138,0.11548,88,-0.5698,84,-0.6413,141,0.14889,102,-0.3525,152,0.30704,166,0.40947,128,0.00068
ENSG00000168067,MAP4K2,34,-0.7333,64,0.23347,59,0.09734,62,0.17750,31,-0.8721,75,0.55242,44,-0.3402,54,-0.0306
ENSG00000133895,MEN1,18,-0.6102,17,-0.7173,14,-0.9549,14,-0.9574,11,-1.3773,32,0.25965,40,0.60156,37,0.73184
ENSG00000110047,EHD1,80,2.15723,11,-1.0415,5,-2.3116,49,1.23238,9,-1.3472,23,0.02946,4,-2.4535,17,-0.5477
ENSG00000110046,ATG2A,21,0.15460,18,-0.1164,10,-1.0354,14,-0.4646,31,0.72726,20,0.01557,12,-0.7038,22,0.26067
ENSG00000068971,PPP2R5B,13,-2.1161,21,-1.4476,12,-2.2664,49,-0.1611,39,-0.5023,67,0.37097,59,0.12634,81,0.98500
ENSG00000213465,ARL2,154,0.25655,42,-1.7183,46,-1.5712,50,-1.4655,96,-0.4770,140,0.12109,129,-0.0190,193,0.94984
ENSG00000110025,SNX15,18,-0.1948,4,-2.1732,21,0.04270,37,0.95286,14,-0.5834,24,0.29396,12,-0.7428,22,0.20585
ENSG00000168061,SAC3D1,22,-0.0828,6,-1.9601,13,-0.8207,16,-0.5183,9,-1.4214,41,1.09262,21,-0.1156,26,0.29535
ENSG00000162300,ZFPL1,46,0.99190,15,-0.7706,14,-0.8899,17,-0.5252,39,0.72441,24,-0.0389,14,-0.8864,26,0.10502
ENSG00000149823,VPS51,78,-0.3136,41,-1.2909,25,-1.9848,106,0.17408,101,0.09406,116,0.34542,97,0.03009,116,0.44221
ENSG00000149809,TM7SF2,85,0.23359,37,-1.0436,35,-1.0952,91,0.34033,50,-0.5739,60,-0.3218,73,-0.0010,96,0.64265
ENSG00000149806,FAU,501,0.38496,99,-2.0795,99,-2.0746,488,0.34466,923,1.41874,516,0.48496,296,-0.4415,320,-0.4257
ENSG00000162298,SYVN1,43,0.55593,10,-1.6444,11,-1.4585,24,-0.3661,18,-0.7610,26,-0.2413,44,0.59959,40,0.64768
ENSG00000014216,CAPN1,10,-1.7291,11,-1.5842,12,-1.4843,36,0.17349,22,-0.5462,33,0.06510,29,-0.1383,50,1.06634
ENSG00000133884,DPF2,32,0.41192,8,-1.5926,10,-1.2869,51,1.16762,21,-0.2458,33,0.48841,17,-0.5786,23,-0.1566
ENSG00000245532,NEAT1,1012,2.87616,492,1.41230,68,-1.7125,468,1.32372,124,-0.8070,77,-1.6126,22,-3.3218,45,-2.6721
ENSG00000251562,MALAT1,28096,0.86389,119467,4.06621,6864,-1.3391,6471,-1.4273,2595,-2.7744,1878,-3.3696,12404,-0.4431,4565,-2.2984
ENSG00000142186,SCYL1,27,-1.1320,18,-1.7056,20,-1.5519,31,-0.8834,32,-0.8365,49,-0.2278,49,-0.2072,100,1.51742
ENSG00000168056,LTBP3,64,0.24681,30,-0.9081,14,-1.9930,135,1.48697,53,-0.0607,45,-0.3552,39,-0.5203,59,0.14506
ENSG00000176973,FAM89B,18,-1.0745,3,-3.5343,7,-2.2996,32,-0.1584,47,0.40979,38,0.10419,33,-0.1312,54,0.97720
ENSG00000173442,EHBP1L1,32,-0.2342,38,-0.0004,15,-1.3891,19,-1.0277,69,0.97430,55,0.67434,56,0.63729,28,-0.5746
ENSG00000173327,MAP3K11,71,1.96715,12,-0.9554,3,-2.7772,20,-0.1683,14,-0.7153,42,1.19235,12,-0.8743,13,-1.0764
ENSG00000173039,RELA,32,0.66109,8,-1.4490,8,-1.5026,29,0.46651,28,0.45645,23,0.10683,32,0.62526,18,-0.3035
ENSG00000172977,KAT5,26,-0.1326,7,-2.0705,2,-3.7381,41,0.59662,34,0.28118,28,-0.0049,47,0.81642,32,0.23805
ENSG00000172922,RNASEH2C,26,-0.2044,16,-0.9434,9,-1.7292,42,0.54383,58,1.08947,31,0.08742,41,0.49069,26,-0.3099
ENSG00000172757,CFL1,485,-0.4798,331,-1.0605,432,-0.6551,402,-0.7651,541,-0.3099,788,0.31168,542,-0.3094,904,0.74630
ENSG00000172500,FIBP,13,-2.7935,12,-2.8906,47,-0.8774,57,-0.5823,86,0.02930,67,-0.3882,77,-0.1403,146,1.44733
ENSG00000175602,CCDC85B,215,-0.8712,149,-1.4177,170,-1.2256,316,-0.2806,533,0.54607,650,1.00079,218,-0.8500,411,0.18042
ENSG00000175573,C11orf68,34,-1.1241,19,-1.9927,40,-0.8812,57,-0.3357,40,-0.8500,94,0.50573,110,0.70582,90,0.56447
ENSG00000175550,DRAP1,67,-0.7012,41,-1.4241,48,-1.1830,79,-0.4510,198,1.02639,125,0.29775,111,0.07443,118,0.24759
ENSG00000175467,SART1,43,0.54777,15,-1.0523,22,-0.4859,24,-0.3354,33,0.13727,22,-0.5360,31,0.03659,38,0.50552
ENSG00000175334,BANF1,64,0.05815,13,-2.2802,10,-2.6989,45,-0.4810,112,0.96081,81,0.47615,71,0.21898,66,0.14811
ENSG00000087365,SF3B2,243,0.64971,168,0.05684,243,0.64903,184,0.19773,103,-0.7069,107,-0.6996,194,0.27944,150,-0.1690
ENSG00000175115,PACS1,35,-0.6108,39,-0.4603,38,-0.4870,44,-0.2660,44,-0.2688,66,0.39850,67,0.37855,58,0.20832
ENSG00000174996,KLC2,27,-1.8100,45,-1.0775,60,-0.6492,65,-0.5196,54,-0.7959,116,0.41564,56,-0.7497,139,1.04254
ENSG00000174903,RAB1B,82,0.01070,47,-0.8389,48,-0.8251,92,0.18399,62,-0.4170,100,0.36700,75,-0.1291,93,0.29241
ENSG00000174871,CNIH2,20,-1.7237,29,-1.2057,22,-1.6335,67,0.07194,75,0.25018,110,0.98592,73,0.19638,66,0.06850
ENSG00000174851,YIF1A,28,0.33997,13,-0.8203,8,-1.5135,48,1.19650,27,0.25413,15,-0.7241,35,0.68433,21,-0.1456
ENSG00000179292,TMEM151A,206,1.23589,36,-1.4977,60,-0.7476,29,-1.7990,26,-1.9886,97,-0.0071,80,-0.3042,134,0.76102
ENSG00000174684,B4GAT1,104,-1.9343,176,-1.1582,196,-0.9939,235,-0.7180,264,-0.5417,366,-0.0381,461,0.33045,581,1.09942
ENSG00000174547,MRPL11,8,-1.2831,4,-2.4416,13,-0.6917,27,0.43685,24,0.26762,27,0.48372,42,1.16628,18,-0.2359
ENSG00000174516,PELI3,3,-3.7430,28,-0.6989,32,-0.5152,20,-1.1974,32,-0.5250,54,0.31422,29,-0.6587,72,1.16912
ENSG00000174483,BBS1,3,-2.9719,3,-2.8348,5,-2.1108,50,1.28054,28,0.33344,22,-0.0737,26,0.18545,29,0.52426
ENSG00000174165,ZDHHC24,20,-0.2397,13,-0.8601,11,-1.0585,29,0.32904,6,-1.8905,25,0.12874,19,-0.3304,33,0.80184
ENSG00000174080,CTSF,79,-0.9253,69,-1.1322,57,-1.4208,196,0.48336,124,-0.2362,169,0.26666,149,0.04019,182,0.52142
ENSG00000173992,CCS,26,-0.4025,22,-0.6229,11,-1.6544,59,0.91381,53,0.74056,26,-0.4050,18,-0.9719,40,0.40442
ENSG00000239306,RBM14,30,-0.2968,42,0.25405,23,-0.7103,37,0.04568,31,-0.2211,42,0.26892,33,-0.1304,38,0.11736
ENSG00000173933,RBM4,73,0.06531,65,-0.1190,42,-0.7822,61,-0.2141,40,-0.8664,59,-0.2811,118,0.83143,81,0.32397
ENSG00000173898,SPTBN2,56,-1.1964,113,-0.1292,154,0.35879,127,0.05999,166,0.48612,164,0.51706,108,-0.1967,105,-0.3257
ENSG00000173599,PC,31,-0.5672,10,-2.2736,13,-1.8864,94,1.18150,49,0.10985,76,0.93617,22,-1.0963,44,-0.0748
ENSG00000173621,LRFN4,18,-0.7256,12,-1.3327,10,-1.6203,31,0.08983,21,-0.5293,44,0.72743,51,0.86917,30,0.07950
ENSG00000173227,SYT12,5,-3.1663,61,0.53307,32,-0.4547,12,-1.9106,9,-2.3251,80,1.12993,23,-0.9639,55,0.54094
ENSG00000173120,KDM2A,76,0.78074,104,1.31103,51,0.12155,52,0.16013,22,-1.1292,50,0.10853,48,0.05501,27,-1.0447
ENSG00000173020,GRK2,56,-0.7732,65,-0.5540,57,-0.7352,108,0.24721,127,0.50587,147,0.83963,64,-0.5681,85,-0.1791
ENSG00000172932,ANKRD13D,23,-0.7696,19,-1.0420,20,-0.9660,32,-0.2426,56,0.62588,50,0.52004,40,0.09645,40,0.14973
ENSG00000175482,POLD4,12,-0.8911,16,-0.4794,9,-1.2690,22,-0.0162,24,0.10787,40,1.04703,19,-0.2815,22,-0.0741
ENSG00000172531,PPP1CA,58,-0.5020,20,-2.0713,28,-1.5936,55,-0.6064,63,-0.3866,126,0.81303,103,0.38570,98,0.42542
ENSG00000172508,CARNS1,479,4.86080,15,-1.9443,2,-4.4724,2,-4.4637,2,-4.7596,28,-1.0701,5,-3.4650,23,-1.5613
ENSG00000110711,AIP,40,0.05815,8,-2.3700,9,-2.0627,22,-0.8308,59,0.69401,43,0.20483,46,0.28714,47,0.48049
ENSG00000110697,PITPNM1,9,-2.1777,25,-0.7201,13,-1.7033,63,0.71762,70,0.90697,79,1.27413,5,-3.0038,34,-0.3062
ENSG00000167797,CDK2AP2,73,1.40916,5,-2.6257,9,-1.8334,25,-0.3403,49,0.74420,31,0.00413,10,-1.6563,35,0.24381
ENSG00000084207,GSTP1,185,0.40484,37,-2.0509,14,-3.4631,221,0.68981,274,1.05181,136,-0.0929,124,-0.2341,149,0.08658
ENSG00000167792,NDUFV1,151,-0.5142,96,-1.1913,88,-1.3354,149,-0.5365,150,-0.5245,232,0.16562,229,0.13539,300,0.85368
ENSG00000110717,NDUFS8,42,-1.7828,56,-1.3734,45,-1.6766,142,0.04106,205,0.63674,146,0.09933,149,0.12231,181,0.63358
ENSG00000110721,CHKA,22,-0.4937,49,0.76331,8,-2.0123,65,1.22133,25,-0.3044,13,-1.4041,42,0.49738,33,0.14594
ENSG00000110066,KMT5B,110,0.59807,108,0.57251,91,0.28999,73,-0.0508,65,-0.2403,60,-0.3915,118,0.72455,55,-0.6245
ENSG00000110075,PPP6R3,52,0.38266,59,0.57813,38,-0.1338,33,-0.3406,35,-0.2433,40,-0.0355,70,0.86307,31,-0.5501
ENSG00000110090,CPT1A,29,0.02890,22,-0.3851,14,-1.1226,97,2.07740,39,0.49293,9,-1.7670,9,-1.7693,29,0.02876
ENSG00000197345,MRPL21,40,-1.0946,31,-1.4624,34,-1.3257,63,-0.3898,128,0.71757,57,-0.6082,128,0.72239,110,0.71572
ENSG00000110092,CCND1,86,2.08706,23,-0.1800,22,-0.2188,27,0.10620,49,1.05092,34,0.51085,14,-0.9137,4,-2.9905
ENSG00000131626,PPFIA1,147,1.21182,143,1.16063,119,0.84713,181,1.58549,41,-0.8114,32,-1.2663,33,-1.1481,28,-1.6572
ENSG00000085733,CTTN,66,-0.0712,100,0.58647,41,-0.7901,38,-0.9026,45,-0.6702,56,-0.3641,69,-0.0121,90,0.60931
ENSG00000162105,SHANK2,17,-2.1492,90,0.32336,87,0.27839,79,0.12401,84,0.21742,92,0.41520,98,0.46537,59,-0.4299
ENSG00000172893,DHCR7,27,0.15019,5,-2.2187,2,-3.4061,62,1.52061,28,0.19668,29,0.26314,6,-2.1144,27,0.20333
ENSG00000137522,RNF121,19,-0.2002,16,-0.5045,26,0.28237,7,-1.6390,17,-0.3553,11,-1.1303,30,0.50945,31,0.84922
ENSG00000137497,NUMA1,160,1.16626,155,1.10437,77,-0.0385,105,0.46413,24,-1.7616,43,-0.9738,84,0.11012,63,-0.4612
ENSG00000149357,LAMTOR1,70,-0.6166,37,-1.5455,71,-0.5979,109,0.07985,128,0.33357,124,0.31202,88,-0.2564,124,0.39757
ENSG00000110200,ANAPC15,36,-0.3719,6,-2.8633,14,-1.7902,30,-0.6552,71,0.68619,71,0.79315,39,-0.2642,53,0.33334
ENSG00000165458,INPPL1,35,0.87887,14,-0.5240,4,-2.1491,45,1.31705,21,0.07949,24,0.27320,8,-1.3035,16,-0.4004
ENSG00000162129,CLPB,48,-0.3251,39,-0.6441,82,0.51034,41,-0.5721,67,0.18797,75,0.41224,44,-0.4628,61,0.03779
ENSG00000186642,PDE2A,36,-1.7407,48,-1.3480,61,-0.9825,46,-1.4127,78,-0.6156,181,0.81385,287,1.51297,118,0.04242
ENSG00000214530,STARD10,32,-0.1996,15,-1.3276,13,-1.5527,13,-1.5063,37,0.01203,68,1.14225,10,-1.8761,46,0.51200
ENSG00000137478,FCHSD2,66,1.59439,42,0.81969,24,-0.0957,34,0.45393,25,-0.0249,20,-0.3682,18,-0.5221,13,-1.1730
ENSG00000110237,ARHGEF17,21,-1.4622,43,-0.3630,18,-1.6873,54,-0.0137,47,-0.2298,70,0.43448,57,0.06427,69,0.53707
ENSG00000054965,FAM168A,128,-0.1174,118,-0.2474,96,-0.5598,161,0.23940,132,-0.0656,169,0.35695,78,-0.8676,151,0.20267
ENSG00000021300,PLEKHB1,635,2.47836,46,-1.8627,18,-3.1915,261,0.82156,284,0.96495,154,-0.0368,50,-1.7344,71,-1.4953
ENSG00000175582,RAB6A,102,-1.3846,177,-0.5659,222,-0.2103,171,-0.6150,206,-0.3271,268,0.09043,328,0.40409,328,0.58817
ENSG00000175581,MRPL48,26,0.04651,10,-1.3175,26,0.05776,16,-0.7022,21,-0.2882,19,-0.4351,26,0.02367,35,0.75052
ENSG00000181924,COA4,46,1.28691,7,-1.5823,10,-1.0649,45,1.26528,51,1.45539,14,-0.6864,19,-0.1118,11,-1.1844
ENSG00000175575,PAAF1,84,0.92100,29,-0.7339,21,-1.2284,38,-0.3352,69,0.59073,48,0.02795,42,-0.1742,47,-0.0060
ENSG00000214517,PPME1,34,-1.9011,106,-0.2088,157,0.40452,39,-1.6991,50,-1.3594,127,0.07705,139,0.21096,170,0.79789
ENSG00000165434,PGM2L1,152,-1.6548,525,0.23653,1023,1.35284,160,-1.5808,207,-1.1933,432,-0.0804,453,0.00374,511,0.27181
ENSG00000077514,POLD3,35,0.80655,39,0.99058,37,0.90255,13,-0.7108,16,-0.4127,17,-0.3368,37,0.87986,10,-1.3082
ENSG00000166439,RNF169,43,0.80663,57,1.28079,27,0.04059,40,0.69638,24,-0.1391,12,-1.2365,53,1.13757,11,-1.5389
ENSG00000166435,XRRA1,60,0.73892,82,1.26356,36,-0.0858,47,0.34760,21,-0.8652,39,0.05202,22,-0.8006,27,-0.6815
ENSG00000118363,SPCS2,200,0.34698,81,-1.0473,115,-0.5207,158,-0.0312,214,0.45369,169,0.08905,118,-0.4799,176,0.20495
ENSG00000137486,ARRB1,75,0.06437,52,-0.4969,41,-0.8670,109,0.67194,88,0.31674,87,0.33230,33,-1.1652,73,0.02287
ENSG00000149273,RPS3,389,0.64573,81,-1.7568,37,-2.8917,306,0.25756,532,1.17438,372,0.64592,201,-0.3996,208,-0.4637
ENSG00000171533,MAP6,20,-2.2447,91,-0.0231,68,-0.4786,70,-0.4244,57,-0.7276,74,-0.3756,151,0.79915,125,0.72325
ENSG00000198382,UVRAG,48,0.59057,76,1.36633,48,0.60884,13,-1.3667,26,-0.3720,19,-0.9094,47,0.55097,25,-0.5504
